
[00:00:00.000 --> 00:00:04.800]  今天我想和大家一起思想十字架道理的主題
[00:03:37.000 --> 00:03:39.800]  以它作為誇吼
[00:03:39.800 --> 00:03:41.800]  剛才我們所讀那兩段聖經
[00:03:41.800 --> 00:03:43.600]  來自耶穌的說話
[00:03:43.600 --> 00:03:47.200]  又來自保羅的說話
[00:03:47.200 --> 00:03:48.400]  我們就看到
[00:03:48.400 --> 00:03:50.400]  如果我們留心看的時候
[00:03:50.400 --> 00:03:52.000]  我們真的要覺得
[00:03:52.000 --> 00:03:53.600]  要承認
[00:03:53.600 --> 00:03:54.600]  我們的信仰
[00:03:54.600 --> 00:03:55.600]  基督教的信仰
[00:03:55.600 --> 00:03:56.800]  我們的聖經
[00:03:56.800 --> 00:03:58.200]  要告訴我們
[00:03:58.200 --> 00:04:03.400]  神其實是有傾向忠義軟弱的
[00:04:03.400 --> 00:04:05.600]  有沒有搞錯啊
[00:04:05.600 --> 00:04:06.400]  這樣也可以
[00:04:06.400 --> 00:04:09.200]  剛才主耶穌說什麼
[00:04:09.200 --> 00:04:15.400]  祂說「主啊,是的,因為祢的美義本是如此」
[00:04:15.400 --> 00:04:17.400]  就是耶穌代表神說
[00:04:17.400 --> 00:04:20.600]  神啊,祢的最忠義的東西
[00:04:20.600 --> 00:04:22.200]  祢的美義嘛
[00:04:22.200 --> 00:04:24.400]  就是這樣
[00:04:24.400 --> 00:04:25.200]  本是如此
[00:04:25.200 --> 00:04:29.200]  本是如此什麼呢
[00:04:29.200 --> 00:04:31.400]  就是之前那幾句
[00:04:31.400 --> 00:04:36.200]  就是祢是喜歡那些鷹孩
[00:04:36.200 --> 00:04:38.000]  來成就大事
[00:04:38.000 --> 00:04:41.000]  而不是那些聰明通達人
[00:04:41.000 --> 00:04:42.200]  來成就大事
[00:04:42.200 --> 00:04:44.000]  這個很荒謬的
[00:04:44.000 --> 00:04:47.600]  鷹孩就代表那些沒能力的
[00:04:47.600 --> 00:04:49.000]  沒辦法的
[00:04:49.000 --> 00:04:50.000]  軟弱的
[00:04:50.000 --> 00:04:52.000]  就是這個很明顯的意思
[00:04:52.000 --> 00:04:55.000]  聰明通達的就是有辦法的
[00:04:55.000 --> 00:04:56.800]  有力量的人
[00:04:56.800 --> 00:04:59.000]  神特別的美義
[00:04:59.000 --> 00:05:02.200]  忠義就是要那些沒辦法的人
[00:05:02.200 --> 00:05:04.000]  能夠成就大事
[00:05:04.000 --> 00:05:05.800]  你說究竟為什麼會這樣說呢
[00:05:05.800 --> 00:05:08.600]  其實耶穌說這幾句話
[00:05:08.600 --> 00:05:11.000]  有個背景的
[00:05:11.000 --> 00:05:12.800]  路加福音第十章
[00:05:12.800 --> 00:05:19.200]  就記載了這句話之前所發生的事情是什麼事
[00:05:19.200 --> 00:05:21.000]  究竟發生了什麼事呢
[00:05:21.000 --> 00:05:22.800]  如果你打回路加福音第十章
[00:05:22.800 --> 00:05:25.400]  你就會看到
[00:05:25.400 --> 00:05:30.800]  原來當時候耶穌是派七十個門徒
[00:05:30.800 --> 00:05:34.000]  跟從祂的人去到不同的村莊
[00:05:34.000 --> 00:05:38.000]  在比利亞那個區裡面做宣教的工作
[00:05:38.000 --> 00:05:41.000]  有這七十個人回來
[00:05:41.000 --> 00:05:43.600]  祂就說因為你的名的緣故
[00:05:43.600 --> 00:05:45.000]  鬼都怕了我們
[00:05:45.000 --> 00:05:49.000]  然後我們得到一個很大的成就
[00:05:49.000 --> 00:05:51.600]  很多人因著你的福音
[00:05:51.600 --> 00:05:54.000]  因著你的名的緣故而受到改變
[00:05:54.000 --> 00:05:55.400]  聖經第21節說
[00:05:55.400 --> 00:05:57.800]  那時正當那時
[00:05:57.800 --> 00:06:00.400]  就是說那時候耶穌這句話
[00:06:00.400 --> 00:06:04.600]  就是剛剛他們回來報告這種好消息的時候
[00:06:04.600 --> 00:06:06.000]  所說的那句話
[00:06:06.000 --> 00:06:08.400]  那時耶穌就很開心了
[00:06:08.400 --> 00:06:11.600]  但聖經記載了耶穌很歡樂的
[00:06:11.600 --> 00:06:14.600]  我列了一個原文裡的歡樂這個字
[00:06:14.600 --> 00:06:16.800]  Agalieo這個字
[00:06:16.800 --> 00:06:18.400]  在希臘文裡面
[00:06:18.400 --> 00:06:20.800]  是出現過只有一次
[00:06:20.800 --> 00:06:23.000]  這個字是一種很強烈的
[00:06:23.000 --> 00:06:26.000]  可以說用歡樂這個意思
[00:06:26.000 --> 00:06:29.400]  是沒辦法表達那種興奮
[00:06:29.400 --> 00:06:31.400]  其實當時這個字所表示的
[00:06:31.400 --> 00:06:33.800]  興奮到震的意思
[00:06:33.800 --> 00:06:35.400]  你說這個字這麼特別嗎?
[00:06:35.400 --> 00:06:36.000]  很特別
[00:06:36.000 --> 00:06:37.800]  因為在我們的心中
[00:06:37.800 --> 00:06:39.800]  其實在我們的記憶裡面
[00:06:39.800 --> 00:06:41.000]  在聖經記載裡面
[00:06:41.000 --> 00:06:44.000]  多半時間耶穌其實都是很沉重的
[00:06:44.000 --> 00:06:45.800]  因為人的罪
[00:06:45.800 --> 00:06:47.600]  祂所傳的福音
[00:06:47.600 --> 00:06:49.000]  祂所傳的真理
[00:06:49.000 --> 00:06:50.400]  那些人都不明白
[00:06:50.400 --> 00:06:51.400]  也不能夠接受
[00:06:51.400 --> 00:06:53.400]  甚至祂自己的悶肚
[00:06:53.400 --> 00:06:56.200]  很多人一直都不明白祂自己說什麼
[00:06:56.200 --> 00:06:58.800]  所以其實祂心情一直都很沉重的
[00:06:58.800 --> 00:07:00.200]  很少開心的
[00:07:00.200 --> 00:07:01.200]  你記不記得?
[00:07:01.200 --> 00:07:03.600]  記載裡面耶穌很少開心
[00:07:03.600 --> 00:07:06.000]  但很多時候很擔心的
[00:07:06.000 --> 00:07:07.600]  很憂心的
[00:07:07.600 --> 00:07:09.400]  但就是這裡我們可以說
[00:07:09.400 --> 00:07:12.200]  甚至在基督教的聖經裡面
[00:07:12.200 --> 00:07:13.400]  記載到的
[00:07:13.400 --> 00:07:14.200]  說話裡面
[00:07:14.200 --> 00:07:16.400]  耶穌最開心那一次
[00:07:16.400 --> 00:07:18.800]  現在我們問耶穌為什麼這麼開心
[00:07:18.800 --> 00:07:22.200]  如果你很膚淺去了解的話
[00:07:22.200 --> 00:07:24.000]  你就說耶穌當然開心
[00:07:24.000 --> 00:07:24.800]  贏了
[00:07:24.800 --> 00:07:28.200]  七十個人回來說大獲全勝
[00:07:28.200 --> 00:07:29.400]  如果你這樣了解的話
[00:07:29.400 --> 00:07:32.000]  你就完全不明白耶穌的心事
[00:07:32.000 --> 00:07:34.800]  耶穌不是因為這班人回來說
[00:07:34.800 --> 00:07:36.200]  勝利了
[00:07:36.200 --> 00:07:38.400]  哇!多有成就啊
[00:07:38.400 --> 00:07:39.400]  耶穌就很開心
[00:07:39.400 --> 00:07:40.200]  你看看
[00:07:40.200 --> 00:07:42.600]  工作得到成果了
[00:07:42.600 --> 00:07:46.200]  耶穌不是因為這樣的成果而開心的
[00:07:46.200 --> 00:07:48.200]  因為耶穌沒有說是這個原則
[00:07:48.200 --> 00:07:49.800]  耶穌說得很清楚
[00:07:49.800 --> 00:07:51.000]  如果不是的話
[00:07:51.000 --> 00:07:52.200]  就搞錯了我們
[00:07:52.200 --> 00:07:55.000]  恐怕我們就會誤會了耶穌
[00:07:55.000 --> 00:07:57.200]  幸好耶穌說得很清楚
[00:07:57.200 --> 00:07:58.800]  耶穌說最興奮
[00:07:58.800 --> 00:08:03.200]  不是因為這七十個人回來的成就
[00:08:03.200 --> 00:08:08.200]  是因為那些應該不行的人
[00:08:08.200 --> 00:08:10.000]  好像鷹孩那樣的人
[00:08:10.000 --> 00:08:12.000]  竟然可以成就了
[00:08:12.000 --> 00:08:15.200]  連通達人最厲害的人都成就不了的事情
[00:08:15.200 --> 00:08:19.200]  這種狀況而開心
[00:08:19.200 --> 00:08:22.400]  然後耶穌再說一句很重要的結論
[00:08:22.400 --> 00:08:25.200]  其實神最喜歡就是這件事
[00:08:25.200 --> 00:08:28.800]  最喜歡就是在軟弱不行的人身上
[00:08:28.800 --> 00:08:33.200]  做到那些很厲害的人都做不了的事情
[00:08:33.200 --> 00:08:35.200]  你說真的這麼誇張
[00:08:35.200 --> 00:08:38.600]  我很簡單介紹背景給你看
[00:08:38.600 --> 00:08:40.400]  因為這不是我們今天的重點
[00:08:40.400 --> 00:08:42.200]  但我怎樣也要給你看一點
[00:08:42.200 --> 00:08:45.200]  路加福音第十章記載了這個事實
[00:08:45.200 --> 00:08:47.200]  你說這班人真的不行嗎?
[00:08:47.200 --> 00:08:48.200]  一點也不誇張
[00:08:48.200 --> 00:08:49.200]  耶穌一點也不誇張
[00:08:49.200 --> 00:08:51.200]  因為我們簡單地列出來了
[00:08:51.200 --> 00:08:53.200]  在路加福音第十章記載了
[00:08:53.200 --> 00:08:58.200]  這班人天時地利人和都沒有的
[00:08:58.200 --> 00:09:00.200]  這班人聖經告訴我們
[00:09:00.200 --> 00:09:02.200]  第一時間是沒有的
[00:09:02.200 --> 00:09:04.200]  很急速的
[00:09:04.200 --> 00:09:05.200]  沒有什麼準備的
[00:09:05.200 --> 00:09:07.200]  因為耶穌在幾節聖經裡面說
[00:09:07.200 --> 00:09:09.200]  你去到地方的時候不要帶錢
[00:09:09.200 --> 00:09:11.200]  不要帶行囊
[00:09:11.200 --> 00:09:12.200]  不要帶口袋
[00:09:12.200 --> 00:09:14.200]  不要帶鞋
[00:09:14.200 --> 00:09:15.200]  鞋都不要帶
[00:09:15.200 --> 00:09:17.200]  路上不要問人的安
[00:09:17.200 --> 00:09:19.200]  有時候我們看到這幾節好像很怪
[00:09:19.200 --> 00:09:22.200]  這幾節好像黑社會暗號那樣
[00:09:22.200 --> 00:09:24.200]  不是的
[00:09:24.200 --> 00:09:25.200]  其實很簡單
[00:09:25.200 --> 00:09:26.200]  沒有什麼暗號
[00:09:26.200 --> 00:09:27.200]  太急速了
[00:09:27.200 --> 00:09:29.200]  錢都不可以帶
[00:09:29.200 --> 00:09:31.200]  其實他們也沒有什麼錢
[00:09:31.200 --> 00:09:33.200]  這班人全部都真的沒有什麼錢
[00:09:33.200 --> 00:09:34.200]  沒有什麼基金
[00:09:34.200 --> 00:09:36.200]  沒有像我們這麼厲害
[00:09:36.200 --> 00:09:38.200]  有什麼差權基金才去
[00:09:38.200 --> 00:09:40.200]  都很辛苦的
[00:09:40.200 --> 00:09:42.200]  有基金派你去都很辛苦
[00:09:42.200 --> 00:09:44.200]  何況這些人基金都沒有
[00:09:44.200 --> 00:09:45.200]  錢也沒有
[00:09:45.200 --> 00:09:46.200]  口袋也沒有
[00:09:46.200 --> 00:09:48.200]  然後耶穌說你去到哪裡有人接待你
[00:09:48.200 --> 00:09:49.200]  給你吃你就吃
[00:09:49.200 --> 00:09:50.200]  你不要再問了
[00:09:50.200 --> 00:09:52.200]  不給你吃就走到旁邊
[00:09:52.200 --> 00:09:54.200]  那怎麼辦呢
[00:09:54.200 --> 00:09:56.200]  可能晚上沒得吃的
[00:09:56.200 --> 00:09:58.200]  窮到這樣
[00:09:58.200 --> 00:10:00.200]  然後耶穌說要收的裝甲多
[00:10:00.200 --> 00:10:01.200]  做工的人少
[00:10:01.200 --> 00:10:02.200]  你快點去
[00:10:02.200 --> 00:10:03.200]  就是說時間很不夠
[00:10:03.200 --> 00:10:05.200]  人也很不夠
[00:10:05.200 --> 00:10:06.200]  人數又不夠
[00:10:06.200 --> 00:10:07.200]  時間又不夠
[00:10:07.200 --> 00:10:10.200]  就是編排上很缺乏
[00:10:10.200 --> 00:10:12.200]  然後我們剛才說
[00:10:12.200 --> 00:10:14.200]  耶穌說你們好像
[00:10:14.200 --> 00:10:16.200]  鷹鞋那樣
[00:10:16.200 --> 00:10:18.200]  其實意思就是說
[00:10:18.200 --> 00:10:20.200]  這群人沒有什麼準備
[00:10:20.200 --> 00:10:22.200]  也沒有什麼裝備
[00:10:22.200 --> 00:10:24.200]  這群人是沒什麼辦法的人
[00:10:24.200 --> 00:10:25.200]  普普通通的人
[00:10:25.200 --> 00:10:27.200]  又不是有學問的人
[00:10:27.200 --> 00:10:28.200]  又不是有錢的人
[00:10:28.200 --> 00:10:30.200]  又不是有地位的人
[00:10:30.200 --> 00:10:32.200]  這群人可以用我今天的說話來說
[00:10:32.200 --> 00:10:34.200]  是烏合之眾
[00:10:34.200 --> 00:10:36.200]  就這樣去吧
[00:10:36.200 --> 00:10:38.200]  更慘的是
[00:10:38.200 --> 00:10:40.200]  耶穌說你去的地方
[00:10:40.200 --> 00:10:42.200]  很不友善
[00:10:42.200 --> 00:10:44.200]  很不友善
[00:10:44.200 --> 00:10:46.200]  因為耶穌在13節說
[00:10:46.200 --> 00:10:48.200]  他就開始說去的地方
[00:10:48.200 --> 00:10:49.200]  城市的名字
[00:10:49.200 --> 00:10:51.200]  哥拉遜、伯大利
[00:10:51.200 --> 00:10:52.200]  你們有禍了
[00:10:52.200 --> 00:10:55.200]  因為你們是很心硬的
[00:10:55.200 --> 00:10:57.200]  如果在你們裡面
[00:10:57.200 --> 00:10:59.200]  走那些神跡
[00:10:59.200 --> 00:11:00.200]  在推羅西頓
[00:11:00.200 --> 00:11:02.200]  你知道推羅西頓的城是什麼
[00:11:02.200 --> 00:11:04.200]  就是愛邦人的城
[00:11:04.200 --> 00:11:05.200]  愛國人的城
[00:11:05.200 --> 00:11:07.200]  那些不是猶太人的城
[00:11:07.200 --> 00:11:08.200]  他們早已經信了
[00:11:08.200 --> 00:11:10.200]  你們心硬到這樣
[00:11:10.200 --> 00:11:12.200]  我有時候真的想
[00:11:12.200 --> 00:11:17.200]  哇!耶穌在宣教士的猜顯禮的時候
[00:11:17.200 --> 00:11:19.200]  說這麼潑冷水的東西
[00:11:19.200 --> 00:11:21.200]  耶穌說猜你去的地方
[00:11:21.200 --> 00:11:23.200]  不過那個地方的人很心硬
[00:11:23.200 --> 00:11:26.200]  還沒去已經潑了冷水
[00:11:26.200 --> 00:11:27.200]  沒心機了
[00:11:27.200 --> 00:11:28.200]  更慘的是
[00:11:28.200 --> 00:11:29.200]  在第三節說
[00:11:29.200 --> 00:11:30.200]  我派你們去
[00:11:30.200 --> 00:11:33.200]  好像羊群進入狼群裡
[00:11:33.200 --> 00:11:36.200]  你聽清楚這句話
[00:11:36.200 --> 00:11:37.200]  不是狼進入羊群
[00:11:37.200 --> 00:11:39.200]  狼進入羊群就行了
[00:11:39.200 --> 00:11:41.200]  吃哪隻擔哪隻
[00:11:41.200 --> 00:11:44.200]  是羊進入狼群
[00:11:44.200 --> 00:11:45.200]  你明不明白
[00:11:45.200 --> 00:11:48.200]  渣都沒有
[00:11:48.200 --> 00:11:51.200]  我都沒聽過這樣的猜顯禮
[00:11:51.200 --> 00:11:53.200]  去吧
[00:11:53.200 --> 00:11:55.200]  那些人很心硬
[00:11:55.200 --> 00:11:56.200]  還有
[00:11:56.200 --> 00:11:59.200]  派你去好像羊進入狼群
[00:11:59.200 --> 00:12:01.200]  那你去吧
[00:12:01.200 --> 00:12:02.200]  那又怎樣
[00:12:02.200 --> 00:12:03.200]  沒什麼準備
[00:12:03.200 --> 00:12:04.200]  沒錢了
[00:12:04.200 --> 00:12:06.200]  去到哪裡就去到哪裡
[00:12:06.200 --> 00:12:08.200]  是吧
[00:12:08.200 --> 00:12:10.200]  時間不夠
[00:12:10.200 --> 00:12:11.200]  什麼都沒有
[00:12:11.200 --> 00:12:12.200]  天時地利人和都沒有
[00:12:12.200 --> 00:12:13.200]  你明白嗎
[00:12:13.200 --> 00:12:16.200]  如果你留心看這段聖經記載的時候
[00:12:16.200 --> 00:12:22.200]  這群人真的沒有任何可能做到的機會和條件
[00:12:22.200 --> 00:12:25.200]  然後這群人回來說
[00:12:25.200 --> 00:12:26.200]  想都想不到
[00:12:26.200 --> 00:12:27.200]  做夢都想不到
[00:12:27.200 --> 00:12:29.200]  沒可能的
[00:12:29.200 --> 00:12:32.200]  Mission Impossible
[00:12:32.200 --> 00:12:33.200]  回來說
[00:12:33.200 --> 00:12:35.200]  就是因為你的命的緣故
[00:12:35.200 --> 00:12:36.200]  嘩
[00:12:36.200 --> 00:12:38.200]  整個區都改了
[00:12:38.200 --> 00:12:40.200]  當時耶穌就歡樂
[00:12:40.200 --> 00:12:42.200]  歡樂不是因為成功
[00:12:42.200 --> 00:12:46.200]  歡樂是因為這個不可能的軟弱
[00:12:46.200 --> 00:12:52.200]  一群人成就了最奇妙神的工作
[00:12:52.200 --> 00:12:53.200]  然後耶穌說
[00:12:53.200 --> 00:12:56.200]  這是神的美意
[00:12:56.200 --> 00:12:57.200]  聽清楚
[00:12:57.200 --> 00:13:00.200]  神是喜歡這樣
[00:13:00.200 --> 00:13:03.200]  神是本來可以用有能力的人
[00:13:03.200 --> 00:13:04.200]  成就有能力的事
[00:13:04.200 --> 00:13:05.200]  大事
[00:13:05.200 --> 00:13:07.200]  這是很自然的
[00:13:07.200 --> 00:13:08.200]  很正常的
[00:13:08.200 --> 00:13:11.200]  神偏偏不喜歡這樣做
[00:13:11.200 --> 00:13:12.200]  偏偏不喜歡這樣做
[00:13:12.200 --> 00:13:16.200]  因為祂要讓人看得見
[00:13:16.200 --> 00:13:20.200]  這就是守神和沒有神的分別
[00:13:20.200 --> 00:13:21.200]  如果你很聰明
[00:13:21.200 --> 00:13:22.200]  很聰明
[00:13:22.200 --> 00:13:25.200]  這群人這70個人都是才子
[00:13:25.200 --> 00:13:27.200]  有錢有地位
[00:13:27.200 --> 00:13:28.200]  衝進去的時候
[00:13:28.200 --> 00:13:29.200]  嘩
[00:13:29.200 --> 00:13:30.200]  那些人說
[00:13:30.200 --> 00:13:31.200]  嘩他們都是信耶穌
[00:13:31.200 --> 00:13:32.200]  我也信了
[00:13:32.200 --> 00:13:35.200]  還沒進去已經想信的時候
[00:13:35.200 --> 00:13:39.200]  沒辦法顯出有神和沒有神的分別
[00:13:39.200 --> 00:13:42.200]  有時候在我們最成功的時候
[00:13:42.200 --> 00:13:43.200]  老實說
[00:13:43.200 --> 00:13:44.200]  你說不靠主
[00:13:44.200 --> 00:13:45.200]  我真的做不到
[00:13:45.200 --> 00:13:46.200]  你說而已
[00:13:46.200 --> 00:13:48.200]  你自己也知道不是
[00:13:48.200 --> 00:13:49.200]  是不是
[00:13:49.200 --> 00:13:50.200]  那盤生意
[00:13:50.200 --> 00:13:51.200]  這個圈子裡
[00:13:51.200 --> 00:13:56.200]  在這個這樣的生意圈裡
[00:13:56.200 --> 00:13:58.200]  這件事不是你做
[00:13:58.200 --> 00:14:00.200]  還要被人做到
[00:14:00.200 --> 00:14:02.200]  哎呀感謝主賜給我這麼好
[00:14:02.200 --> 00:14:03.200]  賜什麼
[00:14:03.200 --> 00:14:05.200]  你不用神你都做到
[00:14:05.200 --> 00:14:07.200]  我不是說你騙你自己
[00:14:07.200 --> 00:14:10.200]  不過你真的不知道自己在說什麼
[00:14:10.200 --> 00:14:11.200]  直到有一天
[00:14:11.200 --> 00:14:13.200]  你發覺你病了
[00:14:13.200 --> 00:14:15.200]  我們做不到
[00:14:15.200 --> 00:14:16.200]  你發覺你想做
[00:14:16.200 --> 00:14:18.200]  有心無力了
[00:14:18.200 --> 00:14:20.200]  然後看見神在你的
[00:14:20.200 --> 00:14:23.200]  完全軟弱無能的時刻裡
[00:14:23.200 --> 00:14:27.200]  竟然成就了你以前最聰明
[00:14:27.200 --> 00:14:28.200]  最旺的時候
[00:14:28.200 --> 00:14:32.200]  都做不到的那個工作的話
[00:14:32.200 --> 00:14:34.200]  你就知道主啊
[00:14:34.200 --> 00:14:35.200]  如果不是你
[00:14:35.200 --> 00:14:37.200]  我真的做不到
[00:14:37.200 --> 00:14:39.200]  那句你就真的了
[00:14:39.200 --> 00:14:41.200]  有時候神是喜歡這樣的
[00:14:41.200 --> 00:14:42.200]  很奇妙
[00:14:42.200 --> 00:14:45.200]  因為這個才顯出
[00:14:45.200 --> 00:14:48.200]  有神和沒有神的分別
[00:14:48.200 --> 00:14:49.200]  在你的生命裡
[00:14:49.200 --> 00:14:52.200]  除非我們經歷過這一下
[00:14:52.200 --> 00:14:55.200]  否則你是不會明白神的奇妙
[00:14:55.200 --> 00:14:57.200]  到一個什麼地步
[00:14:57.200 --> 00:14:59.200]  所以我看見舊約裡
[00:14:59.200 --> 00:15:00.200]  有些人物
[00:15:00.200 --> 00:15:01.200]  神真的特意這樣做的
[00:15:01.200 --> 00:15:02.200]  典型就是摩西
[00:15:02.200 --> 00:15:04.200]  我們跟大家說說摩西
[00:15:04.200 --> 00:15:06.200]  摩西一生裡120年
[00:15:06.200 --> 00:15:07.200]  分了三個時期
[00:15:07.200 --> 00:15:09.200]  40歲、40歲、40歲
[00:15:09.200 --> 00:15:11.200]  48、10、120
[00:15:11.200 --> 00:15:14.200]  40歲是摩西最高峰的時間
[00:15:14.200 --> 00:15:16.200]  是撿回來的
[00:15:16.200 --> 00:15:18.200]  在皇宮長大的王子
[00:15:18.200 --> 00:15:19.200]  然後他一生的學問
[00:15:19.200 --> 00:15:20.200]  全部都學了
[00:15:20.200 --> 00:15:22.200]  然後他對40歲的時候
[00:15:22.200 --> 00:15:24.200]  最年輕力壯
[00:15:24.200 --> 00:15:25.200]  可以說是
[00:15:25.200 --> 00:15:28.200]  然後認識了朝廷裡的大官貴人
[00:15:28.200 --> 00:15:31.200]  在那時候他要解放他的同胞
[00:15:31.200 --> 00:15:32.200]  不用做奴隸
[00:15:32.200 --> 00:15:33.200]  是最容易
[00:15:33.200 --> 00:15:35.200]  是最好的條件
[00:15:35.200 --> 00:15:37.200]  最適合的時機
[00:15:37.200 --> 00:15:39.200]  所以摩西就發動革命
[00:15:39.200 --> 00:15:40.200]  誰知道一下就失敗
[00:15:40.200 --> 00:15:42.200]  那時候實不容許
[00:15:42.200 --> 00:15:44.200]  然後就逃亡
[00:15:44.200 --> 00:15:45.200]  跑去抗野
[00:15:45.200 --> 00:15:47.200]  看守陽康了40年
[00:15:47.200 --> 00:15:50.200]  我們說看守陽康40年
[00:15:50.200 --> 00:15:51.200]  什麼功力都散了
[00:15:51.200 --> 00:15:52.200]  娶了個老婆
[00:15:52.200 --> 00:15:54.200]  就是這麼多
[00:15:54.200 --> 00:15:56.200]  然後到80歲
[00:15:56.200 --> 00:15:58.200]  阿伯
[00:15:58.200 --> 00:16:01.200]  然後神先呼召他
[00:16:01.200 --> 00:16:04.200]  叫他帶領以色列人離開埃及
[00:16:04.200 --> 00:16:06.200]  走40年的抗野路
[00:16:06.200 --> 00:16:09.200]  所以有時候我也很同情摩西
[00:16:09.200 --> 00:16:11.200]  到神呼召他的時候
[00:16:11.200 --> 00:16:12.200]  摩西不肯
[00:16:12.200 --> 00:16:15.200]  不肯到被神罵
[00:16:15.200 --> 00:16:16.200]  我不行的
[00:16:16.200 --> 00:16:17.200]  我懂得給你說話
