
[00:00:00.000 --> 00:00:02.000]  當我們想到復活節的時候
[00:05:07.200 --> 00:05:10.200]  坐在上面
[00:05:10.200 --> 00:05:11.800]  突然他們去到的時候
[00:05:11.800 --> 00:05:15.000]  突然發現有地震
[00:05:15.000 --> 00:05:18.600]  可能地震是在他們去到之前已經出現
[00:05:18.600 --> 00:05:20.800]  這塊大石頭滾開了
[00:05:20.800 --> 00:05:24.000]  在上面坐著有天使
[00:05:24.000 --> 00:05:26.600]  當然神將石頭滾開
[00:05:26.600 --> 00:05:30.000]  不是為了耶穌可以走出來
[00:05:30.000 --> 00:05:32.800]  父母的主不需要打開石頭
[00:05:32.800 --> 00:05:34.800]  祂才可以出來
[00:05:34.800 --> 00:05:37.600]  為何要讓石頭滾開呢?
[00:05:37.600 --> 00:05:39.800]  目的是甚麼呢?
[00:05:39.800 --> 00:05:42.200]  是為了人的緣故
[00:05:42.200 --> 00:05:45.200]  有人見到裡面屍體已經離開了
[00:05:45.200 --> 00:05:47.200]  主已經復活了
[00:05:47.200 --> 00:05:51.200]  有人知道這是一個空的墳墓
[00:05:51.200 --> 00:05:52.400]  在這個時候
[00:05:52.400 --> 00:05:55.200]  這兩位的姐妹見到這樣的情況
[00:05:55.200 --> 00:05:58.000]  他們很感謝上帝
[00:05:58.000 --> 00:06:01.200]  在下面你先看第六節
[00:06:01.200 --> 00:06:03.600]  二十八章第六節
[00:06:03.600 --> 00:06:04.800]  天使告訴他們
[00:06:04.800 --> 00:06:06.000]  祂不在這裡
[00:06:06.000 --> 00:06:09.000]  已經照祂所說的復活了
[00:06:09.000 --> 00:06:12.000]  你們來看安放祂的地方吧
[00:06:12.000 --> 00:06:13.200]  天使告訴他們
[00:06:13.200 --> 00:06:16.400]  祂已經按照祂所說的
[00:06:16.400 --> 00:06:18.600]  在祂未離開世界之前
[00:06:18.600 --> 00:06:21.000]  已經預言祂自己的復活
[00:06:21.000 --> 00:06:25.600]  祂按照祂自己所預言的真實地復活了
[00:06:25.600 --> 00:06:28.400]  可能婦女們已經聽過這些事情
[00:06:28.400 --> 00:06:29.800]  但忘記了
[00:06:29.800 --> 00:06:31.400]  或者不能夠相信
[00:06:31.400 --> 00:06:33.400]  但這個時候他們見到
[00:06:33.400 --> 00:06:37.400]  主真的按照祂所說的復活了
[00:06:37.400 --> 00:06:39.200]  瑪利亞地知道了
[00:06:39.200 --> 00:06:40.800]  他們心裡很快樂
[00:06:40.800 --> 00:06:42.800]  你再看第八節
[00:06:42.800 --> 00:06:44.800]  下面第八節
[00:06:44.800 --> 00:06:46.800]  他們立刻離開墳墓
[00:06:46.800 --> 00:06:50.000]  又害怕又十分歡喜
[00:06:50.000 --> 00:06:53.400]  跑去告訴耶穌的門徒
[00:06:53.400 --> 00:06:55.200]  一種很複雜的心情
[00:06:55.200 --> 00:06:57.600]  很害怕不知道發生什麼事情
[00:06:57.600 --> 00:06:59.400]  但又知道主真的復活了
[00:06:59.400 --> 00:07:00.800]  很歡喜
[00:07:00.800 --> 00:07:03.600]  那種害怕和歡喜的心情
[00:07:03.600 --> 00:07:06.000]  混雜在他們的心裡
[00:07:06.000 --> 00:07:07.200]  各位靈姐妹
[00:07:07.200 --> 00:07:09.600]  在我們人生的路上
[00:07:09.600 --> 00:07:13.600]  都會經歷過這兩種感情、感受
[00:07:13.600 --> 00:07:17.600]  有些時候為一些困擾的事情很害怕
[00:07:17.600 --> 00:07:21.800]  公司開始有一班同事離開了
[00:07:21.800 --> 00:07:25.000]  可能很快到自己
[00:07:25.000 --> 00:07:27.000]  突然間檢查身體
[00:07:27.000 --> 00:07:29.600]  發現了有一些毛病
[00:07:29.600 --> 00:07:32.800]  醫生說你快點來再檢查多一次
[00:07:32.800 --> 00:07:36.400]  你在懷疑究竟是什麼事情
[00:07:36.400 --> 00:07:38.000]  很多生活上不同的事情
[00:07:38.000 --> 00:07:41.000]  你會有不少的困難
[00:07:41.000 --> 00:07:43.400]  甚至內心的害怕
[00:07:43.400 --> 00:07:46.800]  這種情緒是你和我都熟悉的
[00:07:46.800 --> 00:07:48.400]  主耶穌說到
[00:07:48.400 --> 00:07:50.800]  祂要復活的時候
[00:07:50.800 --> 00:07:53.600]  這兩位姐妹知道這種情況
[00:07:53.600 --> 00:07:56.800]  她們又害怕又歡喜
[00:07:56.800 --> 00:07:59.400]  主其實在其他地方同時說這件事情
[00:07:59.400 --> 00:08:02.800]  我請大家去看一看後面的約翰福音
[00:08:02.800 --> 00:08:09.000]  你看看第十六章
[00:08:09.000 --> 00:08:16.200]  約翰福音第十六章第二十節
[00:08:16.200 --> 00:08:17.800]  第十六章第二十節
[00:08:17.800 --> 00:08:19.400]  我們看和合本
[00:08:19.400 --> 00:08:21.600]  右邊和合本
[00:08:21.600 --> 00:08:25.000]  主和當時的門徒說
[00:08:25.000 --> 00:08:27.400]  我實實在在地告訴你們
[00:08:27.400 --> 00:08:30.800]  你們將要痛哭哀號
[00:08:30.800 --> 00:08:33.600]  世人都要喜樂
[00:08:33.600 --> 00:08:35.000]  主告訴他們知道
[00:08:35.000 --> 00:08:37.800]  將來你們會看到我被釘死的事實
[00:08:37.800 --> 00:08:39.600]  你們會難過痛哭
[00:08:39.600 --> 00:08:42.600]  但很多人因此他們很快樂
[00:08:42.600 --> 00:08:44.600]  當然主不單單說
[00:08:44.600 --> 00:08:47.000]  祂自己要面對十字架的事情
[00:08:47.000 --> 00:08:51.200]  你看看下面第十六章三十三節
[00:08:51.200 --> 00:08:53.600]  我們熟悉的經文
[00:08:53.600 --> 00:08:54.600]  主耶穌說
[00:08:54.600 --> 00:08:57.200]  我將這些事告訴你們
[00:08:57.200 --> 00:09:00.800]  是要叫你們在我裡面有平安
[00:09:00.800 --> 00:09:05.000]  在世上你們有苦難
[00:09:05.000 --> 00:09:08.400]  這是一定會出現的事實
[00:09:08.400 --> 00:09:10.800]  在世界上你們有苦難
[00:09:10.800 --> 00:09:12.400]  但你們可以放心
[00:09:12.400 --> 00:09:16.000]  我已經勝了世界
[00:09:16.000 --> 00:09:19.400]  主耶穌也提及到
[00:09:19.400 --> 00:09:22.000]  很多門徒在地上
[00:09:22.000 --> 00:09:24.400]  他們都要經歷不同的苦難
[00:09:24.400 --> 00:09:25.800]  但主告訴他們知道
[00:09:25.800 --> 00:09:27.200]  他們可以放心
[00:09:27.200 --> 00:09:29.800]  我已經勝了世界
[00:09:29.800 --> 00:09:33.400]  你再回到前面的二十節
[00:09:33.400 --> 00:09:35.200]  接著一句話繼續說
[00:09:35.200 --> 00:09:37.600]  你們將要憂愁
[00:09:37.600 --> 00:09:45.000]  然而你們的憂愁會變為喜樂
[00:09:45.000 --> 00:09:47.000]  然後主給一個比喻
[00:09:47.000 --> 00:09:49.200]  婦人生產的時候憂愁
[00:09:49.200 --> 00:09:51.200]  因為她的時候到了
[00:09:51.200 --> 00:09:54.200]  面對著生產的痛楚
[00:09:54.200 --> 00:09:57.200]  她生了孩子就不再記念那苦楚
[00:09:57.200 --> 00:10:01.200]  因為歡喜世上生了一個人
[00:10:01.200 --> 00:10:04.200]  你們現在也是憂愁
[00:10:04.200 --> 00:10:06.600]  但是我要再見你們
[00:10:06.600 --> 00:10:10.000]  你們的心就喜樂了
[00:10:10.000 --> 00:10:11.800]  然後大家一起讀
[00:10:11.800 --> 00:10:16.600]  這喜樂也沒有人能夠奪去
[00:10:16.600 --> 00:10:19.600]  當他們要見到復活的主的時候
[00:10:19.600 --> 00:10:22.400]  那些憂愁會消失了
[00:10:22.400 --> 00:10:24.200]  他們會喜樂
[00:10:24.200 --> 00:10:25.400]  而且主告訴他們知道
[00:10:25.400 --> 00:10:28.600]  這種喜樂是沒有任何的人
[00:10:28.600 --> 00:10:34.600]  包括沒有任何的苦痛能夠奪去
[00:10:34.600 --> 00:10:38.400]  一位姐妹分享她自己的經歷
[00:10:38.400 --> 00:10:40.800]  這位姐妹她剛剛丈夫過世
[00:10:40.800 --> 00:10:42.000]  突然間過世
[00:10:42.000 --> 00:10:44.200]  她非常難過
[00:10:44.200 --> 00:10:46.400]  因此她說每一個晚上
[00:10:46.400 --> 00:10:49.600]  她是以眼淚洗臉
[00:10:49.600 --> 00:10:51.400]  睡覺的時候睡不著
[00:10:51.400 --> 00:10:52.600]  一直哭
[00:10:52.600 --> 00:10:53.800]  哭到累了
[00:10:53.800 --> 00:10:56.200]  也不知道什麼時候睡著了
[00:10:56.200 --> 00:11:01.000]  很多晚上都是在哭泣當中進入睡眠
[00:11:01.000 --> 00:11:04.200]  心裡很難受
[00:11:04.200 --> 00:11:06.800]  有一個晚上她哭的時候
[00:11:06.800 --> 00:11:09.200]  這位姐妹心裡很悲哀
[00:11:09.200 --> 00:11:11.000]  感覺自己很孤單
[00:11:11.000 --> 00:11:15.600]  感覺自己只要面對自己的人生
[00:11:15.600 --> 00:11:16.800]  在她悲哀的時候
[00:11:16.800 --> 00:11:20.200]  突然間心裡出現一句話
[00:11:20.200 --> 00:11:25.400]  好像一把聲音很清晰地跟她說
[00:11:25.400 --> 00:11:27.200]  告訴她
[00:11:27.200 --> 00:11:30.800]  「你不是孤單的」
[00:11:30.800 --> 00:11:33.600]  「你不是孤單的」
[00:11:33.600 --> 00:11:37.600]  這句話來得很明顯
[00:11:37.600 --> 00:11:39.200]  而且帶著溫柔
[00:11:39.200 --> 00:11:43.800]  帶著清楚的安慰
[00:11:43.800 --> 00:11:45.800]  這位姐妹聽到這把聲音之後
[00:11:45.800 --> 00:11:49.200]  突然間心裡得到一種很特別的安慰
[00:11:49.200 --> 00:11:51.400]  她開始停止了眼淚
[00:11:51.400 --> 00:11:53.600]  她說從那一晚開始
[00:11:53.600 --> 00:11:56.200]  她的心有一份新的力量
[00:11:56.200 --> 00:12:00.600]  去面對自己新的人生階段
[00:12:00.600 --> 00:12:03.200]  很多弟兄姊妹在困難當中
[00:12:03.200 --> 00:12:05.800]  體會到復活的主在她身邊
[00:12:05.800 --> 00:12:08.200]  來勉勵安慰
[00:12:08.200 --> 00:12:11.800]  以致她可以放膽安然地走下去
[00:12:11.800 --> 00:12:13.000]  我另外看到一篇文章
[00:12:13.000 --> 00:12:16.200]  這位宣教士姐妹講述她自己的經歷
[00:12:16.200 --> 00:12:17.600]  我心裡也很感動
[00:12:17.600 --> 00:12:21.000]  這位姐妹在中美洲做宣教士
[00:12:21.000 --> 00:12:23.000]  在當地一些很貧困的地方
[00:12:23.000 --> 00:12:24.200]  她染了一個病
[00:12:24.200 --> 00:12:26.000]  就是亞米巴蟲
[00:12:26.000 --> 00:12:28.000]  大家可能知道一些蟲
[00:12:28.000 --> 00:12:31.800]  在身體上帶給身體很多問題
[00:12:31.800 --> 00:12:33.000]  她看醫生的時候
[00:12:33.000 --> 00:12:34.800]  醫生說「不要緊」
[00:12:34.800 --> 00:12:37.400]  「我給你一些佔亞米巴蟲的藥」
[00:12:37.400 --> 00:12:38.200]  「然後吃一些」
[00:12:38.200 --> 00:12:40.000]  「再加上一些荷爾蒙藥」
[00:12:40.000 --> 00:12:41.600]  「會痊癒的」
[00:12:41.600 --> 00:12:43.600]  她回去開始服藥
[00:12:43.600 --> 00:12:45.000]  服藥一段時間之後
[00:12:45.000 --> 00:12:46.400]  發現身體有些跡象
[00:12:46.400 --> 00:12:48.600]  好像自己懷孕一樣
[00:12:48.600 --> 00:12:51.000]  她就再檢查
[00:12:51.000 --> 00:12:53.200]  發現自己真的懷孕
[00:12:53.200 --> 00:12:55.800]  然後再找一位醫生告訴她
[00:12:55.800 --> 00:12:59.200]  「醫生,我服藥期間發現自己懷孕」
[00:12:59.200 --> 00:13:01.800]  「那怎麼辦呢?」
[00:13:01.800 --> 00:13:05.600]  醫生很緊張地看著她
[00:13:05.600 --> 00:13:07.800]  「你快點墮胎」
[00:13:07.800 --> 00:13:09.800]  因為服這種藥的人
[00:13:09.800 --> 00:13:13.600]  生產胎兒多數會缺陷
[00:13:13.600 --> 00:13:15.000]  多數有問題
[00:13:15.000 --> 00:13:17.400]  「你快點墮胎吧」
[00:13:17.400 --> 00:13:19.200]  對一位基督徒的孫教授來說
[00:13:19.200 --> 00:13:21.600]  這個消息突然很震撼
[00:13:21.600 --> 00:13:22.200]  「怎麼辦呢?」
[00:13:22.200 --> 00:13:24.800]  「我是否應該聽醫生所說」
[00:13:24.800 --> 00:13:28.800]  「還是應該憑著信心保留生命?」
[00:13:28.800 --> 00:13:31.800]  回家的時候她很困擾
[00:13:31.800 --> 00:13:34.400]  不知道怎麼辦
[00:13:34.400 --> 00:13:35.400]  她一直祈禱
[00:13:35.400 --> 00:13:37.200]  然後看聖經
[00:13:37.200 --> 00:13:38.200]  當她看聖經的時候
[00:13:38.200 --> 00:13:40.400]  她就說很特別一節聖經
[00:13:40.400 --> 00:13:42.600]  很深刻在她心裡出現
[00:13:42.600 --> 00:13:44.000]  這節聖經當她讀的時候
[00:13:44.000 --> 00:13:48.400]  就是大家熟悉的羅馬書十五章第十三節
[00:13:48.400 --> 00:13:52.600]  「但願使人有盼望的上帝」
[00:13:52.600 --> 00:13:57.000]  「因順將諸般的喜樂平安」
[00:13:57.000 --> 00:13:59.800]  「充滿你們的心」
[00:13:59.800 --> 00:14:02.600]  「使你們因著聖靈的大能」
[00:14:02.600 --> 00:14:06.200]  「滿有盼望」
[00:14:06.200 --> 00:14:08.800]  突然她想到主安慰她
[00:14:08.800 --> 00:14:11.600]  將盼望再次賜給她
[00:14:11.600 --> 00:14:12.600]  因此她心裡想
[00:14:12.600 --> 00:14:13.400]  不要緊
[00:14:13.400 --> 00:14:15.600]  就算孩子有各種缺陷
[00:14:15.600 --> 00:14:16.200]  我靠著神
[00:14:16.200 --> 00:14:18.000]  我都可以照顧他成長
[00:14:18.000 --> 00:14:21.200]  讓生命可以繼續有生命
[00:14:21.200 --> 00:14:22.600]  但突然她想
[00:14:22.600 --> 00:14:23.800]  我來做孫教士
[00:14:23.800 --> 00:14:25.400]  那怎麼做孫教士呢?
[00:14:25.400 --> 00:14:26.600]  我要侍奉上帝
[00:14:26.600 --> 00:14:27.400]  那就不用做了
[00:14:27.400 --> 00:14:29.600]  只顧著孩子
[00:14:29.600 --> 00:14:33.200]  突然好像另一把聲音告訴她知道
[00:14:33.200 --> 00:14:35.200]  不是你的侍奉
[00:14:35.200 --> 00:14:37.400]  是我的侍奉
[00:14:37.400 --> 00:14:42.200]  我讓你承擔做母親的職份
[00:14:42.200 --> 00:14:46.600]  你聽從我就是侍奉我
[00:14:46.600 --> 00:14:50.000]  因此這位姐妹在安慰的過程中
[00:14:50.000 --> 00:14:55.400]  決心讓孩子能夠自然生產出來
[00:14:55.400 --> 00:14:58.800]  當我看到這篇文章到後面的時候
[00:14:58.800 --> 00:15:01.800]  我才發覺原來她在說以前的事情
[00:15:01.800 --> 00:15:04.000]  在文章的結束中
[00:15:04.000 --> 00:15:10.400]  現在我的女兒已經二十四歲
[00:15:10.400 --> 00:15:13.200]  健康活潑
[00:15:13.200 --> 00:15:18.200]  現在在孫教工場做短期孫教士
[00:15:18.200 --> 00:15:19.200]  我一看見的時候
[00:15:19.200 --> 00:15:21.000]  心裡面就很快樂
[00:15:21.000 --> 00:15:23.400]  神恩待這位姐妹
[00:15:23.400 --> 00:15:23.800]  沒錯
[00:15:23.800 --> 00:15:27.000]  有些人可能會面對著這些困難
[00:15:27.000 --> 00:15:30.400]  甚至是有缺陷的孩子
[00:15:30.400 --> 00:15:32.800]  但上帝在一切的情況之下
[00:15:32.800 --> 00:15:35.200]  帶領保守、癡攀望
[00:15:35.200 --> 00:15:37.600]  以至在無論什麼情況
[00:15:37.600 --> 00:15:42.200]  這些苦困可以變成為喜樂
[00:15:42.200 --> 00:15:43.600]  各位弟兄姊妹
[00:15:43.600 --> 00:15:46.800]  復活的主要給你的訊息
[00:15:46.800 --> 00:15:49.200]  不是一個純粹歷史上的記載
[00:15:49.200 --> 00:15:52.200]  一件跟你好像無關的事情
[00:15:52.200 --> 00:15:55.200]  如果這位主已經勝過了死權
[00:15:55.200 --> 00:15:58.000]  勝過了一切的一切
[00:15:58.000 --> 00:15:59.800]  正如你剛才所讀到聖經
[00:15:59.800 --> 00:16:02.600]  勝過了這個罪惡的世界
[00:16:02.600 --> 00:16:06.600]  祂告訴我們可以放心
[00:16:06.600 --> 00:16:09.600]  因為我已經勝過了世界
[00:16:09.600 --> 00:16:12.800]  而我們因此可以在苦困當中
[00:16:12.800 --> 00:16:14.600]  仍然可以喜樂
[00:16:14.600 --> 00:16:19.400]  仍然可以心裡面平安地走這一步
[00:16:19.400 --> 00:16:22.200]  我們回到聖經剛才馬提福音的第28章
[00:16:22.200 --> 00:16:26.000]  我們再看
[00:16:26.000 --> 00:16:28.800]  在當時上帝繼續安慰萬里亞
[00:16:28.800 --> 00:16:30.800]  叫他們不要害怕
[00:16:30.800 --> 00:16:32.200]  為什麼不需要害怕呢
[00:16:32.200 --> 00:16:34.400]  因為神是掌權的
[00:16:34.400 --> 00:16:36.800]  祂掌管著整個的狀況
[00:16:36.800 --> 00:16:38.400]  所以不需要害怕
[00:16:38.400 --> 00:16:41.600]  在當中看第五節
[00:16:41.600 --> 00:16:42.800]  使者對婦女說
[00:16:42.800 --> 00:16:44.800]  你們不要怕
[00:16:44.800 --> 00:16:46.400]  我知道你們在找
[00:16:46.400 --> 00:16:48.600]  被釘十字架的耶穌
[00:16:48.600 --> 00:16:50.400]  然後後來第八節
[00:16:50.400 --> 00:16:51.600]  第九節
[00:16:51.600 --> 00:16:55.800]  主耶穌親自來到向他們顯現
[00:16:55.800 --> 00:16:57.400]  我們看第十節
[00:16:57.400 --> 00:17:01.400]  耶穌對他們說不要怕
[00:17:01.400 --> 00:17:04.200]  重複地告訴他們不要怕
[00:17:04.200 --> 00:17:04.800]  各位電影節目
[00:17:04.800 --> 00:17:08.600]  如果有時候和朋友去行山
[00:17:08.600 --> 00:17:10.000]  或者行山的過程中
[00:17:10.000 --> 00:17:11.200]  大家迷路了
[00:17:11.200 --> 00:17:12.800]  一路走找不到出路
[00:17:12.800 --> 00:17:14.200]  天黑了
[00:17:14.200 --> 00:17:16.400]  突然狂風暴雨
[00:17:16.400 --> 00:17:18.600]  行雷閃電
[00:17:18.600 --> 00:17:20.400]  你們很害怕
[00:17:20.400 --> 00:17:24.000]  在樹叢下躲避的時候
[00:17:24.000 --> 00:17:27.200]  你旁邊的朋友不斷發抖
[00:17:27.200 --> 00:17:28.800]  在打冷顫
[00:17:28.800 --> 00:17:30.000]  很害怕
[00:17:30.000 --> 00:17:31.400]  然後他對你說
[00:17:31.400 --> 00:17:35.600]  不要怕
[00:17:35.600 --> 00:17:37.800]  你會有什麼感受呢
[00:17:37.800 --> 00:17:39.400]  你會覺得不用說了
[00:17:39.400 --> 00:17:43.200]  你這麼害怕還告訴我不要怕
[00:17:43.200 --> 00:17:44.600]  如果一個人很害怕
[00:17:44.600 --> 00:17:45.800]  時常告訴你不要怕
[00:17:45.800 --> 00:17:48.000]  你可能不想聽
[00:17:48.000 --> 00:17:53.000]  但是戴著榮耀有能力的天使面目放光
[00:17:53.000 --> 00:17:55.600]  告訴你不要怕
[00:17:55.600 --> 00:17:59.800]  然後復活了的耶穌告訴你不要怕
[00:17:59.800 --> 00:18:01.600]  你要聽
[00:18:01.600 --> 00:18:04.200]  主告訴你他已經復活了
[00:18:04.200 --> 00:18:06.200]  他掌管著一切
[00:18:06.200 --> 00:18:09.800]  不要以為死亡得逞了
[00:18:09.800 --> 00:18:13.200]  復活的主在你面前告訴你不要怕
[00:18:13.200 --> 00:18:15.600]  你就可以不要怕
[00:18:15.600 --> 00:18:17.600]  可能婦女們來到的時候
[00:18:17.600 --> 00:18:19.200]  她們很想找到屍體
[00:18:19.200 --> 00:18:22.000]  為耶穌剝膏抹
[00:18:22.000 --> 00:18:23.000]  但是不見了屍體
[00:18:23.000 --> 00:18:26.400]  或者她以為有人偷了主耶穌的身體
[00:18:26.400 --> 00:18:27.400]  很慘
[00:18:27.400 --> 00:18:29.000]  雪上加霜
[00:18:29.000 --> 00:18:29.800]  不僅死了
[00:18:29.800 --> 00:18:31.800]  而且被人偷了屍體
[00:18:31.800 --> 00:18:34.400]  好像問題越來越嚴重
[00:18:34.400 --> 00:18:37.400]  好像一切都失控了
[00:18:37.400 --> 00:18:38.400]  你知道嗎
[00:18:38.400 --> 00:18:41.800]  有時候我們出現很多情緒
[00:18:41.800 --> 00:18:43.600]  甚至發脾氣
