
[00:00:00.000 --> 00:00:03.000]  今天《思想聖經》路加方案十五章提到
[00:02:54.500 --> 00:02:57.900]  難道我不愛惜你嗎?
[00:02:57.900 --> 00:03:00.500]  你這麼愛惜你的子女
[00:03:00.500 --> 00:03:03.100]  我豈不是更加愛惜你嗎?
[00:03:03.100 --> 00:03:06.300]  一位中年的爸爸
[00:03:06.300 --> 00:03:07.700]  突然間感受到
[00:03:07.700 --> 00:03:09.100]  一生人好像得不到
[00:03:09.100 --> 00:03:11.500]  爸爸對他的愛和肯定
[00:03:11.500 --> 00:03:13.100]  但在那個時候
[00:03:13.100 --> 00:03:14.700]  突然間體會
[00:03:14.700 --> 00:03:18.500]  這位天上的父親很愛他
[00:03:19.900 --> 00:03:23.100]  這位天上的父親很接納他
[00:03:23.100 --> 00:03:25.100]  也肯定他
[00:03:25.100 --> 00:03:28.900]  在那個時候他感受人生多點的飾現
[00:03:28.900 --> 00:03:32.500]  知道就算地上的父親未必懂得愛自己
[00:03:32.500 --> 00:03:35.300]  這位天上的父親愛自己
[00:03:35.300 --> 00:03:38.100]  各位弟妹、各位朋友
[00:03:38.100 --> 00:03:39.900]  常常不要忘記
[00:03:39.900 --> 00:03:43.100]  在天上你有父親
[00:03:43.100 --> 00:03:46.300]  當主耶穌距離到世上的時候
[00:03:46.300 --> 00:03:48.500]  祂很清楚地表達
[00:03:48.900 --> 00:03:51.500]  你們要向你的父祈禱
[00:03:51.500 --> 00:03:53.900]  所以主耶穌教我們的禱告裡面
[00:03:53.900 --> 00:03:55.300]  第一句話怎麼說?
[00:03:55.300 --> 00:03:59.300]  「我們在天上的父」
[00:03:59.300 --> 00:04:02.500]  叫我們放膽向祂祈禱
[00:04:02.500 --> 00:04:04.700]  也告訴我們知道
[00:04:04.700 --> 00:04:06.500]  當我們祈禱的時候
[00:04:06.500 --> 00:04:09.300]  有些時候可能不知道怎麼祈求
[00:04:09.300 --> 00:04:10.900]  主耶穌就說
[00:04:10.900 --> 00:04:13.700]  「在你們未曾祈求以先」
[00:04:13.700 --> 00:04:16.500]  「你們在天上的父」
[00:04:16.900 --> 00:04:19.300]  「都早已知道了」
[00:04:19.300 --> 00:04:21.900]  可能我們說得不太清楚
[00:04:21.900 --> 00:04:23.300]  不太明白
[00:04:23.300 --> 00:04:24.900]  但是你放心
[00:04:24.900 --> 00:04:28.500]  你的天父早已經明白了
[00:04:28.500 --> 00:04:31.300]  而祂樂意去恩代你
[00:04:31.300 --> 00:04:33.100]  因為祂是你的父親
[00:04:33.100 --> 00:04:34.700]  不單是在新約
[00:04:34.700 --> 00:04:35.900]  在舊約的時候
[00:04:35.900 --> 00:04:37.300]  聖經多處提到
[00:04:37.300 --> 00:04:40.300]  這位上帝是我們的父
[00:04:40.300 --> 00:04:41.700]  《摩西五經》
[00:04:41.700 --> 00:04:44.500]  大家知道第五卷是生命記
[00:04:45.300 --> 00:04:47.900]  摩西提到他們以色列人在抗野
[00:04:47.900 --> 00:04:48.900]  多少年了?
[00:04:48.900 --> 00:04:50.500]  四十年
[00:04:50.500 --> 00:04:53.500]  一直在當中漂浮
[00:04:53.500 --> 00:04:57.300]  但是聖經第一章生命記就說
[00:04:57.300 --> 00:05:00.300]  「在你們抗野的日子」
[00:05:00.300 --> 00:05:04.100]  「神怎麼撫養你們」
[00:05:04.100 --> 00:05:08.500]  「好像人撫養自己的孩子一樣」
[00:05:08.500 --> 00:05:11.100]  這個撫養的字是包含了
[00:05:11.100 --> 00:05:14.100]  懷抱和背負
[00:05:14.900 --> 00:05:18.100]  父親一直照顧著自己的孩子
[00:05:18.100 --> 00:05:19.100]  天父就說
[00:05:19.100 --> 00:05:21.500]  「我豈不是像你們的父親」
[00:05:21.500 --> 00:05:23.500]  「在抗野的日子」
[00:05:23.500 --> 00:05:26.700]  「一直陪伴你們」
[00:05:26.700 --> 00:05:28.500]  「撫養你們」
[00:05:28.500 --> 00:05:30.100]  「背負你們」
[00:05:30.100 --> 00:05:32.900]  一說到背負
[00:05:32.900 --> 00:05:34.500]  我記得我曾經和大家分享過
[00:05:34.500 --> 00:05:35.300]  自己的一個經歷
[00:05:35.300 --> 00:05:37.300]  就是在我小時候
[00:05:37.300 --> 00:05:38.700]  也不算太小
[00:05:38.700 --> 00:05:40.500]  小五的時候
[00:05:40.500 --> 00:05:42.900]  我小時候就很高了
[00:05:43.300 --> 00:05:45.300]  後來幸好沒有繼續這麼高
[00:05:45.300 --> 00:05:48.900]  我記得我小六已經是五呎七吋高
[00:05:48.900 --> 00:05:52.700]  當時已經比別人高一個頭
[00:05:52.700 --> 00:05:54.900]  小五也不矮了
[00:05:54.900 --> 00:05:57.300]  當時夜一去晚上
[00:05:57.300 --> 00:06:00.700]  自己突然間發現很不舒服
[00:06:00.700 --> 00:06:02.300]  迷迷糊糊地
[00:06:02.300 --> 00:06:04.300]  父親幫我量度一下
[00:06:04.300 --> 00:06:07.500]  身體發燒的情況
[00:06:07.500 --> 00:06:08.700]  一百零四
[00:06:08.700 --> 00:06:10.100]  很高燒
[00:06:11.300 --> 00:06:13.500]  當時家裡很擔心
[00:06:13.500 --> 00:06:16.300]  但半夜怎麼做呢
[00:06:16.300 --> 00:06:17.900]  就想帶我去看醫生
[00:06:17.900 --> 00:06:18.700]  叫我下床
[00:06:18.700 --> 00:06:20.700]  我完全無力下床
[00:06:20.700 --> 00:06:23.100]  那時候我深刻記得
[00:06:23.100 --> 00:06:25.900]  我爸爸背著我
[00:06:25.900 --> 00:06:29.900]  一個稍為高的孩子
[00:06:29.900 --> 00:06:31.900]  我們住在唐樓
[00:06:31.900 --> 00:06:34.300]  六層高
[00:06:34.300 --> 00:06:37.500]  是沒有電梯的
[00:06:37.500 --> 00:06:40.300]  有樓梯沒有電梯
[00:06:41.300 --> 00:06:44.300]  但每一層有兩幢樓梯
[00:06:44.300 --> 00:06:45.900]  如果我沒有記錯
[00:06:45.900 --> 00:06:47.500]  每一幢樓梯是十一級
[00:06:47.500 --> 00:06:49.900]  就是這樣
[00:06:49.900 --> 00:06:50.700]  我很深刻
[00:06:50.700 --> 00:06:52.100]  他就背著我
[00:06:52.100 --> 00:06:55.700]  從六樓五樓一直到地下
[00:06:55.700 --> 00:06:58.700]  然後背著我去一間中藥房
[00:06:58.700 --> 00:07:00.300]  敲門
[00:07:00.300 --> 00:07:01.900]  裡面有中醫師
[00:07:01.900 --> 00:07:03.500]  請他看我
[00:07:03.500 --> 00:07:06.300]  我也不知道當中發生什麼事情
[00:07:06.300 --> 00:07:07.300]  但完了之後
[00:07:07.300 --> 00:07:08.500]  我也記得
[00:07:08.700 --> 00:07:10.300]  他就背著我
[00:07:10.300 --> 00:07:13.900]  從地下上回六樓
[00:07:13.900 --> 00:07:17.900]  有些時候上回人生
[00:07:17.900 --> 00:07:21.100]  曾經經歷過父親對自己的愛護
[00:07:21.100 --> 00:07:23.900]  當然沒有一個父親是完美的
[00:07:23.900 --> 00:07:26.300]  但有些地方是體會到
[00:07:26.300 --> 00:07:29.500]  神透過父親帶給我們的祝福
[00:07:29.500 --> 00:07:31.900]  更加體會到聖經說
[00:07:31.900 --> 00:07:34.900]  「我是你天上的父親」
[00:07:34.900 --> 00:07:38.300]  縱使地上的父親有限制
[00:07:38.500 --> 00:07:42.100]  但天父是一生帶領我們
[00:07:42.100 --> 00:07:43.700]  直到永恆
[00:07:43.700 --> 00:07:45.700]  而當我們讀聖經的時候
[00:07:45.700 --> 00:07:47.900]  聖經提到主耶穌的比喻
[00:07:47.900 --> 00:07:50.100]  「浪子回家」
[00:07:50.100 --> 00:07:53.100]  其實是在說的焦點
[00:07:53.100 --> 00:07:54.900]  是那位父親
[00:07:54.900 --> 00:07:57.100]  這位父親很盼望
[00:07:57.100 --> 00:07:59.300]  離開了的孩子
[00:07:59.300 --> 00:08:01.300]  會回到他的家
[00:08:01.300 --> 00:08:03.500]  接受他的愛
[00:08:03.500 --> 00:08:05.300]  領受他的接納
[00:08:05.700 --> 00:08:08.500]  我們明白這種心境
[00:08:08.500 --> 00:08:10.100]  我們可以再看
[00:08:10.100 --> 00:08:12.500]  《盧格福音》十五章
[00:08:12.500 --> 00:08:14.700]  其中第十一節
[00:08:14.700 --> 00:08:20.500]  浪子要離開爸爸了
[00:08:20.500 --> 00:08:21.500]  為什麼呢?
[00:08:21.500 --> 00:08:22.500]  十一節說
[00:08:22.500 --> 00:08:23.900]  耶穌又說
[00:08:23.900 --> 00:08:25.500]  「某人有兩個兒子
[00:08:25.500 --> 00:08:27.300]  小兒子對父親說
[00:08:27.300 --> 00:08:31.100]  爸爸,請把我應得的家業給我」
[00:08:31.100 --> 00:08:35.100]  父親就把財產分給他們兩兄弟
[00:08:36.100 --> 00:08:37.500]  這個小兒子
[00:08:37.500 --> 00:08:38.300]  不知為何
[00:08:38.300 --> 00:08:40.500]  他很想有自己的錢財
[00:08:40.500 --> 00:08:43.500]  因此要求爸爸早點分家產
[00:08:43.500 --> 00:08:46.700]  在當時的人都會納遺囑
[00:08:46.700 --> 00:08:48.700]  但必定是死後
[00:08:48.700 --> 00:08:52.100]  子女才會得到遺產
[00:08:52.100 --> 00:08:54.700]  亦有一些情況是預早
[00:08:54.700 --> 00:08:57.700]  將家產分配給子女
[00:08:57.700 --> 00:09:01.500]  而將產權給了子女
[00:09:01.500 --> 00:09:04.900]  這些兒女當他得到產權之後
[00:09:04.900 --> 00:09:06.900]  其實都要等到爸爸離世
[00:09:06.900 --> 00:09:08.900]  他們才會得到錢財
[00:09:08.900 --> 00:09:10.500]  但有些情況
[00:09:10.500 --> 00:09:14.300]  這些產權可以出售給其他人
[00:09:14.300 --> 00:09:16.700]  而預早得到金錢
[00:09:16.700 --> 00:09:19.700]  當然不是多數是這樣
[00:09:19.700 --> 00:09:22.300]  但似乎這裡的情況是這樣
[00:09:22.300 --> 00:09:24.700]  爸爸知道其實危險
[00:09:24.700 --> 00:09:29.300]  一位少年拿了這些錢出去會怎樣呢?
[00:09:29.300 --> 00:09:32.700]  但似乎他不想勉強他留下
[00:09:33.500 --> 00:09:37.100]  可能他很強烈的要求
[00:09:37.100 --> 00:09:38.900]  爸爸就答應他
[00:09:38.900 --> 00:09:42.100]  他就將財產分給他們兩兄弟
[00:09:42.100 --> 00:09:43.300]  十三節就說
[00:09:43.300 --> 00:09:45.100]  過了不多幾天
[00:09:45.100 --> 00:09:49.100]  很快隨兒子經採取行動
[00:09:49.100 --> 00:09:52.300]  小兒子收拾一切到遠方去
[00:09:52.300 --> 00:09:54.100]  在那裡生活放蕩
[00:09:54.100 --> 00:09:55.900]  浪費錢財
[00:09:55.900 --> 00:09:57.700]  當他拿到錢之後
[00:09:57.700 --> 00:10:00.100]  他很想出去世界闖蕩
[00:10:01.300 --> 00:10:04.300]  他很想自己可以控制自己的命運
[00:10:04.300 --> 00:10:06.700]  運用自己有的資源
[00:10:06.700 --> 00:10:08.500]  他要出去闖一番
[00:10:08.500 --> 00:10:10.900]  因此他要離開家庭
[00:10:10.900 --> 00:10:13.300]  但想不到一個人
[00:10:13.300 --> 00:10:16.700]  當他有資源或者有自由的時候
[00:10:16.700 --> 00:10:19.500]  是他的災難的開始
[00:10:19.500 --> 00:10:22.300]  人有自由有資源
[00:10:22.300 --> 00:10:25.500]  但沒有智慧去運用自由和資源
[00:10:25.500 --> 00:10:27.500]  往往帶來災難
[00:10:28.900 --> 00:10:31.700]  早前有位弟兄寫了一篇文章
[00:10:31.700 --> 00:10:36.300]  他本身是北美一位大學教授
[00:10:36.300 --> 00:10:41.700]  他本身是中國一位華人學者
[00:10:41.700 --> 00:10:44.700]  他講述很多他認識的朋友
[00:10:44.700 --> 00:10:46.900]  從中國到北美的地方
[00:10:46.900 --> 00:10:49.100]  去讀研究院進修
[00:10:49.100 --> 00:10:51.100]  一個家庭一起出去
[00:10:51.100 --> 00:10:52.300]  夫妻兩個人
[00:10:52.300 --> 00:10:54.300]  大家同甘共苦
[00:10:54.300 --> 00:10:55.300]  很艱難
[00:10:55.300 --> 00:10:57.500]  生活上經濟很困難
[00:10:57.700 --> 00:10:58.900]  但一直讀書
[00:10:58.900 --> 00:11:00.500]  兩個人互相扶持
[00:11:00.500 --> 00:11:01.900]  都很恩愛
[00:11:01.900 --> 00:11:04.100]  但見到很多家庭
[00:11:04.100 --> 00:11:05.700]  當他們完成了學業
[00:11:05.700 --> 00:11:07.500]  做了大學教授
[00:11:07.500 --> 00:11:08.900]  開始經濟很好
[00:11:08.900 --> 00:11:10.300]  地位提升
[00:11:10.300 --> 00:11:13.500]  丈夫對太太有很多不滿
[00:11:13.500 --> 00:11:15.100]  「為什麼你會這樣?」
[00:11:15.100 --> 00:11:18.700]  很多之間的爭執出現
[00:11:18.700 --> 00:11:20.700]  因此一個很好的家庭
[00:11:20.700 --> 00:11:22.500]  和甘共苦的夫妻
[00:11:22.500 --> 00:11:26.700]  突然變成敵視爭吵的家庭
[00:11:27.500 --> 00:11:30.100]  後果就是破碎的家庭
[00:11:30.100 --> 00:11:32.100]  這位弟兄說
[00:11:32.100 --> 00:11:36.100]  很多人在未曾成功的時候
[00:11:36.100 --> 00:11:37.500]  有好的關係
[00:11:37.500 --> 00:11:38.700]  一旦成功
[00:11:38.700 --> 00:11:40.700]  就破壞了關係
[00:11:40.700 --> 00:11:44.500]  很多時候人得到資源
[00:11:44.500 --> 00:11:46.300]  得到成功成就
[00:11:46.300 --> 00:11:48.100]  往往不懂得運用
[00:11:48.100 --> 00:11:49.700]  而帶來了惡果
[00:11:49.700 --> 00:11:53.300]  聖經所講述這位少年
[00:11:53.300 --> 00:11:54.700]  這位小兒
[00:11:54.700 --> 00:11:56.300]  他出去之後
[00:11:56.300 --> 00:11:57.700]  他運用他的錢財
[00:11:57.700 --> 00:12:00.100]  聖經說他生活放蕩
[00:12:00.100 --> 00:12:02.300]  意味著他不理後果
[00:12:02.300 --> 00:12:03.700]  隨便地生活
[00:12:03.700 --> 00:12:06.100]  聖經說他浪費錢財
[00:12:06.100 --> 00:12:10.300]  意味著他不理會有沒有入息
[00:12:10.300 --> 00:12:12.100]  總之要用
[00:12:12.100 --> 00:12:13.300]  要洗
[00:12:13.300 --> 00:12:15.100]  喜歡怎樣洗就洗
[00:12:15.100 --> 00:12:17.700]  很快他的錢財就花光了
[00:12:17.700 --> 00:12:20.500]  然後情況是怎樣呢?
[00:12:20.500 --> 00:12:23.500]  大家看第十四到第十七節
[00:12:26.100 --> 00:12:27.500]  他花盡了錢財
[00:12:27.500 --> 00:12:29.500]  也剛剛遇上饑荒
[00:12:29.500 --> 00:12:30.900]  窮困起來
[00:12:30.900 --> 00:12:32.900]  於是他投靠當地一個人
[00:12:32.900 --> 00:12:34.700]  這個人叫他去放豬
[00:12:34.700 --> 00:12:36.100]  他很餓
[00:12:36.100 --> 00:12:36.900]  很想吃豬
[00:12:36.900 --> 00:12:38.100]  吃那些豆鴿
[00:12:38.100 --> 00:12:39.900]  但也沒有人給他
[00:12:39.900 --> 00:12:44.100]  很多時候在困擾當中
[00:12:44.100 --> 00:12:45.700]  才突然體會到
[00:12:45.700 --> 00:12:48.100]  原來沒有人真的愛護自己
[00:12:48.100 --> 00:12:50.100]  在饑荒裡投靠一個人
[00:12:50.100 --> 00:12:52.700]  這個人相信不是真的關心他
[00:12:52.700 --> 00:12:54.500]  要他做甚麼呢?
[00:12:55.500 --> 00:12:56.700]  要他養豬
[00:12:56.700 --> 00:13:01.500]  大家知不知道猶太人最怕做的是甚麼事?
[00:13:01.500 --> 00:13:04.100]  就是養豬
[00:13:04.100 --> 00:13:06.100]  因為在他們的觀念上
[00:13:06.100 --> 00:13:07.700]  豬是不潔淨的
[00:13:07.700 --> 00:13:09.700]  律法裡有提及
[00:13:09.700 --> 00:13:11.900]  豬是不潔淨的一種生畜
[00:13:11.900 --> 00:13:14.500]  而他們很多時候都會感覺
[00:13:14.500 --> 00:13:17.300]  接觸豬是被咒坐的
[00:13:17.300 --> 00:13:20.900]  所以如果當時猶太人要咒坐別人
[00:13:20.900 --> 00:13:22.700]  就原理養豬吧
[00:13:24.300 --> 00:13:25.900]  是一種咒坐的表達
[00:13:25.900 --> 00:13:29.500]  可以見得當時的青年少年
[00:13:29.500 --> 00:13:30.900]  他沒有選擇
[00:13:30.900 --> 00:13:33.500]  要做一些自己最不想做的事情
[00:13:33.500 --> 00:13:36.100]  而且他雖然有份工作
[00:13:36.100 --> 00:13:37.900]  但他吃不飽
[00:13:37.900 --> 00:13:41.100]  因為主人很明顯沒有給他足夠的糧食
[00:13:41.100 --> 00:13:42.300]  他很餓
[00:13:42.300 --> 00:13:44.100]  甚至連豬哨也想吃
[00:13:44.100 --> 00:13:46.100]  但他能吃嗎?
[00:13:46.100 --> 00:13:49.900]  不要以為他真的吃那些豬的食物
[00:13:49.900 --> 00:13:51.700]  聖經留心看
[00:13:51.700 --> 00:13:53.100]  其中的第十
[00:13:54.100 --> 00:13:55.900]  第十六節
[00:13:55.900 --> 00:13:58.700]  最後一句話
[00:13:58.700 --> 00:14:02.100]  「可是沒有人給他」
[00:14:02.100 --> 00:14:05.300]  連那些最不值得吃的
[00:14:05.300 --> 00:14:06.300]  他也想吃
[00:14:06.300 --> 00:14:08.300]  不過也沒有人給他
[00:14:08.300 --> 00:14:11.900]  可以見得當時的人沒有人理會他
[00:14:11.900 --> 00:14:14.500]  甚至覺得他連豬都不如
[00:14:14.500 --> 00:14:16.300]  沒有人重視他
[00:14:16.300 --> 00:14:20.500]  當他面對著一種困局的時候
[00:14:20.900 --> 00:14:23.700]  他這個時候才會反省
[00:14:23.700 --> 00:14:27.300]  有些時候上帝的慈愛
[00:14:27.300 --> 00:14:31.500]  容許我們去面對困局
[00:14:31.500 --> 00:14:33.500]  大家聽清楚
[00:14:33.500 --> 00:14:38.300]  是上帝的慈愛容許我們面對困局
[00:14:38.300 --> 00:14:41.700]  在困局當中人才會醒悟
[00:14:41.700 --> 00:14:44.300]  才知道要回轉
[00:14:44.300 --> 00:14:47.900]  在這位青年面對困局的時候
[00:14:47.900 --> 00:14:49.500]  他開始醒悟
[00:14:50.500 --> 00:14:53.900]  我曾經分享過一位弟兄
[00:14:53.900 --> 00:14:55.700]  回到他的時候
[00:14:55.700 --> 00:14:58.300]  也感受到神對他的憐憫
[00:14:58.300 --> 00:15:02.100]  這位弟兄說他信耶穌的經過
[00:15:02.100 --> 00:15:04.100]  他說當他結婚的時候
[00:15:04.100 --> 00:15:06.900]  自己有一個很好的行業
[00:15:06.900 --> 00:15:07.900]  是一位律師
[00:15:07.900 --> 00:15:11.100]  但他本身是花天酒地
[00:15:11.100 --> 00:15:12.300]  夜夜笙歌
[00:15:12.300 --> 00:15:14.500]  他說我一個星期有五天
[00:15:14.500 --> 00:15:17.100]  晚上起碼兩三點才回家
[00:15:18.500 --> 00:15:20.500]  去過很多不同的酒吧
[00:15:20.500 --> 00:15:22.300]  夜總會等等的地方
[00:15:22.300 --> 00:15:25.300]  他太太當然很難受
[00:15:25.300 --> 00:15:26.100]  一直勸他
[00:15:26.100 --> 00:15:27.500]  但他也不肯改變
[00:15:27.500 --> 00:15:29.300]  直到六年之後
[00:15:29.300 --> 00:15:31.700]  太太說她不再和他說話
[00:15:31.700 --> 00:15:34.900]  因此一年時間沒有和他說一句話
[00:15:34.900 --> 00:15:36.900]  第七年
[00:15:36.900 --> 00:15:38.500]  太太看到他也不改變
[00:15:38.500 --> 00:15:39.900]  就提出離婚
[00:15:39.900 --> 00:15:41.700]  他說好啊
[00:15:41.700 --> 00:15:42.700]  自由一點
[00:15:42.700 --> 00:15:44.700]  他就接受離婚
[00:15:44.700 --> 00:15:46.700]  他就預備離開家庭
[00:15:47.100 --> 00:15:48.500]  兩個兒子和太太來
[00:15:48.500 --> 00:15:49.900]  讓自己更自由
[00:15:49.900 --> 00:15:53.300]  預備離開家庭前兩天
[00:15:53.300 --> 00:15:55.700]  晚上就回家
[00:15:55.700 --> 00:15:57.300]  回家的時候
[00:15:57.300 --> 00:16:00.100]  一個人在房間拿一本相簿出來看
[00:16:00.100 --> 00:16:02.300]  看相簿的時候
[00:16:02.300 --> 00:16:04.300]  看到家裡的相片
[00:16:04.300 --> 00:16:05.500]  全部都是三個人的
[00:16:05.500 --> 00:16:06.500]  沒有我的份
[00:16:06.500 --> 00:16:09.500]  去公園玩
[00:16:09.500 --> 00:16:10.700]  兒子畢業
[00:16:10.700 --> 00:16:12.700]  全部都是太太和兩個小孩
[00:16:12.700 --> 00:16:14.100]  為什麼沒有我的
[00:16:14.100 --> 00:16:16.900]  突然間很深刻體會
[00:16:17.100 --> 00:16:19.100]  自己是缺席巴班
[00:16:19.100 --> 00:16:22.900]  從沒有參與過家庭的事情
[00:16:22.900 --> 00:16:24.300]  關心過家庭的事
[00:16:24.300 --> 00:16:26.500]  開始有些悔意
[00:16:26.500 --> 00:16:27.900]  但沒辦法
[00:16:27.900 --> 00:16:28.700]  都要走了
[00:16:28.700 --> 00:16:29.900]  在那一晚
[00:16:29.900 --> 00:16:31.700]  太太突然回來看到他
[00:16:31.700 --> 00:16:33.300]  就和他說
[00:16:33.300 --> 00:16:35.300]  你留下來吧
[00:16:35.300 --> 00:16:39.500]  太太就說我相信耶穌
[00:16:39.500 --> 00:16:41.300]  我去了教會
[00:16:41.300 --> 00:16:43.700]  有些弟兄姊妹為我家庭祈禱
[00:16:43.700 --> 00:16:45.100]  本來我相信耶穌
[00:16:45.100 --> 00:16:46.100]  我很願意
[00:16:46.300 --> 00:16:48.300]  但原諒你萬萬不能
[00:16:48.300 --> 00:16:51.700]  但他們一直為我祈禱
[00:16:51.700 --> 00:16:53.500]  我開始相信
[00:16:53.500 --> 00:16:55.500]  耶穌能夠改變你
[00:16:55.500 --> 00:16:58.500]  所以我願意原諒你
[00:16:58.500 --> 00:16:59.900]  你留下來
[00:16:59.900 --> 00:17:01.700]  就叫他留下來
[00:17:01.700 --> 00:17:03.700]  他很開心留下來了
[00:17:03.700 --> 00:17:05.300]  也跟太太回教會
[00:17:05.300 --> 00:17:07.100]  兩個星期之後
[00:17:07.100 --> 00:17:07.900]  有一天
[00:17:07.900 --> 00:17:10.900]  他突然間心想讀讀聖經
[00:17:10.900 --> 00:17:12.500]  他打開聖經
[00:17:12.500 --> 00:17:14.900]  一揭開羅馬書
[00:17:15.100 --> 00:17:17.100]  以前中學教學校讀過
[00:17:17.100 --> 00:17:18.100]  很深奧的
[00:17:18.100 --> 00:17:20.100]  他試試讀吧
[00:17:20.100 --> 00:17:22.100]  兩個小時
[00:17:22.100 --> 00:17:24.100]  第一章到第十六章
[00:17:24.100 --> 00:17:24.900]  都讀完了
[00:17:24.900 --> 00:17:29.700]  他說從未深刻看到自己的醜陋
[00:17:29.700 --> 00:17:31.900]  因為讀羅馬書的時候
[00:17:31.900 --> 00:17:34.700]  看到聖經所描述人的邪淫
[00:17:34.700 --> 00:17:36.500]  他說我是這樣
[00:17:36.500 --> 00:17:38.300]  我就是這樣
[00:17:38.300 --> 00:17:40.300]  我虧欠我的太太
