
[00:00:00.000 --> 00:00:01.680]  今天當我們在社會關注日
[00:01:28.360 --> 00:01:32.880]  主耶穌在末世的時候有什麼預兆
[00:01:32.880 --> 00:01:36.880]  祂回來的時候有什麼事情會出現呢?
[00:01:36.880 --> 00:01:41.480]  其實當時主耶穌和門徒經過聖殿
[00:01:41.480 --> 00:01:44.560]  祂就指出聖殿將要被毀
[00:01:44.560 --> 00:01:48.360]  將要被拆毀
[00:01:48.360 --> 00:01:50.960]  在那時候門徒心裡很驚訝
[00:01:50.960 --> 00:01:53.800]  他們就找機會問主
[00:01:53.800 --> 00:01:55.960]  主啊 你再回來的時候
[00:01:55.960 --> 00:01:57.400]  有什麼會出現
[00:01:57.400 --> 00:01:59.840]  有什麼預兆呢?
[00:01:59.840 --> 00:02:01.720]  主就告訴他們知道
[00:02:01.720 --> 00:02:03.720]  當祂再回流的時候
[00:02:03.720 --> 00:02:06.960]  會有很多不同的災難
[00:02:06.960 --> 00:02:09.200]  會有假基督出現
[00:02:09.200 --> 00:02:12.320]  會有各種的大災難出現
[00:02:12.320 --> 00:02:16.840]  其中去到二十四章的二十九和三十節
[00:02:16.840 --> 00:02:19.960]  就講到在主再回流之前
[00:02:19.960 --> 00:02:21.600]  大災難的出現
[00:02:21.600 --> 00:02:23.680]  我想大家都可以看看
[00:02:23.680 --> 00:02:26.720]  聖經四章二十九節這樣說
[00:02:26.720 --> 00:02:30.760]  「那些日子的災難過去 剛過去」
[00:02:30.760 --> 00:02:33.760]  在說之前提及的其他的災難
[00:02:33.760 --> 00:02:35.960]  「太陽就變黑了
[00:02:35.960 --> 00:02:38.080]  月亮也不發光
[00:02:38.080 --> 00:02:40.400]  眾星從天墜落
[00:02:40.400 --> 00:02:43.120]  天上的萬象震動
[00:02:43.120 --> 00:02:46.880]  那時人子的徵兆要顯在天上
[00:02:46.880 --> 00:02:50.200]  地上的萬族都要哀號」
[00:02:50.200 --> 00:02:53.040]  表明他們見到主耶穌再流的時候
[00:02:53.040 --> 00:02:56.640]  那些徵兆的情況
[00:02:56.640 --> 00:02:59.440]  「並且看見人子帶著能力
[00:02:59.440 --> 00:03:00.840]  滿有榮耀
[00:03:00.840 --> 00:03:04.440]  駕著天上的雲降臨」
[00:03:04.440 --> 00:03:06.320]  聖經一直在描述主耶穌
[00:03:06.320 --> 00:03:10.360]  祂回來的時候那種榮耀的情況
[00:03:10.360 --> 00:03:12.440]  但這個時候聖經提到
[00:03:12.440 --> 00:03:15.360]  主不單止在天上降臨
[00:03:15.360 --> 00:03:17.120]  然後祂會做一件事
[00:03:17.120 --> 00:03:20.120]  接著三十一節就說
[00:03:20.120 --> 00:03:22.880]  「當號痛發出響聲
[00:03:22.880 --> 00:03:27.000]  祂要差派使者把他的選民從四方
[00:03:27.000 --> 00:03:31.240]  從天者邊到天下邊都招聚來」
[00:03:31.240 --> 00:03:34.800]  聖經提到神要招聚他的百姓到祂的面前
[00:03:34.800 --> 00:03:38.200]  然後就在招聚的期間
[00:03:38.200 --> 00:03:41.880]  主對他的教會有審判
[00:03:41.880 --> 00:03:44.680]  對所有自稱為是屬神的人
[00:03:44.680 --> 00:03:48.560]  認識主的人作出審判
[00:03:48.560 --> 00:03:50.720]  在這裡我們會了解
[00:03:50.720 --> 00:03:56.200]  聖經提到對自己承認自己是教徒的人
[00:03:56.200 --> 00:03:59.200]  有兩個基本的審判
[00:03:59.200 --> 00:04:00.680]  第一個審判就是
[00:04:00.680 --> 00:04:04.720]  上帝會知道哪些人是誠實信靠祂的
[00:04:04.720 --> 00:04:08.800]  讓他們進入神自己的國度
[00:04:08.800 --> 00:04:10.360]  第二個審判就是
[00:04:10.360 --> 00:04:13.400]  按照屬神的人在地上
[00:04:13.400 --> 00:04:17.480]  他們對主敬畏忠心的情況
[00:04:17.480 --> 00:04:20.080]  作出不同的賞詞
[00:04:20.080 --> 00:04:22.320]  所以聖經提到有些是
[00:04:22.320 --> 00:04:24.640]  僅僅得救
[00:04:24.640 --> 00:04:26.640]  沒有任何賞詞
[00:04:26.640 --> 00:04:30.200]  有些是豐豐富富進入神的國度
[00:04:30.200 --> 00:04:33.480]  有豐富的神賜賞
[00:04:33.480 --> 00:04:37.320]  其實神定義把一切賞詞賜給人
[00:04:37.320 --> 00:04:40.520]  但有些屬神的人
[00:04:40.520 --> 00:04:46.120]  在沒有信心或軟弱的情況下
[00:04:46.120 --> 00:04:50.760]  不能得到神願意賞賜給人的賞詞
[00:04:50.760 --> 00:04:53.240]  因此法國聖經講述
[00:04:53.240 --> 00:04:56.840]  判定人是否能夠得救進入神的國度
[00:04:56.840 --> 00:04:59.080]  和領受不同賞詞
[00:04:59.080 --> 00:05:02.480]  是教徒會面對的情形
[00:05:02.480 --> 00:05:04.760]  但你會看到聖經所說的
[00:05:04.760 --> 00:05:07.720]  二十五章裡的三個比喻
[00:05:07.720 --> 00:05:10.160]  大家記得有三個比喻
[00:05:10.160 --> 00:05:12.920]  比喻裡有幾種人物
[00:05:12.920 --> 00:05:17.760]  一些是五個很愚拙的童女
[00:05:17.760 --> 00:05:19.240]  提到有三個僕人
[00:05:19.240 --> 00:05:22.960]  其中一個把銀錢埋藏在地裡
[00:05:22.960 --> 00:05:25.640]  這次提到的是綿羊和山羊
[00:05:25.640 --> 00:05:27.600]  特別是山羊
[00:05:27.600 --> 00:05:28.760]  這三類人物
[00:05:28.760 --> 00:05:30.640]  我們提到的愚拙童女
[00:05:30.640 --> 00:05:33.920]  埋銀錢在地上的僕人和山羊
[00:05:33.920 --> 00:05:36.520]  他們都有一個共同的特徵
[00:05:36.520 --> 00:05:40.240]  就是他們表示他們認識主
[00:05:40.240 --> 00:05:43.680]  他們對主耶穌說「主啊 主啊」
[00:05:43.680 --> 00:05:47.280]  但主卻對他們說
[00:05:47.280 --> 00:05:50.920]  「我不認識你們」
[00:05:50.920 --> 00:05:54.280]  主的反應好像令他們驚訝
[00:05:54.280 --> 00:05:56.400]  但卻指出一個事情
[00:05:56.400 --> 00:05:58.480]  他們口中說是主
[00:05:58.480 --> 00:06:01.200]  但事實上他們不屬於主
[00:06:01.200 --> 00:06:03.320]  主說「我不認識你們」
[00:06:03.320 --> 00:06:05.840]  「你們去到永盈裡面」
[00:06:05.840 --> 00:06:08.760]  剛才讀的經文讓我們看到
[00:06:08.760 --> 00:06:09.960]  當我們讀到這段經文時
[00:06:09.960 --> 00:06:11.320]  我們會回想起
[00:06:11.320 --> 00:06:13.400]  在之前的《曼德訪》第十三章
[00:06:13.400 --> 00:06:15.160]  有提及一件事情
[00:06:15.160 --> 00:06:20.240]  就是提到一個叫墨子和碑子的比喻
[00:06:20.240 --> 00:06:22.320]  大家會有印象
[00:06:22.320 --> 00:06:24.720]  曾經提到在這個世上
[00:06:24.720 --> 00:06:27.520]  有墨子有碑子
[00:06:27.520 --> 00:06:31.520]  在教會裡面有墨子有碑子
[00:06:31.520 --> 00:06:36.440]  碑子是魔鬼殺在田裡
[00:06:36.440 --> 00:06:39.560]  在當中的僕人問主人
[00:06:39.560 --> 00:06:43.240]  「我們要不要把這些碑子先拔走」
[00:06:43.240 --> 00:06:45.200]  「先拔出來」
[00:06:45.200 --> 00:06:46.880]  但主人對他們說
[00:06:46.880 --> 00:06:48.040]  「不要」
[00:06:48.040 --> 00:06:49.720]  「就留下這些碑子」
[00:06:49.720 --> 00:06:52.200]  「免得在拔除的時候」
[00:06:52.200 --> 00:06:55.560]  「會把墨子也拔出來」
[00:06:55.560 --> 00:06:59.360]  「所以這些碑子一起留下」
[00:06:59.360 --> 00:07:01.240]  但聖經接著說
[00:07:01.240 --> 00:07:04.120]  「到世代終結的時候」
[00:07:04.120 --> 00:07:06.320]  「當主再回來的時候」
[00:07:06.320 --> 00:07:08.960]  「主要再差派天使」
[00:07:08.960 --> 00:07:12.920]  「把一切使人犯罪的事」
[00:07:12.920 --> 00:07:15.320]  「和不法之徒」
[00:07:15.320 --> 00:07:21.400]  「從他國中拔出來」
[00:07:21.400 --> 00:07:23.200]  聖經說到有些情況
[00:07:23.200 --> 00:07:26.080]  我們現在好像分辨不到
[00:07:26.080 --> 00:07:27.560]  但主知道
[00:07:27.560 --> 00:07:29.600]  因此祂說到一個時候
[00:07:29.600 --> 00:07:31.320]  祂會把那些碑子
[00:07:31.320 --> 00:07:33.600]  那些不屬於祂的
[00:07:33.600 --> 00:07:37.640]  從祂的國中拔出來
[00:07:37.640 --> 00:07:39.640]  馬達福音我們今天讀了二十五章
[00:07:39.640 --> 00:07:40.920]  說到綿羊分羊
[00:07:40.920 --> 00:07:43.320]  同樣講述這件事情
[00:07:43.320 --> 00:07:45.400]  大家可以再看二十五章
[00:07:45.400 --> 00:07:47.520]  剛才我們讀過的經文
[00:07:47.520 --> 00:07:49.920]  其中二十二節就說
[00:07:49.920 --> 00:07:53.280]  「萬族要聚集在他面前」
[00:07:53.280 --> 00:07:55.080]  「他要把他們彼此分開」
[00:07:55.080 --> 00:07:56.480]  「好像牧羊人」
[00:07:56.480 --> 00:08:01.200]  「把綿羊和山羊分開一樣」
[00:08:01.200 --> 00:08:02.560]  萬族當中
[00:08:02.560 --> 00:08:05.960]  那些被認為是神的子民
[00:08:05.960 --> 00:08:08.440]  或者說他們都稱自己為
[00:08:08.440 --> 00:08:10.760]  「認識主的人」
[00:08:10.760 --> 00:08:14.680]  他們一起到主的面前
[00:08:14.680 --> 00:08:16.440]  但主要做一件事情
[00:08:16.440 --> 00:08:19.720]  就是一種分開的工作
[00:08:19.720 --> 00:08:22.200]  是明確把他們分開
[00:08:22.200 --> 00:08:24.520]  分別了出來
[00:08:24.520 --> 00:08:27.960]  當時很多人士聽見主說到
[00:08:27.960 --> 00:08:29.320]  綿羊、山羊的時候
[00:08:29.320 --> 00:08:30.880]  他們會很明白
[00:08:30.880 --> 00:08:32.520]  因為他們當中做牧羊的
[00:08:32.520 --> 00:08:34.720]  他們知道牧羊人
[00:08:34.720 --> 00:08:37.200]  帶著無論綿羊、山羊
[00:08:37.200 --> 00:08:38.480]  早上出去吃草
[00:08:38.480 --> 00:08:40.520]  一起去吃草
[00:08:40.520 --> 00:08:43.320]  但晚上回到羊欄的時候
[00:08:43.320 --> 00:08:46.560]  他們會把綿羊、山羊分開
[00:08:46.560 --> 00:08:48.160]  綿羊會帶他們進入
[00:08:48.160 --> 00:08:51.880]  一些比較通風的室外地方
[00:08:51.880 --> 00:08:55.000]  山羊會把他們帶入一些室內
[00:08:55.000 --> 00:08:57.520]  有隱蔽、遮蔽的地方
[00:08:57.520 --> 00:09:00.040]  因為山羊需要暖一點
[00:09:00.040 --> 00:09:01.360]  你都一定知道
[00:09:01.360 --> 00:09:04.960]  綿羊多無還是山羊多無
[00:09:04.960 --> 00:09:08.240]  山羊需要去一些比較暖和一點的地方
[00:09:08.240 --> 00:09:09.800]  過夜
[00:09:09.800 --> 00:09:12.160]  所以進入羊欄的時候
[00:09:12.160 --> 00:09:15.120]  主人一定會把他們分開兩個地方
[00:09:15.120 --> 00:09:17.440]  來把他們擺放
[00:09:17.440 --> 00:09:19.760]  然後過他們的晚上
[00:09:19.760 --> 00:09:21.680]  或者山羊會覺得
[00:09:21.680 --> 00:09:24.280]  整天都和他們一起吃草
[00:09:24.280 --> 00:09:26.760]  無分彼此
[00:09:26.760 --> 00:09:29.680]  可能甚至覺得自己都是綿羊
[00:09:29.680 --> 00:09:31.800]  但主人一看就知道
[00:09:31.800 --> 00:09:34.400]  誰是山羊、誰是綿羊
[00:09:34.400 --> 00:09:37.080]  而把他們分別出來
[00:09:37.080 --> 00:09:39.320]  司經說到當分別之後
[00:09:39.320 --> 00:09:41.000]  有一個很大的
[00:09:41.000 --> 00:09:43.920]  跟著不同的宗局
[00:09:43.920 --> 00:09:49.640]  當我們再讀二十五章的三十四節的時候
[00:09:49.640 --> 00:09:52.920]  司經就說二十五章的三十四節
[00:09:52.920 --> 00:09:56.560]  說到他們不同的宗局
[00:09:56.560 --> 00:09:58.480]  特別對綿羊來說
[00:09:58.480 --> 00:10:03.280]  那時主王耀對右邊的說
[00:10:03.280 --> 00:10:05.360]  蒙我父賜福的
[00:10:05.360 --> 00:10:10.720]  來承受創世以來為你們預備好的國吧
[00:10:10.720 --> 00:10:12.240]  蒙父賜福
[00:10:12.240 --> 00:10:16.080]  也會承受神為他們預備的永恆的國
[00:10:16.080 --> 00:10:18.560]  然後接著去到四十一節
[00:10:18.560 --> 00:10:21.280]  對著那些山羊
[00:10:21.280 --> 00:10:23.120]  主就說
[00:10:23.120 --> 00:10:26.560]  你們這被咒詛的離開我
[00:10:26.560 --> 00:10:32.560]  到為魔鬼和他的使者所預備的永火裡去吧
[00:10:32.560 --> 00:10:33.840]  很大的分別
[00:10:33.840 --> 00:10:35.520]  一個是蒙神賜福的
[00:10:35.520 --> 00:10:39.600]  一個是蒙神咒詛的
[00:10:39.600 --> 00:10:42.320]  一個是能夠進入神的國度的
[00:10:42.320 --> 00:10:44.960]  一個要離開主的同在
[00:10:44.960 --> 00:10:50.240]  進到去永恆的刑罰裡面
[00:10:50.240 --> 00:10:53.880]  剛才提過的二十五章裡面那三個比喻
[00:10:53.880 --> 00:10:55.640]  十個同類
[00:10:55.640 --> 00:10:56.760]  三個僕人
[00:10:56.760 --> 00:10:58.360]  綿羊山羊
[00:10:58.360 --> 00:11:01.480]  當你看的時候你會發覺三個比喻
[00:11:01.480 --> 00:11:06.280]  都是很清楚說出一個分開的行動
[00:11:06.280 --> 00:11:08.600]  都是要分別出來的
[00:11:08.600 --> 00:11:10.920]  因此當聖一老說分別的時候
[00:11:10.920 --> 00:11:12.600]  就很清楚說一件事情
[00:11:12.600 --> 00:11:16.440]  你們要做好準備
[00:11:16.440 --> 00:11:18.280]  做好準備
[00:11:18.280 --> 00:11:23.240]  因為主作流的時候要分別綿羊山羊
[00:11:23.240 --> 00:11:25.800]  要分別出來
[00:11:25.800 --> 00:11:27.480]  當你讀這段經文的時候
[00:11:27.480 --> 00:11:29.320]  或者你會問
[00:11:29.320 --> 00:11:33.960]  那怎樣預備
[00:11:33.960 --> 00:11:35.400]  當你看的時候你就會發覺
[00:11:35.400 --> 00:11:37.240]  原來那個預備
[00:11:37.240 --> 00:11:39.880]  其中一個最重要的部分
[00:11:39.880 --> 00:11:47.640]  就是你保持著你生命愛的行動
[00:11:47.640 --> 00:11:49.080]  不是一時間
[00:11:49.080 --> 00:11:53.160]  而是一直保持著你愛人的行動
[00:11:53.160 --> 00:11:58.280]  你就是準備自己去迎見主
[00:11:58.280 --> 00:11:59.080]  各位靈姐妹
[00:11:59.080 --> 00:12:01.640]  在我們繼續思想的時候
[00:12:01.640 --> 00:12:05.960]  你在心裡面告訴自己
[00:12:05.960 --> 00:12:08.600]  我們常常聽到有關於主在來的訊息
[00:12:08.600 --> 00:12:11.080]  也都提到很多現在很多的徵兆
[00:12:11.080 --> 00:12:13.240]  地上所發生的事情
[00:12:13.240 --> 00:12:15.480]  但是背後都是一個訊息
[00:12:15.480 --> 00:12:18.360]  就是要準備迎見主
[00:12:18.360 --> 00:12:20.360]  而怎樣準備?
[00:12:20.360 --> 00:12:22.600]  在我們今天跟聖經告訴我們知道
[00:12:22.600 --> 00:12:25.160]  你要保守著自己
[00:12:25.160 --> 00:12:29.640]  讓生命能夠保持有愛人的生活
[00:12:29.640 --> 00:12:32.040]  愛人的行動
[00:12:32.040 --> 00:12:33.480]  我們再看第二方面
[00:12:33.480 --> 00:12:34.760]  我們一起思想的就是
[00:12:34.760 --> 00:12:37.800]  當主的分別有什麼準則
[00:12:37.800 --> 00:12:42.680]  有什麼標準呢?
[00:12:42.680 --> 00:12:44.600]  在下面我們再看
[00:12:44.600 --> 00:12:47.560]  聖經的35到36節
[00:12:47.560 --> 00:12:49.080]  怎樣去分別出來呢?
[00:12:49.080 --> 00:12:52.280]  在35節聖經就說
[00:12:52.280 --> 00:12:54.280]  因為我餓了
[00:12:54.280 --> 00:12:56.840]  你們就給我吃
[00:12:56.840 --> 00:12:59.080]  我渴了你們就給我喝
[00:12:59.080 --> 00:13:01.880]  我作客裡你們就接待我
[00:13:01.880 --> 00:13:04.680]  我赤身露體你們給我衣服穿
[00:13:04.680 --> 00:13:06.360]  我病了
[00:13:06.360 --> 00:13:07.400]  就怎樣呢?
[00:13:07.400 --> 00:13:09.320]  你們看顧我
[00:13:09.320 --> 00:13:12.440]  我在監裡你們來看我
[00:13:12.440 --> 00:13:15.720]  一路講出有很多不同的需要
[00:13:15.720 --> 00:13:19.560]  但是一些綿羊所代表的二人
[00:13:19.560 --> 00:13:21.320]  聖經說他們是二人
[00:13:21.320 --> 00:13:26.440]  他們會回應這些人的需要
[00:13:26.440 --> 00:13:28.360]  聖經又說到
[00:13:28.360 --> 00:13:30.600]  這些二人聽見主人這樣說的時候
[00:13:30.600 --> 00:13:32.200]  他們很不明白
[00:13:32.200 --> 00:13:35.320]  他們說我們什麼時候遇見過你
[00:13:35.320 --> 00:13:36.360]  都沒有見過你
[00:13:36.360 --> 00:13:38.120]  我怎樣給你食物
[00:13:38.120 --> 00:13:40.760]  怎樣給你水喝呢?
[00:13:40.760 --> 00:13:42.600]  接著的37節
[00:13:42.600 --> 00:13:46.520]  很重要的表達出他們的心靈情況
[00:13:46.520 --> 00:13:47.160]  他說主啊
[00:13:47.160 --> 00:13:50.200]  我們什麼時候見你餓了就給你吃
[00:13:50.200 --> 00:13:52.040]  喝了就給你喝呢?
[00:13:52.040 --> 00:13:55.800]  一路這樣來講出他們的感受
[00:13:55.800 --> 00:13:58.040]  各位弟兄姊妹我們要留意
[00:13:58.040 --> 00:14:02.440]  聖經並不是說我們要憑著行為得救
[00:14:02.440 --> 00:14:05.240]  不是說因為你做了某些善事
[00:14:05.240 --> 00:14:07.800]  所以因此你就得救了
[00:14:07.800 --> 00:14:09.880]  聖經是在說一件事情就是
[00:14:09.880 --> 00:14:13.240]  我們藉著愛的行為
[00:14:13.240 --> 00:14:18.040]  是表現出那種真實的信靠主的生命
[00:14:18.040 --> 00:14:22.840]  我們蒙恩是因為我們領受了主耶穌的救恩
[00:14:22.840 --> 00:14:25.160]  而真實領受主救恩的人
[00:14:25.160 --> 00:14:29.880]  他們會有真實的愛的行為表現出來
[00:14:29.880 --> 00:14:36.120]  因此你知道愛心的行為不是得救的根據
[00:14:36.120 --> 00:14:40.760]  而是你屬於主的證據
[00:14:40.760 --> 00:14:43.240]  證明你是真實地屬於主
[00:14:43.240 --> 00:14:46.680]  是真正的來信靠主耶穌
[00:14:46.680 --> 00:14:50.200]  在生活上你會遇到很多不同的人的需要
[00:14:50.200 --> 00:14:52.440]  或者是教徒或不是教徒
[00:14:52.440 --> 00:14:54.680]  有不定的機會會出現
[00:14:54.680 --> 00:14:56.760]  在那個時候你會發覺心靈當中
[00:14:56.760 --> 00:14:59.480]  當你信了聖靈的帶領的時候
[00:14:59.480 --> 00:15:04.200]  裡面會有一種自然的回應
[00:15:04.200 --> 00:15:06.040]  是有所行動的
[00:15:06.040 --> 00:15:09.720]  會去作出一種愛心的回應
[00:15:09.720 --> 00:15:13.160]  甚至有時候你會體會到內心有一種力量
[00:15:13.160 --> 00:15:16.040]  是叫你願意去作出一些犧牲
[00:15:16.040 --> 00:15:17.880]  去對應不同的需要
[00:15:17.880 --> 00:15:19.000]  剛才所說到的
[00:15:19.000 --> 00:15:21.480]  不同的無論身體的需要
[00:15:21.480 --> 00:15:24.600]  或者是有所自由的需要
[00:15:24.600 --> 00:15:26.760]  來作出幫助
[00:15:26.760 --> 00:15:30.600]  甚至內心裡面未必會很明顯意識到
[00:15:30.600 --> 00:15:36.680]  我是為主做的
[00:15:36.680 --> 00:15:40.200]  不是你知道我是為主做的
[00:15:40.200 --> 00:15:42.600]  或者說背後的動機不是為了
[00:15:42.600 --> 00:15:44.920]  我要積一些分數
[00:15:44.920 --> 00:15:48.120]  或者我要得到某些功德
[00:15:48.120 --> 00:15:49.480]  不是為自己
[00:15:49.480 --> 00:15:54.120]  而是只是無論對方有什麼需要
[00:15:54.120 --> 00:15:58.680]  你願意因為愛的緣故來回應他
[00:15:58.680 --> 00:16:01.320]  聖經沒有說到這些有需要的人
[00:16:01.320 --> 00:16:03.400]  是不是一些很值得幫助的人
[00:16:03.400 --> 00:16:05.880]  或者是不是一些好人
[00:16:05.880 --> 00:16:08.120]  無論他們如何
[00:16:08.120 --> 00:16:12.440]  都仍然樂意來這樣去服侍
[00:16:12.440 --> 00:16:15.000]  剛剛前幾天有一位姐妹
[00:16:15.000 --> 00:16:17.560]  很主動的跟我分享她自己的一個經歷
[00:16:17.560 --> 00:16:20.600]  這位姐妹已經退休了
[00:16:20.600 --> 00:16:22.440]  突然間有些朋友邀請她
[00:16:22.440 --> 00:16:25.560]  去一間小學做代課
[00:16:25.560 --> 00:16:27.560]  她去到的時候遇到一些學生
[00:16:27.560 --> 00:16:33.000]  發覺是一些比較難教導的學生
[00:16:33.000 --> 00:16:37.800]  其中有一些學生的性情比較特別
[00:16:37.800 --> 00:16:42.600]  而其中一位的脾氣特別暴躁
[00:16:42.600 --> 00:16:44.040]  經常罵周邊的同學
[00:16:44.040 --> 00:16:46.840]  對老師很不禮貌
[00:16:46.840 --> 00:16:48.520]  這位姐妹留意到這個情況
[00:16:48.520 --> 00:16:52.120]  心裏就暗暗為她祈禱
[00:16:52.120 --> 00:16:53.400]  有一次在學校裏面
[00:16:53.400 --> 00:16:56.200]  遇到她罵其他同學的時候
[00:16:56.200 --> 00:16:58.600]  這位姐妹就走過去
[00:16:58.600 --> 00:16:59.720]  就跟她說
[00:16:59.720 --> 00:17:03.240]  你過來吧 我為你祈禱
[00:17:03.240 --> 00:17:05.400]  學生見到就覺得很害怕
[00:17:05.400 --> 00:17:09.560]  不知道老師是否想罵她
[00:17:09.560 --> 00:17:10.840]  看著老師
[00:17:10.840 --> 00:17:12.680]  不知道老師會怎樣做
[00:17:12.680 --> 00:17:14.360]  老師說你放心
[00:17:14.360 --> 00:17:16.840]  我為你祈禱
[00:17:16.840 --> 00:17:18.200]  然後老師就一點一點
[00:17:18.200 --> 00:17:22.920]  為她的生活和家庭祈禱
[00:17:22.920 --> 00:17:24.040]  很奇妙的情況
[00:17:24.040 --> 00:17:27.000]  當時這位學生想不到
[00:17:27.000 --> 00:17:28.520]  當老師為她祈禱的時候
[00:17:28.520 --> 00:17:33.480]  就見到她在流淚
[00:17:33.480 --> 00:17:37.800]  很少有人能夠留意到她
[00:17:37.800 --> 00:17:39.400]  關心她
[00:17:39.400 --> 00:17:41.400]  老師後來明白這位學生
[00:17:41.400 --> 00:17:44.280]  她本身家庭很複雜
[00:17:44.280 --> 00:17:46.120]  家裏只有打打罵罵
[00:17:46.120 --> 00:17:48.120]  沒有人會理會她
[00:17:48.120 --> 00:17:51.720]  因此她習慣用一種暴躁的方式
[00:17:51.720 --> 00:17:54.120]  來保護自己
[00:17:54.120 --> 00:17:55.880]  但當老師說
[00:17:55.880 --> 00:17:57.720]  當她為她祈禱之後
[00:17:57.720 --> 00:18:00.040]  這位學生肯和她聊天
[00:18:00.040 --> 00:18:01.960]  然後慢慢發覺
[00:18:01.960 --> 00:18:03.480]  接下來的日子
[00:18:03.480 --> 00:18:07.720]  她的性情有明顯的轉變
[00:18:07.720 --> 00:18:12.200]  而且她的功課也改變改善
[00:18:12.200 --> 00:18:13.640]  因為老師講述
[00:18:13.640 --> 00:18:15.160]  我很感謝神
[00:18:15.160 --> 00:18:18.040]  想不到一點點的關心
[00:18:18.040 --> 00:18:22.200]  可以見到這位學生有這麼大的轉變
[00:18:22.200 --> 00:18:22.920]  各位電視節目
[00:18:22.920 --> 00:18:25.000]  我聽到這位姐妹講述這件事的時候
[00:18:25.000 --> 00:18:25.640]  我就想
[00:18:25.640 --> 00:18:29.560]  我們未必做了什麼很偉大的事情
[00:18:29.560 --> 00:18:32.440]  但你發覺神已經將一種愛的生命
[00:18:32.440 --> 00:18:34.360]  放在你裏面
[00:18:34.360 --> 00:18:37.240]  也將很多機會放在你面前
[00:18:37.240 --> 00:18:40.280]  當你讓一些愛心的行動
[00:18:40.280 --> 00:18:43.640]  可以自然地流露出來
[00:18:43.640 --> 00:18:44.760]  或者經過計劃
[00:18:44.760 --> 00:18:46.440]  或者是即時
[00:18:46.440 --> 00:18:48.840]  你發覺神透過你的生命
[00:18:48.840 --> 00:18:52.520]  去彰顯祂自己
[00:18:52.520 --> 00:18:53.640]  在你的生命裏面
[00:18:53.640 --> 00:18:55.080]  你留意
[00:18:55.080 --> 00:18:59.480]  如何將這種生命活出來
[00:18:59.480 --> 00:19:01.480]  事實上當很多時候
[00:19:01.480 --> 00:19:04.040]  剛才講到一班綿羊的人
[00:19:04.040 --> 00:19:05.000]  他們做的時候
[00:19:05.000 --> 00:19:07.480]  他們不察覺是做在主的身上
[00:19:07.480 --> 00:19:10.920]  但事實上他們真的做在主的身上
[00:19:10.920 --> 00:19:13.480]  經文記第四十節
[00:19:13.480 --> 00:19:15.000]  特別講
[00:19:15.000 --> 00:19:16.840]  「王要回答他們
[00:19:16.840 --> 00:19:18.920]  我實在告訴你們
[00:19:18.920 --> 00:19:21.080]  你們所作的
[00:19:21.080 --> 00:19:25.640]  只要是作在我一個最小的弟兄身上
[00:19:25.640 --> 00:19:29.160]  就是作在我的身上」
[00:19:29.160 --> 00:19:31.880]  你是做在主的身上
[00:19:31.880 --> 00:19:33.480]  另一方面你會看到
[00:19:33.480 --> 00:19:35.720]  主曾經很清楚地表達
[00:19:35.720 --> 00:19:37.160]  這些人
[00:19:37.160 --> 00:19:39.960]  他們生活在很多不同的患難
[00:19:39.960 --> 00:19:41.160]  困苦
[00:19:41.160 --> 00:19:42.440]  或者失去了健康
[00:19:42.440 --> 00:19:44.840]  失去了自由的人
[00:19:44.840 --> 00:19:48.520]  主稱他們為弟兄
