
[00:00:00.000 --> 00:00:06.000]  我們要藉著一段的經文來一同領受主的心意
[00:14:11.000 --> 00:14:14.000]  就是那一個最優積的形容詞,
[00:14:14.000 --> 00:14:18.000]  出現,出現,出現,出現,
[00:14:18.000 --> 00:14:20.000]  superlative,
[00:14:20.000 --> 00:14:22.000]  充滿在這一卷書裡面,
[00:14:22.000 --> 00:14:24.000]  他不是說好,
[00:14:24.000 --> 00:14:25.000]  也不是說比較好,
[00:14:25.000 --> 00:14:26.000]  都是說最好,
[00:14:26.000 --> 00:14:29.000]  最優積,最優積,最優積。
[00:14:29.000 --> 00:14:34.000]  每一章裡面都是滿了這樣的話語,
[00:14:34.000 --> 00:14:36.000]  豐盛的榮耀,
[00:14:36.000 --> 00:14:39.000]  你們的力量剛強起來,
[00:14:39.000 --> 00:14:42.000]  有根有跡,
[00:14:42.000 --> 00:14:44.000]  何等參坡高僧。
[00:14:44.000 --> 00:14:45.000]  下面一句,
[00:14:45.000 --> 00:14:48.000]  讓神一切所充滿的,
[00:14:48.000 --> 00:14:50.000]  充滿了你們,
[00:14:50.000 --> 00:14:51.000]  二師姐,
[00:14:51.000 --> 00:14:56.000]  神能夠造作運行在我們心裡的大力,
[00:14:56.000 --> 00:14:58.000]  充充足足地,
[00:14:58.000 --> 00:15:03.000]  成就一切超過我們所求所想的。
[00:15:03.000 --> 00:15:06.000]  但願他在教會中,
[00:15:06.000 --> 00:15:09.000]  並在基督耶穌里得著榮耀,
[00:15:09.000 --> 00:15:12.000]  直到世世代代,
[00:15:12.000 --> 00:15:14.000]  永永遠遠,
[00:15:14.000 --> 00:15:16.000]  這不過是其中的一段,
[00:15:16.000 --> 00:15:17.000]  你看,
[00:15:17.000 --> 00:15:18.000]  這裡面的話語,
[00:15:18.000 --> 00:15:21.000]  是如何地充滿了最優積,
[00:15:21.000 --> 00:15:22.000]  最高度,
[00:15:22.000 --> 00:15:23.000]  最深度,
[00:15:23.000 --> 00:15:24.000]  最長度,
[00:15:24.000 --> 00:15:29.000]  最寬度的感受的表達。
[00:15:29.000 --> 00:15:32.000]  一個被聖靈充滿的人,
[00:15:32.000 --> 00:15:38.000]  也是如此的感受和表達。
[00:15:38.000 --> 00:15:41.000]  參坡高僧,
[00:15:41.000 --> 00:15:43.000]  我們多一點體會,
[00:15:43.000 --> 00:15:45.000]  多一點體會,
[00:15:45.000 --> 00:15:47.000]  多一點體會。
[00:15:47.000 --> 00:15:51.000]  那麼我們現在,
[00:15:51.000 --> 00:15:54.000]  要做一個結束。
[00:15:54.000 --> 00:15:57.000]  基督的愛的長,
[00:15:57.000 --> 00:16:00.000]  就好像我在第一天提到的,
[00:16:00.000 --> 00:16:03.000]  到底的那個愛,
[00:16:03.000 --> 00:16:05.000]  到極點的愛,
[00:16:05.000 --> 00:16:08.000]  這時間的到底的那個愛,
[00:16:08.000 --> 00:16:10.000]  長長長,
[00:16:10.000 --> 00:16:11.000]  到底,
[00:16:11.000 --> 00:16:14.000]  那個底在什麼地方,
[00:16:14.000 --> 00:16:16.000]  那個底在哪裡,
[00:16:16.000 --> 00:16:19.000]  超過我們所求所想,
[00:16:19.000 --> 00:16:21.000]  超過我們一切的瞭解,
[00:16:21.000 --> 00:16:23.000]  我們在體會裡面,
[00:16:23.000 --> 00:16:28.000]  這個長度增加,增加,增加。
[00:16:28.000 --> 00:16:31.000]  天長日久,
[00:16:31.000 --> 00:16:34.000]  我們基督的愛的體會,
[00:16:34.000 --> 00:16:38.000]  也是隨著增加。
[00:16:38.000 --> 00:16:39.000]  闊,
[00:16:39.000 --> 00:16:42.000]  主的愛對我們有多麼闊?
[00:16:42.000 --> 00:16:44.000]  在利未及第一章,
[00:16:44.000 --> 00:16:47.000]  那個三級的預表,
[00:16:47.000 --> 00:16:51.000]  就是把那只牛全然剪下,
[00:16:51.000 --> 00:16:56.000]  沒有一部分是在現身之外。
[00:16:56.000 --> 00:16:59.000]  預表基督把他整個的人,
[00:16:59.000 --> 00:17:01.000]  整個的自己,
[00:17:01.000 --> 00:17:05.000]  他一切的一切,
[00:17:05.000 --> 00:17:06.000]  都包裹在內,
[00:17:06.000 --> 00:17:08.000]  為我們擺在祭壇上。
[00:17:08.000 --> 00:17:09.000]  高,
[00:17:09.000 --> 00:17:12.000]  我們的祖宗最高處,
[00:17:12.000 --> 00:17:14.000]  無比的榮耀,
[00:17:14.000 --> 00:17:16.000]  無比的尊貴,
[00:17:16.000 --> 00:17:19.000]  降下來,降下來。
[00:17:19.000 --> 00:17:20.000]  深,
[00:17:20.000 --> 00:17:22.000]  我們的祖的愛有多深,
[00:17:22.000 --> 00:17:26.000]  就看他受苦有多深。
[00:17:26.000 --> 00:17:29.000]  只有祖受苦的深度,
[00:17:29.000 --> 00:17:33.000]  能夠形容測量他愛的深度,
[00:17:33.000 --> 00:17:34.000]  他受苦有多深,
[00:17:34.000 --> 00:17:36.000]  他愛我們也有多深,
[00:17:36.000 --> 00:17:40.000]  沒有第二個可能的測量。
[00:17:40.000 --> 00:17:44.000]  我們永遠不能完全瞭解明白,
[00:17:44.000 --> 00:17:46.000]  基督為我們受苦多深,
[00:17:46.000 --> 00:17:50.000]  所以我們永遠不能完全瞭解明白,
[00:17:50.000 --> 00:17:53.000]  祖愛我們多深。
[00:17:53.000 --> 00:17:55.000]  什麼時候我們想到祖愛的深度,
[00:17:55.000 --> 00:17:57.000]  我們就想一想,
[00:17:57.000 --> 00:17:58.000]  祖為我們受苦的深度,
[00:17:58.000 --> 00:18:02.000]  就夠了,就好了,就清楚了。
[00:18:02.000 --> 00:18:04.000]  我們內心的一個保證,
[00:18:04.000 --> 00:18:06.000]  永遠的愛的保證,
[00:18:06.000 --> 00:18:08.000]  就是十字架。
[00:18:08.000 --> 00:18:11.000]  十字架是神對我們一切問題的答案。
[00:18:11.000 --> 00:18:13.000]  我們問為什麼,
[00:18:13.000 --> 00:18:15.000]  為什麼,為什麼,
[00:18:15.000 --> 00:18:16.000]  祖的手伸出來,
[00:18:16.000 --> 00:18:19.000]  指著各個他的十字架,
[00:18:19.000 --> 00:18:22.000]  他說十字架,十字架,十字架。
[00:18:22.000 --> 00:18:25.000]  為什麼,十字架,
[00:18:25.000 --> 00:18:27.000]  為什麼,十字架,
[00:18:27.000 --> 00:18:29.000]  為什麼,十字架。
[00:18:29.000 --> 00:18:30.000]  這是祖的答復,
[00:18:30.000 --> 00:18:32.000]  祖沒有第二個答復。
[00:18:32.000 --> 00:18:36.000]  我們什麼時候在生靈的教官之下,
[00:18:36.000 --> 00:18:38.000]  看見了十字架,
[00:18:38.000 --> 00:18:40.000]  體會了十字架,
[00:18:40.000 --> 00:18:44.000]  我們的問題都沒有了。
[00:18:44.000 --> 00:18:46.000]  你有那個經驗嗎?
[00:18:46.000 --> 00:18:48.000]  你原來心裡有問題,
[00:18:48.000 --> 00:18:51.000]  什麼時候你的眼睛望到十字架上,
[00:18:51.000 --> 00:18:53.000]  瞭解十字架那一剎那間,
[00:18:53.000 --> 00:18:57.000]  你所有的問題都不成問題。
[00:18:57.000 --> 00:18:59.000]  感謝祖。
[00:18:59.000 --> 00:19:04.000]  在這樣的長途高昇的愛的激勵之下,
[00:19:04.000 --> 00:19:06.000]  我們的反應是什麼?
[00:19:06.000 --> 00:19:08.000]  也是這四個字,
[00:19:08.000 --> 00:19:10.000]  長途高昇。
[00:19:10.000 --> 00:19:13.000]  我們愛祖,愛多久?
[00:19:13.000 --> 00:19:16.000]  賈布拉罕大概在117歲,
[00:19:16.000 --> 00:19:19.000]  把伊薩獻上,
[00:19:19.000 --> 00:19:20.000]  那個年紀,
[00:19:20.000 --> 00:19:23.000]  我們中間沒有人可以到達,
[00:19:23.000 --> 00:19:25.000]  意思就是最後,
[00:19:25.000 --> 00:19:26.000]  最後,
[00:19:26.000 --> 00:19:29.000]  我們的愛受得起時間的考驗。
[00:19:29.000 --> 00:19:31.000]  希伯來詩六章十一節,
[00:19:31.000 --> 00:19:34.000]  讓你們的侍奉,
[00:19:34.000 --> 00:19:36.000]  愛心的侍奉,
[00:19:36.000 --> 00:19:38.000]  一直到底,
[00:19:38.000 --> 00:19:39.000]  這四個字,
[00:19:39.000 --> 00:19:41.000]  一直到底。
[00:19:41.000 --> 00:19:43.000]  不是指著祖對我們的愛說的,
[00:19:43.000 --> 00:19:47.000]  是指著我們用愛的侍奉祖說的,
[00:19:47.000 --> 00:19:50.000]  足以到底的愛愛我們,
[00:19:50.000 --> 00:19:53.000]  好不好讓我們也以到底的愛,
[00:19:53.000 --> 00:19:54.000]  愛祖。
[00:19:54.000 --> 00:19:56.000]  先出殷勤,
[00:19:56.000 --> 00:19:59.000]  一直到底。
[00:19:59.000 --> 00:20:02.000]  我們面對祖的那個高的愛,
[00:20:02.000 --> 00:20:05.000]  從最高的地方為我們降下,
[00:20:05.000 --> 00:20:08.000]  我們好不好把我們這一位祖,
[00:20:08.000 --> 00:20:09.000]  在我們的心中,
[00:20:09.000 --> 00:20:10.000]  在我們的生命中,
[00:20:10.000 --> 00:20:12.000]  在我們的人生中,
[00:20:12.000 --> 00:20:13.000]  在我們的一切一切之中,
