
[00:00:00.000 --> 00:00:03.920]  「我們愛,因為神先愛我們」,一行一書,四章十九節
[00:02:14.880 --> 00:02:16.600]  愛是一份禮物
[00:02:16.600 --> 00:02:19.400]  神給我們一份禮物
[00:02:19.400 --> 00:02:23.560]  大家每年都會有一次生日
[00:02:23.560 --> 00:02:25.080]  無論生日那天
[00:02:25.080 --> 00:02:26.800]  別人給你短信
[00:02:26.800 --> 00:02:28.360]  給你實體的禮物
[00:02:28.360 --> 00:02:29.000]  請你吃飯
[00:02:29.000 --> 00:02:29.800]  怎樣都好
[00:02:29.800 --> 00:02:31.520]  這份都是一份愛的禮物
[00:02:31.520 --> 00:02:32.080]  給你的
[00:02:32.080 --> 00:02:33.280]  別人給你
[00:02:33.280 --> 00:02:34.120]  你接受
[00:02:34.120 --> 00:02:36.960]  這份是禮物
[00:02:36.960 --> 00:02:40.080]  更加不單止上帝給我們這份禮物
[00:02:40.080 --> 00:02:44.200]  上帝也期望我們將這份禮物分享
[00:02:44.200 --> 00:02:45.240]  所以
[00:02:45.240 --> 00:02:46.440]  神怎樣愛我們
[00:02:46.440 --> 00:02:50.040]  祂期望屬祂的兒女彼此相愛
[00:02:50.040 --> 00:02:50.760]  彼此相愛
[00:02:50.760 --> 00:02:54.080]  第七、十一、十二、十一節都有說
[00:02:54.080 --> 00:02:57.760]  神的心意讓我們實踐這個誡命
[00:02:57.760 --> 00:03:01.360]  在第十二節和第十七節會說
[00:03:01.360 --> 00:03:04.560]  愛在我們裡面得以完全
[00:03:04.560 --> 00:03:05.400]  Perfected
[00:03:05.400 --> 00:03:06.360]  什麼意思呢?
[00:03:06.360 --> 00:03:08.000]  就是神有一個心意
[00:03:08.000 --> 00:03:12.920]  或者神在我們身上有一個目標
[00:03:12.920 --> 00:03:14.400]  達成一個
[00:03:14.400 --> 00:03:16.280]  完成一個祂的旨意
[00:03:16.280 --> 00:03:17.240]  是什麼旨意呢?
[00:03:17.240 --> 00:03:20.440]  就是要我們彼此相愛
[00:03:20.440 --> 00:03:21.760]  神彼愛我們
[00:03:21.760 --> 00:03:24.320]  不是讓我們單單的領受經歷
[00:03:24.320 --> 00:03:25.240]  這麼簡單的
[00:03:25.240 --> 00:03:26.600]  而是有一個終極目標
[00:03:26.600 --> 00:03:30.200]  就是我們要實踐彼此相愛
[00:03:30.200 --> 00:03:31.520]  經文也繼續說
[00:03:31.520 --> 00:03:36.000]  他說在第七、十六、十七節
[00:03:36.000 --> 00:03:37.760]  他用了一個動詞
[00:03:37.760 --> 00:03:40.160]  是一個Perfect tense
[00:03:40.160 --> 00:03:41.800]  就是過去一次過成就
[00:03:41.800 --> 00:03:43.280]  到現在也有效
[00:03:43.280 --> 00:03:44.360]  包括什麼呢?
[00:03:44.360 --> 00:03:46.360]  過去我們由神而生的
[00:03:46.360 --> 00:03:47.360]  現在也是
[00:03:47.360 --> 00:03:51.880]  過去我們知道和相信神愛我們
[00:03:51.880 --> 00:03:52.880]  現在也是
[00:03:52.880 --> 00:03:55.960]  過去神將祂的靈賜給我們
[00:03:55.960 --> 00:03:57.200]  現在也是
[00:03:57.200 --> 00:04:02.120]  這是神給我們一份很寶貴的禮物
[00:04:02.120 --> 00:04:07.280]  同時神也使徒若翰用一個Present tense
[00:04:07.280 --> 00:04:13.800]  即是不斷發生的事件
[00:04:13.800 --> 00:04:17.640]  讓我們知道什麼狀況
[00:04:17.640 --> 00:04:19.440]  我們不斷地認識神
[00:04:19.440 --> 00:04:20.120]  第七節
[00:04:20.120 --> 00:04:21.440]  還有第十三節
[00:04:21.440 --> 00:04:23.520]  第十二、十三、十五、十六節
[00:04:23.520 --> 00:04:25.360]  神不斷地住在我們裡面
[00:04:25.360 --> 00:04:29.280]  而我們又不斷地住在神裡面
[00:04:29.280 --> 00:04:31.800]  由過去到現在
[00:04:31.800 --> 00:04:36.040]  神如此地愛我們
[00:04:36.040 --> 00:04:38.600]  就像《生命聖詩》第513首
[00:04:38.600 --> 00:04:40.720]  是一首兒歌
[00:04:40.720 --> 00:04:43.400]  耶穌愛我,我知道
[00:04:43.400 --> 00:04:44.400]  下一句
[00:04:44.400 --> 00:04:47.680]  (是兒主導師)
[00:04:47.680 --> 00:04:49.200]  是兒主導師
[00:04:49.200 --> 00:04:50.680]  肯定是的
[00:04:50.680 --> 00:04:53.040]  不懂唱的
[00:04:53.040 --> 00:04:58.680]  要嘗試去兒主那裡服侍一下
[00:04:58.680 --> 00:05:02.200]  使徒若翰知道神愛我們
[00:05:02.200 --> 00:05:03.480]  他希望讀者
[00:05:03.480 --> 00:05:05.080]  包括我們在內
[00:05:05.080 --> 00:05:08.200]  知道神為什麼愛我們
[00:05:08.200 --> 00:05:09.920]  有一個原因
[00:05:09.920 --> 00:05:11.600]  原因是什麼呢?
[00:05:11.600 --> 00:05:12.480]  他說
[00:05:12.480 --> 00:05:15.080]  第十七節
[00:05:15.080 --> 00:05:16.200]  (是兒主導師)
[00:05:16.200 --> 00:05:17.720]  這樣愛在我們裡面
[00:05:17.720 --> 00:05:18.440]  得以完全
[00:05:18.440 --> 00:05:20.320]  我們就可以再審判這日子
[00:05:20.320 --> 00:05:22.840]  坦然無懼
[00:05:22.840 --> 00:05:27.120]  我們知道我們每一個人都會死
[00:05:27.120 --> 00:05:28.240]  十一月底
[00:05:28.240 --> 00:05:32.200]  我們的前國家主席過世
[00:05:32.200 --> 00:05:35.880]  在北京街頭訪問一個婆婆
[00:05:35.880 --> 00:05:38.920]  這個婆婆因為受惠於前主席的
[00:05:38.920 --> 00:05:41.760]  很多開放政策
[00:05:41.760 --> 00:05:43.840]  她說其實她也很捨不得
[00:05:43.840 --> 00:05:45.880]  這個國家領導人的過世
[00:05:45.880 --> 00:05:47.280]  不過她說了一句
[00:05:47.280 --> 00:05:50.280]  不過她知道每個人都會死
[00:05:50.280 --> 00:05:52.200]  每一個人都有這樣的終局
[00:05:52.200 --> 00:05:55.200]  不過你是或短或長
[00:05:55.200 --> 00:05:58.320]  我們人生總是有一個盡頭
[00:05:58.320 --> 00:06:01.720]  不過死又不是我們人生的終局
[00:06:01.720 --> 00:06:04.560]  我們知道基督教信仰不是這樣說的
[00:06:04.560 --> 00:06:06.480]  基督教信仰特別是四重福音
[00:06:06.480 --> 00:06:10.680]  耶穌基督是再來的君王
[00:06:10.680 --> 00:06:12.680]  在馬太方第24、25章
[00:06:12.680 --> 00:06:15.920]  或者是啟示錄21、22章
[00:06:15.920 --> 00:06:19.960]  讓我們知道有一個審判日
[00:06:19.960 --> 00:06:22.560]  每一個人都會按照他的行為
[00:06:22.560 --> 00:06:24.840]  作出公義的審判
[00:06:24.840 --> 00:06:26.040]  在白俄書9章27節
[00:06:26.040 --> 00:06:27.800]  按著命定人人都有一死
[00:06:27.800 --> 00:06:30.440]  死後且有審判
[00:06:30.440 --> 00:06:32.440]  每一個人都會
[00:06:32.440 --> 00:06:35.880]  面對終極審判的時候
[00:06:35.880 --> 00:06:39.640]  史上人通常有兩個反應
[00:06:39.640 --> 00:06:41.280]  一個是懼怕
[00:06:41.280 --> 00:06:42.960]  對於不相信耶穌基督的人
[00:06:42.960 --> 00:06:44.520]  他們是懼怕
[00:06:44.520 --> 00:06:45.440]  或者這麼說
[00:06:45.440 --> 00:06:47.640]  神的愛在不相信的人
[00:06:47.640 --> 00:06:50.440]  產生不了功效
[00:06:50.440 --> 00:06:52.240]  所以他們懼怕
[00:06:52.240 --> 00:06:53.040]  但第二個不是
[00:06:53.040 --> 00:06:55.040]  相信耶穌基督的人
[00:06:55.040 --> 00:06:56.440]  就不需要懼怕
[00:06:56.440 --> 00:06:57.840]  因為愛裡沒有懼怕
[00:06:57.840 --> 00:07:01.440]  愛的完全把懼怕除去了
[00:07:01.440 --> 00:07:04.240]  神的愛住在他裡面
[00:07:04.240 --> 00:07:06.240]  並且這個愛能夠
[00:07:06.240 --> 00:07:11.040]  把這些懼怕驅除
[00:07:11.040 --> 00:07:13.040]  我們面對審判那天
[00:07:13.040 --> 00:07:14.240]  我們可以坦然無懼的
[00:07:14.240 --> 00:07:16.040]  來到施恩的寶座前
[00:07:16.040 --> 00:07:18.040]  得廉恤蒙恩位
[00:07:18.040 --> 00:07:20.240]  上帝作我們隨時的幫助
[00:07:20.240 --> 00:07:22.840]  上帝的愛永遠都可以
[00:07:22.840 --> 00:07:25.840]  把我們裡面的懼怕除去
[00:07:25.840 --> 00:07:27.240]  在審判那天
[00:07:27.240 --> 00:07:29.640]  我們可以來到主的庚前
[00:07:29.640 --> 00:07:31.440]  免於恐懼的自由
[00:07:31.440 --> 00:07:33.440]  真理叫我們得到自由
[00:07:33.440 --> 00:07:35.040]  我們很肯定
[00:07:35.040 --> 00:07:38.640]  我們是朝向天家
[00:07:38.640 --> 00:07:40.240]  永恆的家鄉
[00:07:40.240 --> 00:07:42.840]  更加美最好的家鄉
[00:07:42.840 --> 00:07:46.240]  而不需要落地獄
[00:07:46.240 --> 00:07:49.440]  為什麼我們這麼肯定呢?
[00:07:49.440 --> 00:07:51.240]  就不是因為楊牧師所說的
[00:07:51.240 --> 00:07:53.240]  因為是史圖約翰或者聖經
[00:07:53.240 --> 00:07:54.640]  很清楚地說到
[00:07:54.640 --> 00:07:58.240]  為什麼我們在審判那天
[00:07:58.240 --> 00:08:00.040]  可以很坦然無懼的
[00:08:00.040 --> 00:08:02.040]  肯定與神同在
[00:08:02.040 --> 00:08:05.040]  因為神在整個的救贖歷史當中
[00:08:05.040 --> 00:08:06.640]  人類歷史
[00:08:06.640 --> 00:08:07.840]  救贖歷史當中
[00:08:07.840 --> 00:08:10.240]  做了一件很偉大的事情
[00:08:10.240 --> 00:08:12.240]  是你和我都沒有想過的事情
[00:08:12.240 --> 00:08:14.640]  就是今天的核心
[00:08:14.640 --> 00:08:15.840]  這段經文的核心
[00:08:15.840 --> 00:08:18.040]  就是第九和第十節
[00:08:18.040 --> 00:08:20.440]  也是整個福音的核心
[00:08:20.440 --> 00:08:22.840]  就是讓我們張暗奇思想
[00:08:22.840 --> 00:08:25.440]  耶穌基督為什麼降世為人
[00:08:25.440 --> 00:08:26.240]  第九和第十節
[00:08:26.240 --> 00:08:27.240]  我們一起讀出來
[00:08:27.240 --> 00:08:28.440]  第九和第十節
[00:08:28.440 --> 00:08:29.840]  好,準備起
[00:08:29.840 --> 00:08:31.840]  「神猜他獨生子」
[00:08:31.840 --> 00:08:33.240]  (主動說出一句感言)
[00:08:33.240 --> 00:08:35.840]  (主動說出一句感言)
[00:08:35.840 --> 00:08:37.640]  (神愛我之心)
[00:08:37.640 --> 00:08:40.240]  (主動說出一句感言)
[00:08:40.240 --> 00:08:42.240]  (不惜以我為德臣)
[00:08:42.240 --> 00:08:44.240]  (不惜以我為德臣)
[00:08:44.240 --> 00:08:45.840]  (太太與子)
[00:08:45.840 --> 00:08:47.240]  (太太與子)
[00:08:47.240 --> 00:08:49.240]  (祖廟般配置)
[00:08:49.240 --> 00:08:51.640]  (祖廟般配置)
[00:08:51.640 --> 00:08:54.440]  神在人類歷史當中做了一件事
[00:08:54.440 --> 00:08:58.640]  這件事改變了他和我的死後的命運
[00:08:58.640 --> 00:09:00.840]  神猜他獨生兒子
[00:09:00.840 --> 00:09:02.440]  耶穌基督來到世上
[00:09:02.440 --> 00:09:05.440]  這就是聖誕節的意義
[00:09:05.440 --> 00:09:07.040]  在此就顯明
[00:09:07.040 --> 00:09:08.840]  顯明是一個Everest Tensor
[00:09:08.840 --> 00:09:10.640]  過去顯明什麼
[00:09:10.640 --> 00:09:13.440]  顯明神就是愛
[00:09:13.440 --> 00:09:17.640]  或者顯明耶穌基督的道成肉身
[00:09:17.640 --> 00:09:21.640]  道成肉身就能彰顯神的愛
[00:09:21.640 --> 00:09:25.640]  這件歷史事件讓我們知道
[00:09:25.640 --> 00:09:27.240]  神真的很愛我們
[00:09:27.240 --> 00:09:28.840]  我們為什麼會知道
[00:09:28.840 --> 00:09:33.040]  因為耶穌基督降生是有一個目的
[00:09:33.040 --> 00:09:34.440]  目的是什麼
[00:09:34.440 --> 00:09:37.640]  為我們這批罪人釘在十字架上
[00:09:37.640 --> 00:09:39.640]  這就是復活節
[00:09:39.640 --> 00:09:44.040]  你有沒有感覺
[00:09:44.040 --> 00:09:48.640]  有一個人降生
[00:09:48.640 --> 00:09:53.040]  他終極人生一致的方向
[00:09:53.040 --> 00:09:54.640]  他不是吃喝玩樂
[00:09:54.640 --> 00:09:55.840]  游山玩水
[00:09:55.840 --> 00:09:57.840]  不是取得工作的成就
[00:09:57.840 --> 00:10:03.640]  他不是希望有很多IG的粉絲
[00:10:03.640 --> 00:10:04.640]  他不是
[00:10:04.640 --> 00:10:06.640]  人生有一個人
[00:10:06.640 --> 00:10:07.640]  耶穌基督道成肉身
[00:10:07.640 --> 00:10:11.640]  來到目的是為我們而死
[00:10:11.640 --> 00:10:15.640]  這是基督教的信仰
[00:10:15.640 --> 00:10:17.640]  所以基督教信仰不是一個
[00:10:17.640 --> 00:10:18.640]  Prosperity Gospel
[00:10:18.640 --> 00:10:21.240]  也不是一個成功神學
[00:10:21.240 --> 00:10:23.240]  或者一個Wealth Gospel
[00:10:23.240 --> 00:10:24.240]  財富神學
[00:10:24.240 --> 00:10:25.840]  也不是Health Gospel
[00:10:25.840 --> 00:10:26.640]  健康神學
[00:10:26.640 --> 00:10:28.240]  因為耶穌基督來到世上
[00:10:28.240 --> 00:10:33.440]  經歷了很多的苦難
[00:10:33.440 --> 00:10:35.440]  所以我們很明白
[00:10:35.440 --> 00:10:39.440]  我們能夠人生去面對苦難
[00:10:39.440 --> 00:10:41.440]  不是因為我們能夠承受
[00:10:41.440 --> 00:10:45.440]  而是因為有主體恤我們的軟弱
[00:10:45.440 --> 00:10:47.440]  他明白我們的痛苦
[00:10:47.440 --> 00:10:49.440]  而他會加能賜給我們
[00:10:49.440 --> 00:10:54.440]  去渡過生命中大大小小的逆境
[00:10:54.440 --> 00:10:57.440]  耶穌基督道為了我們而死
[00:10:57.440 --> 00:10:59.440]  經文提到「挽回祭」這個字
[00:10:59.440 --> 00:11:01.440]  或者贖罪祭
[00:11:01.440 --> 00:11:02.440]  Preparation
[00:11:02.440 --> 00:11:04.440]  這個字
[00:11:04.440 --> 00:11:05.440]  我相信
[00:11:05.440 --> 00:11:08.440]  在各大書籍
[00:11:08.440 --> 00:11:09.440]  或者報章
[00:11:09.440 --> 00:11:11.440]  你都不會見到這個字
[00:11:11.440 --> 00:11:12.440]  這是一個專有名詞
[00:11:12.440 --> 00:11:14.440]  在基督教信仰才有
[00:11:14.440 --> 00:11:15.440]  「挽回祭」
[00:11:15.440 --> 00:11:16.440]  在哪裡見過?
[00:11:16.440 --> 00:11:18.440]  在報章?
[00:11:18.440 --> 00:11:19.440]  我也沒見過
[00:11:19.440 --> 00:11:21.440]  贖罪祭
[00:11:21.440 --> 00:11:24.440]  「挽回祭」有一個很特別的
[00:11:24.440 --> 00:11:27.440]  有雙重意義
[00:11:27.440 --> 00:11:28.440]  當然第一
[00:11:28.440 --> 00:11:29.440]  除去殺人的罪
[00:11:29.440 --> 00:11:31.440]  應該是
[00:11:31.440 --> 00:11:32.440]  但更加重要的
[00:11:32.440 --> 00:11:33.440]  就是什麼呢?
[00:11:33.440 --> 00:11:35.440]  好像是《羅馬書》五章九節
[00:11:35.440 --> 00:11:36.440]  我試試背
[00:11:36.440 --> 00:11:37.440]  《羅馬書》五章九節
[00:11:37.440 --> 00:11:41.440]  現在我們既靠著他的血清義
[00:11:41.440 --> 00:11:44.440]  就更要藉著他免去什麼?
[00:11:44.440 --> 00:11:47.440]  神的憤怒
[00:11:47.440 --> 00:11:49.440]  Preparation
[00:11:49.440 --> 00:11:51.440]  「挽回祭」有一個很重要的目的
[00:11:51.440 --> 00:11:54.440]  我們每一個人都犯罪
[00:11:54.440 --> 00:11:56.440]  一個公義聖潔的神
[00:11:56.440 --> 00:11:57.440]  一見到你和我
[00:11:57.440 --> 00:12:00.440]  是很憤怒的
[00:12:00.440 --> 00:12:02.440]  你們應該認識我
[00:12:02.440 --> 00:12:04.440]  你們應該跟從我
[00:12:04.440 --> 00:12:05.440]  你們應該尊崇我
[00:12:05.440 --> 00:12:07.440]  但你們沒有這樣做
[00:12:07.440 --> 00:12:11.440]  所以神的憤怒要顯明在眾人身上
[00:12:11.440 --> 00:12:13.440]  公義的審判
[00:12:13.440 --> 00:12:15.440]  所以為什麼在剛才經文講到
[00:12:15.440 --> 00:12:17.440]  在審判日
[00:12:17.440 --> 00:12:19.440]  為什麼人會懼怕呢?
[00:12:19.440 --> 00:12:26.440]  就因為神的憤怒要在那些不乾不熱的人身上
[00:12:26.440 --> 00:12:29.440]  但是因為神又愛我們
[00:12:29.440 --> 00:12:31.440]  所以他在歷史上做了一件
[00:12:31.440 --> 00:12:33.440]  你和我都沒這樣做的事情
[00:12:33.440 --> 00:12:35.440]  在聖餐節來到世上
[00:12:35.440 --> 00:12:37.440]  作了挽回祭
[00:12:37.440 --> 00:12:39.440]  免去除了我們的罪
[00:12:39.440 --> 00:12:41.440]  還移除了神的憤怒
[00:12:41.440 --> 00:12:44.440]  所有的罪都歸罪一個人的身上
[00:12:44.440 --> 00:12:47.440]  凡掛在木頭上的都是被咒詛的
[00:12:47.440 --> 00:12:48.440]  《解體說》三章十三節
[00:12:48.440 --> 00:12:51.440]  耶穌基督擔當了世人的罪
[00:12:51.440 --> 00:12:53.440]  以致凡是相信他的人
[00:12:53.440 --> 00:12:54.440]  你和我在外
[00:12:54.440 --> 00:12:57.440]  都可以坦然無懼的去到私人寶座
[00:12:57.440 --> 00:13:01.440]  站在聖潔的公義的主的庚前
[00:13:01.440 --> 00:13:03.440]  白色大寶座的庚前
[00:13:03.440 --> 00:13:10.440]  可以的,忍受他的咎恩和稱讚
[00:13:10.440 --> 00:13:12.440]  唯獨恩典,唯獨信心
[00:13:12.440 --> 00:13:15.440]  讓我們能夠得到今生豐盛的生命
[00:13:15.440 --> 00:13:18.440]  來生永恆的生命
[00:13:18.440 --> 00:13:20.440]  一切都是神的工作
[00:13:20.440 --> 00:13:23.440]  一切都是神的工作
[00:13:23.440 --> 00:13:26.440]  耶穌基督滿足了神的公義
[00:13:26.440 --> 00:13:29.440]  神的審判
[00:13:29.440 --> 00:13:31.440]  不過說到這裡
[00:13:31.440 --> 00:13:35.440]  也不是神差兒子來到世上
[00:13:35.440 --> 00:13:37.440]  擔當了我們的罪
[00:13:37.440 --> 00:13:43.440]  以致我們不需要再受神憤怒的審判
[00:13:43.440 --> 00:13:47.440]  又可以彼此相愛等等
[00:13:47.440 --> 00:13:50.440]  但這也不是聖經最終極的目標
[00:13:50.440 --> 00:13:52.440]  神差顯許的兒子來到世上
[00:13:52.440 --> 00:13:54.440]  最終極目標是什麼呢?
[00:13:54.440 --> 00:13:57.440]  就是看《約翰福音》第十七章
[00:13:57.440 --> 00:13:59.440]  大祭司的禱告
[00:13:59.440 --> 00:14:01.440]  大祭司的禱告說到
[00:14:01.440 --> 00:14:03.440]  原來神最終極目的
[00:14:03.440 --> 00:14:06.440]  為什麼要愛我們,拯救我們,脫離神的憤怒呢?
[00:14:06.440 --> 00:14:09.440]  給我們一生的生命呢?
[00:14:09.440 --> 00:14:13.440]  全是為了祂自己的榮耀
[00:14:13.440 --> 00:14:14.440]  聖經說到
[00:14:14.440 --> 00:14:17.440]  耶穌說:天父,你所託付給我的事
[00:14:17.440 --> 00:14:19.440]  我已經成全了
[00:14:19.440 --> 00:14:21.440]  時間到了,我將會去十字架
[00:14:21.440 --> 00:14:25.440]  第十八章就被捕了
[00:14:25.440 --> 00:14:27.440]  為什麼要這樣呢?成就什麼呢?
[00:14:27.440 --> 00:14:30.440]  要叫世人認識你是獨一真神
[00:14:30.440 --> 00:14:33.440]  並且認識你所差外的耶穌基督
[00:14:33.440 --> 00:14:36.440]  我就是永生
[00:14:36.440 --> 00:14:38.440]  當世人認識你是獨一真神
[00:14:38.440 --> 00:14:41.440]  當世人認識我是耶穌,是基督救世主
[00:14:41.440 --> 00:14:43.440]  受高的君王的時候
[00:14:43.440 --> 00:14:45.440]  願你榮耀你的兒子
[00:14:45.440 --> 00:14:50.440]  你的兒子在十字架上也會榮耀你
[00:14:50.440 --> 00:14:52.440]  我們認識耶穌基督
[00:14:52.440 --> 00:14:54.440]  我們能夠今天跟從耶穌基督
[00:14:54.440 --> 00:14:56.440]  坐在這裡一起唱聖詩
[00:14:56.440 --> 00:14:59.440]  應該能夠看到上帝的榮耀
[00:14:59.440 --> 00:15:00.440]  Glorious God
[00:15:00.440 --> 00:15:04.440]  一個很完美的上帝
[00:15:04.440 --> 00:15:08.440]  我們每一天應該都是這樣的
[00:15:08.440 --> 00:15:10.440]  不是張暗期
[00:15:10.440 --> 00:15:12.440]  我們人生旅途當中,或高或低
[00:15:12.440 --> 00:15:18.440]  都會看到神的完美
[00:15:18.440 --> 00:15:21.440]  認識耶穌基督,如果四重福音
[00:15:21.440 --> 00:15:22.440]  不單是我們救主
[00:15:22.440 --> 00:15:24.440]  是我們醫治的主
[00:15:24.440 --> 00:15:25.440]  誠性的主
[00:15:25.440 --> 00:15:26.440]  在位的君王
[00:15:26.440 --> 00:15:28.440]  每一天,每時每刻
[00:15:28.440 --> 00:15:30.440]  當我們打開聖經的時候
[00:15:30.440 --> 00:15:33.440]  當我們人生有不同的經歷的時候
[00:15:33.440 --> 00:15:36.440]  當我們靠近耶穌基督的時候
[00:15:36.440 --> 00:15:38.440]  我們都會知道
[00:15:38.440 --> 00:15:40.440]  耶穌是真的好
[00:15:40.440 --> 00:15:43.440]  多麼有榮耀的上帝
[00:15:43.440 --> 00:15:46.440]  居然親近我,揀選我,幫助我
[00:15:46.440 --> 00:15:49.440]  憐憫我,引導我
[00:15:49.440 --> 00:15:52.440]  以致我一無所缺
[00:15:52.440 --> 00:15:54.440]  耶和華是我的目者
[00:15:54.440 --> 00:15:57.440]  我必不自缺乏
[00:15:57.440 --> 00:16:00.440]  應該是這樣
[00:16:00.440 --> 00:16:03.440]  基督徒的生活是很另類的
[00:16:03.440 --> 00:16:06.440]  真的很另類
[00:16:06.440 --> 00:16:10.440]  我們很感謝神
[00:16:10.440 --> 00:16:11.440]  小徒一行繼續說
[00:16:11.440 --> 00:16:14.440]  他在第十四節
[00:16:14.440 --> 00:16:16.440]  他說他負差遣世人
[00:16:16.440 --> 00:16:20.440]  猜顯耶穌基督做了世人的救主
[00:16:20.440 --> 00:16:21.440]  世人的救主
[00:16:21.440 --> 00:16:22.440]  Saver of the world
[00:16:22.440 --> 00:16:25.440]  這就好像在百里行的野地上
[00:16:25.440 --> 00:16:29.440]  牧羊人聽到天使的聲音
[00:16:29.440 --> 00:16:32.440]  能夠有一個鷹孩包著布
[00:16:32.440 --> 00:16:34.440]  餓在馬槽裡
[00:16:34.440 --> 00:16:38.440]  這是一個大喜的訊息
[00:16:38.440 --> 00:16:39.440]  Joyful news
[00:16:39.440 --> 00:16:44.440]  因為這個news是關乎萬民
[00:16:44.440 --> 00:16:48.440]  這個救恩,救贖,挽回祭
[00:16:48.440 --> 00:16:49.440]  是關乎萬民的
[00:16:49.440 --> 00:16:54.440]  猶太人,外邦人,有錢的,貧窮的
[00:16:54.440 --> 00:16:56.440]  黑色皮膚的,白色皮膚的
[00:16:56.440 --> 00:17:01.440]  所有人,這是一個好消息
[00:17:01.440 --> 00:17:06.440]  Good news,好消息
[00:17:06.440 --> 00:17:08.440]  經文差不多說完了
[00:17:08.440 --> 00:17:10.440]  我做一些應用
[00:17:10.440 --> 00:17:12.440]  因為這篇文章很豐富
[00:17:12.440 --> 00:17:15.440]  這段經文
[00:17:15.440 --> 00:17:18.440]  其中一個應用就是
[00:17:18.440 --> 00:17:21.440]  我們真的需要耶穌基督
[00:17:21.440 --> 00:17:24.440]  我們需要一個救主
[00:17:24.440 --> 00:17:28.440]  我們每時每刻都需要一個救主
[00:17:28.440 --> 00:17:32.440]  我們知道彼此相愛
[00:17:32.440 --> 00:17:37.440]  當然我們不會當它是一個口號
[00:17:37.440 --> 00:17:41.440]  不過彼此相愛確實非常困難
[00:17:41.440 --> 00:17:44.440]  差不多說到不可能
[00:17:44.440 --> 00:17:48.440]  我們這裡坐了五六十人
[00:17:48.440 --> 00:17:53.440]  你問自己,你是否每一個都愛?
[00:17:53.440 --> 00:17:54.440]  不可能
[00:17:54.440 --> 00:17:59.440]  我楊牧師,我這樣說,我不能做到
[00:17:59.440 --> 00:18:00.440]  不可能的
[00:18:00.440 --> 00:18:02.440]  每一個你都愛?
[00:18:02.440 --> 00:18:05.440]  愛到底?為他捨己?服侍他?
[00:18:05.440 --> 00:18:10.440]  心裡不會對他有任何的意見、嚴規?
[00:18:10.440 --> 00:18:12.440]  不可能
[00:18:12.440 --> 00:18:15.440]  我需要一個救主
[00:18:15.440 --> 00:18:20.440]  救贖我這些不完美的缺陷
[00:18:20.440 --> 00:18:21.440]  每天都需要
[00:18:21.440 --> 00:18:23.440]  因為實踐彼此相愛
