
[00:00:00.000 --> 00:00:05.480]  在我們成長的過程中,我們經常提到兩個字
[00:02:56.760 --> 00:03:02.360]  不要將焦點放在這些屬靈的超然經驗上
[00:03:02.360 --> 00:03:05.800]  所以保羅用了第三個人
[00:03:05.800 --> 00:03:07.520]  第三人稱的稱呼
[00:03:07.520 --> 00:03:09.800]  他記載有一個人
[00:03:09.800 --> 00:03:13.000]  被提到三層天的裏面
[00:03:13.000 --> 00:03:15.800]  或在身內我不知道
[00:03:15.800 --> 00:03:18.160]  或在身外我也不知道
[00:03:18.160 --> 00:03:20.160]  只有神知道
[00:03:20.160 --> 00:03:21.360]  保羅在這裡說
[00:03:21.360 --> 00:03:24.720]  有一個人被提到三層天的裏面
[00:03:24.720 --> 00:03:26.960]  希伯來人去了解
[00:03:26.960 --> 00:03:28.800]  天可以說有三層天
[00:03:28.800 --> 00:03:33.000]  第一層天就是一個大氣的天空
[00:03:33.000 --> 00:03:36.960]  第二層天就是宇宙的一些星宿
[00:03:36.960 --> 00:03:41.280]  第三層天就是神居住的一個地方
[00:03:41.280 --> 00:03:44.240]  希伯來人所重視的不是那個層數
[00:03:44.240 --> 00:03:49.000]  而是藉著一個方式去表達神的超越性
[00:03:49.000 --> 00:03:50.920]  神和我們是很不同
[00:03:50.920 --> 00:03:52.320]  神是高高在上
[00:03:52.320 --> 00:03:55.520]  坐著為王的一個上帝
[00:03:55.520 --> 00:03:57.520]  保羅在第三節裏
[00:03:57.520 --> 00:03:59.520]  他就去到三層天裏面
[00:03:59.520 --> 00:04:01.120]  在樂園當中
[00:04:01.120 --> 00:04:04.720]  這個第三層天就等於這個樂園
[00:04:04.720 --> 00:04:09.760]  保羅說在那裏聽見一個屬天的奧秘
[00:04:09.760 --> 00:04:13.400]  這個奧秘是為了他自己
[00:04:13.400 --> 00:04:17.040]  上帝啟示他知道一個很大的奧秘
[00:04:17.040 --> 00:04:21.720]  保羅說在這個經驗裏面
[00:04:21.720 --> 00:04:25.080]  當然見到上帝對他的同在
[00:04:25.080 --> 00:04:27.080]  對他的啟示
[00:04:27.080 --> 00:04:32.240]  保羅說他有這個超然的經驗
[00:04:32.240 --> 00:04:34.720]  去到上帝的地方
[00:04:34.720 --> 00:04:36.880]  去和上帝親自的說話
[00:04:36.880 --> 00:04:40.920]  可以說神亦親自和他說話
[00:04:40.920 --> 00:04:44.160]  這個經驗為何能夠在這一刻裏面
[00:04:44.160 --> 00:04:48.480]  建立到哥倫多的教會呢?
[00:04:48.480 --> 00:04:50.280]  正如我剛才所說
[00:04:50.280 --> 00:04:51.920]  在哥倫多教會裏面
[00:04:51.920 --> 00:04:54.600]  有一班搞事的人
[00:04:54.600 --> 00:04:57.000]  可能就是上上以為自己有一個
[00:04:57.000 --> 00:05:00.160]  屬靈隱蔽的經驗為自傲
[00:05:00.160 --> 00:05:03.960]  他們說我有這個神秘、超然的
[00:05:03.960 --> 00:05:05.720]  一個屬靈的體驗
[00:05:05.720 --> 00:05:09.040]  所以證明我的靈性是比你們高的
[00:05:09.040 --> 00:05:11.800]  或者我的地位是比你們高的
[00:05:11.800 --> 00:05:15.400]  保羅說如果這些經驗
[00:05:15.400 --> 00:05:18.000]  能夠證明自己的身份的話
[00:05:18.000 --> 00:05:21.160]  我比你們更加能夠自誇
[00:05:21.160 --> 00:05:22.600]  我十四年前
[00:05:22.600 --> 00:05:26.200]  我已經有這個超然的經驗
[00:05:26.200 --> 00:05:28.200]  不過我沒有提到
[00:05:28.200 --> 00:05:31.600]  保羅說我有這個經驗
[00:05:31.600 --> 00:05:35.000]  在有你哥倫多教會成立之前
[00:05:35.000 --> 00:05:38.800]  我已經有這個超然的屬靈經驗
[00:05:38.800 --> 00:05:41.080]  但保羅在這裏沒有提及
[00:05:41.080 --> 00:05:43.080]  究竟在樂園裏面
[00:05:43.080 --> 00:05:45.640]  他聽到甚麼內容呢?
[00:05:45.640 --> 00:05:47.080]  保羅在這裏沒有提及
[00:05:47.080 --> 00:05:49.280]  因為保羅在這裏很清楚知道
[00:05:49.280 --> 00:05:52.400]  他的重心不是在這個經驗裏面
[00:05:52.400 --> 00:05:55.160]  或在身內或在身外
[00:05:55.160 --> 00:05:56.880]  保羅說他不知道
[00:05:56.880 --> 00:05:59.400]  他顯示的不著重
[00:05:59.400 --> 00:06:03.720]  是用甚麼方式去經驗這個事情
[00:06:03.720 --> 00:06:07.400]  最重要的是他有一個很神秘的經驗
[00:06:07.400 --> 00:06:09.400]  上帝跟他說話
[00:06:09.400 --> 00:06:11.880]  他亦聽到上帝的話
[00:06:11.880 --> 00:06:16.240]  如果那些自誇的假仕途
[00:06:16.240 --> 00:06:18.240]  他們以為這個經驗
[00:06:18.240 --> 00:06:19.760]  就是證明他們的身份
[00:06:19.760 --> 00:06:22.280]  保羅說我更加有資格
[00:06:22.280 --> 00:06:26.120]  去證明我自己仕途的身份
[00:06:26.120 --> 00:06:29.080]  因為我的經驗更加比你們超越
[00:06:29.080 --> 00:06:31.400]  更加比你們神秘
[00:06:31.400 --> 00:06:33.400]  在一群假仕途
[00:06:33.400 --> 00:06:34.840]  他們自誇
[00:06:34.840 --> 00:06:37.280]  有些屬靈的經驗開始的時候
[00:06:37.280 --> 00:06:40.760]  保羅其實沒有用這種經驗
[00:06:40.760 --> 00:06:44.720]  去對抗他們或跟他們對質
[00:06:44.720 --> 00:06:47.400]  但是一直下來慢慢
[00:06:47.400 --> 00:06:49.880]  哥倫多教會越來越多的信徒
[00:06:49.880 --> 00:06:52.520]  去接受這群假仕途
[00:06:52.520 --> 00:06:55.520]  他們這種表達的方式
[00:06:55.520 --> 00:06:59.440]  亦都因為這群假的信徒
[00:06:59.440 --> 00:07:02.280]  他們用這種表達方式
[00:07:02.280 --> 00:07:05.120]  說自己有些超然神秘的經驗
[00:07:05.120 --> 00:07:07.600]  去誘惑一群信徒
[00:07:07.600 --> 00:07:09.000]  越來越多人
[00:07:09.000 --> 00:07:14.640]  覺得這群人才是上帝的使者
[00:07:14.640 --> 00:07:16.640]  保羅因為這個原因
[00:07:16.640 --> 00:07:18.000]  在這個情況裏面
[00:07:18.000 --> 00:07:19.800]  保羅說我迫不得已
[00:07:19.800 --> 00:07:21.400]  我就去說出
[00:07:21.400 --> 00:07:24.400]  我其實都有這個經驗
[00:07:24.400 --> 00:07:25.680]  所以保羅說
[00:07:25.680 --> 00:07:27.200]  我講這個經驗出來
[00:07:27.200 --> 00:07:29.200]  都是迫不得已
[00:07:29.200 --> 00:07:31.440]  接著保羅說出
[00:07:31.440 --> 00:07:34.440]  在這個經驗裏面
[00:07:34.440 --> 00:07:37.520]  上帝對他的顯示和啟示
[00:07:37.520 --> 00:07:39.520]  在人來說
[00:07:39.520 --> 00:07:41.320]  在保羅說下去
[00:07:41.320 --> 00:07:42.400]  很自然會有什麼呢?
[00:07:42.400 --> 00:07:44.840]  究竟保羅在樂園裏面
[00:07:44.840 --> 00:07:46.480]  上帝對你說了些什麼呢?
[00:07:46.480 --> 00:07:48.120]  那情況是怎樣?
[00:07:48.120 --> 00:07:49.440]  樂園是怎樣的呢?
[00:07:49.440 --> 00:07:54.160]  如果我們不是跟從上帝的人
[00:07:54.160 --> 00:07:56.160]  我們很容易會這樣說下去
[00:07:56.160 --> 00:07:57.880]  吸引一群信徒
[00:07:57.880 --> 00:08:01.480]  去帶領這個方向
[00:08:01.480 --> 00:08:03.480]  但保羅很清楚知道
[00:08:03.480 --> 00:08:05.720]  他一方面指出
[00:08:05.720 --> 00:08:09.440]  他的對頭人是以神秘的經驗自誇
[00:08:09.440 --> 00:08:10.600]  誇口的話
[00:08:10.600 --> 00:08:14.200]  他自己已經一早具備這個條件
[00:08:14.200 --> 00:08:15.920]  但現在過了14年
[00:08:15.920 --> 00:08:18.440]  我才被迫說了出來
[00:08:18.440 --> 00:08:21.720]  但是保羅一直強調
[00:08:21.720 --> 00:08:25.240]  我們誇口的不是這種經驗
[00:08:25.240 --> 00:08:27.920]  誇口的只是人的軟弱
[00:08:27.920 --> 00:08:29.680]  或者誇我自己的軟弱
[00:08:29.680 --> 00:08:32.160]  神秘的經驗不足以證明
[00:08:32.160 --> 00:08:34.160]  我是上帝的使徒
[00:08:34.160 --> 00:08:37.800]  因此保羅說出
[00:08:37.800 --> 00:08:40.080]  造就教會的是什麼呢?
[00:08:40.080 --> 00:08:43.320]  就是在我身上的這種軟弱
[00:08:43.320 --> 00:08:47.760]  我的軟弱才能真正是使徒的一個印記
[00:08:47.760 --> 00:08:49.680]  所以在下面
[00:08:49.680 --> 00:08:52.520]  保羅說出了他身上的
[00:08:52.520 --> 00:08:54.520]  有一根刺的原因
[00:08:54.520 --> 00:08:57.520]  一群假使徒
[00:08:57.520 --> 00:09:00.240]  他們要說出自己有一個屬靈的經驗
[00:09:00.240 --> 00:09:03.600]  有一個超然神秘的屬靈經驗
[00:09:03.600 --> 00:09:07.320]  然後將人的焦點放在自己的身上
[00:09:07.320 --> 00:09:09.840]  他們覺得我有這個經驗
[00:09:09.840 --> 00:09:13.160]  所以我的地位是很崇高的
[00:09:13.160 --> 00:09:14.760]  我是被你們屬靈
[00:09:14.760 --> 00:09:16.280]  我是有特別的身份
[00:09:16.280 --> 00:09:17.960]  將自己抬高
[00:09:17.960 --> 00:09:19.720]  但是保羅說
[00:09:19.720 --> 00:09:22.520]  在教會當中卻不應該是這樣
[00:09:22.760 --> 00:09:26.800]  教會要將焦點放在上帝的身上
[00:09:26.800 --> 00:09:28.800]  而不是放在人的身上
[00:09:28.800 --> 00:09:31.600]  一群假使徒或假弟兄
[00:09:31.600 --> 00:09:36.080]  他們犯了一個最基本嚴重的錯誤
[00:09:36.080 --> 00:09:38.280]  所以保羅要糾正當時
[00:09:38.280 --> 00:09:42.240]  多不多教會信徒的信仰焦點
[00:09:42.240 --> 00:09:43.440]  所以保羅說
[00:09:43.440 --> 00:09:45.800]  我可以誇的是什麼呢?
[00:09:45.800 --> 00:09:47.600]  就是我的軟弱
[00:09:47.600 --> 00:09:50.680]  保羅說除了我的軟弱之外
[00:09:50.680 --> 00:09:53.480]  我其實沒有什麼可以誇
[00:09:53.480 --> 00:09:54.760]  保羅說
[00:09:54.760 --> 00:09:57.120]  上帝透過一個人
[00:09:57.120 --> 00:09:58.880]  一個軟弱的人
[00:09:58.880 --> 00:10:02.080]  去顯出他自己的能力
[00:10:02.080 --> 00:10:03.960]  保羅在之前
[00:10:03.960 --> 00:10:06.800]  有人想殺害他
[00:10:06.800 --> 00:10:11.040]  所以他就在城牆裏面
[00:10:11.040 --> 00:10:13.560]  被人用鑼吊下來
[00:10:13.560 --> 00:10:15.760]  他自己逃不明
[00:10:15.760 --> 00:10:17.880]  整個海華事件
[00:10:18.040 --> 00:10:21.840]  保羅在人間來說
[00:10:21.840 --> 00:10:23.840]  不是一個很剛強的一個人
[00:10:23.840 --> 00:10:25.160]  是一個很軟弱的人
[00:10:25.160 --> 00:10:27.560]  有人說要殺你
[00:10:27.560 --> 00:10:29.880]  你就立即去逃命
[00:10:29.880 --> 00:10:31.640]  保羅在此說
[00:10:31.640 --> 00:10:33.200]  更加主動說出
[00:10:33.200 --> 00:10:35.000]  其實我身上有一根刺
[00:10:35.000 --> 00:10:36.520]  是你們不知道的
[00:10:36.520 --> 00:10:40.080]  保羅在此將自己的軟弱說出來
[00:10:40.080 --> 00:10:41.640]  除了我的軟弱之外
[00:10:41.640 --> 00:10:43.640]  我並不誇口
[00:10:43.640 --> 00:10:46.720]  這是保羅誠心自然
[00:10:46.720 --> 00:10:49.680]  這個三層天的經驗
[00:10:49.680 --> 00:10:52.040]  其實並不可誇
[00:10:52.040 --> 00:10:54.040]  並沒有什麼可誇的地方
[00:10:54.040 --> 00:10:58.040]  而且誇這個神秘超然的經驗
[00:10:58.040 --> 00:10:59.560]  其實是無益的
[00:10:59.560 --> 00:11:01.440]  所以保羅沒有說到
[00:11:01.440 --> 00:11:02.920]  他在樂園裏面
[00:11:02.920 --> 00:11:04.720]  在三層天裏面
[00:11:04.720 --> 00:11:07.320]  究竟上帝跟他說了什麼
[00:11:07.320 --> 00:11:09.000]  或者他聽到什麼
[00:11:09.000 --> 00:11:11.680]  保羅沒有將內容說出來
[00:11:11.680 --> 00:11:12.960]  保持僧物
[00:11:12.960 --> 00:11:15.240]  他反而說出什麼呢
[00:11:15.240 --> 00:11:16.240]  在第六節裏面
[00:11:16.240 --> 00:11:18.840]  他再延續下去
[00:11:18.840 --> 00:11:20.600]  在經驗之後
[00:11:20.600 --> 00:11:23.520]  他再帶出自己的軟弱
[00:11:23.520 --> 00:11:26.000]  自己在身上那根刺
[00:11:26.000 --> 00:11:26.960]  保羅在此說
[00:11:26.960 --> 00:11:29.080]  正正是我因為有這根刺
[00:11:29.080 --> 00:11:31.480]  以至上帝的能力
[00:11:31.480 --> 00:11:34.520]  在我身上能夠顯露出來
[00:11:34.520 --> 00:11:36.120]  我什麼時候軟弱
[00:11:36.120 --> 00:11:38.840]  什麼時候我就剛強
[00:11:38.840 --> 00:11:42.640]  在此保羅教導一班哥倫多教會的信徒
[00:11:42.640 --> 00:11:46.520]  讓他們正視保羅自己使徒的資格
[00:11:46.520 --> 00:11:48.360]  在此保羅說
[00:11:48.360 --> 00:11:50.360]  如何評判一個人
[00:11:50.360 --> 00:11:53.160]  是否上帝的僕人呢
[00:11:53.160 --> 00:11:57.560]  不是他講出自己有什麼屬靈的經驗
[00:11:57.560 --> 00:12:00.280]  或者自己有什麼能力
[00:12:00.280 --> 00:12:02.760]  為上帝成就了什麼事
[00:12:02.760 --> 00:12:04.320]  而是更重要的
[00:12:04.320 --> 00:12:05.560]  就是這個人
[00:12:05.560 --> 00:12:08.800]  能否在其他人身上
[00:12:08.800 --> 00:12:11.720]  從他裏面去見到耶穌
[00:12:11.720 --> 00:12:14.080]  見到上帝自己的榮耀
[00:12:14.080 --> 00:12:16.240]  所以保羅在此說
[00:12:16.240 --> 00:12:18.200]  你們從我身上的軟弱
[00:12:18.200 --> 00:12:19.360]  你們就見到
[00:12:19.360 --> 00:12:21.800]  上帝的能力是何等的大
[00:12:21.800 --> 00:12:24.720]  上帝如何在我這個軟弱的人的身上
[00:12:24.720 --> 00:12:27.600]  彰顯了他自己的能力
[00:12:27.600 --> 00:12:28.800]  保羅在此說
[00:12:28.800 --> 00:12:30.840]  正正是因為我有一個
[00:12:30.840 --> 00:12:32.600]  如此超然的經驗
[00:12:32.600 --> 00:12:35.080]  我有一個三層天的體驗
[00:12:35.080 --> 00:12:36.400]  這個經驗
[00:12:36.400 --> 00:12:39.280]  很容易讓一個人自誇
[00:12:39.280 --> 00:12:42.160]  亦很容易讓一個人跌倒
[00:12:42.160 --> 00:12:44.480]  所以保羅在此說
[00:12:44.480 --> 00:12:48.360]  所以上帝將一根刺放在我的身上
[00:12:48.360 --> 00:12:51.720]  讓我不要那麼容易自誇
[00:12:51.720 --> 00:12:54.520]  不要那麼容易跌倒
[00:12:54.520 --> 00:12:57.000]  這根刺究竟是什麼呢?
[00:12:57.000 --> 00:12:59.200]  有很多人有不同的說法
[00:12:59.200 --> 00:13:01.400]  主要可以分為兩方面
[00:13:01.400 --> 00:13:05.480]  有些人說這根刺可能是保羅身上的疾病
[00:13:05.480 --> 00:13:07.720]  很可能是眼疾
[00:13:07.720 --> 00:13:08.720]  另一方面
[00:13:08.720 --> 00:13:12.840]  這些刺就是保羅所受到的迫迫
[00:13:12.840 --> 00:13:14.520]  他為了信仰的緣故
[00:13:14.520 --> 00:13:19.800]  他面對很多的迫害
[00:13:19.800 --> 00:13:21.720]  生命的危險
[00:13:21.720 --> 00:13:23.960]  生活上的困乏
[00:13:23.960 --> 00:13:25.800]  在此保羅說
[00:13:25.800 --> 00:13:28.160]  我曾經三次去求過主
[00:13:28.160 --> 00:13:31.400]  將這根刺拔走
[00:13:31.400 --> 00:13:33.720]  猶太人有一個習慣
[00:13:33.720 --> 00:13:35.880]  就是一天早、午、晚
[00:13:35.880 --> 00:13:39.600]  三次最少定期地向上帝禱告
[00:13:39.600 --> 00:13:43.880]  可能是他講出了保羅每一天的意思
[00:13:43.880 --> 00:13:49.880]  每一天都求上帝將這根刺拔走
[00:13:49.880 --> 00:13:51.800]  但保羅在此說
[00:13:51.800 --> 00:13:54.480]  當我求了一段很長的時間後
[00:13:54.480 --> 00:13:56.960]  他聽到上帝對他說
[00:13:56.960 --> 00:14:02.000]  我的恩典是夠你用的
[00:14:02.000 --> 00:14:06.880]  接著領受之後
[00:14:06.880 --> 00:14:08.680]  保羅的禱告是甚麼呢?
[00:14:08.680 --> 00:14:12.640]  他再不是求這根刺拔走
[00:14:12.640 --> 00:14:17.880]  他只是祈求上帝將這句說話的應許成就
[00:14:17.880 --> 00:14:20.560]  讓他如何在軟弱中
[00:14:20.560 --> 00:14:24.200]  去經歷耶穌這一份恩典
[00:14:24.200 --> 00:14:27.080]  我的恩典是夠你用
[00:14:27.080 --> 00:14:28.240]  意思是
[00:14:28.240 --> 00:14:33.040]  我的恩典是夠你應付一切的問題
[00:14:33.040 --> 00:14:39.640]  這句詞引起了人的不舒服
[00:14:39.640 --> 00:14:42.280]  引起了人的困苦
[00:14:42.280 --> 00:14:45.800]  但保羅透過經驗
[00:14:45.800 --> 00:14:48.360]  卻經歷到上帝對他說
[00:14:48.360 --> 00:14:51.960]  在你的困難、困苦當中
[00:14:51.960 --> 00:14:53.920]  你會經歷到我的恩典
[00:14:53.920 --> 00:14:55.880]  經歷到我的幫助
[00:14:55.880 --> 00:14:58.480]  人的夢照是出於這個恩典
[00:14:58.480 --> 00:15:01.360]  人能夠繼續夢照去侍奉上帝
[00:15:01.360 --> 00:15:04.360]  是一個恩典
[00:15:04.360 --> 00:15:08.680]  經歷種種的困難、種種的挑戰
[00:15:08.680 --> 00:15:12.120]  上帝說我仍然會賜能力給你
[00:15:12.120 --> 00:15:14.680]  去勝過這些困難和挑戰
[00:15:14.680 --> 00:15:16.800]  這一個都是恩典
[00:15:16.800 --> 00:15:19.880]  沒有一個困難是在我的恩典之外
[00:15:19.880 --> 00:15:22.320]  所以上帝對保羅說
[00:15:22.320 --> 00:15:24.560]  我的恩典是夠你用的
[00:15:24.560 --> 00:15:29.120]  因為我的能力就在人的軟弱上顯得完全
[00:15:29.120 --> 00:15:30.880]  在這一句話中
[00:15:30.880 --> 00:15:34.680]  神的能力在人的上顯得完全
[00:15:34.680 --> 00:15:37.160]  其實有兩種意思
[00:15:37.160 --> 00:15:43.680]  第一就是在人的軟弱過程中
[00:15:43.680 --> 00:15:45.840]  上帝會幫助他
[00:15:45.840 --> 00:15:50.920]  讓他能夠面對這種困難和挑戰
[00:15:50.920 --> 00:15:54.120]  另一方面也是透過這個困難
[00:15:54.120 --> 00:15:56.120]  去成全一個人
[00:15:56.120 --> 00:15:59.240]  讓一個人更加成長
[00:15:59.240 --> 00:16:05.600]  這也不是很難去明白
[00:16:05.600 --> 00:16:08.000]  我們回看自己的成長也是一樣
[00:16:08.000 --> 00:16:10.280]  我們成長最快的時候
[00:16:10.280 --> 00:16:12.280]  不是在我們最順利的時候
[00:16:12.280 --> 00:16:14.280]  是在我們人生順境的時候
[00:16:14.280 --> 00:16:16.000]  我們的生命的成長
[00:16:16.000 --> 00:16:19.760]  往往很多時候在我們人生逆境當中
[00:16:19.760 --> 00:16:21.360]  我們在困難當中
[00:16:21.360 --> 00:16:24.000]  更加容易幫助我們的生命
[00:16:24.000 --> 00:16:27.440]  能夠進入另一個層次的生命深度
[00:16:27.440 --> 00:16:28.960]  所以保羅說
[00:16:28.960 --> 00:16:30.960]  我誇我自己的軟弱
[00:16:30.960 --> 00:16:34.280]  不是看到軟弱本身
[00:16:34.280 --> 00:16:36.440]  而是在軟弱的過程中
[00:16:36.440 --> 00:16:39.840]  我如何經歷上帝的幫助
[00:16:39.840 --> 00:16:43.520]  而這個經驗對我來說是相當寶貴
[00:16:43.520 --> 00:16:51.000]  所以保羅說出了這麼重要的方向
[00:16:51.000 --> 00:16:57.120]  整個遇災遇難的過程中
[00:16:57.120 --> 00:17:00.440]  他的焦點不是在自己的軟弱困難中
[00:17:00.440 --> 00:17:03.440]  而是如何在患難過程中
[00:17:03.440 --> 00:17:05.760]  首先經歷上帝自己的恩典
[00:17:05.760 --> 00:17:14.840]  同時如何將上帝藉著我的身體所作的
[00:17:14.840 --> 00:17:17.960]  能夠榮耀自己的大能
[00:17:17.960 --> 00:17:20.240]  所以保羅在一段經文中
[00:17:20.240 --> 00:17:22.240]  說出了三個好做的方向
[00:17:22.240 --> 00:17:23.240]  第一就是
[00:17:23.240 --> 00:17:26.240]  他再不為這次祈禱
[00:17:26.240 --> 00:17:30.920]  意思是他不為這次挪開去祈禱
[00:17:30.920 --> 00:17:33.280]  很多時候我們說上帝有困難來到
[00:17:33.280 --> 00:17:37.240]  我們都希望這個困難快快地挪開
[00:17:37.240 --> 00:17:39.680]  不要再淋到我身上
[00:17:39.680 --> 00:17:40.800]  但保羅在這裡
[00:17:40.800 --> 00:17:44.320]  他沒有再在這個方向上去祈禱
[00:17:44.320 --> 00:17:46.040]  第二就是他看這次
[00:17:46.040 --> 00:17:50.480]  不單是看這次可能是撒旦隊的攻擊
[00:17:50.480 --> 00:17:55.120]  更加可能是上帝透過這個軟弱
[00:17:55.120 --> 00:17:56.440]  透過這個困難
[00:17:56.440 --> 00:18:00.280]  讓他能夠更加經歷上帝自己的實在
[00:18:00.280 --> 00:18:01.480]  上帝自己的恩典
[00:18:01.480 --> 00:18:03.000]  上帝自己的幫助
[00:18:03.000 --> 00:18:05.160]  所以他在這一刻
[00:18:05.160 --> 00:18:08.120]  他將祈禱的方向調轉
[00:18:08.120 --> 00:18:11.160]  他只希望上帝自己應許
[00:18:11.160 --> 00:18:13.160]  你的恩典是夠我用
[00:18:13.160 --> 00:18:17.080]  這個應許能夠在我現在的困難裏面
[00:18:17.080 --> 00:18:20.080]  能夠完全地體驗出來
[00:18:20.080 --> 00:18:27.320]  將這個恩典轉化成為一個經驗上帝的機會
[00:18:27.320 --> 00:18:34.240]  將自己的軟弱變成成就上帝大能的機會
[00:18:34.240 --> 00:18:37.160]  在最後一節經文裏面
[00:18:37.160 --> 00:18:42.160]  第十二章第十節裏說
[00:18:42.160 --> 00:18:44.440]  保羅在說:我甚麼時候軟弱
[00:18:44.440 --> 00:18:47.200]  我甚麼時候就剛強
[00:18:47.200 --> 00:18:51.200]  在這裏保羅總結了整段經文裏面
[00:18:51.200 --> 00:18:53.880]  他自己所表達的重心
[00:18:53.880 --> 00:18:58.000]  誇的不是一些神秘的屬靈經驗
[00:18:58.000 --> 00:19:02.320]  誇的就是自己身上的軟弱
[00:19:02.320 --> 00:19:05.960]  而在自己軟弱困難的過程當中
[00:19:05.960 --> 00:19:09.280]  如何經歷上帝自己的保守
[00:19:09.280 --> 00:19:10.840]  經歷上帝自己的恩典
[00:19:10.840 --> 00:19:14.560]  經歷上帝給我們的能力勝過這個困難
[00:19:14.560 --> 00:19:19.920]  而且在過程當中更加將上帝的榮耀彰顯出來
[00:19:19.920 --> 00:19:22.560]  所以保羅在說甚麼時候軟弱
[00:19:22.560 --> 00:19:24.880]  甚麼時候就剛強
[00:19:24.880 --> 00:19:26.600]  好像很弔詭的一個訊息
[00:19:26.600 --> 00:19:31.440]  卻在保羅實際經驗裏面彰顯了出來
[00:19:31.440 --> 00:19:33.120]  在這段經文裏面
[00:19:33.120 --> 00:19:36.760]  我們看到保羅表達甚麼是剛強
[00:19:36.760 --> 00:19:39.800]  甚麼是軟弱的一個訊息
[00:19:39.800 --> 00:19:43.800]  究竟對我們有甚麼提醒或幫助呢?
[00:19:43.800 --> 00:19:46.080]  其實保羅在這段經文裏面
[00:19:46.080 --> 00:19:51.440]  他講軟弱和剛強是一個很弔詭的說法
[00:19:51.440 --> 00:19:55.360]  保羅說他自己是一個軟弱的人
[00:19:55.360 --> 00:19:59.880]  其實他自己是一個自認
[00:19:59.880 --> 00:20:02.640]  他招認自己是一個軟弱的人
[00:20:02.640 --> 00:20:07.480]  亦有一半是一個反諷的表達
[00:20:07.480 --> 00:20:11.240]  保羅認為自己是軟弱並不是假謙卑
