
[00:00:00.000 --> 00:00:04.000]  今日和大家思想的是春夏及記第十六章
[00:07:31.000 --> 00:07:32.000]  但同時這些事情
[00:07:32.000 --> 00:07:35.000]  有些時候會帶給你憂慮
[00:07:35.000 --> 00:07:36.000]  你有份工作
[00:07:36.000 --> 00:07:38.000]  有一份高職
[00:07:38.000 --> 00:07:39.000]  但有時候你會掛心
[00:07:39.000 --> 00:07:41.000]  我可不可以保住這份高職
[00:07:41.000 --> 00:07:43.000]  或者我的健康
[00:07:43.000 --> 00:07:45.000]  會不會有些時候會有問題
[00:07:45.000 --> 00:07:50.000]  以致我不可以繼續完成工作對我的要求
[00:07:50.000 --> 00:07:52.000]  沒錯神有些時候將工作
[00:07:52.000 --> 00:07:54.000]  將金錢賜給我們
[00:07:54.000 --> 00:07:55.000]  但當我們以為
[00:07:55.000 --> 00:07:58.000]  這是我們最大的安全感的時候
[00:07:58.000 --> 00:08:01.000]  我們就會常常失望
[00:08:01.000 --> 00:08:03.000]  但神要我們得到的
[00:08:03.000 --> 00:08:06.000]  是知道祂是最大的供應者
[00:08:06.000 --> 00:08:09.000]  有了祂我們就有最大的安全
[00:08:09.000 --> 00:08:13.000]  因此每一天不是相信你有多少儲蓄
[00:08:13.000 --> 00:08:14.000]  所以你安全
[00:08:14.000 --> 00:08:16.000]  而是相信你的神
[00:08:16.000 --> 00:08:20.000]  就是你最大的安全的原因
[00:08:20.000 --> 00:08:21.000]  有些時候會想起
[00:08:21.000 --> 00:08:25.000]  當初耶穌在一隻小船上睡覺
[00:08:25.000 --> 00:08:26.000]  大家記得聖經說
[00:08:26.000 --> 00:08:29.000]  當時有什麼發生
[00:08:29.000 --> 00:08:31.000]  大風大浪的時候
[00:08:31.000 --> 00:08:33.000]  我有時候坐一些船
[00:08:33.000 --> 00:08:35.000]  稍為搖晃一點都覺得不舒服
[00:08:35.000 --> 00:08:39.000]  我就想像耶穌怎麼可以睡得著呢
[00:08:39.000 --> 00:08:41.000]  有人這樣說
[00:08:41.000 --> 00:08:45.000]  當耶穌在一隻大風大浪的船上睡覺的時候
[00:08:45.000 --> 00:08:49.000]  是因為他內心深處很清楚知道
[00:08:49.000 --> 00:08:54.000]  這位上帝掌管著這隻小船
[00:08:54.000 --> 00:08:59.000]  完全信任上帝對他的保護和供應
[00:08:59.000 --> 00:09:02.000]  因此可以安然睡覺
[00:09:02.000 --> 00:09:03.000]  各位弟兄姊妹
[00:09:03.000 --> 00:09:05.000]  最大的安全在神那裡
[00:09:05.000 --> 00:09:06.000]  因此祂常常提醒我們
[00:09:06.000 --> 00:09:10.000]  不要擔心一天的難處一天當
[00:09:10.000 --> 00:09:14.000]  然後安心領受神那天給你的供應
[00:09:14.000 --> 00:09:16.000]  明天有明天的憂慮
[00:09:16.000 --> 00:09:19.000]  不需要為明天擔憂
[00:09:19.000 --> 00:09:22.000]  就算你留在第二天再用
[00:09:22.000 --> 00:09:23.000]  但是這些食物
[00:09:23.000 --> 00:09:24.000]  按照聖經所說
[00:09:24.000 --> 00:09:27.000]  二十節所說
[00:09:27.000 --> 00:09:29.000]  有些人留下這些食物留到明天
[00:09:29.000 --> 00:09:32.000]  但到時會怎樣呢
[00:09:32.000 --> 00:09:34.000]  發臭生蟲
[00:09:34.000 --> 00:09:37.000]  在憂慮當中所做的事情
[00:09:37.000 --> 00:09:40.000]  很多時候都沒有果效
[00:09:40.000 --> 00:09:42.000]  甚至帶來傷害
[00:09:42.000 --> 00:09:43.000]  我們再看
[00:09:43.000 --> 00:09:44.000]  下體聖經提及
[00:09:44.000 --> 00:09:46.000]  神賜給我們休息和快樂
[00:09:46.000 --> 00:09:49.000]  在第二十二節所說
[00:09:49.000 --> 00:09:50.000]  到第六天
[00:09:50.000 --> 00:09:52.000]  他們收了雙倍的食物
[00:09:52.000 --> 00:09:54.000]  每人兩鵝眉耳
[00:09:54.000 --> 00:09:57.000]  會眾的官長來告訴摩西
[00:09:57.000 --> 00:10:00.000]  他們不是刻意去收兩倍的碼拿
[00:10:00.000 --> 00:10:02.000]  而是當他們收的時候
[00:10:02.000 --> 00:10:04.000]  收回來收集了一切
[00:10:04.000 --> 00:10:08.000]  突然發覺比平日多了一倍
[00:10:08.000 --> 00:10:10.000]  然後摩西就解釋給他們知道
[00:10:10.000 --> 00:10:12.000]  是神告訴他們知道
[00:10:12.000 --> 00:10:14.000]  明天是聖安息日
[00:10:14.000 --> 00:10:17.000]  第二十三節
[00:10:17.000 --> 00:10:18.000]  明天是聖安息日
[00:10:18.000 --> 00:10:21.000]  是向耶和華守的聖安息日
[00:10:21.000 --> 00:10:22.000]  你們要敲的就敲了
[00:10:22.000 --> 00:10:23.000]  要煮的就煮了
[00:10:23.000 --> 00:10:27.000]  所剩下的都留到早晨
[00:10:27.000 --> 00:10:28.000]  他們很驚訝
[00:10:28.000 --> 00:10:30.000]  竟然會得到兩倍的收成
[00:10:30.000 --> 00:10:33.000]  他們沒有特別勞苦去做事
[00:10:33.000 --> 00:10:36.000]  但是收到兩倍
[00:10:36.000 --> 00:10:37.000]  神就告訴他們知道
[00:10:37.000 --> 00:10:38.000]  你放心
[00:10:38.000 --> 00:10:40.000]  明天是休息的
[00:10:40.000 --> 00:10:41.000]  英文的翻譯
[00:10:41.000 --> 00:10:43.000]  Day of rest
[00:10:43.000 --> 00:10:44.000]  明天是休息的
[00:10:44.000 --> 00:10:46.000]  因此明天你們不需要工作
[00:10:46.000 --> 00:10:48.000]  但仍然可以有食物
[00:10:48.000 --> 00:10:50.000]  摩西更加告訴他們知道
[00:10:50.000 --> 00:10:54.000]  你們如果要煎的也好
[00:10:54.000 --> 00:10:55.000]  敲的也好
[00:10:55.000 --> 00:10:56.000]  蒸的也好
[00:10:56.000 --> 00:10:57.000]  你煮好了
[00:10:57.000 --> 00:11:00.000]  原來碼拿可以有很多種煮法
[00:11:00.000 --> 00:11:02.000]  按你所喜歡的方法煮好
[00:11:02.000 --> 00:11:06.000]  留著明天可以享用
[00:11:06.000 --> 00:11:08.000]  上帝不是叫我們在休息的時候
[00:11:08.000 --> 00:11:10.000]  安息的時候
[00:11:10.000 --> 00:11:12.000]  我們要受微苦念
[00:11:12.000 --> 00:11:13.000]  不能吃
[00:11:13.000 --> 00:11:14.000]  捱餓
[00:11:14.000 --> 00:11:15.000]  不是
[00:11:15.000 --> 00:11:16.000]  是讓我們供應
[00:11:16.000 --> 00:11:18.000]  甚至不用工作
[00:11:18.000 --> 00:11:22.000]  已經可以領受其中的快樂
[00:11:22.000 --> 00:11:24.000]  因此祂就告訴他們知道
[00:11:24.000 --> 00:11:25.000]  要煮的就煮了
[00:11:25.000 --> 00:11:26.000]  要敲的就敲了
[00:11:26.000 --> 00:11:30.000]  剩下的可以留到早晨
[00:11:30.000 --> 00:11:31.000]  你說明天早上
[00:11:31.000 --> 00:11:33.000]  會不會發霉
[00:11:33.000 --> 00:11:35.000]  會不會生蟲
[00:11:35.000 --> 00:11:36.000]  有沒有生蟲呢
[00:11:36.000 --> 00:11:39.000]  大家看看二十四節
[00:11:39.000 --> 00:11:41.000]  他們就照摩西的吩咐留到早晨
[00:11:41.000 --> 00:11:47.000]  也不臭裡頭也沒有蟲子
[00:11:47.000 --> 00:11:49.000]  很多時候
[00:11:49.000 --> 00:11:50.000]  當我們停下來的時候
[00:11:50.000 --> 00:11:55.000]  會擔心工作處理不到
[00:11:55.000 --> 00:11:59.000]  會擔心子女如果小看他們一天
[00:11:59.000 --> 00:12:02.000]  可能會出現一些問題
[00:12:02.000 --> 00:12:05.000]  但是當你學習信靠神
[00:12:05.000 --> 00:12:07.000]  停下來的時候
[00:12:07.000 --> 00:12:10.000]  你會察覺到神在當中工作
[00:12:10.000 --> 00:12:12.000]  甚至驚訝
[00:12:12.000 --> 00:12:14.000]  而令你的心很快樂
[00:12:14.000 --> 00:12:16.000]  很感恩
[00:12:16.000 --> 00:12:17.000]  有些弟兄姊妹會記得
[00:12:17.000 --> 00:12:19.000]  我曾經有一段時間
[00:12:19.000 --> 00:12:21.000]  去了神學院裡面
[00:12:21.000 --> 00:12:24.000]  負責神學院的工作
[00:12:24.000 --> 00:12:25.000]  在那時候
[00:12:25.000 --> 00:12:26.000]  我心裡也掛心
[00:12:26.000 --> 00:12:28.000]  因為有一段時間
[00:12:28.000 --> 00:12:31.000]  不能夠接觸弟兄姊妹
[00:12:31.000 --> 00:12:32.000]  有一次
[00:12:32.000 --> 00:12:34.000]  有兩次其實是
[00:12:34.000 --> 00:12:35.000]  都是偶然的機會
[00:12:35.000 --> 00:12:36.000]  遇到兩對夫婦
[00:12:36.000 --> 00:12:39.000]  在過去曾經一直關心他們
[00:12:39.000 --> 00:12:41.000]  他們也不約而同地跟我說
[00:12:41.000 --> 00:12:43.000]  他說:施牧師
[00:12:43.000 --> 00:12:44.000]  我們很感激神
[00:12:44.000 --> 00:12:47.000]  我們關係好了很多
[00:12:47.000 --> 00:12:49.000]  我的心就很快樂
[00:12:49.000 --> 00:12:52.000]  因為我知道是很奇妙的事情
[00:12:52.000 --> 00:12:54.000]  我突然間有一種提醒
[00:12:54.000 --> 00:12:58.000]  我以為我自己暫時不在教會服事
[00:12:58.000 --> 00:13:02.000]  會擔心有些我關心的人
[00:13:02.000 --> 00:13:04.000]  沒有人幫助他們
[00:13:04.000 --> 00:13:07.000]  但是神自己仍然做祂的工作
[00:13:07.000 --> 00:13:09.000]  反而是讓我驚訝
[00:13:09.000 --> 00:13:11.000]  就是他們的情況改善
[00:13:11.000 --> 00:13:14.000]  我知道當我停止的時候
[00:13:14.000 --> 00:13:16.000]  神未曾停止祂的工作
[00:13:16.000 --> 00:13:18.000]  甚至讓我快樂和驚訝
[00:13:18.000 --> 00:13:22.000]  祂是作奇妙事情的上帝
[00:13:22.000 --> 00:13:23.000]  當時聖經說
[00:13:23.000 --> 00:13:24.000]  你們要守安息日
[00:13:24.000 --> 00:13:27.000]  這個安息日是向神守的
[00:13:27.000 --> 00:13:30.000]  大家再看剛才的二十五節
[00:13:30.000 --> 00:13:35.000]  對不起是二十三節
[00:13:35.000 --> 00:13:37.000]  摩西對他們說
[00:13:37.000 --> 00:13:38.000]  耶和華這樣說
[00:13:38.000 --> 00:13:40.000]  明天是聖安息日
[00:13:40.000 --> 00:13:44.000]  是向耶和華守的聖安息日
[00:13:44.000 --> 00:13:46.000]  是向神守的
[00:13:46.000 --> 00:13:48.000]  表明了對神的信靠心
[00:13:48.000 --> 00:13:52.000]  表明了我們承認祂才是神
[00:13:52.000 --> 00:13:55.000]  祂才是大波使
[00:13:55.000 --> 00:13:58.000]  不是我們自己假裝我們是神
[00:13:58.000 --> 00:14:02.000]  以為我們可以掌控著生命
[00:14:02.000 --> 00:14:04.000]  而在安息的時候承認
[00:14:04.000 --> 00:14:07.000]  神啊祢是掌管一切的
[00:14:07.000 --> 00:14:08.000]  我放下
[00:14:08.000 --> 00:14:12.000]  但祢仍然奇妙地掌管一切
[00:14:12.000 --> 00:14:13.000]  我們再看
[00:14:13.000 --> 00:14:14.000]  在下面聖經再說
[00:14:14.000 --> 00:14:16.000]  當人如果不聽神的話
[00:14:16.000 --> 00:14:19.000]  仍然繼續去做工的時候
[00:14:19.000 --> 00:14:21.000]  就是徒勞無功
[00:14:21.000 --> 00:14:23.000]  在第二十七節
[00:14:23.000 --> 00:14:27.000]  第七天百姓中有人出去收
[00:14:27.000 --> 00:14:29.000]  什麼也找不著
[00:14:29.000 --> 00:14:30.000]  耶和華對摩西說
[00:14:30.000 --> 00:14:32.000]  你們不肯守我的誡命和律法
[00:14:32.000 --> 00:14:34.000]  要到何時呢?
[00:14:34.000 --> 00:14:36.000]  你們看耶和華寄宗安息日
[00:14:36.000 --> 00:14:37.000]  賜給你們
[00:14:37.000 --> 00:14:38.000]  所以第六天
[00:14:38.000 --> 00:14:40.000]  他賜給你們兩天的食物
[00:14:40.000 --> 00:14:44.000]  第七天各人要住在自己的地方
[00:14:44.000 --> 00:14:46.000]  不許什麼人出去
[00:14:46.000 --> 00:14:49.000]  於是百姓就真的安息了
[00:14:49.000 --> 00:14:52.000]  在當時神叫他們停止工作
[00:14:52.000 --> 00:14:53.000]  但他們繼續做
[00:14:53.000 --> 00:14:56.000]  或許他們習慣了
[00:14:56.000 --> 00:14:59.000]  又或許他們在埃及的時候做奴隸
[00:14:59.000 --> 00:15:01.000]  你猜他們有沒有休息?
[00:15:01.000 --> 00:15:02.000]  沒有
[00:15:02.000 --> 00:15:04.000]  做奴隸沒有機會可以安息
[00:15:04.000 --> 00:15:07.000]  但神以他們為指紋
[00:15:07.000 --> 00:15:09.000]  就將安息賜給他們
[00:15:09.000 --> 00:15:10.000]  但習慣了
[00:15:10.000 --> 00:15:11.000]  放不下
[00:15:11.000 --> 00:15:13.000]  因此出去再找
[00:15:13.000 --> 00:15:15.000]  但徒勞無功
[00:15:15.000 --> 00:15:18.000]  找不到任何的碼碼
[00:15:18.000 --> 00:15:19.000]  有些時候
[00:15:19.000 --> 00:15:22.000]  當我們勉強去做事情的時候
[00:15:22.000 --> 00:15:25.000]  不單自己身體受傷害
[00:15:25.000 --> 00:15:28.000]  也沒有任何的果效
[00:15:28.000 --> 00:15:30.000]  在當時神告訴他們
[00:15:30.000 --> 00:15:33.000]  我要勸你們多久你們才肯聽呢?
[00:15:33.000 --> 00:15:35.000]  好像父母和子女說
[00:15:35.000 --> 00:15:36.000]  要說多少次
[00:15:36.000 --> 00:15:39.000]  你們才聽呢?
[00:15:39.000 --> 00:15:43.000]  神說我已經給了你們兩倍的修成
[00:15:43.000 --> 00:15:46.000]  為什麼不停下來?
[00:15:46.000 --> 00:15:49.000]  為什麼仍然出去做工呢?
[00:15:49.000 --> 00:15:50.000]  在那個時候
[00:15:50.000 --> 00:15:55.000]  百姓就聽從了神的吩咐
[00:15:55.000 --> 00:15:56.000]  剛剛在前幾天
[00:15:56.000 --> 00:15:58.000]  有一位姐妹跟我們分享
[00:15:58.000 --> 00:15:59.000]  她說很奇怪
[00:15:59.000 --> 00:16:02.000]  很奇妙就是連續三天
[00:16:02.000 --> 00:16:03.000]  都聽見有人
[00:16:03.000 --> 00:16:05.000]  或有文章告訴她
[00:16:05.000 --> 00:16:07.000]  要放開手
[00:16:07.000 --> 00:16:10.000]  要放手
[00:16:10.000 --> 00:16:13.000]  她本身是在家庭照顧家人
[00:16:13.000 --> 00:16:15.000]  很多時候家庭很多事情
[00:16:15.000 --> 00:16:18.000]  很心掛
[00:16:18.000 --> 00:16:20.000]  但是不敢放手
[00:16:20.000 --> 00:16:22.000]  但是這幾篇文章
[00:16:22.000 --> 00:16:25.000]  提醒她要放開手
[00:16:25.000 --> 00:16:27.000]  香港是一個很繁忙的社會
[00:16:27.000 --> 00:16:28.000]  大家知道
[00:16:28.000 --> 00:16:32.000]  香港的工作時間是很出名的
[00:16:32.000 --> 00:16:33.000]  全世界
[00:16:33.000 --> 00:16:34.000]  相信是最長的
[00:16:34.000 --> 00:16:36.000]  工時的一個城市
[00:16:36.000 --> 00:16:38.000]  但在當中我們作為基督徒
[00:16:38.000 --> 00:16:40.000]  求神給我們一種信心
[00:16:40.000 --> 00:16:42.000]  學習放手
[00:16:42.000 --> 00:16:44.000]  某些時候放下
[00:16:44.000 --> 00:16:45.000]  以致我們承認
[00:16:45.000 --> 00:16:46.000]  神啊
[00:16:46.000 --> 00:16:48.000]  祢是掌權的
[00:16:48.000 --> 00:16:50.000]  如果不放手的時候
[00:16:50.000 --> 00:16:53.000]  可能帶來很多悲哀的後果
[00:16:53.000 --> 00:16:56.000]  當神吩咐我們要停止工作的時候
[00:16:56.000 --> 00:16:59.000]  其實是帶著一份恩惠
[00:16:59.000 --> 00:17:00.000]  因為祂告訴我們
[00:17:00.000 --> 00:17:01.000]  你放心
[00:17:01.000 --> 00:17:04.000]  我已經將相配給你
[00:17:04.000 --> 00:17:06.000]  你可以在你的安息日裡面
[00:17:06.000 --> 00:17:10.000]  享受我給你的安全感
[00:17:10.000 --> 00:17:13.000]  享受我給你的快樂
[00:17:13.000 --> 00:17:16.000]  在當中安然的領受
[00:17:16.000 --> 00:17:18.000]  各位弟兄姊妹
[00:17:18.000 --> 00:17:21.000]  求主讓我們知道如何實踐
[00:17:21.000 --> 00:17:25.000]  在安息當中承認祂才是神
[00:17:25.000 --> 00:17:27.000]  我們一起祈禱

