
[00:00:00.000 --> 00:00:04.000]  今天早上我們要領受的信息
[00:06:28.000 --> 00:06:30.000]  程度上的差別
[00:06:30.000 --> 00:06:32.000]  即刻就顯出來
[00:06:32.000 --> 00:06:35.000]  所以主問彼得不是籠統的問
[00:06:35.000 --> 00:06:39.000]  有一個很清楚的因素就是比
[00:06:39.000 --> 00:06:43.000]  你愛我比這些更深嗎?
[00:06:43.000 --> 00:06:46.000]  這些兩個字是指著什麼說的
[00:06:46.000 --> 00:06:48.000]  聖經沒有提
[00:06:48.000 --> 00:06:50.000]  很可能是故意沒有提
[00:06:50.000 --> 00:06:52.000]  就是說可以把這個問題
[00:06:52.000 --> 00:06:55.000]  適應在每一個人身上
[00:06:55.000 --> 00:06:58.000]  可以把一切的事都包裹在內
[00:06:58.000 --> 00:07:01.000]  我們每一個人情況不同
[00:07:01.000 --> 00:07:03.000]  背景不同
[00:07:03.000 --> 00:07:04.000]  處境不同
[00:07:04.000 --> 00:07:06.000]  所以我們愛主的那個心
[00:07:06.000 --> 00:07:09.000]  那個比的對象都不同
[00:07:09.000 --> 00:07:10.000]  雖然不同
[00:07:10.000 --> 00:07:11.000]  但是有一樣相同
[00:07:11.000 --> 00:07:13.000]  就是都要比
[00:07:13.000 --> 00:07:17.000]  我記得有一次聽一個青年的弟兄
[00:07:17.000 --> 00:07:19.000]  做見證
[00:07:19.000 --> 00:07:23.000]  他說禮拜六晚上青年團聚的時間
[00:07:23.000 --> 00:07:26.000]  常常是電視最好節目的時間
[00:07:26.000 --> 00:07:29.000]  所以他常常面對一個選擇
[00:07:29.000 --> 00:07:32.000]  就是留在家裡看好節目呢
[00:07:32.000 --> 00:07:36.000]  還是去參加團聚的聚會親近主呢
[00:07:36.000 --> 00:07:38.000]  他心裡有掙扎
[00:07:38.000 --> 00:07:40.000]  但是後來他得勝
[00:07:40.000 --> 00:07:42.000]  他說我要愛主
[00:07:42.000 --> 00:07:45.000]  比愛電視的節目更多
[00:07:45.000 --> 00:07:47.000]  所以他就
[00:07:47.000 --> 00:07:50.000]  一人接人到主的面前
[00:07:50.000 --> 00:07:56.000]  這是一個他的愛主的道路的開始
[00:07:56.000 --> 00:07:59.000]  世界上有很多很多的事物
[00:07:59.000 --> 00:08:01.000]  要爭取我們的愛
[00:08:01.000 --> 00:08:07.000]  我們愛主比這些更深了
[00:08:07.000 --> 00:08:11.000]  有一次我經過羅省
[00:08:11.000 --> 00:08:13.000]  羅山績
[00:08:13.000 --> 00:08:15.000]  那邊看見一封信
[00:08:15.000 --> 00:08:17.000]  是一個弟兄
[00:08:17.000 --> 00:08:21.000]  從中國大陸的父親寫給他的
[00:08:21.000 --> 00:08:24.000]  這是十幾年前了
[00:08:24.000 --> 00:08:26.000]  那個時候大陸情形沒有改變
[00:08:26.000 --> 00:08:29.000]  他的父親給他這封信
[00:08:29.000 --> 00:08:33.000]  內容是去勉勵他在美國要愛主
[00:08:33.000 --> 00:08:36.000]  看見這封信我心裡想
[00:08:36.000 --> 00:08:39.000]  好像調轉過來講才對
[00:08:39.000 --> 00:08:43.000]  住在美國的一個父親
[00:08:43.000 --> 00:08:47.000]  寫信給在中國大陸壓力之下的兒子
[00:08:47.000 --> 00:08:50.000]  勉勵他不要忘記主要愛主
[00:08:50.000 --> 00:08:52.000]  好像這樣才自然
[00:08:52.000 --> 00:08:53.000]  現在呢
[00:08:53.000 --> 00:08:56.000]  是在大陸的父親
[00:08:56.000 --> 00:09:01.000]  在困難逼迫之下的一個族內的人
[00:09:01.000 --> 00:09:04.000]  寫信給他在美國的孩子
[00:09:04.000 --> 00:09:09.000]  怕他在美國不愛主
[00:09:09.000 --> 00:09:11.000]  那麼心裡就有一個問題發生
[00:09:11.000 --> 00:09:15.000]  到底在什麼地方容易愛主
[00:09:15.000 --> 00:09:17.000]  是在中國大陸容易愛主
[00:09:17.000 --> 00:09:19.000]  還是在美國容易愛主
[00:09:19.000 --> 00:09:20.000]  那個結論只有一個
[00:09:20.000 --> 00:09:24.000]  就是愛主不在乎地方
[00:09:24.000 --> 00:09:26.000]  不在乎環境
[00:09:26.000 --> 00:09:28.000]  而在乎我們的心
[00:09:28.000 --> 00:09:29.000]  有的人在最好的
[00:09:29.000 --> 00:09:30.000]  最舒適的
[00:09:30.000 --> 00:09:33.000]  最幸福的環境裡面
[00:09:33.000 --> 00:09:34.000]  把主忘記了
[00:09:34.000 --> 00:09:35.000]  主的恩典給他越多
[00:09:35.000 --> 00:09:37.000]  他就越忘記主
[00:09:37.000 --> 00:09:38.000]  就越愛自己
[00:09:38.000 --> 00:09:39.000]  就越愛世界
[00:09:39.000 --> 00:09:41.000]  但是另外有的人
[00:09:41.000 --> 00:09:42.000]  在困難之中
[00:09:42.000 --> 00:09:43.000]  逼迫之中
[00:09:43.000 --> 00:09:44.000]  壓力之下
[00:09:44.000 --> 00:09:46.000]  就更加愛主
[00:09:46.000 --> 00:09:47.000]  是心的問題
[00:09:47.000 --> 00:09:49.000]  不是環境的問題
[00:09:49.000 --> 00:09:51.000]  主問彼得也問我們
[00:09:51.000 --> 00:09:54.000]  今天早上也問我們每一個人
[00:09:54.000 --> 00:09:59.000]  你愛我彼各些更什麼
[00:09:59.000 --> 00:10:01.000]  我們想到第三個考驗
[00:10:01.000 --> 00:10:05.000]  那就是侍奉的考驗
[00:10:05.000 --> 00:10:11.000]  主說彼得你要餵養我的羊
[00:10:11.000 --> 00:10:13.000]  主什麼時候對他講這個話
[00:10:13.000 --> 00:10:14.000]  就是當彼得說主啊
[00:10:14.000 --> 00:10:17.000]  是的你知道我愛你
[00:10:17.000 --> 00:10:18.000]  他講了這個話以後
[00:10:18.000 --> 00:10:21.000]  主即刻就要考驗他的愛
[00:10:21.000 --> 00:10:22.000]  是不是真的愛
[00:10:22.000 --> 00:10:23.000]  就把工作給他
[00:10:23.000 --> 00:10:24.000]  意思就是說
[00:10:24.000 --> 00:10:27.000]  如果彼得啊你真的愛我
[00:10:27.000 --> 00:10:28.000]  那麼你就願意接受
[00:10:28.000 --> 00:10:31.000]  我這個對你的工作的託付
[00:10:31.000 --> 00:10:33.000]  如果你說你愛我
[00:10:33.000 --> 00:10:36.000]  但是不肯接受我工作的託付
[00:10:36.000 --> 00:10:40.000]  你這個愛還受不起考驗
[00:10:40.000 --> 00:10:42.000]  還不能夠證明出來
[00:10:42.000 --> 00:10:45.000]  所以當我們每一個人
[00:10:45.000 --> 00:10:46.000]  對主說主啊
[00:10:46.000 --> 00:10:48.000]  是的你知道我愛你
[00:10:48.000 --> 00:10:52.000]  以後主就把侍奉的託付給我們
[00:10:52.000 --> 00:10:57.000]  那個時候我們接受不接受
[00:10:57.000 --> 00:10:59.000]  我們每一個人
[00:10:59.000 --> 00:11:01.000]  蒙了主的造就以後
[00:11:01.000 --> 00:11:05.000]  有一個主的託付給我們
[00:11:05.000 --> 00:11:07.000]  就是要去造就別人
[00:11:07.000 --> 00:11:10.000]  我們每一個人做一個小牧人
[00:11:10.000 --> 00:11:12.000]  主是大牧人
[00:11:12.000 --> 00:11:14.000]  這個傳道人是牧人
[00:11:14.000 --> 00:11:17.000]  我們每一個弟兄姊妹是小牧人
[00:11:17.000 --> 00:11:21.000]  當然大小在傳道人和弟兄姊妹之間
[00:11:21.000 --> 00:11:22.000]  不應該分這個大小
[00:11:22.000 --> 00:11:23.000]  只有主和我們之間
[00:11:23.000 --> 00:11:25.000]  應該分大牧人小牧人
[00:11:25.000 --> 00:11:27.000]  那麼這個傳道人和弟兄姊妹之間
[00:11:27.000 --> 00:11:29.000]  不應該分大小
[00:11:29.000 --> 00:11:32.000]  不過姑且這樣的方便來講
[00:11:32.000 --> 00:11:36.000]  我們每一個人都是小牧人
[00:11:36.000 --> 00:11:39.000]  主把羊交給我們
[00:11:39.000 --> 00:11:41.000]  有的是小羊
[00:11:41.000 --> 00:11:43.000]  有的是羊
[00:11:43.000 --> 00:11:45.000]  有的剛剛信主
[00:11:45.000 --> 00:11:46.000]  很軟弱
[00:11:46.000 --> 00:11:49.000]  有的信主以後過了一段時間
[00:11:49.000 --> 00:11:51.000]  雖然比剛信主的人成熟一點
[00:11:51.000 --> 00:11:52.000]  但是還是很軟弱
[00:11:52.000 --> 00:11:55.000]  也可能後來變得更軟弱也不一定
[00:11:55.000 --> 00:11:58.000]  我們面對這許多的弟兄姊妹的需要
[00:11:58.000 --> 00:12:02.000]  我們是不是願意接受主給我們的託付
[00:12:02.000 --> 00:12:07.000]  來用主的愛幫助他們
[00:12:07.000 --> 00:12:08.000]  有一次有
[00:12:08.000 --> 00:12:13.000]  有一天在香港有六個弟兄姊妹來見我
[00:12:13.000 --> 00:12:16.000]  他們說譚牧師好不好請你
[00:12:16.000 --> 00:12:22.000]  把最近一次受禁的弟兄姊妹的名單給我們
[00:12:22.000 --> 00:12:25.000]  我說你們要來做什麼
[00:12:25.000 --> 00:12:29.000]  他們說我們六個人還有另外的二十幾個人
[00:12:29.000 --> 00:12:34.000]  我們在一起有一個交通
[00:12:34.000 --> 00:12:40.000]  我們決定我們這些人聯合起來
[00:12:40.000 --> 00:12:43.000]  要照顧剛剛受禁的弟兄姊妹
[00:12:43.000 --> 00:12:44.000]  為他們禱告
[00:12:44.000 --> 00:12:46.000]  帶他們聚會
[00:12:46.000 --> 00:12:51.000]  跟他們交通幫助他們建立他們
[00:12:51.000 --> 00:12:53.000]  我聽見了真是很感謝主
[00:12:53.000 --> 00:12:59.000]  他們明白了做小牧人的意義
[00:12:59.000 --> 00:13:02.000]  在教會裡面有許多的小羊
[00:13:02.000 --> 00:13:04.000]  有許多剛剛信主的人
[00:13:04.000 --> 00:13:08.000]  我們因為愛主就接受主這個託付
[00:13:08.000 --> 00:13:10.000]  我們說主啊是的
[00:13:10.000 --> 00:13:11.000]  你知道我愛你
[00:13:11.000 --> 00:13:12.000]  主啊是的
[00:13:12.000 --> 00:13:14.000]  你知道我願意接受
[00:13:14.000 --> 00:13:19.000]  你給我的工作的侍奉上的託付
[00:13:19.000 --> 00:13:22.000]  還有第四方面的考驗
[00:13:22.000 --> 00:13:29.000]  我們看雅各書第一章
[00:13:29.000 --> 00:13:38.000]  雅各書第一章第十二節
[00:13:38.000 --> 00:13:41.000]  人受試探的人是有福的
[00:13:41.000 --> 00:13:44.000]  因為他經過試驗以後
[00:13:44.000 --> 00:13:46.000]  必得生命的冠冕
[00:13:46.000 --> 00:13:51.000]  這是主應許給那些愛他之人的
[00:13:51.000 --> 00:13:53.000]  這裡提到兩種人
[00:13:53.000 --> 00:13:55.000]  事實上是一種
[00:13:55.000 --> 00:13:57.000]  什麼人呢
[00:13:57.000 --> 00:14:01.000]  人受試探的人和愛他之人
[00:14:01.000 --> 00:14:05.000]  人受試探的人就是愛主的人
[00:14:05.000 --> 00:14:09.000]  愛主的人就是人受試探的人
[00:14:09.000 --> 00:14:12.000]  如果一個人肯人受試探
[00:14:12.000 --> 00:14:14.000]  就證明他真愛主
[00:14:14.000 --> 00:14:17.000]  翻過來說如果一個人真愛主
[00:14:17.000 --> 00:14:20.000]  他就能人受試探
[00:14:20.000 --> 00:14:23.000]  他就肯人受試探
[00:14:23.000 --> 00:14:29.000]  所以這兩種人是一種人
[00:14:29.000 --> 00:14:33.000]  人受試探就是抵擋試探
[00:14:33.000 --> 00:14:35.000]  試探來了
[00:14:35.000 --> 00:14:37.000]  能夠勝過他
[00:14:37.000 --> 00:14:40.000]  勝過試探的力量在哪裡
[00:14:40.000 --> 00:14:43.000]  不在於我們自己的決心
[00:14:43.000 --> 00:14:46.000]  乃在於主的愛在我們裡面
[00:14:46.000 --> 00:14:47.000]  幫助我們
[00:14:47.000 --> 00:14:49.000]  給力我們
[00:14:49.000 --> 00:14:52.000]  我們每一次勝過試探
[00:14:52.000 --> 00:14:55.000]  我們的生命就進步一次
[00:14:55.000 --> 00:14:58.000]  所以這樣一次一次的勝
[00:14:58.000 --> 00:14:59.000]  累積起來
[00:14:59.000 --> 00:15:03.000]  就做成了我們的生命的冠冕
[00:15:03.000 --> 00:15:07.000]  我們的生命的冠冕的材料
[00:15:07.000 --> 00:15:13.000]  就是我們一次一次的勝過試探
[00:15:13.000 --> 00:15:15.000]  所以我們每一次勝過試探
[00:15:15.000 --> 00:15:18.000]  就是我們就進了一步
[00:15:18.000 --> 00:15:22.000]  來製作我們的生命的冠冕
[00:15:22.000 --> 00:15:25.000]  如果我們沒有人受試探
[00:15:25.000 --> 00:15:30.000]  我們就不要空想得到生命的冠冕
[00:15:30.000 --> 00:15:37.000]  生命的冠冕不是我們生命以外的東西做成的
[00:15:37.000 --> 00:15:42.000]  不是主他另外做一個冠冕賜給我們
[00:15:42.000 --> 00:15:43.000]  不是的
[00:15:43.000 --> 00:15:44.000]  這裡告訴我們
[00:15:44.000 --> 00:15:47.000]  將來從主得到的那個生命的冠冕
[00:15:47.000 --> 00:15:49.000]  是我們自己做成的
[00:15:49.000 --> 00:15:52.000]  我們每一次勝過試探
[00:15:52.000 --> 00:16:00.000]  就把這個冠冕就更加完成一步
[00:16:00.000 --> 00:16:04.000]  我們的生命的內涵
[00:16:04.000 --> 00:16:07.000]  它的真正的那個質
[00:16:07.000 --> 00:16:14.000]  就在於我們是否曾經勝過試探
[00:16:14.000 --> 00:16:19.000]  這是非常重要的一個試驗
[00:16:19.000 --> 00:16:24.000]  把我們的愛走就帶到一個確實的地步
[00:16:24.000 --> 00:16:25.000]  不再是感覺
[00:16:25.000 --> 00:16:26.000]  不再是幻想
[00:16:26.000 --> 00:16:29.000]  不再是以為我愛走
[00:16:29.000 --> 00:16:31.000]  那是有一個很實際的
[00:16:31.000 --> 00:16:32.000]  很確定的
[00:16:32.000 --> 00:16:36.000]  很真實的一個證明
[00:16:36.000 --> 00:16:38.000]  一個表現
[00:16:38.000 --> 00:16:42.000]  還有我們再看
[00:16:42.000 --> 00:16:49.000]  約翰一書第二章十五節
[00:16:49.000 --> 00:16:53.000]  約翰一書二章十五節
[00:16:53.000 --> 00:16:56.000]  不要愛世界和世界上的事
[00:16:56.000 --> 00:16:57.000]  人若愛世界
[00:16:57.000 --> 00:17:01.000]  愛父的心就不在他裡面
[00:17:01.000 --> 00:17:06.000]  所以愛父和愛世界是對立的
[00:17:06.000 --> 00:17:07.000]  如果我們愛父
[00:17:07.000 --> 00:17:09.000]  我們就不愛世界
[00:17:09.000 --> 00:17:11.000]  如果我們愛世界
[00:17:11.000 --> 00:17:14.000]  愛父的心就不在我們裡面
[00:17:14.000 --> 00:17:15.000]  請注意
[00:17:15.000 --> 00:17:17.000]  約翰不是說
[00:17:17.000 --> 00:17:19.000]  人若多愛一點世界
[00:17:19.000 --> 00:17:21.000]  就少愛一點父
[00:17:21.000 --> 00:17:22.000]  多愛一點父
[00:17:22.000 --> 00:17:24.000]  就少愛一點世界
[00:17:24.000 --> 00:17:26.000]  約翰不是這樣說的
[00:17:26.000 --> 00:17:29.000]  他那是用一個絕對的口吻說的
[00:17:29.000 --> 00:17:31.000]  他說人若愛世界
[00:17:31.000 --> 00:17:35.000]  愛父的心就不在他裡面
[00:17:35.000 --> 00:17:38.000]  是個絕對的口吻
[00:17:38.000 --> 00:17:40.000]  為什麼這麼說呢
[00:17:40.000 --> 00:17:44.000]  是不是太偏激過分了
[00:17:44.000 --> 00:17:46.000]  約翰這樣說
[00:17:46.000 --> 00:17:49.000]  是被聖靈感動而說的
[00:17:49.000 --> 00:17:52.000]  他所以這樣說的意思就是說
[00:17:52.000 --> 00:17:58.000]  愛世界會一步一步的加多加深加強
[00:17:58.000 --> 00:18:03.000]  最後的結果就是把對神的愛都擠出去了
[00:18:03.000 --> 00:18:07.000]  這是就最後的結果而言
[00:18:07.000 --> 00:18:09.000]  一個人愛世界
[00:18:09.000 --> 00:18:11.000]  實在是一步一步的
[00:18:11.000 --> 00:18:13.000]  那個過程是逐漸的
[00:18:13.000 --> 00:18:16.000]  但是最後的結果
[00:18:16.000 --> 00:18:19.000]  就是把主擠出去了
[00:18:19.000 --> 00:18:22.000]  把愛父的心擠出去了
[00:18:22.000 --> 00:18:25.000]  世界充滿我們的心
[00:18:25.000 --> 00:18:28.000]  有許多人不信
[00:18:28.000 --> 00:18:30.000]  他們說我可以
[00:18:30.000 --> 00:18:32.000]  這邊多一點那邊少一點
[00:18:32.000 --> 00:18:33.000]  那邊多一點這邊少一點
[00:18:33.000 --> 00:18:34.000]  我可以這樣
[00:18:34.000 --> 00:18:36.000]  事實上證明
[00:18:36.000 --> 00:18:41.000]  凡是向世界逐漸讓步的最後的結果
[00:18:41.000 --> 00:18:44.000]  都是把主擠到外面
[00:18:44.000 --> 00:18:47.000]  太多的事實的例子
[00:18:47.000 --> 00:18:50.000]  太多的事實的例子
[00:18:50.000 --> 00:18:52.000]  開始的時候都是慢慢來
[00:18:52.000 --> 00:18:54.000]  一步一步等到了最後
[00:18:54.000 --> 00:18:56.000]  都是一樣
[00:18:56.000 --> 00:18:58.000]  說的話不錯
[00:18:58.000 --> 00:19:00.000]  說的話很確定
[00:19:00.000 --> 00:19:02.000]  說的話是確實的
[00:19:02.000 --> 00:19:06.000]  是愚人有智慧
[00:19:06.000 --> 00:19:09.000]  我們很容易要動說的話
[00:19:09.000 --> 00:19:13.000]  把它變成相對的了
[00:19:13.000 --> 00:19:16.000]  但是聖靈提醒我
[00:19:16.000 --> 00:19:17.000]  要小心
[00:19:17.000 --> 00:19:18.000]  小心
[00:19:18.000 --> 00:19:19.000]  最後是這樣
[00:19:19.000 --> 00:19:21.000]  最後是這樣
[00:19:21.000 --> 00:19:24.000]  我們聽聖靈的話
[00:19:24.000 --> 00:19:28.000]  我們不聽撒旦的聲音
[00:19:28.000 --> 00:19:31.000]  世界的聲音
[00:19:31.000 --> 00:19:34.000]  愛世界和愛父的這個對立
[00:19:34.000 --> 00:19:36.000]  我們需要選擇
[00:19:36.000 --> 00:19:38.000]  我們需要鎮定
[00:19:38.000 --> 00:19:39.000]  我們所指望
[00:19:39.000 --> 00:19:42.000]  我不欠世界的愛去愛世界
[00:19:42.000 --> 00:19:44.000]  我只欠你的愛
[00:19:44.000 --> 00:19:46.000]  要愛你
[00:19:46.000 --> 00:19:49.000]  指望我要鎮定我的腳步
[00:19:49.000 --> 00:19:50.000]  你的立場
[00:19:50.000 --> 00:19:52.000]  你永遠愛我
[00:19:52.000 --> 00:19:55.000]  我也願意永遠的愛你
[00:19:55.000 --> 00:19:59.000]  求你保持我裡面那個起初的愛
[00:19:59.000 --> 00:20:01.000]  時間上在先的愛
[00:20:01.000 --> 00:20:04.000]  和程度上第一的那個愛
[00:20:04.000 --> 00:20:06.000]  指望我願意愛你
[00:20:06.000 --> 00:20:09.000]  比這些更深
[00:20:09.000 --> 00:20:16.000]  我們低頭禱告
[00:20:16.000 --> 00:20:17.000]  父神
[00:20:17.000 --> 00:20:19.000]  你用最高的愛愛了我們
[00:20:19.000 --> 00:20:22.000]  將你的獨生愛子賜給我們
[00:20:22.000 --> 00:20:25.000]  主耶穌我們感謝你
[00:20:25.000 --> 00:20:27.000]  你為我們倒空了一切
[00:20:27.000 --> 00:20:30.000]  你的愛實在是倒空的愛
[00:20:30.000 --> 00:20:32.000]  保護是聖靈我們感謝你
[00:20:32.000 --> 00:20:35.000]  因為你把神的愛澆灌在我們心裡
[00:20:35.000 --> 00:20:39.000]  你為我們用說不出來的嘆息禱告
[00:20:39.000 --> 00:20:41.000]  三位一體的神
[00:20:41.000 --> 00:20:45.000]  我們願意體會你對我們無限的愛
[00:20:45.000 --> 00:20:47.000]  最深的愛永遠的愛
[00:20:47.000 --> 00:20:50.000]  願這個愛在我們裡面產生回應
[00:20:50.000 --> 00:20:53.000]  更多的更多的更多的回應
[00:20:53.000 --> 00:20:55.000]  奉主的名禱告

