
[00:00:00.000 --> 00:00:04.000]  今天跟大家思考的題目是「不再捆綁」
[00:04:00.000 --> 00:04:03.000]  他們是輕慢耶穌
[00:04:03.000 --> 00:04:04.000]  甚至將來
[00:04:04.000 --> 00:04:06.000]  你再看一路說的時候
[00:04:06.000 --> 00:04:08.000]  這些人去到第八章最後
[00:04:08.000 --> 00:04:11.000]  他們用石頭打耶穌
[00:04:11.000 --> 00:04:13.000]  為什麼說他們信耶穌
[00:04:13.000 --> 00:04:16.000]  但竟然對耶穌有這樣的反應呢
[00:04:16.000 --> 00:04:20.000]  大家看看前面第30節
[00:04:20.000 --> 00:04:21.000]  在第30節提到
[00:04:21.000 --> 00:04:24.000]  耶穌說話的時候
[00:04:24.000 --> 00:04:27.000]  就有許多人信他
[00:04:27.000 --> 00:04:28.000]  看不看得出
[00:04:28.000 --> 00:04:31.000]  30和31節好像沒有分別
[00:04:31.000 --> 00:04:33.000]  但原來文字上
[00:04:33.000 --> 00:04:36.000]  很清楚有個分別
[00:04:36.000 --> 00:04:40.000]  30節的信是完全的相信
[00:04:40.000 --> 00:04:42.000]  而31節的信
[00:04:42.000 --> 00:04:43.000]  是說到一些人
[00:04:43.000 --> 00:04:47.000]  他們頭腦上接受一些理念
[00:04:47.000 --> 00:04:48.000]  但這個理念
[00:04:48.000 --> 00:04:51.000]  對他們的生活是完全沒有影響的
[00:04:51.000 --> 00:04:52.000]  也意味著
[00:04:52.000 --> 00:04:54.000]  他們對耶穌沒有真正的毀身
[00:04:54.000 --> 00:04:58.000]  只不過是接受某一些觀念
[00:04:58.000 --> 00:04:59.000]  但並沒有真正的
[00:04:59.000 --> 00:05:03.000]  來讓這些信念影響他們的人生
[00:05:03.000 --> 00:05:05.000]  沒有真實的毀身
[00:05:05.000 --> 00:05:07.000]  或者我們現在的說話說
[00:05:07.000 --> 00:05:11.000]  他們只不過是掛名的基督徒
[00:05:11.000 --> 00:05:13.000]  他們只是掛了名
[00:05:13.000 --> 00:05:15.000]  但生命沒有改變
[00:05:15.000 --> 00:05:19.000]  沒有真正的行為改變
[00:05:19.000 --> 00:05:22.000]  我曾經在過去提及過一些情況
[00:05:22.000 --> 00:05:25.000]  就是我自己的家庭背景
[00:05:25.000 --> 00:05:29.000]  我的父親早年是在巴士公司工作
[00:05:29.000 --> 00:05:33.000]  我記得當年我們小學生的時候
[00:05:33.000 --> 00:05:36.000]  如果父親是巴士公司的員工
[00:05:36.000 --> 00:05:38.000]  坐巴士是不用錢的
[00:05:38.000 --> 00:05:40.000]  但當時也沒有一些證件
[00:05:40.000 --> 00:05:41.000]  只能在上車的時候
[00:05:41.000 --> 00:05:45.000]  跟司機說一聲家屬
[00:05:45.000 --> 00:05:47.000]  司機有時候會相信你
[00:05:47.000 --> 00:05:48.000]  你就進去
[00:05:48.000 --> 00:05:49.000]  如果不相信你
[00:05:49.000 --> 00:05:50.000]  就問一下誰是家屬
[00:05:50.000 --> 00:05:51.000]  你爸爸是甚麼名字
[00:05:51.000 --> 00:05:52.000]  做甚麼工作
[00:05:52.000 --> 00:05:54.000]  查詢一下你
[00:05:54.000 --> 00:05:55.000]  你能說出來
[00:05:55.000 --> 00:05:57.000]  他就讓你進去
[00:05:57.000 --> 00:05:58.000]  試過多次之後
[00:05:58.000 --> 00:05:59.000]  我的同學
[00:05:59.000 --> 00:06:00.000]  小學同學
[00:06:00.000 --> 00:06:04.000]  跟我一起坐巴士
[00:06:04.000 --> 00:06:06.000]  他們看到我說得這麼爽快
[00:06:06.000 --> 00:06:09.000]  他們就跟著在我後面說
[00:06:09.000 --> 00:06:11.000]  家屬
[00:06:11.000 --> 00:06:13.000]  司機有時候沒有理會
[00:06:13.000 --> 00:06:15.000]  就讓他們照樣進去巴士
[00:06:15.000 --> 00:06:16.000]  但過了幾次之後
[00:06:16.000 --> 00:06:20.000]  一群同學跟著我
[00:06:20.000 --> 00:06:21.000]  到了第三、四個的時候
[00:06:21.000 --> 00:06:22.000]  又叫家屬
[00:06:22.000 --> 00:06:26.000]  有一次就被司機查詢
[00:06:26.000 --> 00:06:28.000]  司機就問他
[00:06:28.000 --> 00:06:30.000]  誰是家屬
[00:06:30.000 --> 00:06:32.000]  這個同學當然說不出
[00:06:32.000 --> 00:06:35.000]  他就指著我
[00:06:35.000 --> 00:06:39.000]  是他的爸爸
[00:06:39.000 --> 00:06:41.000]  司機一聽到就說
[00:06:41.000 --> 00:06:44.000]  給錢
[00:06:44.000 --> 00:06:46.000]  不是他的爸爸
[00:06:46.000 --> 00:06:48.000]  是他的同學的爸爸
[00:06:48.000 --> 00:06:51.000]  因此他要給錢
[00:06:51.000 --> 00:06:53.000]  這件事很深刻
[00:06:53.000 --> 00:06:55.000]  小時候很深刻
[00:06:55.000 --> 00:06:56.000]  突然間很深刻
[00:06:56.000 --> 00:06:58.000]  也體會到一件事
[00:06:58.000 --> 00:07:02.000]  家屬不可以隨便承認
[00:07:02.000 --> 00:07:05.000]  我希望大家明白我的意思
[00:07:05.000 --> 00:07:08.000]  在教會裏面有很多的教徒
[00:07:08.000 --> 00:07:10.000]  一些掛名的教徒
[00:07:10.000 --> 00:07:13.000]  有一天去到天父的面前
[00:07:13.000 --> 00:07:15.000]  我需要很小心地問一個問題
[00:07:15.000 --> 00:07:18.000]  究竟天父是不是我的天父
[00:07:18.000 --> 00:07:21.000]  還是只不過是我的女兒的天父
[00:07:21.000 --> 00:07:23.000]  是我的丈夫的天父
[00:07:23.000 --> 00:07:25.000]  我太太的天父
[00:07:25.000 --> 00:07:28.000]  並不是我的家屬
[00:07:28.000 --> 00:07:29.000]  在教會裏面
[00:07:29.000 --> 00:07:30.000]  有時候有些朋友
[00:07:30.000 --> 00:07:32.000]  很喜歡一些宗教氣氛
[00:07:32.000 --> 00:07:34.000]  所以來教會聽聖詩
[00:07:34.000 --> 00:07:36.000]  可能坐了幾年時間
[00:07:36.000 --> 00:07:40.000]  但他沒有真正和主耶穌
[00:07:40.000 --> 00:07:43.000]  有真正個人的關係
[00:07:43.000 --> 00:07:46.000]  這是危險的事情
[00:07:46.000 --> 00:07:48.000]  有些時候會誤會自己
[00:07:48.000 --> 00:07:50.000]  已經是基督徒
[00:07:50.000 --> 00:07:53.000]  但其實生活和主耶穌所說的真理
[00:07:53.000 --> 00:07:56.000]  是完全無關的
[00:07:56.000 --> 00:07:59.000]  當時耶穌特別向這些猶太人說
[00:07:59.000 --> 00:08:02.000]  在第31節說
[00:08:02.000 --> 00:08:04.000]  耶穌對信他的猶太人說
[00:08:04.000 --> 00:08:07.000]  你們若常常遵守我的道
[00:08:07.000 --> 00:08:10.000]  就真是我的門徒
[00:08:10.000 --> 00:08:13.000]  哪些是真正耶穌的門徒呢?
[00:08:13.000 --> 00:08:15.000]  是哪些呢?
[00:08:15.000 --> 00:08:17.000]  聖經的答案很直接
[00:08:17.000 --> 00:08:21.000]  就是那些常常遵守主耶穌的道
[00:08:21.000 --> 00:08:26.000]  很留心遵守主耶穌的教訓的人
[00:08:26.000 --> 00:08:28.000]  當然,如果以神為神
[00:08:28.000 --> 00:08:30.000]  以耶穌為你的主宰
[00:08:30.000 --> 00:08:32.000]  而你又不聽他的說話
[00:08:32.000 --> 00:08:33.000]  我行我素
[00:08:33.000 --> 00:08:36.000]  照你自己生活的方式去做
[00:08:36.000 --> 00:08:39.000]  又怎算得上是真正信耶穌呢?
[00:08:39.000 --> 00:08:42.000]  就算我們有時候回教會聽到
[00:08:42.000 --> 00:08:45.000]  很多時候會參與教會的一些活動
[00:08:45.000 --> 00:08:49.000]  但我們的生活沒有聽從耶穌的教訓
[00:08:49.000 --> 00:08:52.000]  我們只能用四個字去描寫
[00:08:52.000 --> 00:08:56.000]  就是陽奉陰違
[00:08:56.000 --> 00:09:01.000]  這些情況怎能算是信耶穌呢?
[00:09:01.000 --> 00:09:03.000]  因此耶穌清楚說
[00:09:03.000 --> 00:09:04.000]  你們若是信我的
[00:09:04.000 --> 00:09:06.000]  你要常常遵守我的道
[00:09:06.000 --> 00:09:09.000]  就真是我的門徒
[00:09:09.000 --> 00:09:10.000]  其實當時的猶太人
[00:09:10.000 --> 00:09:12.000]  他們的心沒有力量
[00:09:12.000 --> 00:09:15.000]  或者沒有空間接載神的道
[00:09:15.000 --> 00:09:18.000]  你看看下面的三十七節
[00:09:18.000 --> 00:09:21.000]  當時耶穌說
[00:09:21.000 --> 00:09:23.000]  我知道你們是阿伯拉罕的子孫
[00:09:23.000 --> 00:09:26.000]  你們卻想要殺我
[00:09:26.000 --> 00:09:30.000]  因為你們心裡容不下我的道
[00:09:30.000 --> 00:09:35.000]  你們的心沒有空間容納神的道
[00:09:35.000 --> 00:09:38.000]  我們所說的無心莊在
[00:09:38.000 --> 00:09:39.000]  聽了很多
[00:09:39.000 --> 00:09:42.000]  不過沒有莊在在自己的內心裡
[00:09:42.000 --> 00:09:45.000]  沒有空間去真正釀成的道
[00:09:45.000 --> 00:09:48.000]  成為了你生命的一部分
[00:09:48.000 --> 00:09:50.000]  甚至是全部分
[00:09:50.000 --> 00:09:53.000]  大家容許我又說一點
[00:09:53.000 --> 00:09:54.000]  自己家庭的情況
[00:09:54.000 --> 00:09:56.000]  我很想記得我自己的妹妹
[00:09:56.000 --> 00:09:59.000]  當她信耶穌之前
[00:09:59.000 --> 00:10:02.000]  她曾經來教會聽過很多次的道
[00:10:02.000 --> 00:10:04.000]  我也試過送聖經給她
[00:10:04.000 --> 00:10:08.000]  但似乎她每次都沒有特別的反應
[00:10:08.000 --> 00:10:13.000]  可能當時她沒有空間去莊在神的道
[00:10:13.000 --> 00:10:15.000]  她會來聽聽覺得很好聽
[00:10:15.000 --> 00:10:18.000]  但覺得好像沒有什麼特別的領受
[00:10:18.000 --> 00:10:20.000]  直至有一天
[00:10:20.000 --> 00:10:22.000]  她自己在家裡拿一本聖經
[00:10:22.000 --> 00:10:24.000]  讓我自己看一看就行了
[00:10:24.000 --> 00:10:27.000]  她一個人單獨看聖經
[00:10:27.000 --> 00:10:28.000]  看聖經的時候
[00:10:28.000 --> 00:10:30.000]  當時她心裡有一種很開闖的態度
[00:10:30.000 --> 00:10:31.000]  一邊讀的時候
[00:10:31.000 --> 00:10:34.000]  為何我以前沒有發覺聖經有這麼多寶貝
[00:10:34.000 --> 00:10:36.000]  這麼多很好的道理
[00:10:36.000 --> 00:10:40.000]  為何我會不相信耶穌這麼蠢呢
[00:10:40.000 --> 00:10:41.000]  後來她告訴我
[00:10:41.000 --> 00:10:42.000]  我自己讀聖經
[00:10:42.000 --> 00:10:44.000]  然後我自己祈禱
[00:10:44.000 --> 00:10:46.000]  我就自己決志信耶穌
[00:10:46.000 --> 00:10:48.000]  在她自己單獨一個人的時候
[00:10:48.000 --> 00:10:50.000]  她就決心信耶穌
[00:10:50.000 --> 00:10:51.000]  在那時候
[00:10:51.000 --> 00:10:54.000]  她將神的話放在她的內心
[00:10:54.000 --> 00:10:56.000]  從此之後
[00:10:56.000 --> 00:10:58.000]  我看到她生命有很大的改變
[00:10:58.000 --> 00:11:00.000]  過去她有很多擔憂
[00:11:00.000 --> 00:11:01.000]  有什麼感冒
[00:11:01.000 --> 00:11:03.000]  她都有很大的憂愁
[00:11:03.000 --> 00:11:06.000]  但後來縱使她知道自己患了癌症
[00:11:06.000 --> 00:11:08.000]  她仍然心裡可以很平安地說
[00:11:08.000 --> 00:11:09.000]  不要緊
[00:11:09.000 --> 00:11:11.000]  天父祂的旨意成就
[00:11:11.000 --> 00:11:14.000]  我很驚訝她那種反應
[00:11:14.000 --> 00:11:17.000]  當時我們很驚奇
[00:11:17.000 --> 00:11:18.000]  因為她的同事說
[00:11:18.000 --> 00:11:20.000]  為什麼發生什麼事
[00:11:20.000 --> 00:11:22.000]  你妹妹現在這麼快樂
[00:11:22.000 --> 00:11:24.000]  整個公司裡面這麼開心
[00:11:24.000 --> 00:11:26.000]  她丈夫也說
[00:11:26.000 --> 00:11:28.000]  為什麼她可以幫助白日工
[00:11:28.000 --> 00:11:29.000]  以前不太理會別人
[00:11:29.000 --> 00:11:30.000]  現在過馬路的時候
[00:11:30.000 --> 00:11:33.000]  特別去扶長者過馬路
[00:11:33.000 --> 00:11:35.000]  很明顯生命的改變
[00:11:35.000 --> 00:11:38.000]  看到她一路一路浮現出來
[00:11:38.000 --> 00:11:41.000]  我開始體會到生命的改變
[00:11:41.000 --> 00:11:44.000]  是因為人很真正地接受道
[00:11:44.000 --> 00:11:46.000]  進入自己的內心
[00:11:46.000 --> 00:11:47.000]  或者我們會有軟弱
[00:11:47.000 --> 00:11:49.000]  你不能夠常常
[00:11:49.000 --> 00:11:52.000]  可以每一件事做到完全
[00:11:52.000 --> 00:11:54.000]  但心靈是開闖的
[00:11:54.000 --> 00:11:57.000]  讓整個道在自己內心裡面
[00:11:57.000 --> 00:11:59.000]  影響自己很多的抉擇
[00:11:59.000 --> 00:12:01.000]  很多的生活行為
[00:12:01.000 --> 00:12:04.000]  這些人稱為真門徒
[00:12:04.000 --> 00:12:06.000]  是神所接納的
[00:12:06.000 --> 00:12:07.000]  大家都很明白
[00:12:07.000 --> 00:12:08.000]  當時已經說到主耶穌的時候
[00:12:08.000 --> 00:12:10.000]  主耶穌說
[00:12:10.000 --> 00:12:13.000]  祂與祂的真道是不能分開的
[00:12:13.000 --> 00:12:15.000]  大家都記得《約翰福音》第一章
[00:12:15.000 --> 00:12:17.000]  一開始的時候說什麼
[00:12:17.000 --> 00:12:24.000]  「太初有道,道與神同在,道就自神。」
[00:12:24.000 --> 00:12:28.000]  使用道來形容主耶穌自己
[00:12:28.000 --> 00:12:30.000]  因此祂本身就是道
[00:12:30.000 --> 00:12:32.000]  成為肉身
[00:12:32.000 --> 00:12:32.000]  而使用道來形容自己
[00:12:32.000 --> 00:12:36.000]  而使用道來形容自己
[00:12:36.000 --> 00:12:38.000]  祂的道是永恆不變的
[00:12:38.000 --> 00:12:41.000]  總之這個世界要完全消失
[00:12:41.000 --> 00:12:45.000]  祂的道一點一滑都不會消失
[00:12:45.000 --> 00:12:49.000]  因此整個道與神自己是分不開的
[00:12:49.000 --> 00:12:51.000]  如果我們說我們接受主耶穌
[00:12:51.000 --> 00:12:52.000]  但沒有接受祂的道
[00:12:52.000 --> 00:12:54.000]  在我們心裡面
[00:12:54.000 --> 00:12:57.000]  我們就是自相矛盾
[00:12:57.000 --> 00:12:58.000]  因此聖經清楚說到
[00:12:58.000 --> 00:13:03.000]  我們讓整個道成為我們日常生活當中的道人
[00:13:03.000 --> 00:13:06.000]  成為我們生活的生命的一部分
[00:13:06.000 --> 00:13:09.000]  或者說是全部分
[00:13:09.000 --> 00:13:11.000]  所以我們再看回剛才說的經文
[00:13:11.000 --> 00:13:16.000]  「你們若常常遵守我的道,就真是我的門徒。」
[00:13:16.000 --> 00:13:19.000]  或者我們轉一句話說
[00:13:19.000 --> 00:13:23.000]  什麼是掛名的教徒的解約呢?
[00:13:23.000 --> 00:13:26.000]  就是常常遵守我的道
[00:13:26.000 --> 00:13:30.000]  生命有空間容納神的道
[00:13:30.000 --> 00:13:32.000]  我們再看下面
[00:13:32.000 --> 00:13:38.000]  聖經說「你們必曉得真理,真理必叫你們得以自由。」
[00:13:38.000 --> 00:13:41.000]  聖經提到原來在遵守神的道之後
[00:13:41.000 --> 00:13:43.000]  我們就曉得真理
[00:13:43.000 --> 00:13:44.000]  大家留心
[00:13:44.000 --> 00:13:47.000]  不是因為你頭腦上知識上明白了
[00:13:47.000 --> 00:13:49.000]  你就曉得
[00:13:49.000 --> 00:13:52.000]  沒錯,這個時代講很多分析、思維理解
[00:13:52.000 --> 00:13:55.000]  但如果你沒有真正行出來
[00:13:55.000 --> 00:13:59.000]  你不會真正曉得、真正了解
[00:13:59.000 --> 00:14:02.000]  你也不會經歷那種自由
[00:14:02.000 --> 00:14:03.000]  或者很簡單的例子
[00:14:03.000 --> 00:14:05.000]  大家一定會明白我的意思
[00:14:05.000 --> 00:14:06.000]  有人告訴你
[00:14:06.000 --> 00:14:13.000]  你那種長期病患的解藥、特效藥一定幫到你
[00:14:13.000 --> 00:14:18.000]  然後你解釋那種特效藥的成分、製作過程
[00:14:18.000 --> 00:14:22.000]  你很清楚知道這種特效藥會幫助你
[00:14:22.000 --> 00:14:23.000]  但你買了之後
[00:14:23.000 --> 00:14:24.000]  你放在家裡
[00:14:24.000 --> 00:14:26.000]  很多瓶特效藥都放在那裡
[00:14:26.000 --> 00:14:29.000]  但你完全一粒都不吃
[00:14:29.000 --> 00:14:31.000]  你猜你會不會康復?
[00:14:31.000 --> 00:14:34.000]  這些特效藥於你無益
[00:14:34.000 --> 00:14:40.000]  因為你未曾將藥吃進你的身體裡
[00:14:40.000 --> 00:14:42.000]  如果你領受真道、聽真理
[00:14:42.000 --> 00:14:44.000]  覺得很好、挺好聽、不錯
[00:14:44.000 --> 00:14:48.000]  但發覺沒有影響你的生命、你的生活
[00:14:48.000 --> 00:14:50.000]  是於你無益的
[00:14:50.000 --> 00:14:51.000]  但當你去實行的時候
[00:14:51.000 --> 00:14:53.000]  你發覺你又曉得
[00:14:53.000 --> 00:14:57.000]  而且得到真正的自由
[00:14:57.000 --> 00:14:59.000]  我過去都有提及程文輝女士
[00:14:59.000 --> 00:15:00.000]  我又再講一遍
[00:15:00.000 --> 00:15:02.000]  關於她跟我分享的事情
[00:15:02.000 --> 00:15:06.000]  有一次她提及到過去她自己在少年的時間
[00:15:06.000 --> 00:15:09.000]  大家知道程文輝女士是那位失明的女士
[00:15:09.000 --> 00:15:13.000]  使用她給她生命很大的見證
[00:15:13.000 --> 00:15:15.000]  她說到她在小時候
[00:15:15.000 --> 00:15:19.000]  她的奶奶很憎恨她
[00:15:19.000 --> 00:15:21.000]  因為他們傳統的觀念覺得
[00:15:21.000 --> 00:15:23.000]  如果是失明的孩子
[00:15:23.000 --> 00:15:25.000]  是家庭的奏助
[00:15:25.000 --> 00:15:27.000]  因此鼓勵她的父母放棄她
[00:15:27.000 --> 00:15:28.000]  不要要她
[00:15:28.000 --> 00:15:30.000]  告訴她
[00:15:30.000 --> 00:15:32.000]  這樣的女孩只有兩條路
[00:15:32.000 --> 00:15:33.000]  一是出來行乞
[00:15:33.000 --> 00:15:36.000]  一是做娼妓
[00:15:36.000 --> 00:15:39.000]  當時對失明人士就是這樣的看法
[00:15:39.000 --> 00:15:41.000]  因此程文輝內心很憤怒
[00:15:41.000 --> 00:15:46.000]  覺得奶奶經常想放棄她
[00:15:46.000 --> 00:15:48.000]  在晚上半夜的時候
[00:15:48.000 --> 00:15:52.000]  他突然聽到奶奶的房間出現一些哭聲
[00:15:52.000 --> 00:15:55.000]  他聽清楚是奶奶在哭
[00:15:55.000 --> 00:15:57.000]  他想起可能是因為奶奶
[00:15:57.000 --> 00:15:59.000]  最近被一些家人誤會她
[00:15:59.000 --> 00:16:00.000]  他覺得很委屈
[00:16:00.000 --> 00:16:01.000]  也不一定
[00:16:01.000 --> 00:16:02.000]  他在半夜哭
[00:16:02.000 --> 00:16:04.000]  這個時候程文輝說
[00:16:04.000 --> 00:16:07.000]  當時我的內心很快樂
[00:16:07.000 --> 00:16:09.000]  很開心
[00:16:09.000 --> 00:16:12.000]  覺得她應得的報應
[00:16:12.000 --> 00:16:13.000]  但當他快樂的時候
[00:16:13.000 --> 00:16:14.000]  突然內心的自責
[00:16:14.000 --> 00:16:16.000]  當時他剛剛信耶穌
[00:16:16.000 --> 00:16:21.000]  他就說為何聖經教導我要寬恕別人
[00:16:21.000 --> 00:16:22.000]  我看到奶奶傷心
[00:16:22.000 --> 00:16:26.000]  我竟然自己會幸災樂禍呢
[00:16:26.000 --> 00:16:28.000]  當時他內心有大的自責
[00:16:28.000 --> 00:16:29.000]  他就告訴神聽神
[00:16:29.000 --> 00:16:31.000]  我聽你的說話
[00:16:31.000 --> 00:16:34.000]  我學習去寬恕我的奶奶
[00:16:34.000 --> 00:16:35.000]  因此他就起床
[00:16:35.000 --> 00:16:37.000]  他知道在廳裏面有個地方
[00:16:37.000 --> 00:16:39.000]  擺了一個茶壺
[00:16:39.000 --> 00:16:41.000]  有一個水杯
[00:16:41.000 --> 00:16:43.000]  他就出去倒了一杯茶
[00:16:43.000 --> 00:16:45.000]  他自己就
[00:16:45.000 --> 00:16:47.000]  晚上對他來說沒什麼分別
[00:16:47.000 --> 00:16:48.000]  他都是憑記憶
[00:16:48.000 --> 00:16:50.000]  去到奶奶的房間
[00:16:50.000 --> 00:16:52.000]  敲門
[00:16:52.000 --> 00:16:55.000]  把茶給奶奶
[00:16:55.000 --> 00:16:56.000]  這個奶奶很驚訝
