
[00:00:00.000 --> 00:00:05.000]  我們今天思想的就是邁向成長的階梯
[00:02:17.000 --> 00:02:19.000]  各位弟兄姊妹
[00:02:19.000 --> 00:02:21.000]  不要滿足於你單單是
[00:02:21.000 --> 00:02:24.000]  現今已經有的學習
[00:02:24.000 --> 00:02:26.000]  而是給自己鼓勵
[00:02:26.000 --> 00:02:28.000]  去得著神要我得著
[00:02:28.000 --> 00:02:30.000]  不斷追求成長
[00:02:30.000 --> 00:02:34.000]  不要讓自己的靈明停滯
[00:02:34.000 --> 00:02:35.000]  在今天的《高羅西書》裡
[00:02:35.000 --> 00:02:37.000]  正是說到
[00:02:37.000 --> 00:02:39.000]  當時保羅怎樣鼓勵弟兄姊妹
[00:02:39.000 --> 00:02:41.000]  要不斷追求成長
[00:02:41.000 --> 00:02:43.000]  讓你得著神要給你的
[00:02:43.000 --> 00:02:44.000]  首先我們看到的就是
[00:02:44.000 --> 00:02:47.000]  保羅為弟兄姊妹上上去感謝
[00:02:47.000 --> 00:02:49.000]  也鼓勵他們因為有了
[00:02:49.000 --> 00:02:51.000]  對生命的盼望
[00:02:51.000 --> 00:02:55.000]  就盡力的追求成長
[00:02:55.000 --> 00:02:57.000]  大家先看聖經第三節
[00:02:57.000 --> 00:02:59.000]  一章第三節
[00:02:59.000 --> 00:03:00.000]  保羅說
[00:03:00.000 --> 00:03:03.000]  我們為你們祈禱的時候
[00:03:03.000 --> 00:03:05.000]  上上感謝神
[00:03:05.000 --> 00:03:07.000]  我們主耶穌基督的父
[00:03:07.000 --> 00:03:09.000]  為他們上上感謝
[00:03:09.000 --> 00:03:11.000]  特別感謝的是第四第五節
[00:03:11.000 --> 00:03:13.000]  因為聽見你們在
[00:03:13.000 --> 00:03:15.000]  基督耶穌裡的信心
[00:03:15.000 --> 00:03:18.000]  和對眾聖徒的愛心
[00:03:18.000 --> 00:03:21.000]  這都是由於那給你們
[00:03:21.000 --> 00:03:25.000]  存在天上的盼望
[00:03:25.000 --> 00:03:27.000]  為什麼能夠有一種堅定
[00:03:27.000 --> 00:03:31.000]  對主耶穌的信心或信念呢
[00:03:31.000 --> 00:03:32.000]  在當時
[00:03:32.000 --> 00:03:35.000]  高羅西教會面對著很多異端
[00:03:35.000 --> 00:03:39.000]  很多錯謬的思潮
[00:03:39.000 --> 00:03:40.000]  但是很多基督徒
[00:03:40.000 --> 00:03:43.000]  他們堅定著對耶穌基督的信仰
[00:03:43.000 --> 00:03:46.000]  還有他們的愛心是一路持續的
[00:03:46.000 --> 00:03:48.000]  他們不會冷淡的
[00:03:48.000 --> 00:03:50.000]  繼續去愛護他們身邊的弟兄姊妹
[00:03:50.000 --> 00:03:52.000]  原因在哪裡呢
[00:03:52.000 --> 00:03:54.000]  聖經很清楚的說
[00:03:54.000 --> 00:04:01.000]  因為那給你們存在天上的盼望
[00:04:01.000 --> 00:04:05.000]  這個盼望是從前在福音真理上聽過的
[00:04:05.000 --> 00:04:06.000]  各位弟兄姊妹
[00:04:06.000 --> 00:04:08.000]  你所領受的福音裡
[00:04:08.000 --> 00:04:11.000]  存在一個核心的部分
[00:04:11.000 --> 00:04:13.000]  就是盼望
[00:04:13.000 --> 00:04:16.000]  因為對將來
[00:04:16.000 --> 00:04:19.000]  神給我們的盼望很確實
[00:04:19.000 --> 00:04:23.000]  所以今天就堅守著我們的信念
[00:04:23.000 --> 00:04:26.000]  還有堅持著去行善
[00:04:26.000 --> 00:04:28.000]  對將來有一種盼望
[00:04:28.000 --> 00:04:32.000]  而直接影響著我們今天的生活
[00:04:32.000 --> 00:04:33.000]  在早幾年
[00:04:33.000 --> 00:04:35.000]  大家記得很多弟兄姊妹都會看一本書
[00:04:35.000 --> 00:04:38.000]  叫做《亞比斯的祈禱》
[00:04:38.000 --> 00:04:40.000]  這本書裡面提及一個比喻
[00:04:40.000 --> 00:04:45.000]  有一次有朋友蒙恩上天家
[00:04:45.000 --> 00:04:48.000]  他看到一個很特別的情景
[00:04:48.000 --> 00:04:50.000]  就是發現很多基督徒
[00:04:50.000 --> 00:04:53.000]  每一個人都有一個儲物櫃
[00:04:53.000 --> 00:04:55.000]  這個儲物櫃
[00:04:55.000 --> 00:04:56.000]  其中他打開一個看的時候
[00:04:56.000 --> 00:05:00.000]  發現裡面有很多很多的禮物
[00:05:00.000 --> 00:05:03.000]  是儲存在裡面的
[00:05:03.000 --> 00:05:06.000]  他就問天使是些什麼呢
[00:05:06.000 --> 00:05:07.000]  天使就說
[00:05:07.000 --> 00:05:10.000]  這些禮物其實是預備好
[00:05:10.000 --> 00:05:12.000]  給每一個屬神的人
[00:05:12.000 --> 00:05:15.000]  當他們祈禱的時候就給他們
[00:05:15.000 --> 00:05:18.000]  但這個人就問天使
[00:05:18.000 --> 00:05:21.000]  為什麼剩下這麼多呢
[00:05:21.000 --> 00:05:22.000]  天使就回答
[00:05:22.000 --> 00:05:24.000]  因為他們沒有祈求
[00:05:24.000 --> 00:05:25.000]  所以放在這裡
[00:05:25.000 --> 00:05:27.000]  他們都不拿不要
[00:05:27.000 --> 00:05:31.000]  就留在天上的儲物櫃
[00:05:31.000 --> 00:05:33.000]  這個故事告訴我們
[00:05:33.000 --> 00:05:36.000]  上帝為我們預備了很多的恩惠
[00:05:36.000 --> 00:05:38.000]  我們得不著
[00:05:38.000 --> 00:05:41.000]  因為我們沒有求
[00:05:41.000 --> 00:05:44.000]  我們的神盼望我們向祂尋求
[00:05:44.000 --> 00:05:47.000]  以至祂可以將祂所預備的恩惠
[00:05:47.000 --> 00:05:49.000]  賜給我們
[00:05:49.000 --> 00:05:50.000]  我又大膽想試一下
[00:05:50.000 --> 00:05:53.000]  將這個故事加多一點
[00:05:53.000 --> 00:05:55.000]  這個儲物櫃所給的恩惠
[00:05:55.000 --> 00:05:58.000]  似乎都是為我們今生準備的
[00:05:58.000 --> 00:06:02.000]  但原來儲物櫃旁邊還有一個更大的儲物櫃
[00:06:02.000 --> 00:06:05.000]  裡面裝滿著榮耀的禮物
[00:06:05.000 --> 00:06:07.000]  或者賞賜
[00:06:07.000 --> 00:06:10.000]  這些禮物不是即時給我們的
[00:06:10.000 --> 00:06:13.000]  直到我們去到天家的時候
[00:06:13.000 --> 00:06:15.000]  天使就會問
[00:06:15.000 --> 00:06:19.000]  你在地上有沒有忠心跟隨我
[00:06:19.000 --> 00:06:22.000]  有沒有盡得神要你得的
[00:06:22.000 --> 00:06:26.000]  如果你說我已經按神給我的心意
[00:06:26.000 --> 00:06:27.000]  忠心跟隨
[00:06:27.000 --> 00:06:29.000]  神要將預備好的
[00:06:29.000 --> 00:06:32.000]  給你的一個永恆的基業
[00:06:32.000 --> 00:06:34.000]  彼得前書所說
[00:06:34.000 --> 00:06:35.000]  不能畝壞
[00:06:35.000 --> 00:06:37.000]  不能玷污
[00:06:37.000 --> 00:06:38.000]  不能衰殘
[00:06:38.000 --> 00:06:42.000]  永恆的基業賜給我們
[00:06:42.000 --> 00:06:44.000]  各位弟兄姊妹
[00:06:44.000 --> 00:06:47.000]  這位上帝所預備的
[00:06:47.000 --> 00:06:49.000]  是奇妙的恩惠
[00:06:49.000 --> 00:06:51.000]  當你何時想到
[00:06:51.000 --> 00:06:54.000]  神要為我們預備的永恆的時候
[00:06:54.000 --> 00:06:56.000]  和今天有的恩惠的時候
[00:06:56.000 --> 00:06:59.000]  我們就會繼續堅定地跟隨
[00:06:59.000 --> 00:07:04.000]  為要得著神要給我們的盼望
[00:07:04.000 --> 00:07:05.000]  所以常常想到
[00:07:05.000 --> 00:07:07.000]  神給我什麼盼望呢
[00:07:07.000 --> 00:07:12.000]  因此堅定地行神給你今天的路
[00:07:12.000 --> 00:07:16.000]  以致你得著你要得著的
[00:07:16.000 --> 00:07:19.000]  事實上很多時候我們都會想到
[00:07:19.000 --> 00:07:22.000]  這個盼望不單只是賞賜
[00:07:22.000 --> 00:07:25.000]  而是一份關係
[00:07:25.000 --> 00:07:28.000]  因為上帝很清楚地讓你知道
[00:07:28.000 --> 00:07:30.000]  祂愛你
[00:07:30.000 --> 00:07:32.000]  這位愛你的神
[00:07:32.000 --> 00:07:36.000]  在天上為你保存著一切賞賜
[00:07:36.000 --> 00:07:38.000]  是不會失去的
[00:07:38.000 --> 00:07:39.000]  所以聖經強調
[00:07:39.000 --> 00:07:43.000]  存在天上永恆的盼望
[00:07:43.000 --> 00:07:49.000]  你在地上未必即時會有什麼滿足和快樂
[00:07:49.000 --> 00:07:51.000]  但當你想到這位愛你的神
[00:07:51.000 --> 00:07:55.000]  你就放膽地跟隨神
[00:07:55.000 --> 00:07:58.000]  剛剛前幾天我和幾位弟兄聊天
[00:07:58.000 --> 00:08:00.000]  其中一位弟兄說到
[00:08:00.000 --> 00:08:06.000]  突然間發覺了什麼叫快樂和喜樂
[00:08:06.000 --> 00:08:08.000]  這個世界很多人都說快樂
[00:08:08.000 --> 00:08:10.000]  有些什麼事情
[00:08:10.000 --> 00:08:13.000]  有些享受很快樂
[00:08:13.000 --> 00:08:16.000]  有些時候得到一些自己想得到的物不物質
[00:08:16.000 --> 00:08:18.000]  覺得很快樂
[00:08:18.000 --> 00:08:23.000]  但他突然間覺得快樂是受制於環境
[00:08:23.000 --> 00:08:25.000]  環境性很強
[00:08:25.000 --> 00:08:28.000]  但喜樂不受制於環境
[00:08:28.000 --> 00:08:32.000]  基督徒說喜樂是從心裡聖靈所賜
[00:08:32.000 --> 00:08:34.000]  就算環境不理想
[00:08:34.000 --> 00:08:36.000]  內心仍然可以喜樂
[00:08:36.000 --> 00:08:37.000]  為什麼?
[00:08:37.000 --> 00:08:41.000]  因為相信神應許的每一天的恩惠
[00:08:41.000 --> 00:08:44.000]  和將來的永恆的祝福
[00:08:44.000 --> 00:08:49.000]  所以在一個惡劣的環境中仍然喜樂
[00:08:49.000 --> 00:08:50.000]  弟兄姊妹
[00:08:50.000 --> 00:08:52.000]  當你常常想到盼望的時候
[00:08:52.000 --> 00:08:55.000]  你就知道你可以堅定地追求
[00:08:55.000 --> 00:08:57.000]  繼續去跟隨神
[00:08:57.000 --> 00:08:59.000]  在我的態度之下
[00:08:59.000 --> 00:09:01.000]  保羅提及要追求
[00:09:01.000 --> 00:09:03.000]  很簡單地提及三方面
[00:09:03.000 --> 00:09:04.000]  大家看看
[00:09:04.000 --> 00:09:06.000]  在第九節
[00:09:06.000 --> 00:09:09.000]  保羅說
[00:09:09.000 --> 00:09:11.000]  因此我們從聽見的那一天
[00:09:11.000 --> 00:09:14.000]  就不停地為你們禱告祈求
[00:09:14.000 --> 00:09:18.000]  願你們藉著一切屬靈的智慧和悟性
[00:09:18.000 --> 00:09:22.000]  可以充分明白神的旨意
[00:09:22.000 --> 00:09:25.000]  第一個禱告或追求的方向
[00:09:25.000 --> 00:09:29.000]  就是充分明白神的旨意
[00:09:29.000 --> 00:09:31.000]  各位弟兄姊妹
[00:09:31.000 --> 00:09:33.000]  或許你也會悉念一些金句
[00:09:33.000 --> 00:09:36.000]  你也明白一部分的經文
[00:09:36.000 --> 00:09:37.000]  我為你感謝神
[00:09:37.000 --> 00:09:39.000]  但不要滿足在那裡
[00:09:39.000 --> 00:09:43.000]  聖經提醒我們要豐富
[00:09:43.000 --> 00:09:47.000]  將神的道理存在心裡
[00:09:47.000 --> 00:09:52.000]  學習將神的道理的全部分存在心裡
[00:09:52.000 --> 00:09:54.000]  正如聖經所說
[00:09:54.000 --> 00:09:58.000]  要將一切屬靈的智慧和悟性
[00:09:58.000 --> 00:10:00.000]  求主賜給我們
[00:10:00.000 --> 00:10:03.000]  能夠充分明白
[00:10:03.000 --> 00:10:05.000]  充分地去明白
[00:10:05.000 --> 00:10:09.000]  這種智慧不是從人的頭腦來的
[00:10:09.000 --> 00:10:12.000]  是聖靈賜的智慧
[00:10:12.000 --> 00:10:15.000]  聖靈的智慧和悟性
[00:10:15.000 --> 00:10:20.000]  悟性是不同處境裡應用的智慧
[00:10:20.000 --> 00:10:21.000]  大家也知道
[00:10:21.000 --> 00:10:25.000]  剛才姐妹說到旅行的時候
[00:10:25.000 --> 00:10:27.000]  面對很多廟宇
[00:10:27.000 --> 00:10:29.000]  應不應該進去呢?
[00:10:29.000 --> 00:10:32.000]  一些好像生活上很常見的事情
[00:10:32.000 --> 00:10:35.000]  如何能夠應用自己的信仰呢?
[00:10:35.000 --> 00:10:38.000]  不單止那種真理的智慧
[00:10:38.000 --> 00:10:40.000]  和應用的悟性
[00:10:40.000 --> 00:10:42.000]  你可以向神求
[00:10:42.000 --> 00:10:46.000]  知道明白神的旨意如何
[00:10:46.000 --> 00:10:48.000]  我最近看回《路加福音》的時候
[00:10:48.000 --> 00:10:50.000]  在第十二章提及
[00:10:50.000 --> 00:10:51.000]  聖經提醒我們
[00:10:51.000 --> 00:10:53.000]  要很小心
[00:10:53.000 --> 00:10:55.000]  不要在地上為自己積財
[00:10:55.000 --> 00:10:58.000]  但是在天上就不負足
[00:10:58.000 --> 00:11:00.000]  大家記得說到一個財主
[00:11:00.000 --> 00:11:01.000]  他說我田產豐富
[00:11:01.000 --> 00:11:04.000]  我可以蓋更大的倉房
[00:11:04.000 --> 00:11:06.000]  以後就安安逸逸的生活了
[00:11:06.000 --> 00:11:08.000]  大家記得那個故事
[00:11:08.000 --> 00:11:10.000]  但到最後的時候
[00:11:10.000 --> 00:11:12.000]  聖經提及
[00:11:12.000 --> 00:11:15.000]  如果一個人為自己積財
[00:11:15.000 --> 00:11:18.000]  在神面前卻不負足
[00:11:18.000 --> 00:11:20.000]  就會像這個人一樣
[00:11:20.000 --> 00:11:24.000]  面對著很悲哀的後果
[00:11:24.000 --> 00:11:26.000]  當你看完《斷經文》的時候
[00:11:26.000 --> 00:11:28.000]  你會明白當中的意思
[00:11:28.000 --> 00:11:31.000]  但進一步你會問一個問題
[00:11:31.000 --> 00:11:34.000]  我如何能夠令自己在神面前
[00:11:34.000 --> 00:11:38.000]  是負足的呢?
[00:11:38.000 --> 00:11:44.000]  如何能夠積財寶在天上呢?
[00:11:44.000 --> 00:11:45.000]  是什麼意思呢?
[00:11:45.000 --> 00:11:47.000]  我今天如何能夠一邊生活
[00:11:47.000 --> 00:11:50.000]  一邊能夠為自己積蓄
[00:11:50.000 --> 00:11:53.000]  更多在上面呢?
[00:11:53.000 --> 00:11:55.000]  這個不是抽象的問題
[00:11:55.000 --> 00:11:58.000]  而是你要問很真實、很具體
[00:11:58.000 --> 00:12:00.000]  你今天在地上生活
[00:12:00.000 --> 00:12:03.000]  如何為將來作積蓄呢?
[00:12:03.000 --> 00:12:05.000]  今天的香港人很有聰明
[00:12:05.000 --> 00:12:06.000]  如何為自己將來
[00:12:06.000 --> 00:12:09.000]  預備很多妥當的退休計劃
[00:12:09.000 --> 00:12:11.000]  但按照聖經所說
[00:12:11.000 --> 00:12:13.000]  那種屬靈的悟性
[00:12:13.000 --> 00:12:15.000]  就是能夠將真理
[00:12:15.000 --> 00:12:18.000]  在今天來形容
[00:12:18.000 --> 00:12:19.000]  因此弟兄姊妹
[00:12:19.000 --> 00:12:20.000]  當你上主學的時候
[00:12:20.000 --> 00:12:22.000]  不單止明白聖經
[00:12:22.000 --> 00:12:23.000]  要繼續問
[00:12:23.000 --> 00:12:26.000]  我如何今天可以用到出來
[00:12:26.000 --> 00:12:28.000]  實踐出來
[00:12:28.000 --> 00:12:29.000]  這是第一方面
[00:12:29.000 --> 00:12:30.000]  第二方面聖經再說
[00:12:30.000 --> 00:12:32.000]  不單止充分明白神的旨意
[00:12:32.000 --> 00:12:34.000]  第十節說
[00:12:34.000 --> 00:12:37.000]  使你們行事為人對得起主
[00:12:37.000 --> 00:12:39.000]  凡事蒙他喜悅
[00:12:39.000 --> 00:12:41.000]  在一切善事上多結果子
[00:12:41.000 --> 00:12:44.000]  更加認識神
[00:12:44.000 --> 00:12:47.000]  行事為人對得住主
[00:12:47.000 --> 00:12:48.000]  各位弟兄姊妹
[00:12:48.000 --> 00:12:50.000]  我想大家都會很明白
[00:12:50.000 --> 00:12:53.000]  我們是很蒙恩的人
[00:12:53.000 --> 00:12:54.000]  當我們蒙恩的時候
[00:12:54.000 --> 00:12:55.000]  要問一個問題
[00:12:55.000 --> 00:12:57.000]  我們的行為
[00:12:57.000 --> 00:13:00.000]  是否與我們所蒙的恩相稱呢?
[00:13:00.000 --> 00:13:02.000]  是否配合著呢?
[00:13:02.000 --> 00:13:03.000]  如何說蒙很多恩典
[00:13:03.000 --> 00:13:09.000]  卻生活完全沒有對應神的恩惠呢?
[00:13:09.000 --> 00:13:11.000]  我又說回盧家呼音
[00:13:11.000 --> 00:13:14.000]  大家記得一個故事提到
[00:13:14.000 --> 00:13:16.000]  聖經裡面提到
[00:13:16.000 --> 00:13:19.000]  有一些無花果樹
[00:13:19.000 --> 00:13:21.000]  主人發現無花果樹
[00:13:21.000 --> 00:13:24.000]  三年都沒有結果子
[00:13:24.000 --> 00:13:27.000]  當時就跟管員說
[00:13:27.000 --> 00:13:29.000]  現在將那棵樹砍斷了
[00:13:29.000 --> 00:13:30.000]  也沒有結果子
[00:13:30.000 --> 00:13:33.000]  不要讓它白佔地圖
[00:13:33.000 --> 00:13:36.000]  但袁丁有一種憐憫
[00:13:36.000 --> 00:13:38.000]  他說主人不要剪
[00:13:38.000 --> 00:13:39.000]  不如這樣吧
[00:13:39.000 --> 00:13:42.000]  我在旁邊挖一些土
[00:13:42.000 --> 00:13:45.000]  然後加上一些肥田藥
[00:13:45.000 --> 00:13:49.000]  讓它有機會再生果子
[00:13:49.000 --> 00:13:50.000]  如果過了一段時間
[00:13:50.000 --> 00:13:52.000]  如果也沒有結果子
[00:13:52.000 --> 00:13:56.000]  先將它砍掉吧
[00:13:56.000 --> 00:13:57.000]  各位弟兄姊妹
[00:13:57.000 --> 00:13:59.000]  聖經說的是什麼呢?
[00:13:59.000 --> 00:14:02.000]  神是對我們有很大的憐憫
[00:14:02.000 --> 00:14:06.000]  祂不斷希望我們生命能夠結出果子
[00:14:06.000 --> 00:14:08.000]  我們很久也沒有果子結出
[00:14:08.000 --> 00:14:11.000]  還忍耐著繼續幫助我們
[00:14:11.000 --> 00:14:13.000]  給我們更多的祝福
[00:14:13.000 --> 00:14:16.000]  所謂更多的肥田藥
[00:14:16.000 --> 00:14:19.000]  但何時我們沒有結果子
[00:14:19.000 --> 00:14:22.000]  最終仍然沒有結果子
[00:14:22.000 --> 00:14:23.000]  神就說
[00:14:23.000 --> 00:14:24.000]  好了
[00:14:24.000 --> 00:14:27.000]  在那時候將它砍掉
[00:14:27.000 --> 00:14:29.000]  當你發覺
[00:14:29.000 --> 00:14:32.000]  我的生命沒有什麼特別的果子
[00:14:32.000 --> 00:14:34.000]  但神仍然給我很多恩惠
[00:14:34.000 --> 00:14:36.000]  仍然給我很多真理的學習
[00:14:36.000 --> 00:14:37.000]  但如果你發覺
[00:14:37.000 --> 00:14:41.000]  你自己的生活沒有一個相應的行為
[00:14:41.000 --> 00:14:43.000]  你要很小心
[00:14:43.000 --> 00:14:47.000]  神不會長久容許你的生活
[00:14:47.000 --> 00:14:52.000]  不能夠和你的信仰相稱
[00:14:52.000 --> 00:14:53.000]  各位弟兄姊妹
[00:14:53.000 --> 00:14:56.000]  聖經說:讓你的行事為人
[00:14:56.000 --> 00:14:59.000]  與所蒙的恩相稱
[00:14:59.000 --> 00:15:02.000]  凡事可以蒙他喜悅
[00:15:02.000 --> 00:15:07.000]  在一切善事上多結果子
[00:15:07.000 --> 00:15:11.000]  我知道一位基督徒的商人
[00:15:11.000 --> 00:15:13.000]  當他信了耶穌之後
[00:15:13.000 --> 00:15:17.000]  整個廠房、他的公司都知道
[00:15:17.000 --> 00:15:19.000]  不是他到處說
[00:15:19.000 --> 00:15:21.000]  他現在信了耶穌
[00:15:21.000 --> 00:15:23.000]  而是大家突然間發覺
[00:15:23.000 --> 00:15:27.000]  這個老闆善待了大家的同事
[00:15:27.000 --> 00:15:29.000]  大家的員工都會感覺
[00:15:29.000 --> 00:15:30.000]  老闆對他們的態度
[00:15:30.000 --> 00:15:34.000]  各方面的情況是不同了
[00:15:34.000 --> 00:15:36.000]  善待他們
[00:15:36.000 --> 00:15:39.000]  他們就知道這個老闆改變了
[00:15:39.000 --> 00:15:41.000]  讓生命結出果子
[00:15:41.000 --> 00:15:44.000]  以致讓人認識神
[00:15:44.000 --> 00:15:47.000]  而理頭心第十節最後一句說話
[00:15:47.000 --> 00:15:51.000]  更多認識神
[00:15:51.000 --> 00:15:53.000]  原來認識神不單是讀聖經
[00:15:53.000 --> 00:15:56.000]  而是當你行為上配合的時候
[00:15:56.000 --> 00:16:00.000]  在過程裡面你就會再認識神
[00:16:00.000 --> 00:16:03.000]  這個絕對不單是頭腦上的認識
[00:16:03.000 --> 00:16:07.000]  而是生命上的盡心的關係
[00:16:07.000 --> 00:16:09.000]  當你行在光明當中
[00:16:09.000 --> 00:16:11.000]  就與神同行
[00:16:11.000 --> 00:16:15.000]  你和神就連繫在一起
[00:16:15.000 --> 00:16:19.000]  所以讀聖經上主學的目的
[00:16:19.000 --> 00:16:21.000]  是叫你更認識神
[00:16:21.000 --> 00:16:24.000]  與神有更美善的關係
[00:16:24.000 --> 00:16:28.000]  最後我們看看第十一節
[00:16:28.000 --> 00:16:30.000]  不單是認識神
[00:16:30.000 --> 00:16:32.000]  不單是生活行為對得起主
[00:16:32.000 --> 00:16:34.000]  第十一節說
[00:16:34.000 --> 00:16:36.000]  依照祂榮耀的大能
[00:16:36.000 --> 00:16:37.000]  得著一切的能力
[00:16:37.000 --> 00:16:38.000]  帶著喜樂的心
[00:16:38.000 --> 00:16:42.000]  凡事忍耐寬容
[00:16:42.000 --> 00:16:44.000]  在追求成長的過程當中
[00:16:44.000 --> 00:16:49.000]  聖經提及要追求在神裡面的能力
[00:16:49.000 --> 00:16:50.000]  各位電影節目
[00:16:50.000 --> 00:16:53.000]  我們的信仰不單是一些信念教條
[00:16:53.000 --> 00:16:55.000]  是能力
[00:16:55.000 --> 00:16:57.000]  是說Power
[00:16:57.000 --> 00:16:59.000]  不是地上說的那種權勢
[00:16:59.000 --> 00:17:01.000]  而是生命裡面那種
[00:17:01.000 --> 00:17:04.000]  能夠行善勝惡的能力
[00:17:04.000 --> 00:17:06.000]  因此你去禱告追求
[00:17:06.000 --> 00:17:08.000]  求主給你有能力
[00:17:08.000 --> 00:17:10.000]  神會按照祂榮耀的大能
[00:17:10.000 --> 00:17:12.000]  將能力賜給你
[00:17:12.000 --> 00:17:13.000]  我記得我曾經說過
[00:17:13.000 --> 00:17:16.000]  一對宣教士夫婦的見證
[00:17:16.000 --> 00:17:17.000]  我很多時候都想起他們
[00:17:17.000 --> 00:17:20.000]  加拿大去到肯亞非洲的地方
[00:17:20.000 --> 00:17:23.000]  不要以為他們是年輕力壯
[00:17:23.000 --> 00:17:25.000]  男的七十歲
[00:17:25.000 --> 00:17:27.000]  女的六十六歲
[00:17:27.000 --> 00:17:29.000]  有兒有孫
[00:17:29.000 --> 00:17:31.000]  他們覺得這個時候仍有力量
[00:17:31.000 --> 00:17:33.000]  去到肯亞做宣教
[00:17:33.000 --> 00:17:35.000]  去到的時候
[00:17:35.000 --> 00:17:39.000]  他們就為當地的土人傳道
[00:17:39.000 --> 00:17:40.000]  講福音
[00:17:40.000 --> 00:17:42.000]  特別講的是瑤樹的信息
[00:17:42.000 --> 00:17:44.000]  因為當地很多的爭鬥
[00:17:44.000 --> 00:17:46.000]  很多的殘殺
[00:17:46.000 --> 00:17:49.000]  後來他們買了一個園莊
[00:17:49.000 --> 00:17:51.000]  種一些果樹
[00:17:51.000 --> 00:17:53.000]  因為當地太多的孤兒沒有糧食
