
[00:00:00.000 --> 00:00:01.280]  啟示錄第三章
[00:02:06.640 --> 00:02:10.880]  耶穌基督只是用了一兩句話來描述而已
[00:02:10.880 --> 00:02:11.600]  總結來說
[00:02:11.600 --> 00:02:12.800]  第一
[00:02:12.800 --> 00:02:15.600]  耶穌基督說你這間教會
[00:02:15.600 --> 00:02:16.720]  第八節那裡說
[00:02:16.720 --> 00:02:19.760]  只有一點點力量
[00:02:19.760 --> 00:02:23.120]  原文的意思更加明顯
[00:02:23.120 --> 00:02:24.400]  有一點負面的
[00:02:24.400 --> 00:02:25.120]  意思就是說
[00:02:25.120 --> 00:02:27.600]  你只有一點點力量而已
[00:02:27.600 --> 00:02:29.360]  我們今天說的話來說
[00:02:29.360 --> 00:02:30.960]  很普通的
[00:02:30.960 --> 00:02:32.400]  很平凡的
[00:02:32.400 --> 00:02:33.920]  在人的角度來看
[00:02:33.920 --> 00:02:35.440]  弱勢群體
[00:02:35.440 --> 00:02:39.440]  尤其是在一個非拉鐵非這麼繁華
[00:02:39.440 --> 00:02:40.880]  這麼富裕
[00:02:40.880 --> 00:02:46.080]  這麼懂得享受不受享受的城市裡面
[00:02:46.080 --> 00:02:48.720]  這個教會其實是一個很弱的
[00:02:48.720 --> 00:02:50.720]  很弱勢的群體
[00:02:50.720 --> 00:02:54.000]  非拉鐵非這個城市很特別
[00:02:54.000 --> 00:02:55.600]  因為充滿了機會
[00:02:55.600 --> 00:02:59.600]  它是一個掌管東西溝通的城市
[00:02:59.600 --> 00:03:00.960]  所以很發達的
[00:03:00.960 --> 00:03:04.960]  它也是一個希臘羅馬文化很驕傲的城市
[00:03:04.960 --> 00:03:06.560]  因為他覺得這個城市
[00:03:06.560 --> 00:03:09.600]  是將他們文化上最偉大的東西
[00:03:09.600 --> 00:03:11.200]  傳到異邦
[00:03:11.200 --> 00:03:13.840]  就是比較文化低落的東方城市
[00:03:13.840 --> 00:03:15.840]  一個可以說是閘口的城市
[00:03:15.840 --> 00:03:17.360]  一個是一個閘口
[00:03:17.360 --> 00:03:22.480]  是一個掌管著門檻
[00:03:22.480 --> 00:03:24.080]  所以聖經裡面說到
[00:03:24.080 --> 00:03:27.040]  耶穌基督說我是掌管了門口的
[00:03:27.040 --> 00:03:28.560]  關了門沒有人能夠開
[00:03:28.560 --> 00:03:29.680]  開了門關
[00:03:29.680 --> 00:03:32.960]  其實有一點點和這個城市的特色有關
[00:03:32.960 --> 00:03:34.640]  這個城市很有錢的
[00:03:34.640 --> 00:03:36.400]  但是很享樂的
[00:03:36.400 --> 00:03:36.880]  為什麼呢?
[00:03:36.880 --> 00:03:39.280]  因為城市最出名的是出葡萄
[00:03:39.280 --> 00:03:40.640]  葡萄是製酒的
[00:03:40.640 --> 00:03:42.800]  而這個城市的神就是酒神
[00:03:42.800 --> 00:03:44.480]  就是醉酒之神
[00:03:44.480 --> 00:03:48.880]  是他們夜夜笙歌在這裡狂歡的一個城市
[00:03:48.880 --> 00:03:51.360]  但是這個城市我覺得有點像香港
[00:03:51.360 --> 00:03:54.160]  因為它是很沒有安全感的
[00:03:54.160 --> 00:03:54.800]  為什麼呢?
[00:03:54.800 --> 00:03:57.440]  因為這個城市就在火山旁邊
[00:03:57.440 --> 00:03:59.200]  火山隨時都會爆
[00:03:59.200 --> 00:04:00.480]  而且歷史記載裡面
[00:04:00.480 --> 00:04:01.360]  有幾次一爆
[00:04:01.360 --> 00:04:02.400]  整個城市就全都蓋起來了
[00:04:02.400 --> 00:04:03.120]  什麼都沒有了
[00:04:03.120 --> 00:04:04.560]  又有時候會有地震
[00:04:04.560 --> 00:04:06.880]  所以一方面夜夜笙歌
[00:04:06.880 --> 00:04:08.320]  但求今日
[00:04:08.320 --> 00:04:09.440]  充滿機會
[00:04:09.440 --> 00:04:12.160]  不過又知道心底裡面很沒有安全感
[00:04:12.160 --> 00:04:13.760]  一個這樣的城市裡面
[00:04:13.760 --> 00:04:15.760]  一個很弱小的群體
[00:04:15.760 --> 00:04:18.160]  這個飛拉鐵飛的教會
[00:04:18.160 --> 00:04:20.160]  究竟有什麼作為呢?
[00:04:20.160 --> 00:04:21.600]  但是我們發覺
[00:04:21.600 --> 00:04:22.800]  在我們的主耶穌
[00:04:22.800 --> 00:04:24.080]  在神的眼中看來
[00:04:24.080 --> 00:04:26.880]  你雖然只是得到這麼多力量
[00:04:26.880 --> 00:04:28.400]  不過耶穌說
[00:04:28.400 --> 00:04:30.720]  我知道你的行為
[00:04:30.720 --> 00:04:32.080]  這個不是斥詐的說話
[00:04:32.080 --> 00:04:33.200]  是一個稱讚的說話
[00:04:33.200 --> 00:04:35.520]  你有些屬靈的質素
[00:04:35.520 --> 00:04:36.960]  在我眼中
[00:04:36.960 --> 00:04:38.960]  你只要有這個屬靈的質素
[00:04:38.960 --> 00:04:40.400]  在世人的眼中
[00:04:40.400 --> 00:04:41.920]  你只不過很平凡的話
[00:04:41.920 --> 00:04:43.120]  在我的眼中
[00:04:43.120 --> 00:04:46.320]  你就能夠成為很重要的城市
[00:04:46.320 --> 00:04:48.880]  因為在耶穌基督的預言裡面
[00:04:48.880 --> 00:04:50.080]  他說將來
[00:04:50.080 --> 00:04:52.240]  那些曾經壓迫你的
[00:04:52.240 --> 00:04:53.440]  看不起你的
[00:04:53.440 --> 00:04:55.360]  有一天他要跪拜在你的面前
[00:04:55.360 --> 00:04:56.160]  這是第一個
[00:04:56.160 --> 00:04:57.600]  剛才我們所讀到的
[00:04:57.600 --> 00:04:58.640]  第二
[00:04:58.640 --> 00:05:00.320]  我要將你的名字
[00:05:00.320 --> 00:05:01.600]  刻在一條柱子
[00:05:01.600 --> 00:05:03.120]  放在我的殿裡面
[00:05:03.120 --> 00:05:04.800]  這個是當時也很習慣的
[00:05:04.800 --> 00:05:07.600]  如果有哪個人有了大的功勞
[00:05:07.600 --> 00:05:09.760]  哪個人能夠很厲害的話
[00:05:09.760 --> 00:05:11.200]  想表揚的話
[00:05:11.200 --> 00:05:13.040]  二千年前沒有電郵
[00:05:13.040 --> 00:05:13.760]  沒有報紙
[00:05:13.760 --> 00:05:14.480]  沒有電台
[00:05:14.480 --> 00:05:15.280]  那怎麼表揚呢?
[00:05:15.280 --> 00:05:17.760]  於是將他的名字刻在柱子裡面
[00:05:17.760 --> 00:05:19.520]  放在神廟裡面
[00:05:19.520 --> 00:05:21.120]  於是人們進入廟裡
[00:05:21.120 --> 00:05:23.120]  就看到柱子寫著某某人
[00:05:23.120 --> 00:05:24.400]  他有什麼功績
[00:05:24.400 --> 00:05:26.560]  然後每個人都知道
[00:05:26.560 --> 00:05:28.960]  神說我將非拉鐵非的教會
[00:05:28.960 --> 00:05:31.440]  就寫在我的殿的柱子裡面
[00:05:31.440 --> 00:05:33.840]  讓普天下的人永遠都知道
[00:05:33.840 --> 00:05:35.840]  這間教會是我所喜愛的教會
[00:05:35.840 --> 00:05:36.720]  多厲害
[00:05:36.720 --> 00:05:38.880]  又勝利又揚名
[00:05:38.880 --> 00:05:40.960]  一個這麼平凡的教會
[00:05:40.960 --> 00:05:41.520]  這麼有德的
[00:05:41.520 --> 00:05:42.480]  這麼多力量的教會
[00:05:42.480 --> 00:05:44.080]  為什麼可以揚名
[00:05:44.080 --> 00:05:47.120]  這個就是我們要研究的地方
[00:05:47.120 --> 00:05:48.160]  當我這麼說的時候
[00:05:48.160 --> 00:05:50.560]  我相信有些弟兄姊妹都會有共鳴
[00:05:50.560 --> 00:05:51.280]  坦白說
[00:05:51.280 --> 00:05:53.040]  人生有很多人
[00:05:53.040 --> 00:05:54.400]  你都感覺到
[00:05:54.400 --> 00:05:56.160]  我覺得我自己也是很平凡
[00:05:56.160 --> 00:05:58.240]  我不知道能夠做到些什麼
[00:05:58.240 --> 00:06:01.040]  我的工作也不是特別出色
[00:06:01.040 --> 00:06:05.120]  那時候那些老闆不是特別看得起我
[00:06:05.120 --> 00:06:07.280]  錢也不夠人多
[00:06:07.280 --> 00:06:08.240]  家裡也不夠人
[00:06:08.240 --> 00:06:10.000]  那些這麼乖的小孩
[00:06:10.000 --> 00:06:12.560]  總之我們很多時候都很自卑
[00:06:12.560 --> 00:06:14.000]  很平凡
[00:06:14.000 --> 00:06:16.080]  我也不知道在神的手裡能做到些什麼
[00:06:16.080 --> 00:06:18.000]  我說話也不夠人厲害
[00:06:18.000 --> 00:06:20.880]  究竟有什麼可以在神的眼中
[00:06:20.880 --> 00:06:22.320]  能夠被他所用呢
[00:06:22.320 --> 00:06:24.080]  有時候我們也有這樣的懷疑
[00:06:24.080 --> 00:06:26.480]  非拉鐵非的教會就是這樣的教會
[00:06:26.480 --> 00:06:28.480]  但是偏偏這個教會
[00:06:28.480 --> 00:06:30.880]  神罵了這麼多間又不罵這間
[00:06:30.880 --> 00:06:32.480]  這就特別了
[00:06:32.480 --> 00:06:33.840]  究竟有什麼特別
[00:06:33.840 --> 00:06:35.840]  我們留心這間教會
[00:06:35.840 --> 00:06:37.040]  我們主耶穌說
[00:06:37.040 --> 00:06:39.520]  他的屬靈氣質裡面有三樣東西
[00:06:39.520 --> 00:06:41.520]  我們看看有沒有這三樣
[00:06:41.520 --> 00:06:43.520]  平凡不一定被神所用
[00:06:43.520 --> 00:06:47.040]  平凡如果沒有屬靈氣質一樣是沒用的
[00:06:47.040 --> 00:06:48.640]  那更糟糕了
[00:06:48.640 --> 00:06:50.160]  這三樣是什麼呢
[00:06:50.160 --> 00:06:50.880]  第一
[00:06:50.880 --> 00:06:56.560]  第十一節說
[00:06:56.560 --> 00:06:59.680]  主耶穌說你要持守你所有的
[00:06:59.680 --> 00:07:03.520]  不要讓人拿走你的冠冕
[00:07:03.520 --> 00:07:05.520]  第一持守
[00:07:05.520 --> 00:07:08.240]  第二堅守
[00:07:08.240 --> 00:07:10.720]  堅持忍耐
[00:07:10.720 --> 00:07:11.920]  第十節說
[00:07:11.920 --> 00:07:15.040]  你遵守我忍耐的道
[00:07:15.040 --> 00:07:16.080]  什麼叫忍耐的道呢
[00:07:16.080 --> 00:07:17.040]  意思就是
[00:07:17.040 --> 00:07:22.080]  主耶穌說你遵守了我對你要忍耐的呼召
[00:07:22.080 --> 00:07:23.600]  我呼召你要忍耐
[00:07:23.600 --> 00:07:24.800]  再說一次
[00:07:24.800 --> 00:07:25.680]  第八節說
[00:07:25.680 --> 00:07:28.400]  因為你沒有否認我的命
[00:07:28.400 --> 00:07:30.400]  在很多的壓力下
[00:07:30.400 --> 00:07:32.240]  很多的衝擊下
[00:07:32.240 --> 00:07:36.320]  你仍然堅持你的忍耐
[00:07:36.320 --> 00:07:39.600]  最後第八節說
[00:07:39.600 --> 00:07:41.760]  你會堅守
[00:07:41.760 --> 00:07:44.240]  遵守我的道
[00:07:44.240 --> 00:07:45.200]  我的真理
[00:07:45.200 --> 00:07:46.240]  我的標準
[00:07:46.240 --> 00:07:47.760]  持守
[00:07:47.760 --> 00:07:51.360]  忍耐
[00:07:51.360 --> 00:07:53.440]  遵守
[00:07:53.440 --> 00:07:55.040]  希望大家記住
[00:07:55.040 --> 00:07:57.760]  這三樣很普通
[00:07:57.760 --> 00:07:59.200]  一點都不普通
[00:07:59.200 --> 00:08:00.720]  我們看看
[00:08:00.720 --> 00:08:01.520]  第一
[00:08:01.520 --> 00:08:03.760]  飛拉鐵飛的教會
[00:08:04.640 --> 00:08:07.040]  能夠持守
[00:08:07.040 --> 00:08:09.040]  他的冠冕
[00:08:09.040 --> 00:08:10.560]  第八節
[00:08:10.560 --> 00:08:11.840]  我不知道你讀到這次的時候
[00:08:11.840 --> 00:08:13.040]  有沒有覺得奇怪
[00:08:13.040 --> 00:08:15.040]  剛才我們不是說這間教會很普通嗎
[00:08:15.040 --> 00:08:16.240]  很平凡嗎
[00:08:16.240 --> 00:08:18.240]  只有這麼多力量
[00:08:18.240 --> 00:08:19.600]  有什麼冠冕
[00:08:19.600 --> 00:08:24.480]  我們主耶穌說在人眼中你是沒有冠冕
[00:08:24.480 --> 00:08:25.280]  冠冕是什麼
[00:08:25.280 --> 00:08:27.120]  冠冕是值得你驕傲
[00:08:27.120 --> 00:08:29.120]  值得你炫耀的東西
[00:08:29.120 --> 00:08:31.600]  這間教會在人的眼中沒有什麼值得你炫耀
[00:08:31.600 --> 00:08:34.160]  一個這麼繁華的城市裡面
[00:08:34.160 --> 00:08:36.480]  一個很弱小的群體有什麼冠冕
[00:08:36.480 --> 00:08:37.120]  是
[00:08:37.120 --> 00:08:38.560]  在人的眼中沒有冠冕
[00:08:38.560 --> 00:08:39.760]  但是主耶穌說
[00:08:39.760 --> 00:08:41.200]  在我的眼中裡面
[00:08:41.200 --> 00:08:43.440]  每個屬於我的人都有冠冕
[00:08:43.440 --> 00:08:46.080]  你還要持守你的冠冕
[00:08:46.080 --> 00:08:47.040]  不要被人拿走
[00:08:47.040 --> 00:08:48.560]  不要失去你的冠冕
[00:08:48.560 --> 00:08:51.680]  原來我們發覺在人體
[00:08:51.680 --> 00:08:53.600]  和在神體
[00:08:53.600 --> 00:08:55.760]  是兩個不同的評價
[00:08:55.760 --> 00:08:57.440]  如果你看啟示錄
[00:08:57.440 --> 00:09:02.800]  無論你能不能明白裡面的很多預言和意象
[00:09:02.800 --> 00:09:03.600]  都不要緊
[00:09:03.600 --> 00:09:04.880]  起碼你一定看到一件事
[00:09:04.880 --> 00:09:07.680]  啟示錄教我們看我們的生命
[00:09:07.680 --> 00:09:10.080]  換一些角度去看
[00:09:10.080 --> 00:09:11.520]  如果你看啟示錄你一定看到的
[00:09:11.520 --> 00:09:12.080]  第一
[00:09:12.080 --> 00:09:14.080]  他要教我們在天上看下來
[00:09:14.080 --> 00:09:14.800]  是不是
[00:09:14.800 --> 00:09:16.160]  一開始的時候
[00:09:16.160 --> 00:09:17.920]  耶穌基督在天上看下來
[00:09:17.920 --> 00:09:21.120]  這七封信都是在天上頒布下來的
[00:09:21.120 --> 00:09:23.040]  第二
[00:09:23.040 --> 00:09:24.720]  耶穌基督說我快來了
[00:09:24.720 --> 00:09:25.440]  第十一次
[00:09:25.440 --> 00:09:26.480]  我快要來了
[00:09:26.480 --> 00:09:30.320]  意思是請你從永恆來看現在
[00:09:30.320 --> 00:09:32.640]  從天上看地上
[00:09:32.640 --> 00:09:34.400]  從永恆看現代
[00:09:34.400 --> 00:09:36.400]  這樣的時候你對自己的人生
[00:09:36.400 --> 00:09:38.960]  你對自己的理解就很不同了
[00:09:38.960 --> 00:09:40.160]  這是啟示錄的信息
[00:09:40.160 --> 00:09:42.160]  我希望如果有機會你看啟示錄的時候
[00:09:42.160 --> 00:09:46.240]  我相信一定不會沒有這種角度的
[00:09:46.240 --> 00:09:49.440]  因為是很重要的一個肅靈的角度
[00:09:49.440 --> 00:09:50.320]  同樣的
[00:09:50.320 --> 00:09:52.640]  飛拉鐵飛的教會在人體
[00:09:52.640 --> 00:09:54.320]  在周圍的人體是很平凡
[00:09:55.280 --> 00:09:56.400]  但是
[00:09:56.400 --> 00:10:00.240]  耶穌基督說你有冠冕
[00:10:00.240 --> 00:10:03.760]  最怕就是你連自己有冠冕你都不知道
[00:10:03.760 --> 00:10:07.600]  然後你不知不覺就將你的冠冕丟掉了
[00:10:07.600 --> 00:10:11.920]  我們主說你知道你的冠冕是什麼
[00:10:11.920 --> 00:10:13.280]  我希望我們每一個弟兄姐妹
[00:10:13.280 --> 00:10:15.600]  今天你離開這裡之前
[00:10:15.600 --> 00:10:16.880]  或者你回到家裡
[00:10:16.880 --> 00:10:17.920]  在今晚之前
[00:10:17.920 --> 00:10:18.800]  你問自己
[00:10:18.800 --> 00:10:19.760]  問主耶穌基督
[00:10:19.760 --> 00:10:21.280]  我的冠冕是什麼
[00:10:21.280 --> 00:10:23.840]  很多時候我們給太多聲音
[00:10:23.840 --> 00:10:25.840]  我們周圍的人有很多個冠冕
[00:10:25.840 --> 00:10:29.840]  我做工作做得好有冠冕
[00:10:29.840 --> 00:10:31.840]  老闆讚我有冠冕
[00:10:31.840 --> 00:10:33.840]  我賺到錢有冠冕
[00:10:33.840 --> 00:10:35.840]  是不是?
[00:10:35.840 --> 00:10:37.840]  這些是我們人間的冠冕
[00:10:37.840 --> 00:10:39.840]  弟兄姐妹你知不知道這些冠冕
[00:10:39.840 --> 00:10:41.840]  是不能帶上天堂的
[00:10:41.840 --> 00:10:43.840]  耶穌說有什麼冠冕是可以帶上天堂的
[00:10:43.840 --> 00:10:45.840]  聖靈所結的果子
[00:10:45.840 --> 00:10:47.840]  是不是?
[00:10:47.840 --> 00:10:49.840]  你有什麼質素
[00:10:49.840 --> 00:10:55.840]  在加拿大書第五章裡面所說到的
[00:10:55.840 --> 00:10:57.840]  神自己所體重的是什麼呢
[00:10:57.840 --> 00:10:59.840]  是人愛
[00:10:59.840 --> 00:11:01.840]  是喜樂
[00:11:01.840 --> 00:11:03.840]  是和平
[00:11:03.840 --> 00:11:05.840]  是忍耐
[00:11:05.840 --> 00:11:07.840]  是恩慈
[00:11:07.840 --> 00:11:09.840]  是諒善
[00:11:09.840 --> 00:11:11.840]  是信實
[00:11:11.840 --> 00:11:13.840]  是溫柔
[00:11:13.840 --> 00:11:15.840]  是節制
[00:11:15.840 --> 00:11:17.840]  這些東西是沒有人能夠奪去的
[00:11:17.840 --> 00:11:19.840]  我做的工作很普普通通
[00:11:19.840 --> 00:11:21.840]  我自己也不知道有什麼可以值得誇耀
[00:11:21.840 --> 00:11:23.840]  我告訴你神不是看這些東西
[00:11:23.840 --> 00:11:25.840]  我只有一個勇字
[00:11:25.840 --> 00:11:27.840]  我紮一條頭巾
[00:11:27.840 --> 00:11:29.840]  人家看你紮一條頭巾
[00:11:29.840 --> 00:11:31.840]  神看這個就是你的冠冕
[00:11:31.840 --> 00:11:35.840]  你對弟兄姐妹的愛心
[00:11:35.840 --> 00:11:37.840]  你的仁愛
[00:11:37.840 --> 00:11:39.840]  你的喜樂
[00:11:39.840 --> 00:11:41.840]  上到天堂的時候就計算這些
[00:11:41.840 --> 00:11:43.840]  我想在天堂裡面不會計算你賺了多少錢
[00:11:43.840 --> 00:11:45.840]  耶穌不會問你這些問題
[00:11:45.840 --> 00:11:47.840]  耶穌不會問你是否美女
[00:11:47.840 --> 00:11:49.840]  不會問這些問題
[00:11:49.840 --> 00:11:51.840]  這些問題是人間地上給你的冠冕
[00:11:51.840 --> 00:11:53.840]  會的
[00:11:53.840 --> 00:11:55.840]  是短暫的
[00:11:55.840 --> 00:11:57.840]  不過耶穌說我要看的是你有什麼冠冕
[00:11:57.840 --> 00:11:59.840]  你知不知道你有冠冕
[00:11:59.840 --> 00:12:01.840]  如果你知道自己有冠冕
[00:12:01.840 --> 00:12:03.840]  你持守你的冠冕的時候
[00:12:03.840 --> 00:12:05.840]  那你就能夠在我手裡
[00:12:05.840 --> 00:12:07.840]  能夠被我發大
[00:12:07.840 --> 00:12:09.840]  做大事
[00:12:09.840 --> 00:12:11.840]  不是你可以做大事
[00:12:11.840 --> 00:12:13.840]  而是在我的計劃裡你成為一個勝利者
[00:12:13.840 --> 00:12:15.840]  弟兄姐妹我恐怕
[00:12:15.840 --> 00:12:17.840]  我們有時候真的不知道自己有這樣的冠冕
[00:12:17.840 --> 00:12:19.840]  然後我們因為
[00:12:19.840 --> 00:12:21.840]  人世間的那些聲音
[00:12:21.840 --> 00:12:23.840]  令我們連這些僅有的
[00:12:23.840 --> 00:12:25.840]  神自己寶貴的冠冕
[00:12:25.840 --> 00:12:27.840]  都丟掉
[00:12:27.840 --> 00:12:29.840]  那真是罪可惜物罪品
[00:12:29.840 --> 00:12:31.840]  所以我們主耶穌說
[00:12:31.840 --> 00:12:33.840]  不要讓別人拿走你的冠冕
[00:12:33.840 --> 00:12:35.840]  要什麼
[00:12:35.840 --> 00:12:37.840]  要堅持
[00:12:37.840 --> 00:12:39.840]  要在各樣的困難當中
[00:12:39.840 --> 00:12:41.840]  表現出你那種
[00:12:41.840 --> 00:12:43.840]  呼喚要忍耐的
[00:12:43.840 --> 00:12:45.840]  那種氣質
[00:12:45.840 --> 00:12:47.840]  忍耐和要堅持
[00:12:47.840 --> 00:12:49.840]  什麼?遵守
[00:12:49.840 --> 00:12:51.840]  我的道,我的真理
[00:12:51.840 --> 00:12:53.840]  就是在這些困難的日子裡
[00:12:53.840 --> 00:12:55.840]  才顯出究竟你值多少錢
[00:12:55.840 --> 00:12:57.840]  在屬靈上值多少錢
[00:12:57.840 --> 00:12:59.840]  有時候我告訴你
[00:12:59.840 --> 00:13:01.840]  其實在一個很平凡的日子裡
[00:13:01.840 --> 00:13:03.840]  普普通通沒什麼挑戰日子裡
[00:13:03.840 --> 00:13:05.840]  一個人的信仰認真又不認真
[00:13:05.840 --> 00:13:07.840]  甚至一個人有信仰又沒有信仰
[00:13:07.840 --> 00:13:09.840]  其實沒什麼分別,因為靠著自己的經驗
[00:13:09.840 --> 00:13:11.840]  靠著自己的人際關係
[00:13:11.840 --> 00:13:13.840]  靠著自己的機會
[00:13:13.840 --> 00:13:15.840]  他都可以做到
[00:13:15.840 --> 00:13:17.840]  平平順順,大家沒什麼分別
[00:13:17.840 --> 00:13:19.840]  但是到有困難的日子
[00:13:19.840 --> 00:13:21.840]  來的時候,打擊的時候
[00:13:21.840 --> 00:13:23.840]  就分得出誰的信仰是真的
[00:13:23.840 --> 00:13:25.840]  誰的信仰是經不起考驗
[00:13:25.840 --> 00:13:27.840]  就是在這日子裡
[00:13:27.840 --> 00:13:29.840]  主耶穌說非拉提非教會
[00:13:29.840 --> 00:13:31.840]  你厲害,因為你堅持得到,你忍耐得到
[00:13:31.840 --> 00:13:33.840]  你在各樣的衝擊下
[00:13:33.840 --> 00:13:35.840]  你沒有放下我的真理標準的時候
[00:13:35.840 --> 00:13:37.840]  這個就是
[00:13:37.840 --> 00:13:39.840]  最寶貴的
[00:13:39.840 --> 00:13:41.840]  屬靈氣質,這個就是能夠
[00:13:41.840 --> 00:13:43.840]  令到我喜歡你的屬靈氣質
[00:13:43.840 --> 00:13:45.840]  相反有些很富裕的
[00:13:45.840 --> 00:13:47.840]  很聰明的,全部被耶穌紀錄罵
[00:13:47.840 --> 00:13:49.840]  你知道
[00:13:49.840 --> 00:13:51.840]  看到神自己的標準
[00:13:51.840 --> 00:13:53.840]  跟我們人體很不同
[00:13:53.840 --> 00:13:57.840]  我們主要說在這樣的
[00:13:57.840 --> 00:13:59.840]  屬靈氣質下
[00:13:59.840 --> 00:14:01.840]  我會賜福於你
[00:14:01.840 --> 00:14:03.840]  賜什麼福呢?我們剛才看到
[00:14:03.840 --> 00:14:05.840]  在聖經裡有兩個
[00:14:05.840 --> 00:14:07.840]  的應許
[00:14:07.840 --> 00:14:09.840]  給他的福氣
[00:14:09.840 --> 00:14:11.840]  然後有兩個的預言
[00:14:11.840 --> 00:14:13.840]  剛才說
[00:14:13.840 --> 00:14:15.840]  兩個福氣是什麼呢?第一個
[00:14:15.840 --> 00:14:17.840]  就是我們主耶穌說
[00:14:17.840 --> 00:14:19.840]  我為你打開門
[00:14:19.840 --> 00:14:21.840]  是沒有人
[00:14:21.840 --> 00:14:23.840]  能夠關的,這是很大的
[00:14:23.840 --> 00:14:25.840]  應許,門
[00:14:25.840 --> 00:14:27.840]  是代表了機會,剛才我們說過
[00:14:27.840 --> 00:14:29.840]  這個非拉提非這個城市
[00:14:29.840 --> 00:14:31.840]  是充滿機會的城市
[00:14:31.840 --> 00:14:33.840]  人體很有機會,但是神體的機會
[00:14:33.840 --> 00:14:35.840]  和人的機會不同,因為
[00:14:35.840 --> 00:14:37.840]  耶穌說了兩次,耶穌
[00:14:37.840 --> 00:14:39.840]  首先宣佈,他每一次
[00:14:39.840 --> 00:14:41.840]  頒一個成績表
[00:14:41.840 --> 00:14:43.840]  給一間教會的時候,當然是描述
[00:14:43.840 --> 00:14:45.840]  他自己怎樣的,伊弗所教會
[00:14:45.840 --> 00:14:47.840]  說我是拿著七星的
[00:14:47.840 --> 00:14:49.840]  那個主
[00:14:49.840 --> 00:14:51.840]  然後這個呢,他就另外一個
[00:14:51.840 --> 00:14:53.840]  說法,他說什麼呢?我是拿著
[00:14:53.840 --> 00:14:55.840]  大衛的鎖匙
[00:14:55.840 --> 00:14:57.840]  我是開了門
