
[00:00:00.000 --> 00:00:05.000]  今天我們要繼續地領受《石頭行傳》的寶貴信息
[00:09:06.000 --> 00:09:12.000]  讓他們按照聖靈向他們的啓示去做
[00:09:12.000 --> 00:09:16.000]  這樣就解決了教會的一個最大的問題
[00:09:16.000 --> 00:09:24.000]  當時教會面對那些假師父的錯誤的教訓的威脅
[00:09:24.000 --> 00:09:27.000]  當時有人傳講
[00:09:27.000 --> 00:09:31.000]  當一個外邦人信仰耶穌的時候
[00:09:31.000 --> 00:09:33.000]  必須受隔離
[00:09:33.000 --> 00:09:35.000]  他才能夠得救
[00:09:35.000 --> 00:09:40.000]  這是不合福音本質的一種教訓
[00:09:40.000 --> 00:09:45.000]  是當時的猶太人的教師所主張的
[00:09:45.000 --> 00:09:50.000]  和福音的基本的信息是相違反的
[00:09:50.000 --> 00:09:52.000]  在當時的會議裏面
[00:09:52.000 --> 00:09:55.000]  有兩方面的意見互相對立
[00:09:55.000 --> 00:09:58.000]  他們有長時間的爭論
[00:09:58.000 --> 00:10:03.000]  但是因爲他們最後順服了聖靈的引導
[00:10:03.000 --> 00:10:05.000]  接受了聖靈的決定
[00:10:05.000 --> 00:10:10.000]  因此就解決了這一個很大的問題
[00:10:10.000 --> 00:10:13.000]  使他們能夠避免了分裂
[00:10:13.000 --> 00:10:17.000]  繼續地保持他們在靈裏面的合而爲一
[00:10:17.000 --> 00:10:20.000]  繼續地同心合一
[00:10:20.000 --> 00:10:23.000]  興旺福音奔走靈城
[00:10:23.000 --> 00:10:26.000]  這是何等寶貴的一種工作
[00:10:26.000 --> 00:10:29.000]  是出於聖靈而成全的
[00:10:29.000 --> 00:10:33.000]  現在我們看聖靈的作爲的第四
[00:10:33.000 --> 00:10:35.000]  十四方面的表現
[00:10:35.000 --> 00:10:39.000]  就是所謂麻祭敦的意象
[00:10:39.000 --> 00:10:44.000]  在《十字經傳》十六章六節到十節
[00:10:44.000 --> 00:10:45.000]  告訴我們
[00:10:45.000 --> 00:10:52.000]  當時保羅和希拉預備繼續在小雅茲雅傳福音
[00:10:52.000 --> 00:10:55.000]  但是聖靈禁止他們這樣做
[00:10:55.000 --> 00:11:00.000]  在這幾節裏面兩次提到聖靈禁止
[00:11:00.000 --> 00:11:02.000]  聖靈不許
[00:11:02.000 --> 00:11:06.000]  當聖靈關了小雅茲雅傳道的門的時候
[00:11:06.000 --> 00:11:10.000]  同時就開了另外一方的門
[00:11:10.000 --> 00:11:12.000]  就在那天的晚上
[00:11:12.000 --> 00:11:15.000]  有麻祭敦的意象
[00:11:15.000 --> 00:11:18.000]  顯現於保羅給他看見
[00:11:18.000 --> 00:11:21.000]  他在夢中看見一個麻祭敦人
[00:11:21.000 --> 00:11:24.000]  站着向他發出需要的呼聲
[00:11:24.000 --> 00:11:26.000]  求救的呼聲
[00:11:26.000 --> 00:11:31.000]  那個聲音說:請你們過來幫助我們
[00:11:31.000 --> 00:11:37.000]  保羅認爲這是神向他們的啓示
[00:11:37.000 --> 00:11:42.000]  神藉着這個麻祭敦人的呼聲來分派他
[00:11:42.000 --> 00:11:45.000]  過到歐洲去傳福音
[00:11:45.000 --> 00:11:51.000]  他有了這樣的感動就決定照樣做
[00:11:51.000 --> 00:11:59.000]  我們感謝主因爲保羅和希拉這樣的順服聖靈的感動
[00:11:59.000 --> 00:12:04.000]  結果福音就跨過了愛琴海
[00:12:04.000 --> 00:12:08.000]  超越了亞洲的邊界進入歐洲
[00:12:08.000 --> 00:12:14.000]  這是後來福音廣傳全世界的很重要的一步
[00:12:14.000 --> 00:12:20.000]  而這一步是出於聖靈的引導而成全的
[00:12:20.000 --> 00:12:26.000]  現在我們來到聖靈的作爲的第十五方面
[00:12:26.000 --> 00:12:30.000]  就是聖靈引導初期的教會
[00:12:30.000 --> 00:12:33.000]  按照七條的路線
[00:12:33.000 --> 00:12:35.000]  把福音傳開
[00:12:35.000 --> 00:12:41.000]  第一條路線就是正北方的路線
[00:12:41.000 --> 00:12:45.000]  在八章第四節第五節告訴我們
[00:12:45.000 --> 00:12:53.000]  聖靈借耶路撒冷的逼迫帶領菲利往撒瑪利亞城去傳福音
[00:12:53.000 --> 00:12:57.000]  而撒瑪利亞城是在耶路撒冷的正北方
[00:12:57.000 --> 00:13:01.000]  這是北方的發展路線
[00:13:01.000 --> 00:13:07.000]  第二條路線是聖靈引導菲利往曠野的路去
[00:13:07.000 --> 00:13:10.000]  向埃提亞爾伯傳福音
[00:13:10.000 --> 00:13:15.000]  而藉着他的信主就把福音傳到非洲去
[00:13:15.000 --> 00:13:19.000]  非洲是在耶路撒冷的西南邊
[00:13:19.000 --> 00:13:23.000]  這是西南的傳福音的路線
[00:13:23.000 --> 00:13:26.000]  第三條路線
[00:13:26.000 --> 00:13:31.000]  聖靈帶領菲利往亞蘇都一帶的地方去傳福音
[00:13:31.000 --> 00:13:36.000]  這是第八章三十九節到四十節所告訴我們的
[00:13:36.000 --> 00:13:39.000]  而亞蘇都是在南方
[00:13:39.000 --> 00:13:43.000]  所以這是向南傳福音的路線
[00:13:43.000 --> 00:13:45.000]  第四條路線
[00:13:45.000 --> 00:13:50.000]  聖靈帶領彼得往蓋撒利亞傳福音
[00:13:50.000 --> 00:13:52.000]  他到格內留的家裏去
[00:13:52.000 --> 00:13:57.000]  把福音的美好的信息向當地的人傳揚
[00:13:57.000 --> 00:14:02.000]  這是記載在十章十九節到二十四節
[00:14:02.000 --> 00:14:06.000]  而蓋撒利亞是在耶路撒冷的西北
[00:14:06.000 --> 00:14:12.000]  這是西北方向的傳福音的路線
[00:14:12.000 --> 00:14:14.000]  第五條路線
[00:14:14.000 --> 00:14:21.000]  聖靈帶領信徒往費尼基、居比路和安提亞去傳福音
[00:14:21.000 --> 00:14:24.000]  這是記載在十一章第十九節
[00:14:24.000 --> 00:14:30.000]  這些因爲逼迫患難而四散逃亡的信徒們
[00:14:30.000 --> 00:14:34.000]  他們到哪裏就把福音傳到哪裏
[00:14:34.000 --> 00:14:37.000]  這條路線是先向北
[00:14:37.000 --> 00:14:45.000]  然後分往東北和西北海邊的路線去傳福音
[00:14:45.000 --> 00:14:47.000]  第六條路線
[00:14:47.000 --> 00:14:52.000]  聖靈帶領保羅和希臘往歐洲傳福音
[00:14:52.000 --> 00:14:55.000]  這就是馬其頓的意向的結果
[00:14:55.000 --> 00:14:58.000]  十六章六節到十節
[00:14:58.000 --> 00:15:01.000]  這是西方的路線
[00:15:01.000 --> 00:15:03.000]  第七條路線
[00:15:03.000 --> 00:15:10.000]  聖靈引導彼得雅各留在耶路撒冷照顧信徒
[00:15:10.000 --> 00:15:13.000]  這是第十二章所告訴我們的
[00:15:13.000 --> 00:15:20.000]  耶路撒冷繼續是傳福音的重要根據地
[00:15:20.000 --> 00:15:26.000]  這七條路線使福音在遍地傳開
[00:15:26.000 --> 00:15:30.000]  每一個方向都由福音傳到
[00:15:30.000 --> 00:15:33.000]  這是聖靈引導的結果
[00:15:33.000 --> 00:15:37.000]  何等寶貝、何等重要
[00:15:37.000 --> 00:15:42.000]  使我們看見聖靈是傳福音的軍師
[00:15:42.000 --> 00:15:44.000]  他是戰略家
[00:15:44.000 --> 00:15:49.000]  他將真正的眼光、智慧、正確的選擇
[00:15:49.000 --> 00:15:51.000]  賜給教會的領袖
[00:15:51.000 --> 00:15:53.000]  然後透過教會的領袖
[00:15:53.000 --> 00:15:59.000]  帶領所有的弟兄姊妹向各方去傳福音
[00:15:59.000 --> 00:16:02.000]  每一個人有不同的靈獸
[00:16:02.000 --> 00:16:05.000]  他走不同方向的路
[00:16:05.000 --> 00:16:07.000]  有不同的感動
[00:16:07.000 --> 00:16:10.000]  有聖靈賜不同的福丹
[00:16:10.000 --> 00:16:15.000]  綜合起來都完成一個共同的目標
[00:16:15.000 --> 00:16:18.000]  使更多的人蒙恩的救
[00:16:18.000 --> 00:16:20.000]  使福音更廣的傳開
[00:16:20.000 --> 00:16:25.000]  使主的名在更多的地方被高舉得榮耀
[00:16:25.000 --> 00:16:27.000]  被人信服
[00:16:27.000 --> 00:16:31.000]  被人解受爲救主和主
[00:16:31.000 --> 00:16:37.000]  現在我們看聖靈作爲第十七方面的表現
[00:16:37.000 --> 00:16:42.000]  就是聖靈賜給信徒能力能夠勝過撒旦
[00:16:42.000 --> 00:16:45.000]  能夠限制撒旦的工作
[00:16:45.000 --> 00:16:53.000]  這是《詩圖行傳》第十三章第九節到第十一節
[00:16:53.000 --> 00:16:55.000]  所告訴我們的
[00:16:55.000 --> 00:16:58.000]  我把這一段讀給各位聽
[00:16:58.000 --> 00:17:04.000]  《詩圖行傳》第十三章第九節開始
[00:17:04.000 --> 00:17:07.000]  掃羅幽冥堡羅
[00:17:07.000 --> 00:17:12.000]  被聖靈充滿定睛看着一縷麻
[00:17:12.000 --> 00:17:17.000]  說:你這充滿各樣詭詐奸惡魔鬼的兒子
[00:17:17.000 --> 00:17:19.000]  重善的仇敵
[00:17:19.000 --> 00:17:22.000]  你混亂主的正道緩不止住嗎?
[00:17:22.000 --> 00:17:25.000]  現在主的手夾在你身上
[00:17:25.000 --> 00:17:29.000]  你要瞎眼暫時不見日光
[00:17:29.000 --> 00:17:33.000]  他的眼睛立刻昏蒙黑暗
[00:17:33.000 --> 00:17:37.000]  四下裏求人拿着他的手
[00:17:37.000 --> 00:17:38.000]  領他走路
[00:17:38.000 --> 00:17:44.000]  方伯看見說成的是很稀奇主的道
[00:17:44.000 --> 00:17:45.000]  就相信了
[00:17:45.000 --> 00:17:49.000]  這是保羅和巴拿巴
[00:17:49.000 --> 00:17:53.000]  出外步道的時候來到的第一站
[00:17:53.000 --> 00:17:56.000]  在這一站就是吉比路島上
[00:17:56.000 --> 00:17:59.000]  面對撒旦的攻擊和攔阻
[00:17:59.000 --> 00:18:01.000]  他就被聖靈充滿
[00:18:01.000 --> 00:18:03.000]  運用聖靈的能力
[00:18:03.000 --> 00:18:04.000]  行了神蹟
[00:18:04.000 --> 00:18:08.000]  就破除了撒旦的攔阻和障礙
[00:18:08.000 --> 00:18:12.000]  這是聖靈勝過撒旦的明證
[00:18:12.000 --> 00:18:15.000]  所以今天我們不必懼怕
[00:18:15.000 --> 00:18:20.000]  雖然撒旦的權勢是到處的猖狂
[00:18:20.000 --> 00:18:23.000]  但是聖靈有更大的能力
[00:18:23.000 --> 00:18:27.000]  我們不必懼怕罪惡的權勢
[00:18:27.000 --> 00:18:32.000]  我們只要誠心的、全心的、勇敢的依靠聖靈
[00:18:32.000 --> 00:18:37.000]  我們就可以勝過撒旦一切的作爲
[00:18:37.000 --> 00:18:43.000]  現在我們看聖靈作爲的第十八方面
[00:18:43.000 --> 00:18:49.000]  就是聖靈充滿能夠使信徒有好的平格
[00:18:49.000 --> 00:18:54.000]  這是第十一章二十四節所說的
[00:18:54.000 --> 00:18:57.000]  我把這一節讀出來
[00:18:57.000 --> 00:18:59.000]  十一章二十四節
[00:18:59.000 --> 00:19:02.000]  這巴拿巴原是個好人
[00:19:02.000 --> 00:19:05.000]  被聖靈充滿大有信心
[00:19:05.000 --> 00:19:08.000]  於是有許多人歸服了祖
[00:19:08.000 --> 00:19:12.000]  在這裏把兩件事連在一起
[00:19:12.000 --> 00:19:16.000]  就是好人和聖靈充滿
[00:19:16.000 --> 00:19:20.000]  聖靈充滿使巴拿巴做個好人
[00:19:20.000 --> 00:19:22.000]  好人就是好的平格
[00:19:22.000 --> 00:19:27.000]  這是聖靈充滿的一個很明顯的果子解出來
[00:19:27.000 --> 00:19:29.000]  這也讓我們想到
[00:19:29.000 --> 00:19:34.000]  加了太書第五章二十五節
[00:19:34.000 --> 00:19:38.000]  二十六節所記載聖靈的果子
[00:19:38.000 --> 00:19:40.000]  是何等的寶貴
[00:19:40.000 --> 00:19:45.000]  這是許多的基督徒非常熟悉的幾節聖經
[00:19:45.000 --> 00:19:48.000]  我再一次把它宣讀出來
[00:19:48.000 --> 00:19:51.000]  聖靈所接的果子就是
[00:19:51.000 --> 00:19:58.000]  仁愛、喜樂、和平、忍耐、恩慈、良善、信使、溫柔、解志
[00:19:58.000 --> 00:20:01.000]  這樣的事沒有律法禁止
[00:20:01.000 --> 00:20:03.000]  犯屬基督耶穌的人
[00:20:03.000 --> 00:20:07.000]  是已經把入體連入體的邪情私慾
[00:20:07.000 --> 00:20:09.000]  統釘在十字架上了
[00:20:09.000 --> 00:20:12.000]  我們若是靠聖靈得生
[00:20:12.000 --> 00:20:15.000]  就當靠聖靈省事
[00:20:15.000 --> 00:20:16.000]  感謝什麼?
[00:20:16.000 --> 00:20:19.000]  聖靈把生命給我們
[00:20:19.000 --> 00:20:21.000]  祂也引導我們省事
[00:20:21.000 --> 00:20:23.000]  我們靠聖靈得生命
[00:20:23.000 --> 00:20:27.000]  也要靠聖靈行做一切的事
[00:20:27.000 --> 00:20:31.000]  包括我們貧格的好表現在內
[00:20:31.000 --> 00:20:34.000]  但願今天所有的基督徒
[00:20:34.000 --> 00:20:37.000]  都能夠這樣的被聖靈充滿
[00:20:37.000 --> 00:20:39.000]  能夠成爲好的人
[00:20:39.000 --> 00:20:41.000]  有高尚貧格的人
[00:20:41.000 --> 00:20:44.000]  能夠在我們所在的地方
[00:20:44.000 --> 00:20:47.000]  無論是家庭中、工作的崗位上
[00:20:47.000 --> 00:20:50.000]  都能夠榮耀主的聖名
[00:20:50.000 --> 00:20:52.000]  彰顯聖靈的作爲
[00:20:52.000 --> 00:20:55.000]  吸引人歸向主
[00:20:55.000 --> 00:20:58.000]  我們已經用了兩次的時間
[00:20:58.000 --> 00:21:03.000]  來查考《詩圖行傳》所記載聖靈的作爲
[00:21:03.000 --> 00:21:06.000]  我們下一次還有一次
[00:21:06.000 --> 00:21:10.000]  要繼續地查考聖靈的作爲
[00:21:10.000 --> 00:21:11.000]  我們要集中在
[00:21:11.000 --> 00:21:14.000]  聖靈充滿這四個字上
[00:21:14.000 --> 00:21:16.000]  在《詩圖行傳》裏面
[00:21:16.000 --> 00:21:19.000]  有十次提到聖靈充滿
[00:21:19.000 --> 00:21:22.000]  我們要把詩處的地方看一看
[00:21:22.000 --> 00:21:24.000]  從其中領會到
[00:21:24.000 --> 00:21:26.000]  聖靈充滿的時候
[00:21:26.000 --> 00:21:29.000]  有什麼果效在信徒的身上
[00:21:29.000 --> 00:21:32.000]  這是我們下一次說要領受的
[00:21:32.000 --> 00:21:34.000]  但願主祝福各位
[00:21:34.000 --> 00:21:38.000]  把主的話刻記在各位的心中
[00:21:38.000 --> 00:21:41.000]  願聖靈與各位同在

