
[00:00:00.000 --> 00:00:04.000]  教會定了今天的主人是福音的主人
[00:02:13.000 --> 00:02:15.000]  為什麼它這麼著名呢
[00:02:15.000 --> 00:02:16.000]  不是因為單單
[00:02:16.000 --> 00:02:18.000]  它那個文字的美麗
[00:02:18.000 --> 00:02:19.000]  不是單單因為
[00:02:19.000 --> 00:02:20.000]  它是一個文學的作品
[00:02:20.000 --> 00:02:22.000]  那種豐富
[00:02:22.000 --> 00:02:23.000]  是因為這篇詩篇
[00:02:23.000 --> 00:02:25.000]  背後寫出了
[00:02:25.000 --> 00:02:27.000]  人生很深刻的體會
[00:02:27.000 --> 00:02:29.000]  我相信你都不會反對
[00:02:29.000 --> 00:02:31.000]  作者大衛在《萬年》裏面
[00:02:31.000 --> 00:02:32.000]  寫這篇詩篇
[00:02:32.000 --> 00:02:34.000]  實在是體驗人生很深刻
[00:02:34.000 --> 00:02:36.000]  然後他問出一個問題
[00:02:36.000 --> 00:02:38.000]  就是一個相信有神的人
[00:02:38.000 --> 00:02:40.000]  和一個沒有神的人
[00:02:40.000 --> 00:02:41.000]  一個有信仰的人
[00:02:41.000 --> 00:02:42.000]  和一個沒有信仰的人
[00:02:42.000 --> 00:02:44.000]  分別在人生裏面
[00:02:44.000 --> 00:02:45.000]  有什麼不同
[00:02:45.000 --> 00:02:47.000]  大衛我相信你都很明白
[00:02:47.000 --> 00:02:49.000]  他自己人生經過了很多
[00:02:49.000 --> 00:02:50.000]  或者和你一樣
[00:02:50.000 --> 00:02:52.000]  有高有低
[00:02:52.000 --> 00:02:53.000]  有得有失
[00:02:53.000 --> 00:02:55.000]  有勝有敗的日子
[00:02:55.000 --> 00:02:58.000]  大衛我們記得他是一個王
[00:02:58.000 --> 00:03:00.000]  但他出生其實是一個很窮的
[00:03:00.000 --> 00:03:02.000]  看養仔
[00:03:02.000 --> 00:03:04.000]  他家裏都不當他有道
[00:03:04.000 --> 00:03:05.000]  找皇帝的時候
[00:03:05.000 --> 00:03:06.000]  在他家裏的時候
[00:03:06.000 --> 00:03:08.000]  他爸爸想想都想不起他
[00:03:08.000 --> 00:03:09.000]  你想想他好幾個遊行
[00:03:09.000 --> 00:03:11.000]  在人生的路上
[00:03:11.000 --> 00:03:13.000]  可能你和他一樣
[00:03:13.000 --> 00:03:15.000]  家裏根本都不當你是什麼
[00:03:15.000 --> 00:03:16.000]  沒有人注意你
[00:03:16.000 --> 00:03:18.000]  不過就是一個偶然的機會
[00:03:18.000 --> 00:03:19.000]  他探望他哥哥
[00:03:19.000 --> 00:03:20.000]  在軍營的時候
[00:03:20.000 --> 00:03:22.000]  打敗了
[00:03:22.000 --> 00:03:24.000]  竟然用他的機智和勇氣
[00:03:24.000 --> 00:03:26.000]  打敗了一個最大的敵人
[00:03:26.000 --> 00:03:27.000]  哥利亞
[00:03:27.000 --> 00:03:29.000]  從此就聲名大噪
[00:03:29.000 --> 00:03:32.000]  一夜成名
[00:03:32.000 --> 00:03:34.000]  一夜成名帶給他什麼呢
[00:03:34.000 --> 00:03:35.000]  帶給他當時的皇帝
[00:03:35.000 --> 00:03:37.000]  對他的妒忌和追殺
[00:03:37.000 --> 00:03:39.000]  平靜的生活就變成了
[00:03:39.000 --> 00:03:41.000]  到處流浪
[00:03:41.000 --> 00:03:44.000]  到處被人追殺
[00:03:44.000 --> 00:03:47.000]  經過了很長的日子
[00:03:47.000 --> 00:03:49.000]  最後他做到皇帝
[00:03:49.000 --> 00:03:50.000]  就算了
[00:03:50.000 --> 00:03:52.000]  而且皇帝做得很好
[00:03:52.000 --> 00:03:54.000]  國勢興盛
[00:03:54.000 --> 00:03:55.000]  錢有權有
[00:03:55.000 --> 00:03:56.000]  在這個時候
[00:03:56.000 --> 00:03:59.000]  人的心是不滿足的
[00:03:59.000 --> 00:04:00.000]  於是他又愛上了
[00:04:00.000 --> 00:04:02.000]  他的大將太太
[00:04:02.000 --> 00:04:03.000]  淫人妻子
[00:04:03.000 --> 00:04:06.000]  最後殺人丈夫
[00:04:06.000 --> 00:04:08.000]  很悲痛的結果
[00:04:08.000 --> 00:04:10.000]  帶來的結果不單是內疚
[00:04:10.000 --> 00:04:11.000]  他的兒子
[00:04:11.000 --> 00:04:12.000]  他最愛的兒子
[00:04:12.000 --> 00:04:13.000]  大兒子
[00:04:13.000 --> 00:04:15.000]  阿沙隆叛變
[00:04:15.000 --> 00:04:17.000]  父子反目成仇
[00:04:17.000 --> 00:04:18.000]  最後他的敵人
[00:04:18.000 --> 00:04:20.000]  就是他自己最親的兒子
[00:04:20.000 --> 00:04:22.000]  最後在一個機會裡
[00:04:22.000 --> 00:04:24.000]  竟然他自己的軍隊
[00:04:24.000 --> 00:04:26.000]  殺了他自己的兒子
[00:04:26.000 --> 00:04:27.000]  這就是他人生那種
[00:04:27.000 --> 00:04:30.000]  令我們唏噓的地方
[00:04:30.000 --> 00:04:32.000]  你有這樣的背景
[00:04:32.000 --> 00:04:33.000]  你明白
[00:04:33.000 --> 00:04:34.000]  你就知道他寫這篇二十三篇
[00:04:34.000 --> 00:04:36.000]  一點都不簡單
[00:04:36.000 --> 00:04:37.000]  在他晚年的時候
[00:04:37.000 --> 00:04:39.000]  他重新去想
[00:04:39.000 --> 00:04:40.000]  究竟一個有信仰的人
[00:04:40.000 --> 00:04:42.000]  有什麼不同的地方
[00:04:42.000 --> 00:04:43.000]  我自己看這篇詩篇
[00:04:43.000 --> 00:04:44.000]  當然有很多的感受
[00:04:44.000 --> 00:04:46.000]  很多的共鳴
[00:04:46.000 --> 00:04:47.000]  我人生都經過最高的時間
[00:04:47.000 --> 00:04:50.000]  也經過很低谷的時間
[00:04:50.000 --> 00:04:51.000]  跟你一樣
[00:04:51.000 --> 00:04:53.000]  我自己在英國
[00:04:53.000 --> 00:04:54.000]  1985年
[00:04:54.000 --> 00:04:55.000]  1984年的時候
[00:04:55.000 --> 00:04:57.000]  拿牛津大學的博士學位
[00:04:57.000 --> 00:04:59.000]  是人生的最高峰
[00:04:59.000 --> 00:05:01.000]  學問 名譽 什麼都有
[00:05:01.000 --> 00:05:03.000]  有一個很好的職業等著我
[00:05:03.000 --> 00:05:04.000]  1985年
[00:05:04.000 --> 00:05:05.000]  一年之後
[00:05:05.000 --> 00:05:07.000]  人生開始走一個很低的低谷
[00:05:07.000 --> 00:05:10.000]  我發覺我在英國出生的女兒
[00:05:10.000 --> 00:05:12.000]  在英國出生的女兒
[00:05:12.000 --> 00:05:14.000]  是一個嚴重弱智的女兒
[00:05:14.000 --> 00:05:15.000]  一年之後我太太發現
[00:05:15.000 --> 00:05:17.000]  患上癌症
[00:05:17.000 --> 00:05:19.000]  痛苦掙扎了兩年之後
[00:05:19.000 --> 00:05:20.000]  兩年之後
[00:05:20.000 --> 00:05:21.000]  在半年之內
[00:05:21.000 --> 00:05:23.000]  我爸爸 我太太
[00:05:23.000 --> 00:05:25.000]  都相繼離開世界
[00:05:25.000 --> 00:05:26.000]  這些日子我都經過
[00:05:26.000 --> 00:05:27.000]  我走過人生
[00:05:27.000 --> 00:05:30.000]  好像詩篇所說的死人的幽谷
[00:05:30.000 --> 00:05:32.000]  所以我看這篇詩篇的時候
[00:05:32.000 --> 00:05:33.000]  特別共鳴
[00:05:33.000 --> 00:05:34.000]  所以這次我想跟你看
[00:05:34.000 --> 00:05:35.000]  這篇詩篇的時候
[00:05:35.000 --> 00:05:37.000]  你不要看一個文學作品
[00:05:37.000 --> 00:05:38.000]  你看一個人生
[00:05:38.000 --> 00:05:39.000]  一個反思
[00:05:39.000 --> 00:05:40.000]  一個信仰的反思
[00:05:40.000 --> 00:05:41.000]  我也會當中
[00:05:41.000 --> 00:05:42.000]  有時候會看一些
[00:05:42.000 --> 00:05:44.000]  我自己個人的人生的體會
[00:05:44.000 --> 00:05:46.000]  這些體會可能有些
[00:05:46.000 --> 00:05:47.000]  基督徒熟悉我的基督徒
[00:05:47.000 --> 00:05:49.000]  可能在某些場合都聽過
[00:05:49.000 --> 00:05:51.000]  不要緊 再聽一次
[00:05:51.000 --> 00:05:53.000]  因為是真的
[00:05:53.000 --> 00:05:55.000]  不能作假
[00:05:55.000 --> 00:05:56.000]  如果我每次都有新的東西說
[00:05:56.000 --> 00:05:57.000]  就騙你的
[00:05:57.000 --> 00:05:58.000]  是真的
[00:05:58.000 --> 00:05:59.000]  對我很深刻的
[00:05:59.000 --> 00:06:00.000]  很珍貴的體會
[00:06:00.000 --> 00:06:03.000]  我也很想跟你再次分享
[00:06:03.000 --> 00:06:04.000]  我們看詩篇23篇
[00:06:04.000 --> 00:06:06.000]  我看見這裡有七樣
[00:06:06.000 --> 00:06:09.000]  七樣人生很深刻
[00:06:09.000 --> 00:06:10.000]  很深刻
[00:06:10.000 --> 00:06:11.000]  也是人心靈裡
[00:06:11.000 --> 00:06:12.000]  其實最想
[00:06:12.000 --> 00:06:13.000]  或者是你
[00:06:13.000 --> 00:06:15.000]  其實是最想追尋的東西
[00:06:15.000 --> 00:06:16.000]  都在信仰裡得到
[00:06:16.000 --> 00:06:18.000]  你說這個信仰是不是珍貴呢
[00:06:18.000 --> 00:06:19.000]  哪七樣東西
[00:06:19.000 --> 00:06:20.000]  第一句
[00:06:20.000 --> 00:06:22.000]  耶和華是我的目者
[00:06:22.000 --> 00:06:25.000]  我必不自缺乏
[00:06:25.000 --> 00:06:27.000]  我必不自缺乏
[00:06:27.000 --> 00:06:28.000]  有了神之後
[00:06:28.000 --> 00:06:30.000]  我就不至於缺乏
[00:06:30.000 --> 00:06:32.000]  這節中文的聖經翻譯得不是特別好
[00:06:32.000 --> 00:06:33.000]  因為原文的意思
[00:06:33.000 --> 00:06:35.000]  英文翻譯得好一點
[00:06:35.000 --> 00:06:38.000]  I shall not want
[00:06:38.000 --> 00:06:39.000]  I shall not want
[00:06:39.000 --> 00:06:41.000]  和我必不自缺乏有些不同
[00:06:41.000 --> 00:06:43.000]  有很大的不同
[00:06:43.000 --> 00:06:44.000]  我必不自缺乏
[00:06:44.000 --> 00:06:45.000]  什麼都有
[00:06:45.000 --> 00:06:46.000]  當然了
[00:06:46.000 --> 00:06:47.000]  如果相信神之後
[00:06:47.000 --> 00:06:48.000]  什麼都有
[00:06:48.000 --> 00:06:49.000]  你要什麼就有什麼
[00:06:49.000 --> 00:06:50.000]  那多大的信仰
[00:06:50.000 --> 00:06:51.000]  不是
[00:06:51.000 --> 00:06:52.000]  人生哪有這樣的
[00:06:52.000 --> 00:06:53.000]  你也看看有沒有這樣的神
[00:06:53.000 --> 00:06:54.000]  沒有的
[00:06:54.000 --> 00:06:55.000]  不是因為神不行
[00:06:55.000 --> 00:06:57.000]  是另外一個不同的意思
[00:06:57.000 --> 00:07:00.000]  I shall not want的意思是
[00:07:00.000 --> 00:07:02.000]  我什麼都不再需要
[00:07:02.000 --> 00:07:04.000]  這句話是發自一個
[00:07:04.000 --> 00:07:07.000]  心裡找到很深滿足感的人
[00:07:07.000 --> 00:07:08.000]  才能夠發出來的說話
[00:07:08.000 --> 00:07:09.000]  滿足
[00:07:09.000 --> 00:07:10.000]  一個很深度的滿足
[00:07:10.000 --> 00:07:11.000]  到一個地步
[00:07:11.000 --> 00:07:12.000]  我其他東西都不需要了
[00:07:12.000 --> 00:07:13.000]  我有了神
[00:07:13.000 --> 00:07:14.000]  我什麼都夠了
[00:07:14.000 --> 00:07:16.000]  很奇怪
[00:07:16.000 --> 00:07:17.000]  一千多年前
[00:07:17.000 --> 00:07:19.000]  哲學家和一個神學家
[00:07:19.000 --> 00:07:20.000]  叫奧古斯丁
[00:07:20.000 --> 00:07:22.000]  在他的懺悔錄裡
[00:07:22.000 --> 00:07:23.000]  說過一句話
[00:07:23.000 --> 00:07:25.000]  用一個祈禱的方式
[00:07:25.000 --> 00:07:26.000]  說過一會兒
[00:07:26.000 --> 00:07:28.000]  當你做我們做人的時候
[00:07:28.000 --> 00:07:29.000]  你在我們每一個人的心靈裡
[00:07:29.000 --> 00:07:31.000]  留下一個空檔
[00:07:31.000 --> 00:07:33.000]  這個空檔除了你自己之外
[00:07:33.000 --> 00:07:35.000]  世間上沒有任何東西
[00:07:35.000 --> 00:07:36.000]  可以真正滿足到它
[00:07:36.000 --> 00:07:37.000]  真的
[00:07:37.000 --> 00:07:38.000]  很有意思
[00:07:38.000 --> 00:07:39.000]  這個空檔
[00:07:39.000 --> 00:07:41.000]  從一個比較形象的角度來說
[00:07:41.000 --> 00:07:43.000]  就好像一個圓球的空位
[00:07:43.000 --> 00:07:45.000]  世間上所有的東西
[00:07:45.000 --> 00:07:46.000]  我們金錢地位
[00:07:46.000 --> 00:07:47.000]  我們的名譽
[00:07:47.000 --> 00:07:48.000]  我們的權利
[00:07:48.000 --> 00:07:50.000]  這些都可以滿足我們的
[00:07:50.000 --> 00:07:51.000]  誰敢說不滿足
[00:07:51.000 --> 00:07:52.000]  滿足
[00:07:52.000 --> 00:07:53.000]  不過不能夠滿足完
[00:07:53.000 --> 00:07:56.000]  就好像有角的一塊一塊的東西一樣
[00:07:56.000 --> 00:07:57.000]  打下去的時候
[00:07:57.000 --> 00:07:59.000]  是有一點充實感
[00:07:59.000 --> 00:08:00.000]  不過總是有些空位
[00:08:00.000 --> 00:08:01.000]  於是很多人就很蠢
[00:08:01.000 --> 00:08:03.000]  以為塞得不夠
[00:08:03.000 --> 00:08:04.000]  再塞再塞
[00:08:04.000 --> 00:08:05.000]  其實有角的
[00:08:05.000 --> 00:08:07.000]  永遠塞不到
[00:08:07.000 --> 00:08:10.000]  填滿一個沒有角的圓的空位
[00:08:10.000 --> 00:08:11.000]  我們的心靈裡
[00:08:11.000 --> 00:08:12.000]  就是在等待這個
[00:08:12.000 --> 00:08:14.000]  真的能夠填滿
[00:08:14.000 --> 00:08:15.000]  直到有一天你發覺
[00:08:15.000 --> 00:08:17.000]  好像我們身邊很多基督徒一樣
[00:08:17.000 --> 00:08:18.000]  直到有一天他發覺
[00:08:18.000 --> 00:08:20.000]  他追尋這裡追尋那裡
[00:08:20.000 --> 00:08:21.000]  找這個找那個
[00:08:21.000 --> 00:08:23.000]  到最後他突然找到神的時候
[00:08:23.000 --> 00:08:24.000]  心裡滿足
[00:08:24.000 --> 00:08:25.000]  所以你看到一些
[00:08:25.000 --> 00:08:26.000]  報道會
[00:08:26.000 --> 00:08:27.000]  你見過的
[00:08:27.000 --> 00:08:28.000]  他信耶穌的時候
[00:08:28.000 --> 00:08:29.000]  他決志信耶穌的時候
[00:08:29.000 --> 00:08:30.000]  他走出台前面
[00:08:30.000 --> 00:08:31.000]  帶著眼淚
[00:08:31.000 --> 00:08:32.000]  大男人帶著眼淚
[00:08:32.000 --> 00:08:33.000]  什麼風浪都沒有經過
[00:08:33.000 --> 00:08:34.000]  都沒有哭的人
[00:08:34.000 --> 00:08:35.000]  突然在那一剎那裡哭
[00:08:35.000 --> 00:08:36.000]  為什麼
[00:08:36.000 --> 00:08:37.000]  不是他感觸
[00:08:37.000 --> 00:08:38.000]  又不是他難過
[00:08:38.000 --> 00:08:39.000]  而是突然間
[00:08:39.000 --> 00:08:41.000]  他說過一生這麼長的日子裡
[00:08:41.000 --> 00:08:42.000]  掙扎了這麼久
[00:08:42.000 --> 00:08:43.000]  終於找到了
[00:08:43.000 --> 00:08:44.000]  找到了
[00:08:44.000 --> 00:08:45.000]  找到他心裡
[00:08:45.000 --> 00:08:47.000]  真正所需要的東西
[00:08:47.000 --> 00:08:49.000]  心裡那種舒暢
[00:08:49.000 --> 00:08:50.000]  和那種平安的感覺
[00:08:50.000 --> 00:08:52.000]  那種卸罪的平安
[00:08:52.000 --> 00:08:53.000]  突然間那一剎那
[00:08:53.000 --> 00:08:54.000]  他的淚就流出來
[00:08:54.000 --> 00:08:55.000]  這個就是一種
[00:08:55.000 --> 00:08:56.000]  沒辦法形容的
[00:08:56.000 --> 00:08:58.000]  I shall not want to say
[00:08:58.000 --> 00:09:00.000]  這是一個深度
[00:09:00.000 --> 00:09:01.000]  最深的滿足
[00:09:01.000 --> 00:09:03.000]  你是不是在找人生的滿足
[00:09:03.000 --> 00:09:04.000]  人生的滿足
[00:09:04.000 --> 00:09:05.000]  有些地方你找過
[00:09:05.000 --> 00:09:06.000]  你知道的
[00:09:06.000 --> 00:09:07.000]  就好像大衛一樣
[00:09:07.000 --> 00:09:08.000]  你看看
[00:09:08.000 --> 00:09:09.000]  他什麼都有了
[00:09:09.000 --> 00:09:10.000]  走到去做到皇帝了
[00:09:10.000 --> 00:09:12.000]  但是人的心的慾望
[00:09:12.000 --> 00:09:14.000]  永遠餵不飽的
[00:09:14.000 --> 00:09:15.000]  你知不知道
[00:09:15.000 --> 00:09:17.000]  慾望沒有東西可以餵飽他的
[00:09:17.000 --> 00:09:20.000]  但是直到我找到神的時候
[00:09:20.000 --> 00:09:21.000]  我心裡就滿足
[00:09:21.000 --> 00:09:23.000]  這個滿足
[00:09:23.000 --> 00:09:24.000]  就好像一直在找
[00:09:24.000 --> 00:09:25.000]  找不到
[00:09:25.000 --> 00:09:26.000]  但最後找到
[00:09:26.000 --> 00:09:27.000]  一個家師
[00:09:27.000 --> 00:09:28.000]  搬屋你也試過
[00:09:28.000 --> 00:09:30.000]  在角落買個櫃
[00:09:30.000 --> 00:09:32.000]  走這間又差一點
[00:09:32.000 --> 00:09:33.000]  量度著位置
[00:09:33.000 --> 00:09:34.000]  最後算了
[00:09:34.000 --> 00:09:36.000]  那間其實也不是太好
[00:09:36.000 --> 00:09:37.000]  又貴
[00:09:37.000 --> 00:09:40.000]  不過算是差不多的位置
[00:09:40.000 --> 00:09:42.000]  誰知道過了兩天
[00:09:42.000 --> 00:09:43.000]  偶然走過一間
[00:09:43.000 --> 00:09:44.000]  看見量度
[00:09:44.000 --> 00:09:45.000]  哇!正好
[00:09:45.000 --> 00:09:47.000]  不用找了
[00:09:47.000 --> 00:09:48.000]  就是這個意思
[00:09:48.000 --> 00:09:49.000]  不用找了
[00:09:49.000 --> 00:09:51.000]  你不要再去找了
[00:09:51.000 --> 00:09:52.000]  在神那裡
[00:09:52.000 --> 00:09:55.000]  你找到你所需要
[00:09:55.000 --> 00:09:57.000]  這是大衛說的第一個意思
[00:09:57.000 --> 00:09:59.000]  深度的滿足
[00:09:59.000 --> 00:10:00.000]  人生的滿足
[00:10:00.000 --> 00:10:01.000]  第二句話
[00:10:01.000 --> 00:10:03.000]  第二個意思
[00:10:03.000 --> 00:10:06.000]  他使我躺在青草地上
[00:10:06.000 --> 00:10:09.000]  令我在可安歇的水邊
[00:10:09.000 --> 00:10:11.000]  可安歇
[00:10:11.000 --> 00:10:13.000]  可安歇的水邊
[00:10:13.000 --> 00:10:16.000]  安歇這個字是Relax
[00:10:16.000 --> 00:10:17.000]  很舒暢
[00:10:17.000 --> 00:10:19.000]  如果剛才我們說滿足感的話
[00:10:19.000 --> 00:10:22.000]  我們在信仰裡找到的安全感
[00:10:22.000 --> 00:10:23.000]  不怕
[00:10:23.000 --> 00:10:25.000]  有些人看聖經的時候
[00:10:25.000 --> 00:10:26.000]  有一點點
[00:10:26.000 --> 00:10:28.000]  不一定錯
[00:10:28.000 --> 00:10:30.000]  但是不看得懂
[00:10:30.000 --> 00:10:31.000]  深刻的意思
[00:10:31.000 --> 00:10:34.000]  他認為為什麼羊可以在這裡
[00:10:34.000 --> 00:10:35.000]  安歇
[00:10:35.000 --> 00:10:36.000]  有安全感
[00:10:36.000 --> 00:10:37.000]  因為有水喝
[00:10:37.000 --> 00:10:38.000]  有草吃
[00:10:38.000 --> 00:10:39.000]  對
[00:10:39.000 --> 00:10:41.000]  不過大衛這個詩人
[00:10:41.000 --> 00:10:43.000]  他自己本身是養羊長大
[00:10:43.000 --> 00:10:44.000]  他最明白
[00:10:44.000 --> 00:10:47.000]  這個不是最重要的安全原因
[00:10:47.000 --> 00:10:49.000]  因為草可以吃完
[00:10:49.000 --> 00:10:50.000]  水可以乾
[00:10:50.000 --> 00:10:51.000]  還有
[00:10:51.000 --> 00:10:52.000]  在巴勒斯坦
[00:10:52.000 --> 00:10:54.000]  突然其來的猛獸
[00:10:54.000 --> 00:10:57.000]  會攻擊那些毫無抵抗能力的羊
[00:10:57.000 --> 00:10:58.000]  例如蛇
[00:10:58.000 --> 00:10:59.000]  獅子
[00:10:59.000 --> 00:11:00.000]  狼
[00:11:00.000 --> 00:11:01.000]  這些我們經常聽到
[00:11:01.000 --> 00:11:02.000]  隨時都會出現
[00:11:02.000 --> 00:11:05.000]  為什麼羊可以完全放鬆
[00:11:05.000 --> 00:11:06.000]  可以安全呢
[00:11:06.000 --> 00:11:08.000]  關鍵就是上面那裡
[00:11:08.000 --> 00:11:10.000]  它們會嚇死我
[00:11:10.000 --> 00:11:12.000]  有牧羊人在
[00:11:12.000 --> 00:11:16.000]  有牧羊人在幫我看著的時候
[00:11:16.000 --> 00:11:17.000]  我才真正有安全
[00:11:17.000 --> 00:11:18.000]  因為牧羊人
[00:11:18.000 --> 00:11:21.000]  牠在我還不知道草會什麼時候乾的時候
[00:11:21.000 --> 00:11:23.000]  牠會帶我去一個新的地方
[00:11:24.000 --> 00:11:28.000]  牧羊人知道有蛇有狼出現的時候
[00:11:28.000 --> 00:11:30.000]  我還沒發現危險的時候
[00:11:30.000 --> 00:11:32.000]  牧羊人已經幫我來抵抗
[00:11:32.000 --> 00:11:33.000]  來保護我
[00:11:33.000 --> 00:11:34.000]  你明白嗎
[00:11:34.000 --> 00:11:35.000]  我不是在說牧羊人
[00:11:35.000 --> 00:11:37.000]  是在說我們人生的牧羊人
[00:11:37.000 --> 00:11:39.000]  有什麼安全感
[00:11:39.000 --> 00:11:40.000]  你可以用手拿著
[00:11:40.000 --> 00:11:41.000]  而永遠保住你
[00:11:41.000 --> 00:11:43.000]  我相信在曾經的日子裡
[00:11:43.000 --> 00:11:44.000]  你都覺得
[00:11:44.000 --> 00:11:45.000]  我找到這份工作就定了
[00:11:45.000 --> 00:11:46.000]  到今天你知道
[00:11:46.000 --> 00:11:48.000]  這份工作帶給你多少痛苦
[00:11:48.000 --> 00:11:49.000]  你很頂
[00:11:49.000 --> 00:11:50.000]  你一點都不頂
[00:11:50.000 --> 00:11:53.000]  我搏到那隻基金我就行了
[00:11:53.000 --> 00:11:56.000]  你每天早上看著那隻基金上上下下
[00:11:56.000 --> 00:11:57.000]  那種緊張
[00:11:57.000 --> 00:11:58.000]  你安定嗎
[00:11:58.000 --> 00:12:00.000]  你很舒服嗎
[00:12:00.000 --> 00:12:01.000]  你很安息嗎
[00:12:01.000 --> 00:12:02.000]  沒有
[00:12:02.000 --> 00:12:03.000]  我很明白
[00:12:03.000 --> 00:12:05.000]  因為我自己是一個很沒有安全感的人
[00:12:05.000 --> 00:12:06.000]  你信不信
[00:12:06.000 --> 00:12:07.000]  認識我
[00:12:07.000 --> 00:12:08.000]  大英姐妹認識我很久
[00:12:08.000 --> 00:12:09.000]  她就知道
[00:12:09.000 --> 00:12:10.000]  有些牧師她也知道
[00:12:10.000 --> 00:12:12.000]  我是一個很沒有安全感的人
[00:12:12.000 --> 00:12:13.000]  那你說
[00:12:13.000 --> 00:12:15.000]  哇 你在台上紙生了
[00:12:15.000 --> 00:12:16.000]  不是的
[00:12:16.000 --> 00:12:20.000]  我自己的人生
[00:12:21.000 --> 00:12:23.000]  在十五十六歲的時候
[00:12:23.000 --> 00:12:24.000]  有一個很大的改變
[00:12:24.000 --> 00:12:26.000]  令我這樣薄又讀書
[00:12:26.000 --> 00:12:28.000]  是因為我自己沒有安全感
[00:12:28.000 --> 00:12:30.000]  那年我十幾歲
