
[00:00:00.000 --> 00:00:02.000]  主我們再次感謝祢
[00:01:37.000 --> 00:01:42.000]  你察覺到聖經很直接將信耶穌
[00:01:42.000 --> 00:01:46.000]  和彼此相愛連在一起
[00:01:46.000 --> 00:01:49.000]  我們很多時候想到彼此相愛
[00:01:49.000 --> 00:01:54.000]  就會感覺好像有點理想化
[00:01:54.000 --> 00:01:57.000]  怎麼可以彼此相愛
[00:01:57.000 --> 00:02:00.000]  但是聖經就在說
[00:02:00.000 --> 00:02:02.000]  我們能夠信耶穌
[00:02:02.000 --> 00:02:05.000]  是因為聖靈在我們心中的工作
[00:02:05.000 --> 00:02:06.000]  聖經所說
[00:02:06.000 --> 00:02:09.000]  如果不是被聖靈感動
[00:02:09.000 --> 00:02:12.000]  沒有一個人能夠稱耶穌為主
[00:02:12.000 --> 00:02:16.000]  同樣你發覺我們能夠彼此相愛
[00:02:16.000 --> 00:02:19.000]  是因為神賜給我們新的生命
[00:02:19.000 --> 00:02:21.000]  重新的生命
[00:02:21.000 --> 00:02:23.000]  也都給我們有能力
[00:02:23.000 --> 00:02:26.000]  能夠去愛
[00:02:26.000 --> 00:02:28.000]  因為聖靈在我們裡面
[00:02:28.000 --> 00:02:32.000]  你和我是可以去愛人的
[00:02:32.000 --> 00:02:35.000]  不是你比別人強一點
[00:02:35.000 --> 00:02:37.000]  而是神在你生命當中
[00:02:37.000 --> 00:02:39.000]  就是這樣來工作
[00:02:39.000 --> 00:02:41.000]  當你讀這段聖經的時候
[00:02:41.000 --> 00:02:43.000]  你發覺聖經一路說的時候
[00:02:43.000 --> 00:02:46.000]  是說出信耶穌和彼此相愛
[00:02:46.000 --> 00:02:48.000]  是一件事來的
[00:02:48.000 --> 00:02:51.000]  大家先看第三章的二十三節
[00:02:51.000 --> 00:02:56.000]  第三章二十三節
[00:02:56.000 --> 00:02:58.000]  聖經就說到
[00:02:58.000 --> 00:03:00.000]  神的命令就是要我們
[00:03:00.000 --> 00:03:03.000]  信他的兒子耶穌基督的名
[00:03:03.000 --> 00:03:08.000]  並且照著他的吩咐彼此相愛
[00:03:08.000 --> 00:03:11.000]  聖經提到神的命令
[00:03:11.000 --> 00:03:14.000]  這個命令原來的意思是一個命令
[00:03:14.000 --> 00:03:16.000]  是一個命令來的
[00:03:16.000 --> 00:03:19.000]  這個命令沒錯有兩部分
[00:03:19.000 --> 00:03:22.000]  但是同時是一個命令
[00:03:22.000 --> 00:03:25.000]  第一就是你和我都經歷過的
[00:03:25.000 --> 00:03:28.000]  我們是信靠耶穌的命
[00:03:28.000 --> 00:03:31.000]  唯有藉著他的命我們得到救恩
[00:03:31.000 --> 00:03:34.000]  沒有任何人可以靠著其他的路徑
[00:03:34.000 --> 00:03:36.000]  可以到神那裡
[00:03:36.000 --> 00:03:38.000]  唯有藉著耶穌基督的聖命
[00:03:38.000 --> 00:03:43.000]  第二你按照他的吩咐彼此相愛
[00:03:43.000 --> 00:03:47.000]  當你領受神給你重生的生命的時候
[00:03:47.000 --> 00:03:49.000]  你留心聖靈在你裡面
[00:03:49.000 --> 00:03:52.000]  一直改變你幫助你
[00:03:52.000 --> 00:03:56.000]  以至你能夠愛人
[00:03:56.000 --> 00:03:58.000]  因此你知道這個命令
[00:03:58.000 --> 00:04:01.000]  是帶著能力的命令
[00:04:01.000 --> 00:04:03.000]  我做不過不行
[00:04:03.000 --> 00:04:05.000]  我沒有力量
[00:04:05.000 --> 00:04:07.000]  但當時已經說到神的命令的時候
[00:04:07.000 --> 00:04:10.000]  是同時表達神的能力
[00:04:10.000 --> 00:04:13.000]  在那種吩咐的過程當中
[00:04:13.000 --> 00:04:15.000]  加在我們生命裡面
[00:04:15.000 --> 00:04:18.000]  以至我們能夠可以遵行他的命令
[00:04:18.000 --> 00:04:22.000]  而關鍵的是我們願意去順從
[00:04:22.000 --> 00:04:24.000]  去聽從
[00:04:24.000 --> 00:04:28.000]  因此領受能力可以行出來
[00:04:28.000 --> 00:04:29.000]  當我們這樣去看回
[00:04:29.000 --> 00:04:32.000]  聖經裡面所說術醫二者的關係的時候
[00:04:32.000 --> 00:04:34.000]  你會看回開始的時候這一段
[00:04:34.000 --> 00:04:35.000]  第十一節
[00:04:35.000 --> 00:04:36.000]  就特別講及到
[00:04:36.000 --> 00:04:38.000]  當我們彼此相愛的時候
[00:04:38.000 --> 00:04:40.000]  神給我們這種吩咐
[00:04:40.000 --> 00:04:42.000]  是叫我們能夠從世界
[00:04:42.000 --> 00:04:44.000]  那種仇殺的狀況
[00:04:44.000 --> 00:04:46.000]  是分別了出來
[00:04:46.000 --> 00:04:48.000]  不單單你信耶穌
[00:04:48.000 --> 00:04:49.000]  從世界分別出來
[00:04:49.000 --> 00:04:53.000]  正因為你領受彼此相愛的生命
[00:04:53.000 --> 00:04:56.000]  你能夠從世界分別出來
[00:04:56.000 --> 00:04:59.000]  所以聖經一開始第十一節就說
[00:04:59.000 --> 00:05:01.000]  我們應當彼此相愛
[00:05:01.000 --> 00:05:05.000]  因為這是你們從起初聽見的訊息
[00:05:05.000 --> 00:05:07.000]  意味著這個訊息
[00:05:07.000 --> 00:05:09.000]  無論在舊約還是新約
[00:05:09.000 --> 00:05:13.000]  神持續不斷地向我們發出來
[00:05:13.000 --> 00:05:16.000]  是不改變的一個訊息
[00:05:16.000 --> 00:05:20.000]  或者說是我們不可以忽視的訊息
[00:05:20.000 --> 00:05:24.000]  是從始到終一直向我們發出來
[00:05:24.000 --> 00:05:26.000]  這個訊息也告訴我們
[00:05:26.000 --> 00:05:28.000]  要從這個世界分別出來
[00:05:28.000 --> 00:05:30.000]  這個世界是怎樣的呢
[00:05:30.000 --> 00:05:32.000]  聖經下面提到有個人
[00:05:32.000 --> 00:05:35.000]  也可以說是這個世界
[00:05:35.000 --> 00:05:38.000]  在人類歷史開始的時候
[00:05:38.000 --> 00:05:40.000]  一個典型
[00:05:40.000 --> 00:05:44.000]  或者說一個原來的模型
[00:05:44.000 --> 00:05:46.000]  因為他所做的事情
[00:05:46.000 --> 00:05:50.000]  正是將人類社會的特徵說出來
[00:05:50.000 --> 00:05:52.000]  他做什麼呢
[00:05:52.000 --> 00:05:54.000]  聖經說不要像該人
[00:05:54.000 --> 00:05:57.000]  他是屬於那惡者的
[00:05:57.000 --> 00:06:00.000]  他又殺了自己的弟弟
[00:06:00.000 --> 00:06:01.000]  為什麼殺他呢
[00:06:01.000 --> 00:06:03.000]  因為他自己的行為是惡的
[00:06:03.000 --> 00:06:07.000]  弟弟的行為是義的
[00:06:07.000 --> 00:06:10.000]  竟然殺了自己的兄弟
[00:06:10.000 --> 00:06:13.000]  但你說什麼原因呢
[00:06:13.000 --> 00:06:16.000]  很多之間的仇恨
[00:06:16.000 --> 00:06:18.000]  沒錯是有仇恨
[00:06:18.000 --> 00:06:21.000]  但這個仇恨的原因是什麼呢
[00:06:21.000 --> 00:06:24.000]  是因為弟兄是良善
[00:06:24.000 --> 00:06:26.000]  自己是惡的
[00:06:26.000 --> 00:06:29.000]  是妒忌他給自己良善
[00:06:29.000 --> 00:06:31.000]  妒忌他給自己好
[00:06:31.000 --> 00:06:34.000]  因此不能夠接納他的存在
[00:06:34.000 --> 00:06:37.000]  仇恨他甚至殺害他
[00:06:37.000 --> 00:06:41.000]  當你看看這裡所講述的情況
[00:06:41.000 --> 00:06:45.000]  妒忌仇恨殺害
[00:06:45.000 --> 00:06:47.000]  這個好像一個工程式
[00:06:47.000 --> 00:06:49.000]  正是描述著這個世界
[00:06:49.000 --> 00:06:52.000]  人類社會裡面常常出現的事情
[00:06:52.000 --> 00:06:55.000]  或者說每一天出現的事情
[00:06:55.000 --> 00:06:57.000]  不一定是仇殺
[00:06:57.000 --> 00:07:00.000]  但背後那種妒忌
[00:07:00.000 --> 00:07:02.000]  那種恨
[00:07:02.000 --> 00:07:04.000]  那種傷害
[00:07:04.000 --> 00:07:07.000]  就是不斷不斷出現
[00:07:07.000 --> 00:07:10.000]  因此這個人其實就是這個世界的
[00:07:10.000 --> 00:07:12.000]  每一天的狀況的
[00:07:12.000 --> 00:07:15.000]  一種特徵的描寫
[00:07:15.000 --> 00:07:17.000]  聖經說在這種情況之下
[00:07:17.000 --> 00:07:19.000]  你們不要像他們
[00:07:19.000 --> 00:07:21.000]  不要學校這個世界
[00:07:21.000 --> 00:07:22.000]  聖經就說
[00:07:22.000 --> 00:07:24.000]  弟兄們世人若恨你們
[00:07:24.000 --> 00:07:26.000]  不要以為稀奇
[00:07:26.000 --> 00:07:28.000]  然後聖經就再講
[00:07:28.000 --> 00:07:31.000]  我們因為愛弟兄
[00:07:31.000 --> 00:07:36.000]  就知道我們已經出死入生了
[00:07:36.000 --> 00:07:41.000]  但他提到生和死之間的分別
[00:07:41.000 --> 00:07:44.000]  沒錯過去我們在這個世界裡面
[00:07:44.000 --> 00:07:49.000]  已經見到仇殺死亡
[00:07:49.000 --> 00:07:51.000]  但主告訴我們知道
[00:07:51.000 --> 00:07:53.000]  我賜給你們生命
[00:07:53.000 --> 00:07:55.000]  你們經歷重生
[00:07:55.000 --> 00:07:59.000]  生命變成是愛的生命
[00:07:59.000 --> 00:08:02.000]  生命改變了
[00:08:02.000 --> 00:08:05.000]  而產生了愛的行動
[00:08:05.000 --> 00:08:07.000]  而這個愛的行動
[00:08:07.000 --> 00:08:10.000]  就證明你已經離開死亡
[00:08:10.000 --> 00:08:13.000]  離開了人類的那種忌恨
[00:08:13.000 --> 00:08:15.000]  那種的仇殺
[00:08:15.000 --> 00:08:16.000]  而聖經就說
[00:08:16.000 --> 00:08:18.000]  他說在這種情況之下
[00:08:18.000 --> 00:08:22.000]  你知道你已經出死入生
[00:08:22.000 --> 00:08:26.000]  你信耶穌領受生命的重生
[00:08:26.000 --> 00:08:28.000]  你離開死亡
[00:08:28.000 --> 00:08:32.000]  但同時你領受神給你彼此相愛的生命
[00:08:32.000 --> 00:08:34.000]  因此你也跟這個世界的
[00:08:34.000 --> 00:08:39.000]  那種仇恨的那種關係分別出來
[00:08:39.000 --> 00:08:42.000]  你同樣是出死入生
[00:08:42.000 --> 00:08:45.000]  透過你自己愛心的生活行為
[00:08:45.000 --> 00:08:48.000]  你證明你已經出死入生
[00:08:48.000 --> 00:08:54.000]  否則聖經說你仍在死中
[00:08:54.000 --> 00:08:57.000]  你說我不知道自己怎樣
[00:08:57.000 --> 00:09:00.000]  我不知道有沒有愛心的行為
[00:09:00.000 --> 00:09:03.000]  頂姐妹當你小心留意
[00:09:03.000 --> 00:09:07.000]  你會察覺到生命有很多的轉變
[00:09:07.000 --> 00:09:09.000]  你會察覺到自己裡面
[00:09:09.000 --> 00:09:12.000]  有一種不同的動力出來
[00:09:12.000 --> 00:09:16.000]  以致你察覺到你能夠去愛
[00:09:16.000 --> 00:09:19.000]  可以跟世界不同
[00:09:19.000 --> 00:09:21.000]  我常常聽到頂姐妹說
[00:09:21.000 --> 00:09:24.000]  她們的一些生長的經歷
[00:09:24.000 --> 00:09:28.000]  她跟她的丈夫關係很惡劣
[00:09:28.000 --> 00:09:31.000]  這麼多年來很仇恨她的丈夫
[00:09:31.000 --> 00:09:34.000]  仇恨自己的丈夫
[00:09:34.000 --> 00:09:37.000]  然後她說當她信主之後
[00:09:37.000 --> 00:09:40.000]  她覺得自己裡面有一個很大的感動
[00:09:40.000 --> 00:09:42.000]  就是她自己這麼差的人
[00:09:42.000 --> 00:09:45.000]  神都愛她 神都拯救她
[00:09:45.000 --> 00:09:47.000]  因此裡面有一個很大的動機
[00:09:47.000 --> 00:09:50.000]  我都應該愛我丈夫
[00:09:50.000 --> 00:09:54.000]  應該接納他過去對我的不適
[00:09:54.000 --> 00:09:57.000]  然後開始感受到自己的改變
[00:09:57.000 --> 00:10:01.000]  同樣她過去有很多的仇恨
[00:10:01.000 --> 00:10:04.000]  那種情緒就會發洩在女兒身上
[00:10:04.000 --> 00:10:07.000]  所以從小女兒都被她打得很厲害
[00:10:07.000 --> 00:10:11.000]  經常被她責備 被她打
[00:10:11.000 --> 00:10:14.000]  在那段時間她開始看到自己
[00:10:14.000 --> 00:10:16.000]  開始有一種反省
[00:10:16.000 --> 00:10:19.000]  覺得為甚麼我要這樣待女兒
[00:10:19.000 --> 00:10:23.000]  然後開始她留意自己有些改變
[00:10:23.000 --> 00:10:26.000]  以前自己經常出去賭錢
[00:10:26.000 --> 00:10:29.000]  但是她說現在可以不賭了
[00:10:29.000 --> 00:10:34.000]  留下的錢開始知道買些禮物送給女兒
[00:10:34.000 --> 00:10:37.000]  有一次女兒突然跟她說
[00:10:37.000 --> 00:10:41.000]  媽媽如果你做信耶穌就好了
[00:10:41.000 --> 00:10:44.000]  媽媽就問她為甚麼你這樣說
[00:10:44.000 --> 00:10:46.000]  如果你做信耶穌
[00:10:46.000 --> 00:10:50.000]  我不用被你打這麼多年
[00:10:50.000 --> 00:10:53.000]  女兒都體會到媽媽的改變
[00:10:53.000 --> 00:10:59.000]  然後很感受到媽媽現在愛護她
[00:10:59.000 --> 00:11:01.000]  很多弟兄姊妹都會經歷到
[00:11:01.000 --> 00:11:05.000]  當你真的信著神給你的生命引導
[00:11:05.000 --> 00:11:07.000]  來生活的時候
[00:11:07.000 --> 00:11:09.000]  不知從何而來的那種愛心
[00:11:09.000 --> 00:11:12.000]  重新從裡面走出來
[00:11:12.000 --> 00:11:15.000]  聖經所說神賜給我們
[00:11:15.000 --> 00:11:17.000]  這種彼得相愛的生命
[00:11:17.000 --> 00:11:21.000]  基本來說不是屬於你的
[00:11:21.000 --> 00:11:24.000]  也不是因為你現在勁錢一點
[00:11:24.000 --> 00:11:28.000]  我有很好的品行來活出來
[00:11:28.000 --> 00:11:32.000]  沒有錯有你自己那種信服努力的心
[00:11:32.000 --> 00:11:35.000]  但是更重要的是因為你裡面
[00:11:35.000 --> 00:11:40.000]  重新去經歷去領受這種改變
[00:11:40.000 --> 00:11:43.000]  然後你會發覺在下面的聖經再說
[00:11:43.000 --> 00:11:45.000]  弟兄姊妹其實我們已經經歷了
[00:11:45.000 --> 00:11:48.000]  神給我們的捨己的愛
[00:11:48.000 --> 00:11:50.000]  不是仇恨
[00:11:50.000 --> 00:11:52.000]  是神給你捨己的愛
[00:11:52.000 --> 00:11:54.000]  所以你讀下面的聖經再看的時候
[00:11:54.000 --> 00:11:57.000]  聖經第十六節
[00:11:57.000 --> 00:12:00.000]  聖經就說主為我們捨命
[00:12:00.000 --> 00:12:03.000]  這樣我們就知道甚麼是愛
[00:12:03.000 --> 00:12:06.000]  我們也應當為弟兄捨命
[00:12:06.000 --> 00:12:10.000]  我們所經歷的不是仇恨
[00:12:10.000 --> 00:12:13.000]  其實上帝也可以對我們有憤怒
[00:12:13.000 --> 00:12:16.000]  因為我們犯罪我們得罪上帝
[00:12:16.000 --> 00:12:17.000]  阮尼上帝
[00:12:17.000 --> 00:12:19.000]  但是我們所領受的反而是
[00:12:19.000 --> 00:12:22.000]  神給我們捨己的愛
[00:12:22.000 --> 00:12:25.000]  你很記得當主耶穌被釘十字架的時候
[00:12:25.000 --> 00:12:30.000]  很多人對他的辱罵對他的傷害
[00:12:30.000 --> 00:12:33.000]  是很深刻
[00:12:33.000 --> 00:12:35.000]  但是當主耶穌在十字架上的時候
[00:12:35.000 --> 00:12:38.000]  你記得他怎麼說
[00:12:38.000 --> 00:12:41.000]  他說父啊赦免他們
[00:12:41.000 --> 00:12:45.000]  因為他們所作的他們不曉得
[00:12:45.000 --> 00:12:47.000]  因此當你領受聖餐的時候
[00:12:47.000 --> 00:12:49.000]  你也會常常想起
[00:12:49.000 --> 00:12:52.000]  今天我領受聖餐
[00:12:52.000 --> 00:12:55.000]  主耶穌被釘十字架為我受死
[00:12:55.000 --> 00:13:00.000]  其實我有份叫耶穌釘十字架
[00:13:00.000 --> 00:13:01.000]  因為你的罪的緣故
[00:13:01.000 --> 00:13:05.000]  主要去承擔你的罪的代價
[00:13:05.000 --> 00:13:08.000]  為你死在十字架上
[00:13:08.000 --> 00:13:10.000]  所以你會記得聖經所說
[00:13:10.000 --> 00:13:11.000]  當我們犯了罪的時候
[00:13:11.000 --> 00:13:14.000]  神已經為我們死
[00:13:14.000 --> 00:13:18.000]  你和我經歷那種捨己的愛
[00:13:18.000 --> 00:13:20.000]  因此主告訴我們
[00:13:20.000 --> 00:13:25.000]  你就去愛你的弟兄
[00:13:25.000 --> 00:13:27.000]  再嚴格來說
[00:13:27.000 --> 00:13:30.000]  不是你很偉大
[00:13:30.000 --> 00:13:32.000]  而是神的捨己的愛
[00:13:32.000 --> 00:13:35.000]  在你的生命當中是你經歷過的
[00:13:35.000 --> 00:13:38.000]  以至你發覺裡面有一種力量
[00:13:38.000 --> 00:13:40.000]  你也可以這樣做
[00:13:40.000 --> 00:13:45.000]  當然我們未必會為弟兄姊妹自己死
[00:13:45.000 --> 00:13:49.000]  神也沒有說要我們愛他們
[00:13:49.000 --> 00:13:52.000]  因此今天你就死了
[00:13:52.000 --> 00:13:56.000]  但是背後真正的信念
[00:13:56.000 --> 00:13:59.000]  那種思想就是
[00:13:59.000 --> 00:14:02.000]  有一些你覺得是很珍貴的事
[00:14:02.000 --> 00:14:04.000]  因為捨己也表示
[00:14:04.000 --> 00:14:07.000]  人將它看為最珍貴的生命
[00:14:07.000 --> 00:14:10.000]  都願意付出來
[00:14:10.000 --> 00:14:13.000]  而你有一些可能你會覺得很珍貴
[00:14:13.000 --> 00:14:15.000]  你又覺得很有價值
[00:14:15.000 --> 00:14:16.000]  因為愛的緣故
[00:14:16.000 --> 00:14:18.000]  因為弟兄姊妹所需要的緣故
[00:14:18.000 --> 00:14:21.000]  你願意擺出來
[00:14:21.000 --> 00:14:22.000]  因此在過程當中
[00:14:22.000 --> 00:14:28.000]  你實踐這種捨己的生命
[00:14:28.000 --> 00:14:29.000]  弟兄姊妹很多時候
[00:14:29.000 --> 00:14:31.000]  分享到他們的經歷的時候
[00:14:31.000 --> 00:14:34.000]  我都很為他們深刻的感恩
[00:14:34.000 --> 00:14:36.000]  早前聽到一位姊妹說
[00:14:36.000 --> 00:14:38.000]  她回到屯契
[00:14:38.000 --> 00:14:40.000]  她慢慢開始認識
[00:14:40.000 --> 00:14:42.000]  因為她是初信的
[00:14:42.000 --> 00:14:45.000]  但是她很想自己每天有靈修
[00:14:45.000 --> 00:14:47.000]  但是不知道怎樣靈修
[00:14:47.000 --> 00:14:49.000]  怎樣讀
[00:14:49.000 --> 00:14:52.000]  是不是從創世記一直讀下去
[00:14:52.000 --> 00:14:53.000]  那些不是很明白
[00:14:53.000 --> 00:14:55.000]  又讀不清楚
[00:14:55.000 --> 00:14:57.000]  讀聖經的時候要怎樣祈禱
[00:14:57.000 --> 00:14:59.000]  有位姊妹知道這樣的情況
[00:14:59.000 --> 00:15:01.000]  跟她說解釋給她知道
[00:15:01.000 --> 00:15:03.000]  教她怎樣靈修
[00:15:03.000 --> 00:15:04.000]  過一段時間她又說
[00:15:04.000 --> 00:15:06.000]  我還是不懂
[00:15:06.000 --> 00:15:09.000]  不知道怎樣讀聖經
[00:15:09.000 --> 00:15:11.000]  然後那位姊妹就告訴她
[00:15:11.000 --> 00:15:13.000]  不如這樣吧
[00:15:13.000 --> 00:15:16.000]  我每天早上跟你一起靈修
[00:15:16.000 --> 00:15:18.000]  她說每天早上嗎
[00:15:18.000 --> 00:15:19.000]  她說是呀
[00:15:19.000 --> 00:15:21.000]  我來你家
[00:15:21.000 --> 00:15:22.000]  家裡不是很方便
[00:15:22.000 --> 00:15:24.000]  不過家裡樓下有公園
[00:15:24.000 --> 00:15:26.000]  他們就約定了
[00:15:26.000 --> 00:15:28.000]  每天早上在家樓下的公園
[00:15:28.000 --> 00:15:31.000]  幫一位姊妹來靈修
[00:15:31.000 --> 00:15:34.000]  這位姊妹明白了
[00:15:34.000 --> 00:15:35.000]  有人帶著她
[00:15:35.000 --> 00:15:37.000]  她真的知道怎樣讀聖經
[00:15:37.000 --> 00:15:38.000]  怎樣祈禱
[00:15:38.000 --> 00:15:41.000]  她自己也開始享受這段時間
[00:15:41.000 --> 00:15:42.000]  過了一段時間之後
[00:15:42.000 --> 00:15:43.000]  她突然間就想
[00:15:43.000 --> 00:15:45.000]  姊妹每天早上來我家
[00:15:45.000 --> 00:15:47.000]  她不知道住哪裡呢
[00:15:47.000 --> 00:15:48.000]  問一問她
[00:15:48.000 --> 00:15:49.000]  她就說
[00:15:49.000 --> 00:15:52.000]  哦,不要緊,我住沙田而已
[00:15:52.000 --> 00:15:55.000]  她從沙田走過來港島區
[00:15:55.000 --> 00:15:58.000]  每天早上就來幫她靈修
[00:15:58.000 --> 00:15:59.000]  然後問她
[00:15:59.000 --> 00:16:01.000]  你去哪裡上班呢
[00:16:01.000 --> 00:16:05.000]  她說我在沙田上班
[00:16:05.000 --> 00:16:07.000]  竟然很遠來到
[00:16:07.000 --> 00:16:11.000]  然後就回到自己家附近上班
[00:16:11.000 --> 00:16:13.000]  在那時候這位姊妹才體會到
[00:16:13.000 --> 00:16:19.000]  對方是付上不少代價
[00:16:19.000 --> 00:16:24.000]  但更加感受到對方對自己的關心和幫助
[00:16:24.000 --> 00:16:27.000]  我們能夠付出
[00:16:27.000 --> 00:16:32.000]  是因為我們經歷了上帝給我們的社稷的恩惠
[00:16:32.000 --> 00:16:33.000]  因此聖經裡面提到
[00:16:33.000 --> 00:16:35.000]  你們去做吧
[00:16:35.000 --> 00:16:37.000]  你們不需要擔心自己做不到
[00:16:37.000 --> 00:16:39.000]  只管去做
[00:16:39.000 --> 00:16:41.000]  但是,你會看到
[00:16:41.000 --> 00:16:43.000]  聖經第十七節說
[00:16:43.000 --> 00:16:48.000]  凡在世上有財物的漢奸弟兄窮乏卻硬著心腸不理
[00:16:48.000 --> 00:16:53.000]  他怎能說他心裡有神的愛呢
[00:16:53.000 --> 00:16:54.000]  聖經特別提到
[00:16:54.000 --> 00:16:56.000]  如果你看到弟兄
[00:16:56.000 --> 00:16:59.000]  這裡說的是一個弟兄
[00:16:59.000 --> 00:17:03.000]  不是一些很抽象的他們
[00:17:03.000 --> 00:17:06.000]  而是一個你看到的弟兄
[00:17:06.000 --> 00:17:12.000]  這裡所見到的不是在街上碰到
[00:17:12.000 --> 00:17:16.000]  而是說你有足夠空間去看見他
[00:17:16.000 --> 00:17:19.000]  因此你認識他的需要
[00:17:19.000 --> 00:17:21.000]  當你認識他的需要的時候
[00:17:21.000 --> 00:17:25.000]  同時你自己是有那個能力
[00:17:25.000 --> 00:17:26.000]  聖經就說
[00:17:26.000 --> 00:17:30.000]  你自己有那種能力去幫助他
[00:17:30.000 --> 00:17:31.000]  在那個時候
[00:17:31.000 --> 00:17:34.000]  你就去愛他
[00:17:34.000 --> 00:17:36.000]  你就去幫助他
[00:17:36.000 --> 00:17:38.000]  回應他的需要
[00:17:38.000 --> 00:17:40.000]  一位教徒
[00:17:40.000 --> 00:17:43.000]  有一次去找一位屬靈的道師
[00:17:43.000 --> 00:17:46.000]  一位多年來幫助別人的
[00:17:46.000 --> 00:17:47.000]  一位屬靈的
[00:17:47.000 --> 00:17:49.000]  一位道人的
[00:17:49.000 --> 00:17:51.000]  一位師父
[00:17:51.000 --> 00:17:54.000]  他說我有一個問題想問你
[00:17:54.000 --> 00:17:56.000]  他說你隨便問
[00:17:56.000 --> 00:17:58.000]  他說我經常都覺得
[00:17:58.000 --> 00:18:00.000]  聖經裡面很重心的
[00:18:00.000 --> 00:18:02.000]  教徒的生命就是去愛人
[00:18:02.000 --> 00:18:04.000]  但我也不太知道
[00:18:04.000 --> 00:18:06.000]  怎樣去實踐愛人
[00:18:06.000 --> 00:18:07.000]  所以你可不可以告訴我
[00:18:07.000 --> 00:18:09.000]  怎樣去實踐去愛人
[00:18:09.000 --> 00:18:13.000]  這位道師聽完之後
[00:18:13.000 --> 00:18:15.000]  停了一會
[00:18:15.000 --> 00:18:17.000]  很慢地說
[00:18:17.000 --> 00:18:21.000]  那你就去愛吧
[00:18:21.000 --> 00:18:22.000]  這位弟兄就覺得
[00:18:22.000 --> 00:18:24.000]  道師不明白他的意思
[00:18:24.000 --> 00:18:29.000]  我想知道怎樣去實踐愛人
[00:18:29.000 --> 00:18:31.000]  道師就說
[00:18:31.000 --> 00:18:35.000]  那你就去愛吧
[00:18:35.000 --> 00:18:37.000]  第三次問
[00:18:37.000 --> 00:18:40.000]  第三次同樣的回答
[00:18:40.000 --> 00:18:43.000]  突然這位弟兄明白
[00:18:43.000 --> 00:18:46.000]  明白到不是什麼技巧
[00:18:46.000 --> 00:18:48.000]  不是什麼策略
[00:18:48.000 --> 00:18:51.000]  而是去行
[00:18:51.000 --> 00:18:53.000]  你就去做出來
[00:18:53.000 --> 00:18:58.000]  你就去嘗試
[00:18:58.000 --> 00:18:59.000]  當我們很多時候
[00:18:59.000 --> 00:19:01.000]  會擔心自己沒什麼愛心
[00:19:01.000 --> 00:19:03.000]  覺得自己幫不到人
[00:19:03.000 --> 00:19:05.000]  但忘記了在我們裡面
[00:19:05.000 --> 00:19:08.000]  其實已經有一個新的生命
[00:19:08.000 --> 00:19:10.000]  上帝已經給我們有能力
[00:19:10.000 --> 00:19:13.000]  可以能夠去愛
[00:19:13.000 --> 00:19:18.000]  重要的是你讓它活出來
