
[00:00:00.000 --> 00:00:03.400]  今個主日已經是第二次我們在四十日生命根生之旅
[00:05:48.440 --> 00:05:51.000]  在被摧毀的時候
[00:05:51.000 --> 00:05:56.040]  肯定這些事件是由一些異教徒
[00:05:56.040 --> 00:06:00.560]  對屬於上帝的人的攻擊的結果
[00:06:00.560 --> 00:06:03.360]  到十九節裡面
[00:06:03.360 --> 00:06:06.840]  耶穌如何提及當有這種情況發生的時候
[00:06:06.840 --> 00:06:08.080]  會是怎樣呢?
[00:06:08.080 --> 00:06:09.720]  第十六至十九節
[00:06:09.720 --> 00:06:10.760]  耶穌這樣說
[00:06:10.760 --> 00:06:13.760]  「那時在猶太的應當逃到山上
[00:06:13.760 --> 00:06:17.560]  在房上的不要怕來拿家裡的東西
[00:06:17.560 --> 00:06:20.720]  在田裡的也不要回去取衣裳
[00:06:20.720 --> 00:06:24.960]  當那些日子懷孕的和奶孩子的又和了」
[00:06:25.640 --> 00:06:30.640]  在這裡可以說耶穌對一群門徒的指示
[00:06:30.640 --> 00:06:32.720]  是相當的具體
[00:06:32.720 --> 00:06:33.960]  也在這裡說
[00:06:33.960 --> 00:06:38.200]  這些攻擊遠超過耶路撒冷城這個地方
[00:06:38.200 --> 00:06:40.480]  當時這些攻擊來到的時候
[00:06:40.480 --> 00:06:44.640]  是遍及猶太全地的百姓
[00:06:44.640 --> 00:06:45.920]  所以提醒
[00:06:45.920 --> 00:06:47.040]  當災難來到的時候
[00:06:47.040 --> 00:06:48.120]  你們應該怎樣做呢?
[00:06:48.120 --> 00:06:49.520]  在這裡耶穌去描述
[00:06:49.520 --> 00:06:51.200]  你們應該逃避
[00:06:51.200 --> 00:06:52.000]  或者逃走
[00:06:52.000 --> 00:06:54.240]  災難來到的時候你們要離開
[00:06:54.240 --> 00:06:55.640]  在這裡的描述
[00:06:55.640 --> 00:06:59.080]  意味著災難性來到
[00:06:59.080 --> 00:07:00.640]  似乎是很急速的
[00:07:00.640 --> 00:07:05.760]  逃亡的人也不要花時間下樓去收拾一些細軟
[00:07:05.760 --> 00:07:09.560]  在屋頂的人盡快逃離
[00:07:09.560 --> 00:07:10.880]  在田間的人
[00:07:10.880 --> 00:07:15.960]  做一些日常的農務工作
[00:07:15.960 --> 00:07:20.480]  但是你也不要沒時間回家去收拾自己的衣服
[00:07:20.480 --> 00:07:27.120]  當懷孕的或者剛有嬰孩出生的婦人來說
[00:07:27.120 --> 00:07:29.120]  這些事情對他們來說
[00:07:29.120 --> 00:07:31.400]  是更加可怕的
[00:07:31.400 --> 00:07:33.200]  在這裡耶穌說
[00:07:33.200 --> 00:07:34.560]  在第二十字說
[00:07:34.560 --> 00:07:36.040]  你們應當祈求
[00:07:36.040 --> 00:07:40.000]  叫你們逃走的時候不要遇見冬天和安息日
[00:07:40.000 --> 00:07:41.360]  在這裡耶穌再說
[00:07:41.360 --> 00:07:43.400]  你們應該繼續去祈禱
[00:07:43.400 --> 00:07:45.400]  上帝這些事來臨的時候
[00:07:45.400 --> 00:07:47.400]  不要等冬天和安息日
[00:07:47.400 --> 00:07:48.120]  是什麼意思呢?
[00:07:48.120 --> 00:07:51.880]  因為在冬天的走難的時候
[00:07:51.880 --> 00:07:53.880]  困難更加大
[00:07:53.880 --> 00:07:55.120]  安息日
[00:07:55.120 --> 00:08:02.040]  如果他們在安息日嚴格執行的過程裡
[00:08:02.040 --> 00:08:03.320]  這些災難來到
[00:08:03.320 --> 00:08:06.360]  對他們來說更加困難
[00:08:06.360 --> 00:08:09.080]  因為在安息日如果去嚴守的話
[00:08:09.080 --> 00:08:10.600]  有很多事情都不能做
[00:08:10.600 --> 00:08:15.120]  也未必有更多的人能夠對他們施予援助
[00:08:15.120 --> 00:08:22.680]  所以耶穌在這裡對他們提出一個事實的陳述
[00:08:22.680 --> 00:08:25.080]  就是說這些災難來到
[00:08:25.080 --> 00:08:26.880]  是相當相當的嚴重
[00:08:26.880 --> 00:08:30.760]  在當中的人要面對相當多的困難
[00:08:30.760 --> 00:08:32.000]  在二十一節裡面
[00:08:32.000 --> 00:08:32.800]  耶穌這麼說
[00:08:32.800 --> 00:08:34.960]  因為那時必有大災難
[00:08:34.960 --> 00:08:37.240]  從世界的起頭直到如今
[00:08:37.240 --> 00:08:38.960]  沒有這樣的災難
[00:08:38.960 --> 00:08:41.400]  後來也必沒有
[00:08:42.080 --> 00:08:46.040]  在逃跑裡或逃難裡
[00:08:46.040 --> 00:08:47.680]  這些災難
[00:08:47.680 --> 00:08:50.840]  人面對的痛苦是相當的大
[00:08:50.840 --> 00:08:53.400]  面對很多殘殺
[00:08:53.400 --> 00:08:55.400]  可能疾病、饑荒
[00:08:55.400 --> 00:08:57.320]  未曾遇到的事情
[00:08:57.320 --> 00:08:58.960]  你都會一一遇到
[00:08:58.960 --> 00:09:01.240]  但是耶穌在二十一節說
[00:09:01.240 --> 00:09:04.920]  他應許不會再有這些大災難
[00:09:04.920 --> 00:09:09.600]  暗示當你們面對真的大災難來到的時候
[00:09:09.600 --> 00:09:13.320]  可能已經指出是末日的大災難
[00:09:13.320 --> 00:09:16.680]  同時耶穌在這裡的一句話
[00:09:16.680 --> 00:09:18.040]  說完之後
[00:09:18.040 --> 00:09:22.200]  他結束了對耶路撒冷這個城的描述
[00:09:22.200 --> 00:09:26.440]  接著在第二十二至二十八節
[00:09:26.440 --> 00:09:28.880]  耶穌再說出
[00:09:28.880 --> 00:09:33.200]  在上文第四至十四節裡面
[00:09:33.200 --> 00:09:39.080]  耶穌提出一個他升天再來之前
[00:09:39.080 --> 00:09:41.560]  會有什麼事情發生呢?
[00:09:41.560 --> 00:09:42.920]  一個籠統的時期
[00:09:42.920 --> 00:09:45.200]  耶穌在這裡
[00:09:45.200 --> 00:09:47.960]  在第十五至二十一節
[00:09:47.960 --> 00:09:49.160]  基本上是說
[00:09:49.160 --> 00:09:50.440]  在這段期間
[00:09:50.440 --> 00:09:52.360]  有一些大災難會發生
[00:09:52.360 --> 00:09:54.640]  而在這段期間裡面
[00:09:54.640 --> 00:09:58.560]  會有什麼情況繼續產生呢?
[00:09:58.560 --> 00:10:00.120]  在這裡
[00:10:00.120 --> 00:10:01.520]  耶穌說出了
[00:10:02.800 --> 00:10:10.160]  在他再來到私人大審判的期間
[00:10:10.160 --> 00:10:15.480]  有很多的戰爭、饑荒、迫害、憎恨和假先知
[00:10:15.480 --> 00:10:17.480]  都會一一地出現
[00:10:17.480 --> 00:10:19.800]  如果不加以制止的時候
[00:10:19.800 --> 00:10:22.520]  沒有人能夠倖免於難
[00:10:22.520 --> 00:10:24.280]  我們可以說
[00:10:24.280 --> 00:10:28.440]  在過去一個世紀裡面
[00:10:28.440 --> 00:10:31.000]  我們發生第一次世界大戰
[00:10:31.000 --> 00:10:32.400]  第二次世界大戰
[00:10:32.400 --> 00:10:36.480]  我們都經歷科技摧毀人類的威脅
[00:10:36.480 --> 00:10:38.080]  我們都看見
[00:10:38.080 --> 00:10:41.720]  在過去有很多的基督徒
[00:10:41.720 --> 00:10:42.800]  在這個世紀裡面
[00:10:42.800 --> 00:10:45.400]  那個殉道者
[00:10:45.400 --> 00:10:49.200]  為了信仰緣故犧牲生命的人數
[00:10:49.200 --> 00:10:52.160]  比過去很多世紀
[00:10:52.160 --> 00:10:57.320]  都可以說有逐漸增多的趨勢
[00:10:57.320 --> 00:11:00.680]  耶穌的預言正逐步地實現
[00:11:00.680 --> 00:11:06.120]  如果這個時代讓它自然地一路發展
[00:11:06.120 --> 00:11:10.960]  人性所產生的罪惡
[00:11:10.960 --> 00:11:12.960]  讓它一路發展的時候
[00:11:12.960 --> 00:11:16.000]  人類的情況會越來越悲慘
[00:11:16.000 --> 00:11:17.480]  但耶穌在這裡說
[00:11:17.480 --> 00:11:20.040]  上帝因為人的緣故
[00:11:20.040 --> 00:11:21.880]  將這些時期
[00:11:21.880 --> 00:11:25.520]  或者將這些災難減少
[00:11:25.520 --> 00:11:30.800]  縮短或者減少這些災難的後果
[00:11:30.800 --> 00:11:32.560]  耶穌說出這句話
[00:11:32.560 --> 00:11:34.320]  是要提醒一群信徒
[00:11:34.320 --> 00:11:39.920]  讓他們不要將焦點放在大災難上
[00:11:39.920 --> 00:11:45.800]  也不要放在預測耶穌何時來的事情上
[00:11:45.800 --> 00:11:49.160]  而是放在上帝的保守上
[00:11:49.160 --> 00:11:51.360]  就算在大災難期間
[00:11:51.360 --> 00:11:56.400]  仍然仰望上帝對人的保守和看顧
[00:11:56.400 --> 00:11:59.000]  重點不是災難那裡
[00:11:59.000 --> 00:12:03.320]  重點也不是耶穌何時會再來的這個時間
[00:12:03.320 --> 00:12:04.520]  而是最重要的
[00:12:04.520 --> 00:12:06.440]  無論在什麼情況裡面
[00:12:06.440 --> 00:12:11.720]  仍然要仰望上帝的介入的保守和保護
[00:12:11.720 --> 00:12:14.960]  在23至25節裡面
[00:12:14.960 --> 00:12:16.240]  耶穌繼續說
[00:12:16.240 --> 00:12:20.200]  在這些大災難的情況裡面
[00:12:20.200 --> 00:12:24.680]  人很多時候都會犯了兩個很大的問題
[00:12:24.680 --> 00:12:25.200]  第一
[00:12:25.200 --> 00:12:29.360]  很容易相信某些人說
[00:12:29.360 --> 00:12:31.280]  在災難裡面我能夠幫助你
[00:12:31.280 --> 00:12:32.560]  我能夠拯救你
[00:12:32.560 --> 00:12:33.760]  你就會跟從
[00:12:33.760 --> 00:12:38.760]  很愚蠢的、很輕易的相信某些假先知的宣稱
[00:12:38.760 --> 00:12:41.680]  也在長期裡面
[00:12:41.680 --> 00:12:44.160]  一些懷疑
[00:12:44.160 --> 00:12:49.400]  當時的信徒也有很多信仰上的疑問
[00:12:49.400 --> 00:12:53.600]  為什麼上帝要讓我們落入這些困難裡面呢?
[00:12:53.600 --> 00:12:58.320]  為什麼上帝的公義不能夠沒有現在的彰顯呢?
[00:12:58.320 --> 00:13:00.640]  長期的懷疑態度
[00:13:00.640 --> 00:13:06.320]  都會影響信徒跟從上帝單純的心
[00:13:06.320 --> 00:13:07.720]  一個障礙
[00:13:07.720 --> 00:13:09.320]  可以說
[00:13:09.320 --> 00:13:11.680]  基督徒的信心
[00:13:11.680 --> 00:13:14.680]  是涉及很認真的、很負責的
[00:13:14.680 --> 00:13:18.640]  就是不相信那些謊言
[00:13:18.640 --> 00:13:22.120]  也不信任那些無名的頂替者
[00:13:22.120 --> 00:13:28.520]  跟隨那些假基督的人
[00:13:28.520 --> 00:13:30.640]  是受著迷惑
[00:13:30.640 --> 00:13:33.240]  受著假先知的迷惑
[00:13:33.240 --> 00:13:36.280]  而離開這個真道去跟從他們
[00:13:36.280 --> 00:13:42.120]  在假基督和假先知一直增多的過程裡面
[00:13:42.120 --> 00:13:46.120]  有很多的人都會受到蒙蔽
[00:13:46.120 --> 00:13:48.200]  可以說無名頂替的人
[00:13:48.200 --> 00:13:50.400]  都會長期的存在
[00:13:50.400 --> 00:13:52.200]  在這裡耶穌說
[00:13:52.200 --> 00:13:53.600]  「躺若可行」
[00:13:53.600 --> 00:13:56.680]  就是說連選民也都迷惑了
[00:13:56.680 --> 00:13:59.120]  在這裡就是說那些的迷惑是很大
[00:13:59.120 --> 00:14:02.720]  無論選民是理解猶太人也好
[00:14:02.720 --> 00:14:06.800]  或者跟從上帝的人的群體
[00:14:06.800 --> 00:14:09.360]  都可能有一部分人
[00:14:09.360 --> 00:14:11.080]  都會去跟從他們
[00:14:11.080 --> 00:14:13.920]  在這裡「躺若可行」的意思
[00:14:13.920 --> 00:14:18.040]  耶穌沒有說這些假先知來到的時候
[00:14:18.040 --> 00:14:20.480]  一群門徒一定會受迷惑
[00:14:20.480 --> 00:14:21.960]  究竟一群門徒
[00:14:21.960 --> 00:14:25.440]  或者一群跟從上帝的人有沒有受到迷惑呢?
[00:14:25.440 --> 00:14:26.360]  耶穌沒有說
[00:14:26.360 --> 00:14:27.720]  沒有說結果
[00:14:27.720 --> 00:14:29.080]  耶穌只是警告
[00:14:29.080 --> 00:14:32.000]  警告一群跟從祂的人
[00:14:32.000 --> 00:14:35.040]  在一個末世裡面
[00:14:35.040 --> 00:14:36.840]  在祂再來的期間
[00:14:36.840 --> 00:14:39.280]  會有很多的假先知
[00:14:39.280 --> 00:14:42.920]  很多的人去宣稱祂是救主
[00:14:42.920 --> 00:14:46.560]  祂就是來拯救你們的那一位救主
[00:14:46.560 --> 00:14:48.560]  有很多人就跟從了他們
[00:14:48.560 --> 00:14:51.120]  耶穌警告一群人
[00:14:51.120 --> 00:14:55.760]  不要去相信這群人所說的一些話
[00:14:55.760 --> 00:14:58.120]  這些人會是怎樣呢?
[00:14:58.120 --> 00:15:03.240]  在26到27節說
[00:15:03.240 --> 00:15:07.440]  「若有人對你們說
[00:15:07.440 --> 00:15:09.440]  看!基督在曠野
[00:15:09.440 --> 00:15:10.640]  你們不要出來
[00:15:10.640 --> 00:15:13.440]  或說看!基督在內屋中
[00:15:13.440 --> 00:15:15.440]  你們不要信」
[00:15:15.440 --> 00:15:19.440]  在這裡說到
[00:15:19.440 --> 00:15:21.440]  如果有人說
[00:15:21.440 --> 00:15:23.440]  耶穌在曠野
[00:15:23.440 --> 00:15:24.440]  你們不要相信
[00:15:24.440 --> 00:15:26.200]  耶穌在屋裡面
[00:15:26.200 --> 00:15:28.200]  你們也不要相信
[00:15:28.200 --> 00:15:29.360]  在這裡
[00:15:29.360 --> 00:15:30.440]  耶穌說
[00:15:30.440 --> 00:15:32.200]  「人子降臨」
[00:15:32.200 --> 00:15:35.680]  跟祂第一次來到是不同的
[00:15:35.680 --> 00:15:36.600]  第一次來
[00:15:36.600 --> 00:15:38.320]  是人去尋找祂
[00:15:38.320 --> 00:15:41.320]  但耶穌第二次來是怎樣呢?
[00:15:41.320 --> 00:15:44.800]  就是每一個人都會知道祂會來到
[00:15:44.800 --> 00:15:48.000]  是不需要其他人去尋找的
[00:15:48.000 --> 00:15:50.240]  接著在27節
[00:15:50.240 --> 00:15:51.760]  耶穌就說
[00:15:51.760 --> 00:15:54.000]  「閃電從東邊發出
[00:15:54.000 --> 00:15:55.600]  直至到西邊
[00:15:55.600 --> 00:15:57.600]  人子降臨也要這樣」
[00:15:57.600 --> 00:15:59.600]  耶穌說祂第二次再來的時候
[00:15:59.600 --> 00:16:03.280]  就好像閃電從地球的一邊
[00:16:03.280 --> 00:16:05.520]  閃到去另一邊的時候
[00:16:05.520 --> 00:16:07.520]  從東到西
[00:16:07.520 --> 00:16:09.120]  這個時候
[00:16:09.120 --> 00:16:11.440]  每一個人都會看得到
[00:16:11.440 --> 00:16:15.320]  每一個地方的人都看得到人子的降臨
[00:16:15.320 --> 00:16:18.040]  所以如果有人說
[00:16:18.040 --> 00:16:22.040]  耶穌已經在哪裡來到了
[00:16:22.040 --> 00:16:23.040]  而你不知道
[00:16:23.040 --> 00:16:24.240]  要人告訴你
[00:16:24.240 --> 00:16:26.240]  這個一定不是真的
[00:16:26.240 --> 00:16:29.200]  接著耶穌再用一個比喻
[00:16:29.200 --> 00:16:30.880]  說出了這個事實
[00:16:30.880 --> 00:16:32.200]  在28節說
[00:16:32.200 --> 00:16:33.600]  「屍首在哪裡?
[00:16:33.600 --> 00:16:35.720]  嬰也罪在那裡」
[00:16:35.720 --> 00:16:37.880]  這個嬰應該是指禿嬰
[00:16:37.880 --> 00:16:42.560]  因為一般的嬰都不會吃動物的屍體
[00:16:42.560 --> 00:16:45.320]  禿嬰專選動物的屍體而去吃
[00:16:45.320 --> 00:16:46.320]  在這裡
[00:16:46.320 --> 00:16:47.520]  耶穌說
[00:16:47.520 --> 00:16:50.120]  可能是一個言語
[00:16:50.120 --> 00:16:54.040]  人類不可能不見到耶穌的降臨
[00:16:54.040 --> 00:16:59.720]  就好像禿嬰不可能不見到動物的屍體一樣
[00:16:59.720 --> 00:17:02.120]  在這裡耶穌聲稱
[00:17:02.120 --> 00:17:08.120]  如果有人跟你宣稱
[00:17:08.120 --> 00:17:11.320]  耶穌已經秘密地降臨在地上
[00:17:11.320 --> 00:17:12.320]  是看不到的
[00:17:12.320 --> 00:17:15.320]  不過我們現在有一個小的群體已經看到了
[00:17:15.320 --> 00:17:16.320]  看到了救主
[00:17:16.320 --> 00:17:19.520]  我們一起去見這個救主吧
[00:17:19.520 --> 00:17:20.520]  耶穌說
[00:17:20.520 --> 00:17:22.720]  不要相信這些人的宣稱
[00:17:22.720 --> 00:17:25.320]  不要受這些人的迷惑
[00:17:25.320 --> 00:17:28.320]  在這裡說到
[00:17:28.320 --> 00:17:29.920]  嬰在哪裡?
[00:17:29.920 --> 00:17:32.520]  屍體就會在哪裡?
[00:17:32.520 --> 00:17:33.320]  他說到
[00:17:33.320 --> 00:17:38.720]  耶穌的降臨就像閃電從天這邊閃到天那邊一樣
[00:17:38.720 --> 00:17:40.320]  每個人都會看到
[00:17:40.320 --> 00:17:42.320]  無可否認
[00:17:42.320 --> 00:17:45.720]  接著在第29節
[00:17:45.720 --> 00:17:46.920]  耶穌繼續說
[00:17:46.920 --> 00:17:50.520]  「那些日子的災難一過去
[00:17:50.520 --> 00:17:52.120]  日頭就變黑了
[00:17:52.120 --> 00:17:53.520]  月亮也不放光
[00:17:53.520 --> 00:17:55.720]  眾星要從天上墜落
[00:17:55.720 --> 00:17:57.720]  天勢都要震動
[00:17:57.720 --> 00:18:00.720]  那時人子的笑頭要顯在天上
[00:18:00.720 --> 00:18:02.920]  地上的萬族都要哀哭
[00:18:02.920 --> 00:18:05.120]  他們要看見人子有能力
[00:18:05.120 --> 00:18:06.720]  有大榮耀
[00:18:06.720 --> 00:18:09.720]  駕駛天上的雲降臨」
[00:18:09.720 --> 00:18:15.120]  在這裡一般的悉經學者都相信
[00:18:15.120 --> 00:18:15.920]  這一段的經文
[00:18:15.920 --> 00:18:20.120]  耶穌不是說到主後七十年的事件
[00:18:20.120 --> 00:18:25.120]  而是指到祂再來最後施行大審判的時候
[00:18:25.120 --> 00:18:29.520]  自然界的改變
[00:18:29.520 --> 00:18:32.520]  在這裡說到
[00:18:32.520 --> 00:18:35.120]  當耶穌再來的時候
[00:18:35.120 --> 00:18:36.120]  日頭變黑了
[00:18:36.120 --> 00:18:37.320]  月亮也不放光
[00:18:37.320 --> 00:18:39.120]  眾星從天上墜落
[00:18:39.120 --> 00:18:42.320]  我們很難想像情況是怎樣
[00:18:42.320 --> 00:18:43.520]  但耶穌說
[00:18:43.520 --> 00:18:46.520]  當時的情況就會是這樣
[00:18:46.520 --> 00:18:48.120]  接著這些笑頭
[00:18:48.120 --> 00:18:49.320]  耶穌在這裡說
[00:18:49.320 --> 00:18:53.120]  人子的笑頭會顯在天上
[00:18:53.120 --> 00:18:55.120]  這裡說到
[00:18:55.120 --> 00:19:00.120]  可以說上帝的角度完全實現在人間
[00:19:00.120 --> 00:19:04.720]  耶穌第二次再臨施行審判來到的時候
[00:19:04.720 --> 00:19:06.120]  在天上
[00:19:06.120 --> 00:19:09.520]  這個雲彩降臨
[00:19:09.520 --> 00:19:11.920]  即駕駛雲去降臨
[00:19:11.920 --> 00:19:13.720]  在這裡說到
[00:19:13.720 --> 00:19:16.120]  當耶穌來到的時候
[00:19:16.120 --> 00:19:19.120]  祂的榮耀是眾人都會看見
[00:19:19.120 --> 00:19:21.520]  駕駛雲降臨
