
[00:00:00.000 --> 00:00:03.880]  今天我們講到《約翰福音》第九章這段經文
[00:02:10.580 --> 00:02:13.940]  就是當你有苦的時候,當你有苦難的時候
[00:02:13.940 --> 00:02:16.180]  是因為你犯了罪
[00:02:16.180 --> 00:02:19.020]  你犯了罪你就會有苦難
[00:02:19.020 --> 00:02:21.980]  所以他們就問了兩個問題
[00:02:21.980 --> 00:02:24.660]  第一,是不是這個人犯了罪呢?
[00:02:24.660 --> 00:02:27.180]  一出生就已經盲了
[00:02:27.180 --> 00:02:29.700]  有什麼機會犯罪呢?
[00:02:29.700 --> 00:02:31.740]  在懷胎的時候你就犯罪了
[00:02:31.740 --> 00:02:34.860]  當時的人就有這樣的想法
[00:02:34.860 --> 00:02:38.940]  有可能他在懷胎的時候就自己犯了罪
[00:02:38.940 --> 00:02:42.060]  另一個就是,如果不是他犯罪,就是他父母犯罪
[00:02:42.060 --> 00:02:45.380]  可能在懷孕的過程裏面,他父母犯了一些罪
[00:02:45.380 --> 00:02:53.260]  可能去一些異教的廟裏面去做一些宗教的儀式
[00:02:53.260 --> 00:02:56.580]  又或者做了一些上帝不喜悅的事
[00:02:56.580 --> 00:03:01.180]  所以他們的罪就淋到他們的孩子身上了
[00:03:01.180 --> 00:03:06.540]  在這裏可以說耶穌沒有否認人間的苦難
[00:03:06.540 --> 00:03:09.300]  有時是會跟罪有關的
[00:03:09.300 --> 00:03:13.860]  耶穌沒有否定,不過耶穌不是說一定是
[00:03:13.860 --> 00:03:17.660]  即是說你面對你的人世間的苦難的時候
[00:03:17.660 --> 00:03:20.020]  就一定是你犯了罪
[00:03:20.020 --> 00:03:22.740]  或者是你的家人犯了罪
[00:03:22.740 --> 00:03:25.900]  所以你會有這樣的遭遇
[00:03:25.900 --> 00:03:28.660]  耶穌在這裏說了另一個情況
[00:03:28.660 --> 00:03:31.860]  耶穌在這裏說,又不是這個人犯了罪
[00:03:31.860 --> 00:03:34.020]  也不是他父母犯了罪
[00:03:34.020 --> 00:03:38.620]  而是要在他身上顯出上帝的作為來
[00:03:38.620 --> 00:03:46.100]  約翰可以說耶穌在這裏肯定這個世界的事其實都可以彰顯上帝的榮耀
[00:03:46.100 --> 00:03:49.060]  接著在第四至第七節,耶穌說完之後
[00:03:49.060 --> 00:03:51.020]  他就說了一段這樣的說話
[00:03:51.020 --> 00:03:56.380]  他就說,趁著白日我們必須做那差我來者的工
[00:03:56.380 --> 00:03:59.700]  黑夜將到,就沒有人能作工了
[00:03:59.700 --> 00:04:02.660]  我在世上的時候是世上的光
[00:04:02.660 --> 00:04:09.500]  耶穌說了者說,就套湯沒在地上,用湯沒和泥,沒在猴子的眼睛上
[00:04:09.500 --> 00:04:12.820]  對他說,你往西羅亞池子裏去洗
[00:04:12.820 --> 00:04:15.300]  西羅亞翻出來,就是逢差宴
[00:04:15.300 --> 00:04:18.100]  他去一洗,回頭就看見了
[00:04:18.100 --> 00:04:21.020]  趁著白日,在這裏是說到耶穌
[00:04:21.020 --> 00:04:24.500]  他還在這裏和那班門徒一起的時候
[00:04:24.500 --> 00:04:29.420]  因為他被釘十字架的時刻就到了
[00:04:29.420 --> 00:04:32.740]  趁著白日還有這個機會和你一起作工
[00:04:32.740 --> 00:04:36.020]  你們就好好一起去作工了
[00:04:36.020 --> 00:04:41.260]  作工是什麼呢?就是要快快的去傳講上帝的教導
[00:04:41.260 --> 00:04:44.860]  讓人從黑暗當中歸向光明
[00:04:44.860 --> 00:04:48.980]  事隔無多了,快快的去作這個工作
[00:04:48.980 --> 00:04:54.580]  在這裏,耶穌兩次經文都相當重要
[00:04:54.580 --> 00:05:00.020]  因為在這裏再引入去下面耶穌的醫治工作
[00:05:00.020 --> 00:05:03.740]  去解釋為什麼耶穌要醫治這個人
[00:05:03.740 --> 00:05:06.340]  這個生來黑眼的人
[00:05:06.340 --> 00:05:09.180]  在這裏去表示,直著神蹟
[00:05:09.180 --> 00:05:12.700]  表示耶穌的身份,祂自己的身份
[00:05:12.700 --> 00:05:18.100]  祂來到就是要讓光明進入黑暗當中
[00:05:18.100 --> 00:05:20.900]  讓人在黑暗裏面得著光明
[00:05:20.900 --> 00:05:26.700]  意思就是在黑暗的權勢裏面得著上帝的拯救
[00:05:26.700 --> 00:05:30.500]  接著第六第七節裏面,耶穌說了這句話之後
[00:05:30.500 --> 00:05:37.900]  接著祂就去將光明賜給這個生來黑眼的人
[00:05:37.900 --> 00:05:44.180]  直著從黑暗看到光明的神蹟
[00:05:44.180 --> 00:05:49.020]  去見到或者表達我們在黑暗的權勢當中
[00:05:49.020 --> 00:05:53.780]  都要去見到上帝所賜給我們光明的生命
[00:05:53.780 --> 00:06:00.100]  耶穌做了一個行動,就是要將唾液和泥合在一起
[00:06:00.100 --> 00:06:04.900]  搓在一起,接著就將這些泥塞在一個人的眼睛上
[00:06:04.900 --> 00:06:08.540]  接著就吩咐他,你去西羅亞辭旨他
[00:06:08.540 --> 00:06:13.860]  他的水一洗,這樣就行了
[00:06:13.860 --> 00:06:18.260]  到這一刻為止,整個過程都是耶穌做主動
[00:06:18.260 --> 00:06:21.220]  就是耶穌主動去到他的面前
[00:06:21.220 --> 00:06:27.180]  耶穌主動用唾沫和泥抹在他的眼睛上
[00:06:27.180 --> 00:06:30.220]  主動叫他做一些行動
[00:06:30.220 --> 00:06:35.820]  接著這個黑暗的赫茲就康復了
[00:06:35.820 --> 00:06:40.340]  他的康復不是因為他的聽話,即是信服
[00:06:40.340 --> 00:06:45.060]  也不是因為西羅亞辭旨有什麼神奇的果效
[00:06:45.060 --> 00:06:50.940]  是因為這個奉差遣來的耶穌治好了他
[00:06:50.940 --> 00:06:54.020]  所以重點是在耶穌的身上
[00:06:54.020 --> 00:07:01.260]  在這個事蹟揭明耶穌的身份和為何去行這個神蹟
[00:07:01.260 --> 00:07:09.700]  接著耶穌就在這個事情的舞台上隱退在後面
[00:07:09.700 --> 00:07:11.660]  接著就發生了什麼事呢?
[00:07:11.660 --> 00:07:16.900]  就在第八至十二節裡面,這個赫茲看到了
[00:07:16.900 --> 00:07:20.100]  接著有其他人的反應是怎樣呢?
[00:07:20.100 --> 00:07:21.580]  第八節這麼說
[00:07:21.580 --> 00:07:25.180]  他的鄰舍和那素上見他是土犯的就說
[00:07:25.180 --> 00:07:28.540]  這不是那從前坐著土犯的人嗎?
[00:07:28.540 --> 00:07:33.020]  有人說是他,又有人說不是,卻是像他
[00:07:33.020 --> 00:07:35.020]  他自己說,是我
[00:07:35.020 --> 00:07:38.460]  他們對他說,你的眼睛是怎樣開的呢?
[00:07:38.460 --> 00:07:41.260]  他回答說,有一個人名叫耶穌
[00:07:41.260 --> 00:07:44.580]  他和來抹我的眼睛,對我說
[00:07:44.580 --> 00:07:48.540]  往西羅亞池子去洗,我去一洗就看見了
[00:07:48.540 --> 00:07:50.660]  他們說,那個人在哪裡?
[00:07:50.660 --> 00:07:53.300]  他說,我不知道
[00:07:53.300 --> 00:07:57.020]  當一個赫茲康復的時候,他看到了
[00:07:57.020 --> 00:07:59.340]  一個大的神蹟
[00:07:59.340 --> 00:08:03.340]  就像我們在將軍澳區,有一個生來黑眼的人
[00:08:03.340 --> 00:08:05.260]  康復了,赫茲看到了
[00:08:05.260 --> 00:08:07.820]  這個當然是將軍澳的大新聞
[00:08:07.820 --> 00:08:11.380]  不單止是將軍澳的大新聞,是整個香港的大新聞
[00:08:11.380 --> 00:08:15.180]  所以有很多人在說,為什麼會有一件事發生呢?
[00:08:15.180 --> 00:08:16.900]  目定口呆,基本上
[00:08:16.900 --> 00:08:20.820]  沒辦法相信一個這樣的人,怎麼可能看得回呢?
[00:08:20.820 --> 00:08:24.100]  所以,接著有些人就去說
[00:08:24.100 --> 00:08:25.980]  不是他,不是那個
[00:08:25.980 --> 00:08:28.820]  這個人不是生來黑眼那個
[00:08:28.820 --> 00:08:31.420]  像他而已,不是他,沒可能的
[00:08:31.420 --> 00:08:34.900]  接著有些人說,明明是他,是他來的
[00:08:34.900 --> 00:08:38.620]  竊竊私語,跟著這個赫茲去聽見
[00:08:38.620 --> 00:08:41.700]  這些人這樣去議論的時候,他就說
[00:08:41.700 --> 00:08:44.340]  是我,就是我
[00:08:44.340 --> 00:08:48.060]  我就是那個生來黑眼在那裡討飯的那個人
[00:08:48.060 --> 00:08:51.620]  現在我能夠看見了
[00:08:51.620 --> 00:08:56.740]  接著,可以說,一個赫茲的表現
[00:08:56.740 --> 00:09:00.340]  和在第五章裡面,耶穌醫好過一個癱子
[00:09:00.340 --> 00:09:02.100]  兩個人很不同
[00:09:02.100 --> 00:09:06.060]  這個赫茲其實都很精明和很機智
[00:09:06.060 --> 00:09:09.740]  我們在後面去看,他怎樣和法利塞人的對話
[00:09:09.740 --> 00:09:11.500]  還有他是一個很勇敢的人
[00:09:11.500 --> 00:09:13.540]  他勇於去見證
[00:09:13.540 --> 00:09:17.460]  耶穌在他身上的這個作為
[00:09:17.460 --> 00:09:21.100]  有人問他,誰醫好你呢?他就將這件事說出來
[00:09:21.100 --> 00:09:24.260]  接著就說,誰醫好你?那個人就是耶穌
[00:09:24.260 --> 00:09:25.540]  那個人叫耶穌
[00:09:25.540 --> 00:09:28.900]  其實,這個赫茲對耶穌的認識都很少
[00:09:28.900 --> 00:09:31.220]  只知道他就是叫耶穌
[00:09:31.220 --> 00:09:35.060]  接著,這班旁觀者就可以說
[00:09:35.060 --> 00:09:37.580]  哇,一個很大的神蹟在這裡發生了
[00:09:37.580 --> 00:09:38.780]  發生什麼事呢?
[00:09:38.780 --> 00:09:42.180]  所以,他們就去問一些宗教領袖的意見
[00:09:42.180 --> 00:09:45.300]  在13至15節裡面這樣說
[00:09:45.300 --> 00:09:49.020]  他們把從前黑眼的人帶到法利塞人那裡
[00:09:49.020 --> 00:09:52.740]  耶穌和黎開他眼睛的日子是安息日
[00:09:52.740 --> 00:09:55.620]  法利塞人也問他是怎樣得看見
[00:09:55.620 --> 00:09:57.460]  赫茲對他們說
[00:09:57.460 --> 00:10:03.020]  他說,他把黎沒在我的眼睛上
[00:10:03.020 --> 00:10:06.100]  我去一說,我去一洗,就看見了
[00:10:06.100 --> 00:10:10.380]  可以說,這個非比尋常的一個神蹟
[00:10:10.380 --> 00:10:12.300]  他們要尋求一個宗教的意見
[00:10:12.300 --> 00:10:13.980]  宗教領袖的意見
[00:10:13.980 --> 00:10:17.940]  在這裡,為什麼不提文士,為什麼不提薩都該人呢?
[00:10:17.940 --> 00:10:22.660]  因為他們在會堂裡面
[00:10:22.660 --> 00:10:26.620]  法利塞人的地位是遠高於薩都該人
[00:10:26.620 --> 00:10:30.940]  所以,法利塞人的地位在這件事來說是更為重要
[00:10:30.940 --> 00:10:33.620]  而且在當時,作為一個文士
[00:10:33.620 --> 00:10:36.140]  文士就是教導聖經的人
[00:10:36.140 --> 00:10:39.420]  這些人多數都是法利塞人
[00:10:39.420 --> 00:10:40.940]  而且可以這麼說
[00:10:40.940 --> 00:10:44.620]  續出會堂的警告都是由當地會堂去發出
[00:10:44.620 --> 00:10:48.700]  所以法利塞人的影響力是相當相當的大
[00:10:48.700 --> 00:10:53.620]  在這裡,約翰首先去提
[00:10:53.620 --> 00:10:57.500]  這個神蹟在哪個日子發生呢?在安西日
[00:10:57.500 --> 00:11:01.820]  在安西日行這個神蹟
[00:11:01.820 --> 00:11:06.380]  當一班法利塞人,他們的焦點
[00:11:06.380 --> 00:11:09.820]  他們不是在這個神蹟
[00:11:09.820 --> 00:11:12.180]  究竟他見到耶穌是什麼身份呢?
[00:11:12.180 --> 00:11:14.300]  他們不是從這個角度去看
[00:11:14.300 --> 00:11:15.460]  他們是從什麼角度呢?
[00:11:15.460 --> 00:11:18.820]  就是說,這件事是怎樣發生的?
[00:11:18.820 --> 00:11:20.660]  在什麼時候發生的?
[00:11:20.660 --> 00:11:23.180]  這個是他們的重點
[00:11:23.180 --> 00:11:26.220]  當有人跟他們說,在安西日發生
[00:11:26.220 --> 00:11:27.420]  很大件事
[00:11:27.420 --> 00:11:31.660]  因為在當時,安西日是不能工作的
[00:11:31.660 --> 00:11:34.340]  大家看到很多規矩,很多傳統
[00:11:34.340 --> 00:11:36.860]  安西日是不可以工作的
[00:11:36.860 --> 00:11:43.460]  最起碼,耶穌犯了安西日的口傳律法
[00:11:43.460 --> 00:11:45.580]  安西日是不是完全什麼都不可以做呢?
[00:11:45.580 --> 00:11:46.740]  也有例外的
[00:11:46.740 --> 00:11:49.340]  在他們的口傳律法裡面
[00:11:49.340 --> 00:11:50.940]  有一些情況是可以做的
[00:11:50.940 --> 00:11:53.580]  如果有一個人病得快要死了
[00:11:53.580 --> 00:11:56.900]  你也可以做些事,為了幫他
[00:11:56.900 --> 00:12:00.620]  但很明顯,這個核子不是
[00:12:00.620 --> 00:12:02.100]  他已經幾十年了
[00:12:02.100 --> 00:12:06.340]  所以你今天不治療,明天治療也行
[00:12:06.340 --> 00:12:08.300]  所以這個不是緊急的
[00:12:08.300 --> 00:12:14.340]  這個不是緊急,很明顯你犯了安西日的規條
[00:12:14.340 --> 00:12:16.260]  但是在法利塞人當中
[00:12:16.260 --> 00:12:17.820]  也有不同的看法
[00:12:17.820 --> 00:12:19.660]  在他們當中有爭論
[00:12:19.660 --> 00:12:21.420]  在十六、十七節這樣說
[00:12:21.420 --> 00:12:23.020]  法利塞人中有的說
[00:12:23.020 --> 00:12:26.420]  這個人不是從神來的,因為他不守安西日
[00:12:26.420 --> 00:12:29.860]  又有人說,一個罪人怎能行這樣的神蹟呢?
[00:12:29.860 --> 00:12:32.260]  他們就起了紛爭
[00:12:32.260 --> 00:12:33.660]  他們又對核子說
[00:12:33.660 --> 00:12:35.740]  他既然開了你的眼睛
[00:12:35.740 --> 00:12:37.940]  你說他是怎樣的人呢?
[00:12:37.940 --> 00:12:40.420]  他說,事過先知
[00:12:40.420 --> 00:12:44.980]  這班法利塞人可以說是為了耶穌起了爭論
[00:12:44.980 --> 00:12:47.060]  他們的意見不一致
[00:12:47.060 --> 00:12:50.860]  有些人會將焦點放在他犯了安西日
[00:12:50.860 --> 00:12:53.020]  所以他一定不是從神來的
[00:12:53.020 --> 00:12:58.260]  如果這班人對安西日的解釋是對的話
[00:12:58.260 --> 00:13:00.740]  的確耶穌是犯了安西日
[00:13:00.740 --> 00:13:04.260]  耶穌也犯了上帝的規條
[00:13:04.260 --> 00:13:07.220]  所以他不可能是上帝派來的
[00:13:07.220 --> 00:13:09.260]  但另一些人就會說
[00:13:09.260 --> 00:13:12.860]  一個罪人怎能行這麼大的神蹟呢?
[00:13:12.860 --> 00:13:14.060]  聽都沒聽過
[00:13:14.060 --> 00:13:17.860]  但現在看到一個生來盲的人
[00:13:17.860 --> 00:13:21.140]  現在竟然可以看得見
[00:13:21.140 --> 00:13:27.660]  可以說在一班人當中
[00:13:27.660 --> 00:13:29.660]  他們沒有一個共識
[00:13:29.660 --> 00:13:32.260]  在四方書裏
[00:13:32.260 --> 00:13:35.660]  其實很多人去問耶穌行過神蹟
[00:13:35.660 --> 00:13:37.460]  請求耶穌行過神蹟
[00:13:37.460 --> 00:13:39.780]  其實基本上都被耶穌責備的
[00:13:39.780 --> 00:13:46.660]  但如果一個人有神蹟沒神蹟
[00:13:46.660 --> 00:13:48.260]  發生什麼事都好
[00:13:48.260 --> 00:13:50.660]  他都不會想跟從上帝
[00:13:50.660 --> 00:13:52.660]  不會引發任何的信心
[00:13:52.660 --> 00:13:54.660]  又或者有一班人
[00:13:54.660 --> 00:13:59.060]  他們見到神蹟而引發了他們對上帝的信心
[00:13:59.060 --> 00:14:02.060]  在耶穌的角度裏
[00:14:02.060 --> 00:14:06.860]  比前者更加可取
[00:14:06.860 --> 00:14:09.460]  當你見到神蹟引發了你的信心
[00:14:09.460 --> 00:14:14.460]  最起碼你能夠有個心去跟從上帝
[00:14:14.460 --> 00:14:18.660]  如果第一班人的論據是對的話
[00:14:18.660 --> 00:14:20.660]  他們的解釋是對的話
[00:14:20.660 --> 00:14:23.660]  他們的論點是很強的
[00:14:23.660 --> 00:14:26.860]  即是說如果一個人真的犯了安息日
[00:14:26.860 --> 00:14:30.460]  一個連上帝的誡命都不守的人
[00:14:30.460 --> 00:14:33.060]  他怎可能是來自上帝呢?
[00:14:33.060 --> 00:14:35.260]  但在這裏很明顯
[00:14:35.260 --> 00:14:37.460]  他們對安息日的理解是錯的
[00:14:37.460 --> 00:14:39.260]  耶穌指出他們是錯的
[00:14:39.260 --> 00:14:41.060]  亦都約翰在這裏表達
[00:14:41.060 --> 00:14:45.260]  他們對安息日的理解是一個嚴重的錯誤
[00:14:45.260 --> 00:14:48.460]  他們拿不到共識的時候
[00:14:48.460 --> 00:14:52.860]  接著將焦點放在這個生來黑眼的人
[00:14:52.860 --> 00:14:54.860]  就說那你說他是誰呢?
[00:14:54.860 --> 00:14:59.060]  接著這個核子
[00:14:59.060 --> 00:15:01.060]  現在看得見
[00:15:01.060 --> 00:15:03.060]  亦都大家可以想像
[00:15:03.060 --> 00:15:05.060]  他對猶太人的規矩
[00:15:05.060 --> 00:15:07.860]  傳統應該理解都是很有限
[00:15:07.860 --> 00:15:09.860]  他對耶穌亦都沒什麼認識
[00:15:09.860 --> 00:15:11.860]  不過他就知道
[00:15:11.860 --> 00:15:16.860]  他就知道誰讓他能夠從盲的當中看得見
[00:15:16.860 --> 00:15:20.660]  所以他知道經歷自己這個神蹟
[00:15:20.660 --> 00:15:25.260]  所以他就說這個應該耶穌就是一個先知
[00:15:25.260 --> 00:15:29.260]  他在這裏看見這個核子
[00:15:29.260 --> 00:15:32.260]  可以說越來越認識耶穌
[00:15:32.260 --> 00:15:34.260]  他一開始就說
[00:15:34.260 --> 00:15:37.060]  誰治好你的?那個耶穌
[00:15:37.060 --> 00:15:39.260]  接著在法利賽問他的時候
[00:15:39.260 --> 00:15:41.260]  他說他應該是一個先知
[00:15:41.260 --> 00:15:43.260]  接著在這章的結尾
[00:15:43.260 --> 00:15:46.660]  就說到耶穌再和他見面的時候
[00:15:46.660 --> 00:15:50.260]  他再承認耶穌就是上帝的兒子
[00:15:50.260 --> 00:15:54.260]  一路一路對耶穌的認識更加清楚
[00:15:54.260 --> 00:15:56.260]  在這章的聖經裏面
[00:15:56.260 --> 00:15:57.260]  另一面就是
[00:15:57.260 --> 00:15:59.260]  這班法利賽人
[00:15:59.260 --> 00:16:01.660]  一路一路的看不見耶穌
[00:16:01.660 --> 00:16:05.060]  或者一路一路的麻木下去
[00:16:05.060 --> 00:16:07.860]  越來越看不見耶穌是哪一個
[00:16:07.860 --> 00:16:12.060]  接著這個核子這樣回答的時候
[00:16:12.060 --> 00:16:15.060]  這個答案不是法利賽人所滿意
[00:16:15.060 --> 00:16:18.060]  所以他們再從一個法律的角度
[00:16:18.060 --> 00:16:20.460]  如果從法庭裏面去證明一下
[00:16:20.460 --> 00:16:23.460]  你說你是生來核眼的,是不是的?
[00:16:23.460 --> 00:16:24.460]  要證明的
[00:16:24.460 --> 00:16:26.060]  每一樣東西都要證明
[00:16:26.060 --> 00:16:27.860]  所以最好的證明是什麼呢?
[00:16:27.860 --> 00:16:29.860]  就是找他的父母來
[00:16:29.860 --> 00:16:33.260]  所以在18至23節就說到
[00:16:33.260 --> 00:16:36.860]  這班法利賽人怎樣審問他的父母
[00:16:36.860 --> 00:16:37.860]  18節裏說
[00:16:37.860 --> 00:16:40.260]  猶太人不信他從前是核眼的
[00:16:40.260 --> 00:16:42.660]  後來能看見的
[00:16:42.660 --> 00:16:44.660]  等到叫了他的父母來
[00:16:44.660 --> 00:16:45.660]  問他們說
[00:16:45.660 --> 00:16:47.460]  這是你們的兒子嗎?
[00:16:47.460 --> 00:16:49.660]  你們說他生來是核眼的
[00:16:49.660 --> 00:16:52.860]  如今怎能看見呢?
[00:16:52.860 --> 00:16:54.860]  在這裏可以說
[00:16:54.860 --> 00:16:57.060]  這班法利賽人想著
[00:16:57.060 --> 00:16:59.060]  淪陷可能認錯人
[00:16:59.060 --> 00:17:01.060]  這班人認錯人的
[00:17:01.060 --> 00:17:04.260]  又怎能說這個一定是認錯人呢?
[00:17:04.260 --> 00:17:06.260]  但是生他的父母
[00:17:06.260 --> 00:17:07.860]  沒理由認錯人
[00:17:07.860 --> 00:17:10.260]  所以生他的父母就知道
[00:17:10.260 --> 00:17:13.460]  他生下來的狀態究竟是怎樣
[00:17:13.460 --> 00:17:14.460]  亦都去問
[00:17:14.460 --> 00:17:16.060]  如果去問他的父母
[00:17:16.060 --> 00:17:18.060]  如果你說
[00:17:18.060 --> 00:17:19.260]  這個是你的兒子
[00:17:19.260 --> 00:17:21.660]  這個生來是核眼的
[00:17:21.660 --> 00:17:22.660]  為何現在康復了
[00:17:22.660 --> 00:17:24.060]  你給我一個理由
[00:17:24.060 --> 00:17:26.060]  你給我一個解釋
[00:17:26.060 --> 00:17:28.460]  其實法利賽人就是希望
[00:17:28.460 --> 00:17:31.460]  藉著這個方向
[00:17:31.460 --> 00:17:35.660]  去作一個判斷
[00:17:35.660 --> 00:17:37.860]  去否定耶穌的身份
[00:17:37.860 --> 00:17:39.860]  接著在20至23節
[00:17:39.860 --> 00:17:42.060]  接著那些父母怎樣回答呢?
[00:17:42.060 --> 00:17:43.660]  20節這樣說
[00:17:43.660 --> 00:17:45.060]  他父母回答說
[00:17:45.060 --> 00:17:46.460]  他是我們的兒子
[00:17:46.460 --> 00:17:47.660]  生來是核眼的人
[00:17:47.660 --> 00:17:48.860]  這個是我們知道的
[00:17:48.860 --> 00:17:51.260]  至於他如今怎樣能看見
[00:17:51.260 --> 00:17:52.660]  我們卻不知道
[00:17:52.660 --> 00:17:54.260]  是誰開了他的眼睛
[00:17:54.260 --> 00:17:55.460]  我們都不知道
[00:17:55.460 --> 00:17:56.460]  他已經成為人了
[00:17:56.460 --> 00:17:57.660]  你去問他
[00:17:57.660 --> 00:18:00.460]  他自己必能夠去說
[00:18:00.460 --> 00:18:01.460]  接著
[00:18:01.460 --> 00:18:03.060]  其實22、23節繼續說
[00:18:03.060 --> 00:18:05.860]  為何他的父母會說出這樣的話
[00:18:05.860 --> 00:18:07.860]  是因為22、23節說
[00:18:07.860 --> 00:18:10.460]  他父母說是怕猶太人
[00:18:10.460 --> 00:18:13.260]  因為猶太人已經商議定了
[00:18:13.260 --> 00:18:15.260]  若有認耶穌是基督的
[00:18:15.260 --> 00:18:17.460]  要把他趕出會堂
[00:18:17.460 --> 00:18:19.460]  因此他父母說
[00:18:19.460 --> 00:18:21.060]  他已經成了人
[00:18:21.060 --> 00:18:22.660]  你們問他吧
[00:18:22.660 --> 00:18:23.460]  在這裡
[00:18:23.460 --> 00:18:26.660]  他們父母為何敢回答呢?
[00:18:26.660 --> 00:18:28.860]  其實這是很精明的答法
[00:18:28.860 --> 00:18:31.260]  即是兩個事實的陳述
[00:18:31.260 --> 00:18:32.260]  這是不是你的兒子?
[00:18:32.260 --> 00:18:33.260]  是
[00:18:33.260 --> 00:18:34.460]  這是事實
[00:18:34.460 --> 00:18:35.060]  第二
[00:18:35.060 --> 00:18:36.260]  他一生出來是核眼的
[00:18:36.260 --> 00:18:36.860]  是嗎?
[00:18:36.860 --> 00:18:37.860]  是
[00:18:37.860 --> 00:18:39.260]  這也是事實
[00:18:39.260 --> 00:18:40.660]  接著問第三個問題
[00:18:40.660 --> 00:18:43.460]  他為何現在能看見呢?
[00:18:43.460 --> 00:18:46.460]  如果這個父母再回答下去
[00:18:46.460 --> 00:18:49.260]  他們就會有問題了
[00:18:49.260 --> 00:18:50.660]  因為在後面已經說了
[00:18:50.660 --> 00:18:51.460]  他們知道
[00:18:51.460 --> 00:18:52.860]  因為這班法利索人說
[00:18:52.860 --> 00:18:54.860]  誰認耶穌是基督
[00:18:54.860 --> 00:18:58.660]  耶穌就是上帝派來的那個救主
[00:18:58.660 --> 00:19:02.660]  這個人就要被扔出會堂
[00:19:02.660 --> 00:19:04.460]  當時被扔出會堂
[00:19:04.460 --> 00:19:05.660]  即是不讓回會堂
[00:19:05.660 --> 00:19:07.460]  跟我們今天的理解很不同
[00:19:07.460 --> 00:19:08.860]  如果今天我們有人說
[00:19:08.860 --> 00:19:11.060]  你不可以回宣內堂
[00:19:11.060 --> 00:19:11.860]  不回宣內堂
[00:19:11.860 --> 00:19:13.260]  我有什麼堂?
[00:19:13.260 --> 00:19:14.260]  有很多堂
[00:19:14.260 --> 00:19:15.660]  所以我回另一間教會
[00:19:15.660 --> 00:19:17.060]  再不然有些人可能說
[00:19:17.060 --> 00:19:18.660]  我不回教會又怎樣?
[00:19:18.660 --> 00:19:19.860]  又有什麼所謂呢?
[00:19:19.860 --> 00:19:21.660]  可能我們這樣想也未定
[00:19:21.660 --> 00:19:22.460]  不過當然
[00:19:22.460 --> 00:19:24.060]  能夠回教會敬拜
[00:19:24.060 --> 00:19:25.660]  是一個很大的福氣
[00:19:25.660 --> 00:19:26.860]  在當時的人
[00:19:26.860 --> 00:19:29.260]  如果不可以進去會堂
[00:19:29.260 --> 00:19:30.660]  是什麼意思呢?
[00:19:30.660 --> 00:19:33.060]  你不是我們一族的人
