
[00:00:00.000 --> 00:00:08.000]  兄子們們,我們要再一次藉著主的話語來與神面對面
[00:10:53.000 --> 00:10:55.000]  或者自己的名堂
[00:10:55.000 --> 00:10:57.000]  自己的寒頭
[00:10:57.000 --> 00:11:03.000]  我們看保羅在迦太書信裡面怎麼樣講
[00:11:03.000 --> 00:11:09.000]  我們看第二章第六節
[00:11:09.000 --> 00:11:11.000]  至於那些有名望的人
[00:11:11.000 --> 00:11:13.000]  不論他是何等人
[00:11:13.000 --> 00:11:16.000]  都與我無干
[00:11:16.000 --> 00:11:19.000]  神不以外貌取人
[00:11:19.000 --> 00:11:24.000]  那些有名望的並沒有加徵我什麼
[00:11:24.000 --> 00:11:33.000]  在這裡保羅赤裸裸地將他的標準擺出來
[00:11:33.000 --> 00:11:38.000]  他的寒頭不是外貌的寒頭
[00:11:38.000 --> 00:11:42.000]  不是名望的寒頭
[00:11:42.000 --> 00:11:45.000]  那是在神的面前
[00:11:45.000 --> 00:11:47.000]  神不看外貌
[00:11:47.000 --> 00:11:48.000]  只看內心
[00:11:48.000 --> 00:11:50.000]  內心裡面有資格
[00:11:50.000 --> 00:11:54.000]  內心裡面有神給的寒頭
[00:11:54.000 --> 00:12:03.000]  所以他不追求任何有名望的人能夠嫁給他什麼
[00:12:03.000 --> 00:12:06.000]  所以他的credentials
[00:12:06.000 --> 00:12:09.000]  不是表面的
[00:12:09.000 --> 00:12:12.000]  不是一般的人所注意的
[00:12:12.000 --> 00:12:18.000]  那是神給他真正的使徒的credentials
[00:12:18.000 --> 00:12:20.000]  這是他要的
[00:12:20.000 --> 00:12:22.000]  使徒的知分
[00:12:22.000 --> 00:12:24.000]  從神那裡來的證明
[00:12:24.000 --> 00:12:27.000]  這是他寶貴
[00:12:27.000 --> 00:12:30.000]  他在迦太書做了一些總結
[00:12:30.000 --> 00:12:32.000]  非常的寶貴
[00:12:32.000 --> 00:12:37.000]  我們看第六章第三節
[00:12:37.000 --> 00:12:40.000]  這是第一句總結的話
[00:12:40.000 --> 00:12:44.000]  人若無由自己還疑未有
[00:12:44.000 --> 00:12:46.000]  就是自欺了
[00:12:46.000 --> 00:12:48.000]  事實上沒有
[00:12:48.000 --> 00:12:51.000]  卻自疑未有
[00:12:51.000 --> 00:12:53.000]  這就是自欺或自欺
[00:12:53.000 --> 00:12:55.000]  表面有的
[00:12:55.000 --> 00:13:01.000]  有很多人慢慢慢慢慢慢因為表面的有是某一種的有
[00:13:01.000 --> 00:13:06.000]  習慣了這種有就疑為自己真有了
[00:13:06.000 --> 00:13:10.000]  欺了人也欺紅了自己
[00:13:10.000 --> 00:13:13.000]  欺人欺己
[00:13:13.000 --> 00:13:17.000]  人有很大的本領會欺騙自己
[00:13:17.000 --> 00:13:20.000]  有人說真理是什麼
[00:13:20.000 --> 00:13:25.000]  就是謊話講得多了人相信的時候就成了真理
[00:13:25.000 --> 00:13:28.000]  是很大的諷刺
[00:13:28.000 --> 00:13:30.000]  人的真理不是這樣
[00:13:30.000 --> 00:13:32.000]  人間的真理是這樣
[00:13:32.000 --> 00:13:35.000]  真是這樣
[00:13:35.000 --> 00:13:39.000]  有的真理在哲學上講來講去
[00:13:39.000 --> 00:13:45.000]  很多的人就接受了它做真理
[00:13:45.000 --> 00:13:49.000]  其實真是像
[00:13:49.000 --> 00:13:51.000]  這是錄第二章所說的
[00:13:51.000 --> 00:13:55.000]  撒旦的深奧之理
[00:13:55.000 --> 00:13:58.000]  撒旦很會講哲學
[00:13:58.000 --> 00:14:01.000]  撒旦很會講理學
[00:14:01.000 --> 00:14:05.000]  撒旦有很高的理論很深的理論
[00:14:05.000 --> 00:14:10.000]  但是神的話把它叫做撒旦的深奧之理
[00:14:10.000 --> 00:14:14.000]  所以單單表面上深奧沒有用
[00:14:14.000 --> 00:14:18.000]  必須是生命的真理
[00:14:18.000 --> 00:14:23.000]  是從神來從基督來從聖靈來
[00:14:23.000 --> 00:14:27.000]  人若無有自己還疑為有
[00:14:27.000 --> 00:14:29.000]  這就是表面化
[00:14:29.000 --> 00:14:32.000]  這個人是自欺的
[00:14:32.000 --> 00:14:36.000]  我們再看一個結論
[00:14:36.000 --> 00:14:40.000]  六章十八節最後的一句話
[00:14:40.000 --> 00:14:42.000]  在加勒太書裡面
[00:14:42.000 --> 00:14:44.000]  全書的總結
[00:14:44.000 --> 00:14:46.000]  包羅怎麼說
[00:14:46.000 --> 00:14:47.000]  弟兄們
[00:14:47.000 --> 00:14:50.000]  願我主耶穌基督的恩
[00:14:50.000 --> 00:14:54.000]  常在你們心裡
[00:14:54.000 --> 00:14:57.000]  願耶穌基督的恩
[00:14:57.000 --> 00:15:00.000]  常在你們心裡
[00:15:00.000 --> 00:15:02.000]  心裡的恩
[00:15:02.000 --> 00:15:05.000]  裡面內在的恩
[00:15:05.000 --> 00:15:07.000]  阿們
[00:15:07.000 --> 00:15:10.000]  我們都會說阿們
[00:15:10.000 --> 00:15:13.000]  我們都要說阿們
[00:15:13.000 --> 00:15:16.000]  這是我們願意接受
[00:15:16.000 --> 00:15:19.000]  好這是加勒太書
[00:15:19.000 --> 00:15:22.000]  好像是講神學
[00:15:22.000 --> 00:15:24.000]  教義
[00:15:24.000 --> 00:15:27.000]  基本的信仰的一卷書
[00:15:27.000 --> 00:15:30.000]  但是在裡面卻是
[00:15:30.000 --> 00:15:33.000]  把內在化的精益
[00:15:33.000 --> 00:15:35.000]  告訴我們
[00:15:35.000 --> 00:15:38.000]  讓我們在我們信仰的一些基本的東西上
[00:15:38.000 --> 00:15:41.000]  深深的了解
[00:15:41.000 --> 00:15:44.000]  內在的意義
[00:15:44.000 --> 00:15:46.000]  現在我們來到
[00:15:46.000 --> 00:15:50.000]  加勒太書裡面說的最深的生命
[00:15:50.000 --> 00:15:53.000]  在我們的講義裡面
[00:15:53.000 --> 00:15:56.000]  二章二十節
[00:15:56.000 --> 00:15:59.000]  我相信我們都同意
[00:15:59.000 --> 00:16:01.000]  我們在座的眾弟兄姊妹
[00:16:01.000 --> 00:16:03.000]  眾同工都同意
[00:16:03.000 --> 00:16:05.000]  就是
[00:16:05.000 --> 00:16:07.000]  與基督聯合的生命
[00:16:07.000 --> 00:16:10.000]  與基督合而為一的生命
[00:16:10.000 --> 00:16:13.000]  是最深的生命
[00:16:13.000 --> 00:16:16.000]  二章二十節
[00:16:16.000 --> 00:16:20.000]  我已經與基督同定誓的講
[00:16:20.000 --> 00:16:23.000]  現在活著的不再是我
[00:16:23.000 --> 00:16:25.000]  乃是基督在我裡面活著
[00:16:25.000 --> 00:16:28.000]  並且我如今在入生活著
[00:16:28.000 --> 00:16:31.000]  是因信神的兒子而活
[00:16:31.000 --> 00:16:33.000]  他是愛我
[00:16:33.000 --> 00:16:35.000]  為我捨及
[00:16:35.000 --> 00:16:38.000]  我們今天要用餘下的時間
[00:16:38.000 --> 00:16:42.000]  來把最解經文的內容
[00:16:42.000 --> 00:16:45.000]  一同領授
[00:16:45.000 --> 00:16:48.000]  在我們的講義裡面
[00:16:48.000 --> 00:16:51.000]  分作了幾方面
[00:16:51.000 --> 00:16:53.000]  第一點
[00:16:53.000 --> 00:16:55.000]  最深的生命
[00:16:55.000 --> 00:16:58.000]  是與基督聯合的生命
[00:16:58.000 --> 00:17:00.000]  與基督聯合的生命
[00:17:00.000 --> 00:17:03.000]  用一個字在這裡表達出來
[00:17:03.000 --> 00:17:06.000]  就是第一句的同
[00:17:06.000 --> 00:17:10.000]  同定誓的這樣的同
[00:17:10.000 --> 00:17:13.000]  這個字多麼寶貴
[00:17:13.000 --> 00:17:15.000]  多麼奇妙
[00:17:15.000 --> 00:17:17.000]  多麼深入
[00:17:17.000 --> 00:17:19.000]  一個屬基督的人
[00:17:19.000 --> 00:17:24.000]  竟然能夠和基督合而為一
[00:17:24.000 --> 00:17:26.000]  相同
[00:17:26.000 --> 00:17:28.000]  相合
[00:17:28.000 --> 00:17:30.000]  就好像舊約說
[00:17:30.000 --> 00:17:32.000]  大衛與約拿丹的心
[00:17:32.000 --> 00:17:35.000]  深相契合
[00:17:35.000 --> 00:17:36.000]  兩顆心
[00:17:36.000 --> 00:17:38.000]  深相契合
[00:17:38.000 --> 00:17:40.000]  成了一顆心
[00:17:40.000 --> 00:17:44.000]  大衛與約拿丹的交情
[00:17:44.000 --> 00:17:48.000]  是深相契合的交情
[00:17:48.000 --> 00:17:51.000]  我們和主的交情
[00:17:51.000 --> 00:17:53.000]  我們和主的關係
[00:17:53.000 --> 00:17:55.000]  我們和主的團契
[00:17:55.000 --> 00:18:00.000]  就是這樣的深相契合
[00:18:00.000 --> 00:18:03.000]  我們和主同心
[00:18:03.000 --> 00:18:08.000]  我們和主同死同埋葬同復活同供
[00:18:08.000 --> 00:18:11.000]  我們將來也和主同榮
[00:18:11.000 --> 00:18:13.000]  我們不敢想像的一件事
[00:18:13.000 --> 00:18:18.000]  但是主的話就是這樣清清楚楚的
[00:18:18.000 --> 00:18:22.000]  確確實實的告訴我們
[00:18:22.000 --> 00:18:25.000]  我們與主越加合一
[00:18:25.000 --> 00:18:28.000]  我們的生命就越深
[00:18:28.000 --> 00:18:31.000]  一直等到我們完全與基督合而為一
[00:18:31.000 --> 00:18:36.000]  那個時候我們的靈敏不就最深
[00:18:36.000 --> 00:18:39.000]  我們與主合而為一
[00:18:39.000 --> 00:18:42.000]  是一個長進的過程
[00:18:42.000 --> 00:18:45.000]  起初是有些合一
[00:18:45.000 --> 00:18:47.000]  一部分的合一
[00:18:47.000 --> 00:18:51.000]  在某些事上、思想上、感覺上、決定上
[00:18:51.000 --> 00:18:53.000]  與基督合一
[00:18:53.000 --> 00:18:55.000]  但是是有限的
[00:18:55.000 --> 00:18:57.000]  慢慢慢慢我們長進
[00:18:57.000 --> 00:19:00.000]  越加長進
[00:19:00.000 --> 00:19:03.000]  我們就越加與基督合而為一
[00:19:03.000 --> 00:19:08.000]  我們的生命與世俸就越深
[00:19:08.000 --> 00:19:15.000]  一直到最後我們和基督完全合而為一
[00:19:15.000 --> 00:19:18.000]  在今世可能嗎?
[00:19:18.000 --> 00:19:23.000]  可能有一個人和基督百分百的合而為一嗎?
[00:19:23.000 --> 00:19:29.000]  保羅有這個目標
[00:19:29.000 --> 00:19:33.000]  所以在菲律賓書第三章13節
[00:19:33.000 --> 00:19:36.000]  他就把這個當作他的目標
[00:19:36.000 --> 00:19:38.000]  基督同死同活
[00:19:38.000 --> 00:19:41.000]  和基督完全合而為一
[00:19:41.000 --> 00:19:44.000]  我活的就是基督
[00:19:44.000 --> 00:19:47.000]  他把這個當作他追求的目標
[00:19:47.000 --> 00:19:53.000]  他說我不是因為自己已經得到了
[00:19:53.000 --> 00:19:55.000]  但是我有這個標竿
[00:19:55.000 --> 00:19:57.000]  我向著這個標竿直跑
[00:19:57.000 --> 00:20:02.000]  他的這個標竿就是和基督完全合而為一
[00:20:02.000 --> 00:20:07.000]  這是一個非常高非常寶貴的標竿
[00:20:07.000 --> 00:20:11.000]  斯托保羅很注意與主完全合一
[00:20:11.000 --> 00:20:15.000]  所以他在加拿大書四章19節
[00:20:15.000 --> 00:20:18.000]  我們很熟悉的一節
[00:20:18.000 --> 00:20:21.000]  四章19節這樣說
[00:20:21.000 --> 00:20:23.000]  小子們啊
[00:20:23.000 --> 00:20:27.000]  我要為你們再受生產之苦
[00:20:27.000 --> 00:20:31.000]  叫基督成行在你們心裡
[00:20:31.000 --> 00:20:37.000]  只等到基督成行在你們心裡
[00:20:37.000 --> 00:20:39.000]  保羅自己有這個目標
[00:20:39.000 --> 00:20:44.000]  他在弟兄姊妹們身上的工作也有這個目標
[00:20:44.000 --> 00:20:47.000]  他自己向著這個標竿直跑
[00:20:47.000 --> 00:20:52.000]  所以他才有一個很深入的負擔
[00:20:52.000 --> 00:20:56.000]  要把他自己的目標完成在弟兄姊妹身上
[00:20:56.000 --> 00:20:59.000]  所以他講19節的話的時候
[00:20:59.000 --> 00:21:01.000]  非常的真實
[00:21:01.000 --> 00:21:03.000]  為什麼真實?為什麼深入?
[00:21:03.000 --> 00:21:06.000]  因為這是他自己的目標
[00:21:06.000 --> 00:21:08.000]  小子們啊
[00:21:08.000 --> 00:21:13.000]  我為你們繼續的付代價
[00:21:13.000 --> 00:21:15.000]  受生產的痛苦
[00:21:15.000 --> 00:21:21.000]  只等到基督成行在你們心裡
[00:21:21.000 --> 00:21:27.000]  感謝神一個誠誠實實的獨得仆人
[00:21:27.000 --> 00:21:30.000]  他要做在弟兄姊妹們身上的
[00:21:30.000 --> 00:21:33.000]  正是他自己追求的
[00:21:33.000 --> 00:21:38.000]  這樣的侍奉永遠有真實性
[00:21:38.000 --> 00:21:42.000]  一個非常美麗的reality在裡面
[00:21:42.000 --> 00:21:45.000]  求神把這樣的一個真實
[00:21:45.000 --> 00:21:49.000]  放在每一個侍奉族的人裡面
[00:21:49.000 --> 00:21:52.000]  我們和弟兄姊妹一同追求
[00:21:52.000 --> 00:21:56.000]  我們在侍奉中在造就別人的時候
[00:21:56.000 --> 00:21:59.000]  我們常常被聖靈提醒
[00:21:59.000 --> 00:22:02.000]  你如何的綿密弟兄姊妹
[00:22:02.000 --> 00:22:05.000]  也應該是你自己的目標
[00:22:05.000 --> 00:22:07.000]  當我們這樣的時候
[00:22:07.000 --> 00:22:10.000]  我們永遠是感覺新鮮的
[00:22:10.000 --> 00:22:14.000]  因為我們有一個事實的一個追求的目標
[00:22:14.000 --> 00:22:19.000]  在我們的眼中在我們的心中
[00:22:19.000 --> 00:22:21.000]  請注意
[00:22:21.000 --> 00:22:23.000]  在第一句話
[00:22:23.000 --> 00:22:27.000]  我們與基督同定是者
[00:22:27.000 --> 00:22:29.000]  同定是者
[00:22:29.000 --> 00:22:34.000]  這個動詞的原文是文成式
[00:22:34.000 --> 00:22:37.000]  所以有許多的聖經的學者
[00:22:37.000 --> 00:22:41.000]  他們就根據希臘文的這個時事
[00:22:41.000 --> 00:22:43.000]  這個tense
[00:22:43.000 --> 00:22:48.000]  來得到一個信仰上的結論
[00:22:48.000 --> 00:22:51.000]  就是說
[00:22:51.000 --> 00:22:55.000]  我們與基督同定是者
[00:22:55.000 --> 00:23:01.000]  是已經在神的旨意裡面完成了的一件事
[00:23:01.000 --> 00:23:03.000]  完成是
[00:23:03.000 --> 00:23:06.000]  已經成全了的一件事
[00:23:06.000 --> 00:23:08.000]  當耶穌基督定是者的時候
[00:23:08.000 --> 00:23:10.000]  在神的旨意中
[00:23:10.000 --> 00:23:12.000]  心目中
[00:23:12.000 --> 00:23:14.000]  計畫中
[00:23:14.000 --> 00:23:16.000]  已經在那裡預定了
[00:23:16.000 --> 00:23:20.000]  我們與基督同定是者
[00:23:20.000 --> 00:23:24.000]  所以這是一個既成的地位
[00:23:24.000 --> 00:23:28.000]  一個已經成全了的地位
[00:23:28.000 --> 00:23:31.000]  是神已經安排定了
[00:23:31.000 --> 00:23:35.000]  是新生預定的一件事
[00:23:35.000 --> 00:23:39.000]  安排好了就等我們來認同
[00:23:39.000 --> 00:23:43.000]  來進入其中
[00:23:43.000 --> 00:23:46.000]  神會講到一個非常重要的真理
[00:23:46.000 --> 00:23:48.000]  就是我是什麼
[00:23:48.000 --> 00:23:52.000]  就決定我能做什麼
[00:23:52.000 --> 00:23:55.000]  我所是決定我所能
[00:23:55.000 --> 00:24:02.000]  這個所是也和我們在神的地位有一個密切的關係
[00:24:02.000 --> 00:24:04.000]  讓我們認識了
[00:24:04.000 --> 00:24:08.000]  神把我放在一個已經與基督同定是者
[00:24:08.000 --> 00:24:11.000]  這樣的既成的地位上
[00:24:11.000 --> 00:24:14.000]  這就是我的立場
[00:24:14.000 --> 00:24:17.000]  好我就站穩這個立場
[00:24:17.000 --> 00:24:19.000]  在這個立場中
[00:24:19.000 --> 00:24:20.000]  在這個地位中
