
[00:00:00.000 --> 00:00:04.800]  大概在二十年前左右
[00:12:36.600 --> 00:12:39.600]  還有泛神這樣的混合主義的世界
[00:12:39.600 --> 00:12:40.600]  當時的古代世界
[00:12:40.600 --> 00:12:42.600]  基本上沒有獨一的真神
[00:12:42.600 --> 00:12:45.600]  當時古代世界沒有獨一真神
[00:12:45.600 --> 00:12:48.600]  這個也是今天無神主義的世紀
[00:12:48.600 --> 00:12:49.600]  當道的一種情況
[00:12:49.600 --> 00:12:51.600]  這也是今天無神主義的世紀
[00:12:51.600 --> 00:12:52.600]  當道的一種情況
[00:12:52.600 --> 00:12:53.600]  正如C篇14篇第一節說
[00:12:53.600 --> 00:12:57.600]  愚頑人心裡說沒有神
[00:12:57.600 --> 00:13:00.600]  全部都是蠢蛋的人才說沒有神
[00:13:00.600 --> 00:13:01.600]  支篇14章一節說
[00:13:01.600 --> 00:13:03.600]  愚頑人心裡說沒有神
[00:13:03.600 --> 00:13:06.600]  只有笨蛋才會說沒有神
[00:13:06.600 --> 00:13:09.600]  奇怪某些信武神的人都說
[00:13:09.600 --> 00:13:11.600]  神興起你們摩西來請救
[00:13:11.600 --> 00:13:13.600]  他又引用聖經
[00:13:13.600 --> 00:13:14.600]  真是奇怪
[00:13:14.600 --> 00:13:15.600]  我也奇怪
[00:13:15.600 --> 00:13:17.600]  有很多不信神的人也會引用聖經
[00:13:17.600 --> 00:13:19.600]  說摩西怎樣的拯救等等
[00:13:19.600 --> 00:13:20.600]  基本神學上說
[00:13:20.600 --> 00:13:24.600]  人的本質裡面是有宗教思想
[00:13:24.600 --> 00:13:26.600]  有神觀的
[00:13:26.600 --> 00:13:28.600]  我們知道很多基本的學說告訴我們
[00:13:28.600 --> 00:13:29.600]  人的本質裡頭
[00:13:29.600 --> 00:13:31.600]  基本上都有一種神觀在裡頭
[00:13:31.600 --> 00:13:33.600]  到危險的時候
[00:13:33.600 --> 00:13:35.600]  救我救命啊
[00:13:35.600 --> 00:13:36.600]  天主也好
[00:13:36.600 --> 00:13:37.600]  上帝也好
[00:13:37.600 --> 00:13:38.600]  菩薩也好
[00:13:38.600 --> 00:13:40.600]  你叫的都是那些
[00:13:40.600 --> 00:13:42.600]  一個更偉大的來幫你
[00:13:42.600 --> 00:13:45.600]  這個就是人的本質
[00:13:45.600 --> 00:13:47.600]  人窮就會呼天找任何一個
[00:13:47.600 --> 00:13:49.600]  可以幫助他的神
[00:13:49.600 --> 00:13:51.600]  這就是人心裡裡頭的本質
[00:13:51.600 --> 00:13:53.600]  所以說沒有神的人
[00:13:53.600 --> 00:13:55.600]  真是蠢過豬的
[00:13:55.600 --> 00:13:57.600]  說沒有神的人比豬更笨
[00:13:57.600 --> 00:13:58.600]  不是我說的
[00:13:58.600 --> 00:13:59.600]  是詩篇說的
[00:13:59.600 --> 00:14:00.600]  不是我說的
[00:14:00.600 --> 00:14:01.600]  是詩篇說的
[00:14:01.600 --> 00:14:02.600]  所以
[00:14:02.600 --> 00:14:04.600]  以後才知道怎麼說
[00:14:04.600 --> 00:14:05.600]  請聽
[00:14:05.600 --> 00:14:06.600]  現在我要將你
[00:14:06.600 --> 00:14:08.600]  在信仰上確認
[00:14:08.600 --> 00:14:10.600]  在眾神的面前
[00:14:10.600 --> 00:14:12.600]  你必須確認我是
[00:14:12.600 --> 00:14:14.600]  獨一的真神
[00:14:14.600 --> 00:14:16.600]  The uniqueness of God
[00:14:16.600 --> 00:14:17.600]  以賽亞怎樣說呢
[00:14:17.600 --> 00:14:18.600]  請聽
[00:14:18.600 --> 00:14:21.600]  現在我要你在信仰上確認
[00:14:21.600 --> 00:14:23.600]  我就是獨一的真神
[00:14:23.600 --> 00:14:25.600]  無可比擬的
[00:14:25.600 --> 00:14:27.600]  現在我們來看
[00:14:27.600 --> 00:14:29.600]  先知怎樣描繪他
[00:14:29.600 --> 00:14:31.600]  我們看看先知怎樣描繪
[00:14:31.600 --> 00:14:32.600]  十二到十七節就是
[00:14:32.600 --> 00:14:35.600]  神是一位無可量度的一位神
[00:14:35.600 --> 00:14:36.600]  十二到十七節說
[00:14:36.600 --> 00:14:38.600]  神是無可量度的
[00:14:38.600 --> 00:14:40.600]  請問他用很特別的
[00:14:40.600 --> 00:14:42.600]  言語
[00:14:42.600 --> 00:14:45.600]  誰能用手量珠水
[00:14:45.600 --> 00:14:47.600]  用手虎口
[00:14:47.600 --> 00:14:49.600]  手虎口就是手指或手掌
[00:14:49.600 --> 00:14:51.600]  來量蒼天
[00:14:51.600 --> 00:14:53.600]  用升鬥成地的塵土
[00:14:53.600 --> 00:14:55.600]  用秤來秤山陵
[00:14:55.600 --> 00:14:58.600]  用天平來秤江陵呢
[00:14:58.600 --> 00:14:59.600]  經文很特別的說
[00:14:59.600 --> 00:15:01.600]  誰曾用手心量珠水
[00:15:01.600 --> 00:15:03.600]  用手虎口量蒼天
[00:15:03.600 --> 00:15:04.600]  用升鬥成大地的塵土
[00:15:04.600 --> 00:15:06.600]  用秤秤山陵
[00:15:06.600 --> 00:15:08.600]  用天平秤港陵呢
[00:15:08.600 --> 00:15:10.600]  即使你是很巨大的人
[00:15:10.600 --> 00:15:12.600]  你的手掌都是很小的
[00:15:12.600 --> 00:15:14.600]  我的手掌是小一點的
[00:15:14.600 --> 00:15:16.600]  因為我不高大
[00:15:16.600 --> 00:15:17.600]  即使你是個巨人
[00:15:17.600 --> 00:15:19.600]  手掌也是很小的
[00:15:19.600 --> 00:15:20.600]  就像我的手很小
[00:15:20.600 --> 00:15:22.600]  因為我不是一個高大的人
[00:15:22.600 --> 00:15:24.600]  你一小撥水
[00:15:24.600 --> 00:15:25.600]  洗你
[00:15:25.600 --> 00:15:28.600]  有時候洗一下面的時候
[00:15:28.600 --> 00:15:29.600]  你洗面的時候
[00:15:29.600 --> 00:15:30.600]  你這樣撥水
[00:15:30.600 --> 00:15:34.600]  但是水在你的手指那裡流出去了
[00:15:34.600 --> 00:15:36.600]  雙手只能夠承載一波水
[00:15:36.600 --> 00:15:38.600]  都會從手指縫里漏掉
[00:15:38.600 --> 00:15:42.600]  你是米缸裡面拿一堆米上來
[00:15:42.600 --> 00:15:43.600]  或者拿一堆沙
[00:15:43.600 --> 00:15:44.600]  你去海灘的時候
[00:15:44.600 --> 00:15:45.600]  拿一堆沙的時候
[00:15:45.600 --> 00:15:47.600]  它又會流了一些
[00:15:47.600 --> 00:15:48.600]  但是你拿了多少
[00:15:48.600 --> 00:15:50.600]  請問你拿了多少
[00:15:50.600 --> 00:15:51.600]  也是的
[00:15:51.600 --> 00:15:52.600]  你抓一把的米
[00:15:52.600 --> 00:15:53.600]  一把的泥沙
[00:15:53.600 --> 00:15:54.600]  也會漏掉
[00:15:54.600 --> 00:15:57.600]  你能夠手裡把它拿著多少呢
[00:15:57.600 --> 00:15:59.600]  你雙手都不夠一尺
[00:15:59.600 --> 00:16:03.600]  我們有時候去怡家買家仙的時候
[00:16:03.600 --> 00:16:05.600]  那些就用手掌去量
[00:16:05.600 --> 00:16:06.600]  但是都不夠一尺
[00:16:06.600 --> 00:16:07.600]  你知不知道
[00:16:07.600 --> 00:16:08.600]  你雙手也不夠一尺
[00:16:08.600 --> 00:16:09.600]  就算買家仙的時候
[00:16:09.600 --> 00:16:11.600]  有時候用手來量度
[00:16:11.600 --> 00:16:12.600]  量度的還是有限
[00:16:12.600 --> 00:16:14.600]  所以先知就問了
[00:16:14.600 --> 00:16:16.600]  誰可以用一隻手掌
[00:16:16.600 --> 00:16:19.600]  來將整個世界的海洋
[00:16:19.600 --> 00:16:21.600]  承載在一隻手掌裡面
[00:16:21.600 --> 00:16:22.600]  先知就問了
[00:16:22.600 --> 00:16:23.600]  誰能用自己的手掌
[00:16:23.600 --> 00:16:25.600]  把整個海洋承載在手掌裡面
[00:16:25.600 --> 00:16:27.600]  答案只有一個
[00:16:27.600 --> 00:16:29.600]  唯獨上主耶和華
[00:16:29.600 --> 00:16:31.600]  才有這種的本領
[00:16:31.600 --> 00:16:32.600]  唯有上主耶和華
[00:16:32.600 --> 00:16:33.600]  才有這樣的本領
[00:16:33.600 --> 00:16:36.600]  這個意思真是令人難以想象
[00:16:36.600 --> 00:16:38.600]  這個意思令人難以想象
[00:16:38.600 --> 00:16:40.600]  至少一個人將太平洋所有的水
[00:16:40.600 --> 00:16:42.600]  放在手掌上
[00:16:42.600 --> 00:16:43.600]  可能嗎
[00:16:43.600 --> 00:16:44.600]  能想象一個人
[00:16:44.600 --> 00:16:45.600]  把太平洋的水
[00:16:45.600 --> 00:16:47.600]  全放在他的手掌上嗎
