
[00:00:00.000 --> 00:00:02.000]  當你讀到希伯來書的時候
[00:04:34.000 --> 00:04:38.000]  不斷提及很多有關神的真道
[00:04:38.000 --> 00:04:40.000]  提及信心的真理
[00:04:40.000 --> 00:04:42.000]  提及永恆的應許
[00:04:42.000 --> 00:04:44.000]  來到十三章的時候
[00:04:44.000 --> 00:04:47.000]  全卷的最後一章就提及有好幾方面
[00:04:47.000 --> 00:04:50.000]  教徒在世上生活的時候
[00:04:50.000 --> 00:04:53.000]  要保持什麼樣的一種態度
[00:04:53.000 --> 00:04:57.000]  以致我們真的表明了我們對神的信心
[00:04:57.000 --> 00:05:01.000]  表明了我們相信祂給我們的應許
[00:05:01.000 --> 00:05:02.000]  所以十三章裏面
[00:05:02.000 --> 00:05:04.000]  當你讀到這段經文的時候
[00:05:04.000 --> 00:05:07.000]  上上提及不要忘記
[00:05:07.000 --> 00:05:10.000]  要紀念
[00:05:10.000 --> 00:05:12.000]  不要疏忽
[00:05:12.000 --> 00:05:15.000]  要保持住這一種生命的追求
[00:05:15.000 --> 00:05:20.000]  以致你真的能夠配得上神要為你預備的
[00:05:20.000 --> 00:05:22.000]  永恆的家鄉
[00:05:22.000 --> 00:05:25.000]  所以我們今天從第十三章這段經文看
[00:05:25.000 --> 00:05:28.000]  我們試試從五方面去思想
[00:05:28.000 --> 00:05:30.000]  這五方面都提及到
[00:05:30.000 --> 00:05:34.000]  我們要保持某一種對神的態度
[00:05:34.000 --> 00:05:37.000]  首先大家一起思想第十三章第一節
[00:05:37.000 --> 00:05:45.000]  聖經說你們總要保持弟兄的愛
[00:05:45.000 --> 00:05:48.000]  不要忘了用愛心接待人
[00:05:48.000 --> 00:05:50.000]  有人就是這樣
[00:05:50.000 --> 00:05:54.000]  在無意中就款待了天使
[00:05:54.000 --> 00:05:55.000]  有五個保持
[00:05:55.000 --> 00:05:59.000]  第一個保持提及到要保持愛人的心
[00:05:59.000 --> 00:06:03.000]  不要忘記了去接待別人
[00:06:03.000 --> 00:06:05.000]  用愛心去接待
[00:06:05.000 --> 00:06:07.000]  我們常常都會提及到
[00:06:07.000 --> 00:06:09.000]  在《馬太方面》十四章提及到
[00:06:09.000 --> 00:06:12.000]  在末世的時候一種很明顯的特徵
[00:06:12.000 --> 00:06:17.000]  就是很多人的愛心漸漸冷淡了
[00:06:17.000 --> 00:06:19.000]  漸漸冷淡的原因在哪裏呢?
[00:06:19.000 --> 00:06:22.000]  因為看見很多不法的事情
[00:06:22.000 --> 00:06:25.000]  不法的事情、邪惡的事情增多了
[00:06:25.000 --> 00:06:28.000]  所以人感覺到灰心
[00:06:28.000 --> 00:06:30.000]  甚至看見一些很成熟的教徒
[00:06:30.000 --> 00:06:32.000]  為何他會這樣做
[00:06:32.000 --> 00:06:35.000]  為何他會這樣把自己的主觀意見
[00:06:35.000 --> 00:06:39.000]  強加在我身上要我聽從
[00:06:39.000 --> 00:06:42.000]  有很多很多的事情發生
[00:06:42.000 --> 00:06:44.000]  令我們感覺到灰心
[00:06:44.000 --> 00:06:46.000]  所以聖經描述在末世的時候
[00:06:46.000 --> 00:06:48.000]  有一種危險
[00:06:48.000 --> 00:06:50.000]  人的愛心冷淡了
[00:06:50.000 --> 00:06:52.000]  他也可以是這樣
[00:06:52.000 --> 00:06:55.000]  我為何堅持我的愛心
[00:06:55.000 --> 00:06:58.000]  因為聖經在那時候很清楚提醒
[00:06:58.000 --> 00:07:01.000]  要保持著愛人的心
[00:07:01.000 --> 00:07:05.000]  在一切的環境裏面保持著那份愛心
[00:07:05.000 --> 00:07:08.000]  然後聖經提及一些具體的實踐
[00:07:08.000 --> 00:07:14.000]  聖經提到不要忘了用愛心接待人
[00:07:14.000 --> 00:07:16.000]  在當時新約的時代
[00:07:16.000 --> 00:07:19.000]  很多的教徒他們四處遷徙
[00:07:19.000 --> 00:07:22.000]  或者因為某一些生活的緣故
[00:07:22.000 --> 00:07:25.000]  或者因為信仰而受到迫迫的緣故
[00:07:25.000 --> 00:07:27.000]  他們周圍遷徙
[00:07:27.000 --> 00:07:31.000]  聖經提到要留意去接待別人
[00:07:31.000 --> 00:07:33.000]  當然當時沒有很多旅館
[00:07:33.000 --> 00:07:37.000]  如果在戶外生活
[00:07:37.000 --> 00:07:40.000]  戶外的地方過夜
[00:07:40.000 --> 00:07:42.000]  是很危險的情況
[00:07:42.000 --> 00:07:45.000]  所以當時的聖徒他們學習
[00:07:45.000 --> 00:07:49.000]  將他們自己的家居分享出來
[00:07:49.000 --> 00:07:51.000]  分享一個安居之處
[00:07:51.000 --> 00:07:54.000]  也供應這些人的需要
[00:07:54.000 --> 00:07:59.000]  聖經提出要留心與別人分享
[00:07:59.000 --> 00:08:01.000]  我想起一件事的時候
[00:08:01.000 --> 00:08:04.000]  想起神給我們教會的一群弟兄姊妹
[00:08:04.000 --> 00:08:06.000]  神給他們一種感動
[00:08:06.000 --> 00:08:09.000]  他們成為了一些接待人的家庭
[00:08:09.000 --> 00:08:10.000]  大家可能聽過
[00:08:10.000 --> 00:08:13.000]  有一些叫做親善家庭在我們中間
[00:08:13.000 --> 00:08:15.000]  有幾十個家庭
[00:08:15.000 --> 00:08:16.000]  他們的做法就是
[00:08:16.000 --> 00:08:20.000]  與香港一些大學的學生聯繫著
[00:08:20.000 --> 00:08:23.000]  是說那些從內地出來香港
[00:08:23.000 --> 00:08:25.000]  在香港無親無故
[00:08:25.000 --> 00:08:27.000]  要適應一個新的城市
[00:08:27.000 --> 00:08:30.000]  但他們感覺到有時候會很孤單
[00:08:30.000 --> 00:08:32.000]  不知道如何適應這個地方
[00:08:32.000 --> 00:08:36.000]  因此這些家庭就與這些學生聯繫
[00:08:36.000 --> 00:08:40.000]  一個家庭接納一個兩個三個學生
[00:08:40.000 --> 00:08:42.000]  然後每到一些節期的時候
[00:08:42.000 --> 00:08:43.000]  邀請他們回家
[00:08:43.000 --> 00:08:45.000]  能夠與他們一起過節
[00:08:45.000 --> 00:08:47.000]  享受一些家庭的溫暖
[00:08:47.000 --> 00:08:50.000]  在平時有時候會約他們出來
[00:08:50.000 --> 00:08:51.000]  去一些地方走走
[00:08:51.000 --> 00:08:55.000]  平時電話聯繫關心接觸
[00:08:55.000 --> 00:08:59.000]  讓學生感受一點家庭的溫暖
[00:08:59.000 --> 00:09:01.000]  我見到他們講述他們的經歷的時候
[00:09:01.000 --> 00:09:02.000]  很為他們感恩
[00:09:02.000 --> 00:09:06.000]  他們學習用愛心去接待
[00:09:06.000 --> 00:09:09.000]  當然今天有很多不同的接待方式
[00:09:09.000 --> 00:09:13.000]  但其中背後很重要的一個關鍵就是
[00:09:13.000 --> 00:09:18.000]  如何能夠以愛心去分享你所有
[00:09:18.000 --> 00:09:23.000]  讓人得到他們所需要得到的一份安全
[00:09:23.000 --> 00:09:27.000]  我都想回到一件自己的事情
[00:09:27.000 --> 00:09:28.000]  可能大家聽我提及過
[00:09:28.000 --> 00:09:31.000]  很多年前我在加拿大讀神學的時候
[00:09:31.000 --> 00:09:35.000]  永遠忘記一對夫婦接待我的經歷
[00:09:35.000 --> 00:09:38.000]  我們到處去找地方居住
[00:09:38.000 --> 00:09:41.000]  兩個人我和太太都是做學生的
[00:09:41.000 --> 00:09:43.000]  我們的錢比較緊
[00:09:43.000 --> 00:09:45.000]  亦都不敢隨便找地方住
[00:09:45.000 --> 00:09:48.000]  問及這對夫婦
[00:09:48.000 --> 00:09:50.000]  他們說你們先住在我們那裡
[00:09:50.000 --> 00:09:52.000]  我們租地方給你
[00:09:52.000 --> 00:09:54.000]  我們的女兒去了外省讀書
[00:09:54.000 --> 00:09:56.000]  所以有空房你來吧
[00:09:56.000 --> 00:09:57.000]  當然我們很感謝
[00:09:57.000 --> 00:09:58.000]  我們就去到
[00:09:58.000 --> 00:10:01.000]  一去到就問她幾錢租
[00:10:01.000 --> 00:10:04.000]  她們就說慢慢計算不要急
[00:10:04.000 --> 00:10:05.000]  就住在那裡
[00:10:05.000 --> 00:10:08.000]  一個月再問她幾錢租
[00:10:08.000 --> 00:10:10.000]  不用急兩個月先
[00:10:10.000 --> 00:10:13.000]  兩個月之後再問她們幾錢租
[00:10:13.000 --> 00:10:16.000]  她們都說不用急
[00:10:16.000 --> 00:10:19.000]  我們一直住了一年
[00:10:19.000 --> 00:10:22.000]  她們都不肯說幾錢租
[00:10:22.000 --> 00:10:24.000]  一邊給我們一邊住
[00:10:24.000 --> 00:10:25.000]  不單止這樣
[00:10:25.000 --> 00:10:27.000]  她們知道我們沒什麼錢
[00:10:27.000 --> 00:10:30.000]  兩個學生就有機會帶我們出去
[00:10:30.000 --> 00:10:32.000]  享受一些美食
[00:10:32.000 --> 00:10:34.000]  而且知道我們需要學駕駛
[00:10:34.000 --> 00:10:36.000]  就教我們駕駛
[00:10:36.000 --> 00:10:39.000]  當時有車牌就可以教人駕駛
[00:10:39.000 --> 00:10:42.000]  我們就因為她所以學會駕駛
[00:10:42.000 --> 00:10:45.000]  便好好體會到她們對我們的關懷
[00:10:45.000 --> 00:10:47.000]  而今天我們也都
[00:10:47.000 --> 00:10:49.000]  人生裡面很深刻經歷過
[00:10:49.000 --> 00:10:51.000]  一種愛心的接待
[00:10:51.000 --> 00:10:53.000]  使徒提及到
[00:10:53.000 --> 00:10:56.000]  不要忘記以愛心待人
[00:10:56.000 --> 00:10:59.000]  提到要留心去愛心接待
[00:10:59.000 --> 00:11:02.000]  然後跟著第三節你再看
[00:11:02.000 --> 00:11:05.000]  你們要紀念那些被囚禁的人
[00:11:05.000 --> 00:11:08.000]  好像跟他們一起被囚禁
[00:11:08.000 --> 00:11:11.000]  也要紀念那些受虐待的人
[00:11:11.000 --> 00:11:15.000]  保障你們也親自受過
[00:11:15.000 --> 00:11:17.000]  提到那些被囚禁的人
[00:11:17.000 --> 00:11:19.000]  雖然不在他們的處境
[00:11:19.000 --> 00:11:21.000]  但要去紀念他們
[00:11:21.000 --> 00:11:23.000]  去想念他們
[00:11:23.000 --> 00:11:25.000]  去感受他們所感受的
[00:11:25.000 --> 00:11:28.000]  好像自己也在他們當中
[00:11:28.000 --> 00:11:30.000]  聖經提醒我們
[00:11:30.000 --> 00:11:32.000]  我們在安恕的處境
[00:11:32.000 --> 00:11:37.000]  但要留意紀念那些在困難當中的人
[00:11:37.000 --> 00:11:39.000]  當時也有不少的教徒
[00:11:39.000 --> 00:11:42.000]  他們因為信仰的緣故被虐待
[00:11:42.000 --> 00:11:44.000]  當然坐牢的
[00:11:44.000 --> 00:11:46.000]  未必因為信仰的緣故
[00:11:46.000 --> 00:11:48.000]  但有很多可能的因素
[00:11:48.000 --> 00:11:50.000]  引致他們坐牢
[00:11:50.000 --> 00:11:55.000]  包括了一些當時政治受迫害的人
[00:11:55.000 --> 00:11:57.000]  今天我看到
[00:11:57.000 --> 00:12:00.000]  在中國在內地裡面
[00:12:00.000 --> 00:12:02.000]  有很多維權的律師
[00:12:02.000 --> 00:12:05.000]  其實他們有不少是教徒
[00:12:05.000 --> 00:12:07.000]  他們也留意
[00:12:07.000 --> 00:12:11.000]  紀念那些在囚禁當中的人
[00:12:11.000 --> 00:12:13.000]  聖經勉勵我們要留心
[00:12:13.000 --> 00:12:15.000]  留心那些被囚禁
[00:12:15.000 --> 00:12:17.000]  或被虐待的人
[00:12:17.000 --> 00:12:20.000]  當然在我們香港的處境
[00:12:20.000 --> 00:12:22.000]  也留意到一些可能
[00:12:22.000 --> 00:12:26.000]  不得已但要在家中被囚禁的
[00:12:26.000 --> 00:12:27.000]  我的意思是說
[00:12:27.000 --> 00:12:28.000]  行動不便
[00:12:28.000 --> 00:12:29.000]  可能坐輪椅
[00:12:29.000 --> 00:12:33.000]  也未必可以到處走動的一些長者
[00:12:33.000 --> 00:12:37.000]  剛剛今天是香港的長者日
[00:12:37.000 --> 00:12:39.000]  大家知道
[00:12:39.000 --> 00:12:41.000]  一些弟兄姊妹組成使命小組
[00:12:41.000 --> 00:12:45.000]  定期去一些家居探望一些獨居的長者
[00:12:45.000 --> 00:12:47.000]  去一些老人院探望他們的時候
[00:12:47.000 --> 00:12:49.000]  在當中很清楚地表示出
[00:12:49.000 --> 00:12:52.000]  一種對他們的照顧和關懷
[00:12:52.000 --> 00:12:55.000]  就算是幫他們買些東西回來
[00:12:55.000 --> 00:12:59.000]  對他們來說也是很寶貴的一種服侍
[00:12:59.000 --> 00:13:01.000]  聖經勉勵我們
[00:13:01.000 --> 00:13:04.000]  不要忘記愛人
[00:13:04.000 --> 00:13:06.000]  保持著愛人的心
[00:13:06.000 --> 00:13:08.000]  因此去到第四節的時候
[00:13:08.000 --> 00:13:10.000]  聖經就再轉去另一方面
[00:13:10.000 --> 00:13:11.000]  跟我們提醒
[00:13:11.000 --> 00:13:13.000]  第四節大家看
[00:13:13.000 --> 00:13:15.000]  人人都應該尊重婚姻
[00:13:15.000 --> 00:13:17.000]  婚床也不要沾污
[00:13:17.000 --> 00:13:23.000]  因為神一定審判淫亂和姦淫的人
[00:13:23.000 --> 00:13:25.000]  要保持愛心
[00:13:25.000 --> 00:13:27.000]  同時要保持著純潔
[00:13:27.000 --> 00:13:28.000]  一講到純潔
[00:13:28.000 --> 00:13:31.000]  你會知道在香港這個時代
[00:13:31.000 --> 00:13:35.000]  這個字眼是不流行的
[00:13:35.000 --> 00:13:40.000]  人人都會覺得純潔是一些很封建的話
[00:13:40.000 --> 00:13:42.000]  你不要說這些話
[00:13:42.000 --> 00:13:45.000]  是冒犯了我的人權
[00:13:45.000 --> 00:13:48.000]  我有權去做任何我想做的事情
[00:13:48.000 --> 00:13:50.000]  當然人權是重要的事情
[00:13:50.000 --> 00:13:55.000]  但是什麼時候人權到一個沒有界線的發展
[00:13:55.000 --> 00:13:58.000]  就會變成了一種防重
[00:13:58.000 --> 00:14:00.000]  甚至今天有些時候
[00:14:00.000 --> 00:14:03.000]  你聽到一些小朋友對著媽媽大聲叫
[00:14:03.000 --> 00:14:08.000]  我沒有權不做功課嗎?
[00:14:08.000 --> 00:14:11.000]  這個時代裡面對婚姻
[00:14:11.000 --> 00:14:14.000]  也有很多不同的觀點
[00:14:14.000 --> 00:14:16.000]  覺得我有權做我所喜歡的事
[00:14:16.000 --> 00:14:20.000]  但聖經提醒我們要尊重婚姻
[00:14:20.000 --> 00:14:23.000]  尊重神所設立婚姻制度的旨意
[00:14:23.000 --> 00:14:27.000]  神的心意讓一男一女在婚姻裡面
[00:14:27.000 --> 00:14:30.000]  毀身一生愛護
[00:14:30.000 --> 00:14:33.000]  但是什麼時候人不去尊重婚姻的時候
[00:14:33.000 --> 00:14:37.000]  你會察覺到有很多城市裡面出現的婚姻問題
[00:14:37.000 --> 00:14:42.000]  包括很多婚外情第三第四者的事情
[00:14:42.000 --> 00:14:44.000]  而婚姻裡面出現的事情
[00:14:44.000 --> 00:14:49.000]  聖經就說婚床也不可污穢
[00:14:49.000 --> 00:14:52.000]  而這個事情聖經很清楚很直接地說
[00:14:52.000 --> 00:14:58.000]  神一定審判淫亂和姦淫的人
[00:14:58.000 --> 00:15:01.000]  在城市裡面末世的時候
[00:15:01.000 --> 00:15:05.000]  神對我們有很重要的提醒
[00:15:05.000 --> 00:15:06.000]  接著你再看
[00:15:06.000 --> 00:15:08.000]  不單止神提醒我們要保持愛心
[00:15:08.000 --> 00:15:09.000]  保持純潔
[00:15:09.000 --> 00:15:13.000]  聖經再提保持住在主裡面的一份滿足
[00:15:13.000 --> 00:15:17.000]  大家再看第五節
[00:15:17.000 --> 00:15:19.000]  你們為人不要貪愛錢財
[00:15:19.000 --> 00:15:22.000]  要以現在所有的為滿足
[00:15:22.000 --> 00:15:24.000]  因為神親自說過
[00:15:24.000 --> 00:15:29.000]  我決不撇下你也不離棄你
[00:15:29.000 --> 00:15:34.000]  如果你發覺你自己或者你身邊的朋友
[00:15:34.000 --> 00:15:37.000]  他終日所想及的事
[00:15:37.000 --> 00:15:40.000]  終日所努力的事情都是一樣
[00:15:40.000 --> 00:15:43.000]  就是要賺多點錢
[00:15:43.000 --> 00:15:45.000]  你們要很小心
[00:15:45.000 --> 00:15:48.000]  因為試探已經在旁邊
[00:15:48.000 --> 00:15:50.000]  我曾經提及一位朋友
[00:15:50.000 --> 00:15:52.000]  一位弟兄當他信主之前
[00:15:52.000 --> 00:15:55.000]  他本來是一位律師
[00:15:55.000 --> 00:15:58.000]  他開了一間律師行
[00:15:58.000 --> 00:15:59.000]  他說在我信主之前
[00:15:59.000 --> 00:16:02.000]  每晚臨睡前一定會想一個問題
[00:16:02.000 --> 00:16:03.000]  是什麼問題呢?
[00:16:03.000 --> 00:16:07.000]  就是在他公司裡面有其他的夥伴
[00:16:07.000 --> 00:16:09.000]  他說我一定會想
[00:16:09.000 --> 00:16:14.000]  現在公司裡面誰有錢過我
[00:16:14.000 --> 00:16:19.000]  然後想到最近那個夥伴賺了一大筆
[00:16:19.000 --> 00:16:22.000]  我怎樣可以賺多點要多過他
[00:16:22.000 --> 00:16:24.000]  就是每一晚一定會想這個問題
[00:16:24.000 --> 00:16:26.000]  所以經常睡得不太好
[00:16:26.000 --> 00:16:30.000]  不斷去想我怎樣可以賺到最多的錢
[00:16:30.000 --> 00:16:34.000]  一個人當他感覺自己不滿足的時候
[00:16:34.000 --> 00:16:36.000]  他會有一種危險
[00:16:36.000 --> 00:16:41.000]  就是出現一種慾望對他的試探
[00:16:41.000 --> 00:16:42.000]  因此這種慾望
[00:16:42.000 --> 00:16:44.000]  令他甚至不理會到
[00:16:44.000 --> 00:16:47.000]  用的手法是否正當
[00:16:47.000 --> 00:16:49.000]  沒錯我們會賺錢
[00:16:49.000 --> 00:16:51.000]  去供應我們的需要
[00:16:51.000 --> 00:16:54.000]  但何時一種貪慾出現的時候
[00:16:54.000 --> 00:16:57.000]  那種貪慾讓你所做的事情
[00:16:57.000 --> 00:16:59.000]  可以不惜一切手段
[00:16:59.000 --> 00:17:01.000]  違背神的心意
[00:17:01.000 --> 00:17:05.000]  為了能夠得到自己以為會得到的滿足
[00:17:05.000 --> 00:17:06.000]  但上帝勉勵我們
[00:17:06.000 --> 00:17:08.000]  你們要留意在主裡面
[00:17:08.000 --> 00:17:10.000]  神給你真正的滿足
[00:17:10.000 --> 00:17:12.000]  就算未必最富裕
[00:17:12.000 --> 00:17:14.000]  但主告訴你
[00:17:14.000 --> 00:17:16.000]  我決不撇下你
[00:17:16.000 --> 00:17:18.000]  也不離棄你
[00:17:18.000 --> 00:17:19.000]  神告訴我們
[00:17:19.000 --> 00:17:21.000]  我不會忘記你的需要
[00:17:21.000 --> 00:17:23.000]  我會供應你的需要
[00:17:23.000 --> 00:17:26.000]  因此你可以滿足
[00:17:26.000 --> 00:17:28.000]  當然有時候會覺得
[00:17:28.000 --> 00:17:29.000]  我又沒有錢
[00:17:29.000 --> 00:17:30.000]  又沒有勢力
[00:17:30.000 --> 00:17:31.000]  沒有財沒有勢
[00:17:31.000 --> 00:17:32.000]  有時候被人欺負
[00:17:32.000 --> 00:17:33.000]  被人傷害
[00:17:33.000 --> 00:17:35.000]  有時候會很擔心
[00:17:35.000 --> 00:17:37.000]  但聖經接著說
[00:17:37.000 --> 00:17:38.000]  第六節
[00:17:38.000 --> 00:17:41.000]  所以我們可以放膽說
[00:17:41.000 --> 00:17:42.000]  主是我的幫助
[00:17:42.000 --> 00:17:44.000]  我決不害怕
[00:17:44.000 --> 00:17:47.000]  人能把我怎麼樣呢
[00:17:47.000 --> 00:17:51.000]  有誰比一個被神幫助的人
[00:17:51.000 --> 00:17:54.000]  可以更加放膽
[00:17:54.000 --> 00:17:56.000]  如果這位天地掌權的上帝
[00:17:56.000 --> 00:17:58.000]  他幫助你
[00:17:58.000 --> 00:18:00.000]  你起碼可以放開膽量
[00:18:00.000 --> 00:18:02.000]  面對一切的限制
[00:18:02.000 --> 00:18:04.000]  一切的不足
[00:18:04.000 --> 00:18:05.000]  而聖經就說
[00:18:05.000 --> 00:18:07.000]  因此你在主裡面滿足
[00:18:07.000 --> 00:18:11.000]  安然地去信靠祂
[00:18:11.000 --> 00:18:12.000]  再看下去的時候
[00:18:12.000 --> 00:18:13.000]  聖經提及
[00:18:13.000 --> 00:18:15.000]  沒錯要保持著愛心
[00:18:15.000 --> 00:18:16.000]  保持著純潔
[00:18:16.000 --> 00:18:18.000]  保持著在主裡面的滿足
[00:18:18.000 --> 00:18:20.000]  然後聖經告訴我們
[00:18:20.000 --> 00:18:22.000]  保持著對主的忠誠
[00:18:22.000 --> 00:18:25.000]  大家看回後面的經文
[00:18:25.000 --> 00:18:29.000]  我們跳過經文去到第十節
[00:18:29.000 --> 00:18:33.000]  在第十節提到有舊約的祭禮
[00:18:33.000 --> 00:18:35.000]  當中公職的祭司
[00:18:35.000 --> 00:18:38.000]  他們有權分吃一些祭品
[00:18:38.000 --> 00:18:40.000]  但其中一項祭禮
[00:18:40.000 --> 00:18:42.000]  祭司是不可以吃的
[00:18:42.000 --> 00:18:44.000]  在第十一節所說
[00:18:44.000 --> 00:18:45.000]  那些祭參的血
[00:18:45.000 --> 00:18:49.000]  由大祭司大晉聖所作贖罪祭
[00:18:49.000 --> 00:18:53.000]  祭參的身體卻要在營外焚燒
[00:18:53.000 --> 00:18:55.000]  這些贖罪祭的祭參
[00:18:55.000 --> 00:18:57.000]  是要將祭參帶到營外
[00:18:57.000 --> 00:19:01.000]  全營焚燒獻給上帝
[00:19:01.000 --> 00:19:04.000]  但這當然不是說一個永恆的事
[00:19:04.000 --> 00:19:09.000]  這些祭參是指向將來的真正事實
[00:19:09.000 --> 00:19:11.000]  因此這些祭禮
[00:19:11.000 --> 00:19:13.000]  聖經所說是一些影儀
[00:19:13.000 --> 00:19:14.000]  是一些Shadow
[00:19:14.000 --> 00:19:16.000]  這些影儀是指向什麼呢?
[00:19:16.000 --> 00:19:20.000]  指向這位永恆真實的救主耶穌基督
[00:19:20.000 --> 00:19:24.000]  同樣祂是被帶到營外
[00:19:24.000 --> 00:19:27.000]  在城外被釘十字架
