
[00:00:00.000 --> 00:00:02.240]  這段時間我們思想《熱狀話書》
[00:08:49.320 --> 00:08:50.680]  不知道有沒有甚麼事情
[00:08:50.680 --> 00:08:52.840]  剛剛我們去參加的大會
[00:08:52.840 --> 00:08:55.760]  是一間國際立法會
[00:08:55.760 --> 00:08:59.600]  旁邊有一間宣教士開的醫院
[00:08:59.600 --> 00:09:01.360]  我就請他們幫我安排
[00:09:01.360 --> 00:09:03.200]  可以去看看醫生
[00:09:03.200 --> 00:09:05.880]  去到醫生就問
[00:09:05.880 --> 00:09:08.120]  你甚麼時候再坐飛機
[00:09:08.120 --> 00:09:10.920]  我說過幾天再轉機
[00:09:10.920 --> 00:09:12.600]  他說這樣有點危險
[00:09:12.600 --> 00:09:14.000]  甚麼危險
[00:09:14.000 --> 00:09:16.760]  他說這樣裡面有很多的涕液
[00:09:16.760 --> 00:09:19.400]  可能在上飛機有壓力之下
[00:09:19.400 --> 00:09:23.440]  或者耳膜會有時會爆裂
[00:09:23.440 --> 00:09:25.840]  他說這麼嚴重
[00:09:25.840 --> 00:09:26.680]  他說不要緊
[00:09:26.680 --> 00:09:29.200]  我明天幫你做個小手術
[00:09:29.200 --> 00:09:30.880]  手術
[00:09:30.880 --> 00:09:32.320]  是一個我都不熟悉
[00:09:32.320 --> 00:09:35.240]  第一次去到的中東國家做手術
[00:09:35.240 --> 00:09:36.040]  他說不要緊
[00:09:36.040 --> 00:09:41.120]  我幫你在你的耳膜上刺一個小洞
[00:09:41.120 --> 00:09:42.560]  開個洞
[00:09:42.560 --> 00:09:44.000]  然後我插一條導管進去
[00:09:44.000 --> 00:09:46.800]  將你裡面的涕液抽出來
[00:09:46.800 --> 00:09:51.040]  你就不至於有爆裂的危險
[00:09:51.040 --> 00:09:53.120]  我都十五十六
[00:09:53.120 --> 00:09:55.040]  是否要做呢
[00:09:55.040 --> 00:09:58.920]  最後都覺得要接受
[00:09:58.920 --> 00:10:01.760]  當時都沒有想到有這樣的事情
[00:10:01.760 --> 00:10:04.320]  但心裏都覺得不要緊
[00:10:04.320 --> 00:10:08.360]  上帝有他的心意都交託在主手中
[00:10:08.360 --> 00:10:12.200]  那天傍晚我們開始大會的第一次開幕禮
[00:10:12.200 --> 00:10:13.800]  開幕禮的時候有二三百人
[00:10:13.800 --> 00:10:15.960]  從不同地方來到
[00:10:15.960 --> 00:10:17.720]  當時大家唱詩
[00:10:17.720 --> 00:10:19.400]  我聽到大家唱詩
[00:10:19.400 --> 00:10:20.240]  其實不是聽到
[00:10:20.240 --> 00:10:21.840]  我看到大家唱詩
[00:10:21.840 --> 00:10:24.480]  個個張開口
[00:10:24.480 --> 00:10:27.960]  但我聽不到他們唱歌
[00:10:27.960 --> 00:10:29.120]  周圍很靜
[00:10:29.120 --> 00:10:30.560]  耳朵塞得很緊
[00:10:30.560 --> 00:10:33.760]  差不多真的失聰
[00:10:33.760 --> 00:10:36.160]  那時候我就覺得很為難
[00:10:36.160 --> 00:10:38.080]  我來到這幾天有什麼價值
[00:10:38.080 --> 00:10:40.160]  如果一直都是這樣怎麼辦呢
[00:10:40.160 --> 00:10:43.920]  上帝你帶我來有什麼意思呢
[00:10:43.920 --> 00:10:46.160]  但在過程中我心裏鼓勵自己
[00:10:46.160 --> 00:10:46.640]  不要緊
[00:10:46.640 --> 00:10:48.440]  聽不到你可以唱
[00:10:48.440 --> 00:10:52.160]  所以我就自己開聲和頂尖一起唱詩
[00:10:52.160 --> 00:10:54.200]  一開聲唱了一會之後
[00:10:54.200 --> 00:10:56.080]  突然間很奇怪
[00:10:56.080 --> 00:10:57.880]  很響亮的聲音
[00:10:57.880 --> 00:11:00.360]  「啵」的聲音
[00:11:00.360 --> 00:11:02.040]  不知道發生什麼事
[00:11:02.040 --> 00:11:04.000]  突然間通了
[00:11:04.000 --> 00:11:06.640]  耳朵開通了
[00:11:06.640 --> 00:11:08.640]  在那個時候心裏很感恩
[00:11:08.640 --> 00:11:11.720]  繼續開聲讚美上帝
[00:11:11.720 --> 00:11:13.880]  之後我立即通知醫院
[00:11:13.880 --> 00:11:17.400]  我說不用做手術了醫生
[00:11:17.400 --> 00:11:19.360]  不用做
[00:11:19.360 --> 00:11:23.680]  那件事情讓我很深刻體會一件事
[00:11:23.680 --> 00:11:26.640]  沒錯有時候神都容許一些困難
[00:11:26.640 --> 00:11:28.520]  但在困難裏面
[00:11:28.520 --> 00:11:33.520]  祂是按祂的時候來施恩醫治
[00:11:33.520 --> 00:11:35.040]  當然我們頂尖的姐妹也體會
[00:11:35.040 --> 00:11:38.320]  有些時候無論有醫治或沒有醫治
[00:11:38.320 --> 00:11:41.040]  上帝仍然很清楚的應許我們
[00:11:41.040 --> 00:11:43.520]  我永不離棄你
[00:11:43.520 --> 00:11:47.160]  我將你的名字銘刻在我的掌上
[00:11:47.160 --> 00:11:50.960]  我不會忘記你
[00:11:50.960 --> 00:11:51.800]  聖經繼續說
[00:11:51.800 --> 00:11:56.440]  「我將你的祥桓上放在我的眼前」
[00:11:56.440 --> 00:11:58.960]  當當時的猶太人聽見祥桓的時候
[00:11:58.960 --> 00:12:00.400]  立不想起什麼呢?
[00:12:00.400 --> 00:12:01.800]  當他們被擄掠的時候
[00:12:01.800 --> 00:12:04.160]  他們很清楚看到自己的國家
[00:12:04.160 --> 00:12:06.920]  自己的家園被破壞
[00:12:06.920 --> 00:12:09.680]  耶路撒冷的城牆被拆毀了
[00:12:09.680 --> 00:12:13.080]  加拿大人將他們的城牆拆毀了
[00:12:13.080 --> 00:12:14.440]  但神告訴他們
[00:12:14.440 --> 00:12:18.880]  「你的祥桓在我的眼前」
[00:12:18.880 --> 00:12:20.280]  他們的家園
[00:12:20.280 --> 00:12:21.720]  完整的家園
[00:12:21.720 --> 00:12:25.000]  仍然在神的心中
[00:12:25.000 --> 00:12:26.120]  在神的眼前
[00:12:26.120 --> 00:12:27.960]  也意味著用廣東話說
[00:12:27.960 --> 00:12:31.280]  神看著我們的家園
[00:12:31.280 --> 00:12:34.600]  看著我們所愛護的
[00:12:34.600 --> 00:12:36.360]  無論我們的家庭
[00:12:36.360 --> 00:12:39.200]  或我們周圍的處境
[00:12:39.200 --> 00:12:41.680]  祂仍然是這樣來看顧著
[00:12:41.680 --> 00:12:45.360]  留心著這些情況
[00:12:45.360 --> 00:12:46.400]  因此你再讀的時候
[00:12:46.400 --> 00:12:48.320]  你發覺聖經下面一直說
[00:12:48.320 --> 00:12:49.920]  「你放心」
[00:12:49.920 --> 00:12:51.720]  「我會一直來看顧著」
[00:12:51.720 --> 00:12:54.080]  「所以你不要灰心」
[00:12:54.080 --> 00:12:55.480]  在第17節
[00:12:55.480 --> 00:12:57.160]  接著到第20節
[00:12:57.160 --> 00:12:58.600]  一直在描述
[00:12:58.600 --> 00:13:00.320]  「我有應許給你們」
[00:13:00.320 --> 00:13:01.800]  「你們不要灰心」
[00:13:01.800 --> 00:13:03.120]  「因為你們的兒女」
[00:13:03.120 --> 00:13:03.920]  第17節
[00:13:03.920 --> 00:13:06.440]  「必急速歸回」
[00:13:06.440 --> 00:13:08.680]  當時猶太人被擄掠到
[00:13:08.680 --> 00:13:12.720]  巴比倫的地方有70年的時間
[00:13:12.720 --> 00:13:13.800]  70年你說
[00:13:13.800 --> 00:13:15.440]  嘩!急速啊
[00:13:15.440 --> 00:13:17.600]  很久了
[00:13:17.600 --> 00:13:19.960]  聖經裏面說到神有祂的時間
[00:13:19.960 --> 00:13:21.400]  但是上帝說
[00:13:21.400 --> 00:13:25.280]  祂不會不必要拖延多一天
[00:13:25.280 --> 00:13:27.160]  在祂捍衛好的時候
[00:13:27.160 --> 00:13:29.400]  祂就急速地成全
[00:13:29.400 --> 00:13:32.880]  兒女會回到自己的故土
[00:13:32.880 --> 00:13:34.200]  接著聖經所說到的
[00:13:34.200 --> 00:13:37.120]  荒廢的地方會重新興旺
[00:13:37.120 --> 00:13:40.400]  一些以前好像沒有人再居住的地方
[00:13:40.400 --> 00:13:42.440]  現在因為人丁旺盛
[00:13:42.440 --> 00:13:44.320]  他們甚至覺得地方很狹窄
[00:13:44.320 --> 00:13:47.400]  不足夠他們居住
[00:13:47.400 --> 00:13:48.520]  聖經這樣說
[00:13:48.520 --> 00:13:51.200]  「你們要放心」
[00:13:51.200 --> 00:13:52.720]  「不要灰心」
[00:13:52.720 --> 00:13:57.160]  「神有給你們興旺的時刻」
[00:13:57.160 --> 00:13:58.200]  所以大家會記得
[00:13:58.200 --> 00:13:59.480]  當時在聖經裏面
[00:13:59.480 --> 00:14:01.800]  希伯來書新約十二章說到
[00:14:01.800 --> 00:14:03.480]  我們以前曾經一段時間在那裏看
[00:14:03.480 --> 00:14:04.920]  希伯來書
[00:14:04.920 --> 00:14:05.800]  希伯來書說到
[00:14:05.800 --> 00:14:09.000]  當你面對著神給你的管教
[00:14:09.000 --> 00:14:11.840]  或者面對著某些磨練的時候
[00:14:11.840 --> 00:14:15.560]  你記住不要灰心
[00:14:15.560 --> 00:14:17.120]  不要灰心
[00:14:17.120 --> 00:14:20.440]  反而你要將自己下垂的手
[00:14:20.440 --> 00:14:23.160]  和發酸的腿
[00:14:23.160 --> 00:14:24.640]  你挺起來
[00:14:24.640 --> 00:14:28.080]  繼續放膽地向前走
[00:14:28.080 --> 00:14:30.400]  將自己前面的路修直
[00:14:30.400 --> 00:14:32.840]  意思是走正直的路
[00:14:32.840 --> 00:14:34.800]  不要自暴自棄
[00:14:34.800 --> 00:14:37.680]  不要以為這個時候
[00:14:37.680 --> 00:14:39.200]  神都不理我了
[00:14:39.200 --> 00:14:42.880]  算了 我自己走自己的路
[00:14:42.880 --> 00:14:45.960]  又或者覺得以前神好像很親近
[00:14:45.960 --> 00:14:47.720]  但現在很久沒有祈禱了
[00:14:47.720 --> 00:14:50.080]  神好像都不聽我祈禱了
[00:14:50.080 --> 00:14:54.200]  現在算了 不需要再祈禱了
[00:14:54.200 --> 00:14:55.480]  聖經說
[00:14:55.480 --> 00:14:58.120]  走正直的路
[00:14:58.120 --> 00:15:00.040]  提起你下垂的手
[00:15:00.040 --> 00:15:02.040]  繼續向前走
[00:15:02.040 --> 00:15:05.160]  因為知道主必要幫助我
[00:15:05.160 --> 00:15:06.800]  祂不會忘記我
[00:15:06.800 --> 00:15:12.720]  祂會再一次讓我領受祂給我的福音
[00:15:12.720 --> 00:15:15.080]  當聖經這樣說的時候
[00:15:15.080 --> 00:15:17.840]  當時猶太人又提出第二個問題
[00:15:17.840 --> 00:15:21.760]  大家再看看聖經的二十一節
[00:15:21.760 --> 00:15:22.760]  他們再問
[00:15:22.760 --> 00:15:26.160]  你說很快就會領受恩惠
[00:15:26.160 --> 00:15:27.320]  二十一節說
[00:15:27.320 --> 00:15:30.320]  那時你心裡必說
[00:15:30.320 --> 00:15:32.280]  我既喪子獨居
[00:15:32.280 --> 00:15:34.280]  是被老的漂流在外
[00:15:34.280 --> 00:15:35.920]  誰給我生這些
[00:15:35.920 --> 00:15:37.880]  誰將這些養大呢
[00:15:37.880 --> 00:15:40.240]  撇下我一人獨居的時候
[00:15:40.240 --> 00:15:42.840]  這些在哪裡呢?
[00:15:42.840 --> 00:15:45.280]  我怎能夠再重建家園
[00:15:45.280 --> 00:15:48.040]  我怎能夠再養育兒女
[00:15:48.040 --> 00:15:50.120]  是他們心裡的說話
[00:15:50.120 --> 00:15:51.040]  他說不可能的
[00:15:51.040 --> 00:15:54.520]  他們用一個寡居的獨府來描述自己
[00:15:54.520 --> 00:15:57.360]  當時寡居的人是沒有機會做工作
[00:15:57.360 --> 00:15:59.760]  完全要依賴別人的供應
[00:15:59.760 --> 00:16:01.560]  有自己的孩子很安樂
[00:16:01.560 --> 00:16:04.480]  因為他們成為自己的供應
[00:16:04.480 --> 00:16:07.280]  但是孩子都喪生了
[00:16:07.280 --> 00:16:10.560]  對將來也完全沒有盼望
[00:16:10.560 --> 00:16:11.560]  在這種情況下
[00:16:11.560 --> 00:16:16.280]  我怎可能有養育兒女的機會呢?
[00:16:16.280 --> 00:16:17.480]  因此你發覺
[00:16:17.480 --> 00:16:18.720]  在這個時候
[00:16:18.720 --> 00:16:20.960]  上帝告訴他們
[00:16:20.960 --> 00:16:22.360]  你放心
[00:16:22.360 --> 00:16:25.040]  二十二節提及
[00:16:25.040 --> 00:16:27.760]  神要呼喚列國
[00:16:27.760 --> 00:16:29.560]  在二十二節下說
[00:16:29.560 --> 00:16:32.880]  他們必將你的眾子懷中抱來
[00:16:32.880 --> 00:16:36.560]  將你的眾女肩上綱來
[00:16:36.560 --> 00:16:37.680]  也意味著
[00:16:37.680 --> 00:16:40.680]  他們帶著一份親切的
[00:16:40.680 --> 00:16:44.000]  一份保護他們的心情
[00:16:44.000 --> 00:16:47.560]  將他們的孩子帶回到他們的家園
[00:16:47.560 --> 00:16:51.120]  意思是列國去做這件事情
[00:16:51.120 --> 00:16:54.240]  當然二十三節更加提及
[00:16:54.240 --> 00:16:56.720]  列王必作你的養父
[00:16:56.720 --> 00:17:00.040]  皇后必作你的羽母
[00:17:00.040 --> 00:17:04.480]  列國有權位的人
[00:17:04.480 --> 00:17:07.960]  他們會尊敬耶和華
[00:17:07.960 --> 00:17:10.160]  他們會將神的旨問
[00:17:10.160 --> 00:17:15.720]  幫助他們帶回歸向上帝
[00:17:15.720 --> 00:17:17.560]  當時的人思想
[00:17:17.560 --> 00:17:18.440]  他說不可能的
[00:17:18.440 --> 00:17:20.120]  我做不到這件事情
[00:17:20.120 --> 00:17:22.720]  但上帝用奇妙的方法
[00:17:22.720 --> 00:17:24.800]  讓很多國家的政權
[00:17:24.800 --> 00:17:27.640]  他們去承傳這件事情
