
[00:00:00.000 --> 00:00:02.760]  在《馬太福音》第一章至第七章
[00:02:55.000 --> 00:02:56.680]  能夠被釋放出來
[00:02:56.680 --> 00:02:58.160]  耶穌沒有說過
[00:02:58.160 --> 00:03:00.600]  人的病都是因為罪
[00:03:00.600 --> 00:03:01.800]  不過耶穌在這裡
[00:03:01.800 --> 00:03:05.160]  可以說是憐憫這個癱瘓的需要
[00:03:05.160 --> 00:03:08.880]  所以可以在這樣的背景裡面
[00:03:08.880 --> 00:03:09.920]  幫助他
[00:03:09.920 --> 00:03:11.040]  能夠讓他知道
[00:03:11.040 --> 00:03:15.480]  其實你的罪也都得到上帝的赦免
[00:03:15.480 --> 00:03:19.040]  然後耶穌說了這句話的時候
[00:03:19.040 --> 00:03:22.040]  當時的民事發起人
[00:03:22.040 --> 00:03:24.880]  就有一個對耶穌的質疑
[00:03:24.880 --> 00:03:28.280]  就是耶穌你說了僭奪的話
[00:03:28.280 --> 00:03:30.960]  你是哪一個人
[00:03:30.960 --> 00:03:35.440]  可以有資格說我赦罪呢
[00:03:35.440 --> 00:03:38.440]  人犯罪是得罪上帝
[00:03:38.440 --> 00:03:41.720]  所以唯有上帝才可以有權柄
[00:03:41.720 --> 00:03:43.760]  去赦免人的罪
[00:03:43.760 --> 00:03:46.720]  所以當耶穌說了這句話的時候
[00:03:46.720 --> 00:03:48.480]  其實他的意思就是說
[00:03:48.480 --> 00:03:51.240]  他有上帝而來的權柄
[00:03:51.240 --> 00:03:54.600]  但是在當時的宗教領袖去看
[00:03:54.600 --> 00:03:59.480]  耶穌你說了一些不應該說的話
[00:03:59.480 --> 00:04:01.440]  你沒有權去說
[00:04:01.440 --> 00:04:05.960]  你有這個權柄去赦免人的罪
[00:04:05.960 --> 00:04:08.440]  在這個神蹟裡面
[00:04:08.440 --> 00:04:10.080]  正如我剛才所說
[00:04:10.080 --> 00:04:15.240]  耶穌看到這個癱子的信心
[00:04:15.240 --> 00:04:19.160]  也看到他的朋友的信心
[00:04:19.160 --> 00:04:22.920]  所以他的病就得醫治
[00:04:22.920 --> 00:04:25.600]  耶穌也看到其他人
[00:04:25.600 --> 00:04:27.560]  就是宗教領袖
[00:04:27.560 --> 00:04:29.840]  去對他的質疑
[00:04:29.840 --> 00:04:32.000]  所以耶穌就說了一句話
[00:04:32.000 --> 00:04:35.440]  究竟叫這個癱子起來行走
[00:04:35.440 --> 00:04:40.240]  是容易還是你的罪赦免容易呢
[00:04:40.240 --> 00:04:42.040]  做什麼事情容易呢
[00:04:42.040 --> 00:04:44.160]  有不同的人有不同的理解
[00:04:44.160 --> 00:04:47.720]  有些人就說說當然容易些
[00:04:47.720 --> 00:04:52.440]  叫這個癱子起來行走
[00:04:52.440 --> 00:04:57.440]  也有人說叫這個癱子起來行走
[00:04:57.440 --> 00:05:02.320]  是容易過說這個癱子的罪得到赦免
[00:05:02.320 --> 00:05:03.520]  但是無論如何
[00:05:03.520 --> 00:05:06.280]  耶穌在表達一個訊息
[00:05:06.280 --> 00:05:07.160]  什麼訊息呢
[00:05:07.160 --> 00:05:11.040]  祂有權柄去赦免這個人的罪
[00:05:11.040 --> 00:05:16.560]  祂有權柄去醫好這個人的疾病
[00:05:16.560 --> 00:05:18.760]  祂有這個權柄
[00:05:18.760 --> 00:05:22.880]  這個才是最重要的一個訊息
[00:05:22.880 --> 00:05:24.880]  馬太在這裡
[00:05:24.880 --> 00:05:29.240]  當馬太寫完馬太呼音的時候
[00:05:29.240 --> 00:05:30.760]  當時的初期教會的信徒
[00:05:30.760 --> 00:05:32.680]  去看馬太呼音
[00:05:32.680 --> 00:05:34.440]  他們已經經歷了
[00:05:34.440 --> 00:05:37.720]  可以說耶穌的受死、埋葬、復活
[00:05:37.720 --> 00:05:38.560]  聖靈降臨
[00:05:38.560 --> 00:05:41.040]  教會開始的建立
[00:05:41.040 --> 00:05:45.400]  他們直著去看這一段經文
[00:05:45.400 --> 00:05:47.400]  也更深的去感受
[00:05:47.400 --> 00:05:51.600]  上帝差派來的那個彌賽
[00:05:51.600 --> 00:05:53.800]  那個救主已經來到了
[00:05:53.800 --> 00:05:58.160]  他的審判已經來臨到這個地上
[00:05:58.160 --> 00:06:01.280]  而耶穌有一個名字叫做「以馬來彌」
[00:06:01.280 --> 00:06:03.280]  大家知不知道「以馬來」是什麼意思
[00:06:03.280 --> 00:06:05.560]  是神與人同在
[00:06:05.560 --> 00:06:08.840]  上帝已經直著耶穌的降臨
[00:06:08.840 --> 00:06:11.360]  去彰顯上帝的同在
[00:06:11.360 --> 00:06:13.120]  彰顯上帝的審判
[00:06:13.120 --> 00:06:14.640]  也不單只是審判
[00:06:14.640 --> 00:06:17.440]  耶穌有一個名字的意思就是
[00:06:17.440 --> 00:06:22.400]  將自己的百姓從罪裡面去被拯救出來
[00:06:22.400 --> 00:06:23.560]  耶穌來到
[00:06:23.560 --> 00:06:26.360]  祂除了宣告一個審判的訊息
[00:06:26.360 --> 00:06:28.480]  也宣告一個拯救的訊息
[00:06:28.480 --> 00:06:32.440]  是要將罪人從罪裡面拯救出來
[00:06:32.440 --> 00:06:37.320]  所以在這一段的事蹟裡面
[00:06:37.320 --> 00:06:39.280]  祂說出了耶穌的身份
[00:06:39.280 --> 00:06:41.040]  和祂來到的時候的目的
[00:06:41.040 --> 00:06:45.520]  去配合祂一出生的時候的名字
[00:06:45.520 --> 00:06:49.920]  這個的看法
[00:06:49.920 --> 00:06:51.960]  或者這個的訊息
[00:06:51.960 --> 00:06:55.160]  其實與當時的宗教領袖的期望
[00:06:55.160 --> 00:06:59.800]  是相當的不同
[00:06:59.800 --> 00:07:01.400]  當時的宗教領袖
[00:07:01.400 --> 00:07:04.480]  他們去看這個彌賽亞
[00:07:04.480 --> 00:07:05.920]  他們認為期待
[00:07:05.920 --> 00:07:08.400]  等待著彌賽亞降臨的時候
[00:07:08.400 --> 00:07:09.560]  第一
[00:07:09.560 --> 00:07:12.600]  這個彌賽亞會稱讚我們這些異人
[00:07:12.600 --> 00:07:16.360]  就是我們這些宗教的師父
[00:07:16.360 --> 00:07:18.400]  因為我們去教導人去認識上帝
[00:07:18.400 --> 00:07:20.280]  我們自己也都跟從上帝
[00:07:20.280 --> 00:07:24.280]  所以當假若上帝派來的彌賽亞來到的時候
[00:07:24.280 --> 00:07:25.880]  第一就是會稱讚我們
[00:07:25.880 --> 00:07:29.200]  第二就是會將那些罪人殲滅
[00:07:29.200 --> 00:07:32.520]  因為那些罪人是不配進入上帝的國度裡面
[00:07:32.520 --> 00:07:34.600]  但是現在耶穌來到了
[00:07:34.600 --> 00:07:38.360]  竟然說我們這些異人是假冒為善的人
[00:07:38.360 --> 00:07:42.160]  而且竟然去那些公認為罪人的人
[00:07:42.160 --> 00:07:43.400]  去到他們當中
[00:07:43.400 --> 00:07:46.000]  所以耶穌你不是來自上帝
[00:07:46.000 --> 00:07:49.400]  你不是上帝所差派來的那個救主
[00:07:49.400 --> 00:07:53.120]  或者那個僕人
[00:07:53.120 --> 00:07:55.920]  這一群人的想法是這樣
[00:07:55.920 --> 00:08:00.040]  但是耶穌作為彌賽亞的身份來到的時候
[00:08:00.040 --> 00:08:02.560]  跟他們的期待相當相當的不同
[00:08:02.560 --> 00:08:08.040]  可以說是違反了他們的想法
[00:08:08.040 --> 00:08:12.640]  當時神蹟走了之後
[00:08:12.640 --> 00:08:14.800]  聖經的形容就是這群人很稀奇
[00:08:14.800 --> 00:08:21.640]  但是其實這個字眼更深入的意思就是說
[00:08:21.640 --> 00:08:23.000]  其實他們懼怕
[00:08:23.000 --> 00:08:25.880]  當他們見到耶穌在神蹟的時候
[00:08:25.880 --> 00:08:26.800]  他們畏懼
[00:08:26.800 --> 00:08:28.400]  他們很害怕
[00:08:28.400 --> 00:08:30.960]  因為誰可以行這個神蹟
[00:08:30.960 --> 00:08:33.120]  誰可以去殲滅人的罪呢
[00:08:33.120 --> 00:08:34.320]  除了上帝
[00:08:34.320 --> 00:08:35.240]  所以他們驚訝
[00:08:35.240 --> 00:08:36.440]  他代表上帝
[00:08:36.440 --> 00:08:37.840]  或者祂是上帝
[00:08:37.840 --> 00:08:40.880]  這個畏懼是很震驚的
[00:08:40.880 --> 00:08:41.520]  在當時來說
[00:08:41.520 --> 00:08:43.520]  現在我們看的時候好像沒什麼
[00:08:43.520 --> 00:08:45.120]  就是一個事蹟這樣過去了
[00:08:45.120 --> 00:08:45.600]  但是你想一下
[00:08:45.600 --> 00:08:48.160]  如果你是當時的一個人
[00:08:48.160 --> 00:08:49.600]  一見到一個這樣的神蹟
[00:08:49.600 --> 00:08:51.040]  這個是誰呢
[00:08:51.040 --> 00:08:52.640]  從來沒有發生過這樣的事
[00:08:52.640 --> 00:08:54.040]  這個是誰呢
[00:08:54.040 --> 00:08:58.080]  這個就是一個震驚和一個畏懼
[00:08:58.080 --> 00:09:00.720]  如果一個上帝來臨的時候
[00:09:00.720 --> 00:09:05.880]  我還可以在上帝面前站立嗎
[00:09:05.880 --> 00:09:08.640]  在這段事蹟裡面是說了
[00:09:08.640 --> 00:09:12.040]  耶穌來到是去呼召罪人
[00:09:12.040 --> 00:09:13.440]  去拯救罪人
[00:09:13.440 --> 00:09:16.440]  而不是去和罪人分割
[00:09:16.440 --> 00:09:20.160]  接著那個事蹟就更加具體說了
[00:09:20.160 --> 00:09:23.680]  耶穌來到地上的使命是什麼
[00:09:23.680 --> 00:09:26.120]  祂就是呼召馬太
[00:09:26.120 --> 00:09:26.960]  在馬太
[00:09:26.960 --> 00:09:30.440]  我們相信都是寫馬太福音的作者
[00:09:30.440 --> 00:09:32.280]  馬太是一個稅吏
[00:09:32.280 --> 00:09:34.000]  一個稅吏在當時來說
[00:09:34.000 --> 00:09:36.960]  是一個大罪人
[00:09:36.960 --> 00:09:39.080]  因為在當時的環境裡面
[00:09:39.080 --> 00:09:41.080]  一個人可以用一筆錢
[00:09:41.080 --> 00:09:45.000]  去向政府買了收稅官
[00:09:45.000 --> 00:09:47.720]  接著政府就有個行雅
[00:09:47.720 --> 00:09:50.080]  就是你交了這麼多稅給我就可以了
[00:09:50.080 --> 00:09:54.520]  接著你就可以自己去訂一些稅項去收取
[00:09:54.520 --> 00:09:57.240]  所以基本上這個位置
[00:09:57.240 --> 00:09:59.360]  我用現在的說法來說
[00:09:59.360 --> 00:10:01.000]  是一個肥缺
[00:10:01.000 --> 00:10:03.480]  而且是中飽私囊
[00:10:03.480 --> 00:10:05.360]  你可以收多少就收多少
[00:10:05.360 --> 00:10:07.240]  所以因為這個緣故
[00:10:07.240 --> 00:10:09.880]  這個稅吏的人
[00:10:09.880 --> 00:10:12.400]  這個職份在當時來說是罪人
[00:10:12.400 --> 00:10:14.920]  是和罪人同名詞
[00:10:14.920 --> 00:10:17.160]  稅吏就是罪人
[00:10:17.160 --> 00:10:19.920]  這些人永遠不可以
[00:10:19.920 --> 00:10:21.920]  去到上帝的角度裡面
[00:10:21.920 --> 00:10:24.000]  他們碰過的東西你都不要碰
[00:10:24.000 --> 00:10:25.720]  坐的椅子你都不要坐
[00:10:25.720 --> 00:10:27.240]  因為都變成邪惡
[00:10:27.240 --> 00:10:28.880]  一個邪惡的人碰過的東西
[00:10:28.880 --> 00:10:29.920]  那樣東西都是邪惡
[00:10:29.920 --> 00:10:31.520]  就是去到一個這樣的地步
[00:10:31.520 --> 00:10:34.000]  這個罪人的象徵
[00:10:34.000 --> 00:10:36.080]  但是現在耶穌來到了
[00:10:36.080 --> 00:10:39.000]  祂說和這個罪人吃飯
[00:10:39.000 --> 00:10:43.760]  吃飯其實是代表著一個很深的關係
[00:10:43.760 --> 00:10:45.680]  就是耶穌來到
[00:10:45.680 --> 00:10:48.720]  祂願意和這群罪人打成一片
[00:10:48.720 --> 00:10:51.000]  這群法利塞人就問一個問題
[00:10:51.000 --> 00:10:52.560]  問一群耶穌的門徒說
[00:10:52.560 --> 00:10:55.520]  為什麼你的老師
[00:10:55.520 --> 00:10:58.000]  會和一群罪人吃飯呢
[00:10:58.000 --> 00:10:59.680]  其實這個不是一個問題
[00:10:59.680 --> 00:11:01.360]  這個是一個責備
[00:11:01.360 --> 00:11:02.800]  就是責備耶穌
[00:11:02.800 --> 00:11:06.080]  你不應該和這群罪人一起去吃飯
[00:11:06.080 --> 00:11:07.960]  去指責耶穌
[00:11:07.960 --> 00:11:09.920]  接著耶穌有一個回應
[00:11:09.920 --> 00:11:11.680]  祂就說
[00:11:11.680 --> 00:11:15.160]  就是在舊約聖經裡面
[00:11:15.160 --> 00:11:18.840]  有一個先知叫做何西亞
[00:11:18.840 --> 00:11:20.240]  他講了一句話
[00:11:20.240 --> 00:11:22.800]  去指責當時的一群以色列人
[00:11:22.800 --> 00:11:26.440]  就說上帝喜愛的是連戌
[00:11:26.440 --> 00:11:29.120]  就是祂不喜愛的是制治
[00:11:29.120 --> 00:11:30.560]  什麼意思呢
[00:11:30.560 --> 00:11:31.680]  在舊約的時代
[00:11:31.680 --> 00:11:35.000]  上帝藉著很多宗教的禮儀
[00:11:35.000 --> 00:11:37.320]  宗教的可以說是規條
[00:11:37.320 --> 00:11:40.160]  或者宗教的一些習慣
[00:11:40.160 --> 00:11:42.320]  去幫助一群以色列人
[00:11:42.320 --> 00:11:45.960]  讓一群以色列人知道
[00:11:45.960 --> 00:11:48.200]  我們是跟從上帝的
[00:11:48.200 --> 00:11:49.480]  去明白上帝
[00:11:49.480 --> 00:11:51.400]  也都願意去跟從上帝
[00:11:51.400 --> 00:11:53.160]  但是一群的以色列人
[00:11:53.160 --> 00:11:55.000]  他就將這些宗教禮儀
[00:11:55.000 --> 00:11:55.880]  宗教習慣
[00:11:55.880 --> 00:12:00.040]  變成一個外在的
[00:12:00.040 --> 00:12:01.680]  很行為的模式
[00:12:01.680 --> 00:12:03.280]  做完之後就算了
[00:12:03.280 --> 00:12:05.440]  上帝和我就沒有關係了
[00:12:05.440 --> 00:12:06.480]  用一個例子去講
[00:12:06.480 --> 00:12:08.960]  譬如你今天約了一個祭司
[00:12:08.960 --> 00:12:12.400]  九點鐘有一個獻祭
[00:12:12.400 --> 00:12:15.280]  九點鐘到十點鐘獻祭就完了
[00:12:15.280 --> 00:12:16.760]  獻祭完之後你就說
[00:12:16.760 --> 00:12:18.280]  上帝和我沒有關係了
[00:12:18.280 --> 00:12:21.320]  我今天整天都是自己的時間
[00:12:21.320 --> 00:12:22.520]  自由時間
[00:12:22.520 --> 00:12:24.440]  我想做什麼就做什麼
[00:12:24.440 --> 00:12:27.400]  上帝和我們已經沒有關係了
[00:12:27.400 --> 00:12:28.480]  在當時來說
[00:12:28.480 --> 00:12:30.720]  以色列人落入一個這樣的地步
[00:12:30.720 --> 00:12:33.520]  所以上帝藉著何西亞先師去講出
[00:12:33.520 --> 00:12:35.040]  我喜愛的是連戌
[00:12:35.040 --> 00:12:37.200]  不是喜愛一些制治的行動
[00:12:37.200 --> 00:12:38.560]  是這個意思
[00:12:38.560 --> 00:12:42.400]  不是做一些外在的宗教活動和行為
[00:12:42.400 --> 00:12:45.120]  你的心有沒有真的跟從過我
[00:12:45.120 --> 00:12:47.520]  耶穌在這裡用了這一句話
[00:12:47.520 --> 00:12:50.840]  去指控這一班的法利賽人
[00:12:50.840 --> 00:12:53.200]  就是說你們正正未落入
[00:12:53.200 --> 00:12:56.960]  在何西亞先師所講的那個情況裡面
[00:12:56.960 --> 00:12:59.920]  你們不明白上帝的心腸
[00:12:59.920 --> 00:13:02.880]  上帝是要讓人
[00:13:02.880 --> 00:13:04.240]  無論任何的人
[00:13:04.240 --> 00:13:06.600]  都能夠有機會去認識上帝
[00:13:06.600 --> 00:13:08.880]  但是你們卻是
[00:13:08.880 --> 00:13:12.720]  定下種種的框框
[00:13:12.720 --> 00:13:14.520]  定下種種的難阻
[00:13:14.520 --> 00:13:17.920]  讓那些真的有需要的人
[00:13:17.920 --> 00:13:19.240]  那些罪人
[00:13:19.240 --> 00:13:21.800]  都不能夠去到上帝的面前
[00:13:21.800 --> 00:13:25.200]  耶穌對這一班的法利賽人
[00:13:25.200 --> 00:13:26.440]  有一個很大的指控
[00:13:26.440 --> 00:13:29.320]  所以說有病的人是需要看醫生
[00:13:29.320 --> 00:13:31.240]  沒有病的人是不需要看醫生的
[00:13:31.240 --> 00:13:33.160]  我來是呼召罪人
[00:13:33.160 --> 00:13:34.800]  不是呼召義人
[00:13:34.800 --> 00:13:37.600]  其實耶穌是一個反諷
[00:13:37.600 --> 00:13:39.920]  不是說這一班的法利賽人是義人
[00:13:39.920 --> 00:13:40.680]  所以你不需要我
[00:13:40.680 --> 00:13:41.840]  不是這個意思
[00:13:41.840 --> 00:13:43.960]  其實耶穌在這裡指出了
[00:13:43.960 --> 00:13:45.760]  這個地上每一個人
[00:13:45.760 --> 00:13:49.040]  其實都需要上帝的救贖
[00:13:49.040 --> 00:13:51.080]  和上帝的拯救
[00:13:51.080 --> 00:13:57.040]  接著就記載了另一段的事
[00:13:57.040 --> 00:13:59.920]  就是當時有一班的
[00:13:59.920 --> 00:14:01.520]  施洗要汗的門徒
[00:14:01.520 --> 00:14:04.640]  他就跟耶穌說
[00:14:04.640 --> 00:14:09.280]  我們和法利賽人都禁食
[00:14:09.280 --> 00:14:14.320]  為什麼你的門徒不禁食呢
[00:14:14.320 --> 00:14:19.200]  耶穌就用了三個內容
[00:14:19.200 --> 00:14:21.600]  去作一個回應
[00:14:21.600 --> 00:14:23.000]  其實施洗要汗
[00:14:23.000 --> 00:14:25.000]  他很清楚自己的角色
[00:14:25.000 --> 00:14:27.040]  他來到就是為了耶穌
[00:14:27.040 --> 00:14:29.600]  作一個鋪路的人
[00:14:29.600 --> 00:14:31.040]  所以施洗要汗說
[00:14:31.040 --> 00:14:32.560]  我必須微
[00:14:32.560 --> 00:14:33.520]  他必興旺
[00:14:33.520 --> 00:14:35.120]  因為他是知道耶穌
[00:14:35.120 --> 00:14:36.120]  他很清楚知道
[00:14:36.120 --> 00:14:38.360]  他為耶穌開一條路
[00:14:38.360 --> 00:14:42.480]  讓耶穌去完成上帝的使命
[00:14:42.480 --> 00:14:43.600]  但是當施洗要汗
[00:14:43.600 --> 00:14:45.960]  他被捉拿去坐牢之後
[00:14:45.960 --> 00:14:48.520]  接著他的門徒
[00:14:48.520 --> 00:14:50.160]  就不太認識
[00:14:50.160 --> 00:14:52.960]  耶穌的身份和使命
[00:14:52.960 --> 00:14:54.240]  所以在這一刻
[00:14:54.240 --> 00:14:55.280]  有個機會
[00:14:55.280 --> 00:14:58.320]  去有一點點的質問耶穌
[00:14:58.320 --> 00:15:02.440]  就是說禁食是應該要做的
[00:15:02.440 --> 00:15:04.560]  為什麼你的門徒不禁食呢
[00:15:04.560 --> 00:15:05.440]  其實他說
[00:15:05.440 --> 00:15:07.960]  耶穌你的教導無方
[00:15:07.960 --> 00:15:09.320]  為什麼你不教導你的門徒
[00:15:09.320 --> 00:15:11.080]  去做應該做的事呢
[00:15:11.080 --> 00:15:14.000]  接著耶穌就用了三個例子去說
[00:15:14.000 --> 00:15:14.720]  第一
[00:15:14.720 --> 00:15:15.720]  耶穌說
[00:15:15.720 --> 00:15:18.680]  一個新郎在婚宴上的時候
[00:15:18.680 --> 00:15:20.200]  陪伴他的人
[00:15:20.200 --> 00:15:21.880]  是不需要禁食的
[00:15:21.880 --> 00:15:23.640]  其實耶穌是用了這個比喻
[00:15:23.640 --> 00:15:25.400]  去說出一件事
[00:15:25.400 --> 00:15:27.160]  在舊約聖經裡說到
[00:15:27.160 --> 00:15:28.120]  尼塞亞尼
[00:15:28.120 --> 00:15:30.520]  就是上帝差派來的救主
[00:15:30.520 --> 00:15:32.520]  和那個僕人來到的時候
[00:15:32.520 --> 00:15:34.200]  就好像一個新郎一樣
[00:15:34.200 --> 00:15:35.520]  擺一個婚宴
[00:15:35.520 --> 00:15:38.760]  所以耶穌用這個例子
[00:15:38.760 --> 00:15:39.640]  就要說出了
[00:15:39.640 --> 00:15:41.480]  他就是上帝所差派來的
[00:15:41.480 --> 00:15:43.120]  那個尼塞亞尼
[00:15:43.120 --> 00:15:44.280]  那個救主
[00:15:44.280 --> 00:15:45.280]  既然我來到了
[00:15:45.280 --> 00:15:46.200]  在這個時候
[00:15:46.200 --> 00:15:47.160]  跟隨他的人
[00:15:47.160 --> 00:15:48.040]  應該是歡喜快樂
[00:15:48.040 --> 00:15:49.760]  所以是不需要禁食
[00:15:49.760 --> 00:15:50.480]  第二
[00:15:50.480 --> 00:15:54.440]  就是新報和舊報
[00:15:54.440 --> 00:15:56.600]  新報應該縫在新報上面
[00:15:56.600 --> 00:15:59.520]  舊報應該縫在舊報上面
[00:15:59.520 --> 00:16:01.720]  其實我們現在很少補衣服
[00:16:01.720 --> 00:16:02.560]  可能不是很清楚
[00:16:02.560 --> 00:16:03.960]  耶穌的意思是什麼
[00:16:03.960 --> 00:16:05.280]  其實在當時來說
[00:16:05.280 --> 00:16:07.080]  那些布都是比較差的
[00:16:07.080 --> 00:16:10.760]  新報洗過之後就會縮水
[00:16:10.760 --> 00:16:14.600]  所以如果把新報
[00:16:14.600 --> 00:16:16.640]  縫在舊的報上面
[00:16:16.640 --> 00:16:17.640]  補完之後
[00:16:17.640 --> 00:16:20.920]  其實反而是會弄壞衣服的
[00:16:20.920 --> 00:16:22.360]  舊報縮水了
[00:16:22.360 --> 00:16:25.120]  舊報就應該縫在舊報上面
[00:16:25.120 --> 00:16:26.160]  還沒縮水的
[00:16:26.160 --> 00:16:27.760]  新報就縫在新報上面
[00:16:27.760 --> 00:16:30.760]  所以那些補完之後的衣服
[00:16:30.760 --> 00:16:32.760]  才能夠保存得到
[00:16:32.760 --> 00:16:36.040]  第三個例子就是新酒和舊酒
[00:16:36.040 --> 00:16:37.120]  新的酒
[00:16:37.120 --> 00:16:40.720]  當時的酒會發酵
[00:16:40.720 --> 00:16:41.680]  發酵過程中
[00:16:41.680 --> 00:16:44.000]  如果舊的皮囊
[00:16:44.000 --> 00:16:47.640]  已經比較硬化一點
[00:16:47.640 --> 00:16:49.840]  所以很容易新酒倒下去
[00:16:49.840 --> 00:16:52.960]  就會弄壞舊的皮囊
[00:16:52.960 --> 00:16:55.280]  所以舊的酒應該比較純一點
[00:16:55.280 --> 00:16:57.520]  所以應該倒在舊的皮囊上面
[00:16:57.520 --> 00:17:00.120]  所以才能夠保存那些酒
[00:17:00.120 --> 00:17:01.920]  袋子也不會爛
[00:17:01.920 --> 00:17:04.280]  新酒應該倒在新袋子上面
[00:17:04.280 --> 00:17:08.120]  舊酒應該倒在舊的皮囊上面
[00:17:08.120 --> 00:17:10.240]  那究竟意思是什麼呢
[00:17:10.240 --> 00:17:13.040]  耶穌在這裡帶出了一件事
[00:17:13.040 --> 00:17:15.240]  不要用舊的
[00:17:15.240 --> 00:17:19.000]  由你們過去的習慣思想
[00:17:19.000 --> 00:17:21.800]  去理解我的身份
[00:17:21.800 --> 00:17:24.080]  理解我的使命
[00:17:24.080 --> 00:17:26.480]  你們應該更新你們的心
[00:17:26.480 --> 00:17:28.000]  用新的方法
[00:17:28.000 --> 00:17:29.320]  新的角度
[00:17:29.320 --> 00:17:31.880]  去看我的身份和我的使命
[00:17:31.880 --> 00:17:34.640]  不要用你們過去的錯誤的習慣
[00:17:34.640 --> 00:17:36.560]  不要用你們的錯誤的理解
[00:17:36.560 --> 00:17:41.960]  去看我做的使命是什麼
[00:17:41.960 --> 00:17:44.000]  所以耶穌用了這幾個比喻
[00:17:44.000 --> 00:17:48.000]  去帶出了你們這群文士和法理賽人
[00:17:48.000 --> 00:17:51.840]  都要悔改
[00:17:51.840 --> 00:17:53.480]  整段經文裡面
[00:17:53.480 --> 00:17:56.160]  其實就不是很複雜
[00:17:56.160 --> 00:17:58.880]  因為它藉著一些神蹟
[00:17:58.880 --> 00:18:02.280]  帶出了耶穌的身份
