
[00:00:00.000 --> 00:00:01.640]  好,靜姐妹平安
[00:03:05.000 --> 00:03:08.160]  可能就像最初信主返教會
[00:03:08.160 --> 00:03:09.560]  我曾經分享過
[00:03:09.560 --> 00:03:14.440]  大我的舞會團契有一個弟兄
[00:03:14.440 --> 00:03:19.160]  他最初返教會的動機沒那麼純正
[00:03:19.160 --> 00:03:24.040]  因為當時有同事邀請他返教會
[00:03:24.040 --> 00:03:28.880]  他見有兩位女同事被邀請
[00:03:28.880 --> 00:03:31.160]  他就因為這樣去
[00:03:31.160 --> 00:03:34.200]  下一次那兩位女同事沒有繼續返教會
[00:03:34.200 --> 00:03:36.920]  他就被基督吸引了
[00:03:36.920 --> 00:03:38.920]  就信主了
[00:03:38.920 --> 00:03:41.520]  他現在做了傳道
[00:03:41.520 --> 00:03:46.640]  原來上帝旅程起初的動機和目的
[00:03:46.640 --> 00:03:48.480]  是怎樣是不重要的
[00:03:48.480 --> 00:03:52.080]  重要的是在過程中你發現到
[00:03:52.080 --> 00:03:55.560]  找到一些好的東西
[00:03:55.560 --> 00:03:59.120]  我認識其中
[00:03:59.120 --> 00:04:01.360]  香港著名的癲奴牧師
[00:04:01.360 --> 00:04:05.360]  他的跑園餐廳有很多跑步訓練
[00:04:05.360 --> 00:04:08.280]  有很多見證也是
[00:04:08.280 --> 00:04:10.000]  由腳痛跑到不痛
[00:04:10.000 --> 00:04:12.280]  教他正確的姿勢
[00:04:12.280 --> 00:04:16.680]  怎樣做好自己身體的健康
[00:04:16.680 --> 00:04:17.960]  原來跑得對
[00:04:17.960 --> 00:04:19.640]  你達到的目的是
[00:04:19.640 --> 00:04:20.840]  不單是獎項
[00:04:20.840 --> 00:04:22.440]  甚至是健康
[00:04:22.440 --> 00:04:23.440]  可能很多方面
[00:04:23.440 --> 00:04:26.120]  如果我們信仰旅程也是跑得對
[00:04:26.120 --> 00:04:27.320]  向著對目標
[00:04:27.320 --> 00:04:31.200]  我相信得的益處是超過我們所想的
[00:04:31.200 --> 00:04:33.760]  我剛才讀了經文
[00:04:33.760 --> 00:04:38.560]  但我們先要去理解
[00:04:38.560 --> 00:04:41.320]  在第八至十一節
[00:04:41.320 --> 00:04:42.920]  原來這個經文
[00:04:42.920 --> 00:04:46.520]  保羅為何說我專注一件事
[00:04:46.520 --> 00:04:47.640]  忘記背後努力
[00:04:47.640 --> 00:04:49.360]  面前向鏢光直跑
[00:04:49.360 --> 00:04:53.000]  得神在基督耶穌裡照我們的獎賞
[00:04:53.000 --> 00:04:56.200]  原來我們要先理解他的信仰觀
[00:04:56.200 --> 00:04:59.160]  他的信仰觀有一個徹底的改變
[00:04:59.160 --> 00:05:02.040]  這很影響他整個信仰
[00:05:02.040 --> 00:05:04.280]  就是說後面去理解
[00:05:04.280 --> 00:05:05.440]  我只專注一件事
[00:05:05.440 --> 00:05:08.560]  不是說我們人生什麼事都不管
[00:05:08.560 --> 00:05:09.560]  只管一件事
[00:05:09.560 --> 00:05:10.840]  而反過來
[00:05:10.840 --> 00:05:18.440]  這件事是最首要影響我其他所有事情
[00:05:18.440 --> 00:05:20.760]  這個定調去幫助我們
[00:05:20.760 --> 00:05:22.600]  先從第八至十一節
[00:05:22.600 --> 00:05:24.120]  我們很簡單去理解
[00:05:24.120 --> 00:05:25.640]  他說不但如此
[00:05:25.640 --> 00:05:27.880]  他說他的信仰觀
[00:05:27.880 --> 00:05:31.160]  價值觀的徹底改變顛覆了
[00:05:31.160 --> 00:05:33.640]  他說萬事都看作有損
[00:05:33.640 --> 00:05:35.680]  他不是說不好也無所謂
[00:05:35.680 --> 00:05:36.720]  甚至有損
[00:05:36.720 --> 00:05:39.840]  如果影響了他去得著基督
[00:05:39.840 --> 00:05:41.160]  他覺得就會有損
[00:05:41.160 --> 00:05:43.640]  因為他認識主基督為至寶
[00:05:43.640 --> 00:05:45.960]  為了他失去所有一切
[00:05:45.960 --> 00:05:50.280]  他說都看為糞土表示一個沒有價值
[00:05:50.280 --> 00:05:51.880]  你不要跟我爭辯
[00:05:51.880 --> 00:05:53.480]  你說糞土有用的
[00:05:53.480 --> 00:05:54.400]  用來做肥料
[00:05:54.400 --> 00:05:56.200]  他經文只是想表達
[00:05:56.200 --> 00:06:00.000]  糞土即是沒有甚至很低價值的東西
[00:06:00.000 --> 00:06:02.000]  我以基督為至寶
[00:06:02.000 --> 00:06:05.320]  所以他說藉著他們有因信稱義
[00:06:05.320 --> 00:06:07.400]  他的意思最重要是表達
[00:06:07.400 --> 00:06:10.880]  他的信仰經歷不是靠自己得到的
[00:06:10.880 --> 00:06:13.040]  其實他是很有學識
[00:06:13.040 --> 00:06:14.560]  很有能力的人
[00:06:14.560 --> 00:06:15.680]  你也知道保羅
[00:06:15.680 --> 00:06:18.680]  所以他最有資格說這句話
[00:06:18.680 --> 00:06:20.680]  他所最豐富最重要
[00:06:20.680 --> 00:06:23.840]  甚至因此稱為也是因著信
[00:06:23.840 --> 00:06:25.840]  不是有自己的努力
[00:06:25.840 --> 00:06:27.000]  所以第一
[00:06:27.000 --> 00:06:28.480]  生命價值的徹底改變
[00:06:28.480 --> 00:06:30.200]  第二他因信基督而稱義
[00:06:30.200 --> 00:06:32.920]  第三他因生命復活基督
[00:06:32.920 --> 00:06:35.880]  而繼續他的生命人生
[00:06:35.880 --> 00:06:37.880]  認識他體驗他復活大難
[00:06:37.880 --> 00:06:39.400]  並一同受苦
[00:06:39.400 --> 00:06:41.280]  他很謙卑地在十一節說
[00:06:41.280 --> 00:06:43.680]  我或者可以從死人中復活
[00:06:43.680 --> 00:06:44.680]  這個重要
[00:06:44.680 --> 00:06:46.800]  他的態度延伸到下面
[00:06:46.800 --> 00:06:50.520]  我們要理解他的表達
[00:06:50.520 --> 00:06:52.600]  我們所認識保羅
[00:06:52.600 --> 00:06:54.520]  在大馬式的路上
[00:06:54.520 --> 00:06:56.440]  本來是走去做壞事
[00:06:56.440 --> 00:06:57.920]  迫害基督徒
[00:06:57.920 --> 00:07:01.920]  誰知上帝耶穌呼召他
[00:07:01.920 --> 00:07:03.600]  歸向他
[00:07:03.600 --> 00:07:06.000]  他經歷蒙神的接納
[00:07:06.000 --> 00:07:08.320]  就是無條件認識基督
[00:07:08.320 --> 00:07:10.120]  所以他很深體會
[00:07:10.120 --> 00:07:13.520]  我要繼續人生所追求的那一件事
[00:07:13.520 --> 00:07:16.400]  最重要就是耶穌基督
[00:07:16.400 --> 00:07:19.440]  所以在下面我們嘗試去理解
[00:07:19.440 --> 00:07:23.320]  一件事是關乎一個應有的信仰
[00:07:23.320 --> 00:07:24.680]  價值觀的徹底改變
[00:07:24.680 --> 00:07:26.000]  這就是信仰
[00:07:26.000 --> 00:07:30.360]  以致他活出那種有態度
[00:07:30.360 --> 00:07:35.440]  有謙卑的生命特質
[00:07:35.440 --> 00:07:38.400]  我們看回剛才讀的經文
[00:07:38.400 --> 00:07:39.760]  十二節開始
[00:07:39.760 --> 00:07:41.040]  其實我們看到
[00:07:41.040 --> 00:07:45.520]  我們如果用這個說法
[00:07:45.520 --> 00:07:48.040]  就是都關乎你嘗試去理解
[00:07:48.040 --> 00:07:50.600]  聖經的標準在裏面
[00:07:50.600 --> 00:07:52.080]  定的標竿
[00:07:52.080 --> 00:07:56.200]  B型是說他這種追求主的生命狀態
[00:07:56.200 --> 00:08:01.280]  以致他整個人歸屬於神的Belonging
[00:08:01.280 --> 00:08:04.200]  那種生命他如何繼續為神而活
[00:08:04.200 --> 00:08:05.600]  我們留意經文
[00:08:05.600 --> 00:08:08.320]  有些小細節我們嘗試
[00:08:08.320 --> 00:08:09.480]  他先說
[00:08:09.480 --> 00:08:11.880]  我們留意他「不是」和「不認為」
[00:08:11.880 --> 00:08:13.040]  是甚麼呢?
[00:08:13.040 --> 00:08:14.520]  他先說「不是」
[00:08:14.520 --> 00:08:16.280]  他不是覺得自己完全了
[00:08:16.280 --> 00:08:17.440]  第二個就是
[00:08:17.440 --> 00:08:19.280]  他說「還是」要揭曆
[00:08:19.280 --> 00:08:21.120]  還有「就是」是甚麼呢?
[00:08:21.120 --> 00:08:23.160]  我們從正面去理解
[00:08:23.160 --> 00:08:24.240]  到最後他說
[00:08:24.240 --> 00:08:25.840]  凡事成熟的人
[00:08:25.840 --> 00:08:28.920]  所有屬靈生命成熟的人是怎樣呢?
[00:08:28.920 --> 00:08:32.040]  大家先去說
[00:08:32.040 --> 00:08:33.920]  這個「不是」說甚麼呢?
[00:08:33.920 --> 00:08:35.880]  「不認為」他先有一種延續
[00:08:35.880 --> 00:08:36.920]  十一節他說
[00:08:36.920 --> 00:08:38.720]  那種謙卑的態度
[00:08:38.720 --> 00:08:42.720]  他就告訴我們
[00:08:42.720 --> 00:08:44.160]  他說
[00:08:44.160 --> 00:08:45.800]  不是已經得著了
[00:08:45.800 --> 00:08:48.520]  「不是」說「不認為」已經得著了
[00:08:48.520 --> 00:08:52.040]  或者已經抓住了
[00:08:52.040 --> 00:08:56.840]  「得著」或「抓住」其實是在說那種
[00:08:56.840 --> 00:08:59.240]  意思是很強調、很強化
[00:08:59.240 --> 00:09:02.520]  就是說我一定要抓得很緊
[00:09:02.520 --> 00:09:05.120]  輕易、很重要的事情
[00:09:05.120 --> 00:09:06.880]  所以十二、十三節
[00:09:06.880 --> 00:09:09.800]  也對應了菲律賓的信徒
[00:09:09.800 --> 00:09:13.560]  當時有一種狀態
[00:09:13.560 --> 00:09:16.280]  他們覺得「我都可以了」
[00:09:16.280 --> 00:09:17.800]  「我已經可以了」
[00:09:17.800 --> 00:09:23.440]  這種狀態甚至可能有種驕傲在裏面
[00:09:23.440 --> 00:09:25.600]  會不會有呢?可能會有的
[00:09:25.600 --> 00:09:28.600]  「我都信了主了,用不著你教」
[00:09:28.600 --> 00:09:30.400]  「我讀了神學」
[00:09:30.400 --> 00:09:33.680]  「我做了全職侍奉二十年」
[00:09:33.680 --> 00:09:37.600]  「牧師你這樣說,行不行?」
[00:09:37.600 --> 00:09:39.160]  好像是合理的
[00:09:39.160 --> 00:09:40.400]  但本來不是
[00:09:40.400 --> 00:09:42.280]  他甚至經歷很深的屬靈經歷
[00:09:42.280 --> 00:09:45.280]  他仍然是很謙卑的態度
[00:09:45.280 --> 00:09:48.560]  我不是覺得…人看他是得到的
[00:09:48.560 --> 00:09:52.080]  他未信主前的成績是相當好的
[00:09:52.080 --> 00:09:56.480]  他迫不及待教會應該考第一名
[00:09:56.480 --> 00:09:59.120]  我想說他的功績
[00:09:59.120 --> 00:10:04.480]  還基督司提反殉道他在做什麼?
[00:10:04.480 --> 00:10:05.680]  就是幫忙看衣服
[00:10:05.680 --> 00:10:08.480]  你不要小看,他也挺厲害的
[00:10:08.480 --> 00:10:11.360]  「我先幫你看著,你們去訂」
[00:10:11.360 --> 00:10:13.160]  但後面他再突出
[00:10:13.160 --> 00:10:17.440]  到處捉拿基督徒
[00:10:17.440 --> 00:10:20.560]  上帝呼召了他
[00:10:20.560 --> 00:10:22.800]  他生命完全改變了
[00:10:22.800 --> 00:10:25.000]  歸向主侍奉神
[00:10:25.000 --> 00:10:27.840]  去做全福音報道
[00:10:27.840 --> 00:10:29.360]  他已經…
[00:10:29.360 --> 00:10:32.280]  但大家知道他之後又很成功
[00:10:32.280 --> 00:10:34.280]  起碼有三次宣教報道
[00:10:34.280 --> 00:10:38.640]  他寫了十三卷新約聖經
[00:10:38.640 --> 00:10:40.840]  如果你說從人的角度去看
[00:10:40.840 --> 00:10:44.960]  他相當成功
[00:10:44.960 --> 00:10:45.960]  但他仍然說
[00:10:45.960 --> 00:10:49.280]  「我不是已經覺得得著」
[00:10:49.280 --> 00:10:50.840]  如果是他就應該安享萬年
[00:10:50.840 --> 00:10:52.160]  退休了
[00:10:52.160 --> 00:10:58.200]  「使徒們,你有誰寫得聖經多過我?」
[00:10:58.200 --> 00:11:00.600]  當然當時未成為正典
[00:11:00.600 --> 00:11:03.360]  但我相信他帶來的…
[00:11:03.360 --> 00:11:05.120]  但他仍然說
[00:11:05.120 --> 00:11:06.840]  「我不是覺得我已經得著了」
[00:11:06.840 --> 00:11:08.720]  「我不認為我已經是」
[00:11:08.720 --> 00:11:11.240]  以至他說十三節我們很熟悉的金句
[00:11:11.240 --> 00:11:13.240]  「我只專注一件事」
[00:11:13.240 --> 00:11:17.400]  「忘記背後,全力爭取面前」
[00:11:17.400 --> 00:11:20.200]  所以我們也看到
[00:11:20.200 --> 00:11:23.240]  普羅那種謙和的吩咐
[00:11:23.240 --> 00:11:25.720]  不是要否定或踐踏別人
[00:11:25.720 --> 00:11:28.640]  有時我們又落入另一種狀況
[00:11:28.640 --> 00:11:31.920]  就是人的自我中心驕傲
[00:11:31.920 --> 00:11:34.720]  自己驕傲也可能…
[00:11:34.720 --> 00:11:36.040]  「你不得著」
[00:11:36.040 --> 00:11:38.720]  或者能夠給予一些標準
[00:11:38.720 --> 00:11:41.200]  但究竟上帝的標準是怎樣呢?
[00:11:41.200 --> 00:11:43.520]  人的自我中心驕傲
[00:11:43.520 --> 00:11:47.640]  不聽是有前科的
[00:11:47.640 --> 00:11:50.840]  舊約的先知為何受苦那麼多
[00:11:50.840 --> 00:11:54.240]  通常以色列人不太聽
[00:11:54.240 --> 00:11:56.400]  無論大小先知書
[00:11:56.400 --> 00:12:00.040]  講完以色列人都是軟弱犯罪
[00:12:00.040 --> 00:12:02.320]  我們中間很多做父母
[00:12:02.320 --> 00:12:04.960]  子女聽不聽話?
[00:12:04.960 --> 00:12:07.920]  說「寧得好緊要」
[00:12:07.920 --> 00:12:08.880]  為何不聽話?
[00:12:08.880 --> 00:12:11.320]  是你說得不對?還是他…
[00:12:11.320 --> 00:12:13.760]  我相信後者…
[00:12:13.760 --> 00:12:15.240]  我們也年輕過
[00:12:15.240 --> 00:12:18.640]  我們也可能不太聽話
[00:12:18.640 --> 00:12:20.000]  「讓我試試」
[00:12:20.000 --> 00:12:21.520]  「讓我闖闖」
[00:12:21.520 --> 00:12:23.040]  「野馬」
[00:12:23.040 --> 00:12:25.760]  但撞了板又學到東西
[00:12:25.760 --> 00:12:28.160]  希望學到東西
[00:12:28.160 --> 00:12:29.880]  當時以色列人也是這樣
[00:12:29.880 --> 00:12:32.640]  我記得有一個仿孫的經歷
[00:12:32.640 --> 00:12:34.560]  不是我,看看是否在這裡
[00:12:34.560 --> 00:12:35.880]  找尋一些情人歷史
[00:12:35.880 --> 00:12:37.760]  有一個信徒告訴我
[00:12:37.760 --> 00:12:39.080]  他們當時很年輕
[00:12:39.080 --> 00:12:40.680]  去國內服侍
[00:12:40.680 --> 00:12:45.000]  做一些學生工作
[00:12:45.000 --> 00:12:46.920]  補習之類
[00:12:46.920 --> 00:12:49.120]  他們是幾間教會一起去的
[00:12:49.120 --> 00:12:50.840]  我們可以堂有幾個
[00:12:50.840 --> 00:12:52.360]  另一間堂有幾個
[00:12:52.360 --> 00:12:54.560]  有一次有一個信徒回來
[00:12:54.560 --> 00:12:57.400]  很驚訝地跟我分享一件事
[00:12:57.400 --> 00:13:00.520]  「隔離堂會的姐妹」
[00:13:00.520 --> 00:13:04.280]  「他們自動自覺七時起床靈修」
[00:13:04.280 --> 00:13:07.400]  其實是在反映她沒有
[00:13:07.400 --> 00:13:09.200]  她甚至沒有靈修
[00:13:09.200 --> 00:13:10.080]  她很驚訝
[00:13:10.080 --> 00:13:14.800]  「為何隔離堂會的信徒這麼厲害」
[00:13:14.800 --> 00:13:17.760]  「自己起床靈修」
[00:13:17.760 --> 00:13:21.440]  她這個生命經歷發現沒有何誇
[00:13:21.440 --> 00:13:25.600]  第二,人不聽可能真的要有些經歷
[00:13:25.600 --> 00:13:26.800]  一定要神蹟
[00:13:26.800 --> 00:13:29.120]  神蹟之後
[00:13:29.120 --> 00:13:30.880]  以色列人跟著發怨言
[00:13:30.880 --> 00:13:32.360]  也是不聽的
[00:13:32.360 --> 00:13:37.480]  「感謝讚美神,過鴻海,神蹟」
[00:13:37.480 --> 00:13:41.560]  人也有一種不是很容易聽的
[00:13:41.560 --> 00:13:42.840]  要那種生命謙卑
[00:13:42.840 --> 00:13:44.600]  而保羅就示範她
[00:13:44.600 --> 00:13:46.800]  雖然很有學識
[00:13:46.800 --> 00:13:47.720]  很有能力
[00:13:47.720 --> 00:13:49.280]  甚至她很有成績
[00:13:49.280 --> 00:13:50.560]  她仍然很謙卑
[00:13:50.560 --> 00:13:52.200]  不只是批評別人
[00:13:52.200 --> 00:13:55.720]  所以在這個教導裡面
[00:13:55.720 --> 00:13:57.320]  不是指著別人說
[00:13:57.320 --> 00:13:58.560]  「你們怎樣不行不行」
[00:13:58.560 --> 00:14:00.880]  她說「我不是已經得著了」
[00:14:00.880 --> 00:14:04.320]  「我仍然需要專注一件事」
[00:14:04.320 --> 00:14:05.920]  所以不示什麼呢?
[00:14:05.920 --> 00:14:07.080]  不認為呢?
[00:14:07.080 --> 00:14:11.560]  而還示或就示的是什麼呢?
[00:14:11.560 --> 00:14:12.440]  你看到她說
[00:14:12.440 --> 00:14:14.320]  「我還是竭力追求的」
[00:14:14.320 --> 00:14:15.200]  「我還沒得著」
[00:14:15.200 --> 00:14:17.400]  「我還在努力追求」
[00:14:17.400 --> 00:14:19.880]  或許她也不是說「我一定得著」
[00:14:19.880 --> 00:14:22.040]  說「抓住基督耶穌要抓住」
[00:14:22.040 --> 00:14:23.520]  你會發覺有些重複
[00:14:23.520 --> 00:14:24.600]  已經說了「不是」
[00:14:24.600 --> 00:14:26.280]  她再說十三節
[00:14:26.280 --> 00:14:27.200]  好像是十二節
[00:14:27.200 --> 00:14:28.200]  再強調
[00:14:28.200 --> 00:14:29.160]  「弟兄們」
[00:14:29.160 --> 00:14:30.800]  很慎重
[00:14:30.800 --> 00:14:33.120]  「我不認為自己已經得著了」
[00:14:33.120 --> 00:14:33.840]  是什麼呢?
[00:14:33.840 --> 00:14:35.480]  她重複完就說下去
[00:14:35.480 --> 00:14:37.280]  「我只專注一件事」
[00:14:37.280 --> 00:14:38.160]  就是
[00:14:38.160 --> 00:14:39.440]  就是什麼呢?
[00:14:39.440 --> 00:14:42.160]  「忘記背後努力面前」
[00:14:42.160 --> 00:14:45.360]  「的向著標桿直跑」
[00:14:45.360 --> 00:14:46.800]  「為要得著神」
[00:14:46.800 --> 00:14:50.280]  「在基督耶穌裡向天上呼召我的賞賜」
[00:14:50.280 --> 00:14:51.840]  她說專注一件事就是
[00:14:51.840 --> 00:14:52.960]  忘記背後
[00:14:52.960 --> 00:14:54.400]  爭取前面
[00:14:54.400 --> 00:14:55.720]  向著標桿直跑
[00:14:55.720 --> 00:14:58.720]  她說專注就是我有一個心智
[00:14:58.720 --> 00:15:00.960]  「我只有一件事」
[00:15:00.960 --> 00:15:02.760]  《和合本》的翻譯就是
[00:15:02.760 --> 00:15:04.680]  專注一個心智
[00:15:04.680 --> 00:15:08.040]  普羅專注心智的目標就是認識基督
[00:15:08.040 --> 00:15:09.160]  學基督
[00:15:09.160 --> 00:15:10.400]  心裡只有基督
[00:15:10.400 --> 00:15:16.240]  用所有的焦點去向著這個目標
[00:15:16.240 --> 00:15:17.840]  好像我們運動員
[00:15:17.840 --> 00:15:20.240]  都是要很專注訓練
[00:15:20.240 --> 00:15:21.680]  他要放下很多東西
[00:15:21.680 --> 00:15:23.560]  有紀律的生活
[00:15:23.560 --> 00:15:26.600]  可能飲食要很調節
[00:15:26.600 --> 00:15:27.960]  不要說運動員
[00:15:27.960 --> 00:15:30.000]  我也認識很多
[00:15:30.000 --> 00:15:31.680]  不怕說
[00:15:31.680 --> 00:15:33.760]  說別人的
[00:15:33.760 --> 00:15:35.960]  有一位我認識的牧師
[00:15:35.960 --> 00:15:38.200]  他好像不是香港人
[00:15:38.200 --> 00:15:39.800]  但他親自跟我說
[00:15:39.800 --> 00:15:43.000]  我們去營會吃飯
[00:15:43.000 --> 00:15:44.400]  就說舀飯給他
[00:15:44.400 --> 00:15:45.960]  他說不要
[00:15:45.960 --> 00:15:49.600]  然後他戒澱粉質
[00:15:49.600 --> 00:15:52.040]  他只吃菜和食餸
[00:15:52.040 --> 00:15:54.000]  「沒有飯吃」
[00:15:54.000 --> 00:15:54.520]  「是的」
[00:15:54.520 --> 00:15:55.720]  他說什麼原因呢
[00:15:55.720 --> 00:15:59.080]  他就跟他太太有關
[00:15:59.080 --> 00:16:02.120]  很細節我忘記了
[00:16:02.120 --> 00:16:05.120]  總之就是當時他很喜歡吃飯
[00:16:05.120 --> 00:16:06.840]  吃飯有個效果
[00:16:06.840 --> 00:16:11.040]  吃了澱粉質多就會怎樣
[00:16:11.040 --> 00:16:13.480]  很有福氣
[00:16:13.480 --> 00:16:19.800]  他為了希望不想自己這樣
[00:16:19.800 --> 00:16:23.000]  他在某年某月就戒了
[00:16:23.000 --> 00:16:24.960]  完全不吃澱粉質
[00:16:24.960 --> 00:16:29.200]  我見他身形相當不錯
[00:16:29.200 --> 00:16:31.720]  沒有大肚腩症之類
[00:16:31.720 --> 00:16:33.920]  他說我以前不是這樣的
[00:16:33.920 --> 00:16:36.400]  好像刺激的地方就是
[00:16:36.400 --> 00:16:38.920]  他太太說了一句話
[00:16:38.920 --> 00:16:39.880]  他聽完之後
[00:16:39.880 --> 00:16:40.840]  「不行」
[00:16:40.840 --> 00:16:42.440]  「我不要再這樣」
[00:16:42.440 --> 00:16:45.200]  他就立志這樣做
[00:16:45.200 --> 00:16:47.760]  原來你的節制達到的目的
[00:16:47.760 --> 00:16:48.760]  雖然是負代價
[00:16:48.760 --> 00:16:50.760]  但他覺得值得
[00:16:50.760 --> 00:16:53.360]  或者他有一種要求
[00:16:53.360 --> 00:16:56.080]  但我們在基督裏面要怎樣達到呢
[00:16:56.080 --> 00:16:58.080]  他不單只專注一件事
[00:16:58.080 --> 00:16:59.160]  就是得著基督
[00:16:59.160 --> 00:17:01.040]  就是忘記背後努力
[00:17:01.040 --> 00:17:03.520]  面前我們都很熟悉
[00:17:03.520 --> 00:17:07.200]  忘記背後
[00:17:07.200 --> 00:17:10.040]  我們回顧過去可以有兩方面
[00:17:10.040 --> 00:17:11.280]  一方面
[00:17:11.280 --> 00:17:12.440]  保羅我相信提醒我們
[00:17:12.440 --> 00:17:16.320]  不要沉醉於過往的成功
[00:17:16.320 --> 00:17:19.000]  另一方面就不要沉溺於失敗
[00:17:19.000 --> 00:17:20.840]  「我真是衰仔衰女」
[00:17:20.840 --> 00:17:22.400]  「我真是衰了」
[00:17:22.400 --> 00:17:25.840]  「不配」
[00:17:25.840 --> 00:17:27.840]  「不要了上帝你不要找我」
[00:17:27.840 --> 00:17:29.200]  不要沉醉於過往的成功
[00:17:29.200 --> 00:17:30.720]  我以前挺行的
[00:17:30.720 --> 00:17:35.520]  現在不行是你們害我
[00:17:35.520 --> 00:17:37.440]  過往有過往的歷史
[00:17:37.440 --> 00:17:38.960]  有不同的原因
[00:17:38.960 --> 00:17:43.440]  他說忘記失敗那種障礙
[00:17:43.440 --> 00:17:45.560]  亦都忘記成功的障礙
[00:17:45.560 --> 00:17:48.920]  保羅怎樣忘記他的障礙呢
[00:17:48.920 --> 00:17:51.920]  我們投入一點去理解他的黑歷史
[00:17:51.920 --> 00:17:54.360]  便會記得剛才提及過他
[00:17:54.360 --> 00:17:57.880]  以前迫害基督徒
[00:17:57.880 --> 00:18:00.400]  還記得他歸主後
[00:18:00.400 --> 00:18:04.520]  傳福音、蒙神呼召
[00:18:04.520 --> 00:18:07.000]  有甚麼經歷
[00:18:07.000 --> 00:18:08.960]  不被門徒所接納
[00:18:08.960 --> 00:18:11.800]  正常如果有個迫害我們的人
[00:18:11.800 --> 00:18:13.440]  突然間說「我信了主」
[00:18:13.440 --> 00:18:14.760]  你可能會說「歡迎」
[00:18:14.760 --> 00:18:17.440]  但心裏會覺得「是嗎?」
[00:18:17.440 --> 00:18:20.360]  「以前你在教會潑我們門口紅油」
[00:18:20.360 --> 00:18:27.040]  或者專門責罵我們基督徒
[00:18:27.040 --> 00:18:30.640]  何況保羅不簡單
[00:18:30.640 --> 00:18:33.880]  迫害得很嚴重
[00:18:33.880 --> 00:18:35.000]  所以他有一段時間
[00:18:35.000 --> 00:18:37.760]  巴拿巴知道他是神夢呼召
[00:18:37.760 --> 00:18:40.560]  但帶領他一段時間
