
[00:00:00.000 --> 00:00:02.000]  我們再一次打開聖經
[00:05:00.400 --> 00:05:02.400]  在主耶穌裏面
[00:05:02.400 --> 00:05:05.400]  祂將生命的應許賜給我們
[00:05:05.400 --> 00:05:10.400]  或者說祂已經將新生命的應許賜給人
[00:05:10.400 --> 00:05:13.400]  這是一個大喜訊
[00:05:13.400 --> 00:05:16.400]  是人可以得著新的生命
[00:05:16.400 --> 00:05:19.400]  得著神給我們的救恩
[00:05:19.400 --> 00:05:22.400]  當他在提及的時候
[00:05:22.400 --> 00:05:26.400]  他在訊息當中一直在說一件事情
[00:05:26.400 --> 00:05:29.400]  就是神將福音賜下
[00:05:29.400 --> 00:05:31.400]  是叫人得生命
[00:05:31.400 --> 00:05:33.400]  是賜生命的福音
[00:05:33.400 --> 00:05:37.400]  所以我們再先跳去第九節看一看
[00:05:37.400 --> 00:05:39.400]  第一章第九節
[00:05:39.400 --> 00:05:41.400]  「神救了我們
[00:05:41.400 --> 00:05:43.400]  以聖召呼召我們
[00:05:43.400 --> 00:05:46.400]  不是按照我們的行為
[00:05:46.400 --> 00:05:50.400]  卻是按照他自己的計劃和恩典
[00:05:50.400 --> 00:05:53.400]  這恩典是在永世之先
[00:05:53.400 --> 00:05:58.400]  在基督耶穌女賜給了我們的」
[00:05:58.400 --> 00:06:00.400]  聖經裏面很直接地說
[00:06:00.400 --> 00:06:03.400]  神救了我們
[00:06:03.400 --> 00:06:06.400]  也是以聖召呼召我們
[00:06:06.400 --> 00:06:09.400]  或者可以這樣思想
[00:06:09.400 --> 00:06:13.400]  就是神拯救我們脫離了捆綁
[00:06:13.400 --> 00:06:15.400]  脫離了自我中心
[00:06:15.400 --> 00:06:17.400]  脫離了罪的捆綁
[00:06:17.400 --> 00:06:19.400]  脫離了死亡的捆綁
[00:06:19.400 --> 00:06:23.400]  我們得以脫離捆綁
[00:06:23.400 --> 00:06:26.400]  但同時神也呼召我們
[00:06:26.400 --> 00:06:28.400]  以他的呼召
[00:06:28.400 --> 00:06:31.400]  召我們進入聖潔的生命裏面
[00:06:31.400 --> 00:06:34.400]  所以聖經特別強調是聖召
[00:06:34.400 --> 00:06:36.400]  神不但釋放我們
[00:06:36.400 --> 00:06:40.400]  也帶領我們進入一個新的生命
[00:06:40.400 --> 00:06:42.400]  一個聖潔的生命
[00:06:42.400 --> 00:06:45.400]  離開捆綁進入生命
[00:06:45.400 --> 00:06:47.400]  也是我們上上提及的
[00:06:47.400 --> 00:06:52.400]  福音是使人出死入生的道
[00:06:52.400 --> 00:06:58.400]  是使我們得著新生命的寶貴真道
[00:06:58.400 --> 00:07:00.400]  所以聖經在說的時候
[00:07:00.400 --> 00:07:02.400]  第十節就接續說
[00:07:02.400 --> 00:07:03.400]  第十節
[00:07:03.400 --> 00:07:07.400]  但現在我們直著救主基督耶穌的顯現
[00:07:07.400 --> 00:07:10.400]  耶穌顯現在世上
[00:07:10.400 --> 00:07:12.400]  祂來到世上
[00:07:12.400 --> 00:07:16.400]  祂將福音向我們顯明出來
[00:07:16.400 --> 00:07:18.400]  在第十節繼續說
[00:07:18.400 --> 00:07:20.400]  祂說「才表明出來」
[00:07:20.400 --> 00:07:22.400]  而祂出現的時候
[00:07:22.400 --> 00:07:24.400]  祂廢掉了死亡
[00:07:24.400 --> 00:07:29.400]  藉著福音把生命和不朽彰顯出來
[00:07:29.400 --> 00:07:31.400]  同樣地說
[00:07:31.400 --> 00:07:32.400]  廢掉了死亡
[00:07:32.400 --> 00:07:36.400]  不需要面對罪帶來的永遠的審判
[00:07:36.400 --> 00:07:38.400]  永遠的死亡
[00:07:38.400 --> 00:07:40.400]  而是進入了生命
[00:07:40.400 --> 00:07:41.400]  而且是不朽
[00:07:41.400 --> 00:07:43.400]  是永遠的生命
[00:07:43.400 --> 00:07:45.400]  各位電影節目的觀眾
[00:07:45.400 --> 00:07:47.400]  你和我都熟悉福音的訊息
[00:07:47.400 --> 00:07:53.400]  但福音的訊息所帶來的一個極其重要的恩惠
[00:07:53.400 --> 00:07:56.400]  就是出死入生
[00:07:56.400 --> 00:07:58.400]  離開了綑綁
[00:07:58.400 --> 00:08:00.400]  進入聖潔的生命
[00:08:00.400 --> 00:08:02.400]  永恆的生命
[00:08:02.400 --> 00:08:04.400]  這個福音的應許
[00:08:04.400 --> 00:08:06.400]  這個生命的應許
[00:08:06.400 --> 00:08:10.400]  是你和我要常常牢記的
[00:08:10.400 --> 00:08:12.400]  而你和我在當中
[00:08:12.400 --> 00:08:14.400]  也在裡面不斷地經歷
[00:08:14.400 --> 00:08:18.400]  福音所帶給我們的極其重要的一種生命的轉變
[00:08:18.400 --> 00:08:20.400]  當然我們知道
[00:08:20.400 --> 00:08:21.400]  當聖經提到福音的時候
[00:08:21.400 --> 00:08:25.400]  這個福音絕對不是你憑著自己去爭取
[00:08:25.400 --> 00:08:26.400]  去賺取回來的
[00:08:26.400 --> 00:08:28.400]  所以你會留意到聖經所說
[00:08:28.400 --> 00:08:32.400]  是藉著耶穌基督的降生賜給我們的
[00:08:32.400 --> 00:08:35.400]  所以每一次想回到福音的時候
[00:08:35.400 --> 00:08:40.400]  你知道不是你憑著你自己賺取
[00:08:40.400 --> 00:08:42.400]  因此你沒有可誇的地方
[00:08:42.400 --> 00:08:44.400]  正如我們上上讀到《耳窟》所書
[00:08:44.400 --> 00:08:46.400]  第二章所說
[00:08:46.400 --> 00:08:49.400]  我們得救是本福因
[00:08:49.400 --> 00:08:50.400]  也因著
[00:08:50.400 --> 00:08:51.400]  「純」
[00:08:51.400 --> 00:08:54.400]  「者並不是出於自己」
[00:08:54.400 --> 00:08:57.400]  乃是神所賜的
[00:08:57.400 --> 00:08:59.400]  所以每當提到福音的時候
[00:08:59.400 --> 00:09:02.400]  我們就會心中有一份的感恩
[00:09:02.400 --> 00:09:05.400]  是神白白賜給我們的
[00:09:05.400 --> 00:09:07.400]  這份奇妙的救恩
[00:09:07.400 --> 00:09:10.400]  當聖經講述到救恩的時候
[00:09:10.400 --> 00:09:12.400]  就很清楚地說一件事情
[00:09:12.400 --> 00:09:14.400]  就是當你領受了福音之後
[00:09:14.400 --> 00:09:17.400]  你記得你是被神所託
[00:09:17.400 --> 00:09:21.400]  將福音繼續地傳揚出去
[00:09:21.400 --> 00:09:22.400]  但是你會說
[00:09:22.400 --> 00:09:24.400]  既然有這種託付
[00:09:24.400 --> 00:09:27.400]  有時候也會很擔心自己是否能夠
[00:09:27.400 --> 00:09:29.400]  傳達到、見證到
[00:09:29.400 --> 00:09:32.400]  但是聖經這裡就讓我們很清楚地見到
[00:09:32.400 --> 00:09:35.400]  就是上帝在次下能力
[00:09:35.400 --> 00:09:40.400]  讓我們能夠可以作福音的受託人
[00:09:40.400 --> 00:09:42.400]  祂是一個合理的上帝
[00:09:42.400 --> 00:09:44.400]  祂如果託付人某一些的職份
[00:09:44.400 --> 00:09:46.400]  祂一定次下所需要的
[00:09:46.400 --> 00:09:49.400]  完成職份的能力
[00:09:49.400 --> 00:09:53.400]  所以大家再看看下面的第六節
[00:09:53.400 --> 00:09:56.400]  在聖經的第六節
[00:09:56.400 --> 00:09:59.400]  「當時保羅提醒提摩泰
[00:09:59.400 --> 00:10:01.400]  唯有這原告我提醒你
[00:10:01.400 --> 00:10:03.400]  要把神藉著我按手
[00:10:03.400 --> 00:10:05.400]  給你的恩賜
[00:10:05.400 --> 00:10:09.400]  將火一樣再挑旺起來」
[00:10:09.400 --> 00:10:11.400]  大家會記得聖經裡面有提及到
[00:10:11.400 --> 00:10:13.400]  一位提摩泰
[00:10:13.400 --> 00:10:17.400]  他本來是一個很膽怯的人
[00:10:17.400 --> 00:10:19.400]  聖經提到他的背景
[00:10:19.400 --> 00:10:21.400]  但是後來也在提摩泰的前書
[00:10:21.400 --> 00:10:22.400]  大家有印象
[00:10:22.400 --> 00:10:26.400]  聖經提及到當時有長老和保羅
[00:10:26.400 --> 00:10:30.400]  他們是一起按手在他的身上
[00:10:30.400 --> 00:10:32.400]  也藉著預言聖所說
[00:10:32.400 --> 00:10:34.400]  他們為他祈禱
[00:10:34.400 --> 00:10:36.400]  祝福差遣
[00:10:36.400 --> 00:10:37.400]  然後在那個時候
[00:10:37.400 --> 00:10:39.400]  又因此賜給他
[00:10:39.400 --> 00:10:42.400]  他能夠回應神給他的託付
[00:10:42.400 --> 00:10:44.400]  當我們提到按手的時候
[00:10:44.400 --> 00:10:46.400]  背後有一個很重要的訊息
[00:10:46.400 --> 00:10:48.400]  就是屬靈的領袖
[00:10:48.400 --> 00:10:51.400]  看到神對人的差遣
[00:10:51.400 --> 00:10:53.400]  對人的託付
[00:10:53.400 --> 00:10:56.400]  因此就同心按手
[00:10:56.400 --> 00:10:59.400]  表達他們那份認同
[00:10:59.400 --> 00:11:06.400]  也一起表達對他那種支持
[00:11:06.400 --> 00:11:08.400]  然後在過程當中
[00:11:08.400 --> 00:11:12.400]  猜派他去完成神所給他的託付
[00:11:12.400 --> 00:11:14.400]  然後在過程裡面
[00:11:14.400 --> 00:11:18.400]  神也透過他們的代禱、差遣
[00:11:18.400 --> 00:11:20.400]  將所需要的恩賜
[00:11:20.400 --> 00:11:22.400]  來賜給當事人
[00:11:22.400 --> 00:11:25.400]  讓他能夠領受所得的恩賜
[00:11:25.400 --> 00:11:27.400]  去完成託付
[00:11:27.400 --> 00:11:28.400]  當我們這樣去明白的時候
[00:11:28.400 --> 00:11:29.400]  大家會看到
[00:11:29.400 --> 00:11:32.400]  聖經裡面剛才第六節所說到
[00:11:32.400 --> 00:11:33.400]  本來提醒他們
[00:11:33.400 --> 00:11:34.400]  你要記住
[00:11:34.400 --> 00:11:37.400]  不要忘記你已經得到恩賜
[00:11:37.400 --> 00:11:39.400]  因此你要將所領受的恩賜
[00:11:39.400 --> 00:11:41.400]  再次將它挑黃
[00:11:41.400 --> 00:11:43.400]  將它發揮得最好
[00:11:43.400 --> 00:11:45.400]  運用出來
[00:11:45.400 --> 00:11:47.400]  或者當我們讀到這裡的時候
[00:11:47.400 --> 00:11:48.400]  你會覺得
[00:11:48.400 --> 00:11:53.400]  提摩太領受了按手的恩賜
[00:11:53.400 --> 00:11:55.400]  因此我們祝福他
[00:11:55.400 --> 00:11:58.400]  但未必我們可以這樣做
[00:11:58.400 --> 00:12:02.400]  今天你未必會經歷一個按手的過程
[00:12:02.400 --> 00:12:04.400]  但聖經清楚地說
[00:12:04.400 --> 00:12:07.400]  所有屬神的人
[00:12:07.400 --> 00:12:11.400]  領受了一個重要的恩賜
[00:12:11.400 --> 00:12:13.400]  就是聖經所說到的
[00:12:13.400 --> 00:12:15.400]  神使我們與神
[00:12:15.400 --> 00:12:18.400]  即耶穌基督使我們與神和好
[00:12:18.400 --> 00:12:27.400]  因此也將使人與他和好的積分賜給我們
[00:12:27.400 --> 00:12:28.400]  聖經清楚地說
[00:12:28.400 --> 00:12:30.400]  每一個屬神的人
[00:12:30.400 --> 00:12:36.400]  神已經將使人與他和好的積分賜給我們
[00:12:36.400 --> 00:12:38.400]  正如聖經所說的
[00:12:38.400 --> 00:12:40.400]  神是一個合理的上帝
[00:12:40.400 --> 00:12:43.400]  祂會將所需要的力量和恩賜
[00:12:43.400 --> 00:12:44.400]  賜給我們
[00:12:44.400 --> 00:12:49.400]  以致能夠完成託付的恩賜
[00:12:49.400 --> 00:12:51.400]  但在這個時候聖經提及到
[00:12:51.400 --> 00:12:54.400]  保羅提醒提摩太
[00:12:54.400 --> 00:12:57.400]  你不要將它忘記了
[00:12:57.400 --> 00:13:00.400]  以致疏忽了來運用
[00:13:00.400 --> 00:13:01.400]  這裡所提及的
[00:13:01.400 --> 00:13:04.400]  是當他真的運用的時候
[00:13:04.400 --> 00:13:09.400]  他才能再次將這種恩賜發現出來
[00:13:09.400 --> 00:13:10.400]  各位靈性姐妹
[00:13:10.400 --> 00:13:12.400]  因此
[00:13:12.400 --> 00:13:13.400]  傳福音的恩賜
[00:13:13.400 --> 00:13:15.400]  見證上的恩賜
[00:13:15.400 --> 00:13:17.400]  是在你運用它的時候
[00:13:17.400 --> 00:13:19.400]  才會出現
[00:13:19.400 --> 00:13:22.400]  不會在你藏著它的時候
[00:13:22.400 --> 00:13:25.400]  它會出現
[00:13:25.400 --> 00:13:28.400]  我一直常常都會想起一位弟兄
[00:13:28.400 --> 00:13:32.400]  這位弟兄今天已經是一位牧師
[00:13:32.400 --> 00:13:34.400]  以前當他在我們中間的時候
[00:13:34.400 --> 00:13:35.400]  我很記得
[00:13:35.400 --> 00:13:38.400]  當我早年與他相處的時候
[00:13:38.400 --> 00:13:41.400]  是一位很內向的弟兄
[00:13:41.400 --> 00:13:43.400]  很害羞
[00:13:43.400 --> 00:13:45.400]  說話很小聲
[00:13:45.400 --> 00:13:48.400]  差不多聽不到
[00:13:48.400 --> 00:13:50.400]  但他一直跟我們分享
[00:13:50.400 --> 00:13:53.400]  他很想能夠傳福音
[00:13:53.400 --> 00:13:55.400]  但他不知道怎樣做
[00:13:55.400 --> 00:13:57.400]  但他知道一個方式
[00:13:57.400 --> 00:13:59.400]  就是別人可以鼓勵他
[00:13:59.400 --> 00:14:02.400]  所以他很多次參加教會裡
[00:14:02.400 --> 00:14:04.400]  一些外展的排單章
[00:14:04.400 --> 00:14:07.400]  和報道的一些活動
[00:14:07.400 --> 00:14:09.400]  他有一兩次去完之後
[00:14:09.400 --> 00:14:10.400]  他回來跟我說
[00:14:10.400 --> 00:14:12.400]  他說:施牧師,我很感謝神
[00:14:12.400 --> 00:14:15.400]  不知為何平時說話很小聲
[00:14:15.400 --> 00:14:18.400]  但不知為何去到跟別人講福音的時候
[00:14:18.400 --> 00:14:20.400]  好像有一種力量
[00:14:20.400 --> 00:14:21.400]  可以很清楚地
[00:14:21.400 --> 00:14:25.400]  跟別人一步步地說信仰的事情
[00:14:25.400 --> 00:14:27.400]  我都很驚訝他這樣說
[00:14:27.400 --> 00:14:30.400]  但後來他就繼續去參與
[00:14:30.400 --> 00:14:31.400]  一直參與的時候
[00:14:31.400 --> 00:14:33.400]  看到神很恩待他
[00:14:33.400 --> 00:14:37.400]  他就一直去拜人信主
[00:14:37.400 --> 00:14:39.400]  後來他體會到
[00:14:39.400 --> 00:14:41.400]  上帝給他傳福音的力量
[00:14:41.400 --> 00:14:44.400]  他就成為了一個宣教士
[00:14:44.400 --> 00:14:45.400]  讀完神學之後
[00:14:45.400 --> 00:14:47.400]  他就成為宣教士
[00:14:47.400 --> 00:14:50.400]  每當我想起他的事情的時候
[00:14:50.400 --> 00:14:52.400]  我就體會到一個重要的事情
[00:14:52.400 --> 00:14:57.400]  就是當人相信上帝所賜的恩賜和能力
[00:14:57.400 --> 00:14:59.400]  而他去運用的時候
[00:14:59.400 --> 00:15:02.400]  就發覺那種力量出現
[00:15:02.400 --> 00:15:05.400]  甚至讓他自己都驚訝
[00:15:05.400 --> 00:15:07.400]  也因此你會發覺
[00:15:07.400 --> 00:15:09.400]  當聖經吩咐我們大使命的時候
[00:15:09.400 --> 00:15:12.400]  所以你們要去使萬民作為我們的門徒
[00:15:12.400 --> 00:15:13.400]  在這個時候
[00:15:13.400 --> 00:15:14.400]  聖經就說
[00:15:14.400 --> 00:15:17.400]  我就常與你們同在
[00:15:17.400 --> 00:15:19.400]  唯有當你去的時候
[00:15:19.400 --> 00:15:22.400]  你才會經歷上帝的同在
[00:15:22.400 --> 00:15:24.400]  在你信服上帝對你的心意的時候
[00:15:24.400 --> 00:15:28.400]  你才會經歷能力和恩典
[00:15:28.400 --> 00:15:30.400]  剛才我們讀到聖經裏面
[00:15:30.400 --> 00:15:36.400]  提醒他要將你的恩賜再如火再次挑旺起來
[00:15:36.400 --> 00:15:39.400]  好像已經熄滅了
[00:15:39.400 --> 00:15:42.400]  或者是減弱了
[00:15:42.400 --> 00:15:46.400]  不再能夠蓬勃地活出來
[00:15:46.400 --> 00:15:48.400]  你記得我曾經提過
[00:15:48.400 --> 00:15:50.400]  每當我想起《恩賜聖經》的時候
[00:15:50.400 --> 00:15:52.400]  就一定想起一件事
[00:15:52.400 --> 00:15:53.400]  就是很多年之前
[00:15:53.400 --> 00:15:54.400]  有一次和一班弟兄姐妹
[00:15:54.400 --> 00:15:57.400]  去到一個郊野地方燒烤
[00:15:57.400 --> 00:15:59.400]  在燒烤的時候
[00:15:59.400 --> 00:16:02.400]  我們不太懂得點火
[00:16:02.400 --> 00:16:04.400]  所以就放幾個炭
[00:16:04.400 --> 00:16:07.400]  十幾支叉子放進去
[00:16:07.400 --> 00:16:12.400]  我想可能雞翼都差不多壓熄了火
[00:16:12.400 --> 00:16:14.400]  但突然發現沒有火
[00:16:14.400 --> 00:16:16.400]  燒不到
[00:16:16.400 --> 00:16:18.400]  但我們又不知道要怎麼做
[00:16:18.400 --> 00:16:20.400]  後來在鄰近
[00:16:20.400 --> 00:16:22.400]  好像住在附近一些村屋的
[00:16:22.400 --> 00:16:24.400]  有一位太太經過
[00:16:24.400 --> 00:16:25.400]  她看到我們那時候
[00:16:25.400 --> 00:16:26.400]  很多年前
[00:16:26.400 --> 00:16:27.400]  那些年輕人
[00:16:27.400 --> 00:16:28.400]  你們這樣怎麼燒呢?
[00:16:28.400 --> 00:16:29.400]  走過來
[00:16:29.400 --> 00:16:30.400]  走過來
[00:16:30.400 --> 00:16:31.400]  她說走開吧
[00:16:31.400 --> 00:16:33.400]  我們就很聽話
[00:16:33.400 --> 00:16:35.400]  她問你們有沒有炭?
[00:16:35.400 --> 00:16:36.400]  有啊
[00:16:36.400 --> 00:16:38.400]  我們就整包炭放在旁邊
[00:16:38.400 --> 00:16:39.400]  有包的炭都不燒?
[00:16:39.400 --> 00:16:40.400]  她就叫我們
[00:16:40.400 --> 00:16:42.400]  加點炭上去吧
[00:16:42.400 --> 00:16:45.400]  加了炭就當然再蓋上一點
[00:16:45.400 --> 00:16:47.400]  然後我不知道她從哪裡
[00:16:47.400 --> 00:16:49.400]  拿了一把攜扇出來
[00:16:49.400 --> 00:16:52.400]  然後就一邊撥一邊撥
[00:16:52.400 --> 00:16:53.400]  很大力地撥
[00:16:53.400 --> 00:16:54.400]  但看著那些火
[00:16:54.400 --> 00:16:55.400]  在那個時候
[00:16:55.400 --> 00:16:58.400]  一邊叫黃城一邊叫燒
[00:16:58.400 --> 00:17:00.400]  然後燒了一輪之後
[00:17:00.400 --> 00:17:01.400]  她就說
[00:17:01.400 --> 00:17:03.400]  現在燒雞翼吧
[00:17:03.400 --> 00:17:05.400]  我們很開心
[00:17:05.400 --> 00:17:07.400]  在那個時候就燒到雞翼
[00:17:07.400 --> 00:17:09.400]  那個場景
[00:17:09.400 --> 00:17:11.400]  很多年之後我都記得那件事情
[00:17:11.400 --> 00:17:13.400]  是要加炭
[00:17:13.400 --> 00:17:15.400]  是要撥火
[00:17:15.400 --> 00:17:17.400]  聖經裏面所提及的
[00:17:17.400 --> 00:17:19.400]  「再如火挑黃」
[00:17:19.400 --> 00:17:20.400]  英文的翻譯
[00:17:20.400 --> 00:17:21.400]  我很喜歡
[00:17:21.400 --> 00:17:23.400]  Fan into flame
[00:17:23.400 --> 00:17:26.400]  是會去撥動它
[00:17:26.400 --> 00:17:28.400]  讓它成為火焰
[00:17:28.400 --> 00:17:31.400]  亦意味著讓原本有的力量
[00:17:31.400 --> 00:17:34.400]  可以充分地發揮出來
[00:17:34.400 --> 00:17:37.400]  但如果你不是這樣做的時候
[00:17:37.400 --> 00:17:40.400]  那些炭火會減弱
[00:17:40.400 --> 00:17:41.400]  甚至熄滅
[00:17:41.400 --> 00:17:43.400]  但當保羅說到
[00:17:43.400 --> 00:17:45.400]  「如火挑黃」的時候
[00:17:45.400 --> 00:17:46.400]  有一個很重要的原因
[00:17:46.400 --> 00:17:48.400]  他繼續這樣說
[00:17:48.400 --> 00:17:50.400]  在第七節大家讀的時候
[00:17:50.400 --> 00:17:52.400]  你一定會讀到的
[00:17:52.400 --> 00:17:54.400]  「因為神所賜給我們的
[00:17:54.400 --> 00:17:56.400]  不是膽怯的靈
[00:17:56.400 --> 00:18:00.400]  而是有能力仁愛自律的靈」
[00:18:00.400 --> 00:18:02.400]  因為神所賜給我們的
[00:18:02.400 --> 00:18:04.400]  不是膽怯的靈
[00:18:04.400 --> 00:18:07.400]  如果你要去見證上帝
[00:18:07.400 --> 00:18:10.400]  你要跟人分享信仰
[00:18:10.400 --> 00:18:11.400]  你要去活出一個
[00:18:11.400 --> 00:18:14.400]  愛心的見證生活
[00:18:14.400 --> 00:18:15.400]  有時候會有些衝擊
[00:18:15.400 --> 00:18:17.400]  有些威脅
[00:18:17.400 --> 00:18:18.400]  但如果你發覺自己內心
[00:18:18.400 --> 00:18:20.400]  有些膽怯的時候
[00:18:20.400 --> 00:18:23.400]  你知道這個膽怯不是出於神
