
[00:00:00.000 --> 00:00:02.380]  很多時候我們弟兄姊妹都說
[00:01:46.400 --> 00:01:48.960]  你們可以猜測一下
[00:01:48.960 --> 00:01:51.200]  這個調查發現最少四成的人
[00:01:51.200 --> 00:01:53.040]  是每天用三個小時
[00:01:53.040 --> 00:01:56.600]  或者更多在網絡遊戲上
[00:01:56.600 --> 00:01:58.800]  而很多人他們發覺
[00:01:58.800 --> 00:02:01.600]  一天如果有六個小時
[00:02:01.600 --> 00:02:04.120]  是沒有機會用手機
[00:02:04.120 --> 00:02:06.600]  他會很混亂
[00:02:06.600 --> 00:02:08.360]  有40%的人承認
[00:02:08.360 --> 00:02:11.240]  如果有幾個小時不能夠接觸到手機
[00:02:11.240 --> 00:02:14.680]  他會很不安很不舒服
[00:02:14.680 --> 00:02:17.000]  當然不單止是青少年
[00:02:17.000 --> 00:02:18.320]  很多成年人
[00:02:18.320 --> 00:02:22.600]  我們都發覺今天很多電子通訊的設備
[00:02:22.600 --> 00:02:24.880]  是用了我們很多時間
[00:02:24.880 --> 00:02:27.200]  當然不單止是電子通訊
[00:02:27.200 --> 00:02:28.080]  今天的生活
[00:02:28.080 --> 00:02:30.920]  你發覺很多各式的娛樂活動
[00:02:30.920 --> 00:02:32.840]  當然包括了你的工作
[00:02:32.840 --> 00:02:34.200]  包括了很多不同的
[00:02:34.200 --> 00:02:36.680]  生活上很多不同的思慮
[00:02:36.680 --> 00:02:40.360]  都會佔據了你的心思時間
[00:02:40.360 --> 00:02:42.520]  或者你會即時想起聖經一句話說
[00:02:42.520 --> 00:02:45.800]  以弗所書我們常常看的五章十六節
[00:02:45.800 --> 00:02:48.840]  要愛惜光陰
[00:02:48.840 --> 00:02:50.640]  因為
[00:02:50.640 --> 00:02:52.160]  因為大家記得
[00:02:52.160 --> 00:02:53.680]  然後聖經所說
[00:02:53.680 --> 00:02:57.480]  現今的世代邪惡
[00:02:57.480 --> 00:02:59.880]  這個世界有很多不同的事情
[00:02:59.880 --> 00:03:01.240]  嘗試將我們的心
[00:03:01.240 --> 00:03:04.920]  從重要的事情轉向次要的事情
[00:03:04.920 --> 00:03:06.280]  因為這個世代邪惡
[00:03:06.280 --> 00:03:08.680]  所以我們要愛惜光陰
[00:03:08.680 --> 00:03:11.000]  愛惜原來的含義是說
[00:03:11.000 --> 00:03:14.360]  要贖回
[00:03:14.360 --> 00:03:17.960]  因為我們的光陰好像被擄掠了
[00:03:17.960 --> 00:03:20.040]  被偷取了
[00:03:20.040 --> 00:03:24.120]  因此你要小心將你的時間贖回回來
[00:03:24.120 --> 00:03:25.360]  愛惜它
[00:03:25.360 --> 00:03:27.080]  讓它的
[00:03:27.080 --> 00:03:28.960]  讓你生命的時間
[00:03:28.960 --> 00:03:32.560]  是真正發揮出生命的作用
[00:03:32.560 --> 00:03:34.360]  因此當我們想到祈禱的時候
[00:03:34.360 --> 00:03:36.560]  主耶穌教我們怎樣祈禱
[00:03:36.560 --> 00:03:40.240]  亦都是意味著我們需要祈禱
[00:03:40.240 --> 00:03:42.040]  如果你說我都不想祈禱
[00:03:42.040 --> 00:03:44.880]  大概你都不需要聽今天的講道
[00:03:44.880 --> 00:03:48.600]  因為聖經是教我們怎樣祈禱
[00:03:48.600 --> 00:03:50.960]  所以當我們肯定了我們真的在神面前
[00:03:50.960 --> 00:03:52.840]  我們需要常常禱告
[00:03:52.840 --> 00:03:56.800]  然後我們就去學習怎樣禱告
[00:03:56.800 --> 00:04:00.160]  當主耶穌在我們上一次讀過的經文
[00:04:00.160 --> 00:04:03.960]  教導我們要祈禱、禁食和施捨
[00:04:03.960 --> 00:04:05.960]  大家記得這三方面
[00:04:05.960 --> 00:04:07.240]  當講到祈禱的時候
[00:04:07.240 --> 00:04:09.160]  主耶穌就說我們要小心
[00:04:09.160 --> 00:04:12.520]  不要學著那些外邦不認識神的人
[00:04:12.520 --> 00:04:15.360]  以為用一些長的禱告
[00:04:15.360 --> 00:04:18.800]  或者說一些沒有意思重複的禱文
[00:04:18.800 --> 00:04:21.040]  就會得到神的歡心
[00:04:21.040 --> 00:04:23.480]  當然我們需要長時間祈禱
[00:04:23.480 --> 00:04:27.080]  但何時我們以為用一些沒有意思
[00:04:27.080 --> 00:04:28.640]  亦都重複的字眼
[00:04:28.640 --> 00:04:30.640]  就能夠得到神的歡心
[00:04:30.640 --> 00:04:34.920]  主說這件事情我們是不應該如此的
[00:04:34.920 --> 00:04:37.280]  所以你重複看回上次讀過的經文
[00:04:37.280 --> 00:04:40.960]  你看第八節
[00:04:40.960 --> 00:04:43.160]  聖經第八節
[00:04:43.160 --> 00:04:47.200]  「你們不可仗他們,因為在你們祈求以先
[00:04:47.200 --> 00:04:52.800]  你們的父已經知道你們的需要了。」
[00:04:52.800 --> 00:04:54.880]  上帝告訴我們
[00:04:54.880 --> 00:04:57.120]  祂知道我們的需要
[00:04:57.120 --> 00:04:58.240]  所以上次我們說
[00:04:58.240 --> 00:05:02.480]  不需要向神詳細分析這件事情的來龍去脈
[00:05:02.480 --> 00:05:05.240]  很擔心神不理解這件事情
[00:05:05.240 --> 00:05:09.160]  你只是到神面前很清楚承認你的需要
[00:05:09.160 --> 00:05:10.960]  祈禱簡單來說
[00:05:10.960 --> 00:05:13.400]  就是向神表達你的需要
[00:05:13.400 --> 00:05:16.760]  邀請祂介入你的生命裏面
[00:05:16.760 --> 00:05:19.560]  上帝不會勉強要進入你裏面
[00:05:19.560 --> 00:05:21.960]  祂會接受你的禱告
[00:05:21.960 --> 00:05:25.720]  你尋求、你承認你的需要
[00:05:25.720 --> 00:05:31.640]  因此最好的禱告就是直接、誠實的祈禱
[00:05:31.640 --> 00:05:32.880]  可以傾心吐怡
[00:05:32.880 --> 00:05:36.720]  但重要的是你很誠實、很坦然、很直接地
[00:05:36.720 --> 00:05:38.680]  來講出你的需要
[00:05:38.680 --> 00:05:40.640]  向神尋求
[00:05:40.640 --> 00:05:42.760]  所以主講完這句話之後
[00:05:42.760 --> 00:05:45.080]  接著就教我們怎樣祈禱
[00:05:45.080 --> 00:05:46.200]  在第九節
[00:05:46.200 --> 00:05:47.600]  「所以」
[00:05:47.600 --> 00:05:50.440]  「所以你們要這樣祈禱」
[00:05:50.440 --> 00:05:53.360]  一開始就說你們祈禱的時候說
[00:05:53.360 --> 00:05:57.160]  「我們在天上的父」
[00:05:57.160 --> 00:06:01.600]  這句話我們常常都這樣開始我們的祈禱
[00:06:01.600 --> 00:06:04.240]  但實在太寶貴了
[00:06:04.240 --> 00:06:05.160]  主耶穌說
[00:06:05.160 --> 00:06:08.000]  「我們在天上的父」
[00:06:08.000 --> 00:06:11.320]  這個「父」是當時常用的雅蘭文
[00:06:11.320 --> 00:06:13.280]  表達出一種親密的
[00:06:13.280 --> 00:06:18.520]  一種對天父的稱呼
[00:06:18.520 --> 00:06:22.840]  當時是沒有人稱呼上帝為天父
[00:06:22.840 --> 00:06:25.240]  而且這句話好像一個小孩子
[00:06:25.240 --> 00:06:28.840]  向自己的父親說「Daddy」
[00:06:28.840 --> 00:06:32.120]  用一些翻譯說「Abafu」
[00:06:32.120 --> 00:06:36.040]  是將那種感情、那種愛慕、那種關係
[00:06:36.040 --> 00:06:39.720]  向神表達出來
[00:06:39.720 --> 00:06:41.360]  主耶穌稱呼他
[00:06:41.360 --> 00:06:46.480]  天上的上帝稱呼為「Abafu」
[00:06:46.480 --> 00:06:49.400]  是一種很親密的表達
[00:06:49.400 --> 00:06:52.280]  但他不單止告訴我們
[00:06:52.280 --> 00:06:53.800]  上帝是他的父
[00:06:53.800 --> 00:06:57.240]  同樣教我們可以用他的稱呼
[00:06:57.240 --> 00:06:59.760]  稱呼上帝
[00:06:59.760 --> 00:07:04.120]  我們同樣可以稱呼上帝為「Abafu」
[00:07:04.120 --> 00:07:07.040]  是我們天上的父親
[00:07:07.040 --> 00:07:08.680]  是那位愛我們
[00:07:08.680 --> 00:07:11.920]  明白我們需要的主
[00:07:11.920 --> 00:07:13.720]  因此我們今天在祈禱的時候
[00:07:13.720 --> 00:07:16.080]  一來到主面前禱告的時候
[00:07:16.080 --> 00:07:18.360]  我們知道我們不是向一位
[00:07:18.360 --> 00:07:21.920]  很莊嚴要懲罰我們的上帝
[00:07:21.920 --> 00:07:25.520]  戰戰兢兢地來求祂、來赦免
[00:07:25.520 --> 00:07:27.760]  沒錯 我們要求祂的寬恕
[00:07:27.760 --> 00:07:30.960]  但知道祂是我們的父親
[00:07:30.960 --> 00:07:32.040]  所以當你祈禱的時候
[00:07:32.040 --> 00:07:38.000]  你知道「Abafu」向祂來禱告、尋求
[00:07:38.000 --> 00:07:39.760]  當然有些時候你會發覺
[00:07:39.760 --> 00:07:41.840]  當你提起「Aba」的時候
[00:07:41.840 --> 00:07:45.600]  或者你有很多負面的感覺都未定
[00:07:45.600 --> 00:07:47.840]  如果你經歷到你的家庭
[00:07:47.840 --> 00:07:51.160]  父親未必是真的懂得愛惜你
[00:07:51.160 --> 00:07:52.640]  有時候說起父
[00:07:52.640 --> 00:07:55.800]  或者你有很多很多的聯想
[00:07:55.800 --> 00:07:57.320]  但你幫助自己
[00:07:57.320 --> 00:07:59.560]  知道這位天父
[00:07:59.560 --> 00:08:02.400]  是真的愛護你、關心你
[00:08:02.400 --> 00:08:05.760]  明白你天上的上帝
[00:08:05.760 --> 00:08:07.640]  因此你學習去留心
[00:08:07.640 --> 00:08:09.920]  祂是愛你的父
[00:08:09.920 --> 00:08:14.320]  而帶著那份信心來到父的面前
[00:08:14.320 --> 00:08:17.760]  因此你知道祂不只是那位慈愛的父
[00:08:17.760 --> 00:08:21.120]  祂更加是滿有能力的上帝
[00:08:21.120 --> 00:08:22.080]  所以你祈禱的時候
[00:08:22.080 --> 00:08:24.520]  我們在天上
[00:08:24.520 --> 00:08:28.560]  是掌管天地萬有的上帝
[00:08:28.560 --> 00:08:31.920]  帶著信心知道祂能夠幫助你
[00:08:31.920 --> 00:08:33.560]  所以你向祂祈禱
[00:08:33.560 --> 00:08:37.040]  我們在天上的父
[00:08:37.040 --> 00:08:38.560]  不單只是你自己
[00:08:38.560 --> 00:08:40.400]  還有你身邊很多弟兄姊妹
[00:08:40.400 --> 00:08:42.880]  都一同是祂所拯救的
[00:08:42.880 --> 00:08:44.960]  你可以和你的弟兄姊妹
[00:08:44.960 --> 00:08:48.840]  一同向神尋求
[00:08:48.840 --> 00:08:50.960]  當主耶穌這樣提之後
[00:08:50.960 --> 00:08:54.320]  你發覺有三方面提及到上帝
[00:08:54.320 --> 00:08:58.040]  和上帝的榮耀的三方面的祈禱
[00:08:58.040 --> 00:09:00.040]  第一 願你的國綱
[00:09:00.040 --> 00:09:01.880]  願你的名被尊為聖
[00:09:01.880 --> 00:09:04.440]  第二 願你的國綱臨第三
[00:09:04.440 --> 00:09:07.680]  願你的旨意成就在地上
[00:09:07.680 --> 00:09:10.680]  如同在天上
[00:09:10.680 --> 00:09:12.240]  上帝教我們祈禱的時候
[00:09:12.240 --> 00:09:16.280]  首先將你的關注放在上帝
[00:09:16.280 --> 00:09:17.760]  祂自己的身上
[00:09:17.760 --> 00:09:19.600]  不是你自己的需要
[00:09:19.600 --> 00:09:21.960]  你的需要放在後面
[00:09:21.960 --> 00:09:23.920]  首先就是你留心
[00:09:23.920 --> 00:09:28.200]  第一 願神的名被尊為聖
[00:09:28.200 --> 00:09:28.760]  神的名
[00:09:28.760 --> 00:09:33.640]  大家知道是代表著神整位神的屬性
[00:09:33.640 --> 00:09:36.000]  祂的不盡慈愛
[00:09:36.000 --> 00:09:37.600]  永恆的慈愛
[00:09:37.600 --> 00:09:40.880]  祂的完全公義
[00:09:40.880 --> 00:09:42.760]  願祂的名為聖
[00:09:42.760 --> 00:09:45.360]  亦都意味著這位上帝
[00:09:45.360 --> 00:09:48.480]  祂是獨一的上帝
[00:09:48.480 --> 00:09:51.680]  聖潔是分別為聖的意思
[00:09:51.680 --> 00:09:53.320]  亦都意味著天地之間
[00:09:53.320 --> 00:09:55.160]  只有獨一的真神
[00:09:55.160 --> 00:09:59.320]  唯獨祂被佩德被尊崇
[00:09:59.320 --> 00:10:00.600]  我們很願意
[00:10:00.600 --> 00:10:03.360]  很願意人去尊崇上帝
[00:10:03.360 --> 00:10:06.440]  很願意我們自己去敬畏
[00:10:06.440 --> 00:10:09.080]  去尊崇上帝
[00:10:09.080 --> 00:10:10.640]  所以你記得在詩篇裏面
[00:10:10.640 --> 00:10:12.320]  很多的經文都提及
[00:10:12.320 --> 00:10:15.160]  詩人很願意來到去榮耀神
[00:10:15.160 --> 00:10:16.080]  詩人說
[00:10:16.080 --> 00:10:19.080]  榮耀不要歸於我們
[00:10:19.080 --> 00:10:21.800]  要因為神的慈愛和誠實
[00:10:21.800 --> 00:10:24.880]  歸在你的名下
[00:10:24.880 --> 00:10:28.560]  沒有其他人或所謂的神靈
[00:10:28.560 --> 00:10:31.080]  是應該得到榮耀的
[00:10:31.080 --> 00:10:33.920]  一切的榮耀是屬於神
[00:10:33.920 --> 00:10:35.320]  當你在禱告的時候
[00:10:35.320 --> 00:10:36.720]  你常常記得
[00:10:36.720 --> 00:10:40.920]  就是要留心讓神的名被尊崇
[00:10:40.920 --> 00:10:42.280]  在你的身上
[00:10:42.280 --> 00:10:44.520]  在你所生活的社會上
[00:10:44.520 --> 00:10:49.120]  這是最重要的一個尋求
[00:10:49.120 --> 00:10:50.280]  有些弟兄姊妹
[00:10:50.280 --> 00:10:52.880]  有些時候有些很真實的需要
[00:10:52.880 --> 00:10:54.640]  一位弟兄當他祈禱的時候
[00:10:54.640 --> 00:10:55.360]  主啊
[00:10:55.360 --> 00:10:56.920]  你知道我沒有一份工作
[00:10:56.920 --> 00:10:59.640]  剛剛最近公司裁員
[00:10:59.640 --> 00:11:02.440]  求你快快的賜我一份工作
[00:11:02.440 --> 00:11:04.800]  你知道我正在供樓
[00:11:04.800 --> 00:11:06.160]  如果沒有一份工作太久
[00:11:06.160 --> 00:11:07.960]  我搞不定
[00:11:07.960 --> 00:11:09.400]  很迫切的需要
[00:11:09.400 --> 00:11:12.160]  香神你都提出
[00:11:12.160 --> 00:11:14.640]  當然當他在祈禱的時候
[00:11:14.640 --> 00:11:17.760]  他可以提出他真實的需要
[00:11:17.760 --> 00:11:18.800]  但是當他祈禱的時候
[00:11:18.800 --> 00:11:19.800]  要清楚知道
[00:11:19.800 --> 00:11:22.600]  就算神未必馬上給他工作
[00:11:22.600 --> 00:11:24.800]  在有工或者沒有工的時候
[00:11:24.800 --> 00:11:26.120]  仍然向神禱告
[00:11:26.120 --> 00:11:26.520]  神啊
[00:11:26.520 --> 00:11:28.200]  讓我在這個時刻
[00:11:28.200 --> 00:11:31.480]  仍然可以榮耀你
[00:11:31.480 --> 00:11:33.640]  無論我在什麼狀況之下
[00:11:33.640 --> 00:11:36.600]  讓我的生命都可以榮耀你
[00:11:36.600 --> 00:11:39.760]  都可以仍然去高舉耶穌基督
[00:11:39.760 --> 00:11:41.880]  在我的生命當中
[00:11:41.880 --> 00:11:42.840]  不是每個人
[00:11:42.840 --> 00:11:44.680]  我們自然就會這樣做
[00:11:44.680 --> 00:11:47.240]  因此你需要在神面前這樣祈禱
[00:11:47.240 --> 00:11:49.920]  求神幫助你在一切情況之下
[00:11:49.920 --> 00:11:53.320]  可以尊祂的名為聖
[00:11:53.320 --> 00:11:55.040]  當我們如此祈禱的時候
[00:11:55.040 --> 00:11:58.640]  你會發覺上帝的恩惠
[00:11:58.640 --> 00:12:00.240]  可以在那個時刻
[00:12:00.240 --> 00:12:03.520]  就隨著臨到你的身上
[00:12:03.520 --> 00:12:05.200]  然後主又教導我們
[00:12:05.200 --> 00:12:08.120]  願你的國降臨
[00:12:08.120 --> 00:12:09.000]  神的國
[00:12:09.000 --> 00:12:10.560]  大家知道他講起國
[00:12:10.560 --> 00:12:12.880]  就好像講起一個國君
[00:12:12.880 --> 00:12:15.680]  在國裡面掌權
[00:12:15.680 --> 00:12:17.520]  上帝的國臨近
[00:12:17.520 --> 00:12:19.400]  也都意味著他的管治
[00:12:19.400 --> 00:12:20.600]  他的掌權
[00:12:20.600 --> 00:12:23.000]  進入我們的生命當中
[00:12:23.000 --> 00:12:26.200]  當福音進入人的生命裡面的時候
[00:12:26.200 --> 00:12:27.760]  福音就成為了
[00:12:27.760 --> 00:12:31.640]  神的國臨在人的身上
[00:12:31.640 --> 00:12:34.080]  因此讓福音進入你的生命裡面
[00:12:34.080 --> 00:12:36.440]  進入這個世界裡面
[00:12:36.440 --> 00:12:38.760]  是你和我的尋求
[00:12:38.760 --> 00:12:42.240]  不讓你成為福音的難阻
[00:12:42.240 --> 00:12:44.800]  不讓你成為了別人
[00:12:44.800 --> 00:12:48.120]  領受神的國的阻礙
[00:12:48.120 --> 00:12:49.720]  這個是你的祈禱
[00:12:49.720 --> 00:12:51.400]  是你的尋求
[00:12:51.400 --> 00:12:56.360]  讓神在你裡面作主作王
[00:12:56.360 --> 00:12:58.200]  我們很多時候都會
[00:12:58.200 --> 00:12:59.480]  講起很多年之前
[00:12:59.480 --> 00:13:02.000]  香港我們所經歷的沙士的事情
[00:13:02.000 --> 00:13:04.120]  大家一定記得哪一年
[00:13:04.120 --> 00:13:06.360]  2003年
[00:13:06.360 --> 00:13:08.400]  我最深刻的沙士期間
[00:13:08.400 --> 00:13:10.600]  在崇拜港獨的時候
[00:13:10.600 --> 00:13:12.160]  我見到一大群
[00:13:12.160 --> 00:13:14.600]  是蒙面的弟兄姊妹
[00:13:14.600 --> 00:13:19.120]  每個都戴著口罩一起敬拜的那些場景
[00:13:19.120 --> 00:13:21.160]  但是那些日子你發覺
[00:13:21.160 --> 00:13:25.080]  在很重要的一個香港經歷困難的時刻
[00:13:25.080 --> 00:13:26.280]  有很多的教徒
[00:13:26.280 --> 00:13:28.440]  特別是醫護的教徒
[00:13:28.440 --> 00:13:32.560]  他們很清楚活出一種見證
[00:13:32.560 --> 00:13:34.640]  大家記得屯門那位
[00:13:34.640 --> 00:13:39.600]  是因工作而離世的醫生
[00:13:39.600 --> 00:13:42.400]  謝遠文醫生
[00:13:42.400 --> 00:13:43.600]  他給我們的見證
[00:13:43.600 --> 00:13:46.360]  沒錯 他是很小心防護著
[00:13:46.360 --> 00:13:49.600]  但是他不會因此為了保護自己
[00:13:49.600 --> 00:13:52.920]  而放下他自己作為醫生
[00:13:52.920 --> 00:13:55.240]  服侍病人 愛護病人
[00:13:55.240 --> 00:13:59.680]  那個重要的職份或者說天職
[00:13:59.680 --> 00:14:00.840]  在那個時候
[00:14:00.840 --> 00:14:04.720]  他產生了對整個香港一個很重要的見證
[00:14:04.720 --> 00:14:08.760]  因為他作出一種重要的表達
[00:14:08.760 --> 00:14:11.920]  願神的國在他的生命當中
[00:14:11.920 --> 00:14:13.640]  來彰顯出來
[00:14:13.640 --> 00:14:16.960]  按神的旨意 按神的心意
[00:14:16.960 --> 00:14:19.200]  讓他作王 作主
[00:14:19.200 --> 00:14:21.680]  來生活在這個世界上
[00:14:21.680 --> 00:14:23.320]  沒錯 他離開世界
[00:14:23.320 --> 00:14:25.480]  但是他帶來的見證
[00:14:25.480 --> 00:14:29.960]  是極其的深遠的影響
[00:14:29.960 --> 00:14:31.200]  聖經裏面說到
[00:14:31.200 --> 00:14:36.480]  如果我們一直經歷神給我們的幫助
[00:14:36.480 --> 00:14:40.400]  甚至神將一些邪惡的勢力趕逐出去
[00:14:40.400 --> 00:14:41.880]  當主耶穌趕鬼的時候
[00:14:41.880 --> 00:14:43.400]  當時的法利賽人就說
[00:14:43.400 --> 00:14:46.920]  哦 耶穌靠著鬼王趕鬼而已
[00:14:46.920 --> 00:14:49.040]  主耶穌就糾正他們
[00:14:49.040 --> 00:14:52.480]  如果我靠著神的靈趕鬼
[00:14:52.480 --> 00:14:58.600]  就是神的國是臨到你們了
[00:14:58.600 --> 00:15:00.840]  當神的能力彰顯的時候
[00:15:00.840 --> 00:15:03.240]  將惡的勢力驅除
[00:15:03.240 --> 00:15:06.560]  神的國就臨在了
[00:15:06.560 --> 00:15:07.960]  我記得上次我和大家講
[00:15:07.960 --> 00:15:10.200]  有關那位穆斯林的歸主者
[00:15:10.200 --> 00:15:11.640]  不知道大家有沒有印象
[00:15:11.640 --> 00:15:13.160]  就是當他選耶穌之後
[00:15:13.160 --> 00:15:14.640]  有人打他一拳
[00:15:14.640 --> 00:15:16.640]  威嚇要殺他
[00:15:16.640 --> 00:15:18.240]  他摸著自己的時候
[00:15:18.240 --> 00:15:19.720]  突然間他有一個反應
[00:15:19.720 --> 00:15:23.240]  是令到這個打他的人很驚訝
[00:15:23.240 --> 00:15:27.040]  他就說 我可以原諒你
[00:15:27.040 --> 00:15:30.160]  因為耶穌都原諒了我的罪
[00:15:30.160 --> 00:15:32.680]  我都可以原諒你
[00:15:32.680 --> 00:15:34.800]  令到這個人很驚訝
[00:15:34.800 --> 00:15:37.800]  因此後來他向他道歉
[00:15:37.800 --> 00:15:39.200]  有些時候你會發覺到
[00:15:39.200 --> 00:15:40.840]  當人清楚知道
[00:15:40.840 --> 00:15:43.760]  願神的國降臨在我生命當中
[00:15:43.760 --> 00:15:45.120]  也都意味著
[00:15:45.120 --> 00:15:48.160]  我不會按著情慾來回應
[00:15:48.160 --> 00:15:49.960]  而是心裏知道
[00:15:49.960 --> 00:15:52.600]  神喜悅我做的事情
[00:15:52.600 --> 00:15:53.680]  聽從祂
[00:15:53.680 --> 00:15:56.240]  因為祂是我的王
[00:15:56.240 --> 00:15:57.720]  祂是我的主
[00:15:57.720 --> 00:16:01.600]  然後在當中表達出來
[00:16:01.600 --> 00:16:03.120]  主耶穌教我們在生活上
[00:16:03.120 --> 00:16:04.160]  常常這樣祈禱
[00:16:04.160 --> 00:16:05.320]  主也幫我們
[00:16:05.320 --> 00:16:07.840]  願祢的國降臨在我身上
[00:16:07.840 --> 00:16:10.640]  降臨在我所身處的環境裏面
[00:16:10.640 --> 00:16:15.120]  然後願祢的旨意行在地上
[00:16:15.120 --> 00:16:17.920]  我很喜歡這句話的英文翻譯
[00:16:17.920 --> 00:16:20.120]  大家很多時候都可能會提及
[00:16:20.120 --> 00:16:22.800]  Your will be done
[00:16:22.800 --> 00:16:25.440]  願祢的旨意成全
[00:16:25.440 --> 00:16:28.080]  在三個禱告的方向
[00:16:28.080 --> 00:16:30.640]  都是以「願」為開始
[00:16:30.640 --> 00:16:32.920]  正正是反映出原來的文字
[00:16:32.920 --> 00:16:35.840]  將動詞放在第一
[00:16:35.840 --> 00:16:37.480]  是一個強調的表達
[00:16:37.480 --> 00:16:42.320]  願祢的旨意成全在我的身上
[00:16:42.320 --> 00:16:43.320]  大家記得主耶穌在
[00:16:43.320 --> 00:16:46.200]  「克西瑪利元」的祈禱
[00:16:46.200 --> 00:16:47.640]  如果可以
[00:16:47.640 --> 00:16:49.320]  求祢將這個虎杯
[00:16:49.320 --> 00:16:50.720]  怎樣呢?
[00:16:50.720 --> 00:16:52.120]  拿走它
[00:16:52.120 --> 00:16:53.840]  撤去
[00:16:53.840 --> 00:16:57.200]  但然而不要按我的意思
[00:16:57.200 --> 00:17:00.360]  而是按祢的意思
[00:17:00.360 --> 00:17:01.600]  聖經講述到
[00:17:01.600 --> 00:17:04.920]  人很多時候有內心的情慾
[00:17:04.920 --> 00:17:10.400]  很想按自己所喜歡的事情去做
[00:17:10.400 --> 00:17:12.080]  但情慾和神的旨意
[00:17:12.080 --> 00:17:15.040]  很多時候有一種張力
[00:17:15.040 --> 00:17:16.400]  所以你記得彼得前書
[00:17:16.400 --> 00:17:17.760]  彼得就說
[00:17:17.760 --> 00:17:20.440]  我們去立定心智
[00:17:20.440 --> 00:17:24.560]  我們很願意在世不從人的情慾
[00:17:24.560 --> 00:17:29.960]  而是在世按神的旨意來生活
[00:17:29.960 --> 00:17:31.880]  但你發覺你要有一種
[00:17:31.880 --> 00:17:33.320]  心裏面的力量
[00:17:33.320 --> 00:17:36.640]  願意去按神的旨意生活
[00:17:36.640 --> 00:17:37.960]  很多時候我們會覺得
[00:17:37.960 --> 00:17:39.360]  神啊 我都不知道祢的旨意
[00:17:39.360 --> 00:17:41.040]  是否要我做這份工作
[00:17:41.040 --> 00:17:41.840]  或者我不知道
[00:17:41.840 --> 00:17:44.280]  是否要我做這個決定
[00:17:44.280 --> 00:17:46.200]  好像不明白神的旨意
[00:17:46.200 --> 00:17:48.320]  就不知道怎樣辦
[00:17:48.320 --> 00:17:50.720]  但你發覺很多時候
[00:17:50.720 --> 00:17:51.920]  最重要的就是
[00:17:51.920 --> 00:17:55.000]  你有一個很清楚的決心
[00:17:55.000 --> 00:17:58.240]  是願意遵從神的旨意
[00:17:58.240 --> 00:18:03.360]  你就更能夠分辨神的旨意
[00:18:03.360 --> 00:18:04.960]  有些時候你發覺
[00:18:04.960 --> 00:18:08.400]  神指引你去做一件事情
[00:18:08.400 --> 00:18:12.000]  你去祈禱
[00:18:12.000 --> 00:18:14.200]  求神讓你能夠找到一份工作
[00:18:14.200 --> 00:18:19.000]  是更加能夠侍奉上帝的
[00:18:19.000 --> 00:18:20.120]  後來出了一份工作的時候
[00:18:20.120 --> 00:18:21.240]  你發覺都不錯
