
[00:00:00.000 --> 00:00:04.360]  今天我們來講傳道書第六章一至九節
[00:04:57.840 --> 00:05:00.720]  兩段經文都一次強調
[00:05:00.720 --> 00:05:03.240]  財富是上帝所賜的
[00:05:03.240 --> 00:05:04.240]  不過
[00:05:04.240 --> 00:05:06.960]  五章十八節的信息是正面的
[00:05:06.960 --> 00:05:09.120]  是指出了
[00:05:09.120 --> 00:05:14.480]  人是有享受這些物質豐富的能力
[00:05:14.480 --> 00:05:17.520]  但是六章第二節是負面的
[00:05:17.520 --> 00:05:21.160]  強調上帝使人不能夠享受
[00:05:21.160 --> 00:05:23.200]  五章十八節
[00:05:23.200 --> 00:05:25.920]  是一些一般性的描述
[00:05:25.920 --> 00:05:28.320]  而六章第一第二節
[00:05:28.320 --> 00:05:32.640]  就說出了個別具體的一些情況
[00:05:32.640 --> 00:05:34.960]  為什麼有些人
[00:05:34.960 --> 00:05:37.240]  他沒有能力去享受呢?
[00:05:37.240 --> 00:05:39.040]  有三個可能性
[00:05:39.040 --> 00:05:40.240]  第一個可能性就是
[00:05:40.240 --> 00:05:41.720]  上帝沒有給他能力
[00:05:41.720 --> 00:05:43.720]  所以他就享受不了
[00:05:43.720 --> 00:05:47.000]  第二個可能性就是
[00:05:47.000 --> 00:05:50.200]  這個人擁有了這麼多物質的豐富
[00:05:50.200 --> 00:05:52.520]  但是他自己卻不懂得去享受
[00:05:52.520 --> 00:05:54.120]  他的態度不好
[00:05:54.120 --> 00:05:57.160]  他不懂得怎樣去運用這些物質
[00:05:57.160 --> 00:05:59.160]  才能夠真正的享受
[00:05:59.160 --> 00:06:02.040]  所以他就沒有這個能力去享受
[00:06:02.040 --> 00:06:03.880]  第三個可能性就是
[00:06:03.880 --> 00:06:05.880]  可能人的態度不好
[00:06:05.880 --> 00:06:07.760]  人沒有一個正確的態度
[00:06:07.760 --> 00:06:10.320]  去對待自己所擁有的
[00:06:10.320 --> 00:06:12.720]  那些物質財富所擁有的東西
[00:06:12.720 --> 00:06:15.920]  所以最後上帝就不理他了
[00:06:15.920 --> 00:06:17.400]  不干預
[00:06:17.400 --> 00:06:19.520]  上帝不給他能力去享受
[00:06:19.520 --> 00:06:22.600]  所以他也沒有辦法去享受
[00:06:22.600 --> 00:06:25.240]  他自己所得來勞碌的成果
[00:06:25.240 --> 00:06:29.480]  然後在第六章第三章第六節
[00:06:29.480 --> 00:06:31.800]  傳道者繼續這樣說
[00:06:31.800 --> 00:06:35.800]  第六章第三章第六節
[00:06:35.800 --> 00:06:39.960]  就是說到如果有很多的子女
[00:06:39.960 --> 00:06:41.480]  很長壽
[00:06:41.480 --> 00:06:44.120]  但是都不能夠去享受的話
[00:06:44.120 --> 00:06:45.680]  不能夠去享福的話
[00:06:45.680 --> 00:06:49.560]  這就是人生一個很大的虛空
[00:06:49.560 --> 00:06:51.960]  第六章第三節這樣說
[00:06:51.960 --> 00:06:54.000]  人若生一百個兒子
[00:06:54.000 --> 00:06:55.760]  沒許多歲數
[00:06:55.760 --> 00:06:57.760]  以致他的年日甚多
[00:06:57.760 --> 00:07:00.920]  心裡卻不得滿享福樂
[00:07:00.920 --> 00:07:02.360]  又不得埋葬
[00:07:02.360 --> 00:07:03.360]  據我說
[00:07:03.360 --> 00:07:05.240]  那不到期而落的胎
[00:07:05.240 --> 00:07:06.760]  被他倒好
[00:07:06.760 --> 00:07:09.800]  因為虛虛而來
[00:07:09.800 --> 00:07:11.080]  暗暗而去
[00:07:11.080 --> 00:07:13.080]  明自被黑暗遮蔽
[00:07:13.080 --> 00:07:15.160]  並且沒有見過天日
[00:07:15.160 --> 00:07:16.880]  也毫無知覺
[00:07:16.880 --> 00:07:19.840]  這胎被那人倒享安息
[00:07:19.840 --> 00:07:21.360]  第六節
[00:07:21.360 --> 00:07:23.360]  那人雖然活千年
[00:07:23.360 --> 00:07:24.520]  再活千年
[00:07:24.520 --> 00:07:25.720]  卻不享福
[00:07:25.720 --> 00:07:29.640]  眾人豈不都歸一個地方去嗎?
[00:07:29.640 --> 00:07:33.800]  第三節和第六節其實是前後的呼應
[00:07:33.800 --> 00:07:36.120]  第三節提到一個人
[00:07:36.120 --> 00:07:39.760]  他活了許多歲數
[00:07:39.760 --> 00:07:40.760]  很長命
[00:07:40.760 --> 00:07:42.960]  以致他的年日甚多
[00:07:42.960 --> 00:07:46.280]  不過他的心裡卻得不到滿足
[00:07:46.280 --> 00:07:47.880]  他不能夠享受
[00:07:47.880 --> 00:07:51.080]  他所擁有的生命的那種福樂
[00:07:51.080 --> 00:07:54.160]  第六節提到一個人
[00:07:54.160 --> 00:07:55.720]  如果有一個這樣的人
[00:07:55.720 --> 00:07:57.640]  就算他現在八十多歲
[00:07:57.640 --> 00:07:59.640]  他再活多千年
[00:07:59.640 --> 00:08:01.240]  用一個誇張的手法去說
[00:08:01.240 --> 00:08:02.360]  活多一千年
[00:08:02.360 --> 00:08:03.520]  那又如何呢?
[00:08:03.520 --> 00:08:05.840]  他仍然享不到福的話
[00:08:05.840 --> 00:08:07.840]  他的人生都是悲哀的
[00:08:07.840 --> 00:08:10.280]  第三節到第六節
[00:08:10.280 --> 00:08:13.320]  可能是第一、第二節的延續個案
[00:08:13.320 --> 00:08:16.120]  也可能是另一個個案
[00:08:16.120 --> 00:08:17.560]  因為第一、第二節
[00:08:17.560 --> 00:08:20.320]  是提到一個財富的問題
[00:08:20.320 --> 00:08:22.080]  第三節到第六節
[00:08:22.080 --> 00:08:25.920]  是提到多子多壽的一個問題
[00:08:25.920 --> 00:08:30.560]  在這裡提到
[00:08:30.560 --> 00:08:31.560]  如果一個人
[00:08:31.560 --> 00:08:33.040]  他富甲一方
[00:08:33.040 --> 00:08:34.760]  他又長命百歲
[00:08:34.760 --> 00:08:36.880]  又多子多孫
[00:08:36.880 --> 00:08:39.040]  這是古代近東的人
[00:08:39.040 --> 00:08:40.680]  向上帝祈求
[00:08:40.680 --> 00:08:42.760]  向神明祈求的福氣
[00:08:42.760 --> 00:08:45.080]  這不單是猶太人的觀念
[00:08:45.080 --> 00:08:49.360]  在當時古近東人的觀念也是這樣
[00:08:49.360 --> 00:08:51.960]  我敬拜神明保守我
[00:08:51.960 --> 00:08:55.120]  所以我就有很豐富的物質生活
[00:08:55.120 --> 00:08:56.480]  我就會有很長命
[00:08:56.480 --> 00:09:00.240]  我也會有很多兒女子孫
[00:09:00.240 --> 00:09:02.000]  在舊約來說
[00:09:02.000 --> 00:09:04.160]  財富被視為
[00:09:04.160 --> 00:09:06.400]  去饋贈自慰人的禮物
[00:09:06.400 --> 00:09:10.200]  是上帝賜給人的一種福氣
[00:09:10.200 --> 00:09:13.800]  在這裡用一個誇張的手法
[00:09:13.800 --> 00:09:16.520]  突出了有兩個的遺憾
[00:09:16.520 --> 00:09:19.920]  即使你得到所有的東西
[00:09:19.920 --> 00:09:22.040]  但是你仍然不快樂的時候
[00:09:22.040 --> 00:09:24.800]  你也充滿了埋怨
[00:09:24.800 --> 00:09:26.520]  你活在一個痛苦當中
[00:09:26.520 --> 00:09:27.760]  擁有這麼多的物質
[00:09:27.760 --> 00:09:30.000]  擁有這麼多的長壽的生命
[00:09:30.000 --> 00:09:34.320]  你只不過是有更多的時間去痛苦
[00:09:34.320 --> 00:09:36.560]  這個人的生命實在可憐
[00:09:36.560 --> 00:09:39.360]  第二個遺憾就是
[00:09:39.360 --> 00:09:41.240]  他又得不到埋葬
[00:09:41.240 --> 00:09:43.480]  為什麼這個人得不到埋葬呢?
[00:09:43.480 --> 00:09:46.280]  傳道者沒有詳細的說
[00:09:46.280 --> 00:09:48.960]  但是照傳道者自己所說
[00:09:48.960 --> 00:09:52.960]  那不到期而落的胎被他倒好
[00:09:52.960 --> 00:09:55.560]  可能他是寓意一件事
[00:09:55.560 --> 00:10:03.000]  就是這個人不得安寧面對自己的死亡
[00:10:03.000 --> 00:10:04.840]  不能夠安靜地
[00:10:04.840 --> 00:10:08.840]  很滿足地去面對自己的死亡
[00:10:08.840 --> 00:10:11.560]  然後在第四至第五節
[00:10:11.560 --> 00:10:16.560]  進一步去描述這個流產的胎兒的光景是怎樣呢?
[00:10:16.560 --> 00:10:20.200]  這個流產的胎兒其實是沒有意識的
[00:10:20.200 --> 00:10:23.400]  也都未經過人生
[00:10:23.400 --> 00:10:26.560]  未來地上生活過
[00:10:26.560 --> 00:10:29.280]  他沒有經歷過人生的艱難和困苦
[00:10:29.280 --> 00:10:33.400]  比起那些終日為錢財勞碌奔波的人
[00:10:33.400 --> 00:10:37.880]  自然這個流產的胎兒更加的安寧
[00:10:37.880 --> 00:10:43.520]  在第六節傳道者去論及人生的遺憾之後
[00:10:43.520 --> 00:10:45.000]  他再提到死亡
[00:10:45.000 --> 00:10:46.400]  是要鼓勵人
[00:10:46.400 --> 00:10:49.800]  要好好把握你所有的生命
[00:10:49.800 --> 00:10:54.120]  好好享受上帝賜給你的這一份生命
[00:10:54.120 --> 00:10:58.040]  傳道者的意思是
[00:10:58.040 --> 00:11:01.760]  假如一個人不能夠趁著你有的機會
[00:11:01.760 --> 00:11:04.840]  去享受上帝賜給你的人生
[00:11:04.840 --> 00:11:08.120]  你再生的時候
[00:11:08.120 --> 00:11:13.120]  和一些死人其實是沒有分別的
[00:11:13.120 --> 00:11:18.200]  然後在第六章的第七至第九節
[00:11:18.200 --> 00:11:22.960]  傳道者再去講一些人生
[00:11:22.960 --> 00:11:27.600]  他講出了一些人為何會不滿足
[00:11:27.600 --> 00:11:32.960]  為何得不到上帝本來要給他的福氣
[00:11:32.960 --> 00:11:35.360]  第七至第九節這樣說
[00:11:35.360 --> 00:11:36.400]  第七節說
[00:11:36.400 --> 00:11:38.600]  人的勞碌都為口福
[00:11:38.600 --> 00:11:40.480]  心裡卻不知足
[00:11:40.480 --> 00:11:41.520]  這樣看來
[00:11:41.520 --> 00:11:44.560]  智慧人比愚昧人有什麼長處呢?
[00:11:44.560 --> 00:11:46.840]  窮人在眾人面前
[00:11:46.840 --> 00:11:49.920]  知道如何行有什麼長處呢?
[00:11:49.920 --> 00:11:51.400]  眼睛所看的
[00:11:51.400 --> 00:11:53.880]  比心裡妄想的都好
[00:11:53.880 --> 00:11:55.320]  這也是虛空
[00:11:55.320 --> 00:11:57.680]  也是暴風
[00:11:57.680 --> 00:11:59.360]  傳道者在第七節裏面
[00:11:59.360 --> 00:12:02.160]  基本上是可以說重複了
[00:12:02.160 --> 00:12:04.960]  在第四章第八節
[00:12:04.960 --> 00:12:06.480]  和前面所講
[00:12:06.480 --> 00:12:08.560]  人的一種心態
[00:12:08.560 --> 00:12:11.800]  就是說很多時候所擁有的東西
[00:12:11.800 --> 00:12:14.480]  自己永遠得不到滿足
[00:12:14.480 --> 00:12:15.800]  擁有多
[00:12:15.800 --> 00:12:18.440]  期望擁有更多
[00:12:18.440 --> 00:12:20.640]  人是貪得無厭
[00:12:20.640 --> 00:12:21.800]  傳道者在說
[00:12:21.800 --> 00:12:24.520]  人心是貪得無厭
[00:12:24.520 --> 00:12:26.760]  是永遠不會知足的
[00:12:26.760 --> 00:12:29.600]  第七節第九節
[00:12:29.600 --> 00:12:32.040]  其實都是一個小結
[00:12:32.040 --> 00:12:33.880]  他講出了一段裏面
[00:12:33.880 --> 00:12:36.880]  一些人雖然擁有這麼多物質的生活
[00:12:36.880 --> 00:12:40.120]  但是因為他們的貪婪
[00:12:40.120 --> 00:12:42.120]  因為他們心裏的不知足
[00:12:42.120 --> 00:12:45.000]  因為他們那種慾念永無窮盡
[00:12:45.000 --> 00:12:48.240]  所以他們永遠不會得到滿足
[00:12:48.240 --> 00:12:51.600]  這一類人的生命是虛空的
[00:12:51.600 --> 00:12:54.880]  在這兩節的三節經文裏面
[00:12:54.880 --> 00:13:01.120]  其實都有一些傳道者的重複的結構
[00:13:01.120 --> 00:13:04.320]  第七節和第九節
[00:13:04.320 --> 00:13:08.120]  都有心裡這字眼
[00:13:08.120 --> 00:13:11.520]  成為了這裏前後呼應的一個小段
[00:13:11.520 --> 00:13:14.920]  中間講有窮人的一個問題
[00:13:14.920 --> 00:13:18.040]  也許是回應第五章的第八第九節
[00:13:18.040 --> 00:13:20.360]  有關窮人的一些主題
[00:13:20.360 --> 00:13:23.720]  第六章的第八節所講
[00:13:23.720 --> 00:13:25.680]  其實知
[00:13:25.680 --> 00:13:27.680]  傳道者的意思是
[00:13:27.680 --> 00:13:29.960]  智慧的人較愚昧的人
[00:13:29.960 --> 00:13:31.880]  究竟有什麼利益呢?
[00:13:31.880 --> 00:13:33.520]  有什麼好處呢?
[00:13:33.520 --> 00:13:35.320]  這是一個問句
[00:13:35.320 --> 00:13:37.200]  言下之意是說出
[00:13:37.200 --> 00:13:39.600]  其實智者和愚昧的人
[00:13:39.600 --> 00:13:43.760]  比喻每人不會得到更多的利益
[00:13:43.760 --> 00:13:44.880]  接著
[00:13:44.880 --> 00:13:50.920]  窮傳道者用智慧的人和窮人的對比
[00:13:50.920 --> 00:13:53.840]  智慧人其實
[00:13:53.840 --> 00:13:56.520]  他怎樣努力都得不到什麼
[00:13:56.520 --> 00:13:59.880]  窮人在眾人面前知道怎樣行事為人
[00:13:59.880 --> 00:14:01.640]  有什麼長處呢?
[00:14:01.640 --> 00:14:05.240]  這個其實都是一個對比
[00:14:05.240 --> 00:14:06.160]  一個比較
[00:14:06.160 --> 00:14:07.280]  如果大家還記得
[00:14:07.280 --> 00:14:10.200]  傳道者在傳道書的第二章也說
[00:14:10.200 --> 00:14:13.680]  智慧人和愚昧人到最後都要面對死亡
[00:14:13.680 --> 00:14:15.200]  好像也沒有分別
[00:14:15.200 --> 00:14:17.720]  在世智慧人好像擁有很多智慧
[00:14:17.720 --> 00:14:18.400]  但是
[00:14:18.400 --> 00:14:20.040]  對於他的人生裡面
[00:14:20.040 --> 00:14:22.840]  智慧人很多東西都不能夠去掌握
[00:14:22.840 --> 00:14:26.600]  智慧人和愚昧人好像差不多
[00:14:26.600 --> 00:14:27.880]  既然這樣的時候
[00:14:27.880 --> 00:14:28.840]  窮人
[00:14:28.840 --> 00:14:30.280]  你就算怎樣努力也好
[00:14:30.280 --> 00:14:33.680]  你都不會比那些智慧人好
[00:14:33.680 --> 00:14:34.440]  所以
[00:14:34.440 --> 00:14:36.160]  你又會得到什麼呢?
[00:14:36.160 --> 00:14:37.080]  所以
[00:14:37.080 --> 00:14:40.000]  傳道者其實在這裡說
[00:14:40.000 --> 00:14:43.160]  既然智慧人都不能夠得到什麼利益
[00:14:43.160 --> 00:14:48.480]  更何況那些窮人儘管怎樣懂得做人
[00:14:48.480 --> 00:14:52.400]  到最後都不會有什麼好處
[00:14:52.400 --> 00:14:53.480]  在這裡
[00:14:53.480 --> 00:14:55.240]  其實他講完之後
[00:14:55.240 --> 00:14:58.000]  傳道者帶出一件事
[00:14:58.000 --> 00:14:59.200]  是第九節
[00:14:59.200 --> 00:15:01.800]  第九節就是眼睛所看的
[00:15:01.800 --> 00:15:04.000]  被心裡妄想的賭號
[00:15:04.000 --> 00:15:05.400]  意思就是說
[00:15:05.720 --> 00:15:08.360]  這個是表達
[00:15:08.360 --> 00:15:12.640]  與其你心裡面去空想
[00:15:12.640 --> 00:15:13.800]  第一個解釋
[00:15:13.800 --> 00:15:16.120]  你越想越多
[00:15:16.120 --> 00:15:17.720]  不如你抓緊你目前
[00:15:17.720 --> 00:15:19.040]  不要只是想著
[00:15:19.040 --> 00:15:21.080]  你要抓緊你的時機
[00:15:21.080 --> 00:15:22.920]  去享受你的人生
[00:15:22.920 --> 00:15:24.600]  這是第一個可能的意思
[00:15:24.600 --> 00:15:27.040]  還有另一個可能的意思是什麼呢?
[00:15:27.040 --> 00:15:28.720]  心裡妄想的
[00:15:28.720 --> 00:15:31.240]  可以譯為生命的逝去
[00:15:31.240 --> 00:15:33.920]  也指的是死亡
[00:15:34.600 --> 00:15:36.160]  其實第九節
[00:15:36.160 --> 00:15:37.960]  這裡同樣提醒人
[00:15:37.960 --> 00:15:40.080]  抓緊眼前的機會
[00:15:40.080 --> 00:15:43.440]  享受上帝給你的人生
[00:15:43.440 --> 00:15:44.720]  不過
[00:15:44.720 --> 00:15:46.160]  將那個原因
[00:15:46.160 --> 00:15:48.120]  為什麼要抓住機會呢?
[00:15:48.120 --> 00:15:49.000]  因為
[00:15:49.000 --> 00:15:51.200]  死亡一旦臨到的時候
[00:15:51.200 --> 00:15:52.720]  你再沒有機會了
[00:15:52.720 --> 00:15:54.240]  如果這樣理解
[00:15:54.240 --> 00:15:56.880]  除了從上第六節
[00:15:56.880 --> 00:15:58.400]  有一個呼應
[00:15:58.400 --> 00:16:00.640]  也跟下文去講死亡
[00:16:00.640 --> 00:16:02.720]  這些主題是互相呼應
[00:16:02.720 --> 00:16:06.120]  所以傳道者的總義
[00:16:06.120 --> 00:16:07.000]  可以說
[00:16:07.000 --> 00:16:08.800]  就是要提醒人
[00:16:08.800 --> 00:16:11.680]  快快把握你所擁有的機會
[00:16:11.680 --> 00:16:15.840]  去享受上帝所給你的今生的生命
[00:16:15.840 --> 00:16:17.840]  然後到最後
[00:16:17.840 --> 00:16:20.760]  第九節結尾
[00:16:20.760 --> 00:16:21.880]  傳道者這樣說
[00:16:21.880 --> 00:16:25.320]  他就用了一個典型的句子
[00:16:25.320 --> 00:16:25.920]  就是說
[00:16:25.920 --> 00:16:27.560]  這個也是虛空
[00:16:27.560 --> 00:16:30.040]  這個也是暴風
[00:16:30.040 --> 00:16:32.520]  一方面傳道者是鼓勵人
[00:16:32.520 --> 00:16:34.360]  要把握這個機會
[00:16:34.360 --> 00:16:37.160]  去享受上帝給你的人生
[00:16:37.160 --> 00:16:38.480]  但是另一方面
[00:16:38.480 --> 00:16:39.600]  他也提醒人
[00:16:39.600 --> 00:16:42.280]  人生在地上
[00:16:42.280 --> 00:16:44.720]  所有的生命
[00:16:44.720 --> 00:16:49.440]  都不是一個有終極意義的情況
[00:16:49.440 --> 00:16:51.920]  在這裡其實傳道者提醒一件事情
[00:16:51.920 --> 00:16:55.200]  雖然他也強調我們要把握機會
[00:16:55.200 --> 00:16:57.560]  享受上帝給我們
[00:16:57.560 --> 00:17:01.080]  這個物質的生活
[00:17:01.080 --> 00:17:03.600]  但是如果重心
[00:17:03.600 --> 00:17:05.240]  你沒有上帝的話
[00:17:05.240 --> 00:17:06.840]  你這些物質的生活
[00:17:06.840 --> 00:17:09.320]  都不可以令你得到滿足
[00:17:09.320 --> 00:17:11.200]  其實傳道者是想提醒一件事情
[00:17:11.200 --> 00:17:12.720]  所以這個也是虛空
[00:17:12.720 --> 00:17:14.200]  這個也是暴風
[00:17:14.200 --> 00:17:16.840]  去強調這個信息
[00:17:16.840 --> 00:17:18.280]  由開始到現在
[00:17:18.280 --> 00:17:20.480]  傳道者一直扣緊著
[00:17:20.480 --> 00:17:21.880]  一個很重要的信息
[00:17:21.880 --> 00:17:24.680]  就是如果人不是敬畏上帝
[00:17:24.680 --> 00:17:27.160]  去享受上帝給他的生命
[00:17:27.160 --> 00:17:28.600]  你單獨去看
[00:17:28.600 --> 00:17:30.080]  你的人生的話
[00:17:30.080 --> 00:17:31.920]  你是不會得到真正的滿足的
[00:17:31.920 --> 00:17:35.160]  所以在傳道書這裡
[00:17:35.160 --> 00:17:36.600]  第六章的第九節
[00:17:36.600 --> 00:17:38.440]  和第一章的第二節
[00:17:38.440 --> 00:17:39.600]  傳道者說
[00:17:39.600 --> 00:17:40.600]  虛空的虛空
[00:17:40.600 --> 00:17:41.760]  虛空的虛空
[00:17:41.760 --> 00:17:43.640]  凡事都是虛空
[00:17:43.640 --> 00:17:46.200]  和在第一章的十四節說
[00:17:46.200 --> 00:17:48.680]  我見日光之下所做的一切事
[00:17:48.680 --> 00:17:49.600]  都是虛空
[00:17:49.600 --> 00:17:50.680]  都是暴風
[00:17:50.680 --> 00:17:53.680]  他說是搖搖的一個相應
[00:17:53.680 --> 00:17:56.040]  是再一次的提醒
[00:17:56.040 --> 00:17:57.800]  當時的人
[00:17:57.800 --> 00:18:00.240]  或者讀這個傳道書的人
[00:18:00.240 --> 00:18:01.600]  告訴他們知道
[00:18:01.600 --> 00:18:03.360]  如果沒有了上帝
