
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹 各位朋友 主內平安
[00:02:18.000 --> 00:02:22.000]  我們要不斷地學習給神的時間
[00:02:22.000 --> 00:02:26.000]  去做決定去定奪
[00:02:26.000 --> 00:02:31.000]  就好像在傳道書那裡說
[00:02:31.000 --> 00:02:34.000]  「凡之都有定期」
[00:02:34.000 --> 00:02:37.000]  「天下萬物都有定時」
[00:02:37.000 --> 00:02:42.000]  「神做勿勿,各按其事成為美好」
[00:02:42.000 --> 00:02:44.000]  但最後那句是什麼呢?
[00:02:44.000 --> 00:02:48.000]  然而神從始至終的作為
[00:02:48.000 --> 00:02:52.000]  人不能參透
[00:02:52.000 --> 00:02:54.000]  神是創造主
[00:02:54.000 --> 00:02:57.000]  我們人是受造物
[00:02:57.000 --> 00:03:01.000]  所以我們的智慧不是上帝的智慧
[00:03:01.000 --> 00:03:03.000]  神從始至終的作為
[00:03:03.000 --> 00:03:07.000]  我們不能完全去明白
[00:03:07.000 --> 00:03:11.000]  在等候神的時間
[00:03:11.000 --> 00:03:14.000]  神的計劃去成就的時候
[00:03:14.000 --> 00:03:16.000]  我們在等候裡
[00:03:16.000 --> 00:03:17.000]  我們需要學習
[00:03:17.000 --> 00:03:20.000]  需要一起去操練的功課又是什麼呢?
[00:03:20.000 --> 00:03:24.000]  我們今天會一起去看
[00:03:24.000 --> 00:03:26.000]  在今天的經文裡
[00:03:26.000 --> 00:03:28.000]  一開始提到
[00:03:28.000 --> 00:03:31.000]  「從前所寫的聖經」
[00:03:31.000 --> 00:03:34.000]  這裡我們知道所說的是舊約聖經
[00:03:34.000 --> 00:03:38.000]  因為新約聖經當時還未寫成
[00:03:38.000 --> 00:03:41.000]  保羅在這裡指出
[00:03:41.000 --> 00:03:45.000]  舊約聖經是為我們新約的信徒去寫的
[00:03:45.000 --> 00:03:49.000]  當中第四和第五節都出現了一個詞語
[00:03:49.000 --> 00:03:52.000]  就是「忍耐」
[00:03:52.000 --> 00:03:56.000]  第四節如果我們看回原文的結構
[00:03:56.000 --> 00:04:00.000]  其實忍耐和聖經的安慰
[00:04:00.000 --> 00:04:04.000]  是分開的兩個因素
[00:04:04.000 --> 00:04:08.000]  比較接近的翻譯是「和修本」
[00:04:08.000 --> 00:04:13.000]  「從前所寫的聖經都是為教導我們而寫的」
[00:04:13.000 --> 00:04:20.000]  「要使我們藉著忍耐和因聖經所生的安慰得著盼望」
[00:04:20.000 --> 00:04:22.000]  不過到了第五節的時候
[00:04:22.000 --> 00:04:24.000]  又很清楚地告訴我們
[00:04:24.000 --> 00:04:26.000]  我們所跟隨的神
[00:04:26.000 --> 00:04:33.000]  祂是那位似忍耐安慰的神
[00:04:33.000 --> 00:04:38.000]  因此忍耐都是從神而來的
[00:04:38.000 --> 00:04:42.000]  所以當我們自以為我們可以
[00:04:42.000 --> 00:04:44.000]  我們學習了忍耐的時候
[00:04:44.000 --> 00:04:47.000]  原來不是我們可以
[00:04:47.000 --> 00:04:54.000]  原來全靠神賜給我們忍耐的能力
[00:04:54.000 --> 00:04:57.000]  不過我想大家都值得去問一問
[00:04:57.000 --> 00:05:01.000]  什麼是忍耐呢?
[00:05:01.000 --> 00:05:04.000]  當我預備經文的時候
[00:05:04.000 --> 00:05:08.000]  我又去看到底忍耐的定義是什麼呢?
[00:05:08.000 --> 00:05:10.000]  我看了一些資料
[00:05:10.000 --> 00:05:14.000]  當中我個人比較喜歡的是這個
[00:05:14.000 --> 00:05:18.000]  是來自趙崇明博士在他的著作
[00:05:18.000 --> 00:05:23.000]  《關於聖靈與靈修的二十二個神學思考》
[00:05:23.000 --> 00:05:26.000]  這本書裡有一個說法
[00:05:26.000 --> 00:05:29.000]  他說忍耐的英文字是Patience
[00:05:29.000 --> 00:05:32.000]  它是來自一個古老的拉丁文字根
[00:05:32.000 --> 00:05:36.000]  而這個字根的意思是「受難」
[00:05:36.000 --> 00:05:45.000]  所以要學習忍耐就不能抗拒艱難
[00:05:45.000 --> 00:05:47.000]  但我們回想我們的人性
[00:05:47.000 --> 00:05:49.000]  我們的人性是怎樣的呢?
[00:05:49.000 --> 00:05:52.000]  我們傾向於想令自己舒服一點
[00:05:52.000 --> 00:05:56.000]  我們傾向於想保護自己
[00:05:56.000 --> 00:05:58.000]  所以我們有防禦的系統
[00:05:58.000 --> 00:06:00.000]  就是想盡量遠離痛苦
[00:06:00.000 --> 00:06:05.000]  有多遠就多遠
[00:06:05.000 --> 00:06:08.000]  當我們面對艱難的時候
[00:06:08.000 --> 00:06:14.000]  大家想一想正常的反應會是怎樣呢?
[00:06:14.000 --> 00:06:17.000]  就是會選擇逃跑
[00:06:17.000 --> 00:06:20.000]  一走了之就看不到船
[00:06:20.000 --> 00:06:25.000]  或者是反抗到底
[00:06:25.000 --> 00:06:30.000]  不過忍耐卻要求我們在逃跑和反抗之外
[00:06:30.000 --> 00:06:34.000]  要選擇第三條路
[00:06:34.000 --> 00:06:37.000]  現在第三條路是最難的路
[00:06:37.000 --> 00:06:41.000]  因為是嚴重違反我們人類的本能
[00:06:41.000 --> 00:06:45.000]  忍耐就是要不離不棄
[00:06:45.000 --> 00:06:47.000]  堅決地去守護
[00:06:47.000 --> 00:06:55.000]  和耐性細心去聆聽這個時刻我們所面對的狀況
[00:06:55.000 --> 00:06:57.000]  是否可以逃脫呢?
[00:06:57.000 --> 00:07:01.000]  而忍耐亦是發現當有人受苦的時候
[00:07:01.000 --> 00:07:03.000]  需要幫助
[00:07:03.000 --> 00:07:06.000]  我們不是當看不到
[00:07:06.000 --> 00:07:08.000]  而是停下腳步來
[00:07:08.000 --> 00:07:11.000]  施以援手
[00:07:11.000 --> 00:07:14.000]  和他們在一起
[00:07:14.000 --> 00:07:20.000]  忍耐更加是克服一些爭議性的事情
[00:07:20.000 --> 00:07:25.000]  那個恐懼等等
[00:07:25.000 --> 00:07:30.000]  世界的法則是要爭分奪秒
[00:07:30.000 --> 00:07:34.000]  大家都說我們要找回對時間的掌控權
[00:07:34.000 --> 00:07:37.000]  要計算清楚做好所有的計劃
[00:07:37.000 --> 00:07:40.000]  一切在我的掌管之內
[00:07:40.000 --> 00:07:45.000]  世界的法則告訴我們這個「我」是最重要的
[00:07:45.000 --> 00:07:49.000]  凡事要由我作主
[00:07:49.000 --> 00:07:51.000]  這是世界的法則
[00:07:51.000 --> 00:07:53.000]  但我們信仰又是怎樣呢?
[00:07:53.000 --> 00:07:55.000]  在信仰裡
[00:07:55.000 --> 00:07:58.000]  主耶穌基督是上帝獨生的愛子
[00:07:58.000 --> 00:08:02.000]  但他卻選擇了自閒
[00:08:02.000 --> 00:08:10.000]  他以一個最脆弱最軟弱無力的嬰孩的形象
[00:08:10.000 --> 00:08:14.000]  降世在這個世界上
[00:08:14.000 --> 00:08:22.000]  並且他自閒選擇了跟從我們人類的鐘錶時間
[00:08:22.000 --> 00:08:25.000]  一分一秒
[00:08:25.000 --> 00:08:30.000]  一天慢慢地成長
[00:08:30.000 --> 00:08:32.000]  成為木匠
[00:08:32.000 --> 00:08:33.000]  成為夫子
[00:08:33.000 --> 00:08:35.000]  夫照門徒
[00:08:35.000 --> 00:08:40.000]  並且親身走上十家
[00:08:40.000 --> 00:08:45.000]  他也泛致以父神的旨意為念
[00:08:45.000 --> 00:08:49.000]  當他在黑西瑪利園的時候
[00:08:49.000 --> 00:08:54.000]  我們還記得主耶穌的禱告是什麼嗎?
[00:08:54.000 --> 00:08:56.000]  他的禱告是
[00:08:56.000 --> 00:09:00.000]  「父啊,你若願意就把這杯切去
[00:09:00.000 --> 00:09:03.000]  然而不要成就我的意思
[00:09:03.000 --> 00:09:10.000]  只要成就你的意思」
[00:09:10.000 --> 00:09:14.000]  十字架是一個很殘酷的形具
[00:09:14.000 --> 00:09:17.000]  是一個苦難痛苦的記號
[00:09:17.000 --> 00:09:20.000]  也是一個死亡的記號
[00:09:20.000 --> 00:09:23.000]  人人都想避之則吉
[00:09:23.000 --> 00:09:27.000]  但主耶穌基督是回應照明
[00:09:27.000 --> 00:09:29.000]  全然地去擺上
[00:09:29.000 --> 00:09:33.000]  忍耐到底去走這十家的苦路
[00:09:33.000 --> 00:09:36.000]  為我們世人去承受代價
[00:09:36.000 --> 00:09:38.000]  經歷痛苦
[00:09:38.000 --> 00:09:41.000]  結果在一分時間裡
[00:09:41.000 --> 00:09:43.000]  十字架成為了救贖
[00:09:43.000 --> 00:09:44.000]  得勝的記號
[00:09:44.000 --> 00:09:48.000]  也成為了我們信仰的標誌
[00:09:48.000 --> 00:09:53.000]  忍耐是一種來自神給我們信仰的力量
[00:09:53.000 --> 00:09:57.000]  神可以讓萬物各按其時成為美好
[00:09:57.000 --> 00:10:00.000]  但我們又相不相信
[00:10:00.000 --> 00:10:04.000]  是否能夠忍耐去等候神的時間
[00:10:04.000 --> 00:10:05.000]  願意神的時間
[00:10:05.000 --> 00:10:11.000]  祂的旨意、祂的計劃去成就呢?
[00:10:11.000 --> 00:10:12.000]  弟兄姊妹
[00:10:12.000 --> 00:10:14.000]  我們知道地上有苦難
[00:10:14.000 --> 00:10:18.000]  做信徒的我們也避不了
[00:10:18.000 --> 00:10:23.000]  但我們受苦絕對不是神去整頓我們殘忍的計劃
[00:10:23.000 --> 00:10:28.000]  受苦更是一個來自神溫柔的邀請
[00:10:28.000 --> 00:10:30.000]  邀請什麼呢?
[00:10:30.000 --> 00:10:34.000]  是邀請我們轉眼去仰望神
[00:10:34.000 --> 00:10:39.000]  去聆聽神要對我們所說的每一個說話
[00:10:39.000 --> 00:10:41.000]  當我們受苦的時候
[00:10:41.000 --> 00:10:46.000]  願意讓這些痛苦帶動我們轉向神
[00:10:46.000 --> 00:10:49.000]  坦誠地將我們心裏的呼喊
[00:10:49.000 --> 00:10:51.000]  向神進行傾討
[00:10:51.000 --> 00:10:54.000]  甚至我們真的不明白
[00:10:54.000 --> 00:10:57.000]  我們就向神發問
[00:10:57.000 --> 00:11:02.000]  我們在神面前坦誠地流露我們的掙扎的時候
[00:11:02.000 --> 00:11:06.000]  其實這才是一個真正的信心表達
[00:11:06.000 --> 00:11:10.000]  祈求神讓我們明白在忍耐裏
[00:11:10.000 --> 00:11:13.000]  我們所過的每一個日子
[00:11:13.000 --> 00:11:16.000]  我們所流的每一串眼淚
[00:11:16.000 --> 00:11:19.000]  都會成為禮物
[00:11:19.000 --> 00:11:24.000]  失敗讓我們學習到什麼叫謙卑
[00:11:24.000 --> 00:11:27.000]  失去讓我們學習
[00:11:27.000 --> 00:11:30.000]  什麼是值得我們好好珍惜
[00:11:30.000 --> 00:11:35.000]  而傷口也讓我們更加渴望神那份醫治
[00:11:35.000 --> 00:11:40.000]  使我們緊緊地走向神
[00:11:40.000 --> 00:11:43.000]  回到經文裏
[00:11:43.000 --> 00:11:45.000]  保羅進一步說
[00:11:45.000 --> 00:11:49.000]  神賜給我們忍耐和安慰的目的是什麼
[00:11:49.000 --> 00:11:51.000]  原來不是為了我們個人
[00:11:51.000 --> 00:11:57.000]  而是為了要效化基督榮耀父神
[00:11:57.000 --> 00:12:00.000]  在第六至第九節
[00:12:00.000 --> 00:12:02.000]  短短四節經文裏
[00:12:02.000 --> 00:12:06.000]  三次提到榮耀神
[00:12:06.000 --> 00:12:08.000]  我們平時也說了很多
[00:12:08.000 --> 00:12:11.000]  我們基督徒在世的目的就是要榮耀神
[00:12:11.000 --> 00:12:17.000]  但什麼是榮耀神呢
[00:12:17.000 --> 00:12:21.000]  原來榮耀的意思是這樣的
[00:12:21.000 --> 00:12:25.000]  榮耀的意思是看得見的美善
[00:12:25.000 --> 00:12:27.000]  goodness visible
[00:12:27.000 --> 00:12:34.000]  所以榮耀神就是要讓人看見神的美善
[00:12:34.000 --> 00:12:39.000]  這正正就是我們基督徒的召命
[00:12:39.000 --> 00:12:44.000]  因為在哥林多前書很清楚地告訴我們
[00:12:44.000 --> 00:12:47.000]  哥林多前書十章三十一節說
[00:12:47.000 --> 00:12:48.000]  我們做信徒的
[00:12:48.000 --> 00:12:50.000]  我們或吃或喝
[00:12:50.000 --> 00:12:56.000]  無論我們做什麼都要為榮耀神而行
[00:12:56.000 --> 00:13:00.000]  緊接著保祿在經文裏提到
[00:13:00.000 --> 00:13:02.000]  其中一樣可以榮耀神
[00:13:02.000 --> 00:13:06.000]  使神的美善讓人看見的
[00:13:06.000 --> 00:13:08.000]  就是這四個字
[00:13:08.000 --> 00:13:11.000]  彼此接納
[00:13:11.000 --> 00:13:16.000]  接納這個詞在原文裏也很有意思
[00:13:16.000 --> 00:13:21.000]  接納的意思是將人拉到一邊
[00:13:21.000 --> 00:13:24.000]  我們接納人就是將對方拉到身邊
[00:13:24.000 --> 00:13:26.000]  去成為我們的朋友
[00:13:26.000 --> 00:13:28.000]  成為我們的戰友
[00:13:28.000 --> 00:13:31.000]  而不是敵對的那一邊
[00:13:31.000 --> 00:13:33.000]  看他不順眼
[00:13:33.000 --> 00:13:36.000]  弟兄姊妹不是我們的敵人
[00:13:36.000 --> 00:13:38.000]  而是我們要造就
[00:13:38.000 --> 00:13:40.000]  要祝福的朋友
[00:13:40.000 --> 00:13:41.000]  我們的同路人
[00:13:41.000 --> 00:13:43.000]  我們的戰友
[00:13:43.000 --> 00:13:47.000]  而為什麼我們要彼此接納
[00:13:47.000 --> 00:13:51.000]  是因為我們本來是罪人
[00:13:51.000 --> 00:13:54.000]  我們要被神審判
[00:13:54.000 --> 00:13:57.000]  我們要接受這個罪的代價
[00:13:57.000 --> 00:14:00.000]  不過是基督接納我們
[00:14:00.000 --> 00:14:02.000]  是祂將我們拉到一邊
[00:14:02.000 --> 00:14:04.000]  將我們拉到祂的那一邊
[00:14:04.000 --> 00:14:06.000]  去成為祂的自己人
[00:14:06.000 --> 00:14:08.000]  這樣我們得著救恩
[00:14:08.000 --> 00:14:13.000]  成為了神的寶貝兒女
[00:14:13.000 --> 00:14:15.000]  面對患難
[00:14:15.000 --> 00:14:17.000]  要彼此接納
[00:14:17.000 --> 00:14:21.000]  是對方為我們同一邊的自己人
[00:14:21.000 --> 00:14:26.000]  不知道對你來說困難嗎?
[00:14:26.000 --> 00:14:28.000]  原來並不是容易
[00:14:28.000 --> 00:14:29.000]  當我們回看聖經
[00:14:29.000 --> 00:14:31.000]  我們知道在初期教會
[00:14:31.000 --> 00:14:36.000]  雖然他們遭受很多外在的迫害
[00:14:36.000 --> 00:14:39.000]  不過在教會的群體裡
[00:14:39.000 --> 00:14:40.000]  因為有猶太的信徒
[00:14:40.000 --> 00:14:42.000]  也有外邦的信徒
[00:14:42.000 --> 00:14:43.000]  他們彼此之間
[00:14:43.000 --> 00:14:45.000]  因為在教義的明白上
[00:14:45.000 --> 00:14:47.000]  和行為上
[00:14:47.000 --> 00:14:51.000]  引起了不止的爭論和爭端
[00:14:51.000 --> 00:14:56.000]  所以要留意保羅所說
[00:14:56.000 --> 00:14:59.000]  學習的是基督接納我們
[00:14:59.000 --> 00:15:01.000]  他說的是要彼此接納
[00:15:01.000 --> 00:15:04.000]  即是我們雙方都需要有這種心態
[00:15:04.000 --> 00:15:07.000]  要當對方是自己人
[00:15:07.000 --> 00:15:09.000]  而不是只要求一方
[00:15:09.000 --> 00:15:11.000]  完全接納另一邊
[00:15:11.000 --> 00:15:15.000]  但是自己就完全無動於衷
[00:15:15.000 --> 00:15:20.000]  依然顧我什麼都不去理
[00:15:20.000 --> 00:15:22.000]  靈兄姊妹
[00:15:22.000 --> 00:15:27.000]  在大埔弘福院發生五級火警之後
[00:15:27.000 --> 00:15:28.000]  不知道大家有沒有聽過
[00:15:28.000 --> 00:15:31.000]  其實都有兩種聲音出現
[00:15:31.000 --> 00:15:33.000]  一種聲音就是說
[00:15:33.000 --> 00:15:37.000]  這次的事情全城都很哀悼
[00:15:37.000 --> 00:15:40.000]  所以我們要停止一切的慶祝活動
[00:15:40.000 --> 00:15:43.000]  甚至連在日常生活中
[00:15:43.000 --> 00:15:46.000]  要開心、歡呼、拍手
[00:15:46.000 --> 00:15:49.000]  這些反應全部都不要做
[00:15:49.000 --> 00:15:54.000]  因為要哀哭的人同哭
[00:15:54.000 --> 00:15:56.000]  最近在11月尾
[00:15:56.000 --> 00:15:59.000]  12月初生日的一些朋友
[00:15:59.000 --> 00:16:01.000]  當我們慶祝生日的時候
[00:16:01.000 --> 00:16:06.000]  他們心裡都覺得有點內疚
[00:16:06.000 --> 00:16:11.000]  覺得好像不應該慶祝
[00:16:11.000 --> 00:16:12.000]  與此同時
[00:16:12.000 --> 00:16:15.000]  也有另一種聲音說
[00:16:15.000 --> 00:16:17.000]  其實我們不只香港人
[00:16:17.000 --> 00:16:20.000]  本身已經有些情緒的問題和困擾
[00:16:20.000 --> 00:16:22.000]  但是如果整個社會
[00:16:22.000 --> 00:16:24.000]  繼續這樣愁雲慘霧
[00:16:24.000 --> 00:16:26.000]  一片灰暗的時候
[00:16:26.000 --> 00:16:31.000]  其實可能會引發很多情緒的問題
[00:16:31.000 --> 00:16:32.000]  所以他們說
[00:16:32.000 --> 00:16:36.000]  其實不應該停止慶祝活動
[00:16:36.000 --> 00:16:40.000]  反而一些合時、適當的活動
[00:16:40.000 --> 00:16:43.000]  可以讓人暫時忘記一些不開心
[00:16:43.000 --> 00:16:49.000]  也為一些情緒的抒發找到一個出口
[00:16:49.000 --> 00:16:53.000]  生活要盡快重上軌道
[00:16:53.000 --> 00:16:55.000]  不知道這兩種說法
[00:16:55.000 --> 00:16:59.000]  你個人傾向於哪一種呢?
[00:16:59.000 --> 00:17:05.000]  很顯然這不是涉及心理對錯的問題
[00:17:05.000 --> 00:17:08.000]  不過我知道其實世界上很多事情
[00:17:08.000 --> 00:17:11.000]  都不是涉及心理
[00:17:11.000 --> 00:17:14.000]  不過我們人類卻偏偏為了這些事
[00:17:14.000 --> 00:17:16.000]  要拗過你死我活
[00:17:16.000 --> 00:17:22.000]  要證明我對你錯才肯罷休
[00:17:22.000 --> 00:17:25.000]  所以彼得說你們要彼此接納
[00:17:25.000 --> 00:17:27.000]  如同基督接納你們一樣
[00:17:27.000 --> 00:17:30.000]  使榮耀歸於實
[00:17:30.000 --> 00:17:33.000]  使對方與自己同一邊
[00:17:33.000 --> 00:17:36.000]  當對方是自己人的時候
[00:17:36.000 --> 00:17:39.000]  才願意謙卑的聆聽
[00:17:39.000 --> 00:17:44.000]  嘗試明白對方的感受、想法
[00:17:44.000 --> 00:17:47.000]  效法基督榮耀父神
[00:17:47.000 --> 00:17:49.000]  是養分的美善
[00:17:49.000 --> 00:17:53.000]  讓人在我們身上見得到
[00:17:53.000 --> 00:17:59.000]  大家又願意嗎?
[00:17:59.000 --> 00:18:02.000]  要在患難中忍耐到底
[00:18:02.000 --> 00:18:06.000]  堅持要榮耀父神
[00:18:06.000 --> 00:18:07.000]  經文告訴我們
[00:18:07.000 --> 00:18:11.000]  有一個很重要的關鍵秘訣
[00:18:11.000 --> 00:18:13.000]  是必須去掌握的
[00:18:13.000 --> 00:18:18.000]  就是在第十二和十三節
[00:18:18.000 --> 00:18:22.000]  關鍵詞出現了四次
[00:18:22.000 --> 00:18:24.000]  大家看見了嗎?
[00:18:24.000 --> 00:18:29.000]  找得到嗎?
[00:18:29.000 --> 00:18:33.000]  這個字眼是盼望
[00:18:33.000 --> 00:18:38.000]  你說:但第四節在第十三節找了三次
[00:18:38.000 --> 00:18:42.000]  第四次在哪裏呢?
[00:18:42.000 --> 00:18:48.000]  第四次其實出現在第十二節裏面
[00:18:48.000 --> 00:18:53.000]  在第十二節裏面所講到的外邦人要仰望他
[00:18:53.000 --> 00:18:59.000]  仰望這個字眼其實正正就是盼望
[00:18:59.000 --> 00:19:02.000]  所以在《新漢語·日本》裏面的譯法
[00:19:02.000 --> 00:19:05.000]  它是說:以塞雅也說
[00:19:05.000 --> 00:19:07.000]  將來必有耶西的根
[00:19:07.000 --> 00:19:10.000]  就是興起來管治各族的那一位
[00:19:10.000 --> 00:19:15.000]  外族人要把盼望寄託在他身上
[00:19:15.000 --> 00:19:18.000]  這裏講得很清楚是來自以塞雅書
[00:19:18.000 --> 00:19:23.000]  所以我們也要嘗試去以塞雅書查看
[00:19:23.000 --> 00:19:29.000]  到底第十二節的出處是來自以塞雅書哪裏的經文呢?
[00:19:29.000 --> 00:19:31.000]  當我們去查看的時候
[00:19:31.000 --> 00:19:36.000]  就會知道它是來自於以塞雅書十一章第十字經文
[00:19:36.000 --> 00:19:40.000]  而當中外邦人要仰望他
[00:19:40.000 --> 00:19:46.000]  原來當我們查看以塞雅書舊約的經文是這樣的
[00:19:46.000 --> 00:19:50.000]  是「外邦人必尋求他」
[00:19:50.000 --> 00:19:55.000]  所以仰望他或者說將盼望寄託在他身上
[00:19:55.000 --> 00:19:59.000]  其實它的意思就是要尋求他
[00:19:59.000 --> 00:20:04.000]  就是以主耶穌為我們無望之中的探望
[00:20:04.000 --> 00:20:09.000]  無助之中的唯一拯救
[00:20:09.000 --> 00:20:13.000]  探望大家聽過
[00:20:13.000 --> 00:20:16.000]  希望大家也不陌生
[00:20:16.000 --> 00:20:19.000]  那到底希望和盼望有什麼分別呢?
[00:20:19.000 --> 00:20:25.000]  其實它們只是說一些未來有待實現的東西
[00:20:25.000 --> 00:20:28.000]  但原來很不同
[00:20:28.000 --> 00:20:31.000]  希望就是說可能
[00:20:31.000 --> 00:20:32.000]  一個可能性
[00:20:32.000 --> 00:20:35.000]  就是說未來不一定會實現
[00:20:35.000 --> 00:20:38.000]  只有我們希望會實現
[00:20:38.000 --> 00:20:41.000]  但盼望卻不是這樣
[00:20:41.000 --> 00:20:43.000]  盼望是有把握
[00:20:43.000 --> 00:20:46.000]  我們確信未來一定會實現
[00:20:46.000 --> 00:20:50.000]  是會成為事實
[00:20:50.000 --> 00:20:53.000]  而經文提醒我們
[00:20:53.000 --> 00:20:56.000]  它說我們盼望的把握
[00:20:56.000 --> 00:20:59.000]  不是寄望在任何一個人
[00:20:59.000 --> 00:21:02.000]  或者任何一件事上
[00:21:02.000 --> 00:21:07.000]  而是要單單尋求他
[00:21:07.000 --> 00:21:10.000]  就是聖子、聖父、聖靈
[00:21:10.000 --> 00:21:12.000]  三為一體的真實
[00:21:12.000 --> 00:21:17.000]  我們要將盼望寄託在聖子的身上
[00:21:17.000 --> 00:21:20.000]  而使人有盼望的是那位聖父
[00:21:20.000 --> 00:21:23.000]  而我們更是借著聖靈的能力
[00:21:23.000 --> 00:21:26.000]  才能夠大有盼望
[00:21:26.000 --> 00:21:28.000]  說起盼望
[00:21:28.000 --> 00:21:32.000]  我想起今年十月份
[00:21:32.000 --> 00:21:35.000]  當有機會去到波蘭短孫的時候
[00:21:35.000 --> 00:21:38.000]  有機會聽到一位香港宣教士
[00:21:38.000 --> 00:21:40.000]  Donna的分享
[00:21:40.000 --> 00:21:42.000]  令我人像難忘
[00:21:42.000 --> 00:21:46.000]  所以在此也想和大家分享
[00:21:46.000 --> 00:21:49.000]  圖中這位是Donna
[00:21:49.000 --> 00:21:52.000]  旁邊的是她的丈夫Eric
[00:21:52.000 --> 00:21:55.000]  Donna在香港是一位護士
[00:21:55.000 --> 00:21:57.000]  當她夢到之後
[00:21:57.000 --> 00:22:01.000]  她去到英國接受語言和神學訓練
[00:22:01.000 --> 00:22:05.000]  在那時候她認識了波蘭籍的丈夫Eric
[00:22:05.000 --> 00:22:07.000]  他們交往了幾年後
[00:22:07.000 --> 00:22:10.000]  決定要結婚的時候
[00:22:10.000 --> 00:22:12.000]  他們要做一個決定
[00:22:12.000 --> 00:22:18.000]  到底是Eric去當時Donna服侍的中東工場
[00:22:18.000 --> 00:22:24.000]  還是Donna去Eric的波蘭服侍呢?
[00:22:24.000 --> 00:22:27.000]  祈禱之後神給他們看到
[00:22:27.000 --> 00:22:32.000]  當時中東服侍的團隊很成熟
[00:22:32.000 --> 00:22:34.000]  就算Donna離開
[00:22:34.000 --> 00:22:37.000]  對整體的狀況都影響不大
[00:22:37.000 --> 00:22:40.000]  但波蘭就不同了
[00:22:40.000 --> 00:22:43.000]  波蘭雖說是天主教國家
[00:22:43.000 --> 00:22:46.000]  但其實返教會的人非常少
[00:22:46.000 --> 00:22:49.000]  當地的基督徒人數更少
[00:22:49.000 --> 00:22:51.000]  一間二十多三十人的教會
[00:22:51.000 --> 00:22:55.000]  已經算是相當有規模的教會
[00:22:55.000 --> 00:22:58.000]  當時Eric帶著兩位弟兄姊妹
[00:22:58.000 --> 00:23:01.000]  去了一個很小的小鎮植課
[00:23:01.000 --> 00:23:02.000]  已經植了幾年
[00:23:02.000 --> 00:23:04.000]  仍然只有他們三人
[00:23:04.000 --> 00:23:08.000]  所以如果當時他選擇離開中東的話
[00:23:08.000 --> 00:23:10.000]  教會就可以關門了
[00:23:10.000 --> 00:23:15.000]  因為Eric是一個接受過神學訓練的傳道人
[00:23:15.000 --> 00:23:19.000]  結果Donna毅然離開中東的工場
