
[00:00:00.000 --> 00:00:02.000]  我們今天再一起思想回
[00:02:26.000 --> 00:02:32.000]  而且可以很健康地去不同的地方工作、生活、侍奉
[00:02:32.000 --> 00:02:35.000]  他突然想到神竟然用一個這樣的方式
[00:02:35.000 --> 00:02:39.000]  給他有徹底的醫治
[00:02:39.000 --> 00:02:42.000]  包括了他的肺病
[00:02:42.000 --> 00:02:44.000]  當我今天讀到聖經
[00:02:44.000 --> 00:02:47.000]  《曼徹方論》裡面講述主耶穌降生的時候
[00:02:47.000 --> 00:02:49.000]  我就想到這位上帝
[00:02:49.000 --> 00:02:52.000]  是一位掌權的上帝
[00:02:52.000 --> 00:02:55.000]  他將恩典賜給我們
[00:02:55.000 --> 00:02:57.000]  縱使在順境、逆境
[00:02:57.000 --> 00:03:01.000]  縱使在安穩和苦難當中
[00:03:01.000 --> 00:03:04.000]  神仍然掌管著我們的生命
[00:03:04.000 --> 00:03:07.000]  而且給我們有生命的大靈
[00:03:07.000 --> 00:03:10.000]  所以我將譚牧師所想的
[00:03:10.000 --> 00:03:13.000]  Sovereign Grace延伸說
[00:03:13.000 --> 00:03:15.000]  有一種Sovereign Leading
[00:03:15.000 --> 00:03:19.000]  一種掌權者的引領
[00:03:19.000 --> 00:03:24.000]  在基督徒生命當中去體會到、去經歷到
[00:03:24.000 --> 00:03:26.000]  因此在很多不同的事情上
[00:03:26.000 --> 00:03:31.000]  就可以很安然、很坦然地去面對
[00:03:31.000 --> 00:03:33.000]  因為知道主掌管著我
[00:03:33.000 --> 00:03:36.000]  祂會帶領著我
[00:03:36.000 --> 00:03:39.000]  而當你今天回看主耶穌降生的時候
[00:03:39.000 --> 00:03:42.000]  你同樣會見到很清楚這位上帝
[00:03:42.000 --> 00:03:46.000]  掌管著基督耶穌的一生
[00:03:46.000 --> 00:03:50.000]  而帶領祂承傳了神救恩的計劃
[00:03:50.000 --> 00:03:54.000]  而今天我們也從這個角度再次想起這件事
[00:03:54.000 --> 00:03:57.000]  大家讀聖經第二章的時候
[00:03:57.000 --> 00:03:58.000]  你可以打開聖經
[00:03:58.000 --> 00:03:59.000]  之前沒有讀過的
[00:03:59.000 --> 00:04:03.000]  關於幾位博士從東方來的事情
[00:04:03.000 --> 00:04:04.000]  一邊讀的時候
[00:04:04.000 --> 00:04:06.000]  你可能會想到一個問題
[00:04:06.000 --> 00:04:09.000]  就是講很多關於君王的事情
[00:04:09.000 --> 00:04:13.000]  但是究竟哪一個是君王呢?
[00:04:13.000 --> 00:04:16.000]  當然表面上看明顯是希律是君王
[00:04:16.000 --> 00:04:18.000]  大家知道當主耶穌降生的時候
[00:04:18.000 --> 00:04:21.000]  希律是在統治猶太地
[00:04:21.000 --> 00:04:25.000]  是羅馬帝國的一個分封王
[00:04:25.000 --> 00:04:26.000]  但是這個希律王
[00:04:26.000 --> 00:04:28.000]  大家讀聖經會知道
[00:04:28.000 --> 00:04:31.000]  是一個很專制的君王
[00:04:31.000 --> 00:04:33.000]  加上他很暴躁的脾氣
[00:04:33.000 --> 00:04:35.000]  很多時候他所做的事情
[00:04:35.000 --> 00:04:38.000]  是透過強權來控制很多的人民
[00:04:38.000 --> 00:04:40.000]  所以人民很不開心
[00:04:40.000 --> 00:04:42.000]  甚至很多會想
[00:04:42.000 --> 00:04:44.000]  希望他快點離開
[00:04:44.000 --> 00:04:46.000]  他們可以有些安樂日子
[00:04:46.000 --> 00:04:47.000]  當耶穌降生的時候
[00:04:47.000 --> 00:04:51.000]  是希律去到他管治的晚期的時候
[00:04:51.000 --> 00:04:53.000]  後來的確他死去了
[00:04:53.000 --> 00:04:59.000]  但是意想不到他的兒子阿基魯接位
[00:04:59.000 --> 00:05:02.000]  大家後來也讀到阿基魯的故事
[00:05:02.000 --> 00:05:05.000]  但是阿基魯比爸爸更加殘暴
[00:05:05.000 --> 00:05:08.000]  他在管治的過程當中
[00:05:08.000 --> 00:05:10.000]  用極權去統治
[00:05:10.000 --> 00:05:11.000]  控制人民的生活
[00:05:11.000 --> 00:05:13.000]  人民叫苦連天
[00:05:13.000 --> 00:05:15.000]  在這種情況之下
[00:05:15.000 --> 00:05:17.000]  耶穌降生
[00:05:17.000 --> 00:05:19.000]  或者你問
[00:05:19.000 --> 00:05:22.000]  為什麼神會選擇這個時間出生
[00:05:22.000 --> 00:05:26.000]  為什麼不是其他比較平穩的日子
[00:05:26.000 --> 00:05:28.000]  我們同樣都會問
[00:05:28.000 --> 00:05:32.000]  為什麼今天我們見到這麼多的政權
[00:05:32.000 --> 00:05:35.000]  在控制著很多不同的人民
[00:05:35.000 --> 00:05:39.000]  帶給很多國家很多地區的傷害
[00:05:39.000 --> 00:05:41.000]  我們都會想到
[00:05:41.000 --> 00:05:43.000]  我們的中國
[00:05:43.000 --> 00:05:45.000]  很多的管治
[00:05:45.000 --> 00:05:47.000]  我們有時候都會問
[00:05:47.000 --> 00:05:51.000]  是不是這樣真的叫人民得好處
[00:05:51.000 --> 00:05:53.000]  無論怎樣都好
[00:05:53.000 --> 00:05:54.000]  在這種情況之下
[00:05:54.000 --> 00:05:58.000]  聖經就說耶穌基督在這個環境裡面降生
[00:05:58.000 --> 00:05:59.000]  在降生的時候
[00:05:59.000 --> 00:06:01.000]  有幾個博士從東方來到
[00:06:01.000 --> 00:06:03.000]  大家知道是一些占星家
[00:06:03.000 --> 00:06:06.000]  很有學問很有知識的一些學者
[00:06:06.000 --> 00:06:08.000]  他們來到的時候
[00:06:08.000 --> 00:06:10.000]  他們竟然問一個問題
[00:06:10.000 --> 00:06:12.000]  這個問題就是問
[00:06:12.000 --> 00:06:16.000]  那生何來作猶太人的王在哪裡呢
[00:06:16.000 --> 00:06:18.000]  他們這麼遠來到
[00:06:18.000 --> 00:06:19.000]  有一個目的
[00:06:19.000 --> 00:06:21.000]  是要找君王
[00:06:21.000 --> 00:06:25.000]  有人以為他找希律
[00:06:25.000 --> 00:06:26.000]  其實不是
[00:06:26.000 --> 00:06:28.000]  但是希律知道之後
[00:06:28.000 --> 00:06:29.000]  他有一個反應
[00:06:29.000 --> 00:06:32.000]  大家讀聖經知道他有什麼反應
[00:06:32.000 --> 00:06:35.000]  心裡不安
[00:06:35.000 --> 00:06:36.000]  很不安
[00:06:36.000 --> 00:06:40.000]  因為他會發覺有新的勢力興起來了
[00:06:40.000 --> 00:06:42.000]  挑戰著他的王位
[00:06:42.000 --> 00:06:46.000]  甚至可能會威脅到他的地位
[00:06:46.000 --> 00:06:47.000]  所以不安
[00:06:47.000 --> 00:06:49.000]  但不單止不安
[00:06:49.000 --> 00:06:50.000]  合乘的人都不安
[00:06:50.000 --> 00:06:53.000]  因為他們都認識這個希律王
[00:06:53.000 --> 00:06:54.000]  如果他不安
[00:06:54.000 --> 00:06:58.000]  很可能有很多很激烈的一些舉止
[00:06:58.000 --> 00:07:03.000]  會令到整個國家民族受很大的影響
[00:07:03.000 --> 00:07:05.000]  他要保障自己的王位
[00:07:05.000 --> 00:07:09.000]  會可能做一些很傷害人民的事情
[00:07:09.000 --> 00:07:11.000]  合乘都不安
[00:07:11.000 --> 00:07:13.000]  但這個時候
[00:07:13.000 --> 00:07:14.000]  你還記得
[00:07:14.000 --> 00:07:17.000]  在福音書裡面不斷提到一件事情
[00:07:17.000 --> 00:07:22.000]  瑪麗亞在她將要生小孩子的時候
[00:07:22.000 --> 00:07:24.000]  天使跟她報信
[00:07:24.000 --> 00:07:25.000]  報什麼信呢
[00:07:25.000 --> 00:07:27.000]  你將要生一個兒子
[00:07:27.000 --> 00:07:28.000]  這個兒子
[00:07:28.000 --> 00:07:33.000]  他要生下來作亞國家的王
[00:07:33.000 --> 00:07:35.000]  作猶太人的王
[00:07:35.000 --> 00:07:37.000]  而且他的作王直到永遠
[00:07:37.000 --> 00:07:40.000]  他的國也沒有窮盡
[00:07:40.000 --> 00:07:43.000]  是在說一位君王
[00:07:43.000 --> 00:07:45.000]  不單止在地上的君王
[00:07:45.000 --> 00:07:47.000]  他更加是永恆的君王
[00:07:47.000 --> 00:07:53.000]  是天地海洋宇宙萬物的君王
[00:07:53.000 --> 00:07:54.000]  很清楚
[00:07:54.000 --> 00:07:55.000]  當你讀福音書的時候
[00:07:55.000 --> 00:07:58.000]  聖經不斷講述基督耶穌降生
[00:07:58.000 --> 00:08:01.000]  是要作王
[00:08:01.000 --> 00:08:03.000]  是要掌管著萬有的
[00:08:03.000 --> 00:08:06.000]  意味著他掌管著一切
[00:08:06.000 --> 00:08:08.000]  因此他可以拯救你和我
[00:08:08.000 --> 00:08:11.000]  脫離很多的勢力
[00:08:11.000 --> 00:08:13.000]  很多的罪權
[00:08:13.000 --> 00:08:14.000]  政權
[00:08:14.000 --> 00:08:16.000]  死權
[00:08:16.000 --> 00:08:17.000]  因為他掌權
[00:08:17.000 --> 00:08:21.000]  所以他救我們脫離一切的權勢
[00:08:21.000 --> 00:08:22.000]  當你這樣讀的時候
[00:08:22.000 --> 00:08:23.000]  你會發覺
[00:08:23.000 --> 00:08:24.000]  不是的
[00:08:24.000 --> 00:08:27.000]  其實他掌握著很多的資訊
[00:08:27.000 --> 00:08:29.000]  很多的權勢
[00:08:29.000 --> 00:08:31.000]  其實是他作主的
[00:08:31.000 --> 00:08:32.000]  沒錯
[00:08:32.000 --> 00:08:33.000]  後來你看到
[00:08:33.000 --> 00:08:35.000]  他想知道尼采亞在哪裡出生
[00:08:35.000 --> 00:08:38.000]  所以他可以召集那些祭司長
[00:08:38.000 --> 00:08:39.000]  那些文士
[00:08:39.000 --> 00:08:41.000]  他們就告訴他
[00:08:41.000 --> 00:08:43.000]  將會在伯尼行出生
[00:08:43.000 --> 00:08:46.000]  然後他就召集那些占星家
[00:08:46.000 --> 00:08:47.000]  私下問他們
[00:08:47.000 --> 00:08:51.000]  這位君王的星是什麼時候出現的
[00:08:51.000 --> 00:08:52.000]  大家知道
[00:08:52.000 --> 00:08:53.000]  他這樣問的時候
[00:08:53.000 --> 00:08:57.000]  是想掌握現在這個嬰兒究竟有多大
[00:08:57.000 --> 00:08:58.000]  大家知道
[00:08:58.000 --> 00:09:01.000]  幾位的占星家在東方
[00:09:01.000 --> 00:09:03.000]  相信在現在的
[00:09:03.000 --> 00:09:07.000]  在波斯巴比倫當時的那些地區
[00:09:07.000 --> 00:09:11.000]  從那個地方來到耶路撒冷
[00:09:11.000 --> 00:09:13.000]  一段很長的路程
[00:09:13.000 --> 00:09:15.000]  起碼幾個星期的路程
[00:09:15.000 --> 00:09:18.000]  因此希臘很小心的問清楚
[00:09:18.000 --> 00:09:20.000]  什麼時候見到那顆星
[00:09:20.000 --> 00:09:21.000]  意味著那顆星出現的時候
[00:09:21.000 --> 00:09:24.000]  是耶穌誕生的時候
[00:09:24.000 --> 00:09:26.000]  而他要知道多大
[00:09:26.000 --> 00:09:29.000]  他可以掌握這個嬰孩
[00:09:29.000 --> 00:09:32.000]  究竟現在的歲數是怎樣
[00:09:32.000 --> 00:09:34.000]  他問了這些東西
[00:09:34.000 --> 00:09:35.000]  他掌握了這些資訊
[00:09:35.000 --> 00:09:37.000]  了解了這些情況
[00:09:37.000 --> 00:09:40.000]  而且他會用一些詭計
[00:09:40.000 --> 00:09:41.000]  大家都知道
[00:09:41.000 --> 00:09:43.000]  當時他跟這些占星家說
[00:09:43.000 --> 00:09:45.000]  好啊 你去拜祂
[00:09:45.000 --> 00:09:48.000]  回來告訴我祂在哪裡
[00:09:48.000 --> 00:09:49.000]  他想掌握
[00:09:49.000 --> 00:09:52.000]  究竟耶穌在伯利恆哪一個位置
[00:09:52.000 --> 00:09:56.000]  以致祂可以去殺祂
[00:09:56.000 --> 00:09:58.000]  他有祂的資訊
[00:09:58.000 --> 00:10:00.000]  有祂的權力
[00:10:00.000 --> 00:10:01.000]  用祂的詭計
[00:10:01.000 --> 00:10:04.000]  似乎祂佔了上風
[00:10:04.000 --> 00:10:06.000]  祂掌握著整個環境
[00:10:06.000 --> 00:10:10.000]  但是上帝用祂所提供的資訊
[00:10:10.000 --> 00:10:12.000]  幫助這幾位博士
[00:10:12.000 --> 00:10:14.000]  去到伯利恆
[00:10:14.000 --> 00:10:15.000]  他們本來不知道
[00:10:15.000 --> 00:10:18.000]  但是因此知道是伯利恆
[00:10:18.000 --> 00:10:20.000]  然後當他們去的時候
[00:10:20.000 --> 00:10:23.000]  上帝再讓一個很特別的現象
[00:10:23.000 --> 00:10:24.000]  就是那顆星
[00:10:24.000 --> 00:10:26.000]  重新在他們前面出現
[00:10:26.000 --> 00:10:27.000]  死因所說
[00:10:27.000 --> 00:10:28.000]  領他們去到
[00:10:28.000 --> 00:10:32.000]  主耶穌所居住的地方
[00:10:32.000 --> 00:10:34.000]  我相信大家都
[00:10:34.000 --> 00:10:36.000]  一定很多時候
[00:10:36.000 --> 00:10:37.000]  有一些體驗
[00:10:37.000 --> 00:10:41.000]  怎樣看星空的一種情況
[00:10:41.000 --> 00:10:43.000]  最近很多人說流星
[00:10:43.000 --> 00:10:44.000]  因為很多流星雨
[00:10:44.000 --> 00:10:47.000]  在近期在天際會留意到
[00:10:47.000 --> 00:10:49.000]  如果你看到一顆流星
[00:10:49.000 --> 00:10:51.000]  你大概會知道流星
[00:10:51.000 --> 00:10:53.000]  可能從哪個方向去哪個方向
[00:10:53.000 --> 00:10:54.000]  去西邊去東邊
[00:10:54.000 --> 00:10:57.000]  或者南邊去北邊等等
[00:10:57.000 --> 00:10:59.000]  但你不會看到一顆星
[00:10:59.000 --> 00:11:00.000]  就馬上知道
[00:11:00.000 --> 00:11:02.000]  它帶我去到銅鑼灣
[00:11:02.000 --> 00:11:04.000]  怡火街43號
[00:11:04.000 --> 00:11:08.000]  可以找到我的朋友
[00:11:08.000 --> 00:11:09.000]  那顆星出現
[00:11:09.000 --> 00:11:13.000]  不會這樣讓你知道準確地址
[00:11:13.000 --> 00:11:14.000]  當你讀聖經的時候
[00:11:14.000 --> 00:11:15.000]  你發覺應該絕對是一個
[00:11:15.000 --> 00:11:17.000]  神跡性的安排
[00:11:17.000 --> 00:11:19.000]  超自然的安排
[00:11:19.000 --> 00:11:20.000]  上帝用一顆星
[00:11:20.000 --> 00:11:21.000]  很明顯用一顆星
[00:11:21.000 --> 00:11:24.000]  是一個下垂的星
[00:11:24.000 --> 00:11:26.000]  是肉眼看到
[00:11:26.000 --> 00:11:29.000]  而且能夠給他清楚的方向
[00:11:29.000 --> 00:11:33.000]  甚至可以就著他們的腳步
[00:11:33.000 --> 00:11:35.000]  一步一步帶領他們
[00:11:35.000 --> 00:11:38.000]  去到主耶穌所在的地方
[00:11:38.000 --> 00:11:39.000]  聖經就說
[00:11:39.000 --> 00:11:40.000]  去到的時候
[00:11:40.000 --> 00:11:43.000]  那顆星就止住了
[00:11:43.000 --> 00:11:46.000]  因此一些的先聖家
[00:11:46.000 --> 00:11:49.000]  就知道耶穌就在這個地方
[00:11:49.000 --> 00:11:51.000]  因此他們就去到
[00:11:51.000 --> 00:11:54.000]  來到下埋
[00:11:54.000 --> 00:11:55.000]  各位弟兄姊妹
[00:11:55.000 --> 00:11:58.000]  因為上帝他掌管著萬有
[00:11:58.000 --> 00:12:01.000]  他是真正的君王
[00:12:01.000 --> 00:12:07.000]  而且他引導人去當去的地方
[00:12:07.000 --> 00:12:09.000]  我曾經過去提及過
[00:12:09.000 --> 00:12:10.000]  我自己有一個經歷
[00:12:10.000 --> 00:12:11.000]  都很深刻的
[00:12:11.000 --> 00:12:14.000]  很多年前我有機會在美國
[00:12:14.000 --> 00:12:17.000]  有些時刻我自己去休息
[00:12:17.000 --> 00:12:19.000]  然後去一個地方退休
[00:12:19.000 --> 00:12:23.000]  當時我記得自己開了四五個小時車
[00:12:23.000 --> 00:12:25.000]  去一個樹林區
[00:12:25.000 --> 00:12:26.000]  有一個旅館
[00:12:26.000 --> 00:12:28.000]  一個人去
[00:12:28.000 --> 00:12:30.000]  一路開車的時候
[00:12:30.000 --> 00:12:32.000]  當時都沒有GPS
[00:12:32.000 --> 00:12:33.000]  看很多地圖
[00:12:33.000 --> 00:12:35.000]  很清楚路線
[00:12:35.000 --> 00:12:37.000]  不過都走錯了
[00:12:37.000 --> 00:12:38.000]  去到的時候
[00:12:38.000 --> 00:12:39.000]  一去到
[00:12:39.000 --> 00:12:40.000]  發現原來不是
[00:12:40.000 --> 00:12:44.000]  這裡是一個歌爾夫球場
[00:12:44.000 --> 00:12:46.000]  心裡有些埋怨
[00:12:46.000 --> 00:12:49.000]  為什麼自己搞錯呢
[00:12:49.000 --> 00:12:50.000]  但發覺都不要緊
[00:12:50.000 --> 00:12:52.000]  這裡風景很好
[00:12:52.000 --> 00:12:54.000]  我就在這裡休息一會
[00:12:54.000 --> 00:12:55.000]  有洗手間
[00:12:55.000 --> 00:12:56.000]  又喝點東西
[00:12:56.000 --> 00:12:58.000]  然後再上路
[00:12:58.000 --> 00:13:00.000]  一上路我便發覺
[00:13:00.000 --> 00:13:04.000]  多謝主讓我可以有中途的休息
[00:13:04.000 --> 00:13:05.000]  然後再走的時候
[00:13:05.000 --> 00:13:08.000]  都去不到我想去的地方
[00:13:08.000 --> 00:13:10.000]  開車去到樹林區的時候
[00:13:10.000 --> 00:13:12.000]  發覺路邊有一個路牌
[00:13:12.000 --> 00:13:15.000]  路牌上有一個地圖
[00:13:15.000 --> 00:13:17.000]  我想再看清楚
[00:13:17.000 --> 00:13:18.000]  下車看
[00:13:18.000 --> 00:13:19.000]  但看都看不明白
[00:13:19.000 --> 00:13:22.000]  那張地圖很複雜
[00:13:22.000 --> 00:13:24.000]  不知道怎麼辦的時候
[00:13:24.000 --> 00:13:26.000]  突然在對面路邊
[00:13:26.000 --> 00:13:28.000]  有三個男生
[00:13:28.000 --> 00:13:30.000]  踩著單車
[00:13:30.000 --> 00:13:33.000]  當時地方不是很多車輛
[00:13:33.000 --> 00:13:34.000]  踩著單車
[00:13:34.000 --> 00:13:36.000]  他們那邊有幅地圖
[00:13:36.000 --> 00:13:37.000]  但不知為什麼他們不看那邊
[00:13:37.000 --> 00:13:38.000]  要走過來看
[00:13:38.000 --> 00:13:41.000]  我看那幅地圖
[00:13:41.000 --> 00:13:43.000]  他們看完後
[00:13:43.000 --> 00:13:44.000]  預備走了
[00:13:44.000 --> 00:13:46.000]  我馬上跟他們說
[00:13:46.000 --> 00:13:49.000]  你們知不知道那個地方在哪裡
[00:13:49.000 --> 00:13:54.000]  那個男生就指著那裡
[00:13:54.000 --> 00:13:57.000]  就是指著我要去的地方
[00:13:57.000 --> 00:13:58.000]  我馬上看明白
[00:13:58.000 --> 00:14:01.000]  我的路要怎麼走
[00:14:01.000 --> 00:14:02.000]  我好像覺得
[00:14:02.000 --> 00:14:06.000]  好像有些天使指示我要走的路
[00:14:06.000 --> 00:14:08.000]  然後我就很順利去到旅館
[00:14:08.000 --> 00:14:09.000]  去到旅館的時候
[00:14:09.000 --> 00:14:10.000]  我安頓之後
[00:14:10.000 --> 00:14:11.000]  拿一本聖經出來
[00:14:11.000 --> 00:14:13.000]  一打開聖經一看
[00:14:13.000 --> 00:14:14.000]  很特別
[00:14:14.000 --> 00:14:17.000]  我剛剛看到詩篇二十五篇
[00:14:17.000 --> 00:14:18.000]  聖經就說
[00:14:18.000 --> 00:14:20.000]  敬畏耶和華的
[00:14:20.000 --> 00:14:22.000]  耶和華必指示他
[00:14:22.000 --> 00:14:25.000]  當行的路
[00:14:25.000 --> 00:14:27.000]  好像神在那裡告訴我
[00:14:27.000 --> 00:14:29.000]  你放心
[00:14:29.000 --> 00:14:30.000]  人生的路
[00:14:30.000 --> 00:14:32.000]  我會帶領你
[00:14:32.000 --> 00:14:35.000]  你全心依靠我
[00:14:35.000 --> 00:14:38.000]  你走當走的路
[00:14:38.000 --> 00:14:40.000]  上帝在歷史當中
[00:14:40.000 --> 00:14:41.000]  用很多不同的方法
[00:14:41.000 --> 00:14:44.000]  引導這些占星家
[00:14:44.000 --> 00:14:46.000]  我相信今天
[00:14:46.000 --> 00:14:48.000]  他仍然引導他的子民
[00:14:48.000 --> 00:14:51.000]  因為他是我們的神
[00:14:51.000 --> 00:14:54.000]  也是掌管天地的上帝
[00:14:54.000 --> 00:14:55.000]  占星家來到的時候
[00:14:55.000 --> 00:14:58.000]  他們放上很多的禮物
[00:14:58.000 --> 00:14:59.000]  大家讀聖經的時候
[00:14:59.000 --> 00:15:02.000]  留意到他們來到獻上禮物
[00:15:02.000 --> 00:15:05.000]  你再讀聖經第二章
[00:15:05.000 --> 00:15:07.000]  其中的第十一節
[00:15:07.000 --> 00:15:10.000]  「盡要防止漢見小孩和他母親瑪利亞
[00:15:10.000 --> 00:15:12.000]  就俯伏拜他
[00:15:12.000 --> 00:15:13.000]  並且打開寶盒
[00:15:13.000 --> 00:15:17.000]  把黃金與香末約作禮物」
[00:15:17.000 --> 00:15:18.000]  什麼?
[00:15:18.000 --> 00:15:20.000]  「獻給他」
[00:15:20.000 --> 00:15:21.000]  當聖經講述到他們
[00:15:21.000 --> 00:15:24.000]  將禮物獻給主耶穌的時候
[00:15:24.000 --> 00:15:26.000]  這裡的「獻」字
[00:15:26.000 --> 00:15:28.000]  是很特別的字眼
[00:15:28.000 --> 00:15:30.000]  全本聖經用這個字的時候
[00:15:30.000 --> 00:15:34.000]  只是在講對神的奉獻
[00:15:34.000 --> 00:15:37.000]  星象家他們不單有這種知識
[00:15:37.000 --> 00:15:40.000]  而且在心靈裡他們有一種明白
[00:15:40.000 --> 00:15:43.000]  這位是上帝
[00:15:43.000 --> 00:15:45.000]  而他們奉獻禮物
[00:15:45.000 --> 00:15:47.000]  不單是朝拜一些君王
[00:15:47.000 --> 00:15:50.000]  而是向神敬拜
[00:15:50.000 --> 00:15:51.000]  他們獻上禮物
[00:15:51.000 --> 00:15:54.000]  表達出他們對上帝的尊崇
[00:15:54.000 --> 00:15:57.000]  也好像是代表著
[00:15:57.000 --> 00:15:59.000]  很多不同的外邦人
[00:15:59.000 --> 00:16:03.000]  他們來到這位主的面前
[00:16:03.000 --> 00:16:05.000]  獻上他們的敬拜
[00:16:05.000 --> 00:16:08.000]  承認他是永恆的君王
[00:16:08.000 --> 00:16:10.000]  因此當你看到他們
[00:16:10.000 --> 00:16:12.000]  一直獻上禮物的時候
[00:16:12.000 --> 00:16:15.000]  你可以回答一個問題
[00:16:15.000 --> 00:16:18.000]  真正的君王不是希倫
[00:16:18.000 --> 00:16:21.000]  是一位掌管天地的主
[00:16:21.000 --> 00:16:24.000]  他是君王
[00:16:24.000 --> 00:16:26.000]  天地的君王
[00:16:26.000 --> 00:16:27.000]  我們再讀的時候
[00:16:27.000 --> 00:16:28.000]  在下面你會發覺
[00:16:28.000 --> 00:16:29.000]  如果是君王
[00:16:29.000 --> 00:16:32.000]  為什麼容許這麼多苦難出現
[00:16:32.000 --> 00:16:35.000]  為什麼耶穌會經過這麼多困難
[00:16:35.000 --> 00:16:36.000]  但是在思想的時候
[00:16:36.000 --> 00:16:39.000]  你會看到神在掌權當中
[00:16:39.000 --> 00:16:45.000]  容許苦難也帶給人有出路
[00:16:45.000 --> 00:16:46.000]  當大家讀的時候
[00:16:46.000 --> 00:16:47.000]  去到十三節
[00:16:47.000 --> 00:16:48.000]  聖經就說
[00:16:48.000 --> 00:16:49.000]  「他們走了
[00:16:49.000 --> 00:16:52.000]  以後主的使者夢中向若瑟顯現說
[00:16:52.000 --> 00:16:54.000]  起來帶著孩子和他的母親
[00:16:54.000 --> 00:16:55.000]  逃到埃及去
[00:16:55.000 --> 00:16:56.000]  留在那裡
[00:16:56.000 --> 00:16:58.000]  直到我再指示你
[00:16:58.000 --> 00:17:00.000]  因為希律要尋找孩子
[00:17:00.000 --> 00:17:05.000]  把他殺掉」
[00:17:05.000 --> 00:17:06.000]  一群占星家
[00:17:06.000 --> 00:17:09.000]  他們預備回去回報希律的時候
[00:17:09.000 --> 00:17:11.000]  他們休息一晚
[00:17:11.000 --> 00:17:14.000]  相信他們預備將來就過去
[00:17:14.000 --> 00:17:15.000]  但是在晚上
[00:17:15.000 --> 00:17:16.000]  有夢境告訴他們
[00:17:16.000 --> 00:17:18.000]  你們不要回去
[00:17:18.000 --> 00:17:21.000]  上帝透過夢境指示人
[00:17:21.000 --> 00:17:23.000]  要走的路
[00:17:23.000 --> 00:17:25.000]  相信在同一個晚上
[00:17:25.000 --> 00:17:27.000]  也讓若瑟知道
[00:17:27.000 --> 00:17:28.000]  你不可以留下
[00:17:28.000 --> 00:17:30.000]  你快點走
