
[00:00:00.000 --> 00:00:02.880]  今天我們繼續的領受
[00:02:43.800 --> 00:02:47.200]  無比的愛來恩待罪人
[00:02:47.200 --> 00:02:49.960]  呼召他們悔改
[00:02:49.960 --> 00:02:51.760]  所以主的第一個呼召
[00:02:51.760 --> 00:02:54.640]  是要我們悔改
[00:02:54.640 --> 00:02:56.760]  每一個侍奉主的人
[00:02:56.760 --> 00:02:58.960]  都是已經悔改信主的人
[00:02:58.960 --> 00:03:03.000]  但是我們的悔改還要繼續
[00:03:03.000 --> 00:03:05.440]  不是一次過的悔改
[00:03:05.440 --> 00:03:08.920]  我們的是在日常的生活裏面
[00:03:08.920 --> 00:03:11.000]  繼續地認罪
[00:03:11.000 --> 00:03:13.480]  悔改 歸向主
[00:03:13.480 --> 00:03:14.920]  一偏向的時候
[00:03:14.920 --> 00:03:18.080]  我們就回來向着主
[00:03:18.080 --> 00:03:19.920]  我們沒有過錯
[00:03:19.920 --> 00:03:21.680]  我們立刻認罪
[00:03:21.680 --> 00:03:23.880]  立刻得到主的保血
[00:03:23.880 --> 00:03:25.440]  吸盡我們的罪
[00:03:25.440 --> 00:03:30.400]  立刻恢復我們與主的美好的關係
[00:03:30.400 --> 00:03:33.160]  所以這個悔改是天天悔改
[00:03:33.160 --> 00:03:36.160]  這樣講有聖經的根據嗎?
[00:03:36.160 --> 00:03:37.000]  有
[00:03:37.000 --> 00:03:40.040]  我讀一段聖經給大家聽
[00:03:40.040 --> 00:03:42.160]  在約翰一書
[00:03:42.160 --> 00:03:44.640]  約翰一書
[00:03:44.640 --> 00:03:50.200]  在第七節到第九節
[00:03:50.200 --> 00:03:51.680]  我讀給大家聽
[00:03:51.680 --> 00:03:55.760]  約翰一書一章七節到九節
[00:03:55.760 --> 00:03:58.160]  我們若在光明中行
[00:03:58.160 --> 00:04:00.360]  如同神在光明中
[00:04:00.360 --> 00:04:02.240]  就彼此相教
[00:04:02.240 --> 00:04:04.240]  他兒子耶穌的血
[00:04:04.240 --> 00:04:06.640]  也吸盡我們一切的罪
[00:04:06.640 --> 00:04:10.040]  我們若說自己無罪便是自欺
[00:04:10.040 --> 00:04:12.320]  真理不在我們心裏了
[00:04:12.320 --> 00:04:14.320]  我們若認自己的罪
[00:04:14.320 --> 00:04:15.720]  神是信實的
[00:04:15.720 --> 00:04:16.920]  是公義的
[00:04:16.920 --> 00:04:18.720]  必要赦免我們的罪
[00:04:18.720 --> 00:04:21.320]  吸盡我們一切的不義
[00:04:21.320 --> 00:04:24.840]  第九節所說的認自己的罪
[00:04:24.840 --> 00:04:29.280]  這個認字的原文是進行式
[00:04:29.280 --> 00:04:32.040]  就是說繼續地認罪
[00:04:32.040 --> 00:04:35.560]  我們一發現自己被光照
[00:04:35.560 --> 00:04:37.640]  看見自己有罪過
[00:04:37.640 --> 00:04:40.960]  我們立刻認罪悔改
[00:04:40.960 --> 00:04:42.640]  這樣他的兒子的血
[00:04:42.640 --> 00:04:44.880]  不斷地解盡我們
[00:04:44.880 --> 00:04:48.000]  不單是一次過地解盡
[00:04:48.000 --> 00:04:51.000]  而且我們要常常地得解盡
[00:04:51.000 --> 00:04:53.880]  所以我們想到主耶穌說的一句話
[00:04:53.880 --> 00:04:55.400]  洗過澡的人
[00:04:55.400 --> 00:04:57.280]  如果將腳一洗
[00:04:57.280 --> 00:04:59.440]  全身就乾淨了
[00:04:59.440 --> 00:05:01.080]  我們信主的時候
[00:05:01.080 --> 00:05:03.960]  得到主幫我們一切的罪赦免
[00:05:03.960 --> 00:05:06.160]  那是洗澡
[00:05:06.160 --> 00:05:09.560]  洗澡以後還要常常洗腳
[00:05:09.560 --> 00:05:11.200]  因爲一個人的腳
[00:05:11.200 --> 00:05:13.120]  常常和地面解除
[00:05:13.120 --> 00:05:15.880]  好像基督徒在這個世界上
[00:05:15.880 --> 00:05:21.320]  常常和一些不合身之意的事解除
[00:05:21.320 --> 00:05:26.040]  我們不知不覺就腳上沾染了罪過
[00:05:26.040 --> 00:05:28.280]  我們必須常常洗腳
[00:05:28.280 --> 00:05:31.680]  也就是經常地認罪
[00:05:31.680 --> 00:05:33.760]  經常地得解盡
[00:05:33.760 --> 00:05:37.840]  這樣我們就能夠保持聖潔與主
[00:05:37.840 --> 00:05:41.040]  繼續有美好的關係
[00:05:41.040 --> 00:05:43.080]  這是每一個侍奉主的人
[00:05:43.080 --> 00:05:46.200]  必須常常注意的
[00:05:46.200 --> 00:05:49.560]  追求的和實踐的
[00:05:49.560 --> 00:05:51.680]  主的第二方面的護照
[00:05:51.680 --> 00:05:55.520]  在《馬太福音》四章十九節
[00:05:55.520 --> 00:05:59.760]  《馬太福音》四章十九節
[00:05:59.760 --> 00:06:02.160]  我讀給大家聽
[00:06:02.160 --> 00:06:03.840]  耶穌對他們說
[00:06:03.840 --> 00:06:05.640]  來跟從我
[00:06:05.640 --> 00:06:07.000]  這是護照
[00:06:07.000 --> 00:06:11.080]  我要叫你們得人如得魚一樣
[00:06:11.080 --> 00:06:13.080]  他們就立刻設了網
[00:06:13.080 --> 00:06:15.040]  跟從了他
[00:06:15.040 --> 00:06:18.240]  來跟從我
[00:06:18.240 --> 00:06:21.840]  我要叫你們得人如得魚一樣
[00:06:21.840 --> 00:06:27.000]  這個護照是要我們去合主一同的得魚
[00:06:27.000 --> 00:06:30.000]  這個魚是人
[00:06:30.000 --> 00:06:33.160]  我們得人好像過去門徒們
[00:06:33.160 --> 00:06:35.520]  是語夫在那裏答魚
[00:06:35.520 --> 00:06:37.720]  而得魚一樣
[00:06:37.720 --> 00:06:39.720]  過去他們如何得魚
[00:06:39.720 --> 00:06:43.480]  現在他們要同樣的得人
[00:06:43.480 --> 00:06:47.160]  這是非常寶貴的一件事
[00:06:47.160 --> 00:06:50.120]  主要他們做得人語夫
[00:06:50.120 --> 00:06:53.240]  是孰靈的語夫
[00:06:53.240 --> 00:06:55.560]  每一個侍奉主的人
[00:06:55.560 --> 00:06:57.520]  要把傳福音
[00:06:57.520 --> 00:06:59.760]  也就是步道的工作
[00:06:59.760 --> 00:07:02.120]  看爲最重要
[00:07:02.120 --> 00:07:04.760]  不錯,我們要牧羊教會
[00:07:04.760 --> 00:07:07.880]  我們要照顧主內的弟兄姊妹
[00:07:07.880 --> 00:07:09.320]  來栽培他們
[00:07:09.320 --> 00:07:11.040]  建立他們
[00:07:11.040 --> 00:07:13.320]  讓他們互相聯絡
[00:07:13.320 --> 00:07:15.600]  來建立靈功
[00:07:15.600 --> 00:07:17.040]  就是教會
[00:07:17.040 --> 00:07:19.200]  也就是主的身體
[00:07:19.200 --> 00:07:23.080]  但是我們不可忽略了步道
[00:07:23.080 --> 00:07:24.880]  無論是個人的步道
[00:07:24.880 --> 00:07:26.240]  集體的步道
[00:07:26.240 --> 00:07:28.320]  是步道會的步道
[00:07:28.320 --> 00:07:29.760]  家庭的步道
[00:07:29.760 --> 00:07:32.120]  場經的步道等等
[00:07:32.120 --> 00:07:34.240]  各式各樣的方法
[00:07:34.240 --> 00:07:36.720]  我們要把福音傳開
[00:07:36.720 --> 00:07:38.760]  無論得時不得時
[00:07:38.760 --> 00:07:40.520]  總要傳道
[00:07:40.520 --> 00:07:44.400]  這是包羅對蒂莫泰的希望
[00:07:44.400 --> 00:07:46.640]  對他的吩咐
[00:07:46.640 --> 00:07:49.120]  所以我們願意把步道
[00:07:49.120 --> 00:07:50.960]  當作我們工作中
[00:07:50.960 --> 00:07:53.320]  最重要的一件事
[00:07:53.320 --> 00:07:55.640]  因爲主耶穌護照門徒
[00:07:55.640 --> 00:07:58.640]  最重要的工作交給他們的
[00:07:58.640 --> 00:08:00.560]  就是要他們得人
[00:08:00.560 --> 00:08:03.280]  如得魚一樣
[00:08:03.280 --> 00:08:06.040]  我們不要讓任何其他的工作
[00:08:06.040 --> 00:08:10.440]  取代了步道的最重要的地位
[00:08:10.440 --> 00:08:12.000]  我們再看
[00:08:12.000 --> 00:08:15.640]  第三方面主的護照的內容是什麼呢?
[00:08:15.640 --> 00:08:18.040]  《馬太福音》是一章
[00:08:18.040 --> 00:08:22.560]  第二十八節和三十節
[00:08:22.560 --> 00:08:24.600]  《馬太福音》是一章
[00:08:24.600 --> 00:08:27.360]  二十八節和三十節
[00:08:27.360 --> 00:08:29.920]  我讀給大家聽
[00:08:29.920 --> 00:08:32.200]  凡勞苦擔重擔的人
[00:08:32.200 --> 00:08:34.000]  可以到我這裏來
[00:08:34.000 --> 00:08:37.040]  我就使你們得安息
[00:08:37.040 --> 00:08:38.400]  第三十節
[00:08:38.400 --> 00:08:40.360]  因爲我的鵝是容易的
[00:08:40.360 --> 00:08:44.080]  我的蛋子是清神的
[00:08:44.080 --> 00:08:47.320]  我們再看當中的一句
[00:08:47.320 --> 00:08:48.160]  這一句
[00:08:48.160 --> 00:08:51.840]  把主的護照的內容告訴我們
[00:08:51.840 --> 00:08:53.840]  我心裏柔和謙卑
[00:08:53.840 --> 00:08:56.080]  你們當赴我的鵝
[00:08:56.080 --> 00:08:58.560]  學我的樣式
[00:08:58.560 --> 00:09:02.720]  這樣你們心裏就必得享安息
[00:09:02.720 --> 00:09:07.480]  主的護照是要我們學祂的樣式
[00:09:07.480 --> 00:09:10.840]  我們要把它放在心中
[00:09:10.840 --> 00:09:14.760]  當爲我們追求的一個重要的對象
[00:09:14.760 --> 00:09:16.480]  一個侍奉主的人
[00:09:16.480 --> 00:09:18.840]  要有主的樣式
[00:09:18.840 --> 00:09:22.640]  他的侍奉才能夠起領導的作用
[00:09:22.640 --> 00:09:24.280]  才能夠幫助別人
[00:09:24.280 --> 00:09:25.400]  感動別人
[00:09:25.400 --> 00:09:27.120]  鼓勵別人
[00:09:27.120 --> 00:09:30.160]  保羅他這樣說你們要效法我
[00:09:30.160 --> 00:09:32.880]  像我效法基督一樣
[00:09:32.880 --> 00:09:37.240]  爲什麼保羅敢要求基督徒來效法他呢?
[00:09:37.240 --> 00:09:39.920]  因爲他正在積極地努力地
[00:09:39.920 --> 00:09:42.560]  真誠地效法基督
[00:09:42.560 --> 00:09:45.560]  所以他做了基督徒的榜樣
[00:09:45.560 --> 00:09:50.120]  這個榜樣成爲一種帶領的權柄和力量
[00:09:50.120 --> 00:09:51.680]  每一個侍奉主的人
[00:09:51.680 --> 00:09:54.080]  在教會中是一個帶領者
[00:09:54.080 --> 00:09:56.960]  一個帶領者要走在前頭
[00:09:56.960 --> 00:09:59.240]  他要做重轉的榜樣
[00:09:59.240 --> 00:10:01.480]  這個責任是很重
[00:10:01.480 --> 00:10:02.960]  是不簡單的
[00:10:02.960 --> 00:10:04.840]  是不容易負起來的
[00:10:04.840 --> 00:10:10.320]  我們必須自己有一個效法主的心智追求
[00:10:10.320 --> 00:10:14.440]  不然我們在這個重要的關頭上
[00:10:14.440 --> 00:10:17.600]  就會失去力量和作用
[00:10:17.600 --> 00:10:22.600]  我們要效法主越來越向主
[00:10:22.600 --> 00:10:25.600]  門徒就是學主
[00:10:25.600 --> 00:10:28.040]  一個學生是學書
[00:10:28.040 --> 00:10:30.280]  一個門徒是學老師
[00:10:30.280 --> 00:10:32.280]  主是我們的老師
[00:10:32.280 --> 00:10:35.080]  所以我們一直地要效法他
[00:10:35.080 --> 00:10:37.080]  學習他
[00:10:37.080 --> 00:10:44.160]  這樣我們就能夠做有效的主的僕人使女
[00:10:44.160 --> 00:10:47.320]  在聖經裏面有兩種的形象
[00:10:47.320 --> 00:10:50.480]  第一種的形象就是主耶穌的形象
[00:10:50.480 --> 00:10:51.800]  我們讀經的時候
[00:10:51.800 --> 00:10:55.880]  在字裏行間清楚看見主的形象
[00:10:55.880 --> 00:10:57.880]  顯露出來
[00:10:57.880 --> 00:11:04.280]  聖經好像是用字砌成的主耶穌的像
[00:11:04.280 --> 00:11:08.320]  有一次我在菲律賓看見一個弟兄
[00:11:08.320 --> 00:11:13.280]  他用約翰福音十四章到十六章裏面的字
[00:11:13.280 --> 00:11:16.760]  湊成了主耶穌的一幅像
[00:11:16.760 --> 00:11:18.760]  很有意思
[00:11:18.760 --> 00:11:22.240]  主的像就是他所講的話
[00:11:22.240 --> 00:11:26.760]  他講的話把他的像表達出來
[00:11:26.760 --> 00:11:30.680]  我們到主的面前讀聖經
[00:11:30.680 --> 00:11:33.400]  我們在聖經的字裏行間
[00:11:33.400 --> 00:11:36.560]  我們看見主的樣式
[00:11:36.560 --> 00:11:39.200]  在聖經裏面還有第二個樣式
[00:11:39.200 --> 00:11:41.320]  就是我們自己的樣式
[00:11:41.320 --> 00:11:43.320]  聖經好像一面鏡子
[00:11:43.320 --> 00:11:47.560]  我們讀經的時候就看見自己的本像
[00:11:47.560 --> 00:11:51.000]  原來主的形象和我們的形象
[00:11:51.000 --> 00:11:54.640]  兩者之間差別很大
[00:11:54.640 --> 00:11:58.600]  但是我們越讀經越追求越長進
[00:11:58.600 --> 00:12:01.920]  這兩個形象就慢慢地解禁
[00:12:01.920 --> 00:12:05.600]  最後就合在一起
[00:12:05.600 --> 00:12:09.200]  我們追求的就是像主
[00:12:09.200 --> 00:12:13.520]  我們的形象和主的形象重疊在一起
[00:12:13.520 --> 00:12:15.920]  因爲互相的附和了
[00:12:15.920 --> 00:12:21.040]  這是主耶穌呼召我們的第四個內容
[00:12:21.040 --> 00:12:22.600]  那麼現在我們看
[00:12:22.600 --> 00:12:28.280]  主第五方面呼召我們的意義是什麼呢?
[00:12:28.280 --> 00:12:35.120]  約翰福音七章三十七節和三十八節
[00:12:35.120 --> 00:12:41.920]  約翰福音第七章三十七節到三十八節
[00:12:41.920 --> 00:12:45.040]  節期的末日就是最大的日
[00:12:45.040 --> 00:12:47.120]  耶穌站着高聲說
[00:12:47.120 --> 00:12:50.280]  人若渴了就可以到我這裏來喝
[00:12:50.280 --> 00:12:53.360]  信我的人就如經上所說
[00:12:53.360 --> 00:12:57.960]  從他府中要流出活水的江河來
[00:12:57.960 --> 00:13:01.720]  在這裏主耶穌說「來」
[00:13:01.720 --> 00:13:05.520]  這是一個邀請 也是一個呼召
[00:13:05.520 --> 00:13:09.280]  我們到主這裏來做什麼?
[00:13:09.280 --> 00:13:11.160]  這裏提到兩件事
[00:13:11.160 --> 00:13:16.840]  第一 我們到主這裏來得到心靈的滿足
[00:13:16.840 --> 00:13:20.840]  主說人若渴了這是心靈的乾渴
[00:13:20.840 --> 00:13:24.920]  這樣的人可以到主這裏來喝得到滿足
[00:13:24.920 --> 00:13:29.440]  每一個到主這裏來的人心靈都得到真正的滿足
[00:13:29.440 --> 00:13:32.440]  是這個世界不能夠給我們的
[00:13:32.440 --> 00:13:35.440]  也是這個世界不能夠躲去的
[00:13:35.440 --> 00:13:37.640]  但是還有第二樣
[00:13:37.640 --> 00:13:42.720]  三十八節主說信我的人就如經上所說
[00:13:42.720 --> 00:13:46.920]  從他府中要流出活水的江河來
[00:13:46.920 --> 00:13:49.040]  我們不但自己得到滿足
[00:13:49.040 --> 00:13:53.600]  而且要滿意主的恩典慈愛
[00:13:53.600 --> 00:13:58.880]  從我們流出去成爲活水的江河
[00:13:58.880 --> 00:14:01.480]  也就是生命的江河
[00:14:01.480 --> 00:14:03.720]  能夠和別人分享
[00:14:03.720 --> 00:14:05.440]  是別人蒙福
[00:14:05.440 --> 00:14:08.040]  這就是做賜福的器皿
[00:14:08.040 --> 00:14:11.080]  主耶穌呼召我們做什麼?
[00:14:11.080 --> 00:14:14.240]  祂呼召我們做賜福的器皿
[00:14:14.240 --> 00:14:16.240]  和別人分享主的愛
[00:14:16.240 --> 00:14:20.040]  主的救恩 主的恩典
[00:14:20.040 --> 00:14:22.720]  我們願意這樣
[00:14:22.720 --> 00:14:25.400]  先自己得到滿足
[00:14:25.400 --> 00:14:30.200]  然後去使別人得到滿足
[00:14:30.200 --> 00:14:32.000]  我們自己先得到
[00:14:32.000 --> 00:14:34.360]  然後才能夠分享給別人
[00:14:34.360 --> 00:14:37.560]  自己沒有得到怎麼能夠分享呢?
[00:14:37.560 --> 00:14:39.320]  如果我們自己沒有被充滿
[00:14:39.320 --> 00:14:41.800]  怎麼能夠滿意出去呢?
[00:14:41.800 --> 00:14:45.600]  所以我們自己要先得到充滿
[00:14:45.600 --> 00:14:47.440]  我們被主的愛充滿
[00:14:47.440 --> 00:14:49.080]  被主的道充滿
[00:14:49.080 --> 00:14:50.560]  被聖靈充滿
[00:14:50.560 --> 00:14:52.080]  被主自己充滿
[00:14:52.080 --> 00:14:55.360]  然後我們就自然地流出去
[00:14:55.360 --> 00:14:58.680]  幫助別人與別人分享
[00:14:58.680 --> 00:15:03.120]  這是主耶穌的兩大宣告合在一起
[00:15:03.120 --> 00:15:07.200]  是祂站着高聲宣告的
[00:15:07.200 --> 00:15:10.240]  是在祝鵬節最後第八天
[00:15:10.240 --> 00:15:13.160]  最大之日來宣告的
[00:15:13.160 --> 00:15:15.040]  我們讀的時候
[00:15:15.040 --> 00:15:16.720]  我們的內心也感受到
[00:15:16.720 --> 00:15:20.160]  主何等地注重這個宣告
[00:15:20.160 --> 00:15:23.520]  所以祂高聲地發出來這個宣告
[00:15:23.520 --> 00:15:27.040]  讓我們聽得清清楚楚
[00:15:27.040 --> 00:15:30.040]  我們追求的一個重要的目標
[00:15:30.040 --> 00:15:32.520]  就是做賜福的器皿
[00:15:32.520 --> 00:15:34.000]  每一個跟蹤主的人
[00:15:34.000 --> 00:15:35.160]  侍奉主的人
[00:15:35.160 --> 00:15:37.280]  都要常常心裏想
[00:15:37.280 --> 00:15:39.800]  主怎麼樣能夠從我流出去
[00:15:39.800 --> 00:15:42.200]  祂的救恩、祂的恩典
[00:15:42.200 --> 00:15:46.720]  祂的喜樂、祂的能力
[00:15:46.720 --> 00:15:52.040]  主護照我們的第六方面的目的
[00:15:52.040 --> 00:15:56.280]  是在《路加福音》九章二十三節
[00:15:56.280 --> 00:15:59.720]  《路加福音》九章二十三節
[00:15:59.720 --> 00:16:02.880]  我讀給大家聽
[00:16:02.880 --> 00:16:05.280]  耶穌又對衆人說
[00:16:05.280 --> 00:16:07.160]  若有人要跟從我
[00:16:07.160 --> 00:16:08.840]  就當捨己
[00:16:08.840 --> 00:16:14.160]  天天背起他的十字架來跟從我
[00:16:14.160 --> 00:16:17.560]  這裏主提到跟從他
[00:16:17.560 --> 00:16:21.840]  如果有任何的人要跟從他
[00:16:21.840 --> 00:16:24.440]  他必須做一件事
[00:16:24.440 --> 00:16:27.000]  就當捨己
[00:16:27.000 --> 00:16:29.720]  要對付自我
[00:16:29.720 --> 00:16:32.920]  把自我中心要否定
[00:16:32.920 --> 00:16:35.040]  要出去
[00:16:35.040 --> 00:16:41.880]  我們要天天背起十字架來跟從主
[00:16:41.880 --> 00:16:45.600]  在這裏提到天天背起來
[00:16:45.600 --> 00:16:49.720]  不是某一個時候這樣做
[00:16:49.720 --> 00:16:52.360]  那是繼續地這樣做
[00:16:52.360 --> 00:16:55.360]  就是每天的功課
[00:16:55.360 --> 00:16:57.760]  每天要做的
[00:16:57.760 --> 00:17:01.280]  要靠着主去實踐的
[00:17:01.280 --> 00:17:05.560]  而且這裏主說背起他的十字架
[00:17:05.560 --> 00:17:09.240]  不是背起主耶穌的十字架
[00:17:09.240 --> 00:17:10.440]  他的十字架
[00:17:10.440 --> 00:17:14.000]  這是我們每一個跟從他的人自己的十字架
[00:17:14.000 --> 00:17:15.800]  十字架是什麼?
[00:17:15.800 --> 00:17:21.400]  就是爲了順服神的旨意而付的代價
[00:17:21.400 --> 00:17:23.000]  主耶穌的十字架
[00:17:23.000 --> 00:17:28.000]  就是爲了順服神的旨意而捨去祂的生命
[00:17:28.000 --> 00:17:30.400]  流出祂的寶血
[00:17:30.400 --> 00:17:32.400]  來擔當人的罪
[00:17:32.400 --> 00:17:34.720]  完成救恩
[00:17:34.720 --> 00:17:38.760]  所以主的十字架是完成救恩的十字架
[00:17:38.760 --> 00:17:41.480]  當祂這樣去完成的時候
[00:17:41.480 --> 00:17:45.040]  必須捨棄祂自己的生命
[00:17:45.040 --> 00:17:49.840]  祂就好像伊犁麥子落在地裏死了
[00:17:49.840 --> 00:17:53.240]  因此解除許多自立來
[00:17:53.240 --> 00:17:58.600]  祂也同樣地用這個比喻來形容
[00:17:58.600 --> 00:18:02.720]  被祂呼召而跟從祂的人
[00:18:02.720 --> 00:18:06.080]  所以我們也是那伊犁麥子
[00:18:06.080 --> 00:18:08.520]  我們也落在地裏死了
[00:18:08.520 --> 00:18:11.160]  向自己死了
[00:18:11.160 --> 00:18:13.440]  我們向自己看自己是死的
[00:18:13.440 --> 00:18:15.600]  向世界看自己是死的
[00:18:15.600 --> 00:18:17.800]  向罪看自己是死的
[00:18:17.800 --> 00:18:19.840]  我們盯死自己
[00:18:19.840 --> 00:18:21.840]  我們對付自己
[00:18:21.840 --> 00:18:25.320]  這樣我們就不再是自我中心了
[00:18:25.320 --> 00:18:28.240]  我們來成爲基督中心
[00:18:28.240 --> 00:18:31.080]  基督取代了我們自己
[00:18:31.080 --> 00:18:35.240]  成爲我們人生的中心主力
[00:18:35.240 --> 00:18:39.280]  所以包羅說:我已經與基督同盯十字架
[00:18:39.280 --> 00:18:42.000]  現在活着的不再是我
[00:18:42.000 --> 00:18:44.880]  乃是基督在我裏面活着
[00:18:44.880 --> 00:18:47.840]  並且我如今在路上活着
[00:18:47.840 --> 00:18:50.680]  是因信神的兒子而活
[00:18:50.680 --> 00:18:52.400]  他是愛我
[00:18:52.400 --> 00:18:54.200]  爲我捨己
[00:18:54.200 --> 00:18:57.680]  這是加勒太書二章二世節的話
[00:18:57.680 --> 00:19:04.000]  也可以說是包羅的人生的和侍奉的金句
[00:19:04.000 --> 00:19:06.600]  也可以做我們的金句
[00:19:06.600 --> 00:19:09.560]  我們每一個要跟從主的人
[00:19:09.560 --> 00:19:11.920]  就必須走主的路
[00:19:11.920 --> 00:19:18.440]  所以約翰福音第十二章二十六節
[00:19:18.440 --> 00:19:20.880]  主耶穌說:我在哪裏
[00:19:20.880 --> 00:19:23.960]  侍奉我的人也要在哪裏
[00:19:23.960 --> 00:19:25.120]  換句話說
[00:19:25.120 --> 00:19:28.600]  主走的路就是我們要走的路
[00:19:28.600 --> 00:19:30.280]  如果主走主的路
[00:19:30.280 --> 00:19:31.560]  我們走我們的路
[00:19:31.560 --> 00:19:33.400]  我們怎麼能夠跟從主呢?
[00:19:33.400 --> 00:19:35.160]  怎麼能夠侍奉主呢?
[00:19:35.160 --> 00:19:36.320]  如果主在那裏
[00:19:36.320 --> 00:19:37.560]  我卻在這裏
[00:19:37.560 --> 00:19:39.520]  我怎麼能夠侍奉主呢?
[00:19:39.520 --> 00:19:43.520]  每一個侍奉主的人必須和主在一起
[00:19:43.520 --> 00:19:45.160]  走主的路
[00:19:45.160 --> 00:19:50.160]  在主的所在來跟從他、侍奉他
[00:19:50.160 --> 00:19:54.000]  主的路就是背十字架捨己的路
[00:19:54.000 --> 00:19:59.040]  我們的路也照樣是背十字架捨己的路
[00:19:59.040 --> 00:20:02.040]  自己是很難對付的
[00:20:02.040 --> 00:20:06.680]  我們必須學習對付自我
[00:20:06.680 --> 00:20:10.040]  我們的自我很容易大起來
[00:20:10.040 --> 00:20:12.640]  我們自我大的時候
[00:20:12.640 --> 00:20:14.520]  我們就只看見自己
[00:20:14.520 --> 00:20:16.040]  就忘記了其他的
[00:20:16.040 --> 00:20:17.160]  忘記了主
[00:20:17.160 --> 00:20:18.280]  忘記了人
[00:20:18.280 --> 00:20:19.760]  忘記了工作
[00:20:19.760 --> 00:20:22.000]  我們只自我中心
[00:20:22.000 --> 00:20:25.560]  就好像中文這個自己的字
[00:20:25.560 --> 00:20:27.720]  這個寫法
[00:20:27.720 --> 00:20:30.920]  下面是一個鹽木的木
[00:20:30.920 --> 00:20:33.040]  然後有一撇
[00:20:33.040 --> 00:20:38.160]  好像一張紙把眼睛蓋起來了
[00:20:38.160 --> 00:20:42.800]  如果我用一張紙把我的眼睛蓋起來
[00:20:42.800 --> 00:20:45.360]  那麼我就不能看見別的
