
[00:00:00.000 --> 00:00:03.560]  時間過得很快
[00:10:08.920 --> 00:10:12.000]  裡面用了很多的形容詞
[00:10:12.000 --> 00:10:14.520]  來形容人生的短促
[00:10:14.520 --> 00:10:16.280]  裡面用了很多的形容詞
[00:10:16.280 --> 00:10:18.280]  來形容人生的短促
[00:10:18.280 --> 00:10:22.280]  然後講了這句話
[00:10:22.280 --> 00:10:28.640]  求神教導自己贖算日子
[00:10:28.640 --> 00:10:32.280]  好得著智慧的心
[00:10:32.280 --> 00:10:34.920]  由此可見
[00:10:34.920 --> 00:10:41.440]  智慧是由對人生的短促的了解而產生的
[00:10:41.440 --> 00:10:49.240]  人生的短促是一個事實
[00:10:49.240 --> 00:10:53.560]  是沒有人能夠否認的事實
[00:10:53.560 --> 00:10:55.560]  是沒有人能夠否認的事實
[00:10:55.560 --> 00:10:58.480]  面對這個事實
[00:10:58.480 --> 00:11:01.240]  我們只有一條出路
[00:11:01.240 --> 00:11:03.880]  就是要創造另外一個事實
[00:11:03.880 --> 00:11:06.360]  就是要創造另外一個事實
[00:11:06.360 --> 00:11:08.160]  什麼事實呢?
[00:11:08.160 --> 00:11:14.720]  就是要抓住、要追求有永恆價值的事物
[00:11:14.720 --> 00:11:19.640]  就是要抓住、要追求有永恆價值的事物
[00:11:19.640 --> 00:11:23.480]  今天我們餘下的時間
[00:11:23.480 --> 00:11:27.360]  就集中在這個要點上
[00:11:27.360 --> 00:11:30.760]  我們要在聖經裡面看
[00:11:30.760 --> 00:11:34.240]  一些有永恆價值的事物
[00:11:34.240 --> 00:11:37.440]  一些有永恆價值的事物
[00:11:37.440 --> 00:11:40.360]  我們要看幾處的經文
[00:11:40.360 --> 00:11:42.320]  第一處的經文
[00:11:42.320 --> 00:11:44.160]  在舊約
[00:11:44.160 --> 00:11:47.920]  《但以禮書》
[00:11:47.920 --> 00:11:51.920]  第十二章
[00:11:51.920 --> 00:11:58.240]  第三節
[00:11:58.240 --> 00:12:03.000]  《但以禮書》十二章第三節
[00:12:03.000 --> 00:12:04.920]  十二章第三節
[00:12:04.920 --> 00:12:08.560]  「智慧人必發光,如同天上的光
[00:12:08.560 --> 00:12:12.120]  那使多人皈依的,必發光如星
[00:12:12.120 --> 00:12:14.720]  直到永永遠遠。」
[00:12:14.720 --> 00:12:18.120]  這裡又提到智慧
[00:12:18.120 --> 00:12:24.680]  這裡把智慧和另外一件事連在一起
[00:12:24.680 --> 00:12:29.320]  就是使人皈依
[00:12:29.320 --> 00:12:31.640]  換句話來說
[00:12:31.640 --> 00:12:38.360]  就是帶領人信主、稱義、得救
[00:12:38.360 --> 00:12:42.960]  如果一個人做這種工作
[00:12:42.960 --> 00:12:47.160]  帶領很多的人歸向主
[00:12:47.160 --> 00:12:52.840]  這個人就要發光如星
[00:12:52.840 --> 00:12:56.440]  直到永永遠遠
[00:12:56.440 --> 00:13:00.520]  永永遠遠就是永恆
[00:13:00.520 --> 00:13:04.360]  在永恆裏面發光
[00:13:04.360 --> 00:13:08.720]  發光也就是有榮耀
[00:13:08.720 --> 00:13:14.760]  因為他做了一件有永恆價值的事
[00:13:14.760 --> 00:13:20.800]  帶領許多的人得到永遠的生命
[00:13:20.800 --> 00:13:25.800]  這是非常有意義的
[00:13:25.800 --> 00:13:29.480]  今天下午兩點鐘
[00:13:29.480 --> 00:13:36.280]  是周震成牧師母親的安息禮拜
[00:13:36.280 --> 00:13:39.840]  她原來沒有信主
[00:13:39.840 --> 00:13:42.840]  只是兩年前
[00:13:42.840 --> 00:13:45.120]  她信主
[00:13:45.120 --> 00:13:49.680]  周牧師常常為她禱告
[00:13:49.680 --> 00:13:51.800]  和她談道
[00:13:51.800 --> 00:13:56.720]  所以她兩年前決定信主
[00:13:56.720 --> 00:14:03.440]  現在她進入主的面光之中
[00:14:03.440 --> 00:14:12.720]  我相信這件事是周牧師心裏最大的安慰
[00:14:12.720 --> 00:14:16.480]  在1982年裏面
[00:14:16.480 --> 00:14:22.240]  我們面對這個世公
[00:14:22.240 --> 00:14:23.920]  傳福音
[00:14:23.920 --> 00:14:26.840]  帶人歸向基督
[00:14:26.840 --> 00:14:30.480]  讓他們接受基督的愛
[00:14:30.480 --> 00:14:33.280]  得著永生的盼望
[00:14:33.280 --> 00:14:36.400]  得著基督的真理
[00:14:36.400 --> 00:14:39.720]  那是何等的重要
[00:14:39.720 --> 00:14:42.080]  求主幫助我們
[00:14:42.080 --> 00:14:44.440]  在82年裏面
[00:14:44.440 --> 00:14:50.200]  我們能夠同心合意的傳福音
[00:14:50.200 --> 00:14:53.000]  第二處的經文
[00:14:53.000 --> 00:14:55.960]  我們看新約
[00:14:55.960 --> 00:15:00.480]  彼得後書
[00:15:00.480 --> 00:15:04.320]  第一章
[00:15:04.320 --> 00:15:07.480]  第十一節
[00:15:07.480 --> 00:15:10.600]  這樣必叫你們豐豐富富的
[00:15:10.600 --> 00:15:12.760]  得以進入我們主
[00:15:12.760 --> 00:15:15.560]  救主耶穌基督永遠的國
[00:15:15.560 --> 00:15:19.400]  這裏提到永遠的國
[00:15:19.400 --> 00:15:28.600]  而且得以豐豐富富的進入這個國
[00:15:28.600 --> 00:15:33.440]  在永遠的國裏面豐富
[00:15:33.440 --> 00:15:36.920]  是何等美好的事
[00:15:36.920 --> 00:15:40.840]  這是永恆的價值
[00:15:40.840 --> 00:15:44.920]  如何可以得到這樣的永恆的價值呢?
[00:15:44.920 --> 00:15:47.800]  (主)怎樣能夠得到這個永恆的價值呢?
[00:15:47.800 --> 00:15:53.200]  (師父)上面第五節到第七節
[00:15:53.200 --> 00:15:58.800]  告訴我們屬靈的長進
[00:15:58.800 --> 00:16:01.120]  有了信心
[00:16:01.120 --> 00:16:03.840]  又要加上德行
[00:16:03.840 --> 00:16:05.720]  有了德行
[00:16:05.720 --> 00:16:08.440]  又要加上知識
[00:16:08.440 --> 00:16:11.120]  又要加上節制
[00:16:11.120 --> 00:16:13.760]  又要加上忍耐
[00:16:13.760 --> 00:16:17.480]  又要加上前進
[00:16:17.480 --> 00:16:21.120]  又要加上愛弟兄的心
[00:16:21.120 --> 00:16:25.480]  又要加上愛眾人的心
[00:16:25.480 --> 00:16:30.280]  這樣一步一步的加上去
[00:16:30.280 --> 00:16:34.400]  一步一步的前進
[00:16:34.400 --> 00:16:38.080]  如果我們這樣的進步
[00:16:38.080 --> 00:16:46.960]  最後我們就能豐豐富富進入永遠的國
[00:16:46.960 --> 00:16:53.480]  所以屬靈的長進有永遠的價值
[00:16:53.480 --> 00:16:59.000]  我們的靈性不要停止在一個地方
[00:16:59.000 --> 00:17:03.760]  我們每一個人都有一個屬靈的目標
[00:17:03.760 --> 00:17:07.640]  向著標竿直跑
[00:17:07.640 --> 00:17:12.000]  主的話常常提醒我們
[00:17:12.000 --> 00:17:13.560]  激勵我們
[00:17:13.560 --> 00:17:16.440]  推動我們
[00:17:16.440 --> 00:17:19.520]  第三處的經文
[00:17:19.520 --> 00:17:23.880]  我們看哥林多後書
[00:17:23.880 --> 00:17:28.040]  第九章
[00:17:28.040 --> 00:17:31.920]  第九節
[00:17:31.920 --> 00:17:33.760]  如經上所記
[00:17:33.760 --> 00:17:35.560]  他施捨錢財
[00:17:35.560 --> 00:17:37.080]  周濟貧窮
[00:17:37.080 --> 00:17:39.960]  他的人意存到永遠
[00:17:39.960 --> 00:17:46.040]  這裡提到愛心的工作
[00:17:46.040 --> 00:17:51.120]  這樣的工作存到永遠
[00:17:51.120 --> 00:17:55.560]  這是人意的果子
[00:17:55.560 --> 00:17:58.400]  愛心的事工
[00:17:58.400 --> 00:18:02.160]  有永恆的價值
[00:18:02.160 --> 00:18:04.640]  神就是愛
[00:18:04.640 --> 00:18:12.760]  所以愛的神很欣賞愛心的事
[00:18:12.760 --> 00:18:18.960]  祂永遠紀念有愛心的事
[00:18:18.960 --> 00:18:24.280]  在這個缺少愛心的世界裡
[00:18:24.280 --> 00:18:28.640]  愛心的事何等寶貴
[00:18:28.640 --> 00:18:33.200]  這是每一個認識神的人
[00:18:33.200 --> 00:18:35.480]  應該追求的
[00:18:35.480 --> 00:18:41.160]  這個價值是永遠的價值
[00:18:41.160 --> 00:18:45.560]  如果我們到了人生的終點
[00:18:45.560 --> 00:18:50.400]  來回想我們的人生的時候
[00:18:50.400 --> 00:18:54.760]  在我們度過的日子的數算之中
[00:18:54.760 --> 00:18:57.960]  發現不了愛心的工作
[00:18:57.960 --> 00:19:01.920]  如果我們在人生裡度過的日子
[00:19:01.920 --> 00:19:04.800]  找不到有愛心的工作
[00:19:04.800 --> 00:19:09.280]  那我們的人生就沒有意義了
[00:19:09.280 --> 00:19:10.760]  保羅說
[00:19:10.760 --> 00:19:13.440]  如果我有一切
[00:19:13.440 --> 00:19:15.520]  卻沒有愛
[00:19:15.520 --> 00:19:19.880]  我就算不得什麼
[00:19:19.880 --> 00:19:23.600]  這是神的衡量
[00:19:23.600 --> 00:19:26.600]  這是神的價值觀
[00:19:26.600 --> 00:19:29.960]  也是我們的價值觀
[00:19:29.960 --> 00:19:39.200]  祂的人意存到永遠
[00:19:39.200 --> 00:19:41.920]  第四處的經文
[00:19:41.920 --> 00:19:44.720]  講到愛神
[00:19:44.720 --> 00:19:50.240]  剛才這一節是愛人
[00:19:50.240 --> 00:19:57.440]  我們看愛人的基礎是愛神
[00:19:57.440 --> 00:20:05.320]  哥林多前書第二章
[00:20:05.320 --> 00:20:08.760]  第九節
[00:20:08.760 --> 00:20:10.760]  如經上所記
[00:20:10.760 --> 00:20:13.600]  神為愛他的人所預備的
[00:20:13.600 --> 00:20:15.760]  是眼睛未曾看見
[00:20:15.760 --> 00:20:17.480]  耳朵未曾聽見
[00:20:17.480 --> 00:20:20.720]  人心也未曾想到的
[00:20:20.720 --> 00:20:24.520]  這裡說到神的預備
[00:20:24.520 --> 00:20:26.680]  是在永世裡面的預備
[00:20:26.680 --> 00:20:28.680]  是在永世裡面的預備
[00:20:28.680 --> 00:20:30.360]  這個預備是很特別的
[00:20:30.360 --> 00:20:31.880]  這個預備是很特別的
[00:20:31.880 --> 00:20:33.960]  是今生裡面見不到的
[00:20:33.960 --> 00:20:36.360]  是今生裡面看不到的
[00:20:36.360 --> 00:20:38.120]  眼睛沒有看見過
[00:20:38.120 --> 00:20:39.600]  眼睛未曾看見過
[00:20:39.600 --> 00:20:41.240]  耳朵未曾聽見過
[00:20:41.240 --> 00:20:43.000]  耳朵未曾聽見過
[00:20:43.000 --> 00:20:45.160]  人心沒有想到過
[00:20:45.160 --> 00:20:47.680]  人心都未曾想到過
[00:20:47.680 --> 00:20:50.320]  這樣的話語
[00:20:50.320 --> 00:20:51.880]  很明顯是一個
[00:20:51.880 --> 00:20:55.720]  加重、加強的意味
[00:20:55.720 --> 00:20:56.920]  這樣的話語
[00:20:56.920 --> 00:20:58.120]  很明顯是一個
[00:20:58.120 --> 00:21:00.120]  加重、加強的意味
[00:21:00.120 --> 00:21:01.840]  要表達什麼呢?
[00:21:01.840 --> 00:21:03.160]  要表達什麼呢?
[00:21:03.160 --> 00:21:08.800]  要表達神如何看重愛他的人
[00:21:08.800 --> 00:21:13.680]  是說到神怎樣看重愛他的人
[00:21:13.680 --> 00:21:17.280]  神為了愛他的人的預備是如此的
[00:21:17.280 --> 00:21:20.120]  神為愛他的人所預備的
[00:21:20.120 --> 00:21:21.120]  是這樣的
[00:21:21.120 --> 00:21:25.120]  是超越我們在今生的經驗裡面所經歷的
[00:21:25.120 --> 00:21:28.520]  是超越我們在今生的經驗裡面所經歷的
[00:21:28.520 --> 00:21:30.880]  今生裡面所能夠經歷到的
[00:21:30.880 --> 00:21:32.240]  我們讀到這裡的時候
[00:21:32.240 --> 00:21:33.600]  我們讀到這裡的時候
[00:21:33.600 --> 00:21:35.000]  如果這是人的話
[00:21:35.000 --> 00:21:36.280]  如果這是人的話
[00:21:36.280 --> 00:21:37.400]  我們可以不理他
[00:21:37.400 --> 00:21:38.640]  我們可以不理他
[00:21:38.640 --> 00:21:40.040]  但這是神的話
[00:21:40.040 --> 00:21:41.600]  但這是神的話
[00:21:41.600 --> 00:21:43.400]  這是神的心
[00:21:43.400 --> 00:21:44.760]  是神的心
[00:21:44.760 --> 00:21:48.240]  神是如此的寶貴、愛他的人
[00:21:48.240 --> 00:21:52.120]  神是這樣來寶貴、愛他的人
[00:21:52.120 --> 00:21:54.880]  我們願意把這句話存記在心
[00:21:54.880 --> 00:21:58.040]  我們願意把這句話存記在心
[00:21:58.040 --> 00:22:00.040]  我們願意在82年裡面
[00:22:00.040 --> 00:22:01.640]  我們願意在82年的裡面
[00:22:01.640 --> 00:22:04.440]  對主的愛有更好的回應
[00:22:04.440 --> 00:22:07.200]  對主的愛有更好的回應
[00:22:07.200 --> 00:22:09.560]  我們要在年終的時候回想
[00:22:09.560 --> 00:22:11.880]  我們要在年終的時候回想
[00:22:11.880 --> 00:22:15.080]  在過去我們有沒有愛主
[00:22:15.080 --> 00:22:17.160]  我們有沒有愛主呢?
[00:22:17.160 --> 00:22:19.600]  或者說我們愛主有多少呢?
[00:22:19.600 --> 00:22:22.240]  或者說我們愛主有多少呢?
[00:22:22.240 --> 00:22:25.320]  這是很值得我們審查的一件事
[00:22:25.320 --> 00:22:27.840]  這是很值得我們審查的一件事
[00:22:27.840 --> 00:22:30.440]  如果我們審查自己的結論
[00:22:30.440 --> 00:22:32.680]  如果我們審查出來的結論
[00:22:32.680 --> 00:22:34.680]  使過去我們沒有愛主
[00:22:34.680 --> 00:22:36.720]  使過去我們沒有愛主
[00:22:36.720 --> 00:22:38.880]  或者在愛主的事上太冷淡
[00:22:38.880 --> 00:22:41.320]  或者在愛主的事上太冷淡
[00:22:41.320 --> 00:22:43.880]  那麼但願這句話提醒我們
[00:22:43.880 --> 00:22:48.000]  那麼但願這句話提醒我們
[00:22:48.000 --> 00:22:52.040]  我們願意對神的愛有更好的回應
[00:22:52.040 --> 00:22:55.400]  我們願意對神的愛有更好的回應
[00:22:55.400 --> 00:22:58.000]  這是有永恆意義的事
[00:22:58.000 --> 00:23:00.600]  這是有永恆意義的事
[00:23:00.600 --> 00:23:01.920]  第五處的經文
[00:23:01.920 --> 00:23:04.400]  第五處的經文
[00:23:04.400 --> 00:23:09.520]  請回到舊約的《以賽亞書》
[00:23:09.520 --> 00:23:10.560]  第四十章
[00:23:10.560 --> 00:23:15.040]  第四十章
[00:23:15.040 --> 00:23:16.920]  第六節到第八節
[00:23:16.920 --> 00:23:19.720]  第六節到第八節
[00:23:19.720 --> 00:23:22.680]  有人聲說:你喊叫吧
[00:23:22.680 --> 00:23:25.560]  有一個說:我喊叫甚麼呢?
[00:23:25.560 --> 00:23:29.360]  說:凡有血氣的盡都如草
[00:23:29.360 --> 00:23:32.400]  他的美容都像野地的花
[00:23:32.400 --> 00:23:35.400]  草必枯乾 花必凋殘
[00:23:35.400 --> 00:23:38.440]  因為耶和華的氣吹在其上
[00:23:38.440 --> 00:23:40.760]  百姓成言是草
[00:23:40.760 --> 00:23:43.680]  草必枯乾 花必凋殘
[00:23:43.680 --> 00:23:48.640]  唯有我們神的話必永遠立定
[00:23:48.640 --> 00:23:56.520]  在這裡神吩咐先知以賽亞來喊叫
[00:23:56.520 --> 00:24:03.560]  喊叫表示大聲宣講
[00:24:03.560 --> 00:24:07.600]  一定是很重要的一件事
[00:24:07.600 --> 00:24:11.480]  不然不必呼喊
[00:24:11.480 --> 00:24:15.480]  呼喊的內容是甚麼呢?
[00:24:15.480 --> 00:24:19.520]  這裡重複三次講一句話
[00:24:19.520 --> 00:24:23.680]  (主持人:這裡重複三次講同一句話)
[00:24:23.680 --> 00:24:34.760]  草必枯乾 花必凋殘
[00:24:34.760 --> 00:24:39.560]  凡有血氣的盡都如草
[00:24:39.560 --> 00:24:44.440]  他的美容都像野地的花
[00:24:44.440 --> 00:24:49.760]  三次講同一件事
[00:24:49.760 --> 00:24:54.640]  就表示這是很重要的事
[00:24:54.640 --> 00:24:57.040]  這是一個事實
[00:24:57.040 --> 00:25:03.240]  人人都需要體會這個事實
[00:25:03.240 --> 00:25:11.320]  知道一件事和體會一件事是不同的
[00:25:11.320 --> 00:25:19.680]  知道一件事未必對你有任何作用
[00:25:19.680 --> 00:25:23.800]  未必對你有任何影響
[00:25:23.800 --> 00:25:27.320]  但是體會一件事
[00:25:27.320 --> 00:25:32.920]  就是說這件事進入你的心靈裡
[00:25:32.920 --> 00:25:38.520]  使你產生一種醒悟
[00:25:38.520 --> 00:25:40.960]  這樣就不同了
[00:25:40.960 --> 00:25:44.000]  這裡三次的講
[00:25:44.000 --> 00:25:46.960]  是要我們聽見
[00:25:46.960 --> 00:25:51.080]  感悟
[00:25:51.080 --> 00:25:53.640]  感悟之後會怎樣呢?
[00:25:53.640 --> 00:25:56.840]  如果沒有末了的一句話
[00:25:56.840 --> 00:26:01.040]  這個感悟是沒有價值的
[00:26:01.040 --> 00:26:04.440]  不過是消極的
[00:26:04.440 --> 00:26:07.120]  最後一句話是甚麼呢?
[00:26:07.120 --> 00:26:11.400]  唯有我們神的話
[00:26:11.400 --> 00:26:14.920]  必永遠立定
[00:26:14.920 --> 00:26:18.520]  神的話就是神的道
[00:26:18.520 --> 00:26:21.480]  神的真道
[00:26:21.480 --> 00:26:25.720]  立定到永遠
[00:26:25.720 --> 00:26:28.760]  血氣的一切
[00:26:28.760 --> 00:26:32.000]  如花如草
[00:26:32.000 --> 00:26:34.400]  都要過去
[00:26:34.400 --> 00:26:36.680]  沒有例外
[00:26:36.680 --> 00:26:39.840]  每一個人都是如此
[00:26:39.840 --> 00:26:42.200]  沒有例外
[00:26:42.200 --> 00:26:43.760]  但是
[00:26:43.760 --> 00:26:51.600]  如果我們將人生建立在真道上
[00:26:51.600 --> 00:26:56.560]  真道成為我們人生的基礎
[00:26:56.560 --> 00:26:59.760]  那樣就完全不同
[00:26:59.760 --> 00:27:03.440]  我們的人生就有永恆的意義和價值
[00:27:03.440 --> 00:27:07.760]  這句話和新約裡面的一句話
[00:27:07.760 --> 00:27:10.600]  遙遙相應
[00:27:10.600 --> 00:27:13.080]  彼此的呼應
[00:27:13.080 --> 00:27:17.320]  約翰一書二章十七節
[00:27:17.320 --> 00:27:19.760]  我們近來已經提過好多次
[00:27:19.760 --> 00:27:25.520]  這世界和其上的情慾
[00:27:25.520 --> 00:27:28.120]  都要過去
[00:27:28.120 --> 00:27:30.840]  唯獨真理
[00:27:30.840 --> 00:27:32.680]  都要過去
[00:27:32.680 --> 00:27:37.280]  唯獨遵行神旨義的
[00:27:37.280 --> 00:27:42.040]  是永遠長存
[00:27:42.040 --> 00:27:44.640]  這兩節聖經
[00:27:44.640 --> 00:27:46.280]  在舊約裡面
[00:27:46.280 --> 00:27:49.120]  在新約裡面
[00:27:49.120 --> 00:27:50.600]  合在一起
