
[00:00:00.000 --> 00:00:04.040]  我們今天一齊來到思想十字架的奧秘
[00:04:56.680 --> 00:04:59.840]  好像根在乾地掙扎生長
[00:04:59.840 --> 00:05:01.680]  不足夠的養分
[00:05:01.680 --> 00:05:04.400]  但在當中掙扎成長
[00:05:04.400 --> 00:05:05.640]  無佳形美容
[00:05:05.640 --> 00:05:06.760]  看見他的時候
[00:05:06.760 --> 00:05:09.600]  也不會特別去羨慕他的容貌
[00:05:09.600 --> 00:05:10.560]  甚至聖經所說
[00:05:10.560 --> 00:05:12.360]  他被藐視
[00:05:12.360 --> 00:05:13.680]  第三節最後說
[00:05:13.680 --> 00:05:15.200]  被人掩面不看
[00:05:15.200 --> 00:05:16.200]  不想看他
[00:05:16.200 --> 00:05:17.160]  覺得不吸引
[00:05:17.160 --> 00:05:20.680]  覺得有一種抗拒
[00:05:20.680 --> 00:05:22.480]  不再去尊重他
[00:05:22.480 --> 00:05:24.520]  去輕視他
[00:05:24.520 --> 00:05:25.160]  各位弟兄姊妹
[00:05:25.160 --> 00:05:26.040]  當你看聖經的時候
[00:05:26.040 --> 00:05:28.000]  聖經描述主耶穌的容貌
[00:05:28.000 --> 00:05:30.520]  好像一種被人厭惡
[00:05:30.520 --> 00:05:32.480]  厭棄的一種情況
[00:05:32.480 --> 00:05:35.480]  因此你看回新約的另一處經文
[00:05:35.480 --> 00:05:41.000]  在聖經新約《迦拉太書》
[00:05:41.000 --> 00:05:52.720]  第五章第十一節提及
[00:05:52.720 --> 00:05:57.240]  弟兄們可若營救全國禮
[00:05:57.240 --> 00:05:59.600]  為甚麼還受逼迫呢?
[00:05:59.600 --> 00:06:00.640]  若是這樣
[00:06:00.640 --> 00:06:03.160]  那十字架討厭的地方
[00:06:03.160 --> 00:06:04.640]  就沒有了
[00:06:04.640 --> 00:06:06.440]  第十一節所說
[00:06:06.440 --> 00:06:09.600]  普羅提到他不會去全國禮
[00:06:09.600 --> 00:06:12.520]  當時國禮是一個在身上的記號
[00:06:12.520 --> 00:06:16.120]  表明了這個人是遵守律法的
[00:06:16.120 --> 00:06:18.720]  或者說他是比別人更加遵守律法的
[00:06:18.720 --> 00:06:21.040]  比別人強的
[00:06:21.040 --> 00:06:22.280]  因此普羅說
[00:06:22.280 --> 00:06:23.200]  不需要
[00:06:23.200 --> 00:06:25.920]  得救不在乎你有沒有行國禮
[00:06:25.920 --> 00:06:27.520]  當時有些人強調
[00:06:27.520 --> 00:06:28.640]  你信耶穌不救
[00:06:28.640 --> 00:06:30.680]  你一定要行國禮才得救
[00:06:30.680 --> 00:06:32.320]  但普羅說不要緊
[00:06:32.320 --> 00:06:34.360]  最重要是有新造的人
[00:06:34.360 --> 00:06:36.960]  因信主耶穌而得到新造的生命
[00:06:36.960 --> 00:06:38.840]  這是最關鍵
[00:06:38.840 --> 00:06:40.400]  普羅說我不全國禮
[00:06:40.400 --> 00:06:43.720]  意味著我否定了在救恩的路上
[00:06:43.720 --> 00:06:47.440]  可以用個人的功勞去得到救恩
[00:06:47.440 --> 00:06:50.680]  亦意味著任何自以為是的人
[00:06:50.680 --> 00:06:54.560]  是沒有機會在救恩中有表現的
[00:06:54.560 --> 00:06:55.600]  剛才說
[00:06:55.600 --> 00:06:57.440]  任何自以為是的人
[00:06:57.440 --> 00:07:02.040]  不可能在救恩中有所表現
[00:07:02.040 --> 00:07:03.000]  因此對一些人
[00:07:03.000 --> 00:07:06.400]  他覺得一個信念太討厭
[00:07:06.400 --> 00:07:08.200]  沒有機會讓他發揮自己
[00:07:08.200 --> 00:07:09.960]  沒有機會讓他突出自己
[00:07:09.960 --> 00:07:12.480]  他覺得這件事是討厭的
[00:07:12.480 --> 00:07:16.200]  討厭這個字在英文來說是offensive
[00:07:16.200 --> 00:07:18.440]  原來我們十字架有一個很特別的地方
[00:07:18.440 --> 00:07:21.880]  就是有些叫人討厭的成分
[00:07:21.880 --> 00:07:23.680]  當人想高舉自己
[00:07:23.680 --> 00:07:24.720]  肯定自己的時候
[00:07:24.720 --> 00:07:28.440]  突然發覺十字架沒有空間讓他肯定自己
[00:07:28.440 --> 00:07:29.280]  我意思是肯定自己
[00:07:29.280 --> 00:07:31.440]  不是叫你去自卑
[00:07:31.440 --> 00:07:34.160]  而是沒有機會讓你將自我
[00:07:34.160 --> 00:07:35.280]  突出來
[00:07:35.280 --> 00:07:37.720]  去蓋過十字架
[00:07:37.720 --> 00:07:38.920]  在聖經所說
[00:07:38.920 --> 00:07:39.920]  保羅說
[00:07:39.920 --> 00:07:42.680]  我願意去承擔這些逼迫
[00:07:42.680 --> 00:07:46.720]  你再看下面的六章十二節
[00:07:46.720 --> 00:07:48.720]  第六章第十二節
[00:07:48.720 --> 00:07:51.480]  凡稀圖外貌體面的人
[00:07:51.480 --> 00:07:54.120]  都勉強你們受割禮
[00:07:54.120 --> 00:07:59.240]  無非是怕自己為基督的十字架受逼迫
[00:07:59.240 --> 00:08:03.720]  當強調自己個人的自我的價值的時候
[00:08:03.720 --> 00:08:06.720]  在那時候他可以有所誇耀
[00:08:06.720 --> 00:08:08.240]  別人尊重他
[00:08:08.240 --> 00:08:12.520]  不需要受到任何的輕視或逼迫
[00:08:12.520 --> 00:08:13.600]  但保羅說
[00:08:13.600 --> 00:08:15.600]  我去跟隨耶穌基督的人
[00:08:15.600 --> 00:08:17.200]  我寧願受逼迫
[00:08:17.200 --> 00:08:22.200]  我仍然去保存著這種被厭棄的地方
[00:08:22.200 --> 00:08:23.760]  好像他的厭棄
[00:08:23.760 --> 00:08:25.400]  正是他所珍貴
[00:08:25.400 --> 00:08:29.160]  他所寶貴的對象
[00:08:29.160 --> 00:08:30.520]  我永遠不會忘記
[00:08:30.520 --> 00:08:31.600]  很多年之前
[00:08:31.600 --> 00:08:33.720]  當我去到菲律賓的地方的時候
[00:08:33.720 --> 00:08:36.120]  我去到一個地方叫做無煙山
[00:08:36.120 --> 00:08:37.960]  Smoky Mountain
[00:08:37.960 --> 00:08:40.880]  這個無煙山不是一個火山
[00:08:40.880 --> 00:08:41.800]  有煙霧出來
[00:08:41.800 --> 00:08:43.920]  而是一個垃圾山
[00:08:43.920 --> 00:08:45.920]  在一個堆填區
[00:08:45.920 --> 00:08:47.080]  但堆填區裡面
[00:08:47.080 --> 00:08:50.120]  起碼住了兩萬人口
[00:08:50.120 --> 00:08:54.720]  他們就靠撿拾垃圾當中的一些物品來維生
[00:08:54.720 --> 00:08:57.640]  但因為這個地區很骯髒
[00:08:57.640 --> 00:09:00.040]  我記得很深刻
[00:09:00.040 --> 00:09:02.240]  我未到山腳的時候
[00:09:02.240 --> 00:09:05.840]  已經發覺周圍好像很骯髒
[00:09:05.840 --> 00:09:07.640]  好像正在下雨
[00:09:07.640 --> 00:09:10.640]  但雨是黑色一點點
[00:09:10.640 --> 00:09:15.640]  後來我才發覺原來是布滿了蒼蠅
[00:09:15.640 --> 00:09:18.240]  去到的時候看到很貧窮的狀況
[00:09:18.240 --> 00:09:19.520]  但叫我更驚訝的是
[00:09:19.520 --> 00:09:22.240]  我看到一間教會
[00:09:22.240 --> 00:09:23.520]  我進去一間教會
[00:09:23.520 --> 00:09:24.920]  去看看
[00:09:24.920 --> 00:09:27.320]  感謝神的一間教會
[00:09:27.320 --> 00:09:28.280]  進到門口的時候
[00:09:28.280 --> 00:09:29.440]  我不敢多走兩步
[00:09:29.440 --> 00:09:32.560]  因為下面積滿了污水
[00:09:32.560 --> 00:09:35.240]  有幾張破爛的舊椅子
[00:09:35.240 --> 00:09:38.120]  你不會相信那是一間教會
[00:09:38.120 --> 00:09:40.920]  一個中年男士走出來
[00:09:40.920 --> 00:09:42.440]  他說:你們是哪位?
[00:09:42.440 --> 00:09:45.040]  我們說我們是來探訪教會的
[00:09:45.040 --> 00:09:46.520]  要為這個弟兄後來介紹
[00:09:46.520 --> 00:09:49.120]  他說我是一位宣教士
[00:09:49.120 --> 00:09:49.920]  我在這裡
[00:09:49.920 --> 00:09:51.120]  神給我呼召
[00:09:51.120 --> 00:09:54.840]  來服侍這個無煙山裡面的居民
[00:09:54.840 --> 00:09:55.640]  然後他告訴我
[00:09:55.640 --> 00:09:59.440]  因為警察會不再願意支持這個地方的工作
[00:09:59.440 --> 00:10:00.880]  已經有兩年
[00:10:00.880 --> 00:10:01.920]  他自己憑信心
[00:10:01.920 --> 00:10:03.360]  沒有任何的供應
[00:10:03.360 --> 00:10:04.680]  他就留下來
[00:10:04.680 --> 00:10:08.480]  要服侍這裡的人群
[00:10:08.480 --> 00:10:09.400]  當我聽的時候
[00:10:09.400 --> 00:10:11.560]  我心裡有一個很大的震撼
[00:10:11.560 --> 00:10:12.640]  我問自己
[00:10:12.640 --> 00:10:16.720]  如果神要我來這個地方服侍
[00:10:16.720 --> 00:10:18.920]  我是否願意呢?
[00:10:18.920 --> 00:10:22.080]  我沒有任何的人認識我
[00:10:22.080 --> 00:10:23.240]  沒有任何的供應
[00:10:23.240 --> 00:10:25.240]  沒有任何的尊重
[00:10:25.240 --> 00:10:29.120]  在當中你是否願意繼續服侍呢?
[00:10:29.120 --> 00:10:33.600]  突然間我就體會到那種厭惡的地方
[00:10:33.600 --> 00:10:34.920]  第一個厭惡的地方
[00:10:34.920 --> 00:10:37.720]  正是張醫生光耀的地方
[00:10:37.720 --> 00:10:40.280]  在一個宣教士的生命當中
[00:10:40.280 --> 00:10:42.920]  一個很沉重的心靈
[00:10:42.920 --> 00:10:45.240]  但卻發現主耶穌的恩光
[00:10:45.240 --> 00:10:46.640]  透過他的生命
[00:10:46.640 --> 00:10:50.160]  照耀在這個社區裡面
[00:10:50.160 --> 00:10:52.320]  很多人尋求光彩
[00:10:52.320 --> 00:10:55.320]  但當人願意思想主耶穌的時候
[00:10:55.320 --> 00:10:57.320]  他沒有階型美貌
[00:10:57.320 --> 00:10:59.520]  但他卻是把基督耶穌
[00:10:59.520 --> 00:11:01.120]  把神自己的救恩
[00:11:01.120 --> 00:11:03.680]  透過他自己來顯明出來
[00:11:03.680 --> 00:11:05.680]  彰顯出來
[00:11:05.680 --> 00:11:09.480]  我在上星期剛參加一個
[00:11:09.480 --> 00:11:14.760]  香港很有歷史的宗教中學的慶典
[00:11:14.760 --> 00:11:16.080]  他們提及他們歷史當中
[00:11:16.080 --> 00:11:17.920]  一位很重要的校長
[00:11:17.920 --> 00:11:20.440]  有四十年時間在這間學校裡服務
[00:11:20.440 --> 00:11:24.320]  一手建立起這間學校
[00:11:24.320 --> 00:11:26.080]  這位姐妹
[00:11:26.080 --> 00:11:28.760]  其實是早期英國倫敦會
[00:11:28.760 --> 00:11:30.560]  一間宣教機構
[00:11:30.560 --> 00:11:33.080]  參與香港的宣教士
[00:11:33.080 --> 00:11:34.480]  她來到後
[00:11:34.480 --> 00:11:36.880]  整個人投注在裡面
[00:11:36.880 --> 00:11:38.320]  辛苦地耕耘
[00:11:38.320 --> 00:11:39.960]  建立這間學校
[00:11:39.960 --> 00:11:41.320]  這間是女子中學
[00:11:41.320 --> 00:11:43.760]  在當時女子學校是被人輕視的
[00:11:43.760 --> 00:11:46.520]  覺得不應該教女生讀書
[00:11:46.520 --> 00:11:50.880]  但這位校長一直在當中耕耘
[00:11:50.880 --> 00:11:52.240]  很清楚她表現出一種
[00:11:52.240 --> 00:11:54.920]  不求名利的狀況
[00:11:54.920 --> 00:11:56.920]  她自己得到的薪水
[00:11:56.920 --> 00:11:59.200]  只是取其中的十分之一
[00:11:59.200 --> 00:12:00.640]  其餘十分之九
[00:12:00.640 --> 00:12:02.480]  寄回到警察會供
[00:12:02.480 --> 00:12:05.200]  讓警察會有其他需要
[00:12:05.200 --> 00:12:06.680]  因此她很健樸
[00:12:06.680 --> 00:12:08.640]  接受很多校友的訪問
[00:12:08.640 --> 00:12:11.320]  說出校長很健樸
[00:12:11.320 --> 00:12:12.880]  穿舊的衣服不捨得丟掉
[00:12:12.880 --> 00:12:13.880]  穿在裡面
[00:12:13.880 --> 00:12:16.040]  然後穿一件比較近期的衣服
[00:12:16.040 --> 00:12:17.680]  以致自己得到暖和
[00:12:17.680 --> 00:12:19.680]  但不需要買新衣服
[00:12:19.680 --> 00:12:23.320]  這位校長得到很多人的讚賞
[00:12:23.320 --> 00:12:26.520]  但她完全不介意自己沒有甚麼名聲
[00:12:26.520 --> 00:12:29.640]  後來得到政府給她一個MBE的勳銜
[00:12:29.640 --> 00:12:30.560]  但四十年後
[00:12:30.560 --> 00:12:32.000]  當她離開之後
[00:12:32.000 --> 00:12:34.200]  她不願意拿走這個勳銜
[00:12:34.200 --> 00:12:36.920]  繼續放在學校裡
[00:12:36.920 --> 00:12:39.400]  當時我看到一條錄影帶
[00:12:39.400 --> 00:12:40.960]  提到現在學校有很多校友
[00:12:40.960 --> 00:12:44.240]  就說以前學校教我們
[00:12:44.240 --> 00:12:47.760]  很多學校都叫我們要出人頭地
[00:12:47.760 --> 00:12:49.880]  但學校就教我們要學習
[00:12:49.880 --> 00:12:51.600]  要操練一個榜樣
[00:12:51.600 --> 00:12:54.680]  去做一個平凡人
[00:12:54.680 --> 00:12:57.080]  甚至做一個愚人
[00:12:57.080 --> 00:12:57.880]  甚麼愚人呢?
[00:12:57.880 --> 00:13:00.400]  是愚笨的人
[00:13:00.400 --> 00:13:02.400]  做一些別人以為愚笨的事
[00:13:02.400 --> 00:13:05.000]  去做一些別人不願意做的服務
[00:13:05.000 --> 00:13:07.080]  去做一些別人以為不重要
[00:13:07.080 --> 00:13:10.480]  不光彩的服侍工作
[00:13:10.480 --> 00:13:12.160]  後來訪問
[00:13:12.160 --> 00:13:14.600]  現在學校有一位做研究歷史的
[00:13:14.600 --> 00:13:17.880]  畢業了的校友來訪問她
[00:13:17.880 --> 00:13:21.800]  她說我研究過很多學校出了很多名人
[00:13:21.800 --> 00:13:24.040]  但我們學校不是出了很多名人
[00:13:24.040 --> 00:13:26.360]  但出了很多在不同崗位
[00:13:26.360 --> 00:13:30.000]  默默耕耘的一些同學
[00:13:30.000 --> 00:13:33.960]  主耶穌的光透過他們照耀出來
[00:13:33.960 --> 00:13:34.360]  沒錯
[00:13:34.360 --> 00:13:37.160]  我們所信的十字架有討厭的地方
[00:13:37.160 --> 00:13:39.760]  但正正這個討厭的地方
[00:13:39.760 --> 00:13:44.520]  就是主耶穌祂的能力顯明的地方
[00:13:44.520 --> 00:13:46.280]  當我們遇見到銅釘十字架
[00:13:46.280 --> 00:13:48.960]  不介意別人如何評價我們
[00:13:48.960 --> 00:13:52.200]  我們只學校耶穌基督祂犧牲的榜樣
[00:13:52.200 --> 00:13:55.680]  我們便發覺神的能力透過我們的服侍
[00:13:55.680 --> 00:13:58.400]  來顯明出來
[00:13:58.400 --> 00:14:00.640]  有一次我在一間宣道會講道
[00:14:00.640 --> 00:14:04.080]  這間宣道會的講台比較矮一點
[00:14:04.080 --> 00:14:07.600]  上到講台後面發現有一個很大的十字架
[00:14:07.600 --> 00:14:10.040]  當我站在講台前面
[00:14:10.040 --> 00:14:12.280]  就是一群弟兄姊妹
[00:14:12.280 --> 00:14:14.480]  我相信在後面坐著弟兄姊妹
[00:14:14.480 --> 00:14:16.000]  看前面的時候
[00:14:16.000 --> 00:14:21.080]  就會看到剛剛司牧師就在十字架的上面
[00:14:21.080 --> 00:14:23.040]  其實回到基督說
[00:14:23.040 --> 00:14:26.520]  我想這個或多一個形象提醒我
[00:14:26.520 --> 00:14:31.000]  讓我釘在十字架上面
[00:14:31.000 --> 00:14:32.560]  然後在那一刻
[00:14:32.560 --> 00:14:34.760]  聖靈的恩惠和基督的能力
[00:14:34.760 --> 00:14:38.440]  就可以來流露、彰顯出來
[00:14:38.440 --> 00:14:39.160]  各位弟兄姊妹
[00:14:39.160 --> 00:14:43.320]  十字架給我們一個很深刻的鼓勵
[00:14:43.320 --> 00:14:48.440]  不要怕被厭惡的成分
[00:14:48.440 --> 00:14:50.880]  正當人以為討厭的時候
[00:14:50.880 --> 00:14:55.600]  就正正是耶穌基督的能力彰顯出來的地方
[00:14:55.600 --> 00:14:57.520]  這個時刻我請大家靜一靜
[00:14:57.520 --> 00:14:59.960]  在心裏自己祈禱
[00:14:59.960 --> 00:15:01.360]  按著神給你的帶領
[00:15:01.360 --> 00:15:03.400]  將來走不同的路的時候
[00:15:03.400 --> 00:15:05.560]  不要理會別人的評價
[00:15:05.560 --> 00:15:08.880]  只要樂意學習去服侍
[00:15:08.880 --> 00:15:10.600]  在服侍當中
[00:15:10.600 --> 00:15:15.280]  透過你的生命去流露出去
[00:15:15.280 --> 00:15:17.280]  大家為自己祈禱
[00:15:17.280 --> 00:15:20.280]  我們今天就來聖祭禮儀吧!
[00:15:20.280 --> 00:15:25.280]  (聖祭禮儀)
[00:15:25.280 --> 00:15:30.280]  (聖祭禮儀)
[00:15:30.280 --> 00:15:35.280]  (聖祭禮儀)
[00:15:35.280 --> 00:15:40.280]  (聖祭禮儀)
[00:15:40.280 --> 00:15:45.280]  (聖祭禮儀)
[00:15:45.280 --> 00:15:50.280]  (聖祭禮儀)
[00:15:50.280 --> 00:15:55.280]  (聖祭禮儀)
[00:15:55.280 --> 00:16:00.280]  (聖祭禮儀)
[00:16:00.280 --> 00:16:05.280]  (聖祭禮儀)
[00:16:05.280 --> 00:16:10.280]  (聖祭禮儀)
[00:16:10.280 --> 00:16:15.280]  (聖祭禮儀)
[00:16:15.280 --> 00:16:20.280]  (聖祭禮儀)
[00:16:20.280 --> 00:16:23.280]  親愛的主我們在祢的面前
[00:16:23.280 --> 00:16:25.280]  我們體會到整個世界
[00:16:25.280 --> 00:16:29.280]  很多人正在尋求有顯赫的成就
[00:16:29.280 --> 00:16:34.280]  要輝煌、要能夠突出的一種成果
[00:16:34.280 --> 00:16:36.280]  如果主祢給我們
[00:16:36.280 --> 00:16:40.280]  主也求祢保存著我們內心的謙卑
[00:16:40.280 --> 00:16:42.280]  但主如果祢給我們
[00:16:42.280 --> 00:16:44.280]  在其他的崗位
[00:16:44.280 --> 00:16:46.280]  就好像學校裡的你自己一樣
[00:16:46.280 --> 00:16:49.280]  雖然無家營、未傭
[00:16:49.280 --> 00:16:51.280]  雖然被人嫌棄
[00:16:51.280 --> 00:16:54.280]  雖然被人輕視、羞辱
[00:16:54.280 --> 00:16:57.280]  但卻是在你自己謙卑的服事當中
[00:16:57.280 --> 00:17:00.280]  救恩的大能彰顯出來
[00:17:00.280 --> 00:17:02.280]  主也求祢幫助我們
[00:17:02.280 --> 00:17:07.280]  讓我們將這個自我與基督同釘十字架
[00:17:07.280 --> 00:17:10.280]  以致祢自己的恩惠能力
[00:17:10.280 --> 00:17:14.280]  透過我們生命能夠彰顯出來
[00:17:14.280 --> 00:17:16.280]  聽我們祈禱
[00:17:16.280 --> 00:17:18.280]  奉耶穌聖名求
[00:17:18.280 --> 00:17:20.280]  (安穩)
[00:17:20.280 --> 00:17:22.280]  我們再看第二方面
[00:17:22.280 --> 00:17:26.280]  聖經提到十字架好像一個很哀傷的記號
[00:17:26.280 --> 00:17:29.280]  但卻帶給人很多很多的安慰
[00:17:29.280 --> 00:17:31.280]  我們回到《二創》書
[00:17:31.280 --> 00:17:39.280]  《二創》書第五十三章
[00:17:39.280 --> 00:17:42.280]  在第四節裡提及
[00:17:42.280 --> 00:17:44.280]  「他承認擔當我們的憂患
[00:17:44.280 --> 00:17:46.280]  背負我們的痛苦」
[00:17:46.280 --> 00:17:48.280]  是我們熟悉的一句話
[00:17:48.280 --> 00:17:50.280]  接著聖經說
[00:17:50.280 --> 00:17:52.280]  「我們以為他受責罰」
[00:17:52.280 --> 00:17:53.280]  當然是他做錯事
[00:17:53.280 --> 00:17:54.280]  他犯罪
[00:17:54.280 --> 00:17:58.280]  所以神責罰他、擊打他、苦待他
[00:17:58.280 --> 00:18:00.280]  但第五節解釋不是
[00:18:00.280 --> 00:18:05.280]  「也知他為我們的過犯受害」
[00:18:05.280 --> 00:18:07.280]  為誰的罪孽壓傷呢?
[00:18:07.280 --> 00:18:10.280]  「為我們的罪孽壓傷」
[00:18:10.280 --> 00:18:12.280]  他所承受的一切苦難
[00:18:12.280 --> 00:18:13.280]  是為了我們
[00:18:13.280 --> 00:18:14.280]  為了我們的緣故
[00:18:14.280 --> 00:18:17.280]  所以承受一切苦難
[00:18:17.280 --> 00:18:19.280]  但各位弟兄姊妹
[00:18:19.280 --> 00:18:21.280]  很多很多的歷世的教徒
