
[00:00:00.000 --> 00:00:03.800]  我們做基督徒有很多很重要的表現
[00:02:54.280 --> 00:02:55.800]  但是這些問題
[00:02:55.800 --> 00:02:59.080]  是帶我們進入一個更深刻的了解
[00:02:59.080 --> 00:03:01.320]  先看第一節
[00:03:01.320 --> 00:03:03.240]  信就是所望之時的實體
[00:03:03.240 --> 00:03:05.840]  是未見之時的確據
[00:03:05.840 --> 00:03:07.560]  坦白說我讀了這段聖經
[00:03:07.560 --> 00:03:09.440]  這節聖經很多年了
[00:03:09.440 --> 00:03:11.280]  但是我都不太明白它說什麼
[00:03:11.280 --> 00:03:13.360]  因為翻譯有問題
[00:03:13.360 --> 00:03:15.520]  但是不單翻譯有問題
[00:03:15.520 --> 00:03:18.440]  它的經文本身
[00:03:18.440 --> 00:03:20.120]  我們再研究下去的時候
[00:03:20.120 --> 00:03:21.920]  都很多挑戰的
[00:03:21.920 --> 00:03:23.560]  先講翻譯的問題
[00:03:23.560 --> 00:03:27.000]  信就是所望之時的實體
[00:03:27.000 --> 00:03:28.560]  你告訴我為什麼
[00:03:28.560 --> 00:03:31.360]  什麼叫實體
[00:03:31.360 --> 00:03:32.960]  好像每個中文字都懂
[00:03:32.960 --> 00:03:35.800]  但是串起來就不知道說什麼
[00:03:35.800 --> 00:03:38.160]  是未見之時的確據
[00:03:38.160 --> 00:03:40.640]  幸好剛才我們讀的是新譯本
[00:03:40.640 --> 00:03:41.880]  就比較清楚一點
[00:03:41.880 --> 00:03:44.320]  新譯本就譯得比較直接
[00:03:44.320 --> 00:03:49.000]  他說信就是所盼望的時的把握
[00:03:49.000 --> 00:03:49.720]  把握明一點
[00:03:49.720 --> 00:03:51.360]  比實體好
[00:03:51.360 --> 00:03:53.080]  把握比較正常
[00:03:53.080 --> 00:03:54.800]  信就是所盼望的
[00:03:54.800 --> 00:03:57.240]  就是未發生的事的把握
[00:03:57.240 --> 00:04:01.440]  是還沒有看見的事的明證
[00:04:01.440 --> 00:04:03.000]  明白很多了
[00:04:03.000 --> 00:04:05.040]  信心是什麼呢?
[00:04:05.040 --> 00:04:08.840]  信心就是那些未發生的事的把握
[00:04:08.840 --> 00:04:11.480]  信心就是那些看不到的
[00:04:11.480 --> 00:04:14.880]  對看不到的事情的明證
[00:04:14.880 --> 00:04:16.480]  明白了這節聖經
[00:04:16.480 --> 00:04:19.040]  不過當我們真的去想這節聖經
[00:04:19.040 --> 00:04:22.240]  去對照我們的生活的時候
[00:04:22.240 --> 00:04:26.040]  我們發覺是一點都不容易
[00:04:26.040 --> 00:04:27.880]  是很大的挑戰
[00:04:27.880 --> 00:04:30.760]  如果你問我究竟做基督徒難不難呢?
[00:04:30.760 --> 00:04:31.600]  我很難回答你
[00:04:31.600 --> 00:04:33.880]  因為你可以說難就可以
[00:04:33.880 --> 00:04:35.160]  容易就可以
[00:04:35.160 --> 00:04:37.440]  你要成為一個基督徒其實一點都不難
[00:04:37.440 --> 00:04:38.720]  如果今天我們當中
[00:04:38.720 --> 00:04:40.720]  有一些你來禮拜堂
[00:04:40.720 --> 00:04:41.880]  可能你來了日子
[00:04:41.880 --> 00:04:43.160]  或者你第一次來的
[00:04:43.160 --> 00:04:44.320]  你還不是一個基督徒的
[00:04:44.320 --> 00:04:45.360]  我想告訴你
[00:04:45.360 --> 00:04:47.440]  做基督徒一點都不難
[00:04:47.440 --> 00:04:48.360]  你又不用有錢
[00:04:48.360 --> 00:04:49.720]  又不用讀很多書
[00:04:49.720 --> 00:04:52.720]  又不用有什麼修煉
[00:04:52.720 --> 00:04:54.360]  和其他宗教很不同
[00:04:54.360 --> 00:04:58.440]  因為神愛你到一個地步
[00:04:58.440 --> 00:05:00.040]  祂什麼都做給你了
[00:05:00.040 --> 00:05:01.640]  你不用做什麼
[00:05:01.640 --> 00:05:03.640]  神來這個世界
[00:05:03.640 --> 00:05:05.440]  要死祂為你死了
[00:05:05.440 --> 00:05:08.760]  耶穌釘十字架上
[00:05:08.760 --> 00:05:09.840]  為你而死
[00:05:09.840 --> 00:05:11.320]  然後復活了
[00:05:11.320 --> 00:05:12.840]  就是說人和神之間
[00:05:12.840 --> 00:05:14.720]  如果要和神和好的話
[00:05:14.720 --> 00:05:16.240]  祂這條路已經為你搭了
[00:05:16.240 --> 00:05:18.040]  不需要你自己開路
[00:05:18.040 --> 00:05:18.840]  這條路搭了
[00:05:18.840 --> 00:05:20.840]  不用你什麼修煉、修養
[00:05:20.840 --> 00:05:21.640]  到一個地步
[00:05:21.640 --> 00:05:23.720]  到一個境界就可以得到
[00:05:23.720 --> 00:05:24.680]  不是的
[00:05:24.680 --> 00:05:26.280]  神已經做完了
[00:05:26.280 --> 00:05:27.440]  禮物包好了
[00:05:27.440 --> 00:05:29.040]  放在你面前
[00:05:29.040 --> 00:05:30.880]  你需要的就是你拿
[00:05:30.880 --> 00:05:31.720]  你願意接受
[00:05:31.720 --> 00:05:32.640]  你說我不要
[00:05:32.640 --> 00:05:33.800]  那就沒辦法了
[00:05:33.800 --> 00:05:34.880]  但如果你要的話
[00:05:34.880 --> 00:05:35.680]  你不用做
[00:05:35.680 --> 00:05:37.560]  已經能夠成為神的賢女
[00:05:37.560 --> 00:05:38.440]  一剎那
[00:05:38.440 --> 00:05:40.000]  立刻成為神的賢女
[00:05:40.000 --> 00:05:42.720]  就好像耶穌所說的比喻
[00:05:42.720 --> 00:05:45.440]  那個浪子離開多少年都不要緊
[00:05:45.440 --> 00:05:47.280]  當他轉頭回去的時候
[00:05:47.280 --> 00:05:50.320]  會發覺他父親每天在門口等著他
[00:05:50.320 --> 00:05:52.960]  這就是信耶穌那種容易的地方
[00:05:52.960 --> 00:05:54.640]  很容易你願意的話
[00:05:54.640 --> 00:05:56.360]  就能夠成為神的賢女
[00:05:56.360 --> 00:05:57.960]  這是非常簡單的
[00:05:57.960 --> 00:06:01.840]  但是如果你再問
[00:06:01.840 --> 00:06:03.320]  當你成為了基督徒之後
[00:06:03.320 --> 00:06:04.840]  要過這種信心
[00:06:04.840 --> 00:06:06.680]  相信神的生活
[00:06:06.680 --> 00:06:08.640]  是有一種挑戰在這裡
[00:06:08.640 --> 00:06:10.640]  那就是剛才那一節的聖經
[00:06:10.640 --> 00:06:13.400]  如果我們真的認真去看聖經的時候
[00:06:13.400 --> 00:06:15.600]  我們突然間發覺那個挑戰就是
[00:06:15.600 --> 00:06:18.320]  因為信心的生活
[00:06:18.320 --> 00:06:20.760]  是和你和我
[00:06:20.760 --> 00:06:22.240]  從出生到現在
[00:06:22.240 --> 00:06:23.240]  你多少歲都好
[00:06:23.240 --> 00:06:24.880]  你所受的教育
[00:06:24.880 --> 00:06:27.320]  整個社會的習慣和經驗
[00:06:27.320 --> 00:06:30.160]  是剛剛相反的
[00:06:30.160 --> 00:06:31.080]  因為我們一出生
[00:06:31.080 --> 00:06:32.080]  我們所受的教育
[00:06:32.080 --> 00:06:33.160]  我們父母教我們的
[00:06:33.160 --> 00:06:36.440]  我們的經驗都告訴我們
[00:06:36.440 --> 00:06:39.360]  看到的東西是真實的
[00:06:39.360 --> 00:06:41.120]  看不到的
[00:06:41.120 --> 00:06:44.160]  是很抽象的、很虛無縹緲的
[00:06:44.160 --> 00:06:46.120]  未發生的將來的事
[00:06:46.120 --> 00:06:47.560]  是沒有什麼把握的
[00:06:47.560 --> 00:06:49.800]  今天手上拿著的東西
[00:06:49.800 --> 00:06:51.600]  是有把握的
[00:06:51.600 --> 00:06:52.680]  我們也是這樣教的
[00:06:52.680 --> 00:06:54.280]  我們也是這樣生活的
[00:06:54.280 --> 00:06:57.120]  但是信心是剛剛相反
[00:06:57.120 --> 00:06:59.280]  祂要我們對那些未發生的事
[00:06:59.280 --> 00:07:00.320]  剛才我們說
[00:07:00.320 --> 00:07:02.200]  還沒有發生將來的事
[00:07:02.200 --> 00:07:06.640]  因為相信有神的帶領和保護
[00:07:06.640 --> 00:07:09.640]  寧願信得過這件事
[00:07:09.640 --> 00:07:13.360]  多過現在手上你所拿著的東西
[00:07:13.360 --> 00:07:14.640]  一個有信心的人
[00:07:14.640 --> 00:07:18.280]  他相信那位肉眼看不到的神
[00:07:18.280 --> 00:07:21.080]  比較看到的、摸到的這個世界
[00:07:21.080 --> 00:07:24.720]  更加真實、更加可靠
[00:07:24.720 --> 00:07:26.680]  你說難不難?不容易
[00:07:26.680 --> 00:07:29.480]  因為將我們的習慣完全扭轉過來
[00:07:29.480 --> 00:07:32.640]  這個就是做一個基督徒的挑戰
[00:07:32.640 --> 00:07:34.680]  你說這麼難,行不行的?
[00:07:34.680 --> 00:07:38.560]  聖經從來不會說高調的
[00:07:38.560 --> 00:07:40.280]  聖經說得出
[00:07:40.280 --> 00:07:43.480]  神說得出的話,一定做得到
[00:07:43.480 --> 00:07:44.480]  那怎麼做呢?
[00:07:44.480 --> 00:07:45.960]  聖經也告訴你
[00:07:45.960 --> 00:07:47.920]  第二節、第三節說可以做得到
[00:07:47.920 --> 00:07:50.240]  怎麼做得到呢?有兩件事
[00:07:50.240 --> 00:07:52.360]  提醒我們
[00:07:52.360 --> 00:07:53.640]  安慰我們
[00:07:53.640 --> 00:07:54.680]  鼓勵我們
[00:07:54.680 --> 00:07:56.080]  第二節說
[00:07:56.080 --> 00:07:57.440]  因為這個信心
[00:07:57.440 --> 00:07:59.480]  古人得到了稱許
[00:07:59.480 --> 00:08:02.040]  原來聖經告訴我們
[00:08:02.040 --> 00:08:03.560]  好像很難
[00:08:03.560 --> 00:08:06.080]  不過你看,有很多人做得到的
[00:08:06.080 --> 00:08:08.520]  在歷代歷世裡面很多人做得到
[00:08:08.520 --> 00:08:11.480]  很多人有這種信心的生活表現出來
[00:08:11.480 --> 00:08:13.200]  聖經裡面列了很多的人物
[00:08:13.200 --> 00:08:15.160]  待會我們也會研究一下幾個
[00:08:15.160 --> 00:08:16.520]  還有你周圍所發生的
[00:08:16.520 --> 00:08:17.960]  你看到很多的基督徒
[00:08:17.960 --> 00:08:21.640]  歷代歷世裡面這二千年來不同的人
[00:08:21.640 --> 00:08:23.600]  你發覺他們的生命都表現出那種
[00:08:23.600 --> 00:08:26.120]  他們能夠相信未發生的事
[00:08:26.120 --> 00:08:29.240]  竟然比他手上拿著的東西更信得過
[00:08:29.240 --> 00:08:31.080]  所以他可以放下這些東西
[00:08:31.080 --> 00:08:34.120]  走去前面未發生的日子裡面
[00:08:34.120 --> 00:08:36.600]  去過相信神的日子
[00:08:36.600 --> 00:08:38.120]  這些是什麼人?我告訴你
[00:08:38.120 --> 00:08:42.520]  很多歷代歷世的宣教士
[00:08:42.520 --> 00:08:46.080]  那些宣教士你看每一個遠方傳教的人
[00:08:46.080 --> 00:08:48.040]  他本來的生活多有把握
[00:08:48.040 --> 00:08:50.080]  最近我自己研究一些資料
[00:08:50.080 --> 00:08:52.760]  發現原來我們二十世紀初
[00:08:52.760 --> 00:08:56.560]  加拿大數以百計的傳教士
[00:08:56.560 --> 00:08:59.960]  去中國雲南貴州那些地方去傳教
[00:08:59.960 --> 00:09:01.840]  二十世紀初的中國
[00:09:01.840 --> 00:09:04.280]  你知道雲南貴州是什麼烏煙瘴氣的時候
[00:09:04.280 --> 00:09:06.960]  再加上清朝末年的腐化
[00:09:06.960 --> 00:09:08.360]  亂得不堪
[00:09:08.360 --> 00:09:09.960]  人的蒙昧
[00:09:09.960 --> 00:09:11.400]  接著又八國聯軍
[00:09:11.400 --> 00:09:13.760]  那些最困難的日子
[00:09:13.760 --> 00:09:15.200]  在我們多倫多
[00:09:15.200 --> 00:09:17.160]  我們在溫哥華
[00:09:17.160 --> 00:09:18.360]  在明尼斯多瓦
[00:09:18.360 --> 00:09:21.680]  這些本來在加拿大多安逸的生活
[00:09:21.680 --> 00:09:23.520]  多舒服
[00:09:23.520 --> 00:09:25.560]  多有把握的專業人士
[00:09:25.560 --> 00:09:28.600]  有醫生、有律師、有工程師
[00:09:28.600 --> 00:09:30.400]  他們放下了家庭
[00:09:30.400 --> 00:09:31.080]  放下這些東西
[00:09:31.080 --> 00:09:33.880]  一起全家去中國雲南貴州
[00:09:33.880 --> 00:09:35.520]  有些死在那裡
[00:09:35.520 --> 00:09:38.520]  你說這些人是不是看到未發生的事
[00:09:38.520 --> 00:09:42.080]  比較他現在手頭拿著的東西
[00:09:42.080 --> 00:09:43.160]  更有把握
[00:09:43.160 --> 00:09:44.800]  他們可以
[00:09:44.800 --> 00:09:46.080]  聖經說你都應該可以
[00:09:46.080 --> 00:09:48.680]  因為他們信的神就是你所信的神
[00:09:48.680 --> 00:09:49.720]  這是第二節所說
[00:09:49.720 --> 00:09:51.120]  有無數的見證人
[00:09:51.120 --> 00:09:53.560]  聖經說他們好像雲彩一樣圍著我們
[00:09:53.560 --> 00:09:54.640]  你看看他們
[00:09:54.640 --> 00:09:55.560]  你就知道
[00:09:55.560 --> 00:09:58.720]  可以一種這樣另類的生活的人
[00:09:58.720 --> 00:10:00.160]  有信心的生活
[00:10:00.160 --> 00:10:01.680]  還有第三節
[00:10:01.680 --> 00:10:02.600]  又說了
[00:10:02.600 --> 00:10:03.840]  他說什麼呢
[00:10:03.840 --> 00:10:06.680]  第三節如果你拿著和合本
[00:10:06.680 --> 00:10:09.440]  剛才我說翻譯上有一點點問題
[00:10:09.440 --> 00:10:13.200]  這節我覺得我們傳統的翻譯出了問題
[00:10:13.200 --> 00:10:15.360]  因為有人提醒我
[00:10:15.360 --> 00:10:17.440]  和合本說我們因著信就知道
[00:10:17.440 --> 00:10:20.120]  諸世界是藉神話造成的
[00:10:20.120 --> 00:10:22.160]  有一個中國大陸的教授說
[00:10:22.160 --> 00:10:25.960]  哇,為什麼基督教認為世界是神話造的
[00:10:25.960 --> 00:10:27.760]  我說不是神話
[00:10:27.760 --> 00:10:29.000]  神的話
[00:10:29.000 --> 00:10:31.440]  哎呀,神的話跟神話差很遠
[00:10:31.440 --> 00:10:33.280]  神的話就是Word of God
[00:10:33.280 --> 00:10:35.320]  神話就是Mythology
[00:10:35.320 --> 00:10:36.160]  我說不是
[00:10:36.160 --> 00:10:36.800]  你看清楚
[00:10:36.800 --> 00:10:38.360]  好,幸好新譯本就譯過他
[00:10:38.360 --> 00:10:39.080]  好一點了
[00:10:39.080 --> 00:10:40.800]  因著信我們就明白
[00:10:40.800 --> 00:10:43.880]  宇宙是因著神的話造成的
[00:10:43.880 --> 00:10:44.560]  這樣就行了
[00:10:44.560 --> 00:10:46.680]  神說這個宇宙就完成了
[00:10:46.680 --> 00:10:48.400]  再加上那句很重要
[00:10:48.400 --> 00:10:50.480]  這樣那看得見的
[00:10:50.480 --> 00:10:53.160]  就是那看不見的
[00:10:53.160 --> 00:10:54.600]  造出來的
[00:10:54.600 --> 00:10:56.560]  但他有提醒我們一樣東西
[00:10:56.560 --> 00:10:58.000]  他說
[00:10:58.000 --> 00:10:58.760]  是呀
[00:10:58.760 --> 00:11:00.240]  那位神
[00:11:00.240 --> 00:11:01.920]  你肉眼看不到
[00:11:01.920 --> 00:11:05.200]  但他絕對不是虛無縹緲
[00:11:05.200 --> 00:11:08.320]  因為你看到的是他創造了的世界
[00:11:08.320 --> 00:11:10.800]  這個清清楚楚你摸得到
[00:11:10.800 --> 00:11:12.840]  看到就是你周圍的世界
[00:11:12.840 --> 00:11:14.560]  你留心看一看
[00:11:14.560 --> 00:11:15.760]  那種奇妙
[00:11:15.760 --> 00:11:17.280]  那種奧妙
[00:11:17.280 --> 00:11:19.600]  你就知道一定有一位設計者
[00:11:19.600 --> 00:11:22.200]  有一位奇妙的神在創造
[00:11:22.200 --> 00:11:24.040]  雖然你眼見不到他
[00:11:24.040 --> 00:11:25.560]  但你見到這個奇妙
[00:11:25.560 --> 00:11:27.200]  你不能夠否認的
[00:11:27.200 --> 00:11:29.680]  由你身邊的花草樹木
[00:11:29.680 --> 00:11:31.680]  由宇宙的奇妙
[00:11:31.680 --> 00:11:33.880]  那種聲勢的運行
[00:11:33.880 --> 00:11:34.840]  到你自己身體
[00:11:34.840 --> 00:11:36.040]  你看看你自己的眼睛
[00:11:36.040 --> 00:11:37.040]  看你的腦
[00:11:37.040 --> 00:11:38.080]  看你的肌肉
[00:11:38.080 --> 00:11:40.760]  你就知道這麼奇妙的世界
[00:11:40.760 --> 00:11:43.800]  不可能沒有一個創造者
[00:11:43.800 --> 00:11:46.480]  於是雖然你眼未見過這個創造者
[00:11:46.480 --> 00:11:49.400]  但你知道這個創造者的真實
[00:11:49.400 --> 00:11:50.160]  那個地步
[00:11:50.160 --> 00:11:53.640]  比你見到的世界更加真實
[00:11:53.640 --> 00:11:57.200]  我看過這幾年
[00:11:57.200 --> 00:11:59.600]  松鼎姐妹有時候也稍微分享過
[00:11:59.600 --> 00:12:01.680]  我一直想寫一本書
[00:12:01.680 --> 00:12:03.040]  證明
[00:12:03.040 --> 00:12:04.720]  看見很清楚
[00:12:04.720 --> 00:12:06.840]  神是真真實實的存在
[00:12:06.840 --> 00:12:08.280]  現在出版了
[00:12:08.280 --> 00:12:08.920]  寫完了
[00:12:08.920 --> 00:12:10.120]  剛剛出版的
[00:12:10.120 --> 00:12:11.840]  還沒有運到加拿大
[00:12:11.840 --> 00:12:12.800]  如果大家想買
[00:12:12.800 --> 00:12:14.520]  下個星期可以訂
[00:12:14.520 --> 00:12:15.680]  Church說
[00:12:15.680 --> 00:12:17.240]  這本書叫做
[00:12:17.240 --> 00:12:19.200]  《是否真有神的存在》
[00:12:19.200 --> 00:12:20.280]  我和大家提過
[00:12:20.280 --> 00:12:21.360]  我說
[00:12:21.360 --> 00:12:24.280]  其中一個很重要的線索
[00:12:24.280 --> 00:12:26.280]  就是我們看看周圍這個世界
[00:12:26.280 --> 00:12:27.560]  那種安排
[00:12:27.560 --> 00:12:28.600]  那種奇妙
[00:12:28.600 --> 00:12:29.840]  到一個地步
[00:12:29.840 --> 00:12:31.240]  你不能否定
[00:12:31.240 --> 00:12:32.880]  一定有一個創造者
[00:12:32.880 --> 00:12:33.880]  雖然你未見過他
[00:12:33.880 --> 00:12:35.680]  但知道他一定在這裡
[00:12:35.680 --> 00:12:37.320]  這個就是信心
[00:12:37.320 --> 00:12:39.080]  但這個信心其實是有把握的
[00:12:39.080 --> 00:12:41.160]  因為我們見到這個世界
[00:12:41.160 --> 00:12:42.840]  我記得我和大家舉過幾個例子
[00:12:42.840 --> 00:12:44.320]  我打算寫的時候
[00:12:44.320 --> 00:12:45.240]  搜集資料
[00:12:45.240 --> 00:12:48.040]  就用幾個例子來表示這個真實
[00:12:48.040 --> 00:12:49.760]  誰知道我一找下去的時候
[00:12:49.760 --> 00:12:51.040]  發覺嚇我一跳
[00:12:51.040 --> 00:12:53.360]  這些例子多到無論
[00:12:53.360 --> 00:12:55.640]  起碼我看到有千多個
[00:12:55.640 --> 00:12:57.240]  如果你跟著這本書裡面
[00:12:57.240 --> 00:12:59.120]  所引用的資料
[00:12:59.120 --> 00:13:00.880]  再去找的時候
[00:13:00.880 --> 00:13:02.200]  起碼三四千
[00:13:02.200 --> 00:13:03.320]  隨便可以找得到
[00:13:03.320 --> 00:13:05.040]  這些例子多到不得了
[00:13:05.040 --> 00:13:05.960]  到一個地步
[00:13:05.960 --> 00:13:07.320]  令到你不能夠說
[00:13:07.320 --> 00:13:11.280]  怎麼可能沒有一個創造者呢?
[00:13:11.280 --> 00:13:12.080]  我曾經記得
[00:13:12.080 --> 00:13:13.400]  如果有些影子妹
[00:13:13.400 --> 00:13:14.320]  聽我講道
[00:13:14.320 --> 00:13:15.240]  或者報道會
[00:13:15.240 --> 00:13:15.800]  我都提過
[00:13:15.800 --> 00:13:17.160]  那些候鳥
[00:13:17.160 --> 00:13:18.800]  候鳥有三種
[00:13:18.800 --> 00:13:20.240]  身體小小的鳥仔
[00:13:20.240 --> 00:13:21.240]  燕子
[00:13:21.240 --> 00:13:24.280]  身體裡面有三種導航系統
[00:13:24.280 --> 00:13:25.240]  是誰放下去
[00:13:25.240 --> 00:13:26.920]  誰幫它設計的呢?
[00:13:26.920 --> 00:13:28.200]  今天我不再講候鳥
[00:13:28.200 --> 00:13:29.880]  一邊講候鳥一邊講我們那些東西
[00:13:29.880 --> 00:13:31.240]  我講另外一樣東西給你聽
[00:13:31.240 --> 00:13:32.360]  因為這本書裡面太多了
[00:13:32.360 --> 00:13:34.640]  我自己舉個另外的例子
[00:13:34.640 --> 00:13:36.640]  一種蜘蛛仔
[00:13:36.640 --> 00:13:38.120]  很不起眼的
[00:13:38.120 --> 00:13:39.920]  它的英文學名叫做
[00:13:39.920 --> 00:13:41.240]  Ballast Spider
[00:13:41.240 --> 00:13:43.200]  BALLAS
[00:13:43.200 --> 00:13:44.440]  Ballast Spider
[00:13:44.440 --> 00:13:47.120]  中文的譯名比較繞口一點
[00:13:47.120 --> 00:13:51.120]  它叫做華彩的紡織女王蜘蛛
[00:13:51.120 --> 00:13:54.520]  我背了很久才背到
[00:13:54.520 --> 00:13:55.440]  如果你不相信
[00:13:55.440 --> 00:13:56.920]  你今晚回去查YouTube
[00:13:56.920 --> 00:13:58.920]  打上去Ballast Spider
[00:13:58.920 --> 00:13:59.920]  有東西看的
[00:13:59.920 --> 00:14:01.640]  那隻蜘蛛有什麼特別呢?
[00:14:01.640 --> 00:14:02.760]  很不起眼的
[00:14:02.760 --> 00:14:04.400]  但是蜘蛛它
[00:14:04.400 --> 00:14:07.000]  捕食它的獵物的時候
[00:14:07.000 --> 00:14:10.960]  你根本不可能沒有一個創造者幫它設計
[00:14:10.960 --> 00:14:12.600]  因為它怎麼會這麼精彩
[00:14:12.600 --> 00:14:13.520]  怎麼精彩呢?
[00:14:13.520 --> 00:14:15.920]  這隻蜘蛛不用織網的
[00:14:15.920 --> 00:14:17.920]  它就這樣停在樹枝上面
[00:14:17.920 --> 00:14:18.600]  不動
[00:14:18.600 --> 00:14:21.600]  它只是吊一條絲下來
[00:14:21.600 --> 00:14:24.440]  那條絲零下十五度都不會停的
[00:14:24.440 --> 00:14:27.320]  有韌度打大風都不會斷的
[00:14:27.320 --> 00:14:31.080]  它吊下來絲的中端有一滴
[00:14:31.080 --> 00:14:35.880]  一個很強而有黏性的液體在那裡
[00:14:35.880 --> 00:14:37.360]  很濃稠的液體吊著那裡
[00:14:37.360 --> 00:14:39.000]  那條絲就吊著那裡
[00:14:39.000 --> 00:14:41.720]  它就等獵物過來
[00:14:41.720 --> 00:14:43.560]  開始獵物就飛了
[00:14:43.560 --> 00:14:44.400]  比如說鵝
[00:14:44.400 --> 00:14:46.280]  通常去捕獵鵝
[00:14:46.280 --> 00:14:48.040]  鵝在那裡飛近的時候
[00:14:48.040 --> 00:14:49.680]  你發覺蜘蛛真的很聰明
[00:14:49.680 --> 00:14:50.680]  我們說聰明
[00:14:50.680 --> 00:14:52.160]  不知道怎麼說聰明
[00:14:52.160 --> 00:14:55.440]  總之它就開始用腳撩著那條絲
[00:14:55.440 --> 00:14:57.240]  就開始甩了
[00:14:57.240 --> 00:15:00.480]  甩到像飛蛾一樣
[00:15:00.480 --> 00:15:01.320]  甩著甩著
[00:15:01.320 --> 00:15:03.640]  那顆珠子就吊著吊著
[00:15:03.640 --> 00:15:06.480]  還有那顆珠子同時就發出一種
[00:15:06.480 --> 00:15:09.800]  飛蛾要交配的香味
[00:15:09.800 --> 00:15:11.520]  那隻飛蛾以為得米了
[00:15:11.520 --> 00:15:12.320]  嘩有東西了
[00:15:12.320 --> 00:15:13.720]  於是它又飛又飛
