
[00:00:00.000 --> 00:00:02.000]  前面有很多位
[00:03:20.000 --> 00:03:21.000]  AI施班
[00:03:21.000 --> 00:03:22.000]  不用練
[00:03:22.000 --> 00:03:24.000]  還一定不會走音
[00:03:24.000 --> 00:03:26.000]  是不是這樣呢?
[00:03:26.000 --> 00:03:28.000]  哥林多教會
[00:03:28.000 --> 00:03:31.000]  出了名很有恩賜能力
[00:03:31.000 --> 00:03:33.000]  不過卻屬乎血氣
[00:03:33.000 --> 00:03:36.000]  他們都出現了問題
[00:03:36.000 --> 00:03:38.000]  保羅都提醒教導他們
[00:03:38.000 --> 00:03:40.000]  要建立一個真正的教會生活
[00:03:40.000 --> 00:03:41.000]  就好像今天
[00:03:41.000 --> 00:03:42.000]  很想和大家一起去學習
[00:03:42.000 --> 00:03:44.000]  或思考真正的團契
[00:03:44.000 --> 00:03:46.000]  有時人和人的相處
[00:03:46.000 --> 00:03:47.000]  彼此相愛
[00:03:47.000 --> 00:03:49.000]  知道耶穌的吩咐
[00:03:49.000 --> 00:03:51.000]  是否這麼容易呢?
[00:03:51.000 --> 00:03:54.000]  正所謂你愛我就應該
[00:03:54.000 --> 00:03:56.000]  我愛你就麻煩
[00:03:56.000 --> 00:03:59.000]  你愛我就應該
[00:03:59.000 --> 00:04:01.000]  我愛你
[00:04:01.000 --> 00:04:03.000]  有時要付代價
[00:04:03.000 --> 00:04:04.000]  不容易
[00:04:04.000 --> 00:04:06.000]  但聖經提醒我們
[00:04:06.000 --> 00:04:08.000]  我們本身都是蒙恩的罪人
[00:04:08.000 --> 00:04:09.000]  我們都不可愛
[00:04:09.000 --> 00:04:11.000]  或有很多欠缺限制
[00:04:11.000 --> 00:04:14.000]  但基督卻用他的犧牲愛
[00:04:14.000 --> 00:04:15.000]  去教導我們
[00:04:15.000 --> 00:04:17.000]  所謂真正團契很簡單
[00:04:17.000 --> 00:04:19.000]  基督為中心
[00:04:19.000 --> 00:04:20.000]  我們奉主的名罪
[00:04:20.000 --> 00:04:24.000]  一起建立生命關係
[00:04:24.000 --> 00:04:26.000]  並做見證
[00:04:26.000 --> 00:04:29.000]  去見證上帝的關係
[00:04:29.000 --> 00:04:32.000]  所以我比較不喜歡或少用
[00:04:32.000 --> 00:04:34.000]  聯誼
[00:04:34.000 --> 00:04:36.000]  因為教會聯誼
[00:04:36.000 --> 00:04:37.000]  聯誼也好
[00:04:37.000 --> 00:04:39.000]  你和人玩玩聊聊天
[00:04:39.000 --> 00:04:41.000]  不過不說到
[00:04:41.000 --> 00:04:44.000]  真正教會生活的
[00:04:44.000 --> 00:04:48.000]  核心好處或價值
[00:04:48.000 --> 00:04:51.000]  因為我們常說相交或團契
[00:04:51.000 --> 00:04:52.000]  Fellowship
[00:04:52.000 --> 00:04:56.000]  它很強調基督在我們中間
[00:04:56.000 --> 00:04:59.000]  以至無論是祈禱、讀經
[00:04:59.000 --> 00:05:03.000]  甚至一群人去玩、吃飯、聊天
[00:05:03.000 --> 00:05:05.000]  如果你很肯定
[00:05:05.000 --> 00:05:08.000]  或求主在我們中間
[00:05:08.000 --> 00:05:10.000]  你那個也是團契
[00:05:10.000 --> 00:05:13.000]  不是說我做祈禱一定比較淑靈
[00:05:13.000 --> 00:05:15.000]  當然重要
[00:05:15.000 --> 00:05:17.000]  我做某些事
[00:05:17.000 --> 00:05:21.000]  我現在崇拜才是信仰
[00:05:21.000 --> 00:05:22.000]  不是
[00:05:22.000 --> 00:05:24.000]  在我們奉主的名
[00:05:24.000 --> 00:05:25.000]  他就是特別
[00:05:25.000 --> 00:05:27.000]  人和人之間
[00:05:27.000 --> 00:05:31.000]  更加豐富於單純的關係
[00:05:31.000 --> 00:05:32.000]  聯誼
[00:05:32.000 --> 00:05:33.000]  因為上帝在我們中間
[00:05:33.000 --> 00:05:34.000]  沒有上帝在中間
[00:05:34.000 --> 00:05:36.000]  不是真正的團契
[00:05:36.000 --> 00:05:39.000]  所以今天的題目
[00:05:39.000 --> 00:05:41.000]  同伴大家不難理解
[00:05:41.000 --> 00:05:44.000]  引述傳道書的經文
[00:05:44.000 --> 00:05:46.000]  上兩個月
[00:05:46.000 --> 00:05:48.000]  特別這段沒有再說
[00:05:48.000 --> 00:05:50.000]  其實很簡單
[00:05:50.000 --> 00:05:52.000]  他說兩個人總比一個人好
[00:05:52.000 --> 00:05:55.000]  他說人需要有朋友、有同伴
[00:05:55.000 --> 00:05:58.000]  二人勞碌同得美好的果效
[00:05:58.000 --> 00:06:01.000]  或者報償
[00:06:01.000 --> 00:06:03.000]  和修版說
[00:06:03.000 --> 00:06:04.000]  如果怎樣呢
[00:06:04.000 --> 00:06:05.000]  一個人跌低
[00:06:05.000 --> 00:06:07.000]  有他的同伴扶起
[00:06:07.000 --> 00:06:08.000]  如果自己一個
[00:06:08.000 --> 00:06:09.000]  就沒有人扶起
[00:06:09.000 --> 00:06:11.000]  就有和了
[00:06:11.000 --> 00:06:12.000]  他再說
[00:06:12.000 --> 00:06:13.000]  二人同睡就都戀和
[00:06:13.000 --> 00:06:14.000]  一人獨睡
[00:06:14.000 --> 00:06:16.000]  怎能戀和呢
[00:06:16.000 --> 00:06:18.000]  有人攻勝孤身一人
[00:06:18.000 --> 00:06:20.000]  如果敵人攻擊
[00:06:20.000 --> 00:06:22.000]  孤身很難抵擋
[00:06:22.000 --> 00:06:24.000]  但有兩個人可以抵擋
[00:06:24.000 --> 00:06:27.000]  三個合成的聖子
[00:06:27.000 --> 00:06:28.000]  更加不易折斷
[00:06:28.000 --> 00:06:30.000]  其實就是說
[00:06:30.000 --> 00:06:32.000]  他在日光下去觀察
[00:06:32.000 --> 00:06:35.000]  有些人就算是很有錢
[00:06:35.000 --> 00:06:36.000]  很有成就
[00:06:36.000 --> 00:06:37.000]  但他無子無兄
[00:06:37.000 --> 00:06:39.000]  沒有什麼友伴
[00:06:39.000 --> 00:06:41.000]  都是不滿足的
[00:06:41.000 --> 00:06:42.000]  換句話說
[00:06:42.000 --> 00:06:43.000]  無論有錢或沒錢
[00:06:43.000 --> 00:06:45.000]  都需要有友伴
[00:06:45.000 --> 00:06:46.000]  所以我們要鼓勵
[00:06:46.000 --> 00:06:47.000]  有教會生活
[00:06:47.000 --> 00:06:49.000]  小組團契合
[00:06:49.000 --> 00:06:52.000]  第九、第十二節
[00:06:52.000 --> 00:06:54.000]  下半節他特別強調
[00:06:54.000 --> 00:06:59.000]  有同伴勝於或比孤身好
[00:06:59.000 --> 00:07:01.000]  兩個人總比一個人好
[00:07:01.000 --> 00:07:03.000]  有敵人你都可以抵擋
[00:07:03.000 --> 00:07:05.000]  自己就很孤單
[00:07:05.000 --> 00:07:08.000]  而同享的益處是什麼呢
[00:07:08.000 --> 00:07:10.000]  一起勞碌也好
[00:07:10.000 --> 00:07:11.000]  跌倒
[00:07:11.000 --> 00:07:12.000]  第十節說
[00:07:12.000 --> 00:07:14.000]  其實在心坑
[00:07:14.000 --> 00:07:16.000]  表示意外
[00:07:16.000 --> 00:07:17.000]  人生有意外的
[00:07:17.000 --> 00:07:18.000]  有難處
[00:07:18.000 --> 00:07:22.000]  寒夜是表示十一節的缺乏
[00:07:22.000 --> 00:07:24.000]  寒冬的夜晚
[00:07:24.000 --> 00:07:25.000]  十二節說到
[00:07:25.000 --> 00:07:27.000]  你會遇到可能有敵人
[00:07:27.000 --> 00:07:28.000]  或者用另一個翻譯
[00:07:28.000 --> 00:07:29.000]  強盜
[00:07:29.000 --> 00:07:31.000]  因為上古那個時代
[00:07:31.000 --> 00:07:33.000]  你出門遠行
[00:07:33.000 --> 00:07:36.000]  就會遇到這些事
[00:07:36.000 --> 00:07:37.000]  意外
[00:07:37.000 --> 00:07:38.000]  有人攻擊你
[00:07:38.000 --> 00:07:40.000]  可能盜賊
[00:07:40.000 --> 00:07:41.000]  或者寒夜怎樣
[00:07:41.000 --> 00:07:43.000]  所以他用一個處境
[00:07:43.000 --> 00:07:45.000]  原來有同伴同行
[00:07:45.000 --> 00:07:48.000]  你是有一個好處
[00:07:48.000 --> 00:07:50.000]  有個照應和彼此幫助
[00:07:50.000 --> 00:07:51.000]  而群體需要
[00:07:51.000 --> 00:07:53.000]  正是有難同當
[00:07:53.000 --> 00:07:55.000]  有福當然希望同享
[00:07:55.000 --> 00:07:57.000]  神讓人有友伴
[00:07:57.000 --> 00:07:58.000]  結聚我們
[00:07:58.000 --> 00:08:01.000]  那個團契是重要的
[00:08:01.000 --> 00:08:04.000]  不是獨狼獨王的關係
[00:08:04.000 --> 00:08:07.000]  同伴大家不難理解
[00:08:07.000 --> 00:08:08.000]  什麼是基本呢
[00:08:08.000 --> 00:08:09.000]  我先說這個伴字
[00:08:09.000 --> 00:08:12.000]  你會發覺這個伴字
[00:08:12.000 --> 00:08:14.000]  通常你會用在什麼地方
[00:08:14.000 --> 00:08:17.000]  差點就半腳石
[00:08:17.000 --> 00:08:20.000]  你見這個畫面
[00:08:20.000 --> 00:08:23.000]  2011年發生什麼事呢
[00:08:23.000 --> 00:08:24.000]  大家知道
[00:08:24.000 --> 00:08:26.000]  1995年開始
[00:08:26.000 --> 00:08:29.000]  在日本的漢字能力檢定協會
[00:08:29.000 --> 00:08:30.000]  什麼組織來的
[00:08:30.000 --> 00:08:31.000]  定了一件事
[00:08:31.000 --> 00:08:33.000]  每年12月就會公佈一個
[00:08:33.000 --> 00:08:37.000]  由民眾推薦的漢字
[00:08:37.000 --> 00:08:38.000]  代表那一年
[00:08:38.000 --> 00:08:40.000]  或者世界發生的事
[00:08:40.000 --> 00:08:43.000]  2011年日本發生什麼事
[00:08:43.000 --> 00:08:45.000]  311地震
[00:08:45.000 --> 00:08:48.000]  很大的事
[00:08:48.000 --> 00:08:50.000]  特別對日本這個地方
[00:08:50.000 --> 00:08:54.000]  當時他們對這個字很深感受
[00:08:54.000 --> 00:08:57.000]  這個字原來在日文漢字
[00:08:57.000 --> 00:09:00.000]  理解為同理心的溫暖
[00:09:00.000 --> 00:09:01.000]  人情
[00:09:01.000 --> 00:09:03.000]  就是伴的意思
[00:09:03.000 --> 00:09:05.000]  所以當時地震後
[00:09:05.000 --> 00:09:07.000]  很多民眾捐錢
[00:09:07.000 --> 00:09:10.000]  去做支援救災
[00:09:10.000 --> 00:09:12.000]  特別地震後
[00:09:12.000 --> 00:09:14.000]  有很多重建等等
[00:09:14.000 --> 00:09:19.000]  各地或日本地方也好
[00:09:19.000 --> 00:09:22.000]  很多人都自願成為義工
[00:09:22.000 --> 00:09:23.000]  甚至很特別的地方
[00:09:23.000 --> 00:09:25.000]  他們可能是沒去過的地方
[00:09:25.000 --> 00:09:27.000]  香港這麼大你也沒去過
[00:09:27.000 --> 00:09:30.000]  香港不是很大
[00:09:30.000 --> 00:09:31.000]  反而是一個國家
[00:09:31.000 --> 00:09:33.000]  有些人看到需要
[00:09:33.000 --> 00:09:35.000]  就用他們的方法
[00:09:35.000 --> 00:09:37.000]  這種動機就是源自
[00:09:37.000 --> 00:09:40.000]  剛才所說的伴的意思
[00:09:40.000 --> 00:09:43.000]  所以當他們經歷了這次地震
[00:09:43.000 --> 00:09:46.000]  更加加強他們對伴的理解
[00:09:46.000 --> 00:09:51.000]  是人生和其他人和時的命運
[00:09:51.000 --> 00:09:52.000]  好像捆綁在一起
[00:09:52.000 --> 00:09:55.000]  你有沒有這些人的關係
[00:09:55.000 --> 00:09:58.000]  有福同享當然好
[00:09:58.000 --> 00:10:02.000]  有難你很樂意能夠同當
[00:10:02.000 --> 00:10:04.000]  甚至不問究竟
[00:10:04.000 --> 00:10:05.000]  很特別的地方
[00:10:05.000 --> 00:10:09.000]  所以在這個字公佈了一年後
[00:10:09.000 --> 00:10:14.000]  更加深化了日本人對災難後
[00:10:14.000 --> 00:10:19.000]  感受到家族朋友之間的伴
[00:10:19.000 --> 00:10:23.000]  這種伴的關係更加深化了
[00:10:23.000 --> 00:10:25.000]  舊有已經很正面
[00:10:25.000 --> 00:10:27.000]  但這種伴的意思
[00:10:27.000 --> 00:10:29.000]  但這個基本是什麼呢
[00:10:29.000 --> 00:10:34.000]  可能你有用過這個字
[00:10:34.000 --> 00:10:35.000]  或沒有用過這個字
[00:10:35.000 --> 00:10:36.000]  如果真的直譯
[00:10:36.000 --> 00:10:38.000]  機就是那些皮
[00:10:38.000 --> 00:10:41.000]  例如皮夾綁著馬
[00:10:41.000 --> 00:10:43.000]  用來操控著牠
[00:10:43.000 --> 00:10:45.000]  綁著牠
[00:10:45.000 --> 00:10:48.000]  意思是有些束縛限制
[00:10:48.000 --> 00:10:51.000]  有關著動物的繩子
[00:10:51.000 --> 00:10:53.000]  伴就是剛才提到的
[00:10:53.000 --> 00:10:54.000]  伴腳蛇
[00:10:54.000 --> 00:10:55.000]  阻礙
[00:10:55.000 --> 00:10:56.000]  這兩個字加起來
[00:10:56.000 --> 00:11:00.000]  似乎未必太正面
[00:11:00.000 --> 00:11:02.000]  就是你卡住 忍住
[00:11:02.000 --> 00:11:05.000]  但不自由妨礙
[00:11:05.000 --> 00:11:09.000]  還是很像一個負面的意思
[00:11:09.000 --> 00:11:12.000]  原來當在現代有一個用語
[00:11:12.000 --> 00:11:14.000]  轉化了一個表達
[00:11:14.000 --> 00:11:19.000]  就是人與人之間難以割捨的友情
[00:11:19.000 --> 00:11:22.000]  或者愛情 或者親情
[00:11:22.000 --> 00:11:23.000]  兄弟姐妹等等
[00:11:23.000 --> 00:11:25.000]  這種難以割捨的關係感情
[00:11:25.000 --> 00:11:27.000]  表示你很強
[00:11:27.000 --> 00:11:29.000]  親情 朋友之間
[00:11:29.000 --> 00:11:31.000]  有時候也有很多
[00:11:31.000 --> 00:11:34.000]  能夠表示人間的愛
[00:11:34.000 --> 00:11:36.000]  或者形容兩個人
[00:11:36.000 --> 00:11:38.000]  基本好心
[00:11:38.000 --> 00:11:40.000]  就是一輩子
[00:11:40.000 --> 00:11:43.000]  大家都是無計可施
[00:11:43.000 --> 00:11:47.000]  能夠願意為對方捨忌犧牲的一種情感
[00:11:47.000 --> 00:11:49.000]  一種情懷
[00:11:49.000 --> 00:11:52.000]  我想家人也是這樣
[00:11:52.000 --> 00:11:54.000]  願意義無反顧
[00:11:54.000 --> 00:11:57.000]  雖然有時候對方有點麻煩的時候
[00:11:57.000 --> 00:12:00.000]  我也會怒氣激氣
[00:12:00.000 --> 00:12:02.000]  或者我有點麻煩
[00:12:02.000 --> 00:12:04.000]  激到家人
[00:12:04.000 --> 00:12:05.000]  也是這樣
[00:12:05.000 --> 00:12:07.000]  不過特點是
[00:12:07.000 --> 00:12:09.000]  一家人囉囉嗦嗦
[00:12:09.000 --> 00:12:11.000]  一直罵你老公
[00:12:11.000 --> 00:12:13.000]  或者罵你老婆
[00:12:13.000 --> 00:12:15.000]  你也是幫他執手尾
[00:12:15.000 --> 00:12:17.000]  一直暗沉你的子女
[00:12:17.000 --> 00:12:19.000]  也是幫他包底
[00:12:19.000 --> 00:12:23.000]  你就算真的有搞什麼麻煩
[00:12:23.000 --> 00:12:26.000]  或者我們的父母也是
[00:12:26.000 --> 00:12:28.000]  他又長氣又沉
[00:12:28.000 --> 00:12:30.000]  最後你也是聽他說
[00:12:30.000 --> 00:12:32.000]  幫他處理他的事情
[00:12:32.000 --> 00:12:34.000]  但是一家人就是
[00:12:34.000 --> 00:12:36.000]  有時候你幫我 有時候我幫你
[00:12:36.000 --> 00:12:37.000]  就是算不清
[00:12:37.000 --> 00:12:39.000]  小故事是這樣的
[00:12:39.000 --> 00:12:41.000]  一家人很窮的
[00:12:41.000 --> 00:12:43.000]  現在香港很少這麼窮的人
[00:12:43.000 --> 00:12:46.000]  或者某些世界地方可能真的不窮
[00:12:46.000 --> 00:12:47.000]  窮成怎樣呢
[00:12:47.000 --> 00:12:49.000]  他有四個碗 一隻碟
[00:12:49.000 --> 00:12:51.000]  剛剛夠開飯
[00:12:51.000 --> 00:12:53.000]  還有四對筷子
[00:12:53.000 --> 00:12:55.000]  好景不常
[00:12:55.000 --> 00:12:57.000]  只剩下一對
[00:12:57.000 --> 00:12:59.000]  怎麼開飯呢
[00:12:59.000 --> 00:13:02.000]  一家人要一起吃
[00:13:02.000 --> 00:13:04.000]  輪流用吧
[00:13:04.000 --> 00:13:07.000]  一家人先支住爸爸
[00:13:07.000 --> 00:13:09.000]  爸爸是吧
[00:13:09.000 --> 00:13:11.000]  先給他用
[00:13:11.000 --> 00:13:12.000]  吃了兩口飯
[00:13:12.000 --> 00:13:14.000]  夾了一件菜之後
[00:13:14.000 --> 00:13:16.000]  老婆說老公
[00:13:16.000 --> 00:13:18.000]  到我用了
[00:13:18.000 --> 00:13:20.000]  給了老婆
[00:13:20.000 --> 00:13:23.000]  夾了煮菜
[00:13:23.000 --> 00:13:25.000]  吃第一口
[00:13:25.000 --> 00:13:27.000]  準備吃第二口
[00:13:27.000 --> 00:13:29.000]  大女兒說媽媽
[00:13:29.000 --> 00:13:31.000]  肚子餓嗎
[00:13:31.000 --> 00:13:32.000]  拿筷子來
[00:13:32.000 --> 00:13:34.000]  問也不問就拿了
[00:13:34.000 --> 00:13:36.000]  手袖抹一抹
[00:13:36.000 --> 00:13:38.000]  抹完
[00:13:38.000 --> 00:13:40.000]  又到她吃了
[00:13:40.000 --> 00:13:42.000]  接著到弟弟
[00:13:42.000 --> 00:13:44.000]  姐姐你沒理由不讓我吧
[00:13:44.000 --> 00:13:46.000]  給我用吧
[00:13:46.000 --> 00:13:49.000]  可能你未必會經歷
[00:13:49.000 --> 00:13:51.000]  有沒有這麼窮
[00:13:51.000 --> 00:13:52.000]  我送給他吧
[00:13:52.000 --> 00:13:53.000]  沒有筷子
[00:13:53.000 --> 00:13:55.000]  送叉子給他吧
[00:13:55.000 --> 00:13:59.000]  欠廁所有沒有試過
[00:13:59.000 --> 00:14:01.000]  家裡有兩個廁所
[00:14:01.000 --> 00:14:04.000]  心裡感謝主
[00:14:04.000 --> 00:14:06.000]  起碼分一分流
[00:14:06.000 --> 00:14:08.000]  爭得沒那麼厲害
[00:14:08.000 --> 00:14:09.000]  也有機會爭
[00:14:09.000 --> 00:14:12.000]  一般家裡可能一個洗手間
[00:14:12.000 --> 00:14:13.000]  爭的
[00:14:13.000 --> 00:14:14.000]  關門
[00:14:14.000 --> 00:14:15.000]  出來吧
[00:14:15.000 --> 00:14:17.000]  我趕著要用
[00:14:17.000 --> 00:14:20.000]  一家人有時是這樣
[00:14:20.000 --> 00:14:23.000]  基本更加超越這種
[00:14:23.000 --> 00:14:25.000]  飲飲食食
[00:14:25.000 --> 00:14:27.000]  爭廁所
[00:14:27.000 --> 00:14:32.000]  彼此相愛不是浪漫開心
[00:14:32.000 --> 00:14:34.000]  是很實在的
[00:14:34.000 --> 00:14:36.000]  有時你計算不來
[00:14:36.000 --> 00:14:39.000]  我和家人也計算不來
[00:14:39.000 --> 00:14:40.000]  你怎麼計算
[00:14:40.000 --> 00:14:43.000]  你父母照顧我BB到長大
[00:14:43.000 --> 00:14:45.000]  十幾二十年的日子
[00:14:45.000 --> 00:14:48.000]  但他們年老病患
[00:14:48.000 --> 00:14:49.000]  我陪他覆診
[00:14:49.000 --> 00:14:52.000]  我和他一起
[00:14:52.000 --> 00:14:54.000]  有時說神的家
[00:14:54.000 --> 00:14:56.000]  也是這樣
[00:14:56.000 --> 00:14:58.000]  我服侍多點
[00:14:58.000 --> 00:15:00.000]  我幫你多點
[00:15:00.000 --> 00:15:03.000]  你開始計算就有問題
[00:15:03.000 --> 00:15:05.000]  因為你計算不來
[00:15:05.000 --> 00:15:06.000]  說得差一點
[00:15:06.000 --> 00:15:07.000]  一天沒掟蓋
[00:15:07.000 --> 00:15:08.000]  不知道你幫我多點
[00:15:08.000 --> 00:15:09.000]  還是我幫你多點
[00:15:09.000 --> 00:15:11.000]  所以從來不應該
[00:15:11.000 --> 00:15:14.000]  也不需要這樣計算
[00:15:14.000 --> 00:15:16.000]  在同伴
[00:15:16.000 --> 00:15:18.000]  說到基本
[00:15:18.000 --> 00:15:21.000]  又是否障礙
[00:15:21.000 --> 00:15:23.000]  你阻礙我
[00:15:23.000 --> 00:15:25.000]  有時也難過
[00:15:25.000 --> 00:15:28.000]  我親身聽過一些故事
[00:15:28.000 --> 00:15:32.000]  子女很想有發展天地
[00:15:32.000 --> 00:15:36.000]  但碰巧家中遇到很大困難
[00:15:36.000 --> 00:15:39.000]  例如經濟困難
[00:15:39.000 --> 00:15:42.000]  本來想多做點事
[00:15:42.000 --> 00:15:45.000]  但經濟需要考量
[00:15:45.000 --> 00:15:50.000]  但這可能是基本展示
[00:15:50.000 --> 00:15:54.000]  可能有不開心的感受
[00:15:54.000 --> 00:15:56.000]  但因為這種關係
[00:15:56.000 --> 00:15:59.000]  願意學習
[00:15:59.000 --> 00:16:01.000]  特別我們聖主的人
[00:16:01.000 --> 00:16:03.000]  有很多問題的時候
[00:16:03.000 --> 00:16:08.000]  我們能否用這種關係
[00:16:08.000 --> 00:16:10.000]  彼此建立
[00:16:10.000 --> 00:16:12.000]  互相不計較
[00:16:12.000 --> 00:16:19.000]  成為一種不能割捨的基本
[00:16:19.000 --> 00:16:21.000]  而不是視之為
[00:16:21.000 --> 00:16:24.000]  阻礙或不好
[00:16:24.000 --> 00:16:29.000]  所以在《馬雅各書》五章十三至十六節
[00:16:29.000 --> 00:16:31.000]  真實的團契
[00:16:31.000 --> 00:16:33.000]  就是要成為基本
[00:16:33.000 --> 00:16:35.000]  因為有時我們會說
[00:16:35.000 --> 00:16:36.000]  不好的事不要說
[00:16:36.000 --> 00:16:38.000]  免得大家成為負累
[00:16:38.000 --> 00:16:40.000]  但《馬雅各書》反過來
[00:16:40.000 --> 00:16:41.000]  這段經文
[00:16:41.000 --> 00:16:42.000]  我們早兩月開始
[00:16:42.000 --> 00:16:44.000]  《末遊祈禱》在《朱牙》裏
[00:16:44.000 --> 00:16:47.000]  就是說你有困難有受苦
[00:16:47.000 --> 00:16:51.000]  我們請教會的群體為你祈禱
