
[00:00:00.000 --> 00:00:02.900]  一年多之前就接受到邀請
[00:01:24.300 --> 00:01:26.600]  是一件很榮幸的事情
[00:01:26.600 --> 00:01:28.200]  但我更加知道
[00:01:28.200 --> 00:01:29.400]  這是對一個傳道者
[00:01:29.400 --> 00:01:31.600]  一個很清楚的試驗
[00:01:31.600 --> 00:01:34.100]  這個試驗就是告訴自己
[00:01:34.100 --> 00:01:35.800]  不要以為
[00:01:35.800 --> 00:01:38.500]  被邀請是一件偉大的事情
[00:01:38.500 --> 00:01:39.600]  最重要的是
[00:01:39.600 --> 00:01:42.000]  你能夠按你所講的
[00:01:42.000 --> 00:01:44.400]  行出來
[00:01:44.400 --> 00:01:45.500]  這個是今天
[00:01:45.500 --> 00:01:47.300]  我們做傳道者的一個最大
[00:01:47.300 --> 00:01:48.900]  最大的挑戰
[00:01:48.900 --> 00:01:50.200]  同樣我清楚地知道
[00:01:50.200 --> 00:01:51.500]  在我們中間頂尖會
[00:01:51.500 --> 00:01:53.200]  有些頂尖可能會打算
[00:01:53.200 --> 00:01:54.800]  九天都離世
[00:01:54.800 --> 00:01:56.200]  你會不斷去聽道
[00:01:56.200 --> 00:01:57.500]  領受訊息
[00:01:57.500 --> 00:01:58.800]  但我告訴你
[00:01:58.800 --> 00:02:02.200]  如果你聽道成為了專家
[00:02:02.200 --> 00:02:05.300]  但你不能夠行出你所聽的
[00:02:05.300 --> 00:02:09.400]  你仍然得不著任何益處
[00:02:09.400 --> 00:02:10.600]  頂尖的說話
[00:02:10.600 --> 00:02:12.800]  是要引導我們發展出來
[00:02:12.800 --> 00:02:14.300]  改變我們的生活
[00:02:14.300 --> 00:02:15.400]  以至能夠活出
[00:02:15.400 --> 00:02:18.100]  不同的生活模式
[00:02:18.100 --> 00:02:19.800]  因此當你來聽的時候
[00:02:19.800 --> 00:02:21.800]  求信給你一個決心
[00:02:21.800 --> 00:02:25.000]  要將所聽的行出來
[00:02:25.000 --> 00:02:27.700]  以至你能夠真正得到益處
[00:02:27.700 --> 00:02:29.500]  不會像丁先生所講
[00:02:29.500 --> 00:02:31.000]  算不得什麼
[00:02:31.000 --> 00:02:32.100]  得不著什麼
[00:02:32.100 --> 00:02:35.000]  這種很可憐的狀況
[00:02:35.000 --> 00:02:36.500]  我自己有個期望
[00:02:36.500 --> 00:02:37.300]  這個期望就是
[00:02:37.300 --> 00:02:38.600]  當我們大家一齊來到
[00:02:38.600 --> 00:02:40.400]  這個培練會的時候
[00:02:40.400 --> 00:02:41.800]  我們期望的
[00:02:41.800 --> 00:02:45.700]  不單單是去聽一些資訊
[00:02:45.700 --> 00:02:47.700]  我都不期望自己傳達一些
[00:02:47.700 --> 00:02:48.800]  單單是知識
[00:02:48.800 --> 00:02:50.700]  一些的資訊
[00:02:50.700 --> 00:02:51.900]  我期望的
[00:02:51.900 --> 00:02:54.500]  我相信都是主耶穌對我們的期望
[00:02:54.500 --> 00:02:58.100]  就是能夠可以有生命的改變
[00:02:58.100 --> 00:03:00.200]  The change of life
[00:03:00.200 --> 00:03:02.100]  這個是最重要的目標
[00:03:02.100 --> 00:03:03.300]  當你領受真正的時候
[00:03:03.300 --> 00:03:04.100]  常常思想
[00:03:04.100 --> 00:03:07.900]  我怎樣可以將所聽的謹慎
[00:03:07.900 --> 00:03:09.400]  行在我生活當中
[00:03:09.400 --> 00:03:12.600]  以至我生命可以改變
[00:03:12.600 --> 00:03:14.500]  所以弟兄姊妹
[00:03:14.500 --> 00:03:17.300]  我感謝神你們能夠參加培練會
[00:03:17.300 --> 00:03:19.500]  但如果你未曾準備好
[00:03:19.500 --> 00:03:22.100]  去改變你的生命
[00:03:22.100 --> 00:03:25.100]  就算你聽完九天二十七堂
[00:03:25.100 --> 00:03:28.700]  可能都是只不過是增加一些知識而已
[00:03:28.700 --> 00:03:29.600]  所以我的期望
[00:03:29.600 --> 00:03:30.400]  我的禱告就是
[00:03:30.400 --> 00:03:31.600]  能幫助我們
[00:03:31.600 --> 00:03:33.700]  能夠在聽到過程當中
[00:03:33.700 --> 00:03:36.100]  生命改變
[00:03:36.100 --> 00:03:39.100]  這個是我們的目標
[00:03:39.100 --> 00:03:40.700]  今天我們開始第一堂
[00:03:40.700 --> 00:03:43.000]  我們會講到登山寶墳
[00:03:43.000 --> 00:03:43.800]  我們會嘗試
[00:03:43.800 --> 00:03:46.200]  今天嘗試從一個概論的角度
[00:03:46.200 --> 00:03:49.100]  去看回這三章的聖經
[00:03:49.100 --> 00:03:50.200]  我第一個標題就是
[00:03:50.200 --> 00:03:53.800]  「跟從耶穌到底是什麼意思?」
[00:03:53.800 --> 00:03:55.500]  「跟從耶穌是否單單是
[00:03:55.500 --> 00:03:57.300]  回教會崇拜?」
[00:03:57.300 --> 00:03:59.700]  「是否目標接受洗禮
[00:03:59.700 --> 00:04:02.500]  然後就安寢無憂?」
[00:04:02.500 --> 00:04:05.700]  「跟從耶穌到底是什麼意思?」
[00:04:05.700 --> 00:04:07.400]  我會嘗試從三個角度
[00:04:07.400 --> 00:04:09.200]  來思想
[00:04:09.200 --> 00:04:10.900]  一步步來看回
[00:04:10.900 --> 00:04:13.000]  聖經裏給我們的基本概念
[00:04:13.000 --> 00:04:14.900]  然後明天我們就正式開始
[00:04:14.900 --> 00:04:17.200]  從五章的第一節
[00:04:17.200 --> 00:04:19.900]  第三節來開始
[00:04:19.900 --> 00:04:22.200]  第一方面我們思想的就是
[00:04:22.200 --> 00:04:24.000]  在登山寶墳裏面常常提及
[00:04:24.000 --> 00:04:26.000]  天國的耳聞
[00:04:26.000 --> 00:04:28.600]  天國的福音
[00:04:28.600 --> 00:04:30.700]  我們會思想一下這一方面
[00:04:30.700 --> 00:04:31.600]  當然我們在香港
[00:04:31.600 --> 00:04:32.900]  弟兄姊妹就很明白
[00:04:32.900 --> 00:04:35.600]  九七這個課題是很熱門
[00:04:35.600 --> 00:04:37.800]  經常討論經常傾
[00:04:37.800 --> 00:04:39.100]  因此這幾年大家都知道
[00:04:39.100 --> 00:04:40.700]  我們的朋友
[00:04:40.700 --> 00:04:42.200]  久不久你聽見
[00:04:42.200 --> 00:04:45.200]  你的親人同事告訴你
[00:04:45.200 --> 00:04:49.800]  「下個月我去加拿大了」
[00:04:49.800 --> 00:04:52.200]  四月份、五月份、十月份
[00:04:52.200 --> 00:04:54.900]  我去澳洲了
[00:04:54.900 --> 00:04:56.100]  很多人在這段時間
[00:04:56.100 --> 00:04:58.200]  突然間想起一件事
[00:04:58.200 --> 00:05:00.200]  如果有一個護照
[00:05:00.200 --> 00:05:02.500]  能夠讓我能夠在一個國家
[00:05:02.500 --> 00:05:05.600]  一個很安全、很舒適的地方
[00:05:05.600 --> 00:05:07.400]  來安居
[00:05:07.400 --> 00:05:10.300]  是一件很寶貴的事情
[00:05:10.300 --> 00:05:12.200]  然後突然間香港人明白
[00:05:12.200 --> 00:05:14.900]  國家是很重要的
[00:05:14.900 --> 00:05:17.700]  而且有一個能夠令自己安心
[00:05:17.700 --> 00:05:21.500]  生活的國家是很重要
[00:05:21.500 --> 00:05:22.800]  但是大家都明白
[00:05:22.800 --> 00:05:24.200]  國家有很多限制
[00:05:24.200 --> 00:05:26.000]  很多的不足
[00:05:26.000 --> 00:05:29.100]  最後我們更加需要思想一個問題就是
[00:05:29.100 --> 00:05:33.100]  我們需要得著一個永恆的角度
[00:05:33.100 --> 00:05:34.000]  我們所尋求的
[00:05:34.000 --> 00:05:38.100]  不單是地上一些短暫的安全感
[00:05:38.100 --> 00:05:40.600]  我們所尋求的是一個永恆的角度
[00:05:40.600 --> 00:05:43.600]  讓我們永遠的安心
[00:05:43.600 --> 00:05:45.300]  永遠的平安
[00:05:45.300 --> 00:05:49.200]  永遠的一種真正的福氣
[00:05:49.200 --> 00:05:51.500]  因此當我們講到天國的時候
[00:05:51.500 --> 00:05:52.800]  首先我們知道
[00:05:52.800 --> 00:05:58.000]  天國是我們最重要常常思想的課題
[00:05:58.000 --> 00:06:00.500]  其實當大家看回《四號音書》的時候
[00:06:00.500 --> 00:06:03.200]  當主耶穌在世上的時候
[00:06:03.200 --> 00:06:07.000]  天國也是祂最重要的一個訊息
[00:06:07.000 --> 00:06:09.600]  是祂經常在祂口中提及的
[00:06:09.600 --> 00:06:11.600]  一個主要的訊息
[00:06:11.600 --> 00:06:13.700]  這個就讓我聽大家看一些經文
[00:06:13.700 --> 00:06:20.800]  我們一起翻譯著《馬太福音》第四章第十七節
[00:06:20.800 --> 00:06:24.800]  《馬太福音》第四章第十七節
[00:06:24.800 --> 00:06:25.800]  大家熟悉英文
[00:06:25.800 --> 00:06:27.000]  聖經說
[00:06:27.000 --> 00:06:29.900]  從那時候耶穌就傳起道來說
[00:06:29.900 --> 00:06:33.300]  天國近要你們應當悔改
[00:06:33.300 --> 00:06:35.400]  耶穌開始出來工作的時候就說
[00:06:35.400 --> 00:06:37.000]  天國近要
[00:06:37.000 --> 00:06:40.000]  成為祂最主要的一個訊息
[00:06:40.000 --> 00:06:41.000]  天國近要
[00:06:41.000 --> 00:06:43.200]  你們應當悔改
[00:06:43.200 --> 00:06:47.400]  大家再看下第十三節
[00:06:47.400 --> 00:06:50.900]  這裡總結了耶穌的工作的三方面
[00:06:50.900 --> 00:06:52.400]  耶穌走遍加利利
[00:06:52.400 --> 00:06:54.400]  在各會堂裡教訓人
[00:06:54.400 --> 00:06:55.900]  傳天國的福音
[00:06:55.900 --> 00:06:58.200]  醫治各樣的病症
[00:06:58.200 --> 00:07:01.400]  很清楚耶穌祂的使命
[00:07:01.400 --> 00:07:03.700]  傳天國的福音
[00:07:03.700 --> 00:07:07.700]  為大家再轉去另一處在後面的路加福音
[00:07:07.700 --> 00:07:10.200]  第四章
[00:07:10.200 --> 00:07:14.200]  路加福音第四章第四十二節
[00:07:14.200 --> 00:07:15.600]  四十二節當時提到
[00:07:15.600 --> 00:07:18.600]  耶穌和一班門徒所說的話
[00:07:18.600 --> 00:07:19.500]  天亮的時候
[00:07:19.500 --> 00:07:22.400]  耶穌出來走到曠野地方去
[00:07:22.400 --> 00:07:23.700]  眾人去找祂
[00:07:23.700 --> 00:07:25.200]  到了祂那裡
[00:07:25.200 --> 00:07:26.700]  要留住祂
[00:07:26.700 --> 00:07:28.800]  不要祂離開他們
[00:07:28.800 --> 00:07:30.500]  但耶穌對他們說
[00:07:30.500 --> 00:07:34.400]  我也必須再變成全神國的福音
[00:07:34.400 --> 00:07:38.200]  跟我奉差完事為止
[00:07:38.200 --> 00:07:39.700]  耶穌清楚地知道
[00:07:39.700 --> 00:07:41.500]  祂奉差已經來到世界上
[00:07:41.500 --> 00:07:44.300]  是要傳天國的福音
[00:07:44.300 --> 00:07:47.100]  因此聖經方出面多次提及
[00:07:47.100 --> 00:07:48.400]  主耶穌的職份
[00:07:48.400 --> 00:07:50.300]  祂的主要使命
[00:07:50.300 --> 00:07:52.000]  是天國的福音
[00:07:52.000 --> 00:07:54.500]  天國的訊息
[00:07:54.500 --> 00:07:55.800]  或者我們跟著問一個問題
[00:07:55.800 --> 00:07:57.500]  就是究竟天國的訊息
[00:07:57.500 --> 00:07:59.500]  包括些什麼呢?
[00:07:59.500 --> 00:08:02.300]  有些什麼內容呢?
[00:08:02.300 --> 00:08:03.500]  很多人說
[00:08:03.500 --> 00:08:07.300]  天國的福音就是悔改和赦罪之道
[00:08:07.300 --> 00:08:08.500]  當然天國的福音
[00:08:08.500 --> 00:08:11.600]  包括了悔改和赦罪的道理
[00:08:11.600 --> 00:08:14.700]  但是否就等於這麼多呢?
[00:08:14.700 --> 00:08:16.400]  是否我們所說的天國的福音
[00:08:16.400 --> 00:08:20.100]  就等於一個赦罪的道理而已呢?
[00:08:20.100 --> 00:08:21.100]  因此我們就說
[00:08:21.100 --> 00:08:22.800]  我們傳福音的時候
[00:08:22.800 --> 00:08:25.600]  將一套赦罪的教義
[00:08:25.600 --> 00:08:27.400]  解釋給人知道
[00:08:27.400 --> 00:08:28.400]  解釋完之後
[00:08:28.400 --> 00:08:29.200]  我們就告訴他
[00:08:29.200 --> 00:08:30.000]  你放心
[00:08:30.000 --> 00:08:33.400]  等待著天堂的福落
[00:08:33.400 --> 00:08:35.200]  因此有些人就以為
[00:08:35.200 --> 00:08:36.300]  天國的福音
[00:08:36.300 --> 00:08:39.100]  福音就等於是赦罪之道
[00:08:39.100 --> 00:08:41.400]  和天國的恩典
[00:08:41.400 --> 00:08:42.800]  而中間呢
[00:08:42.800 --> 00:08:44.400]  由蒙赦罪
[00:08:44.400 --> 00:08:47.600]  到得到永恆的天國
[00:08:47.600 --> 00:08:49.000]  天堂的福落
[00:08:49.000 --> 00:08:53.100]  中間是空白一片
[00:08:53.100 --> 00:08:54.200]  是否天國的福音
[00:08:54.200 --> 00:08:56.000]  就單單是一頭一尾
[00:08:56.000 --> 00:08:58.800]  而中間是沒有任何的訊息呢?
[00:08:58.800 --> 00:09:01.600]  這正是我們需要思想的問題
[00:09:01.600 --> 00:09:02.300]  很明顯
[00:09:02.300 --> 00:09:05.100]  聖經說要跟隨耶穌
[00:09:05.100 --> 00:09:07.900]  是多過剛才所說的
[00:09:07.900 --> 00:09:08.600]  跟隨耶穌
[00:09:08.600 --> 00:09:10.700]  聖經說不單止要悔改
[00:09:10.700 --> 00:09:12.900]  其實聖經當說到悔改的時候
[00:09:12.900 --> 00:09:14.500]  很清楚地說
[00:09:14.500 --> 00:09:18.700]  悔改是一個完全的革新
[00:09:18.700 --> 00:09:20.900]  一個徹底的改變
[00:09:20.900 --> 00:09:24.500]  將你整個人完全扭轉過來
[00:09:24.500 --> 00:09:27.700]  不單止悔而且改
[00:09:27.700 --> 00:09:28.300]  很清楚
[00:09:28.300 --> 00:09:32.400]  整個生命是朝向一個新的方向
[00:09:32.400 --> 00:09:34.800]  因此信耶穌是什麼意思呢?
[00:09:34.800 --> 00:09:37.100]  信耶穌就是彭月神的恩典
[00:09:37.100 --> 00:09:39.700]  將自己的生活
[00:09:39.700 --> 00:09:44.700]  一步一步帶進去天國的裡面
[00:09:44.700 --> 00:09:46.200]  彭月神的恩典
[00:09:46.200 --> 00:09:51.400]  領受了天國那個子民的遺憤
[00:09:51.400 --> 00:09:52.600]  這個是一信耶穌的時候
[00:09:52.600 --> 00:09:54.100]  聖經賜給我們
[00:09:54.100 --> 00:09:56.500]  正如彌哥底母
[00:09:56.500 --> 00:09:57.700]  當耶穌告訴他知道
[00:09:57.700 --> 00:10:00.600]  你要重生就要見到神的國
[00:10:00.600 --> 00:10:02.700]  我們信耶穌的時候重生了
[00:10:02.700 --> 00:10:04.600]  因此我們已經見到
[00:10:04.600 --> 00:10:07.000]  進入到神的國裡面
[00:10:07.000 --> 00:10:09.500]  這個遺憤已經得到了
[00:10:09.500 --> 00:10:11.100]  但是得到遺憤之後
[00:10:11.100 --> 00:10:12.800]  我們仍然追求
[00:10:12.800 --> 00:10:13.700]  就是我所說
[00:10:13.700 --> 00:10:14.500]  彭月神的恩典
[00:10:14.500 --> 00:10:16.400]  將自己的生活
[00:10:16.400 --> 00:10:19.600]  一步一步帶進天國裡面
[00:10:19.600 --> 00:10:21.900]  以便能夠讓天國的實質
[00:10:21.900 --> 00:10:27.100]  能夠實現在你的生活裡面
[00:10:27.100 --> 00:10:28.500]  一個大學生
[00:10:28.500 --> 00:10:30.500]  很開心收到消息
[00:10:30.500 --> 00:10:32.300]  說香港大學
[00:10:32.300 --> 00:10:36.200]  就接納了他做學生
[00:10:36.200 --> 00:10:38.900]  得到接納
[00:10:38.900 --> 00:10:39.400]  很開心
[00:10:39.400 --> 00:10:42.700]  他說從此之後我是大學生
[00:10:42.700 --> 00:10:45.000]  然後他翹起腳來
[00:10:45.000 --> 00:10:47.000]  按按腳
[00:10:47.000 --> 00:10:52.400]  他說我等到拿到畢業的學位
[00:10:52.400 --> 00:10:55.600]  是不是可以這樣呢
[00:10:55.600 --> 00:10:57.000]  不可以
[00:10:57.000 --> 00:10:59.600]  當他拿到這個身份之後
[00:10:59.600 --> 00:11:01.600]  他需要努力讀書
[00:11:01.600 --> 00:11:03.000]  他需要寫論文
[00:11:03.000 --> 00:11:05.800]  他需要自己思想練習
[00:11:05.800 --> 00:11:08.200]  以至慢慢吸收過用的知識學問
[00:11:08.200 --> 00:11:12.400]  以至他真正配得稱為一個大學生
[00:11:12.400 --> 00:11:13.600]  當他畢業的時候
[00:11:13.600 --> 00:11:17.000]  他真的帶著大學生的實質來畢業
[00:11:17.000 --> 00:11:21.200]  不是單單帶著一個入學資格
[00:11:21.200 --> 00:11:23.200]  頂尖的你明白我所說的
[00:11:23.200 --> 00:11:24.600]  當你信耶穌的時候
[00:11:24.600 --> 00:11:26.200]  不要滿足於你現在
[00:11:26.200 --> 00:11:28.600]  我信耶穌了
[00:11:28.600 --> 00:11:30.800]  很多人以為他信耶穌
[00:11:30.800 --> 00:11:33.000]  就是他不斷爭取
[00:11:33.000 --> 00:11:36.600]  得到一張受洗證明書
[00:11:36.600 --> 00:11:38.400]  有個年長者告訴我
[00:11:38.400 --> 00:11:40.000]  說施牧師我將來上天堂
[00:11:40.000 --> 00:11:43.200]  怎樣帶著一張受洗證明書過去
[00:11:43.200 --> 00:11:44.800]  去到天堂的時候會不會
[00:11:44.800 --> 00:11:47.000]  我們說笑而已
[00:11:47.000 --> 00:11:48.800]  有個天使在門口問
[00:11:48.800 --> 00:11:51.000]  證件呢
[00:11:51.000 --> 00:11:52.000]  哦 證件啊
[00:11:52.000 --> 00:11:54.400]  有有有 我在中間教會
[00:11:54.400 --> 00:11:56.200]  幾年幾月幾日受洗的
[00:11:56.200 --> 00:11:57.400]  這個是我的證明書
[00:11:57.400 --> 00:11:58.800]  是我護照
[00:11:58.800 --> 00:12:01.400]  天堂的護照
[00:12:01.400 --> 00:12:03.400]  是不是呢
[00:12:03.400 --> 00:12:06.400]  大家知道不是
[00:12:06.400 --> 00:12:08.400]  你的生命如何
[00:12:08.400 --> 00:12:10.800]  你是否真是一個天國的子民
[00:12:10.800 --> 00:12:13.000]  有了你的遺憤
[00:12:13.000 --> 00:12:15.200]  也有你的實質
[00:12:15.200 --> 00:12:16.200]  大家不要誤會我
[00:12:16.200 --> 00:12:17.400]  我並不是說
[00:12:17.400 --> 00:12:19.400]  沒有了那個實質
[00:12:19.400 --> 00:12:21.600]  就未必進到天國
[00:12:21.600 --> 00:12:23.000]  我沒有這樣說
[00:12:23.000 --> 00:12:24.200]  我只是說
[00:12:24.200 --> 00:12:26.000]  一個真正屬神的人
[00:12:26.000 --> 00:12:28.200]  當他領受那個遺憤之後
[00:12:28.200 --> 00:12:30.800]  是內心自然有一個渴慕傾向
[00:12:30.800 --> 00:12:33.600]  神是讓我真正成為你的子民
[00:12:33.600 --> 00:12:34.800]  讓我生活方式
[00:12:34.800 --> 00:12:39.400]  是真正配稱為你的兒女
[00:12:39.400 --> 00:12:41.800]  因此當耶穌傳天國的福音的時候
[00:12:41.800 --> 00:12:43.200]  祂不單是講福音
[00:12:43.200 --> 00:12:46.000]  祂不斷去教訓人
[00:12:46.000 --> 00:12:46.800]  去教訓人
[00:12:46.800 --> 00:12:49.400]  如何去做一個天國的子民
[00:12:49.400 --> 00:12:51.000]  怎樣來活出一個天國子民
[00:12:51.000 --> 00:12:54.000]  應該有的生活的行為
[00:12:54.000 --> 00:12:56.800]  因此祂教訓人許多的道理
[00:12:56.800 --> 00:12:59.400]  許多的道理
[00:12:59.400 --> 00:13:01.800]  我剛剛在教會講過一件事情
[00:13:01.800 --> 00:13:03.600]  就是關於大使命
[00:13:03.600 --> 00:13:07.800]  大家知道大使命有多少部分
[00:13:07.800 --> 00:13:10.000]  大家知道有兩部分
[00:13:10.000 --> 00:13:11.400]  第一
[00:13:11.400 --> 00:13:13.000]  你們往普天下去
[00:13:13.000 --> 00:13:15.200]  傳福音給萬民聽
[00:13:15.200 --> 00:13:16.600]  奉父子聖靈的名
[00:13:16.600 --> 00:13:17.400]  為他們施洗
[00:13:17.400 --> 00:13:18.800]  大家知道了
[00:13:18.800 --> 00:13:21.800]  這個就是大使命的第一部分
[00:13:21.800 --> 00:13:23.800]  第二部分呢
[00:13:23.800 --> 00:13:26.000]  大家不好意思說
[00:13:26.000 --> 00:13:28.000]  凡我所吩咐你們的
[00:13:28.000 --> 00:13:31.600]  都教訓他們遵守
[00:13:31.600 --> 00:13:32.800]  這一部分
[00:13:32.800 --> 00:13:36.800]  有人稱為一個最大的違缺
[00:13:36.800 --> 00:13:39.600]  大使命英文就是Great Commission
[00:13:39.600 --> 00:13:40.400]  第二部分呢
[00:13:40.400 --> 00:13:43.600]  有人稱為Great Omission
[00:13:43.600 --> 00:13:45.000]  是最大的違缺
[00:13:45.000 --> 00:13:46.200]  最大的疏忽
[00:13:46.200 --> 00:13:47.200]  上上傳福音之後
[00:13:47.200 --> 00:13:47.800]  我們就說
[00:13:47.800 --> 00:13:48.600]  搞定了
[00:13:48.600 --> 00:13:49.400]  得了他選擇耶穌
[00:13:49.400 --> 00:13:50.200]  決定了
[00:13:50.200 --> 00:13:52.200]  舉手了
[00:13:52.200 --> 00:13:53.400]  因此就忘記
[00:13:53.400 --> 00:13:54.200]  繼續努力
[00:13:54.200 --> 00:13:56.600]  將耶穌基督的道理
[00:13:56.600 --> 00:14:00.400]  教訓他們遵守
[00:14:00.400 --> 00:14:01.800]  當教會幾時
[00:14:01.800 --> 00:14:05.200]  過分強調那個決議
[00:14:05.200 --> 00:14:07.600]  或者單單重視決議
[00:14:07.600 --> 00:14:09.200]  就產生之後頭
[00:14:09.200 --> 00:14:13.000]  之後尾的天國的指紋
[00:14:13.000 --> 00:14:16.000]  你和我都要上上問自己的問題
[00:14:16.000 --> 00:14:19.400]  我是不是一個天國的指紋
[00:14:19.400 --> 00:14:20.400]  是幾在乎於
[00:14:20.400 --> 00:14:22.600]  你是否能夠真正在人生裏面
[00:14:22.600 --> 00:14:24.800]  上上去遵守
[00:14:24.800 --> 00:14:26.000]  耶穌基督所給你的
[00:14:26.000 --> 00:14:28.800]  吩咐來生活
[00:14:28.800 --> 00:14:30.800]  我自己
[00:14:30.800 --> 00:14:31.800]  有時見到一些弟兄姊妹
[00:14:31.800 --> 00:14:32.400]  講給我聽
[00:14:32.400 --> 00:14:34.800]  他們所面對的一些掙扎
[00:14:34.800 --> 00:14:36.200]  我真的很明白
[00:14:36.200 --> 00:14:37.200]  體會這件事情
[00:14:37.200 --> 00:14:38.800]  一個姐妹告訴我
[00:14:38.800 --> 00:14:40.600]  她說回到公司的時候
[00:14:40.600 --> 00:14:44.000]  很怕同事提起她的老闆
[00:14:44.000 --> 00:14:45.800]  我說為甚麼
[00:14:45.800 --> 00:14:48.200]  因為老闆是嬌長
[00:14:48.200 --> 00:14:50.000]  我還不明白
[00:14:50.000 --> 00:14:51.400]  為甚麼嬌長
[00:14:51.400 --> 00:14:53.000]  就更加難
[00:14:53.000 --> 00:14:56.200]  更加怕人家提起她
[00:14:56.200 --> 00:14:56.800]  她就說
[00:14:56.800 --> 00:14:58.800]  因為我的老闆
[00:14:58.800 --> 00:15:01.600]  品格很差
[00:15:01.600 --> 00:15:02.800]  所以同事一提起她的時候
[00:15:02.800 --> 00:15:05.200]  我就會眉飛色舞
[00:15:05.200 --> 00:15:07.800]  就會不停地罵她
[00:15:07.800 --> 00:15:11.200]  說她很多很多做得不對的事情
[00:15:11.200 --> 00:15:12.400]  但同事他們知道
[00:15:12.400 --> 00:15:14.400]  她稱自己為嬌長
[00:15:14.400 --> 00:15:17.200]  但生活行為是完全兩樣
[00:15:17.200 --> 00:15:19.200]  因此我姐妹一聽別人說她的時候
[00:15:19.200 --> 00:15:20.400]  她都很尷尬
[00:15:20.400 --> 00:15:24.800]  因為自己都是嬌長
[00:15:24.800 --> 00:15:28.600]  有一些在商界裏面工作的嬌長
[00:15:28.600 --> 00:15:30.600]  他們經常翻崇拜
[00:15:30.600 --> 00:15:31.600]  我不是說全部人
[00:15:31.600 --> 00:15:33.400]  有一些而已
[00:15:33.400 --> 00:15:35.200]  但是他們的工廠
[00:15:35.200 --> 00:15:36.800]  或者他們所做的工作
[00:15:36.800 --> 00:15:38.200]  有很多問題
[00:15:38.200 --> 00:15:40.600]  甚至有些在國內開一些工廠
[00:15:40.600 --> 00:15:43.800]  沒有足夠的安全設施
[00:15:43.800 --> 00:15:44.800]  大家知道
[00:15:44.800 --> 00:15:47.000]  最近很多新聞提到
[00:15:47.000 --> 00:15:49.200]  有甚麼特別的意外出現的時候
[00:15:49.200 --> 00:15:50.400]  有火災
[00:15:50.400 --> 00:15:52.400]  因為沒有足夠的安全
[00:15:52.400 --> 00:15:54.400]  走火的措施
[00:15:54.400 --> 00:15:56.000]  很多的工人
[00:15:56.000 --> 00:15:57.400]  燒傷
[00:15:57.400 --> 00:16:00.400]  燒死
[00:16:00.400 --> 00:16:02.800]  這些人在生命裏面
[00:16:02.800 --> 00:16:04.600]  稱自己為嬌長
[00:16:04.600 --> 00:16:06.000]  我們不敢去指責
[00:16:06.000 --> 00:16:08.000]  我們自己都有這樣的情況
[00:16:08.000 --> 00:16:09.200]  但我們自己問一個問題
[00:16:09.200 --> 00:16:12.400]  尖閣的子民應該是怎樣的呢?
[00:16:12.400 --> 00:16:13.400]  尖閣的子民
[00:16:13.400 --> 00:16:16.800]  是不是只會口裏面說服
[00:16:16.800 --> 00:16:17.800]  福音
