
[00:00:00.000 --> 00:00:08.000]  大家再見,分開聖經,哥林多後書第十三章,亦是最後一章的經文
[00:08:15.000 --> 00:08:26.000]  因此她就決心留下這個地方,繼續向這班土族傳福音,在當中去愛他們,去祝福他們
[00:08:27.000 --> 00:08:31.000]  那些弟兄姊妹,離開剛強一點,還是留下剛強一點?
[00:08:31.000 --> 00:08:42.000]  一個人當面對不同的衝擊的時候,內心仍然是剛強堅定去愛,不要以牙還牙去害對方
[00:08:42.000 --> 00:08:47.000]  那種內心的剛強,是帶著屬靈的能力
[00:08:47.000 --> 00:08:53.000]  因此聖經就說「他因軟弱被釘十字架」
[00:08:54.000 --> 00:08:57.000]  在耶穌的內心裡,祂清楚知道祂的生命不在人的手中
[00:08:57.000 --> 00:09:07.000]  正如宣教士,他們清楚相信自己的生和死不在人的手中,而是在神的手中
[00:09:07.000 --> 00:09:13.000]  因此放開膽量,面對著各種危險,以致內心可以剛強
[00:09:14.000 --> 00:09:24.000]  剛強是因為內心不懼怕死亡,不懼怕受傷害,以致能夠面對這一切
[00:09:24.000 --> 00:09:29.000]  而聖經也在第四節,大家留心剛才所讀的下半句說
[00:09:29.000 --> 00:09:33.000]  「我們也是這樣同他軟弱」
[00:09:33.000 --> 00:09:39.000]  一個聽從神命令的人,內心也願意這樣軟弱
[00:09:40.000 --> 00:09:44.000]  願意靠著神的能力,雖然面對著很多衝擊
[00:09:44.000 --> 00:09:52.000]  但也相信神的能力要幫助他,能夠與一同同活
[00:09:52.000 --> 00:09:56.000]  帶著這種生命的能力去服侍別人
[00:09:56.000 --> 00:10:02.000]  在我過去的侍奉歷程裡,見過不少弟兄姊妹和目者
[00:10:02.000 --> 00:10:07.000]  聽到他們所講述的經歷時,有時我就想
[00:10:08.000 --> 00:10:11.000]  如果這些艱難是我,我會怎麼辦呢?
[00:10:11.000 --> 00:10:16.000]  但更深刻感受到這些生命的一個很特別的特徵
[00:10:16.000 --> 00:10:23.000]  就是他們好像不倒翁,遇到衝擊時跌倒,但很快又起來
[00:10:23.000 --> 00:10:28.000]  他們雖然軟弱,但那種生命的能力在他們的生命裡
[00:10:28.000 --> 00:10:31.000]  很清楚地爆發出來,顯露出來
[00:10:32.000 --> 00:10:36.000]  因此已經說到,靠著主仍然活著,仍然可以去服侍
[00:10:36.000 --> 00:10:39.000]  這些生命產生出一種權柄
[00:10:39.000 --> 00:10:46.000]  我們再看看第二方面,哪些是神要我們侍奉神的人來遵從呢?
[00:10:46.000 --> 00:10:50.000]  大家看看下面第八節,我們先看第八節
[00:10:50.000 --> 00:10:53.000]  一節很重要的經文,我希望大家可以唸了它
[00:10:53.000 --> 00:10:55.000]  第八節我們一起讀
[00:10:55.000 --> 00:11:01.000]  我們凡事不能抵擋真理,只能輔助真理
[00:11:01.000 --> 00:11:06.000]  我們凡事在一切情況下都不能抵擋真理
[00:11:06.000 --> 00:11:10.000]  我們只能輔助或維護真理
[00:11:10.000 --> 00:11:17.000]  真理告訴我們,神賜給人權柄不是來表現自己
[00:11:17.000 --> 00:11:21.000]  甚至不是來保護自己,而是要做什麼呢?
[00:11:21.000 --> 00:11:25.000]  大家先看第十節,十節中所說
[00:11:26.000 --> 00:11:29.000]  我用召主所給我的權柄,嚴厲地待你們
[00:11:29.000 --> 00:11:34.000]  這權柄原是造就人
[00:11:34.000 --> 00:11:38.000]  最重要的目的是造就人,是要建立別人的生命
[00:11:38.000 --> 00:11:42.000]  糾正他們的錯誤,去造就他們
[00:11:42.000 --> 00:11:47.000]  因此侍奉神的人最核心的一個堅持
[00:11:47.000 --> 00:11:50.000]  是什麼堅持呢?
[00:11:50.000 --> 00:11:55.000]  就是我不能做什麼去違背真理
[00:11:55.000 --> 00:11:59.000]  我只能去維護真理
[00:11:59.000 --> 00:12:05.000]  不能做任何事情去違背真理,只能去維護真理
[00:12:05.000 --> 00:12:09.000]  好像一種自我限制,為什麼它不可以呢?
[00:12:09.000 --> 00:12:14.000]  保羅說我不能,我不可能去做一些事情違背真理
[00:12:14.000 --> 00:12:17.000]  這是他自己的自我限制
[00:12:17.000 --> 00:12:22.000]  在一切情況下只能維護真理,不會抵擋真理
[00:12:23.000 --> 00:12:26.000]  我很深刻,在我過去曾經經歷一件事情
[00:12:26.000 --> 00:12:33.000]  一間教會裡有很多爭執,延伸到他們的一間學校裡
[00:12:33.000 --> 00:12:38.000]  在一間基督教學校裡,當中有一位校長
[00:12:38.000 --> 00:12:42.000]  這位校長他自己嘗試盡心地在當中服侍
[00:12:42.000 --> 00:12:46.000]  但是校董會有一些成員不能接納他
[00:12:46.000 --> 00:12:49.000]  因此用盡各種方法想趕走他
[00:12:50.000 --> 00:12:55.000]  在過程當中安排一位文員進來學校裡
[00:12:55.000 --> 00:13:00.000]  表面上是文員,但其實是做很多收集情報的工作
[00:13:00.000 --> 00:13:07.000]  後來拿到很多所謂的情報,指定這位校長是斂財
[00:13:07.000 --> 00:13:12.000]  因此告發到廉政公署
[00:13:12.000 --> 00:13:16.000]  這位校長面對著很多衝擊,很多困難
[00:13:17.000 --> 00:13:20.000]  但他只堅持自己的良善
[00:13:20.000 --> 00:13:23.000]  當中有一個很重要的後來結果
[00:13:23.000 --> 00:13:26.000]  就是廉政公署放棄調查這件事
[00:13:26.000 --> 00:13:29.000]  因為證明沒有任何問題
[00:13:29.000 --> 00:13:34.000]  這位校長其實得到很多老師和家長對他的擁護
[00:13:34.000 --> 00:13:40.000]  大概他可以組織一些力量去和校董會有什麼抗衡
[00:13:40.000 --> 00:13:45.000]  甚至用一些手段去改變或趕走這班人
[00:13:46.000 --> 00:13:48.000]  但我自己一路的了解
[00:13:48.000 --> 00:13:52.000]  在他內心裡他強調要盡忠職守
[00:13:52.000 --> 00:13:56.000]  按照神給我的引導行事
[00:13:56.000 --> 00:13:59.000]  在當中我很感謝神
[00:13:59.000 --> 00:14:04.000]  這些生命在其中,他們不願意違背真理
[00:14:04.000 --> 00:14:07.000]  他們只希望在一切情況下
[00:14:07.000 --> 00:14:11.000]  能夠堅守真理,維護真理
[00:14:11.000 --> 00:14:15.000]  這些人也產生出一種生命的權柄
[00:14:15.000 --> 00:14:18.000]  產生出很強的感染力量
[00:14:18.000 --> 00:14:20.000]  如果你看回聖經的時候
[00:14:20.000 --> 00:14:24.000]  你會發現當時保羅有兩個關注
[00:14:24.000 --> 00:14:27.000]  第一個關注是他希望人們能夠明白
[00:14:27.000 --> 00:14:29.000]  他是一個真正的使徒
[00:14:29.000 --> 00:14:31.000]  在第六節
[00:14:31.000 --> 00:14:36.000]  我卻盼望你們了解我們不是可棄絕的人
[00:14:36.000 --> 00:14:39.000]  希望你們明白我們不是那些假使徒
[00:14:39.000 --> 00:14:41.000]  不是那些可棄絕的人
[00:14:41.000 --> 00:14:44.000]  然後他有第二重的關注
[00:14:44.000 --> 00:14:49.000]  就是他希望這些弟兄姊妹能夠蒙恩
[00:14:49.000 --> 00:14:51.000]  在第七節
[00:14:51.000 --> 00:14:54.000]  我們求神叫你們一件惡事都不做
[00:14:54.000 --> 00:14:59.000]  這不是要顯明我們是蒙越立的
[00:14:59.000 --> 00:15:01.000]  是要你們行事專政
[00:15:01.000 --> 00:15:04.000]  任何人看我們是棄絕的吧
[00:15:04.000 --> 00:15:07.000]  一方面希望大家能夠明白他們
[00:15:07.000 --> 00:15:11.000]  另一方面很想這班弟兄姊妹能夠得到堅固
[00:15:12.000 --> 00:15:14.000]  如果二者不能夠兼得
[00:15:14.000 --> 00:15:16.000]  保羅就說不要緊
[00:15:16.000 --> 00:15:19.000]  就算你們當我是軟弱的
[00:15:19.000 --> 00:15:21.000]  當我是被棄絕的
[00:15:21.000 --> 00:15:23.000]  只要你們剛強
[00:15:23.000 --> 00:15:25.000]  你們的漢位很崇高很正直
[00:15:25.000 --> 00:15:27.000]  第九節所說
[00:15:27.000 --> 00:15:30.000]  只要你們得到祝福
[00:15:30.000 --> 00:15:32.000]  我們被人羞辱
[00:15:32.000 --> 00:15:34.000]  不要緊
[00:15:34.000 --> 00:15:36.000]  甚至在第九節說
[00:15:36.000 --> 00:15:38.000]  即使我們軟弱
[00:15:38.000 --> 00:15:40.000]  你們剛強
[00:15:41.000 --> 00:15:43.000]  我們也會很快樂
[00:15:43.000 --> 00:15:48.000]  我相信保羅不是說一些很假的話
[00:15:48.000 --> 00:15:50.000]  他內心真的覺得
[00:15:50.000 --> 00:15:52.000]  無論如何只要你們蒙福
[00:15:52.000 --> 00:15:54.000]  我們就會很快樂
[00:15:54.000 --> 00:15:56.000]  別人怎樣看我們也不要緊
[00:15:56.000 --> 00:15:58.000]  只要你們能夠蒙福
[00:15:58.000 --> 00:16:01.000]  這些很崇高的生命品質
[00:16:01.000 --> 00:16:03.000]  是我們很羨慕的
[00:16:03.000 --> 00:16:05.000]  正如聖經所描寫
[00:16:05.000 --> 00:16:08.000]  一個真的要運用權柄的人
[00:16:09.000 --> 00:16:11.000]  當他生命真的能夠這樣做的時候
[00:16:11.000 --> 00:16:15.000]  他會產生一種很重要的權柄
[00:16:15.000 --> 00:16:17.000]  各位聽眾
[00:16:17.000 --> 00:16:19.000]  或許你可以想一想
[00:16:19.000 --> 00:16:21.000]  在你人生裏面
[00:16:21.000 --> 00:16:24.000]  哪一個教徒曾經對你有很大的影響
[00:16:24.000 --> 00:16:28.000]  你可能想到一些人
[00:16:28.000 --> 00:16:31.000]  可能其中有好幾個
[00:16:31.000 --> 00:16:34.000]  是沒有什麼特別的地位身份
[00:16:34.000 --> 00:16:37.000]  甚至可能沒有什麼人認識他們
[00:16:38.000 --> 00:16:40.000]  但他們的生命散發出一種能力
[00:16:40.000 --> 00:16:44.000]  去更新、提醒、造就你的生命
[00:16:44.000 --> 00:16:47.000]  在他們裏面有一種權柄
[00:16:47.000 --> 00:16:49.000]  一直發揮出來
[00:16:49.000 --> 00:16:51.000]  我們再看回
[00:16:51.000 --> 00:16:55.000]  在之前的第十三章開始的時候
[00:16:55.000 --> 00:16:57.000]  侍奉神又進行真理的人
[00:16:57.000 --> 00:16:59.000]  他們怎樣運用權柄呢?
[00:16:59.000 --> 00:17:01.000]  在第一節
[00:17:01.000 --> 00:17:04.000]  保羅說我快要再去你們那裏了
[00:17:04.000 --> 00:17:06.000]  我要去定準
[00:17:07.000 --> 00:17:08.000]  然後第二節說
[00:17:08.000 --> 00:17:11.000]  我從前說過如今一再你們那裏有說
[00:17:11.000 --> 00:17:15.000]  正如我第二次見你的時候所說的一樣
[00:17:15.000 --> 00:17:18.000]  就是對那犯了罪和其餘的人說
[00:17:18.000 --> 00:17:23.000]  我若再來必不寬容
[00:17:23.000 --> 00:17:26.000]  保羅說你不要以為我很軟弱
[00:17:26.000 --> 00:17:29.000]  我就不會去管教你們
[00:17:29.000 --> 00:17:33.000]  那種軟弱、那種忍耐、寬容
[00:17:33.000 --> 00:17:35.000]  不等於姑息
[00:17:36.000 --> 00:17:37.000]  保羅說我多次勸告你們
[00:17:37.000 --> 00:17:40.000]  希望你們自己反省悔改
[00:17:40.000 --> 00:17:42.000]  但如果我再來的時候
[00:17:42.000 --> 00:17:44.000]  你們都不願意去悔改
[00:17:44.000 --> 00:17:46.000]  你以為我的包容
[00:17:46.000 --> 00:17:48.000]  是一個逃避悔改的機會
[00:17:48.000 --> 00:17:50.000]  你們就錯了
[00:17:50.000 --> 00:17:53.000]  保羅說你們要記住
[00:17:53.000 --> 00:17:56.000]  我若再來必不寬容
[00:17:56.000 --> 00:17:59.000]  他們說保羅沒有一個試圖的權柄
[00:17:59.000 --> 00:18:01.000]  說他是軟弱的
[00:18:01.000 --> 00:18:04.000]  保羅說我不想讓你們看見
[00:18:05.000 --> 00:18:06.000]  我所說的一定的證據
[00:18:06.000 --> 00:18:09.000]  就是透過發揮管教來表達出來
[00:18:09.000 --> 00:18:12.000]  他說但有些時候我要表達出來
[00:18:12.000 --> 00:18:14.000]  你們就會清楚見到
[00:18:14.000 --> 00:18:17.000]  我裏面說話的憑據
[00:18:17.000 --> 00:18:20.000]  耶穌基督在我裏面說話的憑據
[00:18:20.000 --> 00:18:22.000]  第三節所說
[00:18:22.000 --> 00:18:24.000]  我必不寬容
[00:18:24.000 --> 00:18:26.000]  如果你們不願意去面對
[00:18:26.000 --> 00:18:28.000]  你要面對嚴厲的對待
[00:18:28.000 --> 00:18:32.000]  聖經接著在第三節
[00:18:32.000 --> 00:18:34.000]  你再留心下一句
[00:18:34.000 --> 00:18:39.000]  因為基督在你們身上不是軟弱的
[00:18:39.000 --> 00:18:42.000]  在你們裏面是有大能的
[00:18:42.000 --> 00:18:44.000]  神在我們裏面的大能
[00:18:44.000 --> 00:18:46.000]  不單止能夠幫助我們
[00:18:46.000 --> 00:18:49.000]  也可以成為我們很重要的審判
[00:18:49.000 --> 00:18:53.000]  大家記得主耶穌曾經在《馬太方十章》這樣說
[00:18:53.000 --> 00:18:57.000]  那殺身體不能殺靈魂的
[00:18:57.000 --> 00:19:00.000]  你們要不要怕祂
[00:19:00.000 --> 00:19:02.000]  不需要怕祂
[00:19:03.000 --> 00:19:06.000]  因為祂的權力很有限制
[00:19:06.000 --> 00:19:12.000]  但祂是不能將身體和靈魂都拋在地獄裏面的
[00:19:12.000 --> 00:19:14.000]  這位是誰呢
[00:19:14.000 --> 00:19:16.000]  是永恆的上帝
[00:19:16.000 --> 00:19:22.000]  祂能夠掌握著你的生命的永遠後果或結局
[00:19:22.000 --> 00:19:25.000]  這位你只要怕祂
[00:19:25.000 --> 00:19:29.000]  在主耶穌裏面那種永恆的權柄
[00:19:29.000 --> 00:19:32.000]  是我們更加要警覺著留心
[00:19:32.000 --> 00:19:35.000]  因此當保羅說
[00:19:35.000 --> 00:19:37.000]  如果你們不悔改
[00:19:37.000 --> 00:19:39.000]  我要去管教
[00:19:39.000 --> 00:19:42.000]  那個管教不單止是人的管教
[00:19:42.000 --> 00:19:44.000]  更加代表著神的管教
[00:19:44.000 --> 00:19:46.000]  你們要小心
[00:19:46.000 --> 00:19:49.000]  保羅說但願我不需要用這種權柄
[00:19:49.000 --> 00:19:52.000]  各位聽眾節目當我們講完一部份
[00:19:52.000 --> 00:19:56.000]  當保羅怎樣講到權柄的運用的時候
[00:19:56.000 --> 00:20:00.000]  我們作為教徒的群體
[00:20:01.000 --> 00:20:04.000]  當我們看到一些領袖或頂子妹
[00:20:04.000 --> 00:20:06.000]  他們發揮他們的權柄的時候
[00:20:06.000 --> 00:20:08.000]  我們要怎樣去回應呢
[00:20:08.000 --> 00:20:10.000]  我們的態度是怎樣呢
[00:20:10.000 --> 00:20:13.000]  接著我們再看看下第五節
[00:20:13.000 --> 00:20:18.000]  你們總要自己審查有信心沒有
[00:20:18.000 --> 00:20:20.000]  要自己試驗
[00:20:20.000 --> 00:20:22.000]  豈不知你們若不是可棄絕的
[00:20:22.000 --> 00:20:25.000]  就有耶穌基督在你們心裏嗎
[00:20:25.000 --> 00:20:27.000]  保羅的意思是
[00:20:27.000 --> 00:20:30.000]  要知道自己是屬於神的
[00:20:30.000 --> 00:20:31.000]  當你去審查
[00:20:31.000 --> 00:20:33.000]  其實自己是屬於神的
[00:20:33.000 --> 00:20:35.000]  這也是保羅的信心
[00:20:35.000 --> 00:20:37.000]  保羅相信他們真正是屬於神的
[00:20:37.000 --> 00:20:39.000]  是教徒來的
[00:20:39.000 --> 00:20:41.000]  正因為這樣
[00:20:41.000 --> 00:20:43.000]  保羅說你們不用怕
[00:20:43.000 --> 00:20:45.000]  你們只是轉回正路
[00:20:45.000 --> 00:20:48.000]  因為你們原本就是屬於神的
[00:20:48.000 --> 00:20:50.000]  轉回歸向神
[00:20:50.000 --> 00:20:53.000]  就好像你們離開了家
[00:20:53.000 --> 00:20:55.000]  現在回到家
[00:20:55.000 --> 00:20:57.000]  很放心神一定會接納你們
[00:20:58.000 --> 00:21:00.000]  你們原本就是屬於神的
[00:21:00.000 --> 00:21:02.000]  有基督耶穌在你們心裏
[00:21:02.000 --> 00:21:04.000]  你們回到家
[00:21:04.000 --> 00:21:06.000]  你們回轉
[00:21:06.000 --> 00:21:08.000]  接著我們再看第七節
[00:21:08.000 --> 00:21:13.000]  我們求神叫你們一件惡事都不做
[00:21:13.000 --> 00:21:17.000]  原來那些管教提醒我們的人
[00:21:17.000 --> 00:21:19.000]  他們的內心有一個動機
[00:21:19.000 --> 00:21:22.000]  就是盼望我們一件惡事都不會做
[00:21:22.000 --> 00:21:24.000]  是為我們的好處
[00:21:24.000 --> 00:21:26.000]  不希望我們犯罪
[00:21:27.000 --> 00:21:28.000]  是為了我們的好處
[00:21:28.000 --> 00:21:32.000]  所以我們應當留心去聽從他們
[00:21:32.000 --> 00:21:34.000]  我請大家在此時
[00:21:34.000 --> 00:21:36.000]  去看一看後面的希伯來書
[00:21:36.000 --> 00:21:39.000]  第十三章
[00:21:39.000 --> 00:21:41.000]  在大家手上的聖經
[00:21:41.000 --> 00:21:43.000]  第250頁
[00:21:43.000 --> 00:21:51.000]  希伯來書第十三章
[00:21:51.000 --> 00:21:53.000]  其中的第十七節
[00:21:54.000 --> 00:21:56.000]  第十三章第十七節這樣說
[00:21:56.000 --> 00:21:59.000]  你們要依從那些引導你們的
[00:21:59.000 --> 00:22:01.000]  且要信服
[00:22:01.000 --> 00:22:05.000]  因為他們為你們的靈魂時刻警醒
[00:22:05.000 --> 00:22:08.000]  好像那將來交帳的人
[00:22:08.000 --> 00:22:12.000]  你們要使他們交的時候有快樂
[00:22:12.000 --> 00:22:14.000]  不致憂愁
[00:22:14.000 --> 00:22:17.000]  若憂愁就與你們無益
[00:22:17.000 --> 00:22:19.000]  你們要信服
[00:22:19.000 --> 00:22:22.000]  因為他們為你們的靈魂時刻警醒
[00:22:22.000 --> 00:22:23.000]  就與你們無益
[00:22:23.000 --> 00:22:26.000]  如果你留意到一些弟兄姊妹
[00:22:26.000 --> 00:22:30.000]  他們很留心為你們的靈魂祈禱
[00:22:30.000 --> 00:22:32.000]  時刻警醒為你們祈禱
[00:22:32.000 --> 00:22:34.000]  為你們仰望神
[00:22:34.000 --> 00:22:36.000]  你們就要留心
[00:22:36.000 --> 00:22:39.000]  這些人對你的虧欠要特別留心
[00:22:39.000 --> 00:22:43.000]  這些人你要學習留意
[00:22:43.000 --> 00:22:48.000]  或按當時你了解聖經裡的引導
[00:22:48.000 --> 00:22:50.000]  來順從他們
[00:22:51.000 --> 00:22:53.000]  這些提醒帶給你好處
[00:22:53.000 --> 00:22:56.000]  你就留心去順從他們
[00:22:56.000 --> 00:22:58.000]  不是順從人
[00:22:58.000 --> 00:23:00.000]  而是順從他們背後的真理
[00:23:00.000 --> 00:23:03.000]  大家回到哥倫多後書第十三章
[00:23:03.000 --> 00:23:08.000]  聖經第九節
[00:23:08.000 --> 00:23:13.000]  在第九節中間一句話說
[00:23:13.000 --> 00:23:17.000]  並且我們所求的就是你們作完全人
[00:23:18.000 --> 00:23:22.000]  本來並不是要他們做一個完美無瑕之人
[00:23:22.000 --> 00:23:27.000]  這裡的完全意思是讓他們的生命得到修補
[00:23:27.000 --> 00:23:32.000]  能夠像破損了的重新建立起來
[00:23:32.000 --> 00:23:35.000]  因此同樣的
[00:23:35.000 --> 00:23:37.000]  整個權柄的運用
[00:23:37.000 --> 00:23:39.000]  是為了讓別人得到完全
[00:23:39.000 --> 00:23:42.000]  能夠一件惡事都不作
[00:23:42.000 --> 00:23:44.000]  能夠叫我們蒙恩
[00:23:46.000 --> 00:23:47.000]  我記得有一次
[00:23:47.000 --> 00:23:49.000]  一班弟兄姊妹跟我分享
[00:23:49.000 --> 00:23:51.000]  他們的一個經歷
[00:23:51.000 --> 00:23:53.000]  在另一間教會
[00:23:53.000 --> 00:23:56.000]  其中一個弟兄是他們很熟悉的
[00:23:56.000 --> 00:23:59.000]  這位弟兄軟弱了
[00:23:59.000 --> 00:24:02.000]  在自己家庭之外有第三者
[00:24:02.000 --> 00:24:04.000]  他太太很傷心
[00:24:04.000 --> 00:24:06.000]  一直以眼淚洗面
[00:24:06.000 --> 00:24:08.000]  很難過
[00:24:08.000 --> 00:24:12.000]  這班弟兄知道他們其中一個有這樣的事情
[00:24:12.000 --> 00:24:14.000]  他們都很難受
