
[00:00:00.000 --> 00:00:02.000]  我們翻閱剛才讀過的聖經
[00:01:55.000 --> 00:01:58.000]  但是神很奇妙讓他得到醫治
[00:01:58.000 --> 00:02:02.000]  在當時很多的祭司長和一些聖殿的守衛
[00:02:02.000 --> 00:02:06.000]  他們聚集一起捉拿了彼得約翰
[00:02:06.000 --> 00:02:09.000]  將他們收監、押解他們
[00:02:09.000 --> 00:02:10.500]  直到第二天
[00:02:10.500 --> 00:02:12.500]  第二天在聖經第五節提到
[00:02:12.500 --> 00:02:14.500]  有很多政府的官員
[00:02:14.500 --> 00:02:16.500]  很多宗教的領袖聚集一起
[00:02:16.500 --> 00:02:19.000]  他們就去查問這兩個人
[00:02:19.000 --> 00:02:21.000]  究竟發生了甚麼事情
[00:02:21.000 --> 00:02:22.500]  然後去到第八節的時候
[00:02:22.500 --> 00:02:27.500]  聖經特別提及當時彼得被聖靈充滿
[00:02:27.500 --> 00:02:29.500]  就對他們說話
[00:02:29.500 --> 00:02:32.500]  很清楚地將福音的真理
[00:02:32.500 --> 00:02:34.500]  放膽地宣告出來
[00:02:34.500 --> 00:02:38.500]  大家一定會記得當主耶穌被捉拿的時候
[00:02:38.500 --> 00:02:42.500]  彼得當時跟著耶穌去到大祭司的庭院
[00:02:42.500 --> 00:02:46.500]  當時他見到大祭司的僕人和侍女
[00:02:46.500 --> 00:02:49.500]  侍女就說你是屬於耶穌一黨的人
[00:02:49.500 --> 00:02:51.500]  當時彼得怎樣?
[00:02:52.500 --> 00:02:54.500]  當時彼得是不肯承認
[00:02:54.500 --> 00:02:56.500]  很害怕
[00:02:56.500 --> 00:02:59.500]  很擔心被人認出自己的身份
[00:02:59.500 --> 00:03:01.500]  很揭露
[00:03:01.500 --> 00:03:03.500]  當時不認耶穌
[00:03:03.500 --> 00:03:05.500]  但是來到這個時候
[00:03:05.500 --> 00:03:08.500]  突然間發覺彼得有一種很特別的勇氣
[00:03:08.500 --> 00:03:11.500]  是能夠放膽在官府面前
[00:03:11.500 --> 00:03:13.500]  來講述他自己的信念
[00:03:13.500 --> 00:03:16.500]  因為他經歷過五旬節
[00:03:16.500 --> 00:03:20.500]  經歷過在當時聖靈降臨在他們身上
[00:03:20.500 --> 00:03:23.500]  他們的生命得著很大的改變
[00:03:23.500 --> 00:03:25.500]  在這個時候
[00:03:25.500 --> 00:03:28.500]  彼得很清楚地跟眾人說
[00:03:28.500 --> 00:03:30.500]  在前面第二章
[00:03:30.500 --> 00:03:32.500]  彼得曾經這樣說
[00:03:32.500 --> 00:03:34.500]  你們所有人都要奉主的名
[00:03:34.500 --> 00:03:36.500]  來信靠祂
[00:03:36.500 --> 00:03:39.500]  第二章其中的第38節彼得當時說
[00:03:39.500 --> 00:03:41.500]  你們要悔改
[00:03:41.500 --> 00:03:43.500]  奉主的名受洗
[00:03:43.500 --> 00:03:46.500]  領受神的赦罪
[00:03:46.500 --> 00:03:51.500]  就必領受所應許的聖靈
[00:03:51.500 --> 00:03:53.500]  因此今天你和我都知道
[00:03:53.500 --> 00:03:56.500]  當你真心信靠耶穌的時候
[00:03:56.500 --> 00:03:58.500]  你已經領受了聖靈
[00:03:58.500 --> 00:04:00.500]  在你的生命當中
[00:04:00.500 --> 00:04:02.500]  聖靈住在你的裡面
[00:04:02.500 --> 00:04:04.500]  無論你感覺到或感覺不到
[00:04:04.500 --> 00:04:06.500]  聖經的應許是真實的
[00:04:06.500 --> 00:04:09.500]  信靠耶穌的人神賜下聖靈
[00:04:09.500 --> 00:04:13.500]  長遠住在你的生命中
[00:04:13.500 --> 00:04:16.500]  但問題是你領受聖靈之後
[00:04:16.500 --> 00:04:20.500]  聖靈有沒有充滿你的生命呢?
[00:04:20.500 --> 00:04:22.500]  剛才我們讀到的第8節提到
[00:04:22.500 --> 00:04:23.500]  在那個時候
[00:04:23.500 --> 00:04:27.500]  當時彼得被聖靈充滿
[00:04:27.500 --> 00:04:32.500]  然後就放膽地去作主的見證
[00:04:32.500 --> 00:04:34.500]  或者我們思想一下
[00:04:34.500 --> 00:04:37.500]  聖靈充滿的聖經的真理
[00:04:37.500 --> 00:04:38.500]  在《仙圖行傳》
[00:04:38.500 --> 00:04:39.500]  如果你小心看的時候
[00:04:39.500 --> 00:04:42.500]  就會發覺有六處的地方
[00:04:42.500 --> 00:04:46.500]  是提到人被聖靈充滿的
[00:04:46.500 --> 00:04:48.500]  你如果看前面
[00:04:48.500 --> 00:04:52.500]  你翻到前面第二章
[00:04:52.500 --> 00:04:55.500]  在第二章的第4節
[00:04:55.500 --> 00:04:57.500]  聖經就描述了五順節
[00:04:57.500 --> 00:05:00.500]  聖靈降臨的時候的情況
[00:05:00.500 --> 00:05:01.500]  第4節就說
[00:05:01.500 --> 00:05:04.500]  他們都被聖靈充滿
[00:05:04.500 --> 00:05:07.500]  就照著聖靈所賜給他們的口才
[00:05:07.500 --> 00:05:11.500]  用別種語言說出話來
[00:05:11.500 --> 00:05:13.500]  這裡說到他們說方言
[00:05:13.500 --> 00:05:15.500]  是一種他們未曾學過
[00:05:15.500 --> 00:05:18.500]  但是懂得說出來的愛國語言
[00:05:18.500 --> 00:05:20.500]  你都可以讚美上帝
[00:05:20.500 --> 00:05:23.500]  聖經說他們被聖靈充滿
[00:05:23.500 --> 00:05:26.500]  回到第4章
[00:05:26.500 --> 00:05:28.500]  剛才第8節提到
[00:05:28.500 --> 00:05:31.500]  當時彼得被聖靈充滿
[00:05:31.500 --> 00:05:32.500]  第三處地方
[00:05:32.500 --> 00:05:37.500]  在後面的第4章31節
[00:05:37.500 --> 00:05:41.500]  剛才讀的經文最後一節這樣說
[00:05:41.500 --> 00:05:43.500]  他們禱告炎耀
[00:05:43.500 --> 00:05:45.500]  聚會的地方震動起來
[00:05:45.500 --> 00:05:48.500]  他們都被聖靈充滿
[00:05:48.500 --> 00:05:52.500]  放膽傳講神的道
[00:05:52.500 --> 00:05:54.500]  原來當聖靈充滿他們的時候
[00:05:54.500 --> 00:05:58.500]  有一個很重要的果效或目的
[00:05:58.500 --> 00:06:02.500]  就是他們更有能力去作主的見證
[00:06:02.500 --> 00:06:05.500]  人被聖靈充滿的目的
[00:06:05.500 --> 00:06:08.500]  是領受能力去見證主
[00:06:08.500 --> 00:06:10.500]  領受能力去為主作供
[00:06:10.500 --> 00:06:13.500]  去建立神的教會
[00:06:13.500 --> 00:06:15.500]  因此你發覺當聖經講述到
[00:06:15.500 --> 00:06:17.500]  聖靈充滿的時候
[00:06:17.500 --> 00:06:21.500]  是賜給能力人作見證
[00:06:21.500 --> 00:06:24.500]  所以你都會記得聖經上提到
[00:06:24.500 --> 00:06:26.500]  當聖靈降臨在你們身上的時候
[00:06:26.500 --> 00:06:29.500]  你們必得著能力
[00:06:29.500 --> 00:06:31.500]  然後呢
[00:06:31.500 --> 00:06:34.500]  在約洛西蘭猶太傳地撒瑪利亞
[00:06:34.500 --> 00:06:36.500]  在近處在遠處的地方
[00:06:36.500 --> 00:06:37.500]  做什麼?
[00:06:37.500 --> 00:06:40.500]  作主的見證
[00:06:40.500 --> 00:06:42.500]  聖靈降臨到你們身上
[00:06:42.500 --> 00:06:44.500]  不是讓你們去炫耀自己
[00:06:44.500 --> 00:06:46.500]  「你看我,我比別人強」
[00:06:46.500 --> 00:06:48.500]  「你看我,我很偉大」
[00:06:48.500 --> 00:06:49.500]  不是
[00:06:49.500 --> 00:06:54.500]  聖靈降臨是讓你們領受力量去見證上帝
[00:06:54.500 --> 00:06:57.500]  因為神差派你在世上作他的見證
[00:06:57.500 --> 00:07:01.500]  祂不會單單差派而沒有給你能力
[00:07:01.500 --> 00:07:05.500]  聖經講到神賜給我們聖靈的充滿
[00:07:05.500 --> 00:07:08.500]  是讓我們能夠去見證上帝
[00:07:08.500 --> 00:07:10.500]  剛才讀的三處經文
[00:07:10.500 --> 00:07:15.500]  你發覺第一處提及有神所賜的方言
[00:07:15.500 --> 00:07:19.500]  但是第二、第三處有沒有提及方言呢?
[00:07:19.500 --> 00:07:21.500]  是沒有的
[00:07:21.500 --> 00:07:26.500]  因此聖靈的充滿不一定有方言講述出來
[00:07:26.500 --> 00:07:29.500]  但肯定他們領受一種能力
[00:07:29.500 --> 00:07:31.500]  可以去見證上帝
[00:07:31.500 --> 00:07:33.500]  當聖靈充滿的時候
[00:07:33.500 --> 00:07:37.500]  也不一定是感情澎湃、很熱烈
[00:07:37.500 --> 00:07:39.500]  流眼淚、一路哭泣
[00:07:39.500 --> 00:07:40.500]  不一定
[00:07:40.500 --> 00:07:44.500]  當然有些時候是有很深刻的感情投入
[00:07:44.500 --> 00:07:49.500]  遠離留意《士徒行傳》後面第十三章五十二節
[00:07:49.500 --> 00:07:51.500]  大家不需要看了
[00:07:51.500 --> 00:07:52.500]  當中有提及到
[00:07:52.500 --> 00:07:55.500]  當他們被聖靈充滿的時候
[00:07:55.500 --> 00:07:58.500]  他們就滿有喜樂
[00:07:58.500 --> 00:08:00.500]  心裏面充滿著喜樂
[00:08:00.500 --> 00:08:02.500]  聖靈湧流在他們生命當中
[00:08:02.500 --> 00:08:05.500]  感受到一份滿足、一份喜樂
[00:08:05.500 --> 00:08:12.500]  他們的情緒是整個投入在那種恩典裏面
[00:08:12.500 --> 00:08:13.500]  這六處經文
[00:08:13.500 --> 00:08:16.500]  我們不詳細看每一處
[00:08:16.500 --> 00:08:18.500]  但你發覺那些經文內容
[00:08:18.500 --> 00:08:21.500]  都是提及一種動詞
[00:08:21.500 --> 00:08:23.500]  被充滿
[00:08:23.500 --> 00:08:25.500]  這動詞表示一種動力
[00:08:25.500 --> 00:08:28.500]  是從天上賜下聖靈
[00:08:28.500 --> 00:08:30.500]  進入我們的生命中
[00:08:30.500 --> 00:08:32.500]  一種動力出現
[00:08:32.500 --> 00:08:36.500]  以致我們領受神給我們的能力去侍奉祂
[00:08:36.500 --> 00:08:38.500]  領受神給我們的能力
[00:08:38.500 --> 00:08:40.500]  發揮我們因此
[00:08:40.500 --> 00:08:44.500]  透過不同的工作來侍奉上帝
[00:08:44.500 --> 00:08:45.500]  各位弟兄姊妹
[00:08:45.500 --> 00:08:46.500]  今天當你在教會裏面
[00:08:46.500 --> 00:08:48.500]  參與不同的侍奉
[00:08:48.500 --> 00:08:50.500]  或者在你自己不同的崗位當中
[00:08:50.500 --> 00:08:52.500]  要侍奉上帝的時候
[00:08:52.500 --> 00:08:54.500]  你記住
[00:08:54.500 --> 00:08:56.500]  聖經是說要賜下聖靈
[00:08:56.500 --> 00:08:59.500]  讓你能夠見證祂
[00:08:59.500 --> 00:09:02.500]  因此你不要用自己的力量
[00:09:02.500 --> 00:09:05.500]  不要憑自己的才智
[00:09:05.500 --> 00:09:06.500]  沒錯
[00:09:06.500 --> 00:09:07.500]  可以用你的智慧、聰明
[00:09:07.500 --> 00:09:09.500]  做到一些事情
[00:09:09.500 --> 00:09:12.500]  但你發覺要能夠去產生到
[00:09:12.500 --> 00:09:14.500]  真正對生命的祝福
[00:09:14.500 --> 00:09:17.500]  必定是聖靈的工作
[00:09:17.500 --> 00:09:19.500]  因此很多的教徒
[00:09:19.500 --> 00:09:20.500]  他們在信主之後
[00:09:20.500 --> 00:09:22.500]  領受了聖靈
[00:09:22.500 --> 00:09:24.500]  他們就停止
[00:09:24.500 --> 00:09:26.500]  沒有再追求
[00:09:26.500 --> 00:09:27.500]  沒有再繼續去追求
[00:09:27.500 --> 00:09:29.500]  常被聖靈充滿
[00:09:29.500 --> 00:09:31.500]  以至他們失去了能力
[00:09:31.500 --> 00:09:34.500]  來見證上帝
[00:09:34.500 --> 00:09:37.500]  因此今天在聖靈降臨主日的時候
[00:09:37.500 --> 00:09:38.500]  我們都這樣來祈禱
[00:09:38.500 --> 00:09:40.500]  求神幫助我們
[00:09:40.500 --> 00:09:45.500]  更加經歷神給我們聖靈的充滿
[00:09:45.500 --> 00:09:46.500]  或者我們再看多一次經文
[00:09:46.500 --> 00:09:51.500]  你看到後面的第六章
[00:09:51.500 --> 00:09:53.500]  在第六章的第五節
[00:09:53.500 --> 00:09:55.500]  當時提到有七個人
[00:09:55.500 --> 00:09:58.500]  被選派出來管理飯食
[00:09:58.500 --> 00:10:02.500]  其中有司題反第六節
[00:10:02.500 --> 00:10:05.500]  第五節已經提到司題反
[00:10:05.500 --> 00:10:06.500]  他說這個意見
[00:10:06.500 --> 00:10:07.500]  傳媒眾都是滿意
[00:10:07.500 --> 00:10:10.500]  於是選出司題反
[00:10:10.500 --> 00:10:12.500]  他是一位滿有信心
[00:10:12.500 --> 00:10:16.500]  和滿有聖靈的人
[00:10:16.500 --> 00:10:17.500]  在四行傳後提及
[00:10:17.500 --> 00:10:20.500]  對有其他關於聖靈充滿的事
[00:10:20.500 --> 00:10:23.500]  但是用一個不同的表達方式
[00:10:23.500 --> 00:10:26.500]  就叫做滿有聖靈
[00:10:26.500 --> 00:10:30.500]  是剛才所說的六處之外所提及的
[00:10:30.500 --> 00:10:31.500]  他們滿有聖靈
[00:10:31.500 --> 00:10:35.500]  是說他們的一種持久的狀態
[00:10:35.500 --> 00:10:36.500]  剛才說是一個動詞
[00:10:36.500 --> 00:10:39.500]  這裡所說是一個形容詞
[00:10:39.500 --> 00:10:41.500]  形容他們生命的狀況
[00:10:41.500 --> 00:10:44.500]  是常被聖靈充滿著
[00:10:44.500 --> 00:10:46.500]  一種持久生命的狀態
[00:10:46.500 --> 00:10:49.500]  一種靈明的狀況
[00:10:49.500 --> 00:10:50.500]  這些弟兄姊妹
[00:10:50.500 --> 00:10:52.500]  他們常常被聖靈充滿
[00:10:52.500 --> 00:10:54.500]  以至聖靈在他們生命當中
[00:10:54.500 --> 00:10:59.500]  成為他們一種持久的狀況
[00:10:59.500 --> 00:11:01.500]  聖靈願意在我們生命當中
[00:11:01.500 --> 00:11:04.500]  常常的充滿著我們
[00:11:04.500 --> 00:11:06.500]  以至我們能夠不斷領受
[00:11:06.500 --> 00:11:10.500]  神給我們的引導和力量
[00:11:10.500 --> 00:11:12.500]  去聖邪惡
[00:11:12.500 --> 00:11:15.500]  能夠去見證上帝
[00:11:15.500 --> 00:11:18.500]  我記得有一次我看到一位先賢
[00:11:18.500 --> 00:11:19.500]  慕迪先生
[00:11:19.500 --> 00:11:22.500]  大家會聽過在十九世紀的時候
[00:11:22.500 --> 00:11:25.500]  在美國一位很重要的復興家
[00:11:25.500 --> 00:11:27.500]  慕迪先生在不同地方講道的時候
[00:11:27.500 --> 00:11:30.500]  很多人信耶穌
[00:11:30.500 --> 00:11:32.500]  有一次當他自己在
[00:11:32.500 --> 00:11:35.500]  自己的人生的侍奉歷程
[00:11:35.500 --> 00:11:36.500]  去到一個階段
[00:11:36.500 --> 00:11:39.500]  感覺自己好像侍奉的果效
[00:11:39.500 --> 00:11:41.500]  好像逐漸減少
[00:11:41.500 --> 00:11:44.500]  他不太明白為什麼發生這件事情
[00:11:44.500 --> 00:11:46.500]  有一次在一個報道聚會裡
[00:11:46.500 --> 00:11:47.500]  他講道的時候
[00:11:47.500 --> 00:11:50.500]  發覺前面有兩位姊妹坐在前排
[00:11:50.500 --> 00:11:51.500]  而且不止一次
[00:11:51.500 --> 00:11:53.500]  多次他們都來到
[00:11:53.500 --> 00:11:55.500]  都坐在前排
[00:11:55.500 --> 00:11:56.500]  然後聚會完之後
[00:11:56.500 --> 00:11:58.500]  慕迪先生就問他們兩位
[00:11:58.500 --> 00:12:01.500]  你們坐在前面幹什麼?
[00:12:01.500 --> 00:12:04.500]  兩位姊妹就很清楚告訴他
[00:12:04.500 --> 00:12:07.500]  我們為你祈禱
[00:12:07.500 --> 00:12:08.500]  所以特別坐在前面
[00:12:08.500 --> 00:12:12.500]  每一次都講完為慕迪先生祈禱
[00:12:12.500 --> 00:12:14.500]  慕迪先生就問他們
[00:12:14.500 --> 00:12:17.500]  為什麼要特別為我祈禱呢?
[00:12:17.500 --> 00:12:19.500]  兩位姊妹就很清楚
[00:12:19.500 --> 00:12:21.500]  很明白地說
[00:12:21.500 --> 00:12:25.500]  因為你需要聖靈的能力
[00:12:25.500 --> 00:12:27.500]  在那時候慕迪先生就
[00:12:27.500 --> 00:12:30.500]  心裡有一種反思
[00:12:30.500 --> 00:12:31.500]  後來他就說
[00:12:31.500 --> 00:12:34.500]  當他回到自己住處的地方的時候
[00:12:34.500 --> 00:12:35.500]  他就問
[00:12:35.500 --> 00:12:39.500]  我是不是需要聖靈的能力呢?
[00:12:39.500 --> 00:12:41.500]  他突然間察覺過去很多時間
[00:12:41.500 --> 00:12:42.500]  神使用他
[00:12:42.500 --> 00:12:44.500]  有很大的果效
[00:12:44.500 --> 00:12:45.500]  很多不同地方的報道會
[00:12:45.500 --> 00:12:47.500]  很多人悔改信主
[00:12:47.500 --> 00:12:52.500]  但是不知當中自己產生一些自悶
[00:12:52.500 --> 00:12:54.500]  覺得可以憑著自己的經驗
[00:12:54.500 --> 00:12:59.500]  自己過去的一種常識
[00:12:59.500 --> 00:13:03.500]  或者理解不同的報道會運作的方式
[00:13:03.500 --> 00:13:06.500]  開始覺得自己不再有一種動機
[00:13:06.500 --> 00:13:09.500]  去尋找聖靈的能力
[00:13:09.500 --> 00:13:11.500]  當他一路反省的時候
[00:13:11.500 --> 00:13:13.500]  他內心很大的一種警醒
[00:13:13.500 --> 00:13:16.500]  就開始在禱告當中
[00:13:16.500 --> 00:13:17.500]  一路流淚
[00:13:17.500 --> 00:13:20.500]  懇求上帝憐憫他
[00:13:20.500 --> 00:13:21.500]  他體察自己的不足
[00:13:21.500 --> 00:13:25.500]  再一次來祈禱求聖靈充滿他
[00:13:25.500 --> 00:13:29.500]  後來他自己在文字上清楚見證
[00:13:29.500 --> 00:13:34.500]  他說當我再繼續來講道的時候
[00:13:34.500 --> 00:13:37.500]  我就發覺我所講的講章
[00:13:37.500 --> 00:13:39.500]  和以前沒有分別
[00:13:39.500 --> 00:13:42.500]  也沒有一些新的道理
[00:13:42.500 --> 00:13:46.500]  只是講回一路所講的福音的道理
[00:13:46.500 --> 00:13:47.500]  但是完全出乎他意料
[00:13:47.500 --> 00:13:49.500]  每一次的報道聚會
[00:13:49.500 --> 00:13:51.500]  數以百計千計的人
[00:13:51.500 --> 00:13:55.500]  來悔改歸向耶穌
[00:13:55.500 --> 00:13:57.500]  因此武迪先生說
[00:13:57.500 --> 00:13:59.500]  從此之後
[00:13:59.500 --> 00:14:03.500]  我再不願意沒有聖靈的充滿
[00:14:03.500 --> 00:14:05.500]  來侍奉上帝
[00:14:05.500 --> 00:14:08.500]  因為唯有在聖靈的恩典裡
[00:14:08.500 --> 00:14:11.500]  我才可以侍奉
[00:14:11.500 --> 00:14:12.500]  各位靈姐妹
[00:14:12.500 --> 00:14:14.500]  在你人生的路上
[00:14:14.500 --> 00:14:16.500]  去侍奉這位主
[00:14:16.500 --> 00:14:18.500]  因為你和我都知道
[00:14:18.500 --> 00:14:20.500]  天下人間沒有次下別的名
[00:14:20.500 --> 00:14:22.500]  我們可以靠著得救
[00:14:22.500 --> 00:14:25.500]  同樣天下人間沒有次下別位主
[00:14:25.500 --> 00:14:27.500]  是值得我們去侍奉
[00:14:27.500 --> 00:14:29.500]  去跟隨
[00:14:29.500 --> 00:14:31.500]  去敬拜他
[00:14:31.500 --> 00:14:33.500]  但當你侍奉的時候
[00:14:33.500 --> 00:14:37.500]  你知道你需要尋求聖靈的充滿
[00:14:37.500 --> 00:14:39.500]  或者這個時候我們再看一串
[00:14:39.500 --> 00:14:41.500]  在《以弗所書》的經文
[00:14:41.500 --> 00:14:43.500]  一次大家都會熟悉的
[00:14:43.500 --> 00:14:48.500]  《以弗所書》第五章
[00:14:48.500 --> 00:14:56.500]  在聖經新約的1758頁
[00:14:56.500 --> 00:15:04.500]  《以弗所書》第五章第十八節
[00:15:04.500 --> 00:15:06.500]  第十八節
[00:15:06.500 --> 00:15:07.500]  聖經這樣說
[00:15:07.500 --> 00:15:09.500]  「不要醉酒
[00:15:09.500 --> 00:15:12.500]  醉酒能使人放蕩亂性
[00:15:12.500 --> 00:15:16.500]  被酒控制了主導了自己的生命
[00:15:16.500 --> 00:15:20.500]  但卻要讓聖靈充滿
[00:15:20.500 --> 00:15:24.500]  不是被酒或其他事情控制了你的生命
[00:15:24.500 --> 00:15:27.500]  而是要讓聖靈充滿你」
[00:15:27.500 --> 00:15:28.500]  簡單來說
[00:15:28.500 --> 00:15:32.500]  這篇經文有很多豐富的含義
[00:15:32.500 --> 00:15:35.500]  第一,這是一個命令
[00:15:35.500 --> 00:15:39.500]  按照經文文字的文法
[00:15:39.500 --> 00:15:42.500]  這裡是說一個命令詞式
[00:15:42.500 --> 00:15:45.500]  不是說你喜歡就可以尋求
[00:15:45.500 --> 00:15:47.500]  不喜歡也不要緊
[00:15:47.500 --> 00:15:48.500]  不是
[00:15:48.500 --> 00:15:50.500]  聖經是命令我們要尋求
[00:15:50.500 --> 00:15:52.500]  讓聖靈充滿
[00:15:52.500 --> 00:15:54.500]  第二,這裡所說的
[00:15:54.500 --> 00:15:56.500]  不是一次過被聖靈充滿
[00:15:56.500 --> 00:16:00.500]  是一個常常被聖靈充滿
[00:16:00.500 --> 00:16:03.500]  去尋求聖靈常常充滿你的生命
[00:16:03.500 --> 00:16:05.500]  可以來見證上帝
[00:16:05.500 --> 00:16:07.500]  侍奉上帝
[00:16:07.500 --> 00:16:10.500]  第三,這裡說的是一個福式
[00:16:10.500 --> 00:16:11.500]  第二身福數
[00:16:11.500 --> 00:16:14.500]  意味著向所有人提出
[00:16:14.500 --> 00:16:17.500]  不只是某些牧師傳道
[00:16:17.500 --> 00:16:19.500]  他們要被聖靈充滿
[00:16:19.500 --> 00:16:21.500]  而是某一個屬神的人
[00:16:21.500 --> 00:16:23.500]  領受聖靈的能力
[00:16:23.500 --> 00:16:26.500]  來作主的見證
[00:16:26.500 --> 00:16:29.500]  你記得剛才讀過第四章31節提到
[00:16:29.500 --> 00:16:30.500]  當他們禱告的時候
[00:16:30.500 --> 00:16:32.500]  聖靈臨在他們當中
[00:16:32.500 --> 00:16:35.500]  他們就都被聖靈充滿
[00:16:35.500 --> 00:16:37.500]  不只是當時的彼得·約翰
[00:16:37.500 --> 00:16:40.500]  是全體祈禱的弟子妹
[00:16:40.500 --> 00:16:43.500]  在當中神臨在他們中間
[00:16:43.500 --> 00:16:46.500]  很多的母親
[00:16:46.500 --> 00:16:47.500]  他們在家裡
[00:16:47.500 --> 00:16:49.500]  他們都會很感覺到
[00:16:49.500 --> 00:16:51.500]  如果不是神給他們力量
[00:16:51.500 --> 00:16:54.500]  怎麼可以照顧自己的孩子
[00:16:54.500 --> 00:16:57.500]  怎麼能夠按照聖經所說
[00:16:57.500 --> 00:17:00.500]  我們趁著孩童年幼的時候
[00:17:00.500 --> 00:17:01.500]  教養孩童
[00:17:01.500 --> 00:17:04.500]  使他們走當走的道路
[00:17:04.500 --> 00:17:07.500]  道路都不偏移
[00:17:07.500 --> 00:17:08.500]  如果不是聖靈幫助
[00:17:08.500 --> 00:17:10.500]  又怎麼能夠去幫助孩子
[00:17:10.500 --> 00:17:13.500]  明白神的道理
[00:17:13.500 --> 00:17:15.500]  因此有些姐妹分享
[00:17:15.500 --> 00:17:17.500]  當他們一路祈禱的時候
[00:17:17.500 --> 00:17:19.500]  感覺聖靈在他們生命當中
[00:17:19.500 --> 00:17:20.500]  教導孩子的時候
[00:17:20.500 --> 00:17:22.500]  不知道為什麼他們會聽
[00:17:22.500 --> 00:17:25.500]  不知道為什麼他們會被感動
[00:17:25.500 --> 00:17:27.500]  因此無論你在哪一個崗位
[00:17:27.500 --> 00:17:29.500]  哪一種處境
[00:17:29.500 --> 00:17:30.500]  當你要侍奉上帝
[00:17:30.500 --> 00:17:32.500]  見證上帝的時候
[00:17:32.500 --> 00:17:35.500]  去講述祂的真道的時候
[00:17:35.500 --> 00:17:39.500]  你需要聖靈在你生命當中充滿你
[00:17:39.500 --> 00:17:41.500]  當然聖經剛才所說的
[00:17:41.500 --> 00:17:42.500]  這一節的金句
[00:17:42.500 --> 00:17:46.500]  讓聖靈充滿是一個被動詞式
[00:17:46.500 --> 00:17:49.500]  不是你去操控著聖靈
[00:17:49.500 --> 00:17:51.500]  我吩咐聖靈現在充滿我
[00:17:51.500 --> 00:17:52.500]  不是
[00:17:52.500 --> 00:17:55.500]  聖靈是隨己而運行
[00:17:55.500 --> 00:17:58.500]  它按它的意思來工作
[00:17:58.500 --> 00:18:01.500]  有些時候會給你有特殊的經歷
[00:18:01.500 --> 00:18:03.500]  有些時候可能很平靜
[00:18:03.500 --> 00:18:05.500]  但是它按它的意思來
[00:18:05.500 --> 00:18:09.500]  讓你去得著它給你的恩惠
[00:18:09.500 --> 00:18:12.500]  因此聖經裡面是這樣吩咐我們
[00:18:12.500 --> 00:18:15.500]  要被聖靈充滿
[00:18:15.500 --> 00:18:18.500]  我記得有一次我去一個退修營
