
[00:00:00.000 --> 00:00:03.460]  我們說過哥羅西書也說了幾次
[00:03:23.920 --> 00:03:25.480]  人想出來的方法
[00:03:25.480 --> 00:03:28.880]  是絕對想不到上帝的拯救計劃
[00:03:28.880 --> 00:03:31.880]  所以保羅其實一個很重要的教導
[00:03:31.880 --> 00:03:32.880]  一開始就是
[00:03:32.880 --> 00:03:36.200]  不要根據過去
[00:03:36.200 --> 00:03:37.600]  你們祖先說了甚麼
[00:03:37.600 --> 00:03:38.640]  你們就跟隨甚麼
[00:03:38.640 --> 00:03:40.800]  你們的傳統習俗做了甚麼
[00:03:40.800 --> 00:03:41.800]  你們就做了甚麼
[00:03:41.800 --> 00:03:42.600]  不是的
[00:03:42.600 --> 00:03:46.040]  最重要的就是上帝的啟示
[00:03:46.040 --> 00:03:49.000]  上帝的啟示已經在耶穌裏面
[00:03:49.000 --> 00:03:50.720]  能夠完全表達出來
[00:03:50.720 --> 00:03:53.320]  不是按照人的想法
[00:03:53.320 --> 00:03:55.240]  也不是按照人的傳統
[00:03:55.240 --> 00:03:57.400]  而是按照上帝的啟示
[00:03:57.400 --> 00:04:01.440]  照著基督的救恩
[00:04:01.440 --> 00:04:03.440]  臨到你們當中
[00:04:03.440 --> 00:04:06.040]  接著在第十至十二節
[00:04:06.040 --> 00:04:09.360]  保羅繼續帶出了
[00:04:09.360 --> 00:04:14.520]  一個豐盛的生命應該是怎樣的呢?
[00:04:14.520 --> 00:04:15.600]  當保羅說
[00:04:15.600 --> 00:04:17.600]  我們不是按照人的傳統
[00:04:17.600 --> 00:04:20.240]  我們是按照耶穌基督的授
[00:04:20.240 --> 00:04:23.120]  究竟耶穌是誰呢?
[00:04:23.120 --> 00:04:24.600]  在第十至十二節
[00:04:24.600 --> 00:04:25.600]  保羅繼續說
[00:04:25.600 --> 00:04:27.960]  你們在他裏得了豐盛
[00:04:27.960 --> 00:04:30.800]  他在各樣執政掌權者的元首
[00:04:30.800 --> 00:04:34.360]  你們在他裏也受了不是人手所行的割禮
[00:04:34.360 --> 00:04:37.680]  乃是基督使你們脫離肉體情慾的割禮
[00:04:37.680 --> 00:04:40.760]  你們既受洗與他一同埋葬
[00:04:40.760 --> 00:04:43.000]  也就在此與他一同復活
[00:04:43.000 --> 00:04:47.000]  也引述了叫他從死裡復活神的功用
[00:04:47.000 --> 00:04:51.800]  保羅在此帶出了一個很重要的方向
[00:04:51.800 --> 00:04:54.600]  就是人最重要的
[00:04:54.600 --> 00:04:58.600]  不是靠自己努力得到上帝的拯救
[00:04:58.600 --> 00:05:02.200]  保羅一直重重複複就說這個方向
[00:05:02.200 --> 00:05:03.800]  唯有靠耶穌
[00:05:03.800 --> 00:05:06.200]  我們與耶穌聯合
[00:05:06.200 --> 00:05:08.400]  與耶穌的生命聯合
[00:05:08.400 --> 00:05:11.600]  我們才能得到上帝的拯救
[00:05:11.600 --> 00:05:13.000]  那麼耶穌是誰呢?
[00:05:13.000 --> 00:05:15.800]  接著保羅在此再強調的是
[00:05:15.800 --> 00:05:18.000]  在哥羅西書第一章十八節
[00:05:18.000 --> 00:05:20.600]  保羅說耶穌就是教會的頭
[00:05:20.600 --> 00:05:23.400]  耶穌就是整個教會的主
[00:05:23.400 --> 00:05:24.400]  在此他說
[00:05:24.400 --> 00:05:28.200]  耶穌不單止是教會的主
[00:05:28.200 --> 00:05:34.200]  耶穌是天上地上的掌權者
[00:05:34.200 --> 00:05:35.200]  嚴格來說
[00:05:35.200 --> 00:05:39.000]  耶穌不單止是天上地上的掌權者
[00:05:39.000 --> 00:05:42.600]  他還是靈界的掌權者
[00:05:42.600 --> 00:05:45.000]  天上地下一切所有的
[00:05:45.000 --> 00:05:47.400]  都是他掌管的
[00:05:47.400 --> 00:05:49.600]  所以保羅在此強調
[00:05:49.600 --> 00:05:53.000]  這個耶穌不單止是一個人的
[00:05:53.000 --> 00:05:53.800]  這麼簡單
[00:05:53.800 --> 00:05:57.000]  他就是掌管天地的那個主
[00:05:57.000 --> 00:05:58.000]  接著在第十一節
[00:05:58.000 --> 00:06:00.400]  保羅再提到那個國禮
[00:06:00.400 --> 00:06:03.200]  真正的國禮究竟是什麼
[00:06:03.200 --> 00:06:07.600]  在此國禮是猶太人
[00:06:07.600 --> 00:06:10.200]  即是他們男孩子
[00:06:10.200 --> 00:06:12.400]  第八天新出來就做一個小手術
[00:06:12.400 --> 00:06:14.200]  藉著這個儀式去表示
[00:06:14.200 --> 00:06:16.800]  他們是一班特別的人
[00:06:16.800 --> 00:06:18.800]  我們是上帝的選民
[00:06:18.800 --> 00:06:20.800]  我們有特別的身份
[00:06:20.800 --> 00:06:24.200]  他們以這個為他們的
[00:06:24.200 --> 00:06:27.400]  可以說是自豪的一個地方
[00:06:27.400 --> 00:06:28.800]  但保羅去說
[00:06:28.800 --> 00:06:30.800]  什麼是真正的國禮呢
[00:06:30.800 --> 00:06:34.000]  真正的國禮是要改變你的生命
[00:06:34.000 --> 00:06:36.200]  真正的國禮是讓你得著一個
[00:06:36.200 --> 00:06:38.200]  新的
[00:06:38.200 --> 00:06:40.200]  上帝完全給我們一個
[00:06:40.200 --> 00:06:42.200]  豐盛生命的一個表現
[00:06:42.200 --> 00:06:44.200]  舊的生命已經死了
[00:06:44.200 --> 00:06:45.800]  舊的生命是指什麼呢
[00:06:45.800 --> 00:06:48.600]  就是過去我們不認識上帝
[00:06:48.600 --> 00:06:50.200]  遠離上帝的時候
[00:06:50.200 --> 00:06:52.400]  雖然我們那時候
[00:06:52.400 --> 00:06:54.400]  好像還會有起居飲食
[00:06:54.400 --> 00:06:56.400]  但保羅說其實從那個角度
[00:06:56.400 --> 00:06:58.400]  從另一個屬靈的角度去說
[00:06:58.400 --> 00:07:00.600]  其實我們屬靈生命是死的
[00:07:00.600 --> 00:07:02.400]  但真正的國禮
[00:07:02.400 --> 00:07:06.000]  就是讓我們有一個新的生命
[00:07:06.000 --> 00:07:08.000]  是上帝賜給我們一個
[00:07:08.000 --> 00:07:11.000]  能夠和祂相交的一個生命
[00:07:11.000 --> 00:07:14.000]  在這裡保羅說出
[00:07:14.000 --> 00:07:17.000]  一個真正的國禮是內心的改變
[00:07:17.000 --> 00:07:19.600]  不是人遵守了某些行為
[00:07:19.600 --> 00:07:21.200]  守了某些規矩
[00:07:21.200 --> 00:07:22.400]  這樣就行了
[00:07:22.400 --> 00:07:23.400]  在這裡保羅說
[00:07:23.400 --> 00:07:26.600]  是人內心裡面的改變
[00:07:26.600 --> 00:07:28.600]  藉著洗禮去表示
[00:07:28.600 --> 00:07:30.600]  我們已經得著上帝所給我們
[00:07:30.600 --> 00:07:33.400]  這個豐盛的生命
[00:07:33.400 --> 00:07:35.800]  所以當你信了耶穌
[00:07:35.800 --> 00:07:37.800]  你參加了初信的裝陪班
[00:07:37.800 --> 00:07:39.200]  你參加了浸禮班
[00:07:39.200 --> 00:07:41.800]  你都會聽到洗禮是什麼意思呢?
[00:07:41.800 --> 00:07:45.800]  就是和耶穌同死同埋葬同復活
[00:07:45.800 --> 00:07:47.200]  意思就是說
[00:07:47.200 --> 00:07:50.600]  受洗的人必先有信心
[00:07:50.600 --> 00:07:51.800]  我有信心
[00:07:51.800 --> 00:07:53.800]  相信耶穌已經為我死了
[00:07:53.800 --> 00:07:55.400]  我有信心
[00:07:55.400 --> 00:07:57.600]  接受耶穌為我生命的主
[00:07:57.600 --> 00:07:59.400]  我藉著這個信心
[00:07:59.400 --> 00:08:00.800]  在以後的人生裡面
[00:08:00.800 --> 00:08:02.200]  過我一個新的生活
[00:08:02.200 --> 00:08:04.600]  這樣我就有一個洗禮
[00:08:04.600 --> 00:08:07.000]  洗禮是一個表記
[00:08:07.000 --> 00:08:08.000]  一個印記
[00:08:08.000 --> 00:08:13.000]  就是表明了我有一個悔改的態度
[00:08:13.000 --> 00:08:15.000]  願意一生的去跟從
[00:08:15.000 --> 00:08:17.000]  這位愛我的主
[00:08:17.000 --> 00:08:18.800]  所以保羅在第十三第十五節
[00:08:18.800 --> 00:08:20.000]  繼續說
[00:08:20.000 --> 00:08:21.000]  耶穌的死
[00:08:21.000 --> 00:08:23.400]  究竟有什麼果效呢?
[00:08:23.400 --> 00:08:26.000]  在第十三十五節十五節說
[00:08:26.000 --> 00:08:28.000]  你們從前在過犯中
[00:08:28.000 --> 00:08:31.800]  和未受割禮的肉體中死了
[00:08:31.800 --> 00:08:33.600]  神赦免了你們一切的過犯
[00:08:33.600 --> 00:08:36.000]  便叫你們與基督一同活過來
[00:08:36.000 --> 00:08:38.400]  由圖末在律例上所寫
[00:08:38.400 --> 00:08:39.200]  攻擊我們
[00:08:39.200 --> 00:08:40.800]  有礙於我們的自據
[00:08:40.800 --> 00:08:41.800]  把它撤去
[00:08:41.800 --> 00:08:43.200]  釘在十字架上
[00:08:43.200 --> 00:08:46.000]  既將一切執政的掌權的腦內
[00:08:46.000 --> 00:08:47.600]  明顯擊中人汗
[00:08:47.600 --> 00:08:50.000]  就像十字架的跨性
[00:08:50.000 --> 00:08:52.000]  保羅提醒我們
[00:08:52.000 --> 00:08:55.600]  我們過去死在過犯罪惡之中
[00:08:55.600 --> 00:08:57.200]  我們過去的生命
[00:08:57.200 --> 00:08:58.800]  原是死的
[00:08:58.800 --> 00:08:59.800]  但是
[00:08:59.800 --> 00:09:01.800]  上帝
[00:09:01.800 --> 00:09:03.800]  藉著祂的慈愛拯救我們
[00:09:03.800 --> 00:09:04.800]  按照律法
[00:09:04.800 --> 00:09:06.200]  我們應該被定罪
[00:09:06.200 --> 00:09:08.400]  但現在在耶穌裡面
[00:09:08.400 --> 00:09:09.800]  我們已經赦免了我們的罪
[00:09:09.800 --> 00:09:11.200]  將我們罪的紀錄
[00:09:11.200 --> 00:09:13.600]  完全的洗乾淨
[00:09:13.600 --> 00:09:15.600]  我們所有的罪證
[00:09:15.600 --> 00:09:18.000]  都完全的去塗抹
[00:09:18.000 --> 00:09:19.600]  我們在上帝面前
[00:09:19.600 --> 00:09:20.400]  就好像一個
[00:09:20.400 --> 00:09:22.600]  完全沒有犯過罪的人一樣
[00:09:22.600 --> 00:09:23.600]  所以
[00:09:23.600 --> 00:09:26.000]  我們屬靈上最大的敵人
[00:09:26.000 --> 00:09:26.800]  撒旦
[00:09:26.800 --> 00:09:30.000]  又不能夠再用我們過去所犯的過錯
[00:09:30.000 --> 00:09:31.000]  和罪惡
[00:09:31.000 --> 00:09:32.200]  去恐嚇我們
[00:09:32.200 --> 00:09:33.600]  去威嚇我們
[00:09:33.600 --> 00:09:35.600]  我們已經在上帝面前
[00:09:35.600 --> 00:09:38.000]  得著這個豐盛的生命
[00:09:38.000 --> 00:09:40.600]  這是一個極大的恩典
[00:09:40.600 --> 00:09:43.000]  耶穌已經完全勝過了
[00:09:43.000 --> 00:09:45.200]  可以說撒旦罪惡的權勢
[00:09:45.200 --> 00:09:48.200]  也勝過了死亡的權勢
[00:09:48.200 --> 00:09:49.200]  現在
[00:09:49.200 --> 00:09:51.400]  在十字架上
[00:09:51.400 --> 00:09:52.400]  上帝表明
[00:09:52.400 --> 00:09:54.400]  人類唯一的盼望
[00:09:54.400 --> 00:09:55.400]  就是
[00:09:55.400 --> 00:09:57.000]  耶穌為我們的罪
[00:09:57.000 --> 00:09:58.400]  釘在十字架上
[00:09:58.400 --> 00:10:00.200]  如果哥羅西教會的信徒
[00:10:00.200 --> 00:10:03.000]  能夠明白這個這麼重要的真理的時候
[00:10:03.000 --> 00:10:04.600]  他們就不會轉向
[00:10:04.600 --> 00:10:07.400]  一些錯誤的異端的方向上
[00:10:07.400 --> 00:10:11.200]  接著在第十六至第十二十三節
[00:10:11.200 --> 00:10:14.400]  保羅再具體的去說
[00:10:14.400 --> 00:10:16.400]  究竟當時異端的錯誤
[00:10:16.400 --> 00:10:17.800]  究竟在哪裡呢?
[00:10:17.800 --> 00:10:20.000]  無論你們在行為上有什麼錯誤
[00:10:20.000 --> 00:10:21.200]  在心態上
[00:10:21.200 --> 00:10:22.800]  又有什麼錯誤呢?
[00:10:22.800 --> 00:10:25.000]  在第十七節說
[00:10:25.000 --> 00:10:27.400]  所以不拘在飲食上或節日
[00:10:27.400 --> 00:10:28.800]  越索安息日
[00:10:28.800 --> 00:10:30.800]  都不可讓人論斷你們
[00:10:30.800 --> 00:10:32.800]  這些完事後事的影兒
[00:10:32.800 --> 00:10:34.600]  那形體卻是基督
[00:10:34.600 --> 00:10:37.800]  不可讓人因著故意謙虛和敬拜天使
[00:10:37.800 --> 00:10:40.200]  奪去你們的獎賞
[00:10:40.200 --> 00:10:41.400]  在當時
[00:10:41.400 --> 00:10:44.000]  就是哥羅西的教會裡面
[00:10:44.000 --> 00:10:44.800]  有一些異端
[00:10:44.800 --> 00:10:45.800]  就是
[00:10:45.800 --> 00:10:48.200]  追求一個很清苦的
[00:10:48.200 --> 00:10:49.400]  一個的生活
[00:10:49.400 --> 00:10:50.200]  就是說
[00:10:50.200 --> 00:10:52.200]  你越覺得越清苦
[00:10:52.200 --> 00:10:53.600]  你就越屬靈
[00:10:53.600 --> 00:10:55.200]  又或者你越清苦
[00:10:55.200 --> 00:10:56.200]  越顯示
[00:10:56.200 --> 00:11:00.200]  你是一個已經被上帝拯救的一個人
[00:11:00.200 --> 00:11:01.800]  可以這樣說
[00:11:01.800 --> 00:11:03.200]  越來越刻苦
[00:11:03.200 --> 00:11:04.000]  就是說
[00:11:04.000 --> 00:11:05.200]  如果當時有人
[00:11:05.200 --> 00:11:06.200]  就是說你
[00:11:06.200 --> 00:11:08.800]  一個人一天吃三餐
[00:11:08.800 --> 00:11:09.600]  然後說
[00:11:09.600 --> 00:11:10.800]  你吃三餐太多了
[00:11:10.800 --> 00:11:12.200]  我吃兩餐
[00:11:12.200 --> 00:11:13.400]  然後你吃兩餐很多嗎?
[00:11:13.400 --> 00:11:14.000]  很厲害嗎?
[00:11:14.000 --> 00:11:15.400]  我吃一餐
[00:11:15.400 --> 00:11:16.600]  然後你吃一餐很厲害嗎?
[00:11:16.600 --> 00:11:17.800]  你大魚大肉
[00:11:17.800 --> 00:11:18.800]  我清茶淡飯
[00:11:18.800 --> 00:11:20.000]  我這個一餐
[00:11:20.000 --> 00:11:22.000]  然後你清茶淡飯很厲害嗎?
[00:11:22.000 --> 00:11:24.800]  我一碗飯加一個豆腐就可以了
[00:11:24.800 --> 00:11:27.400]  然後你一碗飯一個豆腐可以
[00:11:27.400 --> 00:11:29.600]  我一碗飯半塊豆腐
[00:11:29.600 --> 00:11:31.800]  越鬥就越清苦
[00:11:31.800 --> 00:11:33.600]  讓自己覺得
[00:11:33.600 --> 00:11:34.800]  我比你更厲害
[00:11:34.800 --> 00:11:37.000]  我比你更好
[00:11:37.000 --> 00:11:37.600]  然後
[00:11:37.600 --> 00:11:40.800]  藉著這些刻苦的行為
[00:11:40.800 --> 00:11:42.200]  這個噤辱的行為
[00:11:42.200 --> 00:11:43.000]  去表現
[00:11:43.000 --> 00:11:45.600]  我是一個得救的人
[00:11:45.600 --> 00:11:47.600]  又或者藉著這些行為
[00:11:47.600 --> 00:11:49.200]  我
[00:11:49.200 --> 00:11:53.200]  可以將我自己從罪惡裏面拯救出來
[00:11:53.200 --> 00:11:55.800]  是自己拯救自己
[00:11:55.800 --> 00:11:57.000]  保羅說
[00:11:57.000 --> 00:11:58.200]  他們有些人
[00:11:58.200 --> 00:12:00.000]  遵守一些節旗
[00:12:00.000 --> 00:12:03.000]  遵守一些規定
[00:12:03.000 --> 00:12:04.200]  節旗
[00:12:04.200 --> 00:12:07.200]  遵守這些外在的規定的時候
[00:12:07.200 --> 00:12:10.200]  你們就可以得著拯救
[00:12:10.200 --> 00:12:13.000]  而這些節旗
[00:12:13.000 --> 00:12:14.000]  這些規矩
[00:12:14.000 --> 00:12:16.000]  其實是有果效的
[00:12:16.000 --> 00:12:17.600]  是有些神秘的力量
[00:12:17.600 --> 00:12:19.200]  做了就可以了
[00:12:19.200 --> 00:12:24.200]  保羅在這裡提醒他們
[00:12:24.200 --> 00:12:25.400]  節旗
[00:12:25.400 --> 00:12:26.600]  規矩
[00:12:26.600 --> 00:12:27.400]  其實
[00:12:27.400 --> 00:12:29.800]  上帝是藉著這些方式
[00:12:29.800 --> 00:12:31.000]  是要讓人
[00:12:31.000 --> 00:12:32.800]  一路預備人的心
[00:12:32.800 --> 00:12:34.400]  去認識上帝
[00:12:34.400 --> 00:12:37.800]  藉著耶穌所表現的救恩
[00:12:37.800 --> 00:12:39.800]  但當時的猶太人
[00:12:39.800 --> 00:12:41.400]  或者當時一般的人都是
[00:12:41.400 --> 00:12:42.600]  以為規矩
[00:12:42.600 --> 00:12:43.400]  一些規條
[00:12:43.400 --> 00:12:46.000]  就有一個神秘的力量
[00:12:46.000 --> 00:12:46.800]  猶太人
[00:12:46.800 --> 00:12:48.000]  他們都覺得
[00:12:48.000 --> 00:12:50.400]  當我遵守了某些規矩
[00:12:50.400 --> 00:12:51.800]  遵守了某些節日
[00:12:51.800 --> 00:12:54.200]  我就是一個上帝的選民
[00:12:54.200 --> 00:12:56.400]  我的內心是怎麼想的
[00:12:56.400 --> 00:12:58.400]  我其他生活行為是怎樣的
[00:12:58.400 --> 00:12:59.400]  其實不重要的
[00:12:59.400 --> 00:13:00.600]  上帝是不會看的
[00:13:00.600 --> 00:13:02.600]  上帝只是看我部分的
[00:13:02.600 --> 00:13:04.000]  遵守了的節旗
[00:13:04.000 --> 00:13:05.200]  遵守了行為
[00:13:05.200 --> 00:13:06.800]  這樣就可以了
[00:13:06.800 --> 00:13:09.200]  保羅在這裡指出
[00:13:09.200 --> 00:13:11.400]  上帝的恩典不是這樣
[00:13:11.400 --> 00:13:13.800]  上帝的救恩也不是這樣
[00:13:13.800 --> 00:13:15.000]  不要以為
[00:13:15.000 --> 00:13:16.600]  你做了一些行為
[00:13:16.600 --> 00:13:19.600]  你就有資格去跟從上帝
[00:13:19.600 --> 00:13:20.800]  在這裡十八十九次
[00:13:20.800 --> 00:13:23.200]  保羅繼續去講他們
[00:13:23.200 --> 00:13:25.800]  那種內在的態度
[00:13:25.800 --> 00:13:27.400]  內在的態度是什麼呢
[00:13:27.400 --> 00:13:30.200]  不可讓人因著故意謙虛和敬拜天使
[00:13:30.200 --> 00:13:31.800]  就奪去你們的獎賞
[00:13:31.800 --> 00:13:34.200]  這等人驅離了所見過的
[00:13:34.200 --> 00:13:35.400]  隨著自己的肉心
[00:13:35.400 --> 00:13:37.200]  無故地自高自大
[00:13:37.200 --> 00:13:38.600]  不辭定元首
[00:13:38.600 --> 00:13:40.800]  全心寄言靠著他
[00:13:40.800 --> 00:13:43.000]  跟著得以相作聯絡
[00:13:43.000 --> 00:13:46.000]  就因神大得獎盡
[00:13:46.000 --> 00:13:49.200]  保羅說不要因為飲食
[00:13:49.200 --> 00:13:50.400]  遵守了節旗
[00:13:50.400 --> 00:13:51.600]  讓人論斷你們
[00:13:51.600 --> 00:13:53.800]  如果你們跟隨錯誤的方向
[00:13:53.800 --> 00:13:55.800]  以為是你們自己的努力
[00:13:55.800 --> 00:13:58.600]  得著上帝的恩典的時候
[00:13:58.600 --> 00:14:00.400]  你們就大錯特錯
[00:14:00.400 --> 00:14:03.400]  可能會失去上帝給你們的獎賞
[00:14:03.400 --> 00:14:04.600]  他再提醒
[00:14:04.600 --> 00:14:05.800]  這一群人
[00:14:05.800 --> 00:14:07.200]  一群傳義天的人
[00:14:07.200 --> 00:14:09.000]  他們故意謙虛
[00:14:09.000 --> 00:14:10.800]  這個故意謙虛的背後
[00:14:10.800 --> 00:14:13.800]  其實顯示自己的自高自大
[00:14:13.800 --> 00:14:14.600]  在這裡
[00:14:14.600 --> 00:14:15.800]  當時的有些人
[00:14:15.800 --> 00:14:17.200]  可能會宣稱
[00:14:17.200 --> 00:14:18.600]  上帝是一個
[00:14:18.600 --> 00:14:20.600]  完全這麼聖潔的上帝
[00:14:20.600 --> 00:14:23.200]  我們這一群這麼有罪的人
[00:14:23.200 --> 00:14:25.400]  一群這麼有不聖潔的人
[00:14:25.400 --> 00:14:26.400]  怎麼可以敬拜一個
[00:14:26.400 --> 00:14:28.400]  完全聖潔的上帝呢
[00:14:28.400 --> 00:14:30.600]  所以我們只能夠敬拜
[00:14:30.600 --> 00:14:33.200]  這個上帝所創造的一些靈體
[00:14:33.200 --> 00:14:34.600]  就是一些天使
[00:14:34.600 --> 00:14:36.000]  我們要敬拜天使
[00:14:36.000 --> 00:14:38.200]  我們不能直接敬拜上帝
[00:14:38.200 --> 00:14:39.400]  而在表現裡面
[00:14:39.400 --> 00:14:41.400]  就表示自己的謙卑
[00:14:41.400 --> 00:14:42.200]  我很謙虛
[00:14:42.200 --> 00:14:43.400]  因為我們覺得
[00:14:43.400 --> 00:14:44.400]  我這個有罪的人
[00:14:44.400 --> 00:14:46.400]  怎麼敬拜上帝呢
[00:14:46.400 --> 00:14:47.400]  但其實
[00:14:47.400 --> 00:14:48.600]  他們這個行為
[00:14:48.600 --> 00:14:50.600]  正正就是顯露他們那種
[00:14:50.600 --> 00:14:52.400]  自高自大
[00:14:52.400 --> 00:14:53.800]  第一就是他們
[00:14:53.800 --> 00:14:56.200]  攔阻人去敬拜上帝
[00:14:56.200 --> 00:14:57.000]  第二
[00:14:57.000 --> 00:15:00.200]  藉著一些行為和思想
[00:15:00.200 --> 00:15:01.000]  去表現出
[00:15:01.000 --> 00:15:03.000]  我是高人一等
[00:15:03.000 --> 00:15:04.600]  在這裡補充一下
[00:15:04.600 --> 00:15:06.200]  他們有一群人
[00:15:06.200 --> 00:15:09.200]  他們迷戀
[00:15:09.200 --> 00:15:11.000]  迷於自己所見過
[00:15:11.000 --> 00:15:13.200]  有些古卷就是說
[00:15:13.200 --> 00:15:14.600]  他們未見過的
[00:15:14.600 --> 00:15:15.800]  迷戀未見過
[00:15:15.800 --> 00:15:17.000]  其實都是指一樣東西
[00:15:17.000 --> 00:15:19.400]  就是指他們在默想當中
[00:15:19.400 --> 00:15:23.800]  去見到一些景象
[00:15:23.800 --> 00:15:25.000]  而那些景象
[00:15:25.000 --> 00:15:25.800]  他們覺得
[00:15:25.800 --> 00:15:27.600]  在一些默想的過程裡面
[00:15:27.600 --> 00:15:30.200]  所擁有的一些神秘的知識
[00:15:30.200 --> 00:15:34.000]  就是我們能夠生命得到解脫
[00:15:34.000 --> 00:15:36.600]  的一個很重要的基礎
[00:15:36.600 --> 00:15:37.800]  和一個根源
[00:15:37.800 --> 00:15:38.800]  保羅在這裡說
