
[00:00:00.000 --> 00:00:01.840]  新聞記第六章
[00:03:14.400 --> 00:03:16.400]  你要去遵從
[00:03:16.400 --> 00:03:19.400]  你就得到其中的福氣」
[00:03:19.400 --> 00:03:20.800]  你再看看第四節
[00:03:20.800 --> 00:03:23.000]  第五節的經文
[00:03:23.000 --> 00:03:24.600]  「以色列亞,你要聽
[00:03:24.600 --> 00:03:27.800]  耶和華,我們的神是獨一的耶和華
[00:03:27.800 --> 00:03:30.200]  你要全心全性全力愛
[00:03:30.200 --> 00:03:32.200]  耶和華,你的神」
[00:03:32.200 --> 00:03:33.800]  整卷的生命記
[00:03:33.800 --> 00:03:36.200]  最核心的兩節經文
[00:03:36.200 --> 00:03:39.800]  就是第五、第四、第五節
[00:03:39.800 --> 00:03:41.000]  主耶穌在新約的時候
[00:03:41.000 --> 00:03:42.200]  在方書裡面記載
[00:03:42.200 --> 00:03:44.400]  祂說律法的總綱
[00:03:44.400 --> 00:03:45.600]  是什麼
[00:03:45.600 --> 00:03:47.600]  就是這一節的聖經
[00:03:47.600 --> 00:03:49.800]  是核心的信仰的部分
[00:03:49.800 --> 00:03:50.800]  第一
[00:03:50.800 --> 00:03:55.000]  要知道耶和華是獨一的真神
[00:03:55.000 --> 00:03:59.600]  祂是天地之間掌權的真神
[00:03:59.600 --> 00:04:01.800]  祂能夠隨祂的意旨
[00:04:01.800 --> 00:04:04.200]  成就萬事
[00:04:04.200 --> 00:04:05.200]  沒有任何的人
[00:04:05.200 --> 00:04:06.400]  沒有任何的勢力
[00:04:06.400 --> 00:04:07.800]  能夠難阻
[00:04:07.800 --> 00:04:11.000]  這位上帝所要成全的事情
[00:04:11.000 --> 00:04:12.600]  祂是獨一的上帝
[00:04:12.600 --> 00:04:15.000]  你和我應當去敬畏祂
[00:04:15.000 --> 00:04:17.000]  聽從祂
[00:04:17.000 --> 00:04:20.000]  有些人覺得教會很霸道
[00:04:20.000 --> 00:04:21.800]  經常說你們是獨一的真神
[00:04:21.800 --> 00:04:24.800]  難道我們信的不是真神嗎?
[00:04:24.800 --> 00:04:27.800]  難道不是每條路都可以去羅馬嗎?
[00:04:27.800 --> 00:04:31.000]  為什麼只說你們的神是神?
[00:04:31.000 --> 00:04:31.800]  大家可以明白
[00:04:31.800 --> 00:04:33.800]  或者我簡單說
[00:04:33.800 --> 00:04:35.600]  如果有個朋友跟你逛街
[00:04:35.600 --> 00:04:37.600]  逛逛的時候突然看到一位男士
[00:04:37.600 --> 00:04:38.800]  他告訴你
[00:04:38.800 --> 00:04:40.600]  「這個是我爸爸」
[00:04:40.600 --> 00:04:41.600]  你走過去
[00:04:41.600 --> 00:04:42.400]  跟他點頭
[00:04:42.400 --> 00:04:44.000]  「世伯」
[00:04:44.000 --> 00:04:45.400]  然後再逛兩個街口
[00:04:45.400 --> 00:04:46.200]  他又說
[00:04:46.200 --> 00:04:48.400]  「這個又是我爸爸」
[00:04:48.400 --> 00:04:49.400]  再逛兩個街口
[00:04:49.400 --> 00:04:52.000]  「這個是我爸爸」
[00:04:52.000 --> 00:04:53.000]  你會覺得很奇怪
[00:04:53.000 --> 00:04:55.800]  怎麼會有這麼多爸爸?
[00:04:55.800 --> 00:05:00.200]  你知道生命是源出於一個
[00:05:00.200 --> 00:05:01.800]  我的意思是
[00:05:01.800 --> 00:05:04.600]  我們整個人類
[00:05:04.600 --> 00:05:05.800]  你會知道
[00:05:05.800 --> 00:05:07.000]  聖經清楚說
[00:05:07.000 --> 00:05:09.800]  源出一位的真神
[00:05:09.800 --> 00:05:12.400]  整個宇宙的和諧性
[00:05:12.400 --> 00:05:13.600]  你會發覺
[00:05:13.600 --> 00:05:16.000]  只能是一位獨一的真神
[00:05:16.000 --> 00:05:18.600]  來創造
[00:05:18.600 --> 00:05:20.200]  因此不是要霸道
[00:05:20.200 --> 00:05:22.000]  而是清楚知道的
[00:05:22.000 --> 00:05:24.000]  是獨一的真神
[00:05:24.000 --> 00:05:25.000]  因此你和我
[00:05:25.000 --> 00:05:27.000]  你當去敬拜祂
[00:05:27.000 --> 00:05:28.600]  去敬畏祂
[00:05:28.600 --> 00:05:30.600]  去聽從祂
[00:05:30.600 --> 00:05:31.600]  然後你會發覺
[00:05:31.600 --> 00:05:33.200]  聖經再說
[00:05:33.200 --> 00:05:35.800]  祂說你要去全心全性
[00:05:35.800 --> 00:05:39.400]  全力愛耶和華你的神
[00:05:39.400 --> 00:05:41.600]  因為祂將我們從
[00:05:41.600 --> 00:05:44.000]  埃及遺留的地方
[00:05:44.000 --> 00:05:47.600]  從罪惡的綑綁裡面
[00:05:47.600 --> 00:05:51.600]  本來是朝向永遠的咒咒
[00:05:51.600 --> 00:05:54.200]  是不滅的火壺
[00:05:54.200 --> 00:05:55.600]  但是今天神釋放我們
[00:05:55.600 --> 00:05:57.600]  給我們永遠的盼望
[00:05:57.600 --> 00:06:00.000]  因此帶著這份感恩的心
[00:06:00.000 --> 00:06:02.600]  去愛這位上帝
[00:06:02.600 --> 00:06:03.800]  當我們愛神的時候
[00:06:03.800 --> 00:06:07.200]  你知道不是神勉強我們
[00:06:07.200 --> 00:06:08.200]  而是祂知道
[00:06:08.200 --> 00:06:10.200]  當我們愛神的時候
[00:06:10.200 --> 00:06:12.400]  我們才能夠傳得
[00:06:12.400 --> 00:06:14.800]  祂要給我們的恩惠
[00:06:14.800 --> 00:06:16.000]  而我們說敬畏神
[00:06:16.000 --> 00:06:18.200]  不是基於一種恐懼
[00:06:18.200 --> 00:06:20.600]  而是基於我們愛祂
[00:06:20.600 --> 00:06:22.600]  因此我們遵從祂
[00:06:22.600 --> 00:06:24.600]  而知道當我們遵從祂的時候
[00:06:24.600 --> 00:06:26.200]  我們就能夠更多
[00:06:26.200 --> 00:06:27.600]  更完全得到
[00:06:27.600 --> 00:06:30.000]  祂要給我們的恩惠
[00:06:30.000 --> 00:06:31.200]  因此弟兄姊妹
[00:06:31.200 --> 00:06:32.600]  聖經告訴我們
[00:06:32.600 --> 00:06:37.000]  全心全性全力的愛神
[00:06:37.000 --> 00:06:39.800]  或者其實在58週年的時候
[00:06:39.800 --> 00:06:41.800]  弟兄姊妹也可以常常想
[00:06:41.800 --> 00:06:46.200]  神怎樣透過不同的方式恩待你
[00:06:46.200 --> 00:06:47.600]  剛剛前一陣子
[00:06:47.600 --> 00:06:49.400]  有一群弟兄姊妹來我家
[00:06:49.400 --> 00:06:51.600]  其中一位年長的姊妹
[00:06:51.600 --> 00:06:52.400]  跟我們分享
[00:06:52.400 --> 00:06:55.800]  也是剛才受針之中一位
[00:06:55.800 --> 00:06:56.600]  她就提及
[00:06:56.600 --> 00:06:58.400]  她說我在一次
[00:06:58.400 --> 00:07:01.200]  很奇妙的情況之下信耶穌
[00:07:01.200 --> 00:07:02.800]  我們很想聽
[00:07:02.800 --> 00:07:04.200]  她就說有一次
[00:07:04.200 --> 00:07:06.200]  不小心跌在地上
[00:07:06.200 --> 00:07:09.200]  一跌的時候後腦作地
[00:07:09.200 --> 00:07:10.600]  石地
[00:07:10.600 --> 00:07:15.000]  因此起了一個拳頭那麼大的瘤
[00:07:15.000 --> 00:07:16.200]  送進醫院之後
[00:07:16.200 --> 00:07:17.600]  醫生說很嚴重
[00:07:17.600 --> 00:07:20.200]  明天要馬上做手術
[00:07:20.200 --> 00:07:22.200]  那晚有很多她的家人
[00:07:22.200 --> 00:07:23.400]  一些朋友
[00:07:23.400 --> 00:07:25.600]  其中一個基督徒的青年
[00:07:25.600 --> 00:07:27.400]  就跟她聊天
[00:07:27.400 --> 00:07:30.200]  她說阿姨我為你祈禱
[00:07:30.200 --> 00:07:32.200]  主耶穌聽人的禱告
[00:07:32.200 --> 00:07:34.800]  就在那裡為她祈禱
[00:07:34.800 --> 00:07:35.600]  第二天早上起來
[00:07:35.600 --> 00:07:38.200]  這位太太摸一下
[00:07:38.200 --> 00:07:41.000]  瘤呢?去了哪裡?
[00:07:41.000 --> 00:07:43.800]  整個大瘤不見了
[00:07:43.800 --> 00:07:44.400]  很奇怪
[00:07:44.400 --> 00:07:45.400]  馬上找醫生看看
[00:07:45.400 --> 00:07:47.600]  醫生說很少這樣
[00:07:47.600 --> 00:07:49.000]  先照一照
[00:07:49.000 --> 00:07:52.600]  一照之後發覺沒事
[00:07:52.600 --> 00:07:53.800]  那不用做手術了
[00:07:53.800 --> 00:07:55.800]  你出院吧
[00:07:55.800 --> 00:07:57.600]  這位姊妹就是這樣出院
[00:07:57.600 --> 00:07:58.600]  而她很清楚經歷了
[00:07:58.600 --> 00:08:02.000]  神在她生命當中給她的醫治
[00:08:02.000 --> 00:08:02.600]  各位弟兄姊妹
[00:08:02.600 --> 00:08:03.200]  有些時候
[00:08:03.200 --> 00:08:05.600]  神對我們有不同的安排
[00:08:05.600 --> 00:08:07.000]  有些是只有醫治
[00:08:07.000 --> 00:08:09.000]  有些是長期的病患
[00:08:09.000 --> 00:08:10.600]  但是各人在其中
[00:08:10.600 --> 00:08:13.000]  安然的依靠祂
[00:08:13.000 --> 00:08:16.200]  就經歷在順逆當中
[00:08:16.200 --> 00:08:18.400]  神給我們的祝福
[00:08:18.400 --> 00:08:19.600]  經歷神的愛
[00:08:19.600 --> 00:08:22.200]  因此很願意去愛神
[00:08:22.200 --> 00:08:25.800]  而正是聖經所呼籲我們做的事情
[00:08:25.800 --> 00:08:26.400]  你再看
[00:08:26.400 --> 00:08:27.800]  《下帝經文》再提及
[00:08:27.800 --> 00:08:29.600]  這條敬畏神的路
[00:08:29.600 --> 00:08:32.600]  有兩條歪路
[00:08:32.600 --> 00:08:34.800]  要小心避開
[00:08:34.800 --> 00:08:35.800]  這兩條歪路
[00:08:35.800 --> 00:08:40.200]  第一條在第十節十一節說
[00:08:40.200 --> 00:08:41.600]  聖經說
[00:08:41.600 --> 00:08:43.400]  當你去到應許之地的時候
[00:08:43.400 --> 00:08:44.400]  你會發覺
[00:08:44.400 --> 00:08:47.200]  有又高大又美麗的城市
[00:08:47.200 --> 00:08:49.800]  是誰建造的呢?
[00:08:49.800 --> 00:08:50.800]  是神預備
[00:08:50.800 --> 00:08:52.200]  不是我們建造的
[00:08:52.200 --> 00:08:54.800]  有裝滿各樣美物的房子
[00:08:54.800 --> 00:08:57.000]  是不是你裝滿的呢?
[00:08:57.000 --> 00:08:57.800]  不是
[00:08:57.800 --> 00:08:59.000]  有作成的水池
[00:08:59.000 --> 00:09:00.400]  是不是你作成的呢?
[00:09:00.400 --> 00:09:01.400]  不是
[00:09:01.400 --> 00:09:03.200]  有葡萄園和橄欖園
[00:09:03.200 --> 00:09:04.800]  是不是你栽種的呢?
[00:09:04.800 --> 00:09:06.200]  不是
[00:09:06.200 --> 00:09:08.400]  但是你可以享受其中的豐富
[00:09:08.400 --> 00:09:10.200]  吃得飽足
[00:09:10.200 --> 00:09:12.800]  因為神樂意將這一切給你
[00:09:12.800 --> 00:09:14.000]  十二節
[00:09:14.000 --> 00:09:15.800]  那時你要謹慎
[00:09:15.800 --> 00:09:18.200]  免得你忘記了耶和華
[00:09:18.200 --> 00:09:20.200]  就是把你從埃及地
[00:09:20.200 --> 00:09:25.000]  從遺牢之家領出來的那一位
[00:09:25.000 --> 00:09:26.800]  原來
[00:09:26.800 --> 00:09:29.200]  在豐富的時候
[00:09:29.200 --> 00:09:34.600]  會有危險忘記神
[00:09:34.600 --> 00:09:37.800]  如果你有一個很聰明的頭腦
[00:09:37.800 --> 00:09:39.600]  你IQ爆棚
[00:09:39.600 --> 00:09:40.800]  別人不斷稱讚你
[00:09:40.800 --> 00:09:43.200]  很能幹
[00:09:43.200 --> 00:09:44.600]  你要小心
[00:09:44.600 --> 00:09:46.200]  不要忘記
[00:09:46.200 --> 00:09:49.400]  是神賜給你的
[00:09:49.400 --> 00:09:50.600]  如果你金融海嘯
[00:09:50.600 --> 00:09:52.600]  經過很大的衝擊
[00:09:52.600 --> 00:09:54.600]  現今平穩了
[00:09:54.600 --> 00:09:56.800]  有一份穩定的工作
[00:09:56.800 --> 00:09:59.000]  而且收入也不錯
[00:09:59.000 --> 00:10:00.000]  你要記得
[00:10:00.000 --> 00:10:02.600]  不是你抗疫力高
[00:10:02.600 --> 00:10:04.200]  有些人這樣說
[00:10:04.200 --> 00:10:05.400]  不是你自己有力量
[00:10:05.400 --> 00:10:07.600]  可以面對這一切
[00:10:07.600 --> 00:10:08.800]  你要記得
[00:10:08.800 --> 00:10:11.400]  這一切是神給你恩典力量
[00:10:11.400 --> 00:10:12.800]  能夠作成
[00:10:12.800 --> 00:10:15.400]  所以你不要忘記神
[00:10:15.400 --> 00:10:17.000]  忘記神的人
[00:10:17.000 --> 00:10:18.400]  會有一個危險
[00:10:18.400 --> 00:10:21.000]  就是會自己製造偶像
[00:10:21.000 --> 00:10:22.400]  讓自己去追求
[00:10:22.400 --> 00:10:23.400]  去敬拜
[00:10:23.400 --> 00:10:27.200]  你看看第十四節
[00:10:27.200 --> 00:10:29.000]  不可隨從別的神
[00:10:29.000 --> 00:10:32.600]  就是你們周圍各民族的神
[00:10:32.600 --> 00:10:34.600]  會製造什麼神靈呢
[00:10:34.600 --> 00:10:36.400]  有些人認為
[00:10:36.400 --> 00:10:38.800]  一切都是自己的能力
[00:10:38.800 --> 00:10:42.600]  因此開始去敬拜一個偶像
[00:10:42.600 --> 00:10:44.000]  什麼偶像
[00:10:44.000 --> 00:10:46.800]  成功人士
[00:10:46.800 --> 00:10:47.800]  我過去做得到
[00:10:47.800 --> 00:10:48.800]  我將來也做得到
[00:10:48.800 --> 00:10:49.800]  我不需要靠誰
[00:10:49.800 --> 00:10:53.400]  我自己可以做成功人士
[00:10:53.400 --> 00:10:55.600]  但願我們也能夠成功
[00:10:55.600 --> 00:10:57.000]  但你知道
[00:10:57.000 --> 00:10:59.800]  真正的成功是神所賜
[00:10:59.800 --> 00:11:02.400]  因此不要忘記神
[00:11:02.400 --> 00:11:03.800]  對於北村家
[00:11:03.800 --> 00:11:05.600]  神給我們很多恩典
[00:11:05.600 --> 00:11:07.400]  但我們也有一個危險
[00:11:07.400 --> 00:11:10.000]  我們會容易驕傲
[00:11:10.000 --> 00:11:11.600]  我們要常常警覺
[00:11:11.600 --> 00:11:12.800]  謙卑自己
[00:11:12.800 --> 00:11:14.000]  才會繼續能夠
[00:11:14.000 --> 00:11:16.800]  承受神給我們的恩惠
[00:11:16.800 --> 00:11:18.600]  因此不要忘記神
[00:11:18.600 --> 00:11:19.600]  第二個試探
[00:11:19.600 --> 00:11:20.800]  第二個危險
[00:11:20.800 --> 00:11:22.800]  是十六節說
[00:11:22.800 --> 00:11:25.800]  你們不可試探耶和華你們的神
[00:11:25.800 --> 00:11:29.000]  像你們在馬薩試探他一樣
[00:11:29.000 --> 00:11:30.400]  當時以色列人在抗耶和華
[00:11:30.400 --> 00:11:31.600]  沒有水喝
[00:11:31.600 --> 00:11:33.200]  他們就埋怨
[00:11:33.200 --> 00:11:36.800]  這位神能不能讓我們在抗耶有水
[00:11:36.800 --> 00:11:39.600]  能不能讓我們有肉吃
[00:11:39.600 --> 00:11:43.600]  各位聽過什麼叫做試探神嗎
[00:11:43.600 --> 00:11:47.200]  試探神就是當人有一些缺乏
[00:11:47.200 --> 00:11:49.400]  或者有一些慾望
[00:11:49.400 --> 00:11:53.800]  一直要求神給他滿足
[00:11:53.800 --> 00:11:55.200]  當神不給他的時候
[00:11:55.200 --> 00:11:57.600]  開始會埋怨神
[00:11:57.600 --> 00:11:59.000]  你也不是真神
[00:11:59.000 --> 00:12:01.000]  也不聽人祈禱
[00:12:01.000 --> 00:12:02.400]  你也不愛我
[00:12:02.400 --> 00:12:04.600]  我為什麼要愛你
[00:12:04.600 --> 00:12:08.600]  在那種認為神不理會他的過程中
[00:12:08.600 --> 00:12:10.400]  開始試探神
[00:12:10.400 --> 00:12:15.000]  除非你讓我能夠去到那個職位
[00:12:15.000 --> 00:12:17.800]  我就相信你
[00:12:17.800 --> 00:12:22.800]  如果你讓我得到感情的滿足
[00:12:22.800 --> 00:12:24.200]  為我預備一個
[00:12:24.200 --> 00:12:26.600]  真的愛我的丈夫
[00:12:26.600 --> 00:12:28.600]  我就相信你
[00:12:28.600 --> 00:12:30.600]  當我們什麼時候試探神的時候
[00:12:30.600 --> 00:12:32.800]  我們就開始不去敬畏祂
[00:12:32.800 --> 00:12:34.400]  不去聽從祂
[00:12:34.400 --> 00:12:36.400]  在那時候聖嬰就會說
[00:12:36.400 --> 00:12:40.400]  你再看下一個經文
[00:12:40.400 --> 00:12:41.800]  如果當你這麼做的時候
[00:12:41.800 --> 00:12:44.000]  在十五節上面所提及的
[00:12:44.000 --> 00:12:45.000]  最後一句
[00:12:45.000 --> 00:12:48.200]  就把你從這地上消滅
[00:12:48.200 --> 00:12:50.000]  相反當我們敬畏神的時候
[00:12:50.000 --> 00:12:52.200]  十八節就說
[00:12:52.200 --> 00:12:53.600]  耶和華捍衛正
[00:12:53.600 --> 00:12:55.200]  捍衛好的事
[00:12:55.200 --> 00:12:56.600]  你去行
[00:12:56.600 --> 00:12:58.600]  祂就使你可以享福
[00:12:58.600 --> 00:13:00.800]  並且得著那美地
[00:13:00.800 --> 00:13:01.800]  十九節
[00:13:01.800 --> 00:13:06.000]  將你的受敵從你面前趕逐出去
[00:13:06.000 --> 00:13:06.800]  各位電視網友
[00:13:06.800 --> 00:13:11.200]  這位上帝是很想將恩典賜給我們
[00:13:11.200 --> 00:13:14.600]  但是祂期望我們走一條
[00:13:14.600 --> 00:13:16.200]  是聽從祂的路
[00:13:16.200 --> 00:13:18.600]  因為唯有聽從神的路
[00:13:18.600 --> 00:13:21.000]  才可以蒙恩
[00:13:21.000 --> 00:13:23.800]  因此在我們面前有兩條路
[00:13:23.800 --> 00:13:25.400]  一條是敬畏神
[00:13:25.400 --> 00:13:27.200]  聽從神的路
[00:13:27.200 --> 00:13:29.600]  一條是違背神
[00:13:29.600 --> 00:13:34.400]  但是面對著在應許之地滅亡的路
[00:13:34.400 --> 00:13:35.400]  因此你和我
[00:13:35.400 --> 00:13:36.800]  以及整個教會
[00:13:36.800 --> 00:13:39.800]  都留心求神幫助我們
[00:13:39.800 --> 00:13:41.800]  我們一起祈禱

