
[00:00:00.000 --> 00:00:06.100]  剛才我們也說了希望用三次的崇拜
[00:03:53.800 --> 00:03:54.640]  OK
[00:03:54.640 --> 00:03:57.560]  這個題目就會成為我們另外一次
[00:03:57.560 --> 00:03:58.960]  講道裡面
[00:03:58.960 --> 00:04:01.880]  一個主題
[00:04:01.880 --> 00:04:02.440]  就是說
[00:04:02.440 --> 00:04:04.240]  詩探和詩煉
[00:04:04.240 --> 00:04:07.720]  這個是亞國書裡面一個很重要的主題
[00:04:07.720 --> 00:04:09.000]  我們今天不說了
[00:04:09.000 --> 00:04:11.080]  你能夠看到這件事
[00:04:11.080 --> 00:04:13.240]  還有能夠堅持
[00:04:13.240 --> 00:04:16.920]  你就可以得到這種
[00:04:16.920 --> 00:04:22.600]  和其他人很不同的結果
[00:04:22.600 --> 00:04:25.840]  在這一切的發展裡面
[00:04:25.840 --> 00:04:27.360]  你怎樣可以得到呢?
[00:04:27.360 --> 00:04:30.040]  然後亞國就出了一個
[00:04:30.040 --> 00:04:33.040]  更加是我們今天的主題
[00:04:33.040 --> 00:04:35.400]  如果你能夠真的做到那些
[00:04:35.400 --> 00:04:37.280]  有些人做不到的
[00:04:37.280 --> 00:04:41.200]  你就需要有從神而來給你的智慧
[00:04:41.200 --> 00:04:42.160]  然後就說
[00:04:42.160 --> 00:04:45.000]  要向神求智慧
[00:04:45.000 --> 00:04:45.600]  OK
[00:04:45.600 --> 00:04:48.040]  出了智慧這個字
[00:04:48.040 --> 00:04:50.320]  神得到這種智慧的話
[00:04:50.320 --> 00:04:53.200]  你就可以在百般的試煉當中
[00:04:53.200 --> 00:04:57.080]  竟然可以捍衛喜樂
[00:04:57.080 --> 00:05:00.400]  所以關鍵就是看你有沒有這種
[00:05:00.400 --> 00:05:04.240]  從神求回來得到的智慧
[00:05:04.240 --> 00:05:07.920]  所以在亞國書裡面就花了不少篇章
[00:05:07.920 --> 00:05:09.480]  特別去解釋
[00:05:09.480 --> 00:05:12.560]  來提醒我們這種智慧是怎樣的智慧
[00:05:12.560 --> 00:05:15.560]  這就是我們今天要特別去研究的
[00:05:15.560 --> 00:05:16.280]  OK
[00:05:16.280 --> 00:05:17.680]  好了
[00:05:17.680 --> 00:05:19.640]  如果是這樣的話
[00:05:19.640 --> 00:05:23.040]  我們就先要問究竟
[00:05:23.040 --> 00:05:24.640]  從神而來的
[00:05:24.640 --> 00:05:27.400]  在聖經裡面那種智慧
[00:05:27.400 --> 00:05:29.560]  不是那些普通的聰明智慧
[00:05:29.560 --> 00:05:32.080]  聰明聰明的智慧
[00:05:32.080 --> 00:05:33.720]  有什麼不同的地方
[00:05:33.720 --> 00:05:36.200]  有什麼獨特的地方
[00:05:36.200 --> 00:05:39.840]  容許我用短短的時間
[00:05:39.840 --> 00:05:44.280]  將聖經裡面的那種智慧
[00:05:44.280 --> 00:05:46.000]  不是一般人的智慧
[00:05:46.000 --> 00:05:48.880]  是聖經裡面特別說的那種智慧
[00:05:48.880 --> 00:05:50.280]  把它綜合一下
[00:05:50.280 --> 00:05:53.120]  給大家看一幅圖畫
[00:05:53.120 --> 00:05:55.720]  然後我們再回到亞國書
[00:05:55.720 --> 00:05:56.920]  看這個智慧
[00:05:56.920 --> 00:05:58.680]  我們就比較明顯了
[00:05:58.680 --> 00:06:01.560]  那個基礎
[00:06:01.560 --> 00:06:05.360]  聖經裡面所說的智慧是怎樣的呢?
[00:06:05.360 --> 00:06:07.600]  尤其是舊約聖經就說了不少的
[00:06:07.600 --> 00:06:08.320]  剛才我們說的
[00:06:08.320 --> 00:06:11.720]  《箏言》、《詩篇》、《全道書》
[00:06:11.720 --> 00:06:14.440]  都有說到這方面的智慧
[00:06:14.440 --> 00:06:16.480]  有幾個很重要的重點
[00:06:16.480 --> 00:06:18.960]  我們一定要了解的
[00:06:18.960 --> 00:06:20.120]  首先第一
[00:06:20.120 --> 00:06:22.120]  在聖經裡面告訴我們
[00:06:22.120 --> 00:06:24.360]  進逃的智慧
[00:06:24.360 --> 00:06:26.360]  有從神而來的智慧
[00:06:26.360 --> 00:06:28.240]  首先第一樣有神
[00:06:28.240 --> 00:06:32.480]  神永遠都是智慧的基礎
[00:06:32.480 --> 00:06:34.400]  這個和世人的智慧不同的地方
[00:06:34.400 --> 00:06:35.680]  因為我們有神
[00:06:35.680 --> 00:06:38.640]  還有不單單是因為我們信有神
[00:06:38.640 --> 00:06:41.760]  我們和神有一種很特別的親切
[00:06:41.760 --> 00:06:44.520]  和對祂敬畏的關係才可以
[00:06:44.520 --> 00:06:48.280]  就是說我們要有一個敬畏神
[00:06:48.280 --> 00:06:51.760]  和祂建立一個很親切的關係
[00:06:51.760 --> 00:06:53.160]  才可以有這種智慧
[00:06:53.160 --> 00:06:55.520]  這個是一切智慧的基礎
[00:06:55.520 --> 00:06:56.680]  我不管你讀了多少書
[00:06:56.680 --> 00:06:58.080]  多聰明也好
[00:06:58.080 --> 00:06:59.560]  多多智商
[00:06:59.560 --> 00:07:00.440]  多多智商
[00:07:00.440 --> 00:07:01.640]  這是另外一回事
[00:07:01.640 --> 00:07:03.400]  但是這種聖經裡的智慧
[00:07:03.400 --> 00:07:05.400]  你一定要從這裡開始
[00:07:05.400 --> 00:07:07.400]  這個就沒得說了
[00:07:07.400 --> 00:07:10.880]  我相信大家一定認識一句很熟悉的金句
[00:07:10.880 --> 00:07:14.560]  金句事實上也是基礎
[00:07:14.560 --> 00:07:16.800]  《針研九章十節》
[00:07:16.800 --> 00:07:19.080]  敬畏而和華
[00:07:19.080 --> 00:07:21.600]  是智慧的開端
[00:07:21.600 --> 00:07:24.120]  認識自聖者
[00:07:24.120 --> 00:07:25.840]  便是聰明
[00:07:25.840 --> 00:07:26.960]  是不是? 大家很熟悉了
[00:07:26.960 --> 00:07:31.520]  這句真是總結了一個最基本的核心
[00:07:31.520 --> 00:07:35.000]  這裡說到你不單單信有神
[00:07:35.000 --> 00:07:37.800]  你和神有一種很深切的關係
[00:07:37.800 --> 00:07:39.800]  因為你敬畏祂
[00:07:39.800 --> 00:07:41.320]  敬畏祂不只是怕祂
[00:07:41.320 --> 00:07:43.720]  而是敬畏的意思是
[00:07:43.720 --> 00:07:46.400]  神在你的生命裡
[00:07:46.400 --> 00:07:50.400]  時常佔據一個很重要的時常
[00:07:50.400 --> 00:07:53.480]  圍繞著你的關係
[00:07:53.480 --> 00:07:57.760]  神永遠都是你自己經常想著的核心
[00:07:57.760 --> 00:08:00.080]  不是可有可無的
[00:08:00.080 --> 00:08:02.920]  這才是敬畏
[00:08:02.920 --> 00:08:04.800]  就像初戀的女孩
[00:08:04.800 --> 00:08:08.000]  無論走到哪裡做到什麼都記起她的情人一樣
[00:08:08.000 --> 00:08:10.160]  那種就叫敬畏
[00:08:10.160 --> 00:08:13.280]  就是心裡經常依附著神自己
[00:08:13.280 --> 00:08:14.480]  這是第一樣
[00:08:14.480 --> 00:08:15.680]  第二
[00:08:15.680 --> 00:08:17.800]  並且認識自聖者
[00:08:17.800 --> 00:08:18.880]  認識神
[00:08:18.880 --> 00:08:21.680]  這個認識又是一樣
[00:08:21.680 --> 00:08:23.280]  並不是一個很普通的
[00:08:23.280 --> 00:08:24.360]  我認識祂
[00:08:24.360 --> 00:08:25.520]  有神嘛
[00:08:25.520 --> 00:08:26.320]  我看過聖經
[00:08:26.320 --> 00:08:27.160]  我上過101
[00:08:27.160 --> 00:08:28.160]  我認識祂
[00:08:28.160 --> 00:08:32.160]  不是,這個認識是和祂有很深切的關係
[00:08:32.160 --> 00:08:34.880]  深切到怎樣呢?
[00:08:34.880 --> 00:08:36.880]  原來希伯來文裡
[00:08:36.880 --> 00:08:39.000]  認識這個字
[00:08:39.000 --> 00:08:40.800]  「達」「阿」這個字
[00:08:40.800 --> 00:08:45.000]  是來自另一個字根的源頭
[00:08:45.000 --> 00:08:48.320]  那個字叫「日達」
[00:08:48.320 --> 00:08:49.800]  這個字在哪裡出現呢?
[00:08:49.800 --> 00:08:51.520]  第一次
[00:08:51.520 --> 00:08:56.960]  這個字出現在《創世紀》第四章第一節
[00:08:56.960 --> 00:08:59.200]  那裡說到亞當和夏娃
[00:08:59.200 --> 00:09:01.040]  我們中文聖經是這麼翻譯的
[00:09:01.040 --> 00:09:03.720]  亞當和夏娃同房
[00:09:03.720 --> 00:09:06.200]  就生了他的下代
[00:09:06.200 --> 00:09:07.920]  用同房這個字
[00:09:07.920 --> 00:09:09.080]  大家知道什麼意思了
[00:09:09.080 --> 00:09:14.240]  就是夫妻的性互相的關係
[00:09:14.240 --> 00:09:16.320]  就是生了嬰兒
[00:09:16.320 --> 00:09:17.400]  其實呢
[00:09:17.400 --> 00:09:19.640]  如果你看回原文
[00:09:19.640 --> 00:09:21.560]  這個「日達」這個字
[00:09:21.560 --> 00:09:24.280]  其實直譯就是認識
[00:09:24.280 --> 00:09:29.040]  原文意思就是亞當那晚認識夏娃
[00:09:29.040 --> 00:09:30.920]  他們就生了嬰兒
[00:09:30.920 --> 00:09:34.160]  所以這個認識肯定不是一種很表面的
[00:09:34.160 --> 00:09:36.200]  只是頭腦上的知道
[00:09:36.200 --> 00:09:39.120]  而是他和他有一個很親切的
[00:09:39.120 --> 00:09:41.640]  二人成為一體的那種關係
[00:09:41.640 --> 00:09:44.400]  你和神認識自聖者
[00:09:44.400 --> 00:09:46.760]  你認識這樣的認識神
[00:09:46.760 --> 00:09:50.600]  你就開始得到那個智慧了
[00:09:50.600 --> 00:09:52.440]  你說有了神之後
[00:09:52.440 --> 00:09:54.680]  這樣的關係這麼深切的關係
[00:09:54.680 --> 00:09:56.360]  敬畏祂認識祂
[00:09:56.360 --> 00:09:59.920]  這個關係為什麼帶來一種人生的智慧呢?
[00:09:59.920 --> 00:10:03.520]  原來因為有了這樣的基礎之後
[00:10:03.520 --> 00:10:06.480]  那個人就會開始從一個不同的角度
[00:10:06.480 --> 00:10:09.240]  去看待他遭遇的事情
[00:10:09.240 --> 00:10:13.160]  也會從一個不同的角度去看待這個世界
[00:10:13.160 --> 00:10:16.560]  甚至會從一個不同的角度去看待他自己
[00:10:16.560 --> 00:10:20.480]  這個就是真正帶來人生的智慧了
[00:10:20.480 --> 00:10:25.520]  就是說當他能夠這麼深刻的認識神的時候
[00:10:25.520 --> 00:10:28.160]  他開始看他所遭遇的事情
[00:10:28.160 --> 00:10:31.040]  周圍發生在他身上的事情的時候
[00:10:31.040 --> 00:10:32.640]  雖然有時高有時低
[00:10:32.640 --> 00:10:34.760]  有時順利有時困難
[00:10:34.760 --> 00:10:37.960]  但是因為他有了神在他的生命裡面
[00:10:37.960 --> 00:10:41.200]  他會從一個神的角度去看
[00:10:41.200 --> 00:10:46.280]  他不會徹底的恐懼到什麼盼望都沒有了
[00:10:46.280 --> 00:10:47.800]  因為他知道這一切的背後
[00:10:47.800 --> 00:10:49.560]  雖然他還沒有看到什麼出路
[00:10:49.560 --> 00:10:51.360]  但是他知道神在這裡
[00:10:51.360 --> 00:10:55.320]  並且他認識那位是一位大能的有智慧的
[00:10:55.320 --> 00:10:57.640]  那個愛心沒有減少的那位神
[00:10:57.640 --> 00:10:59.640]  所以他面對雖然是很困難
[00:10:59.640 --> 00:11:00.600]  他看不到什麼出路
[00:11:00.600 --> 00:11:02.120]  但是他不會絕望
[00:11:02.120 --> 00:11:03.720]  他仍然有盼望
[00:11:03.720 --> 00:11:05.120]  他仍然有把握
[00:11:05.120 --> 00:11:07.080]  這個就是那個智慧了
[00:11:07.080 --> 00:11:09.280]  有了有神在這裡的智慧
[00:11:09.280 --> 00:11:10.400]  還有呢
[00:11:10.400 --> 00:11:13.840]  他會用一個不同的眼光去看待這個世界
[00:11:13.840 --> 00:11:15.440]  雖然這個世界有很多的邪惡
[00:11:15.440 --> 00:11:18.040]  但是他不會徹底的失望
[00:11:18.040 --> 00:11:20.560]  因為他知道這個世界是神自己所創造的
[00:11:20.560 --> 00:11:22.560]  以及神仍然在掌管著
[00:11:22.560 --> 00:11:25.920]  所以他對這個世界仍然有一種的欣賞
[00:11:25.920 --> 00:11:29.120]  仍然有一種的感恩來看待這個世界
[00:11:29.120 --> 00:11:32.560]  他的眼光和周圍的人
[00:11:32.560 --> 00:11:36.360]  沒有神的人的眼光是不同的
[00:11:36.360 --> 00:11:37.040]  再進一步
[00:11:37.040 --> 00:11:37.960]  剛才我們說
[00:11:37.960 --> 00:11:41.320]  他甚至會有一個新的眼光去看待他自己
[00:11:41.320 --> 00:11:43.040]  因為有神在生命的時候
[00:11:43.040 --> 00:11:46.040]  他看見神事實上在他生命裡面
[00:11:46.040 --> 00:11:47.120]  他對比起來的時候
[00:11:47.120 --> 00:11:48.800]  他知道自己不完美
[00:11:48.800 --> 00:11:50.800]  他知道自己仍然有缺陷
[00:11:50.800 --> 00:11:52.600]  他懂得謙虛
[00:11:52.600 --> 00:11:54.040]  一個真的有神的
[00:11:54.040 --> 00:11:55.400]  敬畏神的人
[00:11:55.400 --> 00:11:56.520]  在他的生命裡面
[00:11:56.520 --> 00:11:58.440]  和神有一個很深的關係
[00:11:58.440 --> 00:12:00.800]  神事實上在他生命裡面出現的人
[00:12:00.800 --> 00:12:02.800]  他不會囂張到一個地步
[00:12:02.800 --> 00:12:04.040]  自我膨脹
[00:12:04.040 --> 00:12:05.720]  不可一世的
[00:12:05.720 --> 00:12:07.320]  怎麼可能不可一世呢?
[00:12:07.320 --> 00:12:09.320]  因為有神在生命裡面的時候
[00:12:09.320 --> 00:12:12.040]  他不會說
[00:12:12.040 --> 00:12:13.560]  是在主觀到一個地步
[00:12:13.560 --> 00:12:16.080]  你講一些話和他不同的時候
[00:12:16.080 --> 00:12:19.160]  他就會發狂地打你
[00:12:19.160 --> 00:12:20.360]  要證明自己對
[00:12:20.360 --> 00:12:21.760]  永遠都是我自己對
[00:12:21.760 --> 00:12:23.160]  永遠都是別人錯的
[00:12:23.160 --> 00:12:25.480]  沒有我自己錯的
[00:12:25.480 --> 00:12:26.560]  不會的
[00:12:26.560 --> 00:12:30.520]  一個人雖然和他的看法不一定相同
[00:12:30.520 --> 00:12:32.840]  也不一定對對方
[00:12:32.840 --> 00:12:34.760]  但是他不會馬上什麼都不管
[00:12:34.760 --> 00:12:36.360]  就先打你
[00:12:36.360 --> 00:12:36.920]  是吧?
[00:12:36.920 --> 00:12:38.640]  你這樣說話
[00:12:38.640 --> 00:12:40.640]  在教育裡面的針研是很厲害的
[00:12:40.640 --> 00:12:41.400]  講到智慧的時候
[00:12:41.400 --> 00:12:44.480]  那些智慧人的其中一個很重要的表現
[00:12:44.480 --> 00:12:46.240]  他在針研重複重複地說
[00:12:46.240 --> 00:12:47.840]  如果你有空可以看看
[00:12:47.840 --> 00:12:50.120]  就說那些智慧人最喜歡聽
[00:12:50.120 --> 00:12:53.480]  和他看法不同的人說的話
[00:12:53.480 --> 00:12:55.280]  他會多謝他
[00:12:55.280 --> 00:12:56.480]  為什麼呢?
[00:12:56.480 --> 00:12:58.920]  因為一個有智慧的人
[00:12:58.920 --> 00:13:00.880]  他心裡面總是有那種
[00:13:00.880 --> 00:13:03.160]  他知道自己還不足夠
[00:13:03.160 --> 00:13:05.680]  他承認自己還是有不足的
[00:13:05.680 --> 00:13:07.000]  不是完美的
[00:13:07.000 --> 00:13:08.800]  所以他有一種開放
[00:13:08.800 --> 00:13:10.400]  當有人說話
[00:13:10.400 --> 00:13:11.840]  看法和他不同的時候
[00:13:11.840 --> 00:13:13.640]  第一當然不是高興
[00:13:13.640 --> 00:13:15.520]  因為你這樣說
[00:13:15.520 --> 00:13:18.160]  但是他不會馬上不聽你的話
[00:13:18.160 --> 00:13:18.680]  聽什麼?
[00:13:18.680 --> 00:13:20.000]  你和我說話不同
[00:13:20.000 --> 00:13:22.600]  他說因為有智慧的人
[00:13:22.600 --> 00:13:24.880]  他聽到一些和你的看法不同的時候
[00:13:24.880 --> 00:13:26.720]  雖然心裡面不舒服
[00:13:26.720 --> 00:13:28.280]  但是他會知道
[00:13:28.280 --> 00:13:31.680]  可能他所說的正是我沒有想過的東西
[00:13:31.680 --> 00:13:32.320]  是吧?
[00:13:32.320 --> 00:13:34.880]  如果他的說法和我的一樣
[00:13:34.880 --> 00:13:36.400]  我不會生氣的
[00:13:36.400 --> 00:13:38.680]  他正正就是我剛剛相反的
[00:13:38.680 --> 00:13:41.040]  可能正是我盲點的地方
[00:13:41.040 --> 00:13:43.120]  所以能夠有這樣的想法的人
[00:13:43.120 --> 00:13:44.760]  他心裡面有智慧了
[00:13:44.760 --> 00:13:46.360]  他能夠願意聆聽
[00:13:46.360 --> 00:13:49.080]  可能最後不一定是他對方是對的
[00:13:49.080 --> 00:13:49.880]  不一定
[00:13:49.880 --> 00:13:53.200]  不過不會盲目的否定別人
[00:13:53.200 --> 00:13:55.120]  攻擊別人
[00:13:55.120 --> 00:13:59.200]  他的自我不會膨脹到一個地步
[00:13:59.200 --> 00:14:00.720]  不可一世
[00:14:00.720 --> 00:14:04.240]  但是也不會自卑到什麼都覺得自己不行
[00:14:04.240 --> 00:14:06.800]  因為雖然覺得自己仍然有很多
[00:14:06.800 --> 00:14:09.600]  是不足的地方
[00:14:09.600 --> 00:14:10.720]  但是
[00:14:10.720 --> 00:14:14.280]  這一位這麼偉大的神仍然愛我
[00:14:14.280 --> 00:14:16.640]  甚至為我而死
[00:14:16.640 --> 00:14:18.960]  心裡面充滿了感恩
[00:14:18.960 --> 00:14:22.400]  所以他肯定自己仍然有他的價值
[00:14:22.400 --> 00:14:25.600]  所以在這樣又能夠謙虛
[00:14:25.600 --> 00:14:28.360]  又能夠自我珍惜的時間
[00:14:28.360 --> 00:14:31.480]  他的生命就表現出那種對其他人
[00:14:31.480 --> 00:14:33.440]  有柔和的
[00:14:33.440 --> 00:14:35.880]  願意付出的
[00:14:35.880 --> 00:14:38.760]  甚至懂得去欣賞的
[00:14:38.760 --> 00:14:42.240]  要求自己有誠信的那種人生的
[00:14:42.240 --> 00:14:46.240]  更高的道德的表現
[00:14:46.240 --> 00:14:47.840]  這就是一個在舊約
[00:14:47.840 --> 00:14:49.400]  在十字新約裡面
[00:14:49.400 --> 00:14:51.200]  說到智慧的時候
[00:14:51.200 --> 00:14:52.760]  是說到一幅這樣的圖畫
[00:14:52.760 --> 00:14:54.640]  有神在生命裡面
[00:14:54.640 --> 00:14:57.160]  帶來一種不同的角度
[00:14:57.160 --> 00:15:00.240]  不同的人生的表現的圖畫
[00:15:00.240 --> 00:15:01.240]  很美麗吧?
[00:15:01.240 --> 00:15:03.600]  是啊,這就是聖經裡面的智慧
[00:15:03.600 --> 00:15:07.280]  聖經提醒我們每個人都要追求信徒
[00:15:07.280 --> 00:15:08.000]  因為有神
[00:15:08.000 --> 00:15:11.280]  所以我們都可以追求做一個有智慧的人
[00:15:11.280 --> 00:15:18.400]  好,接著我們今天就轉到亞國書的智慧
[00:15:18.400 --> 00:15:22.280]  亞國書的智慧有什麼特別呢?
[00:15:22.280 --> 00:15:24.200]  亞國書的智慧當然不會和
[00:15:24.200 --> 00:15:27.720]  剛才我們所說的聖經裡面的智慧的了解
[00:15:27.720 --> 00:15:28.720]  是衝突的
[00:15:28.720 --> 00:15:29.720]  不會的
[00:15:29.720 --> 00:15:32.000]  不過亞國書你讀下去的時候
[00:15:32.000 --> 00:15:37.040]  你會發覺有兩樣特別突出的教導
[00:15:37.040 --> 00:15:39.120]  而這兩樣突出的教導
[00:15:39.120 --> 00:15:41.800]  也提醒了我們兩個很重要
[00:15:41.800 --> 00:15:45.280]  經常會犯的錯誤和警告
[00:15:45.280 --> 00:15:48.360]  我們就說這兩樣東西
[00:15:48.360 --> 00:15:49.880]  第一樣比較簡單
[00:15:49.880 --> 00:15:50.880]  但是也很重要
[00:15:50.880 --> 00:15:52.400]  再一次提醒
[00:15:52.400 --> 00:15:54.000]  在亞國書裡面
[00:15:54.000 --> 00:15:55.840]  第一章我們剛才說的
[00:15:55.840 --> 00:15:58.000]  如果你要得到這個智慧
[00:15:58.000 --> 00:15:59.440]  你要求神
[00:15:59.440 --> 00:16:01.360]  向神祈求
[00:16:01.360 --> 00:16:03.080]  祂會給你的
[00:16:03.080 --> 00:16:04.880]  接著出現了一個字眼
[00:16:04.880 --> 00:16:06.440]  祂說你求的時候
[00:16:06.440 --> 00:16:09.400]  不可以三心兩意
[00:16:09.400 --> 00:16:12.160]  要憑著信心來求
[00:16:12.160 --> 00:16:13.720]  不要疑惑
[00:16:13.720 --> 00:16:21.080]  這個就是第一章裡面提醒我們的一個態度
[00:16:21.080 --> 00:16:24.040]  如果你只是看第一章
[00:16:24.040 --> 00:16:26.680]  你會很容易誤解了
[00:16:26.680 --> 00:16:28.400]  這裡只不過是說
[00:16:28.400 --> 00:16:29.880]  我們向神求智慧的時候
[00:16:29.880 --> 00:16:31.720]  不可以三心兩意
[00:16:31.720 --> 00:16:32.640]  意思就是說
[00:16:32.640 --> 00:16:34.560]  有時候有信心
[00:16:34.560 --> 00:16:35.400]  有時候沒有信心
[00:16:35.400 --> 00:16:36.320]  一定要用信心
[00:16:36.320 --> 00:16:37.920]  就是說死女
[00:16:37.920 --> 00:16:40.160]  求祂一定要給我
[00:16:40.160 --> 00:16:43.640]  不可以這樣心軟的
[00:16:43.640 --> 00:16:44.640]  不是的
[00:16:44.640 --> 00:16:47.920]  原來你看看聖經裡面
[00:16:47.920 --> 00:16:49.720]  到了第四章
[00:16:49.720 --> 00:16:52.640]  亞國書再一次出現了這個字
[00:16:52.640 --> 00:16:54.400]  三心兩意
[00:16:54.400 --> 00:16:56.120]  三心兩意這個字
[00:16:56.120 --> 00:16:58.880]  英文也叫做Double-minded
[00:16:58.880 --> 00:17:00.440]  和Unstable
[00:17:00.440 --> 00:17:02.200]  英文也比較好
[00:17:02.200 --> 00:17:04.120]  原文希臘文
[00:17:04.120 --> 00:17:09.760]  這個字是一個Diacrinomenous
[00:17:09.760 --> 00:17:11.720]  Diacrinomenous
[00:17:11.720 --> 00:17:15.200]  真正的翻譯
[00:17:15.200 --> 00:17:16.320]  比較直接的譯
[00:17:16.320 --> 00:17:19.640]  就是不要做兩頭蛇
[00:17:19.640 --> 00:17:20.920]  不要做兩頭蛇
[00:17:20.920 --> 00:17:21.880]  什麼意思呢
[00:17:21.880 --> 00:17:24.680]  第四章又再出現這個字的時候
[00:17:24.680 --> 00:17:26.680]  很明顯的說得清楚很多
[00:17:26.680 --> 00:17:32.160]  他說原來我們在世間上
[00:17:32.160 --> 00:17:34.160]  有很多人提醒我們
