
[00:00:00.000 --> 00:00:13.280]  鄺醫生夫婦帶著基督的愛和基督的福音到柬埔寨去,
[00:09:10.800 --> 00:09:14.080]  但願我們也有這樣的決心。
[00:09:14.080 --> 00:09:16.600]  但願我們也有這樣的決心。
[00:09:16.600 --> 00:09:20.880]  我不再回到自我中心的路上。
[00:09:20.880 --> 00:09:24.040]  我不再回到自我中心的路上。
[00:09:24.040 --> 00:09:27.680]  我要走在以基督為中心的路上。
[00:09:27.680 --> 00:09:30.360]  我要走在以基督為中心的路上。
[00:09:30.360 --> 00:09:32.120]  我要體會他的心。
[00:09:32.120 --> 00:09:33.840]  我要體會他的心。
[00:09:33.840 --> 00:09:36.600]  他愛全世界的人,
[00:09:36.600 --> 00:09:38.480]  要把福音給他們。
[00:09:38.480 --> 00:09:40.040]  他愛全世界的人,
[00:09:40.040 --> 00:09:41.680]  要把福音賜給他們。
[00:09:41.680 --> 00:09:43.480]  我要有主的心。
[00:09:43.480 --> 00:09:45.040]  我要有主的心。
[00:09:45.040 --> 00:09:47.040]  以基督的心為心。
[00:09:47.040 --> 00:09:48.920]  以基督的心為心。
[00:09:48.920 --> 00:09:52.480]  我們都記得有一次主耶穌走路的時候,
[00:09:52.480 --> 00:09:54.760]  我們都記得有一次主耶穌走路的時候,
[00:09:54.760 --> 00:09:59.600]  他看見許多的人好像羊沒有木人一般。
[00:09:59.600 --> 00:10:02.880]  他看見許多的人好像羊沒有木人一般。
[00:10:02.880 --> 00:10:06.240]  他就對門徒說,
[00:10:06.240 --> 00:10:11.480]  你們要求莊稼的主,
[00:10:11.480 --> 00:10:17.120]  打發工人去收他的莊稼。
[00:10:17.120 --> 00:10:19.400]  主耶穌憐憫那些人,
[00:10:19.400 --> 00:10:21.960]  好像羊沒有木人一般。
[00:10:21.960 --> 00:10:23.480]  主耶穌憐憫那些人,
[00:10:23.480 --> 00:10:25.600]  好像羊沒有木人一般。
[00:10:25.600 --> 00:10:27.600]  然後對門徒說,
[00:10:27.600 --> 00:10:29.720]  要收的莊稼多,
[00:10:29.720 --> 00:10:31.080]  做工的人少。
[00:10:31.080 --> 00:10:32.600]  然後對門徒說,
[00:10:32.600 --> 00:10:34.440]  要收的莊稼多,
[00:10:34.440 --> 00:10:35.880]  做工的人少。
[00:10:35.880 --> 00:10:39.720]  所以你們要求富,
[00:10:39.720 --> 00:10:43.960]  來差派他的僕人出去,
[00:10:43.960 --> 00:10:46.480]  收他的莊稼。
[00:10:46.480 --> 00:10:48.920]  這是主的心,
[00:10:48.920 --> 00:10:53.200]  我們願意體會主的心。
[00:10:53.200 --> 00:10:55.760]  我們有一個決心,
[00:10:55.760 --> 00:10:59.200]  不再回到自己原來的路上。
[00:10:59.200 --> 00:11:00.520]  我們有一個決心,
[00:11:00.520 --> 00:11:03.440]  就是不要再走回到本來自己的路上。
[00:11:03.440 --> 00:11:07.240]  1970年,
[00:11:07.240 --> 00:11:14.720]  我被邀請到巴基斯坦去。
[00:11:14.720 --> 00:11:17.040]  那個時候,
[00:11:17.040 --> 00:11:21.360]  曼加拉和巴基斯坦還沒有分家。
[00:11:21.360 --> 00:11:24.400]  那個時候,曼加拉和巴基斯坦還沒有分家。
[00:11:24.400 --> 00:11:30.960]  那時候還叫東巴基斯坦和西巴基斯坦。
[00:11:30.960 --> 00:11:36.000]  我被邀請去西巴基斯坦,
[00:11:36.000 --> 00:11:40.400]  那裡是一個封殺的地方。
[00:11:40.400 --> 00:11:43.280]  我記得第一天的聚會,
[00:11:43.280 --> 00:11:47.120]  是在院子里聚會。
[00:11:47.120 --> 00:11:49.560]  因為富貴的人很多,
[00:11:49.560 --> 00:11:51.240]  他們的房子不夠大。
[00:11:51.240 --> 00:11:52.800]  因為富貴的人很多,
[00:11:52.800 --> 00:11:54.720]  他們的房子不夠大。
[00:11:54.720 --> 00:11:58.920]  封殺吹來了,
[00:11:58.920 --> 00:12:02.800]  我就在封殺中講道,
[00:12:02.800 --> 00:12:05.280]  我一開口,封殺就進我的口。
[00:12:05.280 --> 00:12:07.200]  我就在封殺中講道,
[00:12:07.200 --> 00:12:08.040]  我一開口,
[00:12:08.040 --> 00:12:09.960]  封殺就吹進我的口裡。
[00:12:09.960 --> 00:12:11.720]  所以不斷地要吞口水,
[00:12:11.720 --> 00:12:13.400]  連沙一起吞下去。
[00:12:13.400 --> 00:12:15.240]  所以要不斷地吞口水,
[00:12:15.240 --> 00:12:17.160]  連沙都吞下去。
[00:12:17.160 --> 00:12:20.000]  後來我到醫院去參觀,
[00:12:20.000 --> 00:12:22.240]  後來我到醫院去參觀,
[00:12:22.240 --> 00:12:27.040]  我發現那裡有四位澳洲的醫生在那裡工作。
[00:12:27.040 --> 00:12:31.600]  我發現那裡有四位澳洲的醫生在那裡工作。
[00:12:31.600 --> 00:12:41.400]  澳洲是天氣和環境很好的地方,
[00:12:41.400 --> 00:12:44.040]  澳洲是天氣和環境很好的地方,
[00:12:44.040 --> 00:12:46.920]  澳洲是天氣和環境很好的地方,
[00:12:46.920 --> 00:12:49.920]  有兩位是從紐西蘭去的,
[00:12:49.920 --> 00:12:54.480]  那裡的環境和氣候更好,
[00:12:54.480 --> 00:12:56.960]  但是他們離開他們的家鄉,
[00:12:56.960 --> 00:12:59.320]  到這樣封殺的地方去,
[00:12:59.320 --> 00:13:01.080]  但是他們離開他們的家鄉,
[00:13:01.080 --> 00:13:02.800]  到這樣封殺的地方去,
[00:13:02.800 --> 00:13:05.120]  我參觀他們的病院,
[00:13:05.120 --> 00:13:06.560]  擠滿了病人,
[00:13:06.560 --> 00:13:08.440]  我參觀他們的病院,
[00:13:08.440 --> 00:13:10.480]  發覺擠滿了病人,
[00:13:10.480 --> 00:13:16.040]  四位醫生日以繼夜來醫治照顧那些病人,
[00:13:16.040 --> 00:13:19.560]  四位醫生日以繼夜來醫治照顧那些病人,
[00:13:19.560 --> 00:13:23.440]  我問他們:你們在這裡多久了?
[00:13:23.440 --> 00:13:29.200]  時間最短的那一位已經二十年了,
[00:13:29.200 --> 00:13:32.480]  我心裡很受感動,
[00:13:32.480 --> 00:13:34.680]  他們是帶著基督的愛,
[00:13:34.680 --> 00:13:36.600]  到那樣的地方去,
[00:13:36.600 --> 00:13:40.560]  把基督的福音、基督的愛都帶給他們。
[00:13:40.560 --> 00:13:43.000]  他們是這樣帶著基督的愛,
[00:13:43.000 --> 00:13:45.680]  把基督的福音帶給那裡的人,
[00:13:45.680 --> 00:13:47.880]  使他們得到神的愛和福音。
[00:13:47.880 --> 00:13:55.040]  他們已經放下了自我中心的人生,
[00:13:55.040 --> 00:14:02.600]  走在以基督的心為心的路上,
[00:14:02.600 --> 00:14:04.960]  在這裡給我們一個信息,
[00:14:04.960 --> 00:14:13.360]  再不回去,再不回原路,
[00:14:13.360 --> 00:14:17.160]  關於以撒的第二件事,
[00:14:17.160 --> 00:14:19.560]  大家都會記得,
[00:14:19.560 --> 00:14:22.840]  在第22章,
[00:14:22.840 --> 00:14:32.560]  神要亞伯拉罕把以撒的獨生子獻上,
[00:14:32.560 --> 00:14:36.880]  亞伯拉罕願意了,
[00:14:36.880 --> 00:14:41.320]  但是以撒願不願意呢?
[00:14:41.320 --> 00:14:44.080]  在第九節,
[00:14:44.080 --> 00:14:45.080]  在那裡說,
[00:14:45.080 --> 00:14:49.120]  亞伯拉罕就把他的兒子綁起來,
[00:14:49.120 --> 00:14:50.680]  放上祭壇。
[00:14:50.680 --> 00:14:53.880]  那裡說到亞伯拉罕將他的兒子捆綁起來,
[00:14:53.880 --> 00:14:55.760]  然後放在祭壇上。
[00:14:55.760 --> 00:15:00.200]  他的兒子那個時候是什麼年紀呢?
[00:15:00.200 --> 00:15:02.360]  聖經沒有說,
[00:15:02.360 --> 00:15:09.080]  但是有一件事我們可以猜出來他的年齡,
[00:15:09.080 --> 00:15:14.600]  在那一段聖經里告訴我們,
[00:15:14.600 --> 00:15:30.280]  以撒自己背著獻祭的柴走了三天的路程,
[00:15:30.280 --> 00:15:34.400]  那個柴一定很重,
[00:15:34.400 --> 00:15:37.480]  聖經里明說是三天的路程,
[00:15:37.480 --> 00:15:42.920]  而且是山坡的路程,
[00:15:42.920 --> 00:15:45.400]  而且是上山的路程,
[00:15:45.400 --> 00:15:52.120]  可見他一定不是小孩子,
[00:15:52.120 --> 00:15:56.200]  他是青年人,
[00:15:56.200 --> 00:16:05.720]  如果他自己不願意被父親綁起來獻祭,
[00:16:05.720 --> 00:16:10.280]  亞伯拉罕一點辦法也沒有,
[00:16:10.280 --> 00:16:19.960]  可見以撒自己也甘心樂意被獻上,
[00:16:19.960 --> 00:16:22.760]  亞伯拉罕願意,
[00:16:22.760 --> 00:16:26.440]  他的兒子也願意,
[00:16:26.440 --> 00:16:34.840]  所以以撒是一個甘願獻給神的人,
[00:16:34.840 --> 00:16:39.320]  甘願兩個字很寶貴,
[00:16:39.320 --> 00:16:41.880]  沒有勉強,
[00:16:41.880 --> 00:16:46.760]  是出自內心的同意,
[00:16:46.760 --> 00:16:51.800]  一方面是因為他的父親要他這樣做,
[00:16:51.800 --> 00:16:58.840]  但是同時他自己也要有願意的心,
[00:16:58.840 --> 00:17:03.400]  我們的奉獻也是一樣,
[00:17:03.400 --> 00:17:11.480]  我們是因為神的愛感動我們,我們才奉獻,
[00:17:11.480 --> 00:17:16.280]  那個主動是神的愛,
[00:17:16.280 --> 00:17:24.600]  但是我們是被動的主動,
[00:17:24.600 --> 00:17:30.120]  主的愛感動我們,我們是被動的,
[00:17:30.120 --> 00:17:40.040]  但是我們被被動之中,我們又甘心情願自己獻上,
[00:17:40.040 --> 00:17:45.720]  所以那是主動,是被動的主動,
[00:17:45.720 --> 00:17:54.920]  我們為主所做的一切的事,都是被動的主動,
[00:17:54.920 --> 00:18:02.040]  所以保羅在羅馬書十二章第一節,
[00:18:02.040 --> 00:18:04.280]  他說弟兄們,
[00:18:04.280 --> 00:18:08.360]  我以神的慈悲勸你們,
[00:18:08.360 --> 00:18:14.200]  將身體獻上當作活祭,
[00:18:14.200 --> 00:18:18.760]  我相信羅馬的弟兄姊妹讀了那封書信的時候,
[00:18:18.760 --> 00:18:22.680]  他們中間有人這樣做了,
[00:18:22.680 --> 00:18:27.160]  他們奉獻的第一步是被動,
[00:18:27.160 --> 00:18:35.480]  受了主的愛的感動,
[00:18:35.480 --> 00:18:44.520]  然後他們在感動之中決心來奉獻自己,
[00:18:44.520 --> 00:18:48.680]  那是主動,
[00:18:48.680 --> 00:18:55.880]  如果單單是被動,價值就不對了,
[00:18:55.880 --> 00:19:01.400]  那我們這群人就成了傀儡,
[00:19:01.400 --> 00:19:07.560]  就成了木偶戲的木偶,
[00:19:07.560 --> 00:19:14.760]  就是神的手在我們裡面動動,我們就跟著做,
[00:19:14.760 --> 00:19:18.200]  如果完全是被動,神也覺得沒有味道,
[00:19:18.200 --> 00:19:22.680]  我們也覺得沒有意義,
[00:19:22.680 --> 00:19:29.400]  那樣的工作是空的,
[00:19:29.400 --> 00:19:35.160]  感謝神,祂的愛感動我們,激勵我們,
[00:19:35.160 --> 00:19:40.600]  我們就用我們自由的意志來回應,
[00:19:40.600 --> 00:19:47.400]  說我願意把自己獻上給禰,
[00:19:47.400 --> 00:19:51.960]  來做活祭,來為禰而活,
[00:19:51.960 --> 00:19:56.520]  來回應禰的愛,來被禰所用,
[00:19:56.520 --> 00:20:00.120]  做禰賜福的器皿,
[00:20:00.120 --> 00:20:07.240]  所有奉獻做宣教士的人都是這樣,
[00:20:07.240 --> 00:20:13.000]  所以在神的眼中是寶貴的,
[00:20:13.000 --> 00:20:17.400]  對自己是滿有意義的,
[00:20:17.400 --> 00:20:21.560]  一個這樣奉獻的人,自己也是滿了喜樂,
[00:20:21.560 --> 00:20:29.320]  也真正的滿足,
[00:20:29.320 --> 00:20:34.360]  有時候我們看見覺知奉獻的人,帶著眼淚奉獻,
[00:20:34.360 --> 00:20:40.120]  那個眼淚不是自愛自嘆的眼淚,
[00:20:40.120 --> 00:20:44.920]  那是感動的眼淚,
[00:20:44.920 --> 00:20:52.120]  感謝神,歷史歷代不斷有人這樣奉獻,
[00:20:52.120 --> 00:20:54.600]  感謝神,在歷世歷代裡面,
[00:20:54.600 --> 00:20:57.240]  不斷有人是這樣奉獻,
[00:20:57.240 --> 00:21:00.200]  感謝神,這個恩典也開始更多更多,
[00:21:00.200 --> 00:21:04.600]  臨到華人的弟兄姐妹身上,
[00:21:04.600 --> 00:21:09.800]  最近我兩次得到很大的鼓勵,
[00:21:09.800 --> 00:21:13.880]  第一次是今年七月,
[00:21:13.880 --> 00:21:17.720]  在紐約有一個相親的婚禮,
[00:21:17.720 --> 00:21:32.680]  在紐約有一個下令會有一千多人參加,
[00:21:32.680 --> 00:21:36.440]  在那個大年會的一個晚上的聚會當中,
[00:21:36.440 --> 00:21:42.520]  我發出呼叫,
[00:21:42.520 --> 00:21:49.240]  我想不到有七十人到前面,
[00:21:49.240 --> 00:21:57.720]  其中有二十位是清楚要做宣教士,
[00:21:57.720 --> 00:22:07.800]  又有五十位是有心,但是要等候神的引導,
[00:22:07.800 --> 00:22:12.120]  他們的名字都寫下來,
[00:22:12.120 --> 00:22:15.240]  一份在我的手中,
[00:22:15.240 --> 00:22:17.640]  我為他們禱告,
[00:22:17.640 --> 00:22:25.160]  我發信給他們,和他們保持聯繫,
[00:22:25.160 --> 00:22:27.880]  第二次的鼓勵,
[00:22:27.880 --> 00:22:32.600]  就是兩個月前八月,
[00:22:32.600 --> 00:22:36.920]  在港九培靈大會裡頭,
[00:22:36.920 --> 00:22:42.920]  有兩個晚上我發出呼叫,
[00:22:42.920 --> 00:22:51.160]  也有一二十位弟兄姊妹獻身做宣教士,
[00:22:51.160 --> 00:22:56.600]  所以我感受到神這個恩典,
[00:22:56.600 --> 00:23:01.480]  正在更多更多的臨到華人的弟兄姊妹身上,
[00:23:01.480 --> 00:23:05.240]  神的執意,神的心,
[00:23:05.240 --> 00:23:11.880]  願意更多的使用華人的基督徒,
[00:23:11.880 --> 00:23:17.880]  奉獻的人是甘心情願的奉獻,
[00:23:17.880 --> 00:23:21.320]  好像以撒一樣,
[00:23:21.320 --> 00:23:23.720]  第三點,
[00:23:23.720 --> 00:23:29.320]  以撒是一種神的恩典,
[00:23:29.320 --> 00:23:36.360]  以撒的表現是怎麼樣的呢?
[00:23:36.360 --> 00:23:41.000]  他的表現和亞伯拉罕一樣,
[00:23:41.000 --> 00:23:44.200]  我們來看一段聖經,
[00:23:44.200 --> 00:23:46.520]  二十六章,
[00:23:46.520 --> 00:23:52.520]  十九節到二十五節,
[00:23:52.520 --> 00:24:08.600]  以撒的牧人在谷中挖井,便得了一口活水井,
[00:24:08.600 --> 00:24:12.360]  基拉爾的牧人與以撒的牧人爭競說,
[00:24:12.360 --> 00:24:19.400]  這水是我們的,以撒就給那井起名叫艾巴。
[00:24:19.400 --> 00:24:22.680]  艾巴,因為他們和他相爭,
[00:24:22.680 --> 00:24:24.920]  以撒的牧人又挖了一口井,
[00:24:24.920 --> 00:24:27.080]  他們又為這井爭競,
[00:24:27.080 --> 00:24:31.720]  因此以撒便給這井起名叫西提拿。
[00:24:31.720 --> 00:24:34.840]  以撒離開那裡,又挖了一口井,
[00:24:34.840 --> 00:24:37.160]  他們不為這井爭競了,
[00:24:37.160 --> 00:24:40.920]  他就給那井起名叫利河巴。
[00:24:40.920 --> 00:24:42.040]  二十四節,
[00:24:42.040 --> 00:24:45.960]  第二十四節,
[00:24:45.960 --> 00:24:48.760]  當夜耶和華向他顯言說,
[00:24:48.760 --> 00:24:51.240]  「是你父親阿巴拉罕的神,
[00:24:51.240 --> 00:24:53.960]  我是你父親阿巴拉罕的神,
[00:24:53.960 --> 00:24:57.160]  不要懼怕,因為我與你同在,
[00:24:57.160 --> 00:25:01.640]  要賜福給你,並要為我牧人阿巴拉罕的緣故,
[00:25:01.640 --> 00:25:07.640]  使你的後裔繁多。」
[00:25:07.640 --> 00:25:09.240]  二十五節,
[00:25:09.240 --> 00:25:11.560]  以撒就在那裡竹鳥一座壇,
[00:25:11.560 --> 00:25:15.000]  求告耶和華的名,並且支搭帳篷,
[00:25:15.000 --> 00:25:17.560]  他的牧人便在那裡挖了一口井。
[00:25:17.560 --> 00:25:18.840]  二十八節,
[00:25:18.840 --> 00:25:22.440]  第二十八節,
[00:25:22.440 --> 00:25:23.400]  他們說,
[00:25:23.400 --> 00:25:26.280]  「我們明明地看見耶和華與你同在。」
[00:25:26.280 --> 00:25:29.320]  我們再看二十九節末聊一句,
[00:25:29.320 --> 00:25:32.520]  我們看二十九節的最後一句,
[00:25:32.520 --> 00:25:37.160]  「並且你是蒙耶和華賜福的了。」
[00:25:37.160 --> 00:25:38.920]  我們再看三十二節,
[00:25:38.920 --> 00:25:43.160]  我們看三十二節,
[00:25:43.160 --> 00:25:45.400]  「哪一天以撒的牧人來,
[00:25:45.400 --> 00:25:47.720]  將挖井的事告訴他算,
[00:25:47.720 --> 00:25:50.680]  我們得了水了。」
[00:25:50.680 --> 00:25:56.360]  我們在這裡看見以撒的表現,
[00:25:56.360 --> 00:26:00.200]  他三次挖井,
[00:26:00.200 --> 00:26:02.360]  第一次挖,
[00:26:02.360 --> 00:26:04.360]  挖好以後,
[00:26:04.360 --> 00:26:05.560]  別人來說,
[00:26:05.560 --> 00:26:09.000]  這是我們的,
[00:26:09.000 --> 00:26:12.040]  就霸佔去了。
[00:26:12.040 --> 00:26:16.520]  以撒再挖一口,
[00:26:16.520 --> 00:26:17.480]  挖了以後,
[00:26:17.480 --> 00:26:19.400]  第二次,
[00:26:19.400 --> 00:26:20.920]  人家又來說,
[00:26:20.920 --> 00:26:22.520]  這也是我們的。
[00:26:22.520 --> 00:26:23.400]  挖好之後,
[00:26:23.400 --> 00:26:24.920]  又有別人來說,
[00:26:24.920 --> 00:26:26.520]  這也是我們的。
[00:26:26.520 --> 00:26:27.640]  二十二節,
[00:26:27.640 --> 00:26:33.800]  他再挖第三口井,
[00:26:33.800 --> 00:26:37.720]  敵人就不再來了,
[00:26:37.720 --> 00:26:40.520]  他們就慚愧了,
[00:26:40.520 --> 00:26:43.880]  他們深受感動,
[00:26:43.880 --> 00:26:47.560]  世界上有這樣的人嗎?
[00:26:47.560 --> 00:26:49.240]  所以他們說,
