
[00:00:00.000 --> 00:00:02.840]  我們見回剛才《聖經》詩篇一把十九篇
[00:03:50.000 --> 00:03:51.880]  你猜我多大?
[00:03:51.880 --> 00:03:54.400]  我看了他的神態
[00:03:54.400 --> 00:03:56.920]  我說都有七十多了
[00:03:56.920 --> 00:03:59.400]  他說你看小我了
[00:03:59.400 --> 00:04:01.760]  我八十九了
[00:04:01.760 --> 00:04:04.400]  我看到他很健壯
[00:04:04.400 --> 00:04:07.400]  而且他精神一路去幾萬廳道
[00:04:07.400 --> 00:04:09.680]  然後他給我看一本簿
[00:04:09.680 --> 00:04:10.520]  他說:施牧師
[00:04:10.520 --> 00:04:12.080]  看看誰簽名
[00:04:12.080 --> 00:04:13.360]  我一看
[00:04:13.360 --> 00:04:14.160]  咦
[00:04:14.160 --> 00:04:15.840]  是蕭牧師簽名
[00:04:15.840 --> 00:04:18.680]  我都忘記了這件事了
[00:04:19.680 --> 00:04:21.000]  然後他就告訴我
[00:04:21.000 --> 00:04:22.800]  在2003年
[00:04:22.800 --> 00:04:25.160]  你在另一處講佩靈會
[00:04:25.160 --> 00:04:27.240]  你講約書亞記
[00:04:27.240 --> 00:04:29.520]  我寫下一句話
[00:04:29.520 --> 00:04:31.120]  給我看
[00:04:31.120 --> 00:04:32.320]  在簽名上面
[00:04:32.320 --> 00:04:33.920]  他說
[00:04:33.920 --> 00:04:35.480]  憑著信
[00:04:35.480 --> 00:04:37.320]  剛強壯膽
[00:04:37.320 --> 00:04:38.520]  跟從主
[00:04:38.520 --> 00:04:41.600]  然後他就說
[00:04:41.600 --> 00:04:44.000]  你知不知道我這麼多年
[00:04:44.000 --> 00:04:45.040]  十多年
[00:04:45.040 --> 00:04:46.680]  我患了癌症
[00:04:47.360 --> 00:04:49.200]  但是上帝給我的恩典
[00:04:49.200 --> 00:04:50.880]  我經過很多艱難
[00:04:50.880 --> 00:04:52.120]  但現在康復了
[00:04:52.120 --> 00:04:55.840]  還有我很多家庭的問題發生
[00:04:55.840 --> 00:04:57.800]  但是我放膽
[00:04:57.800 --> 00:04:58.960]  憑著信
[00:04:58.960 --> 00:05:00.840]  這句話一直鼓勵我
[00:05:00.840 --> 00:05:02.440]  我放膽剛強
[00:05:02.440 --> 00:05:04.360]  來跟從主
[00:05:04.360 --> 00:05:06.440]  可以走到今天
[00:05:06.440 --> 00:05:08.960]  我一路聽的時候
[00:05:08.960 --> 00:05:10.400]  心裡面很感動
[00:05:10.400 --> 00:05:11.560]  然後他就說
[00:05:11.560 --> 00:05:12.200]  施牧師
[00:05:12.200 --> 00:05:13.800]  請你再簽多一個名
[00:05:15.680 --> 00:05:17.200]  我不知道下次再見到他的時候
[00:05:17.200 --> 00:05:18.320]  會不會一百歲了
[00:05:18.320 --> 00:05:19.960]  可能我都忘記了
[00:05:19.960 --> 00:05:21.280]  我簽過名
[00:05:21.280 --> 00:05:23.240]  但我一定會記得
[00:05:23.240 --> 00:05:24.160]  因為弟兄
[00:05:24.160 --> 00:05:25.520]  因為神的說話
[00:05:25.520 --> 00:05:26.960]  他憑著信
[00:05:26.960 --> 00:05:28.200]  因著神的道
[00:05:28.200 --> 00:05:29.960]  他可以剛強
[00:05:29.960 --> 00:05:32.880]  他可以面對很多生活的艱難
[00:05:32.880 --> 00:05:34.840]  仍然堅定的跟隨著
[00:05:34.840 --> 00:05:38.360]  很多的教徒在人生的路上
[00:05:38.360 --> 00:05:39.400]  會明白
[00:05:39.400 --> 00:05:41.800]  是會有很多不同的艱難
[00:05:41.800 --> 00:05:43.280]  但是神的說話
[00:05:43.280 --> 00:05:45.160]  成為了我們生命的力量
[00:05:45.320 --> 00:05:46.960]  我們可以繼續平安
[00:05:46.960 --> 00:05:48.200]  繼續帶著信心
[00:05:48.200 --> 00:05:49.560]  來跟從主
[00:05:49.560 --> 00:05:52.200]  我發覺當時有人說的時候
[00:05:52.200 --> 00:05:54.440]  他說我必遵守到底
[00:05:54.440 --> 00:05:56.040]  是他知道他
[00:05:56.040 --> 00:05:57.840]  必須有神的說話
[00:05:57.840 --> 00:06:00.760]  他可以繼續來跟從
[00:06:00.760 --> 00:06:03.440]  然後他也放膽向神求
[00:06:03.440 --> 00:06:06.000]  因為我願意遵守到底
[00:06:06.000 --> 00:06:08.160]  所以求你指教我
[00:06:08.160 --> 00:06:10.760]  求你讓我有悟性
[00:06:10.760 --> 00:06:14.160]  以至我可以一路遵守到底
[00:06:14.840 --> 00:06:16.560]  一個人當他心裏願意
[00:06:16.560 --> 00:06:18.400]  來遵守神的說話
[00:06:18.400 --> 00:06:20.200]  他就可以放心
[00:06:20.200 --> 00:06:22.560]  神會將悟性賜給他
[00:06:22.560 --> 00:06:25.120]  他會明白神的道
[00:06:25.120 --> 00:06:26.040]  弟兄姊妹
[00:06:26.040 --> 00:06:27.280]  你會發覺讀聖經
[00:06:27.280 --> 00:06:29.760]  不單是你有一種聰明的才智
[00:06:29.760 --> 00:06:31.480]  讀得明白讀得通
[00:06:31.480 --> 00:06:34.600]  而是上帝將那種智慧賜給你
[00:06:34.600 --> 00:06:37.560]  開你的眼睛能夠明白上帝的道
[00:06:37.560 --> 00:06:39.640]  但是如果你發覺
[00:06:39.640 --> 00:06:40.920]  你自己內心裏面
[00:06:40.920 --> 00:06:44.200]  沒有一種真實願意聽從的動機
[00:06:44.800 --> 00:06:46.120]  或者你會發覺
[00:06:46.120 --> 00:06:48.120]  你讀經也不明白
[00:06:48.120 --> 00:06:54.600]  上帝不會讓你糟蹋他的說話
[00:06:54.600 --> 00:06:57.320]  如果他知道你也不是真的
[00:06:57.320 --> 00:06:59.320]  願意來聽從
[00:06:59.320 --> 00:07:04.640]  他也不會隨便賜給你他的說話
[00:07:04.640 --> 00:07:07.640]  如果你記得在聖經《約翰福音》
[00:07:07.640 --> 00:07:09.640]  第七章當時主耶穌
[00:07:09.640 --> 00:07:11.720]  他面對著一些質疑
[00:07:11.720 --> 00:07:13.960]  別人對他的身份的質疑
[00:07:14.360 --> 00:07:15.640]  他就這樣說
[00:07:15.640 --> 00:07:17.400]  他說你們哪一個
[00:07:17.400 --> 00:07:20.200]  是立志要遵行我的道
[00:07:20.200 --> 00:07:21.960]  遵行神的道
[00:07:21.960 --> 00:07:24.360]  你就必曉得我所說的
[00:07:24.360 --> 00:07:26.040]  是憑我自己
[00:07:26.040 --> 00:07:29.720]  還是出於上帝
[00:07:29.720 --> 00:07:33.160]  當你的心裏願意去遵從的時候
[00:07:33.160 --> 00:07:35.040]  神就讓你分辨到
[00:07:35.040 --> 00:07:36.480]  神的說話
[00:07:36.480 --> 00:07:37.960]  從他而來
[00:07:37.960 --> 00:07:40.880]  你領受悟性可以明白
[00:07:40.880 --> 00:07:41.960]  可以認識
[00:07:41.960 --> 00:07:43.240]  可以聽從
[00:07:44.120 --> 00:07:45.640]  在你讀聖經的時候
[00:07:45.640 --> 00:07:47.040]  你要鼓勵你的心
[00:07:47.040 --> 00:07:49.160]  是真的願意在神面前
[00:07:49.160 --> 00:07:50.760]  來表明
[00:07:50.760 --> 00:07:52.600]  我願意聽從
[00:07:52.600 --> 00:07:54.200]  也願意領受
[00:07:54.200 --> 00:07:56.160]  當你越領受的時候
[00:07:56.160 --> 00:07:57.040]  你發覺
[00:07:57.040 --> 00:08:00.000]  我們平時所說的話
[00:08:00.000 --> 00:08:01.920]  有者越有
[00:08:01.920 --> 00:08:04.320]  當你領受了
[00:08:04.320 --> 00:08:05.960]  也願意去聽從的時候
[00:08:05.960 --> 00:08:07.520]  你會更多的領受
[00:08:07.520 --> 00:08:08.920]  但何時你
[00:08:09.480 --> 00:08:10.520]  只不過是
[00:08:10.520 --> 00:08:13.400]  不經意的去聽聽
[00:08:13.400 --> 00:08:15.360]  也沒有打算去聽從
[00:08:15.360 --> 00:08:17.320]  你會越來越發覺
[00:08:17.320 --> 00:08:18.520]  好像不明白
[00:08:18.520 --> 00:08:20.680]  好像不能夠領受
[00:08:20.680 --> 00:08:22.560]  因此你知道
[00:08:22.560 --> 00:08:24.800]  一心聽從
[00:08:24.800 --> 00:08:26.880]  成為了你明白神的道的
[00:08:26.880 --> 00:08:29.200]  重要的一種生命的動機
[00:08:29.200 --> 00:08:30.560]  你再看的時候
[00:08:30.560 --> 00:08:31.600]  請你再說
[00:08:31.600 --> 00:08:33.400]  不單止你要去
[00:08:33.400 --> 00:08:35.240]  遵守主教的話語到底
[00:08:35.240 --> 00:08:37.120]  你也要不讓其他的事情
[00:08:37.120 --> 00:08:38.240]  分了你的心
[00:08:38.240 --> 00:08:39.160]  以致你聽
[00:08:39.160 --> 00:08:40.760]  但是不能夠領受
[00:08:40.760 --> 00:08:42.640]  在《聖經》三十六節
[00:08:42.640 --> 00:08:44.920]  聖經說
[00:08:44.920 --> 00:08:47.800]  求祢使我的心傾向祢的法道
[00:08:47.800 --> 00:08:50.040]  不傾向不義之財
[00:08:50.040 --> 00:08:53.360]  求祢使我轉眼不看虛空的事
[00:08:53.360 --> 00:08:56.560]  又使我在祢的道中存活
[00:08:56.560 --> 00:08:58.840]  斯人很體會到一件事情
[00:08:58.840 --> 00:08:59.760]  就是有其他事情
[00:08:59.760 --> 00:09:01.320]  會吸引了自己的心
[00:09:01.320 --> 00:09:03.760]  以致心偏向了其他
[00:09:03.760 --> 00:09:06.520]  是輕忽了神的道
[00:09:06.520 --> 00:09:07.800]  特別他提到
[00:09:07.800 --> 00:09:09.520]  就是求神給他幫助
[00:09:09.520 --> 00:09:12.120]  不會傾向不義之財
[00:09:12.120 --> 00:09:15.360]  當然當時已經說到財富的時候
[00:09:15.360 --> 00:09:17.360]  不是說我們不要去
[00:09:17.360 --> 00:09:19.200]  小心管理自己的財富
[00:09:19.200 --> 00:09:20.600]  運用自己的財富
[00:09:20.600 --> 00:09:23.440]  但是留心你的心在過程當中
[00:09:23.440 --> 00:09:25.640]  會偏向了財富
[00:09:25.640 --> 00:09:27.400]  你一定記得
[00:09:27.400 --> 00:09:29.040]  主耶穌曾經說過的比喻
[00:09:29.040 --> 00:09:30.320]  殺種的比喻
[00:09:30.320 --> 00:09:32.520]  有些種子落在泥土上面
[00:09:32.520 --> 00:09:34.840]  但是發覺不能夠生長起來
[00:09:34.840 --> 00:09:35.760]  因為
[00:09:35.760 --> 00:09:36.560]  為什麼
[00:09:36.880 --> 00:09:38.040]  有荊棘
[00:09:38.040 --> 00:09:39.920]  荊棘長在當中
[00:09:39.920 --> 00:09:41.440]  擠壓著
[00:09:41.440 --> 00:09:43.840]  稻種不能夠生長
[00:09:43.840 --> 00:09:45.240]  什麼是荊棘
[00:09:45.240 --> 00:09:46.560]  主耶穌說
[00:09:46.560 --> 00:09:49.880]  就是今世的思慮
[00:09:49.880 --> 00:09:53.080]  和錢財的迷惑
[00:09:53.080 --> 00:09:56.520]  錢財有一種迷惑性
[00:09:56.520 --> 00:09:59.880]  它會讓你以為
[00:09:59.880 --> 00:10:01.880]  我只要盡量的賺錢
[00:10:01.880 --> 00:10:03.320]  只要我有更多的財富
[00:10:03.320 --> 00:10:05.120]  就可以解決一切的問題
[00:10:05.120 --> 00:10:06.360]  所有的問題
[00:10:06.360 --> 00:10:07.960]  只要有錢就解決了
[00:10:07.960 --> 00:10:10.560]  因此就全心來到
[00:10:10.560 --> 00:10:13.240]  只是想到要追尋金錢
[00:10:13.240 --> 00:10:15.160]  又或者在過程當中
[00:10:15.160 --> 00:10:18.120]  覺得自己上述都好像很不足夠
[00:10:18.120 --> 00:10:21.040]  覺得自己很困難
[00:10:21.040 --> 00:10:22.000]  很缺乏
[00:10:22.000 --> 00:10:22.920]  沒錯
[00:10:22.920 --> 00:10:25.120]  你或許會有一種缺乏
[00:10:25.120 --> 00:10:27.000]  但是什麼時候你以為
[00:10:27.000 --> 00:10:28.040]  我很缺乏
[00:10:28.040 --> 00:10:30.240]  但是只要我有更多的金錢
[00:10:30.240 --> 00:10:32.800]  我就可以解決一切問題
[00:10:32.800 --> 00:10:35.360]  而因此放棄了其他的關注
[00:10:35.640 --> 00:10:40.200]  放棄了追求真正的生命之道
[00:10:40.200 --> 00:10:43.880]  你發覺你就跌入那種迷惑當中
[00:10:43.880 --> 00:10:46.920]  生活上有太多的事情
[00:10:46.920 --> 00:10:48.240]  聖經繼續說
[00:10:48.240 --> 00:10:49.800]  不單止錢財的事情
[00:10:49.800 --> 00:10:51.560]  有其他的事情
[00:10:51.560 --> 00:10:53.520]  包括了一些虛空的事情
[00:10:53.520 --> 00:10:57.760]  虛空是說那些沒有真正的價值的東西
[00:10:57.760 --> 00:11:00.360]  或者只有表面價值的東西
[00:11:00.360 --> 00:11:02.720]  那些事情吸引了你的心的時候
[00:11:02.720 --> 00:11:05.680]  你的心就不能夠轉向神的道
[00:11:05.680 --> 00:11:09.560]  使人體會到那種危險
[00:11:09.560 --> 00:11:10.880]  所以他向神求
[00:11:10.880 --> 00:11:12.800]  神下求你幫助我
[00:11:12.800 --> 00:11:17.640]  使我能夠可以偏向你的道
[00:11:17.640 --> 00:11:21.360]  使我能夠轉眼不看虛空
[00:11:21.360 --> 00:11:25.240]  又使我在你的道中存活
[00:11:25.240 --> 00:11:29.240]  唯有當人在神的道裡面
[00:11:29.240 --> 00:11:32.280]  他才可以真正的得生命
[00:11:32.760 --> 00:11:34.280]  他可以存活
[00:11:34.280 --> 00:11:36.200]  人沒有了神的話
[00:11:36.200 --> 00:11:37.720]  生命會枯乾
[00:11:37.720 --> 00:11:39.680]  甚至會死亡
[00:11:39.680 --> 00:11:41.760]  但唯有在神的道裡面
[00:11:41.760 --> 00:11:44.240]  他的生命可以存活
[00:11:44.240 --> 00:11:46.360]  因此弟兄姊妹
[00:11:46.360 --> 00:11:47.640]  你要問自己
[00:11:47.640 --> 00:11:50.160]  在我跟隨主的路上
[00:11:50.160 --> 00:11:52.600]  我的心有沒有偏向了其他
[00:11:52.600 --> 00:11:55.600]  有沒有傾向了其他的事情
[00:11:55.600 --> 00:11:57.720]  以致我失了主的道
[00:11:57.720 --> 00:11:59.240]  而自己的生命在這裡
[00:11:59.240 --> 00:12:01.080]  枯乾僅然不自覺
[00:12:02.160 --> 00:12:03.560]  因此你記得
[00:12:03.560 --> 00:12:05.520]  好像詩人那樣向神求
[00:12:05.520 --> 00:12:07.040]  神下幫助我
[00:12:07.040 --> 00:12:09.440]  讓我心傾向你的法道
[00:12:09.440 --> 00:12:11.480]  而不是傾向其他
[00:12:11.480 --> 00:12:13.840]  我們再看下去
[00:12:13.840 --> 00:12:15.160]  使徒再說道
[00:12:15.160 --> 00:12:17.640]  不單止一生到底的聽眾
[00:12:17.640 --> 00:12:20.440]  不要讓自己分心
[00:12:20.440 --> 00:12:22.240]  然後接著聖經又說
[00:12:22.240 --> 00:12:23.240]  向神求
[00:12:23.240 --> 00:12:25.840]  求神讓你不會失去了神的話
[00:12:25.840 --> 00:12:27.360]  43節
[00:12:27.360 --> 00:12:30.240]  我請大家一起讀一讀43、44節
[00:12:30.960 --> 00:12:33.240]  求你使真理的話
[00:12:33.240 --> 00:12:35.360]  總不離開我的口
[00:12:35.360 --> 00:12:38.360]  因為我仰望你的典章
[00:12:38.360 --> 00:12:41.560]  我要常常遵守你的律法
[00:12:41.560 --> 00:12:43.160]  直到永遠
[00:12:43.160 --> 00:12:45.120]  詩人到一個地步
[00:12:45.120 --> 00:12:46.920]  他體會一件事情
[00:12:46.920 --> 00:12:49.400]  他有機會會失去了神的話
[00:12:49.400 --> 00:12:51.720]  因此向神一個很深切的呼求
[00:12:51.720 --> 00:12:53.440]  神不要讓你的話語
[00:12:53.440 --> 00:12:55.320]  是離開我的口
[00:12:55.320 --> 00:12:57.360]  或者說離開我的生命
[00:12:58.880 --> 00:13:01.120]  一位弟兄他曾經做夢
[00:13:01.120 --> 00:13:03.240]  他的夢境裡面
[00:13:03.240 --> 00:13:06.480]  令他經歷一些很驚慌的事情
[00:13:06.480 --> 00:13:09.400]  他說有一次自己晚上做夢的時候
[00:13:09.400 --> 00:13:12.000]  發覺自己是拿著一本聖經
[00:13:12.000 --> 00:13:14.560]  拿一本聖經打開一看
[00:13:14.560 --> 00:13:15.080]  咦
[00:13:15.080 --> 00:13:17.840]  為什麼裡面是空白的呢
[00:13:17.840 --> 00:13:19.560]  可能是印刷
[00:13:19.560 --> 00:13:21.360]  是留印一頁
[00:13:21.360 --> 00:13:23.160]  再翻到第二頁
[00:13:23.160 --> 00:13:24.400]  又是空白的
[00:13:24.400 --> 00:13:25.800]  你一邊翻的時候
[00:13:25.800 --> 00:13:28.240]  嘩!整本聖經是空白的聖經
[00:13:28.600 --> 00:13:30.000]  全部是白紙
[00:13:30.000 --> 00:13:32.120]  那時候他很害怕
[00:13:32.120 --> 00:13:34.160]  那以後沒有聖經讀了
[00:13:34.160 --> 00:13:36.920]  然後他驚醒了
[00:13:36.920 --> 00:13:38.400]  驚醒了之後
[00:13:38.400 --> 00:13:40.920]  他立刻起來在書桌拿一本聖經
[00:13:40.920 --> 00:13:42.120]  打開看看
[00:13:42.120 --> 00:13:43.920]  嘩!有字的
[00:13:43.920 --> 00:13:47.400]  是做夢而已
[00:13:47.400 --> 00:13:49.520]  但是他就說
[00:13:49.520 --> 00:13:51.480]  突然間心裡有一個很大的提醒
[00:13:51.480 --> 00:13:54.960]  如果有一天真的失去了神的話
[00:13:54.960 --> 00:13:56.320]  怎麼辦呢
[00:13:56.320 --> 00:13:58.320]  如果失去了神的話怎麼辦呢
[00:13:58.320 --> 00:14:02.640]  如果失去了神的話怎麼辦呢
[00:14:02.640 --> 00:14:06.200]  你會回到聖經裡面
[00:14:06.200 --> 00:14:08.240]  正正在說這件事情
[00:14:08.240 --> 00:14:10.640]  聖經亞摩斯書
[00:14:10.640 --> 00:14:12.240]  大家知道是一本聖經
[00:14:12.240 --> 00:14:14.000]  提及到當時的以色列人
[00:14:14.000 --> 00:14:16.000]  他們沒有聽從神的話
[00:14:16.000 --> 00:14:17.120]  他們犯罪
[00:14:17.120 --> 00:14:19.440]  也曾經是很多不同的
[00:14:19.440 --> 00:14:22.640]  在社會上欺壓貧窮人
[00:14:22.640 --> 00:14:25.320]  很多不公不義的事情發生
[00:14:25.840 --> 00:14:29.240]  我要命定饑荒降臨在你們當中
[00:14:29.240 --> 00:14:31.840]  但不是沒有東西吃
[00:14:31.840 --> 00:14:33.360]  沒有東西喝的饑荒
[00:14:33.360 --> 00:14:35.840]  你們飢餓不是因為沒有餅
[00:14:35.840 --> 00:14:38.520]  你們乾渴不是因為沒有水
[00:14:38.520 --> 00:14:42.240]  而是沒有聽從神的話
[00:14:42.240 --> 00:14:45.520]  是沒有聽神的話
[00:14:45.520 --> 00:14:49.360]  是一種沒有神話的饑荒
[00:14:49.360 --> 00:14:51.920]  然後聖經就說到
[00:14:51.920 --> 00:14:54.560]  你們到處去尋索
[00:14:54.920 --> 00:14:56.120]  到處奔跑
[00:14:56.120 --> 00:14:59.240]  但是怎樣去尋求都尋不見
[00:14:59.240 --> 00:15:04.040]  聖經說到當人去糟蹋神的話
[00:15:04.040 --> 00:15:06.920]  去輕視神的道的時候
[00:15:06.920 --> 00:15:09.520]  實際上饑荒臨到
[00:15:09.520 --> 00:15:12.120]  以致人不再能夠聽一見
[00:15:12.120 --> 00:15:15.040]  各位靈姐妹當你小心去觀察的時候
[00:15:15.040 --> 00:15:17.520]  在世界其實很多不同的國家裡面
[00:15:17.520 --> 00:15:19.920]  曾經是一些基督教的國家
[00:15:19.920 --> 00:15:24.440]  但是大群大群的人離開教會
[00:15:24.840 --> 00:15:27.920]  而且他們開始否定聖經
[00:15:27.920 --> 00:15:30.120]  你發覺很多時候
[00:15:30.120 --> 00:15:32.120]  一些很明顯的道理
[00:15:32.120 --> 00:15:34.920]  他們心裡面都不能夠接受
[00:15:34.920 --> 00:15:39.520]  都覺得是一些不能夠接受的訊息
[00:15:39.520 --> 00:15:41.320]  很大的抗拒
[00:15:41.320 --> 00:15:43.520]  有時候都會這樣說
[00:15:43.520 --> 00:15:46.320]  可能不是明白不明白的問題
[00:15:46.320 --> 00:15:50.520]  而是神已經將饑荒降臨在他們當中
[00:15:50.520 --> 00:15:54.520]  如果你不去真正珍惜神給你的道
[00:15:54.800 --> 00:15:59.000]  你要小心饑荒臨到你的生命中
[00:15:59.000 --> 00:16:02.200]  斯人心裡面很渴慕
[00:16:02.200 --> 00:16:04.800]  在神面前深切地懇求
[00:16:04.800 --> 00:16:07.200]  他說求你使真理的話
[00:16:07.200 --> 00:16:09.200]  總不離開我的口
[00:16:09.200 --> 00:16:12.600]  因為因為我仰望你的典章
[00:16:12.600 --> 00:16:14.000]  意味著他想說的
[00:16:14.000 --> 00:16:16.400]  就是唯有神的話是他的盼望
[00:16:16.400 --> 00:16:19.200]  如果沒有了神的話就絕望
[00:16:19.200 --> 00:16:22.200]  他看到神的話何等的重要
[00:16:22.200 --> 00:16:24.000]  因此他的心向神求
[00:16:24.000 --> 00:16:28.000]  神啊 求你讓我能夠繼續有你的說話
[00:16:28.000 --> 00:16:31.000]  剛才說了一位弟兄發夢
[00:16:31.000 --> 00:16:33.400]  我又想起另一位弟兄有另一個夢
[00:16:33.400 --> 00:16:35.000]  不是夢見聖經
[00:16:35.000 --> 00:16:37.400]  我曾經提及一位弟兄
[00:16:37.400 --> 00:16:39.800]  他在發夢的時候夢見自己去了天堂
[00:16:39.800 --> 00:16:42.400]  去到天堂的時候
[00:16:42.400 --> 00:16:44.000]  很開心
[00:16:44.000 --> 00:16:46.800]  整個景象很榮耀
[00:16:46.800 --> 00:16:51.000]  但突然間他看到天堂前面的門口
[00:16:51.000 --> 00:16:52.200]  有個門口的
[00:16:53.000 --> 00:16:57.000]  在門口外他看到自己的女兒
[00:16:57.000 --> 00:16:59.400]  這個女兒不知為何無法進來
[00:16:59.400 --> 00:17:02.400]  女兒看到爸爸的時候大聲跟他說
[00:17:02.400 --> 00:17:04.800]  爸爸為何這麼多年你都不跟我說
