
[00:00:00.000 --> 00:00:04.000]  今天和大家思想一個熟悉的聖經故事
[00:01:25.000 --> 00:01:29.000]  也都不知道很多時候責備別人
[00:01:29.000 --> 00:01:31.000]  有一個早上他說
[00:01:31.000 --> 00:01:33.000]  他說他早上起床的時候很睏
[00:01:33.000 --> 00:01:35.000]  起床的時候很頭痛
[00:01:35.000 --> 00:01:37.000]  因為昨晚喝了很多酒
[00:01:37.000 --> 00:01:40.000]  酒醉都還沒有清醒
[00:01:40.000 --> 00:01:42.000]  他那個時候心裡很不開心
[00:01:42.000 --> 00:01:45.000]  為什麼自己會這樣呢
[00:01:45.000 --> 00:01:48.000]  然後他突然想起耶穌
[00:01:48.000 --> 00:01:50.000]  這次他不是罵耶穌
[00:01:50.000 --> 00:01:53.000]  這次他大聲的跟耶穌說
[00:01:53.000 --> 00:01:55.000]  耶穌如果你是真神
[00:01:55.000 --> 00:02:00.000]  你幫我戒酒我相信你了
[00:02:00.000 --> 00:02:02.000]  但是沒什麼事情發生
[00:02:02.000 --> 00:02:06.000]  然後他回到餐館工作
[00:02:06.000 --> 00:02:08.000]  但是他發覺自己很特別
[00:02:08.000 --> 00:02:12.000]  為什麼沒有了喝酒的那種動機
[00:02:12.000 --> 00:02:14.000]  沒有了酒癮
[00:02:14.000 --> 00:02:16.000]  他說可能因為最近感冒
[00:02:16.000 --> 00:02:21.000]  所以暫時沒有想喝酒的那種動機
[00:02:21.000 --> 00:02:24.000]  但是過了一個星期 兩個星期
[00:02:24.000 --> 00:02:27.000]  他突然想一想
[00:02:27.000 --> 00:02:29.000]  沒有感冒了
[00:02:29.000 --> 00:02:32.000]  為什麼還是不想喝酒
[00:02:32.000 --> 00:02:35.000]  在那個時候他第一次很深刻的體會到
[00:02:35.000 --> 00:02:38.000]  這位神是真神
[00:02:38.000 --> 00:02:41.000]  是聽他祈禱的真神
[00:02:41.000 --> 00:02:43.000]  在那個時候他就說
[00:02:43.000 --> 00:02:46.000]  我心裡想我這個酒徒
[00:02:46.000 --> 00:02:50.000]  曾經答應過算耶穌有食言
[00:02:50.000 --> 00:02:56.000]  曾經在很多人面前互亂來說話
[00:02:56.000 --> 00:02:59.000]  生活很混亂 而且經常罵神
[00:02:59.000 --> 00:03:04.000]  但是竟然耶穌接納我
[00:03:04.000 --> 00:03:07.000]  他聽我祈禱 他幫我戒酒
[00:03:07.000 --> 00:03:09.000]  就在這個時候
[00:03:09.000 --> 00:03:10.000]  這位朋友就說
[00:03:10.000 --> 00:03:13.000]  他自己一個人第一次人生
[00:03:13.000 --> 00:03:18.000]  很清楚在主耶穌面前認罪悔改
[00:03:18.000 --> 00:03:21.000]  很深刻的承認自己的過失
[00:03:21.000 --> 00:03:26.000]  也尋求神給他的赦免
[00:03:26.000 --> 00:03:29.000]  在那次之後他經歷了一種很大的釋放
[00:03:29.000 --> 00:03:32.000]  他不再需要喝酒
[00:03:32.000 --> 00:03:36.000]  而且生命有種很不同的一種人生方向
[00:03:36.000 --> 00:03:38.000]  他覺得自己經常喝酒
[00:03:38.000 --> 00:03:39.000]  不單是自己受傷害
[00:03:39.000 --> 00:03:42.000]  其實很多他賣酒的客人
[00:03:42.000 --> 00:03:46.000]  都見到他們受到很多不同程度的影響
[00:03:46.000 --> 00:03:51.000]  因此他立定決心不再賣酒
[00:03:51.000 --> 00:03:52.000]  很多人問他
[00:03:52.000 --> 00:03:55.000]  你店舖會倒閉嗎?
[00:03:55.000 --> 00:03:59.000]  但是他知道他應該這樣做
[00:03:59.000 --> 00:04:01.000]  然後他後來告訴我們
[00:04:01.000 --> 00:04:03.000]  沒有倒閉
[00:04:03.000 --> 00:04:07.000]  神仍然給我的餐廳可以有好的收入
[00:04:07.000 --> 00:04:09.000]  仍然可以營運得到
[00:04:09.000 --> 00:04:12.000]  雖然他營運得到
[00:04:12.000 --> 00:04:13.000]  但是在那段日子
[00:04:13.000 --> 00:04:15.000]  當我再去泰國的時候
[00:04:15.000 --> 00:04:19.000]  我發覺他已經是一個傳道人
[00:04:19.000 --> 00:04:21.000]  他心裏面很深的感動
[00:04:21.000 --> 00:04:24.000]  知道上帝撿回他的命
[00:04:24.000 --> 00:04:28.000]  然後他就願意一生來侍奉神
[00:04:28.000 --> 00:04:31.000]  我相信我們中間很多的教徒
[00:04:31.000 --> 00:04:34.000]  都很深刻的經歷
[00:04:34.000 --> 00:04:36.000]  當我們未信耶穌之前
[00:04:36.000 --> 00:04:39.000]  我們很清楚我們是一個怎樣的人
[00:04:39.000 --> 00:04:41.000]  我們裏面想的東西
[00:04:41.000 --> 00:04:44.000]  那些情慾、惡念
[00:04:44.000 --> 00:04:46.000]  自己都知道
[00:04:46.000 --> 00:04:50.000]  自己都覺得沒有辦法去解決這些問題
[00:04:50.000 --> 00:04:54.000]  去平息這些惡習
[00:04:54.000 --> 00:04:56.000]  但是在過程當中
[00:04:56.000 --> 00:04:59.000]  很清楚經歷主給我的接納
[00:04:59.000 --> 00:05:02.000]  他接納我,他仍然愛我
[00:05:02.000 --> 00:05:05.000]  因而經歷到那種赦罪的平安
[00:05:05.000 --> 00:05:08.000]  經歷那種釋放
[00:05:08.000 --> 00:05:10.000]  世界上千千萬萬的教徒
[00:05:10.000 --> 00:05:15.000]  曾經經歷這種生命的釋放
[00:05:15.000 --> 00:05:17.000]  今日我們讀的聖經裏面
[00:05:17.000 --> 00:05:20.000]  一位人物叫做薩蓋
[00:05:20.000 --> 00:05:22.000]  他在一個地方住
[00:05:22.000 --> 00:05:25.000]  在一個地方叫做耶利哥城的地方
[00:05:25.000 --> 00:05:26.000]  但在過程當中
[00:05:26.000 --> 00:05:29.000]  他亦都同樣經歷耶穌基督對他的接納
[00:05:29.000 --> 00:05:34.000]  因此他的生命出現一種翻天覆地的改變
[00:05:34.000 --> 00:05:37.000]  聖經提到在十九章第一節提到
[00:05:37.000 --> 00:05:41.000]  耶穌進了耶利哥,要從那裏經過
[00:05:41.000 --> 00:05:46.000]  有一個人名叫薩蓋作稅吏長,是個財主
[00:05:46.000 --> 00:05:52.000]  這個稅吏長其實是我們今天所說的稅務局局長
[00:05:52.000 --> 00:05:56.000]  是在稅務當中的領導人
[00:05:56.000 --> 00:05:59.000]  但他在這個社會裏面不受歡迎
[00:05:59.000 --> 00:06:02.000]  甚至被很多人憎惡
[00:06:02.000 --> 00:06:04.000]  我想如果當時的人知道
[00:06:04.000 --> 00:06:07.000]  他的名字中文翻譯叫做薩蓋
[00:06:07.000 --> 00:06:11.000]  可能他們會說,反過來讀吧
[00:06:11.000 --> 00:06:15.000]  可能更加表達到他們的心境
[00:06:15.000 --> 00:06:18.000]  他們很憎恨這個朋友
[00:06:18.000 --> 00:06:21.000]  因為這位稅吏長
[00:06:21.000 --> 00:06:25.000]  他不斷地剝削他的同胞
[00:06:25.000 --> 00:06:27.000]  當時羅馬的政權
[00:06:27.000 --> 00:06:33.000]  他們沒有要求這個稅吏長用甚麼方式收稅
[00:06:33.000 --> 00:06:35.000]  只是要求一個很高的數額
[00:06:35.000 --> 00:06:38.000]  要對方交出這個數額
[00:06:38.000 --> 00:06:42.000]  稅吏長可以用不同的方式去收取數目
[00:06:42.000 --> 00:06:46.000]  當然他收多過政府的要求
[00:06:46.000 --> 00:06:50.000]  以權去謀私
[00:06:50.000 --> 00:06:54.000]  用各種方法去欺詐更多的金錢
[00:06:54.000 --> 00:06:56.000]  所以對於當地人來說
[00:06:56.000 --> 00:06:58.000]  見到他的時候會很憎惡
[00:06:58.000 --> 00:07:01.000]  因為他們好像一個賣國賊
[00:07:01.000 --> 00:07:05.000]  將他們出賣給外族的統治者
[00:07:05.000 --> 00:07:07.000]  在過程當中
[00:07:07.000 --> 00:07:09.000]  他因此成為了財主
[00:07:09.000 --> 00:07:11.000]  很多的錢
[00:07:11.000 --> 00:07:13.000]  雖然是財主
[00:07:13.000 --> 00:07:14.000]  但你看得出
[00:07:14.000 --> 00:07:15.000]  在後來的描述當中
[00:07:15.000 --> 00:07:17.000]  你會發覺他物質豐富
[00:07:17.000 --> 00:07:19.000]  有財有勢
[00:07:19.000 --> 00:07:22.000]  但他心靈孤單
[00:07:22.000 --> 00:07:25.000]  今天你也會見到有很多的人
[00:07:25.000 --> 00:07:27.000]  有錢財有權勢
[00:07:27.000 --> 00:07:30.000]  但他心靈孤單
[00:07:30.000 --> 00:07:34.000]  但因為財主做一件事很重要
[00:07:34.000 --> 00:07:36.000]  無論如何
[00:07:36.000 --> 00:07:39.000]  他決心要去見耶穌
[00:07:39.000 --> 00:07:41.000]  他去尋找耶穌
[00:07:41.000 --> 00:07:43.000]  當時他身材很矮小
[00:07:43.000 --> 00:07:46.000]  所以他不能夠前面看到耶穌
[00:07:46.000 --> 00:07:50.000]  因此他爬上路旁一棵矮的桑樹
[00:07:50.000 --> 00:07:51.000]  爬高一點
[00:07:51.000 --> 00:07:53.000]  希望看到耶穌
[00:07:53.000 --> 00:07:55.000]  我記得好幾年之前
[00:07:55.000 --> 00:07:57.000]  我們中間一位朋友
[00:07:57.000 --> 00:08:00.000]  他本來是一位被倒印
[00:08:00.000 --> 00:08:03.000]  糾纏了三十多年的朋友
[00:08:03.000 --> 00:08:05.000]  但他在過程當中
[00:08:05.000 --> 00:08:07.000]  他受到倒印的困擾
[00:08:07.000 --> 00:08:10.000]  一直要服用一些抗抑鬱藥
[00:08:10.000 --> 00:08:12.000]  情緒很受困擾
[00:08:12.000 --> 00:08:16.000]  經常擔心誰會來盤問收帳
[00:08:16.000 --> 00:08:19.000]  他在這種忠若惶恐的生活環境裏
[00:08:19.000 --> 00:08:22.000]  他覺得人生沒有盼望
[00:08:22.000 --> 00:08:25.000]  他試過戒賭,但不成功
[00:08:25.000 --> 00:08:28.000]  有人介紹他來教會
[00:08:28.000 --> 00:08:31.000]  因此有一次來到教會的門口
[00:08:31.000 --> 00:08:34.000]  來到門口的時候還很掙扎
[00:08:34.000 --> 00:08:36.000]  要不要進去呢?
[00:08:36.000 --> 00:08:38.000]  但後來他說
[00:08:38.000 --> 00:08:40.000]  他當時有一個心思
[00:08:40.000 --> 00:08:42.000]  嗯,進去
[00:08:42.000 --> 00:08:44.000]  我要接受耶穌改造
[00:08:44.000 --> 00:08:47.000]  我要去見一下耶穌
[00:08:47.000 --> 00:08:50.000]  就是這樣的一種心思
[00:08:50.000 --> 00:08:52.000]  他進來教會
[00:08:52.000 --> 00:08:54.000]  感謝神在教會裏面
[00:08:54.000 --> 00:08:57.000]  有一班頂姐妹特別關心他
[00:08:57.000 --> 00:08:59.000]  他就參加了一個
[00:08:59.000 --> 00:09:02.000]  大家知道我們教會的一個叫和撒那小組
[00:09:02.000 --> 00:09:05.000]  這個小組專門幫一些成人的朋友
[00:09:05.000 --> 00:09:07.000]  來戒印
[00:09:07.000 --> 00:09:10.000]  幫助他們認識耶穌
[00:09:10.000 --> 00:09:12.000]  在這個過程當中他信了主
[00:09:12.000 --> 00:09:15.000]  然後他說我不單止戒了賭
[00:09:15.000 --> 00:09:19.000]  我今天有一種很特別的平安在我裏面
[00:09:19.000 --> 00:09:22.000]  他吃了抗抑鬱藥
[00:09:22.000 --> 00:09:25.000]  亦都不知不覺停止了
[00:09:25.000 --> 00:09:28.000]  不需要再有其他藥品的幫助
[00:09:28.000 --> 00:09:31.000]  而他內心有一種很特別的平安
[00:09:31.000 --> 00:09:33.000]  因為他那種生命的轉變
[00:09:33.000 --> 00:09:35.000]  他的父母很清楚見到
[00:09:35.000 --> 00:09:37.000]  因此他媽媽都信主
[00:09:37.000 --> 00:09:40.000]  亦都在北村家裏受洗
[00:09:40.000 --> 00:09:43.000]  很多人在人生的路上面
[00:09:43.000 --> 00:09:48.000]  面對著自己很多糾纏很多年的惡習
[00:09:48.000 --> 00:09:51.000]  或者一些揮之不去的情慾
[00:09:51.000 --> 00:09:55.000]  或者糾纏他內心的很多鬼咋
[00:09:55.000 --> 00:09:57.000]  甚至孤單的情緒
[00:09:57.000 --> 00:10:00.000]  他知道自己沒有能力去改變
[00:10:00.000 --> 00:10:04.000]  但是何時他們願意去見耶穌
[00:10:04.000 --> 00:10:07.000]  去尋找耶穌
[00:10:07.000 --> 00:10:11.000]  在那些時刻他們經歷神給他的釋放
[00:10:11.000 --> 00:10:16.000]  給他們經歷到神的幫助 神的拯救
[00:10:16.000 --> 00:10:20.000]  撒該他去見耶穌
[00:10:20.000 --> 00:10:23.000]  因此聖經講到耶穌見到他
[00:10:23.000 --> 00:10:27.000]  耶穌到了那裏抬頭一看
[00:10:27.000 --> 00:10:29.000]  好像很被動那樣
[00:10:29.000 --> 00:10:31.000]  如果你留意剛才的經文的時候
[00:10:31.000 --> 00:10:33.000]  你會記得聖經提到
[00:10:33.000 --> 00:10:35.000]  當耶穌去到耶律哥的時候
[00:10:35.000 --> 00:10:39.000]  聖經就說要從那裏經過
[00:10:39.000 --> 00:10:42.000]  其實他長途來到這個城市
[00:10:42.000 --> 00:10:45.000]  一般來說都立刻找個地方休息一下
[00:10:45.000 --> 00:10:47.000]  再開始他的工作
[00:10:47.000 --> 00:10:51.000]  但來到的時候他立刻要經過這個城
[00:10:51.000 --> 00:10:53.000]  好像有些特別的目的
[00:10:53.000 --> 00:10:56.000]  特別的對象他要見
[00:10:56.000 --> 00:10:59.000]  又來到發現很多群眾擁擠他
[00:10:59.000 --> 00:11:01.000]  周圍很多人
[00:11:01.000 --> 00:11:03.000]  但是他繼續走
[00:11:03.000 --> 00:11:05.000]  然後去到那個地方
[00:11:05.000 --> 00:11:07.000]  周圍很多人和他聊天
[00:11:07.000 --> 00:11:10.000]  但他抬頭他要看一個人
[00:11:10.000 --> 00:11:13.000]  一見到撒該的時候
[00:11:13.000 --> 00:11:17.000]  清楚講出撒該的名字
[00:11:17.000 --> 00:11:19.000]  你可以看得出
[00:11:19.000 --> 00:11:24.000]  耶穌有心來尋找他
[00:11:24.000 --> 00:11:27.000]  我們中間有些朋友來到教會的時候
[00:11:27.000 --> 00:11:30.000]  可能都覺得沒什麼特別
[00:11:30.000 --> 00:11:32.000]  我也是有朋友是基督徒
[00:11:32.000 --> 00:11:34.000]  叫我去看看
[00:11:34.000 --> 00:11:35.000]  我就說好啊
[00:11:35.000 --> 00:11:36.000]  參觀一下
[00:11:36.000 --> 00:11:40.000]  看看教會的聚會是怎樣的
[00:11:40.000 --> 00:11:43.000]  但你不要以為是很偶然
[00:11:43.000 --> 00:11:47.000]  我相信每一步當你去接觸信仰的時候
[00:11:47.000 --> 00:11:50.000]  有上帝在其中帶領著你
[00:11:50.000 --> 00:11:53.000]  去尋找你
[00:11:53.000 --> 00:11:55.000]  當你到他面前的時候
[00:11:55.000 --> 00:11:56.000]  他知道你的名字
[00:11:56.000 --> 00:11:58.000]  他認識你
[00:11:58.000 --> 00:12:01.000]  他知道你的困擾
[00:12:01.000 --> 00:12:04.000]  他明白你的狀況
[00:12:04.000 --> 00:12:05.000]  在這個時候聖經就講到
[00:12:05.000 --> 00:12:08.000]  主耶穌他立刻和撒該說
[00:12:08.000 --> 00:12:12.000]  今天我必須住在你的家裡
[00:12:12.000 --> 00:12:17.000]  這個必須是一個很決心的態度
[00:12:17.000 --> 00:12:19.000]  我一定會去你家裡
[00:12:19.000 --> 00:12:22.000]  而且是甘心樂意地去到你的家
[00:12:22.000 --> 00:12:26.000]  表示我對你完全的接納
[00:12:26.000 --> 00:12:29.000]  我不知道我們中間有沒有一些教徒弟兄姊妹
[00:12:29.000 --> 00:12:31.000]  可能你信主之後
[00:12:31.000 --> 00:12:34.000]  很多時候會看到自己很多的軟弱
[00:12:34.000 --> 00:12:35.000]  一些的錯失
[00:12:35.000 --> 00:12:37.000]  有時候都會有一點生氣自己
[00:12:37.000 --> 00:12:42.000]  甚至覺得上帝都不會要這樣的人
[00:12:42.000 --> 00:12:44.000]  因此有時候會有一種灰心
[00:12:44.000 --> 00:12:47.000]  甚至想放棄的感受
[00:12:47.000 --> 00:12:50.000]  但你記得聖經清楚講到
[00:12:50.000 --> 00:12:56.000]  主耶穌接納煩到他面前的人
[00:12:56.000 --> 00:13:00.000]  他完全的來愛我們
[00:13:00.000 --> 00:13:02.000]  不因為我們的軟弱錯失
[00:13:02.000 --> 00:13:08.000]  而是減少對我們的愛和接納
[00:13:08.000 --> 00:13:09.000]  主耶穌面對撒該
[00:13:09.000 --> 00:13:11.000]  他知道他是什麼人
[00:13:11.000 --> 00:13:13.000]  他知道他是什麼背景
[00:13:13.000 --> 00:13:16.000]  知道他怎樣去剝削他的同胞
[00:13:16.000 --> 00:13:22.000]  但他說我必須住在你的家裡
[00:13:22.000 --> 00:13:23.000]  當著這樣做的時候
[00:13:23.000 --> 00:13:26.000]  你發覺是跟著下一步
[00:13:26.000 --> 00:13:29.000]  撒該很快就有行動了
[00:13:29.000 --> 00:13:31.000]  他歡歡喜喜地下來接待耶穌
[00:13:31.000 --> 00:13:33.000]  眾人看見就私下議論
[00:13:33.000 --> 00:13:36.000]  說他竟然到罪人家裡去住宿
[00:13:36.000 --> 00:13:39.000]  沒錯你發覺當著這樣做的時候
[00:13:39.000 --> 00:13:42.000]  是有代價的
[00:13:42.000 --> 00:13:46.000]  是引發了很多人對他的批評
[00:13:46.000 --> 00:13:49.000]  當然聖經沒有在這裡再詳細地講
[00:13:49.000 --> 00:13:52.000]  但當你讀到聖經很多不同的福音書的時候
[00:13:52.000 --> 00:13:53.000]  你發覺
[00:13:53.000 --> 00:13:57.000]  聖經講述到主耶穌接納我們
[00:13:57.000 --> 00:14:01.000]  付上極大的代價
[00:14:01.000 --> 00:14:03.000]  他犧牲自己的生命
[00:14:03.000 --> 00:14:06.000]  代替我們受死
[00:14:06.000 --> 00:14:08.000]  那你說我們為什麼要死呢
[00:14:08.000 --> 00:14:11.000]  因為聖經清楚講述一件事情
[00:14:11.000 --> 00:14:14.000]  罪的功架就是死
[00:14:14.000 --> 00:14:15.000]  在神的眼中
[00:14:15.000 --> 00:14:17.000]  祂會嚴肅地看罪
[00:14:17.000 --> 00:14:21.000]  祂不會當有罪的是沒有罪的
[00:14:21.000 --> 00:14:23.000]  最近在美國
[00:14:23.000 --> 00:14:24.000]  大家不知道有沒有留意到
[00:14:24.000 --> 00:14:25.000]  這幾年
[00:14:25.000 --> 00:14:27.000]  有很多人
[00:14:27.000 --> 00:14:30.000]  他隨便進去一些商舖偷竊
[00:14:30.000 --> 00:14:34.000]  只要他便宜過或低於950美金
[00:14:34.000 --> 00:14:36.000]  他會很放心
[00:14:36.000 --> 00:14:38.000]  在加州特別的地方
[00:14:38.000 --> 00:14:41.000]  因為政府看這些偷竊
[00:14:41.000 --> 00:14:43.000]  是一個輕罪
[00:14:43.000 --> 00:14:44.000]  大多數不會理會
[00:14:44.000 --> 00:14:45.000]  打電話找警察
[00:14:45.000 --> 00:14:47.000]  警察都不會來干涉
[00:14:47.000 --> 00:14:50.000]  因此很多人就聯群結隊
[00:14:50.000 --> 00:14:51.000]  去那些商舖
[00:14:51.000 --> 00:14:55.000]  大公司裡面一起集體偷竊
[00:14:55.000 --> 00:14:59.000]  然後沒有需要擔心有什麼後果
[00:14:59.000 --> 00:15:01.000]  有人統計因為這樣的緣故
[00:15:01.000 --> 00:15:05.000]  在美國很多大型的商店連鎖店
[00:15:05.000 --> 00:15:09.000]  他們一年損失接近一千億美元
[00:15:09.000 --> 00:15:13.000]  而且有不少的店鋪因此要關閉
[00:15:13.000 --> 00:15:16.000]  因為很多物品被人偷走
[00:15:16.000 --> 00:15:20.000]  如果人當罪是無罪
[00:15:20.000 --> 00:15:24.000]  你會看到整個世界有很多混亂的情況
[00:15:24.000 --> 00:15:26.000]  如果有位真神是慈愛的
[00:15:26.000 --> 00:15:30.000]  他必須會以罪為罪
[00:15:30.000 --> 00:15:33.000]  他必須作出審判
[00:15:33.000 --> 00:15:36.000]  他不會讓罪就當作無事
[00:15:36.000 --> 00:15:41.000]  而他審判是要罪承擔死亡
[00:15:41.000 --> 00:15:44.000]  正如身體有癌細胞
[00:15:44.000 --> 00:15:46.000]  你要處理它
[00:15:46.000 --> 00:15:49.000]  你要消滅癌細胞
[00:15:49.000 --> 00:15:51.000]  我們今天可能發覺
[00:15:51.000 --> 00:15:55.000]  周圍都有很多人有很多犯罪作惡的事情
[00:15:55.000 --> 00:15:58.000]  我們可能見慣不怪
[00:15:58.000 --> 00:16:01.000]  但聖經很嚴肅地看這個問題
[00:16:01.000 --> 00:16:05.000]  但我們想到這位主愛我們
[00:16:05.000 --> 00:16:08.000]  我們很多次說上帝愛世界的人
[00:16:08.000 --> 00:16:12.000]  因此祂不想我們因此面對死亡
[00:16:12.000 --> 00:16:16.000]  祂的方法就是代替我們承受
[00:16:16.000 --> 00:16:21.000]  我們應該承受罪的刑罰就是死亡
[00:16:21.000 --> 00:16:24.000]  所以你明白為何主耶穌要來到世上
[00:16:24.000 --> 00:16:27.000]  被釘死在十字架上
[00:16:27.000 --> 00:16:30.000]  因為祂要代替我們
[00:16:30.000 --> 00:16:33.000]  以至我們能夠得著釋放
[00:16:33.000 --> 00:16:36.000]  得著赦免
[00:16:36.000 --> 00:16:38.000]  我們常常會讀一段聖經
[00:16:38.000 --> 00:16:41.000]  你查書53章
[00:16:41.000 --> 00:16:43.000]  特別基督徒會知道我們聖親
[00:16:43.000 --> 00:16:45.000]  常常會讀這段經文
[00:16:45.000 --> 00:16:47.000]  但裡面講述一件事情
[00:16:47.000 --> 00:16:50.000]  就是講述一位救主耶穌
[00:16:50.000 --> 00:16:54.000]  當我們有過犯的時候
[00:16:54.000 --> 00:16:56.000]  祂為我們受害
[00:16:56.000 --> 00:17:01.000]  你代思想祂為我們的過犯受害
[00:17:01.000 --> 00:17:04.000]  為我們的罪孽被壓傷
[00:17:04.000 --> 00:17:07.000]  你不要看錯不是為他自己
[00:17:07.000 --> 00:17:09.000]  是為我們的過犯
[00:17:09.000 --> 00:17:12.000]  為我們的罪孽受傷害
[00:17:12.000 --> 00:17:17.000]  然後講「他受的懲罰我們得到平安」
[00:17:17.000 --> 00:17:22.000]  因為「他受的鞭傷我們得到醫治」
[00:17:22.000 --> 00:17:24.000]  本來是我們受懲罰
[00:17:24.000 --> 00:17:28.000]  但祂將平安與我們交換
[00:17:28.000 --> 00:17:30.000]  其實你會很明白
[00:17:30.000 --> 00:17:34.000]  這是天地間最不公平的交換
[00:17:34.000 --> 00:17:37.000]  用平安換了你的懲罰
[00:17:37.000 --> 00:17:43.000]  用醫治換了你的鞭傷
[00:17:43.000 --> 00:17:46.000]  聖經裡面講述一位上帝
[00:17:46.000 --> 00:17:49.000]  祂樂意來為我們承擔我們的刑罰
[00:17:49.000 --> 00:17:53.000]  代替我們的後果
[00:17:53.000 --> 00:17:56.000]  以給我們得著那份生命的平安
[00:17:56.000 --> 00:17:58.000]  因為我們如羊走迷
[00:17:58.000 --> 00:18:00.000]  聖經繼續講
[00:18:00.000 --> 00:18:02.000]  我們不願意
[00:18:02.000 --> 00:18:05.000]  我們不能夠回到正途
[00:18:05.000 --> 00:18:09.000]  聖經說人偏行己路
[00:18:09.000 --> 00:18:11.000]  但神的方法是
[00:18:11.000 --> 00:18:13.000]  耶和華使我們眾人的罪孽
[00:18:13.000 --> 00:18:17.000]  都歸在耶穌基督的身上
[00:18:17.000 --> 00:18:21.000]  轉而歸在耶穌基督的身上
[00:18:21.000 --> 00:18:23.000]  在聖經後面你會看到
[00:18:23.000 --> 00:18:25.000]  聖經裡面特別提到
[00:18:25.000 --> 00:18:28.000]  這是贖罪責
[00:18:28.000 --> 00:18:29.000]  是一個祭品
[00:18:29.000 --> 00:18:31.000]  主耶穌獻上祂自己
[00:18:31.000 --> 00:18:33.000]  說要將我們救贖
[00:18:33.000 --> 00:18:36.000]  代贖出來
[00:18:36.000 --> 00:18:39.000]  在澳洲有一件事情
[00:18:39.000 --> 00:18:41.000]  這個地方
[00:18:41.000 --> 00:18:43.000]  在澳洲的一個農村
[00:18:43.000 --> 00:18:44.000]  有一間村屋
[00:18:44.000 --> 00:18:45.000]  很大間的村屋
[00:18:45.000 --> 00:18:48.000]  在村屋的頂上
[00:18:48.000 --> 00:18:51.000]  很特別有一隻羊
[00:18:51.000 --> 00:18:52.000]  不是真羊
[00:18:52.000 --> 00:18:54.000]  是石造的羊
[00:18:54.000 --> 00:18:55.000]  很遠就看到
[00:18:55.000 --> 00:18:56.000]  很多人就說
[00:18:56.000 --> 00:18:58.000]  咦 這間店
[00:18:58.000 --> 00:19:00.000]  是不是在賣羊毛的祭品
[00:19:00.000 --> 00:19:02.000]  所以有這樣的標誌
[00:19:02.000 --> 00:19:04.000]  原來不是
[00:19:04.000 --> 00:19:06.000]  有人問屋主
[00:19:06.000 --> 00:19:08.000]  為什麼有隻羊在屋頂
[00:19:08.000 --> 00:19:10.000]  屋主就說
[00:19:10.000 --> 00:19:12.000]  因為這樣
[00:19:12.000 --> 00:19:13.000]  好幾年之前
[00:19:13.000 --> 00:19:14.000]  當我建這間屋的時候
[00:19:14.000 --> 00:19:17.000]  很多工人在上面建築
[00:19:17.000 --> 00:19:19.000]  去到屋頂的時候
[00:19:19.000 --> 00:19:21.000]  有個工人一邊做工
[00:19:21.000 --> 00:19:22.000]  不小心
[00:19:22.000 --> 00:19:25.000]  他就一邊滑下來
[00:19:25.000 --> 00:19:27.000]  這間屋也不是太矮
[00:19:27.000 --> 00:19:29.000]  一滑下來的時候
[00:19:29.000 --> 00:19:31.000]  你可以想像很危險
[00:19:31.000 --> 00:19:35.000]  但突然有一隻羊經過
[00:19:35.000 --> 00:19:40.000]  他就剛好跌在羊身上
[00:19:40.000 --> 00:19:42.000]  然後他站起來
[00:19:42.000 --> 00:19:45.000]  沒有任何損傷
