
[00:00:00.000 --> 00:00:03.320]  大家知道我們在七月份開始這一季的講題
[00:01:46.240 --> 00:01:47.440]  留在家裏
[00:01:47.440 --> 00:01:49.320]  父母不理會他們
[00:01:49.320 --> 00:01:50.520]  由他們自生自滅
[00:01:50.520 --> 00:01:51.720]  自己照顧自己
[00:01:51.720 --> 00:01:53.480]  很多時候出現意外
[00:01:53.480 --> 00:01:56.320]  很多精神的病患者
[00:01:56.320 --> 00:01:58.240]  香港的精神病患者人數
[00:01:58.240 --> 00:01:59.840]  不斷地攀升
[00:01:59.840 --> 00:02:02.040]  很多貧窮的人
[00:02:02.040 --> 00:02:04.880]  當然貧窮不單單是經濟的貧窮
[00:02:04.880 --> 00:02:07.080]  有些因為他們本身的族裔
[00:02:07.080 --> 00:02:08.800]  他們的身份的緣故
[00:02:08.800 --> 00:02:12.960]  被人剝削了他們應得到的權益
[00:02:12.960 --> 00:02:15.560]  很多很多這些群體
[00:02:15.560 --> 00:02:16.880]  當你小心看的時候
[00:02:16.880 --> 00:02:18.520]  其實都不需要很小心
[00:02:18.520 --> 00:02:20.920]  你打開報紙就很多時候都會見到
[00:02:20.920 --> 00:02:23.720]  或者你自己都會親身的來接觸到他們
[00:02:24.240 --> 00:02:26.680]  你就會想起我們常常講的經文
[00:02:26.680 --> 00:02:27.920]  大家記不記得
[00:02:27.920 --> 00:02:30.080]  七月份的金句是什麼
[00:02:30.080 --> 00:02:32.400]  敬虔
[00:02:32.400 --> 00:02:33.760]  真正的敬虔
[00:02:33.760 --> 00:02:37.760]  是照顧在患難中的孤兒寡婦
[00:02:37.760 --> 00:02:40.600]  並且保守自己不沾染世俗
[00:02:40.600 --> 00:02:42.480]  在當時孤兒寡婦
[00:02:42.480 --> 00:02:44.760]  都是一些很明顯被人輕視
[00:02:44.760 --> 00:02:47.360]  被人剝削的對象
[00:02:47.360 --> 00:02:50.080]  而且已經說真正的敬虔
[00:02:50.800 --> 00:02:54.840]  是不單止在教會當中敬拜侍奉
[00:02:54.840 --> 00:02:59.800]  而是能夠真實的來關心這些群體
[00:02:59.800 --> 00:03:02.680]  當我自己預備這次的訊息的時候
[00:03:02.680 --> 00:03:04.160]  我都問一個問題
[00:03:04.160 --> 00:03:08.000]  我自己是不是都更加應該留心
[00:03:08.000 --> 00:03:11.800]  去關心到社會上某些群體的需要
[00:03:11.800 --> 00:03:15.480]  不單單在教會當中有很多的服侍
[00:03:15.480 --> 00:03:16.920]  我都這樣祈求
[00:03:16.920 --> 00:03:20.120]  神幫助我在前面更知道去愛護
[00:03:20.480 --> 00:03:23.360]  這個社會上一些被遺棄的群體
[00:03:23.360 --> 00:03:26.560]  我們彼此勉勵一起在這方面追求
[00:03:26.560 --> 00:03:28.280]  因此我們帶著這樣的了解
[00:03:28.280 --> 00:03:30.920]  一起看聖經中一個被遺棄的人
[00:03:30.920 --> 00:03:32.640]  如何遇見主
[00:03:32.640 --> 00:03:35.240]  大家看回路加福音第八章
[00:03:35.240 --> 00:03:40.120]  聖經第八章二十六節提到
[00:03:40.120 --> 00:03:42.920]  「傳到了格拉森人的地區
[00:03:42.920 --> 00:03:45.000]  正在加里尼對面
[00:03:45.000 --> 00:03:49.120]  耶穌一上岸就有成裡一個被鬼附著的人
[00:03:49.360 --> 00:03:50.600]  迎面而來
[00:03:50.600 --> 00:03:53.240]  這人已經很久不穿衣服了
[00:03:53.240 --> 00:03:56.880]  不住在家裡只住在墳墓裡」
[00:03:56.880 --> 00:03:59.440]  在當時英國的格拉森人
[00:03:59.440 --> 00:04:02.000]  也是一個愛邦人的地區
[00:04:02.000 --> 00:04:04.680]  當耶穌一上到岸上的時候
[00:04:04.680 --> 00:04:08.200]  迎面而來就見到一個被鬼附的人
[00:04:08.200 --> 00:04:11.160]  在聖經的《馬太福音》提及
[00:04:11.160 --> 00:04:13.480]  這個人他是極其凶猛的
[00:04:13.480 --> 00:04:16.920]  大家可以想像他的神情一定很凶狠
[00:04:17.440 --> 00:04:22.280]  而且聖經說在路上沒有人能夠經過
[00:04:22.280 --> 00:04:24.560]  沒有人敢走那條路
[00:04:24.560 --> 00:04:26.400]  甚至可能被他趕走
[00:04:26.400 --> 00:04:28.800]  當耶穌上岸的時候
[00:04:28.800 --> 00:04:30.360]  他是不是也知道情呢?
[00:04:30.360 --> 00:04:32.680]  他知不知道有這樣一個人在這裡?
[00:04:32.680 --> 00:04:34.560]  可能不知道
[00:04:34.560 --> 00:04:36.160]  也可能知道
[00:04:36.160 --> 00:04:37.600]  但無論如何
[00:04:37.600 --> 00:04:39.680]  當他面對這個人的時候
[00:04:39.680 --> 00:04:41.640]  主耶穌沒有迴避他
[00:04:41.640 --> 00:04:43.000]  沒有拒絕他
[00:04:43.000 --> 00:04:45.560]  他還是繼續面對他
[00:04:45.560 --> 00:04:47.080]  迎面而來
[00:04:47.080 --> 00:04:48.080]  嚇了一跳
[00:04:48.080 --> 00:04:51.480]  不過主耶穌仍然是面對著這個人
[00:04:51.480 --> 00:04:54.960]  這個人聖經說他當時沒有穿衣服
[00:04:54.960 --> 00:04:56.480]  他是赤身的
[00:04:56.480 --> 00:05:01.000]  在當時聖經說他是住在墳墓裡面的
[00:05:01.000 --> 00:05:02.640]  一定就是不修邊幅
[00:05:02.640 --> 00:05:03.440]  很骯髒
[00:05:03.440 --> 00:05:05.200]  可能傳出惡臭也未定
[00:05:05.200 --> 00:05:07.240]  在當時這個人
[00:05:07.240 --> 00:05:10.200]  很清楚表現出一種失常的狀況
[00:05:10.200 --> 00:05:12.440]  因為他被鬼控制著
[00:05:12.440 --> 00:05:14.720]  大家看看29節
[00:05:16.440 --> 00:05:17.840]  而19節中間說
[00:05:17.840 --> 00:05:21.520]  原來這污靈屢次抓住那人
[00:05:21.520 --> 00:05:25.360]  這個人被鐵鏈、腳鏈捆鎖著
[00:05:25.360 --> 00:05:27.320]  但有一種很強大的力量
[00:05:27.320 --> 00:05:29.840]  他可以掙脫那些鎖鏈
[00:05:29.840 --> 00:05:32.760]  然後被鬼趕入曠野
[00:05:32.760 --> 00:05:38.320]  這位朋友屢次很多次被鬼控制著
[00:05:38.320 --> 00:05:39.880]  把他趕到曠野
[00:05:39.880 --> 00:05:44.560]  大家可以想像一個完全失去了控制的狀況
[00:05:44.560 --> 00:05:46.000]  聖經又說
[00:05:46.000 --> 00:05:48.320]  他是被人看管著的
[00:05:48.320 --> 00:05:49.560]  29節中間
[00:05:49.560 --> 00:05:51.160]  也意味著
[00:05:51.160 --> 00:05:53.360]  大家都是防範著他
[00:05:53.360 --> 00:05:54.640]  拒絕他
[00:05:54.640 --> 00:05:56.160]  不想接近他
[00:05:56.160 --> 00:05:58.640]  一個這樣的狀況
[00:05:58.640 --> 00:06:00.080]  我想問問大家
[00:06:00.080 --> 00:06:02.040]  如果你遇到一些這樣的人
[00:06:02.040 --> 00:06:03.560]  你會怎樣?
[00:06:03.560 --> 00:06:06.640]  我很感謝
[00:06:06.640 --> 00:06:08.560]  有好幾次聽到弟兄姊妹講及
[00:06:08.560 --> 00:06:10.160]  他們有一群
[00:06:10.160 --> 00:06:12.000]  我們中間的弟兄姊妹
[00:06:12.000 --> 00:06:16.000]  是定期到國內雲南地區的
[00:06:16.000 --> 00:06:17.680]  一條麻風村
[00:06:17.680 --> 00:06:20.000]  去到的時候
[00:06:20.000 --> 00:06:22.480]  通常麻風病的病人
[00:06:22.480 --> 00:06:24.920]  他們有些手腳會潰爛
[00:06:24.920 --> 00:06:27.000]  用繃帶包著
[00:06:27.000 --> 00:06:29.200]  但沒有人照顧他們
[00:06:29.200 --> 00:06:30.960]  手腳就一直潰爛
[00:06:30.960 --> 00:06:34.360]  他們去到就幫助他們去洗傷口
[00:06:34.360 --> 00:06:36.320]  你可以想像
[00:06:36.320 --> 00:06:37.400]  都挺難看的
[00:06:37.400 --> 00:06:40.040]  甚至他們旁邊的親人
[00:06:40.040 --> 00:06:42.160]  看到弟兄姊妹為他們的親人
[00:06:42.160 --> 00:06:43.280]  洗傷口的時候
[00:06:43.280 --> 00:06:44.360]  都很驚訝
[00:06:44.360 --> 00:06:46.760]  因為連他們自己都不敢幫他們洗
[00:06:46.760 --> 00:06:48.800]  最近他們又講回
[00:06:48.800 --> 00:06:49.600]  回來之後
[00:06:49.600 --> 00:06:51.000]  他們都講回一些經歷
[00:06:51.000 --> 00:06:52.760]  去到他們的居所
[00:06:52.760 --> 00:06:55.040]  想幫他們清洗房間
[00:06:55.040 --> 00:06:56.760]  因為他們自己洗不到
[00:06:56.760 --> 00:06:58.120]  因為手指動不了
[00:06:58.120 --> 00:06:59.600]  也沒有人幫他們
[00:06:59.600 --> 00:07:01.840]  把他們的被鋪拿出外面
[00:07:01.840 --> 00:07:03.320]  用棍拍一拍
[00:07:03.320 --> 00:07:05.480]  整個地下立即黑了
[00:07:05.480 --> 00:07:09.160]  你可以想像從未清洗過
[00:07:09.880 --> 00:07:11.880]  但當中他們就學習去
[00:07:11.880 --> 00:07:13.360]  關心他們
[00:07:13.360 --> 00:07:14.360]  幫助他們
[00:07:14.360 --> 00:07:17.880]  想回到這些時候
[00:07:17.880 --> 00:07:20.800]  其實不單止麻風的朋友
[00:07:20.800 --> 00:07:23.920]  有很多在香港的社會裡面
[00:07:23.920 --> 00:07:25.360]  你會看到的
[00:07:25.360 --> 00:07:27.400]  很多人事的需要
[00:07:27.400 --> 00:07:29.680]  這位姐妹她跟我們分享
[00:07:29.680 --> 00:07:30.320]  她說
[00:07:30.320 --> 00:07:32.080]  有一次逛街的時候
[00:07:32.080 --> 00:07:33.520]  回到自己家附近
[00:07:33.520 --> 00:07:36.360]  遇到一個拾荒者
[00:07:36.360 --> 00:07:37.440]  大家知道很多時候
[00:07:37.440 --> 00:07:41.080]  在街邊收拾物品用的人士
[00:07:41.080 --> 00:07:42.360]  看到他的時候
[00:07:42.360 --> 00:07:43.840]  心裡特別感動
[00:07:43.840 --> 00:07:46.000]  覺得很想跟他說信仰
[00:07:46.000 --> 00:07:48.640]  但看到他的時候有一點害怕
[00:07:48.640 --> 00:07:50.360]  面對面
[00:07:50.360 --> 00:07:52.280]  還是說不出話
[00:07:52.280 --> 00:07:53.280]  就走過了
[00:07:53.280 --> 00:07:55.800]  當他一走過的時候
[00:07:55.800 --> 00:07:56.880]  心裡有一種自責
[00:07:56.880 --> 00:07:58.160]  為什麼你不把握機會呢
[00:07:58.160 --> 00:07:59.960]  你的心有感動你就說吧
[00:07:59.960 --> 00:08:01.400]  他就跟主說
[00:08:01.400 --> 00:08:02.880]  主啊 給我多一次機會
[00:08:02.880 --> 00:08:05.280]  如果他跟我說話
[00:08:06.120 --> 00:08:07.680]  我就會跟他說
[00:08:07.680 --> 00:08:10.800]  但想不到對方真的回頭
[00:08:10.800 --> 00:08:11.760]  跟他說話
[00:08:11.760 --> 00:08:12.640]  小姐
[00:08:12.640 --> 00:08:14.560]  一直問他一些事情
[00:08:14.560 --> 00:08:16.120]  姐妹知道
[00:08:16.120 --> 00:08:17.680]  這次走不遠
[00:08:17.680 --> 00:08:20.800]  她很想就告訴他
[00:08:20.800 --> 00:08:22.200]  她就跟他聊天
[00:08:22.200 --> 00:08:23.320]  她就說
[00:08:23.320 --> 00:08:24.200]  先生你
[00:08:24.200 --> 00:08:26.320]  有沒有聽過耶穌是誰啊
[00:08:26.320 --> 00:08:28.440]  知不知道
[00:08:28.440 --> 00:08:30.440]  我們可以上到天堂的
[00:08:30.440 --> 00:08:32.400]  他說我不知道
[00:08:32.400 --> 00:08:35.160]  這位姐妹就開始跟他說
[00:08:35.160 --> 00:08:36.480]  信仰的事情
[00:08:36.480 --> 00:08:38.960]  好奇妙 神感動她的心
[00:08:38.960 --> 00:08:40.120]  這位十方者
[00:08:40.120 --> 00:08:41.240]  就在路邊
[00:08:41.240 --> 00:08:42.840]  就決志信耶穌
[00:08:42.840 --> 00:08:45.840]  這位姐妹沒有想過
[00:08:45.840 --> 00:08:48.200]  各位頂節位的時候
[00:08:48.200 --> 00:08:50.560]  不是我們的熱誠
[00:08:50.560 --> 00:08:53.320]  是神會不斷地感動我們
[00:08:53.320 --> 00:08:56.360]  去留心一些被忘記
[00:08:56.360 --> 00:08:58.280]  或者被遺棄的人
[00:08:58.280 --> 00:08:59.840]  而幫助他們
[00:08:59.840 --> 00:09:01.760]  沒錯 我們也有時候
[00:09:01.760 --> 00:09:03.920]  要去留心保護自己
[00:09:04.800 --> 00:09:06.400]  我們有責任去保護自己
[00:09:06.400 --> 00:09:09.520]  但同時留意聖靈給我們的感動
[00:09:09.520 --> 00:09:10.520]  某些人
[00:09:10.520 --> 00:09:11.760]  某些群體
[00:09:11.760 --> 00:09:13.480]  或者神特別要你
[00:09:13.480 --> 00:09:15.240]  去接觸他們
[00:09:15.240 --> 00:09:18.480]  在當中當你信服的時候
[00:09:18.480 --> 00:09:19.800]  你會很快樂
[00:09:19.800 --> 00:09:21.440]  你也要感謝神
[00:09:21.440 --> 00:09:22.760]  能夠用你
[00:09:22.760 --> 00:09:25.600]  去接觸這些被人拒絕的人
[00:09:25.600 --> 00:09:28.760]  當時主耶穌面對這個加拉森人
[00:09:28.760 --> 00:09:30.040]  沒有拒絕他
[00:09:30.040 --> 00:09:32.240]  是正面的
[00:09:32.240 --> 00:09:33.680]  來關心他
[00:09:34.480 --> 00:09:35.320]  我們再看
[00:09:35.320 --> 00:09:36.960]  下面耶穌問他
[00:09:36.960 --> 00:09:38.160]  你叫什麼名字
[00:09:38.160 --> 00:09:39.320]  第30節
[00:09:39.320 --> 00:09:42.000]  耶穌問他
[00:09:42.000 --> 00:09:43.560]  你叫什麼名字
[00:09:43.560 --> 00:09:44.920]  他說群
[00:09:44.920 --> 00:09:49.040]  因為進到那人裡面的鬼很多
[00:09:49.040 --> 00:09:50.880]  他說我叫群
[00:09:50.880 --> 00:09:52.880]  聽起來好像沒什麼特別
[00:09:52.880 --> 00:09:54.440]  我們中國人很多時候用
[00:09:54.440 --> 00:09:56.440]  什麼愛群 恩群
[00:09:56.440 --> 00:09:58.160]  都會用這個群字
[00:09:58.160 --> 00:10:01.320]  但這個群字的意思是很特別
[00:10:01.320 --> 00:10:03.400]  因為在當時他一聽就知道
[00:10:03.400 --> 00:10:05.760]  這個字是一個軍團的單位
[00:10:05.760 --> 00:10:06.480]  Legion
[00:10:06.480 --> 00:10:09.760]  在當時羅馬統治的環境之下
[00:10:09.760 --> 00:10:11.680]  一團的軍
[00:10:11.680 --> 00:10:13.360]  是有六千人
[00:10:13.360 --> 00:10:15.560]  是一個很大的軍團
[00:10:15.560 --> 00:10:18.400]  當他一說出來的時候
[00:10:18.400 --> 00:10:19.400]  很明顯說出
[00:10:19.400 --> 00:10:22.600]  就是他被很多的鬼捆綁住
[00:10:22.600 --> 00:10:25.760]  受到很多很多的傷害
[00:10:25.760 --> 00:10:27.960]  以及被鬼控制
[00:10:27.960 --> 00:10:31.360]  但很多色影學者在看這段經文的時候
[00:10:31.360 --> 00:10:32.760]  小心看就發覺
[00:10:32.760 --> 00:10:35.720]  可能當時這個人士
[00:10:35.720 --> 00:10:40.000]  他是曾經被羅馬的軍團
[00:10:40.000 --> 00:10:42.360]  來傷害他
[00:10:42.360 --> 00:10:44.600]  一說到群的時候
[00:10:44.600 --> 00:10:47.880]  或者說他以前曾經受到極大的創傷
[00:10:47.880 --> 00:10:49.520]  以致他失常
[00:10:49.520 --> 00:10:52.880]  甚至後來被鬼來干擾
[00:10:52.880 --> 00:10:54.720]  這個人
[00:10:54.720 --> 00:10:58.120]  當問他你的身份是什麼
[00:10:58.120 --> 00:10:59.960]  他說不出自己的身份
[00:10:59.960 --> 00:11:01.040]  自己的姓名
[00:11:01.040 --> 00:11:02.560]  他就說我是群
[00:11:03.560 --> 00:11:06.560]  或者說他以自己曾經受傷害
[00:11:06.560 --> 00:11:08.880]  受創傷的事情
[00:11:08.880 --> 00:11:10.560]  成為了他的身份
[00:11:10.560 --> 00:11:12.640]  他所能夠記憶的
[00:11:12.640 --> 00:11:14.120]  就是這個
[00:11:14.120 --> 00:11:16.760]  這麼深的一種傷害
[00:11:16.760 --> 00:11:20.880]  當我們今天見到很多的人士
[00:11:20.880 --> 00:11:23.920]  他們是被社會輕視的時候
[00:11:23.920 --> 00:11:25.320]  或者某些程度
[00:11:25.320 --> 00:11:27.440]  都是他們自己要負的責任
[00:11:27.440 --> 00:11:28.960]  但是更大的
[00:11:28.960 --> 00:11:30.480]  更多的情況是
[00:11:30.680 --> 00:11:32.680]  他們曾經受過傷害
[00:11:32.680 --> 00:11:35.840]  以致他們不能夠可以照顧自己
[00:11:35.840 --> 00:11:37.480]  以致被遺棄
[00:11:37.480 --> 00:11:40.520]  我記得好幾年之前
[00:11:40.520 --> 00:11:42.600]  在日本有一位少年人
[00:11:42.600 --> 00:11:46.280]  他本身有一次拿了一些槍械
[00:11:46.280 --> 00:11:47.880]  回到自己的學校
[00:11:47.880 --> 00:11:50.840]  就殺死了自己幾個同學
[00:11:50.840 --> 00:11:53.600]  報紙有很多的報道
[00:11:53.600 --> 00:11:56.000]  後來有一篇文章是中文的
[00:11:56.000 --> 00:11:57.440]  就來報導這件事
[00:11:57.440 --> 00:11:59.080]  我記得標題寫著
[00:11:59.640 --> 00:12:01.760]  被虐的靈魂
[00:12:01.760 --> 00:12:04.680]  報道說這個少年人
[00:12:04.680 --> 00:12:07.640]  他自小被父母毒打
[00:12:07.640 --> 00:12:09.640]  受到很大的傷害
[00:12:09.640 --> 00:12:12.480]  同學很多都到處凌辱他
[00:12:12.480 --> 00:12:14.600]  但是他很沉默不說話
[00:12:14.600 --> 00:12:15.840]  突然有一天
[00:12:15.840 --> 00:12:18.120]  這個被虐的靈魂爆發出來
[00:12:18.120 --> 00:12:20.080]  就拿著槍去殺了很多人
[00:12:20.080 --> 00:12:22.080]  很多的生命
[00:12:22.080 --> 00:12:22.880]  你就這樣看的時候
[00:12:22.880 --> 00:12:24.040]  好像是他的問題
[00:12:24.040 --> 00:12:25.880]  這個年輕人為什麼這麼暴戾呢?
[00:12:25.880 --> 00:12:28.120]  但是想一想
[00:12:28.280 --> 00:12:31.120]  如果我在他的處境成長
[00:12:31.120 --> 00:12:34.520]  很可能我都會好像他一樣
[00:12:34.520 --> 00:12:38.920]  這些生命是需要別人去幫助的
[00:12:38.920 --> 00:12:42.520]  在歷史當中
[00:12:42.520 --> 00:12:44.360]  神興起了很多他的子民
[00:12:44.360 --> 00:12:47.480]  是關心接觸這些被人輕視的人
[00:12:47.480 --> 00:12:49.000]  有些時候
[00:12:49.000 --> 00:12:49.800]  大家不知道有沒有機會
[00:12:49.800 --> 00:12:51.680]  去到國內一些的孤兒院
[00:12:51.680 --> 00:12:53.360]  我發覺我有幾次機會
[00:12:53.360 --> 00:12:55.240]  接觸到這些孤兒院的時候
[00:12:55.240 --> 00:12:57.040]  就留心到原來他們
[00:12:57.040 --> 00:13:00.360]  很多的籌辦人都是焦土
[00:13:00.360 --> 00:13:02.400]  神給他們感動
[00:13:02.400 --> 00:13:04.120]  付出時間付出金錢
[00:13:04.120 --> 00:13:06.560]  來照顧很多被遺棄的孩子
[00:13:06.560 --> 00:13:09.760]  神感動很多他的子民
[00:13:09.760 --> 00:13:11.960]  去關心那些被遺棄的
[00:13:11.960 --> 00:13:13.760]  大家都會記得
[00:13:13.760 --> 00:13:14.680]  在歷史當中
[00:13:14.680 --> 00:13:16.200]  有一位很出名的人物
[00:13:16.200 --> 00:13:17.800]  叫做George Miller
[00:13:17.800 --> 00:13:20.520]  喬治·莫勒先生
[00:13:20.520 --> 00:13:24.120]  他幫助了很多孤兒
[00:13:24.120 --> 00:13:25.360]  他開始了
[00:13:25.360 --> 00:13:27.560]  一間、兩間、三間、四間
[00:13:27.560 --> 00:13:29.120]  五間的宿舍
[00:13:29.120 --> 00:13:32.360]  一次過容納了二千個孤兒
[00:13:32.360 --> 00:13:33.920]  照顧他們
[00:13:33.920 --> 00:13:36.600]  那你說這位莫勒先生
[00:13:36.600 --> 00:13:38.160]  是不是有很多的錢呢
[00:13:38.160 --> 00:13:39.760]  不是
[00:13:39.760 --> 00:13:42.160]  他自己完全沒有經費
[00:13:42.160 --> 00:13:43.400]  而且在過去
[00:13:43.400 --> 00:13:45.240]  他一直以來的原則就是
[00:13:45.240 --> 00:13:49.520]  他是完全不肯跟人募捐的
[00:13:49.520 --> 00:13:53.080]  他說我有的方法就是向神求
[00:13:53.080 --> 00:13:54.720]  傾心吐意告訴神
[00:13:54.720 --> 00:13:55.640]  聽我們的需要
[00:13:55.640 --> 00:13:57.080]  單單的仰望祂
[00:13:57.080 --> 00:13:58.440]  憑信心祈禱
[00:13:58.440 --> 00:14:01.480]  所以在過去很多次的艱難的時候
[00:14:01.480 --> 00:14:03.120]  神幫助他
[00:14:03.120 --> 00:14:04.640]  供應他的需要
[00:14:04.640 --> 00:14:06.320]  因此當時在英國
[00:14:06.320 --> 00:14:09.840]  很多貧民窟裏面的孩童
[00:14:09.840 --> 00:14:11.920]  就去到他的孤兒院裏面
[00:14:11.920 --> 00:14:13.480]  有一次早上
[00:14:13.480 --> 00:14:16.560]  發覺全部的經費都沒有了
[00:14:16.560 --> 00:14:18.120]  也沒有任何的食物
[00:14:18.120 --> 00:14:20.440]  小孩子等待著吃早餐
[00:14:20.440 --> 00:14:22.040]  但是沒有任何的經費
[00:14:22.040 --> 00:14:23.640]  他們就一直祈禱
[00:14:23.640 --> 00:14:25.880]  神啊你知道孩子的需要
[00:14:25.880 --> 00:14:27.520]  在那個時候突然間
[00:14:27.520 --> 00:14:28.960]  有位弟兄就拍門
[00:14:28.960 --> 00:14:32.000]  就說我很想拿一些奉獻來
[00:14:32.000 --> 00:14:32.920]  支持你們
[00:14:32.920 --> 00:14:35.680]  他們就說正好時候
[00:14:35.680 --> 00:14:38.080]  因為弟兄後來才明白
[00:14:38.080 --> 00:14:40.920]  有當時的即時的需要
[00:14:40.920 --> 00:14:43.640]  他就說其實我自己一直上班的
[00:14:43.640 --> 00:14:44.960]  我會走上班
[00:14:44.960 --> 00:14:47.040]  去自己的辦公室做生意的
[00:14:47.040 --> 00:14:48.760]  預備處理很多的文件
[00:14:48.760 --> 00:14:50.880]  走著走著的時候突然間想起
[00:14:50.880 --> 00:14:53.400]  這個孤兒院可能有些需要
[00:14:53.800 --> 00:14:56.000]  因此他就走了四分之一里路
[00:14:56.000 --> 00:14:57.960]  很遠走去孤兒院那邊
[00:14:57.960 --> 00:15:00.480]  但是走著走著的時候突然間想起
[00:15:00.480 --> 00:15:02.120]  為什麼這麼傻呢
[00:15:02.120 --> 00:15:04.280]  很多文件等待著自己
[00:15:04.280 --> 00:15:06.280]  遲些奉獻都可以
[00:15:06.280 --> 00:15:07.640]  不用今天早上走過去
[00:15:07.640 --> 00:15:08.920]  他就回頭了
[00:15:08.920 --> 00:15:10.680]  但是回頭後
[00:15:10.680 --> 00:15:11.600]  差不多
[00:15:11.600 --> 00:15:13.480]  心中有一種感動
[00:15:13.480 --> 00:15:15.640]  或者神差遣我今天早上
[00:15:15.640 --> 00:15:17.560]  將金錢帶去給他們
[00:15:17.560 --> 00:15:20.400]  我不要失去英國的感動
[00:15:20.400 --> 00:15:23.280]  所以他就走回去孤兒院
[00:15:23.880 --> 00:15:26.000]  去到的時候就將錢放下
[00:15:26.000 --> 00:15:28.120]  而他們當時就知道
[00:15:28.120 --> 00:15:31.160]  是剛好是他們的需要
[00:15:31.160 --> 00:15:33.560]  他們一起感謝神
[00:15:33.560 --> 00:15:35.920]  知道是神感動這位朋友
[00:15:35.920 --> 00:15:38.240]  這位弟兄將金錢帶來
[00:15:38.240 --> 00:15:40.000]  當我看到這件事的時候
[00:15:40.000 --> 00:15:41.000]  我心就想
[00:15:41.000 --> 00:15:43.000]  各位弟兄姊妹
[00:15:43.000 --> 00:15:43.920]  當我們講到
[00:15:43.920 --> 00:15:46.000]  這個社會有很多需要的人群
[00:15:46.000 --> 00:15:49.280]  但是你不要以為是憑著你的熱心
[00:15:49.280 --> 00:15:51.960]  不是憑著你的資源
[00:15:52.440 --> 00:15:54.800]  而是上帝給你機會
[00:15:54.800 --> 00:15:56.080]  給你資源
[00:15:56.080 --> 00:15:58.520]  讓你可以來做到
[00:15:58.520 --> 00:16:00.720]  祂要你做的事情
[00:16:00.720 --> 00:16:03.560]  莫勒先生在他一生人當中
[00:16:03.560 --> 00:16:05.520]  幫助了超過一萬個孤兒
[00:16:05.520 --> 00:16:06.840]  而今天在中國
[00:16:06.840 --> 00:16:08.120]  在很多不同的地方
[00:16:08.120 --> 00:16:10.720]  很多教徒都在做這件事情
[00:16:10.720 --> 00:16:12.880]  我們再看
[00:16:12.880 --> 00:16:14.560]  在《下帝經文》裏面提到
[00:16:14.560 --> 00:16:16.280]  神不單只是感動我們
[00:16:16.280 --> 00:16:18.120]  來回應這些需要
[00:16:18.120 --> 00:16:19.640]  更加讓我們看到
