
[00:00:00.000 --> 00:00:02.640]  這段聖經,剛才你讀的時候,不知道有沒有留意到
[00:10:08.200 --> 00:10:09.200]  我想很多人都唱過
[00:10:09.200 --> 00:10:11.200]  大山可以羅開
[00:10:11.200 --> 00:10:12.200]  小山可以遷移
[00:10:12.200 --> 00:10:14.200]  你愛主嗎
[00:10:14.200 --> 00:10:15.200]  主的描愛
[00:10:15.200 --> 00:10:18.200]  這些歌是影響很深的
[00:10:18.200 --> 00:10:21.200]  我如何認識蘇牧師呢
[00:10:21.200 --> 00:10:23.200]  是我讀大學的時候
[00:10:23.200 --> 00:10:24.200]  大學一年級
[00:10:24.200 --> 00:10:27.200]  主呼召我要全時間侍奉他
[00:10:27.200 --> 00:10:28.200]  但當時我知道
[00:10:28.200 --> 00:10:30.200]  我仍然要讀物理學
[00:10:30.200 --> 00:10:32.200]  我要做一個將來
[00:10:32.200 --> 00:10:33.200]  入中國的孫教士
[00:10:33.200 --> 00:10:35.200]  所以我不能夠去讀神學
[00:10:35.200 --> 00:10:37.200]  但雖然我不讀神學
[00:10:37.200 --> 00:10:38.200]  不做神學生
[00:10:38.200 --> 00:10:39.200]  我自己可以讀一下神學
[00:10:39.200 --> 00:10:41.200]  於是當時我到處查查
[00:10:41.200 --> 00:10:43.200]  不如我去神學院上課
[00:10:43.200 --> 00:10:44.200]  那時候沒有現在這麼多
[00:10:44.200 --> 00:10:45.200]  這些校外課程
[00:10:45.200 --> 00:10:47.200]  我查到在我當時的學校
[00:10:47.200 --> 00:10:49.200]  新亞孫還沒有搬進去之前
[00:10:49.200 --> 00:10:51.200]  在土瓜灣的新亞孫
[00:10:51.200 --> 00:10:52.200]  最近那間神學院
[00:10:52.200 --> 00:10:54.200]  叫做天人神學院
[00:10:54.200 --> 00:10:56.200]  就是蘇在陽牧師
[00:10:56.200 --> 00:10:58.200]  做院長的那間神學院
[00:10:58.200 --> 00:11:00.200]  我唱過蘇牧師的歌
[00:11:00.200 --> 00:11:01.200]  我很喜歡
[00:11:01.200 --> 00:11:02.200]  那就好
[00:11:02.200 --> 00:11:03.200]  反正我上課
[00:11:03.200 --> 00:11:05.200]  也不用從早到晚上
[00:11:05.200 --> 00:11:06.200]  於是就去紅磡
[00:11:06.200 --> 00:11:08.200]  他的天人神學院那裡
[00:11:08.200 --> 00:11:09.200]  走上去聽課
[00:11:09.200 --> 00:11:11.200]  我自己摸上門的
[00:11:11.200 --> 00:11:12.200]  我自己摸上門
[00:11:12.200 --> 00:11:13.200]  我還記得第一次
[00:11:13.200 --> 00:11:14.200]  走去按照地址
[00:11:14.200 --> 00:11:17.200]  走上去這間天人神學院
[00:11:17.200 --> 00:11:20.200]  嘩!一間很舊的樓
[00:11:20.200 --> 00:11:21.200]  很簡陋
[00:11:21.200 --> 00:11:24.200]  進去只有兩間房
[00:11:24.200 --> 00:11:26.200]  只有四五個學生
[00:11:26.200 --> 00:11:27.200]  可能五六個
[00:11:27.200 --> 00:11:29.200]  我不記得了
[00:11:29.200 --> 00:11:30.200]  這麼簡陋
[00:11:30.200 --> 00:11:32.200]  這麼有名的牧師
[00:11:32.200 --> 00:11:35.200]  為什麼這麼簡陋呢?
[00:11:35.200 --> 00:11:37.200]  蘇牧師見到我
[00:11:37.200 --> 00:11:38.200]  你是誰?
[00:11:38.200 --> 00:11:39.200]  我說我是溫偉堯
[00:11:39.200 --> 00:11:41.200]  我現在做神夫照我
[00:11:41.200 --> 00:11:42.200]  但我又讀不了神學字
[00:11:42.200 --> 00:11:44.200]  我想來聽聽你的講課
[00:11:44.200 --> 00:11:45.200]  我說坐下吧
[00:11:45.200 --> 00:11:46.200]  又沒有問我
[00:11:46.200 --> 00:11:48.200]  又不用給錢
[00:11:48.200 --> 00:11:51.200]  於是我就這樣去那裡上課
[00:11:51.200 --> 00:11:53.200]  後來我聽別人說
[00:11:53.200 --> 00:11:54.200]  其實蘇牧師是一個
[00:11:54.200 --> 00:11:56.200]  很神手很使用的人
[00:11:56.200 --> 00:11:57.200]  他很才華
[00:11:57.200 --> 00:11:58.200]  如果今天來說
[00:11:58.200 --> 00:11:59.200]  真的是天才
[00:11:59.200 --> 00:12:03.200]  他十二歲就開始會作曲
[00:12:03.200 --> 00:12:05.200]  學風琴
[00:12:05.200 --> 00:12:06.200]  彈風琴
[00:12:06.200 --> 00:12:09.200]  然後就背了二百首以上的歌
[00:12:09.200 --> 00:12:11.200]  十四歲就寫歌
[00:12:11.200 --> 00:12:13.200]  然後他一生就跟從主
[00:12:13.200 --> 00:12:15.200]  去不同的地方報道
[00:12:15.200 --> 00:12:17.200]  去過全世界不同的地方
[00:12:17.200 --> 00:12:19.200]  去過四十六個國家報道
[00:12:19.200 --> 00:12:20.200]  向那些華人報道
[00:12:20.200 --> 00:12:22.200]  他可以用十種以上的語言
[00:12:22.200 --> 00:12:25.200]  來講道
[00:12:25.200 --> 00:12:29.200]  他那些的成就是很大的
[00:12:29.200 --> 00:12:32.200]  蘇牧師的人就很小的
[00:12:32.200 --> 00:12:34.200]  他喜歡玩一下這個玩一下那個
[00:12:34.200 --> 00:12:35.200]  有時候跟他聊天的時候
[00:12:35.200 --> 00:12:37.200]  他在死海般了一些水
[00:12:37.200 --> 00:12:38.200]  叫我試一下
[00:12:38.200 --> 00:12:39.200]  哇很鹹的
[00:12:39.200 --> 00:12:41.200]  鹹到苦的
[00:12:41.200 --> 00:12:43.200]  在幾年前
[00:12:43.200 --> 00:12:47.200]  他就瑞典有一間學院
[00:12:47.200 --> 00:12:51.200]  就頒了一個榮譽音樂博士給他
[00:12:51.200 --> 00:12:53.200]  其實以他這個才華
[00:12:53.200 --> 00:12:56.200]  他成就是絕對可以受之無愧
[00:12:56.200 --> 00:12:57.200]  但大家不要忘記那時候
[00:12:57.200 --> 00:12:58.200]  七十年代初
[00:12:58.200 --> 00:13:01.200]  華人教會是很保守的
[00:13:01.200 --> 00:13:03.200]  於是就開始有人批評他
[00:13:03.200 --> 00:13:05.200]  寫了幾本小冊子
[00:13:05.200 --> 00:13:07.200]  其中一本我還記得我看過
[00:13:07.200 --> 00:13:09.200]  就叫做冒牌博士
[00:13:09.200 --> 00:13:11.200]  不知道是什麼
[00:13:11.200 --> 00:13:14.200]  冒牌博士現形記
[00:13:14.200 --> 00:13:17.200]  就說他自己去沽名釣譽
[00:13:17.200 --> 00:13:20.200]  去找一間學校頒一個博士學位給他
[00:13:20.200 --> 00:13:22.200]  他都沒有讀過的
[00:13:22.200 --> 00:13:23.200]  但其實以他的音樂成就
[00:13:23.200 --> 00:13:24.200]  我們今天大家都知道
[00:13:24.200 --> 00:13:25.200]  但那時候是接受不了的
[00:13:25.200 --> 00:13:26.200]  你知道嗎
[00:13:26.200 --> 00:13:27.200]  那時候很保守的
[00:13:27.200 --> 00:13:29.200]  接受不了這件事的
[00:13:29.200 --> 00:13:33.200]  於是就罵到他體無完膚
[00:13:33.200 --> 00:13:35.200]  於是在教會裡面就傳
[00:13:35.200 --> 00:13:36.200]  他也是貪得意的
[00:13:36.200 --> 00:13:37.200]  拍了很多照片
[00:13:37.200 --> 00:13:39.200]  帶了博士帽到處派給人
[00:13:39.200 --> 00:13:41.200]  他是沒事的
[00:13:41.200 --> 00:13:44.200]  但人們就覺得他沽名釣譽
[00:13:44.200 --> 00:13:47.200]  於是很多人就不敢去那間神學學院讀
[00:13:47.200 --> 00:13:49.200]  到我上去的時候
[00:13:49.200 --> 00:13:51.200]  只剩下七個同學
[00:13:51.200 --> 00:13:54.200]  我心裡面聽了之後很難過
[00:13:54.200 --> 00:13:56.200]  但我最記得一次
[00:13:56.200 --> 00:13:59.200]  我自己不是上課的時間
[00:13:59.200 --> 00:14:01.200]  我有些事想和蘇牧師談
[00:14:01.200 --> 00:14:03.200]  我自己就走去找蘇牧師
[00:14:03.200 --> 00:14:04.200]  上去的時候
[00:14:04.200 --> 00:14:05.200]  剛剛沒有人在
[00:14:05.200 --> 00:14:06.200]  只剩下蘇牧師自己一個
[00:14:06.200 --> 00:14:08.200]  因為我進到門口的時候
[00:14:08.200 --> 00:14:10.200]  沒有鎖門
[00:14:10.200 --> 00:14:12.200]  聽到裡面在彈詩歌
[00:14:12.200 --> 00:14:15.200]  蘇牧師他自己
[00:14:15.200 --> 00:14:17.200]  在一個小小的風琴裡
[00:14:17.200 --> 00:14:18.200]  進去見到他一個人
[00:14:18.200 --> 00:14:19.200]  他也不知道我進來了
[00:14:19.200 --> 00:14:20.200]  自己在那裡唱歌
[00:14:20.200 --> 00:14:21.200]  一邊彈
[00:14:21.200 --> 00:14:24.200]  他的眼睛其實很心近視
[00:14:24.200 --> 00:14:27.200]  一邊踩著風琴彈
[00:14:27.200 --> 00:14:29.200]  那個黑板我還記得
