
[00:00:00.000 --> 00:00:03.140]  教會52天的生命根生之旅
[00:01:42.620 --> 00:01:48.020]  保羅在這裏要去讓一班的信徒去明白
[00:01:48.020 --> 00:01:50.180]  你們所相信的福音
[00:01:50.180 --> 00:01:51.900]  其實在你們的群體裏面
[00:01:51.900 --> 00:01:54.100]  已經有一個果效
[00:01:54.100 --> 00:01:57.580]  你們見到已經有很多果效在這裏出來
[00:01:57.580 --> 00:01:59.060]  當你們見到這些果效的時候
[00:01:59.060 --> 00:02:02.220]  你就知道其實上帝已經施恩給我們
[00:02:02.220 --> 00:02:03.180]  賜福給我們
[00:02:03.180 --> 00:02:05.980]  我們要在上帝這個欽典
[00:02:05.980 --> 00:02:09.620]  這個福氣的上面繼續去持守
[00:02:09.620 --> 00:02:10.740]  保羅在這裏說
[00:02:10.740 --> 00:02:14.380]  我們所相信的福音是一個普世的福音
[00:02:14.380 --> 00:02:19.420]  是一個每一個人都有機會得到的福音
[00:02:19.420 --> 00:02:20.780]  在《一席經文》之後
[00:02:20.780 --> 00:02:22.860]  保羅再去說
[00:02:22.860 --> 00:02:25.940]  究竟他自己被神所揀選出來
[00:02:25.940 --> 00:02:27.620]  作為上帝的使徒
[00:02:27.620 --> 00:02:30.180]  和這個福音的關係是甚麼呢
[00:02:30.180 --> 00:02:31.260]  保羅在這裏說
[00:02:31.260 --> 00:02:36.020]  我願意成為這個福音的執事
[00:02:36.020 --> 00:02:38.460]  願意成為一個福音的奴僕
[00:02:38.460 --> 00:02:42.100]  這個執事的意思是一個奴僕的意思
[00:02:42.100 --> 00:02:44.540]  可以說用廣東話去說
[00:02:44.540 --> 00:02:47.500]  我願意為傳揚福音的緣故
[00:02:47.500 --> 00:02:49.540]  去仆心仆命
[00:02:49.540 --> 00:02:53.060]  用廣東話傳神的說法就是
[00:02:53.060 --> 00:02:56.300]  我願意為傳揚福音的緣故
[00:02:56.300 --> 00:02:58.140]  為跟從耶穌的緣故
[00:02:58.140 --> 00:03:01.260]  我願意付上一切可以付上的
[00:03:01.260 --> 00:03:02.980]  保羅在這裏描述
[00:03:02.980 --> 00:03:05.500]  在神的救贖計劃裏面
[00:03:05.500 --> 00:03:07.900]  他自己的使徒的角色
[00:03:07.900 --> 00:03:11.060]  如果我們記得去看《施達人傳》
[00:03:11.060 --> 00:03:13.020]  或者保羅其他的書信去說
[00:03:13.020 --> 00:03:14.900]  上帝呼召保羅出來
[00:03:14.900 --> 00:03:15.820]  他很清楚知道
[00:03:15.820 --> 00:03:18.380]  我是成為外邦人的使徒
[00:03:18.380 --> 00:03:21.940]  我要讓外邦人能夠有機會
[00:03:21.940 --> 00:03:24.060]  去得到上帝的拯救
[00:03:24.060 --> 00:03:25.980]  在當時的猶太人來說
[00:03:25.980 --> 00:03:28.060]  世界只有兩種人
[00:03:28.060 --> 00:03:29.820]  一種就是猶太人
[00:03:29.820 --> 00:03:31.060]  上帝的選民
[00:03:31.060 --> 00:03:33.380]  另一種就是不是猶太人
[00:03:33.380 --> 00:03:35.260]  都叫做外邦人
[00:03:35.260 --> 00:03:38.340]  這一班人是沒有機會認識上帝的
[00:03:38.340 --> 00:03:39.260]  外邦人是
[00:03:39.260 --> 00:03:41.940]  沒有機會領受上帝賜給他們的福氣
[00:03:41.940 --> 00:03:42.860]  沒有機會
[00:03:42.860 --> 00:03:45.260]  但是保羅在這裏說出
[00:03:45.260 --> 00:03:49.020]  福音是包括外邦人
[00:03:49.020 --> 00:03:51.660]  而且保羅說出一件事
[00:03:51.660 --> 00:03:54.140]  福音是唯一的福音
[00:03:54.140 --> 00:03:55.620]  唯一一個好消息
[00:03:55.620 --> 00:03:59.300]  耶穌被釘在十字架上的救恩
[00:03:59.300 --> 00:04:01.380]  是唯一的道路
[00:04:01.380 --> 00:04:04.620]  讓我們能夠去跟從上帝
[00:04:04.620 --> 00:04:06.060]  在現代
[00:04:06.060 --> 00:04:08.940]  有些人對宗教的看法是
[00:04:08.940 --> 00:04:10.740]  這個世界有很多不同的宗教
[00:04:10.740 --> 00:04:13.860]  不過不同的宗教都是殊道同歸
[00:04:13.860 --> 00:04:15.500]  大家的目標都是
[00:04:15.500 --> 00:04:16.660]  最後的終點都是一樣
[00:04:16.660 --> 00:04:18.740]  不過大家的方法
[00:04:18.740 --> 00:04:20.700]  大家開始的路是不同的
[00:04:20.700 --> 00:04:22.420]  殊道同歸
[00:04:22.420 --> 00:04:24.540]  但是保羅在這裏很清楚地說
[00:04:24.540 --> 00:04:26.340]  沒有殊道同歸
[00:04:26.340 --> 00:04:29.660]  這個地上只有一個好消息
[00:04:29.660 --> 00:04:32.020]  能夠讓我們通向上帝
[00:04:32.020 --> 00:04:35.420]  能夠跟從上帝的只有一個方法
[00:04:35.420 --> 00:04:37.660]  唯一一個的福音
[00:04:37.660 --> 00:04:39.260]  保羅強調
[00:04:39.260 --> 00:04:43.740]  他因為他預見了復活的耶穌向他顯現
[00:04:43.740 --> 00:04:48.900]  所以他願意一生信服跟從耶穌
[00:04:48.900 --> 00:04:52.580]  這是保羅在上帝面前的心智
[00:04:52.580 --> 00:04:53.780]  他在這裏說
[00:04:53.780 --> 00:04:55.180]  繼續去解釋
[00:04:55.180 --> 00:04:57.500]  如何去肯定自己是一個
[00:04:57.500 --> 00:05:02.380]  上帝被呼召的一個仕途的一個角色和一個身份
[00:05:02.380 --> 00:05:03.900]  保羅很清楚地知道
[00:05:03.900 --> 00:05:06.420]  他成為一個仕途的身份和角色
[00:05:06.420 --> 00:05:09.140]  不是擁有更多的權力
[00:05:09.140 --> 00:05:15.860]  或者擁有更多的人的擁戴
[00:05:15.860 --> 00:05:17.020]  保羅在這裏說
[00:05:17.020 --> 00:05:20.700]  我其實比眾人所受的困難更多
[00:05:20.700 --> 00:05:24.420]  我受過苦比眾人所受的苦更多
[00:05:24.420 --> 00:05:28.540]  我為著全方位的緣故遭受很多的苦難
[00:05:28.540 --> 00:05:29.980]  保羅在這裏可能去說
[00:05:29.980 --> 00:05:33.060]  這個是他當時被囚禁
[00:05:33.060 --> 00:05:36.100]  那個西施是保羅在坐牢的時候
[00:05:36.100 --> 00:05:37.620]  寫了一封書信
[00:05:37.620 --> 00:05:42.180]  所以也可能保羅形容自己是為了全福音的緣故
[00:05:42.180 --> 00:05:45.580]  他自己現在坐牢的這件事
[00:05:45.580 --> 00:05:48.540]  保羅去鼓勵一班的信徒
[00:05:48.540 --> 00:05:53.620]  如果在為著信仰的緣故而遭受一些困難和挑戰的時候
[00:05:53.620 --> 00:05:54.740]  我們需要忍耐
[00:05:54.740 --> 00:05:55.980]  需要堅持
[00:05:55.980 --> 00:05:58.300]  而且還不是用一個消極的態度
[00:05:58.300 --> 00:05:59.740]  一個忍耐和堅持
[00:05:59.740 --> 00:06:05.100]  而是還要存著一個積極的心去感謝神
[00:06:05.100 --> 00:06:07.620]  遇著苦難感謝神
[00:06:07.620 --> 00:06:09.460]  保羅是什麼原因呢?
[00:06:09.460 --> 00:06:12.860]  其實保羅在這裏不是因為他自己受苦而喜樂
[00:06:12.860 --> 00:06:17.460]  受苦本身其實沒有什麼值得可以喜樂的地方
[00:06:17.460 --> 00:06:19.900]  保羅也不是一個被虐待狂
[00:06:19.900 --> 00:06:21.940]  越苦就越開心
[00:06:21.940 --> 00:06:22.820]  不是
[00:06:22.820 --> 00:06:24.580]  其實保羅在這裏看到
[00:06:24.580 --> 00:06:27.420]  為什麼我會受苦呢?
[00:06:27.420 --> 00:06:31.700]  就是因為我是為了全陽福音的緣故
[00:06:31.700 --> 00:06:35.380]  而在過程裏面上帝也給我有欽點
[00:06:35.380 --> 00:06:39.500]  讓我去見到一班外邦人有機會信耶穌
[00:06:39.500 --> 00:06:44.780]  我去向外邦人傳福音
[00:06:44.780 --> 00:06:45.740]  我受苦
[00:06:45.740 --> 00:06:49.340]  但是有更多人去認識耶穌
[00:06:49.340 --> 00:06:51.860]  為此而獻上我感恩
[00:06:51.860 --> 00:06:53.580]  這是保羅的心態
[00:06:53.580 --> 00:06:54.700]  接著保羅在這裏說
[00:06:54.700 --> 00:06:56.540]  他更加進一步地去說
[00:06:56.540 --> 00:07:01.140]  我願意在我身上補滿基督患難的缺欠
[00:07:01.140 --> 00:07:05.620]  這一節的意思需要解釋一下
[00:07:05.620 --> 00:07:07.220]  保羅為什麼在這裏說
[00:07:07.220 --> 00:07:11.020]  我身上補滿基督患難的缺欠呢?
[00:07:11.020 --> 00:07:13.020]  在耶穌的一生裏面
[00:07:13.020 --> 00:07:14.420]  就是他來到地上
[00:07:14.420 --> 00:07:15.780]  傳揚上帝的真理
[00:07:15.780 --> 00:07:19.460]  接著受苦、受死、埋葬、復活
[00:07:19.460 --> 00:07:23.060]  完成了上帝在他身上的拯救計劃
[00:07:23.060 --> 00:07:25.980]  要成就對人類的救恩
[00:07:25.980 --> 00:07:27.140]  在這件事
[00:07:27.140 --> 00:07:29.220]  在這個救恩的事情上
[00:07:29.220 --> 00:07:31.340]  是沒有任何的缺欠
[00:07:31.340 --> 00:07:33.900]  沒有任何的不足
[00:07:33.900 --> 00:07:37.460]  但是當耶穌受死、埋葬之後
[00:07:37.460 --> 00:07:39.780]  完成了一個救恩的計劃
[00:07:39.780 --> 00:07:41.780]  他將這個傳揚福音
[00:07:41.780 --> 00:07:45.780]  傳揚救恩的責任交給了一群使徒
[00:07:45.780 --> 00:07:47.180]  一群門徒
[00:07:47.180 --> 00:07:49.580]  就是說一群使徒和門徒
[00:07:49.580 --> 00:07:51.900]  他們為了傳揚方的緣故
[00:07:51.900 --> 00:07:54.980]  而去面對一些苦難
[00:07:54.980 --> 00:07:56.380]  面對一些困難
[00:07:56.380 --> 00:07:58.380]  而一群跟從他的人
[00:07:58.380 --> 00:08:00.260]  仍然在困難當中
[00:08:00.260 --> 00:08:03.420]  持手盼望去跟從耶穌
[00:08:03.420 --> 00:08:05.100]  繼續傳揚福音
[00:08:05.100 --> 00:08:08.540]  這就是保羅的一份心志
[00:08:08.540 --> 00:08:11.820]  也是當時一群很多門徒的一份心志
[00:08:11.820 --> 00:08:12.940]  所以保羅說
[00:08:12.940 --> 00:08:16.860]  「我願意在我身上補滿基督患難的缺欠」
[00:08:16.860 --> 00:08:18.180]  是這個意思
[00:08:18.180 --> 00:08:22.460]  就是我願意在耶穌的救恩的基礎上
[00:08:22.460 --> 00:08:24.260]  去傳揚這個救恩
[00:08:24.260 --> 00:08:26.060]  縱然面對困難
[00:08:26.060 --> 00:08:27.940]  面對受苦
[00:08:27.940 --> 00:08:29.140]  個人的受苦
[00:08:29.140 --> 00:08:30.820]  我都願意
[00:08:30.820 --> 00:08:33.180]  就是為了更多人能夠有機會
[00:08:33.180 --> 00:08:35.900]  去得著上帝的拯救
[00:08:35.900 --> 00:08:39.180]  所以保羅在這裡說
[00:08:39.180 --> 00:08:40.500]  縱然面對什麼困難
[00:08:40.500 --> 00:08:44.020]  我仍然會堅持繼續下去
[00:08:44.020 --> 00:08:45.140]  接著保羅在這裡說
[00:08:45.140 --> 00:08:48.380]  他稱自己是教會的執事
[00:08:48.380 --> 00:08:49.700]  教會的僕役
[00:08:49.700 --> 00:08:54.220]  保羅是全心全意地為教會的群體
[00:08:54.220 --> 00:08:55.740]  不過保羅很清楚
[00:08:55.740 --> 00:08:57.900]  他為什麼有這樣的心態
[00:08:57.900 --> 00:09:00.900]  其實他是教會的群體
[00:09:00.900 --> 00:09:02.860]  是耶穌基督的身體
[00:09:02.860 --> 00:09:05.620]  整個教會就是耶穌的彰顯
[00:09:05.620 --> 00:09:10.260]  所以當他願意為教會的緣故
[00:09:10.260 --> 00:09:11.580]  撲心撲命
[00:09:11.580 --> 00:09:14.020]  他的焦點都不是教會的群體
[00:09:14.020 --> 00:09:15.620]  而是耶穌
[00:09:15.620 --> 00:09:16.780]  因為他看到
[00:09:16.780 --> 00:09:20.140]  他是願意為耶穌忠心地跟從祂的緣故
[00:09:20.140 --> 00:09:22.220]  所以他就願意為教會
[00:09:22.220 --> 00:09:25.860]  盡上他一切的所有
[00:09:25.860 --> 00:09:29.300]  他的焦點就在耶穌的身上
[00:09:29.300 --> 00:09:30.500]  接著保羅在這裡說
[00:09:30.500 --> 00:09:33.740]  他要將神的道理傳得全被
[00:09:33.740 --> 00:09:35.540]  在這裡他強調的是
[00:09:35.540 --> 00:09:40.180]  他要完成神的道的使命
[00:09:40.180 --> 00:09:41.980]  神的道已經預定
[00:09:41.980 --> 00:09:43.340]  或者說神的真理
[00:09:43.340 --> 00:09:45.180]  已經預定有很多的果效
[00:09:45.180 --> 00:09:47.620]  必定有很多豐盛的果子
[00:09:47.620 --> 00:09:49.460]  保羅很清楚知道
[00:09:49.460 --> 00:09:51.660]  我在上帝的手中
[00:09:51.660 --> 00:09:53.500]  只不過是一個器皿
[00:09:53.500 --> 00:09:55.020]  我的責任就是完成
[00:09:55.020 --> 00:09:57.780]  上帝交託給我要做的事
[00:09:57.780 --> 00:10:00.700]  上帝是會完成的結果
[00:10:00.700 --> 00:10:02.580]  結果上帝會負責
[00:10:02.580 --> 00:10:04.860]  我要完成在過程中
[00:10:04.860 --> 00:10:06.020]  上帝我做什麼
[00:10:06.020 --> 00:10:07.500]  我就去做什麼
[00:10:07.500 --> 00:10:10.780]  這是保羅的心態
[00:10:10.780 --> 00:10:12.460]  接著在26節裏面
[00:10:12.460 --> 00:10:13.820]  保羅再說
[00:10:13.820 --> 00:10:20.780]  這個福音就是上帝的奧秘
[00:10:20.780 --> 00:10:24.340]  在當時教會裏面
[00:10:24.340 --> 00:10:27.140]  有些人說要追求一些很奧秘的事
[00:10:27.140 --> 00:10:31.060]  奧秘就是很神秘的一些經驗
[00:10:31.060 --> 00:10:32.580]  不過保羅在這裡說
[00:10:32.580 --> 00:10:34.260]  神的奧秘是什麼呢?
[00:10:34.260 --> 00:10:35.460]  神的奧秘就是
[00:10:35.460 --> 00:10:37.380]  藉著耶穌的受苦
[00:10:37.380 --> 00:10:40.900]  使得全人類都有機會得到拯救
[00:10:40.900 --> 00:10:45.060]  神將向外邦人傳福音的使命
[00:10:45.060 --> 00:10:45.980]  交給保羅
[00:10:45.980 --> 00:10:49.060]  所以保羅就成為了外邦人的使徒
[00:10:49.060 --> 00:10:50.780]  奧秘是什麼呢?
[00:10:50.780 --> 00:10:53.780]  奧秘就是上帝藉著耶穌
[00:10:53.780 --> 00:10:55.460]  釘在十字架上
[00:10:55.460 --> 00:10:58.580]  要成就全人類的拯救計劃
[00:10:58.580 --> 00:11:00.380]  這個就是神的奧秘
[00:11:00.380 --> 00:11:02.380]  不過這個奧秘已經顯明了
[00:11:02.380 --> 00:11:04.540]  我們每一個人都可以明白
[00:11:04.540 --> 00:11:05.660]  都可以知道
[00:11:05.660 --> 00:11:08.260]  福音打破了種族的界限
[00:11:08.260 --> 00:11:11.580]  打破了猶太人和外邦人的界限
[00:11:11.580 --> 00:11:13.780]  每一個人都能夠藉著
[00:11:13.780 --> 00:11:17.740]  相信耶穌進入教會這個群體裏面
[00:11:17.740 --> 00:11:20.740]  成為大家都可以被稱為
[00:11:20.740 --> 00:11:22.220]  上帝的子民
[00:11:22.220 --> 00:11:26.380]  都可以成為上帝所跟從的一班寄人
[00:11:26.380 --> 00:11:29.100]  所以對保羅來說
[00:11:29.100 --> 00:11:32.740]  奧秘不是一些什麼特別神秘的事
[00:11:32.740 --> 00:11:36.340]  也不是一些很特別的宗教經驗
[00:11:36.340 --> 00:11:39.380]  而是講到上帝在人類歷史當中
[00:11:39.380 --> 00:11:41.940]  那個救恩的計劃
[00:11:41.940 --> 00:11:42.940]  保羅也有講到
[00:11:42.940 --> 00:11:46.100]  當人類明白上帝的奧秘的時候
[00:11:46.100 --> 00:11:49.180]  我們去認識耶穌的救恩
[00:11:49.180 --> 00:11:51.020]  我們也領受了那個使命
[00:11:51.020 --> 00:11:52.580]  我們的盡心竭力
[00:11:52.580 --> 00:11:56.620]  使更多人能夠有機會去認識耶穌
[00:11:56.620 --> 00:11:59.100]  在27-29節
[00:11:59.100 --> 00:12:00.980]  保羅進一步地去指出
[00:12:00.980 --> 00:12:03.660]  外邦人能夠得到上帝的拯救
[00:12:03.660 --> 00:12:05.700]  不是一件偶然的事件
[00:12:05.700 --> 00:12:08.860]  在上帝創造人類的時候
[00:12:08.860 --> 00:12:12.500]  已經去設立或訂立這個計劃
[00:12:12.500 --> 00:12:15.260]  是要拯救地上每一個人
[00:12:15.260 --> 00:12:18.020]  所以上帝的拯救計劃
[00:12:18.020 --> 00:12:20.380]  上帝創造的計劃裡面
[00:12:20.380 --> 00:12:22.260]  外邦人能夠
[00:12:22.260 --> 00:12:23.380]  不是猶太人的人
[00:12:23.380 --> 00:12:24.820]  都得到上帝的拯救
[00:12:24.820 --> 00:12:28.940]  這是神拯救人類的計劃的一部分
[00:12:28.940 --> 00:12:30.460]  無論猶太人
[00:12:30.460 --> 00:12:31.780]  無論外邦人
[00:12:31.780 --> 00:12:34.100]  都因為耶穌的受死
[00:12:34.100 --> 00:12:37.860]  而成為了上帝的選民
[00:12:37.860 --> 00:12:42.260]  因著耶穌基督而有一個永恆的盼望
[00:12:42.260 --> 00:12:45.540]  在最後這兩節的經文裡面
[00:12:45.540 --> 00:12:47.380]  保羅去強調了
[00:12:47.380 --> 00:12:49.220]  這個福音
[00:12:49.220 --> 00:12:51.940]  這個上帝的拯救計劃
[00:12:51.940 --> 00:12:57.660]  和自己成為一個福音的中介者的關係
[00:12:57.660 --> 00:12:58.340]  保羅說
[00:12:58.340 --> 00:13:01.220]  我領受了這個福音的寶貴
[00:13:01.220 --> 00:13:04.620]  上帝也給了我一個智慧
[00:13:04.620 --> 00:13:06.180]  去幫助人
[00:13:06.180 --> 00:13:09.700]  能夠完完全全地來到上帝面前
[00:13:09.700 --> 00:13:11.300]  上帝給他有智慧
[00:13:11.300 --> 00:13:12.780]  讓他帶領人
[00:13:12.780 --> 00:13:14.980]  從未信耶穌到信耶穌
[00:13:14.980 --> 00:13:17.540]  信耶穌到能夠恆久地
[00:13:17.540 --> 00:13:20.940]  在信仰上持續地去跟從上帝
[00:13:20.940 --> 00:13:24.460]  讓基督教的群體
[00:13:24.460 --> 00:13:29.660]  能夠成長和成熟的一個地步
[00:13:29.660 --> 00:13:31.060]  其實保羅到最後
[00:13:31.060 --> 00:13:34.500]  他講出了一個很重要的心態
[00:13:34.500 --> 00:13:36.180]  很多時候我們看保羅
[00:13:36.180 --> 00:13:40.060]  保羅很多時候都好像自以為大
[00:13:40.060 --> 00:13:42.940]  就是我比眾人受的苦更多
[00:13:42.940 --> 00:13:45.940]  我比其他人的勞苦更多
[00:13:45.940 --> 00:13:48.620]  有時候我們去看保羅好像很自誇
[00:13:48.620 --> 00:13:49.620]  但其實保羅在這裡
[00:13:49.620 --> 00:13:51.500]  他講出了一個很重要的心態
[00:13:51.500 --> 00:13:55.820]  就是我能夠去面對這麼多的挑戰
[00:13:55.820 --> 00:13:57.820]  能夠面對這麼多的困難
[00:13:57.820 --> 00:14:01.940]  都不是因為我自己的能力有多高
[00:14:01.940 --> 00:14:03.740]  而是都是上帝的欽點
[00:14:03.740 --> 00:14:08.500]  在我的生命當中去引導著我
[00:14:08.500 --> 00:14:09.660]  幫助著我
[00:14:09.660 --> 00:14:12.500]  其實保羅一直以來都要引導人
[00:14:12.500 --> 00:14:15.860]  將信仰的焦點不是放在他自己那裡
[00:14:15.860 --> 00:14:17.260]  而是信仰的核心
[00:14:17.260 --> 00:14:19.420]  保羅很清楚地說
[00:14:19.420 --> 00:14:22.220]  信仰的核心永遠都是在耶穌身上
[00:14:22.220 --> 00:14:25.980]  耶穌是信仰唯一的焦點
[00:14:25.980 --> 00:14:28.820]  而他自己只不過是引導人
[00:14:28.820 --> 00:14:33.940]  去看到這個福音核心的焦點
[00:14:33.940 --> 00:14:35.460]  而在過程當中
[00:14:35.460 --> 00:14:38.060]  無論他可以做些什麼
[00:14:38.060 --> 00:14:39.700]  他可以忍受些什麼
[00:14:39.700 --> 00:14:42.260]  他能夠幫助人些什麼
[00:14:42.260 --> 00:14:45.620]  全部都是上帝在我身上的欽點而造成
[00:14:45.620 --> 00:14:49.140]  不是我自己的能力可以做得到
[00:14:49.140 --> 00:14:50.940]  他肯定自己的角色
[00:14:50.940 --> 00:14:53.380]  他肯定人信耶穌的過程中
[00:14:53.380 --> 00:14:54.420]  他自己的角色
[00:14:54.420 --> 00:14:57.580]  他也肯定外邦人能夠有機會去信耶穌
[00:14:57.580 --> 00:14:58.860]  上帝使用他
[00:14:58.860 --> 00:15:00.460]  不過我們都知道
[00:15:00.460 --> 00:15:04.740]  其實一切一切都不是他自己的能力可以做得到
[00:15:04.740 --> 00:15:07.420]  而是都是上帝的欽點使用他
[00:15:07.420 --> 00:15:11.860]  以致使得更多人能夠得到上帝這一份的拯救
[00:15:11.860 --> 00:15:14.780]  所以在哥倫多前書的十五章十節
[00:15:14.780 --> 00:15:15.660]  保羅這樣說
[00:15:15.660 --> 00:15:18.500]  「我比仕途格外的奴婦」
[00:15:18.500 --> 00:15:20.460]  「其實我不是我」
[00:15:20.460 --> 00:15:22.980]  「是神的欽點與我同在」
[00:15:22.980 --> 00:15:25.660]  「如果不是神的欽點臨到我身上」
[00:15:25.660 --> 00:15:29.380]  「我又如何能夠做出這些種種的事呢?」
[00:15:29.380 --> 00:15:36.820]  這是保羅在這一段經文裡面所表達的一個很重要的心態
[00:15:37.820 --> 00:15:40.100]  在這段經文裡面想跟大家去思想
[00:15:40.100 --> 00:15:45.020]  三方面的一個很重要的信仰的一些信息
[00:15:45.020 --> 00:15:48.420]  第一方面我們去思想的就是
[00:15:48.420 --> 00:15:51.100]  究竟什麼是福音呢?
[00:15:51.100 --> 00:15:52.740]  福音是什麼呢?
[00:15:52.740 --> 00:15:53.740]  我們常常去說
[00:15:53.740 --> 00:15:55.980]  「我信了耶穌之後我跟別人講見證」
[00:15:55.980 --> 00:15:57.860]  「我們去傳福音」
[00:15:57.860 --> 00:16:00.180]  當我們去講見證的時候
[00:16:00.180 --> 00:16:01.620]  我們講什麼見證呢?
[00:16:01.620 --> 00:16:04.620]  我們去傳什麼福音呢?
[00:16:04.620 --> 00:16:08.500]  有時候我們去講見證就是去講我們在日常生活裡面
[00:16:08.500 --> 00:16:09.860]  我有一些經歷
[00:16:09.860 --> 00:16:11.460]  我藉著一些事情
[00:16:11.460 --> 00:16:12.780]  一些情況
[00:16:12.780 --> 00:16:16.260]  我經歷了上帝一些很真實的事情
[00:16:16.260 --> 00:16:17.060]  這樣就跟別人分享了
[00:16:17.060 --> 00:16:18.860]  這是見證
[00:16:18.860 --> 00:16:23.700]  但是講見證不等於講福音
[00:16:23.700 --> 00:16:28.780]  見證只是去幫助別人明白福音的一個引言
[00:16:28.780 --> 00:16:31.020]  一個開始
[00:16:31.020 --> 00:16:33.260]  有很多人可能以為講見證
[00:16:33.260 --> 00:16:34.780]  這個見證就是福音了
[00:16:34.780 --> 00:16:37.900]  以致一個很大的錯誤
[00:16:37.900 --> 00:16:39.500]  可能我們分享的時候
[00:16:39.500 --> 00:16:42.940]  就是講我們遇到一些事情
[00:16:42.940 --> 00:16:45.460]  然後很感受上帝很幫助我
[00:16:45.460 --> 00:16:47.100]  所以上帝很真實
[00:16:47.100 --> 00:16:47.620]  很寶貴
[00:16:47.620 --> 00:16:48.740]  也很對我愛
[00:16:48.740 --> 00:16:51.460]  這是好的
[00:16:51.460 --> 00:16:53.580]  但是有些人聽了之後就以為
[00:16:53.580 --> 00:16:55.300]  這個就是福音了
[00:16:55.300 --> 00:16:58.460]  所以他可能存在一個什麼心態呢?
[00:16:58.460 --> 00:17:02.060]  你跟從的耶穌也挺好的
[00:17:02.060 --> 00:17:03.580]  祂也幫助你
[00:17:03.580 --> 00:17:05.620]  那我也來跟從一下
[00:17:05.620 --> 00:17:07.660]  但是當他來了
[00:17:07.660 --> 00:17:08.500]  我又祈禱
[00:17:08.500 --> 00:17:10.420]  然後對我不太靈
[00:17:10.420 --> 00:17:11.060]  不是很靈
[00:17:11.060 --> 00:17:12.820]  那我就走了
[00:17:12.820 --> 00:17:15.180]  所以可能會導致一個這樣的後果
[00:17:15.180 --> 00:17:19.220]  一個中國人的民間信仰的心態
[00:17:19.220 --> 00:17:20.620]  最重要是靈不靈
[00:17:20.620 --> 00:17:22.300]  不是講真不真
[00:17:22.300 --> 00:17:23.860]  所以去哪裡
[00:17:23.860 --> 00:17:25.340]  這個靈我作過福
[00:17:25.340 --> 00:17:26.740]  然後還過福
[00:17:26.740 --> 00:17:27.300]  這裡不靈
[00:17:27.300 --> 00:17:28.460]  我去另一個地方
[00:17:28.460 --> 00:17:29.900]  是一個這樣的心態
[00:17:29.940 --> 00:17:31.700]  但是我們記得見證
[00:17:31.700 --> 00:17:33.380]  很多時候我們這類的見證
[00:17:33.380 --> 00:17:36.860]  就是引導人去明白福音
[00:17:36.860 --> 00:17:38.700]  但是講見證不等於
