
[00:00:00.000 --> 00:00:03.200]  我們感謝天父
[00:02:14.440 --> 00:02:17.840]  這個和我們的靈性有關
[00:02:17.840 --> 00:02:21.040]  這三種意義合在一起
[00:02:21.040 --> 00:02:27.280]  就是聖經的聖的全部意義
[00:02:27.280 --> 00:02:28.480]  我再說
[00:02:28.480 --> 00:02:29.600]  第一
[00:02:29.600 --> 00:02:32.600]  神自己是聖
[00:02:32.600 --> 00:02:34.640]  高高在上
[00:02:34.640 --> 00:02:38.400]  超越一切被造之物
[00:02:38.400 --> 00:02:42.520]  和被造之物完全不同
[00:02:42.520 --> 00:02:44.040]  第二個意義
[00:02:44.080 --> 00:02:52.160]  凡是與神發生關連的事物或人
[00:02:52.160 --> 00:02:53.840]  就是聖
[00:02:53.840 --> 00:02:55.680]  第三個意義
[00:02:55.680 --> 00:02:58.960]  就是靈性的聖潔
[00:02:58.960 --> 00:03:04.040]  或者說道德的聖潔
[00:03:04.040 --> 00:03:05.920]  在聖經裏面
[00:03:05.920 --> 00:03:08.440]  很清楚告訴我們
[00:03:08.440 --> 00:03:11.680]  神在我們身上的作為
[00:03:11.680 --> 00:03:13.920]  是雙重的
[00:03:13.920 --> 00:03:16.200]  祂先拯救我們
[00:03:16.200 --> 00:03:19.360]  脫離罪的刑罰
[00:03:19.360 --> 00:03:22.400]  脫離罪人的地位
[00:03:22.400 --> 00:03:25.200]  站在蒙恩的地位上
[00:03:25.200 --> 00:03:28.800]  做了天父的兒女
[00:03:28.800 --> 00:03:31.080]  同時進一步
[00:03:31.080 --> 00:03:34.280]  把我們完全從罪惡裏面救出來
[00:03:34.280 --> 00:03:36.240]  把我們完全從罪惡裏面救出來
[00:03:36.240 --> 00:03:37.840]  釋放出來
[00:03:37.840 --> 00:03:40.240]  分別出來
[00:03:40.240 --> 00:03:43.080]  為祂為聖
[00:03:43.080 --> 00:03:45.840]  這個雙重的工作
[00:03:45.840 --> 00:03:50.080]  在全部聖經裏面多次出現
[00:03:50.080 --> 00:03:52.080]  我們來看一看
[00:03:52.080 --> 00:03:53.640]  第一處
[00:03:53.640 --> 00:03:56.480]  請大家翻到《出埃及記》
[00:03:56.480 --> 00:03:59.800]  請大家翻到《出埃及記》
[00:03:59.800 --> 00:04:01.440]  第三十章
[00:04:01.440 --> 00:04:06.920]  《出埃及記》第十八節
[00:04:06.920 --> 00:04:09.280]  三十章十八節
[00:04:09.280 --> 00:04:14.600]  《出埃及記》三十章十八節
[00:04:14.600 --> 00:04:19.760]  一百零七頁
[00:04:19.760 --> 00:04:25.200]  舊的聖經雙行本一百零六頁
[00:04:25.200 --> 00:04:27.200]  《出埃及記》三十章十八節
[00:04:27.200 --> 00:04:31.560]  聖經說:你要用銅鑿洗鑿盆和盆鑿
[00:04:31.560 --> 00:04:33.000]  以便洗鑿
[00:04:33.000 --> 00:04:36.560]  要將盆放在棺木和壇的中間
[00:04:36.560 --> 00:04:38.360]  再盆裏盛水
[00:04:38.360 --> 00:04:40.560]  在這裏我們看見
[00:04:40.560 --> 00:04:47.360]  在棺木的入口和祭壇之間
[00:04:47.360 --> 00:04:50.360]  有洗鑿盆
[00:04:50.360 --> 00:04:55.960]  這裏請注意中間兩個字
[00:04:55.960 --> 00:05:01.480]  在棺木的門口和壇的中間
[00:05:01.480 --> 00:05:03.880]  有洗鑿盆
[00:05:03.880 --> 00:05:05.880]  大家都知道
[00:05:05.880 --> 00:05:07.880]  祭壇是代表贖罪
[00:05:07.880 --> 00:05:09.880]  祭壇是代表贖罪
[00:05:09.880 --> 00:05:13.080]  祭神在祭壇上被殺死
[00:05:13.080 --> 00:05:15.560]  祭神在祭壇上被殺死
[00:05:15.560 --> 00:05:17.560]  流出他的血來
[00:05:17.560 --> 00:05:19.320]  洗乾淨罪
[00:05:19.320 --> 00:05:21.320]  贖罪
[00:05:21.320 --> 00:05:23.320]  免罪
[00:05:23.320 --> 00:05:27.400]  這是第一次的潔淨
[00:05:27.400 --> 00:05:28.680]  這是第一次的潔淨
[00:05:28.680 --> 00:05:31.480]  經過這個之後
[00:05:31.480 --> 00:05:34.080]  又來到洗鑿盆
[00:05:34.080 --> 00:05:36.800]  第二次的潔淨
[00:05:36.800 --> 00:05:38.800]  不是血的潔淨
[00:05:38.800 --> 00:05:41.200]  是水的潔淨
[00:05:41.200 --> 00:05:44.960]  血的潔淨是一次過
[00:05:44.960 --> 00:05:50.000]  水的潔淨是要常常進行
[00:05:50.000 --> 00:05:53.360]  祭司要常常用洗鑿盆的水
[00:05:53.360 --> 00:05:55.480]  來洗祂的手和腳
[00:05:55.480 --> 00:06:01.360]  然後祂就繼續的潔淨
[00:06:01.360 --> 00:06:04.000]  然後祂就繼續的得著潔淨
[00:06:04.000 --> 00:06:06.880]  雙重的潔淨
[00:06:06.880 --> 00:06:08.880]  不是單單有祭壇
[00:06:08.880 --> 00:06:13.840]  也不是單單有洗鑿盆
[00:06:13.840 --> 00:06:16.000]  那是兩者都有
[00:06:16.000 --> 00:06:18.720]  先經過祭壇
[00:06:18.720 --> 00:06:21.880]  得到血的潔淨
[00:06:21.880 --> 00:06:24.080]  得到血的救贖
[00:06:24.080 --> 00:06:27.600]  然後來到洗鑿盆
[00:06:27.600 --> 00:06:30.600]  常常得潔淨
[00:06:31.440 --> 00:06:34.840]  你看這個預表很清楚
[00:06:34.840 --> 00:06:38.920]  也許有人覺得這樣一次的體說還不夠清楚
[00:06:38.920 --> 00:06:42.920]  我們再看
[00:06:42.920 --> 00:06:45.600]  我再看另一處的經文
[00:06:45.600 --> 00:06:51.720]  在利未記十四章
[00:06:51.720 --> 00:06:53.000]  在利未記十四章
[00:06:53.000 --> 00:06:55.080]  在初埃及記的下面
[00:06:55.080 --> 00:06:57.040]  在初埃及記的下一本聖經
[00:06:57.040 --> 00:07:00.240]  在利未記十四章
[00:07:00.240 --> 00:07:04.720]  先看第二節
[00:07:04.720 --> 00:07:07.280]  利未記十四章第二節
[00:07:07.280 --> 00:07:10.960]  長大麻風得潔淨的日子
[00:07:10.960 --> 00:07:12.880]  其例乃是這樣
[00:07:12.880 --> 00:07:15.120]  要帶他去見祭司
[00:07:15.120 --> 00:07:17.600]  在這裡提到一種聖禮
[00:07:17.600 --> 00:07:19.400]  提到一種聖禮
[00:07:19.400 --> 00:07:22.080]  一個長大麻風的人
[00:07:22.080 --> 00:07:24.240]  得到潔淨的時候
[00:07:24.240 --> 00:07:27.280]  他要經過這個儀式
[00:07:27.280 --> 00:07:29.720]  這是一個象徵
[00:07:29.720 --> 00:07:32.240]  大麻風的病
[00:07:32.240 --> 00:07:35.240]  是預表罪
[00:07:35.240 --> 00:07:38.040]  罪的潔淨的時候
[00:07:38.040 --> 00:07:41.240]  要經過這樣的儀式
[00:07:41.240 --> 00:07:44.880]  我們看這個儀式是怎樣
[00:07:44.880 --> 00:07:49.520]  第五節到第七節
[00:07:49.520 --> 00:07:58.080]  祭司要吩咐用平氣盛活水
[00:07:58.080 --> 00:08:00.320]  把食物載在上面
[00:08:00.320 --> 00:08:01.880]  至於那種活物
[00:08:01.880 --> 00:08:04.760]  祭司要把他和香柏木
[00:08:04.760 --> 00:08:07.360]  朱紅色線
[00:08:07.360 --> 00:08:09.320]  並牛舌草
[00:08:09.320 --> 00:08:11.680]  一同沾於
[00:08:11.680 --> 00:08:14.440]  載在活水上的食物血中
[00:08:14.440 --> 00:08:17.800]  用以在那長大麻風
[00:08:17.800 --> 00:08:20.600]  求潔淨的人身上灑七次
[00:08:20.600 --> 00:08:23.480]  就定他為潔淨
[00:08:23.480 --> 00:08:26.680]  又把活物放在田野裡
[00:08:26.680 --> 00:08:30.800]  在這裡提到兩種情況
[00:08:30.800 --> 00:08:32.760]  第一種情況
[00:08:32.760 --> 00:08:34.360]  用一個盆
[00:08:34.360 --> 00:08:37.360]  裡面放了活水
[00:08:37.360 --> 00:08:39.480]  活水是什麼意思呢
[00:08:39.480 --> 00:08:41.880]  就是流動的水
[00:08:41.880 --> 00:08:43.560]  不是死水
[00:08:43.560 --> 00:08:46.440]  停的水是死水
[00:08:46.440 --> 00:08:49.000]  流動的水是活水
[00:08:49.000 --> 00:08:51.360]  是全源的水
[00:08:51.360 --> 00:08:53.680]  是河流的水
[00:08:53.680 --> 00:08:56.000]  把這個活水盛在盆裡
[00:08:56.000 --> 00:08:59.080]  然後拿一隻鳥來
[00:08:59.080 --> 00:09:03.240]  把這隻鳥放在盆子上面
[00:09:03.240 --> 00:09:06.240]  把他宰殺
[00:09:06.240 --> 00:09:07.600]  把他宰殺了
[00:09:07.600 --> 00:09:09.520]  流出血來
[00:09:09.520 --> 00:09:12.720]  滴在活水裡
[00:09:12.720 --> 00:09:15.000]  這個盆裡就有兩樣東西
[00:09:15.000 --> 00:09:18.640]  第一是活水
[00:09:18.640 --> 00:09:21.200]  第二是鳥的血
[00:09:21.200 --> 00:09:23.960]  又有血又有水
[00:09:23.960 --> 00:09:25.960]  調和起來
[00:09:25.960 --> 00:09:29.080]  然後拿一隻第二隻鳥
[00:09:29.080 --> 00:09:30.280]  拿第二隻的鳥
[00:09:30.280 --> 00:09:32.160]  叫活的鳥
[00:09:32.160 --> 00:09:33.400]  把這隻活的鳥
[00:09:33.400 --> 00:09:36.400]  站在有血的活水裡
[00:09:36.400 --> 00:09:37.720]  把這隻活的鳥
[00:09:37.720 --> 00:09:40.520]  抓在有水和有活水的裡面
[00:09:40.520 --> 00:09:42.160]  這個時候鳥的身上
[00:09:42.160 --> 00:09:43.680]  又有血又有水
[00:09:43.680 --> 00:09:45.440]  這個時候活的鳥身上
[00:09:45.440 --> 00:09:46.880]  又有水又有血
[00:09:46.880 --> 00:09:48.840]  然後把這隻鳥放走
[00:09:48.840 --> 00:09:50.160]  把這隻鳥放走
[00:09:50.160 --> 00:09:52.400]  他就到了田野間裡
[00:09:52.400 --> 00:09:56.440]  在那裡自由的飛翔
[00:09:56.440 --> 00:10:00.560]  他身上帶著血帶著水
[00:10:00.560 --> 00:10:03.040]  這是一個得潔淨的人
[00:10:03.040 --> 00:10:04.720]  要經過的儀式
[00:10:04.720 --> 00:10:07.240]  這是一個得潔淨的人要經過的儀式
[00:10:07.240 --> 00:10:09.960]  祭司就把血水
[00:10:09.960 --> 00:10:12.360]  就殺在得潔淨的人身上
[00:10:12.360 --> 00:10:14.160]  在死後就把血和水
[00:10:14.160 --> 00:10:15.600]  殺在得潔淨的人身上
[00:10:15.600 --> 00:10:18.480]  他手裡拿著活鳥
[00:10:18.480 --> 00:10:20.480]  鳥身上有血有水
[00:10:20.480 --> 00:10:26.200]  在得潔淨的人身上殺七次
[00:10:26.200 --> 00:10:30.400]  然後把這個鳥放走
[00:10:30.400 --> 00:10:32.360]  這個時候
[00:10:32.360 --> 00:10:39.520]  這個人就和血和水發生了關係
[00:10:39.520 --> 00:10:40.480]  這個時候
[00:10:40.480 --> 00:10:44.800]  這個人就得了完全的潔淨
[00:10:44.800 --> 00:10:47.200]  為什麼這麼麻煩呢
[00:10:47.200 --> 00:10:51.120]  這個反覆的儀式是什麼意思呢
[00:10:51.120 --> 00:10:52.560]  很明顯
[00:10:52.560 --> 00:10:54.000]  今天我們回頭看
[00:10:54.000 --> 00:10:57.040]  意義很清楚
[00:10:57.040 --> 00:11:02.800]  耶穌基督為我們流出了生命的寶血
[00:11:02.800 --> 00:11:05.600]  祂不但為我們死了
[00:11:05.600 --> 00:11:12.120]  祂不但是那隻死了的鳥所預表的
[00:11:12.120 --> 00:11:16.520]  而且還有一隻活鳥來預表主
[00:11:16.520 --> 00:11:20.040]  這隻活的鳥被放走
[00:11:20.040 --> 00:11:22.520]  預表主的復活
[00:11:22.520 --> 00:11:25.120]  在主的身上
[00:11:25.120 --> 00:11:28.360]  有祂釘十字架的血
[00:11:28.360 --> 00:11:33.320]  也有祂復活以後的生命的水
[00:11:33.320 --> 00:11:36.600]  血和祂的死有關
[00:11:36.600 --> 00:11:37.960]  贖罪
[00:11:37.960 --> 00:11:40.960]  水與祂的復活有關
[00:11:40.960 --> 00:11:42.520]  復活的生命
[00:11:42.520 --> 00:11:44.440]  在我們的身上
[00:11:44.440 --> 00:11:47.040]  產生了生命的作用
[00:11:47.040 --> 00:11:49.240]  得到生命的力量
[00:11:49.240 --> 00:11:51.720]  得到生命的勝利
[00:11:51.720 --> 00:11:54.880]  叫做勝過罪權
[00:11:54.880 --> 00:12:00.760]  這個血和水在我們身上殺七次
[00:12:00.760 --> 00:12:03.480]  表示完全的作用
[00:12:03.480 --> 00:12:08.120]  我們和主之間有一個完全的聯合
[00:12:08.120 --> 00:12:10.680]  不是向空中殺
[00:12:10.680 --> 00:12:14.080]  不是向潔淨的人身上殺
[00:12:14.080 --> 00:12:15.480]  不是一次
[00:12:15.480 --> 00:12:16.320]  乃是七次
[00:12:16.320 --> 00:12:18.760]  七代表完全
[00:12:18.760 --> 00:12:20.760]  完全的關係
[00:12:20.760 --> 00:12:23.440]  每一個主的兒女
[00:12:23.440 --> 00:12:26.880]  都和主有了完全的關係
[00:12:26.880 --> 00:12:29.080]  什麼完全的關係呢?
[00:12:29.080 --> 00:12:31.920]  與祂的血發生關係
[00:12:31.920 --> 00:12:35.400]  也與祂復活的生命發生關係
[00:12:35.400 --> 00:12:40.480]  我們不但得到主的死來作救贖
[00:12:40.480 --> 00:12:43.280]  也得到祂的復活的生命在我們裡面
[00:12:43.280 --> 00:12:45.280]  使我們也成為復活的人
[00:12:45.280 --> 00:12:50.320]  使我們也和主同死同活
[00:12:50.320 --> 00:12:53.120]  完全的結連
[00:12:53.120 --> 00:12:55.520]  完全的關係
[00:12:55.520 --> 00:12:58.440]  主的死和復活
[00:12:58.440 --> 00:13:01.320]  都在我們身上發生作用
[00:13:01.320 --> 00:13:03.920]  一個完整的作用
[00:13:03.920 --> 00:13:05.120]  這個時候
[00:13:05.120 --> 00:13:07.760]  救恩就完成了
[00:13:07.760 --> 00:13:09.800]  感謝主
[00:13:09.840 --> 00:13:14.680]  從前的人經過這個儀式莫名其妙
[00:13:14.680 --> 00:13:16.480]  當時摩西
[00:13:16.480 --> 00:13:18.240]  憑著信心
[00:13:18.240 --> 00:13:20.120]  憑著信服
[00:13:20.120 --> 00:13:21.440]  這樣做
[00:13:21.440 --> 00:13:23.480]  神吩咐他這樣做
[00:13:23.480 --> 00:13:24.720]  他就照樣做
[00:13:24.720 --> 00:13:26.680]  他不明白也不要緊
[00:13:26.680 --> 00:13:28.120]  這樣神叫我做
[00:13:28.120 --> 00:13:29.160]  我就做
[00:13:29.160 --> 00:13:30.960]  當時不明白
[00:13:30.960 --> 00:13:32.280]  但是照做
[00:13:32.280 --> 00:13:34.440]  今天我們回頭看
[00:13:34.440 --> 00:13:35.800]  看不清楚
[00:13:35.800 --> 00:13:39.520]  預表的非常的完整
[00:13:39.520 --> 00:13:40.960]  我們明白了
[00:13:40.960 --> 00:13:43.200]  我們感謝神
[00:13:43.200 --> 00:13:45.040]  祂在舊別時代
[00:13:45.040 --> 00:13:46.040]  在舊時代
[00:13:46.040 --> 00:13:48.120]  用物質的方式
[00:13:48.120 --> 00:13:51.880]  用物質的方式
[00:13:51.880 --> 00:13:53.800]  物質的意識
[00:13:53.800 --> 00:13:55.040]  用物質的儀式
[00:13:55.040 --> 00:14:00.320]  來預先表明屬靈的真理
[00:14:00.320 --> 00:14:02.560]  預表的非常的妥當
[00:14:02.560 --> 00:14:03.840]  預表的非常的妥當
[00:14:03.840 --> 00:14:05.160]  非常的完整
[00:14:05.160 --> 00:14:05.920]  非常的完整
[00:14:05.920 --> 00:14:07.320]  我們今天回頭看
[00:14:07.320 --> 00:14:07.920]  可以明白
[00:14:07.920 --> 00:14:08.920]  我們今天回頭看
[00:14:08.920 --> 00:14:09.480]  可以明白
[00:14:09.480 --> 00:14:11.360]  在同一章
[00:14:11.360 --> 00:14:12.760]  下半章
[00:14:12.760 --> 00:14:14.080]  下半章聖經
[00:14:14.080 --> 00:14:16.080]  三次告訴我們
[00:14:16.080 --> 00:14:17.680]  雙重的拯救
[00:14:17.680 --> 00:14:19.360]  三次告訴我們
[00:14:19.360 --> 00:14:20.840]  雙重的拯救
[00:14:20.840 --> 00:14:22.680]  我們看十四章
[00:14:22.680 --> 00:14:23.920]  我們再看十四章
[00:14:23.920 --> 00:14:26.720]  十四節到十七節
[00:14:26.720 --> 00:14:28.280]  同一章
[00:14:28.280 --> 00:14:33.120]  十四節到十七節
[00:14:33.120 --> 00:14:34.200]  十四節
[00:14:34.200 --> 00:14:39.560]  「祭司要取些熟顯濟生的血
[00:14:39.560 --> 00:14:43.400]  沒在求潔淨人的右耳垂上
[00:14:43.400 --> 00:14:46.600]  和右手上的大拇指上
[00:14:46.600 --> 00:14:48.880]  並右腳的大拇指上
[00:14:48.880 --> 00:14:52.520]  祭司要從那一羅甲油中取些
[00:14:52.520 --> 00:14:55.960]  倒在自己的左手掌上
[00:14:55.960 --> 00:14:58.280]  把右手的一個指頭
[00:14:58.280 --> 00:15:00.440]  沾在左手的油裡
[00:15:00.440 --> 00:15:03.880]  在耶和華面前用指頭彈七次
[00:15:03.880 --> 00:15:06.160]  將手裡所剩的油
[00:15:06.160 --> 00:15:09.720]  抹在那求潔淨人的右耳垂上
[00:15:09.720 --> 00:15:12.600]  和右手的大拇指上
[00:15:12.600 --> 00:15:14.600]  並右腳的大拇指上
[00:15:14.600 --> 00:15:19.240]  並就是抹在熟顯濟生的血上」
[00:15:19.240 --> 00:15:20.800]  請注意
[00:15:20.800 --> 00:15:22.720]  在這裡又有兩樣
[00:15:22.720 --> 00:15:23.640]  在這裡有兩樣
[00:15:23.640 --> 00:15:24.600]  第一
[00:15:24.600 --> 00:15:25.880]  抹血
[00:15:25.880 --> 00:15:27.480]  是抹血
[00:15:27.480 --> 00:15:28.400]  第二
[00:15:28.400 --> 00:15:29.000]  第二
[00:15:29.000 --> 00:15:29.800]  抹油
[00:15:29.800 --> 00:15:31.720]  抹油
[00:15:31.720 --> 00:15:34.760]  被獻祭的濟生的血
[00:15:34.760 --> 00:15:36.280]  祭司把它拿來
[00:15:36.280 --> 00:15:37.960]  是被獻生的祭物
[00:15:37.960 --> 00:15:38.600]  這個血
[00:15:38.600 --> 00:15:39.760]  就是師兄拿來的
[00:15:39.760 --> 00:15:42.760]  就抹在求潔淨人的右耳垂上
[00:15:42.760 --> 00:15:45.680]  抹在德國的右耳垂上
[00:15:45.680 --> 00:15:47.240]  右手大拇指上
[00:15:47.240 --> 00:15:48.600]  右手大拇指上
[00:15:48.600 --> 00:15:50.600]  右腳的大腳指上
[00:15:50.600 --> 00:15:53.760]  右腳的大腳指母上
[00:15:53.760 --> 00:15:55.640]  抹完以後
[00:15:55.640 --> 00:15:56.760]  抹完之後呢
[00:15:56.760 --> 00:16:00.600]  我相信當時這個祭司也不容易做
[00:16:00.600 --> 00:16:03.160]  我想當時祭司也不容易做
[00:16:03.160 --> 00:16:04.200]  因為抹來抹去
[00:16:04.200 --> 00:16:05.120]  不曉得抹在哪裡
[00:16:05.120 --> 00:16:07.600]  抹抹眼抹在哪裡
[00:16:07.600 --> 00:16:08.880]  那麼做完了以後
[00:16:08.880 --> 00:16:10.720]  做完之後呢
[00:16:10.720 --> 00:16:12.000]  又來了一套
[00:16:12.000 --> 00:16:13.560]  又來了一套
[00:16:13.560 --> 00:16:14.720]  就拿油
[00:16:14.720 --> 00:16:15.600]  就拿油
[00:16:15.600 --> 00:16:17.240]  抹在同樣的地方
[00:16:17.240 --> 00:16:18.520]  抹在同樣的地方
[00:16:18.520 --> 00:16:19.520]  右耳垂上
[00:16:19.520 --> 00:16:20.160]  右耳垂上
[00:16:20.160 --> 00:16:21.160]  右手大拇指上
[00:16:21.160 --> 00:16:22.200]  右手大拇指上
[00:16:22.200 --> 00:16:23.800]  右腳的大腳指上
[00:16:23.800 --> 00:16:26.360]  右腳的大腳
[00:16:26.360 --> 00:16:27.120]  大腳
[00:16:27.120 --> 00:16:30.160]  大腳指母
[00:16:30.160 --> 00:16:33.440]  也許是因為國語和廣東話的講法
[00:16:33.440 --> 00:16:34.840]  習慣不同
[00:16:34.840 --> 00:16:37.000]  廣東話和國語的講法不同
[00:16:37.000 --> 00:16:40.000]  所以余迪鑫就做難了
[00:16:40.000 --> 00:16:47.120]  所以余迪鑫就很辛苦了
[00:16:47.120 --> 00:16:49.000]  到了最後一句我們要注意
[00:16:49.000 --> 00:16:50.640]  最後一句我們要注意
[00:16:50.640 --> 00:16:52.320]  這裡重複地講
[00:16:52.320 --> 00:16:53.560]  這裡重複地講
[00:16:53.560 --> 00:16:57.440]  就是抹在數千
[00:16:57.440 --> 00:17:00.120]  數千寄生的雪上
[00:17:00.120 --> 00:17:03.280]  就是抹在數千寄生的雪上
[00:17:03.280 --> 00:17:04.200]  意思就是說
[00:17:04.200 --> 00:17:08.080]  要把油抹在原來抹油的地方
[00:17:08.080 --> 00:17:12.480]  就是要把油抹在原來抹雪的地方
[00:17:12.480 --> 00:17:13.640]  先抹雪
[00:17:13.640 --> 00:17:14.600]  先抹了雪
[00:17:14.600 --> 00:17:15.640]  後來又抹上油
[00:17:15.640 --> 00:17:16.920]  最後再抹上油
[00:17:16.920 --> 00:17:18.720]  抹兩次
[00:17:18.720 --> 00:17:19.360]  為什麼
[00:17:19.360 --> 00:17:20.520]  為什麼
[00:17:20.520 --> 00:17:22.160]  雙重的解禁
[00:17:22.160 --> 00:17:23.520]  是雙重的解禁
[00:17:23.520 --> 00:17:25.080]  雙重的救贖
[00:17:25.080 --> 00:17:25.960]  雙重的救贖
[00:17:25.960 --> 00:17:27.520]  是完全的解禁
[00:17:27.520 --> 00:17:28.360]  是完全的救贖
[00:17:28.360 --> 00:17:29.720]  完全的救贖
[00:17:29.720 --> 00:17:30.560]  完全的解禁
[00:17:30.560 --> 00:17:31.280]  完全的救贖
[00:17:31.280 --> 00:17:32.400]  不單止是雪的救贖
[00:17:32.400 --> 00:17:33.480]  不單止是雪的救贖
[00:17:33.480 --> 00:17:36.520]  也是水的救贖
[00:17:36.520 --> 00:17:37.800]  也是水的救贖
[00:17:37.800 --> 00:17:39.560]  這樣就完全的救了
[00:17:39.560 --> 00:17:40.720]  是一個完全的得救了
[00:17:40.720 --> 00:17:42.040]  脫離罪的刑罰
[00:17:42.040 --> 00:17:43.080]  脫離罪的刑罰
[00:17:43.080 --> 00:17:44.400]  脫離罪的權勢
[00:17:44.400 --> 00:17:45.520]  脫離罪的權勢
[00:17:45.520 --> 00:17:48.520]  油在聖經裡面是代表聖靈
[00:17:48.520 --> 00:17:50.400]  油在聖經裡面代表著聖靈
[00:17:50.400 --> 00:17:53.840]  雪代表神的羔羊為我們受死
[00:17:53.840 --> 00:17:55.800]  雪代表神的羔羊為我們受死
[00:17:55.800 --> 00:17:57.600]  在十字架上流雪
[00:17:57.600 --> 00:17:58.960]  在十字架上流雪
[00:17:58.960 --> 00:18:01.920]  所以雪的工作和主耶穌有關
[00:18:01.920 --> 00:18:03.800]  所以雪的工作和主耶穌有關
[00:18:03.800 --> 00:18:06.240]  油的工作和主的靈
[00:18:06.240 --> 00:18:07.920]  就是聖靈有關
[00:18:07.920 --> 00:18:09.480]  油的工作和主的靈
[00:18:09.480 --> 00:18:10.720]  就是聖靈有關
[00:18:10.720 --> 00:18:12.120]  主耶穌到世上來
[00:18:12.120 --> 00:18:13.080]  主耶穌到世上來
[00:18:13.080 --> 00:18:14.880]  到城入身
[00:18:14.880 --> 00:18:16.280]  為我們死在十字架上
[00:18:16.280 --> 00:18:17.520]  為我們死在十字架上
[00:18:17.520 --> 00:18:19.680]  然後從死裡復活
[00:18:19.680 --> 00:18:21.040]  祂升天
[00:18:21.040 --> 00:18:22.000]  祂升天的時候
[00:18:22.000 --> 00:18:23.080]  聖靈降臨
[00:18:23.080 --> 00:18:23.840]  祂升天的時候
[00:18:23.840 --> 00:18:24.520]  聖靈降臨
[00:18:24.520 --> 00:18:25.440]  主耶穌說
[00:18:25.440 --> 00:18:26.920]  祂往腹那裡去
[00:18:26.920 --> 00:18:28.080]  祂往腹那裡去
[00:18:28.080 --> 00:18:30.560]  祂就拆遣保衛師
[00:18:30.560 --> 00:18:32.640]  到你們這裡來
[00:18:32.640 --> 00:18:33.960]  所以主升天
[00:18:33.960 --> 00:18:35.960]  主的靈就降臨
[00:18:35.960 --> 00:18:38.480]  在聖經裏面
[00:18:38.480 --> 00:18:41.600]  聖靈被稱為神的靈
[00:18:41.600 --> 00:18:44.760]  也稱為耶穌的靈
[00:18:44.760 --> 00:18:46.320]  獅頭形狀
[00:18:46.320 --> 00:18:49.440]  第六章第七節
[00:18:49.440 --> 00:18:52.160]  聖靈兩個稱呼
[00:18:52.160 --> 00:18:53.000]  神的靈
[00:18:53.000 --> 00:18:54.120]  耶穌的靈
[00:18:54.680 --> 00:18:58.880]  就表示耶穌和聖父是同等的
[00:18:58.880 --> 00:19:02.800]  是合而為一的
[00:19:02.800 --> 00:19:04.640]  這個意思就是說
[00:19:04.640 --> 00:19:09.680]  主耶穌和聖靈的作為是配合起來的
[00:19:09.680 --> 00:19:11.880]  我們的主為我們死
[00:19:11.880 --> 00:19:14.960]  成全了十字架的救贖
[00:19:14.960 --> 00:19:17.160]  然後升天去
[00:19:17.160 --> 00:19:18.080]  聖靈降臨
[00:19:18.080 --> 00:19:21.200]  繼續做著工作
[00:19:21.240 --> 00:19:26.240]  聖靈的工作是主耶穌工作的一部分
[00:19:26.240 --> 00:19:29.800]  包括在主耶穌的救贖裏面
[00:19:29.800 --> 00:19:32.760]  由主耶穌和聖靈分別
[00:19:32.760 --> 00:19:34.800]  而由合作來完成
[00:19:34.800 --> 00:19:38.040]  是主耶穌和聖靈分別合作來完成的
