
[00:00:00.000 --> 00:00:04.200]  在經文裏,以弗所書說道
[00:05:38.400 --> 00:05:42.200]  其實雖然我們有同一個的救恩
[00:05:42.200 --> 00:05:43.600]  同一個的身體
[00:05:43.600 --> 00:05:46.200]  但是我們又有不同
[00:05:46.200 --> 00:05:47.600]  雖然合一
[00:05:47.600 --> 00:05:50.800]  但是我們也有不同
[00:05:50.800 --> 00:05:52.200]  接著保羅就說
[00:05:52.200 --> 00:05:53.400]  在第七至十六節
[00:05:53.400 --> 00:05:56.800]  就說我們有不同的一個恩賜
[00:05:56.800 --> 00:05:59.600]  這個恩賜可以理解有兩個的意思
[00:05:59.600 --> 00:06:03.600]  第一就是上帝給我們機會去侍奉
[00:06:03.600 --> 00:06:06.600]  上帝給我們機會去參與
[00:06:06.600 --> 00:06:10.400]  一個拯救人的工作
[00:06:10.400 --> 00:06:12.400]  也可以理解為這個恩賜
[00:06:12.400 --> 00:06:15.800]  就是上帝給一個能力我們
[00:06:15.800 --> 00:06:18.200]  讓我們能夠去完成
[00:06:18.200 --> 00:06:21.400]  上帝所交託給我們的工作
[00:06:21.400 --> 00:06:23.200]  保羅在這裡去說
[00:06:23.200 --> 00:06:26.200]  他指道這位可以說是上帝
[00:06:26.200 --> 00:06:30.600]  去賜下這個恩賜給我們的上帝
[00:06:30.600 --> 00:06:35.400]  無論是上帝給我們機會去參與侍奉
[00:06:35.400 --> 00:06:39.600]  或者是讓我們有能力去完成
[00:06:39.600 --> 00:06:42.400]  上帝所賜給我們的工作
[00:06:42.400 --> 00:06:44.200]  保羅其實在這裡強調一件事
[00:06:44.200 --> 00:06:45.600]  就是我們沒有一個人
[00:06:45.600 --> 00:06:49.000]  可以在上帝面前有可誇的地方
[00:06:49.000 --> 00:06:50.800]  我們所作的一切
[00:06:50.800 --> 00:06:52.200]  我們所做的一切
[00:06:52.200 --> 00:06:56.200]  不能夠在上帝面前有任何可誇的地方
[00:06:56.200 --> 00:06:59.400]  保羅在這裡說第四章的八至十節
[00:06:59.400 --> 00:07:00.800]  保羅在這裡繼續說
[00:07:00.800 --> 00:07:04.000]  上帝要將這個恩賜給我們
[00:07:04.000 --> 00:07:06.600]  其實已經在他的永恆的計劃裡面
[00:07:06.600 --> 00:07:09.000]  已經預備起來
[00:07:09.000 --> 00:07:11.000]  在舊約當中有預言
[00:07:11.000 --> 00:07:14.000]  已經說到上帝會將一個恩賜
[00:07:14.000 --> 00:07:18.600]  去賞給不同的地上合乎他心意的人
[00:07:18.600 --> 00:07:21.200]  在這裡接著他說
[00:07:21.200 --> 00:07:24.800]  在耶穌基督降在地下
[00:07:24.800 --> 00:07:27.200]  這個降在地下
[00:07:27.200 --> 00:07:28.200]  就是來到地上
[00:07:28.200 --> 00:07:31.400]  其實不單止指到他降世為人的意思
[00:07:31.400 --> 00:07:34.800]  也指到耶穌降在地上成為一個人
[00:07:34.800 --> 00:07:36.400]  包括了他的受死
[00:07:36.400 --> 00:07:38.200]  也包括了他的埋葬
[00:07:38.200 --> 00:07:41.000]  接著耶穌從死裡復活
[00:07:41.000 --> 00:07:42.400]  升到天上面
[00:07:42.400 --> 00:07:47.000]  是說到耶穌是一個滿有大能的那一位主
[00:07:47.000 --> 00:07:50.200]  他有權力去統管、蠻尤
[00:07:50.200 --> 00:07:51.800]  接著就是這一位主
[00:07:51.800 --> 00:07:54.200]  他將各樣的恩賜
[00:07:54.200 --> 00:07:56.600]  去賜給我們不同的人
[00:07:56.600 --> 00:08:00.400]  幾節的經文其實他強調到
[00:08:00.400 --> 00:08:03.000]  上帝其實在他的計劃裡
[00:08:03.000 --> 00:08:06.800]  已經要藉著耶穌這個救恩
[00:08:06.800 --> 00:08:08.400]  去拯救地上的人
[00:08:08.400 --> 00:08:12.000]  也將這個侍奉上帝的機會
[00:08:12.000 --> 00:08:15.400]  去給這一群群體
[00:08:15.400 --> 00:08:16.200]  教會
[00:08:16.200 --> 00:08:19.600]  讓他們完成上帝的心意
[00:08:19.600 --> 00:08:21.000]  在這裡繼續說
[00:08:21.000 --> 00:08:22.800]  上帝給人的恩賜有什麼呢?
[00:08:22.800 --> 00:08:26.000]  這個群體就是有
[00:08:26.000 --> 00:08:28.000]  主要有兩個角色
[00:08:28.000 --> 00:08:29.400]  用我們現在所說
[00:08:29.400 --> 00:08:31.000]  一個就是老師
[00:08:31.000 --> 00:08:32.200]  一個就是學生
[00:08:32.200 --> 00:08:34.000]  一個是領袖
[00:08:34.000 --> 00:08:38.800]  一些就是領袖去教導一些人
[00:08:38.800 --> 00:08:41.800]  去如何能夠過一個
[00:08:41.800 --> 00:08:46.800]  合乎上帝的喜悅的生活
[00:08:46.800 --> 00:08:48.400]  可以這麼說
[00:08:48.400 --> 00:08:50.400]  教會領袖這個角色
[00:08:50.400 --> 00:08:55.200]  是上帝賜給教會群體一份禮物
[00:08:55.200 --> 00:08:58.000]  教會的領袖是要裝備信徒
[00:08:58.000 --> 00:09:02.200]  去發揮信徒各有不同的恩賜
[00:09:02.200 --> 00:09:05.000]  然後去侍奉上帝
[00:09:05.000 --> 00:09:06.600]  當然
[00:09:06.600 --> 00:09:08.600]  教會的領袖和信徒是否不變呢?
[00:09:08.600 --> 00:09:09.800]  其實不是
[00:09:09.800 --> 00:09:10.800]  其實有些信徒
[00:09:10.800 --> 00:09:12.400]  可能一開始就是一些學生
[00:09:12.400 --> 00:09:15.000]  但慢慢他可能會成為一些領袖
[00:09:15.000 --> 00:09:17.000]  去教導其他的人
[00:09:17.000 --> 00:09:18.600]  所以在這裡不是一個
[00:09:18.600 --> 00:09:20.400]  有一個所謂
[00:09:20.400 --> 00:09:21.400]  有一個
[00:09:21.400 --> 00:09:23.400]  有些人的地位比較高
[00:09:23.400 --> 00:09:24.000]  有些人比較低
[00:09:24.000 --> 00:09:25.000]  永遠都是高低
[00:09:25.000 --> 00:09:26.000]  不是這個意思
[00:09:26.000 --> 00:09:28.800]  有些人的生命在某個階段裏面
[00:09:28.800 --> 00:09:29.600]  他成熟了一點
[00:09:29.600 --> 00:09:31.200]  他可以幫助其他人
[00:09:31.200 --> 00:09:32.600]  讓他能夠知道
[00:09:32.600 --> 00:09:34.400]  如何去跟從上帝
[00:09:34.400 --> 00:09:38.000]  但當一個被教導的人成長之後
[00:09:38.000 --> 00:09:40.400]  其實他都應該要成為一個
[00:09:40.400 --> 00:09:42.400]  可以說是一個老師
[00:09:42.400 --> 00:09:43.600]  他自己變成一個老師
[00:09:43.600 --> 00:09:45.200]  去教導其他
[00:09:45.200 --> 00:09:46.600]  沒有那麼成熟
[00:09:46.600 --> 00:09:48.400]  或者沒有那麼認識上帝更深的人
[00:09:48.400 --> 00:09:49.600]  去讓他們知道
[00:09:49.600 --> 00:09:51.000]  如何去跟從上帝
[00:09:51.000 --> 00:09:52.000]  所以在這裡
[00:09:52.000 --> 00:09:52.600]  其實
[00:09:52.600 --> 00:09:56.200]  保羅只是說出了一個現實的情況
[00:09:56.200 --> 00:09:57.400]  在某個階段裏面
[00:09:57.400 --> 00:09:58.600]  可能我是一個學生
[00:09:58.600 --> 00:09:59.200]  我去學習
[00:09:59.200 --> 00:10:00.000]  但到另一個階段
[00:10:00.000 --> 00:10:01.400]  我可能成為一個老師
[00:10:01.400 --> 00:10:03.600]  要教導其他的人
[00:10:03.600 --> 00:10:04.800]  在這裡保羅去說
[00:10:04.800 --> 00:10:07.000]  教會的領袖有幾個
[00:10:07.000 --> 00:10:08.800]  在這裡的一個例子去說
[00:10:08.800 --> 00:10:11.000]  有先知、有仕徒、有傳呼音的
[00:10:11.000 --> 00:10:13.600]  有牧師和教師
[00:10:13.600 --> 00:10:15.800]  先知和仕徒
[00:10:15.800 --> 00:10:17.200]  在當時初期教會
[00:10:17.200 --> 00:10:19.400]  其實都有一個職份
[00:10:19.400 --> 00:10:20.400]  可以這樣說
[00:10:20.400 --> 00:10:23.400]  可以說是一個頗有權柄的職份
[00:10:23.400 --> 00:10:25.000]  在舊約裏面有先知
[00:10:25.000 --> 00:10:27.000]  他們上帝藉著一群先知
[00:10:27.000 --> 00:10:29.800]  去將上帝的說話說出來
[00:10:29.800 --> 00:10:33.800]  也有些在初期的教會
[00:10:33.800 --> 00:10:35.000]  有一群的仕徒
[00:10:35.000 --> 00:10:36.000]  他們的身份
[00:10:36.000 --> 00:10:39.000]  是一個特殊的地位
[00:10:39.000 --> 00:10:45.200]  如果是這兩個的先知和仕徒的身份來說
[00:10:45.200 --> 00:10:46.200]  在初期教會
[00:10:46.200 --> 00:10:48.800]  因為聖經還沒有建立起來
[00:10:48.800 --> 00:10:52.200]  不是說上帝的聖經
[00:10:52.200 --> 00:10:53.800]  還沒有完全被彰顯
[00:10:53.800 --> 00:10:57.200]  所以這些職份是有重要性
[00:10:57.200 --> 00:11:02.200]  但是當聖經已經顯露出來
[00:11:02.200 --> 00:11:05.200]  我們已經藉著聖經去明白上帝的說話
[00:11:05.200 --> 00:11:07.600]  我們今天那個行事為人的標準
[00:11:07.600 --> 00:11:08.600]  已經很清楚
[00:11:08.600 --> 00:11:11.000]  能夠去知道上帝的心意
[00:11:11.000 --> 00:11:12.800]  所以在這個世代裏面
[00:11:12.800 --> 00:11:16.400]  基本上不需要再有這種仕徒和先知
[00:11:16.400 --> 00:11:18.400]  這一種的職份
[00:11:18.400 --> 00:11:21.400]  不過如果先知和仕徒
[00:11:21.400 --> 00:11:23.200]  他們還有一個功能
[00:11:23.200 --> 00:11:27.400]  就是說先知要傳講上帝的心意
[00:11:27.400 --> 00:11:31.800]  而仕徒是負責帶領教會的工作
[00:11:31.800 --> 00:11:33.400]  如果從這個角度來說
[00:11:33.400 --> 00:11:37.800]  其實這些功能仍然存在在教會當中
[00:11:37.800 --> 00:11:41.200]  當我們去說出上帝的說話的時候
[00:11:41.200 --> 00:11:43.200]  就是說出聖經的說話
[00:11:43.200 --> 00:11:44.200]  去讓人知道的時候
[00:11:44.200 --> 00:11:48.800]  某程度我們都是在做先知要做的一些工作
[00:11:48.800 --> 00:11:52.200]  另一方面傳福音是有傳福音的
[00:11:52.200 --> 00:11:54.600]  這個可能用我們現在的說法去說
[00:11:54.600 --> 00:11:56.200]  有些人在當時
[00:11:56.200 --> 00:11:59.000]  就是專門去不同的地方裏面
[00:11:59.000 --> 00:12:00.200]  去做傳福音的工作
[00:12:00.200 --> 00:12:01.800]  用我們今天的角色去說
[00:12:01.800 --> 00:12:05.400]  他可能是一些報道者
[00:12:05.400 --> 00:12:06.800]  可能去到不同的國家
[00:12:06.800 --> 00:12:08.800]  不同的地方裏面去開報道會
[00:12:08.800 --> 00:12:12.000]  就是專門做一些傳福音的工作
[00:12:13.400 --> 00:12:16.000]  這些人他們不是集中在一個堂會
[00:12:16.000 --> 00:12:16.800]  一個地方
[00:12:16.800 --> 00:12:18.000]  而是去到不同地方裏面
[00:12:18.000 --> 00:12:20.000]  去將福音傳開
[00:12:20.000 --> 00:12:23.600]  牧師和教師開道指導
[00:12:23.600 --> 00:12:26.000]  有些人是身兼牧養的工作
[00:12:26.000 --> 00:12:29.600]  和一些教導的一些職事
[00:12:29.600 --> 00:12:32.000]  在這裏保羅繼續去說出
[00:12:32.000 --> 00:12:35.200]  為什麼會有老師、有學生
[00:12:35.200 --> 00:12:36.800]  有不同的職份的人
[00:12:36.800 --> 00:12:41.200]  其實去幫助不同的弟兄姊妹
[00:12:41.200 --> 00:12:44.200]  去明白上帝給他們一個侍奉的機會
[00:12:44.200 --> 00:12:46.000]  上帝也給了一個能力
[00:12:46.000 --> 00:12:47.400]  讓他們去參與這個侍奉
[00:12:47.400 --> 00:12:48.600]  讓他們去知道
[00:12:48.600 --> 00:12:50.200]  讓他們去明白
[00:12:50.200 --> 00:12:55.000]  所以這個上帝賜下不同恩賜的目的
[00:12:55.000 --> 00:12:58.000]  其實就是要裝備信徒
[00:12:58.000 --> 00:13:00.400]  去建立自己的生命
[00:13:00.400 --> 00:13:03.600]  也都建立教會整個的群體
[00:13:03.600 --> 00:13:08.600]  所以這個可以說
[00:13:08.600 --> 00:13:12.200]  當教會的領袖去教導信徒
[00:13:12.200 --> 00:13:14.000]  讓他們明白
[00:13:14.000 --> 00:13:15.800]  其實上帝給你機會侍奉
[00:13:15.800 --> 00:13:18.200]  上帝也給你能力去參與
[00:13:18.200 --> 00:13:19.400]  這個是一個福分
[00:13:19.400 --> 00:13:21.000]  讓他們起來去承擔
[00:13:21.000 --> 00:13:24.200]  建立教會這個工作
[00:13:24.200 --> 00:13:26.400]  不同的人在教會裏面
[00:13:26.400 --> 00:13:27.600]  有不同的崗位
[00:13:27.600 --> 00:13:29.000]  也都有不同的職責
[00:13:29.000 --> 00:13:30.800]  彼此的配搭
[00:13:30.800 --> 00:13:34.600]  各人做不同的那一方面的工作的時候
[00:13:34.600 --> 00:13:36.400]  教會就被建立起來
[00:13:36.400 --> 00:13:41.800]  所以教會不需要等待英雄出來
[00:13:41.800 --> 00:13:43.200]  經常我講
[00:13:43.200 --> 00:13:44.400]  教會不是等待著
[00:13:44.400 --> 00:13:45.800]  有些偉人出來
[00:13:45.800 --> 00:13:47.000]  教會就會很好了
[00:13:47.000 --> 00:13:48.000]  反正不是
[00:13:48.000 --> 00:13:50.600]  上帝是要我們每一個人去做
[00:13:50.600 --> 00:13:54.000]  上帝給我們一個微小的工作
[00:13:54.000 --> 00:13:57.600]  每個人做一點微小的工作的時候
[00:13:57.600 --> 00:14:01.400]  這個群體就會被建立起來
[00:14:01.400 --> 00:14:04.400]  接著保羅在這裏繼續去講
[00:14:04.400 --> 00:14:07.800]  當我們能夠這樣做的時候
[00:14:07.800 --> 00:14:08.800]  我們就要
[00:14:08.800 --> 00:14:10.200]  就是說我們的生命
[00:14:10.200 --> 00:14:12.600]  在真理上我們就會成熟
[00:14:12.600 --> 00:14:15.400]  我們學習去認識上帝的路上
[00:14:15.400 --> 00:14:17.600]  我們一路一路的成長
[00:14:17.600 --> 00:14:18.600]  也都
[00:14:18.600 --> 00:14:20.600]  到
[00:14:20.600 --> 00:14:21.400]  另一方面
[00:14:21.400 --> 00:14:25.200]  我們是要彼此在愛中互相的配搭
[00:14:25.200 --> 00:14:26.400]  我們不會說
[00:14:26.400 --> 00:14:27.600]  哪一個做
[00:14:27.600 --> 00:14:29.600]  就是你做多一點我做少一點
[00:14:29.600 --> 00:14:30.400]  或者你那個重要一點
[00:14:30.400 --> 00:14:31.200]  我那個不重要一點
[00:14:31.200 --> 00:14:31.600]  不是
[00:14:31.600 --> 00:14:33.400]  每個人都在上帝面前這麼重要
[00:14:33.400 --> 00:14:35.400]  在愛中彼此的配搭
[00:14:35.400 --> 00:14:38.600]  以致到我們能夠建立教會
[00:14:38.600 --> 00:14:42.200]  這個群體健康的一個成長
[00:14:42.200 --> 00:14:43.800]  在第十三十四字
[00:14:43.800 --> 00:14:45.200]  保羅在這裏去講
[00:14:45.200 --> 00:14:46.600]  當我們每一個人
[00:14:46.600 --> 00:14:49.000]  作為教會領袖
[00:14:49.000 --> 00:14:51.800]  讓教會的信徒知道
[00:14:51.800 --> 00:14:54.600]  我們那個救恩的真理
[00:14:54.600 --> 00:14:57.000]  我們因為有同一個救恩
[00:14:57.000 --> 00:15:00.600]  以致到我們有一個很清楚的認識
[00:15:00.600 --> 00:15:03.600]  當我們認識了這個真理的時候
[00:15:03.600 --> 00:15:04.400]  我們知道
[00:15:04.400 --> 00:15:07.400]  其實我們有一個合一的生命
[00:15:07.400 --> 00:15:10.000]  當我們有一個清楚認識的時候
[00:15:10.000 --> 00:15:12.600]  我們就抵擋那些疑端
[00:15:12.600 --> 00:15:14.800]  就不會被異教之風
[00:15:14.800 --> 00:15:18.200]  讓我們來
[00:15:18.200 --> 00:15:20.000]  一些錯誤的教訓
[00:15:20.000 --> 00:15:22.400]  使我們離開教會
[00:15:22.400 --> 00:15:24.000]  那個真理
[00:15:24.000 --> 00:15:25.600]  信仰上的真理
[00:15:25.600 --> 00:15:27.600]  所以
[00:15:27.600 --> 00:15:29.600]  保羅其實在這裏去講
[00:15:29.600 --> 00:15:31.800]  我們在真理上
[00:15:31.800 --> 00:15:33.800]  不要作小孩子
[00:15:33.800 --> 00:15:35.200]  要作一個成熟的人
[00:15:35.200 --> 00:15:36.600]  最基本的意思就是
[00:15:36.600 --> 00:15:38.800]  我們要對救恩的真理
[00:15:38.800 --> 00:15:40.400]  有一個基本的認識
[00:15:40.400 --> 00:15:41.600]  在今天的社會
[00:15:41.600 --> 00:15:44.800]  其實疑端的情況是很多的
[00:15:44.800 --> 00:15:46.600]  錯誤的教訓是很多的
[00:15:46.600 --> 00:15:49.000]  我們怎知道什麼是對什麼是錯
[00:15:49.000 --> 00:15:52.400]  就是我們要對我們自己所信的信仰
[00:15:52.400 --> 00:15:54.200]  有一個很清楚的認識
[00:15:54.200 --> 00:15:56.200]  當我們很清楚認識的時候
[00:15:56.200 --> 00:15:57.200]  其他
[00:15:57.200 --> 00:16:00.600]  無論什麼世代都好
[00:16:00.600 --> 00:16:02.800]  有什麼錯誤的教訓出來
[00:16:02.800 --> 00:16:04.000]  你很容易去分辨
[00:16:04.000 --> 00:16:06.000]  那些不是聖經所講的真理
[00:16:06.000 --> 00:16:09.600]  那些不是救恩上的
[00:16:09.600 --> 00:16:12.800]  合乎救恩的真理正確的一個認識
[00:16:12.800 --> 00:16:14.200]  我們很容易去分辨
[00:16:14.200 --> 00:16:17.000]  這樣我們就不會再作小孩子
[00:16:17.000 --> 00:16:18.000]  接著
[00:16:18.000 --> 00:16:19.000]  保羅在這裏說
[00:16:19.000 --> 00:16:21.800]  當我們能夠對真理的認識
[00:16:21.800 --> 00:16:23.400]  對救恩的認識
[00:16:23.400 --> 00:16:26.200]  有一個很穩固的基礎的時候
[00:16:26.200 --> 00:16:27.200]  我們就
[00:16:27.200 --> 00:16:30.400]  也都我們發揮上帝給我們的恩賜
[00:16:30.400 --> 00:16:32.400]  珍惜這個侍奉的機會
[00:16:32.400 --> 00:16:35.200]  也都珍惜去參與建立教會的時候
[00:16:35.200 --> 00:16:38.200]  我們的生命就會豐富
[00:16:38.200 --> 00:16:40.600]  我們的整個教會的群體
[00:16:40.600 --> 00:16:42.800]  也都會豐富起來
[00:16:42.800 --> 00:16:44.000]  從反面去講
[00:16:44.000 --> 00:16:46.600]  一個在真理上不成熟的人
[00:16:46.600 --> 00:16:47.400]  也都
[00:16:47.400 --> 00:16:50.400]  或者在認識真理的道上面
[00:16:50.400 --> 00:16:51.400]  不成熟
[00:16:51.400 --> 00:16:53.000]  不是很穩固的時候
[00:16:53.000 --> 00:16:55.400]  他只是一個小孩子
[00:16:55.400 --> 00:16:57.400]  成熟的人
[00:16:57.400 --> 00:17:00.000]  是能夠用很清楚
[00:17:00.000 --> 00:17:02.800]  可以說是基本的救恩的真理
[00:17:02.800 --> 00:17:06.200]  去分辨什麼是異端的教訓
[00:17:06.200 --> 00:17:09.000]  什麼是錯誤的一些教訓
[00:17:09.000 --> 00:17:12.000]  接著保羅在第四章十五十六節
[00:17:12.000 --> 00:17:14.200]  就是說我們要在愛中裏面
[00:17:14.200 --> 00:17:16.200]  去彼此的配搭
[00:17:16.200 --> 00:17:18.800]  去一起的去建立一個群體
[00:17:18.800 --> 00:17:20.200]  其實保羅用了一個
