
[00:00:00.000 --> 00:00:02.440]  剛才我們讀過聖經裡面提到
[00:02:50.640 --> 00:02:51.880]  大家會記得
[00:02:51.880 --> 00:02:55.440]  而聖經提及當時有聲音對彼得說
[00:02:55.440 --> 00:02:59.680]  「你把這些生畜宰了他們,吃了他們」
[00:02:59.680 --> 00:03:02.000]  當時彼得立即反應
[00:03:02.000 --> 00:03:06.520]  他說「不行的,不潔淨的物我從來都不會吃的」
[00:03:06.520 --> 00:03:11.000]  然後大家看看上一段經文第十五節
[00:03:12.360 --> 00:03:14.720]  第二次又有聲音對他說
[00:03:14.720 --> 00:03:19.880]  「神所潔淨的你不可當作俗物」
[00:03:19.880 --> 00:03:23.840]  一個突破性的一種對他的提醒
[00:03:23.840 --> 00:03:28.760]  不要先設地以為某些人是不潔淨
[00:03:28.760 --> 00:03:31.400]  以致就抗拒接觸他們
[00:03:31.400 --> 00:03:34.800]  主透過這個意象給彼得知道
[00:03:34.800 --> 00:03:38.600]  神所潔淨的人不可以當作俗物
[00:03:39.000 --> 00:03:43.960]  也意味著世上所有人都是神自己私恩的對象
[00:03:43.960 --> 00:03:47.120]  一個很特別的意象幫彼得明白
[00:03:47.120 --> 00:03:49.920]  不單止這樣,你會察覺到彼得
[00:03:49.920 --> 00:03:55.000]  他在時間上很配合見到神的大靈
[00:03:55.000 --> 00:03:57.360]  大家看看上一段經文第九節
[00:03:57.360 --> 00:04:01.440]  當時哥利留派了三個人去找彼得
[00:04:01.440 --> 00:04:05.160]  聖經說他們走近那座城的時候
[00:04:05.160 --> 00:04:07.920]  彼得剛剛上到房頂祈禱
[00:04:08.400 --> 00:04:10.160]  當他祈禱的時候
[00:04:10.160 --> 00:04:14.720]  當他祈願見完異象在猶豫的時候
[00:04:14.720 --> 00:04:16.640]  你跳到第十七節
[00:04:16.640 --> 00:04:19.960]  「彼得猶豫不定
[00:04:19.960 --> 00:04:23.560]  不明白所看見的異象是什麼意思」
[00:04:23.560 --> 00:04:25.600]  接著有兩個字你留意
[00:04:25.600 --> 00:04:27.560]  是「恰好」
[00:04:27.560 --> 00:04:29.640]  剛剛哥利留派來的人
[00:04:29.640 --> 00:04:32.840]  找到他們所住的家在門口
[00:04:32.840 --> 00:04:35.040]  時間上剛剛配合
[00:04:35.040 --> 00:04:38.120]  當時他正在想是什麼意思呢?
[00:04:38.360 --> 00:04:39.760]  然後是第十九節
[00:04:39.760 --> 00:04:43.960]  「彼得還在思量那異象
[00:04:43.960 --> 00:04:45.920]  聖靈對他說
[00:04:45.920 --> 00:04:48.680]  「你看有三個人來找你」二十節
[00:04:48.680 --> 00:04:49.560]  「起來下去吧
[00:04:49.560 --> 00:04:50.640]  跟他們一起去
[00:04:50.640 --> 00:04:51.880]  不要疑惑
[00:04:51.880 --> 00:04:55.320]  因為是我差他們來的」
[00:04:55.320 --> 00:04:57.600]  各位弟姐妹
[00:04:57.600 --> 00:05:00.480]  不單止在聖經的時代
[00:05:00.480 --> 00:05:03.520]  聖靈是不斷來指引人的心
[00:05:03.520 --> 00:05:07.160]  在今天上帝都有很多不同的方式
[00:05:07.160 --> 00:05:11.320]  有些可能是直接聽見一種聲音
[00:05:11.320 --> 00:05:14.480]  或者是一種心靈裡很強的意念
[00:05:14.480 --> 00:05:16.440]  或者讀聖經的時候
[00:05:16.440 --> 00:05:18.200]  聖靈清楚的引導
[00:05:18.200 --> 00:05:22.240]  聖靈是不斷引領我們明白祂的心意
[00:05:22.240 --> 00:05:25.480]  又進行祂自己的引導
[00:05:25.480 --> 00:05:26.920]  在這裡你發覺
[00:05:26.920 --> 00:05:29.160]  當時無論時間上的配合
[00:05:29.160 --> 00:05:32.000]  或者是聖靈在適當的時間
[00:05:32.000 --> 00:05:33.720]  指示人怎樣去行
[00:05:33.720 --> 00:05:36.080]  在今天我們仍然看到
[00:05:36.080 --> 00:05:38.960]  聖靈這樣來開啟人的心思
[00:05:38.960 --> 00:05:40.480]  來工作
[00:05:40.480 --> 00:05:44.720]  我上星期在其他唐崇拜提及一件事情
[00:05:44.720 --> 00:05:46.960]  我過去有一段時間在美國
[00:05:46.960 --> 00:05:48.440]  探望我的家庭
[00:05:48.440 --> 00:05:52.160]  在那個時候聽到一個見證
[00:05:52.160 --> 00:05:54.960]  一位基督徒的姐妹
[00:05:54.960 --> 00:05:56.880]  她有一次經歷了一件事情
[00:05:56.880 --> 00:05:58.600]  她本身上了主之後
[00:05:58.600 --> 00:06:00.480]  因為她有一群舊的朋友
[00:06:00.480 --> 00:06:03.160]  他們以前生活都很混亂
[00:06:03.160 --> 00:06:05.520]  道德生活很混亂
[00:06:06.120 --> 00:06:09.000]  後來有一次突然收到一個電話
[00:06:09.000 --> 00:06:11.360]  這位朋友打給她的時候
[00:06:11.360 --> 00:06:12.400]  告訴她
[00:06:12.400 --> 00:06:14.960]  我想跟你回教會
[00:06:14.960 --> 00:06:20.360]  這位基督徒一想起這位朋友
[00:06:20.360 --> 00:06:21.360]  就想
[00:06:21.360 --> 00:06:22.080]  不會的
[00:06:22.080 --> 00:06:23.960]  她不會回教會的
[00:06:23.960 --> 00:06:25.880]  因為在她認識的這群
[00:06:25.880 --> 00:06:28.840]  混亂生活的朋友當中
[00:06:28.840 --> 00:06:33.080]  最後一個可能會回教會的就是她
[00:06:33.640 --> 00:06:36.480]  所有人相信耶穌都有可能
[00:06:36.480 --> 00:06:38.840]  但她應該沒有什麼可能
[00:06:38.840 --> 00:06:41.560]  但情況就是
[00:06:41.560 --> 00:06:42.920]  對方打電話給她
[00:06:42.920 --> 00:06:43.800]  告訴她
[00:06:43.800 --> 00:06:45.160]  我想回教會
[00:06:45.160 --> 00:06:45.840]  她就問
[00:06:45.840 --> 00:06:47.840]  為什麼你想回教會
[00:06:47.840 --> 00:06:49.960]  然後她就說
[00:06:49.960 --> 00:06:52.080]  她說我認識了一個男孩
[00:06:52.080 --> 00:06:53.840]  那個男孩很有錢
[00:06:53.840 --> 00:06:56.360]  所以我們一起住
[00:06:56.360 --> 00:06:59.600]  這個男孩帶我去杜物穴
[00:06:59.600 --> 00:07:01.840]  去了一個很高級的酒店
[00:07:01.840 --> 00:07:04.200]  買了很多禮物給我
[00:07:04.200 --> 00:07:05.600]  我很開心
[00:07:05.600 --> 00:07:07.600]  以為人生有出路了
[00:07:07.600 --> 00:07:09.280]  突然一個下午
[00:07:09.280 --> 00:07:11.960]  男孩出去買點東西
[00:07:11.960 --> 00:07:13.400]  他一個人在酒店裡面
[00:07:13.400 --> 00:07:16.400]  看到那些很多的禮物
[00:07:16.400 --> 00:07:19.320]  突然有一種很深刻的感覺
[00:07:19.320 --> 00:07:21.320]  覺得很空虛
[00:07:21.320 --> 00:07:25.280]  又想起自己人生所經歷很多的事情
[00:07:25.280 --> 00:07:26.920]  突然他裡面很憤怒
[00:07:26.920 --> 00:07:29.320]  就開口責罵神
[00:07:29.320 --> 00:07:30.640]  他不是教徒
[00:07:30.640 --> 00:07:32.200]  沒有認識過上帝
[00:07:32.200 --> 00:07:34.800]  但他知道他有一位上帝
[00:07:34.800 --> 00:07:36.160]  掌管天地
[00:07:36.160 --> 00:07:38.160]  可能他有這樣的想法
[00:07:38.160 --> 00:07:39.280]  因此他就說
[00:07:39.280 --> 00:07:41.600]  為什麼你搞我成這樣
[00:07:41.600 --> 00:07:43.600]  為什麼讓我生活這麼苦
[00:07:43.600 --> 00:07:44.920]  為什麼讓我這麼空虛
[00:07:44.920 --> 00:07:47.280]  一邊罵一邊罵
[00:07:47.280 --> 00:07:48.840]  在罵的時候
[00:07:48.840 --> 00:07:49.440]  很特別
[00:07:49.440 --> 00:07:50.960]  突然間他心裡面有一把
[00:07:50.960 --> 00:07:52.760]  很特別的聲音
[00:07:52.760 --> 00:07:54.680]  跟他說
[00:07:54.680 --> 00:07:57.760]  你快點將生命交給我
[00:07:57.760 --> 00:07:59.760]  否則會太遲
[00:08:00.760 --> 00:08:03.160]  這句話突然間出現的時候
[00:08:03.160 --> 00:08:05.160]  他裡面有一個很特別的震撼
[00:08:05.160 --> 00:08:07.160]  他知道這位神
[00:08:07.160 --> 00:08:09.160]  是看著他
[00:08:09.160 --> 00:08:11.160]  各位電影節目的朋友留意到
[00:08:11.160 --> 00:08:13.160]  有些時候很多人不認識上帝
[00:08:13.160 --> 00:08:15.160]  甚至責罵上帝
[00:08:15.160 --> 00:08:16.760]  只要你在那個時候
[00:08:16.760 --> 00:08:19.360]  按我們很多中國人的觀念
[00:08:19.360 --> 00:08:21.360]  可能馬上被雷劈
[00:08:21.360 --> 00:08:24.160]  但這位上帝
[00:08:24.160 --> 00:08:26.160]  很多時候我們聽到一些經歷
[00:08:26.160 --> 00:08:29.560]  反而在那些時刻仍然憐憫人
[00:08:29.560 --> 00:08:31.560]  當這位基督徒姐妹
[00:08:31.560 --> 00:08:33.160]  聽到他講的時候
[00:08:33.160 --> 00:08:35.160]  她馬上說讚美上帝
[00:08:35.160 --> 00:08:37.160]  為什麼這樣說呢?
[00:08:37.160 --> 00:08:41.160]  是因為她正是在之前一段時間
[00:08:41.160 --> 00:08:45.160]  跟一班基督徒一起為這個朋友祈禱
[00:08:45.160 --> 00:08:48.560]  她馬上問你那天聽見有聲音的時候
[00:08:48.560 --> 00:08:50.160]  是哪一天?
[00:08:50.160 --> 00:08:52.160]  她說是哪一天哪一個時間
[00:08:52.160 --> 00:08:54.160]  她說讚美上帝
[00:08:54.160 --> 00:08:57.160]  就是我們當時為你祈禱的時間
[00:08:57.160 --> 00:08:58.560]  雖然他們祈禱
[00:08:58.560 --> 00:09:02.560]  但也不相信這位朋友會歸向上帝
[00:09:02.560 --> 00:09:04.560]  但想不到聖靈在那一刻
[00:09:04.560 --> 00:09:07.560]  來呼喚他來尋求上帝
[00:09:07.560 --> 00:09:09.560]  這位朋友後來第一次回教會
[00:09:09.560 --> 00:09:10.560]  就信了耶穌
[00:09:10.560 --> 00:09:13.560]  他生命經歷了很大很大的改變
[00:09:13.560 --> 00:09:16.560]  今天他在美國紐約
[00:09:16.560 --> 00:09:19.560]  是一間教會的傳道人
[00:09:19.560 --> 00:09:22.560]  生命是被神使用的
[00:09:22.560 --> 00:09:23.560]  有些時候有些人
[00:09:23.560 --> 00:09:25.560]  你會覺得他不會信耶穌
[00:09:25.560 --> 00:09:27.560]  當然不要浪費力氣
[00:09:27.560 --> 00:09:30.560]  或者你家裡有某些家人
[00:09:30.560 --> 00:09:33.560]  當他想信耶穌的時候
[00:09:33.560 --> 00:09:36.560]  你也會覺得是否真的
[00:09:36.560 --> 00:09:41.560]  又或者你會覺得某些同事
[00:09:41.560 --> 00:09:42.560]  全世界都信耶穌
[00:09:42.560 --> 00:09:44.560]  他不會信
[00:09:44.560 --> 00:09:46.560]  他開口就罵耶穌
[00:09:46.560 --> 00:09:49.560]  經常取笑教徒
[00:09:49.560 --> 00:09:51.560]  又或者某些人
[00:09:51.560 --> 00:09:53.560]  你會不太開心
[00:09:53.560 --> 00:09:55.560]  我聽到一些頂智慧說
[00:09:55.560 --> 00:09:56.560]  不太開心
[00:09:56.560 --> 00:09:57.560]  我看到在街上
[00:09:57.560 --> 00:09:58.560]  拖著行李箱
[00:09:58.560 --> 00:10:01.560]  一路買東西的人
[00:10:01.560 --> 00:10:02.560]  搞得我們香港
[00:10:02.560 --> 00:10:04.560]  好像沒有我們要的店舖
[00:10:04.560 --> 00:10:08.560]  只剩下金舖和珠寶行
[00:10:08.560 --> 00:10:09.560]  上車的時候
[00:10:09.560 --> 00:10:13.560]  大大聲聲說要搶位
[00:10:13.560 --> 00:10:15.560]  有些人可能你心裡想到
[00:10:15.560 --> 00:10:18.560]  那些人不會信耶穌
[00:10:18.560 --> 00:10:20.560]  那些人其實很多事情
[00:10:20.560 --> 00:10:22.560]  是做得不對
[00:10:22.560 --> 00:10:23.560]  所以心裡其實都覺得
[00:10:23.560 --> 00:10:28.560]  不想去理會他們的事情
[00:10:28.560 --> 00:10:31.560]  但當時彼得也經常這樣說
[00:10:31.560 --> 00:10:33.560]  他們猶太人和外族人
[00:10:33.560 --> 00:10:35.560]  是不相往來的
[00:10:35.560 --> 00:10:37.560]  那些是不潔淨的民族
[00:10:37.560 --> 00:10:40.560]  我們不可以和他們來往
[00:10:40.560 --> 00:10:42.560]  但上帝用很多不同的方式
[00:10:42.560 --> 00:10:44.560]  幫我們知道一個事實
[00:10:44.560 --> 00:10:49.560]  大家看聖經三十四展
[00:10:49.560 --> 00:10:51.560]  去看一個事實
[00:10:51.560 --> 00:10:52.560]  彼得開口說
[00:10:52.560 --> 00:10:58.560]  我實在看出神是不偏待人的
[00:10:58.560 --> 00:11:01.560]  無論人的情況如何
[00:11:01.560 --> 00:11:03.560]  因為上帝他是愛
[00:11:03.560 --> 00:11:05.560]  因此他仍然願意
[00:11:05.560 --> 00:11:07.560]  讓他的福音
[00:11:07.560 --> 00:11:09.560]  臨到所有的人
[00:11:09.560 --> 00:11:10.560]  包括我們以為
[00:11:10.560 --> 00:11:12.560]  不會信耶穌的人
[00:11:12.560 --> 00:11:13.560]  而很多時候
[00:11:13.560 --> 00:11:15.560]  你會意想不到
[00:11:15.560 --> 00:11:16.560]  神會用你
[00:11:16.560 --> 00:11:17.560]  向這些你認為
[00:11:17.560 --> 00:11:19.560]  不會信耶穌的人
[00:11:19.560 --> 00:11:22.560]  來講述福音
[00:11:22.560 --> 00:11:24.560]  我想多說一件事
[00:11:24.560 --> 00:11:25.560]  一位宣教士
[00:11:25.560 --> 00:11:28.560]  他在歐洲工作
[00:11:28.560 --> 00:11:31.560]  特別是向難民工作
[00:11:31.560 --> 00:11:33.560]  在難民營裡
[00:11:33.560 --> 00:11:34.560]  他認識了一位
[00:11:34.560 --> 00:11:35.560]  從西非
[00:11:35.560 --> 00:11:37.560]  最近非洲很多事情發生
[00:11:37.560 --> 00:11:38.560]  大家知道
[00:11:38.560 --> 00:11:40.560]  在西非來的一位朋友
[00:11:40.560 --> 00:11:41.560]  和他認識了
[00:11:41.560 --> 00:11:42.560]  因此有一天
[00:11:42.560 --> 00:11:44.560]  約他去城鎮那邊
[00:11:44.560 --> 00:11:45.560]  去城鎮那邊
[00:11:45.560 --> 00:11:48.560]  希望能夠和他建立多點關係
[00:11:48.560 --> 00:11:50.560]  和他講福音
[00:11:50.560 --> 00:11:52.560]  那天去到難民營
[00:11:52.560 --> 00:11:53.560]  接了他上車
[00:11:53.560 --> 00:11:54.560]  他和先生兩個一起
[00:11:54.560 --> 00:11:57.560]  帶他出去城市
[00:11:57.560 --> 00:11:58.560]  當他們上車
[00:11:58.560 --> 00:11:59.560]  預備離開難民營的時候
[00:11:59.560 --> 00:12:01.560]  突然在他們前面
[00:12:01.560 --> 00:12:03.560]  有四個中東的青年
[00:12:03.560 --> 00:12:05.560]  就站在那裡
[00:12:05.560 --> 00:12:07.560]  車子開不了
[00:12:07.560 --> 00:12:09.560]  這位姐妹一見到
[00:12:09.560 --> 00:12:10.560]  他們四個站在前面
[00:12:10.560 --> 00:12:12.560]  不肯走的時候
[00:12:12.560 --> 00:12:13.560]  她的心就想
[00:12:13.560 --> 00:12:14.560]  他們一定要我們
[00:12:14.560 --> 00:12:16.560]  載他們出城
[00:12:16.560 --> 00:12:18.560]  但如果上車
[00:12:18.560 --> 00:12:20.560]  很難聊天
[00:12:20.560 --> 00:12:22.560]  更加難和這位朋友
[00:12:22.560 --> 00:12:24.560]  可以交談
[00:12:24.560 --> 00:12:26.560]  因此她的心就祈禱
[00:12:26.560 --> 00:12:27.560]  上帝啊
[00:12:27.560 --> 00:12:29.560]  可不可以叫他們走開
[00:12:29.560 --> 00:12:32.560]  他會阻礙我們傳福音
[00:12:32.560 --> 00:12:35.560]  但這四個人沒有走開
[00:12:35.560 --> 00:12:37.560]  其中走到車邊
[00:12:37.560 --> 00:12:40.560]  示意他按下車窗
[00:12:40.560 --> 00:12:42.560]  然後他用一些
[00:12:42.560 --> 00:12:44.560]  不太純正的英語
[00:12:44.560 --> 00:12:49.560]  問他可不可以載我們出城
[00:12:49.560 --> 00:12:51.560]  這位姐妹的心就想
[00:12:51.560 --> 00:12:53.560]  不可以
[00:12:53.560 --> 00:12:55.560]  但她的口說了
[00:12:55.560 --> 00:12:57.560]  上車吧
[00:12:57.560 --> 00:12:59.560]  她自己也解釋不了
[00:12:59.560 --> 00:13:00.560]  為什麼她的心不想
[00:13:00.560 --> 00:13:01.560]  但她的口說了
[00:13:01.560 --> 00:13:03.560]  上車吧
[00:13:03.560 --> 00:13:05.560]  那四個人就上了車
[00:13:05.560 --> 00:13:07.560]  七個人在車上
[00:13:07.560 --> 00:13:09.560]  可能是小車
[00:13:09.560 --> 00:13:10.560]  很尷尬
[00:13:10.560 --> 00:13:12.560]  不知道該說什麼
[00:13:12.560 --> 00:13:14.560]  在那時
[00:13:14.560 --> 00:13:18.560]  其中一個中東的青年開口
[00:13:18.560 --> 00:13:19.560]  他說
[00:13:19.560 --> 00:13:20.560]  先生
[00:13:20.560 --> 00:13:21.560]  你們可不可以
[00:13:21.560 --> 00:13:22.560]  把耶穌的事
[00:13:22.560 --> 00:13:25.560]  告訴我們
[00:13:25.560 --> 00:13:26.560]  我們在自己國家
[00:13:26.560 --> 00:13:28.560]  不敢問這個問題
[00:13:28.560 --> 00:13:29.560]  不可以問
[00:13:29.560 --> 00:13:31.560]  但你們歐洲人
[00:13:31.560 --> 00:13:32.560]  可能也會認識多一點
[00:13:32.560 --> 00:13:33.560]  我們很想知道
[00:13:33.560 --> 00:13:36.560]  究竟耶穌是誰
[00:13:36.560 --> 00:13:38.560]  然後就問他們
[00:13:38.560 --> 00:13:39.560]  完全出乎意料
[00:13:39.560 --> 00:13:42.560]  這位姐妹
[00:13:42.560 --> 00:13:44.560]  竟然聽到這幾個
[00:13:44.560 --> 00:13:46.560]  她以為可能是穆斯林
[00:13:46.560 --> 00:13:49.560]  可能是恐怖份子
[00:13:49.560 --> 00:13:51.560]  但竟然他們就在那時
[00:13:51.560 --> 00:13:53.560]  問及信仰
[00:13:53.560 --> 00:13:54.560]  這件事之後
[00:13:54.560 --> 00:13:56.560]  大概三至四個月
[00:13:56.560 --> 00:14:00.560]  這四個青年都信了耶穌
[00:14:00.560 --> 00:14:03.560]  但那位西非的朋友
[00:14:03.560 --> 00:14:06.560]  就失了聯絡
[00:14:06.560 --> 00:14:08.560]  完全是出乎他們意料
[00:14:08.560 --> 00:14:11.560]  但上帝要做他要做的事
[00:14:11.560 --> 00:14:13.560]  讓我們可以
[00:14:13.560 --> 00:14:15.560]  向一些我們都覺得
[00:14:15.560 --> 00:14:16.560]  不會信耶穌的人
[00:14:16.560 --> 00:14:19.560]  見證主耶穌
[00:14:19.560 --> 00:14:22.560]  因為他不偏待人
[00:14:22.560 --> 00:14:23.560]  另一方面我們再看
[00:14:23.560 --> 00:14:26.560]  《下帝聖經》提及一件事
[00:14:26.560 --> 00:14:29.560]  如果我們回到第十章開始
[00:14:29.560 --> 00:14:34.560]  就是天使向哥利留顯現第三節
[00:14:34.560 --> 00:14:36.560]  然後提到他請哥利留
[00:14:36.560 --> 00:14:37.560]  去找彼得回來
[00:14:37.560 --> 00:14:40.560]  跟他們分享訊息
[00:14:40.560 --> 00:14:42.560]  大家會留意一點
[00:14:42.560 --> 00:14:44.560]  就是上帝沒有叫天使
[00:14:44.560 --> 00:14:47.560]  馬上向哥利留傳福音
[00:14:47.560 --> 00:14:49.560]  其實你可以想像
[00:14:49.560 --> 00:14:51.560]  上帝不一定那麼迂迴
[00:14:51.560 --> 00:14:53.560]  那麼轉接
[00:14:53.560 --> 00:14:54.560]  就跟哥利留說
[00:14:54.560 --> 00:14:57.560]  哥利留,我奉差吩咐你
[00:14:57.560 --> 00:14:58.560]  信靠耶穌
[00:14:58.560 --> 00:15:01.560]  馬上信耶穌
[00:15:01.560 --> 00:15:05.560]  但似乎神的心願是要他找彼得
[00:15:05.560 --> 00:15:08.560]  去找見證人
[00:15:08.560 --> 00:15:10.560]  你會發覺聖經裡很強調
[00:15:10.560 --> 00:15:14.560]  神將傳福音的職份
[00:15:14.560 --> 00:15:17.560]  賜給屬神的子民
[00:15:17.560 --> 00:15:19.560]  他定義讓屬神的人
[00:15:19.560 --> 00:15:22.560]  成為福音的出口
[00:15:22.560 --> 00:15:26.560]  他要你跟我與主同心
[00:15:26.560 --> 00:15:27.560]  來到一起
[00:15:27.560 --> 00:15:30.560]  來見證主耶穌
[00:15:30.560 --> 00:15:32.560]  不是用天使
[00:15:32.560 --> 00:15:34.560]  天使可能在背後配合著
[00:15:34.560 --> 00:15:36.560]  但卻是神的心意
[00:15:36.560 --> 00:15:40.560]  讓人可以來做福音的出口
[00:15:40.560 --> 00:15:42.560]  我過去有機會與不少弟兄姊妹
[00:15:42.560 --> 00:15:44.560]  在新秀站聊天
[00:15:44.560 --> 00:15:47.560]  聊的過程中有一個觀察
[00:15:47.560 --> 00:15:48.560]  我發覺很多弟兄姊妹
[00:15:48.560 --> 00:15:49.560]  他們信耶穌
[00:15:49.560 --> 00:15:51.560]  是突然有一份感動
[00:15:51.560 --> 00:15:53.560]  可能過去曾經接觸過
[00:15:53.560 --> 00:15:54.560]  在人生某些階段
[00:15:54.560 --> 00:15:57.560]  很想能夠聽一下訊息
[00:15:57.560 --> 00:16:01.560]  就想我可以找誰帶我回教會呢
[00:16:01.560 --> 00:16:02.560]  一位姊妹說
[00:16:02.560 --> 00:16:05.560]  有一位舊同事是教徒
[00:16:05.560 --> 00:16:08.560]  正想找他帶自己回教會
[00:16:08.560 --> 00:16:09.560]  突然過了幾天
[00:16:09.560 --> 00:16:12.560]  在街上就碰到他
[00:16:12.560 --> 00:16:14.560]  剛好碰到你
[00:16:14.560 --> 00:16:16.560]  我很想回教會
[00:16:16.560 --> 00:16:17.560]  這位教徒很愕然
[00:16:17.560 --> 00:16:18.560]  你想回教會嗎?
[00:16:18.560 --> 00:16:21.560]  好,我帶你回去
[00:16:21.560 --> 00:16:25.560]  有很多教徒後來清楚信仰
[00:16:25.560 --> 00:16:27.560]  都是這樣的方式
[00:16:27.560 --> 00:16:30.560]  接觸某些曾經認識的教徒
[00:16:30.560 --> 00:16:34.560]  邀請他們帶自己信耶穌和回教會
[00:16:34.560 --> 00:16:35.560]  我不知道在座當中
[00:16:35.560 --> 00:16:37.560]  有沒有弟兄姊妹都是這樣
[00:16:37.560 --> 00:16:40.560]  有時甚至不是有心理準備
[00:16:40.560 --> 00:16:42.560]  突然有人走過來
[00:16:42.560 --> 00:16:45.560]  就找你問及信仰
[00:16:45.560 --> 00:16:49.560]  而你作準備
[00:16:49.560 --> 00:16:51.560]  你發覺神很多時候隨時
[00:16:51.560 --> 00:16:55.560]  是讓你成為祂福音的出口
[00:16:55.560 --> 00:16:58.560]  重要的是你常作準備
[00:16:58.560 --> 00:17:00.560]  你留意到當時戈尼留
[00:17:00.560 --> 00:17:03.560]  當他領受這個特別的異象
[00:17:03.560 --> 00:17:05.560]  天使顯現的時候
[00:17:05.560 --> 00:17:07.560]  他在做什麼?
[00:17:07.560 --> 00:17:09.560]  當時他在做什麼?
[00:17:09.560 --> 00:17:11.560]  祈禱
[00:17:11.560 --> 00:17:12.560]  彼得呢?
[00:17:12.560 --> 00:17:13.560]  彼得見異象的時候
[00:17:13.560 --> 00:17:15.560]  他在做什麼?
[00:17:15.560 --> 00:17:16.560]  祈禱
[00:17:16.560 --> 00:17:18.560]  當人的心轉向神的時候
[00:17:18.560 --> 00:17:21.560]  聖靈更能夠向人
[00:17:21.560 --> 00:17:24.560]  表達他的引導和心意
[00:17:24.560 --> 00:17:27.560]  而帶領人能夠去認識主
[00:17:27.560 --> 00:17:29.560]  或者傳揚主
[00:17:29.560 --> 00:17:31.560]  因此你發覺各位弟兄姊妹
[00:17:31.560 --> 00:17:33.560]  我們思想經文的時候
[00:17:33.560 --> 00:17:36.560]  一個很清楚的訊息
[00:17:36.560 --> 00:17:38.560]  神要屬於他的人
[00:17:38.560 --> 00:17:41.560]  成為福音的出口
[00:17:41.560 --> 00:17:43.560]  當然有些時候你會發覺
[00:17:43.560 --> 00:17:47.560]  不在於你是神自己奇妙的工作
[00:17:47.560 --> 00:17:49.560]  但你知道這是神的心意
[00:17:49.560 --> 00:17:53.560]  讓你可以為他作見證
[00:17:53.560 --> 00:17:58.560]  你再看看第十章二十七節
