
[00:00:00.000 --> 00:00:03.000]  马太福音26章39节
[00:14:04.140 --> 00:14:07.140]  甚至約他吃飯見面
[00:14:07.140 --> 00:14:08.140]  大家的關係
[00:14:08.140 --> 00:14:10.140]  自然會建立起來
[00:14:10.140 --> 00:14:13.140]  關係好到一個地步
[00:14:13.140 --> 00:14:15.140]  我們會說
[00:14:15.160 --> 00:14:19.140]  我已經知道他需要什麼了
[00:14:19.140 --> 00:14:22.140]  廣東話有一句很傳神
[00:14:22.140 --> 00:14:23.140]  他動一下眉毛
[00:14:23.140 --> 00:14:26.140]  我都知道他想怎樣
[00:14:26.140 --> 00:14:28.140]  他的尾巴一動
[00:14:28.140 --> 00:14:32.140]  我就知道他在想什麼
[00:14:32.140 --> 00:14:34.140]  一般我們信主的時候
[00:14:34.140 --> 00:14:36.140]  我們與神的關係
[00:14:36.140 --> 00:14:38.140]  都是很好的
[00:14:38.140 --> 00:14:41.140]  我們可以感受到神的愛
[00:14:41.140 --> 00:14:43.140]  也希望可以在教會
[00:14:43.160 --> 00:14:45.140]  在宣教工廠
[00:14:45.140 --> 00:14:49.140]  把神的愛與其他人的分享
[00:14:49.140 --> 00:14:51.140]  但信主的時候
[00:14:51.140 --> 00:14:53.140]  時間長了
[00:14:53.140 --> 00:14:56.140]  慢慢我們可能與神的關係
[00:14:56.140 --> 00:14:59.140]  淡薄了
[00:14:59.140 --> 00:15:01.140]  各位弟兄姊妹
[00:15:01.140 --> 00:15:04.140]  希望我們都可以
[00:15:04.140 --> 00:15:06.140]  無妄初心
[00:15:06.140 --> 00:15:09.140]  常常禱告
[00:15:09.140 --> 00:15:13.140]  希望與神保持有親密的關係
[00:15:13.140 --> 00:15:18.120]  就可能明白神的心意
[00:15:18.120 --> 00:15:20.120]  知道要做什麼
[00:15:20.120 --> 00:15:23.120]  就可以配合神的計畫
[00:15:23.120 --> 00:15:26.120]  就可以有動力參與服事
[00:15:26.120 --> 00:15:28.120]  有動力接受神
[00:15:28.120 --> 00:15:33.120]  分配給我們的工作
[00:15:33.120 --> 00:15:34.120]  總結今天我跟大家
[00:15:34.120 --> 00:15:39.120]  探討關於服事的考慮
[00:15:39.120 --> 00:15:41.120]  總結
[00:15:41.140 --> 00:15:45.120]  服事要從自己的家開始
[00:15:45.120 --> 00:15:48.120]  基督徒愛臨社
[00:15:48.120 --> 00:15:52.120]  也要愛我們的家人
[00:15:52.120 --> 00:15:55.120]  服事要配合對方的需要
[00:15:55.120 --> 00:15:56.120]  我們做什麼
[00:15:56.120 --> 00:15:59.120]  都希望不要忘記
[00:15:59.120 --> 00:16:01.120]  耶穌提醒我們
[00:16:01.120 --> 00:16:05.120]  是為主耶穌做的
[00:16:05.120 --> 00:16:08.120]  我們做在一個最小的人身上
[00:16:08.140 --> 00:16:13.120]  我們應該做在耶穌身上
[00:16:13.120 --> 00:16:15.120]  我們服事的動力
[00:16:15.120 --> 00:16:17.120]  是來自神
[00:16:17.120 --> 00:16:19.120]  我們多祈禱
[00:16:19.120 --> 00:16:21.120]  與神建立關係
[00:16:21.120 --> 00:16:27.120]  就希望可以明白神的意思
[00:16:27.120 --> 00:16:31.120]  讓我們憑信心對神一起說
[00:16:31.120 --> 00:16:32.120]  大家一起來
[00:16:32.120 --> 00:16:34.120]  一二三
[00:16:34.140 --> 00:16:38.120]  服事是照您的意思
[00:16:38.120 --> 00:16:42.120]  讓我們一起禱告
[00:16:42.120 --> 00:16:45.120]  親愛的天父
[00:16:45.120 --> 00:16:47.120]  感謝您給我們有能力
[00:16:47.120 --> 00:16:50.120]  參與服事
[00:16:50.120 --> 00:16:53.120]  求聖靈提醒我們
[00:16:53.120 --> 00:16:56.120]  我們要愛神愛人
[00:16:56.120 --> 00:17:00.120]  包括愛我們自己的家人
[00:17:00.120 --> 00:17:02.120]  提醒我們要甘心樂意
[00:17:02.140 --> 00:17:04.120]  付出時間和精神
[00:17:04.120 --> 00:17:07.120]  去參與服事
[00:17:07.120 --> 00:17:10.120]  提醒我們所做的每一件事
[00:17:10.120 --> 00:17:12.120]  每一個動作
[00:17:12.120 --> 00:17:18.120]  可能看似為不主道
[00:17:18.120 --> 00:17:22.120]  都是做在耶穌身上
[00:17:22.120 --> 00:17:25.120]  提醒我們要多祈禱
[00:17:25.120 --> 00:17:28.120]  與神建立親密的關係
[00:17:28.120 --> 00:17:30.120]  希望我們可能
[00:17:30.140 --> 00:17:33.120]  更能夠明白神的心意
[00:17:33.120 --> 00:17:39.120]  可以好好的照神的意思去服事
[00:17:39.120 --> 00:17:41.120]  我們禱告奉耶穌的名
[00:17:41.120 --> 00:17:43.120]  阿們
[00:17:43.120 --> 00:17:45.120]  (字幕製作:貝爾)

