
[00:00:00.000 --> 00:00:04.160]  這個季度我們看希伯來書第十一章
[00:05:35.120 --> 00:05:37.120]  攻破第一座耶利哥城呢?
[00:05:39.120 --> 00:05:41.120]  英女皇嘉賓
[00:05:41.120 --> 00:05:43.120]  很多報告
[00:05:43.120 --> 00:05:45.120]  都報導
[00:05:45.120 --> 00:05:47.120]  她是備受尊崇的
[00:05:47.120 --> 00:05:49.120]  很親民
[00:05:49.120 --> 00:05:51.120]  很願意服侍
[00:05:51.120 --> 00:05:53.120]  但也有很多報道說她一生
[00:05:53.120 --> 00:05:55.120]  有很多考驗挑戰
[00:05:55.120 --> 00:05:57.120]  看著她媽媽過世
[00:05:57.120 --> 00:05:59.120]  妹妹過世
[00:05:59.120 --> 00:06:01.120]  丈夫過世
[00:06:01.120 --> 00:06:03.120]  四個兒女,三段婚姻失敗
[00:06:03.120 --> 00:06:05.120]  三個婚姻失敗
[00:06:05.120 --> 00:06:07.120]  其實作為媽媽
[00:06:07.120 --> 00:06:09.120]  英女皇
[00:06:09.120 --> 00:06:11.120]  她自己也很心痛
[00:06:11.120 --> 00:06:13.120]  一重一重的挑戰
[00:06:13.120 --> 00:06:15.120]  我們人生也有很多耶利哥城
[00:06:15.120 --> 00:06:17.120]  我不知道你們有沒有
[00:06:17.120 --> 00:06:19.120]  或者現在有沒有
[00:06:19.120 --> 00:06:21.120]  自己的耶利哥城
[00:06:21.120 --> 00:06:23.120]  可能是一些關係
[00:06:23.120 --> 00:06:25.120]  一些張力
[00:06:25.120 --> 00:06:27.120]  婚姻和子女的關係
[00:06:27.120 --> 00:06:29.120]  是你的耶利哥城
[00:06:29.120 --> 00:06:31.120]  可能是工作壓力
[00:06:31.120 --> 00:06:33.120]  正常的財困
[00:06:33.120 --> 00:06:35.120]  這是你的耶利哥城
[00:06:35.120 --> 00:06:37.120]  可能你遇到
[00:06:37.120 --> 00:06:39.120]  我們也有些弟兄姊妹
[00:06:39.120 --> 00:06:41.120]  染疫,入過竹篙灣
[00:06:41.120 --> 00:06:43.120]  或者現在也是
[00:06:43.120 --> 00:06:45.120]  這是你的耶利哥城
[00:06:45.120 --> 00:06:47.120]  青少年
[00:06:47.120 --> 00:06:49.120]  叫做FOMO
[00:06:49.120 --> 00:06:51.120]  Fear of missing out
[00:06:51.120 --> 00:06:53.120]  很怕被人排擠
[00:06:53.120 --> 00:06:55.120]  孤立,這是他們的耶利哥城
[00:06:55.120 --> 00:06:59.120]  我們會有抑鬱
[00:06:59.120 --> 00:07:01.120]  我們會有失眠
[00:07:01.120 --> 00:07:03.120]  這是我們的耶利哥城
[00:07:03.120 --> 00:07:05.120]  我們面對退休之後
[00:07:05.120 --> 00:07:07.120]  如何面對我們的生活
[00:07:07.120 --> 00:07:09.120]  或者考慮移民
[00:07:09.120 --> 00:07:11.120]  改造新的環境
[00:07:11.120 --> 00:07:13.120]  這也是我們的耶利哥城
[00:07:13.120 --> 00:07:17.120]  我們甚至有些長期的
[00:07:17.120 --> 00:07:19.120]  罪的纏繞綑綁
[00:07:19.120 --> 00:07:21.120]  賭錢
[00:07:21.120 --> 00:07:23.120]  或者色情網頁
[00:07:23.120 --> 00:07:25.120]  這是我們的耶利哥城
[00:07:25.120 --> 00:07:27.120]  我們每一個都有
[00:07:27.120 --> 00:07:29.120]  每一個都有
[00:07:29.120 --> 00:07:31.120]  不過是很不同的處境
[00:07:31.120 --> 00:07:33.120]  在面對第一場戰役當中
[00:07:33.120 --> 00:07:35.120]  在迦南尾地
[00:07:35.120 --> 00:07:39.120]  11章30節希伯來書
[00:07:39.120 --> 00:07:41.120]  說到以色列人恩爵信
[00:07:41.120 --> 00:07:43.120]  攻破了耶利哥城
[00:07:43.120 --> 00:07:47.120]  我們要問這是一個什麼信心
[00:07:47.120 --> 00:07:51.120]  我們又如何從以色列人當中
[00:07:51.120 --> 00:07:53.120]  學一些功課
[00:07:53.120 --> 00:07:55.120]  以致我們去面對我們自己的耶利哥城
[00:07:55.120 --> 00:07:59.120]  當中我們知道
[00:07:59.120 --> 00:08:01.120]  耶利哥的事件
[00:08:01.120 --> 00:08:03.120]  整場倒塌事件
[00:08:03.120 --> 00:08:05.120]  在約書亞記第六章發生
[00:08:05.120 --> 00:08:09.120]  不過在發生之前
[00:08:09.120 --> 00:08:11.120]  第五章已經告訴我們
[00:08:11.120 --> 00:08:13.120]  兩個重要因素
[00:08:13.120 --> 00:08:17.120]  為什麼以色列人可以
[00:08:17.120 --> 00:08:19.120]  攻破耶利哥城
[00:08:19.120 --> 00:08:21.120]  兩個重要因素
[00:08:21.120 --> 00:08:23.120]  從第五章學到功課之後
[00:08:23.120 --> 00:08:25.120]  到第六章
[00:08:25.120 --> 00:08:27.120]  面對我們自己的耶利哥城
[00:08:27.120 --> 00:08:29.120]  我們是可以攻破的
[00:08:29.120 --> 00:08:31.120]  沒有問題的
[00:08:31.120 --> 00:08:33.120]  是哪兩個功課呢
[00:08:33.120 --> 00:08:35.120]  第一個功課
[00:08:35.120 --> 00:08:37.120]  五章第二第三節
[00:08:37.120 --> 00:08:41.120]  告訴約書亞
[00:08:41.120 --> 00:08:43.120]  要用一個很鋒利的石刀
[00:08:43.120 --> 00:08:47.120]  向以色列所有的男士
[00:08:47.120 --> 00:08:49.120]  特別是能夠打仗的那些
[00:08:49.120 --> 00:08:51.120]  去行割禮
[00:08:51.120 --> 00:08:53.120]  我們知道行割禮在
[00:08:53.120 --> 00:08:55.120]  創世紀第十七章
[00:08:55.120 --> 00:08:57.120]  已經是第一次出現
[00:08:57.120 --> 00:08:59.120]  在聖經當中
[00:08:59.120 --> 00:09:01.120]  是神和以色列子民
[00:09:01.120 --> 00:09:03.120]  和阿伯拉罕立一個永遠的文約
[00:09:03.120 --> 00:09:07.120]  我是你們的神
[00:09:07.120 --> 00:09:09.120]  你是我們的子民
[00:09:09.120 --> 00:09:11.120]  這個文約
[00:09:11.120 --> 00:09:13.120]  不過來到約書亞第五章
[00:09:13.120 --> 00:09:15.120]  行割禮
[00:09:15.120 --> 00:09:17.120]  是非常之冒險的
[00:09:17.120 --> 00:09:19.120]  非常之冒險
[00:09:19.120 --> 00:09:21.120]  為什麼這樣說呢
[00:09:21.120 --> 00:09:23.120]  我們知道在約書亞第二章
[00:09:23.120 --> 00:09:25.120]  約書亞派了兩個探子
[00:09:25.120 --> 00:09:27.120]  去耶利哥城探路
[00:09:27.120 --> 00:09:29.120]  看看那個地方是什麼樣的
[00:09:29.120 --> 00:09:33.120]  不過在過程當中
[00:09:33.120 --> 00:09:35.120]  到了二章的二節
[00:09:35.120 --> 00:09:37.120]  有人告訴耶利哥城的王
[00:09:37.120 --> 00:09:39.120]  以色列人派探子來探我們
[00:09:39.120 --> 00:09:45.120]  快點抓回這兩個探子
[00:09:45.120 --> 00:09:49.120]  也就是說
[00:09:49.120 --> 00:09:51.120]  以色列子民
[00:09:51.120 --> 00:09:53.120]  有特務和探子
[00:09:53.120 --> 00:09:55.120]  去探耶利哥城
[00:09:55.120 --> 00:09:57.120]  相反
[00:09:57.120 --> 00:09:59.120]  耶利哥王
[00:09:59.120 --> 00:10:01.120]  耶利哥城
[00:10:01.120 --> 00:10:03.120]  和耶利哥皇帝本身
[00:10:03.120 --> 00:10:05.120]  也有特務和探子
[00:10:05.120 --> 00:10:07.120]  去試探和找情報
[00:10:07.120 --> 00:10:09.120]  找到以色列人的舉動
[00:10:09.120 --> 00:10:11.120]  這樣才知道
[00:10:11.120 --> 00:10:13.120]  有探子來滲透他們的城牆
[00:10:13.120 --> 00:10:15.120]  所以
[00:10:15.120 --> 00:10:19.120]  對於耶利哥城的皇帝
[00:10:19.120 --> 00:10:21.120]  或者對於他們的軍隊來說
[00:10:21.120 --> 00:10:23.120]  他們極有可能知道
[00:10:23.120 --> 00:10:25.120]  什麼事呢
[00:10:25.120 --> 00:10:27.120]  就是
[00:10:27.120 --> 00:10:29.120]  以色列子民
[00:10:29.120 --> 00:10:31.120]  現在
[00:10:31.120 --> 00:10:33.120]  進行一個行國禮的禮儀
[00:10:33.120 --> 00:10:35.120]  明白嗎
[00:10:35.120 --> 00:10:37.120]  為什麼這麼特別呢
[00:10:37.120 --> 00:10:39.120]  我們又知道
[00:10:39.120 --> 00:10:41.120]  從世紀第34章
[00:10:41.120 --> 00:10:43.120]  有一件事件
[00:10:43.120 --> 00:10:45.120]  就是在說
[00:10:45.120 --> 00:10:47.120]  事件的一個
[00:10:47.120 --> 00:10:49.120]  一個地方的主
[00:10:49.120 --> 00:10:51.120]  他有一個叫做
[00:10:51.120 --> 00:10:53.120]  哈木的兒子事件
[00:10:53.120 --> 00:10:55.120]  就污辱了
[00:10:55.120 --> 00:10:57.120]  雅各
[00:10:57.120 --> 00:10:59.120]  所生的女兒
[00:10:59.120 --> 00:11:01.120]  底娜
[00:11:01.120 --> 00:11:03.120]  接著就
[00:11:03.120 --> 00:11:05.120]  西勉和利未
[00:11:05.120 --> 00:11:07.120]  就故事帶回去看
[00:11:07.120 --> 00:11:09.120]  創世紀第34章
[00:11:09.120 --> 00:11:11.120]  原本
[00:11:11.120 --> 00:11:13.120]  這個事件
[00:11:13.120 --> 00:11:15.120]  就很想和
[00:11:15.120 --> 00:11:17.120]  以色列子民
[00:11:17.120 --> 00:11:19.120]  結盟
[00:11:19.120 --> 00:11:21.120]  雅各的12個兒子
[00:11:21.120 --> 00:11:23.120]  其中一個是士劍
[00:11:23.120 --> 00:11:25.120]  和西勉就說
[00:11:25.120 --> 00:11:27.120]  和我結盟就行
[00:11:27.120 --> 00:11:29.120]  你們全部士劍的男人行國禮
[00:11:29.120 --> 00:11:31.120]  我們就和你結盟
[00:11:31.120 --> 00:11:33.120]  其實這是一個詭計
[00:11:33.120 --> 00:11:35.120]  因為之後就趁他們
[00:11:35.120 --> 00:11:37.120]  第三天很痛的時候
[00:11:37.120 --> 00:11:39.120]  行國禮
[00:11:39.120 --> 00:11:41.120]  令男人沒有作戰能力
[00:11:41.120 --> 00:11:43.120]  第三天很痛的時候
[00:11:43.120 --> 00:11:45.120]  利未就帶著刀
[00:11:45.120 --> 00:11:47.120]  殺了所有士劍的男人
[00:11:47.120 --> 00:11:49.120]  就是說
[00:11:49.120 --> 00:11:51.120]  當
[00:11:51.120 --> 00:11:53.120]  以色列子民行國禮的時候
[00:11:53.120 --> 00:11:55.120]  過了日南河
[00:11:55.120 --> 00:11:57.120]  他們有好幾天的時間
[00:11:57.120 --> 00:11:59.120]  所有的男性
[00:11:59.120 --> 00:12:01.120]  作戰的男性
[00:12:01.120 --> 00:12:03.120]  是沒有作戰的能力
[00:12:03.120 --> 00:12:05.120]  那個是
[00:12:05.120 --> 00:12:07.120]  最有機會
[00:12:07.120 --> 00:12:09.120]  被人殺死的
[00:12:09.120 --> 00:12:11.120]  所以
[00:12:11.120 --> 00:12:13.120]  最有機會
[00:12:13.120 --> 00:12:15.120]  被人攻擊的時候
[00:12:15.120 --> 00:12:17.120]  還有
[00:12:17.120 --> 00:12:19.120]  在哪裡發生的行國禮
[00:12:19.120 --> 00:12:21.120]  大家要知道
[00:12:21.120 --> 00:12:23.120]  就是過了日南河
[00:12:23.120 --> 00:12:25.120]  在那個地方
[00:12:25.120 --> 00:12:27.120]  就叫做什麼地方呢
[00:12:27.120 --> 00:12:31.120]  在吉甲的地方
[00:12:31.120 --> 00:12:33.120]  在過了日南河
[00:12:33.120 --> 00:12:35.120]  我們知道
[00:12:35.120 --> 00:12:37.120]  約書亞記第四章說什麼呢
[00:12:37.120 --> 00:12:39.120]  約書亞記第四章
[00:12:39.120 --> 00:12:41.120]  說以色列子民過日南河的時候
[00:12:41.120 --> 00:12:45.120]  是水漲兩邊的
[00:12:45.120 --> 00:12:49.120]  在一個水源非常充足的季節
[00:12:49.120 --> 00:12:51.120]  是過了日南河的
[00:12:51.120 --> 00:12:53.120]  但是耶和華神就行了神蹟
[00:12:53.120 --> 00:12:55.120]  在上游截住了水
[00:12:55.120 --> 00:12:57.120]  以色列子民就過了河
[00:12:57.120 --> 00:12:59.120]  過了河之後
[00:12:59.120 --> 00:13:01.120]  水又漲回兩岸
[00:13:01.120 --> 00:13:03.120]  是水漲的時候
[00:13:03.120 --> 00:13:05.120]  也就是說
[00:13:05.120 --> 00:13:07.120]  後面是水漲
[00:13:07.120 --> 00:13:09.120]  前面就是耶利哥
[00:13:09.120 --> 00:13:11.120]  他們現在在吉甲
[00:13:11.120 --> 00:13:13.120]  耶利哥多遠呢
[00:13:13.120 --> 00:13:15.120]  三公里
[00:13:15.120 --> 00:13:17.120]  三公里是多久呢
[00:13:17.120 --> 00:13:19.120]  我跑步15分鐘
[00:13:19.120 --> 00:13:21.120]  跑得快的時候
[00:13:21.120 --> 00:13:23.120]  就算你說
[00:13:23.120 --> 00:13:25.120]  我走路是怎樣呢
[00:13:25.120 --> 00:13:27.120]  你這裡走路去西灣河
[00:13:27.120 --> 00:13:29.120]  一個小時就能走到
[00:13:29.120 --> 00:13:31.120]  耶利哥他們知道
[00:13:31.120 --> 00:13:33.120]  離三個地鐵站
[00:13:33.120 --> 00:13:35.120]  之遠
[00:13:35.120 --> 00:13:37.120]  以色列子民
[00:13:37.120 --> 00:13:39.120]  他們過了河
[00:13:39.120 --> 00:13:41.120]  將會攻打我們
[00:13:41.120 --> 00:13:43.120]  他們現在走各方
[00:13:43.120 --> 00:13:45.120]  他們現在很痛
[00:13:45.120 --> 00:13:47.120]  所有男人打不到仗
[00:13:47.120 --> 00:13:49.120]  後面是水漲的河
[00:13:49.120 --> 00:13:51.120]  他們沒有路走
[00:13:51.120 --> 00:13:53.120]  你明不明白我的意思
[00:13:53.120 --> 00:13:55.120]  在最不合適的時間
[00:13:55.120 --> 00:13:57.120]  最不合適的地方
[00:13:57.120 --> 00:13:59.120]  以色列子民走了各方
[00:13:59.120 --> 00:14:01.120]  那我問為什麼呢
[00:14:01.120 --> 00:14:03.120]  為什麼不是過河前
[00:14:03.120 --> 00:14:05.120]  走各方呢
[00:14:05.120 --> 00:14:07.120]  有條河保障自己
[00:14:07.120 --> 00:14:09.120]  為什麼過了河後才走各方呢
[00:14:09.120 --> 00:14:11.120]  這麼奇怪
[00:14:11.120 --> 00:14:13.120]  答案是什麼呢
[00:14:13.120 --> 00:14:15.120]  答案就是
[00:14:15.120 --> 00:14:17.120]  這就是吉甲和耶利哥的位置
[00:14:17.120 --> 00:14:19.120]  答案是第四第五節說出來的
[00:14:19.120 --> 00:14:21.120]  第四第五節
[00:14:21.120 --> 00:14:23.120]  約書亞要走各方
[00:14:23.120 --> 00:14:25.120]  因為第一代的以色列子民
[00:14:25.120 --> 00:14:27.120]  在曠野當中
[00:14:27.120 --> 00:14:29.120]  他們的家族
[00:14:29.120 --> 00:14:31.120]  他們的家族
[00:14:31.120 --> 00:14:33.120]  他們的家族在曠野當中
[00:14:33.120 --> 00:14:35.120]  在出埃及的時候已經走了各方
[00:14:35.120 --> 00:14:37.120]  但所有人都死了
[00:14:37.120 --> 00:14:39.120]  第二代的以色列子民
[00:14:39.120 --> 00:14:41.120]  就是這一批新的子民
[00:14:41.120 --> 00:14:43.120]  要進入加勒美地
[00:14:43.120 --> 00:14:45.120]  攻打耶利哥城的以色列子民
[00:14:45.120 --> 00:14:47.120]  還沒有走各方
[00:14:47.120 --> 00:14:49.120]  所以他們要走各方
[00:14:49.120 --> 00:14:51.120]  什麼時候走呢
[00:14:51.120 --> 00:14:53.120]  就是這個時間
[00:14:53.120 --> 00:14:55.120]  耶和華神告訴約書亞
[00:14:55.120 --> 00:14:57.120]  在吉甲那裡要走各方
[00:14:57.120 --> 00:14:59.120]  然後呢
[00:14:59.120 --> 00:15:01.120]  還要說
[00:15:01.120 --> 00:15:03.120]  為什麼以色列子民第一代
[00:15:03.120 --> 00:15:05.120]  上一代的都死在曠野
[00:15:05.120 --> 00:15:07.120]  為什麼呢
[00:15:07.120 --> 00:15:11.120]  因為他們沒有聽從耶和華的話
[00:15:11.120 --> 00:15:17.120]  來到這個時候
[00:15:17.120 --> 00:15:19.120]  前面是耶利哥
[00:15:19.120 --> 00:15:21.120]  現在耶和華神
[00:15:21.120 --> 00:15:23.120]  跟以色列子民說
[00:15:23.120 --> 00:15:25.120]  你要做一件事
[00:15:25.120 --> 00:15:27.120]  就在這個地方
[00:15:27.120 --> 00:15:29.120]  在這個時間走各方
[00:15:29.120 --> 00:15:31.120]  對以色列子民來說
[00:15:31.120 --> 00:15:33.120]  對約書亞來說
[00:15:33.120 --> 00:15:35.120]  在這個時間走各方
[00:15:35.120 --> 00:15:37.120]  是很危險的
[00:15:37.120 --> 00:15:39.120]  不過我聽不聽神話呢
[00:15:39.120 --> 00:15:41.120]  我聽不聽神話呢
[00:15:41.120 --> 00:15:43.120]  第一代
[00:15:43.120 --> 00:15:45.120]  上一代的以色列子民
[00:15:45.120 --> 00:15:47.120]  為什麼全部死在曠野
[00:15:47.120 --> 00:15:49.120]  除了加勒和約書亞之外
[00:15:49.120 --> 00:15:51.120]  因為沒有一個聽耶和華的說話
[00:15:51.120 --> 00:15:53.120]  沒有一個
[00:15:53.120 --> 00:15:55.120]  全部都當耶和華所說的話耳邊風
[00:15:55.120 --> 00:15:57.120]  所有人都死在曠野
[00:15:57.120 --> 00:15:59.120]  現在第二代的以色列子民
[00:15:59.120 --> 00:16:01.120]  在吉甲這個地方
[00:16:01.120 --> 00:16:03.120]  究竟他們聽不聽神話呢
[00:16:03.120 --> 00:16:05.120]  這個是他們的選擇
[00:16:05.120 --> 00:16:09.120]  你聽不聽神話呢
[00:16:09.120 --> 00:16:11.120]  前面就是耶利哥
[00:16:11.120 --> 00:16:13.120]  後面就是約旦河
[00:16:13.120 --> 00:16:21.120]  有時候我們都
[00:16:21.120 --> 00:16:23.120]  面對很多這樣的
[00:16:23.120 --> 00:16:25.120]  生命的抉擇
[00:16:25.120 --> 00:16:29.120]  聽不聽上頭的說話
[00:16:29.120 --> 00:16:35.120]  911都是今天的目的
[00:16:35.120 --> 00:16:37.120]  心聲911
[00:16:37.120 --> 00:16:39.120]  21週年
[00:16:39.120 --> 00:16:41.120]  21年前我剛剛在神學院
[00:16:41.120 --> 00:16:43.120]  一年班
[00:16:43.120 --> 00:16:47.120]  上了課一個星期
[00:16:47.120 --> 00:16:49.120]  就發生了一件事
[00:16:49.120 --> 00:16:51.120]  對我都有點震撼
[00:16:51.120 --> 00:16:53.120]  一心想著
[00:16:53.120 --> 00:16:55.120]  去神學院讀書
[00:16:55.120 --> 00:16:57.120]  都是想認識一下神
[00:16:57.120 --> 00:16:59.120]  準備奉獻
[00:16:59.120 --> 00:17:01.120]  但又遇上了一個改變世界的事件
[00:17:01.120 --> 00:17:05.120]  那一晚
[00:17:05.120 --> 00:17:07.120]  我和Lisa師母還在電視機
[00:17:07.120 --> 00:17:09.120]  跟前夜晚來的
[00:17:09.120 --> 00:17:11.120]  因為時差
[00:17:11.120 --> 00:17:13.120]  在夜晚看著電視
[00:17:13.120 --> 00:17:15.120]  整架機撞過去
[00:17:15.120 --> 00:17:17.120]  我以為真的明珠930
[00:17:17.120 --> 00:17:19.120]  以為真的假的
[00:17:19.120 --> 00:17:21.120]  那天
[00:17:21.120 --> 00:17:27.120]  FDNY
