
[00:00:00.000 --> 00:00:02.560]  「獨靈人」的閱讀觀
[00:02:32.880 --> 00:02:33.920]  或者不喜歡
[00:02:33.920 --> 00:02:35.480]  自覺還是不自覺
[00:02:35.480 --> 00:02:37.320]  其實不斷地有一些閱讀
[00:02:37.320 --> 00:02:38.840]  是在爭取著你
[00:02:38.840 --> 00:02:42.280]  去看一些屬靈書籍的閱讀
[00:02:42.280 --> 00:02:45.280]  這個是一個很重要的一點
[00:02:45.280 --> 00:02:46.600]  因為如果我們這樣看
[00:02:46.600 --> 00:02:47.280]  我們就明白
[00:02:47.280 --> 00:02:48.680]  為什麼我們現在
[00:02:48.680 --> 00:02:50.040]  基督徒也包括在內
[00:02:50.040 --> 00:02:51.160]  我們看屬靈書籍
[00:02:51.160 --> 00:02:53.080]  越來越困難
[00:02:53.080 --> 00:02:54.680]  我們的心
[00:02:54.680 --> 00:02:56.440]  或者我們的力量
[00:02:56.440 --> 00:02:59.680]  就越來越被其他東西打差了
[00:02:59.680 --> 00:03:04.440]  我想跟大家來思想一下
[00:03:04.440 --> 00:03:06.080]  究竟我們在香港的
[00:03:06.080 --> 00:03:08.360]  不自覺被迫的閱讀
[00:03:08.360 --> 00:03:12.360]  製造了一些什麼樣的情況出來呢?
[00:03:12.360 --> 00:03:13.480]  我自己覺得
[00:03:13.480 --> 00:03:17.000]  基本上是製造了一種
[00:03:17.000 --> 00:03:20.360]  可以說是一種虛的生命情操
[00:03:20.360 --> 00:03:22.320]  虛的生命情操
[00:03:22.320 --> 00:03:24.120]  虛的生命情操
[00:03:24.120 --> 00:03:25.400]  是怎麼來的呢?
[00:03:25.400 --> 00:03:27.640]  我相信香港很特別的
[00:03:27.640 --> 00:03:29.080]  在電視的文化裡面
[00:03:29.080 --> 00:03:31.160]  所產生的其中一個結果
[00:03:31.160 --> 00:03:33.360]  大家知道在電視的文化裡面
[00:03:33.360 --> 00:03:35.280]  無論是它的片集
[00:03:35.280 --> 00:03:37.160]  特別是它的告白
[00:03:37.160 --> 00:03:40.400]  都是一個很要講求刺激
[00:03:40.400 --> 00:03:43.400]  和高潮的一個做法
[00:03:43.400 --> 00:03:45.800]  大概每三分鐘至五分鐘
[00:03:45.800 --> 00:03:47.320]  要給你一個高潮
[00:03:47.320 --> 00:03:48.920]  所以在這個高潮的底下
[00:03:48.920 --> 00:03:50.960]  你發覺人不斷地
[00:03:50.960 --> 00:03:54.560]  在電視的壓力底下生活
[00:03:54.560 --> 00:03:56.440]  你不在意的
[00:03:56.440 --> 00:03:57.840]  你吃飯的時候
[00:03:57.840 --> 00:03:59.160]  扭開電視機
[00:03:59.160 --> 00:04:01.880]  看無線的片集
[00:04:01.880 --> 00:04:03.000]  無線片集的時候
[00:04:03.000 --> 00:04:04.520]  你不知道你在吃飯
[00:04:04.520 --> 00:04:07.360]  但無線的片集一直在你前面播放
[00:04:07.360 --> 00:04:10.400]  這樣就形成一個很有趣的現象
[00:04:10.400 --> 00:04:12.480]  就是在那裡團打腳踢
[00:04:12.480 --> 00:04:14.160]  踢腳踢倒那個人
[00:04:14.160 --> 00:04:15.160]  躺在地上
[00:04:15.160 --> 00:04:16.960]  再走過去踢他幾腳
[00:04:16.960 --> 00:04:19.960]  近鏡那些血都流出來
[00:04:19.960 --> 00:04:22.880]  有一個慢鏡頭的人再踢多一腳
[00:04:22.880 --> 00:04:23.840]  於是我們停一停
[00:04:23.840 --> 00:04:25.160]  我們看一看電視
[00:04:25.160 --> 00:04:26.640]  然後繼續爬
[00:04:26.640 --> 00:04:28.240]  喝西洋菜湯
[00:04:28.240 --> 00:04:29.480]  再看
[00:04:29.480 --> 00:04:31.800]  我們每天都是這樣練的
[00:04:31.800 --> 00:04:34.320]  我們將香港人訓練有素
[00:04:34.320 --> 00:04:35.280]  練到一個地步
[00:04:35.280 --> 00:04:38.320]  我們發覺我們已經對那些很強的刺激
[00:04:38.320 --> 00:04:40.640]  有一種很強的忍耐力
[00:04:40.640 --> 00:04:43.720]  就是說我們大山崩於前
[00:04:43.720 --> 00:04:46.120]  而不變於色
[00:04:46.120 --> 00:04:48.360]  以致我們再看一些新聞的時候
[00:04:48.360 --> 00:04:50.080]  已經接近現實一點的時候
[00:04:50.080 --> 00:04:53.160]  我們開始有一種很強的耐力
[00:04:53.160 --> 00:04:55.880]  去不感動了
[00:04:55.880 --> 00:04:57.200]  我們看到有些人
[00:04:57.200 --> 00:04:59.800]  竟然會將一個嬰兒扔到街上
[00:04:59.800 --> 00:05:03.000]  我們發覺我們香港人沒什麼反應的
[00:05:03.000 --> 00:05:04.040]  最多的反應就是說
[00:05:04.040 --> 00:05:05.600]  小心一點
[00:05:05.600 --> 00:05:06.840]  不懂就不要開門
[00:05:06.840 --> 00:05:08.200]  反過來說完之後
[00:05:08.200 --> 00:05:10.000]  就繼續看下去
[00:05:10.000 --> 00:05:11.760]  我們看到以色列的地方
[00:05:11.760 --> 00:05:14.320]  有些人用鏟泥機活埋在那些人的時候
[00:05:14.320 --> 00:05:15.640]  我們可以繼續吃飯
[00:05:15.640 --> 00:05:17.000]  我們可以繼續聊天
[00:05:17.000 --> 00:05:18.400]  繼續說笑
[00:05:18.400 --> 00:05:19.640]  而我們對著那些東西
[00:05:19.640 --> 00:05:23.560]  已經不覺得那些是真實的
[00:05:23.560 --> 00:05:25.800]  這個教育是很厲害的
[00:05:25.800 --> 00:05:28.800]  這個教育的滲透性遠多於
[00:05:28.800 --> 00:05:30.920]  我們大概一個星期讀一本
[00:05:30.920 --> 00:05:34.640]  或者幾個星期才讀一本的熟齡書籍
[00:05:34.640 --> 00:05:37.800]  我們看到在這種爭奪之下
[00:05:37.800 --> 00:05:40.520]  所以當我們有一種這樣的訓練之後
[00:05:40.520 --> 00:05:42.560]  我們虛實我們的生命
[00:05:42.560 --> 00:05:47.400]  就發覺有一個很強的參差在那裡
[00:05:47.400 --> 00:05:50.920]  那些其實不真實的刺激我們的生命的東西
[00:05:50.920 --> 00:05:53.200]  不斷地湧在我們的生命當中
[00:05:53.200 --> 00:05:54.680]  因為我們周圍有很多告白
[00:05:54.680 --> 00:05:57.800]  要爭奪我們的力量
[00:05:57.800 --> 00:05:59.480]  於是我們在這些刺激之下
[00:05:59.480 --> 00:06:00.560]  我們練習了
[00:06:00.560 --> 00:06:03.240]  到了我們真的碰到一些真實的事情的時候
[00:06:03.240 --> 00:06:07.200]  那些怎麼能夠及得起片集的刺激呢?
[00:06:07.200 --> 00:06:09.600]  怎麼能夠及得起蔡理佛的打法呢?
[00:06:09.600 --> 00:06:10.760]  你看看這本熟齡書
[00:06:10.760 --> 00:06:12.360]  一打開
[00:06:12.360 --> 00:06:14.920]  像校法基督一樣
[00:06:14.920 --> 00:06:16.400]  都還沒看見兩句
[00:06:16.400 --> 00:06:18.400]  已經覺得很難看得下去
[00:06:18.400 --> 00:06:20.960]  再打開
[00:06:20.960 --> 00:06:23.200]  楊木菊博士那本
[00:06:23.200 --> 00:06:26.880]  《復和神學與教會更新》
[00:06:26.880 --> 00:06:30.040]  神學是一種對自己信仰的反省
[00:06:30.040 --> 00:06:32.880]  並不是對自己信仰的延伸
[00:06:32.880 --> 00:06:33.920]  說什麼呢?
[00:06:33.920 --> 00:06:35.360]  已經沒心機看下去
[00:06:35.360 --> 00:06:37.400]  因為我們在一個背景底下
[00:06:37.400 --> 00:06:38.160]  被一個很大的壓力
[00:06:38.160 --> 00:06:40.080]  這件事在我自己女兒的身上看見
[00:06:40.080 --> 00:06:42.480]  有時候我晚上跟她說故事
[00:06:42.480 --> 00:06:45.280]  我楊過已經很厲害了
[00:06:45.280 --> 00:06:46.680]  我幫她說中國人的節日
[00:06:46.680 --> 00:06:47.960]  特別是最近過節
[00:06:47.960 --> 00:06:52.520]  我幫她說冬至
[00:06:52.520 --> 00:06:55.160]  以前說冬至的時候要畫
[00:06:55.160 --> 00:06:58.880]  九九八十一朵梅花
[00:06:58.880 --> 00:06:59.640]  是空的
[00:06:59.640 --> 00:07:02.480]  每天點一朵梅花紅色
[00:07:02.480 --> 00:07:05.760]  慢慢慢慢點到九九八十一日
[00:07:05.760 --> 00:07:07.760]  就開始由冬至春天
[00:07:07.760 --> 00:07:10.680]  桃花就開了
[00:07:10.680 --> 00:07:12.320]  誰知那天晚上我跟她說
[00:07:12.320 --> 00:07:14.960]  「爸爸,我很悶」
[00:07:14.960 --> 00:07:17.240]  「你說別的也不行」
[00:07:17.240 --> 00:07:18.040]  我呆了一會兒
[00:07:18.040 --> 00:07:19.040]  「我真的不明白」
[00:07:19.040 --> 00:07:21.640]  「我覺得那些東西很有趣」
[00:07:21.640 --> 00:07:23.880]  「為什麼那麼悶呢?」
[00:07:23.880 --> 00:07:26.360]  「因為我明白」
[00:07:26.360 --> 00:07:30.320]  「你剛剛才看完天威勇士」
[00:07:30.320 --> 00:07:32.360]  「無敵鐵甲人」
[00:07:32.360 --> 00:07:34.840]  「那些跟那些沒得爭的」
[00:07:34.840 --> 00:07:35.960]  「兩下變形了」
[00:07:35.960 --> 00:07:37.760]  「合體了」
[00:07:37.760 --> 00:07:39.120]  「剛剛看完那些」
[00:07:39.120 --> 00:07:40.520]  「幫她說桃花」
[00:07:40.520 --> 00:07:42.880]  「幫她點桃花」
[00:07:42.880 --> 00:07:45.880]  這個我想就是在我們這樣的環境下
[00:07:45.880 --> 00:07:48.480]  成為我們讀書
[00:07:48.480 --> 00:07:50.840]  或者閱讀的一種困難
[00:07:50.840 --> 00:07:56.280]  這個跟我接下來要說的有關
[00:07:56.280 --> 00:07:57.400]  接下來我想跟大家說的
[00:07:57.400 --> 00:08:00.600]  就是一種閱讀的熱情作用
[00:08:00.600 --> 00:08:02.560]  其實我們在閱讀裡面
[00:08:02.560 --> 00:08:03.680]  有一個情況就是
[00:08:03.680 --> 00:08:06.280]  當我們看一些東西的時候
[00:08:06.280 --> 00:08:08.600]  當我們看一本書的時候
[00:08:08.600 --> 00:08:10.280]  每一本書、每一篇文章
[00:08:10.280 --> 00:08:12.480]  對我們有一種熱情的作用
[00:08:12.480 --> 00:08:15.480]  所謂熱情的作用就是
[00:08:15.480 --> 00:08:17.840]  它帶去我們另一個世界
[00:08:17.840 --> 00:08:20.280]  一個成功的作品
[00:08:20.280 --> 00:08:25.080]  它一定帶去我們另一個世界的體會
[00:08:25.080 --> 00:08:30.760]  當然最明顯的就是小說
[00:08:30.760 --> 00:08:32.880]  譬如說小說
[00:08:32.880 --> 00:08:34.160]  愛情的小說
[00:08:34.160 --> 00:08:38.040]  很快就將我們帶去另一個世界
[00:08:38.040 --> 00:08:40.240]  這個世界是有一定的
[00:08:40.240 --> 00:08:41.720]  我們叫它
[00:08:41.720 --> 00:08:42.840]  這個世界叫做W
[00:08:42.840 --> 00:08:44.240]  W1
[00:08:44.240 --> 00:08:46.960]  一打開看了幾頁之後
[00:08:46.960 --> 00:08:49.240]  一個有成功或者吸引力的作品
[00:08:49.240 --> 00:08:51.440]  就帶到我們進入那個世界裡面
[00:08:51.440 --> 00:08:53.680]  或者那個世界是金融的世界
[00:08:53.680 --> 00:08:55.520]  或者是譯書的世界
[00:08:55.520 --> 00:08:57.240]  我假設大家喜歡看書的人
[00:08:57.240 --> 00:08:59.840]  我今天就隨口說出一些書名
[00:08:59.840 --> 00:09:02.680]  我想大家起碼都會知道
[00:09:02.680 --> 00:09:04.400]  在那裡你會發覺那個世界
[00:09:04.400 --> 00:09:05.680]  你就很快進去了
[00:09:05.680 --> 00:09:07.360]  《六鼎記》的韋小寶
[00:09:07.360 --> 00:09:09.480]  一個奇遇之後一個奇遇
[00:09:09.480 --> 00:09:10.560]  就是一個很猥瑣的人
[00:09:10.560 --> 00:09:13.000]  慢慢慢慢他提升到一個地步
[00:09:13.000 --> 00:09:14.680]  就是天下第一
[00:09:14.680 --> 00:09:16.160]  你跟著他一路走
[00:09:16.160 --> 00:09:18.360]  一路體會
[00:09:18.360 --> 00:09:20.960]  或者我們看見譯書的《玫瑰的故事》
[00:09:20.960 --> 00:09:23.400]  進去之後就是矯情的女孩
[00:09:23.400 --> 00:09:26.120]  和她哥哥之間的關係
[00:09:26.120 --> 00:09:27.280]  那種感情、那種愛
[00:09:27.280 --> 00:09:28.880]  其實她始終都是愛她哥哥
[00:09:28.880 --> 00:09:31.280]  沒有愛過別人
[00:09:31.280 --> 00:09:33.680]  不知道這樣說大家聽不聽得懂我說什麼
[00:09:33.680 --> 00:09:36.240]  不明白嗎?
[00:09:36.240 --> 00:09:39.640]  那時候我們很快進入一個世界
[00:09:39.640 --> 00:09:46.120]  這個世界是作者要鋪陳給我們製造的世界
[00:09:46.120 --> 00:09:47.200]  好了
[00:09:47.200 --> 00:09:48.360]  問題就是這樣
[00:09:48.360 --> 00:09:50.920]  關鍵就是當我們閱讀的時候
[00:09:50.920 --> 00:09:54.360]  如果那個作品帶我們去另一個世界
[00:09:54.360 --> 00:09:56.960]  而那個世界跟我們現實世界是不同的
[00:09:56.960 --> 00:09:58.320]  一定有個差距的
[00:09:58.320 --> 00:10:02.040]  那究竟這個閱讀對於我們現實的生活
[00:10:02.040 --> 00:10:05.160]  和我們現實的生命的操練有沒有幫助呢?
[00:10:05.160 --> 00:10:07.840]  這是一個很嚴重的問題
[00:10:07.840 --> 00:10:09.840]  如果一個閱讀的世界
[00:10:09.840 --> 00:10:13.560]  帶我們越來越離開一個現實的世界的話
[00:10:13.560 --> 00:10:15.840]  那時候它會製造一個新的世界
[00:10:15.840 --> 00:10:17.640]  跟我們現實世界越來越差距
[00:10:17.640 --> 00:10:19.040]  那我們只能夠決定
[00:10:19.040 --> 00:10:21.280]  究竟我們現在停留在哪一個世界
[00:10:21.280 --> 00:10:22.400]  大家明白我的意思嗎?
[00:10:22.400 --> 00:10:25.000]  就是說如果我在那個世界裡面
[00:10:25.000 --> 00:10:28.440]  一個閱讀裡面構造出來的世界
[00:10:28.440 --> 00:10:29.920]  如果跟我們現實世界是很不同的
[00:10:29.920 --> 00:10:32.520]  譬如說倪匡的《衛斯理的世界》
[00:10:32.520 --> 00:10:35.520]  那《衛斯理的世界》裡面
[00:10:35.520 --> 00:10:36.400]  是千奇百怪的
[00:10:36.400 --> 00:10:37.000]  什麼都有的
[00:10:37.000 --> 00:10:38.280]  我進去的時候
[00:10:38.280 --> 00:10:41.320]  如果我們覺得那個世界是我們很開心
[00:10:41.320 --> 00:10:43.320]  很能夠迷住這個世界裡面的時候
[00:10:43.320 --> 00:10:46.720]  於是就不知不覺我們的生命
[00:10:46.720 --> 00:10:49.480]  現實生活和那個世界有一個差距
[00:10:49.480 --> 00:10:51.040]  我們越嚮往那個世界
[00:10:51.040 --> 00:10:54.160]  就對現實的世界越感覺到不滿
[00:10:54.160 --> 00:10:56.800]  因為現實世界裡面一點都不刺激
[00:10:56.800 --> 00:10:59.760]  現實世界裡面的人一點都不厲害
[00:10:59.760 --> 00:11:01.000]  現實世界裡面的壞人
[00:11:01.000 --> 00:11:03.320]  都沒有那個《衛斯理的世界》裡面的壞人
[00:11:03.320 --> 00:11:05.200]  畫得那麼精彩
[00:11:05.200 --> 00:11:07.240]  所以變成這個世界很乏味
[00:11:07.240 --> 00:11:09.240]  於是你越來越想在那個世界裡面
[00:11:09.240 --> 00:11:11.360]  你不想停留在現實的世界當中
[00:11:11.360 --> 00:11:15.640]  這個是一個正在差距的世界
[00:11:15.640 --> 00:11:16.760]  那我們是不是一定不好呢?
[00:11:16.760 --> 00:11:18.400]  我們遲些再慢慢討論
[00:11:18.400 --> 00:11:20.080]  但這是一個事實
[00:11:20.080 --> 00:11:23.560]  是正在影響我們
[00:11:23.560 --> 00:11:25.880]  另外一個情況
[00:11:25.880 --> 00:11:30.120]  就是如果那個文學裡面的世界
[00:11:30.120 --> 00:11:33.840]  和我們現實世界的差距是接近的
[00:11:33.840 --> 00:11:36.200]  就是說它在現實的生活裡面
[00:11:36.200 --> 00:11:39.720]  去反省一些人生的體會
[00:11:39.720 --> 00:11:42.240]  一些人生的真理的話
[00:11:42.240 --> 00:11:43.760]  那麼那個文學的世界
[00:11:43.760 --> 00:11:47.480]  就不會越來越大向我們離開現實的生活
[00:11:47.480 --> 00:11:49.640]  而反而在我們現實生活當中
[00:11:49.640 --> 00:11:52.320]  不斷提供我們一些新的角度
[00:11:52.320 --> 00:11:53.480]  去了解人生
[00:11:53.480 --> 00:11:55.160]  大家聽得明白這件事嗎?
[00:11:55.160 --> 00:11:58.840]  那麼這類可能是小說沒有做得那麼多
[00:11:58.840 --> 00:12:00.920]  小說其實都可以做
[00:12:00.920 --> 00:12:04.240]  比如說散文比較做得多一點
[00:12:04.240 --> 00:12:07.280]  散文或者是
[00:12:07.280 --> 00:12:11.240]  現在香港很重要的一些框框的雜文
[00:12:11.240 --> 00:12:15.360]  大家知道我們每次打開一份報紙或者雜誌
[00:12:15.360 --> 00:12:17.720]  就有一些很小的文章
[00:12:17.720 --> 00:12:19.360]  幾百字到一千幾百字
[00:12:19.360 --> 00:12:20.240]  是那麼短的
[00:12:20.240 --> 00:12:22.160]  一會兒是看完的
[00:12:22.160 --> 00:12:24.040]  有些看完之後你忘記了說什麼
[00:12:24.040 --> 00:12:26.800]  有些看完之後你會有很深刻的印象
[00:12:26.800 --> 00:12:28.600]  有好有不好的作者
[00:12:28.600 --> 00:12:30.600]  不過無論如何這一班的作者
[00:12:30.600 --> 00:12:35.240]  其實在我們日常生活最少的小節裡面
[00:12:35.240 --> 00:12:39.000]  提供了我們一些觸覺
[00:12:39.000 --> 00:12:42.840]  去讓我們去了解我們周圍的事情
[00:12:42.840 --> 00:12:45.000]  以及對人世間很多的事情
[00:12:45.000 --> 00:12:47.520]  有深一層的體會
[00:12:47.520 --> 00:12:48.560]  那麼可能大家心目中
[00:12:48.560 --> 00:12:51.760]  都有一些你喜歡的框框作品的作家
[00:12:51.760 --> 00:12:53.880]  有些人喜歡張君勿
[00:12:53.880 --> 00:12:55.520]  有些人喜歡阿農
[00:12:55.520 --> 00:13:00.240]  有些人喜歡小思
[00:13:00.240 --> 00:13:02.080]  不同的人有他不同的喜歡
[00:13:02.080 --> 00:13:04.480]  可能他從來沒見過那個作者
[00:13:04.480 --> 00:13:06.760]  但是在他的雜文裡面
[00:13:06.760 --> 00:13:10.760]  他感受到那種氣質
[00:13:10.760 --> 00:13:14.720]  而不知不覺在他氣質裡面看得多
[00:13:14.720 --> 00:13:17.320]  雜染了他看東西的方式
[00:13:17.320 --> 00:13:19.480]  而雜染了他的方式的時候
[00:13:19.480 --> 00:13:22.520]  當你過回你自己現實的生活的時候
[00:13:22.520 --> 00:13:24.720]  你發覺你並沒有離開了你現實的生活
[00:13:24.720 --> 00:13:25.800]  去了一個境界
[00:13:25.800 --> 00:13:27.560]  反而你是用了多了一個
[00:13:27.560 --> 00:13:30.880]  另外一個人教你的方法去看人世間
[00:13:30.880 --> 00:13:34.120]  所以有些人專門看那些尖酸刻薄的東西
[00:13:34.120 --> 00:13:35.000]  的雜文
[00:13:35.000 --> 00:13:37.560]  比如王庭之那類的
[00:13:37.560 --> 00:13:40.960]  他就慢慢慢慢看見人的氣質變化
[00:13:40.960 --> 00:13:44.280]  看東西都是很絕
[00:13:44.280 --> 00:13:47.920]  說話就經常語人之類的
[00:13:47.920 --> 00:13:49.320]  你發覺是有影響的
[00:13:49.320 --> 00:13:50.360]  不知不覺受影響
[00:13:50.360 --> 00:13:53.760]  不過我們要選擇的時候都要小心
[00:13:53.760 --> 00:13:57.120]  有些人是很有魅力和感染力的
[00:13:57.120 --> 00:13:59.400]  比如林燕妮這類的雜文的時候
[00:13:59.400 --> 00:14:00.520]  是很厲害的
[00:14:00.520 --> 00:14:03.960]  不知不覺她將價值觀念敗給了你
[00:14:03.960 --> 00:14:06.400]  所以這一類作品也有好與壞之分
[00:14:06.400 --> 00:14:08.280]  不過這一類的作品
[00:14:08.280 --> 00:14:10.960]  就跟剛才我們所說的科幻的
[00:14:10.960 --> 00:14:12.400]  武俠小說
[00:14:12.400 --> 00:14:15.680]  以及現在所謂的新派的愛情小說
[00:14:15.680 --> 00:14:17.360]  所帶出來的世界是不同的
[00:14:17.360 --> 00:14:19.360]  因為那是帶我們去一個新的世界
[00:14:19.360 --> 00:14:20.480]  另一個世界
[00:14:20.480 --> 00:14:22.160]  是拉我們的現實世界
[00:14:22.160 --> 00:14:26.160]  去一個另一個差距
[00:14:26.160 --> 00:14:29.800]  剛才我說在現實的生活裡面
[00:14:29.800 --> 00:14:31.360]  有好的文學作品
[00:14:31.360 --> 00:14:32.840]  小說也有
[00:14:32.840 --> 00:14:36.240]  這個我們當然不會否認
[00:14:36.240 --> 00:14:38.840]  我們不只是說現代我們看見的小說
[00:14:38.840 --> 00:14:40.320]  有很多好的文學作品
[00:14:40.320 --> 00:14:43.560]  其實它不是帶我們去一個不真實的世界
[00:14:43.560 --> 00:14:45.600]  是帶我們去一個更深入的世界
[00:14:45.600 --> 00:14:46.920]  譬如我們朵莎琪
[00:14:46.920 --> 00:14:48.560]  《鐸人的阿夫斯基》裡面的作品
[00:14:48.560 --> 00:14:49.840]  俄國的作家
[00:14:49.840 --> 00:14:51.320]  《罪與罰》
[00:14:51.320 --> 00:14:52.960]  《卡拉馬佐夫兄弟》
[00:14:52.960 --> 00:14:54.160]  那類的作品裡面
[00:14:54.160 --> 00:14:57.880]  你會發覺它對人性的透徹得很深入
[00:14:57.880 --> 00:15:00.760]  從一些對話裡面拍案叫絕
[00:15:00.760 --> 00:15:02.000]  甚至我們在電視裡面
[00:15:02.000 --> 00:15:03.960]  也可以看一些好的文學作品
[00:15:03.960 --> 00:15:06.200]  譬如現在重播半夜
[00:15:06.200 --> 00:15:06.840]  現在才播
[00:15:06.840 --> 00:15:09.400]  大家可能不看的《南北亂世情》
[00:15:09.400 --> 00:15:13.720]  這個南北戰爭的時候
[00:15:13.720 --> 00:15:17.480]  它對人性的描述是很深入的
[00:15:17.480 --> 00:15:18.800]  在人性的描述裡面
[00:15:18.800 --> 00:15:20.080]  沒有一個是完全的好人
[00:15:20.080 --> 00:15:22.080]  也沒有一個是完全的壞人
[00:15:22.080 --> 00:15:24.560]  這樣才是好東西
[00:15:24.560 --> 00:15:27.600]  跟剛才我們說的那類小說是不同的
[00:15:27.600 --> 00:15:29.960]  那類小說是好的就好到不得了
[00:15:29.960 --> 00:15:32.880]  壞的就壞到不得了
[00:15:32.880 --> 00:15:39.000]  在那裡你會看見人性有很多東西值得你慢慢回味
[00:15:39.000 --> 00:15:41.000]  好了,我跟大家說到這裡的時候
[00:15:41.000 --> 00:15:42.240]  可能大家開始了解到
[00:15:42.240 --> 00:15:46.920]  其實我們的閱讀不斷地在塑造我們的氣質
