
[00:00:00.000 --> 00:00:01.640]  今日和大家思想一個題目
[00:01:15.560 --> 00:01:18.480]  有些過犯自己要面對那個果
[00:01:18.480 --> 00:01:21.800]  但竟然有一位神告訴他
[00:01:21.800 --> 00:01:24.000]  是樂意赦免人的罪
[00:01:24.000 --> 00:01:25.640]  抹去那些過犯
[00:01:25.640 --> 00:01:27.640]  給人有新的開始
[00:01:28.120 --> 00:01:29.280]  他覺得很驚奇
[00:01:29.280 --> 00:01:31.680]  然後又聽到不單止
[00:01:31.680 --> 00:01:34.440]  這位上帝願意赦免人的罪
[00:01:34.440 --> 00:01:37.920]  而且與人同行人生的路
[00:01:37.920 --> 00:01:40.520]  與人同在與人同行
[00:01:40.520 --> 00:01:42.000]  他覺得不可能
[00:01:42.000 --> 00:01:44.320]  當他一路聽的時候
[00:01:44.320 --> 00:01:45.840]  慢慢他開始明白
[00:01:45.840 --> 00:01:48.680]  他開始體會到那個信仰
[00:01:48.680 --> 00:01:51.200]  不只是一種理論
[00:01:51.200 --> 00:01:53.040]  而是生命深刻的
[00:01:53.040 --> 00:01:55.680]  和這位上帝建立關係
[00:01:55.920 --> 00:01:58.320]  而經歷他給自己的赦罪
[00:01:58.320 --> 00:01:59.880]  因此他明白
[00:01:59.880 --> 00:02:02.920]  為什麼他兩個朋友會有這麼大的改變
[00:02:02.920 --> 00:02:05.960]  後來他自己也相信了耶穌
[00:02:05.960 --> 00:02:08.440]  很多基督徒來到教會
[00:02:08.440 --> 00:02:10.600]  聽見神赦免人的罪的訊息
[00:02:10.600 --> 00:02:12.280]  覺得很耳熟能詳
[00:02:12.280 --> 00:02:13.640]  習慣聽的訊息
[00:02:13.640 --> 00:02:14.880]  沒有什麼特別稀奇
[00:02:14.880 --> 00:02:17.640]  但小心再想的時候就會明白
[00:02:17.640 --> 00:02:20.480]  人所犯的過犯
[00:02:20.480 --> 00:02:22.160]  內心的詭詐
[00:02:22.160 --> 00:02:24.680]  內心有很多的自我自私
[00:02:25.080 --> 00:02:28.960]  竟然承認自己的罪之餘
[00:02:28.960 --> 00:02:31.200]  上帝是會抹去的
[00:02:31.200 --> 00:02:35.280]  上帝是給人一個新的生命
[00:02:35.280 --> 00:02:36.920]  是與人同行的
[00:02:36.920 --> 00:02:40.000]  當然有很多朋友聽見這個訊息的時候
[00:02:40.000 --> 00:02:41.200]  都覺得有些障礙
[00:02:41.200 --> 00:02:44.600]  有些難處未必能夠接受到
[00:02:44.600 --> 00:02:48.280]  也不能夠承認耶穌的事情
[00:02:48.280 --> 00:02:50.000]  原因在哪裡呢?
[00:02:50.000 --> 00:02:51.320]  障礙是什麼呢?
[00:02:51.320 --> 00:02:53.160]  今天我們讀的聖經
[00:02:53.280 --> 00:02:55.640]  主耶穌將其中一個重要的障礙
[00:02:55.640 --> 00:02:56.880]  告訴我們
[00:02:56.880 --> 00:02:59.360]  也引領我們去明白
[00:02:59.360 --> 00:03:00.440]  去認識它
[00:03:00.440 --> 00:03:02.320]  我請大家翻看剛才的聖經
[00:03:02.320 --> 00:03:04.200]  《馬太福音》第十一章
[00:03:04.200 --> 00:03:07.640]  看看這些障礙是什麼
[00:03:07.640 --> 00:03:13.320]  剛才讀的《馬太福音》十一二十五節
[00:03:13.320 --> 00:03:15.480]  聖經這樣說
[00:03:15.480 --> 00:03:19.480]  「就在那時候耶穌說
[00:03:19.480 --> 00:03:21.000]  父啊天地的主
[00:03:21.000 --> 00:03:22.360]  我讚美你
[00:03:22.600 --> 00:03:25.080]  因為你把這些事向聰明
[00:03:25.080 --> 00:03:28.880]  和智慧和聰明的人隱藏起來
[00:03:28.880 --> 00:03:31.480]  卻向鷹孩顯明」
[00:03:31.480 --> 00:03:35.400]  主耶穌說上帝將祂的福音真道
[00:03:35.400 --> 00:03:39.280]  顯明給那些像鷹孩般謙虛的人
[00:03:39.280 --> 00:03:41.120]  但卻是向那些
[00:03:41.120 --> 00:03:44.520]  自以為聰明、智慧的人隱藏起來
[00:03:44.520 --> 00:03:47.160]  為什麼耶穌突然說這句話呢?
[00:03:47.160 --> 00:03:50.400]  聖經說「就在那時候」
[00:03:50.400 --> 00:03:51.760]  是什麼時候?
[00:03:52.280 --> 00:03:54.280]  他們剛剛在談論什麼事情
[00:03:54.280 --> 00:03:55.760]  為什麼耶穌這樣說呢?
[00:03:55.760 --> 00:03:57.600]  或者我們翻看聖經上面
[00:03:57.600 --> 00:03:58.880]  我們就了解
[00:03:58.880 --> 00:04:01.280]  在上面的十一章二十節
[00:04:01.280 --> 00:04:04.880]  「那時耶穌開始責備
[00:04:04.880 --> 00:04:07.440]  那些他曾在那裡行過
[00:04:07.440 --> 00:04:09.200]  許多神蹟的成
[00:04:09.200 --> 00:04:11.760]  因為他們不肯悔改」
[00:04:11.760 --> 00:04:14.200]  耶穌在他們當中
[00:04:14.200 --> 00:04:15.920]  教導很多真理
[00:04:15.920 --> 00:04:18.600]  也顯出很多神蹟奇事
[00:04:18.600 --> 00:04:21.680]  讓他們知道有一位天地的上帝
[00:04:21.760 --> 00:04:23.040]  在他們中間
[00:04:23.040 --> 00:04:26.040]  要他們的心明白而相信
[00:04:26.040 --> 00:04:28.360]  但他們仍然不肯相信
[00:04:28.360 --> 00:04:32.800]  不明白這些神蹟背後所指明的事
[00:04:32.800 --> 00:04:34.400]  他們不肯悔改
[00:04:34.400 --> 00:04:36.920]  這時候耶穌就責備他們
[00:04:36.920 --> 00:04:38.480]  責備他們什麼呢?
[00:04:38.480 --> 00:04:40.040]  你再看下去就知道了
[00:04:40.040 --> 00:04:41.600]  第二十三節
[00:04:41.600 --> 00:04:44.440]  「耶穌提及加伯隆
[00:04:44.440 --> 00:04:46.720]  你會被高舉到天上嗎?
[00:04:46.720 --> 00:04:48.840]  你必降在陰間
[00:04:48.840 --> 00:04:51.240]  在你那裡行過的神蹟
[00:04:51.360 --> 00:04:53.640]  如果行在所多瑪那城
[00:04:53.640 --> 00:04:56.080]  還會存留到今天?」
[00:04:56.080 --> 00:04:58.440]  當時的加伯隆城
[00:04:58.440 --> 00:05:00.720]  是一個很富裕的城市
[00:05:00.720 --> 00:05:04.480]  是一些很重要的交通樞紐的地方
[00:05:04.480 --> 00:05:06.280]  因此一般的市民
[00:05:06.280 --> 00:05:07.880]  他們生活很豐足
[00:05:07.880 --> 00:05:10.520]  他們都會覺得生活很安穩
[00:05:10.520 --> 00:05:12.400]  自己都可以靠自己
[00:05:12.400 --> 00:05:14.320]  滿足自己的需要
[00:05:14.320 --> 00:05:16.760]  他們覺得自己被別人優勝
[00:05:16.760 --> 00:05:18.200]  因此耶穌用了一句話
[00:05:18.200 --> 00:05:19.520]  來描述他們
[00:05:19.840 --> 00:05:23.320]  「你們以為你們會被高舉到天上嗎?
[00:05:23.320 --> 00:05:25.720]  覺得自己比別人都優勝
[00:05:25.720 --> 00:05:27.120]  比別人都超越
[00:05:27.120 --> 00:05:29.600]  但主就說剛剛相反
[00:05:29.600 --> 00:05:32.680]  你們必降到陰間
[00:05:32.680 --> 00:05:36.480]  以為自己是高高在上嗎?
[00:05:36.480 --> 00:05:40.240]  但因為自己內心有一種自以為是
[00:05:40.240 --> 00:05:41.680]  一種驕傲
[00:05:41.680 --> 00:05:45.680]  不能夠接受上帝給人的恩惠
[00:05:45.680 --> 00:05:47.960]  拒絕這些祝福
[00:05:48.200 --> 00:05:52.080]  因此聖經說你們反而會降到陰間」
[00:05:52.080 --> 00:05:53.920]  然後下面就會說
[00:05:53.920 --> 00:05:55.600]  「行在你們中間的神跡
[00:05:55.600 --> 00:05:57.480]  如果行在所多瑪」
[00:05:57.480 --> 00:05:59.880]  大家記得所多瑪是什麼城市
[00:05:59.880 --> 00:06:01.960]  在舊約裏面描述一個
[00:06:01.960 --> 00:06:04.720]  很充滿罪惡的城市
[00:06:04.720 --> 00:06:07.040]  「後來上帝讓公義的審判
[00:06:07.040 --> 00:06:08.560]  立時臨到他們
[00:06:08.560 --> 00:06:10.520]  有什麼從天降下
[00:06:10.520 --> 00:06:14.720]  有火從天降下燒毀了這個城市」
[00:06:14.720 --> 00:06:16.320]  但耶穌就說
[00:06:16.320 --> 00:06:19.120]  如果今天行在你們中間的神跡騎士
[00:06:19.120 --> 00:06:21.920]  當時行在他們當中
[00:06:21.920 --> 00:06:24.320]  他們見到神的作為
[00:06:24.320 --> 00:06:27.880]  他們的心都會改變過來
[00:06:27.880 --> 00:06:30.080]  都會承認自己的罪
[00:06:30.080 --> 00:06:31.320]  自己的錯失
[00:06:31.320 --> 00:06:32.760]  都會悔改
[00:06:32.760 --> 00:06:36.560]  甚至他們因此會存留到今天
[00:06:36.560 --> 00:06:37.840]  不會遭遇神
[00:06:37.840 --> 00:06:39.520]  即時被他們的審判
[00:06:39.520 --> 00:06:42.800]  但今天在加伯隆的地方
[00:06:42.800 --> 00:06:44.280]  主耶穌所作的事情
[00:06:44.400 --> 00:06:47.240]  他們竟然不願意去接受
[00:06:47.240 --> 00:06:49.360]  認為自己比別人高超
[00:06:49.360 --> 00:06:51.320]  不需要這些幫助
[00:06:51.320 --> 00:06:52.640]  因此主說
[00:06:52.640 --> 00:06:54.680]  到末世審判的時候
[00:06:54.680 --> 00:06:57.880]  所多瑪的地方所承受的
[00:06:57.880 --> 00:07:00.080]  是比你們還輕嗎
[00:07:00.080 --> 00:07:03.040]  有些時候
[00:07:03.040 --> 00:07:04.720]  人內心覺得自己
[00:07:04.720 --> 00:07:06.560]  已經可以掌握一切
[00:07:06.560 --> 00:07:09.080]  就會輕視其他
[00:07:09.080 --> 00:07:11.680]  我想回想一件事情
[00:07:12.560 --> 00:07:14.560]  很多年前當我讀大學的時候
[00:07:14.560 --> 00:07:15.880]  認識一位同學
[00:07:15.880 --> 00:07:17.800]  這位同學很聰明
[00:07:17.800 --> 00:07:19.280]  他口才很好
[00:07:19.280 --> 00:07:22.560]  他很多時候和我們基督徒聊天的時候
[00:07:22.560 --> 00:07:24.280]  不斷挑戰我們的信仰
[00:07:24.280 --> 00:07:26.000]  不斷質詢
[00:07:26.000 --> 00:07:28.680]  有些時候我們都不知道怎樣回答他
[00:07:28.680 --> 00:07:30.920]  有時回答不來
[00:07:30.920 --> 00:07:33.080]  臨走的時候他就笑笑口
[00:07:33.080 --> 00:07:36.040]  你們還是不要相信
[00:07:36.040 --> 00:07:39.120]  我們沒有辦法
[00:07:39.120 --> 00:07:40.840]  只能默默為他祈禱
[00:07:41.680 --> 00:07:42.800]  後來畢業之後
[00:07:42.800 --> 00:07:45.080]  他去了再讀他的博士學位
[00:07:45.080 --> 00:07:46.960]  他後來說
[00:07:46.960 --> 00:07:49.240]  在自己讀博士的時候
[00:07:49.240 --> 00:07:51.040]  有一次發現自己身體有毛病
[00:07:51.040 --> 00:07:52.720]  醫生說要幫他做個檢查
[00:07:52.720 --> 00:07:54.320]  才可以確定是什麼
[00:07:54.320 --> 00:07:56.840]  他的身體平時很好
[00:07:56.840 --> 00:07:58.440]  但突然間發覺
[00:07:58.440 --> 00:08:00.960]  不知道將來會怎樣
[00:08:00.960 --> 00:08:02.880]  不知道會不會是癌症
[00:08:02.880 --> 00:08:05.000]  突然間第一次體會到
[00:08:05.000 --> 00:08:07.240]  有些時候不能夠可以
[00:08:07.240 --> 00:08:09.560]  去掌握自己的將來
[00:08:09.560 --> 00:08:10.760]  自己的健康
[00:08:11.640 --> 00:08:12.840]  他說那天晚上
[00:08:12.840 --> 00:08:14.760]  在校園一路走的時候
[00:08:14.760 --> 00:08:15.560]  一路走
[00:08:15.560 --> 00:08:18.120]  突然間抬起頭
[00:08:18.120 --> 00:08:20.680]  看見天空繁星點點
[00:08:20.680 --> 00:08:23.760]  他心裏突然浮現一個問題
[00:08:23.760 --> 00:08:27.400]  是否真的有一位創造天地的主呢?
[00:08:27.400 --> 00:08:30.600]  是否真的有一位上帝
[00:08:30.600 --> 00:08:33.080]  在創造一切呢?
[00:08:33.080 --> 00:08:35.840]  進了醫院的時候
[00:08:35.840 --> 00:08:37.120]  還未做好手術
[00:08:37.120 --> 00:08:39.200]  在那時候他突然間想
[00:08:39.200 --> 00:08:40.840]  以前經常質詢基督徒
[00:08:40.840 --> 00:08:42.640]  但自己從未看過聖經
[00:08:42.640 --> 00:08:44.520]  不如看看聖經
[00:08:44.520 --> 00:08:45.320]  說什麼
[00:08:45.320 --> 00:08:46.840]  然後就跟護士說
[00:08:46.840 --> 00:08:48.400]  可不可以幫我找本聖經來
[00:08:48.400 --> 00:08:50.680]  護士姑娘幫他找本聖經
[00:08:50.680 --> 00:08:51.560]  就給他看
[00:08:51.560 --> 00:08:53.160]  他說這麼大本聖經
[00:08:53.160 --> 00:08:54.320]  從哪裡看好呢?
[00:08:54.320 --> 00:08:55.360]  隨便吧
[00:08:55.360 --> 00:08:56.840]  揭開哪裡就看哪裡
[00:08:56.840 --> 00:08:57.600]  一揭
[00:08:57.600 --> 00:08:59.280]  由他望下去
[00:08:59.280 --> 00:09:00.640]  眼睛接觸到的
[00:09:00.640 --> 00:09:03.520]  凡尋求的
[00:09:03.520 --> 00:09:05.240]  就必尋見
[00:09:05.240 --> 00:09:07.000]  叩門的
[00:09:07.000 --> 00:09:08.920]  就給他開門
[00:09:09.920 --> 00:09:11.960]  他就說當時有一些震撼
[00:09:11.960 --> 00:09:16.000]  好像那位神知道他心裡在想什麼
[00:09:16.000 --> 00:09:17.920]  然後鼓勵他
[00:09:17.920 --> 00:09:20.040]  你放心去尋求我
[00:09:20.040 --> 00:09:22.240]  你會認識我
[00:09:22.240 --> 00:09:26.040]  這位同學就是在這樣的情況下
[00:09:26.040 --> 00:09:27.880]  開始去尋求耶穌
[00:09:27.880 --> 00:09:30.080]  後來他的身體沒有什麼大問題
[00:09:30.080 --> 00:09:32.080]  出院之後一直認識
[00:09:32.080 --> 00:09:34.400]  後來他自己成為一位基督徒
[00:09:34.400 --> 00:09:36.760]  當我們知道他算是耶穌之後
[00:09:36.760 --> 00:09:38.160]  我們都有點驚訝
[00:09:38.480 --> 00:09:40.480]  他也相信了
[00:09:40.480 --> 00:09:42.320]  但他不單止相信
[00:09:42.320 --> 00:09:43.840]  後來他去大學教書
[00:09:43.840 --> 00:09:46.320]  在教書期間
[00:09:46.320 --> 00:09:48.440]  幫助了很多很多的學生
[00:09:48.440 --> 00:09:50.080]  也帶領不少的同學
[00:09:50.080 --> 00:09:51.400]  認識耶穌
[00:09:51.400 --> 00:09:54.960]  一個人當他自以為是的時候
[00:09:54.960 --> 00:09:58.080]  他就看不到真正的圖畫
[00:09:58.080 --> 00:10:00.280]  看不到自己的需要
[00:10:00.280 --> 00:10:03.240]  看不到這位天地的上帝
[00:10:03.240 --> 00:10:06.520]  直到他真的謙虛下來的時候
[00:10:06.520 --> 00:10:08.160]  他才會看得見
[00:10:08.960 --> 00:10:11.440]  所以你理解為什麼耶穌說
[00:10:11.440 --> 00:10:14.760]  他說:父啊!天地的主我讚美你
[00:10:14.760 --> 00:10:18.680]  因為這些事情你向哪些人隱藏起來
[00:10:18.680 --> 00:10:21.080]  向那些智慧
[00:10:21.080 --> 00:10:23.880]  和自以為聰明的人隱藏起來
[00:10:23.880 --> 00:10:26.120]  但是卻向鷹孩
[00:10:26.120 --> 00:10:28.280]  這裡不是在說小孩子
[00:10:28.280 --> 00:10:29.880]  是在說那些心靈
[00:10:29.880 --> 00:10:32.880]  是謙虛像孩子的人
[00:10:32.880 --> 00:10:34.640]  你都顯明出來
[00:10:35.960 --> 00:10:38.480]  我最近留意到一個調查報告
[00:10:38.480 --> 00:10:41.240]  香港的男士健康學會
[00:10:41.240 --> 00:10:42.960]  我最近才知道有這樣的組織
[00:10:42.960 --> 00:10:44.520]  他們做過調查
[00:10:44.520 --> 00:10:47.400]  訪問香港超過一千名的中年男士
[00:10:47.400 --> 00:10:49.520]  看他們健康狀況如何
[00:10:49.520 --> 00:10:52.720]  就發覺原來有七成的男士
[00:10:52.720 --> 00:10:56.040]  有一項至多項的長期病患
[00:10:56.040 --> 00:10:58.200]  十個有七個
[00:10:58.200 --> 00:11:00.320]  可能我們都是其中一個
[00:11:00.320 --> 00:11:02.040]  很多人是這樣
[00:11:02.040 --> 00:11:03.920]  但是接著調查問
[00:11:03.920 --> 00:11:06.760]  究竟這些男士會不會去看醫生呢?
[00:11:06.760 --> 00:11:10.000]  你猜有多少成會去看醫生呢?
[00:11:10.000 --> 00:11:14.120]  調查發現竟然有八成的男士
[00:11:14.120 --> 00:11:15.840]  是不肯看醫生的
[00:11:15.840 --> 00:11:18.720]  很奇怪
[00:11:18.720 --> 00:11:22.880]  這些事情是有一種毀疾忌醫的情形
[00:11:22.880 --> 00:11:25.080]  以致很多時候病患拖延
[00:11:25.080 --> 00:11:26.560]  就更難處理
[00:11:26.560 --> 00:11:27.600]  更嚴重
[00:11:27.600 --> 00:11:29.080]  分析認為
[00:11:29.080 --> 00:11:30.360]  問題在哪裡呢?
[00:11:30.360 --> 00:11:32.200]  就是發覺很多男士以為
[00:11:32.440 --> 00:11:34.080]  自己身體很強壯
[00:11:34.080 --> 00:11:34.920]  「我沒事的」
[00:11:34.920 --> 00:11:35.840]  「這些東西沒問題」
[00:11:35.840 --> 00:11:36.800]  「小小的」
[00:11:36.800 --> 00:11:37.600]  就不理會
[00:11:37.600 --> 00:11:40.600]  有些情況就發現男士
[00:11:40.600 --> 00:11:43.440]  見到一些病徵的時候覺得很尷尬
[00:11:43.440 --> 00:11:45.600]  不好意思跟醫生說
[00:11:45.600 --> 00:11:46.800]  算是不太體諒
[00:11:46.800 --> 00:11:48.680]  有些分析說到
[00:11:48.680 --> 00:11:50.560]  其實歸根到底
[00:11:50.560 --> 00:11:53.840]  是男士本身有一種自尊
[00:11:53.840 --> 00:11:56.280]  覺得不想承認自己有病
[00:11:56.280 --> 00:11:58.560]  所以不想去看
[00:11:58.560 --> 00:12:02.280]  當然不單止男士
[00:12:02.280 --> 00:12:03.840]  我相信很多人
[00:12:03.840 --> 00:12:05.640]  都有一種情況
[00:12:05.640 --> 00:12:09.000]  當自己不能夠承認自己的需要的時候
[00:12:09.000 --> 00:12:10.840]  問題就會惡化
[00:12:10.840 --> 00:12:15.720]  當人不能夠承認自己需要上帝
[00:12:15.720 --> 00:12:19.760]  不能夠承認自己生命裡面有鬼咋
[00:12:19.760 --> 00:12:21.760]  有自我
[00:12:21.760 --> 00:12:25.720]  就不能夠接受神的赦免
[00:12:25.720 --> 00:12:28.120]  神不會去勉強人
[00:12:28.120 --> 00:12:30.800]  去勉強人接受祂的恩典
[00:12:31.640 --> 00:12:34.400]  除了人能夠真的承認
[00:12:34.400 --> 00:12:37.640]  以至神可以將一切撕下
[00:12:37.640 --> 00:12:39.600]  但很多人都會以為
[00:12:39.600 --> 00:12:41.240]  我可以憑著我的聰明
[00:12:41.240 --> 00:12:43.320]  分析很多不同的哲理
[00:12:43.320 --> 00:12:44.720]  去了解奧秘的事情
[00:12:44.720 --> 00:12:45.960]  去明白上帝
[00:12:45.960 --> 00:12:49.240]  有些認為我可以有很多的金錢
[00:12:49.240 --> 00:12:51.080]  去得到我要得的
[00:12:51.080 --> 00:12:53.480]  以為我可以得到神
[00:12:53.480 --> 00:12:56.160]  如果這位神憑著你的智慧、聰明
[00:12:56.160 --> 00:12:57.840]  可以掌握著祂
[00:12:57.840 --> 00:12:59.600]  大概祂不是神了
[00:13:00.320 --> 00:13:02.600]  因為祂的智慧都不及你
[00:13:02.600 --> 00:13:06.040]  但那位真正天地的主
[00:13:06.040 --> 00:13:09.080]  唯獨祂將祂的福音
[00:13:09.080 --> 00:13:12.680]  祂的真道向你顯明
[00:13:12.680 --> 00:13:14.760]  你謙虛地來領受
[00:13:14.760 --> 00:13:16.480]  你就會真的得到
[00:13:16.480 --> 00:13:19.720]  我想大家去聖經一處地方
[00:13:19.720 --> 00:13:21.880]  很多基督徒都會讀的詩篇
[00:13:21.880 --> 00:13:23.800]  第四十九篇
[00:13:23.800 --> 00:13:25.960]  聖經中間的地方
[00:13:25.960 --> 00:13:28.640]  有詩篇四十九篇
[00:13:28.640 --> 00:13:30.640]  大家看看第四十九篇
[00:13:30.640 --> 00:13:32.640]  第四十九篇第六節
[00:13:32.640 --> 00:13:34.640]  四十九篇大家看看六節
[00:13:34.640 --> 00:13:42.640]  四十九篇第六節這樣說
[00:13:42.640 --> 00:13:45.640]  當時那些有錢財的人這樣說
[00:13:45.640 --> 00:13:50.640]  他們倚靠財富自誇多才
[00:13:50.640 --> 00:13:54.640]  但他們沒有一個能把他的兄弟贖回
[00:13:54.640 --> 00:13:57.640]  或把他的贖價交給神
[00:13:57.640 --> 00:14:00.640]  因為他生命的贖價非常昂貴
[00:14:00.640 --> 00:14:02.640]  只好永遠放棄
[00:14:02.640 --> 00:14:05.640]  他不能將贖價交給神
[00:14:05.640 --> 00:14:06.640]  第九節
[00:14:06.640 --> 00:14:10.640]  使他永遠活著不見扭壞
[00:14:10.640 --> 00:14:14.640]  誰能夠買贖一個人的生命
[00:14:14.640 --> 00:14:15.640]  面對死亡
[00:14:15.640 --> 00:14:16.640]  買他回來
[00:14:16.640 --> 00:14:18.640]  讓他永遠不會扭壞
[00:14:18.640 --> 00:14:21.640]  人憑著自己的生命
[00:14:21.640 --> 00:14:25.640]  扭壞人憑著自己的財富聰明
[00:14:25.640 --> 00:14:27.640]  不能夠做到
[00:14:27.640 --> 00:14:30.640]  很多的詩人他們體會這件事就說
[00:14:30.640 --> 00:14:34.640]  因為這個生命的價值太昂貴
[00:14:34.640 --> 00:14:37.640]  我們不能憑自己買贖
[00:14:37.640 --> 00:14:41.640]  然後只知道我有上帝
[00:14:41.640 --> 00:14:43.640]  能夠如此
[00:14:43.640 --> 00:14:45.640]  當我們來到教會的時候
[00:14:45.640 --> 00:14:47.640]  大家常常見到十字架
[00:14:47.640 --> 00:14:48.640]  十字架裏面說
[00:14:48.640 --> 00:14:51.640]  這位天地的主耶穌基督
[00:14:51.640 --> 00:14:53.640]  來到世上
[00:14:53.640 --> 00:14:56.640]  他去經歷人的痛楚
[00:14:56.640 --> 00:14:59.640]  然後他被釘在十字架上
[00:14:59.640 --> 00:15:00.640]  他不是因為犯了甚麼罪
[00:15:00.640 --> 00:15:01.640]  所以被釘
[00:15:01.640 --> 00:15:03.640]  被處死
[00:15:03.640 --> 00:15:06.640]  當時的審判官很清楚地來承認
[00:15:06.640 --> 00:15:09.640]  我查不出他有甚麼罪
[00:15:09.640 --> 00:15:12.640]  但是他願意釘上十字架
[00:15:12.640 --> 00:15:14.640]  是甚麼原因
[00:15:14.640 --> 00:15:16.640]  是因為他會
[00:15:16.640 --> 00:15:19.640]  他很願意代替我們承受
[00:15:19.640 --> 00:15:24.640]  我們應該承受的罪的刑罰
[00:15:24.640 --> 00:15:27.640]  現在衣服很髒
[00:15:27.640 --> 00:15:30.640]  洗過很多次都洗不乾淨
[00:15:30.640 --> 00:15:32.640]  你會怎樣做
[00:15:32.640 --> 00:15:35.640]  又霉爛又髒
[00:15:35.640 --> 00:15:38.640]  不要把它珍藏在衣櫃裏
[00:15:38.640 --> 00:15:39.640]  不會
[00:15:39.640 --> 00:15:42.640]  你知道要扔掉它
[00:15:42.640 --> 00:15:44.640]  上帝很清楚知道生命的罪
[00:15:44.640 --> 00:15:46.640]  面對的是神公義的審判
[00:15:46.640 --> 00:15:49.640]  他不會當那些邪惡的是善良
[00:15:49.640 --> 00:15:52.640]  不會當黑暗的是變為光明
[00:15:52.640 --> 00:15:57.640]  但是他不願意人
[00:15:57.640 --> 00:16:00.640]  不願意人面對那個結局
[00:16:00.640 --> 00:16:04.640]  因此他代替人承擔那個罪的刑罰
[00:16:04.640 --> 00:16:07.640]  以致他可以將生命賜給我們
[00:16:07.640 --> 00:16:10.640]  人接受應該的袋贖
[00:16:10.640 --> 00:16:12.640]  不是你買回來
[00:16:12.640 --> 00:16:16.640]  不是你憑你的智慧去明白
[00:16:16.640 --> 00:16:22.640]  而是你去接受神給你這份禮物
[00:16:22.640 --> 00:16:24.640]  大家記不記得早前
[00:16:24.640 --> 00:16:26.640]  當韓國那條船沉的時候
[00:16:26.640 --> 00:16:28.640]  很多新聞
[00:16:28.640 --> 00:16:32.640]  記不記得裏面最多的乘客是哪類乘客
[00:16:32.640 --> 00:16:33.640]  學生
[00:16:33.640 --> 00:16:36.640]  很多學生在那條船裏面淹死了
[00:16:36.640 --> 00:16:39.640]  很多老師都在過程當中淹死
[00:16:39.640 --> 00:16:43.640]  有些老師很快地逃出來
[00:16:43.640 --> 00:16:45.640]  自己就走了
[00:16:45.640 --> 00:16:47.640]  船長很快地走出來
[00:16:47.640 --> 00:16:50.640]  自己得到拯救
[00:16:50.640 --> 00:16:52.640]  但是報道裏面留心到一位老師
[00:16:52.640 --> 00:16:55.640]  他教中二、高二的一班學生
[00:16:55.640 --> 00:16:58.640]  帶他們上這條船
[00:16:58.640 --> 00:17:01.640]  這位男潤哲老師
[00:17:01.640 --> 00:17:03.640]  當時他在船邊
[00:17:03.640 --> 00:17:05.640]  其實很快地可以走
[00:17:05.640 --> 00:17:07.640]  但突然間他上了自己的班學生
[00:17:07.640 --> 00:17:09.640]  他當班主任
[00:17:09.640 --> 00:17:11.640]  在船艙裏面
[00:17:11.640 --> 00:17:12.640]  他不理一切
[00:17:12.640 --> 00:17:17.640]  自己拿著很多救生衣進入船艙
[00:17:17.640 --> 00:17:19.640]  見到學生很害怕
[00:17:19.640 --> 00:17:20.640]  他說你們不用怕
[00:17:20.640 --> 00:17:21.640]  鎮靜一點
[00:17:21.640 --> 00:17:25.640]  拿著救生衣快點出去船邊
[00:17:25.640 --> 00:17:26.640]  一個一個鼓勵他們
[00:17:26.640 --> 00:17:28.640]  推他們出去
[00:17:28.640 --> 00:17:30.640]  救了大部分的學生
[00:17:30.640 --> 00:17:33.640]  因為他一直專注去救學生
