
[00:00:00.000 --> 00:00:08.700]  我回想第一次在港球培林會講到是1952年
[00:02:44.400 --> 00:02:49.800]  他們是繼續到現在已經有一百二十二年的歷史了
[00:02:49.800 --> 00:02:53.100]  我第二次再去參加那個聚會的時候
[00:02:53.100 --> 00:02:55.900]  我第二次再去參加那個聚會的時候
[00:02:55.900 --> 00:02:57.500]  1977年
[00:02:57.500 --> 00:02:59.200]  1977年
[00:02:59.200 --> 00:03:02.400]  聚會的人數增加到七千人
[00:03:02.400 --> 00:03:05.600]  聚會人數增加到七千人
[00:03:05.600 --> 00:03:07.700]  青年人更多
[00:03:07.700 --> 00:03:09.100]  青年人更多
[00:03:09.100 --> 00:03:12.800]  他們要特別為青年人舉行聚會
[00:03:12.800 --> 00:03:17.100]  他們要特別為青年人舉行聚會
[00:03:17.100 --> 00:03:21.300]  在那個聚會裡頭有許多的青年現身
[00:03:21.300 --> 00:03:25.400]  在那個聚會裡頭有許多的青年人現身
[00:03:25.400 --> 00:03:28.500]  另外一個大的青年的聚會
[00:03:28.500 --> 00:03:30.800]  另外一個大的青年的聚會
[00:03:30.800 --> 00:03:34.300]  我相信我們中間很多人都知道
[00:03:34.300 --> 00:03:36.600]  我相信我們中間很多人都知道
[00:03:36.600 --> 00:03:42.500]  那就是在美國的Urbana Student Missionary Convention
[00:03:42.500 --> 00:03:47.700]  那就是在美國的Urbana Student Missionary Convention
[00:03:47.700 --> 00:03:51.000]  從1946年開始
[00:03:51.000 --> 00:03:53.700]  從1946年開始
[00:03:53.700 --> 00:03:55.500]  一直到今天
[00:03:55.500 --> 00:03:57.100]  一直到今天
[00:03:57.100 --> 00:04:00.200]  最近會有多少人參加呢?
[00:04:00.200 --> 00:04:00.300]  最近會有多少人參加呢?
[00:04:00.300 --> 00:04:02.800]  最近會有多少人參加呢?
[00:04:02.800 --> 00:04:05.800]  一萬九千大學生
[00:04:05.800 --> 00:04:08.400]  一萬九千大學生
[00:04:08.400 --> 00:04:12.900]  從好多不同的地方聚集在那裡
[00:04:12.900 --> 00:04:16.300]  從好多不同的地方聚集在那裡
[00:04:16.300 --> 00:04:18.200]  聖靈大大作光
[00:04:18.200 --> 00:04:20.000]  聖靈大大的作光
[00:04:20.000 --> 00:04:26.900]  有五千一百多的大學生現身做宣教士
[00:04:26.900 --> 00:04:32.100]  有五千一百多位大學生現身做宣教士
[00:04:32.100 --> 00:04:33.800]  誰能想到
[00:04:33.800 --> 00:04:35.400]  誰能想到
[00:04:35.400 --> 00:04:38.400]  我們常常說今天這個時代
[00:04:38.400 --> 00:04:41.100]  青年人很難信主
[00:04:41.100 --> 00:04:43.700]  我們常常說今天這個時代
[00:04:43.700 --> 00:04:45.200]  青年人很難信主
[00:04:45.200 --> 00:04:49.000]  青年人就算信了主很難熱心
[00:04:49.000 --> 00:04:52.200]  青年人就算信了主很難熱心
[00:04:52.200 --> 00:04:54.400]  但是事實不是這樣
[00:04:54.400 --> 00:04:56.700]  但是事實不是這樣
[00:04:56.700 --> 00:04:58.100]  剛剛相反
[00:04:58.100 --> 00:04:59.900]  剛剛相反
[00:04:59.900 --> 00:05:01.300]  在去年年底
[00:05:01.300 --> 00:05:02.500]  在去年年底
[00:05:02.500 --> 00:05:06.900]  美國很出名的一個拆傳刊物
[00:05:06.900 --> 00:05:09.700]  美國很出名的一個拆傳刊物
[00:05:09.700 --> 00:05:12.200]  是Rob Winter所主編的
[00:05:12.200 --> 00:05:15.400]  是Rob Winter所主編的
[00:05:15.400 --> 00:05:20.900]  報導在美國有十幾間的大學裡面
[00:05:20.900 --> 00:05:24.900]  學生們有一個不幸的現象
[00:05:24.900 --> 00:05:27.400]  在美國十多間大學裡面
[00:05:27.400 --> 00:05:30.500]  大學生之中有一個復興的現象
[00:05:30.500 --> 00:05:35.500]  上千的大學生在一起禱告
[00:05:35.500 --> 00:05:38.800]  上千的大學生一起在那裡祈禱
[00:05:38.800 --> 00:05:41.800]  很懇切的熱誠的禱告
[00:05:41.800 --> 00:05:43.300]  整晚禱告
[00:05:43.300 --> 00:05:47.600]  很懇切的熱情的整晚這樣祈禱
[00:05:47.600 --> 00:05:49.500]  這是神的工作
[00:05:49.500 --> 00:05:51.500]  這是神的工作
[00:05:51.500 --> 00:05:55.900]  是時代的潮流不能夠控制的
[00:05:55.900 --> 00:05:59.300]  是時代的潮流不能夠斬阻的
[00:05:59.300 --> 00:06:03.800]  神藉著聖靈在各地做工作
[00:06:03.800 --> 00:06:07.300]  神藉著聖靈在各地做工作
[00:06:07.300 --> 00:06:11.900]  所以我們對於香港的青年弟兄姊妹
[00:06:11.900 --> 00:06:13.700]  有很大的希望
[00:06:13.700 --> 00:06:16.200]  但對香港的青年弟兄姊妹
[00:06:16.200 --> 00:06:17.900]  有很大的期望
[00:06:17.900 --> 00:06:21.300]  我相信神能夠繼續的
[00:06:21.300 --> 00:06:26.200]  更多的更深的在青年人中點著工
[00:06:26.200 --> 00:06:31.700]  我相信神會更多的更深的在青年人當中作工
[00:06:31.700 --> 00:06:36.900]  在我們中間有許多的青年壯年的弟兄姊妹
[00:06:36.900 --> 00:06:40.900]  在我們中間有許多的青年壯年的弟兄姊妹
[00:06:40.900 --> 00:06:43.100]  主保衛你們
[00:06:43.100 --> 00:06:44.700]  主保衛你們
[00:06:44.700 --> 00:06:46.200]  主要用你們
[00:06:46.200 --> 00:06:47.900]  主要用你們
[00:06:47.900 --> 00:06:49.800]  願主得著你們
[00:06:49.800 --> 00:06:52.200]  願主得著你們
[00:06:52.200 --> 00:06:56.200]  我多次提到青年人中間的年長不要生氣
[00:06:56.200 --> 00:06:59.200]  我多多的提到青年人當中
[00:06:59.200 --> 00:07:00.700]  年長的不要生氣
[00:07:00.700 --> 00:07:03.700]  我不生氣你們一定也不會生氣
[00:07:03.700 --> 00:07:06.000]  我不生氣你們也不會生氣
[00:07:06.000 --> 00:07:10.700]  我們年長的為青年壯年感謝神
[00:07:10.700 --> 00:07:14.600]  我們年長的為青年壯年感謝神
[00:07:14.600 --> 00:07:16.000]  為他們禱告
[00:07:16.000 --> 00:07:17.100]  為他們祈禱
[00:07:17.100 --> 00:07:21.200]  求神興起新一代的基督徒
[00:07:21.200 --> 00:07:24.800]  起來為他大有作為
[00:07:24.800 --> 00:07:27.100]  求神興起新一代的基督徒
[00:07:27.100 --> 00:07:30.700]  起來為神大有作為
[00:07:30.700 --> 00:07:34.200]  我們等待復興來到香港
[00:07:34.200 --> 00:07:37.700]  我們等待復興來到香港
[00:07:37.700 --> 00:07:38.900]  今天晚上
[00:07:38.900 --> 00:07:40.200]  今天晚上
[00:07:40.200 --> 00:07:44.500]  我們要領受這段經文的信息
[00:07:44.500 --> 00:07:47.200]  我們要領受這段經文的信息
[00:07:47.200 --> 00:07:51.200]  主耶穌說:我是葡萄樹
[00:07:51.200 --> 00:07:54.700]  主耶穌說:我是葡萄樹
[00:07:54.700 --> 00:07:55.700]  不但如此
[00:07:55.700 --> 00:07:57.200]  祂加上一個字
[00:07:57.200 --> 00:08:00.200]  我是真葡萄樹
[00:08:00.200 --> 00:08:01.200]  不但如此
[00:08:01.200 --> 00:08:03.000]  祂還加上一個字
[00:08:03.000 --> 00:08:05.200]  我是真葡萄樹
[00:08:05.200 --> 00:08:07.700]  為什麼祂用這個「真」字呢?
[00:08:07.700 --> 00:08:09.900]  為什麼祂用這個「真」字呢?
[00:08:09.900 --> 00:08:11.400]  可能兩個原因
[00:08:11.400 --> 00:08:12.900]  可能兩個原因
[00:08:12.900 --> 00:08:13.800]  第一個原因
[00:08:13.800 --> 00:08:15.100]  第一個原因
[00:08:15.100 --> 00:08:18.400]  當時在聖殿的門口
[00:08:18.400 --> 00:08:20.300]  當時在聖殿的門口
[00:08:20.300 --> 00:08:22.600]  雕刻了葡萄樹
[00:08:22.600 --> 00:08:24.500]  雕刻了葡萄樹
[00:08:24.500 --> 00:08:28.600]  很多猶太人從那個門口出出入入
[00:08:28.600 --> 00:08:32.000]  很多猶太人從那個門口出出入入
[00:08:32.000 --> 00:08:34.700]  他們看慣了那個雕刻
[00:08:34.700 --> 00:08:37.200]  他們看慣了那個雕刻
[00:08:37.200 --> 00:08:39.100]  現在主說
[00:08:39.100 --> 00:08:41.300]  那是一個象徵
[00:08:41.300 --> 00:08:44.500]  現在主說那個是一個象徵
[00:08:44.500 --> 00:08:47.500]  我是真葡萄樹
[00:08:47.500 --> 00:08:50.200]  我是真葡萄樹
[00:08:50.200 --> 00:08:51.900]  另外一個背景
[00:08:51.900 --> 00:08:53.800]  另外一個背景
[00:08:53.800 --> 00:08:57.400]  在以色列書五章四節
[00:08:57.400 --> 00:08:59.900]  在以色列書五章四節
[00:08:59.900 --> 00:09:02.400]  在那裏先知以色列說
[00:09:02.400 --> 00:09:05.100]  在那裏先知以色列說
[00:09:05.100 --> 00:09:09.400]  以色列人好像一棵壞的葡萄樹
[00:09:09.400 --> 00:09:13.000]  以色列人好像一棵壞了的葡萄樹
[00:09:13.000 --> 00:09:15.000]  不能結好葡萄
[00:09:15.000 --> 00:09:16.800]  不能結好葡萄
[00:09:16.800 --> 00:09:19.000]  那是結了野葡萄
[00:09:19.000 --> 00:09:21.200]  那是結了野葡萄
[00:09:21.200 --> 00:09:23.500]  那是以色列人的失敗
[00:09:23.500 --> 00:09:25.400]  那是以色列人的失敗
[00:09:25.400 --> 00:09:29.000]  那是他們讓神失望傷心的事
[00:09:29.000 --> 00:09:32.300]  那是他們讓神失望傷心的事
[00:09:32.300 --> 00:09:35.600]  主耶穌針對當時的那個情況
[00:09:35.600 --> 00:09:38.300]  主耶穌針對當時的情況
[00:09:38.300 --> 00:09:40.100]  他們在律法時代
[00:09:40.100 --> 00:09:42.300]  他們在律法時代
[00:09:42.300 --> 00:09:46.800]  沒有得到真正的屬靈的生命
[00:09:46.800 --> 00:09:50.100]  沒有得到真正的屬靈的生命
[00:09:50.100 --> 00:09:51.600]  現在主耶穌說
[00:09:51.600 --> 00:09:52.800]  現在主耶穌說
[00:09:52.800 --> 00:09:55.300]  我是真葡萄樹
[00:09:55.300 --> 00:09:58.100]  我是真葡萄樹
[00:09:58.100 --> 00:10:00.300]  你們是侄子
[00:10:00.300 --> 00:10:02.300]  你們是侄子
[00:10:02.300 --> 00:10:05.900]  這是多麼寶貴的一個比喻
[00:10:05.900 --> 00:10:08.800]  這是多麼寶貴的一個比喻
[00:10:08.800 --> 00:10:12.200]  主耶穌說侄子憐在葡萄樹上
[00:10:12.200 --> 00:10:15.900]  主耶穌說侄子憐在葡萄樹上
[00:10:15.900 --> 00:10:18.900]  主耶穌提到三種的侄子
[00:10:18.900 --> 00:10:21.100]  主耶穌提到三種的侄子
[00:10:21.100 --> 00:10:23.200]  第一種的侄子
[00:10:23.200 --> 00:10:26.600]  我們看第二節
[00:10:26.600 --> 00:10:28.300]  我們看第二節
[00:10:28.300 --> 00:10:31.600]  凡屬我不接活著的侄子
[00:10:31.600 --> 00:10:33.800]  他就撿去
[00:10:33.800 --> 00:10:36.600]  凡屬我不接活著的侄子
[00:10:36.600 --> 00:10:38.400]  他就撿去
[00:10:38.400 --> 00:10:40.700]  這是什麼樣的侄子呢?
[00:10:40.700 --> 00:10:42.800]  這是什麼樣的侄子呢?
[00:10:42.800 --> 00:10:45.500]  這裡說「屬主」
[00:10:45.500 --> 00:10:48.000]  這裡說「屬主」
[00:10:48.000 --> 00:10:49.500]  但是不接活著
[00:10:49.500 --> 00:10:51.000]  但是不接活著
[00:10:51.000 --> 00:10:53.600]  這是什麼樣的屬主呢?
[00:10:53.600 --> 00:10:56.300]  那樣他怎樣屬法主呢?
[00:10:56.300 --> 00:10:59.600]  這是名義上屬主
[00:10:59.600 --> 00:11:02.300]  這是名義上屬主
[00:11:02.300 --> 00:11:04.300]  外表上屬主
[00:11:04.300 --> 00:11:06.200]  外表上屬主
[00:11:06.200 --> 00:11:09.200]  這是冠名的基督徒
[00:11:09.200 --> 00:11:11.300]  這是冠名的基督徒
[00:11:11.300 --> 00:11:14.000]  沒有主的生命的基督徒
[00:11:14.000 --> 00:11:16.200]  沒有主的生命的基督徒
[00:11:16.200 --> 00:11:18.900]  沒有重生的舊的基督徒
[00:11:18.900 --> 00:11:21.700]  沒有重生不舊的基督徒
[00:11:21.700 --> 00:11:26.600]  這樣的人和主之間沒有生命的聯繫
[00:11:26.600 --> 00:11:30.900]  這樣的人和主之間沒有生命的聯繫
[00:11:30.900 --> 00:11:32.700]  結果呢?
[00:11:32.700 --> 00:11:35.000]  不能接活著
[00:11:35.000 --> 00:11:37.000]  不能接活著
[00:11:37.000 --> 00:11:39.300]  那是一個必然的結果
[00:11:39.300 --> 00:11:41.900]  那是一個必然的結果
[00:11:41.900 --> 00:11:43.400]  可避免
[00:11:43.400 --> 00:11:45.600]  不可避免
[00:11:45.600 --> 00:11:49.900]  就說這樣的國子他要剪去
[00:11:49.900 --> 00:11:53.500]  主說這樣的國子他要剪去
[00:11:53.500 --> 00:11:56.800]  這些人最後是滅亡的
[00:11:56.800 --> 00:12:00.300]  這些人最後是滅亡的
[00:12:00.300 --> 00:12:02.900]  教會裡有這樣的人嗎?
[00:12:02.900 --> 00:12:04.700]  在教會裡有沒有這樣的人呢?
[00:12:04.700 --> 00:12:06.500]  有
[00:12:06.500 --> 00:12:09.800]  冠名的基督徒
[00:12:09.800 --> 00:12:12.600]  與主之間沒有生命的關係
[00:12:12.600 --> 00:12:15.300]  與主之間沒有生命的關係
[00:12:15.300 --> 00:12:18.700]  他們的名字在教會的名冊上
[00:12:18.700 --> 00:12:21.500]  他們的名字在教會的名冊上
[00:12:21.500 --> 00:12:24.900]  但是沒有在羔羊的生命冊上
[00:12:24.900 --> 00:12:28.100]  但是沒有在羔羊的生命冊上
[00:12:28.100 --> 00:12:31.700]  他們與主的救恩沒有關係
[00:12:31.700 --> 00:12:34.400]  他們與主的救恩沒有關係
[00:12:34.400 --> 00:12:36.200]  這是一個悲劇
[00:12:36.200 --> 00:12:37.800]  這是一個悲劇
[00:12:37.800 --> 00:12:43.000]  在教會裡的每一個會友要自我審查
[00:12:43.000 --> 00:12:46.900]  在教會裡每一個會友要自我審查
[00:12:46.900 --> 00:12:49.700]  我是一個冠名的基督徒嗎?
[00:12:49.700 --> 00:12:53.100]  我是一個冠名的基督徒嗎?
[00:12:53.100 --> 00:12:58.000]  我是一個表面屬主而沒有接活著的基督徒嗎?
[00:12:58.000 --> 00:13:02.600]  我是一個表面屬主而沒有接活著的基督徒嗎?
[00:13:02.600 --> 00:13:06.100]  這樣的審查自己醒悟
[00:13:06.100 --> 00:13:09.700]  然後真正的重生的救
[00:13:09.700 --> 00:13:12.500]  這樣的審查自己醒悟
[00:13:12.500 --> 00:13:15.200]  然後真正的重生的救
[00:13:15.200 --> 00:13:18.400]  這是屬靈真經的開始
[00:13:18.400 --> 00:13:21.200]  這是屬靈真經的開始
[00:13:21.200 --> 00:13:24.300]  就是重生開始
[00:13:24.300 --> 00:13:26.700]  就是重生開始
[00:13:26.700 --> 00:13:29.200]  我們有一位真救主
[00:13:29.200 --> 00:13:31.400]  我們有一位真救主
[00:13:31.400 --> 00:13:33.600]  祂賜給我們真生命
[00:13:33.600 --> 00:13:35.400]  祂賜給我們真生命
[00:13:35.400 --> 00:13:37.300]  祂賜給我們真生命
[00:13:37.300 --> 00:13:38.800]  祂的靈魂的救
[00:13:38.800 --> 00:13:40.800]  祂的靈魂的救
[00:13:40.800 --> 00:13:43.400]  得著永遠的生命
[00:13:43.400 --> 00:13:47.700]  然後才能夠談屬靈的真經
[00:13:47.700 --> 00:13:51.900]  然後才能夠談屬靈的真經
[00:13:51.900 --> 00:13:53.800]  第二種的知識呢?
[00:13:53.800 --> 00:13:56.500]  第二種的知識呢?
[00:13:56.500 --> 00:13:59.800]  我們看第五節
[00:13:59.800 --> 00:14:02.100]  我們看第五節
[00:14:02.100 --> 00:14:06.600]  第五節:我是葡萄樹,你們是枝子
[00:14:06.600 --> 00:14:11.200]  尚在我裡面的,我也尚在他裡面
[00:14:11.200 --> 00:14:13.700]  這人就多結果子
[00:14:13.700 --> 00:14:18.000]  因為你了我,你們就不能作什麼
[00:14:18.000 --> 00:14:21.800]  這個「枝子」是「結果子」的「枝子」
[00:14:21.800 --> 00:14:25.000]  這個「枝子」是「結果子」的「枝子」
[00:14:25.000 --> 00:14:28.100]  在書中說:多結果子
[00:14:28.100 --> 00:14:30.900]  而且主說:多結果子
[00:14:30.900 --> 00:14:31.800]  為什麼呢?
[00:14:31.800 --> 00:14:32.700]  為什麼呢?
[00:14:32.700 --> 00:14:35.800]  他們連在葡萄樹上
[00:14:35.800 --> 00:14:38.100]  他們連在葡萄樹上
[00:14:38.100 --> 00:14:41.600]  他們在主裡面,主在他們裡面
[00:14:41.600 --> 00:14:45.300]  他們在主裡面,主在他們裡面
[00:14:45.300 --> 00:14:49.100]  而且主說:他們常在主裡面
[00:14:49.100 --> 00:14:53.300]  而且主說:他們尚在主裡面
[00:14:53.300 --> 00:14:56.000]  在這張的經文裡頭
[00:14:56.000 --> 00:14:57.700]  在這張的經文裡頭
[00:14:57.700 --> 00:15:00.700]  「常」這個字用了十二次
[00:15:00.700 --> 00:15:03.500]  「尚」這個字用了十二次
[00:15:03.500 --> 00:15:06.400]  「裡面」也用了十二次
[00:15:06.400 --> 00:15:09.000]  「裡面」又用了十二次
[00:15:09.000 --> 00:15:14.000]  常在主裡面
[00:15:14.000 --> 00:15:18.100]  尚在主裡面
[00:15:18.100 --> 00:15:19.700]  「裡面」是什麼意思?
[00:15:19.700 --> 00:15:20.800]  「裡面」是什麼意思?
[00:15:20.800 --> 00:15:23.100]  是一個生命的聯繫
[00:15:23.100 --> 00:15:25.000]  是一個生命的聯繫
[00:15:25.000 --> 00:15:26.700]  生命的交通
[00:15:26.700 --> 00:15:28.300]  生命的交通
[00:15:28.300 --> 00:15:30.100]  生命的交流
[00:15:30.100 --> 00:15:32.000]  生命的交流
[00:15:32.000 --> 00:15:37.300]  那個內在的屬靈的關係
[00:15:37.300 --> 00:15:39.200]  非常的密切
[00:15:39.200 --> 00:15:43.900]  和內在的屬靈的關係非常密切
[00:15:43.900 --> 00:15:47.100]  這個人就能結果子
[00:15:47.100 --> 00:15:50.100]  這個人就能結果子
[00:15:50.100 --> 00:15:54.600]  主說:離開了我,你們不能做什麼
[00:15:54.600 --> 00:15:58.900]  主說:離開了我,你們不能做什麼
[00:15:58.900 --> 00:16:02.200]  我們能夠賺錢,我們能夠發財
[00:16:02.200 --> 00:16:04.300]  我們能夠賺錢,我們能夠發財
[00:16:04.300 --> 00:16:07.100]  我們能夠在社會裡成功
[00:16:07.100 --> 00:16:09.000]  我們能夠在社會裡成功
[00:16:09.000 --> 00:16:12.600]  但是不能結屬靈的果子
[00:16:12.600 --> 00:16:16.700]  但是不能結屬靈的果子
[00:16:16.700 --> 00:16:20.700]  主是能源,我們離開了主自己
[00:16:20.700 --> 00:16:23.000]  不能結果子
[00:16:23.000 --> 00:16:26.600]  主是能源,我們離開了主自己
[00:16:26.600 --> 00:16:28.500]  不能結果子
[00:16:28.500 --> 00:16:33.000]  有一次,一個青年人
[00:16:33.000 --> 00:16:35.100]  他信了主
[00:16:35.100 --> 00:16:39.600]  他信了主,他在佈道會裡面聽到
[00:16:39.600 --> 00:16:43.900]  聽見傳道人說:你信了主,你的生命會改變
[00:16:43.900 --> 00:16:47.900]  他聽到傳人說:你信了主,你的生命會改變
[00:16:47.900 --> 00:16:51.100]  他就覺知信主了
[00:16:51.100 --> 00:16:55.600]  半年以後,他回來看這個傳道人
[00:16:55.600 --> 00:16:57.500]  他回來看這個傳道人
[00:16:57.500 --> 00:17:02.000]  他說:你告訴我說信了耶穌會改變
[00:17:02.000 --> 00:17:05.400]  他說:你告訴我信了耶穌之後會改變
[00:17:05.400 --> 00:17:07.700]  所以我信了
[00:17:07.700 --> 00:17:12.200]  但是半年來我沒有改變
[00:17:12.200 --> 00:17:13.900]  他說:你騙人
[00:17:13.900 --> 00:17:15.400]  他說:你騙我
[00:17:15.400 --> 00:17:17.500]  我說:我信錯了
[00:17:17.500 --> 00:17:20.000]  很坦白的
[00:17:20.000 --> 00:17:22.500]  但是傳道人問他說
[00:17:22.500 --> 00:17:24.200]  但是傳道人問他說
[00:17:24.200 --> 00:17:26.800]  你覺知信主以後,你有讀經嗎?
[00:17:26.800 --> 00:17:29.100]  你覺知信主之後,你有讀聖經嗎?
[00:17:29.100 --> 00:17:30.200]  你有禱告嗎?
[00:17:30.200 --> 00:17:31.000]  你有祈禱嗎?
[00:17:31.000 --> 00:17:32.200]  有親近主嗎?
[00:17:32.200 --> 00:17:33.500]  有親近主嗎?
[00:17:33.500 --> 00:17:35.000]  有經常聚會嗎?
[00:17:35.000 --> 00:17:36.300]  有經常的敬拜嗎?
[00:17:36.300 --> 00:17:37.300]  他說沒有
[00:17:37.300 --> 00:17:38.600]  他說沒有
[00:17:38.600 --> 00:17:44.200]  傳道人說:你自己已經回答了你自己的問題
[00:17:44.200 --> 00:17:49.000]  傳道人說:你自己已經回答了你自己的問題
[00:17:49.000 --> 00:17:54.500]  「子子若不憐在葡萄樹上,自己就不能結果之」
[00:17:54.500 --> 00:17:56.300]  「救人」一個
[00:17:56.300 --> 00:18:01.000]  「子子若不憐在葡萄樹上,就不能結果之」
[00:18:01.000 --> 00:18:02.500]  還是個救人
[00:18:02.500 --> 00:18:04.400]  還是個救人
[00:18:04.400 --> 00:18:06.000]  他了解了
[00:18:06.000 --> 00:18:07.900]  他明白了
[00:18:07.900 --> 00:18:10.700]  主的話一點也不錯
[00:18:10.700 --> 00:18:12.800]  主的話一點也不錯
[00:18:12.800 --> 00:18:15.000]  好,這是第二種的「子子」
[00:18:15.000 --> 00:18:17.100]  好,這是第二種的「子子」
[00:18:17.100 --> 00:18:18.700]  多結果之
[00:18:18.700 --> 00:18:20.000]  多結果之
[00:18:20.000 --> 00:18:21.600]  第三種的「子子」呢?
[00:18:21.600 --> 00:18:23.500]  第三種的「子子」呢?
[00:18:23.500 --> 00:18:25.600]  結果之更多
[00:18:25.600 --> 00:18:27.300]  結果之更多
[00:18:27.300 --> 00:18:30.500]  我們來看看第二節下半節
[00:18:30.500 --> 00:18:32.900]  我們來看看第二節下半節
[00:18:32.900 --> 00:18:39.800]  「凡結果之,其差頭修理乾淨,使子子結果之更多」
[00:18:39.800 --> 00:18:42.300]  「使子子結果之更多」
[00:18:42.300 --> 00:18:45.000]  「使子子結果之更多」
[00:18:45.000 --> 00:18:46.400]  是怎麼一回事呢?
[00:18:46.400 --> 00:18:48.400]  是怎麼一回事呢?
[00:18:48.400 --> 00:18:52.000]  把這個「子子」修理乾淨
[00:18:52.000 --> 00:18:56.000]  把這個「子子」修理乾淨
[00:18:56.000 --> 00:18:57.000]  是什麼意思呢?
[00:18:57.000 --> 00:18:58.500]  是什麼意思呢?
[00:18:58.500 --> 00:19:02.500]  把這個「子子」上的雜質剪掉
[00:19:02.500 --> 00:19:02.500]  把這個「子子」上的雜質剪掉
[00:19:02.500 --> 00:19:06.300]  把這個「子子」上的雜質剪掉
[00:19:06.300 --> 00:19:08.500]  為什麼要剪掉雜質?
[00:19:08.500 --> 00:19:08.500]  為什麼要剪掉雜質?
[00:19:08.500 --> 00:19:17.200]  因為雜質會消耗這個「子子」的生命的質量
[00:19:17.200 --> 00:19:23.400]  因為雜質會消耗這個「子子」的生命的質量
[00:19:23.400 --> 00:19:27.400]  把生命質量消耗掉了就不能結果之
[00:19:27.400 --> 00:19:32.400]  把生命質量消耗了就不能結果之
[00:19:32.400 --> 00:19:37.100]  所以做園藝的人最清楚這件事
[00:19:37.100 --> 00:19:40.100]  雜質一定要常常剪清
[00:19:40.100 --> 00:19:42.800]  所以做園藝的人他就明白
[00:19:42.800 --> 00:19:45.800]  要常常把雜質剪清
[00:19:45.800 --> 00:19:50.800]  讓所有的生命質量集中在結果之上
[00:19:50.800 --> 00:19:55.800]  讓生命的質量能夠集中在結果之的基礎上
[00:19:55.800 --> 00:19:58.800]  有一個生命的焦點
[00:19:58.800 --> 00:20:00.800]  有一個生命的焦點
[00:20:00.800 --> 00:20:03.300]  這個焦點產生作用
[00:20:03.300 --> 00:20:05.800]  這個焦點產生作用
