
[00:00:00.000 --> 00:00:05.000]  謝謝雲涵讀了很冗長的一段經文,
[00:02:16.000 --> 00:02:20.000]  那我肯定是有我的理由,我借了一百塊以後,
[00:02:20.000 --> 00:02:24.000]  但是如果我這一百塊走掉了,
[00:02:24.000 --> 00:02:29.000]  那借一百塊給我弟兄就七塊了。
[00:02:29.000 --> 00:02:36.000]  然後我跟他講,你借我一百塊,我下星期就給你兩百塊。
[00:02:36.000 --> 00:02:42.000]  那弟兄可能就心動了,那麼好的事情發生,可能會接受。
[00:02:42.000 --> 00:02:47.000]  同一樣,如果我拿了他的兩百塊,我消失了,
[00:02:47.000 --> 00:02:56.000]  那結果就是什麼?他就是喫虧,他是受騙。
[00:02:56.000 --> 00:03:03.000]  諾貝爾經濟學獎得主Daniel Kahneman
[00:03:03.000 --> 00:03:08.000]  曾提出著名的損失厭惡這個理論,
[00:03:08.000 --> 00:03:13.000]  心理學的實驗證明,人們對失去的痛苦程度
[00:03:13.000 --> 00:03:18.000]  大約是面對獲得快樂程度的兩倍。
[00:03:18.000 --> 00:03:25.000]  也就是說,如果弟兄損失了一百塊所帶來的挫敗感,
[00:03:25.000 --> 00:03:32.000]  就是需要有意外獲得兩百塊才能彌補。
[00:03:32.000 --> 00:03:37.000]  因此爲了避免這種強烈的負面情緒,
[00:03:37.000 --> 00:03:45.000]  我們本能就是會避免任何形式的喫虧。
[00:03:45.000 --> 00:03:49.000]  所以我們喫虧是可以這樣理解,但是也有另外的理解,
[00:03:49.000 --> 00:03:53.000]  就是當我們覺得自己喫虧的時候,
[00:03:53.000 --> 00:03:56.000]  常常是因爲有種感受,什麼感受?
[00:03:56.000 --> 00:04:00.000]  就是覺得自己受到不公平的對待,
[00:04:00.000 --> 00:04:05.000]  這種被剝奪感會引發憤怒和委屈。
[00:04:05.000 --> 00:04:14.000]  我們害怕喫虧其實很大程度是害怕被不公平的對待。
[00:04:14.000 --> 00:04:18.000]  另外有心理學家同樣將一個任務,
[00:04:18.000 --> 00:04:21.000]  同一樣的任務給兩個猴子去完成。
[00:04:21.000 --> 00:04:27.000]  當任務完成以後,一隻猴子得到葡萄作爲獎勵,
[00:04:27.000 --> 00:04:33.000]  另外一個猴子就拿到青瓜作爲獎勵。
[00:04:33.000 --> 00:04:41.000]  那你們覺得兩個猴子的反應有沒有不一樣?
[00:04:41.000 --> 00:04:47.000]  沒反應,應該有不一樣,有什麼不一樣?
[00:04:47.000 --> 00:04:51.000]  對,我看到你的口型了,我知道你回答我了。
[00:04:51.000 --> 00:04:54.000]  那就是說因爲青瓜沒那麼好喫,
[00:04:54.000 --> 00:05:00.000]  所以拿着青瓜的猴子會扔掉這個青瓜。
[00:05:00.000 --> 00:05:08.000]  那就是說這個猴子覺得他受到不公平的對待,喫虧了。
[00:05:08.000 --> 00:05:15.000]  今天跟大家分享這個故事主要就是耶穌在兩個人身上洗腦神蹟其事。
[00:05:15.000 --> 00:05:19.000]  首先就是聖諾婦人的身上,
[00:05:19.000 --> 00:05:24.000]  耶穌是被動的去抑制這個婦人。
[00:05:24.000 --> 00:05:33.000]  我們可以在第三十節裏面讀到耶穌頓時心裏覺得有能力從自己身上出去,
[00:05:33.000 --> 00:05:37.000]  耶穌真的是丟失了能力,是怎麼樣丟失的?
[00:05:37.000 --> 00:05:43.000]  是給一位婦人拿走,那婦人是沒有真的耶穌允許而拿走的。
[00:05:43.000 --> 00:05:49.000]  那因此我們看到耶穌真的是喫虧了。
[00:05:49.000 --> 00:05:53.000]  那通常人喫虧的反應是怎麼樣?是不開心。
[00:05:53.000 --> 00:05:58.000]  爲什麼自己會被別人佔了便宜呢?會咎咎抉擇。
[00:05:58.000 --> 00:06:01.000]  但我們看到耶穌的反應是怎麼樣呢?
[00:06:01.000 --> 00:06:05.000]  祂沒有好像我剛纔所說的情況,
[00:06:05.000 --> 00:06:09.000]  雖然耶穌赦了祂一些能力給婦人,
[00:06:09.000 --> 00:06:12.000]  祂並沒有什麼的情緒反應,
[00:06:12.000 --> 00:06:15.000]  祂的反應就是最後的經文所說的,
[00:06:15.000 --> 00:06:19.000]  就是耶穌一般幫助有需要的人的話,
[00:06:19.000 --> 00:06:25.000]  就是依據意志過後的祝福去回應婦人的行徑。
[00:06:25.000 --> 00:06:31.000]  我們就知道了,喫虧肯定是不快樂的事情,
[00:06:31.000 --> 00:06:34.000]  許了可能會有實際的損失,
[00:06:34.000 --> 00:06:38.000]  還會被別人當做傻瓜,
[00:06:38.000 --> 00:06:44.000]  行事不自,所以就喫虧了,給佔便宜了。
[00:06:44.000 --> 00:06:49.000]  耶穌給那個婦人抹了一下,從公義的角度看,
[00:06:49.000 --> 00:06:52.000]  耶穌確實喫虧了。
[00:06:52.000 --> 00:06:56.000]  但我們所認識的耶穌,祂一向願意幫助貧困,
[00:06:56.000 --> 00:07:01.000]  爲何這一次祂當好人,一知婦人,
[00:07:01.000 --> 00:07:06.000]  又要轉頭問婦人,你幹了什麼好事呢?
[00:07:06.000 --> 00:07:15.000]  不是說做善事,是用無名氏或者有心人來註明就行了嗎?
[00:07:15.000 --> 00:07:21.000]  這個就可以讓人看到就是毀壞,
[00:07:21.000 --> 00:07:25.000]  但是究竟是怎麼回事呢?
[00:07:25.000 --> 00:07:29.000]  那我不知道大家去看醫生是怎麼安排,
[00:07:29.000 --> 00:07:36.000]  現在我們很多時候就是用手機,手機就是有意見通,
[00:07:36.000 --> 00:07:41.000]  應該大家都認識,如果去看公公醫院裏面,
[00:07:41.000 --> 00:07:44.000]  也有去看私家醫生,
[00:07:44.000 --> 00:07:50.000]  那不管我們去醫院哪裏,還是去診所哪裏看醫生,
[00:07:50.000 --> 00:07:55.000]  醫生看了以後會給我們藥物,
[00:07:55.000 --> 00:07:59.000]  我們拿了藥物以後就回家喫,
[00:07:59.000 --> 00:08:04.000]  但是有些人呢,他是留下用不完的藥,
[00:08:04.000 --> 00:08:09.000]  爲什麼他會有喫不完的藥,因爲他覺得自己好嘛,
[00:08:09.000 --> 00:08:13.000]  好了就不喫了,就有喫不完的藥,幹什麼呢?
[00:08:13.000 --> 00:08:18.000]  喫不完的藥就是可以幫他下次有同類的病,
[00:08:18.000 --> 00:08:23.000]  他就喫那個藥就搞定了,想法是這樣子,
[00:08:23.000 --> 00:08:29.000]  那我知道甚至有些人這樣子是要給他的家人用的,
[00:08:29.000 --> 00:08:35.000]  那其實這樣子治病是不恰當的,我相信大家也認同這個是不恰當,
[00:08:35.000 --> 00:08:40.000]  但是在這裏不是跟大家去說用藥安全的問題,
[00:08:40.000 --> 00:08:47.000]  這樣子用藥了,其實是不是就是說就不用去看醫生,
[00:08:47.000 --> 00:08:52.000]  如果真的是這樣子用藥,因爲他用完以後就好嘛,
[00:08:52.000 --> 00:08:56.000]  或者說根本就不用去看醫生,
[00:08:56.000 --> 00:09:00.000]  只需要自己有辦法痊癒就已經夠了,
[00:09:00.000 --> 00:09:08.000]  所以如果耶穌救婦人這個事情,他沒有去追問婦人,
[00:09:08.000 --> 00:09:15.000]  他可能就有僥倖的心去看待他的痊癒,
[00:09:15.000 --> 00:09:22.000]  他會認爲自己找對的方法,是自己有眼光,看得準找對耶穌,
[00:09:22.000 --> 00:09:31.000]  這樣的話,婦人就是輕視耶穌給她的一隻漠視上帝大人的榮耀,
[00:09:31.000 --> 00:09:34.000]  因此耶穌並沒有罷休,
[00:09:34.000 --> 00:09:42.000]  雖然他同意會救治會堂主管的女兒,就是耶魯的女兒,
[00:09:42.000 --> 00:09:45.000]  但耶穌沒有急着離開現場,
[00:09:45.000 --> 00:09:49.000]  他要將事情搞清楚,搞個明白,
[00:09:49.000 --> 00:09:55.000]  但這個事情看在眼裏的是誰?肯定就是在場的耶魯,
[00:09:55.000 --> 00:09:59.000]  他就是急着要耶穌去救他的女兒,
[00:09:59.000 --> 00:10:05.000]  但女兒現在是未在當時,
[00:10:05.000 --> 00:10:08.000]  耶穌要把事情弄得清楚的同時,
[00:10:08.000 --> 00:10:18.000]  卻要遇見一件事情,遇到一個障礙。
[00:10:18.000 --> 00:10:21.000]  我們在第三十一節裏面,
[00:10:21.000 --> 00:10:28.000]  門徒簡子說:你看衆人擁擠着你,還說誰磨我?
[00:10:28.000 --> 00:10:33.000]  其實我們帶入耶穌的角色的時候,
[00:10:33.000 --> 00:10:38.000]  會明白簡子很不公平,
[00:10:38.000 --> 00:10:42.000]  已經喫虧了,爲什麼還給別人批評呢?
[00:10:42.000 --> 00:10:44.000]  還要給別人懷疑呢?
[00:10:44.000 --> 00:10:50.000]  別人好像在說:你是不是有沒事找時間,要不要吵架?
[00:10:50.000 --> 00:10:53.000]  那心裏肯定是很不舒服的,對嗎?
[00:10:53.000 --> 00:11:01.000]  但是耶穌並沒有停留在門徒批評而產生不快的情緒。
[00:11:01.000 --> 00:11:05.000]  我們有時候喫虧了,尤其是不知所以的喫虧,
[00:11:05.000 --> 00:11:09.000]  會無可奈何地去接受。
[00:11:09.000 --> 00:11:12.000]  耶穌沒有無可奈何,爲什麼?
[00:11:12.000 --> 00:11:16.000]  因爲祂卻知道是誰取了祂的能力。
[00:11:16.000 --> 00:11:20.000]  在第三十二節,耶穌問周圍的人:
[00:11:20.000 --> 00:11:23.000]  看見這四個女人嗎?
[00:11:23.000 --> 00:11:29.000]  原來耶穌是知道是那婦人取了祂的能力。
[00:11:29.000 --> 00:11:34.000]  只是可能是人太多,擋住了耶穌的視線。
[00:11:34.000 --> 00:11:40.000]  當耶穌看到那位婦人,一位恐懼佔盡的婦人,
[00:11:40.000 --> 00:11:43.000]  俯伏在祂眼前的時候,
[00:11:43.000 --> 00:11:47.000]  祂就很耐心地去聆聽婦人的解釋。
[00:11:47.000 --> 00:11:53.000]  主耶穌並沒有因爲婦人的行徑去動怒,
[00:11:53.000 --> 00:11:59.000]  祂卻對婦人說:女兒,你的信救了你,
[00:11:59.000 --> 00:12:05.000]  平安地回去吧,你的疾病痊癒了。
[00:12:05.000 --> 00:12:08.000]  究竟婦人對耶穌說了什麼呢?
[00:12:08.000 --> 00:12:13.000]  以至於耶穌給婦人這樣的祝福了。
[00:12:13.000 --> 00:12:19.000]  在第三十三節,婦人說實情跟耶穌說了實情,
[00:12:19.000 --> 00:12:28.000]  我們能理解就是,有一個女人患了經血不急的病有十二年,
[00:12:28.000 --> 00:12:33.000]  在好多醫生手裏受了許多苦,
[00:12:33.000 --> 00:12:38.000]  用化鏡留她所有的一點也不見好,反而更重了。
[00:12:38.000 --> 00:12:43.000]  我們就好像在在場聽這個婦人的解釋,
[00:12:43.000 --> 00:12:46.000]  我們聽了以後是不是覺得她很可憐?
[00:12:46.000 --> 00:12:49.000]  她這個婦人是很可憐,
[00:12:49.000 --> 00:12:53.000]  因爲患了婦科病十二年的婦人,
[00:12:53.000 --> 00:12:57.000]  這個病除了影響她的健康情緒以外,
[00:12:57.000 --> 00:13:07.000]  在猶太的社會里會被視爲不潔。
[00:13:07.000 --> 00:13:14.000]  在她身上會產生難聞的味道,
[00:13:14.000 --> 00:13:20.000]  她所到的地方因爲體味很容易被別人發現,
[00:13:20.000 --> 00:13:24.000]  因而避開她。
[00:13:24.000 --> 00:13:28.000]  人人生怕碰上這個婦人會喫虧,
[00:13:28.000 --> 00:13:35.000]  怎麼喫虧?就是需要去進行潔淨,不能進入聖殿。
[00:13:35.000 --> 00:13:41.000]  因此婦人在擁擠的人羣中能夠輕易地靠近耶穌,
[00:13:41.000 --> 00:13:46.000]  婦人在社會被標籤了,
[00:13:46.000 --> 00:13:50.000]  在社交上也被拒絕了,
[00:13:50.000 --> 00:13:54.000]  她想辦法去得到醫治,
[00:13:54.000 --> 00:13:58.000]  卻又未能得到好轉,反而病更重了。
[00:13:58.000 --> 00:14:02.000]  她花盡所有都沒有什麼結果,
[00:14:02.000 --> 00:14:07.000]  最後她知道耶穌的神之醫治以後,
[00:14:07.000 --> 00:14:12.000]  她都想求耶穌,但是她只有想,
[00:14:12.000 --> 00:14:16.000]  那爲什麼?她在現場看到一位大人物,
[00:14:16.000 --> 00:14:21.000]  就是那個時候在會堂的主管燕儒,
[00:14:21.000 --> 00:14:26.000]  她又再三去求耶穌纔得到幫助。
[00:14:26.000 --> 00:14:30.000]  她一個在社會被人唾棄的人,
[00:14:30.000 --> 00:14:36.000]  又怎麼敢去求耶穌醫病呢?
[00:14:36.000 --> 00:14:40.000]  我們看到耶穌憐憫她,
[00:14:40.000 --> 00:14:43.000]  預知了她,
[00:14:43.000 --> 00:14:49.000]  耶穌並沒有去怪責這個婦人的行徑,
[00:14:49.000 --> 00:14:54.000]  耶穌是出於理解去跟這個婦人交流,
[00:14:54.000 --> 00:14:57.000]  耶穌預知她不只是身體的康復,
[00:14:57.000 --> 00:15:02.000]  也包括了這個婦人過去十二年的心靈的創傷,
[00:15:02.000 --> 00:15:09.000]  這就是耶穌轉頭去搞清楚事情的始末的原因。
[00:15:09.000 --> 00:15:14.000]  弟兄姊妹,當你碰到喫虧的事發生在自己的身上,
[00:15:14.000 --> 00:15:18.000]  我們可能也會有情緒的反應,
[00:15:18.000 --> 00:15:21.000]  從耶穌的經歷裏面提醒我們,
[00:15:21.000 --> 00:15:25.000]  如果喫虧能夠幫助別人,
[00:15:25.000 --> 00:15:28.000]  我們就應該去喫虧,
[00:15:28.000 --> 00:15:34.000]  要去仿效耶穌,以耐心、愛心先去理解,
[00:15:34.000 --> 00:15:40.000]  也代表你是有能力去幫助有需要的人。
[00:15:40.000 --> 00:15:45.000]  但是我建議你們喫虧,不是要你們受騙,
[00:15:45.000 --> 00:15:47.000]  好像剛纔我所說的情況,
[00:15:47.000 --> 00:15:50.000]  就是現在很流行的顛騙,
[00:15:50.000 --> 00:15:58.000]  不是這樣子,我們必須要領考相學,才能像格子,對不對?
[00:15:58.000 --> 00:16:05.000]  因此如果說是我們只是用了我們的時間,
[00:16:05.000 --> 00:16:07.000]  我們用我們的空間,
[00:16:07.000 --> 00:16:13.000]  用我們的恩賜去讓人家受益,
[00:16:13.000 --> 00:16:17.000]  那我們就應該去喫虧,我們就應該去喫虧。
[00:16:17.000 --> 00:16:20.000]  你可能說我沒有什麼可以幫人,
[00:16:20.000 --> 00:16:26.000]  我也沒有能力去幫人,怎麼辦呢?
[00:16:26.000 --> 00:16:28.000]  有沒有能力去幫別人,
[00:16:28.000 --> 00:16:34.000]  是看我們的心能爲他者開放多少,對不對?
[00:16:34.000 --> 00:16:37.000]  我們的心能爲他者開放多少。
[00:16:37.000 --> 00:16:42.000]  耶穌接納會堂主管的彥祿的請求,
[00:16:42.000 --> 00:16:46.000]  一個高高在上的會堂主管,
[00:16:46.000 --> 00:16:49.000]  也憐憫被社會排擠的富人,
[00:16:49.000 --> 00:16:53.000]  一個被社會遺忘的富人。
[00:16:53.000 --> 00:17:00.000]  耶穌沒有去分別什麼人都去幫他,
[00:17:00.000 --> 00:17:04.000]  那你有沒有想過可以幫助身邊任何的人,
[00:17:04.000 --> 00:17:08.000]  不管他是富貴貧困,對不對?
[00:17:08.000 --> 00:17:11.000]  我在最近也有個經歷,
[00:17:11.000 --> 00:17:14.000]  就是我碰到一個廚房的工人,
[00:17:14.000 --> 00:17:16.000]  他說早前下大雨了,
[00:17:16.000 --> 00:17:19.000]  弄起了他的手機,
[00:17:19.000 --> 00:17:21.000]  放在袋裏面的手機,因爲下大雨,
[00:17:21.000 --> 00:17:23.000]  雨都進他的袋裏面,
[00:17:23.000 --> 00:17:29.000]  所以他的手機都浸泡壞了,浸泡壞了。
[00:17:29.000 --> 00:17:33.000]  然後他說最慘就是說他所有的聯繫號都沒有了。
[00:17:33.000 --> 00:17:36.000]  那我聽到以後就馬上走過去跟他講,
[00:17:36.000 --> 00:17:42.000]  我可以幫他去將這些手機的號去上到雲端那裏,
[00:17:42.000 --> 00:17:44.000]  這樣去處理。
[00:17:44.000 --> 00:17:46.000]  然後他很感激,
[00:17:46.000 --> 00:17:49.000]  這個就是我最近的一個經歷。
[00:17:49.000 --> 00:17:57.000]  弟兄姐妹,只要我們將我們的目光投身在別人的身上,
[00:17:57.000 --> 00:17:59.000]  我們四周的人的身上,
[00:17:59.000 --> 00:18:03.000]  就會發生很多幫助別人的機會,對不對?
[00:18:03.000 --> 00:18:07.000]  大家有沒有注意我們的教師的分享,
[00:18:07.000 --> 00:18:13.000]  你們講到什麼?我們最近是在推廣教會的廣東話班,
[00:18:13.000 --> 00:18:17.000]  那就是我們和諧堂的堂委,
[00:18:17.000 --> 00:18:19.000]  我知道他很用心,
[00:18:19.000 --> 00:18:25.000]  他現在也有在做這個街頭的派宣傳單張,
[00:18:25.000 --> 00:18:28.000]  不知道你們知不知道有這個安排。
[00:18:28.000 --> 00:18:32.000]  那如果你們有興趣也可以跟他去聯繫,
[00:18:32.000 --> 00:18:40.000]  可能是在當中也可以給予一些港漂我們國內的羣體幫助,
[00:18:40.000 --> 00:18:44.000]  幫他們可以融入我們香港這個社會,
[00:18:44.000 --> 00:18:47.000]  並且跟他們同心建立關係,
[00:18:47.000 --> 00:18:50.000]  最重要讓他們有機會認識耶穌。
[00:18:50.000 --> 00:18:55.000]  另外我們早前也講過有乒乓球檯,
[00:18:55.000 --> 00:19:01.000]  那如果弟兄姐妹你們有打乒乓球的恩賜事情也可以考慮,
[00:19:01.000 --> 00:19:04.000]  這方面可以做點事情,
[00:19:04.000 --> 00:19:10.000]  可以跟我們教會人士做一點教乒乓球的活動,
[00:19:10.000 --> 00:19:14.000]  造福一些有需要的家庭。
[00:19:14.000 --> 00:19:19.000]  當我們想到敞開我們的心的時候,
[00:19:19.000 --> 00:19:23.000]  我們都可以爲耶穌做一點事。
[00:19:23.000 --> 00:19:29.000]  有能力還是沒有能力呢?
[00:19:29.000 --> 00:19:37.000]  其實在故事裏面我們是看到夫人她自己知道沒有能力,
[00:19:37.000 --> 00:19:41.000]  因爲她已經花光了一切,
[00:19:41.000 --> 00:19:44.000]  都沒有什麼辦法,都醫不好。
[00:19:44.000 --> 00:19:49.000]  但是她抱着有意志的信,
[00:19:49.000 --> 00:19:51.000]  她認爲自己可以得到意志,
[00:19:51.000 --> 00:19:54.000]  而得到耶穌的祝福,得到意志。
[00:19:56.000 --> 00:20:03.000]  上帝的大人臨在已使舍諾夫人得到意志。
[00:20:03.000 --> 00:20:06.000]  夫人除了身體恢復健康,
[00:20:06.000 --> 00:20:10.000]  耶穌留下來聆聽她委屈的往事,
[00:20:10.000 --> 00:20:15.000]  使她從驚悚裏面得到安慰,得到平安。
[00:20:15.000 --> 00:20:20.000]  上帝彌補了夫人心靈的創傷,
[00:20:20.000 --> 00:20:25.000]  今後的生活將與從前不再一樣。
[00:20:25.000 --> 00:20:30.000]  當我們碰到一些無助的事情的時候,
[00:20:30.000 --> 00:20:32.000]  我們會思去找方法,
[00:20:32.000 --> 00:20:36.000]  好像這個夫人一樣,思去找方法。
[00:20:36.000 --> 00:20:41.000]  也會向上帝祈禱,求主施恩幫助。
[00:20:41.000 --> 00:20:46.000]  上帝是否應允我們的訴求呢?
[00:20:46.000 --> 00:20:52.000]  在我們無法解決的事情裏面去應允我們呢?
[00:20:55.000 --> 00:20:59.000]  我們從夫人的經歷中我們看到,
[00:20:59.000 --> 00:21:06.000]  上帝的能力是要教人生命改變,
[00:21:06.000 --> 00:21:10.000]  不只是當下的問題解決。
[00:21:10.000 --> 00:21:15.000]  夫人在意志過後經洗腦,潔淨禮儀,
[00:21:15.000 --> 00:21:22.000]  獻祭儀式以後,就可以重構猶太文化的新生活,
[00:21:22.000 --> 00:21:28.000]  可以進入聖殿,可以跟同胞重新一起過生活,
[00:21:28.000 --> 00:21:31.000]  不受外界的歧視。
[00:21:31.000 --> 00:21:36.000]  從被封閉十二年的生活裏面被釋放,
[00:21:36.000 --> 00:21:45.000]  上帝的拯救徹徹實實的當下事與夫人一切的委屈,
[00:21:45.000 --> 00:21:49.000]  傷痛從那時起被挪走了。
[00:21:49.000 --> 00:21:55.000]  每個困難的經歷都是主給過人的生命信念,
[00:21:55.000 --> 00:22:00.000]  在信靠裏上帝將會賜予他的恩典。
[00:22:00.000 --> 00:22:04.000]  耶穌要夫人經歷平安,
[00:22:04.000 --> 00:22:08.000]  不單單是當下意志的結果,
[00:22:08.000 --> 00:22:13.000]  而是要她在平安中一生依靠上帝,
[00:22:13.000 --> 00:22:18.000]  並且以此來榮耀上帝,
[00:22:18.000 --> 00:22:22.000]  宣揚上帝。
[00:22:22.000 --> 00:22:25.000]  耶穌留下與夫人對話,
[00:22:25.000 --> 00:22:31.000]  同時需要耶魯學習如何去信靠主,
[00:22:31.000 --> 00:22:35.000]  不是剛剛站着在一起,
[00:22:35.000 --> 00:22:38.000]  是要他去經歷上帝。
[00:22:38.000 --> 00:22:42.000]  耶魯的心是否足夠呢?
[00:22:42.000 --> 00:22:47.000]  主耶穌對耶魯所講的話就是
[00:22:47.000 --> 00:22:51.000]  (我請大家讀一下這段經文)
[00:22:51.000 --> 00:23:03.000]  就是這句話,不要怕,只要信。
[00:23:03.000 --> 00:23:08.000]  意思就是說,耶魯是不夠信,他的心不夠。
[00:23:08.000 --> 00:23:15.000]  在困難中經歷等待,的確是很傲人的事情。
[00:23:15.000 --> 00:23:19.000]  但耶穌是要耶魯在等待中經歷,
[00:23:19.000 --> 00:23:22.000]  你的信救了你。
[00:23:22.000 --> 00:23:25.000]  是要他經歷這兩句話。
[00:23:25.000 --> 00:23:29.000]  中原耶魯的人來到報信說,
[00:23:29.000 --> 00:23:33.000]  你的女兒死了,何必還老家老屍呢?
[00:23:33.000 --> 00:23:38.000]  但耶穌還是堅持與耶魯同行。
[00:23:38.000 --> 00:23:43.000]  甚至在他最沮喪的時候,
[00:23:43.000 --> 00:23:45.000]  最沮喪的情況下,
[00:23:45.000 --> 00:23:50.000]  中原爲耶魯的女兒死而哀哭,
[00:23:50.000 --> 00:23:56.000]  嘲笑耶穌無知,主還是與耶魯同行,
[00:23:56.000 --> 00:23:59.000]  給予支持。
[00:23:59.000 --> 00:24:05.000]  弟兄姊妹,在困難中我們需要盯緊在主耶穌的身上,
[00:24:05.000 --> 00:24:11.000]  留心耶穌在困難中給予我們的支持和安慰。
[00:24:11.000 --> 00:24:15.000]  那可能是聖經的一句話語,
[00:24:15.000 --> 00:24:18.000]  也可能是一首歌,
[00:24:18.000 --> 00:24:22.000]  可能也是有朋友端過來一杯咖啡。
[00:24:22.000 --> 00:24:28.000]  那一切都是我們在遠遊中上帝給予我們的力量。
[00:24:28.000 --> 00:24:34.000]  上帝的能力不只是讓耶魯看見他的女兒復活,
[00:24:34.000 --> 00:24:41.000]  還讓耶魯預見從心性所來的祝福。
[00:24:41.000 --> 00:24:49.000]  在42節,那女孩立刻起來走動,
[00:24:49.000 --> 00:24:51.000]  她已經12歲了,
[00:24:51.000 --> 00:24:54.000]  他們就非常驚奇,
[00:24:54.000 --> 00:24:56.000]  他們是指誰?
[00:24:56.000 --> 00:25:03.000]  他們就是指見證女孩復活的所有人。
[00:25:03.000 --> 00:25:07.000]  他們驚奇女孩從死裏復活,
[00:25:07.000 --> 00:25:09.000]  還有驚奇什麼呢?
[00:25:09.000 --> 00:25:11.000]  在猶太社會里面,
[00:25:11.000 --> 00:25:17.000]  通常女子在12歲的時候就是失婚的年齡。
[00:25:17.000 --> 00:25:22.000]  父母會安排他們去有婚姻這件大事,
[00:25:22.000 --> 00:25:24.000]  安排他的婚姻大事。
[00:25:24.000 --> 00:25:31.000]  女孩原本在婚姻的邊界點結束了她的人生,
[00:25:31.000 --> 00:25:39.000]  但耶穌卻使她和她的家人從哀傷處緩回來,
[00:25:39.000 --> 00:25:43.000]  盼望美好的人生實現,
[00:25:43.000 --> 00:25:48.000]  有新的偏見的等待。
[00:25:48.000 --> 00:25:57.000]  經歷上帝的大人看到耶穌施恩一字復原和拯救女孩的見證人,
[00:25:57.000 --> 00:26:02.000]  他們除了驚奇所看見的事實,
[00:26:02.000 --> 00:26:06.000]  還有驚奇上帝榮耀的戰線。
[00:26:06.000 --> 00:26:12.000]  最後跟大家有一些總結。
[00:26:12.000 --> 00:26:18.000]  要我們喫虧社交人的益處,
[00:26:18.000 --> 00:26:21.000]  付出我們的時間、恩賜等等,
[00:26:21.000 --> 00:26:26.000]  那我們就應該這次去見證耶穌,
[00:26:26.000 --> 00:26:29.000]  讓人看見你的愛心和耐心,
[00:26:29.000 --> 00:26:34.000]  上帝必會祝福你。
[00:26:34.000 --> 00:26:41.000]  第二重點,我們得像主耶穌一樣開放自己的心去幫助身邊的人,
[00:26:41.000 --> 00:26:47.000]  不論他的身份地位貧富高低,上帝都有他的時間,
[00:26:47.000 --> 00:26:53.000]  讓你在經歷中成長,並且榮耀上帝。
[00:26:53.000 --> 00:26:58.000]  最後,上帝會與我們經歷高山低谷,
[00:26:58.000 --> 00:27:01.000]  在信靠裏我們會經歷恩典,
[00:27:01.000 --> 00:27:05.000]  因此我們不但要在當下感恩,
[00:27:05.000 --> 00:27:09.000]  更要一生榮耀主。
[00:27:09.000 --> 00:27:13.000]  願主的話語常在各位人的心裏。
