
[00:00:00.000 --> 00:00:02.800]  當我們說到獻上最好的
[00:01:24.120 --> 00:01:25.840]  是極其的偉大
[00:01:26.840 --> 00:01:28.840]  大家都記得我有提及到
[00:01:28.840 --> 00:01:30.680]  我的心臟的情況
[00:01:30.680 --> 00:01:32.400]  當我手術期間
[00:01:32.400 --> 00:01:35.160]  我就認識到很多關於心臟的問題
[00:01:35.160 --> 00:01:37.360]  心臟的結構等等
[00:01:37.360 --> 00:01:38.960]  突然間發覺
[00:01:38.960 --> 00:01:40.400]  真的很奇妙
[00:01:40.400 --> 00:01:41.640]  這個心臟
[00:01:41.640 --> 00:01:44.480]  在你人生的幾十年光景
[00:01:44.480 --> 00:01:46.120]  無論你睡覺
[00:01:46.120 --> 00:01:47.760]  或者你休息中
[00:01:47.760 --> 00:01:50.160]  它還是不斷地滴答
[00:01:50.160 --> 00:01:51.360]  滴答
[00:01:51.360 --> 00:01:53.000]  不斷地跳動
[00:01:53.440 --> 00:01:56.280]  但它不會疲倦地繼續運作
[00:01:56.280 --> 00:01:58.200]  而支持你整個的身體
[00:01:58.200 --> 00:02:01.160]  你向外、向內望
[00:02:01.160 --> 00:02:02.440]  你都會感受到
[00:02:02.440 --> 00:02:05.120]  這位創造主是何等的奇妙
[00:02:05.120 --> 00:02:06.880]  而正因為這樣
[00:02:06.880 --> 00:02:09.000]  這位上帝就呼籲我們
[00:02:09.000 --> 00:02:12.000]  將最好的獻情給他
[00:02:12.000 --> 00:02:13.720]  因為他配得
[00:02:13.720 --> 00:02:16.240]  但在聖經裡面
[00:02:16.240 --> 00:02:18.520]  特別我們今天讀的《馬拉基書》
[00:02:18.520 --> 00:02:21.000]  你會發覺神很語重心長
[00:02:21.000 --> 00:02:23.720]  將祂的感情跟我們講述
[00:02:23.720 --> 00:02:25.400]  我們先看聖經
[00:02:25.400 --> 00:02:27.520]  第一章第六節
[00:02:27.520 --> 00:02:31.120]  神提醒我們不要藐視祂
[00:02:31.120 --> 00:02:34.200]  不要藐視這位可尊崇的上帝
[00:02:34.200 --> 00:02:35.640]  第一章第六節
[00:02:35.640 --> 00:02:38.360]  萬君子耶和華對你們說
[00:02:38.360 --> 00:02:40.520]  藐視我名的祭司也
[00:02:40.520 --> 00:02:43.640]  而只尊敬父親僕人敬畏主人
[00:02:43.640 --> 00:02:45.400]  我若是父親
[00:02:45.400 --> 00:02:48.240]  我該受的尊敬在哪裡呢?
[00:02:48.240 --> 00:02:50.120]  我若是主人
[00:02:50.240 --> 00:02:53.360]  我應得的敬畏在哪裡呢?
[00:02:53.360 --> 00:02:54.560]  你們卻說
[00:02:54.560 --> 00:02:57.160]  我們怎樣藐視了你的名呢?
[00:02:57.160 --> 00:03:02.240]  當時神很深刻地將祂自己的感受
[00:03:02.240 --> 00:03:03.680]  向我們講述
[00:03:03.680 --> 00:03:05.040]  大家可以看得出
[00:03:05.040 --> 00:03:08.000]  經文背後有一份很特別的
[00:03:08.000 --> 00:03:09.720]  難受的感情
[00:03:09.720 --> 00:03:12.600]  祂說如果我是你們的天父
[00:03:12.600 --> 00:03:13.880]  是你們的主人
[00:03:13.880 --> 00:03:17.400]  你們對我的尊敬和敬畏在哪裡呢?
[00:03:17.400 --> 00:03:19.560]  人際關係都會知道
[00:03:19.560 --> 00:03:23.360]  父親自然會尊敬父親
[00:03:23.360 --> 00:03:24.960]  僕人尊敬主人
[00:03:24.960 --> 00:03:26.920]  為何受造的人
[00:03:26.920 --> 00:03:30.240]  不會尊敬各位創造我們的主呢?
[00:03:30.240 --> 00:03:33.720]  這是神提出一個很合理
[00:03:33.720 --> 00:03:36.400]  對我們的挑戰或要求
[00:03:36.400 --> 00:03:39.360]  我們曾經在過去也提及
[00:03:39.360 --> 00:03:41.000]  過去早年的時候
[00:03:41.000 --> 00:03:42.880]  香港很多銀行
[00:03:42.880 --> 00:03:45.680]  他們很想能夠有安全
[00:03:45.680 --> 00:03:49.040]  所以他們有很多安全的措施
[00:03:49.200 --> 00:03:51.560]  其中一個措施就是在銀行門口
[00:03:51.560 --> 00:03:53.240]  擺放了一個紙牌
[00:03:53.240 --> 00:03:58.480]  就是警察畫像的紙牌
[00:03:58.480 --> 00:04:00.440]  有些人可能嚇一嚇
[00:04:00.440 --> 00:04:02.240]  「咦?有警察守著」
[00:04:02.240 --> 00:04:04.640]  不過看了幾次之後就發覺
[00:04:04.640 --> 00:04:06.480]  只是紙牌而已
[00:04:06.480 --> 00:04:11.000]  因此就不會有任何的警惕
[00:04:11.000 --> 00:04:13.520]  有些時候我們要留心
[00:04:13.520 --> 00:04:16.680]  不要以神為一個紙牌的神
[00:04:17.720 --> 00:04:19.200]  祂不是紙牌的神
[00:04:19.200 --> 00:04:22.200]  祂是真正滿有權能的上帝
[00:04:22.200 --> 00:04:25.080]  一間小學裡的一位小學生
[00:04:25.080 --> 00:04:27.080]  一群同學一起玩的時候
[00:04:27.080 --> 00:04:28.840]  其中兩個就在追逐
[00:04:28.840 --> 00:04:30.080]  一個就打另一個
[00:04:30.080 --> 00:04:31.600]  一邊追打的時候
[00:04:31.600 --> 00:04:33.360]  突然間看到校長站在前面
[00:04:33.360 --> 00:04:34.840]  這個追人的學生
[00:04:34.840 --> 00:04:36.520]  立即站在校長面前
[00:04:36.520 --> 00:04:37.640]  站好一會兒
[00:04:37.640 --> 00:04:39.040]  然後鞠一個躬
[00:04:39.040 --> 00:04:42.520]  然後立即就走
[00:04:42.520 --> 00:04:44.560]  再追打同學
[00:04:46.240 --> 00:04:48.240]  是不是恭敬校長呢?
[00:04:48.240 --> 00:04:50.320]  大家知道不是
[00:04:50.320 --> 00:04:54.760]  生活裡求神給我們都常常留心審查
[00:04:54.760 --> 00:04:57.760]  我們有沒有對神不尊崇的地方
[00:04:57.760 --> 00:05:00.920]  當時的猶太人他們不承認
[00:05:00.920 --> 00:05:02.840]  他們甚至質疑神所說
[00:05:02.840 --> 00:05:05.320]  我們怎樣藐視了祢的名呢?
[00:05:05.320 --> 00:05:07.520]  神就回答他們
[00:05:07.520 --> 00:05:11.480]  「你們的行為證明祢藐視我」
[00:05:11.480 --> 00:05:13.240]  大家看下第七節
[00:05:14.880 --> 00:05:18.960]  「你們把污穢的食物獻在我的壇上」
[00:05:18.960 --> 00:05:22.160]  這個行動證明他們藐視神
[00:05:22.160 --> 00:05:25.560]  所獻上的不是一些美好的祭品
[00:05:25.560 --> 00:05:28.600]  而是污穢的一些祭品
[00:05:28.600 --> 00:05:30.360]  但是他們不覺得有問題
[00:05:30.360 --> 00:05:31.440]  你再看經文
[00:05:31.440 --> 00:05:36.000]  「你們竟說我們怎樣污穢了你的祭壇呢?」
[00:05:36.000 --> 00:05:42.120]  「因你們以為耶和華的桌子是可以藐視的」
[00:05:42.760 --> 00:05:46.040]  這種行動證明他們內心的態度
[00:05:46.040 --> 00:05:48.520]  態度就是覺得不要緊
[00:05:48.520 --> 00:05:50.920]  這個祭壇是可以藐視的
[00:05:50.920 --> 00:05:54.520]  甚至他們可能不自覺有這樣的心態
[00:05:54.520 --> 00:05:56.800]  但他們的行動正是表明
[00:05:56.800 --> 00:05:58.920]  其實內心是藐視神
[00:05:58.920 --> 00:06:02.120]  是不重視、不尊重神
[00:06:02.120 --> 00:06:07.840]  大家有時候會留意到在外國的教會
[00:06:07.840 --> 00:06:10.080]  當我們聽到消息的時候都很擔心
[00:06:10.080 --> 00:06:12.320]  我自己去過一間美國的教會
[00:06:12.320 --> 00:06:13.560]  在當中崇拜
[00:06:13.560 --> 00:06:15.680]  發覺在英國大的座地
[00:06:15.680 --> 00:06:18.760]  禮拜堂的外面有一個地方
[00:06:18.760 --> 00:06:21.600]  是擺了一個咖啡室
[00:06:21.600 --> 00:06:23.880]  一個露天的咖啡廳
[00:06:23.880 --> 00:06:25.840]  我就說這間教會
[00:06:25.840 --> 00:06:29.120]  很好的對頂姊妹的優待
[00:06:29.120 --> 00:06:30.960]  可以讓他們在這裡休息、吃東西
[00:06:30.960 --> 00:06:34.360]  但後來我發覺那個地方不單是讓人休息
[00:06:34.360 --> 00:06:36.360]  而是讓人在當中崇拜
[00:06:36.360 --> 00:06:40.160]  如果你覺得在禮堂當中比較侷促
[00:06:40.160 --> 00:06:41.240]  比較嚴肅
[00:06:41.480 --> 00:06:42.920]  你就可以在外面
[00:06:42.920 --> 00:06:44.600]  在太陽散之下
[00:06:44.600 --> 00:06:45.920]  拿著一杯咖啡
[00:06:45.920 --> 00:06:47.920]  一邊看電視崇拜
[00:06:47.920 --> 00:06:49.280]  一邊喝咖啡
[00:06:49.280 --> 00:06:52.960]  何時覺得那道理很沉悶
[00:06:52.960 --> 00:06:54.680]  你就走開不再聽
[00:06:54.680 --> 00:06:56.560]  自由出入隨你
[00:06:56.560 --> 00:06:59.520]  這是不是崇拜?
[00:06:59.520 --> 00:07:02.480]  我昨天有弟兄告訴我
[00:07:02.480 --> 00:07:03.960]  斯穆斯不單止這樣
[00:07:03.960 --> 00:07:06.640]  最近在加拿大有些教會
[00:07:06.640 --> 00:07:08.280]  在禮堂
[00:07:08.280 --> 00:07:10.240]  敬拜的禮堂的後面
[00:07:10.480 --> 00:07:13.000]  設了一個咖啡吧
[00:07:13.000 --> 00:07:16.000]  叫做Tim Hortons
[00:07:16.000 --> 00:07:17.520]  大家知道
[00:07:17.520 --> 00:07:20.200]  這個咖啡的地方
[00:07:20.200 --> 00:07:21.320]  你隨時崇拜
[00:07:21.320 --> 00:07:23.320]  覺得不舒服、覺得很悶
[00:07:23.320 --> 00:07:24.640]  你就可以走到後面
[00:07:24.640 --> 00:07:25.720]  拿咖啡過來
[00:07:25.720 --> 00:07:26.640]  拿一個Donut
[00:07:26.640 --> 00:07:27.720]  坐下來繼續吃
[00:07:27.720 --> 00:07:28.720]  繼續崇拜
[00:07:28.720 --> 00:07:32.000]  這是不是崇拜?
[00:07:32.000 --> 00:07:35.120]  當人的心覺得是一種娛樂
[00:07:35.120 --> 00:07:37.560]  覺得只不過是滿足自己
[00:07:37.560 --> 00:07:39.160]  得到一些好的訊息
[00:07:39.160 --> 00:07:40.160]  聽著聽著
[00:07:40.160 --> 00:07:40.840]  喜歡聽就聽
[00:07:40.840 --> 00:07:42.280]  不喜歡就不聽
[00:07:42.280 --> 00:07:43.480]  這是不是崇拜?
[00:07:43.480 --> 00:07:46.960]  聖經裏面不斷勉勵我們
[00:07:46.960 --> 00:07:47.840]  要留心
[00:07:47.840 --> 00:07:50.240]  不要不自覺地
[00:07:50.240 --> 00:07:52.240]  在你的行動裏面
[00:07:52.240 --> 00:07:55.680]  去表現出對神的藐視
[00:07:55.680 --> 00:07:56.960]  因此你發覺
[00:07:56.960 --> 00:07:58.080]  我們常常在崇拜當中
[00:07:58.080 --> 00:07:59.160]  提醒弟兄姊妹
[00:07:59.160 --> 00:08:00.160]  要記得
[00:08:00.160 --> 00:08:02.040]  崇拜是奉獻
[00:08:02.040 --> 00:08:04.680]  在當中奉獻你的祈禱
[00:08:04.680 --> 00:08:05.480]  你的讚美
[00:08:05.480 --> 00:08:06.400]  你的生命
[00:08:06.400 --> 00:08:07.680]  來去敬拜神
[00:08:08.200 --> 00:08:09.480]  我們常常提醒弟兄姊妹
[00:08:09.480 --> 00:08:10.480]  要小心
[00:08:10.480 --> 00:08:12.280]  不要遲到早退
[00:08:12.280 --> 00:08:14.280]  不是教會介意
[00:08:14.280 --> 00:08:15.400]  秩序很混亂
[00:08:15.400 --> 00:08:16.880]  你們不要遲到早退
[00:08:16.880 --> 00:08:18.240]  而是我們擔心
[00:08:18.240 --> 00:08:19.240]  我們這樣做
[00:08:19.240 --> 00:08:20.480]  會得罪神
[00:08:20.480 --> 00:08:23.440]  我們擔心
[00:08:23.440 --> 00:08:24.720]  我們的奉獻
[00:08:24.720 --> 00:08:25.720]  我們的崇拜
[00:08:25.720 --> 00:08:26.960]  神不起願
[00:08:26.960 --> 00:08:29.840]  所以你知道
[00:08:29.840 --> 00:08:31.440]  你回到教會的時候
[00:08:31.440 --> 00:08:33.760]  你敬拜的對象是誰
[00:08:33.760 --> 00:08:37.000]  因此在聖經裏面提到
[00:08:37.000 --> 00:08:38.000]  《雅各書》
[00:08:38.000 --> 00:08:39.320]  第三章就說
[00:08:39.320 --> 00:08:40.720]  當我們讚美神的時候
[00:08:40.720 --> 00:08:41.720]  要留心
[00:08:41.720 --> 00:08:42.520]  你的口裏面
[00:08:42.520 --> 00:08:43.320]  讚美那位
[00:08:43.320 --> 00:08:44.960]  創造天地的上帝
[00:08:44.960 --> 00:08:47.200]  不可以同時用你的口
[00:08:47.200 --> 00:08:48.680]  去奏助
[00:08:48.680 --> 00:08:52.160]  那些按照神形象做的人
[00:08:52.160 --> 00:08:53.960]  一個口
[00:08:53.960 --> 00:08:55.280]  不能夠出讚美
[00:08:55.280 --> 00:08:56.680]  又出奏助
[00:08:56.680 --> 00:08:57.560]  亦都意味著
[00:08:57.560 --> 00:08:58.560]  不單止崇拜的時候
[00:08:58.560 --> 00:08:59.760]  你去敬拜神
[00:08:59.760 --> 00:09:01.400]  而是你日常生活當中
[00:09:01.400 --> 00:09:02.240]  你的言語
[00:09:02.240 --> 00:09:03.240]  你的行為
[00:09:03.240 --> 00:09:05.120]  都是一種崇拜
[00:09:05.600 --> 00:09:07.600]  都是對神一種尊重
[00:09:07.600 --> 00:09:08.880]  一種尊敬
[00:09:08.880 --> 00:09:11.320]  以致你可以在任何時刻
[00:09:11.320 --> 00:09:13.800]  都表示出對神那種尊崇
[00:09:13.800 --> 00:09:16.600]  因此聖經提醒我們留心
[00:09:16.600 --> 00:09:19.480]  不要不自覺地去藐視上帝
[00:09:19.480 --> 00:09:21.480]  我們再看第二方面
[00:09:21.480 --> 00:09:22.480]  聖經提醒我們
[00:09:22.480 --> 00:09:25.400]  當你獻上最好的時候
[00:09:25.400 --> 00:09:26.160]  神願立
[00:09:26.160 --> 00:09:27.680]  但你獻上次好
[00:09:27.680 --> 00:09:29.800]  神就不願立
[00:09:29.800 --> 00:09:31.160]  在第八節
[00:09:31.160 --> 00:09:33.160]  我請大家一起讀一讀第八節
[00:09:34.080 --> 00:09:36.320]  「萬君之夜話說
[00:09:36.320 --> 00:09:39.560]  你們把黑暗的獻為祭
[00:09:39.560 --> 00:09:41.400]  這不是惡嗎?
[00:09:41.400 --> 00:09:43.440]  你們把渴退的
[00:09:43.440 --> 00:09:45.400]  和有病的獻上
[00:09:45.400 --> 00:09:47.160]  這不是罪嗎?
[00:09:47.160 --> 00:09:49.280]  你把這樣的禮物
[00:09:49.280 --> 00:09:51.200]  獻給你的嬸長
[00:09:51.200 --> 00:09:53.000]  他會喜歡你
[00:09:53.000 --> 00:09:55.480]  或是願立你的禮物嗎?」
[00:09:55.480 --> 00:09:56.920]  聖經提到
[00:09:56.920 --> 00:10:00.480]  何時人將有黑暗的
[00:10:00.480 --> 00:10:03.080]  渴退的有病的獻上給神
[00:10:03.320 --> 00:10:06.240]  那些甚至不是很想要的獻給神
[00:10:06.240 --> 00:10:08.040]  神怎會喜歡呢?
[00:10:08.040 --> 00:10:10.920]  我記得我曾經說
[00:10:10.920 --> 00:10:12.000]  以前有一位目者
[00:10:12.000 --> 00:10:13.720]  來我們中間說了一件事
[00:10:13.720 --> 00:10:15.240]  我聽完之後
[00:10:15.240 --> 00:10:18.240]  心裏面有很多反思
[00:10:18.240 --> 00:10:20.120]  他說到在北美
[00:10:20.120 --> 00:10:21.320]  有一個家庭
[00:10:21.320 --> 00:10:22.920]  這個家庭有一次
[00:10:22.920 --> 00:10:24.600]  清洗冰櫃
[00:10:24.600 --> 00:10:26.920]  大家知道在北美有很多人
[00:10:26.920 --> 00:10:28.000]  他們有一個大的冰櫃
[00:10:28.000 --> 00:10:29.640]  將很多食物保存在裏面
[00:10:29.640 --> 00:10:31.720]  一邊全個冰櫃清洗時
[00:10:31.720 --> 00:10:32.800]  發覺在冰櫃底
[00:10:33.120 --> 00:10:34.880]  原來還有一隻火雞未吃
[00:10:34.880 --> 00:10:37.800]  這隻火雞放在冰櫃裏很久
[00:10:37.800 --> 00:10:39.200]  都忘記了吃
[00:10:39.200 --> 00:10:41.400]  然後將火雞拿出來後
[00:10:41.400 --> 00:10:44.440]  發覺已經過期了
[00:10:44.440 --> 00:10:46.760]  怎辦呢?
[00:10:46.760 --> 00:10:48.000]  吃不吃呢?
[00:10:48.000 --> 00:10:49.600]  丟掉它很可惜
[00:10:49.600 --> 00:10:52.880]  如果吃了它又驚有事
[00:10:52.880 --> 00:10:54.480]  大家在討論的時候
[00:10:54.480 --> 00:10:55.920]  突然間丈夫就說
[00:10:55.920 --> 00:10:57.000]  「不要緊的」
[00:10:57.000 --> 00:10:59.240]  「奉獻給教會做餐會吃東西」
[00:10:59.440 --> 00:11:00.440]  (笑)
[00:11:00.440 --> 00:11:05.320]  我一聽的時候就知道
[00:11:05.320 --> 00:11:07.200]  很多時候我們不自覺
[00:11:07.200 --> 00:11:09.160]  一些不重要
[00:11:09.160 --> 00:11:11.240]  自己都不需要的
[00:11:11.240 --> 00:11:13.240]  甚至不想要的
[00:11:13.240 --> 00:11:15.360]  那些可以奉獻給神
[00:11:15.360 --> 00:11:18.200]  當時的猶太人
[00:11:18.200 --> 00:11:20.080]  他們就將瘸腿的
[00:11:20.080 --> 00:11:21.600]  有病的獻上
[00:11:21.600 --> 00:11:23.360]  主告訴他們
[00:11:23.360 --> 00:11:25.840]  這些事情就算獻給你們的省長
[00:11:25.840 --> 00:11:28.200]  地方的權勢官員
[00:11:28.520 --> 00:11:29.840]  他們都不會喜歡
[00:11:29.840 --> 00:11:31.040]  都不會越納
[00:11:31.040 --> 00:11:32.680]  何況我呢?
[00:11:32.680 --> 00:11:36.520]  然後聖經就這樣提醒我們
[00:11:36.520 --> 00:11:37.480]  要留心
[00:11:37.480 --> 00:11:39.240]  要將美好的
[00:11:39.240 --> 00:11:41.040]  最好的奉獻給神
[00:11:41.040 --> 00:11:42.880]  各位靈智輩
[00:11:42.880 --> 00:11:45.720]  當然我們不必要有不必要的內疚
[00:11:45.720 --> 00:11:48.520]  有些時候我們所奉獻的確很微小
[00:11:48.520 --> 00:11:51.760]  但你記得寡婦有多少個銅錢?
[00:11:51.760 --> 00:11:55.520]  兩個銅錢獻給上帝
[00:11:55.520 --> 00:11:58.000]  主耶穌越納她的奉獻
[00:11:58.000 --> 00:12:02.160]  比那些財主將有餘的奉獻給神
[00:12:02.160 --> 00:12:04.480]  更加地被越納
[00:12:04.480 --> 00:12:06.800]  所以最重要的就是
[00:12:06.800 --> 00:12:09.200]  你有沒有將你最好的獻上
[00:12:09.200 --> 00:12:11.160]  無論是多或少
[00:12:11.160 --> 00:12:13.920]  無論是否最美好的祭品
[00:12:13.920 --> 00:12:17.560]  所以當你有機會在教會裡侍奉的時候
[00:12:17.560 --> 00:12:18.640]  你要留心
[00:12:18.640 --> 00:12:21.520]  不要單單看自己侍奉的表現
[00:12:21.520 --> 00:12:25.240]  不要太介懷那些果效
[00:12:25.240 --> 00:12:27.000]  重要的就是
[00:12:27.000 --> 00:12:31.000]  你有沒有將最好的獻給神
[00:12:31.000 --> 00:12:33.120]  如果你知道你已經努力了
[00:12:33.120 --> 00:12:35.200]  你就安然地去接受
[00:12:35.200 --> 00:12:37.400]  亦感謝神給你奉獻
[00:12:37.400 --> 00:12:40.760]  我今天想再提一件事情
[00:12:40.760 --> 00:12:42.000]  就是大家知道
[00:12:42.000 --> 00:12:44.280]  我們早年有一位女傳道
[00:12:44.280 --> 00:12:47.800]  在教會多年的服侍中心侍奉
[00:12:47.800 --> 00:12:50.040]  在教會早年的時候
[00:12:50.040 --> 00:12:51.400]  經濟很緊張
[00:12:51.400 --> 00:12:53.640]  因此給她的薪水很微薄
[00:12:54.120 --> 00:12:58.120]  亦只能夠提供一個很狹窄的簡辦房
[00:12:58.120 --> 00:12:59.560]  給她居住
[00:12:59.560 --> 00:13:02.080]  在當中這位童工
[00:13:02.080 --> 00:13:04.080]  她因為要照顧幾個子女
[00:13:04.080 --> 00:13:07.520]  自己的薪酬亦沒有任何餘錢
[00:13:07.520 --> 00:13:11.480]  但她心裡很想能夠奉獻
[00:13:11.480 --> 00:13:13.720]  因此她在考慮的時候
[00:13:13.720 --> 00:13:15.800]  就將自己的簡辦房
[00:13:15.800 --> 00:13:17.640]  再選一部分出來
[00:13:17.640 --> 00:13:19.440]  來分租給別人
[00:13:19.440 --> 00:13:22.320]  然後將得到的租金
[00:13:22.640 --> 00:13:25.920]  她就完全無條件地
[00:13:25.920 --> 00:13:28.920]  亦匿名地奉獻給教會
[00:13:28.920 --> 00:13:31.000]  很多年來沒有人知道
[00:13:31.000 --> 00:13:34.200]  這筆錢是這位傳道所奉獻的
[00:13:34.200 --> 00:13:36.520]  但她每天就忍受著
[00:13:36.520 --> 00:13:38.880]  一個更狹窄的房間
[00:13:38.880 --> 00:13:42.800]  而她就將自己能夠作的奉獻給神
[00:13:42.800 --> 00:13:45.520]  當我聽到這個見證的時候
[00:13:45.520 --> 00:13:46.640]  我都問自己
[00:13:46.640 --> 00:13:50.840]  我有沒有將我自己最好的奉獻給神
[00:13:51.680 --> 00:13:54.280]  我有沒有真正去尊崇祂
[00:13:54.280 --> 00:13:56.200]  去奉獻給祂
[00:13:56.200 --> 00:13:59.960]  當然有些時候我們因為很多擔憂
[00:13:59.960 --> 00:14:01.280]  覺得會很不安全
[00:14:01.280 --> 00:14:03.280]  如果我們奉獻了某些金錢
[00:14:03.280 --> 00:14:07.040]  甚至將自己人生的將來日子奉獻給神
[00:14:07.040 --> 00:14:09.160]  我的人生會怎樣呢?
[00:14:09.160 --> 00:14:11.040]  我退休的時候會怎樣呢?
[00:14:11.040 --> 00:14:13.040]  我將來會否無依靠呢?
[00:14:13.040 --> 00:14:17.280]  很多這句話令我們心裡不敢隨便奉獻
[00:14:17.280 --> 00:14:18.400]  我所說的
[00:14:18.680 --> 00:14:21.720]  無論是金錢或是自己的時間、生命
[00:14:21.720 --> 00:14:23.320]  所以都會很擔心
[00:14:23.320 --> 00:14:26.040]  我記得一次去一間教會講道
[00:14:26.040 --> 00:14:28.720]  講道之後一位弟兄就陪我一路走
[00:14:28.720 --> 00:14:30.040]  在走的過程當中
[00:14:30.040 --> 00:14:32.520]  他就跟我分享他自己的事情
[00:14:32.520 --> 00:14:37.240]  這位弟兄本身在香港一間基督教機構裡面做服事
[00:14:37.240 --> 00:14:39.000]  全職服事
[00:14:39.000 --> 00:14:41.920]  他說他其實是一個專業的人士
[00:14:41.920 --> 00:14:43.360]  在九七年之前
[00:14:43.360 --> 00:14:44.840]  因為知道快九七
[00:14:44.840 --> 00:14:46.280]  所以他很擔心
[00:14:46.280 --> 00:14:49.560]  香港一旦在中國的領導之下
[00:14:49.560 --> 00:14:51.080]  可能會有很多問題
[00:14:51.080 --> 00:14:54.280]  因此他就積極申請移民去美國
[00:14:54.280 --> 00:14:57.560]  去了美國之後就發覺找不到工作
[00:14:57.560 --> 00:14:58.120]  失業
[00:14:58.120 --> 00:15:00.520]  失業他怎麼辦呢?
[00:15:00.520 --> 00:15:03.320]  但後來經過一段努力之後
[00:15:03.320 --> 00:15:04.960]  有一間公司聘請他
[00:15:04.960 --> 00:15:08.600]  但講明要他回大陸工作
[00:15:08.600 --> 00:15:11.360]  大家明白嗎?
[00:15:11.360 --> 00:15:13.720]  他很想離開香港
[00:15:13.720 --> 00:15:17.680]  就是因為怕香港成為中國領導的地圖之後
[00:15:17.680 --> 00:15:18.680]  不安全
[00:15:18.680 --> 00:15:21.440]  去到美國要找工作
[00:15:21.440 --> 00:15:23.160]  不過要他回去上海工作
[00:15:23.160 --> 00:15:25.800]  因此他很掙扎
[00:15:25.800 --> 00:15:28.200]  有一次他自己去到醫院裡面
[00:15:28.200 --> 00:15:29.960]  經過一個庭院
[00:15:29.960 --> 00:15:31.480]  一個小的庭院
[00:15:31.480 --> 00:15:33.360]  一張長椅
[00:15:33.360 --> 00:15:35.200]  在烈日當空的時候
[00:15:35.200 --> 00:15:37.200]  有一個男士坐在那裡看聖經
[00:15:37.200 --> 00:15:38.480]  他很奇怪
[00:15:38.480 --> 00:15:39.640]  這麼猛太陽
[00:15:39.640 --> 00:15:41.160]  還在那裡看聖經
[00:15:41.160 --> 00:15:43.000]  他走過去看
[00:15:43.240 --> 00:15:44.840]  發現原來不是一個人
[00:15:44.840 --> 00:15:46.200]  是一個銅像
[00:15:46.200 --> 00:15:49.120]  這個銅像真的很相似
[00:15:49.120 --> 00:15:50.920]  所以他以為是一個人
[00:15:50.920 --> 00:15:54.640]  他看過手上真的有一本聖經
[00:15:54.640 --> 00:15:56.520]  但聖經是銅製的
[00:15:56.520 --> 00:15:58.320]  只寫了四個字
[00:15:58.320 --> 00:16:00.440]  這四個字就是
[00:16:00.440 --> 00:16:02.240]  「不要懼怕」
[00:16:02.240 --> 00:16:06.520]  這四個字對弟兄來說是一個很大的勉勵
[00:16:06.520 --> 00:16:08.120]  「你不要害怕」
[00:16:08.120 --> 00:16:11.960]  一邊思想的時候他就答應了做這份工作
[00:16:11.960 --> 00:16:14.320]  然後回到國內工作了四年
[00:16:14.320 --> 00:16:18.320]  在四年當中經歷了神很多奇妙的保守
[00:16:18.320 --> 00:16:21.320]  四年之後他就回到美國
[00:16:21.320 --> 00:16:22.200]  一回去
[00:16:22.200 --> 00:16:25.200]  怎料就遇到911事件
[00:16:25.200 --> 00:16:26.440]  大家記得
[00:16:26.440 --> 00:16:30.480]  突然間他發現哪裡最安全
[00:16:30.480 --> 00:16:36.120]  沒有任何一個地方是真正安全
[00:16:36.120 --> 00:16:39.400]  除了是神要你去的地方
