
[00:00:00.000 --> 00:00:04.400]  我們繼續思想聖經一書第五章經文
[00:08:47.160 --> 00:08:50.160]  在自己拒絕上帝
[00:08:50.160 --> 00:08:51.840]  心裡面僵硬
[00:08:51.840 --> 00:08:53.280]  不肯信主的時候
[00:08:53.280 --> 00:08:55.480]  不知從何而來的一份感動
[00:08:55.480 --> 00:08:57.760]  竟然可以信耶穌
[00:08:57.760 --> 00:08:59.160]  很多人體會是
[00:08:59.160 --> 00:09:00.760]  在自己聖靈的工作
[00:09:00.760 --> 00:09:02.200]  才可以信主
[00:09:02.200 --> 00:09:04.360]  很多時候我會說
[00:09:04.360 --> 00:09:07.320]  我尋求一個弟兄的見證
[00:09:07.320 --> 00:09:09.080]  你可能都會記得
[00:09:09.080 --> 00:09:11.600]  在北美我見到一位弟兄
[00:09:11.600 --> 00:09:13.520]  我見到他很熱心
[00:09:13.520 --> 00:09:15.480]  在教會裡面來侍奉
[00:09:15.480 --> 00:09:16.600]  我問他
[00:09:16.600 --> 00:09:18.480]  「你是否信主很多年了?」
[00:09:18.480 --> 00:09:19.960]  他說「不是啊」
[00:09:19.960 --> 00:09:21.000]  「不是很多年了」
[00:09:21.000 --> 00:09:22.480]  「是近期而已」
[00:09:22.480 --> 00:09:24.160]  然後他告訴我
[00:09:24.160 --> 00:09:25.680]  他信主的經過
[00:09:25.680 --> 00:09:27.040]  簡單來說
[00:09:27.040 --> 00:09:28.600]  就是他太太先信主
[00:09:28.600 --> 00:09:31.040]  他很不接受太太信耶穌
[00:09:31.040 --> 00:09:33.040]  所以他很多時候
[00:09:33.040 --> 00:09:34.160]  星期日早上
[00:09:34.160 --> 00:09:35.280]  太太回到教會
[00:09:35.280 --> 00:09:36.360]  他一個人在家裡
[00:09:36.360 --> 00:09:37.480]  他們沒有子女
[00:09:37.480 --> 00:09:39.760]  他就會很不開心
[00:09:39.760 --> 00:09:42.000]  覺得好像太太丟下他
[00:09:42.000 --> 00:09:42.640]  不理會
[00:09:42.640 --> 00:09:43.600]  理會耶穌
[00:09:43.600 --> 00:09:44.360]  不理會他
[00:09:44.360 --> 00:09:46.280]  有一個早上
[00:09:46.280 --> 00:09:47.080]  他起床的時候
[00:09:47.080 --> 00:09:48.080]  看不到太太
[00:09:48.080 --> 00:09:51.040]  他大聲地去罵神
[00:09:51.040 --> 00:09:52.760]  他很不開心
[00:09:52.760 --> 00:09:55.880]  罵神為什麼搶了他老婆
[00:09:55.880 --> 00:09:59.200]  一邊罵的時候
[00:09:59.200 --> 00:10:00.320]  他就說
[00:10:00.320 --> 00:10:01.760]  「我意想不到」
[00:10:02.240 --> 00:10:04.240]  「突然間我聽到一把聲音」
[00:10:04.240 --> 00:10:06.640]  「很清楚地對我說」
[00:10:06.640 --> 00:10:09.360]  「那把聲音說」
[00:10:09.360 --> 00:10:12.000]  「我等了你這麼多年」
[00:10:12.000 --> 00:10:15.040]  「你為什麼還不回家?」
[00:10:15.040 --> 00:10:18.800]  「為什麼你不回家?」
[00:10:18.800 --> 00:10:22.040]  這位弟兄說
[00:10:22.040 --> 00:10:23.360]  他後來信了主
[00:10:23.360 --> 00:10:25.160]  但他清楚知道
[00:10:25.160 --> 00:10:27.960]  是上帝的靈感動他
[00:10:27.960 --> 00:10:28.960]  提醒他
[00:10:28.960 --> 00:10:30.280]  告訴他
[00:10:30.280 --> 00:10:32.880]  他的家在等他回來
[00:10:32.880 --> 00:10:34.960]  所以他信靠耶穌
[00:10:34.960 --> 00:10:36.360]  弟兄姐妹
[00:10:36.360 --> 00:10:38.120]  你聽過很多不同的弟兄姐妹
[00:10:38.120 --> 00:10:39.520]  說他們信主的經過
[00:10:39.520 --> 00:10:40.920]  你就會清楚知道
[00:10:40.920 --> 00:10:43.120]  是聖靈的恩惠
[00:10:43.120 --> 00:10:45.920]  幫助我們才能夠信主
[00:10:45.920 --> 00:10:47.840]  同樣當你信主之後
[00:10:47.840 --> 00:10:48.680]  你會體會
[00:10:48.680 --> 00:10:50.520]  你能夠步步成長
[00:10:50.520 --> 00:10:51.720]  不是你自己
[00:10:51.720 --> 00:10:54.520]  是因為聖靈不斷引導你
[00:10:54.520 --> 00:10:56.520]  幫助你成長
[00:10:56.520 --> 00:10:59.080]  正如聖經加拉太書
[00:10:59.440 --> 00:11:02.040]  提及一件很重要的事情
[00:11:02.040 --> 00:11:05.720]  加拉太書第三章提及
[00:11:05.720 --> 00:11:08.240]  我們問你一件事
[00:11:08.240 --> 00:11:10.640]  你們受了聖靈
[00:11:10.640 --> 00:11:12.240]  是因為行律法
[00:11:12.240 --> 00:11:14.520]  是因為聽信福音
[00:11:14.520 --> 00:11:19.000]  是因為你憑著自己去遵行律法
[00:11:19.000 --> 00:11:21.360]  以至你能夠信耶穌
[00:11:21.360 --> 00:11:25.400]  還是因為你聽而信福音
[00:11:25.400 --> 00:11:26.960]  領受聖靈
[00:11:27.640 --> 00:11:30.320]  很明顯答案是後者
[00:11:30.320 --> 00:11:32.880]  是因為你聽而相信
[00:11:32.880 --> 00:11:34.400]  以至你領受聖靈
[00:11:34.400 --> 00:11:38.040]  正如聖經士童傳第二章所記述
[00:11:38.040 --> 00:11:40.920]  當人信靠耶穌
[00:11:40.920 --> 00:11:42.800]  聚得赦免
[00:11:42.800 --> 00:11:46.000]  就必領受所賜的聖靈
[00:11:46.000 --> 00:11:48.440]  然後聖經再說
[00:11:48.440 --> 00:11:50.360]  你們既靠聖靈入門
[00:11:50.360 --> 00:11:53.000]  如今還靠肉身成全嗎?
[00:11:53.000 --> 00:11:55.920]  有些時候我們都以為
[00:11:56.320 --> 00:11:58.320]  在乎我們自己去掙扎
[00:11:58.320 --> 00:12:01.320]  去爭取能夠不斷地成長
[00:12:01.320 --> 00:12:03.160]  沒錯有我們的一份
[00:12:03.160 --> 00:12:06.600]  但你發覺重要的是你本身
[00:12:06.600 --> 00:12:09.520]  全心全意的依靠聖靈
[00:12:09.520 --> 00:12:13.520]  你只是配合著它在你身上的工作
[00:12:13.520 --> 00:12:17.720]  你就發覺你的生命不斷地成長
[00:12:17.720 --> 00:12:22.320]  有些時候我們面對聖經所說的
[00:12:22.320 --> 00:12:23.840]  我們需要在主的面前
[00:12:23.840 --> 00:12:27.360]  不斷地尋求成長
[00:12:27.360 --> 00:12:28.680]  但你記得
[00:12:28.680 --> 00:12:31.040]  這是出於神的工作
[00:12:31.040 --> 00:12:34.840]  而你的心是全心的依靠神
[00:12:34.840 --> 00:12:38.000]  以至經歷祂在你身上的能力
[00:12:38.000 --> 00:12:39.640]  有些時候
[00:12:39.640 --> 00:12:41.440]  我相信我們頂尖姊妹
[00:12:41.440 --> 00:12:42.480]  包括我自己
[00:12:42.480 --> 00:12:45.560]  都有時候覺得不開心
[00:12:45.560 --> 00:12:47.480]  感覺自己很軟弱
[00:12:47.480 --> 00:12:51.200]  在追求的事上好像很退後
[00:12:52.080 --> 00:12:55.160]  有時候有些自卑的情緒出現
[00:12:55.160 --> 00:12:58.840]  但好幾次當我感覺自己軟弱的時候
[00:12:58.840 --> 00:13:00.480]  我就立即提醒自己
[00:13:00.480 --> 00:13:02.200]  我提醒自己
[00:13:02.200 --> 00:13:05.560]  其實自卑可能是另一種驕傲
[00:13:05.560 --> 00:13:09.480]  以為在乎自己
[00:13:09.480 --> 00:13:12.520]  我做不到所以我自卑
[00:13:12.520 --> 00:13:13.840]  所以我埋怨自己
[00:13:13.840 --> 00:13:17.360]  但我們何時會心裡知道
[00:13:17.360 --> 00:13:19.720]  由始至終都不是我自己
[00:13:20.560 --> 00:13:22.320]  因此你的心更加知道
[00:13:22.320 --> 00:13:24.480]  我是憑著信心
[00:13:24.480 --> 00:13:27.160]  如有夢主的幫助
[00:13:27.160 --> 00:13:30.760]  我去經歷那種成長和特性
[00:13:30.760 --> 00:13:33.160]  所以你很清楚記得
[00:13:33.160 --> 00:13:34.640]  剛才聖經所說
[00:13:34.640 --> 00:13:36.440]  我們勝過世界的
[00:13:36.440 --> 00:13:37.760]  不是其他
[00:13:37.760 --> 00:13:41.440]  只是因為耶穌基督的緣故
[00:13:41.440 --> 00:13:44.280]  是相信耶穌是基督
[00:13:44.280 --> 00:13:47.280]  以至我們能夠勝過世界
[00:13:47.280 --> 00:13:49.080]  相信耶穌基督
[00:13:49.080 --> 00:13:50.800]  同時在表達一件事
[00:13:50.800 --> 00:13:54.000]  就是你接受和信靠
[00:13:54.000 --> 00:13:56.600]  耶穌基督的能力在你身上
[00:13:56.600 --> 00:14:00.160]  你相信祂的能力在你身上
[00:14:00.160 --> 00:14:02.200]  因為你信靠祂的名
[00:14:02.200 --> 00:14:05.280]  因此你可以勝過世界
[00:14:05.280 --> 00:14:10.840]  這是很多歷代的教徒深刻的體驗
[00:14:10.840 --> 00:14:13.560]  我想說一說
[00:14:13.560 --> 00:14:17.200]  大家都知道宣道會的創辦人是哪一位
[00:14:18.000 --> 00:14:19.600]  孫信博士
[00:14:19.600 --> 00:14:23.800]  孫信博士的墓碑
[00:14:23.800 --> 00:14:26.600]  在美國的地方
[00:14:26.600 --> 00:14:30.080]  墓碑上刻了四個英文字
[00:14:30.080 --> 00:14:31.280]  很特別
[00:14:31.280 --> 00:14:36.040]  這四個字代表了他一生的深刻體驗
[00:14:36.040 --> 00:14:39.200]  就是Not I but Christ
[00:14:39.200 --> 00:14:41.360]  大家都唱過一首詩歌
[00:14:41.360 --> 00:14:43.040]  非我為主
[00:14:43.040 --> 00:14:45.680]  在孫信的一生裏
[00:14:45.680 --> 00:14:47.680]  他有很多很多的病痛
[00:14:47.680 --> 00:14:48.680]  十四歲
[00:14:48.680 --> 00:14:51.320]  他已經有精神衰弱症
[00:14:51.320 --> 00:14:54.040]  他做事很拼搏
[00:14:54.040 --> 00:14:55.880]  他讀書很勤力
[00:14:55.880 --> 00:14:59.280]  因此整個人的精神都受到很大的損耗
[00:14:59.280 --> 00:15:01.560]  不單止精神衰弱
[00:15:01.560 --> 00:15:03.120]  到了三十歲左右
[00:15:03.120 --> 00:15:05.600]  他已經患上嚴重的心臟病
[00:15:05.600 --> 00:15:08.000]  我一聽到心臟病
[00:15:08.000 --> 00:15:09.360]  我就會很留意
[00:15:09.360 --> 00:15:14.320]  很明白這些情況有什麼傷害
[00:15:14.320 --> 00:15:17.360]  我留意到竟然他比我還早
[00:15:17.360 --> 00:15:19.680]  有很嚴重的心臟病
[00:15:19.680 --> 00:15:22.920]  而且醫生已經很清楚地對他說
[00:15:22.920 --> 00:15:27.440]  你要留意你可能只剩下很短的日子
[00:15:27.440 --> 00:15:29.280]  不夠人世
[00:15:29.280 --> 00:15:31.720]  在那段時間
[00:15:31.720 --> 00:15:33.840]  孫信被迫要放下工作
[00:15:33.840 --> 00:15:35.640]  有一段特別的休息
[00:15:35.640 --> 00:15:38.160]  在過程當中有很多經歷
[00:15:38.160 --> 00:15:39.360]  不詳細說
[00:15:39.360 --> 00:15:42.720]  但是他很奇妙地經歷了神給他醫治
[00:15:44.400 --> 00:15:47.440]  當他很奇妙地得了醫治之後
[00:15:47.440 --> 00:15:50.920]  在他人生中有一個很清楚的轉向
[00:15:50.920 --> 00:15:52.480]  他的轉向就是
[00:15:52.480 --> 00:15:56.120]  他深刻知道他不可以靠自己的拼搏
[00:15:56.120 --> 00:15:59.680]  他不可以憑著自己來侍奉
[00:15:59.680 --> 00:16:02.040]  因此在他侍奉的後來日子
[00:16:02.040 --> 00:16:05.560]  他是全心的依靠主來供奉
[00:16:05.560 --> 00:16:08.480]  但是奇妙的是
[00:16:08.480 --> 00:16:10.480]  很多人因此發現
[00:16:10.480 --> 00:16:12.520]  在孫信博士的生命中
[00:16:12.720 --> 00:16:15.080]  他是被人家家配的奴婦
[00:16:15.080 --> 00:16:16.360]  有人曾經說
[00:16:16.360 --> 00:16:18.320]  他被奴婦三倍
[00:16:18.320 --> 00:16:22.520]  但是他完全感覺不到壓力
[00:16:22.520 --> 00:16:24.640]  一直一直
[00:16:24.640 --> 00:16:26.200]  不是到三十歲
[00:16:26.200 --> 00:16:28.400]  他活到七十五歲
[00:16:28.400 --> 00:16:30.800]  一直侍奉主到底
[00:16:30.800 --> 00:16:34.440]  在孫信的人生中
[00:16:34.440 --> 00:16:36.160]  他曾經在那裡說了一句話
[00:16:36.160 --> 00:16:37.200]  雙雙說
[00:16:37.200 --> 00:16:38.720]  用英文說
[00:16:39.440 --> 00:16:40.320]  他就說
[00:16:40.320 --> 00:16:43.320]  Let him live his life in me
[00:16:43.320 --> 00:16:48.040]  讓主活在我裡面
[00:16:48.040 --> 00:16:50.320]  活出他的生命
[00:16:50.320 --> 00:16:53.320]  他知道不是自己
[00:16:53.320 --> 00:16:56.200]  是主在他裡面活著
[00:16:56.200 --> 00:16:58.280]  因此他有力量
[00:16:58.280 --> 00:17:00.920]  能夠健康地侍奉
[00:17:00.920 --> 00:17:04.160]  他也有力量整個世界
[00:17:04.160 --> 00:17:06.280]  各位靈姐妹
[00:17:06.280 --> 00:17:07.560]  當我們讀到聖經的時候
[00:17:07.560 --> 00:17:10.000]  整個世界是誰呢?
[00:17:10.000 --> 00:17:12.880]  就是那些信靠耶穌基督的人
[00:17:12.880 --> 00:17:15.240]  就是那些真正的
[00:17:15.240 --> 00:17:17.160]  來接受基督的能力
[00:17:17.160 --> 00:17:18.360]  在他身上的人
[00:17:18.360 --> 00:17:19.760]  而你和我
[00:17:19.760 --> 00:17:21.440]  都會經歷
[00:17:21.440 --> 00:17:23.040]  這一種能力
[00:17:23.040 --> 00:17:25.920]  我們再讀下去的時候
[00:17:25.920 --> 00:17:28.120]  聖經裡面也提及一件事情
[00:17:28.120 --> 00:17:32.640]  我們因為信耶穌是神的兒子
[00:17:32.640 --> 00:17:35.720]  便確知道自己有永生
[00:17:36.760 --> 00:17:38.760]  我們很需要清楚知道這件事情
[00:17:38.760 --> 00:17:39.600]  因為很多時候
[00:17:39.600 --> 00:17:41.080]  你發覺信主之後
[00:17:41.080 --> 00:17:44.080]  有時候自己有些地方軟弱了
[00:17:44.080 --> 00:17:46.920]  或者甚至有些地方得罪神
[00:17:46.920 --> 00:17:48.720]  有時候會懷疑
[00:17:48.720 --> 00:17:50.360]  究竟他有沒有永生
[00:17:50.360 --> 00:17:51.840]  是否能上到天堂
[00:17:51.840 --> 00:17:54.600]  但聖經告訴我們
[00:17:54.600 --> 00:17:57.280]  凡是信耶穌是神的兒子
[00:17:57.280 --> 00:17:59.320]  就有永生
[00:17:59.320 --> 00:18:02.320]  在聖經跟著一段小段裡面
