
[00:00:00.000 --> 00:00:02.500]  我們很快就要講
[00:06:14.160 --> 00:06:17.560]  以身作則成為一個榜樣
[00:06:17.560 --> 00:06:18.760]  在這裏指出
[00:06:18.760 --> 00:06:20.800]  那些不肯作供的人
[00:06:20.800 --> 00:06:22.800]  是指那些有能力作供
[00:06:22.800 --> 00:06:25.800]  但缺乏工作意志的人
[00:06:25.800 --> 00:06:28.520]  拒絕自己的工作
[00:06:28.520 --> 00:06:32.080]  濫用了其他人的愛心的這群人
[00:06:32.080 --> 00:06:33.720]  在第三章的十一、十二節
[00:06:33.720 --> 00:06:37.120]  保羅直接勸戒這群人
[00:06:37.120 --> 00:06:40.280]  他說直接說出他們
[00:06:40.280 --> 00:06:41.680]  這群人是怎樣的呢
[00:06:41.680 --> 00:06:43.080]  第十一、十二節說
[00:06:43.080 --> 00:06:44.000]  因我們聽說
[00:06:44.000 --> 00:06:47.320]  在你們中間有人不按規矩而行
[00:06:47.320 --> 00:06:48.520]  什麼工作都不作
[00:06:48.520 --> 00:06:50.640]  反倒專管閒事
[00:06:50.640 --> 00:06:51.720]  我們靠主耶穌基督
[00:06:51.720 --> 00:06:53.640]  吩咐勸戒這樣的人
[00:06:53.640 --> 00:06:54.920]  要安靜作供
[00:06:54.920 --> 00:06:56.800]  吃自己的飯
[00:06:56.800 --> 00:06:58.400]  在這裏說到這群人
[00:06:58.400 --> 00:06:59.760]  什麼工作都不做
[00:06:59.760 --> 00:07:03.440]  只靠別人的生活供養
[00:07:03.440 --> 00:07:05.680]  然後因為時間多
[00:07:05.680 --> 00:07:07.360]  有時間做什麼呢
[00:07:07.360 --> 00:07:08.960]  專管閒事
[00:07:08.960 --> 00:07:10.560]  那些不應該管的事
[00:07:10.560 --> 00:07:12.240]  他們都管了
[00:07:12.240 --> 00:07:13.840]  在這裏
[00:07:13.840 --> 00:07:15.680]  可以說他們這個行動
[00:07:15.680 --> 00:07:17.800]  成為了別人的
[00:07:17.800 --> 00:07:19.360]  不單止經濟上的負累
[00:07:19.360 --> 00:07:21.560]  也製造了很多問題
[00:07:21.560 --> 00:07:23.960]  多時間專管閒事
[00:07:23.960 --> 00:07:26.200]  製造更多問題讓人去處理
[00:07:26.200 --> 00:07:29.800]  這就是當時有一些人的情況
[00:07:29.800 --> 00:07:33.680]  在這裏保羅在貼薩羅耶加前書
[00:07:33.680 --> 00:07:37.200]  他對這些人作了一些勸勉後
[00:07:37.200 --> 00:07:40.200]  他們仍然沒有痛改前非
[00:07:40.200 --> 00:07:44.720]  保羅在這裏嚴肅地命令他們
[00:07:44.720 --> 00:07:47.520]  他們應該怎樣去做
[00:07:47.520 --> 00:07:49.360]  應該自己去工作
[00:07:49.360 --> 00:07:50.240]  保羅在這裏說
[00:07:50.240 --> 00:07:52.480]  勸他們如弟兄
[00:07:52.480 --> 00:07:54.920]  其實保羅沒有當他們是仇人
[00:07:54.920 --> 00:07:58.200]  沒有當他們是一個無可救藥的人
[00:07:58.200 --> 00:08:01.720]  勸他們如弟兄
[00:08:01.720 --> 00:08:04.600]  保羅用安靜和專管閒事
[00:08:04.600 --> 00:08:05.560]  這是相對的
[00:08:05.560 --> 00:08:06.880]  你們不要專管閒事
[00:08:06.880 --> 00:08:10.080]  應該安安靜靜地自己去工作
[00:08:10.080 --> 00:08:11.280]  吃自己的飯
[00:08:11.280 --> 00:08:13.760]  不要白吃別人的飯
[00:08:13.760 --> 00:08:18.280]  保羅無論如何朝著一個方向
[00:08:18.280 --> 00:08:21.440]  用不同的方式去幫助這些人
[00:08:21.440 --> 00:08:22.760]  有所改變
[00:08:22.760 --> 00:08:25.800]  走向一個健康的生活
[00:08:25.800 --> 00:08:29.200]  在這裏保羅怎樣去勸他們
[00:08:29.200 --> 00:08:31.040]  或者勸這些人的時候
[00:08:31.040 --> 00:08:33.520]  有教導教會的人應該怎樣去做呢
[00:08:33.520 --> 00:08:35.680]  13至15節這樣說
[00:08:35.680 --> 00:08:37.480]  「關於不聽勸誡的人
[00:08:37.480 --> 00:08:40.240]  弟兄們,你們行善不可喪志
[00:08:40.240 --> 00:08:42.560]  若有人不聽我們者信上的話
[00:08:42.560 --> 00:08:43.920]  要記下他
[00:08:43.920 --> 00:08:45.480]  不和他交往
[00:08:45.480 --> 00:08:47.320]  叫他自覺羞愧
[00:08:47.320 --> 00:08:48.880]  但不要以他為仇人
[00:08:48.880 --> 00:08:51.200]  要勸他如弟兄」
[00:08:51.200 --> 00:08:54.400]  保羅在這裏的用意是什麼呢
[00:08:54.400 --> 00:08:57.680]  不和他們交往的意思
[00:08:57.680 --> 00:08:59.080]  不是要將他們
[00:08:59.080 --> 00:09:01.600]  趕出教會
[00:09:01.600 --> 00:09:02.360]  不要讓他們回來
[00:09:02.360 --> 00:09:03.400]  不是這個意思
[00:09:03.400 --> 00:09:05.160]  保羅說其實意思是
[00:09:05.160 --> 00:09:07.920]  你們私底下不要再和他們聯絡了
[00:09:07.920 --> 00:09:11.760]  意思是不要再和他們一起吃飯了
[00:09:11.760 --> 00:09:15.600]  意思是不要再讓他們濫用你們的愛心
[00:09:15.600 --> 00:09:20.840]  以致你們再和他們這樣的方式交往
[00:09:20.840 --> 00:09:22.280]  繼續供養他們
[00:09:22.280 --> 00:09:24.120]  他們就不會改變
[00:09:24.120 --> 00:09:27.200]  所以你們應該不要
[00:09:27.200 --> 00:09:30.400]  個別地繼續和他們一起吃飯
[00:09:30.400 --> 00:09:35.320]  當他們沒有其他人的供應的時候
[00:09:35.320 --> 00:09:40.640]  他們就會改變他們的生活方式
[00:09:40.640 --> 00:09:42.840]  所以保羅在這裏說
[00:09:42.840 --> 00:09:45.160]  其實是個別地叫他們
[00:09:45.160 --> 00:09:47.080]  不要繼續供養他們
[00:09:47.080 --> 00:09:50.680]  但沒有說他們不能繼續回教會聚會
[00:09:50.680 --> 00:09:53.680]  或者去參與一些群體的相交
[00:09:53.680 --> 00:09:56.800]  保羅沒有這樣的角度去說
[00:09:56.800 --> 00:09:59.720]  在這裏保羅說
[00:09:59.720 --> 00:10:05.280]  我們要用正確的方式去幫助他們
[00:10:05.280 --> 00:10:08.560]  改變他們的錯誤行為
[00:10:08.560 --> 00:10:09.520]  在這裏保羅說
[00:10:09.520 --> 00:10:14.320]  如果不聽信上的話的人
[00:10:14.320 --> 00:10:16.400]  記下他留心他
[00:10:16.400 --> 00:10:18.640]  其實留心他
[00:10:18.640 --> 00:10:21.520]  其實我們知道怎樣幫助他
[00:10:21.520 --> 00:10:23.720]  能夠幫助他改變
[00:10:23.720 --> 00:10:29.200]  在這裏保羅帶出了這班人
[00:10:29.200 --> 00:10:32.880]  希望藉著你們這個行為的改變
[00:10:32.880 --> 00:10:34.520]  你們不再供養他們
[00:10:34.520 --> 00:10:36.200]  令他們第一
[00:10:36.200 --> 00:10:38.440]  沒有供應的來源
[00:10:38.440 --> 00:10:38.920]  第二
[00:10:38.920 --> 00:10:41.800]  也讓他們自覺羞愧
[00:10:41.800 --> 00:10:45.480]  讓他們能夠改變他們過去那種
[00:10:45.480 --> 00:10:51.040]  依賴別人的愛心而去生活的一個生活方式
[00:10:51.040 --> 00:10:55.040]  所以保羅在這裏教導一班信徒
[00:10:55.040 --> 00:10:59.240]  怎樣去幫助這班有錯誤行為的人
[00:10:59.240 --> 00:11:00.400]  所以保羅在這裏強調
[00:11:00.400 --> 00:11:02.080]  不要當他們是仇人
[00:11:02.080 --> 00:11:03.760]  不要當他們是敵人
[00:11:03.760 --> 00:11:06.520]  勸他們如敵輕
[00:11:06.520 --> 00:11:08.920]  另一方面保羅也說
[00:11:08.920 --> 00:11:12.320]  你們行善不可喪志
[00:11:12.320 --> 00:11:16.400]  意思是不要因著某些人
[00:11:16.400 --> 00:11:20.240]  他們的錯誤行為濫用了人的愛心
[00:11:20.240 --> 00:11:24.080]  你們就不去幫助那些真正有需要的人
[00:11:24.080 --> 00:11:26.480]  所以保羅在這裏有兩個向導去講
[00:11:26.480 --> 00:11:29.440]  這班人
[00:11:29.440 --> 00:11:31.240]  教極不聽的人
[00:11:31.240 --> 00:11:32.320]  不要放棄他們
[00:11:32.320 --> 00:11:35.760]  你們仍然繼續用不同的方式幫助他們
[00:11:35.760 --> 00:11:37.200]  有一個行為上的改變
[00:11:37.200 --> 00:11:38.240]  另一方面
[00:11:38.240 --> 00:11:41.520]  你們也不要因為這班人的緣故
[00:11:41.520 --> 00:11:46.800]  你們放棄了去幫助那些真正有需要的人
[00:11:46.800 --> 00:11:47.680]  所以保羅在這裏說
[00:11:47.680 --> 00:11:52.000]  我們行善不可喪志就是這個意思
[00:11:52.000 --> 00:11:53.200]  對待人
[00:11:53.200 --> 00:11:54.480]  就算人有錯誤
[00:11:54.480 --> 00:11:57.360]  不要用一個敵對的態度
[00:11:57.360 --> 00:12:00.440]  仍然用一份的愛去幫助他
[00:12:00.440 --> 00:12:02.840]  有真正的改變
[00:12:02.840 --> 00:12:05.160]  在第三章十六節裏
[00:12:05.160 --> 00:12:11.040]  保羅有一個說法
[00:12:11.040 --> 00:12:12.840]  願賜平安的主
[00:12:12.840 --> 00:12:15.800]  隨時隨時親自給你們平安
[00:12:15.800 --> 00:12:18.160]  願主上與你們同在
[00:12:18.160 --> 00:12:19.880]  保羅在這裏說
[00:12:19.880 --> 00:12:23.200]  願主耶穌基督的平安賜給你們
[00:12:23.200 --> 00:12:24.520]  保羅在這裏說
[00:12:24.520 --> 00:12:27.640]  當你們去處理教會問題的時候
[00:12:27.640 --> 00:12:30.400]  更加需要主耶穌所賜的平安
[00:12:30.400 --> 00:12:32.800]  因為處理的過程
[00:12:32.800 --> 00:12:38.600]  很容易令到教會內部的群體有不同的意見
[00:12:38.600 --> 00:12:40.200]  亦都可能有不同的做法
[00:12:40.200 --> 00:12:42.040]  以致很多的衝突
[00:12:42.040 --> 00:12:44.280]  所以保羅在這裏說
[00:12:44.280 --> 00:12:47.560]  願耶穌的平安臨到你們眾人
[00:12:47.560 --> 00:12:50.280]  在處理這件事的過程裏面
[00:12:50.280 --> 00:12:52.280]  你們能夠與上帝有和諧
[00:12:52.280 --> 00:12:54.000]  與人有和諧
[00:12:54.000 --> 00:12:58.600]  與各方面都能夠和諧地去處理這件事
[00:12:58.600 --> 00:13:00.280]  接著在第二部分說
[00:13:00.280 --> 00:13:03.520]  賜平安的主與賜平安
[00:13:03.520 --> 00:13:05.440]  其實是分不開的
[00:13:05.440 --> 00:13:09.440]  耶穌的平安臨到你們的生命裏面
[00:13:09.440 --> 00:13:13.360]  賜平安的主亦與你們同在
[00:13:13.360 --> 00:13:16.200]  所以賜恩的那一位
[00:13:16.200 --> 00:13:19.160]  與賜平安這件事
[00:13:19.160 --> 00:13:20.680]  兩者是分不開的
[00:13:20.680 --> 00:13:22.680]  有耶穌就有平安
[00:13:22.680 --> 00:13:24.440]  沒有耶穌就沒有平安
[00:13:24.440 --> 00:13:28.080]  其實保羅是很強調這個信息
[00:13:28.080 --> 00:13:30.320]  接著在第十七和第十八節
[00:13:30.320 --> 00:13:32.960]  保羅說到最後
[00:13:32.960 --> 00:13:35.200]  「我保羅親筆問你們安
[00:13:35.200 --> 00:13:37.640]  凡我的信都以此為記
[00:13:37.640 --> 00:13:39.480]  我的筆跡就是這樣
[00:13:39.480 --> 00:13:43.320]  願我們主耶穌基督的恩賞與你們同在」
[00:13:43.320 --> 00:13:48.480]  以前很多時候都是信尾
[00:13:48.480 --> 00:13:50.840]  用代筆去寫
[00:13:50.840 --> 00:13:54.600]  但保羅說「我親筆問你們安」
[00:13:54.600 --> 00:13:57.040]  他強調整封信
[00:13:57.040 --> 00:13:59.680]  其實意思都是我的意思
[00:13:59.680 --> 00:14:04.280]  強調這封信的權威性
[00:14:04.280 --> 00:14:06.080]  以及重要性
[00:14:06.080 --> 00:14:07.760]  保羅說
[00:14:07.760 --> 00:14:10.200]  你們看了這封信的時候
[00:14:10.200 --> 00:14:12.520]  是我的意思
[00:14:12.520 --> 00:14:16.280]  是耶穌給我一個權柄
[00:14:16.280 --> 00:14:19.000]  去對你們作出一個教導
[00:14:19.000 --> 00:14:20.280]  一個教訓
[00:14:20.280 --> 00:14:22.120]  所以你們看完之後
[00:14:22.120 --> 00:14:23.920]  不要看完就算了
[00:14:23.920 --> 00:14:26.040]  要努力去進行
[00:14:26.040 --> 00:14:27.120]  保羅到最後
[00:14:27.120 --> 00:14:28.720]  就是希望藉著這句話
[00:14:28.720 --> 00:14:31.480]  去帶出這個方向
[00:14:31.480 --> 00:14:33.560]  整卷,可以說是兩卷
[00:14:33.560 --> 00:14:35.160]  貼薩羅尼加前書
[00:14:35.160 --> 00:14:36.840]  貼薩羅尼加後書
[00:14:36.840 --> 00:14:38.680]  就完結了
[00:14:38.680 --> 00:14:41.800]  後書三章,前書五章
[00:14:41.800 --> 00:14:44.600]  不是很長的經文
[00:14:44.600 --> 00:14:45.760]  兩封信
[00:14:45.760 --> 00:14:47.360]  表達了保羅對當時
[00:14:47.360 --> 00:14:51.160]  接受羅尼加教會的各方面的提醒
[00:14:51.160 --> 00:14:55.160]  在這裡我們也可以有幾方面的思考
[00:14:55.160 --> 00:14:57.320]  究竟接受羅尼加前書後書
[00:14:57.320 --> 00:15:00.640]  對我們有什麼提醒呢
[00:15:00.640 --> 00:15:01.760]  第一就是
[00:15:01.760 --> 00:15:03.760]  保羅可以說
[00:15:03.760 --> 00:15:05.480]  用了很多篇幅
[00:15:05.480 --> 00:15:10.520]  去處理一個關於濫用愛心的人
[00:15:10.520 --> 00:15:12.640]  濫用愛心的人的問題
[00:15:12.640 --> 00:15:15.920]  為什麼保羅用這麼多篇幅去處理呢
[00:15:15.920 --> 00:15:17.640]  為什麼保羅這麼做呢
[00:15:17.640 --> 00:15:19.000]  其實這一群人
[00:15:19.000 --> 00:15:20.320]  其中一個可能就是
[00:15:20.320 --> 00:15:22.640]  為什麼他們有這樣的行為呢
[00:15:22.640 --> 00:15:26.080]  就是因為他們對主在來有錯誤的認識
[00:15:26.080 --> 00:15:28.520]  主如果明天再回來
[00:15:28.520 --> 00:15:29.280]  後天回來
[00:15:29.280 --> 00:15:31.160]  那我做事有什麼意思呢
[00:15:31.160 --> 00:15:32.640]  不用做了
[00:15:32.640 --> 00:15:33.960]  耶穌再回來了
[00:15:33.960 --> 00:15:36.640]  所以就等耶穌回來就行了
[00:15:36.640 --> 00:15:39.240]  也因為他們錯誤理解
[00:15:39.240 --> 00:15:42.760]  彼此相愛的道理
[00:15:42.760 --> 00:15:45.640]  他們濫用了其他人的愛心
[00:15:45.640 --> 00:15:48.800]  所以保羅在這裡要糾正他們的行為
[00:15:48.800 --> 00:15:53.680]  要糾正他們對主在來認識的錯誤
[00:15:53.680 --> 00:15:55.760]  也要糾正他們
[00:15:55.760 --> 00:16:00.720]  頂尖招妹彼此相愛的道理的實踐
[00:16:00.720 --> 00:16:03.200]  在接受羅尼加前書
[00:16:03.200 --> 00:16:04.800]  有五章經文
[00:16:04.800 --> 00:16:06.960]  每一章經文的結尾
[00:16:06.960 --> 00:16:09.640]  其實都是講主在來
[00:16:09.640 --> 00:16:12.280]  主會再來的訊息
[00:16:12.280 --> 00:16:16.160]  主在來的盼望作為一個結束
[00:16:16.160 --> 00:16:18.120]  其實在接受羅尼加前書
[00:16:18.120 --> 00:16:20.240]  就是要教導一群信徒
[00:16:20.240 --> 00:16:23.200]  他們要有一個正確對主在來的認識
[00:16:23.200 --> 00:16:25.560]  以致鼓勵他們在患難裡
[00:16:25.560 --> 00:16:26.840]  你們仍要忍耐
[00:16:26.840 --> 00:16:29.160]  仍然要堅持
[00:16:29.160 --> 00:16:30.960]  可以說是跟從耶穌
[00:16:30.960 --> 00:16:32.680]  不要灰心
[00:16:32.680 --> 00:16:36.520]  在這裡我們看到
[00:16:36.520 --> 00:16:40.000]  正確的對信仰的認識
[00:16:40.000 --> 00:16:42.800]  才會帶來我們在生活行為上
[00:16:42.800 --> 00:16:45.480]  有一個正確的行為
[00:16:45.480 --> 00:16:47.480]  所以保羅在這裡
[00:16:47.480 --> 00:16:49.960]  為什麼用這麼長的篇幅
[00:16:49.960 --> 00:16:53.600]  去討論一些關於濫用愛心的事
[00:16:53.600 --> 00:16:56.760]  其實背後是要教導這群人
[00:16:56.760 --> 00:16:59.640]  不單止是這群濫用愛心的信徒
[00:16:59.640 --> 00:17:04.400]  也要其他人正確認識主在來的訊息
[00:17:04.400 --> 00:17:06.960]  什麼是主在來的訊息的道理
[00:17:06.960 --> 00:17:08.720]  然後怎麼去應用呢
[00:17:08.720 --> 00:17:10.320]  正確的認識
[00:17:10.320 --> 00:17:14.080]  才能夠在生活上有正確的行為
[00:17:14.080 --> 00:17:15.800]  就好像很簡單的說
[00:17:15.800 --> 00:17:17.360]  當我們
[00:17:17.360 --> 00:17:19.120]  如果在我們的認識裡
[00:17:19.120 --> 00:17:22.880]  我們當耶穌是菩薩
[00:17:22.880 --> 00:17:24.320]  所謂什麼菩薩呢
[00:17:24.320 --> 00:17:26.800]  就是有什麼就求祂
[00:17:26.800 --> 00:17:28.720]  就是
[00:17:28.720 --> 00:17:30.040]  然後呢
[00:17:30.040 --> 00:17:32.560]  沒事就遠離祂
[00:17:32.560 --> 00:17:35.600]  這是民間信仰的情況
[00:17:35.600 --> 00:17:37.440]  所以在中國裡
[00:17:37.440 --> 00:17:41.600]  有很多農村的人信了耶穌
[00:17:41.600 --> 00:17:42.720]  不過據了解
[00:17:42.720 --> 00:17:45.280]  有不少農村的人
[00:17:45.280 --> 00:17:47.040]  就當耶穌是菩薩
[00:17:47.040 --> 00:17:50.560]  我們叫做基菩薩
[00:17:50.560 --> 00:17:53.120]  就是用了拜菩薩的態度
[00:17:53.120 --> 00:17:55.440]  去跟從耶穌
[00:17:55.440 --> 00:17:56.960]  就是當有事的時候
[00:17:56.960 --> 00:17:58.840]  就急著抱什麼腳呢
[00:17:58.840 --> 00:18:00.720]  急著抱耶穌的腳
[00:18:00.720 --> 00:18:02.880]  有事就來求耶穌
[00:18:02.880 --> 00:18:05.200]  沒事就不用回來
[00:18:05.200 --> 00:18:06.560]  就走了
[00:18:06.560 --> 00:18:08.560]  我也見過很多這樣的例子
[00:18:08.560 --> 00:18:11.360]  當生命有很多挑戰的時候
[00:18:11.360 --> 00:18:12.880]  當生命有很多艱難的時候
[00:18:12.880 --> 00:18:15.760]  來教會就求耶穌
