
[00:00:00.000 --> 00:00:07.800]  我們繼續的來聆受關於門徒的性格這個課題
[00:09:11.440 --> 00:09:15.520]  但是母親講的是他們兩個要母親講的
[00:09:15.520 --> 00:09:16.560]  所以在這裡呢
[00:09:16.560 --> 00:09:17.320]  把那個
[00:09:17.320 --> 00:09:19.120]  根本的來源
[00:09:19.120 --> 00:09:20.400]  就講出來了
[00:09:20.400 --> 00:09:23.980]  在這裡我們看見主
[00:09:23.980 --> 00:09:26.020]  說了一句話
[00:09:26.020 --> 00:09:29.100]  第四世界
[00:09:29.100 --> 00:09:31.660]  好像不容易明白
[00:09:31.660 --> 00:09:32.940]  但是我們
[00:09:32.940 --> 00:09:34.480]  想一想的時候
[00:09:34.480 --> 00:09:35.760]  就明白了
[00:09:36.260 --> 00:09:37.020]  四世界
[00:09:37.020 --> 00:09:42.160]  主說這是坐在我的左右不是我可以賜的
[00:09:42.160 --> 00:09:44.980]  為什麼主說
[00:09:44.980 --> 00:09:46.500]  他不能賜呢
[00:09:46.500 --> 00:09:50.340]  難道他沒有這個權柄嗎
[00:09:50.340 --> 00:09:53.680]  下面就告訴我們
[00:09:53.680 --> 00:09:55.220]  那個解釋
[00:09:55.220 --> 00:09:59.820]  乃是為誰預備的就賜給誰
[00:09:59.820 --> 00:10:03.660]  那個意思就是說
[00:10:03.660 --> 00:10:06.220]  誰有資格
[00:10:06.440 --> 00:10:07.460]  就是為誰預備
[00:10:07.460 --> 00:10:09.760]  所以
[00:10:09.760 --> 00:10:12.320]  主都不能改變
[00:10:12.320 --> 00:10:13.600]  這個地位
[00:10:13.600 --> 00:10:16.920]  主自己定的原則
[00:10:16.920 --> 00:10:20.260]  是怎麼樣的人
[00:10:20.260 --> 00:10:22.040]  做什麼地位
[00:10:22.040 --> 00:10:23.320]  主定了
[00:10:23.320 --> 00:10:25.380]  主不能改自己都不能改
[00:10:25.380 --> 00:10:27.660]  意思就是
[00:10:27.660 --> 00:10:28.940]  你們求我
[00:10:28.940 --> 00:10:30.480]  我不能改
[00:10:30.480 --> 00:10:34.080]  不是我可以
[00:10:34.080 --> 00:10:35.860]  改變
[00:10:36.780 --> 00:10:38.060]  誰可以得呢
[00:10:38.060 --> 00:10:40.120]  為誰預備誰就得
[00:10:40.120 --> 00:10:43.440]  那麼是為誰預備呢
[00:10:43.440 --> 00:10:46.000]  怎麼樣決定為哪一個人預備呢
[00:10:46.000 --> 00:10:49.580]  就是按照那個人的實際的狀況
[00:10:49.580 --> 00:10:51.880]  他配得就得
[00:10:51.880 --> 00:10:54.960]  不配得主都不能要他得
[00:10:54.960 --> 00:10:55.720]  是這個意思
[00:10:55.720 --> 00:10:59.560]  這是很重要的一個認識
[00:10:59.560 --> 00:11:02.380]  所以在主的面前
[00:11:03.400 --> 00:11:05.720]  不是求情解決問題
[00:11:05.720 --> 00:11:08.020]  那是實際
[00:11:08.020 --> 00:11:09.800]  的表現
[00:11:09.800 --> 00:11:12.620]  實際的屬靈的資格
[00:11:12.620 --> 00:11:13.900]  來決定
[00:11:13.900 --> 00:11:16.200]  他的地位
[00:11:16.200 --> 00:11:18.760]  他的觀念賞賜
[00:11:18.760 --> 00:11:22.100]  所以在這裡主講出來
[00:11:22.100 --> 00:11:23.620]  很重要的
[00:11:23.620 --> 00:11:24.900]  一個道理
[00:11:24.900 --> 00:11:26.960]  跟著
[00:11:26.960 --> 00:11:28.500]  另外一個道理
[00:11:28.500 --> 00:11:32.840]  主耶穌說你們不知道說求的是什麼
[00:11:33.820 --> 00:11:34.580]  就是說
[00:11:34.580 --> 00:11:35.860]  你們
[00:11:35.860 --> 00:11:39.960]  在求完全不明白你們說求的是怎麼回事
[00:11:39.960 --> 00:11:43.280]  下面主就解釋了
[00:11:43.280 --> 00:11:45.600]  如果一個人
[00:11:45.600 --> 00:11:47.120]  要有高位
[00:11:47.120 --> 00:11:48.920]  他必須
[00:11:48.920 --> 00:11:50.720]  付了代價
[00:11:50.720 --> 00:11:55.320]  所以喝的杯是代表付的代價
[00:11:55.320 --> 00:11:59.420]  主耶穌說你們想
[00:11:59.420 --> 00:12:01.220]  給我同坐
[00:12:01.480 --> 00:12:03.780]  我喝的杯你們能喝嗎
[00:12:03.780 --> 00:12:07.620]  主說我坐在那個座位上
[00:12:07.620 --> 00:12:10.960]  不是我想坐就坐了
[00:12:10.960 --> 00:12:13.260]  我喝了苦杯
[00:12:13.260 --> 00:12:14.540]  才能坐
[00:12:14.540 --> 00:12:17.360]  主付了代價
[00:12:17.360 --> 00:12:19.660]  犧牲他的生命
[00:12:19.660 --> 00:12:22.480]  經歷十字架的苦難
[00:12:22.480 --> 00:12:26.580]  所以他才能夠在國度裡
[00:12:26.580 --> 00:12:27.860]  坐完
[00:12:29.380 --> 00:12:31.680]  同樣的道理也用在
[00:12:31.680 --> 00:12:34.000]  跟從主的門徒身上
[00:12:34.000 --> 00:12:42.180]  一個在主左邊的右邊的必須和主那樣
[00:12:42.180 --> 00:12:44.240]  喝杯的人
[00:12:44.240 --> 00:12:46.280]  喝杯
[00:12:46.280 --> 00:12:47.560]  就是表示
[00:12:47.560 --> 00:12:48.840]  付代價
[00:12:48.840 --> 00:12:54.720]  他們兩個當時糊裡糊塗的說我們能
[00:12:54.720 --> 00:12:57.280]  感謝神
[00:12:57.280 --> 00:12:59.340]  後來他們真是能了
[00:13:00.060 --> 00:13:01.860]  兩個也能了
[00:13:01.860 --> 00:13:03.640]  約翰
[00:13:03.640 --> 00:13:06.200]  他被充軍
[00:13:06.200 --> 00:13:08.500]  放駐
[00:13:08.500 --> 00:13:10.560]  到巴摩海島
[00:13:10.560 --> 00:13:14.140]  在礦學裡面做苦工
[00:13:14.140 --> 00:13:16.180]  一個老人家
[00:13:16.180 --> 00:13:18.500]  大概是
[00:13:18.500 --> 00:13:20.800]  90歲的樣子
[00:13:20.800 --> 00:13:23.620]  還被強迫
[00:13:23.620 --> 00:13:25.660]  到礦學裡面
[00:13:25.660 --> 00:13:26.680]  做苦工
[00:13:26.680 --> 00:13:28.980]  有那個
[00:13:29.660 --> 00:13:31.440]  情況難以想像
[00:13:31.440 --> 00:13:36.820]  羅馬政府的官員
[00:13:36.820 --> 00:13:38.100]  沒有一個
[00:13:38.100 --> 00:13:41.420]  不是殘忍誠信
[00:13:41.420 --> 00:13:43.220]  不殘忍
[00:13:43.220 --> 00:13:45.260]  做不了羅馬的兵丁
[00:13:45.260 --> 00:13:46.300]  官長
[00:13:46.300 --> 00:13:49.880]  他在那樣情況之下
[00:13:49.880 --> 00:13:51.940]  來
[00:13:51.940 --> 00:13:53.460]  與主
[00:13:53.460 --> 00:13:55.760]  一同喝杯
[00:13:55.760 --> 00:13:58.060]  他真是
[00:13:58.320 --> 00:13:59.100]  能喝了
[00:13:59.100 --> 00:14:00.620]  但是他
[00:14:00.620 --> 00:14:02.420]  當時說我能的時候
[00:14:02.420 --> 00:14:03.700]  他不知道
[00:14:03.700 --> 00:14:04.720]  他說什麼
[00:14:04.720 --> 00:14:06.780]  他不知道他問什麼
[00:14:06.780 --> 00:14:08.820]  他也不知道他回答了什麼
[00:14:08.820 --> 00:14:10.360]  後來
[00:14:10.360 --> 00:14:11.380]  卻知道
[00:14:11.380 --> 00:14:15.740]  感謝神他們真的學到了
[00:14:15.740 --> 00:14:17.020]  這個功課
[00:14:17.020 --> 00:14:20.080]  所以後來約翰
[00:14:20.080 --> 00:14:22.400]  他的心態改變
[00:14:22.400 --> 00:14:24.960]  還是求高位
[00:14:24.960 --> 00:14:27.260]  但是求法不同了
[00:14:28.240 --> 00:14:30.540]  他了解他求什麼了
[00:14:30.540 --> 00:14:32.080]  他了解
[00:14:32.080 --> 00:14:33.360]  怎麼能
[00:14:33.360 --> 00:14:35.160]  得到所求的了
[00:14:35.160 --> 00:14:37.960]  他願意為主付代價
[00:14:37.960 --> 00:14:39.240]  最後
[00:14:39.240 --> 00:14:41.800]  必然得官廉
[00:14:41.800 --> 00:14:45.900]  好多年前在歐洲的一個
[00:14:45.900 --> 00:14:48.220]  古代的王
[00:14:48.220 --> 00:14:49.740]  王公裡面
[00:14:49.740 --> 00:14:52.560]  發現了
[00:14:52.560 --> 00:14:54.100]  一個王官
[00:14:54.100 --> 00:14:56.660]  在這個
[00:14:57.160 --> 00:14:58.440]  王官
[00:14:58.440 --> 00:15:01.520]  他們
[00:15:01.520 --> 00:15:05.100]  撤開研究的時候
[00:15:05.100 --> 00:15:06.120]  發現了
[00:15:06.120 --> 00:15:08.420]  這個王官裡面藏著一個
[00:15:08.420 --> 00:15:10.740]  一個金的十字架
[00:15:10.740 --> 00:15:13.040]  外面看不見
[00:15:13.040 --> 00:15:15.080]  是藏在那個
[00:15:15.080 --> 00:15:16.360]  官廉裡頭
[00:15:16.360 --> 00:15:18.920]  這個發現很有意思
[00:15:18.920 --> 00:15:21.740]  外面看是官廉
[00:15:21.740 --> 00:15:22.760]  裡面呢
[00:15:22.760 --> 00:15:25.320]  隱藏著一個十字架
[00:15:26.600 --> 00:15:28.380]  在神的家中
[00:15:28.380 --> 00:15:30.440]  真正的官廉的人
[00:15:30.440 --> 00:15:35.040]  都是為主背過十字架的人
[00:15:35.040 --> 00:15:36.580]  為主
[00:15:36.580 --> 00:15:38.120]  為主的國度
[00:15:38.120 --> 00:15:41.440]  有所付代價
[00:15:41.440 --> 00:15:44.000]  所以那個發現
[00:15:44.000 --> 00:15:45.800]  是很有
[00:15:45.800 --> 00:15:46.820]  意義
[00:15:46.820 --> 00:15:49.120]  約翰
[00:15:49.120 --> 00:15:50.400]  學到
[00:15:50.400 --> 00:15:51.680]  這個功課
[00:15:51.680 --> 00:15:55.780]  第三個功課他學到的
[00:15:56.760 --> 00:15:57.520]  就是
[00:15:57.520 --> 00:15:59.820]  愛主到底
[00:15:59.820 --> 00:16:02.380]  那麼我們
[00:16:02.380 --> 00:16:04.180]  立刻想起來
[00:16:04.180 --> 00:16:07.780]  我們已經好幾次提過的那個經文了
[00:16:07.780 --> 00:16:09.040]  就是
[00:16:09.040 --> 00:16:12.380]  約翰福音21章15到17節
[00:16:12.380 --> 00:16:16.220]  記載主耶穌三次問彼得
[00:16:16.220 --> 00:16:19.540]  你愛我比這些更深嗎?
[00:16:19.540 --> 00:16:21.840]  當時是問彼得
[00:16:21.840 --> 00:16:24.900]  彼得學了功課
[00:16:25.160 --> 00:16:26.440]  但是旁邊
[00:16:26.440 --> 00:16:28.740]  旁聽的約翰
[00:16:28.740 --> 00:16:30.280]  也學到了
[00:16:30.280 --> 00:16:31.560]  感謝主
[00:16:31.560 --> 00:16:34.640]  主是從彼得談話
[00:16:34.640 --> 00:16:36.420]  彼得
[00:16:36.420 --> 00:16:38.220]  學到了
[00:16:38.220 --> 00:16:41.540]  旁邊的約翰
[00:16:41.540 --> 00:16:43.340]  也學到了
[00:16:43.340 --> 00:16:45.380]  所以主
[00:16:45.380 --> 00:16:46.660]  教課的時候
[00:16:46.660 --> 00:16:49.740]  有不同的人學到
[00:16:49.740 --> 00:16:52.560]  有的時候
[00:16:52.560 --> 00:16:53.840]  一個功課
[00:16:54.100 --> 00:16:55.120]  是由這個人學的
[00:16:55.120 --> 00:16:56.920]  當這個人學的時候
[00:16:56.920 --> 00:16:59.720]  那個旁邊的人注意
[00:16:59.720 --> 00:17:01.000]  他也領會了
[00:17:01.000 --> 00:17:03.300]  他也學到了
[00:17:03.300 --> 00:17:04.840]  有的功課
[00:17:04.840 --> 00:17:06.640]  是從別人身上
[00:17:06.640 --> 00:17:08.940]  主教那個人的功課
[00:17:08.940 --> 00:17:10.740]  被這個人學到
[00:17:10.740 --> 00:17:13.800]  主三次問彼得
[00:17:13.800 --> 00:17:19.180]  我們提到提過兩個可能的原因
[00:17:19.180 --> 00:17:20.200]  一個是
[00:17:20.200 --> 00:17:21.480]  因為
[00:17:21.480 --> 00:17:23.020]  彼得三次不認主
[00:17:23.800 --> 00:17:25.080]  另外一個就是
[00:17:25.080 --> 00:17:26.620]  主的意思就是說
[00:17:26.620 --> 00:17:27.900]  一個人
[00:17:27.900 --> 00:17:31.240]  在一生的長時間裡頭
[00:17:31.240 --> 00:17:33.800]  他愛主的心
[00:17:33.800 --> 00:17:34.820]  必須
[00:17:34.820 --> 00:17:38.400]  每過一段時間就眺望一次
[00:17:38.400 --> 00:17:39.680]  眺望一次
[00:17:39.680 --> 00:17:40.440]  眺望一次
[00:17:40.440 --> 00:17:42.760]  沒有一個人能夠
[00:17:42.760 --> 00:17:44.800]  一時的愛主
[00:17:44.800 --> 00:17:47.360]  堅持一生之久
[00:17:47.360 --> 00:17:49.160]  道地不變
[00:17:49.160 --> 00:17:51.960]  沒有人能這樣
[00:17:53.240 --> 00:17:55.540]  我們的奉獻如此
[00:17:55.540 --> 00:17:57.600]  我們愛主的心也是如此
[00:17:57.600 --> 00:18:00.160]  必須在過程中
[00:18:00.160 --> 00:18:01.440]  來眺望
[00:18:01.440 --> 00:18:02.200]  眺望
[00:18:02.200 --> 00:18:06.040]  好像沒有一個人吃一次飯
[00:18:06.040 --> 00:18:07.580]  能夠
[00:18:07.580 --> 00:18:08.860]  一直的
[00:18:08.860 --> 00:18:10.140]  健壯
[00:18:10.140 --> 00:18:11.160]  有力
[00:18:11.160 --> 00:18:13.460]  必須不斷的吃飯
[00:18:13.460 --> 00:18:15.260]  能夠
[00:18:15.260 --> 00:18:17.560]  補充
[00:18:17.560 --> 00:18:19.100]  他的力量
[00:18:19.100 --> 00:18:21.660]  鋼鐵
[00:18:22.680 --> 00:18:23.720]  很堅硬
[00:18:23.720 --> 00:18:26.800]  但是你把它放在露天的地方
[00:18:26.800 --> 00:18:29.640]  風吹雨淋日曬
[00:18:29.640 --> 00:18:33.480]  鋼鐵都會腐爛
[00:18:33.480 --> 00:18:37.220]  何況一個人呢
[00:18:37.220 --> 00:18:40.300]  人沒有一個人像鋼鐵那麼
[00:18:40.300 --> 00:18:41.320]  堅強
[00:18:41.320 --> 00:18:43.880]  所以更加需要
[00:18:43.880 --> 00:18:45.680]  一次一次的
[00:18:45.680 --> 00:18:46.700]  得到主的
[00:18:46.700 --> 00:18:47.720]  愛的
[00:18:47.720 --> 00:18:48.740]  激勵
[00:18:48.740 --> 00:18:50.800]  得到愛的眺望
[00:18:52.080 --> 00:18:52.840]  才能夠
[00:18:52.840 --> 00:18:54.380]  到底
[00:18:54.380 --> 00:18:57.200]  所以我們賽跑
[00:18:57.200 --> 00:19:00.020]  起步很重要
[00:19:00.020 --> 00:19:02.320]  但是終點
[00:19:02.320 --> 00:19:03.600]  更重要
[00:19:03.600 --> 00:19:05.140]  有的人起步
[00:19:05.140 --> 00:19:06.160]  很快
[00:19:06.160 --> 00:19:08.460]  臨前
[00:19:08.460 --> 00:19:10.520]  慢慢慢慢落後了
