
[00:00:00.000 --> 00:00:04.000]  剛才我們上半節完結之前就講到
[00:02:50.240 --> 00:02:56.080]  我時常特意去選一些我最不喜歡的思想家去研究
[00:02:56.080 --> 00:02:59.600]  譬如我寫第一本書,我就選毛澤東去研究
[00:02:59.600 --> 00:03:01.600]  毛澤東是我最討厭的一個人
[00:03:01.600 --> 00:03:05.600]  老實說,但是我要給自己一個挑戰
[00:03:05.600 --> 00:03:07.600]  我要研究毛澤東
[00:03:07.600 --> 00:03:10.800]  很清楚,不偏見地去研究他
[00:03:10.800 --> 00:03:14.640]  然後研究完,我才說他錯在哪裡
[00:03:14.640 --> 00:03:19.440]  同樣的,我讀大學的時候,我讀神學的時候
[00:03:19.440 --> 00:03:22.720]  我的論文裡面是研究一位神學家叫Karl Barth
[00:03:22.720 --> 00:03:27.440]  Karl Barth這位神學家也是我最不喜歡的神學家
[00:03:27.440 --> 00:03:30.160]  我很不喜歡他的想法
[00:03:30.160 --> 00:03:33.520]  但是我特意要拿他來寫博士論文,其中的一半
[00:03:33.520 --> 00:03:37.040]  一半好了,整篇就受不了,一半而已
[00:03:37.040 --> 00:03:40.960]  為什麼呢?我要給自己一個考驗
[00:03:40.960 --> 00:03:42.960]  就是一個我最不喜歡的人
[00:03:42.960 --> 00:03:45.600]  最跟我思想剛剛相反想法的人
[00:03:45.600 --> 00:03:48.560]  如果我也可以研究到他,拿到一個學位的話
[00:03:48.560 --> 00:03:51.520]  而別人的專家也認為我說得對的話
[00:03:51.520 --> 00:03:54.640]  就是表示我過關了,我合格了
[00:03:54.640 --> 00:03:58.800]  我對別人我不喜歡的人的理解是可以合格的
[00:03:58.800 --> 00:04:01.280]  我覺得這是一個練習,是人生的訓練
[00:04:01.280 --> 00:04:03.120]  我希望大家也可以嘗試一下
[00:04:03.120 --> 00:04:05.520]  不是一定跟我的,聖經是這樣說的
[00:04:05.520 --> 00:04:10.720]  當我們做的事情,別人和我們不同的時候
[00:04:10.720 --> 00:04:14.080]  我們不要這麼快作出一個反應
[00:04:14.080 --> 00:04:19.200]  十九章十一節說,有見識的人不輕易發怒
[00:04:19.200 --> 00:04:22.400]  為什麼有見識的人不輕易發怒呢?
[00:04:22.400 --> 00:04:24.160]  為什麼一個人才會發怒呢?
[00:04:24.160 --> 00:04:28.160]  因為那個人如果跟你說一些和你角度不同的東西
[00:04:28.160 --> 00:04:31.360]  你就會發怒
[00:04:31.360 --> 00:04:35.280]  不輕易發怒就是表示你先停一停
[00:04:35.280 --> 00:04:37.760]  想一想,聽清楚他說什麼
[00:04:37.760 --> 00:04:39.920]  然後從他的角度去想一想
[00:04:39.920 --> 00:04:42.640]  明白了,然後才不一定要贊成
[00:04:42.640 --> 00:04:44.720]  最後結果可能你還是不贊成
[00:04:44.720 --> 00:04:46.880]  但你知道你不贊成在哪裡
[00:04:46.880 --> 00:04:50.720]  不贊成之餘,你也能欣賞到他好在哪裡
[00:04:50.720 --> 00:04:56.080]  能夠這樣,這就是一個能夠全面視野的智慧人
[00:04:56.080 --> 00:05:02.640]  好,引申到下去,不要這麼快就說到深度的問題
[00:05:02.640 --> 00:05:07.840]  一個有智慧的人不單有闊度,而且有深度
[00:05:07.840 --> 00:05:14.240]  剛才說了呼石山水,這個深度就要說安娜的肢體
[00:05:14.240 --> 00:05:16.640]  大家也知道安娜的肢體
[00:05:16.640 --> 00:05:20.640]  我一聽到安娜的肢體就覺得太可惜了
[00:05:20.640 --> 00:05:23.040]  肢體的次子也好一點
[00:05:23.040 --> 00:05:27.680]  次子也有長久性和作用
[00:05:27.680 --> 00:05:38.880]  肢體西餅,還有八百半的清貨行動
[00:05:38.880 --> 00:05:43.200]  這兩樣東西加起來也有一個問題
[00:05:43.200 --> 00:05:45.200]  反映了一個什麼呢?
[00:05:45.200 --> 00:05:54.080]  反映了我們說的思想的表面直接和深度的問題
[00:05:54.080 --> 00:05:58.560]  這個不只是我說的,報紙的記者也會說的
[00:05:58.560 --> 00:06:02.240]  因為大家都聽到不需要再提了
[00:06:02.240 --> 00:06:07.440]  你再提西餅回家,你拿來做什麼?你吃不完的
[00:06:07.440 --> 00:06:11.040]  果然第二天我看到資料告訴我們
[00:06:11.040 --> 00:06:14.640]  整個房子都是,兩個雪櫃都是
[00:06:14.640 --> 00:06:19.440]  最後一隻狗也吃了,狗也病了,醫了八百元
[00:06:19.440 --> 00:06:29.040]  其實安娜和八百半是代表了兩個角度和一樣東西
[00:06:29.040 --> 00:06:34.640]  安娜的心態就是不值得
[00:06:34.640 --> 00:06:38.320]  有了卡,換不到餅
[00:06:38.320 --> 00:06:40.960]  最後化為烏有,不值得
[00:06:40.960 --> 00:06:44.400]  這個不值得就成為她一切行動的目標了
[00:06:44.400 --> 00:06:48.240]  八百半就很值得
[00:06:48.240 --> 00:06:52.960]  我覺得這兩樣東西是很應的
[00:06:52.960 --> 00:06:56.160]  不值得和很值得這兩樣東西加起來
[00:06:56.160 --> 00:07:01.520]  值不值得就是我們一切行動的動力
[00:07:01.520 --> 00:07:03.520]  和我們只看見這東西
[00:07:03.520 --> 00:07:05.520]  那樣東西是什麼呢?
[00:07:05.520 --> 00:07:09.600]  看不到更深入的那些,大家都知道
[00:07:09.600 --> 00:07:12.880]  第一,第一個深入的問題是你買來做什麼?
[00:07:12.880 --> 00:07:14.880]  你拿回來做什麼?
[00:07:14.880 --> 00:07:19.040]  第二,每一樣東西你增加在你家裡
[00:07:19.040 --> 00:07:22.240]  就要處理它,有後遺症
[00:07:22.240 --> 00:07:26.320]  那你八百半一樣的,很值得
[00:07:26.320 --> 00:07:29.440]  沒錯,五千多元的東西,二千多元買回來
[00:07:29.440 --> 00:07:31.440]  但買回來要找地方等它
[00:07:31.440 --> 00:07:34.160]  還有那樣東西本來是不需要的東西
[00:07:34.160 --> 00:07:37.520]  那些平時都沒有人買的東西,不知道為什麼掃光了
[00:07:37.520 --> 00:07:39.920]  買一件不合自己尺寸的衣服
[00:07:39.920 --> 00:07:42.560]  先買了,買來送給別人也好
[00:07:42.560 --> 00:07:45.440]  買了才送給別人,浪費了多少時間?
[00:07:45.440 --> 00:07:47.440]  還要去排隊
[00:07:47.440 --> 00:07:52.640]  這個就是深度和膚淺的問題
[00:07:52.640 --> 00:07:54.640]  一個人為什麼會膚淺呢?
[00:07:54.640 --> 00:08:00.480]  針研說膚淺的人通常是反應太快
[00:08:00.480 --> 00:08:02.480]  這個很有意思
[00:08:02.480 --> 00:08:06.080]  反應太快,所以輕易動怒
[00:08:06.080 --> 00:08:10.560]  十四章七節是錯的
[00:08:10.560 --> 00:08:13.120]  我忍錯了,十四章是十七節,真是不好意思
[00:08:13.120 --> 00:08:15.920]  是我的錯,我寫錯了,給同工去打
[00:08:15.920 --> 00:08:17.600]  之後我又沒有查到
[00:08:17.600 --> 00:08:19.600]  十四章是十七節的,應該是
[00:08:19.600 --> 00:08:21.600]  第二十段那個
[00:08:21.600 --> 00:08:26.880]  十七節那裡說輕易動怒的行事如忙
[00:08:26.880 --> 00:08:29.840]  說到輕易動怒
[00:08:29.840 --> 00:08:32.560]  然後十四章的二十九、三十節
[00:08:32.560 --> 00:08:35.280]  就是不輕易憤怒的大有聰明
[00:08:35.280 --> 00:08:39.360]  就聲情暴躁的大顯如忙
[00:08:39.360 --> 00:08:43.600]  行動如忙,大顯如忙的人
[00:08:43.600 --> 00:08:45.600]  其中一個共通性
[00:08:45.600 --> 00:08:47.600]  就是他輕易動怒
[00:08:47.600 --> 00:08:51.840]  這個重點不是動怒,聽清楚
[00:08:51.840 --> 00:08:53.840]  這個重點是輕易
[00:08:53.840 --> 00:08:55.840]  輕易的意思就是
[00:08:55.840 --> 00:08:57.840]  你都不知道是什麼,就一下子反應
[00:08:57.840 --> 00:08:59.840]  我們發覺一個人
[00:08:59.840 --> 00:09:01.840]  如果他樣樣是急的
[00:09:01.840 --> 00:09:04.880]  忙碌的,緊張的
[00:09:04.880 --> 00:09:08.080]  這麼多東西就馬上有反應的人
[00:09:08.080 --> 00:09:10.080]  正如我們香港生活
[00:09:10.080 --> 00:09:13.360]  所不斷製造和訓練出來的人
[00:09:13.360 --> 00:09:17.600]  是會傾向看東西表面
[00:09:17.600 --> 00:09:23.440]  因為當一個人緊張的時候
[00:09:23.440 --> 00:09:28.320]  他的反應就不會有深入的思想反應
[00:09:28.320 --> 00:09:34.880]  (咳嗽)
[00:09:34.880 --> 00:09:37.840]  (剛好被痰頂住)
[00:09:37.840 --> 00:09:39.840]  (咳嗽)
[00:09:39.840 --> 00:09:41.840]  (咳嗽)
[00:09:41.840 --> 00:09:43.840]  (咳嗽)
[00:09:43.840 --> 00:09:45.840]  (咳嗽)
[00:09:45.840 --> 00:09:47.840]  譬如在繁忙的時間
[00:09:47.840 --> 00:09:49.840]  在地鐵
[00:09:49.840 --> 00:09:53.280]  車突然停下來
[00:09:53.280 --> 00:09:55.280]  人們就過來看
[00:09:55.280 --> 00:09:57.280]  其實看什麼黑漆漆的
[00:09:57.280 --> 00:09:59.280]  你閒時看看
[00:09:59.280 --> 00:10:01.280]  人人都看著外面,什麼都看不到
[00:10:01.280 --> 00:10:04.320]  一個有反省的人就說不用看
[00:10:04.320 --> 00:10:06.320]  這個就厲害了
[00:10:06.320 --> 00:10:08.320]  你看都沒用
[00:10:08.320 --> 00:10:11.120]  你想到,因為又不是你開車
[00:10:11.120 --> 00:10:16.320]  不如留心聞一下有沒有腥味
[00:10:16.320 --> 00:10:18.320]  看怎麼走
[00:10:18.320 --> 00:10:20.320]  那個人更聰明
[00:10:20.320 --> 00:10:22.320]  那個層次是這樣
[00:10:22.320 --> 00:10:24.320]  一停下來看
[00:10:24.320 --> 00:10:26.320]  那些就是即時反應
[00:10:26.320 --> 00:10:28.320]  即時反應沒什麼錯的
[00:10:28.320 --> 00:10:30.320]  聽到說有車停下來就馬上湧過去
[00:10:30.320 --> 00:10:32.320]  就不用想那麼多了
[00:10:32.320 --> 00:10:34.320]  沒什麼不值
[00:10:34.320 --> 00:10:36.320]  沒想過要找什麼
[00:10:36.320 --> 00:10:38.320]  那個分別就是一隻動物
[00:10:38.320 --> 00:10:40.320]  普通的動物和人的分別
[00:10:40.320 --> 00:10:42.320]  (笑)
[00:10:42.320 --> 00:10:44.320]  分別就是這樣
[00:10:44.320 --> 00:10:50.320]  人和動物有相同也有分別
[00:10:50.320 --> 00:10:52.320]  相同的地方
[00:10:52.320 --> 00:10:56.320]  就是需要滿足一些低層次的東西
[00:10:56.320 --> 00:11:00.320]  比如吃、吃、智慧、本能
[00:11:00.320 --> 00:11:02.320]  但是人和動物,普通的動物不同
[00:11:02.320 --> 00:11:04.320]  還有高一些層次
[00:11:04.320 --> 00:11:06.320]  比如愛和被愛的需要
[00:11:06.320 --> 00:11:08.320]  自尊心的需要
[00:11:08.320 --> 00:11:12.320]  然後當然還有滿足他的潛質
[00:11:12.320 --> 00:11:14.320]  能夠發揮那個所謂
[00:11:14.320 --> 00:11:17.320]  自我完成的self-actualization
[00:11:17.320 --> 00:11:19.320]  那些需要
[00:11:19.320 --> 00:11:21.320]  這個就是人和動物不同的地方
[00:11:21.320 --> 00:11:23.320]  所以呢
[00:11:23.320 --> 00:11:25.320]  吃得飽、擁有
[00:11:25.320 --> 00:11:27.320]  這個東西不是壞事
[00:11:27.320 --> 00:11:31.320]  不過如果人只是停留在這樣的程度
[00:11:31.320 --> 00:11:33.320]  就滿足的話
[00:11:33.320 --> 00:11:35.320]  這個就叫做膚淺
[00:11:35.320 --> 00:11:37.320]  這個就叫做膚淺
[00:11:37.320 --> 00:11:39.320]  如果想不到因為要滿足這樣低層次的東西
[00:11:39.320 --> 00:11:41.320]  而犧牲了更多高層次的東西
[00:11:41.320 --> 00:11:43.320]  這個就叫做愚蠢
[00:11:43.320 --> 00:11:47.320]  比如你拿了那麼多病回家的時候
[00:11:47.320 --> 00:11:49.320]  將來其實是傷害你的身體
[00:11:49.320 --> 00:11:51.320]  或者你要扔掉
[00:11:51.320 --> 00:11:53.320]  犧牲
[00:11:53.320 --> 00:11:55.320]  浪費了這些東西
[00:11:55.320 --> 00:11:58.320]  甚至可能搞到家重屋斃
[00:11:58.320 --> 00:12:01.320]  誰去排,排不了
[00:12:01.320 --> 00:12:04.320]  回來的餅怎麼處理
[00:12:04.320 --> 00:12:06.320]  逼兒子吃,兒子又不肯吃
[00:12:06.320 --> 00:12:07.320]  於是就吵架
[00:12:07.320 --> 00:12:09.320]  這些所負的代價
[00:12:09.320 --> 00:12:11.320]  如果那個人想不到
[00:12:11.320 --> 00:12:14.320]  不要說他玩了那麼多小時去排
[00:12:14.320 --> 00:12:19.320]  這個就叫做一個沒有智慧
[00:12:19.320 --> 00:12:22.320]  因為他想事情是沒有深度的
[00:12:22.320 --> 00:12:28.320]  所以第28章11節就很有趣的
[00:12:28.320 --> 00:12:33.320]  他說富足人自以為有智慧
[00:12:33.320 --> 00:12:36.320]  但聰明的貧窮人
[00:12:36.320 --> 00:12:38.320]  能將他看透
[00:12:38.320 --> 00:12:40.320]  圓文意思是不是查透
[00:12:40.320 --> 00:12:42.320]  能看透他
[00:12:42.320 --> 00:12:46.320]  富足人即是財主
[00:12:46.320 --> 00:12:50.320]  財主有吃有住
[00:12:50.320 --> 00:12:54.320]  他擁有我剛才說的lower needs
[00:12:54.320 --> 00:12:56.320]  比較低層次的需要
[00:12:56.320 --> 00:12:58.320]  他有了
[00:12:58.320 --> 00:13:03.320]  但聖經說富足人自以為有智慧
[00:13:03.320 --> 00:13:06.320]  但聰明的貧窮人
[00:13:06.320 --> 00:13:08.320]  聰明的貧窮人,不只是貧窮人
[00:13:08.320 --> 00:13:10.320]  貧窮人也很蠢的
[00:13:10.320 --> 00:13:13.320]  富有的人也有聰明的
[00:13:13.320 --> 00:13:15.320]  一個聰明的富有人
[00:13:15.320 --> 00:13:18.320]  不以自己擁有那麼多就認為滿足
[00:13:18.320 --> 00:13:19.320]  大家記得路加福音12章
[00:13:19.320 --> 00:13:21.320]  耶穌說的那個財主
[00:13:21.320 --> 00:13:23.320]  有很多田產的那個家道豐富
[00:13:23.320 --> 00:13:25.320]  他就說我要建一個更大的倉庫
[00:13:25.320 --> 00:13:27.320]  然後他說我對我的靈魂說
[00:13:27.320 --> 00:13:28.320]  我就可以靈魂那裡開開心心
[00:13:28.320 --> 00:13:29.320]  我有很多東西
[00:13:29.320 --> 00:13:31.320]  可以安安逸逸吃喝快樂
[00:13:31.320 --> 00:13:32.320]  神說什麼?
[00:13:32.320 --> 00:13:34.320]  你真是蠢啊
[00:13:34.320 --> 00:13:35.320]  今天如果我要你的靈魂
[00:13:35.320 --> 00:13:36.320]  你的靈魂歸誰呢?
[00:13:36.320 --> 00:13:37.320]  記得嗎?
[00:13:37.320 --> 00:13:41.320]  耶穌說如果我們在神面前卻不付足的
[00:13:41.320 --> 00:13:42.320]  也就像他那麼蠢
[00:13:42.320 --> 00:13:43.320]  大家記得這件事
[00:13:43.320 --> 00:13:46.320]  那個就是蠢的富有人
[00:13:46.320 --> 00:13:48.320]  那個富有人不一定是蠢
[00:13:48.320 --> 00:13:51.320]  但是那個富有人以為有了錢
[00:13:51.320 --> 00:13:53.320]  就夠了
[00:13:53.320 --> 00:13:55.320]  那個夠了的感覺
[00:13:55.320 --> 00:13:57.320]  夠了的那種自信
[00:13:57.320 --> 00:13:59.320]  就是一個蠢
[00:13:59.320 --> 00:14:00.320]  好像這裡這麼說
[00:14:00.320 --> 00:14:01.320]  他是窮
[00:14:01.320 --> 00:14:02.320]  窮就是他沒有Low Needs
[00:14:02.320 --> 00:14:04.320]  也不是很多
[00:14:04.320 --> 00:14:06.320]  但是如果他聰明的話
[00:14:06.320 --> 00:14:09.320]  他可以看透問題
[00:14:09.320 --> 00:14:13.320]  而一個擁有很多Low Needs的人
[00:14:13.320 --> 00:14:15.320]  也未必能夠看到
[00:14:15.320 --> 00:14:22.320]  這個分別就是深度和膚淺的分別
[00:14:22.320 --> 00:14:25.320]  深度和膚淺的分別
[00:14:25.320 --> 00:14:26.320]  剛才說了兩件事
[00:14:26.320 --> 00:14:27.320]  第一
[00:14:27.320 --> 00:14:32.320]  如果我們能夠讓自己不要盲目衝動
[00:14:32.320 --> 00:14:34.320]  每件事你想反應
[00:14:34.320 --> 00:14:39.320]  不是被支配的反應
[00:14:39.320 --> 00:14:40.320]  一個人譬如
[00:14:40.320 --> 00:14:44.320]  別人一惹你生氣就發火
[00:14:44.320 --> 00:14:47.320]  一聽見有些什麼
[00:14:47.320 --> 00:14:51.320]  你都沒想到要衝去拿和要
[00:14:51.320 --> 00:14:57.320]  這個也是一種盲目的衝動
[00:14:57.320 --> 00:14:58.320]  第二
[00:14:58.320 --> 00:14:59.320]  剛才我們說過
[00:14:59.320 --> 00:15:05.320]  不要滿足於一些低層次的需要
[00:15:05.320 --> 00:15:08.320]  不甘於膚淺
[00:15:08.320 --> 00:15:12.320]  我想和大家看20章12節那裡
[00:15:12.320 --> 00:15:17.320]  20章12節聖經那裡說
[00:15:17.320 --> 00:15:19.320]  能夠聽的耳
[00:15:19.320 --> 00:15:21.320]  能夠看的眼
[00:15:21.320 --> 00:15:23.320]  都是耶和華所做
[00:15:23.320 --> 00:15:24.320]  這一句話
[00:15:24.320 --> 00:15:26.320]  聽清楚
[00:15:26.320 --> 00:15:27.320]  聽清楚
[00:15:27.320 --> 00:15:30.320]  有一點點不是我們表面聽到的意思
[00:15:30.320 --> 00:15:32.320]  眼當然可以看
[00:15:32.320 --> 00:15:34.320]  耳當然可以聽
[00:15:34.320 --> 00:15:35.320]  用不著你說
[00:15:35.320 --> 00:15:36.320]  不是這個意思
[00:15:36.320 --> 00:15:40.320]  能聽的能字很重要
[00:15:40.320 --> 00:15:43.320]  一隻耳是可以聽到聲音
[00:15:43.320 --> 00:15:46.320]  但一個能聽的耳朵
[00:15:46.320 --> 00:15:48.320]  是耶和華所做的
[00:15:48.320 --> 00:15:49.320]  你明白嗎
[00:15:49.320 --> 00:15:50.320]  你都聽
[00:15:50.320 --> 00:15:51.320]  我又聽
[00:15:51.320 --> 00:15:53.320]  但是一個能聽的人
[00:15:53.320 --> 00:15:56.320]  是可以聽到別人聽不到的東西
[00:15:56.320 --> 00:15:58.320]  不是聲波的問題
[00:15:58.320 --> 00:15:59.320]  而是言外之意
[00:15:59.320 --> 00:16:01.320]  或者是他沒說的那些東西
[00:16:01.320 --> 00:16:03.320]  一個能聽的耳朵
[00:16:03.320 --> 00:16:05.320]  能夠聽到一個人所說的話
[00:16:05.320 --> 00:16:10.320]  聽到這個說話背後他沒說出來的眼淚
[00:16:10.320 --> 00:16:13.320]  這個人就立刻進去
[00:16:13.320 --> 00:16:17.320]  聆聽不等於聽到聲音
[00:16:17.320 --> 00:16:18.320]  同樣的
[00:16:18.320 --> 00:16:20.320]  能看的眼
[00:16:20.320 --> 00:16:22.320]  不是一個普通的眼
[00:16:22.320 --> 00:16:29.320]  不是一個有戴眼鏡沒戴眼鏡的光線
[00:16:29.320 --> 00:16:33.320]  而是那隻眼能夠看到別人看不到的東西
[00:16:33.320 --> 00:16:37.320]  不是物理學上看不到
[00:16:37.320 --> 00:16:39.320]  而是別人看你又看
[00:16:39.320 --> 00:16:41.320]  那個有智慧的人
[00:16:41.320 --> 00:16:45.320]  能看到更深一層的意義在哪裡
[00:16:45.320 --> 00:16:48.320]  這個就是耶和華所做的
[00:16:48.320 --> 00:16:55.320]  所以智慧人是不甘於停在某一個表面就夠
[00:16:55.320 --> 00:16:57.320]  這個是一個操練
[00:16:57.320 --> 00:16:59.320]  如果從剛才的角度來說
[00:16:59.320 --> 00:17:00.320]  操練第一
[00:17:00.320 --> 00:17:01.320]  消極來說
[00:17:01.320 --> 00:17:03.320]  我們不要立刻反應
[00:17:03.320 --> 00:17:05.320]  我們的腦要想得快
[00:17:05.320 --> 00:17:08.320]  但反應要給自己一點空間
[00:17:08.320 --> 00:17:09.320]  看準反應
[00:17:09.320 --> 00:17:12.320]  我在另一個錄音帶提過
[00:17:12.320 --> 00:17:14.320]  這個是以靜策動
[00:17:14.320 --> 00:17:16.320]  一個智慧人
[00:17:16.320 --> 00:17:18.320]  我發覺智慧人給你的印象
[00:17:18.320 --> 00:17:21.320]  智者通常都不是說
[00:17:21.320 --> 00:17:23.320]  勤勤清
[00:17:23.320 --> 00:17:24.320]  是不是?
[00:17:24.320 --> 00:17:25.320]  很有趣
[00:17:25.320 --> 00:17:28.320]  勤勤清的人肯定不是有智慧的人
[00:17:28.320 --> 00:17:30.320]  有些人可以行動很迅速
[00:17:30.320 --> 00:17:33.320]  不然就很快就有智慧人
[00:17:33.320 --> 00:17:34.320]  不然可能會漏下來
[00:17:34.320 --> 00:17:36.320]  根本不知道在做什麼
[00:17:36.320 --> 00:17:38.320]  一堆東西就更加不是有智慧
[00:17:38.320 --> 00:17:39.320]  我的意思是
[00:17:39.320 --> 00:17:41.320]  他想事情很快
[00:17:41.320 --> 00:17:43.320]  但不是立刻反應
[00:17:43.320 --> 00:17:44.320]  他想事情很快
[00:17:44.320 --> 00:17:46.320]  但他想完之後他看得通
[00:17:46.320 --> 00:17:47.320]  然後才動手
[00:17:47.320 --> 00:17:52.320]  有點像日本的劍道
[00:17:52.320 --> 00:17:53.320]  你明白嗎?
[00:17:53.320 --> 00:17:54.320]  他不動的
[00:17:54.320 --> 00:17:56.320]  他不動不是沒有意思
[00:17:56.320 --> 00:17:59.320]  他不動是將精神集中去留心
[00:17:59.320 --> 00:18:02.320]  想到各個可能性都通了
[00:18:02.320 --> 00:18:04.320]  如果他敢動我就敢動
[00:18:04.320 --> 00:18:05.320]  如果敢動我就敢動
[00:18:05.320 --> 00:18:06.320]  想通了
[00:18:06.320 --> 00:18:07.320]  然後才動
[00:18:07.320 --> 00:18:09.320]  那一下就準了
[00:18:09.320 --> 00:18:10.320]  一下準
[00:18:10.320 --> 00:18:13.320]  比你亂撲十下撲錯了
[00:18:13.320 --> 00:18:15.320]  這個很重要
[00:18:15.320 --> 00:18:17.320]  可能到頭來你撲了十下
[00:18:17.320 --> 00:18:19.320]  所花費和犧牲的東西
[00:18:19.320 --> 00:18:22.320]  是遠多於你一下準就中
[00:18:22.320 --> 00:18:27.320]  而所本來留的時間拉長一點
[00:18:27.320 --> 00:18:32.320]  這個是我們要訓練自己的地方
[00:18:32.320 --> 00:18:34.320]  然後我們說不要停留在
[00:18:34.320 --> 00:18:38.320]  滿足於停留在停滯在低層次
[00:18:38.320 --> 00:18:40.320]  就是說不要這麼容易滿足自己
[00:18:40.320 --> 00:18:43.320]  不要這麼容易滿足一些答案
[00:18:43.320 --> 00:18:45.320]  我覺得今天我們基督徒
[00:18:45.320 --> 00:18:47.320]  都有這樣的膚淺的傾向
[00:18:47.320 --> 00:18:49.320]  就是我們太想有些奶粉書
[00:18:49.320 --> 00:18:51.320]  有些奶粉講座
[00:18:51.320 --> 00:18:54.320]  有些問題就全部告訴你
[00:18:54.320 --> 00:18:57.320]  講完有東西拿回家就很開心
[00:18:57.320 --> 00:18:58.320]  其實這樣不好的
[00:18:58.320 --> 00:18:59.320]  因為為什麼?
[00:18:59.320 --> 00:19:01.320]  幫不到你的
[00:19:01.320 --> 00:19:03.320]  幫不到你的
[00:19:03.320 --> 00:19:05.320]  我不知道有沒有老人大愛
[00:19:05.320 --> 00:19:06.320]  曾經說過這樣的例子
[00:19:06.320 --> 00:19:07.320]  我有時候很抵死
[00:19:07.320 --> 00:19:09.320]  有時候去團契那裡
[00:19:09.320 --> 00:19:11.320]  講難題解答周
[00:19:11.320 --> 00:19:13.320]  大家很喜歡難題解答周
[00:19:13.320 --> 00:19:14.320]  我記得我去過一次
[00:19:14.320 --> 00:19:16.320]  不過那次教會沒有再請我
[00:19:16.320 --> 00:19:19.320]  難題解答周那次我去是特意的
[00:19:19.320 --> 00:19:21.320]  去到的時候
[00:19:21.320 --> 00:19:23.320]  整個團契那裡
[00:19:23.320 --> 00:19:25.320]  就遞了很多紙上來
[00:19:25.320 --> 00:19:26.320]  有些問題
[00:19:26.320 --> 00:19:28.320]  所以沒有人遞紙上來
[00:19:28.320 --> 00:19:31.320]  遞了紙上來問很多性信仰的問題
[00:19:31.320 --> 00:19:33.320]  我就讀一條出來
[00:19:33.320 --> 00:19:35.320]  我說是誰問的?
