
[00:00:00.000 --> 00:00:07.040]  《約翰一書》第三章第十一至二十四節
[00:05:56.800 --> 00:05:59.400]  一個方向是恨
[00:05:59.400 --> 00:06:00.880]  愛的相反
[00:06:00.880 --> 00:06:03.360]  當你恨的時候就殺了別人
[00:06:03.360 --> 00:06:05.400]  就像該人一樣
[00:06:05.400 --> 00:06:07.320]  殺人
[00:06:07.320 --> 00:06:09.000]  不過很有意思的
[00:06:09.000 --> 00:06:11.600]  第十四節,下半節,到了十五節
[00:06:11.600 --> 00:06:13.200]  再說進一步
[00:06:13.200 --> 00:06:17.200]  他說不愛弟兄的仍住在死裡
[00:06:17.200 --> 00:06:18.200]  第十五節
[00:06:18.200 --> 00:06:20.400]  凡恨弟兄的就是殺人的
[00:06:20.400 --> 00:06:23.200]  你們知道殺人在他裡面就沒有永生
[00:06:23.200 --> 00:06:24.640]  這裡再說一步
[00:06:24.640 --> 00:06:26.920]  當然你恨的話最後就會殺了別人
[00:06:26.920 --> 00:06:30.000]  但其實殺人的那個自己是死的
[00:06:30.000 --> 00:06:32.400]  真正死的是殺的那個
[00:06:32.400 --> 00:06:33.520]  你殺了別人
[00:06:33.520 --> 00:06:34.720]  或者你恨別人的時候
[00:06:34.720 --> 00:06:35.520]  你是死的
[00:06:35.520 --> 00:06:37.120]  所以死不是你殺的那個
[00:06:37.120 --> 00:06:39.400]  是殺人的那個
[00:06:39.400 --> 00:06:40.400]  恨人的那個
[00:06:40.400 --> 00:06:42.560]  恨人的那個自己才是死的
[00:06:42.560 --> 00:06:44.840]  這就是第一個
[00:06:44.840 --> 00:06:47.880]  另外一個方向就是愛
[00:06:47.880 --> 00:06:49.760]  愛是什麼呢?
[00:06:49.760 --> 00:06:51.120]  也是和死有關
[00:06:51.120 --> 00:06:53.080]  不過就像耶穌基督那樣
[00:06:53.080 --> 00:06:56.280]  為我們寫命犧牲
[00:06:56.280 --> 00:06:58.720]  愛就是犧牲去寫命
[00:06:58.720 --> 00:07:00.160]  耶穌基督為我們寫命
[00:07:00.160 --> 00:07:00.920]  他也死了
[00:07:00.920 --> 00:07:02.680]  不過他的死不是殺人
[00:07:02.680 --> 00:07:06.200]  他的死是愛的寫命犧牲
[00:07:06.200 --> 00:07:08.600]  然後聖經說如果耶穌這樣的話
[00:07:08.600 --> 00:07:11.280]  我們也要帶一個為弟兄寫命
[00:07:11.280 --> 00:07:13.840]  弟兄姐妹寫命的心
[00:07:13.840 --> 00:07:15.600]  不過不要說得這麼偉大了
[00:07:15.600 --> 00:07:17.680]  有時候耶穌也不用你寫命的
[00:07:17.680 --> 00:07:19.040]  不過如果你有的
[00:07:19.040 --> 00:07:19.840]  別人沒有的
[00:07:19.840 --> 00:07:20.880]  你給一些人吧
[00:07:20.880 --> 00:07:21.960]  這個也是寫
[00:07:21.960 --> 00:07:23.280]  不過不是命
[00:07:23.280 --> 00:07:25.000]  寫你的錢
[00:07:25.000 --> 00:07:26.520]  寫你的時間
[00:07:26.520 --> 00:07:28.040]  寫你的愛心出來
[00:07:28.040 --> 00:07:29.240]  都是同一件事
[00:07:29.240 --> 00:07:30.520]  原來呢
[00:07:30.520 --> 00:07:32.560]  愛也是一種死亡
[00:07:32.560 --> 00:07:34.760]  這個死亡就像耶穌那樣
[00:07:34.760 --> 00:07:36.160]  寫命
[00:07:36.160 --> 00:07:37.080]  放下自己
[00:07:37.080 --> 00:07:39.160]  愛是死亡
[00:07:39.160 --> 00:07:41.520]  寫出去不是這麼嚴重的
[00:07:41.520 --> 00:07:43.160]  也有的
[00:07:43.160 --> 00:07:44.200]  很痛的
[00:07:44.200 --> 00:07:46.320]  拿出去的時候
[00:07:46.320 --> 00:07:49.320]  究竟想說些什麼呢
[00:07:49.320 --> 00:07:51.920]  我相信你和我也有這樣的經驗
[00:07:51.920 --> 00:07:54.640]  為什麼將生和死
[00:07:54.640 --> 00:07:57.320]  出死入生
[00:07:57.320 --> 00:07:59.640]  由死轉到生
[00:07:59.640 --> 00:08:00.880]  這麼嚴肅
[00:08:00.880 --> 00:08:02.760]  這麼嚴重的說法
[00:08:02.760 --> 00:08:05.520]  來講愛和恨
[00:08:05.520 --> 00:08:06.840]  我覺得是有意思的
[00:08:06.840 --> 00:08:09.400]  如果你回想你自己的人生
[00:08:09.400 --> 00:08:10.520]  回想你自己的經驗
[00:08:10.520 --> 00:08:12.080]  或者我也回想我自己的經驗
[00:08:12.080 --> 00:08:13.840]  我發覺是真的
[00:08:13.840 --> 00:08:14.480]  我不講你
[00:08:14.480 --> 00:08:16.160]  因為我不認識你
[00:08:16.160 --> 00:08:17.080]  經過些什麼
[00:08:17.080 --> 00:08:18.840]  但是我講我自己
[00:08:18.840 --> 00:08:20.800]  當你恨一個人的時候
[00:08:20.800 --> 00:08:23.680]  其實你是死的
[00:08:23.680 --> 00:08:24.960]  你恨一個人的時候
[00:08:24.960 --> 00:08:27.280]  是一種死的感覺
[00:08:27.280 --> 00:08:29.120]  但是你要突破這件事的時候
[00:08:29.120 --> 00:08:30.960]  就好像一段日子裡面
[00:08:30.960 --> 00:08:32.720]  我曾經和一個弟兄一起同工
[00:08:32.720 --> 00:08:34.720]  後來發覺我們兩個性格很不同
[00:08:34.720 --> 00:08:35.720]  看法很不同
[00:08:35.720 --> 00:08:37.080]  於是一開始有意見不同
[00:08:37.080 --> 00:08:40.360]  後來大家真的有很多爭執
[00:08:40.360 --> 00:08:43.880]  到後來大家反目不肯見對方
[00:08:43.880 --> 00:08:47.240]  那段日子裡面心裡很難
[00:08:47.240 --> 00:08:48.400]  我一路去侍奉神
[00:08:48.400 --> 00:08:49.760]  我一路說要愛其他人
[00:08:49.760 --> 00:08:52.040]  但是我知道心裡一直不接受這個弟兄
[00:08:52.040 --> 00:08:55.080]  一想起他我就生氣
[00:08:55.080 --> 00:08:57.240]  我知道心裡仍然有恨
[00:08:57.240 --> 00:08:58.360]  我知道我一定要對付
[00:08:58.360 --> 00:09:00.280]  不然我怎麼可以繼續去侍奉神
[00:09:00.280 --> 00:09:01.240]  就像耶穌說
[00:09:01.240 --> 00:09:02.760]  你去獻祭的時候
[00:09:02.760 --> 00:09:04.600]  你發覺還有弟兄對你不好的時候
[00:09:04.600 --> 00:09:05.960]  你怎樣去等待這些事情
[00:09:05.960 --> 00:09:07.560]  去和他和好
[00:09:07.560 --> 00:09:09.320]  最後我鼓起勇氣
[00:09:09.320 --> 00:09:11.240]  那次我去找他
[00:09:11.240 --> 00:09:13.240]  去他家裡找他
[00:09:13.240 --> 00:09:15.000]  我和那個弟兄說
[00:09:15.000 --> 00:09:18.760]  我知道我們之間有很多的衝突
[00:09:18.760 --> 00:09:21.520]  今天我也不再說誰對誰錯
[00:09:21.520 --> 00:09:23.880]  但是我很想和你說
[00:09:23.880 --> 00:09:25.360]  對不起
[00:09:25.360 --> 00:09:26.920]  我知道我有錯
[00:09:26.920 --> 00:09:29.760]  我請你首先原諒我
[00:09:29.760 --> 00:09:31.240]  你知道嗎
[00:09:31.240 --> 00:09:32.680]  當我說這幾句話的時候
[00:09:32.680 --> 00:09:34.960]  我真的想死
[00:09:34.960 --> 00:09:36.320]  真的想死的感覺
[00:09:36.320 --> 00:09:37.800]  你們試過沒有
[00:09:37.800 --> 00:09:40.480]  放下自己的面子在他面前
[00:09:40.480 --> 00:09:43.520]  真的這樣說出來求他饒恕
[00:09:43.520 --> 00:09:44.720]  求他原諒
[00:09:44.720 --> 00:09:46.040]  那種感覺真的想死
[00:09:46.040 --> 00:09:47.960]  不過很神奇的事情發生了
[00:09:47.960 --> 00:09:50.240]  一說完之後
[00:09:50.240 --> 00:09:52.280]  就像放監似的
[00:09:52.280 --> 00:09:54.680]  真的想飛
[00:09:54.680 --> 00:09:56.080]  我記得我感謝神
[00:09:56.080 --> 00:09:59.240]  因為那個弟兄想不到我會這樣說
[00:09:59.240 --> 00:10:01.840]  然後他也說其實我也有些不對
[00:10:01.840 --> 00:10:03.720]  我們兩個就是在談的時候
[00:10:03.720 --> 00:10:05.920]  掙扎了這麼久的嚴拘
[00:10:05.920 --> 00:10:09.320]  就在那次裡面我們一起化解了
[00:10:09.320 --> 00:10:10.960]  我記得我離開他家的時候
[00:10:10.960 --> 00:10:12.400]  真的想飛
[00:10:12.400 --> 00:10:14.120]  感覺到原來死了之後
[00:10:14.120 --> 00:10:16.280]  有一種再生
[00:10:16.280 --> 00:10:19.720]  出死入生
[00:10:19.720 --> 00:10:21.400]  你能夠放下了那個恨
[00:10:21.400 --> 00:10:22.920]  能夠重新去愛的時候
[00:10:22.920 --> 00:10:24.200]  你真的出死入生
[00:10:24.200 --> 00:10:25.720]  不過你要經過死
[00:10:25.720 --> 00:10:29.160]  你才能經歷到那個生
[00:10:29.160 --> 00:10:30.360]  剛才我們同樣說了
[00:10:30.360 --> 00:10:31.320]  當你去捨命
[00:10:31.320 --> 00:10:32.720]  當你犧牲自己
[00:10:32.720 --> 00:10:34.600]  放下你的東西去幫助其他人
[00:10:34.600 --> 00:10:36.240]  去付出給其他人的時候
[00:10:36.240 --> 00:10:38.240]  也有一種死亡的感覺
[00:10:38.240 --> 00:10:39.560]  是啊,因為是痛的
[00:10:39.560 --> 00:10:41.800]  我們不要說得這麼高言大志
[00:10:41.800 --> 00:10:42.760]  不要說得這麼理想
[00:10:42.760 --> 00:10:45.840]  我們也會痛的
[00:10:45.840 --> 00:10:49.200]  錢是多麼辛苦賺回來的
[00:10:49.200 --> 00:10:50.680]  多麼熬回來的
[00:10:50.680 --> 00:10:53.560]  拿到這筆錢去送給其他人
[00:10:53.560 --> 00:10:56.280]  現在特別多災難
[00:10:56.280 --> 00:10:58.800]  永遠都送不完的
[00:10:58.800 --> 00:11:00.840]  雲南我都還沒決定要給多少
[00:11:00.840 --> 00:11:03.640]  現在日本來了
[00:11:03.640 --> 00:11:04.400]  你看痛不痛啊
[00:11:04.400 --> 00:11:05.960]  坦白說,痛啊
[00:11:05.960 --> 00:11:08.720]  什麼不痛啊
[00:11:08.720 --> 00:11:10.240]  痛的
[00:11:10.240 --> 00:11:11.520]  但看到他有需要的時候
[00:11:11.520 --> 00:11:12.560]  拿出來的時候
[00:11:12.560 --> 00:11:14.600]  也是一種死亡的感覺
[00:11:14.600 --> 00:11:15.600]  捨命啊
[00:11:15.600 --> 00:11:16.720]  捨的感覺
[00:11:16.720 --> 00:11:18.120]  是死的感覺
[00:11:18.120 --> 00:11:19.400]  有時候不只是說錢
[00:11:19.400 --> 00:11:21.280]  有時候是說時間
[00:11:21.280 --> 00:11:22.200]  拿出你的時間
[00:11:22.200 --> 00:11:24.200]  寫出你的時間給別人
[00:11:24.200 --> 00:11:25.400]  寫出你的愛心
[00:11:25.400 --> 00:11:26.400]  你的精力
[00:11:26.400 --> 00:11:28.960]  你的感情去關懷別人
[00:11:28.960 --> 00:11:30.760]  也是很痛的
[00:11:30.760 --> 00:11:33.080]  那個感覺是很想死的
[00:11:33.080 --> 00:11:33.720]  因為大家
[00:11:33.720 --> 00:11:34.480]  你和我都一樣
[00:11:34.480 --> 00:11:36.000]  都知道時間只有這麼多
[00:11:36.000 --> 00:11:37.560]  是忙得要死的
[00:11:37.560 --> 00:11:38.640]  那你今晚決定
[00:11:38.640 --> 00:11:41.880]  究竟要拿一整晚去關心一個家庭
[00:11:41.880 --> 00:11:43.080]  去探訪他
[00:11:43.080 --> 00:11:44.440]  去照顧他
[00:11:44.440 --> 00:11:45.520]  去安慰他
[00:11:45.520 --> 00:11:46.200]  去鼓勵他
[00:11:46.200 --> 00:11:47.280]  一整晚就去了
[00:11:47.280 --> 00:11:48.640]  你知道的
[00:11:48.640 --> 00:11:50.040]  你知道沒有了這一晚
[00:11:50.040 --> 00:11:50.880]  你就是另外一晚
[00:11:50.880 --> 00:11:52.600]  你就不用睡了
[00:11:52.600 --> 00:11:53.960]  我知道的
[00:11:53.960 --> 00:11:54.840]  所以吃完飯之後
[00:11:54.840 --> 00:11:55.560]  決定去不去
[00:11:55.560 --> 00:11:57.480]  真的想死
[00:11:57.480 --> 00:11:59.040]  去吧
[00:11:59.040 --> 00:12:00.200]  去了之後回來
[00:12:00.200 --> 00:12:00.600]  哎呀
[00:12:00.600 --> 00:12:02.120]  很滿足
[00:12:02.120 --> 00:12:02.520]  哎呀
[00:12:02.520 --> 00:12:04.200]  原來真的付出了愛的時候
[00:12:04.200 --> 00:12:05.040]  付出了關懷的時候
[00:12:05.040 --> 00:12:06.760]  裡面有一種很
[00:12:06.760 --> 00:12:09.000]  一種復活的感覺
[00:12:09.000 --> 00:12:09.760]  你明白嗎
[00:12:09.760 --> 00:12:11.640]  雖然時間是少了
[00:12:11.640 --> 00:12:12.280]  這種感覺
[00:12:12.280 --> 00:12:14.240]  我相信你經歷過
[00:12:14.240 --> 00:12:16.400]  所以聖經其實沒有誇張的
[00:12:16.400 --> 00:12:17.320]  第十四字那裡說
[00:12:17.320 --> 00:12:20.720]  我們是出死入生的經驗
[00:12:20.720 --> 00:12:24.120]  愛是一種出死入生的經驗
[00:12:24.120 --> 00:12:26.040]  是一個很嚴肅的課題
[00:12:26.040 --> 00:12:27.560]  是生死的問題
[00:12:27.560 --> 00:12:28.200]  不是輕鬆
[00:12:28.200 --> 00:12:29.960]  愛絕不輕鬆
[00:12:29.960 --> 00:12:31.320]  輕輕鬆鬆的
[00:12:31.320 --> 00:12:34.600]  不是有真正的愛那種的付出和犧牲
[00:12:34.600 --> 00:12:37.360]  和願意放下自己的恨
[00:12:37.360 --> 00:12:41.520]  然後重新去和好和饒恕
[00:12:41.520 --> 00:12:42.720]  所以聖經說得很有意思
[00:12:42.720 --> 00:12:44.360]  用生和死
[00:12:44.360 --> 00:12:47.480]  這兩個這麼極端的生命體驗
[00:12:47.480 --> 00:12:49.280]  來講愛
[00:12:49.280 --> 00:12:50.880]  這是第一個方面
[00:12:50.880 --> 00:12:52.920]  第二個方面就進入第十九節
[00:12:52.920 --> 00:12:54.640]  到二十二節了
[00:12:54.640 --> 00:12:56.160]  為什麼突然間又說回
[00:12:56.160 --> 00:12:57.480]  我們的心責備
[00:12:57.480 --> 00:12:59.200]  或者不責備我們呢
[00:12:59.200 --> 00:13:02.800]  我自己就搞這幾節搞了很久
[00:13:02.800 --> 00:13:04.080]  看得我頭都大了
[00:13:04.080 --> 00:13:05.760]  真的坦白說
[00:13:05.760 --> 00:13:06.640]  為什麼呢
[00:13:06.640 --> 00:13:09.880]  原文文法又很複雜的
[00:13:09.880 --> 00:13:10.960]  意思又複雜
[00:13:10.960 --> 00:13:12.560]  無緣無故又說了我的心
[00:13:12.560 --> 00:13:15.880]  那我們的心究竟應該責備還是不責備呢
[00:13:15.880 --> 00:13:20.360]  責備也可以心安理得
[00:13:20.360 --> 00:13:21.800]  因為神的心比我們的心大
[00:13:21.800 --> 00:13:24.200]  然後又說如果我們的心不責備我們
[00:13:24.200 --> 00:13:25.760]  我們就可以坦然無懼
[00:13:25.760 --> 00:13:26.880]  責備還是不責備呢
[00:13:26.880 --> 00:13:27.680]  為什麼要責備呢
[00:13:27.680 --> 00:13:28.560]  責備什麼呢
[00:13:28.560 --> 00:13:31.480]  我問了一大串問題都得不到答案
[00:13:31.480 --> 00:13:35.040]  無緣無故第二節就說了祈禱
[00:13:35.040 --> 00:13:36.960]  凡祈求的必從他得著
[00:13:36.960 --> 00:13:38.600]  你說怎麼連接呢
[00:13:38.600 --> 00:13:41.520]  我是要想得明白的
[00:13:41.520 --> 00:13:42.800]  想了很久想不明白
[00:13:42.800 --> 00:13:45.440]  最後偶然翻了一本學者
[00:13:45.440 --> 00:13:48.320]  講道這本聖經的書
[00:13:48.320 --> 00:13:49.480]  他突然間弄了一句出來
[00:13:49.480 --> 00:13:52.120]  他說可能這兩節聖經
[00:13:52.120 --> 00:13:54.200]  是新約裡面最難解的聖經
[00:13:54.200 --> 00:13:56.120]  我真是幸運
[00:13:56.120 --> 00:13:57.720]  真是好酒
[00:13:57.720 --> 00:13:58.800]  也有人共鳴
[00:13:58.800 --> 00:13:59.840]  我以為我自己搞了很久
[00:13:59.840 --> 00:14:00.760]  當然搞不定
[00:14:00.760 --> 00:14:02.200]  原來有人也覺得是不行的
[00:14:02.200 --> 00:14:03.080]  有人陪我
[00:14:03.080 --> 00:14:04.280]  挺好的
[00:14:04.280 --> 00:14:04.680]  好了
[00:14:04.680 --> 00:14:06.720]  我今天就不在這裡跟你研究
[00:14:06.720 --> 00:14:09.680]  或者詳細講完我這麼多天
[00:14:09.680 --> 00:14:12.760]  搞了之後究竟想過什麼
[00:14:12.760 --> 00:14:13.720]  我想跟你講一講
[00:14:13.720 --> 00:14:15.200]  我得到的結論和解釋
[00:14:15.200 --> 00:14:15.840]  好不好?
[00:14:15.840 --> 00:14:17.520]  這個應該有意思一點
[00:14:17.520 --> 00:14:19.840]  首先我覺得尤其是我們中國人
[00:14:19.840 --> 00:14:21.920]  一看心的責備
[00:14:21.920 --> 00:14:23.320]  心責備我們
[00:14:23.320 --> 00:14:24.760]  我問你心責備我們的時候
[00:14:24.760 --> 00:14:26.440]  一定會很容易馬上想到
[00:14:26.440 --> 00:14:27.640]  這是良心的責備
[00:14:27.640 --> 00:14:28.320]  是不是?
[00:14:28.320 --> 00:14:29.680]  我想大家想到了
[00:14:29.680 --> 00:14:31.840]  後來我就突破了這件事情
[00:14:31.840 --> 00:14:34.440]  說若翰也不是中國人
[00:14:34.440 --> 00:14:35.920]  為什麼要講良心責備呢?
[00:14:35.920 --> 00:14:40.440]  不應該從這個宣傳的觀念去閱讀
[00:14:40.440 --> 00:14:43.240]  第二,我看回原文裡面
[00:14:43.240 --> 00:14:45.360]  責備這個字
[00:14:45.360 --> 00:14:47.000]  如果你懂得希臘文
[00:14:47.000 --> 00:14:48.360]  其實這個字是很簡單的
[00:14:48.360 --> 00:14:50.440]  就是qataqinosko
[00:14:50.440 --> 00:14:53.200]  qataqinosko是由兩個字組成的
[00:14:53.200 --> 00:14:56.120]  是qata和qinosko
[00:14:56.120 --> 00:14:59.240]  是兩個字組成的
[00:14:59.240 --> 00:15:00.480]  qata是什麼意思呢?
[00:15:00.480 --> 00:15:01.600]  qata這個字
[00:15:01.600 --> 00:15:03.120]  英文就好像是against的意思
[00:15:03.120 --> 00:15:05.640]  就是說對立
[00:15:05.640 --> 00:15:08.480]  qinosko就是一個很普通的希臘文字眼
[00:15:08.480 --> 00:15:09.920]  就是knowing,知道
[00:15:09.920 --> 00:15:10.960]  就是說
[00:15:10.960 --> 00:15:14.040]  知道對立就是不同意的意思而已
[00:15:14.040 --> 00:15:16.160]  所以不一定是責備的
[00:15:16.160 --> 00:15:19.200]  不過和合本、新譯本也有些叫做責備
[00:15:19.200 --> 00:15:22.400]  我覺得其實不要譯作責備
