
[00:00:00.000 --> 00:00:03.480]  我們已經進入第三次說題魔太后書
[00:06:47.000 --> 00:06:50.000]  更深的質疑
[00:06:50.000 --> 00:06:52.000]  不是理性的問題
[00:06:52.000 --> 00:06:54.000]  我不知道為什麼我有這樣的智慧
[00:06:54.000 --> 00:06:55.000]  我覺得不是
[00:06:55.000 --> 00:06:56.000]  好像剛才Teresa說
[00:06:56.000 --> 00:06:57.000]  有時候突然間
[00:06:57.000 --> 00:06:58.000]  那些東西來
[00:06:58.000 --> 00:06:59.000]  神的能力給你
[00:06:59.000 --> 00:07:01.000]  你想都想不到自己會這樣說
[00:07:01.000 --> 00:07:02.000]  我好記得那次
[00:07:02.000 --> 00:07:03.000]  我講完這句話的時候
[00:07:03.000 --> 00:07:05.000]  我看著眼睛一路紅一路紅
[00:07:05.000 --> 00:07:07.000]  大男孩打功夫
[00:07:07.000 --> 00:07:09.000]  開始哭
[00:07:09.000 --> 00:07:11.000]  我說是
[00:07:11.000 --> 00:07:12.000]  你說對
[00:07:12.000 --> 00:07:14.000]  我問的不是理性的問題
[00:07:14.000 --> 00:07:15.000]  我只是覺得我一生裡
[00:07:15.000 --> 00:07:17.000]  神對我不知道
[00:07:17.000 --> 00:07:18.000]  我不敢說別人的私隱
[00:07:18.000 --> 00:07:20.000]  什麼叫對不起
[00:07:20.000 --> 00:07:22.000]  有時候人是這樣的
[00:07:22.000 --> 00:07:24.000]  問很多的問題
[00:07:24.000 --> 00:07:27.000]  其實不是真是理性的問題
[00:07:27.000 --> 00:07:29.000]  只不過是想贏了你
[00:07:29.000 --> 00:07:31.000]  讓你不要再游說他信耶穌
[00:07:31.000 --> 00:07:34.000]  那他們可以走得安安樂樂
[00:07:34.000 --> 00:07:37.000]  我們每個人要面對自己的真誠
[00:07:37.000 --> 00:07:38.000]  曾經我說
[00:07:38.000 --> 00:07:41.000]  你知道你自己是為了什麼而爭辯
[00:07:41.000 --> 00:07:42.000]  如果為了爭你
[00:07:42.000 --> 00:07:44.000]  好誠懇苦心自問的話
[00:07:44.000 --> 00:07:46.000]  好可以繼續爭辯
[00:07:46.000 --> 00:07:47.000]  不過只是為了言語
[00:07:47.000 --> 00:07:48.000]  為了你的贏
[00:07:48.000 --> 00:07:51.000]  為了你的面子來爭辯的時候
[00:07:51.000 --> 00:07:52.000]  你就好收手
[00:07:52.000 --> 00:07:54.000]  因為你永遠不會透過這些
[00:07:54.000 --> 00:07:56.000]  為了贏而爭辯
[00:07:56.000 --> 00:07:59.000]  可以得到真理
[00:07:59.000 --> 00:08:01.000]  第二
[00:08:01.000 --> 00:08:03.000]  保羅在這裡就舉了一個
[00:08:03.000 --> 00:08:06.000]  反面的例子出來
[00:08:06.000 --> 00:08:09.000]  就是一個叫許米奶的人
[00:08:09.000 --> 00:08:11.000]  他說有些人
[00:08:11.000 --> 00:08:13.000]  第十六節那裡
[00:08:13.000 --> 00:08:16.000]  是有虛假的世俗的虛談
[00:08:16.000 --> 00:08:20.000]  只不過是大陸越來越不敬虔的地步
[00:08:20.000 --> 00:08:22.000]  十七節他們的說話
[00:08:22.000 --> 00:08:25.000]  如同毒瘡一樣越爛越大
[00:08:25.000 --> 00:08:27.000]  其中有許米奶
[00:08:27.000 --> 00:08:29.000]  慘了,真的被點名了
[00:08:29.000 --> 00:08:31.000]  許米奶是誰呢
[00:08:31.000 --> 00:08:32.000]  何許人呢
[00:08:32.000 --> 00:08:33.000]  我又不是很清楚
[00:08:33.000 --> 00:08:36.000]  因為聖經有這麼多資料
[00:08:36.000 --> 00:08:39.000]  二千年前有他的名字已經很幸運了
[00:08:39.000 --> 00:08:43.000]  但是保羅就點名出來
[00:08:43.000 --> 00:08:46.000]  十八節說他們偏離了真道
[00:08:46.000 --> 00:08:48.000]  說服會的事已過
[00:08:48.000 --> 00:08:51.000]  敗壞好些人的信心
[00:08:51.000 --> 00:08:52.000]  我又很有興趣
[00:08:52.000 --> 00:08:53.000]  這個是什麼人呢
[00:08:53.000 --> 00:08:55.000]  為什麼挑他的名字來說呢
[00:08:55.000 --> 00:08:57.000]  我真的去找找
[00:08:57.000 --> 00:09:00.000]  原來提摩太前書又有他的名字
[00:09:00.000 --> 00:09:01.000]  又說了一次
[00:09:01.000 --> 00:09:04.000]  我印出來大家不用翻成經了
[00:09:04.000 --> 00:09:06.000]  一章十九節到二十節A那裡
[00:09:06.000 --> 00:09:11.000]  保羅就說我們基督徒要常存信心和無虧的良心
[00:09:11.000 --> 00:09:14.000]  沒有虧欠良心,坦蕩蕩的良心
[00:09:14.000 --> 00:09:17.000]  不過可惜有些人丟棄了良心
[00:09:17.000 --> 00:09:22.000]  就在真道上如同船破壞了一樣
[00:09:22.000 --> 00:09:25.000]  其中有許米奶
[00:09:25.000 --> 00:09:27.000]  大件事,又有這個名字
[00:09:27.000 --> 00:09:30.000]  我們就拿著這兩個的資料
[00:09:30.000 --> 00:09:32.000]  雖然不是很多
[00:09:32.000 --> 00:09:35.000]  加上我們歷史的研究背景
[00:09:35.000 --> 00:09:38.000]  大概可以猜到八成的問題在哪裡
[00:09:38.000 --> 00:09:41.000]  首先保羅說許米奶
[00:09:41.000 --> 00:09:46.000]  他丟棄了良心就好像破船一樣
[00:09:46.000 --> 00:09:49.000]  船破了不單止是入水很危險
[00:09:49.000 --> 00:09:53.000]  這個字原來的意思是一個戰鬥的字眼
[00:09:53.000 --> 00:09:55.000]  就是軍事上的用語
[00:09:55.000 --> 00:09:57.000]  你知道那時候希臘羅馬打仗
[00:09:57.000 --> 00:09:58.000]  很多時候是海戰
[00:09:58.000 --> 00:10:01.000]  海戰裡面當然有一艘是騎艦的
[00:10:01.000 --> 00:10:03.000]  一帶頭的那艘將軍的那艘
[00:10:03.000 --> 00:10:06.000]  但騎艦一被人撞破漏水的時候
[00:10:06.000 --> 00:10:08.000]  就會全軍覆沒
[00:10:08.000 --> 00:10:09.000]  意思就是這樣
[00:10:09.000 --> 00:10:12.000]  就是說這個人丟棄了自己的良心
[00:10:12.000 --> 00:10:14.000]  就好像騎艦被人淹
[00:10:14.000 --> 00:10:16.000]  今天我們廣東話比較俗一點
[00:10:16.000 --> 00:10:18.000]  被人打沉了
[00:10:18.000 --> 00:10:20.000]  被人打沉了騎艦
[00:10:20.000 --> 00:10:24.000]  那時候就像艙越爛越大一樣
[00:10:24.000 --> 00:10:27.000]  到底犯了什麼困難和問題呢
[00:10:27.000 --> 00:10:30.000]  提摩太后書第二章提出了一件事
[00:10:30.000 --> 00:10:32.000]  他們偏離了真道
[00:10:32.000 --> 00:10:35.000]  復活的事已過
[00:10:35.000 --> 00:10:38.000]  就敗壞了很多人的信心
[00:10:38.000 --> 00:10:40.000]  到底這句話是想說什麼呢
[00:10:40.000 --> 00:10:42.000]  我們看回當時的歷史和信仰背景
[00:10:42.000 --> 00:10:44.000]  文化背景我們就明白
[00:10:44.000 --> 00:10:47.000]  原來當時的希臘羅馬的世界
[00:10:47.000 --> 00:10:50.000]  他們的文化和傳統
[00:10:50.000 --> 00:10:53.000]  是不相信有復活這回事
[00:10:53.000 --> 00:10:55.000]  希臘人的文化裡面
[00:10:55.000 --> 00:10:57.000]  就算人死了之後會有肉身的復活
[00:10:57.000 --> 00:11:00.000]  他只相信有靈魂的超升
[00:11:00.000 --> 00:11:02.000]  不過基督教的信仰
[00:11:02.000 --> 00:11:04.000]  由耶穌自己死了之後三天
[00:11:04.000 --> 00:11:05.000]  肉身復活
[00:11:05.000 --> 00:11:06.000]  大家知道是嗎
[00:11:06.000 --> 00:11:09.000]  所以耶穌叫多瑪說你摸摸我的手
[00:11:09.000 --> 00:11:10.000]  有洞的
[00:11:10.000 --> 00:11:11.000]  就是我有一個身體
[00:11:11.000 --> 00:11:12.000]  我不是靈魂超升
[00:11:12.000 --> 00:11:14.000]  靈異上復活的
[00:11:14.000 --> 00:11:15.000]  將來你和我
[00:11:15.000 --> 00:11:17.000]  號角吹響的時候
[00:11:17.000 --> 00:11:18.000]  耶穌基督再回來的時候
[00:11:18.000 --> 00:11:20.000]  我們帶著一個榮耀的身體復活
[00:11:20.000 --> 00:11:22.000]  我不是靈魂上去的
[00:11:22.000 --> 00:11:25.000]  這件事對於當時的希臘羅馬文化來說
[00:11:25.000 --> 00:11:26.000]  是很礙耳的
[00:11:26.000 --> 00:11:27.000]  很難聽得到的
[00:11:27.000 --> 00:11:28.000]  如果我們有些人熟悉聖經
[00:11:28.000 --> 00:11:29.000]  記得斯特含傳
[00:11:29.000 --> 00:11:32.000]  保羅去到雅典傳福音
[00:11:32.000 --> 00:11:34.000]  他講了一個很好的雅典講章
[00:11:34.000 --> 00:11:35.000]  那裡的未識之神
[00:11:35.000 --> 00:11:36.000]  人們聽到很迷醉
[00:11:36.000 --> 00:11:39.000]  突然間保羅說耶穌基督和死裡面復活
[00:11:39.000 --> 00:11:40.000]  人們就開始走了
[00:11:40.000 --> 00:11:42.000]  講復活這種東西我不聽的
[00:11:42.000 --> 00:11:45.000]  所以其實講復活是很不討好的
[00:11:45.000 --> 00:11:48.000]  於是我相信許米乃肯定是教會中人
[00:11:48.000 --> 00:11:49.000]  也是基督教徒
[00:11:49.000 --> 00:11:53.000]  不過他想討好那些外面的文化
[00:11:53.000 --> 00:11:56.000]  但是他又不可以放棄他自己的信仰
[00:11:56.000 --> 00:12:01.000]  於是想到一些半真半假的說法出來
[00:12:01.000 --> 00:12:03.000]  就說復活的事已經過
[00:12:03.000 --> 00:12:04.000]  意思是什麼呢?
[00:12:04.000 --> 00:12:07.000]  就是用到聖經裡面曾經說過
[00:12:07.000 --> 00:12:09.000]  比如羅馬書第六章
[00:12:09.000 --> 00:12:11.000]  我們受浸的時候
[00:12:11.000 --> 00:12:12.000]  我們行水禮的時候
[00:12:12.000 --> 00:12:14.000]  基督徒行受浸受洗的時候
[00:12:14.000 --> 00:12:17.000]  就已經是耶穌基督同死同埋葬同復活
[00:12:17.000 --> 00:12:19.000]  所以他就開始講這種說法
[00:12:19.000 --> 00:12:24.000]  就說其實我們基督徒受浸的時候已經復活了
[00:12:24.000 --> 00:12:26.000]  靈異上復活了
[00:12:26.000 --> 00:12:27.000]  和耶穌同復活
[00:12:27.000 --> 00:12:29.000]  復活之後以後就不會再復活了
[00:12:29.000 --> 00:12:30.000]  不用復活了
[00:12:30.000 --> 00:12:31.000]  已過
[00:12:31.000 --> 00:12:33.000]  那時候講出來
[00:12:33.000 --> 00:12:34.000]  外面的文化
[00:12:34.000 --> 00:12:35.000]  好聽
[00:12:35.000 --> 00:12:36.000]  對
[00:12:36.000 --> 00:12:37.000]  不需要肉身的復活
[00:12:37.000 --> 00:12:39.000]  基督徒就覺得許米乃說
[00:12:39.000 --> 00:12:41.000]  我也是信復活的
[00:12:41.000 --> 00:12:42.000]  不過靈異地說一說
[00:12:42.000 --> 00:12:45.000]  就是說稍微投降修改一下
[00:12:45.000 --> 00:12:47.000]  投降一點點
[00:12:47.000 --> 00:12:48.000]  討好外面的人
[00:12:48.000 --> 00:12:50.000]  保羅說不行
[00:12:50.000 --> 00:12:53.000]  因為這個是帶著有虧欠的良心
[00:12:53.000 --> 00:12:55.000]  不是無虧的良心
[00:12:55.000 --> 00:12:57.000]  他說一點點而已
[00:12:57.000 --> 00:12:59.000]  稍微就就而已
[00:12:59.000 --> 00:13:01.000]  犧牲一點點基督徒原則行不行
[00:13:01.000 --> 00:13:03.000]  不行
[00:13:03.000 --> 00:13:04.000]  為什麼呢
[00:13:04.000 --> 00:13:06.000]  就好像一個旗艦被人打破了
[00:13:06.000 --> 00:13:07.000]  打沉了
[00:13:07.000 --> 00:13:08.000]  然後全軍覆沒
[00:13:08.000 --> 00:13:11.000]  就好像一個艙越爛越大一樣
[00:13:11.000 --> 00:13:15.000]  這個就是聖經所要求我們的標準
[00:13:15.000 --> 00:13:17.000]  我們不可以為了面子
[00:13:17.000 --> 00:13:18.000]  剛才說
[00:13:18.000 --> 00:13:19.000]  為了贏
[00:13:19.000 --> 00:13:22.000]  而出賣真和聖
[00:13:22.000 --> 00:13:25.000]  我們也不可以為了討好
[00:13:25.000 --> 00:13:28.000]  而出賣自己信仰的良心
[00:13:28.000 --> 00:13:30.000]  這個就是我們面對一個
[00:13:30.000 --> 00:13:32.000]  只懂得走精靈的文化裏面
[00:13:32.000 --> 00:13:34.000]  我們的堅持
[00:13:34.000 --> 00:13:37.000]  我不是說基督徒一定要很固執
[00:13:37.000 --> 00:13:38.000]  一定要和人鬥
[00:13:38.000 --> 00:13:39.000]  不是
[00:13:39.000 --> 00:13:41.000]  我們有真理的支柱在的時候
[00:13:41.000 --> 00:13:43.000]  我們就知道站在哪一個位置
[00:13:43.000 --> 00:13:48.000]  不會被外面的風吹得左右右擺
[00:13:48.000 --> 00:13:52.000]  接著他說第二段
[00:13:52.000 --> 00:13:54.000]  19-21節那裏
[00:13:54.000 --> 00:13:56.000]  就說到一個
[00:13:56.000 --> 00:14:01.000]  卑賤和高貴的對比
[00:14:01.000 --> 00:14:03.000]  首先我們說到
[00:14:03.000 --> 00:14:06.000]  賤是一個新的名詞
[00:14:06.000 --> 00:14:07.000]  在廣東話
[00:14:07.000 --> 00:14:08.000]  在香港人的名詞
[00:14:08.000 --> 00:14:10.000]  就是夠賤
[00:14:10.000 --> 00:14:12.000]  賤其實是很噁心的字
[00:14:12.000 --> 00:14:14.000]  不知道為什麼香港人喜歡說夠賤
[00:14:14.000 --> 00:14:16.000]  就是說我是夠賤
[00:14:16.000 --> 00:14:18.000]  意思就是說我很坦白
[00:14:18.000 --> 00:14:20.000]  我不掩飾
[00:14:20.000 --> 00:14:22.000]  你們說什麼基督徒原則
[00:14:22.000 --> 00:14:23.000]  什麼信仰
[00:14:23.000 --> 00:14:24.000]  什麼道德原則
[00:14:24.000 --> 00:14:25.000]  這些叫做虛偽
[00:14:25.000 --> 00:14:28.000]  香港人一說道德原則
[00:14:28.000 --> 00:14:30.000]  人們就說你虛偽
[00:14:30.000 --> 00:14:32.000]  你坦蕩蕩
[00:14:32.000 --> 00:14:37.000]  對那些卑鄙的自私的做法
[00:14:37.000 --> 00:14:38.000]  變不改容的時候
[00:14:38.000 --> 00:14:40.000]  這些叫做我夠賤
[00:14:40.000 --> 00:14:43.000]  我在香港的娛樂圈裏面
[00:14:43.000 --> 00:14:44.000]  和不少人聊天的時候
[00:14:44.000 --> 00:14:46.000]  都開始經常聽到這個字眼
[00:14:46.000 --> 00:14:49.000]  是一個好的字眼
[00:14:49.000 --> 00:14:51.000]  他覺得是一個好的字眼
[00:14:51.000 --> 00:14:53.000]  你知不知道很慘的
[00:14:53.000 --> 00:14:55.000]  有一個圈中的朋友
[00:14:55.000 --> 00:14:56.000]  我和他聊天的時候
[00:14:56.000 --> 00:14:59.000]  他喜歡看周星馳
[00:14:59.000 --> 00:15:01.000]  我說周星馳也好看的
[00:15:01.000 --> 00:15:03.000]  我喜歡他夠賤
[00:15:03.000 --> 00:15:07.000]  這種賤並不好笑
[00:15:07.000 --> 00:15:08.000]  你不要誤會
[00:15:08.000 --> 00:15:10.000]  不是說基督徒不能說笑
[00:15:10.000 --> 00:15:11.000]  不可以玩
[00:15:11.000 --> 00:15:12.000]  我們很能玩的
[00:15:12.000 --> 00:15:13.000]  你知道整個北韓
[00:15:13.000 --> 00:15:14.000]  我們每個人都能玩
[00:15:14.000 --> 00:15:15.000]  我們牧師也好玩
[00:15:15.000 --> 00:15:16.000]  不過不在這裏
[00:15:16.000 --> 00:15:19.000]  我也很能玩
[00:15:19.000 --> 00:15:20.000]  我也很喜歡說笑
[00:15:20.000 --> 00:15:21.000]  我講道德的時候經常說笑
[00:15:21.000 --> 00:15:22.000]  不是
[00:15:22.000 --> 00:15:23.000]  這些沒有問題
[00:15:23.000 --> 00:15:25.000]  甚至Mr. Bean那些不重要
[00:15:25.000 --> 00:15:27.000]  那些頑童國作劇
[00:15:27.000 --> 00:15:28.000]  OK
[00:15:28.000 --> 00:15:30.000]  Everybody loves Raymond
[00:15:30.000 --> 00:15:32.000]  那些活該
[00:15:32.000 --> 00:15:33.000]  看完活該之後
[00:15:33.000 --> 00:15:34.000]  還有一些會心微笑
[00:15:34.000 --> 00:15:36.000]  覺得很溫馨
[00:15:36.000 --> 00:15:37.000]  賤的意思是
[00:15:37.000 --> 00:15:38.000]  你真是那個人
[00:15:38.000 --> 00:15:41.000]  面對那些應該卑鄙應該醜的東西
[00:15:41.000 --> 00:15:42.000]  那個高頭說
[00:15:42.000 --> 00:15:43.000]  你看看
