
[00:00:00.000 --> 00:00:05.000]  我們看回聖經在約書亞記的第五章
[00:03:21.000 --> 00:03:25.000]  是上帝給我們永恆的居所
[00:03:25.000 --> 00:03:28.000]  是永恆的一個應許
[00:03:28.000 --> 00:03:32.000]  更值得我們朋友信心去得著這份恩惠
[00:03:32.000 --> 00:03:35.000]  從這樣的角度我們思想第五章
[00:03:35.000 --> 00:03:38.000]  我們就會更加體會其中的恩惠
[00:03:38.000 --> 00:03:41.000]  我們翻到聖經的第五章
[00:03:41.000 --> 00:03:44.000]  首先我們看到聖經提及割禮
[00:03:44.000 --> 00:03:48.000]  聖經第五章第二節第三節
[00:03:48.000 --> 00:03:51.000]  那時耶和華對約書雅說
[00:03:51.000 --> 00:03:53.000]  要製造火石刀
[00:03:53.000 --> 00:03:56.000]  第二次給以色列人行割禮
[00:03:56.000 --> 00:03:58.000]  約書雅就製造了火石刀
[00:03:58.000 --> 00:04:03.000]  在包皮山那裡給以色列人行了割禮
[00:04:03.000 --> 00:04:05.000]  當他們過了約旦河
[00:04:05.000 --> 00:04:07.000]  一個很奇妙的神蹟
[00:04:07.000 --> 00:04:10.000]  竟然河水可以蓄氣
[00:04:10.000 --> 00:04:13.000]  他們可以行乾地過河
[00:04:13.000 --> 00:04:14.000]  來到迦南地的時候
[00:04:14.000 --> 00:04:17.000]  神就吩咐他們做一件事
[00:04:17.000 --> 00:04:19.000]  是行割禮
[00:04:19.000 --> 00:04:25.000]  這個割禮是表示一個很重要的納約證據
[00:04:25.000 --> 00:04:29.000]  是神呼籲人和他重新納約
[00:04:29.000 --> 00:04:32.000]  割禮就是一個納約的證據
[00:04:32.000 --> 00:04:36.000]  我請大家一起去前面的創世記
[00:04:36.000 --> 00:04:41.000]  看看當中神如何與人納約
[00:04:41.000 --> 00:04:43.000]  創世紀第十七章
[00:04:43.000 --> 00:04:52.000]  第十七章第九節
[00:04:52.000 --> 00:04:55.000]  當時神和阿伯拉罕納約
[00:04:55.000 --> 00:05:01.000]  說:你和你的後裔必世世代代遵守我的約
[00:05:01.000 --> 00:05:05.000]  你們所有的男子也都要受割禮
[00:05:05.000 --> 00:05:09.000]  這就是我與你並你的後裔所納的約
[00:05:09.000 --> 00:05:12.000]  是你們所當遵守的
[00:05:12.000 --> 00:05:15.000]  然後說:你們都要受割禮
[00:05:15.000 --> 00:05:19.000]  這是我與你們納約的甚麼?
[00:05:19.000 --> 00:05:21.000]  證據
[00:05:21.000 --> 00:05:23.000]  是一個清楚的證據
[00:05:23.000 --> 00:05:25.000]  是神與人納約
[00:05:25.000 --> 00:05:26.000]  神是我們的神
[00:05:26.000 --> 00:05:28.000]  我是他們的子民
[00:05:28.000 --> 00:05:31.000]  我們都當聽從他
[00:05:31.000 --> 00:05:36.000]  在過程中重新確認之間的關係
[00:05:36.000 --> 00:05:38.000]  我們回到約書亞記
[00:05:38.000 --> 00:05:43.000]  在約書亞記提及
[00:05:43.000 --> 00:05:45.000]  有些人曾經接受割禮
[00:05:45.000 --> 00:05:49.000]  但他們在抗夜中全部滅亡
[00:05:49.000 --> 00:05:51.000]  大家看回第六節
[00:05:51.000 --> 00:05:53.000]  第六節
[00:05:53.000 --> 00:05:55.000]  以斯利人在抗夜走了四十年
[00:05:55.000 --> 00:05:57.000]  直到全國的人
[00:05:57.000 --> 00:06:00.000]  就算從埃及出來能作戰的男丁
[00:06:00.000 --> 00:06:02.000]  都滅盡了
[00:06:02.000 --> 00:06:03.000]  為甚麼?
[00:06:03.000 --> 00:06:08.000]  因為他們不聽耶和華的話
[00:06:08.000 --> 00:06:11.000]  他們承受了這個約
[00:06:11.000 --> 00:06:14.000]  但他們沒有聽從神給他們的吩咐
[00:06:14.000 --> 00:06:18.000]  神就在審判中滅絕他們
[00:06:18.000 --> 00:06:20.000]  但到這個階段
[00:06:20.000 --> 00:06:22.000]  神要與人重新納約
[00:06:22.000 --> 00:06:25.000]  呼籲我們再次回到祂的面前
[00:06:25.000 --> 00:06:27.000]  我們看回第八節
[00:06:27.000 --> 00:06:30.000]  這裡提及到全國的人
[00:06:30.000 --> 00:06:33.000]  無論男女老幼
[00:06:33.000 --> 00:06:37.000]  大家知道當時以斯利人要行割禮
[00:06:37.000 --> 00:06:40.000]  是孩子出世後第八天
[00:06:40.000 --> 00:06:44.000]  但後來他們一直沒有再跟隨這個吩咐
[00:06:44.000 --> 00:06:48.000]  這個時候就全國的大小
[00:06:48.000 --> 00:06:50.000]  全部一起接受割禮
[00:06:50.000 --> 00:06:52.000]  這意味著甚麼呢?
[00:06:52.000 --> 00:06:57.000]  是整個國家一起轉向神
[00:06:57.000 --> 00:07:02.000]  重新與神確認這種關係
[00:07:02.000 --> 00:07:04.000]  轉向上帝
[00:07:04.000 --> 00:07:06.000]  其實神就告訴他們
[00:07:06.000 --> 00:07:08.000]  大家看第九節
[00:07:08.000 --> 00:07:10.000]  耶和華對約書亞說
[00:07:10.000 --> 00:07:12.000]  我今日把埃及的恥辱
[00:07:12.000 --> 00:07:15.000]  從你們身上滾去了
[00:07:15.000 --> 00:07:18.000]  這個恥辱不再在他們身上
[00:07:18.000 --> 00:07:20.000]  是甚麼恥辱?
[00:07:20.000 --> 00:07:23.000]  當以斯利人出埃及的時候
[00:07:23.000 --> 00:07:25.000]  當時埃及人就譏笑他們
[00:07:25.000 --> 00:07:28.000]  你們的神帶你們去抗野
[00:07:28.000 --> 00:07:31.000]  想殺光你們在抗野裏
[00:07:31.000 --> 00:07:35.000]  你們的神不是真的關心你們
[00:07:35.000 --> 00:07:38.000]  的確以斯利人在抗野滅亡
[00:07:38.000 --> 00:07:42.000]  不是因為神的惡
[00:07:42.000 --> 00:07:45.000]  而是因為人犯罪
[00:07:45.000 --> 00:07:47.000]  沒有聽神的話
[00:07:47.000 --> 00:07:50.000]  但這種恥辱要離開了
[00:07:50.000 --> 00:07:52.000]  因為神再呼籲他們
[00:07:52.000 --> 00:07:56.000]  你們放心重新與我納養
[00:07:56.000 --> 00:07:57.000]  因此那時候
[00:07:57.000 --> 00:07:59.000]  神就讓他們在當中
[00:07:59.000 --> 00:08:03.000]  全體轉向上帝
[00:08:03.000 --> 00:08:04.000]  當然各位弟子妹
[00:08:04.000 --> 00:08:08.000]  今天我們不一定要受身體的割禮
[00:08:08.000 --> 00:08:10.000]  這個不最重要
[00:08:10.000 --> 00:08:12.000]  但在新約的時候
[00:08:12.000 --> 00:08:13.000]  你和我記得
[00:08:13.000 --> 00:08:16.000]  我們所受的是甚麼割禮呢?
[00:08:16.000 --> 00:08:19.000]  《國羅西書》一章第十一節提到
[00:08:19.000 --> 00:08:24.000]  我們所受的不是人手所行的割禮
[00:08:24.000 --> 00:08:26.000]  而是因為基督
[00:08:26.000 --> 00:08:30.000]  除去我們肉體情慾的割禮
[00:08:30.000 --> 00:08:32.000]  所有信耶穌的人
[00:08:32.000 --> 00:08:35.000]  已經領受了生命的割禮
[00:08:35.000 --> 00:08:38.000]  是因為基督耶穌的拯救
[00:08:38.000 --> 00:08:39.000]  因為信靠祂
[00:08:39.000 --> 00:08:44.000]  所以我們能夠不再被情慾所控制
[00:08:44.000 --> 00:08:48.000]  領受神給我們的納約的關係
[00:08:48.000 --> 00:08:52.000]  因為信主而領受這份恩
[00:08:52.000 --> 00:08:54.000]  有些時候我們信主之後
[00:08:54.000 --> 00:08:56.000]  也許會有跌倒
[00:08:56.000 --> 00:08:57.000]  有軟弱
[00:08:57.000 --> 00:09:01.000]  甚至面對神給我們的管教
[00:09:01.000 --> 00:09:02.000]  在管教的時候
[00:09:02.000 --> 00:09:05.000]  有時候會很難受
[00:09:05.000 --> 00:09:07.000]  但你記得聖經常常告訴我們
[00:09:07.000 --> 00:09:09.000]  《司免三十篇》提到
[00:09:09.000 --> 00:09:14.000]  祂說神的怒氣只不過是轉眼之間
[00:09:14.000 --> 00:09:18.000]  但祂的恩典是怎樣呢?
[00:09:18.000 --> 00:09:20.000]  是一生之久
[00:09:20.000 --> 00:09:21.000]  我們一起說
[00:09:21.000 --> 00:09:24.000]  神的恩典是一生之久
[00:09:24.000 --> 00:09:26.000]  神的怒氣很快過去
[00:09:26.000 --> 00:09:28.000]  為了警戒我們
[00:09:28.000 --> 00:09:30.000]  警覺我們
[00:09:30.000 --> 00:09:33.000]  但很快就讓恩典再次臨到
[00:09:33.000 --> 00:09:37.000]  而且一生之久臨到我們的身上
[00:09:37.000 --> 00:09:40.000]  我很深刻記得一位弟兄分享
[00:09:40.000 --> 00:09:43.000]  這位弟兄離開了神
[00:09:43.000 --> 00:09:45.000]  離開了教會
[00:09:45.000 --> 00:09:47.000]  但神仍然恩待他
[00:09:47.000 --> 00:09:49.000]  他的事業發展很好
[00:09:49.000 --> 00:09:52.000]  在一間大學裡面做教授
[00:09:52.000 --> 00:09:54.000]  神賜福他的家庭
[00:09:54.000 --> 00:09:56.000]  夫妻子女的關係很好
[00:09:56.000 --> 00:09:58.000]  很和合
[00:09:58.000 --> 00:10:00.000]  有一次太太很有感動
[00:10:00.000 --> 00:10:01.000]  想回教會
[00:10:01.000 --> 00:10:04.000]  就叫她一起回教會
[00:10:04.000 --> 00:10:05.000]  回到教會的時候
[00:10:05.000 --> 00:10:07.000]  環境陌生
[00:10:07.000 --> 00:10:09.000]  但一唱詩歌的時候
[00:10:09.000 --> 00:10:11.000]  就感覺很熟悉
[00:10:11.000 --> 00:10:13.000]  這首詩歌是
[00:10:13.000 --> 00:10:16.000]  你的信實廣大
[00:10:16.000 --> 00:10:18.000]  大家認不認識這首詩歌?
[00:10:18.000 --> 00:10:20.000]  是一首很熟悉的聖詩
[00:10:20.000 --> 00:10:22.000]  你的信實廣大
[00:10:22.000 --> 00:10:24.000]  這位弟兄一唱的時候
[00:10:24.000 --> 00:10:25.000]  他就說
[00:10:25.000 --> 00:10:28.000]  我的眼淚都忍不住流出來
[00:10:28.000 --> 00:10:31.000]  想回自己過去離開了神
[00:10:31.000 --> 00:10:33.000]  但神仍然這麼愛我
[00:10:33.000 --> 00:10:35.000]  仍然憐憫我
[00:10:35.000 --> 00:10:36.000]  仍然賜福給我
[00:10:36.000 --> 00:10:38.000]  我怎麼配得呢?
[00:10:38.000 --> 00:10:40.000]  然後在那個時候
[00:10:40.000 --> 00:10:45.000]  他就全心決心再次歸向神
[00:10:45.000 --> 00:10:49.000]  以斯利人在抗疫當中得罪神
[00:10:49.000 --> 00:10:53.000]  但來到一個迦南地的入口
[00:10:53.000 --> 00:10:57.000]  神讓他們經歷到約旦河分開
[00:10:57.000 --> 00:11:00.000]  讓他們可以平安地渡過
[00:11:00.000 --> 00:11:02.000]  我想他們的心很震撼
[00:11:02.000 --> 00:11:06.000]  我們怎麼配神以神的恩典帶著我們
[00:11:06.000 --> 00:11:07.000]  不單止這樣
[00:11:07.000 --> 00:11:08.000]  神告訴他們知道
[00:11:08.000 --> 00:11:12.000]  你們要與我重新納約
[00:11:12.000 --> 00:11:13.000]  各位弟兄姊妹
[00:11:13.000 --> 00:11:15.000]  何時你覺得自己軟弱
[00:11:15.000 --> 00:11:17.000]  好像面對神的管教
[00:11:17.000 --> 00:11:19.000]  你不要灰心
[00:11:19.000 --> 00:11:23.000]  你知道管教是轉眼之間
[00:11:23.000 --> 00:11:26.000]  當你感受神的恩典的時候
[00:11:26.000 --> 00:11:28.000]  你就小心地聽
[00:11:28.000 --> 00:11:31.000]  你就好像聽見神向你呼籲
[00:11:31.000 --> 00:11:34.000]  你與我重新納約
[00:11:34.000 --> 00:11:36.000]  認定我是你的神
[00:11:36.000 --> 00:11:38.000]  去聽從我
[00:11:38.000 --> 00:11:43.000]  因此我和你可以重建關係
[00:11:43.000 --> 00:11:46.000]  我們的生命需要不斷地更新
[00:11:46.000 --> 00:11:51.000]  讓你和神的關係可以重新確認
[00:11:51.000 --> 00:11:52.000]  正如以斯利人在這個時刻
[00:11:52.000 --> 00:11:54.000]  他們見到神的恩惠
[00:11:54.000 --> 00:11:56.000]  再次臨到他們
[00:11:56.000 --> 00:12:00.000]  我們北宣家很快六十週年堂慶
[00:12:00.000 --> 00:12:02.000]  不單止是慶祝的時候
[00:12:02.000 --> 00:12:05.000]  更加是我們整個群體
[00:12:05.000 --> 00:12:08.000]  再次清楚地轉向神
[00:12:08.000 --> 00:12:12.000]  向神表達出我們願意以祂為我們的神
[00:12:12.000 --> 00:12:14.000]  我們願意聽從祂
[00:12:14.000 --> 00:12:18.000]  因為祂由始至終以恩典待我們
[00:12:18.000 --> 00:12:19.000]  我們再看
[00:12:19.000 --> 00:12:22.000]  在下面提到他們去到迦南地的時候
[00:12:22.000 --> 00:12:25.000]  開始吃當地的出產
[00:12:25.000 --> 00:12:28.000]  大家看看第十節
[00:12:28.000 --> 00:12:31.000]  以斯利人在吉格安營正月十四日晚上
[00:12:31.000 --> 00:12:34.000]  他們在耶利哥的平原守如月節
[00:12:34.000 --> 00:12:35.000]  如月節後
[00:12:35.000 --> 00:12:37.000]  次日他們吃了那地的出產
[00:12:37.000 --> 00:12:42.000]  就在那一天吃了無餃餅和烘的穀物
[00:12:42.000 --> 00:12:46.000]  首先他們做的是再次守如月節
[00:12:46.000 --> 00:12:50.000]  如月節的時候大家想起什麼?
[00:12:50.000 --> 00:12:54.000]  當他們在出埃及的時候
[00:12:54.000 --> 00:12:56.000]  有滅命的使者來到
[00:12:56.000 --> 00:13:01.000]  他們把什麼塗在門尾上?
[00:13:01.000 --> 00:13:04.000]  血,羔羊的血
[00:13:04.000 --> 00:13:06.000]  我曾經和大家分享
[00:13:06.000 --> 00:13:08.000]  我兩個小孩子小的時候
[00:13:08.000 --> 00:13:10.000]  現在不是小孩子了
[00:13:10.000 --> 00:13:14.000]  當我們有家庭崇拜講到十災的時候
[00:13:14.000 --> 00:13:18.000]  在當時為了能夠給他們有深刻的體會
[00:13:18.000 --> 00:13:23.000]  所以我們就在房門口貼了一張張白紙
[00:13:23.000 --> 00:13:25.000]  然後擠一些茄汁出來
[00:13:25.000 --> 00:13:29.000]  用畫筆在白紙上塗
[00:13:29.000 --> 00:13:32.000]  紅色的塗滿了門尾
[00:13:32.000 --> 00:13:34.000]  然後我們躲在房間裡
[00:13:34.000 --> 00:13:37.000]  我們假裝很害怕
[00:13:37.000 --> 00:13:39.000]  哎呀,滅命的使者正在來
[00:13:39.000 --> 00:13:41.000]  但是不要緊
[00:13:41.000 --> 00:13:43.000]  有主耶穌的補血遮蓋了我們
[00:13:43.000 --> 00:13:45.000]  祂赦免了我們的罪
[00:13:45.000 --> 00:13:47.000]  使者要越過門尾
[00:13:47.000 --> 00:13:52.000]  讓我們能夠領受平安
[00:13:52.000 --> 00:13:55.000]  當他們守禹節的時候
[00:13:55.000 --> 00:13:57.000]  想回神的恩惠
[00:13:57.000 --> 00:14:00.000]  知道神是拯救他們的上帝
[00:14:00.000 --> 00:14:01.000]  各位弟兄姊妹
[00:14:01.000 --> 00:14:04.000]  不單止祂今天拯救你
[00:14:04.000 --> 00:14:07.000]  祂能夠拯救你到底
[00:14:07.000 --> 00:14:09.000]  因為祂長遠活著
[00:14:09.000 --> 00:14:14.000]  耶穌基督長遠活著為我們代求
[00:14:14.000 --> 00:14:16.000]  在人生很多的階段
[00:14:16.000 --> 00:14:18.000]  有些時候感覺好像不行了
[00:14:18.000 --> 00:14:19.000]  死了死了
[00:14:19.000 --> 00:14:22.000]  廣東人常常說死了死了
[00:14:22.000 --> 00:14:24.000]  不用死
[00:14:24.000 --> 00:14:30.000]  神的拯救是一生淋到我們身上
[00:14:30.000 --> 00:14:32.000]  我們不一定要守禹節
[00:14:32.000 --> 00:14:35.000]  但是我們每一次聖餐的時候
[00:14:35.000 --> 00:14:37.000]  想回神的恩
[00:14:37.000 --> 00:14:39.000]  就可以知道神的拯救
[00:14:39.000 --> 00:14:41.000]  我們今早早堂聖餐
[00:14:41.000 --> 00:14:43.000]  我們讀一段聖經說到
[00:14:43.000 --> 00:14:45.000]  約翰福音十三章
[00:14:45.000 --> 00:14:47.000]  主耶穌為門徒洗腳之前
[00:14:47.000 --> 00:14:49.000]  聖經說
[00:14:49.000 --> 00:14:53.000]  他愛世間屬自己的人
[00:14:53.000 --> 00:14:58.000]  就愛他們到底
[00:14:58.000 --> 00:14:59.000]  到底的意思是說
[00:14:59.000 --> 00:15:02.000]  愛我們至盡
[00:15:02.000 --> 00:15:05.000]  祂愛我們去到最盡
[00:15:05.000 --> 00:15:08.000]  以至祂為我們死
[00:15:08.000 --> 00:15:10.000]  因此你和我知道
[00:15:10.000 --> 00:15:13.000]  祂以至盡的愛愛我們
[00:15:13.000 --> 00:15:16.000]  祂一定要拯救我們到底
[00:15:16.000 --> 00:15:20.000]  到底的愛帶來到底的拯救
[00:15:20.000 --> 00:15:22.000]  在當中你知道神的恩惠的時候
[00:15:22.000 --> 00:15:25.000]  你就可以安然地一直依靠祂
[00:15:25.000 --> 00:15:28.000]  沒錯入迦南地很多強敵
[00:15:28.000 --> 00:15:31.000]  但是神要拯救我們到底
[00:15:31.000 --> 00:15:34.000]  而在拯救完之後
[00:15:34.000 --> 00:15:37.000]  你就看到聖經裡面提及到
[00:15:37.000 --> 00:15:40.000]  他們立刻吃當地的土產
[00:15:40.000 --> 00:15:43.000]  大家看回剛才的第十一節
[00:15:43.000 --> 00:15:47.000]  就提到他們吃了那地的出產
[00:15:47.000 --> 00:15:48.000]  接著第二天
[00:15:48.000 --> 00:15:50.000]  馬拿還有沒有?
[00:15:50.000 --> 00:15:52.000]  沒有了,不需要了
[00:15:52.000 --> 00:15:54.000]  在過去四十年
[00:15:54.000 --> 00:15:56.000]  吃慣了馬拿
[00:15:56.000 --> 00:16:01.000]  但這個時候試驗或者試煉結束了
[00:16:01.000 --> 00:16:06.000]  漂流漂泊的生活現在停止了
[00:16:06.000 --> 00:16:11.000]  在這個地方可以吃當地出的土產
[00:16:11.000 --> 00:16:13.000]  有些時候你會發覺
[00:16:13.000 --> 00:16:17.000]  神容許一些試煉在你身上出現
[00:16:17.000 --> 00:16:19.000]  你的心很焦急
[00:16:19.000 --> 00:16:24.000]  你問神何時時間才會到呢?
[00:16:24.000 --> 00:16:27.000]  但聖經很清楚告訴我們
[00:16:27.000 --> 00:16:29.000]  當試煉結束的時候
[00:16:29.000 --> 00:16:30.000]  神知道你的心
[00:16:30.000 --> 00:16:33.000]  祂又再次將恩典賜給你
[00:16:33.000 --> 00:16:36.000]  沒錯在艱難的時候有困難
[00:16:36.000 --> 00:16:39.000]  不過你放心一定有馬拿
[00:16:39.000 --> 00:16:42.000]  在時間到了的時候
[00:16:42.000 --> 00:16:44.000]  神給你更大的豐盛
[00:16:44.000 --> 00:16:47.000]  讓你嘗到這些出產
[00:16:47.000 --> 00:16:51.000]  這些出產是比我們預想
[00:16:51.000 --> 00:16:56.000]  在迦南美地將會有的各樣的豐盛
[00:16:56.000 --> 00:17:00.000]  各樣的豐盛將會再繼續來到
[00:17:00.000 --> 00:17:04.000]  我們說到約伯是受苦的一個人物
[00:17:04.000 --> 00:17:06.000]  約伯受到苦難
[00:17:06.000 --> 00:17:07.000]  受到試煉
[00:17:07.000 --> 00:17:10.000]  但當他經過這個階段之後
[00:17:10.000 --> 00:17:12.000]  他所得到的祝福
[00:17:12.000 --> 00:17:18.000]  聖約華神將加倍的恩惠賜給約伯
[00:17:18.000 --> 00:17:23.000]  他所得到的是加倍的恩惠
[00:17:23.000 --> 00:17:26.000]  在北美一對我很熟悉的朋友
[00:17:26.000 --> 00:17:27.000]  弟兄姊妹
[00:17:27.000 --> 00:17:31.000]  他們在一間教會裡面來服事
[00:17:31.000 --> 00:17:34.000]  但這間教會是一個比較偏遠的地方
[00:17:34.000 --> 00:17:36.000]  而且大多數是講華語
[00:17:36.000 --> 00:17:38.000]  他們是廣東人
[00:17:38.000 --> 00:17:39.000]  很多的適應
[00:17:39.000 --> 00:17:41.000]  但他們盡量地服事
[00:17:41.000 --> 00:17:45.000]  但發覺牧師不是很接受他們
[00:17:45.000 --> 00:17:49.000]  他有很多原因排斥他們
[00:17:49.000 --> 00:17:50.000]  他們很難受
[00:17:50.000 --> 00:17:53.000]  但有一些頂智告訴他們
[00:17:53.000 --> 00:17:55.000]  看到你們這樣都留下
[00:17:55.000 --> 00:17:57.000]  我們繼續留下
[00:17:57.000 --> 00:18:00.000]  在當中我看到他們十幾年
[00:18:00.000 --> 00:18:02.000]  一直忠心地教主一學
[00:18:02.000 --> 00:18:05.000]  在當中做很多不同的服事
[00:18:05.000 --> 00:18:09.000]  但我自己知道他們受了很多艱難
[00:18:09.000 --> 00:18:12.000]  但後來知道很特別
[00:18:12.000 --> 00:18:16.000]  神讓他們在一些很自然的情況下
[00:18:16.000 --> 00:18:18.000]  需要轉到另一間教會
[00:18:18.000 --> 00:18:20.000]  去到這間教會的時候
[00:18:20.000 --> 00:18:23.000]  突然間發覺很多的頂智
[00:18:23.000 --> 00:18:24.000]  包括牧師傳導
[00:18:24.000 --> 00:18:26.000]  很接受他們
[00:18:26.000 --> 00:18:29.000]  他們不需要再面對排斥
[00:18:29.000 --> 00:18:32.000]  而且發揮有很寶貴的侍奉
[00:18:32.000 --> 00:18:33.000]  在當中他們說
[00:18:33.000 --> 00:18:35.000]  好像神要知道我們的心
[00:18:35.000 --> 00:18:39.000]  亦都今天讓我們繼續侍奉祂
[00:18:39.000 --> 00:18:41.000]  很多頂智會歡喜讀希伯來書第十章
[00:18:41.000 --> 00:18:44.000]  這節經文上上勉勵我們的心
[00:18:44.000 --> 00:18:47.000]  在第十章其中的第35節說
[00:18:47.000 --> 00:18:54.000]  祂說你們不要丟棄勇敢的心
[00:18:54.000 --> 00:18:55.000]  不要丟棄勇敢的心
[00:18:55.000 --> 00:18:57.000]  你們必須忍耐
[00:18:57.000 --> 00:19:00.000]  等你們行完神的旨意
[00:19:00.000 --> 00:19:04.000]  就必要得著所應許的
[00:19:04.000 --> 00:19:09.000]  因為那要來的必要來並不遲然
[00:19:09.000 --> 00:19:14.000]  但是而人必要因順得生
[00:19:14.000 --> 00:19:16.000]  如果他退後
[00:19:16.000 --> 00:19:19.000]  神就不喜歡
[00:19:19.000 --> 00:19:21.000]  希伯來書勉勵我們
[00:19:21.000 --> 00:19:23.000]  縱使在一個試煉當中
[00:19:23.000 --> 00:19:26.000]  我們只管忍耐著
[00:19:26.000 --> 00:19:28.000]  我們在當中存著勇敢的心
[00:19:28.000 --> 00:19:30.000]  行完神的旨意後
[00:19:30.000 --> 00:19:33.000]  就必得著神給我們的應許
[00:19:33.000 --> 00:19:36.000]  在其中可以領受神給我們
[00:19:36.000 --> 00:19:39.000]  傳盤的恩惠
[00:19:39.000 --> 00:19:40.000]  我們再看
[00:19:40.000 --> 00:19:41.000]  在聖經裏面提到
[00:19:41.000 --> 00:19:45.000]  他們領受了地的出產
[00:19:45.000 --> 00:19:46.000]  然後第三方面
[00:19:46.000 --> 00:19:50.000]  我們見到有神軍隊的元帥出現
[00:19:50.000 --> 00:19:54.000]  大家一起讀讀第十三節
[00:19:54.000 --> 00:19:58.000]  耶穌走到耶利哥的時候
[00:19:58.000 --> 00:20:00.000]  抬頭觀看
[00:20:00.000 --> 00:20:03.000]  看見一個人站在他對面
[00:20:03.000 --> 00:20:06.000]  手裡拿著拔出來的刀
[00:20:06.000 --> 00:20:10.000]  耶穌走到他那裡對他說
[00:20:10.000 --> 00:20:14.000]  你是我們的人還是我們的仇敵呢?
[00:20:14.000 --> 00:20:18.000]  當他們去到耶利哥前面
