
[00:00:00.000 --> 00:00:02.000]  我們這個季篤露思想
[00:04:42.000 --> 00:04:44.000]  然後靜靜地醫好他
[00:04:44.000 --> 00:04:46.000]  就不用面對衝突了
[00:04:46.000 --> 00:04:50.000]  有時候我們都會想避開某些處境
[00:04:50.000 --> 00:04:54.000]  但是當時耶穌是請一個人
[00:04:54.000 --> 00:04:56.000]  來到眾人當中
[00:04:56.000 --> 00:04:58.000]  就醫治他
[00:04:58.000 --> 00:05:00.000]  大家也會想
[00:05:00.000 --> 00:05:02.000]  香港有一些的教徒官員
[00:05:02.000 --> 00:05:04.000]  有時候
[00:05:04.000 --> 00:05:06.000]  他們在公開的場合
[00:05:06.000 --> 00:05:08.000]  很清晰地表現他們是教徒的身份
[00:05:08.000 --> 00:05:10.000]  其中有一位
[00:05:10.000 --> 00:05:12.000]  我心裡面很欣賞的
[00:05:12.000 --> 00:05:14.000]  我記得有一次公開的
[00:05:14.000 --> 00:05:16.000]  一個祭祀的活動
[00:05:16.000 --> 00:05:18.000]  很多祭品
[00:05:18.000 --> 00:05:20.000]  當地的街坊領袖
[00:05:20.000 --> 00:05:22.000]  他們在當中
[00:05:22.000 --> 00:05:24.000]  就要來拜祭他們的神靈
[00:05:24.000 --> 00:05:26.000]  但是因為教徒官員很清楚
[00:05:26.000 --> 00:05:28.000]  他就站後了
[00:05:28.000 --> 00:05:30.000]  其實他是領導人之一
[00:05:30.000 --> 00:05:32.000]  很應該在當中主持
[00:05:32.000 --> 00:05:34.000]  但是他很清楚表明他的立場
[00:05:34.000 --> 00:05:36.000]  他不會參與這個祭祀的活動
[00:05:36.000 --> 00:05:38.000]  很明顯
[00:05:38.000 --> 00:05:40.000]  大家都看著他
[00:05:40.000 --> 00:05:42.000]  但是他的立場很清楚
[00:05:42.000 --> 00:05:44.000]  他相信
[00:05:44.000 --> 00:05:46.000]  唯獨基督耶穌是真神
[00:05:46.000 --> 00:05:48.000]  他不向其他的神靈
[00:05:48.000 --> 00:05:50.000]  來拜祭
[00:05:50.000 --> 00:05:52.000]  我記得以前
[00:05:52.000 --> 00:05:54.000]  我曾經和大家分享一件事情
[00:05:54.000 --> 00:05:56.000]  一位牧者在我們中間講道的時候提及
[00:05:56.000 --> 00:05:58.000]  在國內很多年之前
[00:05:58.000 --> 00:06:00.000]  有一間教會
[00:06:00.000 --> 00:06:02.000]  是被當地的公安
[00:06:02.000 --> 00:06:04.000]  來封查
[00:06:04.000 --> 00:06:06.000]  這些人
[00:06:06.000 --> 00:06:08.000]  去到他們中間的時候
[00:06:08.000 --> 00:06:10.000]  當時差不多是文革的期間
[00:06:10.000 --> 00:06:12.000]  當他們進去教會
[00:06:12.000 --> 00:06:14.000]  把這些人趕走
[00:06:14.000 --> 00:06:16.000]  叫他們出來前面一塊空地
[00:06:16.000 --> 00:06:18.000]  其中有一個領導
[00:06:18.000 --> 00:06:20.000]  就進去教會裡面
[00:06:20.000 --> 00:06:22.000]  把耶穌的照片
[00:06:22.000 --> 00:06:24.000]  在教會裡面貼上的照片就拔下來
[00:06:24.000 --> 00:06:26.000]  然後就放在地上
[00:06:26.000 --> 00:06:28.000]  在外面放在地上
[00:06:28.000 --> 00:06:30.000]  然後跟那些弟兄姊妹說
[00:06:30.000 --> 00:06:32.000]  那些信徒說
[00:06:32.000 --> 00:06:34.000]  你們哪一個
[00:06:34.000 --> 00:06:36.000]  走過來
[00:06:36.000 --> 00:06:38.000]  向福相吐口水
[00:06:38.000 --> 00:06:40.000]  你們就可以走
[00:06:40.000 --> 00:06:42.000]  當時整個群體
[00:06:42.000 --> 00:06:44.000]  因為都將要被捉拿
[00:06:44.000 --> 00:06:46.000]  在那個處境裡面
[00:06:46.000 --> 00:06:48.000]  沒有人敢做第一個
[00:06:48.000 --> 00:06:50.000]  但後來
[00:06:50.000 --> 00:06:52.000]  有一個中年男士
[00:06:52.000 --> 00:06:54.000]  就走出來
[00:06:54.000 --> 00:06:56.000]  然後
[00:06:56.000 --> 00:06:58.000]  公安就說
[00:06:58.000 --> 00:07:00.000]  好,你走了
[00:07:00.000 --> 00:07:02.000]  看到這樣的情況
[00:07:02.000 --> 00:07:04.000]  其他人就陸續走出來
[00:07:04.000 --> 00:07:06.000]  向耶穌的照片
[00:07:06.000 --> 00:07:08.000]  吐口水
[00:07:08.000 --> 00:07:10.000]  然後一個一個走了
[00:07:10.000 --> 00:07:12.000]  在過程當中
[00:07:12.000 --> 00:07:14.000]  學到一個少年人
[00:07:14.000 --> 00:07:16.000]  這個少年人走出來
[00:07:16.000 --> 00:07:18.000]  在照片旁邊
[00:07:18.000 --> 00:07:20.000]  大家都想著
[00:07:20.000 --> 00:07:22.000]  他也會像其他人一樣
[00:07:22.000 --> 00:07:24.000]  吐口水
[00:07:24.000 --> 00:07:26.000]  但想不到這個少年人在那個時候
[00:07:26.000 --> 00:07:28.000]  把照片拿起來
[00:07:28.000 --> 00:07:30.000]  用他的手
[00:07:30.000 --> 00:07:32.000]  然後袖子
[00:07:32.000 --> 00:07:34.000]  一路抹
[00:07:34.000 --> 00:07:36.000]  抹乾淨照片
[00:07:36.000 --> 00:07:38.000]  這件事情
[00:07:38.000 --> 00:07:40.000]  對我自己很深刻
[00:07:40.000 --> 00:07:42.000]  我記得這位目者
[00:07:42.000 --> 00:07:44.000]  一路說的時候
[00:07:44.000 --> 00:07:46.000]  我心中會問一個問題
[00:07:46.000 --> 00:07:48.000]  如果我當日在其中
[00:07:48.000 --> 00:07:50.000]  我會怎樣做
[00:07:50.000 --> 00:07:52.000]  故事背後
[00:07:52.000 --> 00:07:54.000]  最後是怎樣的結果
[00:07:54.000 --> 00:07:56.000]  這個少年人會面對什麼困難
[00:07:56.000 --> 00:07:58.000]  我們不知道
[00:07:58.000 --> 00:08:00.000]  但這件事情
[00:08:00.000 --> 00:08:02.000]  給我的提醒就是
[00:08:02.000 --> 00:08:04.000]  很多時候我們說基督徒要堅守真理
[00:08:04.000 --> 00:08:06.000]  但其實是面對著
[00:08:06.000 --> 00:08:08.000]  很大的壓力
[00:08:08.000 --> 00:08:10.000]  如果不是神的靈在當中幫我們
[00:08:10.000 --> 00:08:12.000]  我們很容易會隨著別人
[00:08:12.000 --> 00:08:14.000]  否定信仰
[00:08:14.000 --> 00:08:16.000]  但這個榜樣
[00:08:16.000 --> 00:08:18.000]  也讓我們看到
[00:08:18.000 --> 00:08:20.000]  神幫助一些人
[00:08:20.000 --> 00:08:22.000]  能夠堅持著
[00:08:22.000 --> 00:08:24.000]  縱使面對著壓力
[00:08:24.000 --> 00:08:26.000]  仍然堅持著
[00:08:26.000 --> 00:08:29.000]  主耶穌永遠是那位天地的主宰
[00:08:29.000 --> 00:08:31.000]  是我們要尊榮的對象
[00:08:31.000 --> 00:08:34.000]  祂的真理是我們要堅守的真理
[00:08:34.000 --> 00:08:36.000]  我們看回聖經
[00:08:36.000 --> 00:08:39.000]  當時主耶穌就叫一個人站出來
[00:08:39.000 --> 00:08:41.000]  站在他們當中
[00:08:41.000 --> 00:08:43.000]  就來做
[00:08:43.000 --> 00:08:45.000]  大家會記得在聖經的
[00:08:45.000 --> 00:08:47.000]  哥林多前書第十三章
[00:08:47.000 --> 00:08:49.000]  是我們常常說的什麼章
[00:08:49.000 --> 00:08:51.000]  愛章
[00:08:51.000 --> 00:08:53.000]  我們說
[00:08:53.000 --> 00:08:55.000]  愛是含苟忍耐
[00:08:55.000 --> 00:08:57.000]  又有恩慈等等
[00:08:57.000 --> 00:08:59.000]  大家會念了
[00:08:59.000 --> 00:09:01.000]  到聖經中間的時候
[00:09:01.000 --> 00:09:03.000]  聖經就說
[00:09:03.000 --> 00:09:05.000]  愛是不喜歡
[00:09:05.000 --> 00:09:07.000]  不宜只喜歡真理
[00:09:07.000 --> 00:09:09.000]  很多人以為愛是一種感情
[00:09:09.000 --> 00:09:11.000]  而已
[00:09:11.000 --> 00:09:13.000]  但其實愛比感情更大
[00:09:13.000 --> 00:09:15.000]  是一種定向
[00:09:15.000 --> 00:09:17.000]  是意志上
[00:09:17.000 --> 00:09:19.000]  立定了一個方向
[00:09:19.000 --> 00:09:21.000]  是不喜歡不宜
[00:09:21.000 --> 00:09:23.000]  不單單是說自己
[00:09:23.000 --> 00:09:25.000]  還說不喜歡別人
[00:09:25.000 --> 00:09:27.000]  因為行不宜
[00:09:27.000 --> 00:09:29.000]  以致受到傷害
[00:09:29.000 --> 00:09:31.000]  然後見到別人行不宜的時候
[00:09:31.000 --> 00:09:33.000]  心裡很不想他行不宜
[00:09:33.000 --> 00:09:35.000]  因此勸他
[00:09:35.000 --> 00:09:37.000]  幫他
[00:09:37.000 --> 00:09:39.000]  行在真理當中
[00:09:39.000 --> 00:09:41.000]  這是愛的表現
[00:09:41.000 --> 00:09:43.000]  愛是不喜歡不宜
[00:09:43.000 --> 00:09:45.000]  只喜歡別人
[00:09:45.000 --> 00:09:47.000]  行在真理裡面
[00:09:47.000 --> 00:09:49.000]  當時耶穌叫這個人站出來
[00:09:49.000 --> 00:09:51.000]  有人認為
[00:09:51.000 --> 00:09:53.000]  他想讓猶太人
[00:09:53.000 --> 00:09:55.000]  羞辱他們
[00:09:55.000 --> 00:09:57.000]  耶穌沒有意思羞辱他們
[00:09:57.000 --> 00:09:59.000]  祂只是很想
[00:09:59.000 --> 00:10:01.000]  讓他們在公開的情況下
[00:10:01.000 --> 00:10:03.000]  反省自己
[00:10:03.000 --> 00:10:05.000]  耶穌的動機是愛他們
[00:10:05.000 --> 00:10:07.000]  希望他們醒察自己
[00:10:07.000 --> 00:10:09.000]  因此他的行動
[00:10:09.000 --> 00:10:11.000]  其實也是一個愛的行動
[00:10:11.000 --> 00:10:13.000]  大家會記得
[00:10:13.000 --> 00:10:15.000]  保羅的第二章提到
[00:10:15.000 --> 00:10:17.000]  當時他帶著一個小孩
[00:10:17.000 --> 00:10:19.000]  在第二章提到
[00:10:19.000 --> 00:10:21.000]  當時他帶著提多
[00:10:21.000 --> 00:10:23.000]  提多
[00:10:23.000 --> 00:10:25.000]  大家知道他是一個愛邦人
[00:10:25.000 --> 00:10:27.000]  是一個希臘人
[00:10:27.000 --> 00:10:29.000]  聖經說當時有些奉國禮的猶太人
[00:10:29.000 --> 00:10:31.000]  來這裡敲詐保羅
[00:10:31.000 --> 00:10:35.000]  看他會不會要求提多受國禮
[00:10:35.000 --> 00:10:37.000]  如果提多受國禮
[00:10:37.000 --> 00:10:39.000]  就會服從他們的律法觀念
[00:10:39.000 --> 00:10:41.000]  但聖經說到
[00:10:41.000 --> 00:10:43.000]  保羅說
[00:10:43.000 --> 00:10:45.000]  我不會勉強提多受國禮
[00:10:45.000 --> 00:10:47.000]  免於沒有一刻
[00:10:47.000 --> 00:10:49.000]  來依從他們
[00:10:49.000 --> 00:10:51.000]  以致福音的真理
[00:10:51.000 --> 00:10:53.000]  能夠存在他們中間
[00:10:53.000 --> 00:10:55.000]  保羅就是一個這樣的人
[00:10:55.000 --> 00:10:57.000]  他明白別人對他的壓力和要求
[00:10:57.000 --> 00:10:59.000]  但他沒有一刻的功夫
[00:10:59.000 --> 00:11:01.000]  願意遷就他們
[00:11:01.000 --> 00:11:03.000]  以致福音的真理
[00:11:03.000 --> 00:11:05.000]  能夠確立在他們中間
[00:11:05.000 --> 00:11:07.000]  各位聽眾
[00:11:07.000 --> 00:11:09.000]  當我們講到這裡的時候
[00:11:09.000 --> 00:11:11.000]  我自己也常常感受到
[00:11:11.000 --> 00:11:13.000]  今天的教徒
[00:11:13.000 --> 00:11:15.000]  不單單需要認識真理
[00:11:15.000 --> 00:11:17.000]  還需要神給我們一種
[00:11:17.000 --> 00:11:19.000]  我們所說的道德勇氣
[00:11:19.000 --> 00:11:21.000]  一個moral courage
[00:11:21.000 --> 00:11:23.000]  這種道德勇氣
[00:11:23.000 --> 00:11:25.000]  是能夠去面對著
[00:11:25.000 --> 00:11:27.000]  一些群眾的壓力
[00:11:27.000 --> 00:11:29.000]  仍能夠放膽去表達出
[00:11:29.000 --> 00:11:31.000]  我們對真理的確認
[00:11:31.000 --> 00:11:33.000]  保羅說
[00:11:33.000 --> 00:11:35.000]  我一刻的功夫
[00:11:35.000 --> 00:11:37.000]  我都不會依從他們
[00:11:37.000 --> 00:11:39.000]  以致福音的真理
[00:11:39.000 --> 00:11:41.000]  能夠存在你們中間
[00:11:41.000 --> 00:11:43.000]  我自己感覺
[00:11:43.000 --> 00:11:45.000]  自己的性情是比較
[00:11:45.000 --> 00:11:47.000]  柔和的性情
[00:11:47.000 --> 00:11:49.000]  因此面對著一些衝突的處境
[00:11:49.000 --> 00:11:51.000]  有時候我也覺得自己
[00:11:51.000 --> 00:11:53.000]  好像不太敢去
[00:11:53.000 --> 00:11:55.000]  強調自己的看法
[00:11:55.000 --> 00:11:57.000]  正因為這樣
[00:11:57.000 --> 00:11:59.000]  我常常都這樣祈禱神幫助我
[00:11:59.000 --> 00:12:01.000]  給我一種道德的勇氣
[00:12:01.000 --> 00:12:03.000]  在需要表達立場的時候
[00:12:03.000 --> 00:12:05.000]  有神給我的力量
[00:12:05.000 --> 00:12:07.000]  和膽量
[00:12:07.000 --> 00:12:09.000]  去放膽
[00:12:09.000 --> 00:12:11.000]  去說要說的話
[00:12:11.000 --> 00:12:13.000]  做當做的事情
[00:12:13.000 --> 00:12:15.000]  真正的勇氣不是來自性格
[00:12:15.000 --> 00:12:17.000]  真正的勇氣
[00:12:17.000 --> 00:12:19.000]  是來自性靈
[00:12:19.000 --> 00:12:21.000]  帶給我們的膽量
[00:12:21.000 --> 00:12:23.000]  能夠可以放膽
[00:12:23.000 --> 00:12:25.000]  去堅守真理
[00:12:25.000 --> 00:12:27.000]  主耶穌就叫人
[00:12:27.000 --> 00:12:29.000]  來到當中
[00:12:29.000 --> 00:12:31.000]  大家再看經文
[00:12:31.000 --> 00:12:35.000]  在第二部分已經提到
[00:12:35.000 --> 00:12:37.000]  主耶穌他發怒
[00:12:37.000 --> 00:12:39.000]  他憂愁
[00:12:39.000 --> 00:12:41.000]  所以異怒和憂愁之間是怎樣的呢?
[00:12:41.000 --> 00:12:43.000]  我們再看第四節
[00:12:43.000 --> 00:13:03.000]  安息日的日子
[00:13:03.000 --> 00:13:05.000]  是應當做什麼的呢?
[00:13:05.000 --> 00:13:07.000]  聖經有很多很詳細的經文
[00:13:07.000 --> 00:13:09.000]  解釋安息日
[00:13:09.000 --> 00:13:11.000]  其中關鍵的意思就是
[00:13:11.000 --> 00:13:13.000]  安息日
[00:13:13.000 --> 00:13:15.000]  是放下自己人的努力
[00:13:15.000 --> 00:13:19.000]  然後去確認
[00:13:19.000 --> 00:13:21.000]  一切都在那位上帝的掌管當中
[00:13:21.000 --> 00:13:25.000]  因此安息日
[00:13:25.000 --> 00:13:27.000]  不再去高舉自己的力量
[00:13:27.000 --> 00:13:29.000]  只是敬拜神
[00:13:29.000 --> 00:13:31.000]  去承認祂是掌權的
[00:13:31.000 --> 00:13:33.000]  去尊榮祂
[00:13:33.000 --> 00:13:35.000]  去讚美祂
[00:13:35.000 --> 00:13:37.000]  因此聖經裡面的確提到
[00:13:37.000 --> 00:13:39.000]  安息日是不去做自己的私事
[00:13:39.000 --> 00:13:41.000]  而是凡事敬畏神
[00:13:41.000 --> 00:13:43.000]  聽從祂的指示
[00:13:43.000 --> 00:13:45.000]  但是猶太人慢慢
[00:13:45.000 --> 00:13:47.000]  衍生很多的法規
[00:13:47.000 --> 00:13:49.000]  要求人在安息日
[00:13:49.000 --> 00:13:51.000]  不做那些
[00:13:51.000 --> 00:13:53.000]  因此大家知道
[00:13:53.000 --> 00:13:55.000]  在當時的猶太人
[00:13:55.000 --> 00:13:57.000]  他們認為在安息日
[00:13:57.000 --> 00:13:59.000]  是不可以醫治疾病的
[00:13:59.000 --> 00:14:01.000]  是不應該做這個行動的
[00:14:01.000 --> 00:14:03.000]  他們去了一個極端的
[00:14:03.000 --> 00:14:05.000]  規條的方向
[00:14:05.000 --> 00:14:07.000]  當時耶穌就公開地問他們
[00:14:07.000 --> 00:14:09.000]  在安息日
[00:14:09.000 --> 00:14:11.000]  行善行惡
[00:14:11.000 --> 00:14:13.000]  救命害命
[00:14:13.000 --> 00:14:15.000]  哪樣可以呢?
[00:14:15.000 --> 00:14:17.000]  當然答案很自然
[00:14:17.000 --> 00:14:19.000]  安息日當然是可以行善
[00:14:19.000 --> 00:14:21.000]  可以救命
[00:14:21.000 --> 00:14:23.000]  這是很自然的答案
[00:14:23.000 --> 00:14:25.000]  大家可以再看多一次經文
[00:14:25.000 --> 00:14:27.000]  你翻看前面的馬太福音
[00:14:27.000 --> 00:14:37.000]  馬太福音第十二章第十一節
[00:14:37.000 --> 00:14:41.000]  是同一件事情
[00:14:41.000 --> 00:14:45.000]  馬太多記述了當時耶穌的一句話
[00:14:45.000 --> 00:14:49.000]  第十二章第十一節
[00:14:49.000 --> 00:14:53.000]  耶穌說:你們中間誰有一隻羊
[00:14:53.000 --> 00:14:55.000]  當安息日釣在坑裡
[00:14:55.000 --> 00:14:57.000]  把羊抓住,拉上來
[00:14:57.000 --> 00:14:59.000]  人比羊何等貴重呢?
[00:14:59.000 --> 00:15:05.000]  所以在安息日做善事是可以的
[00:15:05.000 --> 00:15:07.000]  很簡單的一個日常生活的例子
[00:15:07.000 --> 00:15:09.000]  如果你擁有一隻羊
[00:15:09.000 --> 00:15:11.000]  在安息日掉進了坑裡
[00:15:11.000 --> 00:15:13.000]  你會不會說
[00:15:13.000 --> 00:15:15.000]  安息日,不要救牠
[00:15:15.000 --> 00:15:17.000]  不會,自然的反應
[00:15:17.000 --> 00:15:19.000]  就是會救牠上來
[00:15:19.000 --> 00:15:21.000]  耶穌說
[00:15:21.000 --> 00:15:23.000]  安息日救回人的性命
[00:15:23.000 --> 00:15:25.000]  是理所當然的
[00:15:25.000 --> 00:15:27.000]  行善的事情是合神的心意
[00:15:27.000 --> 00:15:31.000]  主耶穌在當中糾正他們的觀念
[00:15:31.000 --> 00:15:33.000]  當他這樣說的時候
[00:15:33.000 --> 00:15:35.000]  他期待著大家會回應
[00:15:35.000 --> 00:15:37.000]  行善救命是可以的
[00:15:37.000 --> 00:15:39.000]  但當時的人有沒有出聲?
[00:15:39.000 --> 00:15:45.000]  聖經就說他們是都不作聲
[00:15:45.000 --> 00:15:47.000]  大家可以想像
[00:15:47.000 --> 00:15:49.000]  當時一個病人的手枯乾了
[00:15:49.000 --> 00:15:51.000]  耶穌在旁邊
[00:15:51.000 --> 00:15:53.000]  他看著很多人
[00:15:53.000 --> 00:15:55.000]  耶穌說
[00:15:55.000 --> 00:15:57.000]  安息日行善行惡救命害命
[00:15:57.000 --> 00:15:59.000]  哪有可以的
[00:15:59.000 --> 00:16:01.000]  期望他們回答
[00:16:01.000 --> 00:16:03.000]  但全部人都不作聲
[00:16:03.000 --> 00:16:05.000]  為什麼不作聲?
[00:16:05.000 --> 00:16:07.000]  理所當然的回覆
[00:16:07.000 --> 00:16:09.000]  他們不回答
[00:16:09.000 --> 00:16:11.000]  他們內心的驕傲
[00:16:11.000 --> 00:16:13.000]  他們不願意去回答
[00:16:13.000 --> 00:16:15.000]  一些應該回答的問題
[00:16:15.000 --> 00:16:17.000]  不願意在當中承認
