
[00:00:00.000 --> 00:00:04.440]  剛才大家看到這群人拿著甚麼?
[00:01:55.000 --> 00:01:58.960]  在過去當主耶穌進來耶路撒冷的時候
[00:01:58.960 --> 00:02:01.400]  那種德性的情景
[00:02:01.400 --> 00:02:02.440]  他們更加看到
[00:02:02.440 --> 00:02:05.760]  就是在將來當主耶穌再來的時候
[00:02:05.760 --> 00:02:07.240]  所有的聖徒
[00:02:07.240 --> 00:02:09.240]  各族各方各民
[00:02:09.240 --> 00:02:11.520]  都一起聚集在主的面前
[00:02:11.520 --> 00:02:13.040]  身穿白衣
[00:02:13.040 --> 00:02:15.720]  手拿中樹枝
[00:02:15.720 --> 00:02:17.720]  在初期的教會
[00:02:17.720 --> 00:02:20.000]  特別是猶太人的時候
[00:02:20.000 --> 00:02:22.120]  在主耶穌降生之前之後
[00:02:22.120 --> 00:02:24.120]  大概二百年的期間
[00:02:24.120 --> 00:02:25.920]  猶太人的錢幣
[00:02:25.920 --> 00:02:27.600]  很多時候都印上了
[00:02:27.600 --> 00:02:29.920]  一有中樹枝
[00:02:29.920 --> 00:02:31.200]  旁邊寫著
[00:02:31.200 --> 00:02:34.280]  「錫安的救贖」
[00:02:34.280 --> 00:02:35.480]  很清楚地表明出
[00:02:35.480 --> 00:02:37.880]  當這位德性的王來到的時候
[00:02:37.880 --> 00:02:39.480]  是拯救我們的
[00:02:39.480 --> 00:02:41.240]  是帶給我們救贖的
[00:02:41.240 --> 00:02:44.440]  因此要讚美他的德性
[00:02:44.440 --> 00:02:45.400]  當時已經提到
[00:02:45.400 --> 00:02:47.280]  有一天我們都在天家
[00:02:47.280 --> 00:02:49.720]  你和我凡是信靠耶穌的人
[00:02:49.720 --> 00:02:53.240]  都會領受神給我們潔白的白衣裳
[00:02:53.240 --> 00:02:54.160]  這個白衣裳
[00:02:54.160 --> 00:02:55.560]  我們過去講啟示錄的時候
[00:02:55.560 --> 00:02:57.200]  都已經有提及過
[00:02:57.200 --> 00:02:59.080]  而這段經文去到下面的
[00:02:59.080 --> 00:03:02.200]  其中的第十三節
[00:03:02.200 --> 00:03:03.200]  大家看看
[00:03:03.200 --> 00:03:06.800]  「當時有人問約約翰
[00:03:06.800 --> 00:03:08.800]  『這些穿白衣的是誰?
[00:03:08.800 --> 00:03:10.640]  是從哪裡來的?』
[00:03:10.640 --> 00:03:12.120]  然後十四節
[00:03:12.120 --> 00:03:14.400]  『我對他說:我主你知道
[00:03:14.400 --> 00:03:15.240]  他向我說
[00:03:15.240 --> 00:03:18.880]  『這些人是從大患難中出來的
[00:03:18.880 --> 00:03:23.720]  曾用羔羊的血把衣裳洗白淨了』
[00:03:23.720 --> 00:03:26.440]  是因為主耶穌待贖的羔羊
[00:03:26.440 --> 00:03:28.680]  祂流出補血潔淨我們的罪
[00:03:28.680 --> 00:03:30.720]  給我們有潔淨的生命
[00:03:30.720 --> 00:03:33.280]  這裏所講的白衣
[00:03:33.280 --> 00:03:34.960]  大家有些頂尖的可能都知道
[00:03:34.960 --> 00:03:35.760]  我們所敬愛
[00:03:35.760 --> 00:03:38.520]  在香港生活的大少曾牧師
[00:03:38.520 --> 00:03:40.400]  他剛剛八十歲
[00:03:40.400 --> 00:03:42.680]  他就被主接去
[00:03:42.680 --> 00:03:45.680]  在昨天的一個大型的安息禮拜裏
[00:03:45.680 --> 00:03:48.120]  大家一齊來舉行一個安息禮拜
[00:03:48.120 --> 00:03:51.880]  來紀念大少曾牧師的一生
[00:03:51.880 --> 00:03:52.720]  在過程當中
[00:03:52.720 --> 00:03:55.640]  很多人會講述和他相處的經歷
[00:03:55.640 --> 00:03:56.800]  而其中一件事
[00:03:56.800 --> 00:03:58.320]  他的兒子大牧師
[00:03:58.320 --> 00:04:00.880]  大繼宗牧師就提及
[00:04:00.880 --> 00:04:03.240]  他說當他爸爸在過世的時候
[00:04:03.240 --> 00:04:07.440]  是三月二十日凌晨四點半
[00:04:07.440 --> 00:04:12.320]  當時一位弟兄有一個特別的經歷
[00:04:12.320 --> 00:04:15.200]  後來寫封電郵告訴他們
[00:04:15.200 --> 00:04:19.920]  他在夢中夢見大牧師
[00:04:19.920 --> 00:04:21.080]  當時見到大牧師
[00:04:21.080 --> 00:04:24.960]  穿著一件很潔白的白衣裳
[00:04:24.960 --> 00:04:27.680]  然後他在一個地方
[00:04:27.680 --> 00:04:30.840]  一路隨隨地升上去
[00:04:30.840 --> 00:04:32.000]  當時他完全不知道
[00:04:32.000 --> 00:04:34.160]  大牧師已經離世
[00:04:34.160 --> 00:04:36.960]  但後來聽到有關的時間
[00:04:36.960 --> 00:04:39.960]  剛剛就是他那段做夢的時間
[00:04:39.960 --> 00:04:43.480]  他就將事情告訴他們的家人
[00:04:43.480 --> 00:04:45.480]  家人聽到之後心裡很大安慰
[00:04:45.480 --> 00:04:47.640]  知道神是向他們表達出
[00:04:47.640 --> 00:04:51.400]  神是閱立了他的父親
[00:04:51.400 --> 00:04:52.080]  各位弟兄姊妹
[00:04:52.080 --> 00:04:54.240]  當然不單單是大牧師
[00:04:54.240 --> 00:04:56.280]  所有信靠耶穌基督的人
[00:04:56.280 --> 00:04:58.560]  領受主耶穌的潔淨
[00:04:58.560 --> 00:05:02.080]  神都給我們有一天領受永恆的祝福
[00:05:02.080 --> 00:05:05.680]  就是神給我們穿著白衣裳
[00:05:05.680 --> 00:05:07.960]  拿著中樹枝
[00:05:07.960 --> 00:05:11.920]  來到在寶座的面前一起讚頌
[00:05:11.920 --> 00:05:13.760]  坐在寶座上的
[00:05:13.760 --> 00:05:17.440]  是配得一切的清揚和讚美
[00:05:17.440 --> 00:05:18.000]  各位弟兄姊妹
[00:05:18.000 --> 00:05:19.880]  當我們想到這件事的時候
[00:05:19.880 --> 00:05:22.440]  想到主耶穌坐著驢驢子入
[00:05:22.440 --> 00:05:24.160]  耶路撒冷的時候
[00:05:24.160 --> 00:05:27.240]  正是讓我們知道主是宣告
[00:05:27.240 --> 00:05:29.160]  祂是王
[00:05:29.160 --> 00:05:30.960]  不單只是地上的君王
[00:05:30.960 --> 00:05:34.240]  更加是永恆天地的大君王
[00:05:34.240 --> 00:05:36.200]  祂是尼塞亞
[00:05:36.200 --> 00:05:38.520]  而我們就帶著一種這樣的心思
[00:05:38.520 --> 00:05:41.080]  去思想這一段經文
[00:05:41.080 --> 00:05:42.920]  我帶大家看回聖經剛才讀的
[00:05:42.920 --> 00:05:45.600]  《路加福音》第十九章
[00:05:45.600 --> 00:05:55.080]  在第十九章的第十一節
[00:05:55.080 --> 00:05:56.760]  當主耶穌入耶路撒冷之前
[00:05:56.760 --> 00:05:59.960]  曾經和當時的猶太人說一個比喻
[00:05:59.960 --> 00:06:02.240]  大家看第十九章第十一節
[00:06:02.240 --> 00:06:05.880]  眾人正在聽見這些話的時候
[00:06:05.880 --> 00:06:08.760]  耶穌因為將近耶路撒冷
[00:06:08.760 --> 00:06:12.240]  又因他們以為神的國快要顯出來
[00:06:12.240 --> 00:06:15.880]  就另設一個比喻
[00:06:15.880 --> 00:06:17.120]  聖經在第二
[00:06:17.120 --> 00:06:18.520]  接著的經文就說到
[00:06:18.520 --> 00:06:20.920]  有一個貴州往遠方去
[00:06:20.920 --> 00:06:24.120]  要德國回來的比喻
[00:06:24.120 --> 00:06:25.640]  在當時的猶太人
[00:06:25.640 --> 00:06:28.000]  他們有一個願望
[00:06:28.000 --> 00:06:29.680]  因為當時的猶太人
[00:06:29.680 --> 00:06:32.520]  他們是在羅馬的政權之下
[00:06:32.520 --> 00:06:34.960]  因此他們很希望能夠有一個君王
[00:06:34.960 --> 00:06:36.640]  能夠帶領他們
[00:06:36.640 --> 00:06:41.400]  能夠脫離羅馬政權的統治
[00:06:41.400 --> 00:06:44.000]  能夠得到解放
[00:06:44.000 --> 00:06:46.480]  他們所期待的是一個英雄
[00:06:46.480 --> 00:06:48.720]  一個政治的英雄
[00:06:48.720 --> 00:06:50.920]  讓他們有解放
[00:06:50.920 --> 00:06:53.240]  但當時耶穌知道他們心中的期望
[00:06:53.240 --> 00:06:54.400]  就清楚讓他們知道
[00:06:54.400 --> 00:06:58.240]  其實這不是我的身份
[00:06:58.240 --> 00:07:00.080]  然後說到貴州
[00:07:00.080 --> 00:07:02.680]  這個貴州大家聽到聖經所說
[00:07:02.680 --> 00:07:04.480]  去到遠方
[00:07:04.480 --> 00:07:08.920]  也意味著它需要很長時間才會再回來
[00:07:08.920 --> 00:07:11.360]  但在回來的這段時間裏
[00:07:11.360 --> 00:07:13.480]  要留心幾件事
[00:07:13.480 --> 00:07:14.480]  第一就是
[00:07:14.480 --> 00:07:18.680]  有很多人領受君王給他的一錢銀
[00:07:18.680 --> 00:07:20.480]  一定銀紙
[00:07:20.480 --> 00:07:23.040]  因此在君王再回來之前
[00:07:23.040 --> 00:07:27.080]  要善用一定銀紙
[00:07:27.080 --> 00:07:27.880]  大家明白
[00:07:27.880 --> 00:07:29.400]  其中的意思是提及
[00:07:29.400 --> 00:07:31.880]  我們要善用我們今生有一切資源
[00:07:31.880 --> 00:07:34.240]  等待這位主回來的時候
[00:07:34.240 --> 00:07:36.760]  他要和我們算帳
[00:07:36.760 --> 00:07:39.080]  或者說要賞賜
[00:07:39.080 --> 00:07:42.160]  按照我們怎樣運用一定的銀紙
[00:07:42.160 --> 00:07:44.160]  這些資源
[00:07:44.160 --> 00:07:45.480]  但同時當他回來的時候
[00:07:45.480 --> 00:07:46.520]  聖經就提及
[00:07:46.520 --> 00:07:49.520]  有些人要拒絕他作王
[00:07:49.520 --> 00:07:52.000]  大家看聖經第27節
[00:07:52.000 --> 00:07:55.200]  27節
[00:07:55.200 --> 00:07:58.240]  「至於那些受敵
[00:07:58.240 --> 00:08:00.240]  不要我作他們王的
[00:08:00.240 --> 00:08:03.840]  把他們拉來在我面前殺了吧」
[00:08:03.840 --> 00:08:07.480]  有些否定基督耶穌的王權的
[00:08:07.480 --> 00:08:10.280]  要面對神的審判
[00:08:10.280 --> 00:08:12.440]  當主耶穌說了這個比喻之後
[00:08:12.440 --> 00:08:16.200]  他才開始向耶路撒冷進發
[00:08:16.200 --> 00:08:19.640]  大家看看28節
[00:08:19.640 --> 00:08:21.040]  耶穌說完了這話
[00:08:21.040 --> 00:08:24.320]  就在前面走上耶路撒冷去
[00:08:24.320 --> 00:08:26.440]  將近伯伐奇和伯大尼
[00:08:26.440 --> 00:08:28.880]  坐在座山明教的橄欖山那裏
[00:08:28.880 --> 00:08:33.840]  打發兩個門徒去尋找一隻驢驅子
[00:08:33.840 --> 00:08:36.640]  大家知道聖經提及一個地方叫伯大尼
[00:08:36.640 --> 00:08:42.360]  就是耶穌在拉撒路被復活的地方
[00:08:42.360 --> 00:08:44.200]  在當時聖經提及伯大尼
[00:08:44.200 --> 00:08:47.080]  是一個很近耶路撒冷的地方
[00:08:47.080 --> 00:08:49.720]  大概相距兩英里的地方
[00:08:49.720 --> 00:08:52.240]  在耶路撒冷的東邊
[00:08:52.240 --> 00:08:55.040]  耶穌去到伯大尼就停下來
[00:08:55.040 --> 00:08:57.320]  他不立即去耶路撒冷
[00:08:57.320 --> 00:09:00.360]  因為他要尋找一隻驢驅子
[00:09:00.360 --> 00:09:02.160]  在當時大家會了解
[00:09:02.160 --> 00:09:04.600]  當一些軍王打勝仗
[00:09:04.600 --> 00:09:06.440]  海船回來的時候
[00:09:06.440 --> 00:09:09.160]  一般坐著甚麼?
[00:09:09.160 --> 00:09:12.480]  一些白色的戰馬或戰車
[00:09:12.480 --> 00:09:16.000]  去表示他的德性
[00:09:16.000 --> 00:09:18.240]  而且他會發覺在那段時間
[00:09:18.240 --> 00:09:22.080]  很多人都期望耶穌做一個政治領袖
[00:09:22.080 --> 00:09:24.880]  解決他們當時政治的問題
[00:09:24.880 --> 00:09:26.320]  但耶穌沒有這樣做
[00:09:26.320 --> 00:09:29.360]  他反而去尋找一隻驢驅子
[00:09:29.360 --> 00:09:31.040]  在當時巴勒斯坦的地方
[00:09:31.040 --> 00:09:32.920]  也有一些軍王
[00:09:32.920 --> 00:09:35.200]  他們會坐驢驅
[00:09:35.200 --> 00:09:38.480]  但通常是在一種很和平的狀況下
[00:09:38.480 --> 00:09:40.720]  來坐驢驅
[00:09:40.720 --> 00:09:42.840]  當主耶穌坐驢驅的時候
[00:09:42.840 --> 00:09:44.760]  大家記得聖經所說
[00:09:44.760 --> 00:09:46.720]  有沒有人坐過?
[00:09:46.720 --> 00:09:48.680]  從來沒有人坐過
[00:09:48.680 --> 00:09:51.120]  是一隻小驢驅
[00:09:51.120 --> 00:09:52.960]  他坐上去的時候
[00:09:52.960 --> 00:09:56.080]  正是表現出他是一位和平
[00:09:56.080 --> 00:09:58.680]  和慈愛的軍王
[00:09:58.680 --> 00:10:01.840]  他不是拿著一把強權的刀
[00:10:01.840 --> 00:10:04.280]  去威嚇人服從他
[00:10:04.280 --> 00:10:05.640]  他是和平的軍王
[00:10:05.640 --> 00:10:07.200]  他是慈愛的軍王
[00:10:07.200 --> 00:10:09.040]  進入耶路撒冷當中
[00:10:09.040 --> 00:10:13.640]  不是群眾所期待的那種戰爭英雄
[00:10:13.640 --> 00:10:15.680]  大家記得剛才我們讀的
[00:10:15.680 --> 00:10:19.760]  一個宣詔的經文在哪裡?
[00:10:19.760 --> 00:10:21.400]  如果你看周刊
[00:10:21.400 --> 00:10:24.320]  你會看到寫著
[00:10:24.320 --> 00:10:28.160]  撒加利亞書九章九節的經文
[00:10:28.160 --> 00:10:30.920]  當中提及到一位主
[00:10:30.920 --> 00:10:35.920]  他如何帶著榮耀進入耶路撒冷的地方
[00:10:35.920 --> 00:10:37.000]  如果大家想揭開
[00:10:37.000 --> 00:10:38.960]  在聖經的馬頭篷前面
[00:10:38.960 --> 00:10:41.200]  馬拉基書撒加利亞書
[00:10:41.200 --> 00:10:43.480]  在九章九節
[00:10:43.480 --> 00:10:45.400]  聖經就這樣說
[00:10:45.400 --> 00:10:48.320]  「錫安的民也應當大大喜樂」
[00:10:48.320 --> 00:10:49.200]  不單是喜樂
[00:10:49.200 --> 00:10:50.720]  要大大的喜樂
[00:10:50.720 --> 00:10:53.200]  耶路撒冷的民也應當歡呼
[00:10:53.200 --> 00:10:54.400]  看呀
[00:10:54.400 --> 00:10:56.160]  誰來到了?
[00:10:56.160 --> 00:10:57.840]  你的王
[00:10:57.840 --> 00:10:59.400]  不是誰人的王
[00:10:59.400 --> 00:11:02.200]  是你的王來到這裡
[00:11:02.200 --> 00:11:03.960]  他是公義的
[00:11:03.960 --> 00:11:05.840]  而且要做一件事情
[00:11:05.840 --> 00:11:07.720]  施行拯救
[00:11:07.720 --> 00:11:10.440]  他謙謙和和地騎著驢
[00:11:10.440 --> 00:11:14.960]  就是騎著驢的驅使
[00:11:14.960 --> 00:11:16.920]  請聽清楚預言
[00:11:16.920 --> 00:11:18.680]  這位尼塞亞基督
[00:11:18.680 --> 00:11:20.880]  他將會騎著驢驅使
[00:11:20.880 --> 00:11:23.960]  進入耶路撒冷
[00:11:23.960 --> 00:11:25.240]  各位弟兄姊妹
[00:11:25.240 --> 00:11:27.760]  在當時其實耶穌說了很多次
[00:11:27.760 --> 00:11:29.400]  祂自己的身份
[00:11:29.400 --> 00:11:32.400]  但是似乎很多人都不太明白
[00:11:32.400 --> 00:11:34.600]  這次耶穌以一個很象徵性
[00:11:34.600 --> 00:11:38.280]  或者很圖畫性的形象
[00:11:38.280 --> 00:11:42.120]  騎著驢驅的君王
[00:11:42.120 --> 00:11:45.760]  一個圖像進入耶路撒冷
[00:11:45.760 --> 00:11:48.640]  讓他們想起在舊的聖經裡面所預言的
[00:11:48.640 --> 00:11:51.600]  一位就是尼塞亞基督
[00:11:51.600 --> 00:11:52.600]  大家或者會記得
[00:11:52.600 --> 00:11:54.400]  之前耶穌去耶路撒冷的時候
[00:11:54.400 --> 00:11:57.000]  一般是怎樣的?
[00:11:57.000 --> 00:11:58.520]  是很隱藏的
[00:11:58.520 --> 00:11:59.800]  很低調的
[00:11:59.800 --> 00:12:01.760]  沒有什麼人知道祂進來
[00:12:01.760 --> 00:12:02.960]  但是這次
[00:12:02.960 --> 00:12:06.160]  主耶穌知道是最後一個星期
[00:12:06.160 --> 00:12:08.280]  祂是公開地承認
[00:12:08.280 --> 00:12:11.840]  祂就是那位尼塞亞大君王
[00:12:11.840 --> 00:12:13.760]  按照聖經所預言的
[00:12:13.760 --> 00:12:16.080]  來表達出來
[00:12:16.080 --> 00:12:17.520]  而在整個過程當中
[00:12:17.520 --> 00:12:18.400]  祂清楚承認
[00:12:18.400 --> 00:12:20.520]  祂就是那位君王
[00:12:20.520 --> 00:12:23.840]  然後聖經《路加斐函》十九章所說的
[00:12:23.840 --> 00:12:28.760]  那些門徒想起耶穌曾經所做的神蹟奇事
[00:12:28.760 --> 00:12:30.840]  他們是怎樣的?
[00:12:30.840 --> 00:12:32.840]  他們唱詩讚美神
[00:12:32.840 --> 00:12:34.800]  在其他福音書提及
[00:12:34.800 --> 00:12:36.360]  「和撒拿」
[00:12:36.360 --> 00:12:37.880]  「和撒拿」大家知道這個意思
[00:12:37.880 --> 00:12:40.880]  就是求、請、救
[00:12:40.880 --> 00:12:42.320]  是一個祈禱
[00:12:42.320 --> 00:12:43.920]  但是當他們感受到
[00:12:43.920 --> 00:12:46.880]  這位基督帶給他們請求
[00:12:46.880 --> 00:12:49.760]  這個禱告成為了一種讚美
[00:12:49.760 --> 00:12:51.400]  是一種讚美的表達
[00:12:51.400 --> 00:12:52.880]  我們可以請救了
[00:12:52.880 --> 00:12:54.800]  我們可以救恩了
[00:12:54.800 --> 00:12:57.560]  是一種歡呼的讚美
[00:12:57.560 --> 00:12:59.240]  而耶穌基督清楚表達出
[00:12:59.240 --> 00:13:01.960]  就是這些神蹟奇事
[00:13:01.960 --> 00:13:08.000]  正在印證主耶穌是那位天地的上帝
[00:13:08.000 --> 00:13:11.400]  大家看看剛才《路加斐函》十九章
[00:13:11.400 --> 00:13:15.880]  有哪些人阻止門徒唱詩歌?
[00:13:15.880 --> 00:13:20.720]  法利賽人在三十九節這樣說
[00:13:20.720 --> 00:13:22.360]  三十九節
[00:13:22.360 --> 00:13:24.960]  眾人中有幾個法利賽人對耶穌說
[00:13:24.960 --> 00:13:28.160]  夫子責備你的門徒吧
[00:13:28.160 --> 00:13:30.880]  當門徒這樣唱詩歌的時候
[00:13:30.880 --> 00:13:34.080]  是表達出這位是神
[00:13:34.080 --> 00:13:35.960]  是天地的君王
[00:13:35.960 --> 00:13:38.560]  因此對這些宗教領袖來說
[00:13:38.560 --> 00:13:40.840]  這些說話好像是一種
[00:13:40.840 --> 00:13:42.840]  好像對神的不敬
[00:13:42.840 --> 00:13:43.800]  一種褻瀆
[00:13:43.800 --> 00:13:46.400]  因此想制止他們所說的話
[00:13:46.400 --> 00:13:48.560]  但耶穌沒有依從他們所說的
[00:13:48.560 --> 00:13:49.880]  祂接著說
[00:13:49.880 --> 00:13:51.320]  「我告訴你們
[00:13:51.320 --> 00:13:53.160]  若是他們閉口不說
[00:13:53.160 --> 00:13:57.360]  這些石頭必要呼叫出來」
[00:13:57.360 --> 00:14:00.600]  也意味著主耶穌完全地承認
[00:14:00.600 --> 00:14:05.280]  他們是向一位上帝歌頌
[00:14:05.280 --> 00:14:08.040]  這個時候主不再隱藏
[00:14:08.040 --> 00:14:13.320]  祂清楚地表達出祂是那位君王
[00:14:13.320 --> 00:14:14.080]  各位弟子妹
[00:14:14.080 --> 00:14:16.880]  我們都是信靠主的人
[00:14:16.880 --> 00:14:19.760]  或者你在尋求的過程
[00:14:19.760 --> 00:14:21.960]  但關鍵的就是
[00:14:21.960 --> 00:14:25.880]  不單單你相信耶穌基督是君王
[00:14:25.880 --> 00:14:27.440]  在你人生裏面
[00:14:27.440 --> 00:14:31.320]  你是否真正以祂為你的王
[00:14:31.320 --> 00:14:33.680]  你是否尊祂為你的王
[00:14:33.680 --> 00:14:39.240]  真正按照祂的心意來行事生門
[00:14:39.240 --> 00:14:42.160]  因為祂是和平的君王
[00:14:42.160 --> 00:14:44.440]  當你真正跟隨祂的時候
[00:14:44.440 --> 00:14:48.960]  你真正明白何謂和平
[00:14:48.960 --> 00:14:51.840]  前幾天有一群弟兄姊妹來到我家
[00:14:51.840 --> 00:14:53.240]  一群新受浸弟兄姊妹
[00:14:53.240 --> 00:14:55.280]  分享了他們的經歷
[00:14:55.280 --> 00:14:58.200]  我很開心聽到他們信主的經過
[00:14:58.200 --> 00:15:00.520]  其中一位姊妹說道
[00:15:00.520 --> 00:15:02.560]  她家庭本來很複雜
[00:15:02.560 --> 00:15:06.680]  因為有一位家人有很大的賭癮
[00:15:06.680 --> 00:15:10.160]  因此欠下很多債
[00:15:10.160 --> 00:15:12.440]  很多人來她家追債
[00:15:12.440 --> 00:15:14.400]  打電話來恐嚇他們
[00:15:14.400 --> 00:15:16.560]  甚至把妻子留在門外
[00:15:16.560 --> 00:15:18.760]  讓大家知道事情
[00:15:18.760 --> 00:15:19.720]  所以這位姊妹說
[00:15:19.720 --> 00:15:22.040]  她終日惶恐不安
[00:15:22.040 --> 00:15:27.480]  很擔心何時會有惡人來找她們
[00:15:27.480 --> 00:15:28.240]  但在那時候
[00:15:28.240 --> 00:15:31.320]  錦日臣的兒子的女朋友
[00:15:31.320 --> 00:15:34.240]  帶她回到北宣參加聚會
[00:15:34.240 --> 00:15:35.360]  在報道會當中
[00:15:35.360 --> 00:15:38.520]  這位太太決志信耶穌
[00:15:38.520 --> 00:15:39.480]  她說
[00:15:39.480 --> 00:15:41.640]  當我信耶穌之後
[00:15:41.640 --> 00:15:43.640]  我裏面有一種很特別的平安
[00:15:43.640 --> 00:15:46.720]  我不再擔心這些事情
[00:15:46.720 --> 00:15:49.520]  我不再擔心這些騷擾
[00:15:49.520 --> 00:15:51.480]  有一種很特別的平安充滿著我
[00:15:51.480 --> 00:15:53.440]  我不怕了
[00:15:53.440 --> 00:15:54.480]  我一邊聽她說的時候
[00:15:54.480 --> 00:15:56.920]  看到她面上的面容
[00:15:56.920 --> 00:16:00.080]  就感受到那種分別
[00:16:00.080 --> 00:16:00.920]  一個人
[00:16:00.920 --> 00:16:03.280]  當他知道有一位歷史的君王
[00:16:03.280 --> 00:16:05.480]  掌管他的人生
[00:16:05.480 --> 00:16:08.800]  這位大君王上上保護他
[00:16:08.800 --> 00:16:11.480]  因此他心裏可以安寧
[00:16:11.480 --> 00:16:13.440]  可以平安
[00:16:13.440 --> 00:16:15.880]  可以安穩
[00:16:15.880 --> 00:16:16.800]  各位弟兄姊妹
[00:16:16.800 --> 00:16:18.960]  當我們上到這裏的時候
[00:16:18.960 --> 00:16:20.520]  或許你會記得
[00:16:20.520 --> 00:16:21.560]  或許你初信的時候
[00:16:21.560 --> 00:16:24.360]  有人給你一張四律
[00:16:24.360 --> 00:16:26.680]  裏面去到決志的部分
[00:16:26.680 --> 00:16:28.760]  有兩張甚麼
[00:16:28.760 --> 00:16:30.040]  有兩個圈
[00:16:30.040 --> 00:16:31.640]  大家不知道有沒有印象
[00:16:31.640 --> 00:16:33.200]  裏面有兩張椅子
[00:16:33.200 --> 00:16:35.120]  一個圈象徵著
[00:16:35.120 --> 00:16:38.560]  當你在你的寶座上自己作王
[00:16:38.560 --> 00:16:40.840]  這張椅子上寫著「我」
[00:16:40.840 --> 00:16:41.480]  「我阿頭」
[00:16:41.480 --> 00:16:42.280]  「我話事」
[00:16:42.280 --> 00:16:44.640]  「我主宰自己人生」
[00:16:44.640 --> 00:16:47.720]  但這幅圖裏面有很多散亂的情景
[00:16:47.720 --> 00:16:49.040]  很混亂
[00:16:49.040 --> 00:16:51.040]  當你要帶領自己人生的時候
[00:16:51.040 --> 00:16:52.520]  你覺得很混亂
[00:16:52.520 --> 00:16:54.000]  但另一幅圖畫
[00:16:54.000 --> 00:16:55.680]  有一張椅子
[00:16:55.680 --> 00:16:58.200]  裏面寫著的是誰?
[00:16:58.200 --> 00:16:59.760]  是主耶穌
[00:16:59.760 --> 00:17:01.360]  主耶穌是你生命的主
[00:17:01.360 --> 00:17:02.920]  是你生命的王
[00:17:02.920 --> 00:17:05.360]  這幅圖畫是有秩序
[00:17:05.360 --> 00:17:07.360]  有平安
[00:17:07.360 --> 00:17:09.280]  當你真正知道祂是王
[00:17:09.280 --> 00:17:12.640]  你接受祂的掌權的時候
[00:17:12.640 --> 00:17:16.160]  你要領受神給你的真正的平安
[00:17:16.160 --> 00:17:18.560]  真正的盼望
[00:17:18.560 --> 00:17:19.360]  我們再看
[00:17:19.360 --> 00:17:21.040]  我們再看下面的經文
[00:17:21.040 --> 00:17:21.920]  經文再提到
[00:17:21.920 --> 00:17:25.160]  當主耶穌入到耶路撒冷的時候
[00:17:25.160 --> 00:17:26.880]  張快去耶路撒冷
[00:17:26.880 --> 00:17:30.080]  他就見到整個城的情景
[00:17:30.080 --> 00:17:34.160]  我們看第四十一節
[00:17:34.160 --> 00:17:36.440]  耶穌快到耶路撒冷看見城
[00:17:36.440 --> 00:17:38.440]  就是祂哀哭
[00:17:38.440 --> 00:17:41.160]  說:巴不得你在這日子
